energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.78989495,1.50406131,0.34921944,0.22585470,0.03524980,0.11683154,0.10327829,0.50436071,0.48366497,0.05666797
-5.78389195,1.47483938,0.34155398,0.22200150,0.03471392,0.11393030,0.10185627,0.49498787,0.47019194,0.05544433
-5.77788894,1.44469340,0.33404542,0.21774468,0.03408727,0.11086117,0.10032117,0.48587397,0.45648068,0.05417823
-5.77188594,1.41463584,0.32687588,0.21324642,0.03339669,0.10769485,0.09876141,0.47734839,0.44277533,0.05291050
-5.76588294,1.38572910,0.32024497,0.20867554,0.03267049,0.10450808,0.09726324,0.46975843,0.42934823,0.05168348
-5.75987994,1.35903957,0.31435928,0.20420062,0.03193754,0.10138023,0.09590718,0.46345386,0.41648649,0.05053917
-5.75387694,1.33559232,0.30942172,0.19998331,0.03122623,0.09838973,0.09476472,0.45877158,0.40447849,0.04951753
-5.74787394,1.31632861,0.30562121,0.19617205,0.03056368,0.09561070,0.09389536,0.45602120,0.39360096,0.04865490
-5.74187094,1.30206820,0.30312308,0.19289655,0.02997489,0.09310989,0.09334419,0.45547225,0.38410731,0.04798252
-5.73586793,1.29347807,0.30206093,0.19026324,0.02948215,0.09094395,0.09313998,0.45734341,0.37621785,0.04752546
-5.72986493,1.29104885,0.30252997,0.18835195,0.02910448,0.08915730,0.09329405,0.46179442,0.37011217,0.04730172
-5.72386193,1.29507980,0.30458241,0.18721377,0.02885735,0.08778057,0.09379979,0.46892079,0.36592410,0.04732174
-5.71785893,1.30567266,0.30822481,0.18687036,0.02875254,0.08682973,0.09463302,0.47875149,0.36373928,0.04758818
-5.71185593,1.32273435,0.31341761,0.18731452,0.02879809,0.08630582,0.09575302,0.49124960,0.36359541,0.04809609
-5.70585293,1.34598786,0.32007666,0.18851198,0.02899852,0.08619541,0.09710427,0.50631567,0.36548492,0.04883335
-5.69984992,1.37499056,0.32807673,0.19040440,0.02935505,0.08647158,0.09861885,0.52379355,0.36935982,0.04978136
-5.69384692,1.40915839,0.33725652,0.19291311,0.02986596,0.08709545,0.10021923,0.54347816,0.37513826,0.05091603
-5.68784392,1.44779467,0.34742508,0.19594364,0.03052701,0.08801814,0.10182157,0.56512465,0.38271236,0.05220883
-5.68184092,1.49012150,0.35836914,0.19939059,0.03133185,0.08918299,0.10333911,0.58845849,0.39195668,0.05362801
-5.67583792,1.53531221,0.36986098,0.20314268,0.03227241,0.09052806,0.10468572,0.61318574,0.40273682,0.05513984
-5.66983492,1.58252302,0.38166638,0.20708763,0.03333923,0.09198856,0.10577935,0.63900300,0.41491750,0.05670980
-5.66383192,1.63092225,0.39355236,0.21111674,0.03452175,0.09349935,0.10654519,0.66560638,0.42836962,0.05830370
-5.65782891,1.67971573,0.40529420,0.21512874,0.03580847,0.09499724,0.10691853,0.69269927,0.44297590,0.05988868
-5.65182591,1.72816732,0.41668163,0.21903310,0.03718706,0.09642297,0.10684704,0.71999829,0.45863458,0.06143404
-5.64582291,1.77561373,0.42752369,0.22275221,0.03864432,0.09772295,0.10629258,0.74723736,0.47526115,0.06291182
-5.63981991,1.82147333,0.43765243,0.22622285,0.04016612,0.09885059,0.10523226,0.77416985,0.49278776,0.06429727
-5.63381691,1.86524891,0.44692506,0.22939653,0.04173723,0.09976716,0.10365890,0.80056866,0.51116059,0.06556902
-5.62781391,1.90652486,0.45522483,0.23223903,0.04334120,0.10044235,0.10158080,0.82622474,0.53033514,0.06670909
-5.62181091,1.94495937,0.46246050,0.23472906,0.04496016,0.10085429,0.09902087,0.85094404,0.55026987,0.06770280
-5.61580790,1.98027284,0.46856478,0.23685632,0.04657468,0.10098931,0.09601523,0.87454354,0.57091861,0.06853840
-5.60980490,2.01223353,0.47349180,0.23861902,0.04816376,0.10084132,0.09261130,0.89684668,0.59222222,0.06920676
-5.60380190,2.04064191,0.47721390,0.24002109,0.04970483,0.10041098,0.08886558,0.91767879,0.61410008,0.06970093
-5.59779890,2.06531505,0.47971813,0.24106930,0.05117392,0.09970464,0.08484112,0.93686286,0.63644207,0.07001568
-5.59179590,2.08607231,0.48100259,0.24177055,0.05254595,0.09873319,0.08060496,0.95421636,0.65910165,0.07014711
-5.58579290,2.10272343,0.48107293,0.24212930,0.05379512,0.09751095,0.07622552,0.96954917,0.68189056,0.07009231
-5.57978989,2.11506017,0.47993929,0.24214560,0.05489552,0.09605443,0.07177014,0.98266320,0.70457562,0.06984910
-5.57378689,2.12285182,0.47761381,0.24181357,0.05582171,0.09438138,0.06730290,0.99335362,0.72687815,0.06941589
-5.56778389,2.12584527,0.47410891,0.24112058,0.05654949,0.09250980,0.06288266,1.00141195,0.74847604,0.06879162
-5.56178089,2.12376945,0.46943625,0.24004712,0.05705668,0.09045729,0.05856157,1.00663071,0.76900871,0.06797584
-5.55577789,2.11634389,0.46360665,0.23856735,0.05732385,0.08824043,0.05438398,1.00880966,0.78808483,0.06696886
-5.54977489,2.10329089,0.45663063,0.23665025,0.05733513,0.08587454,0.05038573,1.00776304,0.80529252,0.06577198
-5.54377189,2.08435045,0.44851971,0.23426136,0.05707883,0.08337347,0.04659390,1.00332766,0.82021172,0.06438777
-5.53776888,2.05929694,0.43928815,0.23136493,0.05654796,0.08074969,0.04302697,0.99537116,0.83242804,0.06282035
-5.53176588,2.02795646,0.42895509,0.22792632,0.05574071,0.07801445,0.03969527,0.98380012,0.84154759,0.06107568
-5.52576288,1.99022366,0.41754680,0.22391459,0.05466057,0.07517810,0.03660176,0.96856742,0.84721203,0.05916179
-5.51975988,1.94607709,0.40509889,0.21930502,0.05331642,0.07225047,0.03374298,0.94967842,0.84911297,0.05708896
-5.51375688,1.89559181,0.39165832,0.21408147,0.05172235,0.06924125,0.03111020,0.92719558,0.84700524,0.05486981
-5.50775388,1.83894873,0.37728498,0.20823834,0.04989731,0.06616047,0.02869058,0.90124124,0.84071804,0.05251931
-5.50175088,1.77643979,0.36205274,0.20178223,0.04786457,0.06301877,0.02646839,0.87199824,0.83016364,0.05005461
-5.49574787,1.70846879,0.34604991,0.19473292,0.04565109,0.05982781,0.02442616,0.83970840,0.81534302,0.04749493
-5.48974487,1.63554761,0.32937895,0.18712387,0.04328669,0.05660038,0.02254567,0.80466887,0.79634827,0.04486116
-5.48374187,1.55828806,0.31215556,0.17900204,0.04080322,0.05335059,0.02080892,0.76722635,0.77336145,0.04217553
-5.47773887,1.47738961,0.29450710,0.17042717,0.03823366,0.05009382,0.01919883,0.72776961,0.74665019,0.03946115
-5.47173587,1.39362368,0.27657032,0.16147047,0.03561118,0.04684662,0.01769981,0.68672047,0.71656002,0.03674153
-5.46573287,1.30781519,0.25848879,0.15221284,0.03296831,0.04362648,0.01629817,0.64452374,0.68350404,0.03404006
-5.45972986,1.22082223,0.24040976,0.14274274,0.03033615,0.04045158,0.01498232,0.60163643,0.64795019,0.03137953
-5.45372686,1.13351478,0.22248101,0.13315373,0.02774364,0.03734038,0.01374281,0.55851682,0.61040699,0.02878165
-5.44772386,1.04675337,0.20484749,0.12354190,0.02521701,0.03431122,0.01257234,0.51561377,0.57140817,0.02626663
-5.44172086,0.96136871,0.18764809,0.11400327,0.02277929,0.03138193,0.01146551,0.47335655,0.53149713,0.02385280
-5.43571786,0.87814285,0.17101269,0.10463124,0.02045005,0.02856936,0.01041863,0.43214587,0.49121164,0.02155632
-5.42971486,0.79779280,0.15505950,0.09551426,0.01824519,0.02588902,0.00942940,0.39234600,0.45106963,0.01939100
-5.42371186,0.72095692,0.13989280,0.08673380,0.01617690,0.02335472,0.00849658,0.35427858,0.41155646,0.01736809
-5.41770885,0.64818450,0.12560127,0.07836258,0.01425376,0.02097825,0.00761971,0.31821800,0.37311411,0.01549630
-5.41170585,0.57992877,0.11225683,0.07046327,0.01248087,0.01876919,0.00679874,0.28438843,0.33613266,0.01378176
-5.40570285,0.51654314,0.09991398,0.06308754,0.01086020,0.01673476,0.00603382,0.25296263,0.30094410,0.01222816
-5.39969985,0.45828069,0.08860974,0.05627559,0.00939082,0.01487973,0.00532506,0.22406223,0.26781869,0.01083680
-5.39369685,0.40529655,0.07836405,0.05005594,0.00806935,0.01320641,0.00467229,0.19775940,0.23696354,0.00960687
-5.38769385,0.35765267,0.06918054,0.04444573,0.00689034,0.01171477,0.00407504,0.17407979,0.20852349,0.00853554
-5.38169085,0.31532477,0.06104776,0.03945116,0.00584667,0.01040248,0.00353234,0.15300632,0.18258381,0.00761829
-5.37568784,0.27821065,0.05394059,0.03506831,0.00492995,0.00926517,0.00304278,0.13448368,0.15917454,0.00684905
-5.36968484,0.24613967,0.04782187,0.03128406,0.00413093,0.00829655,0.00260449,0.11842339,0.13827602,0.00622049
-5.36368184,0.21888271,0.04264412,0.02807718,0.00343983,0.00748871,0.00221514,0.10470889,0.11982527,0.00572418
-5.35767884,0.19616234,0.03835133,0.02541945,0.00284665,0.00683231,0.00187206,0.09320080,0.10372296,0.00535080
-5.35167584,0.17766278,0.03488068,0.02327684,0.00234144,0.00631687,0.00157230,0.08374198,0.08984043,0.00509035
-5.34567284,0.16303938,0.03216426,0.02161070,0.00191457,0.00593100,0.00131272,0.07616229,0.07802671,0.00493226
-5.33966983,0.15192760,0.03013062,0.02037884,0.00155684,0.00566262,0.00109011,0.07028299,0.06811519,0.00486558
-5.33366683,0.14395111,0.02870628,0.01953663,0.00125969,0.00549924,0.00090126,0.06592076,0.05992976,0.00487908
-5.32766383,0.13872928,0.02781710,0.01903798,0.00101529,0.00542817,0.00074310,0.06289129,0.05329037,0.00496136
-5.32166083,0.13588390,0.02738949,0.01883627,0.00081659,0.00543675,0.00061275,0.06101246,0.04801790,0.00510101
-5.31565783,0.13504533,0.02735166,0.01888524,0.00065740,0.00551255,0.00050764,0.06010715,0.04393839,0.00528670
-5.30965483,0.13585804,0.02763466,0.01913982,0.00053241,0.00564363,0.00042555,0.06000575,0.04088650,0.00550729
-5.30365183,0.13798577,0.02817343,0.01955690,0.00043718,0.00581873,0.00036473,0.06054845,0.03870847,0.00575201
-5.29764882,0.14111645,0.02890784,0.02009605,0.00036817,0.00602751,0.00032393,0.06158727,0.03726446,0.00601052
-5.29164582,0.14496671,0.02978365,0.02072029,0.00032272,0.00626079,0.00030247,0.06298798,0.03643047,0.00627315
-5.28564282,0.14928632,0.03075346,0.02139677,0.00029904,0.00651079,0.00030030,0.06463189,0.03609981,0.00653098
-5.27963982,0.15386237,0.03177765,0.02209741,0.00029622,0.00677132,0.00031805,0.06641749,0.03618427,0.00677604
-5.27363682,0.15852318,0.03282529,0.02279955,0.00031420,0.00703810,0.00035708,0.06826203,0.03661506,0.00700147
-5.26763382,0.16314194,0.03387495,0.02348652,0.00035379,0.00730890,0.00041953,0.07010290,0.03734342,0.00720167
-5.26163082,0.16763983,0.03491542,0.02414813,0.00041667,0.00758376,0.00050836,0.07189881,0.03834113,0.00737241
-5.25562781,0.17198860,0.03594638,0.02478111,0.00050536,0.00786519,0.00062739,0.07363083,0.03960068,0.00751099
-5.24962481,0.17621233,0.03697877,0.02538934,0.00062330,0.00815829,0.00078133,0.07530299,0.04113532,0.00761628
-5.24362181,0.18038833,0.03803509,0.02598408,0.00077476,0.00847080,0.00097576,0.07694259,0.04297876,0.00768882
-5.23761881,0.18464679,0.03914932,0.02658387,0.00096491,0.00881315,0.00121715,0.07860005,0.04518463,0.00773078
-5.23161581,0.18916936,0.04036665,0.02721436,0.00119975,0.00919835,0.00151282,0.08034824,0.04782553,0.00774597
-5.22561281,0.19418615,0.04174286,0.02790791,0.00148611,0.00964190,0.00187084,0.08228132,0.05099169,0.00773969
-5.21960980,0.19997142,0.04334327,0.02870289,0.00183161,0.01016151,0.00229998,0.08451291,0.05478914,0.00771867
-5.21360680,0.20683760,0.04524148,0.02964290,0.00224454,0.01077679,0.00280950,0.08717372,0.05933742,0.00769083
-5.20760380,0.21512799,0.04751761,0.03077565,0.00273384,0.01150877,0.00340902,0.09040862,0.06476672,0.00766509
-5.20160080,0.22520786,0.05025625,0.03215170,0.00330891,0.01237942,0.00410821,0.09437305,0.07121450,0.00765107
-5.19559780,0.23745441,0.05354407,0.03382301,0.00397949,0.01341096,0.00491655,0.09922901,0.07882154,0.00765882
-5.18959480,0.25224561,0.05746720,0.03584135,0.00475549,0.01462521,0.00584299,0.10514056,0.08772759,0.00769851
-5.18359180,0.26994821,0.06210825,0.03825657,0.00564683,0.01604278,0.00689556,0.11226907,0.09806650,0.00778005
-5.17758879,0.29090538,0.06754334,0.04111488,0.00666315,0.01768229,0.00808098,0.12076819,0.10996118,0.00791283
-5.17158579,0.31542418,0.07383902,0.04445709,0.00781369,0.01955949,0.00940427,0.13077880,0.12351823,0.00810533
-5.16558279,0.34376346,0.08104917,0.04831696,0.00910703,0.02168646,0.01086829,0.14242408,0.13882272,0.00836487
-5.15957979,0.37612253,0.08921218,0.05271964,0.01055089,0.02407086,0.01247341,0.15580479,0.15593307,0.00869731
-5.15357679,0.41263113,0.09834832,0.05768040,0.01215196,0.02671518,0.01421716,0.17099507,0.17487635,0.00910683
-5.14757379,0.45334112,0.10845756,0.06320356,0.01391576,0.02961622,0.01609390,0.18803879,0.19564417,0.00959577
-5.14157079,0.49822033,0.11951790,0.06928181,0.01584654,0.03276463,0.01809474,0.20694663,0.21818941,0.01016451
-5.13556778,0.54714889,0.13148429,0.07589591,0.01794717,0.03614469,0.02020735,0.22769414,0.24242398,0.01081141
-5.12956478,0.59991834,0.14428828,0.08301479,0.02021919,0.03973427,0.02241612,0.25022068,0.26821773,0.01153284
-5.12356178,0.65623368,0.15783847,0.09059605,0.02266282,0.04350504,0.02470228,0.27442946,0.29539869,0.01232325
-5.11755878,0.71571829,0.17202164,0.09858702,0.02527700,0.04742292,0.02704427,0.30018863,0.32375473,0.01317535
-5.11155578,0.77792181,0.18670480,0.10692605,0.02805954,0.05144875,0.02941822,0.32733340,0.35303659,0.01408028
-5.10555278,0.84233052,0.20173794,0.11554428,0.03100722,0.05553925,0.03179853,0.35566909,0.38296229,0.01502793
-5.09954977,0.90837983,0.21695737,0.12436761,0.03411590,0.05964808,0.03415864,0.38497501,0.41322282,0.01600719
-5.09354677,0.97546860,0.23218980,0.13331889,0.03738064,0.06372716,0.03647178,0.41500899,0.44348885,0.01700633
-5.08754377,1.04297424,0.24725664,0.14232017,0.04079572,0.06772811,0.03871187,0.44551242,0.47341828,0.01801330
-5.08154077,1.11026834,0.26197868,0.15129491,0.04435465,0.07160365,0.04085437,0.47621539,0.50266438,0.01901614
-5.07553777,1.17673167,0.27618077,0.16017000,0.04805007,0.07530918,0.04287714,0.50684201,0.53088411,0.02000326
-5.06953477,1.24176826,0.28969634,0.16887756,0.05187354,0.07880408,0.04476115,0.53711533,0.55774631,0.02096373
-5.06353177,1.30481753,0.30237167,0.17735631,0.05581529,0.08205313,0.04649121,0.56676203,0.58293956,0.02188757
-5.05752876,1.36536414,0.31406957,0.18555252,0.05986383,0.08502749,0.04805637,0.59551642,0.60617915,0.02276591
-5.05152576,1.42294520,0.32467248,0.19342047,0.06400547,0.08770567,0.04945031,0.62312378,0.62721316,0.02359113
-5.04552276,1.47715446,0.33408475,0.20092232,0.06822385,0.09007400,0.05067139,0.64934299,0.64582726,0.02435688
-5.03951976,1.52764353,0.34223408,0.20802758,0.07249937,0.09212700,0.05172255,0.67394844,0.66184819,0.02505814
-5.03351676,1.57412037,0.34907216,0.21471207,0.07680868,0.09386720,0.05261098,0.69673114,0.67514576,0.02569107
-5.02751376,1.61634527,0.35457428,0.22095651,0.08112425,0.09530482,0.05334761,0.71749942,0.68563348,0.02625292
-5.02151076,1.65412493,0.35873831,0.22674490,0.08541402,0.09645701,0.05394641,0.73607908,0.69326779,0.02674185
-5.01550775,1.68730520,0.36158286,0.23206275,0.08964124,0.09734689,0.05442350,0.75231333,0.69804610,0.02715674
-5.00950475,1.71576325,0.36314482,0.23689537,0.09376450,0.09800228,0.05479630,0.76606263,0.70000383,0.02749694
-5.00350175,1.73939982,0.36347658,0.24122624,0.09773805,0.09845431,0.05508249,0.77720467,0.69921060,0.02776213
-4.99749875,1.75813228,0.36264284,0.24503582,0.10151233,0.09873594,0.05529910,0.78563453,0.69576592,0.02795204
-4.99149575,1.77188908,0.36071737,0.24830061,0.10503481,0.09888036,0.05546153,0.79126524,0.68979455,0.02806639
-4.98549275,1.78060606,0.35777984,0.25099284,0.10825107,0.09891947,0.05558281,0.79402873,0.68144176,0.02810475
-4.97948974,1.78422497,0.35391274,0.25308059,0.11110621,0.09888252,0.05567294,0.79387720,0.67086878,0.02806646
-4.97348674,1.78269426,0.34919873,0.25452855,0.11354632,0.09879480,0.05573838,0.79078487,0.65824851,0.02795071
-4.96748374,1.77597214,0.34371831,0.25529928,0.11552020,0.09867666,0.05578184,0.78474994,0.64376168,0.02775652
-4.96148074,1.76403161,0.33754803,0.25535484,0.11698110,0.09854279,0.05580215,0.77579672,0.62759359,0.02748293
-4.95547774,1.74686717,0.33075918,0.25465892,0.11788845,0.09840174,0.05579450,0.76397765,0.60993132,0.02712911
-4.94947474,1.72450257,0.32341702,0.25317912,0.11820950,0.09825588,0.05575070,0.74937509,0.59096163,0.02669456
-4.94347174,1.69699910,0.31558053,0.25088930,0.11792073,0.09810158,0.05565981,0.73210264,0.57086934,0.02617932
-4.93746873,1.66446378,0.30730260,0.24777194,0.11700909,0.09792981,0.05550872,0.71230579,0.54983622,0.02558416
-4.93146573,1.62705676,0.29863063,0.24382024,0.11547278,0.09772699,0.05528302,0.69016187,0.52804033,0.02491077
-4.92546273,1.58499746,0.28960750,0.23903994,0.11332178,0.09747609,0.05496779,0.66587906,0.50565565,0.02416190
-4.91945973,1.53856893,0.28027278,0.23345068,0.11057785,0.09715798,0.05454849,0.63969445,0.48285204,0.02334153
-4.91345673,1.48812005,0.27066405,0.22708678,0.10727422,0.09675291,0.05401185,0.61187128,0.45979530,0.02245486
-4.90745373,1.43406537,0.26081836,0.21999756,0.10345477,0.09624200,0.05334662,0.58269523,0.43664739,0.02150835
-4.90145073,1.37688258,0.25077370,0.21224691,0.09917290,0.09560887,0.05254430,0.55247001,0.41356661,0.02050971
-4.89544772,1.31710747,0.24057026,0.20391243,0.09449004,0.09484104,0.05159971,0.52151238,0.39070780,0.01946772
-4.88944472,1.25532686,0.23025172,0.19508392,0.08947390,0.09393133,0.05051142,0.49014674,0.36822248,0.01839215
-4.88344172,1.19216945,0.21986615,0.18586145,0.08419657,0.09287890,0.04928205,0.45869962,0.34625889,0.01729351
-4.87743872,1.12829526,0.20946675,0.17635303,0.07873250,0.09169010,0.04791833,0.42749414,0.32496180,0.01618284
-4.87143572,1.06438394,0.19911230,0.16667205,0.07315645,0.09037897,0.04643107,0.39684475,0.30447237,0.01507147
-4.86543272,1.00112236,0.18886720,0.15693449,0.06754159,0.08896740,0.04483494,0.36705239,0.28492766,0.01397078
-4.85942971,0.93919209,0.17880126,0.14725614,0.06195767,0.08748482,0.04314812,0.33840023,0.26646010,0.01289190
-4.85342671,0.87925702,0.16898916,0.13774987,0.05646943,0.08596763,0.04139180,0.31115017,0.24919679,0.01184553
-4.84742371,0.82195163,0.15950957,0.12852300,0.05113535,0.08445819,0.03958963,0.28553997,0.23325860,0.01084170
-4.84142071,0.76787019,0.15044399,0.11967499,0.04600656,0.08300347,0.03776707,0.26178136,0.21875920,0.00988961
-4.83541771,0.71755713,0.14187537,0.11129539,0.04112620,0.08165354,0.03595073,0.24005874,0.20580385,0.00899750
-4.82941471,0.67149882,0.13388648,0.10346216,0.03652902,0.08045968,0.03416770,0.22052874,0.19448819,0.00817252
-4.82341171,0.63011685,0.12655821,0.09624037,0.03224131,0.07947251,0.03244487,0.20332031,0.18489685,0.00742070
-4.81740870,0.59376285,0.11996766,0.08968132,0.02828110,0.07874002,0.03080839,0.18853538,0.17710204,0.00674693
-4.81140570,0.56271497,0.11418630,0.08382208,0.02465863,0.07830561,0.02928307,0.17624990,0.17116209,0.00615494
-4.80540270,0.53717578,0.10927806,0.07868539,0.02137697,0.07820635,0.02789204,0.16651505,0.16711999,0.00564738
-4.79939970,0.51727177,0.10529758,0.07427996,0.01843280,0.07847134,0.02665635,0.15935869,0.16500194,0.00522585
-4.79339670,0.50305408,0.10228851,0.07060110,0.01581736,0.07912045,0.02559477,0.15478672,0.16481612,0.00489101
-4.78739370,0.49450056,0.10028207,0.06763167,0.01351732,0.08016337,0.02472370,0.15278442,0.16655145,0.00464261
-4.78139070,0.49151892,0.09929583,0.06534326,0.01151581,0.08159900,0.02405716,0.15331757,0.17017668,0.00447962
-4.77538769,0.49395086,0.09933274,0.06369760,0.00979333,0.08341535,0.02360683,0.15633344,0.17563969,0.00440031
-4.76938469,0.50157710,0.10038052,0.06264816,0.00832860,0.08558972,0.02338222,0.16176156,0.18286717,0.00440230
-4.76338169,0.51412312,0.10241136,0.06214181,0.00709941,0.08808941,0.02339083,0.16951431,0.19176466,0.00448266
-4.75737869,0.53126559,0.10538210,0.06212060,0.00608329,0.09087274,0.02363839,0.17948741,0.20221703,0.00463796
-4.75137569,0.55263929,0.10923471,0.06252360,0.00525812,0.09389037,0.02412900,0.19156036,0.21408950,0.00486429
-4.74537269,0.57784457,0.11389723,0.06328862,0.00460265,0.09708697,0.02486536,0.20559699,0.22722916,0.00515737
-4.73936968,0.60645511,0.11928510,0.06435397,0.00409688,0.10040299,0.02584882,0.22144611,0.24146707,0.00551252
-4.73336668,0.63802603,0.12530296,0.06566008,0.00372235,0.10377666,0.02707947,0.23894247,0.25662098,0.00592473
-4.72736368,0.67210221,0.13184676,0.06715100,0.00346238,0.10714595,0.02855610,0.25790811,0.27249846,0.00638871
-4.72136068,0.70822669,0.13880621,0.06877576,0.00330221,0.11045058,0.03027612,0.27815411,0.28890074,0.00689890
-4.71535768,0.74594916,0.14606756,0.07048948,0.00322904,0.11363384,0.03223535,0.29948293,0.30562690,0.00744954
-4.70935468,0.78483431,0.15351655,0.07225435,0.00323211,0.11664434,0.03442783,0.32169122,0.32247842,0.00803474
-4.70335168,0.82447003,0.16104150,0.07404032,0.00330262,0.11943750,0.03684556,0.34457319,0.33926407,0.00864851
-4.69734867,0.86447513,0.16853644,0.07582557,0.00343370,0.12197671,0.03947821,0.36792447,0.35580483,0.00928490
-4.69134567,0.90450660,0.17590410,0.07759674,0.00362030,0.12423430,0.04231293,0.39154634,0.37193881,0.00993803
-4.68534267,0.94426604,0.18305874,0.07934884,0.00385907,0.12619208,0.04533409,0.41525022,0.38752597,0.01060222
-4.67933967,0.98350526,0.18992864,0.08108500,0.00414823,0.12784159,0.04852326,0.43886228,0.40245236,0.01127209
-4.67333667,1.02203052,0.19645811,0.08281592,0.00448736,0.12918401,0.05185915,0.46222791,0.41663389,0.01194263
-4.66733367,1.05970560,0.20260898,0.08455904,0.00487725,0.13022968,0.05531780,0.48521596,0.43001923,0.01260935
-4.66133067,1.09645315,0.20836146,0.08633759,0.00531962,0.13099740,0.05887277,0.50772243,0.44259187,0.01326828
-4.65532766,1.13225443,0.21371423,0.08817938,0.00581694,0.13151337,0.06249562,0.52967346,0.45437113,0.01391610
-4.64932466,1.16714716,0.21868390,0.09011547,0.00637212,0.13180992,0.06615640,0.55102747,0.46541208,0.01455017
-4.64332166,1.20122154,0.22330364,0.09217863,0.00698829,0.13192408,0.06982429,0.57177623,0.47580425,0.01516851
