energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up
-3.24462231,5.53950803,0.71490600,3.40522525,0.04683312,0.07543551,0.07263803,0.14507172,1.31676213
-3.23861931,5.26955247,0.66291252,3.26235159,0.04295964,0.07185555,0.06965964,0.13655960,1.23501190
-3.23261631,5.00190321,0.61511306,3.11667133,0.03958186,0.06868846,0.06680000,0.12818876,1.15685356
-3.22661331,4.73876347,0.57165932,2.96942668,0.03669962,0.06599386,0.06411415,0.12007663,1.08282623
-3.22061031,4.48243323,0.53269522,2.82196178,0.03431260,0.06383189,0.06166084,0.11233672,1.01346279
-3.21460730,4.23525814,0.49835511,2.67569026,0.03242048,0.06226210,0.05950111,0.10507640,0.94927977
-3.20860430,3.99957581,0.46876107,2.53206116,0.03102287,0.06134223,0.05769685,0.09839472,0.89076658
-3.20260130,3.77766093,0.44401924,2.39252408,0.03011911,0.06112671,0.05630897,0.09238057,0.83837440
-3.19659830,3.57167051,0.42421541,2.25849447,0.02970799,0.06166516,0.05539564,0.08711098,0.79250515
-3.19059530,3.38359053,0.40941000,2.13131974,0.02978729,0.06300062,0.05501031,0.08264984,0.75350072
-3.18459230,3.21518536,0.39963239,2.01224693,0.03035325,0.06516775,0.05519983,0.07904681,0.72163286
-3.17858929,3.06795112,0.39487511,1.90239275,0.03140008,0.06819093,0.05600249,0.07633661,0.69709408
-3.17258629,2.94307421,0.39508798,1.80271662,0.03291937,0.07208240,0.05744627,0.07453864,0.67998985
-3.16658329,2.84139623,0.40017257,1.71399727,0.03489953,0.07684049,0.05954719,0.07365684,0.67033235
-3.16058029,2.76338646,0.40997742,1.63681372,0.03732542,0.08244804,0.06230792,0.07367997,0.66803615
-3.15457729,2.70912307,0.42429430,1.57153108,0.04017791,0.08887114,0.06571668,0.07458210,0.67291611
-3.14857429,2.67828390,0.44285596,1.51829173,0.04343375,0.09605827,0.06974648,0.07632342,0.68468762
-3.14257129,2.67014797,0.46533579,1.47701237,0.04706546,0.10394005,0.07435482,0.07885137,0.70296962
-3.13656828,2.68360802,0.49134961,1.44738718,0.05104153,0.11242957,0.07948383,0.08210195,0.72729025
-3.13056528,2.71719469,0.52045987,1.42889741,0.05532669,0.12142347,0.08506086,0.08600130,0.75709541
-3.12456228,2.76911208,0.55218250,1.42082718,0.05988246,0.13080382,0.09099968,0.09046753,0.79176004
-3.11855928,2.83728441,0.58599624,1.42228559,0.06466779,0.14044085,0.09720210,0.09541257,0.83060192
-3.11255628,2.91941266,0.62135450,1.43223435,0.06963984,0.15019639,0.10356019,0.10074430,0.87289773
-3.10655328,3.01303987,0.65769941,1.44952054,0.07475493,0.15992816,0.10995884,0.10636861,0.91790089
-3.10055028,3.11562307,0.69447755,1.47291341,0.07996940,0.16949458,0.11627878,0.11219146,0.96486052
-3.09454727,3.22460953,0.73115693,1.50114411,0.08524055,0.17876011,0.12239989,0.11812095,1.01304098
-3.08854427,3.33751450,0.76724448,1.53294698,0.09052747,0.18760082,0.12820463,0.12406913,1.06174107
-3.08254127,3.45199754,0.80230317,1.56710089,0.09579177,0.19591000,0.13358159,0.12995365,1.11031219
-3.07653827,3.56593413,0.83596813,1.60246905,0.10099810,0.20360350,0.13842892,0.13569912,1.15817465
-3.07053527,3.67747969,0.86796070,1.63803568,0.10611448,0.21062460,0.14265750,0.14123814,1.20483131
-3.06453227,3.78512281,0.89809981,1.67293780,0.11111241,0.21694802,0.14619384,0.14651201,1.24987797
-3.05852926,3.88772538,0.92630985,1.70649100,0.11596676,0.22258291,0.14898235,0.15147097,1.29301003
-3.05252626,3.98454728,0.95262440,1.73820757,0.12065541,0.22757453,0.15098707,0.15607420,1.33402493
-3.04652326,4.07525439,0.97718558,1.76780638,0.12515870,0.23200451,0.15219276,0.16028940,1.37282033
-3.04052026,4.15990909,1.00023858,1.79521364,0.12945881,0.23598941,0.15260506,0.16409208,1.40938815
-3.03451726,4.23894322,1.02212144,1.82055439,0.13353898,0.23967774,0.15225010,0.16746465,1.44380454
-3.02851426,4.31311459,1.04325038,1.84413492,0.13738275,0.24324526,0.15117318,0.17039534,1.47621644
-3.02251126,4.38344840,1.06410094,1.86641666,0.14097330,0.24688880,0.14943678,0.17287707,1.50682525
-3.01650825,4.45116613,1.08518573,1.88798262,0.14429283,0.25081867,0.14711803,0.17490628,1.53586839
-3.01050525,4.51760491,1.10702956,1.90949764,0.14732218,0.25525008,0.14430553,0.17648190,1.56359970
-3.00450225,4.58413073,1.13014292,1.93166431,0.15004070,0.26039365,0.14109589,0.17760449,1.59026941
-2.99849925,4.65204944,1.15499497,1.95517643,0.15242629,0.26644561,0.13759002,0.17827554,1.61610487
-2.99249625,4.72251969,1.18198714,1.98067219,0.15445580,0.27357802,0.13388930,0.17849703,1.64129260
-2.98649325,4.79647152,1.21142858,2.00868927,0.15610561,0.28192943,0.13009196,0.17827131,1.66596279
-2.98049025,4.87453483,1.24351456,2.03962400,0.15735246,0.29159646,0.12628956,0.17760113,1.69017666
-2.97448724,4.95698087,1.27830888,2.07369679,0.15817444,0.30262664,0.12256398,0.17649001,1.71391737
-2.96848424,5.04367997,1.31573129,2.11092542,0.15855205,0.31501310,0.11898485,0.17494263,1.73708489
-2.96248124,5.13407754,1.35555052,2.15110780,0.15846936,0.32869113,0.11560761,0.17296552,1.75949498
-2.95647824,5.22719009,1.39738357,2.19381523,0.15791508,0.34353710,0.11247218,0.17056765,1.78088228
-2.95047524,5.32162155,1.44070137,2.23839675,0.15688349,0.35936981,0.10960236,0.16776110,1.80090754
-2.94447224,5.41559981,1.48484102,2.28399450,0.15537522,0.37595420,0.10700593,0.16456161,1.81916854
-2.93846923,5.50703207,1.52902397,2.32956970,0.15339779,0.39300755,0.10467537,0.16098900,1.83521424
-2.93246623,5.59357681,1.57237992,2.37393812,0.15096589,0.41020777,0.10258919,0.15706742,1.84856171
-2.92646323,5.67272932,1.61397523,2.41581357,0.14810127,0.42720367,0.10071377,0.15282539,1.85871494
-2.92046023,5.74191707,1.65284492,2.45385722,0.14483245,0.44362666,0.09900569,0.14829558,1.86518491
-2.91445723,5.79860066,1.68802691,2.48673072,0.14119411,0.45910344,0.09741424,0.14351443,1.86750984
-2.90845423,5.84037564,1.71859694,2.51315033,0.13722615,0.47326916,0.09588416,0.13852153,1.86527498
-2.90245123,5.86507041,1.74370281,2.53193954,0.13297267,0.48578047,0.09435849,0.13335879,1.85813086
-2.89644822,5.87083581,1.76259614,2.54207758,0.12848073,0.49632779,0.09278126,0.12806955,1.84580925
-2.89044522,5.85622184,1.77466049,2.54274156,0.12379903,0.50464640,0.09109998,0.12269755,1.82813618
-2.88444222,5.82023814,1.77943429,2.53333999,0.11897655,0.51052565,0.08926796,0.11728589,1.80504119
-2.87843922,5.76239529,1.77662763,2.51353637,0.11406133,0.51381602,0.08724615,0.11187601,1.77656271
-2.87243622,5.68272516,1.76613219,2.48326160,0.10909919,0.51443370,0.08500460,0.10650671,1.74284895
-2.86643322,5.58177959,1.74802383,2.44271488,0.10413275,0.51236245,0.08252341,0.10121333,1.70415457
-2.86043022,5.46060776,1.72255775,2.39235329,0.09920056,0.50765278,0.07979331,0.09602704,1.66083316
-2.85442721,5.32071390,1.69015678,2.33287085,0.09433645,0.50041849,0.07681559,0.09097434,1.61332594
-2.84842421,5.16399769,1.65139326,2.26516831,0.08956913,0.49083088,0.07360179,0.08607672,1.56214735
-2.84242121,4.99268099,1.60696572,2.19031559,0.08492204,0.47911089,0.07017285,0.08135053,1.50786814
-2.83641821,4.80922481,1.55767162,2.10950899,0.08041341,0.46551973,0.06655799,0.07680708,1.45109698
-2.83041521,4.61624094,1.50437758,2.02402549,0.07605652,0.45034842,0.06279337,0.07245288,1.39246144
-2.82441221,4.41640307,1.44798874,1.93517652,0.07186020,0.43390691,0.05892054,0.06829004,1.33258934
-2.81840920,4.21236153,1.38941875,1.84426370,0.06782942,0.41651325,0.05498478,0.06431688,1.27209126
-2.81240620,4.00666583,1.32956189,1.75253842,0.06396603,0.39848336,0.05103354,0.06052853,1.21154528
-2.80640320,3.80169844,1.26926862,1.66116718,0.06026955,0.38012188,0.04711486,0.05691773,1.15148424
-2.80040020,3.59962217,1.20932545,1.57120402,0.05673803,0.36171450,0.04327595,0.05347551,1.09238635
-2.79439720,3.40234302,1.15043999,1.48357087,0.05336884,0.34352198,0.03956195,0.05019204,1.03466920
-2.78839420,3.21148890,1.09323144,1.39904604,0.05015949,0.32577610,0.03601494,0.04705727,0.97868729
-2.78239120,3.02840411,1.03822644,1.31826098,0.04710824,0.30867744,0.03267313,0.04406168,0.92473291
-2.77638819,2.85415815,0.98586016,1.24170436,0.04421476,0.29239505,0.02957037,0.04119678,0.87304010
-2.77038519,2.68956703,0.93648180,1.16973265,0.04148049,0.27706773,0.02673586,0.03845565,0.82379098
-2.76438219,2.53522437,0.89036371,1.10258594,0.03890902,0.26280669,0.02419404,0.03583324,0.77712411
-2.75837919,2.39153943,0.84771310,1.04040727,0.03650618,0.24969922,0.02196475,0.03332667,0.73314386
-2.75237619,2.25877881,0.80868523,0.98326412,0.03428005,0.23781300,0.02006352,0.03093529,0.69193034
-2.74637319,2.13710881,0.77339692,0.93117032,0.03224079,0.22720071,0.01850195,0.02866075,0.65354896
-2.74037019,2.02663546,0.74193923,0.88410701,0.03040038,0.21790450,0.01728821,0.02650685,0.61805922
-2.73436718,1.92743987,0.71438863,0.84204137,0.02877224,0.20996006,0.01642755,0.02447944,0.58552190
-2.72836418,1.83960667,0.69081560,0.80494198,0.02737066,0.20339994,0.01592289,0.02258611,0.55600455
-2.72236118,1.76324439,0.67129039,0.77279039,0.02621032,0.19825598,0.01577534,0.02083595,0.52958476
-2.71635818,1.69849685,0.65588548,0.74558814,0.02530566,0.19456066,0.01598467,0.01923920,0.50635127
-2.71035518,1.64554544,0.64467491,0.72335939,0.02467019,0.19234735,0.01654979,0.01780692,0.48640283
-2.70435218,1.60460273,0.63773044,0.70614931,0.02431593,0.19164950,0.01746914,0.01655060,0.46984504
-2.69834917,1.57589826,0.63511522,0.69401852,0.02425273,0.19249880,0.01874095,0.01548186,0.45678543
-2.69234617,1.55965795,0.63687533,0.68703441,0.02448772,0.19492256,0.02036354,0.01461207,0.44732703
-2.68634317,1.55607856,0.64302998,0.68525998,0.02502475,0.19894042,0.02233541,0.01395201,0.44156107
-2.68034017,1.56529917,0.65356118,0.68874115,0.02586393,0.20456068,0.02465539,0.01351156,0.43955899
-2.67433717,1.58737138,0.66840355,0.69749327,0.02700123,0.21177649,0.02732256,0.01329936,0.44136443
-2.66833417,1.62223014,0.68743516,0.71148790,0.02842815,0.22056211,0.03033621,0.01332252,0.44698546
-2.66233117,1.66966682,0.71046989,0.73064043,0.03013150,0.23086963,0.03369564,0.01358630,0.45638769
-2.65632816,1.72930617,0.73725216,0.75479940,0.03209330,0.24262613,0.03739987,0.01409379,0.46948834
-2.65032516,1.80058826,0.76745421,0.78373799,0.03429071,0.25573171,0.04144726,0.01484568,0.48615180
-2.64432216,1.88275662,0.80067638,0.81714816,0.03669615,0.27005845,0.04583505,0.01583992,0.50618686
-2.63831916,1.97485325,0.83645054,0.85463773,0.03927750,0.28545044,0.05055875,0.01707148,0.52934574
-2.63231616,2.07572094,0.87424664,0.89573053,0.04199839,0.30172485,0.05561144,0.01853219,0.55532512
-2.62631316,2.18401323,0.91348229,0.93986978,0.04481868,0.31867437,0.06098306,0.02021051,0.58376923
-2.62031016,2.29821191,0.95353502,0.98642457,0.04769497,0.33607061,0.06665951,0.02209145,0.61427495
-2.61430715,2.41665189,0.99375708,1.03469921,0.05058131,0.35366874,0.07262186,0.02415660,0.64639893
-2.60830415,2.53755284,1.03349208,1.08394542,0.05342995,0.37121316,0.07884551,0.02638419,0.67966661
-2.60230115,2.65905711,1.07209316,1.13337689,0.05619227,0.38844397,0.08529943,0.02874932,0.71358296
-2.59629815,2.77927287,1.10894200,1.18218589,0.05881966,0.40510426,0.09194555,0.03122431,0.74764475
-2.59029515,2.89632149,1.14346821,1.22956156,0.06126464,0.42094789,0.09873836,0.03377916,0.78135405
-2.58429215,3.00838802,1.17516836,1.27470936,0.06348181,0.43574753,0.10562476,0.03638221,0.81423260
-2.57828914,3.11377304,1.20362409,1.31687124,0.06542901,0.44930276,0.11254431,0.03900084,0.84583663
-2.57228614,3.21094469,1.22851871,1.35534585,0.06706829,0.46144793,0.11942975,0.04160236,0.87577183
-2.56628314,3.29858884,1.24965170,1.38950830,0.06836693,0.47205944,0.12620805,0.04415490,0.90370764
-2.56028014,3.37565579,1.26695042,1.41882883,0.06929827,0.48106221,0.13280182,0.04662844,0.92939062
-2.55427714,3.44140150,1.28047871,1.44288974,0.06984248,0.48843500,0.13913115,0.04899574,0.95265617
-2.54827414,3.49542168,1.29044170,1.46139983,0.06998711,0.49421431,0.14511586,0.05123336,0.97343802
-2.54227114,3.53767686,1.29718661,1.47420596,0.06972750,0.49849662,0.15067800,0.05332244,0.99177500
-2.53626813,3.56850687,1.30119907,1.48130085,0.06906691,0.50143878,0.15574454,0.05524947,1.00781451
-2.53026513,3.58863353,1.30309494,1.48282693,0.06801647,0.50325636,0.16025023,0.05700686,1.02181239
-2.52426213,3.59915046,1.30360738,1.47907556,0.06659489,0.50421982,0.16414028,0.05859316,1.03412876
-2.51825913,3.60149961,1.30356948,1.47048150,0.06482792,0.50464868,0.16737288,0.06001324,1.04521981
-2.51225613,3.59743438,1.30389244,1.45761258,0.06274764,0.50490345,0.16992134,0.06127800,1.05562538
-2.50625313,3.58896989,1.30554002,1.44115448,0.06039149,0.50537576,0.17177572,0.06240394,1.06595272
-2.50025013,3.57832149,1.30949960,1.42189108,0.05780127,0.50647675,0.17294379,0.06341237,1.07685661
-2.49424712,3.56783327,1.31675082,1.40068067,0.05502192,0.50862405,0.17345133,0.06432843,1.08901658
-2.48824412,3.55989854,1.32823260,1.37842894,0.05210023,0.51222785,0.17334154,0.06517987,1.10311185
-2.48224112,3.55687523,1.34480966,1.35605936,0.04908363,0.51767636,0.17267376,0.06599569,1.11979489
-2.47623812,3.56099905,1.36723976,1.33448220,0.04601889,0.52532129,0.17152132,0.06680469,1.13966477
-2.47023512,3.57429781,1.39614268,1.31456313,0.04295098,0.53546382,0.16996881,0.06763399,1.16324103
-2.46423212,3.59851030,1.43197234,1.29709269,0.03992196,0.54834161,0.16810871,0.06850759,1.19093964
-2.45822911,3.63501306,1.47499312,1.28275794,0.03697008,0.56411732,0.16603766,0.06944508,1.22305159
-2.45222611,3.68475832,1.52526142,1.27211731,0.03412903,0.58286930,0.16385258,0.07046056,1.25972561
-2.44622311,3.74822581,1.58261345,1.26557980,0.03142736,0.60458458,0.16164669,0.07156180,1.30095545
-2.44022011,3.82539087,1.64665978,1.26338963,0.02888811,0.62915490,0.15950585,0.07274974,1.34657261
-2.43421711,3.91571050,1.71678726,1.26561679,0.02652870,0.65637561,0.15750535,0.07401832,1.39624491
-2.42821411,4.01812844,1.79216834,1.27215431,0.02436090,0.68594794,0.15570724,0.07535473,1.44948113
-2.42221111,4.13109932,1.87177772,1.28272225,0.02239106,0.71748444,0.15415853,0.07674001,1.50564152
-2.41620810,4.25263159,1.95441599,1.29687852,0.02062051,0.75051758,0.15289024,0.07815000,1.56395414
-2.41020510,4.38034757,2.03873938,1.31403608,0.01904600,0.78451126,0.15191746,0.07955665,1.62353616
-2.40420210,4.51155878,2.12329488,1.33348605,0.01766035,0.81887491,0.15124033,0.08092958,1.68341961
-2.39819910,4.64335367,2.20655944,1.35442563,0.01645312,0.85297970,0.15084602,0.08223783,1.74258050
-2.39219610,4.77269456,2.28698203,1.37598997,0.01541130,0.88617641,0.15071148,0.08345174,1.79997024
-2.38619310,4.89652012,2.36302700,1.39728649,0.01452004,0.91781424,0.15080693,0.08454489,1.85454825
-2.38019010,5.01184954,2.43321743,1.41743049,0.01376342,0.94726002,0.15109980,0.08549595,1.90531452
-2.37418709,5.11588438,2.49617690,1.43558027,0.01312502,0.97391713,0.15155901,0.08629041,1.95134096
-2.36818409,5.20610436,2.55066830,1.45097068,0.01258865,0.99724347,0.15215925,0.08692204,1.99180043
-2.36218109,5.28035339,2.59562843,1.46294332,0.01213877,1.01676790,0.15288502,0.08739408,2.02599249
-2.35617809,5.33691274,2.63019737,1.47097248,0.01176102,1.03210448,0.15373430,0.08772007,2.05336491
-2.35017509,5.37455858,2.65374155,1.47468549,0.01144251,1.04296416,0.15472149,0.08792415,2.07353041
-2.34417209,5.39260194,2.66587000,1.47387680,0.01117207,1.04916345,0.15587949,0.08804109,2.08627791
-2.33816908,5.39090962,2.66644332,1.46851509,0.01094044,1.05062982,0.15726074,0.08811563,2.09157816
-2.33216608,5.36990546,2.65557517,1.45874331,0.01074023,1.04740363,0.15893713,0.08820153,2.08958353
-2.32616308,5.33055199,2.63362639,1.44487144,0.01056595,1.03963655,0.16099870,0.08836004,2.08062201
-2.32016008,5.27431335,2.60119196,1.42736256,0.01041384,1.02758660,0.16355113,0.08865803,2.06518563
-2.31415708,5.20310086,2.55908149,1.40681262,0.01028171,1.01160994,0.16671212,0.08916572,2.04391380
-2.30815408,5.11920346,2.50829377,1.38392495,0.01016864,0.99214969,0.17060660,0.08995415,2.01757201
-2.30215108,5.02520543,2.44998630,1.35948049,0.01007478,0.96972228,0.17536123,0.09109236,1.98702657
-2.29614807,4.92389462,2.38544091,1.33430509,0.01000096,0.94490164,0.18109810,0.09264458,1.95321630
-2.29014507,4.81816451,2.31602639,1.30923516,0.00994844,0.91830191,0.18792800,0.09466729,1.91712190
-2.28414207,4.71091356,2.24315948,1.28508318,0.00991857,0.89055907,0.19594367,0.09720640,1.87973418
-2.27813907,4.60494555,2.16826524,1.26260442,0.00991253,0.86231233,0.20521304,0.10029468,1.84202191
-2.27213607,4.50287447,2.09273827,1.24246636,0.00993107,0.83418556,0.21577303,0.10394942,1.80490069
-2.26613307,4.40703741,2.01790565,1.22522180,0.00997430,0.80676964,0.22762410,0.10817057,1.76920360
-2.26013007,4.31941842,1.94499298,1.21128700,0.01004157,0.78060607,0.24072581,0.11293934,1.73565489
-2.25412706,4.24158622,1.87509442,1.20092549,0.01013131,0.75617247,0.25499380,0.11821737,1.70484751
-2.24812406,4.17464781,1.80914762,1.19423826,0.01024105,0.73387029,0.27029813,0.12394662,1.67722556
-2.24212106,4.11921977,1.74791436,1.19116060,0.01036740,0.71401529,0.28646348,0.13004991,1.65307216
-2.23611806,4.07541810,1.69196744,1.19146571,0.01050613,0.69683077,0.30327103,0.13643214,1.63250346
-2.23011506,4.04286697,1.64168410,1.19477481,0.01065230,0.68244411,0.32046222,0.14298226,1.61546904
-2.22411206,4.02072600,1.59724628,1.20057325,0.01080040,0.67088631,0.33774417,0.14957592,1.60175891
-2.21810905,4.00773495,1.55864753,1.20823202,0.01094457,0.66209491,0.35479682,0.15607860,1.59101672
-2.21210605,4.00227403,1.52570632,1.21703353,0.01107880,0.65591981,0.37128143,0.16234943,1.58275906
-2.20610305,4.00243749,1.49808515,1.22620079,0.01119717,0.65213209,0.38685020,0.16824519,1.57639988
-2.20010005,4.00611762,1.47531483,1.23492861,0.01129409,0.65043529,0.40115663,0.17362468,1.57127924
-2.19409705,4.01109576,1.45682284,1.24241564,0.01136454,0.65047885,0.41386633,0.17835309,1.56669519
-2.18809405,4.01513678,1.44196477,1.24789594,0.01140426,0.65187319,0.42466764,0.18230633,1.56193742
-2.18209105,4.01608323,1.43005756,1.25066885,0.01141000,0.65420601,0.43328186,0.18537502,1.55632133
-2.17608804,4.01194546,1.42041314,1.25012602,0.01137965,0.65705893,0.43947249,0.18746814,1.54922086
-2.17008504,4.00098395,1.41237125,1.24577448,0.01131240,0.66002423,0.44305312,0.18851599,1.54009876
-2.16408204,3.98178076,1.40532992,1.23725516,0.01120885,0.66272069,0.44389371,0.18847251,1.52853279
-2.15807904,3.95329704,1.39877241,1.22435590,0.01107105,0.66480823,0.44192484,0.18731681,1.51423674
-2.15207604,3.91491449,1.39228946,1.20701880,0.01090259,0.66600055,0.43713990,0.18505375,1.49707509
-2.14607304,3.86645893,1.38559579,1.18534169,0.01070855,0.66607538,0.42959505,0.18171368,1.47707075
-2.14007004,3.80820534,1.37854023,1.15957363,0.01049546,0.66488193,0.41940694,0.17735132,1.45440536
-2.13406703,3.74086408,1.37110884,1.13010496,0.01027125,0.66234517,0.40674844,0.17204379,1.42941212
-2.12806403,3.66554913,1.36342100,1.09745223,0.01004512,0.65846679,0.39184250,0.16588787,1.40256146
-2.12206103,3.58372960,1.35571845,1.06223878,0.00982739,0.65332288,0.37495436,0.15899675,1.37444007
-2.11605803,3.49716694,1.34834789,1.02517175,0.00962933,0.64705828,0.35638271,0.15149625,1.34572437
-2.11005503,3.40784025,1.34173787,0.98701655,0.00946296,0.63987798,0.33644996,0.14352073,1.31714949
-2.10405203,3.31786327,1.33637093,0.94856963,0.00934076,0.63203589,0.31549217,0.13520891,1.28947536
-2.09804902,3.22939634,1.33275253,0.91063084,0.00927546,0.62382153,0.29384907,0.12669976,1.26345132
-2.09204602,3.14455722,1.33137805,0.87397615,0.00927969,0.61554522,0.27185447,0.11812850,1.23978096
-2.08604302,3.06533457,1.33269956,0.83933192,0.00936566,0.60752242,0.24982755,0.10962304,1.21908893
-2.08004002,2.99350763,1.33709410,0.80735150,0.00954483,0.60005801,0.22806523,0.10130081,1.20189114
-2.07403702,2.93057556,1.34483502,0.77859502,0.00982751,0.59343119,0.20683580,0.09326621,1.18856982
-2.06803402,2.87769918,1.35606786,0.75351293,0.01022253,0.58788166,0.18637416,0.08560866,1.17935469
-2.06203102,2.83565771,1.37079215,0.73243394,0.01073683,0.58359782,0.16687842,0.07840129,1.17431094
-2.05602801,2.80482184,1.38885014,0.71555754,0.01137510,0.58070743,0.14850817,0.07170029,1.17333484
-2.05002501,2.78514448,1.40992313,0.70295141,0.01213950,0.57927116,0.13138414,0.06554488,1.17615701
-2.04402201,2.77616900,1.43353575,0.69455348,0.01302931,0.57927934,0.11558912,0.05995792,1.18235322
-2.03801901,2.77705472,1.45906811,0.69017884,0.01404074,0.58065204,0.10117011,0.05494695,1.19136238
-2.03201601,2.78661813,1.48577536,0.68953067,0.01516676,0.58324237,0.08814131,0.05050569,1.20251067
-2.02601301,2.80338802,1.51281384,0.69221520,0.01639706,0.58684291,0.07648788,0.04661586,1.21504081
-2.02001001,2.82567177,1.53927250,0.69775964,0.01771808,0.59119481,0.06617011,0.04324929,1.22814511
-2.01400700,2.85163006,1.56420829,0.70563267,0.01911316,0.59599923,0.05712791,0.04037006,1.24100071
-2.00800400,2.87935645,1.58668377,0.71526651,0.02056283,0.60093043,0.04928532,0.03793678,1.25280542
-2.00200100,2.90695833,1.60580509,0.72607975,0.02204520,0.60565000,0.04255495,0.03590479,1.26281249
-1.99599800,2.93263585,1.62075862,0.73750006,0.02353647,0.60982144,0.03684219,0.03422824,1.27036273
-1.98999500,2.95475525,1.63084447,0.74898583,0.02501152,0.61312447,0.03204900,0.03286198,1.27491251
-1.98399200,2.97191355,1.63550520,0.76004600,0.02644462,0.61526843,0.02807739,0.03176325,1.27605647
-1.97798899,2.98299196,1.63434858,0.77025718,0.02781016,0.61600417,0.02483235,0.03089306,1.27354376
-1.97198599,2.98719575,1.62716320,0.77927753,0.02908344,0.61513384,0.02222434,0.03021736,1.26728741
-1.96598299,2.98407910,1.61392630,0.78685679,0.03024142,0.61251835,0.02017134,0.02970779,1.25736620
-1.95997999,2.97355413,1.59480355,0.79284204,0.03126346,0.60808203,0.01860035,0.02934224,1.24401924
-1.95397699,2.95588403,1.57014096,0.79717920,0.03213197,0.60181453,0.01744860,0.02910505,1.22763356
-1.94797399,2.93166079,1.54044921,0.79991003,0.03283297,0.59376986,0.01666426,0.02898701,1.20872524
-1.94197099,2.90176908,1.50638150,0.80116504,0.03335649,0.58406267,0.01620689,0.02898505,1.18791532
-1.93596798,2.86733798,1.46870593,0.80115256,0.03369687,0.57286216,0.01604754,0.02910176,1.16590132
-1.92996498,2.82968330,1.42827377,0.80014467,0.03385282,0.56038387,0.01616862,0.02934473,1.14342608
-1.92396198,2.79024310,1.38598531,0.79846056,0.03382739,0.54687989,0.01656352,0.02972576,1.12124513
-1.91795898,2.75050982,1.34275481,0.79644827,0.03362769,0.53262796,0.01723597,0.03025999,1.10009425
-1.91195598,2.71196219,1.29947625,0.79446574,0.03326454,0.51791999,0.01819926,0.03096492,1.08065857
-1.90595298,2.67600003,1.25699144,0.79286198,0.03275198,0.50305072,0.01947520,0.03185944,1.06354478
-1.89994997,2.64388523,1.21606186,0.79195945,0.03210656,0.48830689,0.02109296,0.03296289,1.04925733
-1.89394697,2.61669130,1.17734547,0.79203843,0.03134679,0.47395747,0.02308760,0.03429410,1.03817995
-1.88794397,2.59526392,1.14137932,0.79332415,0.03049232,0.46024551,0.02549857,0.03587049,1.03056294
-1.88194097,2.58019392,1.10856868,0.79597721,0.02956331,0.44738174,0.02836783,0.03770726,1.02651681
-1.87593797,2.57180373,1.07918285,0.80008791,0.02857979,0.43554026,0.03173793,0.03981663,1.02601233
-1.86993497,2.57014759,1.05335765,0.80567440,0.02756102,0.42485648,0.03564989,0.04220719,1.02888682
-1.86393197,2.57502489,1.03110411,0.81268483,0.02652510,0.41542715,0.04014088,0.04488328,1.03485625
-1.85792896,2.58600572,1.01232284,0.82100330,0.02548859,0.40731251,0.04524189,0.04784454,1.04353230
-1.85192596,2.60246673,0.99682283,0.83045895,0.02446628,0.40054015,0.05097537,0.05108548,1.05444366
-1.84592296,2.62363520,0.98434388,0.84083783,0.02347114,0.39511048,0.05735280,0.05459511,1.06706020
-1.83991996,2.64863867,0.97458102,0.85189663,0.02251436,0.39100311,0.06437252,0.05835682,1.08081900
-1.83391696,2.67655739,0.96720984,0.86337755,0.02160549,0.38818401,0.07201771,0.06234811,1.09515089
-1.82791396,2.70647664,0.96191110,0.87502337,0.02075272,0.38661265,0.08025472,0.06654068,1.10950628
-1.82191096,2.73753642,0.95839354,0.88659186,0.01996316,0.38624898,0.08903184,0.07090044,1.12337925
-1.81590795,2.76897568,0.95641364,0.89786876,0.01924323,0.38705952,0.09827861,0.07538780,1.13632869
-1.80990495,2.80016947,0.95579133,0.90867870,0.01859902,0.38902239,0.10790583,0.07995798,1.14799600
-1.80390195,2.83065698,0.95642107,0.91889338,0.01803663,0.39213092,0.11780615,0.08456159,1.15811848
-1.79789895,2.86015986,0.95827768,0.92843687,0.01756252,0.39639563,0.12785564,0.08914536,1.16653827
-1.79189595,2.88859018,0.96141701,0.93728760,0.01718376,0.40184453,0.13791594,0.09365300,1.17320673
-1.78589295,2.91604831,0.96597137,0.94547739,0.01690822,0.40852166,0.14783736,0.09802632,1.17818434
-1.77988994,2.94281163,0.97214038,0.95308741,0.01674471,0.41648422,0.15746262,0.10220651,1.18163658
-1.77388694,2.96931499,0.98017769,0.96024171,0.01670303,0.42579826,0.16663121,0.10613555,1.18382631
-1.76788394,2.99612495,0.99037473,0.96709862,0.01679390,0.43653338,0.17518430,0.10975778,1.18510330
-1.76188094,3.02390932,1.00304220,0.97384081,0.01702892,0.44875686,0.18296995,0.11302157,1.18589161
-1.75587794,3.05340426,1.01849072,0.98066448,0.01742035,0.46252750,0.18984841,0.11588098,1.18667573
-1.74987494,3.08538071,1.03701154,0.98776837,0.01798092,0.47788962,0.19569736,0.11829748,1.18798602
-1.74387194,3.12061218,1.05885852,0.99534336,0.01872359,0.49486776,0.20041686,0.12024149,1.19038424
-1.73786893,3.15984520,1.08423219,1.00356292,0.01966125,0.51346219,0.20393366,0.12169381,1.19444966
-1.73186593,3.20377396,1.11326691,1.01257510,0.02080641,0.53364576,0.20620490,0.12264686,1.20076608
