energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.17858929,0.96993810,0.00023781,0.00045102,0.00525107,0.01840160,0.97638015,0.00010203,0.03214614
-3.17258629,0.97557171,0.00031262,0.00059150,0.00687147,0.02406539,0.97559479,0.00013378,0.03643671
-3.16658329,0.97697531,0.00040806,0.00077027,0.00892856,0.03125101,0.96868636,0.00017416,0.04177214
-3.16058029,0.97491443,0.00052890,0.00099601,0.01151977,0.04029660,0.95604741,0.00022514,0.04841794
-3.15457729,0.97037819,0.00068070,0.00127883,0.01475834,0.05159481,0.93823654,0.00028899,0.05668450
-3.14857429,0.96457212,0.00086990,0.00163040,0.01877430,0.06559599,0.91596708,0.00036834,0.06692945
-3.14257129,0.95890472,0.00110387,0.00206398,0.02371503,0.08281002,0.89009100,0.00046617,0.07955884
-3.13656828,0.95496776,0.00139091,0.00259448,0.02974530,0.10380631,0.86157851,0.00058582,0.09502688
-3.13056528,0.95451057,0.00174026,0.00323838,0.03704669,0.12921150,0.83149414,0.00073101,0.11383382
-3.12456228,0.95940844,0.00216205,0.00401366,0.04581615,0.15970426,0.80097002,0.00090576,0.13652170
-3.11855928,0.97162549,0.00266717,0.00493956,0.05626361,0.19600698,0.77117737,0.00111440,0.16366750
-3.11255628,0.99317243,0.00326717,0.00603634,0.06860860,0.23887364,0.74329694,0.00136147,0.19587359
-3.10655328,1.02605956,0.00397400,0.00732484,0.08307566,0.28907388,0.71848913,0.00165166,0.23375510
-3.10055028,1.07224566,0.00479977,0.00882597,0.09988862,0.34737296,0.69786483,0.00198964,0.27792417
-3.09454727,1.13358349,0.00575638,0.01056011,0.11926367,0.41450774,0.68245721,0.00238001,0.32897130
-3.08854427,1.21176274,0.00685513,0.01254639,0.14140139,0.49115901,0.67319549,0.00282705,0.38744375
-3.08254127,1.30825155,0.00810625,0.01480183,0.16647783,0.57792071,0.67088084,0.00333461,0.45382166
-3.07653827,1.42423806,0.00951836,0.01734048,0.19463491,0.67526685,0.67616507,0.00390587,0.52849245
-3.07053527,1.56057356,0.01109796,0.02017245,0.22597048,0.78351736,0.68953242,0.00454315,0.61172432
-3.06453227,1.71771922,0.01284885,0.02330298,0.26052840,0.90280411,0.71128486,0.00524771,0.70364002
-3.05852926,1.89569854,0.01477156,0.02673153,0.29828911,1.03303887,0.74153116,0.00601954,0.80419200
-3.05252626,2.09405796,0.01686281,0.03045089,0.33916130,1.17388487,0.78018026,0.00685718,0.91314040
-3.04652326,2.31183792,0.01911511,0.03444654,0.38297502,1.32473382,0.82693908,0.00775758,1.03003524
-3.04052026,2.54755691,0.02151633,0.03869607,0.42947697,1.48469028,0.88131519,0.00871600,1.15420422
-3.03451726,2.79921067,0.02404947,0.04316893,0.47832838,1.65256500,0.94262452,0.00972592,1.28474752
-3.02851426,3.06428819,0.02669260,0.04782636,0.52910588,1.82687864,1.01000438,0.01077907,1.42054048
-3.02251126,3.33980608,0.02941889,0.05262175,0.58130569,2.00587694,1.08243171,0.01186552,1.56024524
-3.01650825,3.62236157,0.03219691,0.05750122,0.63435138,2.18755790,1.15874651,0.01297375,1.70233155
-3.01050525,3.90820396,0.03499110,0.06240464,0.68760504,2.36971091,1.23768006,0.01409098,1.84510681
-3.00450225,4.19332332,0.03776239,0.06726689,0.74038192,2.54996713,1.31788752,0.01520332,1.98675484
-2.99849925,4.47355407,0.04046911,0.07201951,0.79196791,2.72585980,1.39798392,0.01629625,2.12538233
-2.99249625,4.74469033,0.04306798,0.07659257,0.84163951,2.89489260,1.47658266,0.01735493,2.25907144
-2.98649325,5.00260893,0.04551524,0.08091671,0.88868542,3.05461333,1.55233526,0.01836465,2.38593654
-2.98049025,5.24339527,0.04776792,0.08492537,0.93242898,3.20269010,1.62397090,0.01931134,2.50418290
-2.97448724,5.46346685,0.04978511,0.08855696,0.97225043,3.33698657,1.69033431,0.02018196,2.61216453
-2.96848424,5.65968898,0.05152922,0.09175704,1.00760801,3.45563287,1.75042039,0.02096497,2.70843874
-2.96248124,5.82947738,0.05296722,0.09448026,1.03805695,3.55708877,1.80340425,0.02165074,2.79181457
-2.95647824,5.97088282,0.05407170,0.09669206,1.06326531,3.64019612,1.84866517,0.02223183,2.86139288
-2.95047524,6.08265370,0.05482179,0.09837003,1.08302603,3.70421774,1.88580363,0.02270333,2.91659591
-2.94447224,6.16427351,0.05520385,0.09950482,1.09726450,3.74886101,1.91465045,0.02306294,2.95718491
-2.93846923,6.21597144,0.05521195,0.10010057,1.10604124,3.77428476,1.93526788,0.02331114,2.98326478
-2.93246623,6.23870561,0.05484801,0.10017491,1.10954968,3.78108935,1.94794261,0.02345106,2.99527563
-2.92646323,6.23412020,0.05412173,0.09975830,1.10810906,3.77029023,1.95317113,0.02348845,2.99397170
-2.92046023,6.20447852,0.05305021,0.09889305,1.10215282,3.74327676,1.95163845,0.02343140,2.98038865
-2.91445723,6.15257605,0.05165728,0.09763182,1.09221318,3.70175814,1.94419125,0.02329006,2.95580121
-2.90845423,6.08163772,0.04997273,0.09603577,1.07890263,3.64769948,1.93180703,0.02307631,2.92167318
-2.90245123,5.99520496,0.04803120,0.09417243,1.06289316,3.58325130,1.91556085,0.02280331,2.87960261
-2.89644822,5.89701799,0.04587106,0.09211345,1.04489449,3.51067570,1.89659135,0.02248512,2.83126472
-2.89044522,5.79089896,0.04353317,0.08993224,1.02563190,3.43227302,1.87606765,0.02213622,2.77835544
-2.88444222,5.68064109,0.04105958,0.08770168,1.00582500,3.35031193,1.85515857,0.02177112,2.72253818
-2.87843922,5.56990825,0.03849234,0.08549199,0.98616795,3.26696607,1.83500533,0.02140397,2.66539590
-2.87243622,5.46214839,0.03587236,0.08336884,0.96731201,3.18425935,1.81669855,0.02104819,2.60839045
-2.86643322,5.36052315,0.03323833,0.08139180,0.94985071,3.10402148,1.80125989,0.02071618,2.55283035
-2.86043022,5.26785463,0.03062592,0.07961313,0.93430811,3.02785482,1.78962847,0.02041907,2.49984759
-2.85442721,5.18658920,0.02806707,0.07807700,0.92113006,2.95711229,1.78265161,0.02016655,2.45038346
-2.84842421,5.11877708,0.02558949,0.07681908,0.91067842,2.89288617,1.78107912,0.01996671,2.40518309
-2.84242121,5.06606543,0.02321638,0.07586653,0.90322793,2.83600629,1.78556042,0.01982598,2.36479736
-2.83641821,5.02970210,0.02096628,0.07523832,0.89896543,2.78704636,1.79664309,0.01974905,2.32959117
-2.83041521,5.01054702,0.01885320,0.07494580,0.89799079,2.74633640,1.81477193,0.01973888,2.29975632
-2.82441221,5.00908769,0.01688673,0.07499350,0.90031942,2.71397938,1.84028739,0.01979670,2.27532732
-2.81840920,5.02545610,0.01507244,0.07537996,0.90588550,2.68987029,1.87342241,0.01992202,2.25619872
-2.81240620,5.05944445,0.01341225,0.07609869,0.91454601,2.67371605,1.91429719,0.02011270,2.24214235
-2.80640320,5.11051806,0.01190491,0.07713897,0.92608497,2.66505481,1.96291160,0.02036494,2.23282356
-2.80040020,5.17782459,0.01054653,0.07848657,0.94021796,2.66327400,2.01913527,0.02067338,2.22781549
-2.79439720,5.26019974,0.00933105,0.08012430,0.95659680,2.66762658,2.08269603,0.02103113,2.22661117
-2.78839420,5.35617026,0.00825078,0.08203230,0.97481460,2.67724563,2.15316748,0.02142985,2.22863333
-2.78239120,5.46395615,0.00729681,0.08418817,0.99441123,2.69115764,2.22995694,0.02185988,2.23324232
-2.77638819,5.58147420,0.00645946,0.08656683,1.01487955,2.70829518,2.31229515,0.02231031,2.23974274
-2.77038519,5.70634564,0.00572866,0.08914022,1.03567271,2.72750995,2.39922938,0.02276920,2.24738954
-2.76438219,5.83591043,0.00509421,0.09187693,1.05621259,2.74758703,2.48962124,0.02322372,2.25539456
-2.75837919,5.96725077,0.00454605,0.09474173,1.07589967,2.76726138,2.58215084,0.02366043,2.26293426
-2.75237619,6.09722576,0.00407446,0.09769512,1.09412440,2.78523702,2.67532809,0.02406553,2.26915946
-2.74637319,6.22251841,0.00367018,0.10069308,1.11027997,2.80020951,2.76751217,0.02442521,2.27320755
-2.74037019,6.33969547,0.00332454,0.10368687,1.12377624,2.81089171,2.85693927,0.02472596,2.27421753
-2.73436718,6.44527940,0.00302951,0.10662327,1.13405454,2.81604236,2.94175835,0.02495493,2.27134773
-2.72836418,6.53583088,0.00277772,0.10944495,1.14060298,2.81449694,3.02007427,0.02510035,2.26379589
-2.72236118,6.60803927,0.00256250,0.11209132,1.14297138,2.80519960,3.08999689,0.02515184,2.25082099
-2.71635818,6.65881768,0.00237788,0.11449965,1.14078556,2.78723497,3.14969440,0.02510075,2.23176589
-2.71035518,6.68539862,0.00221852,0.11660651,1.13376005,2.75985821,3.19744882,0.02494050,2.20607963
-2.70435218,6.68542584,0.00207979,0.11834955,1.12170875,2.72252185,3.23171122,0.02466674,2.17333842
-2.69834917,6.65703807,0.00195763,0.11966938,1.10455276,2.67489792,3.25115421,0.02427759,2.13326390
-2.69234617,6.59894017,0.00184861,0.12051162,1.08232521,2.61689397,3.25471917,0.02377369,2.08573767
-2.68634317,6.51045818,0.00174984,0.12082895,1.05517252,2.54866207,3.24165598,0.02315820,2.03081121
-2.68034017,6.39157513,0.00165898,0.12058301,1.02335201,2.47059996,3.21155328,0.02243673,1.96871034
-2.67433717,6.24294555,0.00157418,0.11974615,0.98722593,2.38334413,3.16435770,0.02161717,1.89983396
-2.66833417,6.06588766,0.00149404,0.11830274,0.94725213,2.28775501,3.10038105,0.02070946,1.82474680
-2.66233117,5.86235329,0.00141760,0.11625025,0.90397168,2.18489466,3.02029515,0.01972523,1.74416652
-2.65632816,5.63487686,0.00134428,0.11359970,0.85799396,2.07599809,2.92511444,0.01867751,1.65894563
-2.65032516,5.38650548,0.00127383,0.11037572,0.80997993,1.96243930,2.81616723,0.01758029,1.57004894
-2.64432216,5.12071342,0.00120632,0.10661605,0.76062420,1.84569348,2.69505702,0.01644811,1.47852762
-2.63831916,4.84130469,0.00114206,0.10237060,0.71063661,1.72729707,2.56361557,0.01529565,1.38549099
-2.63231616,4.55230796,0.00108161,0.09770006,0.66072412,1.60880727,2.42385013,0.01413736,1.29207707
-2.62631316,4.25786824,0.00102565,0.09267414,0.61157349,1.49176248,2.27788704,0.01298705,1.19942337
-2.62031016,3.96213973,0.00097502,0.08736955,0.56383548,1.37764514,2.12791434,0.01185760,1.10863874
-2.61430715,3.66918389,0.00093063,0.08186787,0.51811094,1.26784823,1.97612570,0.01076067,1.02077754
-2.60830415,3.38287630,0.00089343,0.07625325,0.47493908,1.16364620,1.82466796,0.00970653,0.93681668
-2.60230115,3.10682524,0.00086438,0.07061028,0.43478821,1.06617123,1.67559413,0.00870388,0.85763646
-2.59629815,2.84430424,0.00084439,0.06502189,0.39804890,0.97639487,1.53082351,0.00775980,0.78400525
-2.59029515,2.59819973,0.00083430,0.05956760,0.36502960,0.89511540,1.39210974,0.00687969,0.71656855
-2.58429215,2.37097462,0.00083486,0.05432192,0.33595465,0.82295053,1.26101757,0.00606737,0.65584206
-2.57828914,2.16464722,0.00084669,0.04935318,0.31096424,0.76033530,1.13890829,0.00532509,0.60220887
-2.57228614,1.98078486,0.00087026,0.04472265,0.29011633,0.70752432,1.02693341,0.00465373,0.55592015
-2.56628314,1.82051052,0.00090586,0.04048400,0.27339014,0.66459811,0.92603581,0.00405286,0.51709914
-2.56028014,1.68452061,0.00095361,0.03668309,0.26069086,0.63147250,0.83695722,0.00352102,0.48574766
-2.55427714,1.57311163,0.00101342,0.03335805,0.25185557,0.60791073,0.76025058,0.00305578,0.46175486
-2.54827414,1.48621344,0.00108500,0.03053949,0.24665980,0.59353737,0.69629578,0.00265402,0.44490742
-2.54227114,1.42342672,0.00116786,0.02825096,0.24482489,0.58785366,0.64531716,0.00231207,0.43490087
-2.53626813,1.38406245,0.00126130,0.02650941,0.24602571,0.59025365,0.60740128,0.00202585,0.43135148
-2.53026513,1.36718135,0.00136443,0.02532572,0.24989884,0.60004081,0.58251352,0.00179106,0.43380828
-2.52426213,1.37163170,0.00147617,0.02470514,0.25605089,0.61644472,0.57051236,0.00160328,0.44176500
-2.51825913,1.39608409,0.00159528,0.02464769,0.26406710,0.63863762,0.57116044,0.00145809,0.45467152
-2.51225613,1.43906222,0.00172036,0.02514837,0.27351993,0.66575052,0.58413190,0.00135115,0.47194473
-2.50625313,1.49896921,0.00184989,0.02619725,0.28397771,0.69688883,0.60901564,0.00127823,0.49297864
-2.50025013,1.57410918,0.00198225,0.02777944,0.29501311,0.73114717,0.64531488,0.00123532,0.51715361
-2.49424712,1.66270438,0.00211576,0.02987483,0.30621140,0.76762344,0.69244320,0.00121862,0.54384469
-2.48824412,1.76290834,0.00224869,0.03245785,0.31717832,0.80543182,0.74971819,0.00122451,0.57242906
-2.48224112,1.87281579,0.00237930,0.03549705,0.32754731,0.84371476,0.81635340,0.00124962,0.60229256
-2.47623812,1.99047042,0.00250588,0.03895473,0.33698616,0.88165368,0.89145012,0.00129079,0.63283548
-2.47023512,2.11387150,0.00262676,0.04278661,0.34520255,0.91847845,0.97399018,0.00134503,0.66347744
-2.46423212,2.24098063,0.00274036,0.04694161,0.35194873,0.95347542,1.06283104,0.00140956,0.69366175
-2.45822911,2.36972985,0.00284520,0.05136183,0.35702483,0.98599418,1.15670475,0.00148172,0.72285917
-2.45222611,2.49803210,0.00293994,0.05598269,0.36028094,1.01545283,1.25422159,0.00155903,0.75057123
-2.44622311,2.62379505,0.00302338,0.06073344,0.36161783,1.04134196,1.35387956,0.00163914,0.77633332
-2.44022011,2.74493902,0.00309449,0.06553793,0.36098627,1.06322742,1.45408007,0.00171981,0.79971752
-2.43421711,2.85941940,0.00315243,0.07031565,0.35838511,1.08075195,1.55315037,0.00179896,0.82033550
-2.42821411,2.96525362,0.00319657,0.07498316,0.35385813,1.09363596,1.64937218,0.00187464,0.83784132
-2.42221111,3.06055249,0.00322648,0.07945576,0.34748984,1.10167744,1.74101623,0.00194506,0.85193450
-2.41620810,3.14355517,0.00324197,0.08364936,0.33940052,1.10475140,1.82638161,0.00200861,0.86236304
-2.41020510,3.21266672,0.00324309,0.08748258,0.32974066,1.10280890,1.90383857,0.00206390,0.86892666
-2.40420210,3.26649710,0.00323016,0.09087887,0.31868500,1.09587577,1.97187321,0.00210973,0.87147997
-2.39819910,3.30389980,0.00320374,0.09376868,0.30642658,1.08405118,2.02913216,0.00214521,0.86993559
-2.39219610,3.32400859,0.00316471,0.09609145,0.29317091,1.06750619,2.07446537,0.00216973,0.86426694
-2.38619310,3.32627041,0.00311426,0.09779750,0.27913048,1.04648203,2.10696497,0.00218299,0.85451060
-2.38019010,3.31047278,0.00305389,0.09884952,0.26451992,1.02128843,2.12599854,0.00218505,0.84076794
-2.37418709,3.27676413,0.00298546,0.09922379,0.24955176,0.99230156,2.13123503,0.00217637,0.82320586
-2.36818409,3.22566566,0.00291123,0.09891090,0.23443302,0.95996177,2.12266223,0.00215776,0.80205646
-2.36218109,3.15807393,0.00283382,0.09791601,0.21936263,0.92477081,2.10059475,0.00213048,0.77761536
-2.35617809,3.07525345,0.00275631,0.09625866,0.20452966,0.88728851,2.06567224,0.00209618,0.75023875
-2.35017509,2.97881933,0.00268222,0.09397206,0.19011226,0.84812877,2.01884779,0.00205693,0.72033895
-2.34417209,2.87071032,0.00261556,0.09110192,0.17627739,0.80795478,1.96136697,0.00201519,0.68837859
-2.33816908,2.75315299,0.00256079,0.08770489,0.16318096,0.76747337,1.89473847,0.00197383,0.65486350
-2.33216608,2.62861824,0.00252293,0.08384671,0.15096855,0.72742849,1.82069754,0.00193607,0.62033437
-2.32616308,2.49977159,0.00250749,0.07960002,0.13977625,0.68859381,1.74116362,0.00190546,0.58535755
-2.32016008,2.36941887,0.00252048,0.07504213,0.12973173,0.65176432,1.65819392,0.00188588,0.55051511
-2.31415708,2.24044892,0.00256846,0.07025266,0.12095522,0.61774714,1.57393449,0.00188141,0.51639443
-2.30815408,2.11577517,0.00265842,0.06531124,0.11356030,0.58735141,1.49057059,0.00189638,0.48357770
-2.30215108,1.99827739,0.00279782,0.06029539,0.10765445,0.56137735,1.41027761,0.00193523,0.45263148
-2.29614807,1.89074519,0.00299452,0.05527856,0.10333915,0.54060452,1.33517410,0.00200247,0.42409665
-2.29014507,1.79582429,0.00325668,0.05032848,0.10070952,0.52577930,1.26727777,0.00210259,0.39847888
-2.28414207,1.71596647,0.00359269,0.04550578,0.09985341,0.51760176,1.20846545,0.00224001,0.37623983
-2.27813907,1.65338386,0.00401107,0.04086307,0.10085003,0.51671178,1.16043735,0.00241891,0.35778920
-2.27213607,1.61000797,0.00452036,0.03644424,0.10376794,0.52367483,1.12468618,0.00264321,0.34347768
-2.26613307,1.58745381,0.00512892,0.03228420,0.10866268,0.53896738,1.10247109,0.00291640,0.33359093
-2.26013007,1.58698932,0.00584488,0.02840894,0.11557397,0.56296229,1.09479666,0.00324146,0.32834452
-2.25412706,1.60951023,0.00667588,0.02483581,0.12452262,0.59591462,1.10239672,0.00362072,0.32787992
-2.24812406,1.65552082,0.00762902,0.02157416,0.13550744,0.63794807,1.12572311,0.00405579,0.33226167
-2.24212106,1.72512069,0.00871062,0.01862604,0.14850207,0.68904285,1.16493935,0.00454743,0.34147556
-2.23611806,1.81799813,0.00992614,0.01598714,0.16345219,0.74902532,1.21991923,0.00509548,0.35542814
-2.23011506,1.93343067,0.01128007,0.01364775,0.18027315,0.81756021,1.29025050,0.00569877,0.37394738
-2.22411206,2.07029328,0.01277582,0.01159381,0.19884823,0.89414599,1.37524385,0.00635514,0.39678489
-2.21810905,2.22707494,0.01441567,0.00980789,0.21902776,0.97811398,1.47394720,0.00706136,0.42361946
-2.21210605,2.40190396,0.01620080,0.00827021,0.24062927,1.06863179,1.58516567,0.00781323,0.45406226
-2.20610305,2.59258238,0.01813126,0.00695947,0.26343866,1.16471146,1.70748705,0.00860558,0.48766363
-2.20010005,2.79662945,0.02020613,0.00585370,0.28721269,1.26522244,1.83931271,0.00943243,0.52392150
-2.19409705,3.01133366,0.02242355,0.00493094,0.31168252,1.36890960,1.97889360,0.01028716,0.56229133
-2.18809405,3.23381255,0.02478095,0.00416979,0.33655850,1.47441574,2.12437061,0.01116263,0.60219750
-2.18209105,3.46107893,0.02727524,0.00354990,0.36153594,1.58030846,2.27381835,0.01205150,0.64304591
-2.17608804,3.69011153,0.02990297,0.00305236,0.38630175,1.68511035,2.42529122,0.01294641,0.68423747
-2.17008504,3.91792800,0.03266060,0.00265986,0.41054168,1.78733168,2.57687009,0.01384033,0.72518204
-2.16408204,4.14165746,0.03554475,0.00235696,0.43394797,1.88550452,2.72670803,0.01472684,0.76531253
-2.15807904,4.35860992,0.03855237,0.00213012,0.45622697,1.97821691,2.87307329,0.01560039,0.80409849
-2.15207604,4.56633964,0.04168093,0.00196776,0.47710657,2.06414591,3.01438757,0.01645662,0.84105886
-2.14607304,4.76269977,0.04492862,0.00186024,0.49634306,2.14208818,3.14925820,0.01729265,0.87577317
-2.14007004,4.94588582,0.04829438,0.00179980,0.51372707,2.21098709,3.27650247,0.01810721,0.90789107
-2.13406703,5.11446622,0.05177796,0.00178048,0.52908854,2.26995521,3.39516337,0.01890092,0.93713935
-2.12806403,5.26739848,0.05537990,0.00179802,0.54230029,2.31829155,3.50451584,0.01967632,0.96332671
-2.12206103,5.40403072,0.05910136,0.00184979,0.55328030,2.35549302,3.60406368,0.02043794,0.98634555
-2.11605803,5.52408860,0.06294394,0.00193461,0.56199239,2.38126000,3.69352744,0.02119225,1.00617121
-2.11005503,5.62764886,0.06690939,0.00205268,0.56844556,2.39549599,3.77282422,0.02194756,1.02285839
-2.10405203,5.71510110,0.07099920,0.00220545,0.57269190,2.39830182,3.84204103,0.02271377,1.03653515
-2.09804902,5.78710036,0.07521419,0.00239550,0.57482318,2.38996490,3.90140335,0.02350206,1.04739460
-2.09204602,5.84451307,0.07955391,0.00262642,0.57496645,2.37094434,3.95124106,0.02432456,1.05568489
-2.08604302,5.88835968,0.08401612,0.00290268,0.57327871,2.34185276,3.99195405,0.02519384,1.06169769
-2.08004002,5.91975692,0.08859606,0.00322952,0.56994090,2.30343565,4.02397954,0.02612237,1.06575589
-2.07403702,5.93986285,0.09328587,0.00361279,0.56515158,2.25654930,4.04776326,0.02712202,1.06820074
-2.06803402,5.94982717,0.09807385,0.00405883,0.55912027,2.20213799,4.06373606,0.02820334,1.06937915
-2.06203102,5.95074918,0.10294384,0.00457425,0.55206103,2.14121115,4.07229731,0.02937505,1.06963146
-2.05602801,5.94364488,0.10787464,0.00516583,0.54418611,2.07482126,4.07380571,0.03064333,1.06928010
-2.05002501,5.92942413,0.11283948,0.00584027,0.53570013,2.00404270,4.06857779,0.03201132,1.06861945
-2.04402201,5.90887827,0.11780573,0.00660397,0.52679487,1.92995200,4.05689366,0.03347859,1.06790724
-2.03801901,5.88267768,0.12273464,0.00746284,0.51764468,1.85360969,4.03900920,0.03504072,1.06735765
-2.03201601,5.85137851,0.12758139,0.00842200,0.50840283,1.77604375,4.01517333,0.03668904,1.06713617
-2.02601301,5.81543706,0.13229535,0.00948552,0.49919867,1.69823478,3.98564880,0.03841046,1.06735648
-2.02001001,5.77523016,0.13682060,0.01065616,0.49013587,1.62110291,3.95073462,0.04018748,1.06807911
-2.01400700,5.73107966,0.14109676,0.01193510,0.48129156,1.54549627,3.91078828,0.04199840,1.06931214
-2.00800400,5.68327902,0.14506004,0.01332159,0.47271648,1.47218129,3.86624596,0.04381772,1.07101354
-2.00200100,5.63212010,0.14864464,0.01481278,0.46443626,1.40183461,3.81763913,0.04561666,1.07309530
-1.99599800,5.57791850,0.15178434,0.01640342,0.45645341,1.33503683,3.76560618,0.04736388,1.07542895
-1.98999500,5.52103588,0.15441433,0.01808570,0.44875034,1.27226800,3.71089817,0.04902643,1.07785249
-1.98399200,5.46189816,0.15647313,0.01984906,0.44129304,1.21390517,3.65437812,0.05057066,1.08017820
-1.97798899,5.40100872,0.15790466,0.02168018,0.43403532,1.16022179,3.59701379,0.05196338,1.08220134
-1.97198599,5.33895605,0.15866019,0.02356293,0.42692349,1.11138929,3.53986404,0.05317292,1.08370922
-1.96598299,5.27641562,0.15870031,0.02547846,0.41990118,1.06748060,3.48405957,0.05417027,1.08449037
-1.95997999,5.21414605,0.15799654,0.02740541,0.41291416,1.02847566,3.43077877,0.05493013,1.08434347
-1.95397699,5.15297966,0.15653286,0.02932023,0.40591481,0.99426885,3.38121981,0.05543186,1.08308576
-1.94797399,5.09380808,0.15430665,0.03119750,0.39886615,0.96467786,3.33657024,0.05566023,1.08056039
-1.94197099,5.03756312,0.15132942,0.03301051,0.39174509,0.93945406,3.29797517,0.05560607,1.07664265
-1.93596798,4.98519388,0.14762690,0.03473177,0.38454479,0.91829371,3.26650540,0.05526659,1.07124469
-1.92996498,4.93764074,0.14323870,0.03633375,0.37727592,0.90084977,3.24312655,0.05464552,1.06431849
-1.92396198,4.89580695,0.13821754,0.03778954,0.36996689,0.88674385,3.22867024,0.05375303,1.05585715
-1.91795898,4.86052903,0.13262790,0.03907363,0.36266277,0.87557795,3.22380822,0.05260533,1.04589427
-1.91195598,4.83254682,0.12654433,0.04016265,0.35542327,0.86694542,3.22903018,0.05122410,1.03450168
-1.90595298,4.81247433,0.12004944,0.04103612,0.34831962,0.86044114,3.24462605,0.04963575,1.02178553
-1.89994997,4.80077281,0.11323155,0.04167710,0.34143074,0.85567032,3.27067307,0.04787047,1.00788112
-1.89394697,4.79772707,0.10618230,0.04207282,0.33483876,0.85225605,3.30702852,0.04596121,0.99294675
-1.88794397,4.80342673,0.09899413,0.04221509,0.32862433,0.84984545,3.35332813,0.04394262,0.97715706
-1.88194097,4.81775343,0.09175786,0.04210071,0.32286193,0.84811436,3.40899084,0.04184998,0.96069616
-1.87593797,4.84037554,0.08456042,0.04173163,0.31761547,0.84677099,3.47323000,0.03971815,0.94375115
-1.86993497,4.87075121,0.07748283,0.04111496,0.31293453,0.84555841,3.54507132,0.03758066,0.92650632
-1.86393197,4.90814070,0.07059845,0.04026286,0.30885143,0.84425633,3.62337749,0.03546889,0.90913842
-1.85792896,4.95162834,0.06397170,0.03919219,0.30537936,0.84268248,3.70687935,0.03341142,0.89181338
-1.85192596,5.00015416,0.05765706,0.03792411,0.30251171,0.84069366,3.79421319,0.03143354,0.87468443
-1.84592296,5.05255448,0.05169854,0.03648343,0.30022261,0.83818686,3.88396346,0.02955698,0.85789195
-1.83991996,5.10761036,0.04612953,0.03489795,0.29846869,0.83510057,3.97470980,0.02779975,0.84156473
-1.83391696,5.16410230,0.04097300,0.03319769,0.29719193,0.83141623,4.06507717,0.02617619,0.82582259
-1.82791396,5.22086863,0.03624208,0.03141401,0.29632344,0.82715996,4.15378709,0.02469711,0.81078004
-1.82191096,5.27686526,0.03194079,0.02957884,0.29578795,0.82240432,4.23970836,0.02337008,0.79655052
-1.81590795,5.33122350,0.02806509,0.02772377,0.29550862,0.81726993,4.32190483,0.02219976,0.78325083
-1.80990495,5.38330292,0.02460404,0.02587934,0.29541202,0.81192657,4.39967817,0.02118832,0.77100521
-1.80390195,5.43273623,0.02154096,0.02407427,0.29543289,0.80659347,4.47260328,0.02033582,0.75994869
-1.79789895,5.47946324,0.01885472,0.02233488,0.29551831,0.80153838,4.54055456,0.01964063,0.75022917
-1.79189595,5.52375170,0.01652096,0.02068451,0.29563124,0.79707499,4.60372108,0.01909976,0.74200793
-1.78589295,5.56620317,0.01451317,0.01914321,0.29575293,0.79355839,4.66260975,0.01870920,0.73545841
-1.77988994,5.60774314,0.01280377,0.01772738,0.29588439,0.79137838,4.71803558,0.01846418,0.73076306
-1.77388694,5.64959519,0.01136501,0.01644964,0.29604660,0.79095044,4.77109919,0.01835930,0.72810837
-1.76788394,5.69324016,0.01016971,0.01531881,0.29627956,0.79270435,4.82315208,0.01838873,0.72767820
-1.76188094,5.74036189,0.00919192,0.01433991,0.29664043,0.79707075,4.87575099,0.01854624,0.72964582
-1.75587794,5.79278200,0.00840742,0.01351436,0.29720055,0.80446586,4.93060313,0.01882526,0.73416504
-1.74987494,5.85238671,0.00779409,0.01284021,0.29804203,0.81527493,4.98950447,0.01921888,0.74136092
-1.74387194,5.92104920,0.00733220,0.01231241,0.29925368,0.82983500,5.05427383,0.01971986,0.75132070
-1.73786893,6.00055089,0.00700466,0.01192317,0.30092687,0.84841780,5.12668521,0.02032064,0.76408548
-1.73186593,6.09250539,0.00679712,0.01166233,0.30315152,0.87121355,5.20840126,0.02101334,0.77964315
-1.72586293,6.19828826,0.00669811,0.01151777,0.30601229,0.89831651,5.30091016,0.02178982,0.79792321
-1.71985993,6.31897538,0.00669919,0.01147582,0.30958546,0.92971308,5.40546819,0.02264173,0.81879367
-1.71385693,6.45529217,0.00679499,0.01152166,0.31393638,0.96527331,5.52304972,0.02356062,0.84206039
-1.70785393,6.60757514,0.00698342,0.01163974,0.31911781,1.00474624,5.65430575,0.02453808,0.86746907
-1.70185093,6.77574657,0.00726575,0.01181415,0.32516908,1.04775978,5.79953189,0.02556582,0.89470969
-1.69584792,6.95930247,0.00764686,0.01202899,0.33211604,1.09382509,5.95864601,0.02663590,0.92342335
-1.68984492,7.15731323,0.00813545,0.01226871,0.33997187,1.14234585,6.13117555,0.02774083,0.95321126
-1.68384192,7.36843620,0.00874427,0.01251844,0.34873834,1.19263194,6.31625400,0.02887371,0.98364538
-1.67783892,7.59093861,0.00949043,0.01276423,0.35840770,1.24391728,6.51262614,0.03002839,1.01428039
-1.67183592,7.82272962,0.01039567,0.01299335,0.36896482,1.29538117,6.71866133,0.03119953,1.04466628
-1.66583292,8.06139992,0.01148660,0.01319445,0.38038935,1.34617235,6.93237431,0.03238270,1.07436121
