energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-4.89544772,2.07982111,0.08511756,0.00000000,0.00566735,1.54795933,1.30898900,0.68755295
-4.88944472,2.07653123,0.08441632,0.00000000,0.00612228,1.54432658,1.30680679,0.68036990
-4.88344172,2.07480923,0.08351044,0.00000000,0.00664763,1.54264463,1.30737853,0.67414639
-4.87743872,2.07525294,0.08243089,0.00000000,0.00725007,1.54336521,1.31112180,0.66912165
-4.87143572,2.07837557,0.08121245,0.00000000,0.00793560,1.54685344,1.31835770,0.66548921
-4.86543272,2.08459035,0.07989274,0.00000000,0.00870931,1.55337695,1.32930045,0.66339238
-4.85942971,2.09419741,0.07851123,0.00000000,0.00957505,1.56309748,1.34404950,0.66292111
-4.85342671,2.10737323,0.07710809,0.00000000,0.01053515,1.57606504,1.36258448,0.66411042
-4.84742371,2.12416311,0.07572294,0.00000000,0.01159013,1.59221494,1.38476304,0.66694013
-4.84142071,2.14447684,0.07439369,0.00000000,0.01273847,1.61136784,1.41032201,0.67133621
-4.83541771,2.16808815,0.07315527,0.00000000,0.01397639,1.63323298,1.43888184,0.67717352
-4.82941471,2.19463815,0.07203856,0.00000000,0.01529773,1.65741476,1.46995460,0.68427998
-4.82341171,2.22364297,0.07106941,0.00000000,0.01669383,1.68342256,1.50295544,0.69244211
-4.81740870,2.25450574,0.07026778,0.00000000,0.01815357,1.71068396,1.53721746,0.70141186
-4.81140570,2.28653284,0.06964721,0.00000000,0.01966347,1.73856092,1.57200964,0.71091450
-4.80540270,2.31895404,0.06921440,0.00000000,0.02120782,1.76636876,1.60655757,0.72065751
-4.79939970,2.35094627,0.06896916,0.00000000,0.02276900,1.79339728,1.64006623,0.73034014
-4.79339670,2.38166003,0.06890460,0.00000000,0.02432781,1.81893358,1.67174427,0.73966343
-4.78739370,2.41024782,0.06900750,0.00000000,0.02586392,1.84228556,1.70082887,0.74834023
-4.78139070,2.43589333,0.06925907,0.00000000,0.02735634,1.86280536,1.72661020,0.75610504
-4.77538769,2.45784032,0.06963581,0.00000000,0.02878400,1.87991186,1.74845459,0.76272318
-4.76938469,2.47541989,0.07011057,0.00000000,0.03012632,1.89311108,1.76582540,0.76799896
-4.76338169,2.48807509,0.07065378,0.00000000,0.03136376,1.90201382,1.77830061,0.77178254
-4.75737869,2.49538154,0.07123474,0.00000000,0.03247837,1.90634961,1.78558650,0.77397512
-4.75137569,2.49706333,0.07182289,0.00000000,0.03345436,1.90597632,1.78752659,0.77453234
-4.74537269,2.49300341,0.07238911,0.00000000,0.03427852,1.90088517,1.78410564,0.77346566
-4.73936968,2.48324801,0.07290691,0.00000000,0.03494060,1.89120070,1.77544840,0.77084177
-4.73336668,2.46800508,0.07335345,0.00000000,0.03543362,1.87717601,1.76181337,0.76678003
-4.72736368,2.44763690,0.07371053,0.00000000,0.03575404,1.85918340,1.74358177,0.76144806
-4.72136068,2.42264738,0.07396520,0.00000000,0.03590186,1.83770115,1.72124253,0.75505596
-4.71535768,2.39366485,0.07411031,0.00000000,0.03588061,1.81329695,1.69537389,0.74784913
-4.70935468,2.36142143,0.07414473,0.00000000,0.03569723,1.78660923,1.66662283,0.74010046
-4.70335168,2.32672999,0.07407344,0.00000000,0.03536188,1.75832701,1.63568316,0.73210203
-4.69734867,2.29046012,0.07390737,0.00000000,0.03488767,1.72916970,1.60327356,0.72415683
-4.69134567,2.25351416,0.07366300,0.00000000,0.03429033,1.69986747,1.57011644,0.71657100
-4.68534267,2.21680451,0.07336188,0.00000000,0.03358784,1.67114336,1.53691864,0.70964671
-4.67933967,2.18123313,0.07302998,0.00000000,0.03280002,1.64369761,1.50435475,0.70367611
-4.67333667,2.14767390,0.07269689,0.00000000,0.03194817,1.61819486,1.47305353,0.69893647
-4.66733367,2.11695830,0.07239502,0.00000000,0.03105459,1.59525440,1.44358776,0.69568649
-4.66133067,2.08986451,0.07215868,0.00000000,0.03014219,1.57544343,1.41646760,0.69416385
-4.65532766,2.06710977,0.07202319,0.00000000,0.02923412,1.55927313,1.39213717,0.69458372
-4.64932466,2.04934547,0.07202396,0.00000000,0.02835336,1.54719709,1.37097410,0.69713811
-4.64332166,2.03715442,0.07219558,0.00000000,0.02752237,1.53961133,1.35329122,0.70199561
-4.63731866,2.03104940,0.07257100,0.00000000,0.02676269,1.53685535,1.33933987,0.70930134
-4.63131566,2.03147208,0.07318066,0.00000000,0.02609465,1.53921324,1.32931399,0.71917663
-4.62531266,2.03879154,0.07405172,0.00000000,0.02553697,1.54691421,1.32335415,0.73171814
-4.61930965,2.05330145,0.07520735,0.00000000,0.02510646,1.56013185,1.32155093,0.74699627
-4.61330665,2.07521552,0.07666605,0.00000000,0.02481764,1.57898156,1.32394700,0.76505254
-4.60730365,2.10466070,0.07844103,0.00000000,0.02468244,1.60351603,1.33053761,0.78589598
-4.60130065,2.14166822,0.08053968,0.00000000,0.02470988,1.63371864,1.34126928,0.80949860
-4.59529765,2.18616278,0.08296314,0.00000000,0.02490571,1.66949509,1.35603676,0.83579017
-4.58929465,2.23795030,0.08570589,0.00000000,0.02527221,1.71066377,1.37467861,0.86465250
-4.58329165,2.29670535,0.08875554,0.00000000,0.02580792,1.75694563,1.39697187,0.89591383
-4.57728864,2.36195923,0.09209269,0.00000000,0.02650747,1.80795455,1.42262653,0.92934376
-4.57128564,2.43309001,0.09569096,0.00000000,0.02736148,1.86318906,1.45128051,0.96464921
-4.56528264,2.50931576,0.09951716,0.00000000,0.02835661,1.92202679,1.48249613,1.00147202
-4.55927964,2.58969230,0.10353166,0.00000000,0.02947559,1.98372239,1.51575873,1.03938877
-4.55327664,2.67311657,0.10768889,0.00000000,0.03069750,2.04741001,1.55047810,1.07791298
-4.54727364,2.75833627,0.11193812,0.00000000,0.03199809,2.11211089,1.58599355,1.11650034
-4.54127064,2.84396645,0.11622425,0.00000000,0.03335025,2.17674647,1.62158253,1.15455671
-4.53526763,2.92851307,0.12048896,0.00000000,0.03472457,2.24015710,1.65647321,1.19144923
-4.52926463,3.01040304,0.12467178,0.00000000,0.03609007,2.30112603,1.68986069,1.22652001
-4.52326163,3.08802015,0.12871141,0.00000000,0.03741489,2.35840791,1.72092630,1.25910213
-4.51725863,3.15974556,0.13254704,0.00000000,0.03866720,2.41076106,1.74885943,1.28853738
-4.51125563,3.22400133,0.13611969,0.00000000,0.03981600,2.45698195,1.77288083,1.31419504
-4.50525263,3.27929527,0.13937349,0.00000000,0.04083201,2.49594064,1.79226647,1.33549078
-4.49924962,3.32426505,0.14225689,0.00000000,0.04168848,2.52661559,1.80637065,1.35190505
-4.49324662,3.35771970,0.14472378,0.00000000,0.04236192,2.54812609,1.81464733,1.36299992
-4.48724362,3.37867659,0.14673440,0.00000000,0.04283280,2.55976095,1.81666861,1.36843368
-4.48124062,3.38639213,0.14825606,0.00000000,0.04308605,2.56100208,1.81213935,1.36797253
-4.47523762,3.38038492,0.14926366,0.00000000,0.04311145,2.55154179,1.80090732,1.36149874
-4.46923462,3.36045026,0.14973995,0.00000000,0.04290388,2.53129307,1.78296826,1.34901498
-4.46323162,3.32666547,0.14967566,0.00000000,0.04246333,2.50039250,1.75846572,1.33064466
-4.45722861,3.27938593,0.14906927,0.00000000,0.04179479,2.45919555,1.72768582,1.30662812
-4.45122561,3.21923215,0.14792676,0.00000000,0.04090805,2.40826479,1.69104701,1.27731518
-4.44522261,3.14706859,0.14626104,0.00000000,0.03981716,2.34835147,1.64908567,1.24315415
-4.43921961,3.06397540,0.14409142,0.00000000,0.03854001,2.28037157,1.60243815,1.20467799
-4.43321661,2.97121446,0.14144282,0.00000000,0.03709762,2.20537731,1.55182025,1.16248831
-4.42721361,2.87019124,0.13834511,0.00000000,0.03551345,2.12452558,1.49800499,1.11723769
-4.42121061,2.76241418,0.13483229,0.00000000,0.03381268,2.03904455,1.44179984,1.06961142
-4.41520760,2.64945339,0.13094176,0.00000000,0.03202145,1.95019997,1.38402429,1.02030907
-4.40920460,2.53290002,0.12671357,0.00000000,0.03016613,1.85926229,1.32548862,0.97002685
-4.40320160,2.41432799,0.12218984,0.00000000,0.02827265,1.76747595,1.26697469,0.91944117
-4.39719860,2.29525907,0.11741406,0.00000000,0.02636588,1.67603165,1.20921927,0.86919406
-4.39119560,2.17713241,0.11243062,0.00000000,0.02446914,1.58604252,1.15290037,0.81988072
-4.38519260,2.06127910,0.10728428,0.00000000,0.02260371,1.49852451,1.09862677,0.77203960
-4.37918959,1.94890212,0.10201977,0.00000000,0.02078857,1.41438151,1.04693072,0.72614494
-4.37318659,1.84106185,0.09668139,0.00000000,0.01904014,1.33439503,0.99826382,0.68260201
-4.36718359,1.73866692,0.09131263,0.00000000,0.01737215,1.25921843,0.95299576,0.64174466
-4.36118059,1.64247003,0.08595582,0.00000000,0.01579564,1.18937526,0.91141551,0.60383525
-4.35517759,1.55306832,0.08065182,0.00000000,0.01431898,1.12526131,0.87373465,0.56906648
-4.34917459,1.47090750,0.07543970,0.00000000,0.01294798,1.06714972,0.84009221,0.53756487
-4.34317159,1.39628917,0.07035638,0.00000000,0.01168610,1.01519864,0.81056077,0.50939554
-4.33716858,1.32938054,0.06543639,0.00000000,0.01053463,0.96946058,0.78515308,0.48456786
-4.33116558,1.27022591,0.06071153,0.00000000,0.00949292,0.92989316,0.76382921,0.46304174
-4.32516258,1.21875922,0.05621069,0.00000000,0.00855870,0.89637039,0.74650342,0.44473410
-4.31915958,1.17481717,0.05195956,0.00000000,0.00772826,0.86869417,0.73305101,0.42952534
-4.31315658,1.13815244,0.04798057,0.00000000,0.00699679,0.84660563,0.72331454,0.41726562
-4.30715358,1.10844671,0.04429270,0.00000000,0.00635855,0.82979586,0.71710972,0.40778067
