energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.74187094,1.59511240,0.11075947,0.00000000,0.09685663,0.88112459,0.34923404,0.28450243
-5.73586793,1.55344670,0.11521994,0.00000000,0.09418820,0.84723337,0.34102619,0.27449950
-5.72986493,1.50742332,0.11999795,0.00000000,0.09124686,0.80973710,0.33196748,0.26357120
-5.72386193,1.45821735,0.12513044,0.00000000,0.08810840,0.76936470,0.32233604,0.25193114
-5.71785893,1.40702800,0.13064607,0.00000000,0.08485050,0.72687813,0.31241834,0.23979765
-5.71185593,1.35504354,0.13656301,0.00000000,0.08155049,0.68305161,0.30250103,0.22738790
-5.70585293,1.30340824,0.14288719,0.00000000,0.07828334,0.63865149,0.29286305,0.21491230
-5.69984992,1.25319260,0.14961086,0.00000000,0.07511971,0.59441768,0.28376834,0.20256959
-5.69384692,1.20536770,0.15671170,0.00000000,0.07212428,0.55104717,0.27545944,0.19054256
-5.68784392,1.16078448,0.16415243,0.00000000,0.06935435,0.50917997,0.26815197,0.17899451
-5.68184092,1.12015831,0.17188094,0.00000000,0.06685875,0.46938798,0.26203034,0.16806679
-5.67583792,1.08405903,0.17983097,0.00000000,0.06467702,0.43216671,0.25724451,0.15787700
-5.66983492,1.05290627,0.18792332,0.00000000,0.06283904,0.39793006,0.25390801,0.14851826
-5.66383192,1.02696984,0.19606747,0.00000000,0.06136480,0.36700774,0.25209701,0.14005915
-5.65782891,1.00637442,0.20416359,0.00000000,0.06026457,0.33964538,0.25185043,0.13254445
-5.65182591,0.99110808,0.21210486,0.00000000,0.05953926,0.31600666,0.25317100,0.12599643
-5.64582291,0.98103371,0.21978003,0.00000000,0.05918099,0.29617735,0.25602695,0.12041662
-5.63981991,0.97590258,0.22707609,0.00000000,0.05917384,0.28017062,0.26035444,0.11578789
-5.63381691,0.97536929,0.23388095,0.00000000,0.05949462,0.26793335,0.26606029,0.11207680
-5.62781391,0.97900737,0.24008609,0.00000000,0.06011389,0.25935289,0.27302517,0.10923591
-5.62181091,0.98632482,0.24558913,0.00000000,0.06099680,0.25426418,0.28110681,0.10720618
-5.61580790,0.99677928,0.25029610,0.00000000,0.06210412,0.25245668,0.29014340,0.10591921
-5.60980490,1.00979224,0.25412360,0.00000000,0.06339317,0.25368113,0.29995699,0.10529932
-5.60380190,1.02476227,0.25700051,0.00000000,0.06481873,0.25765590,0.31035676,0.10526550
-5.59779890,1.04107706,0.25886957,0.00000000,0.06633393,0.26407297,0.32114238,0.10573304
-5.59179590,1.05812420,0.25968840,0.00000000,0.06789115,0.27260348,0.33210713,0.10661508
-5.58579290,1.07530098,0.25943037,0.00000000,0.06944274,0.28290287,0.34304114,0.10782389
-5.57978989,1.09202313,0.25808498,0.00000000,0.07094192,0.29461584,0.35373442,0.10927205
-5.57378689,1.10773278,0.25565800,0.00000000,0.07234342,0.30738115,0.36398004,0.11087353
-5.56778389,1.12190577,0.25217112,0.00000000,0.07360431,0.32083625,0.37357713,0.11254463
-5.56178089,1.13405834,0.24766147,0.00000000,0.07468458,0.33462206,0.38233402,0.11420492
-5.55577789,1.14375340,0.24218072,0.00000000,0.07554790,0.34838773,0.39007124,0.11577815
-5.54977489,1.15060633,0.23579392,0.00000000,0.07616213,0.36179551,0.39662456,0.11719314
-5.54377189,1.15429019,0.22857811,0.00000000,0.07649996,0.37452568,0.40184783,0.11838465
-5.53776888,1.15454043,0.22062075,0.00000000,0.07653932,0.38628140,0.40561569,0.11929425
-5.53176588,1.15115878,0.21201789,0.00000000,0.07626382,0.39679351,0.40782609,0.11987112
-5.52576288,1.14401619,0.20287229,0.00000000,0.07566303,0.40582494,0.40840231,0.12007284
-5.51975988,1.13305470,0.19329140,0.00000000,0.07473267,0.41317474,0.40729471,0.11986600
-5.51375688,1.11828795,0.18338530,0.00000000,0.07347464,0.41868147,0.40448183,0.11922674
-5.50775388,1.09980027,0.17326464,0.00000000,0.07189696,0.42222577,0.39997101,0.11814105
-5.50175088,1.07774423,0.16303865,0.00000000,0.07001356,0.42373200,0.39379822,0.11660496
-5.49574787,1.05233653,0.15281325,0.00000000,0.06784388,0.42316885,0.38602734,0.11462440
-5.48974487,1.02385238,0.14268928,0.00000000,0.06541243,0.42054881,0.37674861,0.11221487
-5.48374187,0.99261847,0.13276097,0.00000000,0.06274819,0.41592648,0.36607651,0.10940089
-5.47773887,0.95900461,0.12311457,0.00000000,0.05988386,0.40939585,0.35414698,0.10621518
-5.47173587,0.92341447,0.11382735,0.00000000,0.05685515,0.40108648,0.34111407,0.10269763
-5.46573287,0.88627562,0.10496671,0.00000000,0.05369993,0.39115893,0.32714626,0.09889415
-5.45972986,0.84802925,0.09658972,0.00000000,0.05045742,0.37979944,0.31242237,0.09485531
-5.45372686,0.80912004,0.08874289,0.00000000,0.04716731,0.36721425,0.29712742,0.09063497
-5.44772386,0.76998646,0.08146217,0.00000000,0.04386901,0.35362362,0.28144847,0.08628882
-5.44172086,0.73105187,0.07477325,0.00000000,0.04060088,0.33925597,0.26557062,0.08187302
-5.43571786,0.69271676,0.06869206,0.00000000,0.03739960,0.32434227,0.24967327,0.07744284
-5.42971486,0.65535232,0.06322547,0.00000000,0.03429960,0.30911089,0.23392687,0.07305148
-5.42371186,0.61929552,0.05837209,0.00000000,0.03133261,0.29378309,0.21849012,0.06874900
-5.41770885,0.58484578,0.05412321,0.00000000,0.02852731,0.27856930,0.20350782,0.06458147
-5.41170585,0.55226311,0.05046377,0.00000000,0.02590914,0.26366615,0.18910925,0.06059031
-5.40570285,0.52176779,0.04737339,0.00000000,0.02350018,0.24925438,0.17540720,0.05681185
-5.39969985,0.49354120,0.04482733,0.00000000,0.02131912,0.23549754,0.16249763,0.05327700
-5.39369685,0.46772771,0.04279744,0.00000000,0.01938136,0.22254129,0.15045975,0.05001125
-5.38769385,0.44443727,0.04125300,0.00000000,0.01769914,0.21051337,0.13935658,0.04703464
-5.38169085,0.42374846,0.04016153,0.00000000,0.01628172,0.19952388,0.12923586,0.04436204
-5.37568784,0.40571162,0.03948946,0.00000000,0.01513563,0.18966590,0.12013113,0.04200337
-5.36968484,0.39035188,0.03920272,0.00000000,0.01426489,0.18101613,0.11206299,0.03996392
-5.36368184,0.37767185,0.03926721,0.00000000,0.01367119,0.17363548,0.10504030,0.03824478
-5.35767884,0.36765372,0.03964926,0.00000000,0.01335417,0.16756959,0.09906137,0.03684314
-5.35167584,0.36026083,0.04031597,0.00000000,0.01331151,0.16284895,0.09411497,0.03575267
-5.34567284,0.35543857,0.04123545,0.00000000,0.01353908,0.15948893,0.09018119,0.03496378
-5.33966983,0.35311465,0.04237713,0.00000000,0.01403101,0.15748943,0.08723205,0.03446397
-5.33366683,0.35319900,0.04371195,0.00000000,0.01477971,0.15683438,0.08523201,0.03423799
-5.32766383,0.35558325,0.04521255,0.00000000,0.01577586,0.15749115,0.08413820,0.03426810
-5.32166083,0.36014018,0.04685347,0.00000000,0.01700834,0.15940992,0.08390059,0.03453421
-5.31565783,0.36672329,0.04861128,0.00000000,0.01846417,0.16252331,0.08446216,0.03501413
-5.30965483,0.37516664,0.05046475,0.00000000,0.02012839,0.16674620,0.08575898,0.03568371
-5.30365183,0.38528528,0.05239497,0.00000000,0.02198401,0.17197606,0.08772044,0.03651710
-5.29764882,0.39687641,0.05438543,0.00000000,0.02401191,0.17809386,0.09026964,0.03748706
-5.29164582,0.40972135,0.05642206,0.00000000,0.02619083,0.18496557,0.09332396,0.03856525
-5.28564282,0.42358835,0.05849325,0.00000000,0.02849734,0.19244440,0.09679587,0.03972267
-5.27963982,0.43823641,0.06058983,0.00000000,0.03090594,0.20037369,0.10059402,0.04093008
-5.27363682,0.45341983,0.06270495,0.00000000,0.03338918,0.20859051,0.10462462,0.04215860
-5.26763382,0.46889357,0.06483396,0.00000000,0.03591784,0.21692973,0.10879301,0.04338017
-5.26163082,0.48441902,0.06697424,0.00000000,0.03846125,0.22522852,0.11300548,0.04456824
-5.25562781,0.49977017,0.06912506,0.00000000,0.04098757,0.23333105,0.11717118,0.04569830
-5.24962481,0.51473976,0.07128731,0.00000000,0.04346429,0.24109318,0.12120416,0.04674851
-5.24362181,0.52914526,0.07346341,0.00000000,0.04585866,0.24838697,0.12502531,0.04770021
-5.23761881,0.54283424,0.07565711,0.00000000,0.04813822,0.25510464,0.12856426,0.04853839
-5.23161581,0.55568904,0.07787340,0.00000000,0.05027141,0.26116195,0.13176105,0.04925210
-5.22561281,0.56763036,0.08011849,0.00000000,0.05222815,0.26650067,0.13456759,0.04983470
-5.21960980,0.57861965,0.08239982,0.00000000,0.05398045,0.27109008,0.13694866,0.05028396
-5.21360680,0.58866004,0.08472612,0.00000000,0.05550302,0.27492731,0.13888267,0.05060212
-5.20760380,0.59779591,0.08710752,0.00000000,0.05677381,0.27803655,0.14036189,0.05079568
-5.20160080,0.60611080,0.08955569,0.00000000,0.05777458,0.28046718,0.14139229,0.05087516
-5.19559780,0.61372389,0.09208399,0.00000000,0.05849132,0.28229077,0.14199294,0.05085464
-5.18959480,0.62078516,0.09470747,0.00000000,0.05891460,0.28359719,0.14219501,0.05075122
-5.18359180,0.62746922,0.09744298,0.00000000,0.05903990,0.28449001,0.14204044,0.05058435
-5.17758879,0.63396822,0.10030896,0.00000000,0.05886768,0.28508140,0.14158027,0.05037516
-5.17158579,0.64048410,0.10332524,0.00000000,0.05840344,0.28548673,0.14087281,0.05014563
-5.16558279,0.64722033,0.10651259,0.00000000,0.05765761,0.28581929,0.13998162,0.04991784
-5.15957979,0.65437377,0.10989216,0.00000000,0.05664528,0.28618527,0.13897349,0.04971317
-5.15357679,0.66212679,0.11348468,0.00000000,0.05538583,0.28667931,0.13791643,0.04955161
-5.14757379,0.67064007,0.11730961,0.00000000,0.05390244,0.28738081,0.13687776,0.04945109
-5.14157079,0.68004650,0.12138411,0.00000000,0.05222145,0.28835127,0.13592245,0.04942693
-5.13556778,0.69044632,0.12572196,0.00000000,0.05037172,0.28963266,0.13511162,0.04949145
-5.12956478,0.70190388,0.13033257,0.00000000,0.04838380,0.29124696,0.13450141,0.04965367
-5.12356178,0.71444605,0.13521999,0.00000000,0.04628922,0.29319686,0.13414206,0.04991920
-5.11755878,0.72806243,0.14038207,0.00000000,0.04411961,0.29546748,0.13407744,0.05029022
-5.11155578,0.74270719,0.14580991,0.00000000,0.04190601,0.29802900,0.13434471,0.05076566
-5.10555278,0.75830260,0.15148748,0.00000000,0.03967807,0.30084009,0.13497438,0.05134151
-5.09954977,0.77474376,0.15739164,0.00000000,0.03746347,0.30385165,0.13599050,0.05201114
-5.09354677,0.79190444,0.16349240,0.00000000,0.03528734,0.30701088,0.13741100,0.05276587
-5.08754377,0.80964346,0.16975360,0.00000000,0.03317183,0.31026518,0.13924814,0.05359535
-5.08154077,0.82781120,0.17613378,0.00000000,0.03113582,0.31356565,0.14150888,0.05448823
-5.07553777,0.84625592,0.18258734,0.00000000,0.02919476,0.31687000,0.14419529,0.05543255
-5.06953477,0.86482931,0.18906592,0.00000000,0.02736060,0.32014459,0.14730468,0.05641625
-5.06353177,0.88339087,0.19551979,0.00000000,0.02564187,0.32336547,0.15082968,0.05742754
-5.05752876,0.90181103,0.20189933,0.00000000,0.02404389,0.32651836,0.15475802,0.05845515
-5.05152576,0.91997258,0.20815634,0.00000000,0.02256898,0.32959753,0.15907212,0.05948852
-5.04552276,0.93777054,0.21424533,0.00000000,0.02121686,0.33260375,0.16374855,0.06051783
-5.03951976,0.95511037,0.22012446,0.00000000,0.01998497,0.33554135,0.16875724,0.06153393
-5.03351676,0.97190497,0.22575630,0.00000000,0.01886892,0.33841474,0.17406074,0.06252819
-5.02751376,0.98807056,0.23110829,0.00000000,0.01786288,0.34122453,0.17961343,0.06349226
-5.02151076,1.00352200,0.23615293,0.00000000,0.01695995,0.34396371,0.18536087,0.06441778
-5.01550775,1.01816804,0.24086770,0.00000000,0.01615257,0.34661409,0.19123944,0.06529612
-5.00950475,1.03190697,0.24523480,0.00000000,0.01543278,0.34914337,0.19717621,0.06611808
-5.00350175,1.04462316,0.24924071,0.00000000,0.01479256,0.35150305,0.20308935,0.06687372
-4.99749875,1.05618501,0.25287569,0.00000000,0.01422398,0.35362750,0.20888898,0.06755222
-4.99149575,1.06644448,0.25613323,0.00000000,0.01371944,0.35543419,0.21447850,0.06814186
-4.98549275,1.07523852,0.25900954,0.00000000,0.01327175,0.35682523,0.21975657,0.06863015
-4.97948974,1.08239246,0.26150314,0.00000000,0.01287421,0.35769020,0.22461942,0.06900404
-4.97348674,1.08772510,0.26361454,0.00000000,0.01252068,0.35791003,0.22896370,0.06925029
-4.96748374,1.09105540,0.26534598,0.00000000,0.01220558,0.35736191,0.23268957,0.06935591
-4.96148074,1.09221033,0.26670144,0.00000000,0.01192388,0.35592472,0.23570396,0.06930865
-4.95547774,1.09103337,0.26768657,0.00000000,0.01167109,0.35348499,0.23792383,0.06909761
-4.94947474,1.08739308,0.26830882,0.00000000,0.01144321,0.34994266,0.23927929,0.06871379
-4.94347174,1.08119134,0.26857756,0.00000000,0.01123675,0.34521665,0.23971635,0.06815060
-4.93746873,1.07237053,0.26850422,0.00000000,0.01104862,0.33924971,0.23919928,0.06740434
-4.93146573,1.06091940,0.26810241,0.00000000,0.01087620,0.33201227,0.23771229,0.06647455
-4.92546273,1.04687716,0.26738808,0.00000000,0.01071723,0.32350525,0.23526057,0.06536428
-4.91945973,1.03033558,0.26637960,0.00000000,0.01056989,0.31376142,0.23187063,0.06408013
-4.91345673,1.01143924,0.26509788,0.00000000,0.01043274,0.30284547,0.22758982,0.06263230
-4.90745373,0.99038369,0.26356652,0.00000000,0.01030473,0.29085267,0.22248529,0.06103433
-4.90145073,0.96741202,0.26181202,0.00000000,0.01018529,0.27790632,0.21664216,0.05930283
-4.89544772,0.94280999,0.25986408,0.00000000,0.01007429,0.26415399,0.21016132,0.05745711
-4.88944472,0.91690010,0.25775601,0.00000000,0.00997209,0.24976300,0.20315680,0.05551863
-4.88344172,0.89003508,0.25552535,0.00000000,0.00987962,0.23491514,0.19575281,0.05351056
-4.87743872,0.86259109,0.25321448,0.00000000,0.00979841,0.21980113,0.18808083,0.05145715
-4.87143572,0.83496099,0.25087149,0.00000000,0.00973062,0.20461498,0.18027656,0.04938327
-4.86543272,0.80754793,0.24855086,0.00000000,0.00967911,0.18954845,0.17247718,0.04731387
-4.85942971,0.78075945,0.24631431,0.00000000,0.00964745,0.17478605,0.16481865,0.04527351
-4.85342671,0.75500206,0.24423132,0.00000000,0.00963998,0.16050050,0.15743346,0.04328603
-4.84742371,0.73067627,0.24237939,0.00000000,0.00966173,0.14684904,0.15044860,0.04137412
-4.84142071,0.70817196,0.24084393,0.00000000,0.00971849,0.13397047,0.14398383,0.03955912
-4.83541771,0.68786388,0.23971756,0.00000000,0.00981669,0.12198305,0.13815029,0.03786078
-4.82941471,0.67010698,0.23909883,0.00000000,0.00996330,0.11098326,0.13304928,0.03629700
-4.82341171,0.65523149,0.23909022,0.00000000,0.01016575,0.10104531,0.12877126,0.03488375
-4.81740870,0.64353742,0.23979540,0.00000000,0.01043168,0.09222133,0.12539497,0.03363484
-4.81140570,0.63528858,0.24131593,0.00000000,0.01076880,0.08454210,0.12298659,0.03256183
-4.80540270,0.63070592,0.24374725,0.00000000,0.01118464,0.07801828,0.12159891,0.03167376
-4.79939970,0.62996057,0.24717438,0.00000000,0.01168622,0.07264193,0.12127061,0.03097710
-4.79339670,0.63316657,0.25166728,0.00000000,0.01227984,0.06838823,0.12202541,0.03047545
-4.78739370,0.64037385,0.25727626,0.00000000,0.01297072,0.06521738,0.12387133,0.03016946
-4.78139070,0.65156191,0.26402775,0.00000000,0.01376276,0.06307642,0.12680003,0.03005660
-4.77538769,0.66663448,0.27192052,0.00000000,0.01465824,0.06190115,0.13078627,0.03013110
-4.76938469,0.68541608,0.28092283,0.00000000,0.01565760,0.06161790,0.13578758,0.03038383
-4.76338169,0.70765055,0.29097060,0.00000000,0.01675926,0.06214528,0.14174421,0.03080235
-4.75737869,0.73300237,0.30196694,0.00000000,0.01795949,0.06339588,0.14857954,0.03137100
-4.75137569,0.76106077,0.31378302,0.00000000,0.01925238,0.06527785,0.15620079,0.03207114
-4.74537269,0.79134709,0.32626049,0.00000000,0.02062988,0.06769652,0.16450035,0.03288142
-4.73936968,0.82332512,0.33921532,0.00000000,0.02208194,0.07055599,0.17335754,0.03377829
-4.73336668,0.85641448,0.35244302,0.00000000,0.02359674,0.07376074,0.18264089,0.03473652
-4.72736368,0.89000652,0.36572502,0.00000000,0.02516102,0.07721730,0.19221098,0.03572986
-4.72136068,0.92348221,0.37883596,0.00000000,0.02676049,0.08083594,0.20192359,0.03673178
-4.71535768,0.95623141,0.39155150,0.00000000,0.02838034,0.08453239,0.21163324,0.03771625
-4.70935468,0.98767264,0.40365640,0.00000000,0.03000581,0.08822963,0.22119690,0.03865852
-4.70335168,1.01727247,0.41495240,0.00000000,0.03162278,0.09185959,0.23047787,0.03953594
-4.69734867,1.04456373,0.42526544,0.00000000,0.03321844,0.09536487,0.23934942,0.04032864
-4.69134567,1.06916151,0.43445204,0.00000000,0.03478191,0.09870024,0.24769839,0.04102021
-4.68534267,1.09077632,0.44240436,0.00000000,0.03630491,0.10183408,0.25542831,0.04159817
-4.67933967,1.10922363,0.44905364,0.00000000,0.03778225,0.10474949,0.26246200,0.04205443
-4.67333667,1.12442938,0.45437206,0.00000000,0.03921240,0.10744510,0.26874362,0.04238540
-4.66733367,1.13643107,0.45837272,0.00000000,0.04059781,0.10993552,0.27423989,0.04259211
-4.66133067,1.14537431,0.46110773,0.00000000,0.04194517,0.11225133,0.27894058,0.04268000
-4.65532766,1.15150496,0.46266471,0.00000000,0.04326550,0.11443860,0.28285814,0.04265864
-4.64932466,1.15515722,0.46316162,0.00000000,0.04457398,0.11655786,0.28602647,0.04254122
-4.64332166,1.15673796,0.46274038,0.00000000,0.04588969,0.11868253,0.28849889,0.04234394
-4.63731866,1.15670817,0.46155941,0.00000000,0.04723507,0.12089678,0.29034539,0.04208526
-4.63131566,1.15556206,0.45978568,0.00000000,0.04863514,0.12329291,0.29164915,0.04178508
-4.62531266,1.15380492,0.45758637,0.00000000,0.05011661,0.12596815,0.29250261,0.04146383
-4.61930965,1.15193047,0.45512080,0.00000000,0.05170673,0.12902111,0.29300315,0.04114163
-4.61330665,1.15039872,0.45253285,0.00000000,0.05343199,0.13254783,0.29324854,0.04083739
-4.60730365,1.14961521,0.44994425,0.00000000,0.05531678,0.13663766,0.29333234,0.04056802
-4.60130065,1.14991258,0.44744905,0.00000000,0.05738189,0.14136893,0.29333953,0.04034768
-4.59529765,1.15153500,0.44510953,0.00000000,0.05964308,0.14680482,0.29334248,0.04018718
-4.58929465,1.15462641,0.44295365,0.00000000,0.06210970,0.15298936,0.29339737,0.04009355
-4.58329165,1.15922273,0.44097423,0.00000000,0.06478344,0.15994381,0.29354139,0.04006969
-4.57728864,1.16524865,0.43912978,0.00000000,0.06765731,0.16766369,0.29379075,0.04011423
-4.57128564,1.17251890,0.43734700,0.00000000,0.07071487,0.17611647,0.29413959,0.04022161
-4.56528264,1.18074423,0.43552472,0.00000000,0.07392987,0.18524021,0.29455991,0.04038220
-4.55927964,1.18954164,0.43353919,0.00000000,0.07726615,0.19494316,0.29500256,0.04058276
-4.55327664,1.19844865,0.43125042,0.00000000,0.08067811,0.20510456,0.29539918,0.04080685
-4.54727364,1.20694101,0.42850918,0.00000000,0.08411153,0.21557647,0.29566510,0.04103553
-4.54127064,1.21445312,0.42516452,0.00000000,0.08750484,0.22618686,0.29570310,0.04124808
-4.53526763,1.22040044,0.42107133,0.00000000,0.09079080,0.23674381,0.29540778,0.04142281
-4.52926463,1.22420297,0.41609766,0.00000000,0.09389848,0.24704059,0.29467049,0.04153789
-4.52326163,1.22530880,0.41013149,0.00000000,0.09675560,0.25686170,0.29338445,0.04157224
-4.51725863,1.22321689,0.40308661,0.00000000,0.09929098,0.26598946,0.29144998,0.04150632
-4.51125563,1.21749806,0.39490745,0.00000000,0.10143706,0.27421099,0.28877949,0.04132294
-4.50525263,1.20781336,0.38557265,0.00000000,0.10313245,0.28132524,0.28530201,0.04100792
-4.49924962,1.19392913,0.37509718,0.00000000,0.10432423,0.28714990,0.28096722,0.04055063
-4.49324662,1.17572803,0.36353300,0.00000000,0.10497008,0.29152766,0.27574844,0.03994448
-4.48724362,1.15321570,0.35096831,0.00000000,0.10503995,0.29433183,0.26964488,0.03918712
-4.48124062,1.12652270,0.33752531,0.00000000,0.10451735,0.29547083,0.26268265,0.03828061
-4.47523762,1.09590175,0.32335675,0.00000000,0.10340007,0.29489144,0.25491478,0.03723133
-4.46923462,1.06172036,0.30864133,0.00000000,0.10170037,0.29258070,0.24642008,0.03604976
-4.46323162,1.02444923,0.29357822,0.00000000,0.09944462,0.28856629,0.23730093,0.03475013
-4.45722861,0.98464682,0.27838087,0.00000000,0.09667238,0.28291545,0.22768025,0.03334991
-4.45122561,0.94294096,0.26327045,0.00000000,0.09343496,0.27573246,0.21769749,0.03186923
-4.44522261,0.90000799,0.24846909,0.00000000,0.08979362,0.26715479,0.20750417,0.03033013
-4.43921961,0.85655055,0.23419321,0.00000000,0.08581738,0.25734820,0.19725886,0.02875589
-4.43321661,0.81327470,0.22064720,0.00000000,0.08158060,0.24650084,0.18712205,0.02717019
-4.42721361,0.77086743,0.20801756,0.00000000,0.07716043,0.23481687,0.17725097,0.02559643
-4.42121061,0.72997525,0.19646780,0.00000000,0.07263433,0.22250961,0.16779460,0.02405693
-4.41520760,0.69118477,0.18613412,0.00000000,0.06807758,0.20979479,0.15888909,0.02257232
-4.40920460,0.65500584,0.17712207,0.00000000,0.06356108,0.19688396,0.15065376,0.02116098
-4.40320160,0.62185783,0.16950417,0.00000000,0.05914940,0.18397845,0.14318769,0.01983851
-4.39719860,0.59205944,0.16331860,0.00000000,0.05489916,0.17126399,0.13656720,0.01861745
-4.39119560,0.56582231,0.15856886,0.00000000,0.05085788,0.15890638,0.13084404,0.01750698
-4.38519260,0.54324841,0.15522446,0.00000000,0.04706316,0.14704799,0.12604458,0.01651288
-4.37918959,0.52433128,0.15322250,0.00000000,0.04354239,0.13580552,0.12216975,0.01563749
-4.37318659,0.50896083,0.15247012,0.00000000,0.04031275,0.12526877,0.11919582,0.01487987
-4.36718359,0.49693140,0.15284765,0.00000000,0.03738171,0.11550051,0.11707596,0.01423603
-4.36118059,0.48795265,0.15421241,0.00000000,0.03474773,0.10653734,0.11574243,0.01369923
-4.35517759,0.48166275,0.15640296,0.00000000,0.03240132,0.09839141,0.11510938,0.01326040
-4.34917459,0.47764333,0.15924380,0.00000000,0.03032628,0.09105285,0.11507601,0.01290855
-4.34317159,0.47543557,0.16255016,0.00000000,0.02850100,0.08449282,0.11553010,0.01263127
-4.33716858,0.47455684,0.16613305,0.00000000,0.02689996,0.07866686,0.11635177,0.01241520
-4.33116558,0.47451730,0.16980410,0.00000000,0.02549508,0.07351854,0.11741723,0.01224652
-4.32516258,0.47483584,0.17338037,0.00000000,0.02425715,0.06898313,0.11860257,0.01211142
-4.31915958,0.47505496,0.17668880,0.00000000,0.02315703,0.06499116,0.11978730,0.01199656
-4.31315658,0.47475411,0.17957023,0.00000000,0.02216684,0.06147183,0.12085773,0.01188940
-4.30715358,0.47356106,0.18188306,0.00000000,0.02126084,0.05835605,0.12170998,0.01177855
