energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Zn_p_up,Zn_d_up
-2.84842421,7.60801918,0.12862657,1.00021433,0.59675602,3.20685960,2.37849804,1.24562254,1.38662129,0.09391684
-2.84242121,7.68767606,0.12978751,1.00977281,0.62875413,3.24838301,2.40152294,1.23357259,1.39277440,0.09509849
-2.83641821,7.75348501,0.13052286,1.01774048,0.66013477,3.28476442,2.42073543,1.21880612,1.39762743,0.09606463
-2.83041521,7.80528433,0.13081827,1.02405599,0.69057790,3.31593362,2.43622832,1.20170817,1.40118551,0.09679705
-2.82441221,7.84301620,0.13066504,1.02868728,0.71976255,3.34182515,2.44809825,1.18265805,1.40348038,0.09728154
-2.81840920,7.86671995,0.13005997,1.03163024,0.74737393,3.36237872,2.45644240,1.16201975,1.40456813,0.09750816
-2.81240620,7.87652751,0.12900517,1.03290690,0.77311078,3.37754176,2.46135670,1.14013423,1.40452673,0.09747124
-2.80640320,7.87266143,0.12750786,1.03256322,0.79669274,3.38727399,2.46293551,1.11731404,1.40345362,0.09716942
-2.80040020,7.85543517,0.12558015,1.03066682,0.81786738,3.39155365,2.46127268,1.09384011,1.40146312,0.09660558
-2.79439720,7.82525572,0.12323885,1.02730451,0.83641668,3.39038497,2.45646373,1.06996079,1.39868395,0.09578667
-2.78839420,7.78262786,0.12050528,1.02257994,0.85216280,3.38380636,2.44860895,1.04589276,1.39525679,0.09472353
-2.78239120,7.72815946,0.11740506,1.01661134,0.86497269,3.37189883,2.43781720,1.02182377,1.39133190,0.09343062
-2.77638819,7.66256712,0.11396791,1.00952956,0.87476161,3.35479386,2.42420988,0.99791656,1.38706685,0.09192572
-2.77038519,7.58668127,0.11022739,1.00147626,0.88149523,3.33268046,2.40792500,0.97431380,1.38262433,0.09022961
-2.76438219,7.50144989,0.10622069,0.99260243,0.88519045,3.30581054,2.38912087,0.95114334,1.37817006,0.08836572
-2.75837919,7.40794000,0.10198824,0.98306719,0.88591464,3.27450256,2.36797917,0.92852367,1.37387071,0.08635974
-2.75237619,7.30733634,0.09757339,0.97303674,0.88378367,3.23914276,2.34470719,0.90656888,1.36989192,0.08423925
-2.74637319,7.20093658,0.09302192,0.96268353,0.87895857,3.20018402,2.31953905,0.88539300,1.36639634,0.08203334
-2.74037019,7.09014271,0.08838156,0.95218549,0.87164111,3.15814214,2.29273571,0.86511331,1.36354166,0.07977215
-2.73436718,6.97644828,0.08370143,0.94172527,0.86206847,3.11358954,2.26458373,0.84585253,1.36147870,0.07748657
-2.72836418,6.86142170,0.07903137,0.93148941,0.85050713,3.06714656,2.23539272,0.82773972,1.36034947,0.07520772
-2.72236118,6.74668554,0.07442133,0.92166736,0.83724641,3.01947056,2.20549151,0.81090984,1.36028530,0.07296663
-2.71635818,6.63389225,0.06992061,0.91245027,0.82259159,2.97124316,2.17522312,0.79550205,1.36140503,0.07079383
-2.71035518,6.52469688,0.06557723,0.90402952,0.80685714,2.92315595,2.14493854,0.78165686,1.36381325,0.06871892
-2.70435218,6.42072737,0.06143721,0.89659487,0.79036011,2.87589522,2.11498971,0.76951232,1.36759868,0.06677018
-2.69834917,6.32355318,0.05754388,0.89033236,0.77341382,2.83012606,2.08572165,0.75919940,1.37283271,0.06497421
-2.69234617,6.23465311,0.05393735,0.88542181,0.75632213,2.78647654,2.05746410,0.75083693,1.37956805,0.06335554
-2.68634317,6.15538321,0.05065390,0.88203390,0.73937427,2.74552229,2.03052300,0.74452620,1.38783767,0.06193624
-2.68034017,6.08694570,0.04772554,0.88032707,0.72284043,2.70777210,2.00517202,0.74034576,1.39765383,0.06073560
-2.67433717,6.03035973,0.04517960,0.88044398,0.70696797,2.67365507,1.98164446,0.73834640,1.40900736,0.05976976
-2.66833417,5.98643489,0.04303844,0.88250783,0.69197844,2.64350969,1.96012602,0.73854676,1.42186715,0.05905142
-2.66233117,5.95574828,0.04131919,0.88661842,0.67806518,2.61757518,1.94074845,0.74092975,1.43617965,0.05858954
-2.65632816,5.93862570,0.04003359,0.89284818,0.66539164,2.59598559,1.92358472,0.74543996,1.45186866,0.05838910
-2.65032516,5.93512768,0.03918791,0.90123812,0.65409016,2.57876666,1.90864568,0.75198212,1.46883506,0.05845090
-2.64432216,5.94504064,0.03878288,0.91179393,0.64426130,2.56583563,1.89587856,0.76042083,1.48695665,0.05877137
-2.63831916,5.96787364,0.03881372,0.92448232,0.63597344,2.55700408,1.88516737,0.77058154,1.50608804,0.05934251
-2.63231616,6.00286070,0.03927018,0.93922770,0.62926282,2.55198348,1.87633528,0.78225264,1.52606049,0.06015180
-2.62631316,6.04896889,0.04013661,0.95590947,0.62413369,2.55039340,1.86914881,0.79518885,1.54668195,0.06118230
-2.62031016,6.10491196,0.04139206,0.97435997,0.62055877,2.55177200,1.86332393,0.80911544,1.56773709,0.06241269
-2.61430715,6.16916938,0.04301052,0.99436343,0.61847983,2.55558837,1.85853353,0.82373348,1.58898761,0.06381753
-2.60830415,6.24001042,0.04496100,1.01565592,0.61780855,2.56125624,1.85441631,0.83872567,1.61017282,0.06536751
-2.60230115,6.31552299,0.04720791,1.03792664,0.61842754,2.56814871,1.85058650,0.85376264,1.63101067,0.06702984
-2.59629815,6.39364662,0.04971127,1.06082058,0.62019172,2.57561339,1.84664427,0.86850960,1.65119938,0.06876873
-2.59029515,6.47220933,0.05242718,1.08394268,0.62293012,2.58298753,1.84218629,0.88263294,1.67041968,0.07054597
-2.58429215,6.54896753,0.05530830,1.10686358,0.62644806,2.58961279,1.83681617,0.89580680,1.68833797,0.07232155
-2.57828914,6.62164859,0.05830443,1.12912692,0.63053000,2.59484932,1.83015458,0.90771928,1.70461029,0.07405444
-2.57228614,6.68799537,0.06136319,1.15025800,0.63494300,2.59808877,1.82184854,0.91807830,1.71888728,0.07570335
-2.56628314,6.74581180,0.06443088,1.16977389,0.63944085,2.59876630,1.81157999,0.92661685,1.73082002,0.07722758
-2.56028014,6.79300903,0.06745336,1.18719445,0.64376897,2.59637129,1.79907320,0.93309769,1.74006670,0.07858794
-2.55427714,6.82765099,0.07037704,1.20205411,0.64766994,2.59045682,1.78410113,0.93731738,1.74629999,0.07974759
-2.54827414,6.84799853,0.07315002,1.21391404,0.65088975,2.58064793,1.76649072,0.93910966,1.74921489,0.08067291
-2.54227114,6.85255120,0.07572313,1.22237415,0.65318442,2.56664872,1.74612691,0.93834810,1.74853675,0.08133434
-2.53626813,6.84008532,0.07805115,1.22708461,0.65432707,2.54824828,1.72295569,0.93494817,1.74402929,0.08170712
-2.53026513,6.80968760,0.08009384,1.22775631,0.65411495,2.52532553,1.69698599,0.92886858,1.73550210,0.08177191
-2.52426213,6.76078282,0.08181703,1.22416996,0.65237645,2.49785300,1.66829065,0.92011204,1.72281748,0.08151533
-2.51825913,6.69315486,0.08319350,1.21618327,0.64897751,2.46589935,1.63700624,0.90872533,1.70589622,0.08093031
-2.51225613,6.60695994,0.08420380,1.20373607,0.64382742,2.42963075,1.60333202,0.89479880,1.68472197,0.08001632
-2.50625313,6.50273137,0.08483677,1.18685305,0.63688349,2.38931076,1.56752776,0.87846519,1.65934417,0.07877938
-2.50025013,6.38137536,0.08508991,1.16564398,0.62815447,2.34529874,1.52991058,0.85989786,1.62987921,0.07723192
-2.49424712,6.24415741,0.08496951,1.14030153,0.61770247,2.29804641,1.49085055,0.83930829,1.59650980,0.07539248
-2.48824412,6.09267954,0.08449049,1.11109660,0.60564320,2.24809253,1.45076529,0.81694295,1.55948262,0.07328517
-2.48224112,5.92884859,0.08367601,1.07837162,0.59214439,2.19605550,1.41011315,0.79307956,1.51910420,0.07093909
-2.47623812,5.75483631,0.08255682,1.04253185,0.57742250,2.14262375,1.36938537,0.76802253,1.47573525,0.06838754
-2.47023512,5.57303231,0.08117046,1.00403528,0.56173761,2.08854399,1.32909689,0.74209798,1.42978377,0.06566715
-2.46423212,5.38599110,0.07956020,0.96338141,0.54538677,2.03460732,1.28977618,0.71564805,1.38169689,0.06281699
-2.45822911,5.19637485,0.07777388,0.92109950,0.52869587,1.98163347,1.25195407,0.68902474,1.33195211,0.05987758
-2.45222611,5.00689354,0.07586272,0.87773655,0.51201042,1.93045343,1.21615187,0.66258346,1.28104792,0.05688997
-2.44622311,4.82024436,0.07387995,0.83384565,0.49568548,1.88189086,1.18286902,0.63667619,1.22949432,0.05389477
-2.44022011,4.63905220,0.07187963,0.78997494,0.48007506,1.83674289,1.15257073,0.61164469,1.17780347,0.05093135
-2.43421711,4.46581309,0.06991536,0.74665756,0.46552144,1.79576076,1.12567577,0.58781373,1.12648065,0.04803701
-2.42821411,4.30284225,0.06803924,0.70440282,0.45234467,1.75963105,1.10254509,0.56548454,1.07601595,0.04524640
-2.42221111,4.15222809,0.06630079,0.66368881,0.44083274,1.72895811,1.08347150,0.54492880,1.02687672,0.04259092
-2.41620810,4.01579366,0.06474617,0.62495643,0.43123263,1.70424830,1.06867095,0.52638320,0.97950094,0.04009833
-2.41020510,3.89506614,0.06341743,0.58860498,0.42374252,1.68589667,1.05827566,0.51004481,0.93429177,0.03779250
-2.40420210,3.79125519,0.06235199,0.55498911,0.41850561,1.67417664,1.05232960,0.49606738,0.89161314,0.03569329
-2.39819910,3.70524013,0.06158225,0.52441710,0.41560548,1.66923295,1.05078636,0.48455870,0.85178647,0.03381646
-2.39219610,3.63756614,0.06113523,0.49715023,0.41506333,1.67107825,1.05350973,0.47557908,0.81508849,0.03217383
-2.38619310,3.58844866,0.06103247,0.47340308,0.41683701,1.67959345,1.06027694,0.46914097,0.78175010,0.03077338
-2.38019010,3.55778558,0.06128986,0.45334452,0.42082206,1.69453169,1.07078450,0.46520979,0.75195612,0.02961954
-2.37418709,3.54517599,0.06191755,0.43709909,0.42685449,1.71552585,1.08465658,0.46370581,0.72584584,0.02871345
-2.36818409,3.54994452,0.06291996,0.42474872,0.43471536,1.74209919,1.10145538,0.46450713,0.70351424,0.02805325
-2.36218109,3.57116991,0.06429570,0.41633444,0.44413688,1.77367868,1.12069351,0.46745346,0.68501366,0.02763445
-2.35617809,3.60771654,0.06603752,0.41185805,0.45480992,1.80961041,1.14184757,0.47235080,0.67035587,0.02745017
-2.35017509,3.65826762,0.06813229,0.41128365,0.46639261,1.84917659,1.16437262,0.47897654,0.65951439,0.02749146
-2.34417209,3.72135892,0.07056094,0.41453886,0.47851977,1.89161325,1.18771707,0.48708512,0.65242688,0.02774759
-2.33816908,3.79541199,0.07329842,0.42151597,0.49081286,1.93612817,1.21133721,0.49641379,0.64899755,0.02820622
-2.33216608,3.87876598,0.07631376,0.43207279,0.50289010,1.98191845,1.23471121,0.50668846,0.64909962,0.02885362
-2.32616308,3.96970749,0.07957011,0.44603354,0.51437655,2.02818695,1.25735181,0.51762936,0.65257764,0.02967481
-2.32016008,4.06649801,0.08302496,0.46318980,0.52491362,2.07415741,1.27881756,0.52895647,0.65924986,0.03065374
-2.31415708,4.16739878,0.08663042,0.48330165,0.53416799,2.11908777,1.29872205,0.54039451,0.66891049,0.03177334
-2.30815408,4.27069302,0.09033372,0.50609918,0.54183944,2.16228153,1.31674110,0.55167740,0.68133211,0.03301569
-2.30215108,4.37470578,0.09407782,0.53128451,0.54766754,2.20309693,1.33261765,0.56255220,0.69626809,0.03436209
-2.29614807,4.47782148,0.09780221,0.55853445,0.55143694,2.24095420,1.34616428,0.57278245,0.71345525,0.03579322
-2.29014507,4.57849967,0.10144395,0.58750384,0.55298121,2.27534070,1.35726356,0.58215091,0.73261669,0.03728923
-2.28414207,4.67528909,0.10493879,0.61782964,0.55218509,2.30581427,1.36586607,0.59046169,0.75346484,0.03882994
-2.27813907,4.76684041,0.10822252,0.64913563,0.54898529,2.33200494,1.37198656,0.59754192,0.77570478,0.04039505
-2.27213607,4.85191773,0.11123233,0.68103786,0.54336971,2.35361531,1.37569822,0.60324288,0.79903767,0.04196428
-2.26613307,4.92940888,0.11390836,0.71315045,0.53537536,2.37041961,1.37712559,0.60744074,0.82316434,0.04351769
-2.26013007,4.99833437,0.11619511,0.74509167,0.52508504,2.38226186,1.37643611,0.61003686,0.84778885,0.04503587
-2.25412706,5.05785489,0.11804295,0.77649009,0.51262298,2.38905317,1.37383093,0.61095789,0.87262186,0.04650021
-2.24812406,5.10727688,0.11940938,0.80699051,0.49814965,2.39076828,1.36953506,0.61015546,0.89738369,0.04789315
-2.24212106,5.14605591,0.12026027,0.83625938,0.48185594,2.38744150,1.36378725,0.60760569,0.92180699,0.04919839
-2.23611806,5.17379748,0.12057073,0.86398950,0.46395697,2.37916201,1.35683001,0.60330842,0.94563876,0.05040111
-2.23011506,5.19025498,0.12032585,0.88990388,0.44468575,2.36606874,1.34889991,0.59728626,0.96864168,0.05148812
-2.22411206,5.19532456,0.11952105,0.91375846,0.42428681,2.34834458,1.34021860,0.58958334,0.99059476,0.05244798
-2.21810905,5.18903702,0.11816220,0.93534368,0.40301012,2.32621035,1.33098469,0.58026391,1.01129321,0.05327107
-2.21210605,5.17154681,0.11626535,0.95448503,0.38110533,2.29991831,1.32136691,0.56941069,1.03054777,0.05394961
-2.20610305,5.14311869,0.11385620,0.97104237,0.35881654,2.26974562,1.31149861,0.55712299,1.04818344,0.05447763
-2.20010005,5.10411254,0.11096930,0.98490850,0.33637769,2.23598774,1.30147406,0.54351467,1.06403801,0.05485094
-2.19409705,5.05496736,0.10764696,0.99600699,0.31400856,2.19895217,1.29134638,0.52871193,1.07796054,0.05506700
-2.18809405,4.99618518,0.10393806,1.00428957,0.29191156,2.15895275,1.28112760,0.51285101,1.08981008,0.05512486
-2.18209105,4.92831607,0.09989662,1.00973345,0.27026923,2.11630470,1.27079062,0.49607584,1.09945489,0.05502502
-2.17608804,4.85194520,0.09558038,1.01233879,0.24924246,2.07132091,1.26027324,0.47853566,1.10677248,0.05476934
-2.17008504,4.76768273,0.09104931,1.01212668,0.22896936,2.02430944,1.24948405,0.46038279,1.11165060,0.05436098
-2.16408204,4.67615737,0.08636425,1.00913766,0.20956491,1.97557253,1.23831012,0.44177050,1.11398939,0.05380431
-2.15807904,4.57801386,0.08158556,1.00343124,0.19112107,1.92540728,1.22662615,0.42285110,1.11370459,0.05310492
-2.15207604,4.47391456,0.07677193,0.99508612,0.17370751,1.87410766,1.21430470,0.40377431,1.11073197,0.05226960
-2.14607304,4.36454478,0.07197944,0.98420140,0.15737274,1.82196801,1.20122710,0.38468588,1.10503256,0.05130642
-2.14007004,4.25062132,0.06726074,0.97089846,0.14214563,1.76928749,1.18729459,0.36572653,1.09659859,0.05022474
-2.13406703,4.13290311,0.06266447,0.95532338,0.12803724,1.71637526,1.17243902,0.34703121,1.08545971,0.04903531
-2.12806403,4.01220297,0.05823485,0.93764953,0.11504283,1.66355574,1.15663265,0.32872851,1.07168899,0.04775032
-2.12206103,3.88939882,0.05401151,0.91808012,0.10314399,1.61117351,1.13989639,0.31094046,1.05540837,0.04638345
-2.11605803,3.76544309,0.05002946,0.89685024,0.09231084,1.55959724,1.12230616,0.29378227,1.03679293,0.04494989
-2.11005503,3.64136881,0.04631915,0.87422802,0.08250425,1.50922208,1.10399664,0.27736236,1.01607362,0.04346629
-2.10405203,3.51829104,0.04290670,0.85051468,0.07367786,1.46047009,1.08516235,0.26178224,0.99353802,0.04195065
-2.09804902,3.39740279,0.03981412,0.82604307,0.06578014,1.41378822,1.06605566,0.24713639,0.96952886,0.04042218
-2.09204602,3.27996453,0.03705958,0.80117457,0.05875612,1.36964372,1.04698178,0.23351212,0.94444003,0.03890103
-2.08604302,3.16728714,0.03465768,0.77629429,0.05254904,1.32851677,1.02829071,0.22098911,0.91871011,0.03740798
-2.08004002,3.06070846,0.03261961,0.75180448,0.04710173,1.29089061,1.01036651,0.20963895,0.89281354,0.03596405
-2.07403702,2.96156401,0.03095333,0.72811639,0.04235771,1.25723924,0.99361418,0.19952441,0.86724951,0.03459007
-2.06803402,2.87115286,0.02966359,0.70564075,0.03826219,1.22801331,0.97844471,0.19069864,0.84252908,0.03330618
-2.06203102,2.79070016,0.02875191,0.68477713,0.03476272,1.20362477,0.96525902,0.18320419,0.81916092,0.03213131
-2.05602801,2.72131785,0.02821645,0.66590279,0.03180976,1.18443097,0.95443131,0.17707210,0.79763629,0.03108266
-2.05002501,2.66396555,0.02805183,0.64936120,0.02935692,1.17071907,0.94629286,0.17232094,0.77841380,0.03017520
-2.04402201,2.61941337,0.02824888,0.63545099,0.02736120,1.16269152,0.94111677,0.16895595,0.76190459,0.02942119
-2.03801901,2.58820870,0.02879439,0.62441558,0.02578298,1.16045354,0.93910455,0.16696843,0.74845869,0.02882979
-2.03201601,2.57064852,0.02967088,0.61643413,0.02458598,1.16400320,0.94037515,0.16633528,0.73835293,0.02840670
-2.02601301,2.56675894,0.03085633,0.61161409,0.02373709,1.17322487,0.94495701,0.16701886,0.73178106,0.02815393
-2.02001001,2.57628276,0.03232414,0.60998585,0.02320612,1.18788639,0.95278346,0.16896715,0.72884640,0.02806964
-2.01400700,2.59867624,0.03404303,0.61149957,0.02296561,1.20764024,0.96369183,0.17211429,0.72955742,0.02814813
-2.00800400,2.63311492,0.03597723,0.61602454,0.02299044,1.23202893,0.97742626,0.17638135,0.73382631,0.02837992
-2.00200100,2.67850881,0.03808672,0.62335102,0.02325759,1.26049420,0.99364410,0.18167744,0.74147060,0.02875193
-1.99599800,2.73352608,0.04032774,0.63319461,0.02374572,1.29238996,1.01192559,0.18790103,0.75221786,0.02924777
-1.98999500,2.79662450,0.04265335,0.64520296,0.02443493,1.32699817,1.03178650,0.19494148,0.76571318,0.02984817
-1.98399200,2.86608936,0.04501431,0.65896471,0.02530630,1.36354714,1.05269294,0.20268062,0.78152908,0.03053144
-1.97798899,2.94007635,0.04736001,0.67402022,0.02634163,1.40123139,1.07407786,0.21099447,0.79917768,0.03127401
-1.97198599,3.01665777,0.04963952,0.68987397,0.02752307,1.43923211,1.09535829,0.21975481,0.81812449,0.03205105
-1.96598299,3.09387035,0.05180281,0.70600793,0.02883279,1.47673753,1.11595276,0.22883084,0.83780339,0.03283709
-1.95997999,3.16976302,0.05380193,0.72189584,0.03025267,1.51296210,1.13529801,0.23809057,0.85763237,0.03360668
-1.95397699,3.24244303,0.05559224,0.73701754,0.03176410,1.54716402,1.15286434,0.24740228,0.87702943,0.03433502
-1.94797399,3.31011890,0.05713352,0.75087332,0.03334771,1.57866029,1.16816906,0.25663570,0.89542826,0.03499859
-1.94197099,3.37113926,0.05839106,0.76299753,0.03498326,1.60683889,1.18078754,0.26566320,0.91229312,0.03557574
-1.93596798,3.42402634,0.05933652,0.77297124,0.03664958,1.63116801,1.19036160,0.27436090,0.92713268,0.03604715
-1.92996498,3.46750376,0.05994865,0.78043348,0.03832459,1.65120196,1.19660511,0.28260979,0.93951235,0.03639638
-1.92396198,3.50051808,0.06021373,0.78509082,0.03998545,1.66658417,1.19930673,0.29029690,0.94906484,0.03661013
-1.91795898,3.52225414,0.06012587,0.78672499,0.04160877,1.67704744,1.19833005,0.29731650,0.95549877,0.03667861
-1.91195598,3.53214416,0.05968692,0.78519838,0.04317099,1.68241176,1.19361141,0.30357149,0.95860516,0.03659565
-1.90595298,3.52987110,0.05890623,0.78045717,0.04464883,1.68258042,1.18515573,0.30897493,0.95826167,0.03635882
-1.89994997,3.51536655,0.05780018,0.77253227,0.04601978,1.67753471,1.17303076,0.31345161,0.95443455,0.03596939
-1.89394697,3.48880381,0.05639144,0.76153781,0.04726272,1.66732787,1.15736039,0.31693984,0.94717835,0.03543221
-1.88794397,3.45058651,0.05470813,0.74766746,0.04835855,1.65207870,1.13831724,0.31939314,0.93663346,0.03475553
-1.88194097,3.40133351,0.05278277,0.73118857,0.04929081,1.63196522,1.11611515,0.32078198,0.92302143,0.03395064
-1.87593797,3.34186042,0.05065125,0.71243446,0.05004626,1.60721862,1.09100177,0.32109521,0.90663844,0.03303156
-1.86993497,3.27315813,0.04835169,0.69179490,0.05061543,1.57811770,1.06325157,0.32034135,0.88784689,0.03201457
-1.86393197,3.19636890,0.04592330,0.66970535,0.05099303,1.54498373,1.03315944,0.31854933,0.86706542,0.03091774
-1.85792896,3.11276012,0.04340539,0.64663492,0.05117821,1.50817566,1.00103495,0.31576874,0.84475754,0.02976041
-1.85192596,3.02369616,0.04083633,0.62307371,0.05117472,1.46808559,0.96719723,0.31206944,0.82141919,0.02856262
-1.84592296,2.93060854,0.03825272,0.59951967,0.05099078,1.42513403,0.93197043,0.30754044,0.79756540,0.02734462
-1.83991996,2.83496485,0.03568867,0.57646540,0.05063891,1.37976502,0.89567965,0.30228803,0.77371655,0.02612627
-1.83391696,2.73823675,0.03317522,0.55438525,0.05013543,1.33244060,0.85864713,0.29643321,0.75038442,0.02492656
-1.82791396,2.64186761,0.03073992,0.53372309,0.04949992,1.28363460,0.82118866,0.29010834,0.72805842,0.02376315
-1.82191096,2.54724037,0.02840653,0.51488103,0.04875443,1.23382568,0.78361006,0.28345334,0.70719243,0.02265191
-1.81590795,2.45564652,0.02619489,0.49820936,0.04792270,1.18348962,0.74620359,0.27661136,0.68819268,0.02160658
-1.80990495,2.36825679,0.02412089,0.48399813,0.04702918,1.13309097,0.70924450,0.26972427,0.67140681,0.02063849
-1.80390195,2.28609476,0.02219653,0.47247040,0.04609817,1.08307440,0.67298741,0.26292807,0.65711488,0.01975633
-1.79789895,2.21001416,0.02043013,0.46377753,0.04515293,1.03385602,0.63766300,0.25634854,0.64552222,0.01896601
-1.79189595,2.14068084,0.01882651,0.45799654,0.04421484,0.98581517,0.60347491,0.25009723,0.63675478,0.01827067
-1.78589295,2.07856035,0.01738729,0.45512967,0.04330275,0.93928706,0.57059711,0.24426813,0.63085699,0.01767069
-1.77988994,2.02391177,0.01611120,0.45510617,0.04243243,0.89455669,0.53917186,0.23893511,0.62779239,0.01716382
-1.77388694,1.97678829,0.01499438,0.45778626,0.04161629,0.85185457,0.50930864,0.23415029,0.62744696,0.01674542
-1.76788394,1.93704488,0.01403076,0.46296722,0.04086316,0.81135446,0.48108388,0.22994349,0.62963535,0.01640870
-1.76188094,1.90435296,0.01321236,0.47039130,0.04017844,0.77317330,0.45454185,0.22632265,0.63410958,0.01614513
-1.75587794,1.87822172,0.01252963,0.47975548,0.03956432,0.73737358,0.42969669,0.22327536,0.64057013,0.01594477
-1.74987494,1.85802547,0.01197178,0.49072246,0.03902020,0.70396790,0.40653549,0.22077132,0.64867907,0.01579672
-1.74387194,1.84303599,0.01152711,0.50293285,0.03854334,0.67292560,0.38502232,0.21876567,0.65807472,0.01568958
-1.73786893,1.83245874,0.01118330,0.51601795,0.03812946,0.64418117,0.36510316,0.21720291,0.66838728,0.01561189
-1.73186593,1.82547143,0.01092773,0.52961280,0.03777351,0.61764384,0.34671142,0.21602133,0.67925499,0.01555258
-1.72586293,1.82126339,0.01074780,0.54336908,0.03747048,0.59320808,0.32977375,0.21515767,0.69034009,0.01550138
-1.71985993,1.81907418,0.01063116,0.55696730,0.03721603,0.57076411,0.31421596,0.21455172,0.70134397,0.01544914
-1.71385693,1.81822973,0.01056606,0.57012801,0.03700720,0.55020819,0.29996868,0.21415074,0.71202098,0.01538821
-1.70785393,1.81817458,0.01054157,0.58262150,0.03684292,0.53145192,0.28697252,0.21391347,0.72219035,0.01531263
-1.70185093,1.81849894,0.01054788,0.59427574,0.03672441,0.51443015,0.27518246,0.21381339,0.73174564,0.01521835
-1.69584792,1.81895940,0.01057649,0.60498215,0.03665535,0.49910716,0.26457127,0.21384137,0.74066152,0.01510326
-1.68984492,1.81949256,0.01062046,0.61469914,0.03664200,0.48548074,0.25513190,0.21400736,0.74899755,0.01496724
-1.68384192,1.82022120,0.01067458,0.62345322,0.03669299,0.47358418,0.24687865,0.21434118,0.75689876,0.01481210
-1.67783892,1.82145274,0.01073550,0.63133766,0.03681908,0.46348596,0.23984717,0.21489237,0.76459317,0.01464143
-1.67183592,1.82367033,0.01080188,0.63850872,0.03703268,0.45528746,0.23409337,0.21572914,0.77238627,0.01446044
-1.66583292,1.82751703,0.01087442,0.64517978,0.03734728,0.44911866,0.22969133,0.21693649,0.78065276,0.01427564
-1.65982991,1.83377389,0.01095589,0.65161335,0.03777683,0.44513238,0.22673030,0.21861361,0.78982579,0.01409463
-1.65382691,1.84333288,0.01105110,0.65811156,0.03833499,0.44349712,0.22531108,0.22087061,0.80038428,0.01392574
-1.64782391,1.85716581,0.01116682,0.66500522,0.03903442,0.44438921,0.22554187,0.22382486,0.81283858,0.01377774
-1.64182091,1.87629053,0.01131165,0.67264212,0.03988611,0.44798432,0.22753385,0.22759695,0.82771509,0.01365946
-1.63581791,1.90173545,0.01149585,0.68137475,0.04089871,0.45444899,0.23139663,0.23230653,0.84554029,0.01357953
-1.62981491,1.93450380,0.01173108,0.69154804,0.04207800,0.46393235,0.23723371,0.23806807,0.86682459,0.01354605
-1.62381191,1.97553844,0.01203018,0.70348739,0.04342643,0.47655833,0.24513814,0.24498677,0.89204654,0.01356634
-1.61780890,2.02568841,0.01240680,0.71748741,0.04494281,0.49241870,0.25518843,0.25315470,0.92163760,0.01364670
-1.61180590,2.08567789,0.01287512,0.73380167,0.04662215,0.51156689,0.26744465,0.26264721,0.95596790,0.01379223
-1.60580290,2.15607821,0.01344940,0.75263364,0.04845564,0.53401292,0.28194505,0.27351986,0.99533323,0.01400668
-1.59979990,2.23728355,0.01414362,0.77412912,0.05043072,0.55971934,0.29870282,0.28580570,1.03994329,0.01429235
-1.59379690,2.32949055,0.01497103,0.79837016,0.05253135,0.58859821,0.31770331,0.29951328,1.08991166,0.01464999
-1.58779390,2.43268215,0.01594371,0.82537063,0.05473835,0.62050920,0.33890153,0.31462511,1.14524724,0.01507880
-1.58179090,2.54661597,0.01707212,0.85507342,0.05702983,0.65525862,0.36221992,0.33109680,1.20584763,0.01557641
-1.57578789,2.67081728,0.01836466,0.88734934,0.05938173,0.69259952,0.38754654,0.34885694,1.27149429,0.01613894
-1.56978489,2.80457678,0.01982721,0.92199755,0.06176837,0.73223276,0.41473363,0.36780758,1.34184983,0.01676101
-1.56378189,2.94695328,0.02146274,0.95874761,0.06416302,0.77380896,0.44359654,0.38782542,1.41645747,0.01743585
-1.55777889,3.09678159,0.02327092,0.99726308,0.06653857,0.81693162,0.47391336,0.40876380,1.49474291,0.01815542
-1.55177589,3.25268555,0.02524781,1.03714655,0.06886806,0.86116106,0.50542508,0.43045521,1.57601880,0.01891048
-1.54577289,3.41309642,0.02738557,1.07794615,0.07112523,0.90601961,0.53783669,0.45271461,1.65949198,0.01969078
-1.53976988,3.57627668,0.02967231,1.11916336,0.07328511,0.95099774,0.57081918,0.47534323,1.74427368,0.02048520
-1.53376688,3.74034897,0.03209201,1.16026213,0.07532438,0.99556137,0.60401258,0.49813286,1.82939271,0.02128194
-1.52776388,3.90333010,0.03462449,1.20067925,0.07722185,1.03916026,0.63703029,0.52087063,1.91381176,0.02206872
-1.52176088,4.06316945,0.03724562,1.23983561,0.07895875,1.08123731,0.66946457,0.54334392,1.99644645,0.02283297
-1.51575788,4.21779109,0.03992751,1.27714838,0.08051897,1.12123883,0.70089322,0.56534537,2.07618711,0.02356213
-1.50975488,4.36513877,0.04263897,1.31204383,0.08188928,1.15862546,0.73088756,0.58667777,2.15192260,0.02424385
-1.50375188,4.50322220,0.04534596,1.34397031,0.08305941,1.19288342,0.75902128,0.60715866,2.22256578,0.02486623
-1.49774887,4.63016360,0.04801227,1.37241123,0.08402206,1.22353595,0.78488010,0.62662432,2.28707959,0.02541816
-1.49174587,4.74424251,0.05060021,1.39689751,0.08477292,1.25015442,0.80807200,0.64493312,2.34450307,0.02588947
-1.48574287,4.84393753,0.05307144,1.41701919,0.08531051,1.27236879,0.82823744,0.66196792,2.39397622,0.02627128
