energy_ev,total_up,Ag_p_up,Ag_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.77188594,4.64637586,1.46266907,3.25665713,0.27611556,0.00045492,0.82929876,0.00000000
-5.76588294,4.58451267,1.46698497,3.19644266,0.27986655,0.00044663,0.82495123,0.00000000
-5.75987994,4.51530234,1.47129772,3.12984793,0.28330366,0.00043834,0.82003791,0.00000000
-5.75387694,4.43999539,1.47567497,3.05801964,0.28639398,0.00043025,0.81470045,0.00000000
-5.74787394,4.35993737,1.48019920,2.98216811,0.28911455,0.00042257,0.80910363,0.00000000
-5.74187094,4.27654431,1.48497279,2.90354183,0.29145418,0.00041548,0.80343221,0.00000000
-5.73586793,4.19127411,1.49012108,2.82340018,0.29341459,0.00040918,0.79788628,0.00000000
-5.72986493,4.10559390,1.49579294,2.74298468,0.29501100,0.00040384,0.79267503,0.00000000
-5.72386193,4.02094442,1.50215866,2.66348973,0.29627180,0.00039960,0.78800930,0.00000000
-5.71785893,3.93870218,1.50940508,2.58603348,0.29723770,0.00039660,0.78409302,0.00000000
-5.71185593,3.86014073,1.51772796,2.51162981,0.29795993,0.00039493,0.78111410,0.00000000
-5.70585293,3.78639253,1.52732215,2.44116233,0.29849799,0.00039466,0.77923506,0.00000000
-5.69984992,3.71841299,1.53836982,2.37536144,0.29891677,0.00039582,0.77858400,0.00000000
-5.69384692,3.65694832,1.55102759,2.31478533,0.29928324,0.00039841,0.77924638,0.00000000
-5.68784392,3.60250900,1.56541328,2.25980589,0.29966306,0.00040238,0.78125801,0.00000000
-5.68184092,3.55535017,1.58159298,2.21060013,0.30011704,0.00040765,0.78459995,0.00000000
-5.67583792,3.51546048,1.59956955,2.16714786,0.30069777,0.00041409,0.78919542,0.00000000
-5.66983492,3.48256012,1.61927298,2.12923580,0.30144659,0.00042155,0.79490926,0.00000000
-5.66383192,3.45610890,1.64055368,2.09646828,0.30239106,0.00042982,0.80154988,0.00000000
-5.65782891,3.43532413,1.66317888,2.06828429,0.30354304,0.00043869,0.80887398,0.00000000
-5.65182591,3.41920836,1.68683280,2.04398042,0.30489743,0.00044790,0.81659379,0.00000000
-5.64582291,3.40658575,1.71112070,2.02273886,0.30643184,0.00045719,0.82438661,0.00000000
-5.63981991,3.39614601,1.73557667,2.00365947,0.30810689,0.00046629,0.83190642,0.00000000
-5.63381691,3.38649420,1.75967513,1.98579467,0.30986743,0.00047490,0.83879697,0.00000000
-5.62781391,3.37620433,1.78284556,1.96818580,0.31164446,0.00048278,0.84470584,0.00000000
-5.62181091,3.36387467,1.80448994,1.94989947,0.31335771,0.00048965,0.84929901,0.00000000
-5.61580790,3.34818246,1.82400220,1.93006251,0.31491878,0.00049529,0.85227515,0.00000000
-5.60980490,3.32793587,1.84078901,1.90789406,0.31623468,0.00049951,0.85337911,0.00000000
-5.60380190,3.30212107,1.85429104,1.88273360,0.31721166,0.00050214,0.85241415,0.00000000
-5.59779890,3.26994266,1.86400391,1.85406398,0.31775920,0.00050307,0.84925220,0.00000000
-5.59179590,3.23085592,1.86949797,1.82152851,0.31779388,0.00050224,0.84384196,0.00000000
-5.58579290,3.18458984,1.87043627,1.78494178,0.31724320,0.00049963,0.83621435,0.00000000
-5.57978989,3.13116017,1.86658992,1.74429385,0.31604893,0.00049529,0.82648528,0.00000000
-5.57378689,3.07087226,1.85785028,1.69974803,0.31417013,0.00048929,0.81485541,0.00000000
-5.56778389,3.00431373,1.84423747,1.65163246,0.31158557,0.00048179,0.80160718,0.00000000
-5.56178089,2.93233761,1.82590479,1.60042619,0.30829542,0.00047297,0.78709886,0.00000000
-5.55577789,2.85603650,1.80313883,1.54674037,0.30432227,0.00046306,0.77175616,0.00000000
-5.54977489,2.77670901,1.77635510,1.49129553,0.29971133,0.00045232,0.75606131,0.00000000
-5.54377189,2.69581951,1.74608913,1.43489596,0.29452976,0.00044104,0.74054012,0.00000000
-5.53776888,2.61495271,1.71298328,1.37840200,0.28886526,0.00042953,0.72574725,0.00000000
-5.53176588,2.53576438,1.67776957,1.32270142,0.28282373,0.00041810,0.71225015,0.00000000
-5.52576288,2.45992982,1.64124886,1.26868080,0.27652633,0.00040708,0.70061200,0.00000000
-5.51975988,2.38909145,1.60426718,1.21719769,0.27010574,0.00039678,0.69137414,0.00000000
-5.51375688,2.32480716,1.56768983,1.16905444,0.26370202,0.00038750,0.68503848,0.00000000
-5.50775388,2.26850082,1.53237414,1.12497442,0.25745798,0.00037952,0.68205033,0.00000000
-5.50175088,2.22141636,1.49914200,1.08558108,0.25151436,0.00037306,0.68278221,0.00000000
-5.49574787,2.18457687,1.46875301,1.05138053,0.24600501,0.00036834,0.68751913,0.00000000
-5.48974487,2.15874998,1.44187951,1.02274798,0.24105221,0.00036551,0.69644593,0.00000000
-5.48374187,2.14442067,1.41908443,0.99991827,0.23676229,0.00036467,0.70963713,0.00000000
-5.47773887,2.14177265,1.40080294,0.98298087,0.23322191,0.00036590,0.72704980,0.00000000
-5.47173587,2.15067903,1.38732879,0.97187931,0.23049498,0.00036918,0.74851989,0.00000000
-5.46573287,2.17070306,1.37880598,0.96641515,0.22862043,0.00037448,0.77376243,0.00000000
-5.45972986,2.20110910,1.37522618,0.96625642,0.22761109,0.00038168,0.80237567,0.00000000
-5.45372686,2.24088399,1.37643217,0.97095019,0.22745340,0.00039063,0.83384945,0.00000000
-5.44772386,2.28876827,1.38212721,0.97993909,0.22810841,0.00040115,0.86757769,0.00000000
-5.44172086,2.34329669,1.39188988,0.99258117,0.22951363,0.00041299,0.90287472,0.00000000
-5.43571786,2.40284661,1.40519399,1.00817258,0.23158598,0.00042590,0.93899512,0.00000000
-5.42971486,2.46569303,1.42143255,1.02597236,0.23422551,0.00043959,0.97515650,0.00000000
-5.42371186,2.53006803,1.43994475,1.04522840,0.23731979,0.00045378,1.01056434,0.00000000
-5.41770885,2.59422274,1.46004494,1.06520377,0.24074887,0.00046817,1.04443825,0.00000000
-5.41170585,2.65648918,1.48105203,1.08520248,0.24439039,0.00048247,1.07603834,0.00000000
-5.40570285,2.71533976,1.50231823,1.10459347,0.24812482,0.00049643,1.10469090,0.00000000
-5.39969985,2.76944166,1.52325576,1.12283219,0.25184043,0.00050981,1.12981215,0.00000000
-5.39369685,2.81770398,1.54336033,1.13947855,0.25543792,0.00052241,1.15092915,0.00000000
-5.38769385,2.85931546,1.56223036,1.15421080,0.25883434,0.00053407,1.16769674,0.00000000
-5.38169085,2.89377092,1.57958109,1.16683439,0.26196623,0.00054469,1.17990995,0.00000000
-5.37568784,2.92088529,1.59525307,1.17728565,0.26479185,0.00055422,1.18751104,0.00000000
-5.36968484,2.94079440,1.60921448,1.18562993,0.26729231,0.00056265,1.19059097,0.00000000
-5.36368184,2.95394227,1.62155740,1.19205423,0.26947165,0.00057004,1.18938505,0.00000000
-5.35767884,2.96105535,1.63248812,1.19685466,0.27135578,0.00057649,1.18426295,0.00000000
-5.35167584,2.96310483,1.64231192,1.20041914,0.27299042,0.00058212,1.17571345,0.00000000
-5.34567284,2.96125835,1.65141306,1.20320605,0.27443800,0.00058711,1.16432456,0.00000000
-5.33966983,2.95682334,1.66023092,1.20571982,0.27577383,0.00059166,1.15075983,0.00000000
-5.33366683,2.95118437,1.66923315,1.20848446,0.27708154,0.00059598,1.13573185,0.00000000
-5.32766383,2.94573720,1.67888735,1.21201604,0.27844811,0.00060027,1.11997407,0.00000000
-5.32166083,2.94182247,1.68963227,1.21679569,0.27995867,0.00060475,1.10421215,0.00000000
-5.31565783,2.94066186,1.70184998,1.22324382,0.28169132,0.00060959,1.08913594,0.00000000
-5.30965483,2.94329960,1.71584026,1.23169723,0.28371217,0.00061495,1.07537339,0.00000000
-5.30365183,2.95055188,1.73179840,1.24238964,0.28607091,0.00062093,1.06346717,0.00000000
-5.29764882,2.96296620,1.74979750,1.25543694,0.28879704,0.00062759,1.05385523,0.00000000
-5.29164582,2.98079260,1.76977602,1.27082747,0.29189699,0.00063493,1.04685574,0.00000000
-5.28564282,3.00396785,1.79153147,1.28841798,0.29535231,0.00064291,1.04265696,0.00000000
-5.27963982,3.03211318,1.81472032,1.30793532,0.29911887,0.00065141,1.04131248,0.00000000
-5.27363682,3.06454555,1.83886447,1.32898385,0.30312741,0.00066026,1.04274171,0.00000000
-5.26763382,3.10030195,1.86336400,1.35105811,0.30728507,0.00066926,1.04673550,0.00000000
-5.26163082,3.13817534,1.88751563,1.37356022,0.31147823,0.00067813,1.05296663,0.00000000
-5.25562781,3.17676069,1.91053629,1.39582130,0.31557619,0.00068657,1.06100448,0.00000000
-5.24962481,3.21450907,1.93159070,1.41712575,0.31943580,0.00069428,1.07033329,0.00000000
-5.24362181,3.24978722,1.94982175,1.43673749,0.32290671,0.00070091,1.08037323,0.00000000
-5.23761881,3.28094027,1.96438251,1.45392700,0.32583703,0.00070614,1.09050339,0.00000000
-5.23161581,3.30635478,1.97446835,1.46799792,0.32807921,0.00070965,1.10008580,0.00000000
-5.22561281,3.32451978,1.97934795,1.47831233,0.32949577,0.00071117,1.10848959,0.00000000
-5.21960980,3.33408336,1.97839181,1.48431358,0.32996482,0.00071045,1.11511457,0.00000000
-5.21360680,3.33390286,1.97109718,1.48554596,0.32938494,0.00070729,1.11941324,0.00000000
-5.20760380,3.32308693,1.95710847,1.48167059,0.32767935,0.00070156,1.12091080,0.00000000
-5.20160080,3.30102838,1.93623252,1.47247697,0.32479925,0.00069320,1.11922241,0.00000000
-5.19559780,3.26742691,1.90844809,1.45789023,0.32072606,0.00068221,1.11406738,0.00000000
-5.18959480,3.22230159,1.87390965,1.43797376,0.31547267,0.00066867,1.10527992,0.00000000
-5.18359180,3.16599301,1.83294542,1.41292770,0.30908356,0.00065273,1.09281621,0.00000000
-5.17758879,3.09915589,1.78604999,1.38308333,0.30163391,0.00063460,1.07675791,0.00000000
-5.17158579,3.02274267,1.73387217,1.34889408,0.29322776,0.00061456,1.05731187,0.00000000
-5.16558279,2.93797934,1.67719862,1.31092348,0.28399521,0.00059295,1.03480641,0.00000000
-5.15957979,2.84633472,1.61693411,1.26983078,0.27408907,0.00057015,1.00968425,0.00000000
-5.15357679,2.74948435,1.55407932,1.22635472,0.26368076,0.00054658,0.98249247,0.00000000
-5.14757379,2.64927047,1.48970686,1.18129611,0.25295593,0.00052270,0.95386969,0.00000000
-5.14157079,2.54765926,1.42493650,1.13549973,0.24210980,0.00049897,0.92453102,0.00000000
-5.13556778,2.44669655,1.36091025,1.08983591,0.23134238,0.00047587,0.89525103,0.00000000
-5.12956478,2.34846304,1.29876794,1.04518241,0.22085379,0.00045388,0.86684529,0.00000000
-5.12356178,2.25503002,1.23962392,1.00240669,0.21083972,0.00043344,0.84015080,0.00000000
-5.11755878,2.16841634,1.18454524,0.96234897,0.20148715,0.00041501,0.81600583,0.00000000
-5.11155578,2.09054742,1.13453173,0.92580634,0.19297054,0.00039898,0.79522963,0.00000000
-5.10555278,2.02321681,1.09049819,0.89351796,0.18544833,0.00038573,0.77860234,0.00000000
-5.09954977,1.96805099,1.05325896,0.86615170,0.17906000,0.00037558,0.76684571,0.00000000
-5.09354677,1.92647784,1.02351492,0.84429218,0.17392368,0.00036881,0.76060499,0.00000000
-5.08754377,1.89969916,1.00184316,0.82843057,0.17013419,0.00036565,0.76043229,0.00000000
-5.08154077,1.88866795,0.98868926,0.81895608,0.16776180,0.00036626,0.76677218,0.00000000
-5.07553777,1.89407062,0.98436234,0.81614951,0.16685144,0.00037074,0.77994945,0.00000000
-5.06953477,1.91631464,0.98903295,0.82017889,0.16742256,0.00037916,0.80015974,0.00000000
-5.06353177,1.95552192,1.00273364,0.83109735,0.16946949,0.00039150,0.82746322,0.00000000
-5.05752876,2.01152826,1.02536247,0.84884335,0.17296238,0.00040769,0.86178145,0.00000000
-5.05152576,2.08388877,1.05668908,0.87324336,0.17784860,0.00042763,0.90289777,0.00000000
-5.04552276,2.17188954,1.09636345,0.90401693,0.18405473,0.00045115,0.95046107,0.00000000
-5.03951976,2.27456514,1.14392699,0.94078404,0.19148880,0.00047803,1.00399311,0.00000000
-5.03351676,2.39072158,1.19882574,0.98307475,0.20004301,0.00050803,1.06289904,0.00000000
-5.02751376,2.51896434,1.26042527,1.03034061,0.20959672,0.00054087,1.12648104,0.00000000
-5.02151076,2.65773038,1.32802687,1.08196784,0.22001951,0.00057625,1.19395451,0.00000000
-5.01550775,2.80532347,1.40088449,1.13729155,0.23117450,0.00061384,1.26446649,0.00000000
-5.00950475,2.95995151,1.47822184,1.19561078,0.24292145,0.00065333,1.33711562,0.00000000
-5.00350175,3.11976471,1.55924901,1.25620373,0.25511992,0.00069438,1.41097304,0.00000000
-4.99749875,3.28289337,1.64317810,1.31834263,0.26763199,0.00073668,1.48510354,0.00000000
-4.99149575,3.44748402,1.72923720,1.38130789,0.28032481,0.00077990,1.55858622,0.00000000
-4.98549275,3.61173266,1.81668213,1.44440086,0.29307262,0.00082376,1.63053400,0.00000000
-4.97948974,3.77391423,1.90480570,1.50695494,0.30575829,0.00086797,1.70011134,0.00000000
-4.97348674,3.93240722,1.99294401,1.56834469,0.31827434,0.00091229,1.76654959,0.00000000
-4.96748374,4.08571312,2.08047968,1.62799264,0.33052341,0.00095648,1.82915961,0.00000000
-4.96148074,4.23247014,2.16684210,1.68537382,0.34241817,0.00100033,1.88734121,0.00000000
-4.95547774,4.37146132,2.25150470,1.74001798,0.35388078,0.00104364,1.94058942,0.00000000
-4.94947474,4.50161720,2.33397973,1.79150962,0.36484186,0.00108623,1.98849752,0.00000000
-4.94347174,4.62201361,2.41381095,1.83948616,0.37523921,0.00112792,2.03075691,0.00000000
-4.93746873,4.73186545,2.49056485,1.88363454,0.38501630,0.00116855,2.06715429,0.00000000
-4.93146573,4.83051722,2.56382117,1.92368667,0.39412072,0.00120794,2.09756639,0.00000000
-4.92546273,4.91743155,2.63316341,1.95941427,0.40250259,0.00124591,2.12195292,0.00000000
-4.91945973,4.99217680,2.69817027,1.99062343,0.41011334,0.00128224,2.14034812,0.00000000
-4.91345673,5.05441486,2.75840855,2.01714957,0.41690468,0.00131674,2.15285168,0.00000000
-4.90745373,5.10389021,2.81342854,2.03885302,0.42282808,0.00134915,2.15961951,0.00000000
-4.90145073,5.14042100,2.86276214,2.05561569,0.42783468,0.00137921,2.16085485,0.00000000
-4.89544772,5.16389306,2.90592440,2.06733905,0.43187583,0.00140665,2.15680017,0.00000000
-4.88944472,5.17425696,2.94241851,2.07394363,0.43490412,0.00143115,2.14773027,0.00000000
-4.88344172,5.17152849,2.97174447,2.07537000,0.43687496,0.00145242,2.13394658,0.00000000
-4.87743872,5.15579228,2.99341101,2.07158122,0.43774857,0.00147014,2.11577294,0.00000000
-4.87143572,5.12720819,3.00695054,2.06256655,0.43749236,0.00148399,2.09355262,0.00000000
-4.86543272,5.08601977,3.01193636,2.04834611,0.43608345,0.00149368,2.06764653,0.00000000
-4.85942971,5.03256398,3.00800146,2.02897615,0.43351125,0.00149895,2.03843227,0.00000000
-4.85342671,4.96728100,2.99485780,2.00455447,0.42977987,0.00149957,2.00630363,0.00000000
-4.84742371,4.89072335,2.97231523,1.97522556,0.42491027,0.00149538,1.97167032,0.00000000
-4.84142071,4.80356280,2.94029877,1.94118497,0.41894183,0.00148625,1.93495739,0.00000000
-4.83541771,4.70659455,2.89886347,1.90268241,0.41193337,0.00147217,1.89660405,0.00000000
-4.82941471,4.60073748,2.84820566,1.86002342,0.40396333,0.00145318,1.85706168,0.00000000
-4.82341171,4.48702993,2.78866994,1.81356899,0.39512916,0.00142940,1.81679074,0.00000000
-4.81740870,4.36662076,2.72075126,1.76373320,0.38554581,0.00140107,1.77625647,0.00000000
-4.81140570,4.24075542,2.64509176,1.71097873,0.37534337,0.00136849,1.73592360,0.00000000
-4.80540270,4.11075734,2.56247220,1.65581020,0.36466390,0.00133208,1.69624995,0.00000000
-4.79939970,3.97800519,2.47379821,1.59876564,0.35365755,0.00129229,1.65767933,0.00000000
-4.79339670,3.84390672,2.38008182,1.54040626,0.34247821,0.00124968,1.62063403,0.00000000
-4.78739370,3.70987020,2.28241881,1.48130503,0.33127875,0.00120485,1.58550722,0.00000000
-4.78139070,3.57727462,2.18196292,1.42203442,0.32020616,0.00115846,1.55265562,0.00000000
-4.77538769,3.44743991,2.07989791,1.36315380,0.30939681,0.00111119,1.52239296,0.00000000
-4.76938469,3.32159834,1.97740851,1.30519718,0.29897199,0.00106372,1.49498435,0.00000000
-4.76338169,3.20086840,1.87565159,1.24866158,0.28903405,0.00101674,1.47064201,0.00000000
-4.75737869,3.08623210,1.77572854,1.19399672,0.27966320,0.00097094,1.44952235,0.00000000
-4.75137569,2.97851649,1.67866000,1.14159620,0.27091528,0.00092694,1.43172458,0.00000000
-4.74537269,2.87838014,1.58536379,1.09179070,0.26282050,0.00088534,1.41729071,0.00000000
-4.73936968,2.78630476,1.49663681,1.04484327,0.25538315,0.00084667,1.40620691,0.00000000
-4.73336668,2.70259210,1.41314140,1.00094678,0.24858252,0.00081137,1.39840588,0.00000000
-4.72736368,2.62736593,1.33539637,0.96022369,0.24237470,0.00077984,1.39377004,0.00000000
-4.72136068,2.56057859,1.26377290,0.92272772,0.23669537,0.00075236,1.39213521,0.00000000
-4.71535768,2.50202174,1.19849502,0.88844757,0.23146329,0.00072914,1.39329456,0.00000000
-4.70935468,2.45134029,1.13964442,0.85731208,0.22658445,0.00071028,1.39700249,0.00000000
-4.70335168,2.40804900,1.08716899,0.82919669,0.22195652,0.00069581,1.40297840,0.00000000
-4.69734867,2.37155084,1.04089457,0.80393088,0.21747358,0.00068565,1.41091013,0.00000000
-4.69134567,2.34115637,1.00053922,0.78130605,0.21303063,0.00067964,1.42045713,0.00000000
-4.68534267,2.31610345,0.96572922,0.76108371,0.20852803,0.00067755,1.43125350,0.00000000
-4.67933967,2.29557686,0.93601612,0.74300362,0.20387535,0.00067906,1.44291097,0.00000000
-4.67333667,2.27872722,0.91089429,0.72679157,0.19899469,0.00068379,1.45502206,0.00000000
-4.66733367,2.26468907,0.88981822,0.71216671,0.19382324,0.00069131,1.46716367,0.00000000
-4.66133067,2.25259777,0.87221911,0.69884822,0.18831514,0.00070114,1.47890132,0.00000000
-4.65532766,2.24160524,0.85752044,0.68656136,0.18244243,0.00071277,1.48979420,0.00000000
-4.64932466,2.23089449,0.84515208,0.67504271,0.17619521,0.00072566,1.49940114,0.00000000
-4.64332166,2.21969286,0.83456288,0.66404472,0.16958108,0.00073927,1.50728759,0.00000000
-4.63731866,2.20728416,0.82523147,0.65333957,0.16262394,0.00075305,1.51303337,0.00000000
-4.63131566,2.19301956,0.81667539,0.64272247,0.15536212,0.00076648,1.51624124,0.00000000
-4.62531266,2.17632746,0.80845857,0.63201428,0.14784621,0.00077907,1.51654583,0.00000000
-4.61930965,2.15672205,0.80019718,0.62106377,0.14013659,0.00079033,1.51362266,0.00000000
-4.61330665,2.13381084,0.79156405,0.60974929,0.13230072,0.00079988,1.50719690,0.00000000
-4.60730365,2.10730081,0.78229180,0.59798023,0.12441062,0.00080734,1.49705140,0.00000000
-4.60130065,2.07700333,0.77217488,0.58569799,0.11654028,0.00081242,1.48303369,0.00000000
-4.59529765,2.04283764,0.76107064,0.57287667,0.10876348,0.00081491,1.46506150,0.00000000
-4.58929465,2.00483292,0.74889953,0.55952348,0.10115177,0.00081465,1.44312666,0.00000000
-4.58329165,1.96312883,0.73564473,0.54567878,0.09377295,0.00081157,1.41729717,0.00000000
-4.57728864,1.91797458,0.72135105,0.53141586,0.08668990,0.00080567,1.38771725,0.00000000
-4.57128564,1.86972645,0.70612342,0.51684033,0.07995983,0.00079704,1.35460562,0.00000000
-4.56528264,1.81884377,0.69012477,0.50208913,0.07363393,0.00078582,1.31825188,0.00000000
-4.55927964,1.76588339,0.67357340,0.48732923,0.06775743,0.00077223,1.27901129,0.00000000
-4.55327664,1.71149270,0.65673981,0.47275570,0.06236992,0.00075656,1.23729820,0.00000000
-4.54727364,1.65640106,0.63994278,0.45858948,0.05750594,0.00073913,1.19357825,0.00000000
-4.54127064,1.60140975,0.62354470,0.44507441,0.05319579,0.00072033,1.14835975,0.00000000
-4.53526763,1.54738037,0.60794606,0.43247376,0.04946642,0.00070058,1.10218436,0.00000000
-4.52926463,1.49522159,0.59357887,0.42106605,0.04634234,0.00068033,1.05561731,0.00000000
-4.52326163,1.44587427,0.58089894,0.41114015,0.04384653,0.00066005,1.00923729,0.00000000
-4.51725863,1.40029492,0.57037710,0.40298968,0.04200120,0.00064021,0.96362625,0.00000000
-4.51125563,1.35943747,0.56248908,0.39690661,0.04082845,0.00062129,0.91935906,0.00000000
-4.50525263,1.32423350,0.55770431,0.39317426,0.04035068,0.00060374,0.87699311,0.00000000
-4.49924962,1.29557093,0.55647360,0.39205958,0.04059077,0.00058801,0.83705805,0.00000000
-4.49324662,1.27427173,0.55921589,0.39380500,0.04157198,0.00057449,0.80004552,0.00000000
-4.48724362,1.26106865,0.56630452,0.39861990,0.04331759,0.00056354,0.76639918,0.00000000
-4.48124062,1.25658191,0.57805300,0.40667198,0.04585028,0.00055546,0.73650495,0.00000000
-4.47523762,1.26129612,0.59470114,0.41807885,0.04919118,0.00055048,0.71068180,0.00000000
-4.46923462,1.27553847,0.61640166,0.43290002,0.05335878,0.00054877,0.68917324,0.00000000
-4.46323162,1.29945890,0.64320802,0.45112979,0.05836758,0.00055041,0.67213978,0.00000000
-4.45722861,1.33301322,0.67506406,0.47269123,0.06422659,0.00055540,0.65965266,0.00000000
-4.45122561,1.37595012,0.71179588,0.49743179,0.07093779,0.00056363,0.65168916,0.00000000
-4.44522261,1.42780285,0.75310661,0.52512071,0.07849454,0.00057494,0.64812990,0.00000000
-4.43921961,1.48788659,0.79857452,0.55544866,0.08688001,0.00058905,0.64875834,0.00000000
-4.43321661,1.55530190,0.84765495,0.58802973,0.09606582,0.00060561,0.65326275,0.00000000
-4.42721361,1.62894498,0.89968616,0.62240600,0.10601080,0.00062418,0.66124093,0.00000000
-4.42121061,1.70752473,0.95389944,0.65805471,0.11666013,0.00064428,0.67220760,0.00000000
-4.41520760,1.78958673,1.00943335,0.69439796,0.12794474,0.00066533,0.68560465,0.00000000
-4.40920460,1.87354363,1.06535186,0.73081482,0.13978125,0.00068675,0.70081400,0.00000000
-4.40320160,1.95771151,1.12066609,0.76665549,0.15207231,0.00070791,0.71717274,0.00000000
-4.39719860,2.04035105,1.17435902,0.80125722,0.16470752,0.00072818,0.73399038,0.00000000
-4.39119560,2.11971239,1.22541249,0.83396136,0.17756487,0.00074694,0.75056746,0.00000000
-4.38519260,2.19408233,1.27283551,0.86413114,0.19051279,0.00076359,0.76621510,0.00000000
-4.37918959,2.26183214,1.31569313,0.89116936,0.20341269,0.00077759,0.78027474,0.00000000
-4.37318659,2.32146430,1.35313459,0.91453556,0.21612203,0.00078846,0.79213743,0.00000000
-4.36718359,2.37165660,1.38441984,0.93376184,0.22849779,0.00079579,0.80126179,0.00000000
-4.36118059,2.41130175,1.40894339,0.94846680,0.24040038,0.00079928,0.80719024,0.00000000
-4.35517759,2.43954114,1.42625444,0.95836708,0.25169761,0.00079871,0.80956249,0.00000000
-4.34917459,2.45579126,1.43607262,0.96328602,0.26226896,0.00079399,0.80812609,0.00000000
-4.34317159,2.45976200,1.43829857,0.96315904,0.27200962,0.00078514,0.80274340,0.00000000
-4.33716858,2.45146583,1.43301894,0.95803561,0.28083443,0.00077228,0.79339482,0.00000000
-4.33116558,2.43121768,1.42050551,0.94807774,0.28868138,0.00075566,0.78017811,0.00000000
-4.32516258,2.39962551,1.40120858,0.93355497,0.29551465,0.00073562,0.76330379,0.00000000
-4.31915958,2.35757179,1.37574463,0.91483611,0.30132687,0.00071260,0.74308694,0.00000000
-4.31315658,2.30618683,1.34487887,0.89237812,0.30614058,0.00068713,0.71993565,0.00000000
-4.30715358,2.24681470,1.30950324,0.86671244,0.31000884,0.00065979,0.69433658,0.00000000
