energy_ev,total_up,Mo_p_up,Mo_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-4.30115058,4.49497205,1.87050405,2.26432592,0.02643674,0.40970175,0.09271328,1.85479547
-4.29514757,4.56667976,1.89478003,2.30912971,0.02730853,0.42034596,0.09074551,1.87890646
-4.28914457,4.63153272,1.91327777,2.35147745,0.02803839,0.42953166,0.08859370,1.90008356
-4.28314157,4.68892489,1.92591724,2.39082920,0.02861236,0.43706862,0.08629025,1.91827395
-4.27713857,4.73848107,1.93276787,2.42672997,0.02902009,0.44280572,0.08386869,1.93353501
-4.27113557,4.78008485,1.93405809,2.45882637,0.02925525,0.44663712,0.08136366,1.94604383
-4.26513257,4.81389730,1.93017966,2.48687920,0.02931584,0.44850671,0.07881084,1.95610269
-4.25912956,4.84036433,1.92168585,2.51077119,0.02920429,0.44841103,0.07624700,1.96413946
-4.25312656,4.86021112,1.90928295,2.53050894,0.02892749,0.44640001,0.07370989,1.97070224
-4.24712356,4.87442268,1.89381489,2.54621877,0.02849663,0.44257578,0.07123817,1.97644789
-4.24112056,4.88421071,1.87624111,2.55813644,0.02792685,0.43708933,0.06887112,1.98212420
-4.23511756,4.89096744,1.85760821,2.56659109,0.02723680,0.43013536,0.06664824,1.98854624
-4.22911456,4.89620831,1.83901633,2.57198431,0.02644809,0.42194527,0.06460871,1.99656739
-4.22311156,4.90150592,1.82158145,2.57476542,0.02558455,0.41277888,0.06279067,2.00704634
-4.21710855,4.90841845,1.80639511,2.57540448,0.02467155,0.40291515,0.06123031,2.02081119
-4.21110555,4.91841615,1.79448320,2.57436464,0.02373515,0.39264231,0.05996095,2.03862244
-4.20510255,4.93280969,1.78676577,2.57207560,0.02280133,0.38224790,0.05901195,2.06113660
-4.19909955,4.95268435,1.78401947,2.56890970,0.02189514,0.37200919,0.05840766,2.08887217
-4.19309655,4.97884345,1.78684445,2.56516243,0.02104000,0.36218435,0.05816640,2.12217979
-4.18709355,5.01176436,1.79563731,2.56103823,0.02025699,0.35300474,0.05829955,2.16121826
-4.18109055,5.05156940,1.81057129,2.55664279,0.01956424,0.34466867,0.05881078,2.20593753
-4.17508754,5.09801345,1.83158484,2.55198213,0.01897647,0.33733670,0.05969553,2.25607004
-4.16908454,5.15048888,1.85837903,2.54696850,0.01850457,0.33112873,0.06094074,2.31113066
-4.16308154,5.20804775,1.89042417,2.54143275,0.01815543,0.32612276,0.06252487,2.37042577
-4.15707854,5.26944003,1.92697531,2.53514224,0.01793179,0.32235538,0.06441820,2.43307094
-4.15107554,5.33316599,1.96709623,2.52782311,0.01783228,0.31982361,0.06658350,2.49801684
-4.14507254,5.39753997,2.00969081,2.51918561,0.01785159,0.31848817,0.06897691,2.56408197
-4.13906953,5.46076228,2.05354051,2.50895053,0.01798073,0.31827763,0.07154911,2.62999107
-4.13306653,5.52099563,2.09734657,2.49687543,0.01820745,0.31909327,0.07424671,2.69441734
-4.12706353,5.57644218,2.13977500,2.48277875,0.01851671,0.32081441,0.07701377,2.75602680
-4.12106053,5.62541763,2.17950264,2.46656042,0.01889124,0.32330374,0.07979335,2.81352262
-4.11505753,5.66641877,2.21526237,2.44821773,0.01931219,0.32641257,0.08252918,2.86568778
-4.10905453,5.69818136,2.24588565,2.42785552,0.01975974,0.32998567,0.08516716,2.91142408
-4.10305153,5.71972616,2.27034075,2.40569006,0.02021381,0.33386564,0.08765680,2.94978607
-4.09704852,5.73039109,2.28776521,2.38204648,0.02065471,0.33789653,0.08995250,2.98000858
-4.09104552,5.72984874,2.29749129,2.35734994,0.02106378,0.34192684,0.09201452,3.00152700
-4.08504252,5.71810895,2.29906379,2.33211100,0.02142394,0.34581188,0.09380979,3.01398964
-4.07903952,5.69550709,2.29224946,2.30690617,0.02172025,0.34941540,0.09531239,3.01726220
-4.07303652,5.66267927,2.27703823,2.28235453,0.02194030,0.35261083,0.09650378,3.01142445
-4.06703352,5.62052634,2.25363636,2.25909199,0.02207451,0.35528196,0.09737278,2.99675978
-4.06103052,5.57016897,2.22245218,2.23774422,0.02211640,0.35732350,0.09791531,2.97373835
-4.05502751,5.51289638,2.18407535,2.21889996,0.02206268,0.35864138,0.09813386,2.94299515
-4.04902451,5.45011146,2.13925085,2.20308585,0.02191317,0.35915307,0.09803693,2.90530389
-4.04302151,5.38327498,2.08884897,2.19074417,0.02167076,0.35878798,0.09763823,2.86154826
-4.03701851,5.31385149,2.03383280,2.18221438,0.02134115,0.35748792,0.09695584,2.81269172
-4.03101551,5.24325913,1.97522461,2.17771956,0.02093252,0.35520773,0.09601137,2.75974698
-4.02501251,5.17282538,1.91407257,2.17735812,0.02045519,0.35191607,0.09482906,2.70374641
-4.01900950,5.10375020,1.85141912,2.18110135,0.01992112,0.34759615,0.09343499,2.64571410
-4.01300650,5.03707772,1.78827204,2.18879685,0.01934346,0.34224662,0.09185620,2.58664050
-4.00700350,4.97367704,1.72557919,2.20017771,0.01873609,0.33588220,0.09012010,2.52746015
-4.00100050,4.91423245,1.66420762,2.21487715,0.01811307,0.32853421,0.08825372,2.46903282
-3.99499750,4.85924286,1.60492744,2.23244797,0.01748821,0.32025075,0.08628325,2.41212854
-3.98899450,4.80903000,1.54840072,2.25238624,0.01687468,0.31109642,0.08423352,2.35741638
-3.98299150,4.76375457,1.49517537,2.27415816,0.01628456,0.30115171,0.08212771,2.30545728
-3.97698849,4.72343941,1.44568383,2.29722927,0.01572861,0.29051180,0.07998699,2.25670073
-3.97098549,4.68799855,1.40024617,2.32109478,0.01521605,0.27928490,0.07783039,2.21148529
-3.96498249,4.65727076,1.35907710,2.34530996,0.01475435,0.26759014,0.07567471,2.17004271
-3.95897949,4.63105625,1.32229625,2.36951939,0.01434921,0.25555513,0.07353446,2.13250550
-3.95297649,4.60915503,1.28994101,2.39348380,0.01400458,0.24331311,0.07142198,2.09891769
-3.94697349,4.59140527,1.26198130,2.41710349,0.01372269,0.23100010,0.06934763,2.06924829
-3.94097049,4.57772016,1.23833533,2.44043705,0.01350426,0.21875192,0.06732001,2.04340714
-3.93496748,4.56812158,1.21888578,2.46371453,0.01334864,0.20670128,0.06534633,2.02126248
-3.92896448,4.56276895,1.20349551,2.48734407,0.01325410,0.19497518,0.06343281,2.00265961
-3.92296148,4.56198172,1.19202232,2.51191128,0.01321804,0.18369256,0.06158519,1.98743988
-3.91695848,4.56625403,1.18433192,2.53817099,0.01323736,0.17296233,0.05980923,1.97545924
-3.91095548,4.57626043,1.18030880,2.56703093,0.01330867,0.16288194,0.05811127,1.96660535
-3.90495248,4.59285158,1.17986447,2.59952754,0.01342863,0.15353632,0.05649879,1.96081257
-3.89894947,4.61703941,1.18294281,2.63679410,0.01359419,0.14499735,0.05498090,1.95807387
-3.89294647,4.64997160,1.18952236,2.68002192,0.01380284,0.13732375,0.05356884,1.95844913
-3.88694347,4.69289571,1.19961553,2.73041562,0.01405282,0.13056136,0.05227639,1.96206925
-3.88094047,4.74711389,1.21326485,2.78914371,0.01434327,0.12474372,0.05112009,1.96913578
-3.87493747,4.81392962,1.23053656,2.85728623,0.01467438,0.11989290,0.05011945,1.97991601
-3.86893447,4.89458842,1.25151191,2.93578126,0.01504742,0.11602056,0.04929700,1.99473383
-3.86293147,4.99021507,1.27627668,3.02537250,0.01546478,0.11312899,0.04867813,2.01395668
-3.85692846,5.10175006,1.30490958,3.12656004,0.01592996,0.11121230,0.04829090,2.03797939
-3.85092546,5.22988843,1.33747016,3.23955670,0.01644745,0.11025752,0.04816563,2.06720575
-3.84492246,5.37502407,1.37398694,3.36425209,0.01702263,0.11024567,0.04833442,2.10202886
-3.83891946,5.53720251,1.41444651,3.50018644,0.01766158,0.11115268,0.04883056,2.14281117
-3.83291646,5.71608504,1.45878411,3.64653584,0.01837088,0.11295030,0.04968786,2.18986551
-3.82691346,5.91092636,1.50687636,3.80211041,0.01915735,0.11560678,0.05093992,2.24343780
-3.82091046,6.12056736,1.55853648,3.96536593,0.02002778,0.11908748,0.05261937,2.30369240
-3.81490745,6.34344415,1.61351234,4.13442943,0.02098860,0.12335532,0.05475715,2.37070064
-3.80890445,6.57761320,1.67148740,4.30713822,0.02204561,0.12837115,0.05738170,2.44443289
-3.80290145,6.82079194,1.73208446,4.48109125,0.02320360,0.13409392,0.06051830,2.52475427
-3.79689845,7.07041314,1.79487212,4.65371126,0.02446610,0.14048082,0.06418837,2.61142389
-3.79089545,7.32369078,1.85937346,4.82231539,0.02583500,0.14748721,0.06840887,2.70409727
-3.78489245,7.57769436,1.92507642,4.98419151,0.02731033,0.15506654,0.07319175,2.80233148
-3.77888944,7.82942823,1.99144556,5.13667720,0.02889001,0.16317013,0.07854351,2.90559234
-3.77288644,8.07591239,2.05793415,5.27723820,0.03056965,0.17174684,0.08446482,3.01326309
-3.76688344,8.31426099,2.12399647,5.40354281,0.03234243,0.18074283,0.09095018,3.12465399
-3.76088044,8.54175520,2.18909925,5.51352945,0.03419904,0.19010112,0.09798779,3.23901213
-3.75487744,8.75590735,2.25273207,5.60546433,0.03612772,0.19976136,0.10555934,3.35553130
-3.74887444,8.95451408,2.31441620,5.67798705,0.03811433,0.20965955,0.11364006,3.47336147
-3.74287144,9.13569665,2.37371149,5.73014257,0.04014256,0.21972795,0.12219875,3.59161796
-3.73686843,9.29792779,2.43022133,5.76139850,0.04219416,0.22989514,0.13119791,3.70939015
-3.73086543,9.44004466,2.48359548,5.77164757,0.04424934,0.24008628,0.14059400,3.82575021
-3.72486243,9.56124907,2.53353102,5.76119596,0.04628710,0.25022364,0.15033769,3.93976179
-3.71885943,9.66109590,2.57977153,5.73073856,0.04828575,0.26022737,0.16037430,4.05048924
-3.71285643,9.73947185,2.62210482,5.68132324,0.05022337,0.27001653,0.17064415,4.15700742
-3.70685343,9.79656668,2.66035957,5.61430624,0.05207831,0.27951037,0.18108301,4.25841233
-3.70085043,9.83283919,2.69440119,5.53130131,0.05382974,0.28862975,0.19162265,4.35383273
-3.69484742,9.84898043,2.72412733,5.43412531,0.05545808,0.29729876,0.20219124,4.44244249
-3.68884442,9.84587616,2.74946332,5.32474280,0.05694549,0.30544635,0.21271386,4.52347348
-3.68284142,9.82457035,2.77035788,5.20521203,0.05827621,0.31300788,0.22311299,4.59622870
-3.67683842,9.78623119,2.78677924,5.07763425,0.05943691,0.31992660,0.23330892,4.66009498
-3.67083542,9.73212035,2.79871194,4.94410801,0.06041689,0.32615488,0.24322018,4.71455466
-3.66483242,9.66356612,2.80615435,4.80668936,0.06120824,0.33165509,0.25276399,4.75919580
-3.65882941,9.58194023,2.80911699,4.66735849,0.06180586,0.33640021,0.26185666,4.79371999
-3.65282641,9.48863816,2.80762164,4.52799286,0.06220742,0.34037396,0.27041406,4.81794758
-3.64682341,9.38506225,2.80170128,4.39034638,0.06241328,0.34357053,0.27835218,4.83181968
-3.64082041,9.27260694,2.79140069,4.25603399,0.06242628,0.34599398,0.28558772,4.83539688
-3.63481741,9.15264536,2.77677780,4.12652050,0.06225150,0.34765722,0.29203885,4.82885460
-3.62881441,9.02651658,2.75790565,4.00311290,0.06189602,0.34858081,0.29762612,4.81247526
-3.62281141,8.89551290,2.73487485,3.88695485,0.06136861,0.34879152,0.30227354,4.78663771
-3.61680840,8.76086709,2.70779648,3.77902262,0.06067948,0.34832082,0.30590985,4.75180433
-3.61080540,8.62373906,2.67680534,3.68012160,0.05983997,0.34720343,0.30846996,4.70850654
-3.60480240,8.48520249,2.64206337,3.59088292,0.05886238,0.34547595,0.30989654,4.65732935
-3.59879940,8.34623139,2.60376305,3.51176005,0.05775969,0.34317568,0.31014172,4.59889576
-3.59279640,8.20768718,2.56213067,3.44302524,0.05654543,0.34033972,0.30916888,4.53385143
-3.58679340,8.07030679,2.51742907,3.38476634,0.05523357,0.33700428,0.30695432,4.46285058
-3.58079040,7.93469250,2.46995973,3.33688428,0.05383835,0.33320432,0.30348894,4.38654314
-3.57478739,7.80130389,2.42006387,3.29909209,0.05237427,0.32897345,0.29877957,4.30556388
-3.56878439,7.67045265,2.36812232,3.27091599,0.05085600,0.32434396,0.29285017,4.22052339
-3.56278139,7.54230064,2.31455390,3.25169948,0.04929829,0.31934711,0.28574244,4.13200122
-3.55677839,7.41686154,2.25981222,3.24061098,0.04771593,0.31401344,0.27751611,4.04054098
-3.55077539,7.29400650,2.20438069,3.23665570,0.04612364,0.30837311,0.26824868,3.94664741
-3.54477239,7.17347364,2.14876597,3.23869201,0.04453594,0.30245620,0.25803453,3.85078515
-3.53876938,7.05488181,2.09348973,3.24545246,0.04296701,0.29629301,0.24698357,3.75337923
-3.53276638,6.93774811,2.03907931,3.25556947,0.04143047,0.28991415,0.23521930,3.65481692
-3.52676338,6.82150932,1.98605738,3.26760514,0.03993919,0.28335064,0.22287641,3.55545099
-3.52076038,6.70554655,1.93493126,3.28008467,0.03850507,0.27663384,0.21009807,3.45560409
-3.51475738,6.58921295,1.88618250,3.29153246,0.03713872,0.26979542,0.19703278,3.35557441
-3.50875438,6.47186370,1.84025712,3.30050985,0.03584928,0.26286725,0.18383128,3.25564229
-3.50275138,6.35288750,1.79755736,3.30565318,0.03464416,0.25588145,0.17064325,3.15607791
-3.49674837,6.23173897,1.75843531,3.30571094,0.03352883,0.24887046,0.15761427,3.05714976
-3.49074537,6.10797058,1.72318896,3.29957857,0.03250666,0.24186730,0.14488293,2.95913387
-3.48474237,5.98126340,1.69206095,3.28632958,0.03157886,0.23490600,0.13257829,2.86232338
-3.47873937,5.85145519,1.66524019,3.26524176,0.03074439,0.22802220,0.12081787,2.76703821
-3.47273637,5.71856490,1.64286624,3.23581742,0.03000006,0.22125390,0.10970601,2.67363439
-3.46673337,5.58281213,1.62503629,3.19779678,0.02934058,0.21464236,0.09933285,2.58251238
-3.46073037,5.44463062,1.61181420,3.15116399,0.02875879,0.20823294,0.08977379,2.49412403
-3.45472736,5.30467470,1.60324103,3.09614541,0.02824590,0.20207599,0.08108943,2.40897732
-3.44872436,5.16381787,1.59934623,3.03320019,0.02779181,0.19622753,0.07332603,2.32763843
-3.44272136,5.02314298,1.60015866,2.96300362,0.02738541,0.19074965,0.06651622,2.25073047
-3.43671836,4.88392371,1.60571650,2.88642356,0.02701503,0.18571062,0.06068008,2.17892846
-3.43071536,4.74759733,1.61607508,2.80449121,0.02666881,0.18118445,0.05582630,2.11295014
-3.42471236,4.61572928,1.63131193,2.71836694,0.02633506,0.17724999,0.05195351,2.05354248
-3.41870935,4.48997006,1.65152814,2.62930268,0.02600268,0.17398948,0.04905149,2.00146392
-3.41270635,4.37200584,1.67684578,2.53860211,0.02566149,0.17148645,0.04710231,1.95746265
-3.40670335,4.26350386,1.70740093,2.44758006,0.02530250,0.16982322,0.04608130,1.92225131
-3.40070035,4.16605471,1.74333239,2.35752239,0.02491819,0.16907784,0.04595780,1.89647903
-3.39469735,4.08111311,1.78476653,2.26964789,0.02450266,0.16932077,0.04669563,1.88070177
-3.38869435,4.00993970,1.83179879,2.18507314,0.02405173,0.17061128,0.04825342,1.87535200
-3.38269135,3.95354585,1.88447277,2.10478163,0.02356301,0.17299391,0.05058462,1.88070941
-3.37668834,3.91264407,1.94275822,2.02959785,0.02303585,0.17649511,0.05363749,1.89687380
-3.37068534,3.88760617,2.00652926,1.96016720,0.02247124,0.18112014,0.05735486,1.92374193
-3.36468234,3.87843141,2.07554429,1.89694221,0.02187168,0.18685070,0.06167407,1.96098966
-3.35867934,3.88472653,2.14942931,1.84017537,0.02124099,0.19364321,0.06652679,2.00806087
-3.35267634,3.90569923,2.22766593,1.78991882,0.02058405,0.20142802,0.07183921,2.06416431
-3.34667334,3.94016614,2.30958562,1.74603061,0.01990656,0.21010966,0.07753234,2.12827922
-3.34067034,3.98657598,2.39437097,1.70818759,0.01921479,0.21956818,0.08352264,2.19917033
-3.33466733,4.04304766,2.48106486,1.67590410,0.01851528,0.22966162,0.08972306,2.27541228
-3.32866433,4.10742266,2.56858766,1.64855617,0.01781460,0.24022947,0.09604441,2.35542313
-3.32266133,4.17733021,2.65576216,1.62541010,0.01711911,0.25109718,0.10239702,2.43750604
-3.31665833,4.25026307,2.74134554,1.60565472,0.01643476,0.26208137,0.10869280,2.51989785
-3.31065533,4.32366124,2.82406701,1.58843592,0.01576690,0.27299567,0.11484748,2.60082272
-3.30465233,4.39500010,2.90266949,1.57289243,0.01512016,0.28365682,0.12078300,2.67854859
-3.29864932,4.46187947,2.97595323,1.55819148,0.01449836,0.29389086,0.12642991,2.75144421
-3.29264632,4.52210955,3.04281911,1.54356291,0.01390441,0.30353894,0.13172962,2.81803395
-3.28664332,4.57378988,3.10230912,1.52833065,0.01334038,0.31246266,0.13663646,2.87704793
-3.28064032,4.61537753,3.15364189,1.51194012,0.01280743,0.32054844,0.14111930,2.92746488
-3.27463732,4.64574137,3.19624099,1.49398066,0.01230590,0.32771090,0.14516262,2.96854576
-3.26863432,4.66419967,3.22975439,1.47420213,0.01183536,0.33389487,0.14876700,2.99985612
-3.26263132,4.67053920,3.25406365,1.45252493,0.01139472,0.33907607,0.15194892,3.02127629
-3.25662831,4.66501492,3.26928248,1.42904333,0.01098230,0.34326032,0.15473975,3.03299859
-3.25062531,4.64833037,3.27574423,1.40402199,0.01059592,0.34648135,0.15718410,3.03551180
-3.24462231,4.62159975,3.27397931,1.37788599,0.01023307,0.34879728,0.15933740,3.02957355
-3.23861931,4.58629389,3.26468352,1.35120509,0.00989091,0.35028610,0.16126294,3.01617207
-3.23261631,4.54417280,3.24867914,1.32467294,0.00956645,0.35104020,0.16302835,2.99647930
-3.22661331,4.49720846,3.22687093,1.29908250,0.00925664,0.35116036,0.16470187,2.97179759
-3.22061031,4.44750180,3.20019966,1.27529882,0.00895838,0.35074955,0.16634839,2.94350284
-3.21460730,4.39719809,3.16959545,1.25423060,0.00866869,0.34990677,0.16802561,2.91298683
-3.20860430,4.34840479,3.13593387,1.23680173,0.00838472,0.34872140,0.16978043,2.88160147
-3.20260130,4.30311596,3.09999684,1.22392418,0.00810384,0.34726820,0.17164583,2.85060773
-3.19659830,4.26314636,3.06244045,1.21647323,0.00782372,0.34560341,0.17363840,2.82113138
-3.19059530,4.23007805,3.02377139,1.21526599,0.00754232,0.34376191,0.17575657,2.79412747
-3.18459230,4.20522131,2.98433282,1.22104368,0.00725801,0.34175580,0.17797988,2.77035483
-3.17858929,4.18959085,2.94430031,1.23445814,0.00696954,0.33957435,0.18026909,2.75036129
-3.17258629,4.18389722,2.90368753,1.25606232,0.00667614,0.33718528,0.18256731,2.73447972
-3.16658329,4.18855274,2.86236132,1.28630467,0.00637746,0.33453730,0.18480206,2.72283446
-3.16058029,4.20369007,2.82006457,1.32552677,0.00607364,0.33156378,0.18688823,2.71535710
-3.15457729,4.22919126,2.77644577,1.37396333,0.00576531,0.32818736,0.18873169,2.71181024
-3.14857429,4.26472437,2.73109300,1.43174385,0.00545352,0.32432512,0.19023353,2.71181729
-3.14257129,4.30978471,2.68357066,1.49889475,0.00513981,0.31989420,0.19129459,2.71489661
-3.13656828,4.36373746,2.63345668,1.57534125,0.00482608,0.31481744,0.19182022,2.72049760
-3.13056528,4.42585874,2.58037830,1.66090799,0.00451466,0.30902885,0.19172490,2.72803687
-3.12456228,4.49537258,2.52404457,1.75531786,0.00420818,0.30247859,0.19093655,2.73693257
-3.11855928,4.57148154,2.46427419,1.85818872,0.00390959,0.29513729,0.18940045,2.74663518
-3.11255628,4.65338957,2.40101721,1.96902792,0.00362208,0.28699944,0.18708234,2.75665345
-3.10655328,4.74031644,2.33437001,2.08722485,0.00334908,0.27808575,0.18397087,2.76657462
-3.10055028,4.83150361,2.26458307,2.21204238,0.00309418,0.26844448,0.18007902,2.77607828
-3.09454727,4.92621227,2.19206142,2.34260790,0.00286117,0.25815154,0.17544464,2.78494383
-3.08854427,5.02371503,2.11735812,2.47790536,0.00265397,0.24730953,0.17013003,2.79305182
-3.08254127,5.12328294,2.04116149,2.61676955,0.00247666,0.23604576,0.16422054,2.80037974
-3.07653827,5.22417021,1.96427687,2.75788425,0.00233348,0.22450930,0.15782242,2.80699317
-3.07053527,5.32559894,1.88760399,2.89978538,0.00222883,0.21286732,0.15105985,2.81303332
-3.06453227,5.42674614,1.81211124,3.04087061,0.00216734,0.20130071,0.14407144,2.81870220
-3.05852926,5.52673520,1.73880786,3.17941616,0.00215381,0.18999938,0.13700627,2.82424645
-3.05252626,5.62463339,1.66871537,3.31360146,0.00219334,0.17915723,0.13001965,2.82994099
-3.04652326,5.71945648,1.60283923,3.44154140,0.00229127,0.16896701,0.12326875,2.83607342
-3.04052026,5.81018088,1.54214170,3.56132599,0.00245320,0.15961529,0.11690825,2.84292977
-3.03451726,5.89576298,1.48751661,3.67106602,0.00268501,0.15127762,0.11108623,2.85078212
-3.02851426,5.97516459,1.43976661,3.76894328,0.00299282,0.14411396,0.10594021,2.85987829
-3.02251126,6.04738301,1.39958342,3.85326322,0.00338294,0.13826456,0.10159372,2.87043353
-3.01650825,6.11148338,1.36753099,3.92250769,0.00386177,0.13384632,0.09815317,2.88262394
-3.01050525,6.16663114,1.34403208,3.97538510,0.00443573,0.13094964,0.09570538,2.89658132
-3.00450225,6.21212180,1.32935785,4.01087549,0.00511107,0.12963592,0.09431555,2.91238896
-2.99849925,6.24740591,1.32362059,4.02826791,0.00589375,0.12993557,0.09402582,2.93007784
-2.99249625,6.27210696,1.32676949,4.02718810,0.00678920,0.13184676,0.09485446,2.94962311
-2.98649325,6.28603073,1.33858918,4.00761479,0.00780211,0.13533477,0.09679556,2.97094033
-2.98049025,6.28916540,1.35870127,3.96988346,0.00893617,0.14033203,0.09981936,2.99388166
-2.97448724,6.28167196,1.38656848,3.91467724,0.01019383,0.14673884,0.10387309,3.01823205
-2.96848424,6.26386597,1.42150179,3.84300531,0.01157603,0.15442484,0.10888240,3.04370579
-2.96248124,6.23619170,1.46267034,3.75616974,0.01308195,0.16323118,0.11475325,3.06994403
-2.95647824,6.19919082,1.50911437,3.65572247,0.01470876,0.17297341,0.12137431,3.09651380
-2.95047524,6.15346795,1.55976117,3.54341454,0.01645142,0.18344506,0.12861983,3.12290936
-2.94447224,6.09965582,1.61344399,3.42114018,0.01830253,0.19442190,0.13635283,3.14855640
-2.93846923,6.03838257,1.66892399,3.29087842,0.02025224,0.20566681,0.14442865,3.17281982
-2.93246623,5.97024371,1.72491486,3.15463502,0.02228816,0.21693508,0.15269866,3.19501531
-2.92646323,5.89578081,1.78010991,3.01438729,0.02439546,0.22798021,0.16101418,3.21442485
-2.92046023,5.81546837,1.83321110,2.87203420,0.02655696,0.23855983,0.16923033,3.23031609
-2.91445723,5.72970957,1.88295929,2.72935352,0.02875334,0.24844183,0.17720979,3.24196497
-2.90845423,5.63884114,1.92816508,2.58796754,0.03096346,0.25741021,0.18482634,3.24868079
-2.90245123,5.54314649,1.96773919,2.44931790,0.03316473,0.26527075,0.19196799,3.24983283
-2.89644822,5.44287590,2.00072152,2.31465001,0.03533357,0.27185611,0.19853964,3.24487705
-2.89044522,5.33827187,2.02630777,2.18500658,0.03744593,0.27703021,0.20446517,3.23338172
-2.88444222,5.22959743,2.04387274,2.06122948,0.03947788,0.28069176,0.20968880,3.21505041
-2.87843922,5.11716497,2.05298916,1.94396879,0.04140622,0.28277679,0.21417584,3.18974120
-2.87243622,5.00136322,2.05344159,1.83369764,0.04320906,0.28326008,0.21791257,3.15748076
-2.86643322,4.88268017,2.04523431,1.73073108,0.04486644,0.28215534,0.22090552,3.11847259
-2.86043022,4.76172001,2.02859313,1.63524766,0.04636092,0.27951435,0.22317999,3.07309874
-2.85442721,4.63921278,2.00396067,1.54731189,0.04767802,0.27542485,0.22477805,3.02191474
-2.84842421,4.51601580,1.97198520,1.46689643,0.04880671,0.27000745,0.22575600,2.96563791
-2.84242121,4.39310660,1.93350333,1.39390270,0.04973966,0.26341157,0.22618155,2.90512945
-2.83641821,4.27156773,1.88951705,1.32817920,0.05047355,0.25581071,0.22613076,2.84137110
-2.83041521,4.15256416,1.84116580,1.26953684,0.05100905,0.24739708,0.22568488,2.77543746
-2.82441221,4.03731457,1.78969451,1.21776106,0.05135089,0.23837591,0.22492738,2.70846505
-2.81840920,3.92705806,1.73641870,1.17262064,0.05150767,0.22895962,0.22394109,2.64161955
-2.81240620,3.82301815,1.68268768,1.13387348,0.05149161,0.21936201,0.22280571,2.57606254
-2.80640320,3.72636583,1.62984727,1.10126964,0.05131821,0.20979279,0.22159569,2.51291907
-2.80040020,3.63818357,1.57920305,1.07455222,0.05100582,0.20045243,0.22037859,2.45324729
-2.79439720,3.55943200,1.53198545,1.05345659,0.05057516,0.19152767,0.21921391,2.39801125
-2.78839420,3.49092076,1.48931792,1.03770858,0.05004878,0.18318761,0.21815235,2.34805770
-2.78239120,3.43328475,1.45218883,1.02702232,0.04945056,0.17558067,0.21723553,2.30409759
-2.77638819,3.38696675,1.42142840,1.02109808,0.04880515,0.16883224,0.21649614,2.26669269
-2.77038519,3.35220685,1.39769089,1.01962071,0.04813751,0.16304315,0.21595828,2.23624752
-2.76438219,3.32903910,1.38144283,1.02225904,0.04747238,0.15828897,0.21563820,2.21300660
-2.75837919,3.31729506,1.37295721,1.02866627,0.04683392,0.15461996,0.21554503,2.19705668
-2.75237619,3.31661401,1.37231391,1.03848177,0.04624535,0.15206174,0.21568175,2.18833371
-2.74637319,3.32645888,1.37940582,1.05133393,0.04572859,0.15061651,0.21604600,2.18663372
-2.74037019,3.34613705,1.39395034,1.06684424,0.04530404,0.15026468,0.21663100,2.19162703
-2.73436718,3.37482478,1.41550549,1.08463211,0.04499036,0.15096696,0.21742622,2.20287501
-2.72836418,3.41159390,1.44348983,1.10432027,0.04480421,0.15266662,0.21841803,2.21984825
-2.72236118,3.45543932,1.47720503,1.12554026,0.04476016,0.15529188,0.21959011,2.24194547
-2.71635818,3.50530595,1.51586018,1.14793771,0.04487043,0.15875846,0.22092371,2.26851209
-2.71035518,3.56011358,1.55859656,1.17117677,0.04514472,0.16297189,0.22239775,2.29885767
-2.70435218,3.61877850,1.60451194,1.19494355,0.04559000,0.16782984,0.22398879,2.33227133
-2.69834917,3.68023084,1.65268324,1.21894806,0.04621028,0.17322421,0.22567080,2.36803470
-2.69234617,3.74342688,1.70218687,1.24292442,0.04700631,0.17904293,0.22741493,2.40543185
-2.68634317,3.80735600,1.75211595,1.26662935,0.04797538,0.18517162,0.22918914,2.44375596
-2.68034017,3.87104218,1.80159416,1.28983879,0.04911098,0.19149484,0.23095785,2.48231282
-2.67433717,3.93354068,1.84978596,1.31234299,0.05040260,0.19789726,0.23268164,2.52042141
-2.66833417,3.99393064,1.89590328,1.33394027,0.05183551,0.20426450,0.23431702,2.55741202
-2.66233117,4.05130479,1.93920918,1.35442996,0.05339064,0.21048390,0.23581632,2.59262270
-2.65632816,4.10475792,1.97901886,1.37360517,0.05504457,0.21644515,0.23712782,2.62539492
-2.65032516,4.15337570,2.01469899,1.39124588,0.05676962,0.22204096,0.23819609,2.65506933
-2.64432216,4.19622567,2.04566592,1.40711319,0.05853409,0.22716771,0.23896254,2.68098285
-2.63831916,4.23235208,2.07138399,1.42094528,0.06030274,0.23172631,0.23936638,2.70246786
-2.63231616,4.26077606,2.09136438,1.43245569,0.06203734,0.23562309,0.23934575,2.71885444
-2.62631316,4.28050216,2.10516555,1.44133434,0.06369749,0.23877100,0.23883925,2.72947623
-2.62031016,4.29053203,2.11239551,1.44725159,0.06524154,0.24109090,0.23778762,2.73368027
-2.61430715,4.28988525,2.11271641,1.44986535,0.06662766,0.24251312,0.23613570,2.73084081
-2.60830415,4.27762679,2.10585135,1.44883111,0.06781504,0.24297907,0.23383448,2.72037673
-2.60230115,4.25290015,2.09159326,1.44381451,0.06876511,0.24244294,0.23084324,2.70177196
