energy_ev,total_up,Cd_p_up,Cd_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.86793397,3.61389004,0.30423864,0.57257540,0.86902618,0.65431795,0.03553266,0.02728411,0.13915042,1.76937623
-5.86193097,3.32516068,0.27835276,0.53011547,0.80457606,0.60559981,0.03565870,0.02526463,0.12571512,1.62379276
-5.85592796,3.06171268,0.25510911,0.49234103,0.74662763,0.55965245,0.03608132,0.02344810,0.11326284,1.49023571
-5.84992496,2.82461676,0.23456190,0.45934668,0.69536970,0.51683781,0.03681457,0.02183183,0.10183277,1.36927437
-5.84392196,2.61439533,0.21672560,0.43112857,0.65085170,0.47743082,0.03786626,0.02041034,0.09144155,1.26121190
-5.83791896,2.43104324,0.20157641,0.40758977,0.61298943,0.44161773,0.03923738,0.01917545,0.08208512,1.16609573
-5.83191596,2.27405929,0.18905423,0.38854750,0.58157367,0.40949697,0.04092157,0.01811645,0.07374091,1.08373316
-5.82591296,2.14248691,0.17906495,0.37374186,0.55628127,0.38108234,0.04290486,0.01722028,0.06637025,1.01371136
-5.81990995,2.03496239,0.17148317,0.36284573,0.53668832,0.35630838,0.04516563,0.01647190,0.05992099,0.95542081
-5.81390695,1.94976900,0.16615504,0.35547566,0.52228495,0.33503745,0.04767469,0.01585456,0.05433020,0.90808155
-5.80790395,1.88489528,0.16290147,0.35120333,0.51249136,0.31706844,0.05039565,0.01535030,0.04952676,0.87077120
-5.80190095,1.83809602,0.16152148,0.34956737,0.50667457,0.30214645,0.05328553,0.01494033,0.04543401,0.84245416
-5.79589795,1.80695452,0.16179569,0.35008527,0.50416556,0.28997335,0.05629543,0.01460556,0.04197214,0.82201116
-5.78989495,1.78894462,0.16349007,0.35226518,0.50427640,0.28021867,0.05937161,0.01432704,0.03906044,0.80826866
-5.78389195,1.78149139,0.16635980,0.35561720,0.50631683,0.27253068,0.06245654,0.01408647,0.03661930,0.80002734
-5.77788894,1.78202929,0.17015329,0.35966423,0.50961016,0.26654706,0.06549023,0.01386665,0.03457198,0.79608935
-5.77188594,1.78805683,0.17461635,0.36395186,0.51350799,0.26190517,0.06841160,0.01365186,0.03284608,0.79528372
-5.76588294,1.79718672,0.17949641,0.36805734,0.51740350,0.25825151,0.07116001,0.01342825,0.03137473,0.79648967
-5.75987994,1.80719088,0.18454691,0.37159744,0.52074307,0.25525015,0.07367671,0.01318413,0.03009754,0.79865734
-5.75387694,1.81603962,0.18953155,0.37423499,0.52303599,0.25259014,0.07590636,0.01291012,0.02896124,0.80082592
-5.74787394,1.82193432,0.19422855,0.37568403,0.52386215,0.24999157,0.07779852,0.01259936,0.02792010,0.80213865
-5.74187094,1.82333352,0.19843472,0.37571357,0.52287756,0.24721038,0.07930894,0.01224749,0.02693606,0.80185486
-5.73586793,1.81897186,0.20196920,0.37414984,0.51981762,0.24404185,0.08040076,0.01185262,0.02597875,0.79935877
-5.72986493,1.80787212,0.20467692,0.37087709,0.51449827,0.24032279,0.08104557,0.01141528,0.02502524,0.79416507
-5.72386193,1.78935015,0.20643148,0.36583700,0.50681500,0.23593242,0.08122412,0.01093814,0.02405968,0.78592145
-5.71785893,1.76301317,0.20713749,0.35902673,0.49673986,0.23079221,0.08092690,0.01042589,0.02307284,0.77440803
-5.71185593,1.72875176,0.20673219,0.35049581,0.48431679,0.22486453,0.08015438,0.00988489,0.02206155,0.75953401
-5.70585293,1.68672609,0.20518639,0.34034198,0.46965526,0.21815059,0.07891697,0.00932291,0.02102813,0.74133176
-5.69984992,1.63734716,0.20250455,0.32870613,0.45292277,0.21068745,0.07723477,0.00874886,0.01997976,0.71994864
-5.69384692,1.58125388,0.19872411,0.31576669,0.43433630,0.20254457,0.07513694,0.00817242,0.01892793,0.69563694
-5.68784392,1.51928685,0.19391401,0.30173349,0.41415324,0.19381993,0.07266091,0.00760386,0.01788788,0.66874238
-5.68184092,1.45245982,0.18817251,0.28684145,0.39266186,0.18463586,0.06985137,0.00705372,0.01687813,0.63969156
-5.67583792,1.38192998,0.18162428,0.27134420,0.37017193,0.17513487,0.06675904,0.00653260,0.01592016,0.60897875
-5.66983492,1.30896780,0.17441708,0.25550798,0.34700558,0.16547545,0.06343934,0.00605105,0.01503803,0.57715264
-5.66383192,1.23492753,0.16671784,0.23960574,0.32348875,0.15582809,0.05995099,0.00561939,0.01425830,0.54480324
-5.65782891,1.16121905,0.15870860,0.22391183,0.29994354,0.14637163,0.05635457,0.00524764,0.01360986,0.51254941
-5.65182591,1.08928182,0.15058216,0.20869723,0.27668146,0.13728984,0.05271110,0.00494544,0.01312396,0.48102736
-5.64582291,1.02056131,0.14253787,0.19422542,0.25399796,0.12876857,0.04908065,0.00472211,0.01283426,0.45088025
-5.63981991,0.95648834,0.13477736,0.18074892,0.23216806,0.12099311,0.04552112,0.00458656,0.01277695,0.42274902
-5.63381691,0.89846135,0.12750063,0.16850645,0.21144341,0.11414616,0.04208711,0.00454736,0.01299081,0.39726469
-5.62781391,0.84783155,0.12090235,0.15772078,0.19205049,0.10840598,0.03882898,0.00461276,0.01351734,0.37504184
-5.62181091,0.80589071,0.11516858,0.14859701,0.17419004,0.10394493,0.03579205,0.00479069,0.01440070,0.35667333
-5.61580790,0.77386117,0.11047394,0.14132130,0.15803765,0.10092820,0.03301599,0.00508879,0.01568765,0.34272603
-5.60980490,0.75288753,0.10697914,0.13606000,0.14374518,0.09951267,0.03053449,0.00551440,0.01742728,0.33373723
-5.60380190,0.74402951,0.10482900,0.13295883,0.13144310,0.09984576,0.02837493,0.00607453,0.01967048,0.33021158
-5.59779890,0.74825523,0.10415094,0.13214234,0.12124335,0.10206424,0.02655837,0.00677584,0.02246933,0.33261814
-5.59179590,0.76643460,0.10505382,0.13371316,0.11324270,0.10629290,0.02509963,0.00762459,0.02587606,0.34138735
-5.58579290,0.79933203,0.10762718,0.13775139,0.10752634,0.11264300,0.02400746,0.00862657,0.02994181,0.35690764
-5.57978989,0.84759843,0.11194088,0.14431367,0.10417150,0.12121044,0.02328484,0.00978710,0.03471515,0.37952148
-5.57378689,0.91176210,0.11804505,0.15343226,0.10325104,0.13207375,0.02292944,0.01111091,0.04024018,0.40952074
-5.56778389,0.99221864,0.12597037,0.16511392,0.10483671,0.14529178,0.02293399,0.01260219,0.04655458,0.44714149
-5.56178089,1.08922009,0.13572866,0.17933876,0.10900215,0.16090128,0.02328683,0.01426456,0.05368730,0.49255808
-5.55577789,1.20286367,0.14731381,0.19605911,0.11582527,0.17891433,0.02397243,0.01610116,0.06165620,0.54587689
-5.54977489,1.33308069,0.16070292,0.21519849,0.12539014,0.19931592,0.02497191,0.01811468,0.07046568,0.60712991
-5.54377189,1.47962633,0.17585779,0.23665089,0.13778819,0.22206161,0.02626366,0.02030754,0.08010431,0.67626849
-5.53776888,1.64207113,0.19272666,0.26028033,0.15311866,0.24707555,0.02782383,0.02268205,0.09054272,0.75315770
-5.53176588,1.81979476,0.21124610,0.28592099,0.17148823,0.27424904,0.02962687,0.02524058,0.10173175,0.83757160
-5.52576288,2.01198302,0.23134313,0.31337790,0.19300993,0.30343963,0.03164608,0.02798580,0.11360111,0.92918986
-5.51975988,2.21762847,0.25293736,0.34242837,0.21780094,0.33447103,0.03385405,0.03092087,0.12605854,1.02759613
-5.51375688,2.43553520,0.27594309,0.37282406,0.24597965,0.36713385,0.03622311,0.03404957,0.13898969,1.13227831
-5.50775388,2.66432787,0.30027128,0.40429385,0.27766161,0.40118721,0.03872570,0.03737647,0.15225882,1.24263091
-5.50175088,2.90246490,0.32583120,0.43654739,0.31295452,0.43636135,0.04133471,0.04090687,0.16571022,1.35795962
-5.49574787,3.14825564,0.35253164,0.46927927,0.35195224,0.47236094,0.04402369,0.04464672,0.17917064,1.47748791
-5.48974487,3.39988067,0.38028156,0.50217362,0.39472779,0.50886934,0.04676705,0.04860232,0.19245243,1.60036553
-5.48374187,3.65541463,0.40898997,0.53490914,0.44132547,0.54555340,0.04954011,0.05277995,0.20535756,1.72567849
-5.47773887,3.91285059,0.43856508,0.56716420,0.49175225,0.58206875,0.05231911,0.05718520,0.21768228,1.85246024
-5.47173587,4.17012486,0.46891259,0.59862193,0.54596853,0.61806541,0.05508116,0.06182222,0.22922238,1.97970349
-5.46573287,4.42514133,0.49993313,0.62897505,0.60387866,0.65319342,0.05780403,0.06669278,0.23977870,2.10637221
-5.45972986,4.67579442,0.53151896,0.65793034,0.66532154,0.68710839,0.06046603,0.07179518,0.24916292,2.23141347
-5.45372686,4.91998992,0.56355008,0.68521245,0.73006160,0.71947674,0.06304573,0.07712311,0.25720313,2.35376858
-5.44772386,5.15566336,0.59588995,0.71056716,0.79778089,0.74998037,0.06552174,0.08266446,0.26374919,2.47238343
-5.44172086,5.38079564,0.62838113,0.73376385,0.86807265,0.77832092,0.06787253,0.08840015,0.26867742,2.58621782
-5.43571786,5.59342636,0.66084110,0.75459721,0.94043693,0.80422321,0.07007625,0.09430316,0.27189462,2.69425381
-5.42971486,5.79166521,0.69305877,0.77288832,1.01427897,0.82743811,0.07211070,0.10033766,0.27334106,2.79550331
-5.42371186,5.97370230,0.72479194,0.78848509,1.08891079,0.84774478,0.07395333,0.10645845,0.27299238,2.88901522
-5.41770885,6.13781847,0.75576610,0.80126226,1.16355637,0.86495231,0.07558143,0.11261081,0.27086031,2.97388244
-5.41170585,6.28239669,0.78567495,0.81112109,1.23736092,0.87890099,0.07697242,0.11873067,0.26699222,3.04924938
-5.40570285,6.40593559,0.81418284,0.81798887,1.30940424,0.88946324,0.07810429,0.12474532,0.26146938,3.11432023
-5.39969985,6.50706607,0.84092926,0.82181849,1.37871828,0.89654439,0.07895618,0.13057449,0.25440416,3.16836864
-5.39369685,6.58457161,0.86553549,0.82258819,1.44430853,0.90008339,0.07950904,0.13613207,0.24593633,3.21074882
-5.38769385,6.63741259,0.88761328,0.82030153,1.50517882,0.90005366,0.07974639,0.14132806,0.23622838,3.24090842
-5.38169085,6.66475427,0.90677528,0.81498776,1.56035888,0.89646393,0.07965510,0.14607105,0.22546046,3.25840286
-5.37568784,6.66599783,0.92264697,0.80670240,1.60893358,0.88935929,0.07922621,0.15027096,0.21382483,3.26291098
-5.36968484,6.64081308,0.93487950,0.79552824,1.65007285,0.87882221,0.07845566,0.15384188,0.20152025,3.25425120
-5.36368184,6.58917129,0.94316291,0.78157641,1.68306100,0.86497359,0.07734492,0.15670510,0.18874644,3.23239758
-5.35767884,6.51137590,0.94723917,0.76498743,1.70732416,0.84797354,0.07590151,0.15879196,0.17569893,3.19749468
-5.35167584,6.40808892,0.94691418,0.74593220,1.72245445,0.82802183,0.07413930,0.16004654,0.16256437,3.14987016
-5.34567284,6.28035060,0.94206827,0.72461239,1.72822970,0.80535768,0.07207861,0.16042792,0.14951651,3.09004400
-5.33966983,6.12959004,0.93266452,0.70126037,1.72462755,0.78025882,0.06974608,0.15991210,0.13671291,3.01873314
-5.33366683,5.95762481,0.91875436,0.67613823,1.71183310,0.75303946,0.06717428,0.15849326,0.12429250,2.93685073
-5.32766383,5.76664804,0.90048008,0.64953579,1.69023945,0.72404726,0.06440113,0.15618436,0.11237396,2.84549914
-5.32166083,5.55920188,0.87807411,0.62176759,1.66044075,0.69365891,0.06146902,0.15301714,0.10105489,2.74595619
-5.31565783,5.33813721,0.85185478,0.59316859,1.62321797,0.66227452,0.05842379,0.14904140,0.09041175,2.63965457
-5.30965483,5.10656002,0.82221894,0.56408887,1.57951751,0.63031081,0.05531358,0.14432359,0.08050042,2.52815467
-5.30365183,4.86776560,0.78963148,0.53488713,1.53042360,0.59819310,0.05218751,0.13894481,0.07135738,2.41311127
-5.29764882,4.62516261,0.75461228,0.50592342,1.47712530,0.56634649,0.04909435,0.13299836,0.06300123,2.29623521
-5.29164582,4.38218953,0.71772112,0.47755116,1.42087946,0.53518631,0.04608119,0.12658680,0.05543462,2.17925120
-5.28564282,4.14222646,0.67954120,0.45010876,1.36297111,0.50510831,0.04319212,0.11981883,0.04864633,2.06385325
-5.27963982,3.90850586,0.64066202,0.42391117,1.30467274,0.47647883,0.04046701,0.11280593,0.04261341,1.95165950
-5.27363682,3.68402560,0.60166219,0.39924178,1.24720421,0.44962542,0.03794055,0.10565915,0.03730333,1.84416822
-5.26763382,3.47146788,0.56309307,0.37634483,1.19169481,0.42482821,0.03564124,0.09848592,0.03267609,1.74271662
-5.26163082,3.27312746,0.52546383,0.35541885,1.13914894,0.40231248,0.03359084,0.09138721,0.02868613,1.64844437
-5.25562781,3.09085201,0.48922842,0.33661129,1.09041685,0.38224264,0.03180384,0.08445503,0.02528401,1.56226313
-5.24962481,2.92599708,0.45477500,0.32001463,1.04617128,0.36471809,0.03028728,0.07777033,0.02241802,1.48483355
-5.24362181,2.77939753,0.42241817,0.30566426,1.00689109,0.34977088,0.02904079,0.07140156,0.02003540,1.41655051
-5.23761881,2.65135650,0.39239408,0.29353803,0.97285224,0.33736562,0.02805680,0.06540358,0.01808347,1.35753739
-5.23161581,2.54165232,0.36485862,0.28355777,0.94412636,0.32740142,0.02732105,0.05981726,0.01651050,1.30764947
-5.22561281,2.44956299,0.33988850,0.27559253,0.92058679,0.31971598,0.02681321,0.05466952,0.01526640,1.26648635
-5.21960980,2.37390708,0.31748505,0.26946360,0.90192176,0.31409171,0.02650774,0.04997391,0.01430328,1.23341290
-5.21360680,2.31309945,0.29758050,0.26495105,0.88765387,0.31026351,0.02637481,0.04573153,0.01357585,1.20758786
-5.20760380,2.26521921,0.28004619,0.26180158,0.87716507,0.30792815,0.02638140,0.04193238,0.01304178,1.18799886
-5.20160080,2.22808745,0.26470246,0.25973732,0.86972593,0.30675480,0.02649236,0.03855697,0.01266184,1.17350258
-5.19559780,2.19935133,0.25132954,0.25846537,0.86452796,0.30639629,0.02667164,0.03557805,0.01240015,1.16286826
-5.18959480,2.17657139,0.23967914,0.25768761,0.86071761,0.30650077,0.02688333,0.03296253,0.01222424,1.15482299
-5.18359180,2.15730870,0.22948602,0.25711049,0.85743045,0.30672332,0.02709282,0.03067335,0.01210518,1.14809697
-5.17758879,2.13920846,0.22047931,0.25645435,0.85382437,0.30673706,0.02726776,0.02867137,0.01201755,1.14146703
-5.17158579,2.12007718,0.21239309,0.25546201,0.84911029,0.30624338,0.02737896,0.02691705,0.01193951,1.13379675
-5.16558279,2.09795067,0.20497578,0.25390630,0.84257941,0.30498097,0.02740113,0.02537213,0.01185276,1.12407184
-5.15957979,2.07115066,0.19799826,0.25159627,0.83362602,0.30273329,0.02731348,0.02400094,0.01174249,1.11142963
-5.15357679,2.03832849,0.19126044,0.24838184,0.82176507,0.29933435,0.02710010,0.02277158,0.01159726,1.09518157
-5.14757379,1.99849472,0.18459607,0.24415691,0.80664411,0.29467261,0.02675022,0.02165688,0.01140889,1.07482857
-5.14157079,1.95103445,0.17787601,0.23886068,0.78804947,0.28869288,0.02625822,0.02063505,0.01117234,1.05006848
-5.13556778,1.89570850,0.17100973,0.23247743,0.76590656,0.28139650,0.02562350,0.01969021,0.01088539,1.02079631
-5.12956478,1.83264132,0.16394530,0.22503466,0.74027479,0.27283953,0.02485020,0.01881256,0.01054855,0.98709732
-5.12356178,1.76229720,0.15666808,0.21659988,0.71133761,0.26312958,0.02394671,0.01799849,0.01016466,0.94923384
-5.11755878,1.68544630,0.14919812,0.20727619,0.67938832,0.25242116,0.02292514,0.01725047,0.00973871,0.90762681
-5.11155578,1.60312303,0.14158666,0.19719695,0.64481269,0.24091010,0.02180065,0.01657678,0.00927749,0.86283319
-5.10555278,1.51657879,0.13391197,0.18651982,0.60806928,0.22882717,0.02059070,0.01599115,0.00878936,0.81552047
-5.09954977,1.42723169,0.12627462,0.17542042,0.56966839,0.21643142,0.01931437,0.01551227,0.00828395,0.76643966
-5.09354677,1.33661549,0.11879262,0.16408587,0.53015089,0.20400333,0.01799153,0.01516328,0.00777192,0.71639795
-5.08754377,1.24632982,0.11159643,0.15270864,0.49006759,0.19183821,0.01664223,0.01497112,0.00726484,0.66623229
-5.08154077,1.15799368,0.10482411,0.14148062,0.44996014,0.18023997,0.01528595,0.01496587,0.00677500,0.61678485
-5.07553777,1.07320348,0.09861682,0.13058797,0.41034411,0.16951543,0.01394109,0.01517999,0.00631538,0.56888119
-5.06953477,0.99349680,0.09311452,0.12020654,0.37169474,0.15996936,0.01262448,0.01564759,0.00589966,0.52331173
-5.06353177,0.92032238,0.08845226,0.11049823,0.33443576,0.15190009,0.01135100,0.01640349,0.00554236,0.48081689
-5.05752876,0.85501658,0.08475670,0.10160809,0.29893138,0.14559578,0.01013334,0.01748237,0.00525897,0.44207598
-5.05152576,0.79878606,0.08214325,0.09366232,0.26548149,0.14133127,0.00898180,0.01891774,0.00506625,0.40769972
-5.04552276,0.75269615,0.08071350,0.08676701,0.23431989,0.13936526,0.00790431,0.02074088,0.00498258,0.37822616
-5.03951976,0.71766427,0.08055300,0.08100762,0.20561530,0.13993774,0.00690640,0.02297972,0.00502830,0.35411947
-5.03351676,0.69445724,0.08172947,0.07644902,0.17947476,0.14326746,0.00599137,0.02565766,0.00522624,0.33577115
-5.02751376,0.68369181,0.08429118,0.07313604,0.15594895,0.14954939,0.00516044,0.02879236,0.00560213,0.32350296
-5.02151076,0.68583725,0.08826577,0.07109442,0.13503901,0.15895184,0.00441301,0.03239458,0.00618511,0.31757105
-5.01550775,0.70121934,0.09365918,0.07033196,0.11670438,0.17161342,0.00374693,0.03646698,0.00700812,0.31817071
-5.00950475,0.73002489,0.10045509,0.07083988,0.10087117,0.18763965,0.00315873,0.04100314,0.00810834,0.32544117
-5.00350175,0.77230665,0.10861453,0.07259434,0.08744066,0.20709936,0.00264394,0.04598667,0.00952740,0.33947018
-4.99749875,0.82798796,0.11807609,0.07555790,0.07629763,0.23002102,0.00219739,0.05139059,0.01131155,0.36029798
-4.99149575,0.89686759,0.12875649,0.07968107,0.06731813,0.25638920,0.00181340,0.05717699,0.01351155,0.38792059
-4.98549275,0.97862454,0.14055183,0.08490382,0.06037658,0.28614137,0.00148604,0.06329703,0.01618243,0.42229232
-4.97948974,1.07282339,0.15333943,0.09115705,0.05535198,0.31916548,0.00120934,0.06969142,0.01938289,0.46332758
-4.97348674,1.17892051,0.16698038,0.09836414,0.05213314,0.35529849,0.00097744,0.07629124,0.02317448,0.51090226
-4.96748374,1.29627163,0.18132278,0.10644235,0.05062294,0.39432636,0.00078471,0.08301932,0.02762039,0.56485467
-4.96148074,1.42414110,0.19620576,0.11530435,0.05074161,0.43598560,0.00062588,0.08979200,0.03278392,0.62498649
-4.95547774,1.56171335,0.21146402,0.12485965,0.05242905,0.47996682,0.00049607,0.09652136,0.03872669,0.69106396
-4.94947474,1.70810654,0.22693300,0.13501611,0.05564627,0.52592031,0.00039087,0.10311780,0.04550637,0.76281941
-4.94347174,1.86238844,0.24245438,0.14568130,0.06037608,0.57346377,0.00030631,0.10949285,0.05317432,0.83995351
-4.93746873,2.02359448,0.25788170,0.15676390,0.06662304,0.62219208,0.00023891,0.11556229,0.06177285,0.92213818
-4.93146573,2.19074724,0.27308598,0.16817496,0.07441270,0.67168898,0.00018565,0.12124913,0.07133243,1.00902036
-4.92546273,2.36287705,0.28796089,0.17982901,0.08379042,0.72154018,0.00014392,0.12648661,0.08186880,1.10022652
-4.91945973,2.53904269,0.30242740,0.19164501,0.09481950,0.77134764,0.00011151,0.13122093,0.09338023,1.19536779
-4.91345673,2.71835127,0.31643741,0.20354705,0.10757895,0.82074421,0.00008659,0.13541355,0.10584487,1.29404554
-4.90745373,2.89997643,0.32997623,0.21546481,0.12216069,0.86940811,0.00006761,0.13904303,0.11921855,1.39585716
-4.90145073,3.08317365,0.34306371,0.22733372,0.13866636,0.91707643,0.00005334,0.14210610,0.13343302,1.50040167
-4.89544772,3.26729183,0.35575370,0.23909490,0.15720366,0.96355699,0.00004277,0.14461814,0.14839477,1.60728491
-4.88944472,3.45178025,0.36813198,0.25069476,0.17788217,1.00873767,0.00003511,0.14661274,0.16398468,1.71612390
-4.88344172,3.63619039,0.38031232,0.26208437,0.20080876,1.05259272,0.00002973,0.14814052,0.18005844,1.82655005
-4.87743872,3.82017198,0.39243113,0.27321867,0.22608259,1.09518534,0.00002618,0.14926712,0.19644786,1.93821103
-4.87143572,4.00346340,0.40464041,0.28405553,0.25378962,1.13666628,0.00002413,0.15007051,0.21296322,2.05077097
-4.86543272,4.18587655,0.41709972,0.29455471,0.28399685,1.17726811,0.00002335,0.15063759,0.22939643,2.16390900
-4.85942971,4.36727655,0.42996701,0.30467688,0.31674635,1.21729520,0.00002373,0.15106041,0.24552514,2.27731598
-4.85342671,4.54755734,0.44338913,0.31438268,0.35204914,1.25710974,0.00002527,0.15143203,0.26111760,2.39068965
-4.84742371,4.72661419,0.45749214,0.32363197,0.38987927,1.29711404,0.00002802,0.15184219,0.27593815,2.50372836
-4.84142071,4.90431438,0.47237206,0.33238331,0.43016814,1.33773004,0.00003217,0.15237319,0.28975315,2.61612375
-4.83541771,5.08046788,0.48808651,0.34059365,0.47279958,1.37937663,0.00003797,0.15309592,0.30233720,2.72755281
-4.82941471,5.25479944,0.50464764,0.34821844,0.51760565,1.42244608,0.00004582,0.15406645,0.31347930,2.83766996
-4.82341171,5.42692411,0.52201691,0.35521195,0.56436378,1.46728047,0.00005622,0.15532320,0.32298880,2.94609970
-4.81740870,5.59632761,0.54010185,0.36152801,0.61279539,1.51414955,0.00006983,0.15688498,0.33070093,3.05243053
-4.81140570,5.76235334,0.55875539,0.36712100,0.66256620,1.56323098,0.00008745,0.15874983,0.33648157,3.15621081
-4.80540270,5.92419715,0.57777762,0.37194714,0.71328858,1.61459427,0.00011011,0.16089495,0.34023118,3.25694713
-4.79939970,6.08091091,0.59692022,0.37596602,0.76452606,1.66818919,0.00013904,0.16327750,0.34188767,3.35410576
-4.79339670,6.23141542,0.61589346,0.37914218,0.81579986,1.72383953,0.00017571,0.16583647,0.34142809,3.44711743
-4.78739370,6.37452260,0.63437549,0.38144693,0.86659770,1.78124263,0.00022189,0.16849533,0.33886918,3.53538573
-4.78139070,6.50896657,0.65202365,0.38286000,0.91638433,1.83997494,0.00027967,0.17116556,0.33426654,3.61829893
-4.77538769,6.63344242,0.66848735,0.38337122,0.96461383,1.89950334,0.00035145,0.17375070,0.32771283,3.69524505
-4.76938469,6.74665127,0.68342197,0.38298192,1.01074294,1.95920188,0.00044002,0.17615082,0.31933463,3.76562947
-4.76338169,6.84734930,0.69650309,0.38170614,1.05424514,2.01837321,0.00054855,0.17826728,0.30928855,3.82889444
-4.75737869,6.93439849,0.70744054,0.37957146,1.09462467,2.07627339,0.00068060,0.18000735,0.29775646,3.88453925
-4.75137569,7.00681630,0.71599148,0.37661941,1.13143008,2.13213918,0.00084012,0.18128866,0.28494014,3.93214026
-4.74537269,7.06382147,0.72197185,0.37290542,1.16426641,2.18521609,0.00103142,0.18204318,0.27105555,3.97136918
-4.73936968,7.10487313,0.72526570,0.36849830,1.19280563,2.23478591,0.00125916,0.18222050,0.25632703,4.00200864
-4.73336668,7.12970086,0.72583182,0.36347916,1.21679463,2.28019212,0.00152826,0.18179042,0.24098143,4.02396382
-4.72736368,7.13832353,0.72370731,0.35793982,1.23606046,2.32086198,0.00184385,0.18074443,0.22524265,4.03726919
-4.72136068,7.13105542,0.71900790,0.35198078,1.25051259,2.35632417,0.00221112,0.17909636,0.20932647,4.04208960
-4.71535768,7.10849884,0.71192485,0.34570869,1.26014194,2.38622095,0.00263523,0.17688191,0.19343610,4.03871549
-4.70935468,7.07152318,0.70271861,0.33923350,1.26501695,2.41031454,0.00312111,0.17415722,0.17775833,4.02755203
-4.70335168,7.02123123,0.69170942,0.33266533,1.26527689,2.42848748,0.00367330,0.17099646,0.16246047,4.00910273
-4.69734867,6.95891425,0.67926530,0.32611118,1.26112276,2.44073701,0.00429573,0.16748868,0.14768818,3.98394809
-4.69134567,6.88599793,0.66578789,0.31967165,1.25280648,2.44716438,0.00499150,0.16373400,0.13356397,3.95272055
-4.68534267,6.80398238,0.65169681,0.31343768,1.24061882,2.44795954,0.00576263,0.15983928,0.12018666,3.91607690
-4.67933967,6.71437892,0.63741325,0.30748761,1.22487697,2.44338270,0.00660983,0.15591357,0.10763143,3.87466993
-4.67333667,6.61864746,0.62334349,0.30188457,1.20591232,2.43374379,0.00753228,0.15206352,0.09595061,3.82912067
-4.66733367,6.51813773,0.60986312,0.29667437,1.18405910,2.41938129,0.00852740,0.14838894,0.08517503,3.77999312
-4.66133067,6.41403761,0.59730256,0.29188399,1.15964444,2.40064192,0.00959069,0.14497868,0.07531575,3.72777277
-4.65532766,6.30733133,0.58593470,0.28752071,1.13298041,2.37786219,0.01071559,0.14190708,0.06636627,3.67285028
-4.64932466,6.19877000,0.57596500,0.28357204,1.10435819,2.35135326,0.01189342,0.13923117,0.05830485,3.61551134
-4.64332166,6.08885585,0.56752460,0.28000633,1.07404454,2.32138971,0.01311334,0.13698854,0.05109702,3.55593328
