energy_ev,total_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-4.30115058,2.15501886,0.51214212,1.06354013,0.01926213,0.95174549,0.11153796,0.00000000
-4.29514757,2.27629388,0.52190606,1.14655857,0.02001409,0.99187627,0.12119728,0.00000000
-4.28914457,2.41829365,0.53601402,1.23890373,0.02104981,1.04179751,0.13244794,0.00000000
-4.28314157,2.58030374,0.55426848,1.34021427,0.02236810,1.10118573,0.14525130,0.00000000
-4.27713857,2.76147360,0.57648819,1.45005316,0.02396697,1.16965073,0.15956278,0.00000000
-4.27113557,2.96080454,0.60250670,1.56790133,0.02584357,1.24673145,0.17532892,0.00000000
-4.26513257,3.17713748,0.63216967,1.69315193,0.02799428,1.33189159,0.19248490,0.00000000
-4.25912956,3.40914218,0.66533112,1.82510601,0.03041469,1.42451555,0.21095263,0.00000000
-4.25312656,3.65530951,0.70184902,1.96297034,0.03309960,1.52390556,0.23063962,0.00000000
-4.24712356,3.91394859,0.74158045,2.10585833,0.03604307,1.62928078,0.25143872,0.00000000
-4.24112056,4.18319050,0.78437672,2.25279470,0.03923846,1.73977900,0.27322883,0.00000000
-4.23511756,4.46100005,0.83007873,2.40272473,0.04267852,1.85446174,0.29587661,0.00000000
-4.22911456,4.74519660,0.87851296,2.55452855,0.04635543,1.97232301,0.31923914,0.00000000
-4.22311156,5.03348451,0.92948827,2.70704064,0.05026096,2.09230206,0.34316736,0.00000000
-4.21710855,5.32349312,0.98279358,2.85907459,0.05438649,2.21329998,0.36751021,0.00000000
-4.21110555,5.61282533,1.03819673,3.00945237,0.05872315,2.33419971,0.39211926,0.00000000
-4.20510255,5.89911315,1.09544430,3.15703747,0.06326184,2.45388893,0.41685341,0.00000000
-4.19909955,6.18007798,1.15426235,3.30077026,0.06799320,2.57128459,0.44158355,0.00000000
-4.19309655,6.45359262,1.21435806,3.43970410,0.07290755,2.68535813,0.46619678,0.00000000
-4.18709355,6.71774169,1.27542188,3.57304015,0.07799467,2.79515996,0.49059993,0.00000000
-4.18109055,6.97087670,1.33713006,3.70015857,0.08324357,2.89984176,0.51472217,0.00000000
-4.17508754,7.21166251,1.39914747,3.82064412,0.08864211,2.99867535,0.53851651,0.00000000
-4.16908454,7.43911148,1.46113030,3.93430391,0.09417648,3.09106686,0.56196003,0.00000000
-4.16308154,7.65260303,1.52272883,4.04117561,0.09983068,3.17656541,0.58505295,0.00000000
-4.15707854,7.85188628,1.58358997,4.14152478,0.10558591,3.25486555,0.60781651,0.00000000
-4.15107554,8.03706518,1.64335985,4.23583057,0.11141993,3.32580340,0.63028979,0.00000000
-4.14507254,8.20856615,1.70168644,4.32475965,0.11730649,3.38934670,0.65252585,0.00000000
-4.13906953,8.36708961,1.75822248,4.40912935,0.12321481,3.44557937,0.67458736,0.00000000
-4.13306653,8.51354805,1.81262886,4.48986110,0.12910921,3.49468179,0.69654205,0.00000000
-4.12706353,8.64899384,1.86457879,4.56792665,0.13494893,3.53690796,0.71845841,0.00000000
-4.12106053,8.77454136,1.91376278,4.64428970,0.14068817,3.57256132,0.74040179,0.00000000
-4.11505753,8.89128797,1.95989463,4.71984610,0.14627641,3.60197073,0.76243135,0.00000000
-4.10905453,9.00023883,2.00271841,4.79536624,0.15165906,3.62546843,0.78459782,0.00000000
-4.10305153,9.10224028,2.04201628,4.87144289,0.15677834,3.64337133,0.80694236,0.00000000
-4.09704852,9.19792592,2.07761672,4.94844785,0.16157452,3.65596689,0.82949630,0.00000000
-4.09104552,9.28767886,2.10940300,5.02650007,0.16598739,3.66350448,0.85228181,0.00000000
-4.08504252,9.37161217,2.13732097,5.10544755,0.16995793,3.66619251,0.87531314,0.00000000
-4.07903952,9.44956871,2.16138575,5.18486402,0.17343012,3.66420144,0.89859821,0.00000000
-4.07303652,9.52113984,2.18168656,5.26406115,0.17635281,3.65767190,0.92214019,0.00000000
-4.06703352,9.58570141,2.19838887,5.34211528,0.17868159,3.64672721,0.94593874,0.00000000
-4.06103052,9.64246418,2.21173335,5.41790760,0.18038048,3.63148890,0.96999053,0.00000000
-4.05502751,9.69053474,2.22203122,5.49017506,0.18142341,3.61209361,0.99428885,0.00000000
-4.04902451,9.72898265,2.22965551,5.55756924,0.18179545,3.58871003,1.01882209,0.00000000
-4.04302151,9.75690888,2.23502849,5.61871959,0.18149362,3.56155389,1.04357102,0.00000000
-4.03701851,9.77351080,2.23860529,5.67229743,0.18052729,3.53089993,1.06850499,0.00000000
-4.03101551,9.77813944,2.24085444,5.71707695,0.17891815,3.49708933,1.09357727,0.00000000
-4.02501251,9.77034525,2.24223613,5.75198989,0.17669973,3.46053204,1.11871979,0.00000000
-4.01900950,9.74990987,2.24317924,5.77617103,0.17391646,3.42170344,1.14383777,0.00000000
-4.01300650,9.71686223,2.24405838,5.78899229,0.17062242,3.38113550,1.16880476,0.00000000
-4.00700350,9.67147871,2.24517242,5.79008402,0.16687968,3.33940296,1.19345858,0.00000000
-4.00100050,9.61426835,2.24672579,5.77934308,0.16275654,3.29710532,1.21759875,0.00000000
-3.99499750,9.54594499,2.24881385,5.75692797,0.15832549,3.25484605,1.24098582,0.00000000
-3.98899450,9.46738923,2.25141356,5.72324218,0.15366127,3.21321046,1.26334299,0.00000000
-3.98299150,9.37960380,2.25438020,5.67890773,0.14883891,3.17274368,1.28436033,0.00000000
-3.97698849,9.28366603,2.25745071,5.62473100,0.14393195,3.13393057,1.30370155,0.00000000
-3.97098549,9.18068124,2.26025386,5.56166367,0.13901095,3.09717869,1.32101327,0.00000000
-3.96498249,9.07174055,2.26232688,5.49076139,0.13414222,3.06280580,1.33593654,0.00000000
-3.95897949,8.95788604,2.26313796,5.41314270,0.12938691,3.03103250,1.34812010,0.00000000
-3.95297649,8.84008511,2.26211363,5.32995054,0.12480049,3.00198059,1.35723478,0.00000000
-3.94697349,8.71921539,2.25866947,5.24231817,0.12043252,2.97567708,1.36298835,0.00000000
-3.94097049,8.59606019,2.25224278,5.15134070,0.11632674,2.95206352,1.36513998,0.00000000
-3.93496748,8.47131357,2.24232532,5.05805280,0.11252145,2.93100975,1.36351355,0.00000000
-3.92896448,8.34559349,2.22849442,4.96341291,0.10905005,2.91233106,1.35800902,0.00000000
-3.92296148,8.21946056,2.21044068,4.86829321,0.10594168,2.89580741,1.34861108,0.00000000
-3.91695848,8.09343970,2.18799088,4.77347465,0.10322190,2.88120323,1.33539464,0.00000000
-3.91095548,7.96804172,2.16112465,4.67964579,0.10091335,2.86828641,1.31852662,0.00000000
-3.90495248,7.84378219,2.12998430,4.58740425,0.09903627,2.85684518,1.29826386,0.00000000
-3.89894947,7.72119518,2.09487697,4.49725936,0.09760879,2.84670179,1.27494719,0.00000000
-3.89294647,7.60084003,2.05626937,4.40963494,0.09664707,2.83772212,1.24899169,0.00000000
-3.88694347,7.48330037,2.01477533,4.32487145,0.09616520,2.82982096,1.22087376,0.00000000
-3.88094047,7.36917504,1.97113683,4.24322685,0.09617482,2.82296270,1.19111541,0.00000000
-3.87493747,7.25906177,1.92619988,4.16487611,0.09668455,2.81715794,1.16026654,0.00000000
-3.86893447,7.15353498,1.88088638,4.08990968,0.09769932,2.81245656,1.12888611,0.00000000
-3.86293147,7.05311992,1.83616356,4.01833134,0.09921953,2.80893813,1.09752299,0.00000000
-3.85692846,6.95826546,1.79301266,3.95005641,0.10124026,2.80670087,1.06669756,0.00000000
-3.85092546,6.86931842,1.75239828,3.88491115,0.10375047,2.80585013,1.03688470,0.00000000
-3.84492246,6.78650177,1.71523987,3.82263436,0.10673243,2.80648759,1.00849920,0.00000000
-3.83891946,6.70989917,1.68238649,3.76288200,0.11016129,2.80870207,0.98188405,0.00000000
-3.83291646,6.63944729,1.65459569,3.70523546,0.11400497,2.81256267,0.95730218,0.00000000
-3.82691346,6.57493702,1.63251704,3.64921375,0.11822431,2.81811460,0.93493182,0.00000000
-3.82091046,6.51602362,1.61668051,3.59428964,0.12277355,2.82537782,0.91486568,0.00000000
-3.81490745,6.46224511,1.60748941,3.53990916,0.12760114,2.83434816,0.89711374,0.00000000
-3.80890445,6.41304744,1.60521752,3.48551370,0.13265076,2.84500031,0.88160924,0.00000000
-3.80290145,6.36781416,1.61000960,3.43056362,0.13786253,2.85729199,0.86821756,0.00000000
-3.79689845,6.32589820,1.62188443,3.37456188,0.14317445,2.87116814,0.85674709,0.00000000
-3.79089545,6.28665281,1.64073948,3.31707628,0.14852372,2.88656431,0.84696162,0.00000000
-3.78489245,6.24945896,1.66635629,3.25775884,0.15384812,2.90340815,0.83859332,0.00000000
-3.77888944,6.21374675,1.69840576,3.19636102,0.15908718,2.92161844,0.83135563,0.00000000
-3.77288644,6.17900911,1.73645290,3.13274361,0.16418319,2.94110105,0.82495535,0.00000000
-3.76688344,6.14480642,1.77996065,3.06688076,0.16908184,2.96174182,0.81910339,0.00000000
-3.76088044,6.11076215,1.82829294,2.99885778,0.17373270,2.98339674,0.81352367,0.00000000
-3.75487744,6.07654982,1.88071712,2.92886282,0.17808927,3.00587999,0.80796004,0.00000000
-3.74887444,6.04187326,1.93640663,2.85717333,0.18210882,3.02895112,0.80218091,0.00000000
-3.74287144,6.00644203,1.99444441,2.78413800,0.18575206,3.05230246,0.79598187,0.00000000
-3.73686843,5.96994520,2.05382823,2.71015583,0.18898253,3.07554862,0.78918634,0.00000000
-3.73086543,5.93202644,2.11347881,2.63565379,0.19176609,3.09821928,0.78164474,0.00000000
-3.72486243,5.89226363,2.17225154,2.56106460,0.19407036,3.11975699,0.77323253,0.00000000
-3.71885943,5.85015586,2.22895257,2.48680658,0.19586436,3.13952095,0.76384757,0.00000000
-3.71285643,5.80512012,2.28235953,2.41326658,0.19711830,3.15679768,0.75340730,0.00000000
-3.70685343,5.75649923,2.33124704,2.34078752,0.19780377,3.17081876,0.74184628,0.00000000
-3.70085043,5.70358156,2.37441634,2.26966109,0.19789408,3.18078544,0.72911413,0.00000000
-3.69484742,5.64563211,2.41072851,2.20012600,0.19736511,3.18589923,0.71517452,0.00000000
-3.68884442,5.58193348,2.43913974,2.13237182,0.19619630,3.18539700,0.70000494,0.00000000
-3.68284142,5.51183442,2.45873725,2.06654776,0.19437197,3.17858897,0.68359756,0.00000000
-3.67683842,5.43480263,2.46877397,2.00277559,0.19188272,3.16489709,0.66596078,0.00000000
-3.67083542,5.35047844,2.46870008,1.94116557,0.18872688,3.14389165,0.64712147,0.00000000
-3.66483242,5.25872530,2.45818939,1.88183398,0.18491194,3.11532369,0.62712734,0.00000000
-3.65882941,5.15967344,2.43715894,1.82492090,0.18045568,3.07915096,0.60604937,0.00000000
-3.65282641,5.05375329,2.40578028,1.77060683,0.17538702,3.03555551,0.58398361,0.00000000
-3.64682341,4.94171582,2.36448132,1.71912689,0.16974655,2.98495170,0.56105233,0.00000000
-3.64082041,4.82463798,2.31393832,1.67078155,0.16358640,2.92798356,0.53740400,0.00000000
-3.63481741,4.70391227,2.25505796,1.62594326,0.15696981,2.86551153,0.51321196,0.00000000
-3.62881441,4.58122050,2.18895002,1.58505828,0.14996999,2.79858903,0.48867183,0.00000000
-3.62281141,4.45849281,2.11689182,1.54864382,0.14266865,2.72842996,0.46399742,0.00000000
-3.61680840,4.33785398,2.04028604,1.51728047,0.13515403,2.65636877,0.43941555,0.00000000
-3.61080540,4.22155962,1.96061378,1.49160034,0.12751865,2.58381529,0.41515979,0.00000000
-3.60480240,4.11192563,1.87938515,1.47227150,0.11985682,2.51220652,0.39146350,0.00000000
-3.59879940,4.01125417,1.79808974,1.45997951,0.11226215,2.44295797,0.36855268,0.00000000
-3.59279640,3.92175990,1.71814921,1.45540654,0.10482505,2.37741688,0.34663876,0.00000000
-3.58679340,3.84549960,1.64087431,1.45920922,0.09763051,2.31681954,0.32591203,0.00000000
-3.58079040,3.78430827,1.56742801,1.47199561,0.09075606,2.26225458,0.30653586,0.00000000
-3.57478739,3.73974395,1.49879648,1.49430223,0.08427035,2.21463370,0.28864223,0.00000000
-3.56878439,3.71304308,1.43576876,1.52657154,0.07823196,2.17467066,0.27232867,0.00000000
-3.56278139,3.70508755,1.37892587,1.56913049,0.07268899,2.14286924,0.25765685,0.00000000
-3.55677839,3.71638375,1.32863927,1.62217068,0.06767895,2.11951976,0.24465292,0.00000000
-3.55077539,3.74705362,1.28507840,1.68573032,0.06322935,2.10470402,0.23330950,0.00000000
-3.54477239,3.79683691,1.24822626,1.75967864,0.05935862,2.09830748,0.22358927,0.00000000
-3.53876938,3.86510383,1.21790201,1.84370315,0.05607746,2.10003770,0.21542979,0.00000000
-3.53276638,3.95087672,1.19378888,1.93730013,0.05339047,2.10944767,0.20874951,0.00000000
-3.52676338,4.05285932,1.17546584,2.03976889,0.05129794,2.12596248,0.20345433,0.00000000
-3.52076038,4.16947237,1.16244106,2.15021044,0.04979766,2.14890798,0.19944461,0.00000000
-3.51475738,4.29889401,1.15418556,2.26753095,0.04888669,2.17753999,0.19662193,0.00000000
-3.50875438,4.43910371,1.15016518,2.39045050,0.04856289,2.21107286,0.19489552,0.00000000
-3.50275138,4.58792863,1.14986936,2.51751748,0.04882613,2.24870619,0.19418776,0.00000000
-3.49674837,4.74309110,1.15283550,2.64712890,0.04967920,2.28964895,0.19443852,0.00000000
-3.49074537,4.90225648,1.15866778,2.77755644,0.05112807,2.33314020,0.19560815,0.00000000
-3.48474237,5.06308013,1.16704980,2.90697805,0.05318184,2.37846600,0.19767883,0.00000000
-3.47873937,5.22325266,1.17775071,3.03351439,0.05585202,2.42497212,0.20065425,0.00000000
-3.47273637,5.38054262,1.19062473,3.15526933,0.05915136,2.47207245,0.20455763,0.00000000
-3.46673337,5.53283536,1.20560443,3.27037317,0.06309227,2.51925315,0.20942814,0.00000000
-3.46073037,5.67816742,1.22268839,3.37702722,0.06768473,2.56607259,0.21531596,0.00000000
-3.45472736,5.81475538,1.24192412,3.47354792,0.07293411,2.61215753,0.22227610,0.00000000
-3.44872436,5.94101839,1.26338735,3.55840899,0.07883865,2.65719575,0.23036147,0.00000000
-3.44272136,6.05559384,1.28715893,3.63027964,0.08538709,2.70092578,0.23961543,0.00000000
-3.43671836,6.15734570,1.31330080,3.68805727,0.09255636,2.74312431,0.25006435,0.00000000
-3.43071536,6.24536555,1.34183236,3.73089331,0.10030960,2.78359210,0.26171049,0.00000000
-3.42471236,6.31896653,1.37270868,3.75821090,0.10859465,2.82213907,0.27452569,0.00000000
-3.41870935,6.37767093,1.40580192,3.76971394,0.11734311,2.85856966,0.28844621,0.00000000
-3.41270635,6.42119247,1.44088694,3.76538709,0.12647010,2.89266931,0.30336908,0.00000000
-3.40670335,6.44941465,1.47763226,3.74548686,0.13587480,2.92419309,0.31915026,0.00000000
-3.40070035,6.46236690,1.51559697,3.71052469,0.14544185,2.95285725,0.33560468,0.00000000
-3.39469735,6.46020032,1.55423388,3.66124282,0.15504353,2.97833482,0.35250844,0.00000000
-3.38869435,6.44316492,1.59289926,3.59858452,0.16454276,3.00025549,0.36960297,0.00000000
-3.38269135,6.41159011,1.63086866,3.52366025,0.17379678,3.01821062,0.38660120,0.00000000
-3.37668834,6.36586995,1.66735840,3.43771158,0.18266140,3.03176331,0.40319542,0.00000000
-3.37068534,6.30645440,1.70155182,3.34207457,0.19099567,3.04046340,0.41906662,0.00000000
-3.36468234,6.23384701,1.73262913,3.23814433,0.19866674,3.04386708,0.43389479,0.00000000
-3.35867934,6.14860939,1.75979953,3.12734221,0.20555470,3.04156016,0.44736996,0.00000000
-3.35267634,6.05137172,1.78233410,3.01108678,0.21155718,3.03318399,0.45920329,0.00000000
-3.34667334,5.94284825,1.79959776,2.89076946,0.21659350,3.01846255,0.46913780,0.00000000
-3.34067034,5.82385628,1.81107891,2.76773510,0.22060809,2.99722932,0.47695830,0.00000000
-3.33466733,5.69533643,1.81641502,2.64326776,0.22357309,2.96945212,0.48249995,0.00000000
-3.32866433,5.55837198,1.81541294,2.51858120,0.22548993,2.93525421,0.48565521,0.00000000
-3.32266133,5.41420493,1.80806283,2.39481368,0.22638973,2.89493033,0.48637867,0.00000000
-3.31665833,5.26424635,1.79454467,2.27302612,0.22633265,2.84895594,0.48468966,0.00000000
-3.31065533,5.11007924,1.77522724,2.15420276,0.22540597,2.79798898,0.48067250,0.00000000
-3.30465233,4.95345208,1.75065902,2.03925329,0.22372111,2.74286319,0.47447432,0.00000000
-3.29864932,4.79626222,1.72155162,1.92901550,0.22140969,2.68457292,0.46630052,0.00000000
-3.29264632,4.64052876,1.68875624,1.82425766,0.21861875,2.62424970,0.45640817,0.00000000
-3.28664332,4.48835526,1.65323410,1.72567984,0.21550537,2.56313115,0.44509748,0.00000000
-3.28064032,4.34188346,1.61602218,1.63391385,0.21223087,2.50252361,0.43270178,0.00000000
-3.27463732,4.20323956,1.57819582,1.54952142,0.20895492,2.44375990,0.41957642,0.00000000
-3.26863432,4.07447562,1.54082970,1.47299076,0.20582974,2.38815420,0.40608700,0.00000000
-3.26263132,3.95750843,1.50495901,1.40473151,0.20299470,2.33695598,0.39259740,0.00000000
-3.25662831,3.85405902,1.47154251,1.34506871,0.20057144,2.29130529,0.37945807,0.00000000
-3.25062531,3.76559560,1.44142898,1.29423602,0.19865982,2.25219134,0.36699501,0.00000000
-3.24462231,3.69328272,1.41532864,1.25236903,0.19733481,2.22041646,0.35549980,0.00000000
-3.23861931,3.63793928,1.39379039,1.21949905,0.19664435,2.19656688,0.34522108,0.00000000
-3.23261631,3.60000722,1.37718602,1.19554811,0.19660836,2.18099184,0.33635761,0.00000000
-3.22661331,3.57953250,1.36570165,1.18032557,0.19721884,2.17379174,0.32905323,0.00000000
-3.22061031,3.57615912,1.35933664,1.17352689,0.19844099,2.17481572,0.32339382,0.00000000
-3.21460730,3.58913631,1.35790965,1.17473465,0.20021534,2.18366859,0.31940612,0.00000000
-3.20860430,3.61733837,1.36107146,1.18342215,0.20246070,2.19972653,0.31705868,0.00000000
-3.20260130,3.65929609,1.36832343,1.19895948,0.20507774,2.22216059,0.31626452,0.00000000
-3.19659830,3.71323819,1.37904079,1.22062203,0.20795315,2.24996664,0.31688559,0.00000000
-3.19059530,3.77714058,1.39249929,1.24760116,0.21096406,2.28200027,0.31873867,0.00000000
-3.18459230,3.84878149,1.40790403,1.27901679,0.21398257,2.31701480,0.32160253,0.00000000
-3.17858929,3.92579996,1.42441897,1.31393155,0.21688024,2.35370080,0.32522605,0.00000000
-3.17258629,4.00575540,1.44119592,1.35136607,0.21953228,2.39072531,0.32933700,0.00000000
-3.16658329,4.08618616,1.45740181,1.39031511,0.22182141,2.42676916,0.33365120,0.00000000
-3.16058029,4.16466518,1.47224320,1.42976406,0.22364113,2.46056127,0.33788174,0.00000000
-3.15457729,4.23885126,1.48498734,1.46870552,0.22489853,2.49090869,0.34174794,0.00000000
-3.14857429,4.30653470,1.49497925,1.50615571,0.22551626,2.51672174,0.34498385,0.00000000
-3.14257129,4.36567677,1.50165447,1.54117032,0.22543402,2.53703395,0.34734598,0.00000000
-3.13656828,4.41444245,1.50454769,1.57285959,0.22460924,2.55101659,0.34862000,0.00000000
-3.13056528,4.45122663,1.50329727,1.60040254,0.22301724,2.55798816,0.34862642,0.00000000
-3.12456228,4.47467401,1.49764624,1.62306005,0.22065083,2.55741924,0.34722487,0.00000000
-3.11855928,4.48369319,1.48744023,1.64018659,0.21751940,2.54893338,0.34431712,0.00000000
-3.11255628,4.47746567,1.47262309,1.65124060,0.21364770,2.53230477,0.33984862,0.00000000
-3.10655328,4.45545040,1.45323088,1.65579327,0.20907432,2.50745352,0.33380877,0.00000000
-3.10055028,4.41738463,1.42938487,1.65353556,0.20385001,2.47443932,0.32622979,0.00000000
-3.09454727,4.36328167,1.40128420,1.64428335,0.19803598,2.43345422,0.31718445,0.00000000
-3.08854427,4.29342598,1.36919878,1.62798063,0.19170213,2.38481497,0.30678274,0.00000000
-3.08254127,4.20836599,1.33346269,1.60470051,0.18492549,2.32895552,0.29516764,0.00000000
-3.07653827,4.10890479,1.29446845,1.57464402,0.17778867,2.26641977,0.28251026,0.00000000
-3.07053527,3.99608871,1.25266212,1.53813666,0.17037862,2.19785464,0.26900449,0.00000000
-3.06453227,3.87119371,1.20853933,1.49562256,0.16278548,2.12400350,0.25486145,0.00000000
-3.05852926,3.73570926,1.16264186,1.44765645,0.15510169,2.04569953,0.24030386,0.00000000
-3.05252626,3.59131969,1.11555455,1.39489338,0.14742122,1.96385876,0.22556057,0.00000000
-3.04652326,3.43988244,1.06790228,1.33807640,0.13983894,1.87947242,0.21086142,0.00000000
-3.04052026,3.28340330,1.02034641,1.27802240,0.13245010,1.79359812,0.19643250,0.00000000
-3.03451726,3.12400828,0.97358040,1.21560640,0.12534984,1.70734948,0.18249197,0.00000000
-3.02851426,2.96391216,0.92832412,1.15174450,0.11863261,1.62188384,0.16924642,0.00000000
-3.02251126,2.80538385,0.88531668,1.08737595,0.11239156,1.53838786,0.15688781,0.00000000
-3.01650825,2.65070877,0.84530726,1.02344466,0.10671782,1.45806082,0.14559103,0.00000000
-3.01050525,2.50214869,0.80904413,0.96088052,0.10169951,1.38209558,0.13551186,0.00000000
-3.00450225,2.36189954,0.77726143,0.90058095,0.09742061,1.31165745,0.12678548,0.00000000
-2.99849925,2.23204799,0.75066423,0.84339302,0.09395957,1.24786116,0.11952525,0.00000000
-2.99249625,2.11452748,0.72991174,0.79009659,0.09138772,1.19174632,0.11382174,0.00000000
-2.98649325,2.01107485,0.71559924,0.74138869,0.08976741,1.14425211,0.10974204,0.00000000
-2.98049025,1.92318845,0.70823916,0.69786946,0.08915009,1.10619164,0.10732904,0.00000000
-2.97448724,1.85208894,0.70824187,0.66003010,0.08957417,1.07822697,0.10660085,0.00000000
-2.96848424,1.79868390,0.71589694,0.62824282,0.09106298,1.06084554,0.10755034,0.00000000
-2.96248124,1.76353763,0.73135567,0.60275318,0.09362267,1.05433898,0.11014458,0.00000000
-2.95647824,1.74684709,0.75461562,0.58367506,0.09724042,1.05878525,0.11432459,0.00000000
-2.95047524,1.74842541,0.78550812,0.57098824,0.10188286,1.07403509,0.12000510,0.00000000
-2.94447224,1.76769394,0.82368956,0.56453890,0.10749494,1.09970361,0.12707474,0.00000000
-2.93846923,1.80368375,0.86863718,0.56404313,0.11399937,1.13516789,0.13539653,0.00000000
-2.93246623,1.85504759,0.91965015,0.56909345,0.12129663,1.17957128,0.14480893,0.00000000
-2.92646323,1.92008251,0.97585644,0.57916836,0.12926575,1.23183485,0.15512751,0.00000000
-2.92046023,1.99676362,1.03622570,0.59364501,0.13776589,1.29067625,0.16614731,0.00000000
-2.91445723,2.08278870,1.09958845,0.61181463,0.14663867,1.35463604,0.17764594,0.00000000
-2.90845423,2.17563302,1.16466126,0.63290073,0.15571139,1.42211112,0.18938755,0.00000000
-2.90245123,2.27261355,1.23007749,0.65607956,0.16480092,1.49139455,0.20112749,0.00000000
-2.89644822,2.37096070,1.29442292,0.68050245,0.17371829,1.56072097,0.21261769,0.00000000
-2.89044522,2.46789599,1.35627510,0.70531959,0.18227384,1.62831615,0.22361261,0.00000000
-2.88444222,2.56071302,1.41424527,0.72970434,0.19028263,1.69244912,0.23387550,0.00000000
-2.87843922,2.64685913,1.46702116,0.75287762,0.19757013,1.75148521,0.24318496,0.00000000
-2.87243622,2.72401479,1.51340930,0.77413131,0.20397776,1.80393774,0.25134129,0.00000000
-2.86643322,2.79016768,1.55237475,0.79285001,0.20936816,1.84851662,0.25817258,0.00000000
-2.86043022,2.84367834,1.58307686,0.80853017,0.21362989,1.88417156,0.26354010,0.00000000
-2.85442721,2.88333471,1.60489931,0.82079591,0.21668147,1.91012814,0.26734291,0.00000000
-2.84842421,2.90839292,1.61747305,0.82941074,0.21847437,1.92591503,0.26952124,0.00000000
-2.84242121,2.91860235,1.62069092,0.83428465,0.21899494,1.93138097,0.27005868,0.00000000
-2.83641821,2.91421363,1.61471340,0.83547613,0.21826516,1.92670066,0.26898288,0.00000000
-2.83041521,2.89596873,1.59996475,0.83318889,0.21634205,1.91236893,0.26636475,0.00000000
-2.82441221,2.86507336,1.57711981,0.82776337,0.21331584,1.88918340,0.26231616,0.00000000
-2.81840920,2.82315230,1.54708183,0.81966313,0.20930697,1.85821599,0.25698620,0.00000000
-2.81240620,2.77218944,1.51095206,0.80945668,0.20446191,1.82077448,0.25055614,0.00000000
-2.80640320,2.71445461,1.46999245,0.79779544,0.19894809,1.77835536,0.24323330,0.00000000
-2.80040020,2.65242018,1.42558279,0.78538855,0.19294809,1.73259005,0.23524397,0.00000000
-2.79439720,2.58867063,1.37917414,0.77297563,0.18665334,1.68518642,0.22682587,0.00000000
-2.78839420,2.52580873,1.33224029,0.76129865,0.18025753,1.63786804,0.21822024,0.00000000
-2.78239120,2.46636204,1.28622911,0.75107395,0.17395011,1.59231348,0.20966391,0.00000000
-2.77638819,2.41269344,1.24251579,0.74296561,0.16790998,1.55009798,0.20138184,0.00000000
-2.77038519,2.36691917,1.20235949,0.73756144,0.16229971,1.51263982,0.19358008,0.00000000
-2.76438219,2.33083755,1.16686507,0.73535239,0.15726053,1.48115322,0.18643970,0.00000000
-2.75837919,2.30587100,1.13695111,0.73671643,0.15290812,1.45660955,0.18011172,0.00000000
-2.75237619,2.29302358,1.11332521,0.74190748,0.14932946,1.43970813,0.17471319,0.00000000
-2.74637319,2.29285529,1.09646724,0.75104996,0.14658077,1.43085754,0.17032463,0.00000000
-2.74037019,2.30547400,1.08662089,0.76413906,0.14468665,1.43016785,0.16698878,0.00000000
-2.73436718,2.33054495,1.08379359,0.78104680,0.14364028,1.43745382,0.16471066,0.00000000
-2.72836418,2.36731712,1.08776439,0.80153349,0.14340476,1.45224885,0.16345890,0.00000000
-2.72236118,2.41466498,1.09809937,0.82526409,0.14391545,1.47382854,0.16316830,0.00000000
-2.71635818,2.47114383,1.11417376,0.85182865,0.14508319,1.50124312,0.16374335,0.00000000
-2.71035518,2.53505591,1.13519965,0.88076584,0.14679824,1.53335702,0.16506266,0.00000000
-2.70435218,2.60452460,1.16025829,0.91158843,0.14893479,1.56889407,0.16698406,0.00000000
-2.69834917,2.67757333,1.18833558,0.94380945,0.15135585,1.60648643,0.16935020,0.00000000
-2.69234617,2.75220578,1.21835949,0.97696768,0.15391836,1.64472530,0.17199438,0.00000000
-2.68634317,2.82648415,1.24923794,1.01065122,0.15647821,1.68221149,0.17474651,0.00000000
-2.68034017,2.89860205,1.27989588,1.04451794,0.15889517,1.71760395,0.17743886,0.00000000
-2.67433717,2.96694916,1.30931033,1.07831162,0.16103740,1.74966449,0.17991153,0.00000000
-2.66833417,3.03016505,1.33654213,1.11187304,0.16278549,1.77729704,0.18201742,0.00000000
-2.66233117,3.08718017,1.36076344,1.14514541,0.16403588,1.79958034,0.18362663,0.00000000
-2.65632816,3.13724257,1.38128026,1.17817373,0.16470353,1.81579288,0.18462999,0.00000000
-2.65032516,3.17992979,1.39754924,1.21109813,0.16472378,1.82542949,0.18494186,0.00000000
-2.64432216,3.21514572,1.40918856,1.24414168,0.16405345,1.82820943,0.18450209,0.00000000
-2.63831916,3.24310344,1.41598265,1.27759312,0.16267111,1.82407589,0.18327693,0.00000000
-2.63231616,3.26429523,1.41788101,1.31178557,0.16057648,1.81318749,0.18125924,0.00000000
-2.62631316,3.27945192,1.41499142,1.34707248,0.15778923,1.79590255,0.17846779,0.00000000
-2.62031016,3.28949397,1.40756815,1.38380199,0.15434708,1.77275710,0.17494575,0.00000000
-2.61430715,3.29547711,1.39599601,1.42229134,0.15030335,1.74443809,0.17075866,0.00000000
-2.60830415,3.29853553,1.38077097,1.46280266,0.14572422,1.71175301,0.16599173,0.00000000
-2.60230115,3.29982554,1.36247859,1.50552146,0.14068561,1.67559761,0.16074679,0.00000000
