energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.90395198,6.22590686,0.03227327,1.07702754,1.16592772,0.40058352,2.74414933,1.52087867,0.06369069,2.50741495
-5.89794897,6.10949628,0.03113772,1.05668132,1.15980582,0.39524719,2.68657116,1.49289203,0.06190665,2.46972361
-5.89194597,5.98122230,0.02992248,1.03337033,1.15063812,0.38964488,2.61968634,1.46291669,0.05995060,2.42755907
-5.88594297,5.84256238,0.02864166,1.00735240,1.13859112,0.38389479,2.54422531,1.43126500,0.05783602,2.38146599
-5.87993997,5.69516562,0.02731038,0.97894596,1.12386369,0.37810936,2.46109978,1.39828645,0.05557957,2.33203901
-5.87393697,5.54081174,0.02594436,0.94852175,1.10668048,0.37239251,2.37137582,1.36436131,0.05320083,2.27990640
-5.86793397,5.38136668,0.02455961,0.91649297,1.08728480,0.36683717,2.27624277,1.32989324,0.05072183,2.22571302
-5.86193097,5.21873666,0.02317200,0.88330475,1.06593143,0.36152326,2.17697938,1.29530136,0.04816666,2.17010315
-5.85592796,5.05482294,0.02179698,0.84942303,1.04287968,0.35651636,2.07491867,1.26101196,0.04556092,2.11370428
-5.84992496,4.89147924,0.02044924,0.81532366,1.01838721,0.35186692,1.97141291,1.22745042,0.04293115,2.05711232
-5.84392196,4.73047339,0.01914246,0.78148181,0.99270470,0.34761028,1.86779988,1.19503355,0.04030426,2.00087911
-5.83791896,4.57345499,0.01788912,0.74836235,0.96607184,0.34376734,1.76537190,1.16416266,0.03770698,1.94550267
-5.83191596,4.42192985,0.01670033,0.71641123,0.93871465,0.34034591,1.66534832,1.13521762,0.03516524,1.89142049
-5.82591296,4.27724201,0.01558574,0.68604823,0.91084420,0.33734267,1.56885238,1.10855213,0.03270376,1.83900615
-5.81990995,4.14056339,0.01455349,0.65766113,0.88265671,0.33474556,1.47689297,1.08449007,0.03034553,1.78856913
-5.81390695,4.01289077,0.01361028,0.63160123,0.85433474,0.33253658,1.39035141,1.06332309,0.02811148,1.74035761
-5.80790395,3.89504936,0.01276135,0.60818025,0.82604947,0.33069460,1.30997343,1.04530931,0.02602017,1.69456384
-5.80190095,3.78770175,0.01201063,0.58766846,0.79796339,0.32919823,1.23636585,1.03067282,0.02408761,1.65133159
-5.79589795,3.69136098,0.01136087,0.57029373,0.77023336,0.32802842,1.16999781,1.01960383,0.02232710,1.61076494
-5.78989495,3.60640596,0.01081373,0.55624146,0.74301349,0.32717061,1.11120567,1.01225929,0.02074924,1.57293767
-5.78389195,3.53309796,0.01037001,0.54565491,0.71645752,0.32661638,1.06020099,1.00876353,0.01936189,1.53790264
-5.77788894,3.47159623,0.01002970,0.53863594,0.69072034,0.32636436,1.01708076,1.00920873,0.01817034,1.50570034
-5.77188594,3.42197177,0.00979219,0.53524574,0.66595855,0.32642035,0.98183908,1.01365509,0.01717736,1.47636605
-5.76588294,3.38421789,0.00965636,0.53550559,0.64232968,0.32679671,0.95437939,1.02213039,0.01638340,1.44993513
-5.75987994,3.35825702,0.00962062,0.53939735,0.61999027,0.32751089,0.93452674,1.03462895,0.01578677,1.42644598
-5.75387694,3.34394321,0.00968299,0.54686384,0.59909265,0.32858337,0.92203923,1.05111003,0.01538383,1.40594077
-5.74787394,3.34106062,0.00984112,0.55780895,0.57978069,0.33003487,0.91661840,1.07149559,0.01516916,1.38846355
-5.74187094,3.34931813,0.01009223,0.57209768,0.56218473,0.33188330,0.91791808,1.09566783,0.01513571,1.37405633
-5.73586793,3.36834119,0.01043309,0.58955629,0.54641603,0.33414037,0.92555157,1.12346653,0.01527500,1.36275310
-5.72986493,3.39766160,0.01085988,0.60997253,0.53256105,0.33680827,0.93909726,1.15468657,0.01557719,1.35457258
-5.72386193,3.43670676,0.01136815,0.63309636,0.52067597,0.33987649,0.95810261,1.18907600,0.01603124,1.34950994
-5.71785893,3.48478959,0.01195265,0.65864121,0.51078190,0.34331913,0.98208692,1.22633483,0.01662494,1.34752843
-5.71185593,3.54110041,0.01260721,0.68628590,0.50286098,0.34709280,1.01054313,1.26611500,0.01734504,1.34855136
-5.70585293,3.60470212,0.01332467,0.71567755,0.49685382,0.35113531,1.04293913,1.30802156,0.01817729,1.35245511
-5.69984992,3.67452959,0.01409675,0.74643518,0.49265841,0.35536524,1.07871882,1.35161539,0.01910654,1.35906379
-5.69384692,3.74939408,0.01491402,0.77815443,0.49013070,0.35968253,1.11730356,1.39641745,0.02011675,1.36814600
-5.68784392,3.82799308,0.01576587,0.81041291,0.48908682,0.36397005,1.15809419,1.44191444,0.02119119,1.37941399
-5.68184092,3.90892562,0.01664055,0.84277638,0.48930701,0.36809610,1.20047397,1.48756594,0.02231248,1.39252553
-5.67583792,3.99071286,0.01752525,0.87480538,0.49054106,0.37191785,1.24381268,1.53281257,0.02346276,1.40708846
-5.66983492,4.07182324,0.01840627,0.90606217,0.49251499,0.37528550,1.28747196,1.57708510,0.02462392,1.42266788
-5.66383192,4.15070137,0.01926922,0.93611766,0.49493885,0.37804693,1.33081187,1.61981397,0.02577772,1.43879567
-5.65782891,4.22579948,0.02009926,0.96455821,0.49751515,0.38005280,1.37319859,1.66043904,0.02690613,1.45498200
-5.65182591,4.29561020,0.02088145,0.99099194,0.49994767,0.38116173,1.41401306,1.69841907,0.02799152,1.47072827
-5.64582291,4.35869931,0.02160104,1.01505439,0.50195022,0.38124534,1.45266028,1.73324072,0.02901700,1.48554091
-5.63981991,4.41373705,0.02224391,1.03641350,0.50325505,0.38019295,1.48857893,1.76442664,0.02996670,1.49894539
-5.63381691,4.45952694,0.02279687,1.05477363,0.50362044,0.37791578,1.52125084,1.79154267,0.03082608,1.51049981
-5.62781391,4.49503085,0.02324811,1.06987877,0.50283740,0.37435027,1.55021015,1.81420382,0.03158219,1.51980729
-5.62181091,4.51938950,0.02358750,1.08151486,0.50073498,0.36946062,1.57505146,1.83207915,0.03222397,1.52652681
-5.61580790,4.53193788,0.02380691,1.08951136,0.49718420,0.36324022,1.59543685,1.84489543,0.03274246,1.53038175
-5.60980490,4.53221512,0.02390047,1.09374225,0.49210042,0.35571209,1.61110138,1.85243984,0.03313101,1.53116596
-5.60380190,4.51996878,0.02386478,1.09412638,0.48544411,0.34692824,1.62185684,1.85456170,0.03338540,1.52874701
-5.59779890,4.49515381,0.02369900,1.09062763,0.47722002,0.33696796,1.62759359,1.85117355,0.03350390,1.52306663
-5.59179590,4.45792651,0.02340488,1.08325465,0.46747496,0.32593525,1.62828044,1.84225154,0.03348733,1.51413835
-5.58579290,4.40863407,0.02298673,1.07206058,0.45629425,0.31395546,1.62396264,1.82783545,0.03333897,1.50204261
-5.57978989,4.34780055,0.02245128,1.05714256,0.44379703,0.30117126,1.61475795,1.80802833,0.03306443,1.48691971
-5.57378689,4.27610992,0.02180745,1.03864119,0.43013080,0.28773822,1.60085122,1.78299591,0.03267152,1.46896109
-5.56778389,4.19438724,0.02106611,1.01673973,0.41546533,0.27382019,1.58248748,1.75296562,0.03216998,1.44839947
-5.56178089,4.10357851,0.02023971,0.99166309,0.39998629,0.25958460,1.55996400,1.71822534,0.03157124,1.42549844
-5.55577789,4.00473028,0.01934193,0.96367639,0.38388887,0.24519795,1.53362169,1.67912165,0.03088808,1.40054225
-5.54977489,3.89896936,0.01838728,0.93308300,0.36737159,0.23082171,1.50383601,1.63605749,0.03013432,1.37382606
-5.54377189,3.78748343,0.01739069,0.90022184,0.35063061,0.21660858,1.47100791,1.58948915,0.02932447,1.34564755
-5.53776888,3.67150273,0.01636714,0.86546395,0.33385468,0.20269946,1.43555502,1.53992228,0.02847344,1.31629987
-5.53176588,3.55228318,0.01533122,0.82920805,0.31722089,0.18922105,1.39790339,1.48790691,0.02759616,1.28606651
-5.52576288,3.43109100,0.01429690,0.79187527,0.30089125,0.17628416,1.35847993,1.43403145,0.02670731,1.25521803
-5.51975988,3.30918874,0.01327712,0.75390287,0.28501028,0.16398272,1.31770577,1.37891542,0.02582106,1.22401061
-5.51375688,3.18782267,0.01228368,0.71573715,0.26970343,0.15239351,1.27599058,1.32320120,0.02495082,1.19268643
-5.50775388,3.06821121,0.01132696,0.67782568,0.25507645,0.14157643,1.23372791,1.26754467,0.02410904,1.16147532
-5.50175088,2.95153423,0.01041589,0.64060896,0.24121546,0.13157532,1.19129147,1.21260504,0.02330710,1.13059759
-5.49574787,2.83892293,0.00955786,0.60451192,0.22818774,0.12241922,1.14903231,1.15903411,0.02255514,1.10026730
-5.48974487,2.73145009,0.00875875,0.56993533,0.21604303,0.11412386,1.10727683,1.10746512,0.02186200,1.07069585
-5.48374187,2.63012065,0.00802298,0.53724764,0.20481524,0.10669346,1.06632547,1.05850166,0.02123521,1.04209514
-5.47773887,2.53586239,0.00735364,0.50677737,0.19452440,0.10012247,1.02645201,1.01270695,0.02068094,1.01468014
-5.47173587,2.44951712,0.00675265,0.47880650,0.18517875,0.09439746,0.98790336,0.97059384,0.02020404,0.98867047
-5.46573287,2.37183228,0.00622090,0.45356499,0.17677691,0.08949880,0.95089988,0.93261599,0.01980808,0.96429091
-5.45972986,2.30345356,0.00575851,0.43122671,0.16930998,0.08540229,0.91563608,0.89916053,0.01949541,0.94177066
-5.45372686,2.24491882,0.00536500,0.41190702,0.16276349,0.08208059,0.88228180,0.87054246,0.01926728,0.92134154
-5.44772386,2.19665398,0.00503953,0.39566199,0.15711934,0.07950445,0.85098388,0.84700123,0.01912390,0.90323527
-5.44172086,2.15897119,0.00478114,0.38248941,0.15235748,0.07764378,0.82186833,0.82869946,0.01906461,0.88768012
-5.43571786,2.13207000,0.00458895,0.37233151,0.14845756,0.07646853,0.79504305,0.81572412,0.01908800,0.87489721
-5.42971486,2.11604176,0.00446234,0.36507941,0.14540043,0.07594941,0.77060114,0.80809001,0.01919207,0.86509694
-5.42371186,2.11087749,0.00440113,0.36057902,0.14316950,0.07605854,0.74862476,0.80574546,0.01937440,0.85847578
-5.41770885,2.11647931,0.00440577,0.35863827,0.14175215,0.07676992,0.72918941,0.80858017,0.01963233,0.85521384
-5.41170585,2.13267507,0.00447740,0.35903540,0.14114095,0.07805992,0.71236861,0.81643468,0.01996313,0.85547332
-5.40570285,2.15923577,0.00461797,0.36152802,0.14133485,0.07990761,0.69823865,0.82911111,0.02036419,0.85939799
-5.39969985,2.19589482,0.00483024,0.36586256,0.14234027,0.08229515,0.68688325,0.84638472,0.02083315,0.86711371
-5.39369685,2.24236833,0.00511785,0.37178374,0.14417204,0.08520800,0.67839769,0.86801561,0.02136808,0.87872974
-5.38769385,2.29837487,0.00548516,0.37904374,0.14685404,0.08863513,0.67289220,0.89375995,0.02196757,0.89434072
-5.38169085,2.36365360,0.00593723,0.38741071,0.15041967,0.09256908,0.67049413,0.92338017,0.02263079,0.91402875
-5.37568784,2.43797920,0.00647963,0.39667615,0.15491181,0.09700584,0.67134859,0.95665340,0.02335753,0.93786526
-5.36968484,2.52117230,0.00711824,0.40666100,0.16038240,0.10194467,0.67561728,0.99337774,0.02414816,0.96591223
-5.36368184,2.61310427,0.00785897,0.41722015,0.16689143,0.10738753,0.68347536,1.03337582,0.02500355,0.99822224
-5.35767884,2.71369553,0.00870750,0.42824507,0.17450536,0.11333843,0.69510620,1.07649551,0.02592490,1.03483704
-5.35167584,2.82290695,0.00966891,0.43966472,0.18329502,0.11980246,0.71069405,1.12260748,0.02691355,1.07578439
-5.34567284,2.94072436,0.01074735,0.45144442,0.19333274,0.12678461,0.73041496,1.17160000,0.02797072,1.12107313
-5.33966983,3.06713674,0.01194561,0.46358311,0.20468921,0.13428838,0.75442620,1.22337093,0.02909719,1.17068654
-5.33366683,3.20210928,0.01326484,0.47610892,0.21742972,0.14231428,0.78285475,1.27781779,0.03029305,1.22457424
-5.32766383,3.34555287,0.01470412,0.48907354,0.23161028,0.15085827,0.81578554,1.33482636,0.03155729,1.28264326
-5.32166083,3.49729208,0.01626021,0.50254570,0.24727358,0.15991016,0.85325009,1.39425873,0.03288758,1.34474875
-5.31565783,3.65703411,0.01792728,0.51660410,0.26444522,0.16945228,0.89521650,1.45594181,0.03427991,1.41068527
-5.30965483,3.82434110,0.01969673,0.53133046,0.28313020,0.17945829,0.94158143,1.51965732,0.03572848,1.48017934
-5.30365183,3.99860853,0.02155715,0.54680298,0.30331013,0.18989247,0.99216500,1.58513409,0.03722549,1.55288430
-5.29764882,4.17905188,0.02349436,0.56309076,0.32494122,0.20070942,1.04670906,1.65204370,0.03876113,1.62837805
-5.29164582,4.36470357,0.02549149,0.58024951,0.34795338,0.21185433,1.10487944,1.72000011,0.04032369,1.70616455
-5.28564282,4.55442156,0.02752936,0.59831890,0.37225041,0.22326394,1.16627239,1.78856365,0.04189969,1.78567939
-5.27963982,4.74691009,0.02958679,0.61732169,0.39771153,0.23486803,1.23042519,1.85724969,0.04347425,1.86629962
-5.27363682,4.94075261,0.03164114,0.63726470,0.42419412,0.24659159,1.29683063,1.92554168,0.04503145,1.94735794
-5.26763382,5.13445556,0.03366890,0.65814157,0.45153766,0.25835751,1.36495489,1.99290811,0.04655489,2.02816063
-5.26163082,5.32650128,0.03564635,0.67993694,0.47956867,0.27008963,1.43425789,2.05882264,0.04802824,2.10800860
-5.25562781,5.51540712,0.03755030,0.70263179,0.50810649,0.28171617,1.50421515,2.12278610,0.04943588,2.18622070
-5.24962481,5.69978752,0.03935879,0.72620945,0.53696951,0.29317307,1.57433977,2.18434920,0.05076354,2.26215784
-5.24362181,5.87841519,0.04105183,0.75066156,0.56598152,0.30440734,1.64420345,2.24313438,0.05199892,2.33524673
-5.23761881,6.05027731,0.04261208,0.77599353,0.59497782,0.31537990,1.71345482,2.29885519,0.05313226,2.40500179
-5.23161581,6.21462278,0.04402539,0.80222880,0.62381070,0.32606792,1.78183412,2.35133185,0.05415677,2.47104370
-5.22561281,6.37099699,0.04528129,0.82941124,0.65235382,0.33646634,1.84918276,2.40050156,0.05506904,2.53311342
-5.21960980,6.51926089,0.04637333,0.85760548,0.68050533,0.34658842,1.91544710,2.44642257,0.05586918,2.59108049
-5.21360680,6.65959238,0.04729924,0.88689451,0.70818931,0.35646523,1.98067559,2.48927130,0.05656085,2.64494488
-5.20760380,6.79246868,0.04806095,0.91737466,0.73535543,0.36614400,2.04500918,2.52933219,0.05715112,2.69483198
-5.20160080,6.91862978,0.04866439,0.94914783,0.76197682,0.37568540,2.10866511,2.56698055,0.05765013,2.74098057
-5.19559780,7.03902419,0.04911920,0.98231131,0.78804604,0.38515966,2.17191470,2.60265892,0.05807057,2.78372437
-5.18959480,7.15473932,0.04943825,1.01694567,0.81356961,0.39464197,2.23505600,2.63684818,0.05842706,2.82346772
-5.18359180,7.26691992,0.04963701,1.05310125,0.83856106,0.40420709,2.29838282,2.67003479,0.05873533,2.86065677
-5.17758879,7.37667907,0.04973285,1.09078418,0.86303314,0.41392359,2.36215170,2.70267595,0.05901140,2.89574754
-5.17158579,7.48500650,0.04974432,1.12994275,0.88698964,0.42384802,2.42654867,2.73516477,0.05927066,2.92917257
-5.16558279,7.59267979,0.04969031,1.17045517,0.91041713,0.43401933,2.49165783,2.76779738,0.05952698,2.96130806
-5.15957979,7.70018363,0.04958932,1.21211963,0.93327751,0.44445382,2.55743362,2.80074415,0.05979186,2.99244330
-5.15357679,7.80764244,0.04945867,1.25464744,0.95550164,0.45514109,2.62367875,2.83402675,0.06007372,3.02275425
-5.14757379,7.91477068,0.04931396,1.29766023,0.97698466,0.46604109,2.69002924,2.86750279,0.06037721,3.05228280
-5.14157079,8.02084444,0.04916845,1.34069147,0.99758339,0.47708264,2.75594787,2.90085904,0.06070289,3.08092311
-5.13556778,8.12469699,0.04903278,1.38319287,1.01711615,0.48816355,2.82072695,2.93361407,0.06104690,3.10841603
-5.12956478,8.22473922,0.04891465,1.42454547,1.03536511,0.49915233,2.88350058,2.96513049,0.06140101,3.13435199
-5.12356178,8.31900512,0.04881885,1.46407540,1.05208129,0.50989168,2.94326646,2.99463636,0.06175280,3.15818273
-5.11755878,8.40522041,0.04874731,1.50107364,1.06699197,0.52020342,2.99891626,3.02125509,0.06208613,3.17924129
-5.11155578,8.48089193,0.04869941,1.53481905,1.07981041,0.52989487,3.04927368,3.04404230,0.06238172,3.19676955
-5.10555278,8.54341330,0.04867239,1.56460370,1.09024723,0.53876631,3.09313837,3.06202805,0.06261805,3.20995221
-5.09954977,8.59018239,0.04866183,1.58975938,1.09802325,0.54661925,3.12933389,3.07426233,0.06277223,3.21795544
-5.09354677,8.61872468,0.04866232,1.60968404,1.10288280,0.55326505,3.15675749,3.07986165,0.06282114,3.21996861
-5.08754377,8.62681668,0.04866813,1.62386676,1.10460718,0.55853364,3.17442935,3.07805441,0.06274248,3.21524694
-5.08154077,8.61260339,0.04867387,1.63191034,1.10302731,0.56228170,3.18153903,3.06822276,0.06251589,3.20315316
-5.07553777,8.57470404,0.04867520,1.63355002,1.09803515,0.56440018,3.17748697,3.04993900,0.06212401,3.18319602
-5.06953477,8.51230095,0.04866946,1.62866771,1.08959300,0.56482058,3.16191894,3.02299480,0.06155343,3.15506389
-5.06353177,8.42520732,0.04865618,1.61730087,1.07774051,0.56351976,3.13475203,2.98742163,0.06079553,3.11865175
-5.05752876,8.31391042,0.04863757,1.59964569,1.06259870,0.56052315,3.09619080,2.94350172,0.05984701,3.07408024
-5.05152576,8.17958841,0.04861875,1.57605423,1.04437089,0.55590598,3.04673287,2.89176894,0.05871042,3.02170594
-5.04552276,8.02409980,0.04860798,1.54702591,1.02334052,0.54979280,2.98716384,2.83299959,0.05739424,2.96212216
-5.03951976,7.84994606,0.04861657,1.51319353,0.99986566,0.54235490,2.91854149,2.76819361,0.05591288,2.89615038
-5.03351676,7.66020918,0.04865873,1.47530451,0.97437072,0.53380615,2.84217018,2.69854718,0.05428637,2.82482256
-5.02751376,7.45846669,0.04875121,1.43419818,0.94733551,0.52439713,2.75956642,2.62541780,0.05253984,2.74935508
-5.02151076,7.24868815,0.04891284,1.39078015,0.91928210,0.51440797,2.67241710,2.55028346,0.05070281,2.67111550
-5.01550775,7.03511706,0.04916384,1.34599468,0.89076017,0.50414006,2.58253188,2.47469768,0.04880828,2.59158344
-5.00950475,6.82214333,0.04952510,1.30079629,0.86233125,0.49390715,2.49179188,2.40024205,0.04689173,2.51230723
-5.00350175,6.61417095,0.05001735,1.25612165,0.83455260,0.48402586,2.40209626,2.32847823,0.04499001,2.43485807
-4.99749875,6.41548615,0.05066024,1.21286268,0.80796130,0.47480629,2.31530883,2.26090107,0.04314017,2.36078341
-4.99149575,6.23013037,0.05147141,1.17184184,0.78305906,0.46654273,2.23320639,2.19889449,0.04137829,2.29156133
-4.98549275,6.06178269,0.05246560,1.13379044,0.76029842,0.45950506,2.15743050,2.14369140,0.03973838,2.22855755
-4.97948974,5.91365515,0.05365374,1.09933034,0.74007061,0.45393077,2.08944406,2.09633896,0.03825127,2.17298645
-4.97348674,5.78840419,0.05504215,1.06895977,0.72269556,0.45001819,2.03049407,2.05767003,0.03694375,2.12587744
-4.96748374,5.68806051,0.05663188,1.04304325,0.70841428,0.44792082,1.98158134,2.02828148,0.03583772,2.08804755
-4.96148074,5.61397914,0.05841810,1.02180596,0.69738376,0.44774304,1.94343799,2.00851969,0.03494961,2.06008113
-4.95547774,5.56681042,0.06038975,1.00533234,0.68967455,0.44953730,1.91651307,1.99847362,0.03428986,2.04231695
-4.94947474,5.54649252,0.06252935,0.99356884,0.68527092,0.45330279,1.90096650,1.99797522,0.03386278,2.03484310
-4.94347174,5.55226484,0.06481302,0.98633059,0.68407361,0.45898576,1.89667130,2.00660711,0.03366639,2.03749943
-4.93746873,5.58270171,0.06721070,0.98331142,0.68590491,0.46648119,1.90322371,2.02371710,0.03369266,2.04988744
-4.93146573,5.63576469,0.06968664,0.98409715,0.69051601,0.47563620,1.91996092,2.04843909,0.03392777,2.07138701
-4.92546273,5.70887186,0.07220010,0.98818132,0.69759617,0.48625460,1.94598542,2.07971965,0.03435267,2.10117934
-4.91945973,5.79898171,0.07470626,0.99498309,0.70678352,0.49810295,1.98019555,2.11634957,0.03494372,2.13827516
-4.91345673,5.90268899,0.07715731,1.00386663,0.71767701,0.51091755,2.02132086,2.15699954,0.03567350,2.18154736
-4.90745373,6.01632963,0.07950376,1.01416157,0.72984932,0.52441246,2.06796148,2.20025890,0.03651171,2.22976668
-4.90145073,6.13609147,0.08169577,1.02518384,0.74285996,0.53828810,2.11863021,2.24467650,0.03742613,2.28163947
-4.89544772,6.25812743,0.08368464,1.03625639,0.75626856,0.55224033,2.17179597,2.28880251,0.03838367,2.33584611
-4.88944472,6.37866770,0.08542429,1.04672927,0.76964754,0.56596951,2.22592748,2.33123001,0.03935139,2.39107882
-4.88344172,6.49412734,0.08687269,1.05599848,0.78259391,0.57918943,2.27953575,2.37063507,0.04029753,2.44607762
-4.87743872,6.60120603,0.08799323,1.06352321,0.79473985,0.59163565,2.33121413,2.40581429,0.04119241,2.49966325
-4.87143572,6.69697687,0.08875591,1.06884092,0.80576158,0.60307301,2.37967479,2.43571855,0.04200939,2.55076598
-4.86543272,6.77896146,0.08913832,1.07157996,0.81538639,0.61330197,2.42378066,2.45948196,0.04272555,2.59844950
-4.85942971,6.84518908,0.08912644,1.07146942,0.82339746,0.62216363,2.46257189,2.47644522,0.04332235,2.64192904
-4.85342671,6.89423852,0.08871505,1.06834597,0.82963649,0.62954319,2.49528627,2.48617263,0.04378614,2.68058364
-4.84742371,6.92526151,0.08790797,1.06215770,0.83400412,0.63537176,2.52137328,2.48846235,0.04410843,2.71396212
-4.84142071,6.93798787,0.08671794,1.05296479,0.83645810,0.63962651,2.54050159,2.48334976,0.04428607,2.74178311
-4.83541771,6.93271290,0.08516615,1.04093725,0.83700956,0.64232919,2.55256031,2.47110396,0.04432125,2.76392959
-4.82941471,6.91026859,0.08328161,1.02634990,0.83571756,0.64354319,2.55765420,2.45221775,0.04422130,2.78043843
-4.82341171,6.87198038,0.08110021,1.00957479,0.83268228,0.64336928,2.55609363,2.42739180,0.04399846,2.79148607
-4.81740870,6.81961230,0.07866361,0.99107156,0.82803740,0.64194042,2.54837997,2.39751349,0.04366936,2.79737118
-4.81140570,6.75530311,0.07601795,0.97137587,0.82194181,0.63941574,2.53518725,2.36363173,0.04325458,2.79849544
-4.80540270,6.68149643,0.07321260,0.95108666,0.81457151,0.63597430,2.51734111,2.32692836,0.04277798,2.79534347
-4.79939970,6.60086778,0.07029872,0.93085219,0.80611167,0.63180859,2.49579574,2.28868740,0.04226603,2.78846309
-4.79339670,6.51625128,0.06732796,0.91135566,0.79674962,0.62711847,2.47160980,2.25026305,0.04174717,2.77844643
-4.78739370,6.43056814,0.06435120,0.89330037,0.78666877,0.62210547,2.44592181,2.21304722,0.04125100,2.76591291
-4.78139070,6.34675889,0.06141744,0.87739486,0.77604384,0.61696783,2.41992560,2.17843755,0.04080765,2.75149424
-4.77538769,6.26772048,0.05857278,0.86433820,0.76503745,0.61189645,2.39484620,2.14780623,0.04044701,2.73582180
-4.76938469,6.19624913,0.05585964,0.85480555,0.75379805,0.60707163,2.37191622,2.12247035,0.04019810,2.71951622
-4.76338169,6.13498896,0.05331607,0.84943408,0.74245923,0.60266085,2.35235286,2.10366390,0.04008842,2.70317907
-4.75737869,6.08638624,0.05097537,0.84880934,0.73114009,0.59881733,2.33733549,2.09251163,0.04014335,2.68738606
-4.75137569,6.05264889,0.04886570,0.85345213,0.71994658,0.59567932,2.32798362,2.09000501,0.04038565,2.67268147
-4.74537269,6.03571033,0.04700999,0.86380600,0.70897353,0.59337003,2.32533521,2.09698017,0.04083485,2.65957308
-4.73936968,6.03719737,0.04542590,0.88022548,0.69830695,0.59199795,2.33032536,2.11409817,0.04150694,2.64852722
-4.73336668,6.05840133,0.04412587,0.90296519,0.68802654,0.59165740,2.34376531,2.14182752,0.04241383,2.63996347
-4.72736368,6.10025242,0.04311730,0.93217010,0.67820799,0.59242915,2.36632207,2.18042940,0.04356312,2.63424884
-4.72136068,6.16329727,0.04240271,0.96786729,0.66892495,0.59438099,2.39849898,2.22994581,0.04495773,2.63169113
-4.71535768,6.24768020,0.04198000,1.00995946,0.66025037,0.59756805,2.44061781,2.29019107,0.04659572,2.63253180
-4.70935468,6.35312891,0.04184269,1.05822067,0.65225735,0.60203292,2.49280300,2.36074727,0.04847012,2.63693840
-4.70335168,6.47894565,0.04198013,1.11229468,0.64501916,0.60780542,2.55496875,2.44096418,0.05056889,2.64499712
-4.69734867,6.62400511,0.04237784,1.17169623,0.63860871,0.61490201,2.62680987,2.52996403,0.05287494,2.65670587
-4.69134567,6.78676021,0.04301770,1.23581558,0.63309735,0.62332504,2.70779711,2.62665182,0.05536623,2.67196860
-4.68534267,6.96525690,0.04387825,1.30392651,0.62855316,0.63306168,2.79717757,2.72973123,0.05801602,2.69059138
-4.67933967,7.15715894,0.04493500,1.37519782,0.62503894,0.64408276,2.89398094,2.83772642,0.06079325,2.71228084
-4.67333667,7.35978295,0.04616071,1.44870832,0.62260986,0.65634158,2.99703170,2.94900949,0.06366297,2.73664541
-4.66733367,7.57014396,0.04752579,1.52346493,0.62131114,0.66977277,3.10496748,3.06183321,0.06658691,2.76319974
-4.66133067,7.78501075,0.04899868,1.59842356,0.62117573,0.68429130,3.21626347,3.17436836,0.06952419,2.79137238
-4.65532766,8.00097003,0.05054628,1.67251215,0.62222224,0.69979185,3.32926221,3.28474466,0.07243210,2.82051681
-4.64932466,8.21449776,0.05213448,1.74465503,0.62445316,0.71614837,3.44220827,3.39109410,0.07526693,2.84992546
-4.64332166,8.42203567,0.05372870,1.81379804,0.62785349,0.73321427,3.55328675,3.49159532,0.07798492,2.87884646
