energy_ev,total_up,As_p_up,As_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.33966983,1.90789867,0.19772097,0.00000000,0.47537181,1.53375945,0.00077017,0.25202487
-5.33366683,1.85073898,0.18842945,0.00000000,0.45056485,1.49412784,0.00083402,0.24009415
-5.32766383,1.79759647,0.17984279,0.00000000,0.42739582,1.45750036,0.00091285,0.22878610
-5.32166083,1.74936436,0.17204687,0.00000000,0.40598059,1.42463617,0.00100621,0.21821361
-5.31565783,1.70681377,0.16510701,0.00000000,0.38640724,1.39619533,0.00111343,0.20847080
-5.30965483,1.67056232,0.15906554,0.00000000,0.36873207,1.37271159,0.00123362,0.19962990
-5.30365183,1.64104815,0.15394030,0.00000000,0.35297653,1.35456986,0.00136561,0.19173899
-5.29764882,1.61851090,0.14972401,0.00000000,0.33912526,1.34198933,0.00150798,0.18482057
-5.29164582,1.60298076,0.14638470,0.00000000,0.32712554,1.33501350,0.00165903,0.17887129
-5.28564282,1.59427626,0.14386701,0.00000000,0.31688815,1.33350748,0.00181681,0.17386254
-5.27963982,1.59201107,0.14209453,0.00000000,0.30828981,1.33716295,0.00197912,0.16974221
-5.27363682,1.59560972,0.14097285,0.00000000,0.30117706,1.34551072,0.00214359,0.16643725
-5.26763382,1.60433151,0.14039334,0.00000000,0.29537142,1.35794027,0.00230767,0.16385708
-5.26163082,1.61730164,0.14023736,0.00000000,0.29067564,1.37372560,0.00246870,0.16189760
-5.25562781,1.63354812,0.14038085,0.00000000,0.28688076,1.39205614,0.00262401,0.16044561
-5.24962481,1.65204283,0.14069891,0.00000000,0.28377362,1.41207127,0.00277096,0.15938348
-5.24362181,1.67174473,0.14107039,0.00000000,0.28114445,1.43289704,0.00290704,0.15859374
-5.23761881,1.69164326,0.14138204,0.00000000,0.27879421,1.45368320,0.00302995,0.15796355
-5.23161581,1.71079989,0.14153227,0.00000000,0.27654143,1.47363886,0.00313766,0.15738863
-5.22561281,1.72838603,0.14143425,0.00000000,0.27422798,1.49206527,0.00322850,0.15677669
-5.21960980,1.74371542,0.14101826,0.00000000,0.27172393,1.50838404,0.00330121,0.15605014
-5.21360680,1.75626974,0.14023324,0.00000000,0.26893088,1.52215976,0.00335503,0.15514797
-5.20760380,1.76571634,0.13904750,0.00000000,0.26578399,1.53311584,0.00338967,0.15402680
-5.20160080,1.77191742,0.13744855,0.00000000,0.26225258,1.54114321,0.00340536,0.15266107
-5.19559780,1.77493056,0.13544227,0.00000000,0.25833917,1.54630145,0.00340286,0.15104246
-5.18959480,1.77500063,0.13305121,0.00000000,0.25407738,1.54881255,0.00338339,0.14917856
-5.18359180,1.77254395,0.13031247,0.00000000,0.24952859,1.54904780,0.00334862,0.14709092
-5.17758879,1.76812534,0.12727503,0.00000000,0.24477770,1.54750855,0.00330059,0.14481265
-5.17158579,1.76242967,0.12399685,0.00000000,0.23992817,1.54480185,0.00324164,0.14238570
-5.16558279,1.75622906,0.12054172,0.00000000,0.23509667,1.54161235,0.00317430,0.13985793
-5.15957979,1.75034749,0.11697628,0.00000000,0.23040743,1.53867160,0.00310120,0.13728023
-5.15357679,1.74562436,0.11336696,0.00000000,0.22598678,1.53672633,0.00302498,0.13470363
-5.14757379,1.74287855,0.10977737,0.00000000,0.22195779,1.53650697,0.00294817,0.13217683
-5.14157079,1.74287452,0.10626591,0.00000000,0.21843539,1.53869774,0.00287307,0.12974388
-5.13556778,1.74629155,0.10288389,0.00000000,0.21552209,1.54390941,0.00280173,0.12744241
-5.12956478,1.75369743,0.09967400,0.00000000,0.21330428,1.55265571,0.00273582,0.12530225
-5.12356178,1.76552709,0.09666943,0.00000000,0.21184928,1.56533419,0.00267659,0.12334451
-5.11755878,1.78206705,0.09389327,0.00000000,0.21120314,1.58221193,0.00262485,0.12158119
-5.11155578,1.80344573,0.09135854,0.00000000,0.21138916,1.60341650,0.00258094,0.12001515
-5.10555278,1.82962985,0.08906849,0.00000000,0.21240715,1.62893232,0.00254475,0.11864053
-5.09954977,1.86042668,0.08701735,0.00000000,0.21423331,1.65860212,0.00251574,0.11744352
-5.09354677,1.89549191,0.08519126,0.00000000,0.21682078,1.69213351,0.00249297,0.11640339
-5.08754377,1.93434250,0.08356953,0.00000000,0.22010081,1.72910999,0.00247521,0.11549373
-5.08154077,1.97637402,0.08212595,0.00000000,0.22398433,1.76900608,0.00246096,0.11468385
-5.07553777,2.02088170,0.08083022,0.00000000,0.22836417,1.81120572,0.00244858,0.11394030
-5.06953477,2.06708444,0.07964943,0.00000000,0.23311758,1.85502348,0.00243635,0.11322836
-5.06353177,2.11415085,0.07854942,0.00000000,0.23810922,1.89972758,0.00242257,0.11251355
-5.05752876,2.16122654,0.07749616,0.00000000,0.24319448,1.94456412,0.00240563,0.11176306
-5.05152576,2.20746169,0.07645698,0.00000000,0.24822309,1.98878158,0.00238414,0.11094710
-5.04552276,2.25203806,0.07540160,0.00000000,0.25304304,2.03165477,0.00235692,0.11004006
-5.03951976,2.29419448,0.07430313,0.00000000,0.25750454,2.07250754,0.00232315,0.10902154
-5.03351676,2.33325012,0.07313873,0.00000000,0.26146419,2.11073339,0.00228231,0.10787719
-5.02751376,2.36862463,0.07189028,0.00000000,0.26478909,2.14581328,0.00223429,0.10659935
-5.02151076,2.39985456,0.07054472,0.00000000,0.26736083,2.17733010,0.00217935,0.10518746
-5.01550775,2.42660557,0.06909428,0.00000000,0.26907925,2.20497926,0.00211811,0.10364822
-5.00950475,2.44867989,0.06753658,0.00000000,0.26986587,2.22857507,0.00205158,0.10199560
-5.00350175,2.46601885,0.06587453,0.00000000,0.26966682,2.24805264,0.00198104,0.10025055
-4.99749875,2.47870059,0.06411615,0.00000000,0.26845516,2.26346544,0.00190809,0.09844050
-4.99149575,2.48693291,0.06227421,0.00000000,0.26623261,2.27497853,0.00183451,0.09659870
-4.98549275,2.49104174,0.06036588,0.00000000,0.26303046,2.28285794,0.00176226,0.09476333
-4.97948974,2.49145585,0.05841223,0.00000000,0.25890967,2.28745669,0.00169338,0.09297646
-4.97348674,2.48868850,0.05643772,0.00000000,0.25396021,2.28919821,0.00162996,0.09128290
-4.96748374,2.48331689,0.05446967,0.00000000,0.24829961,2.28855792,0.00157408,0.08972895
-4.96148074,2.47596048,0.05253770,0.00000000,0.24207066,2.28604391,0.00152771,0.08836109
-4.95547774,2.46725910,0.05067323,0.00000000,0.23543856,2.28217769,0.00149272,0.08722471
-4.94947474,2.45785197,0.04890890,0.00000000,0.22858736,2.27747588,0.00147081,0.08636281
-4.94347174,2.44835839,0.04727814,0.00000000,0.22171602,2.27243369,0.00146350,0.08581484
-4.93746873,2.43936104,0.04581464,0.00000000,0.21503402,2.26751086,0.00147208,0.08561565
-4.93146573,2.43139232,0.04455198,0.00000000,0.20875680,2.26312061,0.00149761,0.08579454
-4.92546273,2.42492417,0.04352311,0.00000000,0.20310097,2.25962190,0.00154089,0.08637457
-4.91945973,2.42036142,0.04275996,0.00000000,0.19827960,2.25731495,0.00160251,0.08737198
-4.91345673,2.41803861,0.04229297,0.00000000,0.19449742,2.25644012,0.00168278,0.08879582
-4.90745373,2.41821981,0.04215058,0.00000000,0.19194624,2.25717947,0.00178179,0.09064781
-4.90145073,2.42110087,0.04235870,0.00000000,0.19080050,2.25966064,0.00189939,0.09292228
-4.89544772,2.42681359,0.04294008,0.00000000,0.19121299,2.26396243,0.00203518,0.09560632
-4.88944472,2.43543075,0.04391363,0.00000000,0.19331085,2.27012105,0.00218857,0.09868007
-4.88344172,2.44697150,0.04529366,0.00000000,0.19719184,2.27813669,0.00235870,0.10211695
-4.87743872,2.46140623,0.04708910,0.00000000,0.20292095,2.28797944,0.00254453,0.10588413
-4.87143572,2.47866056,0.04930263,0.00000000,0.21052730,2.29959413,0.00274475,0.10994291
-4.86543272,2.49861788,0.05192985,0.00000000,0.22000160,2.31290377,0.00295784,0.11424912
-4.85942971,2.52112060,0.05495852,0.00000000,0.23129412,2.32781132,0.00318202,0.11875354
-4.85342671,2.54596992,0.05836784,0.00000000,0.24431330,2.34420003,0.00341528,0.12340234
-4.84742371,2.57292483,0.06212794,0.00000000,0.25892516,2.36193243,0.00365535,0.12813746
-4.84142071,2.60170061,0.06619961,0.00000000,0.27495373,2.38084865,0.00389969,0.13289713
-4.83541771,2.63196776,0.07053424,0.00000000,0.29218242,2.40076449,0.00414556,0.13761636
-4.82941471,2.66335194,0.07507417,0.00000000,0.31035673,2.42147010,0.00438994,0.14222761
-4.82341171,2.69543592,0.07975338,0.00000000,0.32918815,2.44272974,0.00462965,0.14666155
-4.81740870,2.72776388,0.08449863,0.00000000,0.34835942,2.46428342,0.00486131,0.15084802
-4.81140570,2.75984885,0.08923091,0.00000000,0.36753115,2.48585064,0.00508145,0.15471720
-4.80540270,2.79118326,0.09386740,0.00000000,0.38634962,2.50713661,0.00528653,0.15820098
-4.79939970,2.82125258,0.09832366,0.00000000,0.40445568,2.52784089,0.00547305,0.16123449
-4.79339670,2.84955164,0.10251616,0.00000000,0.42149450,2.54766801,0.00563759,0.16375792
-4.78739370,2.87560284,0.10636501,0.00000000,0.43712583,2.56633964,0.00577693,0.16571834
-4.78139070,2.89897522,0.10979665,0.00000000,0.45103443,2.58360741,0.00588815,0.16707167
-4.77538769,2.91930316,0.11274667,0.00000000,0.46294025,2.59926535,0.00596871,0.16778460
-4.76938469,2.93630334,0.11516225,0.00000000,0.47260789,2.61316100,0.00601652,0.16783634
-4.76338169,2.94978859,0.11700445,0.00000000,0.47985494,2.62520392,0.00603004,0.16722025
-4.75737869,2.95967729,0.11825002,0.00000000,0.48455875,2.63537073,0.00600835,0.16594501
-4.75137569,2.96599742,0.11889258,0.00000000,0.48666133,2.64370586,0.00595119,0.16403541
-4.74537269,2.96888437,0.11894335,0.00000000,0.48617195,2.65031747,0.00585897,0.16153263
-4.73936968,2.96857233,0.11843103,0.00000000,0.48316745,2.65536841,0.00573279,0.15849390
-4.73336668,2.96537929,0.11740112,0.00000000,0.47778997,2.65906243,0.00557441,0.15499152
-4.72736368,2.95968630,0.11591442,0.00000000,0.47024231,2.66162625,0.00538621,0.15111131
-4.72136068,2.95191208,0.11404498,0.00000000,0.46078094,2.66328851,0.00517115,0.14695034
-4.71535768,2.94248435,0.11187746,0.00000000,0.44970701,2.66425684,0.00493262,0.14261421
-4.70935468,2.93180965,0.10950394,0.00000000,0.43735569,2.66469466,0.00467442,0.13821383
-4.70335168,2.92024353,0.10702053,0.00000000,0.42408424,2.66469926,0.00440057,0.13386181
-4.69734867,2.90806314,0.10452367,0.00000000,0.41025943,2.66428289,0.00411528,0.12966870
-4.69134567,2.89544400,0.10210649,0.00000000,0.39624469,2.66335832,0.00382275,0.12573920
-4.68534267,2.88244258,0.09985518,0.00000000,0.38238765,2.66173013,0.00352710,0.12216835
-4.67933967,2.86898611,0.09784580,0.00000000,0.36900851,2.65909274,0.00323227,0.11903814
-4.67333667,2.85487022,0.09614132,0.00000000,0.35638973,2.65503562,0.00294191,0.11641445
-4.66733367,2.83976501,0.09478936,0.00000000,0.34476742,2.64905574,0.00265930,0.11434454
-4.66133067,2.82322918,0.09382045,0.00000000,0.33432476,2.64057684,0.00238732,0.11285527
-4.65532766,2.80473159,0.09324700,0.00000000,0.32518769,2.62897470,0.00212838,0.11195198
-4.64932466,2.78367914,0.09306309,0.00000000,0.31742285,2.61360695,0.00188442,0.11161826
-4.64332166,2.75944926,0.09324489,0.00000000,0.31103799,2.59384601,0.00165688,0.11181644
-4.63731866,2.73142540,0.09375184,0.00000000,0.30598459,2.56911326,0.00144676,0.11248900
-4.63131566,2.69903331,0.09452846,0.00000000,0.30216252,2.53891250,0.00125461,0.11356065
-4.62531266,2.66177620,0.09550679,0.00000000,0.29942655,2.50286090,0.00108058,0.11494105
-4.61930965,2.61926686,0.09660915,0.00000000,0.29759433,2.46071565,0.00092448,0.11652818
-4.61330665,2.57125485,0.09775141,0.00000000,0.29645544,2.41239481,0.00078584,0.11821207
-4.60730365,2.51764759,0.09884630,0.00000000,0.29578110,2.35799126,0.00066396,0.11987875
-4.60130065,2.45852394,0.09980692,0.00000000,0.29533415,2.29777896,0.00055795,0.12141445
-4.59529765,2.39413998,0.10055003,0.00000000,0.29487884,2.23221114,0.00046684,0.12270954
-4.58929465,2.32492651,0.10099921,0.00000000,0.29419009,2.16191061,0.00038962,0.12366245
-4.58329165,2.25147876,0.10108770,0.00000000,0.29306176,2.08765263,0.00032527,0.12418302
-4.57728864,2.17453867,0.10076071,0.00000000,0.29131376,2.01034131,0.00027283,0.12419552
-4.57128564,2.09497099,0.09997729,0.00000000,0.28879772,1.93098059,0.00023146,0.12364095
-4.56528264,2.01373431,0.09871157,0.00000000,0.28540101,1.85064141,0.00020044,0.12247868
-4.55927964,1.93184854,0.09695347,0.00000000,0.28104916,1.77042644,0.00017924,0.12068738
-4.55327664,1.85036040,0.09470867,0.00000000,0.27570653,1.69143417,0.00016755,0.11826515
-4.54727364,1.77030862,0.09199819,0.00000000,0.26937546,1.61472383,0.00016528,0.11522903
-4.54127064,1.69269018,0.08885724,0.00000000,0.26209397,1.54128266,0.00017256,0.11161374
-4.53526763,1.61842936,0.08533373,0.00000000,0.25393217,1.47199686,0.00018984,0.10746987
-4.52926463,1.54835049,0.08148643,0.00000000,0.24498775,1.40762726,0.00021780,0.10286165
-4.52326163,1.48315566,0.07738272,0.00000000,0.23538074,1.34879059,0.00025741,0.09786428
-4.51725863,1.42340791,0.07309630,0.00000000,0.22524784,1.29594679,0.00030992,0.09256105
-4.51125563,1.36952052,0.06870476,0.00000000,0.21473660,1.24939263,0.00037682,0.08704042
-4.50525263,1.32175244,0.06428720,0.00000000,0.20399974,1.20926158,0.00045986,0.08139306
-4.49924962,1.28020960,0.05992189,0.00000000,0.19318987,1.17552961,0.00056099,0.07570908
-4.49324662,1.24485200,0.05568424,0.00000000,0.18245467,1.14802628,0.00068236,0.07007547
-4.48724362,1.21550559,0.05164487,0.00000000,0.17193286,1.12645048,0.00082622,0.06457392
-4.48124062,1.19187841,0.04786807,0.00000000,0.16175088,1.11038979,0.00099490,0.05927893
-4.47523762,1.17357988,0.04441048,0.00000000,0.15202046,1.09934255,0.00119072,0.05425643
-4.46923462,1.16014232,0.04132014,0.00000000,0.14283697,1.09274159,0.00141590,0.04956279
-4.46323162,1.15104364,0.03863580,0.00000000,0.13427857,1.08997846,0.00167251,0.04524418
-4.45722861,1.14573018,0.03638654,0.00000000,0.12640603,1.09042745,0.00196231,0.04133642
-4.45122561,1.14363881,0.03459171,0.00000000,0.11926322,1.09346818,0.00228673,0.03786511
-4.44522261,1.14421754,0.03326099,0.00000000,0.11287800,1.09850639,0.00264669,0.03484611
-4.43921961,1.14694390,0.03239478,0.00000000,0.10726358,1.10499204,0.00304258,0.03228618
-4.43321661,1.15134078,0.03198472,0.00000000,0.10242013,1.11243452,0.00347413,0.03018394
-4.42721361,1.15698926,0.03201440,0.00000000,0.09833654,1.12041461,0.00394037,0.02853082
-4.42121061,1.16353857,0.03246020,0.00000000,0.09499235,1.12859328,0.00443963,0.02731226
-4.41520760,1.17071299,0.03329229,0.00000000,0.09235969,1.13671723,0.00496945,0.02650879
-4.40920460,1.17831612,0.03447570,0.00000000,0.09040527,1.14462165,0.00552669,0.02609732
-4.40320160,1.18623263,0.03597156,0.00000000,0.08909234,1.15223029,0.00610755,0.02605222
-4.39719860,1.19442807,0.03773841,0.00000000,0.08838262,1.15955337,0.00670768,0.02634656
-4.39119560,1.20294691,0.03973361,0.00000000,0.08823829,1.16668378,0.00732234,0.02695316
-4.38519260,1.21190944,0.04191480,0.00000000,0.08862383,1.17379180,0.00794658,0.02784567
-4.37918959,1.22150763,0.04424144,0.00000000,0.08950790,1.18111893,0.00857542,0.02899956
-4.37318659,1.23200048,0.04667634,0.00000000,0.09086518,1.18897098,0.00920414,0.03039300
-4.36718359,1.24370878,0.04918718,0.00000000,0.09267811,1.19771077,0.00982850,0.03200773
-4.36118059,1.25700951,0.05174796,0.00000000,0.09493845,1.20775037,0.01044502,0.03382974
-4.35517759,1.27232987,0.05434027,0.00000000,0.09764876,1.21954323,0.01105122,0.03584985
-4.34917459,1.29014068,0.05695446,0.00000000,0.10082351,1.23357590,0.01164587,0.03806420
-4.34317159,1.31094912,0.05959045,0.00000000,0.10448996,1.25035930,0.01222917,0.04047446
-4.33716858,1.33529047,0.06225829,0.00000000,0.10868853,1.27041964,0.01280288,0.04308795
-4.33116558,1.36371879,0.06497830,0.00000000,0.11347270,1.29428842,0.01337045,0.04591748
-4.32516258,1.39679603,0.06778085,0.00000000,0.11890828,1.32249190,0.01393697,0.04898095
-4.31915958,1.43507984,0.07070554,0.00000000,0.12507210,1.35553947,0.01450913,0.05230072
-4.31315658,1.47910965,0.07380009,0.00000000,0.13204994,1.39391130,0.01509507,0.05590264
-4.30715358,1.52939135,0.07711856,0.00000000,0.13993376,1.43804511,0.01570411,0.05981495
