energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.71785893,1.83711336,0.00345161,0.27003866,0.37294289,0.53398703,0.95639130,0.48161879,0.00881594,0.46093584
-5.71185593,1.93784082,0.00351828,0.29574332,0.38698030,0.55425777,1.05121920,0.51498174,0.00949646,0.47531224
-5.70585293,2.04930868,0.00362729,0.32377941,0.40297329,0.57605908,1.15596344,0.55152704,0.01024289,0.49257563
-5.69984992,2.17116501,0.00377640,0.35407752,0.42085946,0.59927516,1.27053259,0.59120070,0.01105483,0.51260080
-5.69384692,2.30292058,0.00396336,0.38652212,0.44055900,0.62377997,1.39466720,0.63390305,0.01193082,0.53523995
-5.68784392,2.44393096,0.00418582,0.42094813,0.46197253,0.64943392,1.52791987,0.67948247,0.01286820,0.56031995
-5.68184092,2.59338024,0.00444129,0.45713875,0.48497882,0.67608021,1.66963913,0.72772978,0.01386291,0.58763944
-5.67583792,2.75026794,0.00472700,0.49482471,0.50943281,0.70354131,1.81895823,0.77837380,0.01490941,0.61696601
-5.66983492,2.91340031,0.00503985,0.53368509,0.53516396,0.73161579,1.97478972,0.83107844,0.01600060,0.64803373
-5.66383192,3.08138738,0.00537633,0.57334999,0.56197517,0.76007601,2.13582702,0.88544155,0.01712776,0.68054151
-5.65782891,3.25264672,0.00573246,0.61340487,0.58964238,0.78866684,2.30055328,0.94099600,0.01828059,0.71415249
-5.65182591,3.42541465,0.00610376,0.65339683,0.61791497,0.81710584,2.46725811,0.99721299,0.01944732,0.74849477
-5.64582291,3.59776542,0.00648522,0.69284243,0.64651705,0.84508497,2.63406196,1.05350787,0.02061481,0.78316359
-5.63981991,3.76763815,0.00687136,0.73123715,0.67514974,0.87227398,2.79894801,1.10924831,0.02176881,0.81772530
-5.63381691,3.93287145,0.00725625,0.76806604,0.70349439,0.89832550,2.95980077,1.16376482,0.02289423,0.85172289
-5.62781391,4.09124480,0.00763361,0.80281535,0.73121683,0.92288168,3.11445038,1.21636340,0.02397546,0.88468328
-5.62181091,4.24052560,0.00799694,0.83498466,0.75797251,0.94558231,3.26072128,1.26633983,0.02499673,0.91612604
-5.61580790,4.37852062,0.00833965,0.86409932,0.78341257,0.96607402,3.39648378,1.31299547,0.02594257,0.94557347
-5.60980490,4.50312999,0.00865521,0.88972245,0.80719060,0.98402037,3.51970673,1.35565380,0.02679818,0.97256166
-5.60380190,4.61240218,0.00893736,0.91146644,0.82897015,0.99911237,3.62850956,1.39367741,0.02754993,0.99665216
-5.59779890,4.70458781,0.00918026,0.92900324,0.84843260,1.01107899,3.72121177,1.42648469,0.02818567,1.01744398
-5.59179590,4.77819053,0.00937868,0.94207330,0.86528541,1.01969730,3.79637825,1.45356575,0.02869521,1.03458537
-5.58579290,4.83201312,0.00952819,0.95049274,0.87927036,1.02480183,3.85285873,1.47449708,0.02907061,1.04778501
-5.57978989,4.86519704,0.00962528,0.95415857,0.89017173,1.02629262,3.88982003,1.48895420,0.02930643,1.05682212
-5.57378689,4.87725405,0.00966750,0.95305171,0.89782394,1.02414182,3.90677007,1.49672220,0.02939996,1.06155526
-5.56778389,4.86808871,0.00965355,0.94723788,0.90211855,1.01839837,3.90357267,1.49770348,0.02935134,1.06192925
-5.56178089,4.83801083,0.00958336,0.93686616,0.90301033,1.00919063,3.88045297,1.49192261,0.02916357,1.05798006
-5.55577789,4.78773745,0.00945807,0.92216552,0.90052197,0.99672678,3.83799309,1.47952799,0.02884246,1.04983747
-5.54977489,4.71838409,0.00928003,0.90343928,0.89474749,0.98129302,3.77711851,1.46079040,0.02839648,1.03772520
-5.54377189,4.63144557,0.00905276,0.88105780,0.88585375,0.96324945,3.69907562,1.43609826,0.02783656,1.02195872
-5.53776888,4.52876694,0.00878081,0.85544967,0.87408026,0.94302391,3.60540128,1.40594995,0.02717580,1.00294046
-5.53176588,4.41250542,0.00846969,0.82709161,0.85973690,0.92110383,3.49788556,1.37094324,0.02642911,0.98115284
-5.52576288,4.28508442,0.00812569,0.79649761,0.84319965,0.89802643,3.37852884,1.33176231,0.02561281,0.95714911
-5.51975988,4.14914116,0.00775571,0.76420733,0.82490431,0.87436752,3.24949465,1.28916260,0.02474425,0.93154227
-5.51375688,4.00746938,0.00736708,0.73077440,0.80533822,0.85072933,3.11305983,1.24395408,0.02384135,0.90499255
-5.50775388,3.86295876,0.00696740,0.69675474,0.78503034,0.82772758,2.97156331,1.19698339,0.02292220,0.87819365
-5.50175088,3.71853288,0.00656431,0.66269527,0.76453974,0.80597839,2.82735507,1.14911531,0.02200464,0.85185811
-5.49574787,3.57708726,0.00616534,0.62912324,0.74444284,0.78608519,2.68274646,1.10121417,0.02110585,0.82670237
-5.48974487,3.44142920,0.00577774,0.59653646,0.72531982,0.76862612,2.53996332,1.05412559,0.02024211,0.80343169
-5.48374187,3.31422085,0.00540834,0.56539454,0.70774051,0.75414215,2.40110268,1.00865918,0.01942841,0.78272549
-5.47773887,3.19792673,0.00506338,0.53611126,0.69225014,0.74312626,2.26809412,0.96557246,0.01867829,0.76522326
-5.47173587,3.09476698,0.00474847,0.50904830,0.67935544,0.73601387,2.14266641,0.92555640,0.01800366,0.75151152
-5.46573287,3.00667704,0.00446843,0.48451022,0.66951136,0.73317471,2.02631987,0.88922297,0.01741465,0.74211195
-5.45972986,2.93527441,0.00422726,0.46274081,0.66310890,0.73490620,1.92030497,0.85709477,0.01691960,0.73747096
-5.45372686,2.88183309,0.00402811,0.44392077,0.66046433,0.74142852,1.82560700,0.82959696,0.01652504,0.73795085
-5.44772386,2.84726563,0.00387322,0.42816665,0.66181005,0.75288127,1.74293717,0.80705161,0.01623566,0.74382269
-5.44172086,2.83211305,0.00376391,0.41553109,0.66728749,0.76932184,1.67272974,0.78967438,0.01605447,0.75526097
-5.43571786,2.83654232,0.00370060,0.40600413,0.67694208,0.79072527,1.61514503,0.77757352,0.01598281,0.77234015
-5.42971486,2.86035120,0.00368284,0.39951566,0.69072053,0.81698573,1.57007797,0.77075112,0.01602048,0.79503301
-5.42371186,2.90297991,0.00370930,0.39593888,0.70847050,0.84791924,1.53717181,0.76910648,0.01616584,0.82321088
-5.41770885,2.96352930,0.00377782,0.39509458,0.72994273,0.88326783,1.51583641,0.77244130,0.01641592,0.85664575
-5.41170585,3.04078473,0.00388547,0.39675636,0.75479549,0.92270468,1.50527073,0.78046677,0.01676650,0.89501404
-5.40570285,3.13324527,0.00402859,0.40065642,0.78260144,0.96584028,1.50448878,0.79281202,0.01721223,0.93790214
-5.39969985,3.23915716,0.00420286,0.40649212,0.81285662,1.01222942,1.51234861,0.80903396,0.01774666,0.98481346
-5.39369685,3.35655118,0.00440339,0.41393297,0.84499150,1.06137866,1.52758357,0.82862820,0.01836232,1.03517700
-5.38769385,3.48328281,0.00462476,0.42262805,0.87838373,1.11275436,1.54883518,0.85104077,0.01905079,1.08835705
-5.38169085,3.61707446,0.00486117,0.43221372,0.91237240,1.16579085,1.57468691,0.87568049,0.01980271,1.14366412
-5.37568784,3.75555900,0.00510651,0.44232151,0.94627333,1.21989869,1.60369812,0.90193161,0.02060784,1.20036660
-5.36968484,3.89632350,0.00535449,0.45258598,0.97939515,1.27447280,1.63443738,0.92916661,0.02145512,1.25770307
-5.36368184,4.03695249,0.00559874,0.46265248,1.01105560,1.32890035,1.66551440,0.95675882,0.02233272,1.31489501
-5.35767884,4.17506980,0.00583299,0.47218451,1.04059766,1.38256823,1.69560971,0.98409465,0.02322810,1.37115950
-5.35167584,4.30837816,0.00605118,0.48087070,1.06740504,1.43487010,1.72350158,1.01058516,0.02412818,1.42572184
-5.34567284,4.43469597,0.00624757,0.48843108,1.09091660,1.48521293,1.74808922,1.03567676,0.02501941,1.47782774
-5.33966983,4.55199050,0.00641692,0.49462251,1.11063922,1.53302304,1.76841193,1.05886089,0.02588798,1.52675485
-5.33366683,4.65840714,0.00655459,0.49924323,1.12615882,1.57775173,1.78366365,1.07968239,0.02671999,1.57182358
-5.32766383,4.75229431,0.00665665,0.50213625,1.13714913,1.61888047,1.79320262,1.09774660,0.02750172,1.61240682
-5.32166083,4.83222402,0.00672001,0.50319162,1.14337801,1.65592598,1.79655607,1.11272484,0.02821984,1.64793882
-5.31565783,4.89700772,0.00674244,0.50234744,1.14471122,1.68844506,1.79342000,1.12435855,0.02886170,1.67792279
-5.30965483,4.94570798,0.00672266,0.49958968,1.14111343,1.71603948,1.78365431,1.13246170,0.02941566,1.70193744
-5.30365183,4.97764571,0.00666037,0.49495071,1.13264670,1.73836099,1.76727366,1.13692178,0.02987131,1.71964240
-5.29764882,4.99240361,0.00655618,0.48850677,1.11946633,1.75511640,1.74443479,1.13769933,0.03021976,1.73078246
-5.29164582,4.98982578,0.00641167,0.48037430,1.10181451,1.76607286,1.71542080,1.13482600,0.03045394,1.73519074
-5.28564282,4.97001391,0.00622923,0.47070545,1.08001184,1.77106312,1.68062343,1.12840137,0.03056876,1.73279070
-5.27963982,4.93332027,0.00601203,0.45968271,1.05444720,1.76999074,1.64052391,1.11858856,0.03056129,1.72359708
-5.27363682,4.88033752,0.00576391,0.44751311,1.02556623,1.76283484,1.59567340,1.10560881,0.03043091,1.70771562
-5.26763382,4.81188554,0.00548920,0.43442189,0.99385890,1.74965432,1.54667371,1.08973498,0.03017932,1.68534158
-5.26163082,4.72899520,0.00519262,0.42064606,0.95984640,1.73059090,1.49415891,1.07128435,0.02981052,1.65675697
-5.25562781,4.63288901,0.00487914,0.40642784,0.92406796,1.70587080,1.43877854,1.05061059,0.02933077,1.62232638
-5.24962481,4.52495869,0.00455381,0.39200835,0.88706773,1.67580468,1.38118262,1.02809512,0.02874837,1.58249136
-5.24362181,4.40673952,0.00422163,0.37762153,0.84938221,1.64078533,1.32200887,1.00413801,0.02807351,1.53776330
-5.23761881,4.27988165,0.00388740,0.36348857,0.81152842,1.60128306,1.26187228,0.97914855,0.02731793,1.48871481
-5.23161581,4.14611855,0.00355564,0.34981285,0.77399310,1.55783847,1.20135680,0.95353561,0.02649461,1.43596950
-5.22561281,4.00723299,0.00323049,0.33677565,0.73722324,1.51105270,1.14100932,0.92769802,0.02561747,1.38019057
-5.21960980,3.86502107,0.00291560,0.32453257,0.70161789,1.46157522,1.08133542,0.90201530,0.02470091,1.32206810
-5.21360680,3.72125535,0.00261411,0.31321081,0.66752174,1.41008938,1.02279695,0.87683876,0.02375952,1.26230544
-5.20760380,3.57764778,0.00232863,0.30290740,0.63522017,1.35729636,0.96581084,0.85248354,0.02280766,1.20160513
-5.20160080,3.43581389,0.00206119,0.29368831,0.60493625,1.30389787,0.91074915,0.82922167,0.02185914,1.14065461
-5.19559780,3.29723939,0.00181329,0.28558854,0.57682937,1.25057836,0.85793991,0.80727650,0.02092696,1.08011224
-5.18959480,3.16325053,0.00158592,0.27861313,0.55099580,1.19798758,0.80766858,0.78681882,0.02002303,1.02059422
-5.18359180,3.03498948,0.00137960,0.27273913,0.52747084,1.14672403,0.76018005,0.76796483,0.01915804,0.96266269
-5.17758879,2.91339600,0.00119443,0.26791838,0.50623281,1.09732033,0.71568091,0.75077615,0.01834131,0.90681566
-5.17158579,2.79919603,0.00103013,0.26408103,0.48720840,1.05023094,0.67434198,0.73526192,0.01758075,0.85347895
-5.16558279,2.69289801,0.00088617,0.26113975,0.47027945,1.00582293,0.63630099,0.72138300,0.01688293,0.80300064
-5.15957979,2.59479706,0.00076174,0.25899440,0.45529083,0.96437017,0.60166538,0.70905811,0.01625309,0.75564807
-5.15357679,2.50498672,0.00065591,0.25753695,0.44205908,0.92605118,0.57051509,0.69817164,0.01569530,0.71160744
-5.14757379,2.42337777,0.00056759,0.25665660,0.43038163,0.89095069,0.54290530,0.68858284,0.01521261,0.67098610
-5.14157079,2.34972299,0.00049566,0.25624469,0.42004617,0.85906471,0.51886906,0.68013593,0.01480720,0.63381712
-5.13556778,2.28364658,0.00043896,0.25619936,0.41083974,0.83030881,0.49841960,0.67267055,0.01448059,0.60006602
-5.12956478,2.22467654,0.00039635,0.25642956,0.40255738,0.80452913,0.48155226,0.66603209,0.01423377,0.56963918
-5.12356178,2.17227822,0.00036671,0.25685840,0.39500976,0.78151538,0.46824597,0.66008130,0.01406732,0.54239336
-5.11755878,2.12588734,0.00034900,0.25742558,0.38802969,0.76101518,0.45846396,0.65470262,0.01398153,0.51814605
-5.11155578,2.08494047,0.00034222,0.25808873,0.38147711,0.74274900,0.45215387,0.64981080,0.01397640,0.49668590
-5.10555278,2.04890162,0.00034545,0.25882370,0.37524247,0.72642479,0.44924698,0.64535543,0.01405167,0.47778290
-5.09954977,2.01728353,0.00035781,0.25962377,0.36924835,0.71175174,0.44965678,0.64132304,0.01420669,0.46119772
-5.09354677,1.98966266,0.00037850,0.26049774,0.36344935,0.69845245,0.45327673,0.63773677,0.01444033,0.44669000
-5.08754377,1.96568761,0.00040672,0.26146714,0.35783025,0.68627300,0.45997763,0.63465353,0.01475080,0.43402522
-5.08154077,1.94508061,0.00044175,0.26256261,0.35240273,0.67499061,0.46960450,0.63215889,0.01513545,0.42297998
-5.07553777,1.92763270,0.00048283,0.26381981,0.34720070,0.66441867,0.48197358,0.63035991,0.01559058,0.41334574
-5.06953477,1.91319327,0.00052925,0.26527495,0.34227477,0.65440920,0.49686950,0.62937642,0.01611121,0.40493099
-5.06353177,1.90165510,0.00058026,0.26696033,0.33768595,0.64485268,0.51404313,0.62933121,0.01669091,0.39756201
-5.05752876,1.89293633,0.00063510,0.26890011,0.33349919,0.63567585,0.53321034,0.63033974,0.01732167,0.39108252
-5.05152576,1.88696079,0.00069298,0.27110656,0.32977692,0.62683756,0.55405209,0.63249980,0.01799381,0.38535239
-5.04552276,1.88363841,0.00075311,0.27357706,0.32657309,0.61832336,0.57621600,0.63588197,0.01869597,0.38024588
-5.03951976,1.88284702,0.00081464,0.27629196,0.32392795,0.61013928,0.59931959,0.64052110,0.01941524,0.37564960
-5.03351676,1.88441714,0.00087671,0.27921353,0.32186380,0.60230533,0.62295538,0.64640949,0.02013728,0.37146053
-5.02751376,1.88812064,0.00093846,0.28228589,0.32038199,0.59484927,0.64669754,0.65349204,0.02084663,0.36758441
-5.02151076,1.89366412,0.00099901,0.28543616,0.31946119,0.58780099,0.67011026,0.66166355,0.02152703,0.36393461
-5.01550775,1.90068758,0.00105751,0.28857653,0.31905704,0.58118794,0.69275727,0.67076845,0.02216183,0.36043166
-5.00950475,1.90876823,0.00111311,0.29160723,0.31910310,0.57503183,0.71421239,0.68060279,0.02273450,0.35700349
-5.00350175,1.91742941,0.00116502,0.29442028,0.31951300,0.56934670,0.73407047,0.69091850,0.02322909,0.35358634
-4.99749875,1.92615384,0.00121249,0.29690370,0.32018367,0.56413837,0.75195837,0.70142968,0.02363077,0.35012614
-4.99149575,1.93440051,0.00125483,0.29894602,0.32099936,0.55940524,0.76754541,0.71182056,0.02392632,0.34658042
-4.98549275,1.94162402,0.00129145,0.30044079,0.32183628,0.55514009,0.78055277,0.72175482,0.02410457,0.34292036
-4.97948974,1.94729539,0.00132185,0.30129102,0.32256767,0.55133285,0.79076149,0.73088596,0.02415682,0.33913279
-4.97348674,1.95092302,0.00134560,0.30141308,0.32306880,0.54797378,0.79801857,0.73886802,0.02407711,0.33522199
-4.96748374,1.95207272,0.00136241,0.30074011,0.32322198,0.54505695,0.80224098,0.74536658,0.02386244,0.33121105
-4.96148074,1.95038574,0.00137209,0.29922467,0.32292112,0.54258354,0.80341736,0.75006932,0.02351290,0.32714255
-4.95547774,1.94559393,0.00137455,0.29684061,0.32207577,0.54056481,0.80160734,0.75269591,0.02303158,0.32307852
-4.94947474,1.93753135,0.00136981,0.29358409,0.32061440,0.53902432,0.79693864,0.75300688,0.02242453,0.31909963
-4.94347174,1.92614187,0.00135801,0.28947361,0.31848695,0.53799946,0.78960193,0.75081117,0.02170048,0.31530341
-4.93746873,1.91148249,0.00133936,0.28454937,0.31566643,0.53754201,0.77984389,0.74597207,0.02087052,0.31180186
-4.93146573,1.89372238,0.00131421,0.27887177,0.31214964,0.53771768,0.76795874,0.73841143,0.01994773,0.30871822
-4.92546273,1.87313786,0.00128293,0.27251924,0.30795701,0.53860487,0.75427850,0.72811214,0.01894669,0.30618326
-4.91945973,1.85010356,0.00124602,0.26558557,0.30313152,0.54029244,0.73916262,0.71511855,0.01788307,0.30433118
-4.91345673,1.82508035,0.00120400,0.25817678,0.29773695,0.54287686,0.72298715,0.69953522,0.01677305,0.30329531
-4.90745373,1.79860052,0.00115747,0.25040778,0.29185537,0.54645878,0.70613401,0.68152371,0.01563293,0.30320373
-4.90145073,1.77125082,0.00110704,0.24239878,0.28558406,0.55113916,0.68898060,0.66129792,0.01447859,0.30417509
-4.89544772,1.74365409,0.00105337,0.23427182,0.27903209,0.55701520,0.67189009,0.63911783,0.01332517,0.30631468
-4.88944472,1.71644997,0.00099712,0.22614727,0.27231643,0.56417617,0.65520267,0.61528209,0.01218665,0.30971086
-4.88344172,1.69027536,0.00093897,0.21814063,0.26555812,0.57269919,0.63922784,0.59011965,0.01107562,0.31443200
-4.87743872,1.66574521,0.00087957,0.21035955,0.25887816,0.58264527,0.62423796,0.56398082,0.01000305,0.32052386
-4.87143572,1.64343404,0.00081958,0.20290125,0.25239373,0.59405542,0.61046310,0.53722787,0.00897820,0.32800753
-4.86543272,1.62385874,0.00075961,0.19585033,0.24621450,0.60694713,0.59808718,0.51022574,0.00800847,0.33687783
-4.85942971,1.60746304,0.00070023,0.18927702,0.24043935,0.62131108,0.58724541,0.48333306,0.00709951,0.34710217
-4.85342671,1.59460397,0.00064201,0.18323592,0.23515348,0.63710834,0.57802306,0.45689376,0.00625521,0.35861992
-4.84742371,1.58554075,0.00058541,0.17776526,0.23042612,0.65426794,0.57045536,0.43122956,0.00547785,0.37134212
-4.84142071,1.58042630,0.00053088,0.17288658,0.22630879,0.67268499,0.56452868,0.40663368,0.00476821,0.38515166
-4.83541771,1.57930181,0.00047880,0.16860498,0.22283423,0.69221952,0.56018271,0.38336571,0.00412582,0.39990390
-4.82941471,1.58209446,0.00042949,0.16490984,0.22001602,0.71269596,0.55731383,0.36164810,0.00354905,0.41542772
-4.82341171,1.58861868,0.00038320,0.16177597,0.21784881,0.73390371,0.55577935,0.34166400,0.00303541,0.43152713
-4.81740870,1.59858097,0.00034014,0.15916527,0.21630934,0.75559863,0.55540282,0.32355671,0.00258170,0.44798345
-4.81140570,1.61158839,0.00030045,0.15702873,0.21535802,0.77750587,0.55598020,0.30743058,0.00218421,0.46455810
-4.80540270,1.62716081,0.00026423,0.15530889,0.21494102,0.79932394,0.55728683,0.29335325,0.00183891,0.48099619
-4.79939970,1.64474658,0.00023153,0.15394256,0.21499300,0.82073029,0.55908522,0.28135915,0.00154159,0.49703077
-4.79339670,1.66374163,0.00020234,0.15286385,0.21544006,0.84138824,0.56113340,0.27145393,0.00128805,0.51238782
-4.78739370,1.68351127,0.00017666,0.15200744,0.21620313,0.86095534,0.56319377,0.26361977,0.00107417,0.52679204
-4.78139070,1.70341439,0.00015442,0.15131189,0.21720133,0.87909293,0.56504232,0.25782114,0.00089604,0.53997309
-4.77538769,1.72282919,0.00013557,0.15072315,0.21835552,0.89547670,0.56647788,0.25401092,0.00075004,0.55167244
-4.76938469,1.74117973,0.00012002,0.15019790,0.21959164,0.90980792,0.56733125,0.25213649,0.00063286,0.56165036
-4.76338169,1.75796214,0.00010770,0.14970686,0.22084384,0.92182494,0.56747400,0.25214559,0.00054163,0.56969296
-4.75737869,1.77276978,0.00009853,0.14923782,0.22205725,0.93131450,0.56682640,0.25399181,0.00047384,0.57561900
-4.75137569,1.78531601,0.00009245,0.14879834,0.22319039,0.93812232,0.56536452,0.25763934,0.00042742,0.57928607
-4.74537269,1.79545382,0.00008941,0.14841803,0.22421687,0.94216249,0.56312588,0.26306695,0.00040074,0.58059596
-4.73936968,1.80319117,0.00008936,0.14815025,0.22512677,0.94342514,0.56021357,0.27027094,0.00039256,0.57949885
-4.73336668,1.80870130,0.00009230,0.14807318,0.22592717,0.94198192,0.55679845,0.27926712,0.00040205,0.57599619
-4.72736368,1.81232739,0.00009822,0.14829011,0.22664225,0.93798896,0.55311922,0.29009154,0.00042873,0.57014193
-4.72136068,1.81458102,0.00010714,0.14892891,0.22731267,0.93168700,0.54948026,0.30280009,0.00047247,0.56204211
-4.71535768,1.81613414,0.00011910,0.15014065,0.22799452,0.92339852,0.54624695,0.31746691,0.00053342,0.55185279
-4.70935468,1.81780469,0.00013412,0.15209713,0.22875767,0.91352185,0.54383855,0.33418160,0.00061198,0.53977617
-4.70335168,1.82053594,0.00015227,0.15498755,0.22968371,0.90252242,0.54271862,0.35304527,0.00070874,0.52605526
-4.69734867,1.82537006,0.00017357,0.15901416,0.23086360,0.89092127,0.54338305,0.37416564,0.00082444,0.51096709
-4.69134567,1.83341664,0.00019805,0.16438685,0.23239497,0.87928127,0.54634593,0.39765103,0.00095990,0.49481483
-4.68534267,1.84581695,0.00022574,0.17131699,0.23437922,0.86819152,0.55212354,0.42360361,0.00111594,0.47791904
-4.67933967,1.86370514,0.00025660,0.18001040,0.23691852,0.85825036,0.56121680,0.45211191,0.00129335,0.46060843
-4.67333667,1.88816740,0.00029059,0.19065968,0.24011274,0.85004782,0.57409269,0.48324289,0.00149278,0.44321043
-4.66733367,1.92020058,0.00032761,0.20343607,0.24405636,0.84414788,0.59116515,0.51703360,0.00171472,0.42604191
-4.66133067,1.96067158,0.00036751,0.21848123,0.24883548,0.84107148,0.61277602,0.55348295,0.00195938,0.40940040
-4.65532766,2.01027890,0.00041010,0.23589887,0.25452490,0.84128076,0.63917685,0.59254361,0.00222668,0.39355603
-4.64932466,2.06951804,0.00045511,0.25574698,0.26118548,0.84516520,0.67051212,0.63411458,0.00251613,0.37874452
-4.64332166,2.13865182,0.00050223,0.27803060,0.26886170,0.85303028,0.70680466,0.67803465,0.00282685,0.36516136
