energy_ev,total_up,Hf_p_up,Hf_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.80790395,2.23619949,1.49164967,0.89344354,0.30030866,0.00080867,1.30438855,0.00000000
-5.80190095,2.22616790,1.47066972,0.89330327,0.30451881,0.00077727,1.30007658,0.00000000
-5.79589795,2.21548029,1.44988448,0.89276837,0.30854512,0.00074654,1.29545230,0.00000000
-5.78989495,2.20423234,1.42969540,0.89179441,0.31228464,0.00071701,1.29056240,0.00000000
-5.78389195,2.19234730,1.41036780,0.89027286,0.31561505,0.00068912,1.28535261,0.00000000
-5.77788894,2.17958748,1.39202796,0.88803824,0.31839970,0.00066322,1.27967424,0.00000000
-5.77188594,2.16557458,1.37466699,0.88487846,0.32049356,0.00063953,1.27329590,0.00000000
-5.76588294,2.14981737,1.35815093,0.88054779,0.32174994,0.00061819,1.26591945,0.00000000
-5.75987994,2.13174492,1.34223625,0.87478171,0.32202746,0.00059920,1.25719915,0.00000000
-5.75387694,2.11074321,1.32658957,0.86731263,0.32119698,0.00058250,1.24676295,0.00000000
-5.74787394,2.08619305,1.31081051,0.85788560,0.31914803,0.00056792,1.23423450,0.00000000
-5.74187094,2.05750722,1.29445633,0.84627322,0.31579447,0.00055522,1.21925478,0.00000000
-5.73586793,2.02416475,1.27706700,0.83228887,0.31107904,0.00054411,1.20150229,0.00000000
-5.72986493,1.98574090,1.25818973,0.81579770,0.30497666,0.00053425,1.18071067,0.00000000
-5.72386193,1.94193129,1.23740166,0.79672483,0.29749615,0.00052528,1.15668316,0.00000000
-5.71785893,1.89256948,1.21432998,0.77506052,0.28868054,0.00051682,1.12930331,0.00000000
-5.71185593,1.83763743,1.18866887,0.75086221,0.27860588,0.00050853,1.09854160,0.00000000
-5.70585293,1.77726885,1.16019253,0.72425342,0.26737863,0.00050004,1.06445809,0.00000000
-5.69984992,1.71174578,1.12876448,0.69541990,0.25513189,0.00049105,1.02720106,0.00000000
-5.69384692,1.64148904,1.09434270,0.66460331,0.24202063,0.00048129,0.98700220,0.00000000
-5.68784392,1.56704357,1.05698107,0.63209287,0.22821632,0.00047055,0.94416878,0.00000000
-5.68184092,1.48905974,1.01682726,0.59821566,0.21390101,0.00045867,0.89907345,0.00000000
-5.67583792,1.40827186,0.97411755,0.56332606,0.19926149,0.00044555,0.85214227,0.00000000
-5.66983492,1.32547518,0.92916917,0.52779492,0.18448346,0.00043117,0.80384188,0.00000000
-5.66383192,1.24150247,0.88237056,0.49199889,0.16974619,0.00041554,0.75466624,0.00000000
-5.65782891,1.15720145,0.83417042,0.45631062,0.15521784,0.00039876,0.70512369,0.00000000
-5.65182591,1.07341376,0.78506585,0.42108987,0.14105151,0.00038097,0.65572492,0.00000000
-5.64582291,0.99095643,0.73559032,0.38667611,0.12738216,0.00036238,0.60697209,0.00000000
-5.63981991,0.91060621,0.68630194,0.35338261,0.11432454,0.00034321,0.55934964,0.00000000
-5.63381691,0.83308721,0.63777239,0.32149213,0.10197193,0.00032374,0.51331676,0.00000000
-5.62781391,0.75906183,0.59057690,0.29125426,0.09039586,0.00030428,0.46930183,0.00000000
-5.62181091,0.68912508,0.54528548,0.26288430,0.07964658,0.00028516,0.42769863,0.00000000
-5.61580790,0.62380190,0.50245561,0.23656339,0.06975420,0.00026671,0.38886426,0.00000000
-5.60980490,0.56354724,0.46262625,0.21243995,0.06073042,0.00024929,0.35311864,0.00000000
-5.60380190,0.50874838,0.42631335,0.19063189,0.05257065,0.00023325,0.32074518,0.00000000
-5.59779890,0.45972901,0.39400646,0.17122949,0.04525636,0.00021894,0.29199249,0.00000000
-5.59179590,0.41675437,0.36616635,0.15429871,0.03875768,0.00020671,0.26707660,0.00000000
-5.58579290,0.38003714,0.34322325,0.13988457,0.03303590,0.00019689,0.24618349,0.00000000
-5.57978989,0.34974319,0.32557552,0.12801434,0.02804599,0.00018979,0.22947161,0.00000000
-5.57378689,0.32599697,0.31358808,0.11870052,0.02373888,0.00018571,0.21707385,0.00000000
-5.56778389,0.30888595,0.30759069,0.11194316,0.02006354,0.00018494,0.20909901,0.00000000
-5.56178089,0.29846377,0.30787534,0.10773169,0.01696885,0.00018771,0.20563235,0.00000000
-5.55577789,0.29475197,0.31469282,0.10604589,0.01440504,0.00019425,0.20673506,0.00000000
-5.54977489,0.29773996,0.32824809,0.10685621,0.01232495,0.00020475,0.21244275,0.00000000
-5.54377189,0.30738350,0.34869460,0.11012332,0.01068491,0.00021936,0.22276284,0.00000000
-5.53776888,0.32360154,0.37612749,0.11579704,0.00944533,0.00023819,0.23767104,0.00000000
-5.53176588,0.34627192,0.41057587,0.12381465,0.00857106,0.00026130,0.25710702,0.00000000
-5.52576288,0.37522603,0.45199457,0.13409894,0.00803143,0.00028871,0.28096975,0.00000000
-5.51975988,0.41024311,0.50025585,0.14655593,0.00780015,0.00032037,0.30911256,0.00000000
-5.51375688,0.45104454,0.55514137,0.16107271,0.00785494,0.00035617,0.34133860,0.00000000
-5.50775388,0.49728864,0.61633523,0.17751544,0.00817708,0.00039595,0.37739692,0.00000000
-5.50175088,0.54856675,0.68341866,0.19572781,0.00875077,0.00043947,0.41697968,0.00000000
-5.49574787,0.60440077,0.75586675,0.21553011,0.00956245,0.00048643,0.45972080,0.00000000
-5.48974487,0.66424290,0.83304805,0.23671911,0.01060002,0.00053647,0.50519644,0.00000000
-5.48374187,0.72747776,0.91422725,0.25906889,0.01185210,0.00058914,0.55292755,0.00000000
-5.47773887,0.79342711,0.99857128,0.28233260,0.01330722,0.00064396,0.60238460,0.00000000
-5.47173587,0.86135732,1.08515906,0.30624530,0.01495313,0.00070038,0.65299448,0.00000000
-5.46573287,0.93048941,1.17299468,0.33052767,0.01677611,0.00075780,0.70414960,0.00000000
-5.45972986,1.00001148,1.26102389,0.35489070,0.01876047,0.00081559,0.75521875,0.00000000
-5.45372686,1.06909309,1.34815342,0.37904102,0.02088807,0.00087311,0.80555957,0.00000000
-5.44772386,1.13690107,1.43327250,0.40268669,0.02313815,0.00092969,0.85453208,0.00000000
-5.44172086,1.20261624,1.51527590,0.42554341,0.02548716,0.00098467,0.90151276,0.00000000
-5.43571786,1.26545029,1.59308770,0.44734059,0.02790893,0.00103739,0.94590862,0.00000000
-5.42971486,1.32466220,1.66568483,0.46782733,0.03037496,0.00108725,0.98717072,0.00000000
-5.42371186,1.37957357,1.73211962,0.48677787,0.03285491,0.00113366,1.02480663,0.00000000
-5.41770885,1.42958235,1.79154050,0.50399647,0.03531731,0.00117609,1.05839130,0.00000000
-5.41170585,1.47417447,1.84321021,0.51932138,0.03773040,0.00121408,1.08757599,0.00000000
-5.40570285,1.51293308,1.88652101,0.53262801,0.04006313,0.00124721,1.11209508,0.00000000
-5.39969985,1.54554530,1.92100626,0.54383108,0.04228629,0.00127517,1.13177046,0.00000000
-5.39369685,1.57180635,1.94634857,0.55288582,0.04437361,0.00129769,1.14651373,0.00000000
-5.38769385,1.59162133,1.96238402,0.55978832,0.04630301,0.00131462,1.15632604,0.00000000
-5.38169085,1.60500463,1.96910289,0.56457501,0.04805768,0.00132586,1.16129608,0.00000000
-5.37568784,1.61207762,1.96664701,0.56732149,0.04962712,0.00133141,1.16159621,0.00000000
-5.36968484,1.61306453,1.95530411,0.56814083,0.05100807,0.00133132,1.15747730,0.00000000
-5.36368184,1.60828721,1.93549951,0.56718138,0.05220514,0.00132575,1.14926244,0.00000000
-5.35767884,1.59815883,1.90778569,0.56462425,0.05323131,0.00131491,1.13733995,0.00000000
-5.35167584,1.58317687,1.87283011,0.56068057,0.05410803,0.00129908,1.12215581,0.00000000
-5.34567284,1.56391539,1.83140156,0.55558848,0.05486510,0.00127862,1.10420589,0.00000000
-5.33966983,1.54101679,1.78435563,0.54960990,0.05554019,0.00125393,1.08402791,0.00000000
-5.33366683,1.51518285,1.73261919,0.54302700,0.05617800,0.00122548,1.06219323,0.00000000
-5.32766383,1.48716500,1.67717445,0.53613837,0.05682911,0.00119377,1.03929854,0.00000000
-5.32166083,1.45775366,1.61904241,0.52925471,0.05754860,0.00115935,1.01595712,0.00000000
-5.31565783,1.42776643,1.55926603,0.52269404,0.05839423,0.00112280,0.99278984,0.00000000
-5.30965483,1.39803503,1.49889310,0.51677634,0.05942462,0.00108473,0.97041555,0.00000000
-5.30365183,1.36939093,1.43895889,0.51181759,0.06069711,0.00104577,0.94944097,0.00000000
-5.29764882,1.34264972,1.38046885,0.50812323,0.06226557,0.00100653,0.93044996,0.00000000
-5.29164582,1.31859441,1.32438140,0.50598118,0.06417830,0.00096766,0.91399234,0.00000000
-5.28564282,1.29795805,1.27159124,0.50565457,0.06647586,0.00092974,0.90057237,0.00000000
-5.27963982,1.28140617,1.22291342,0.50737430,0.06918918,0.00089338,0.89063730,0.00000000
-5.27363682,1.26951962,1.17906870,0.51133196,0.07233791,0.00085911,0.88456622,0.00000000
-5.26763382,1.26277873,1.14067061,0.51767316,0.07592903,0.00082743,0.88265990,0.00000000
-5.26163082,1.26154939,1.10821483,0.52649191,0.07995599,0.00079878,0.88513198,0.00000000
-5.25562781,1.26607212,1.08207124,0.53782616,0.08439819,0.00077354,0.89210215,0.00000000
-5.24962481,1.27645463,1.06247938,0.55165502,0.08922112,0.00075203,0.90359179,0.00000000
-5.24362181,1.29266871,1.04954746,0.56789786,0.09437689,0.00073448,0.91952253,0.00000000
-5.23761881,1.31455186,1.04325535,0.58641544,0.09980545,0.00072106,0.93971815,0.00000000
-5.23161581,1.34181382,1.04346159,0.60701321,0.10543620,0.00071188,0.96390973,0.00000000
-5.22561281,1.37404800,1.04991450,0.62944680,0.11119020,0.00070698,0.99174444,0.00000000
-5.21960980,1.41074762,1.06226694,0.65342941,0.11698265,0.00070632,1.02279738,0.00000000
-5.21360680,1.45132573,1.08009443,0.67864095,0.12272582,0.00070985,1.05658639,0.00000000
-5.20760380,1.49513848,1.10291591,0.70473845,0.12833212,0.00071745,1.09258902,0.00000000
-5.20160080,1.54151050,1.13021643,0.73136734,0.13371720,0.00072899,1.13026113,0.00000000
-5.19559780,1.58976117,1.16147069,0.75817307,0.13880316,0.00074431,1.16905617,0.00000000
-5.18959480,1.63923063,1.19616659,0.78481240,0.14352139,0.00076324,1.20844427,0.00000000
-5.18359180,1.68930412,1.23382767,0.81096403,0.14781528,0.00078563,1.24793029,0.00000000
-5.17758879,1.73943356,1.27403341,0.83633780,0.15164242,0.00081130,1.28706987,0.00000000
-5.17158579,1.78915530,1.31643650,0.86068234,0.15497635,0.00084012,1.32548290,0.00000000
-5.16558279,1.83810333,1.36077620,0.88379062,0.15780765,0.00087195,1.36286361,0.00000000
-5.15957979,1.88601725,1.40688726,0.90550329,0.16014455,0.00090666,1.39898708,0.00000000
-5.15357679,1.93274486,1.45470385,0.92570990,0.16201277,0.00094414,1.43371170,0.00000000
-5.14757379,1.97823949,1.50425828,0.94434777,0.16345483,0.00098429,1.46697785,0.00000000
-5.14157079,2.02255212,1.55567463,0.96139906,0.16452870,0.00102700,1.49880283,0.00000000
-5.13556778,2.06581924,1.60915735,0.97688604,0.16530599,0.00107215,1.52927243,0.00000000
-5.12956478,2.10824690,1.66497541,0.99086518,0.16586966,0.00111963,1.55852972,0.00000000
-5.12356178,2.15009210,1.72344253,1.00342027,0.16631136,0.00116926,1.58676177,0.00000000
-5.11755878,2.19164240,1.78489434,1.01465520,0.16672860,0.00122088,1.61418483,0.00000000
-5.11155578,2.23319480,1.84966335,1.02468666,0.16722170,0.00127427,1.64102890,0.00000000
-5.10555278,2.27503499,1.91805265,1.03363726,0.16789074,0.00132916,1.66752230,0.00000000
-5.09954977,2.31741766,1.99030959,1.04162932,0.16883262,0.00138524,1.69387698,0.00000000
-5.09354677,2.36054890,2.06660027,1.04877957,0.17013824,0.00144217,1.72027512,0.00000000
-5.08754377,2.40457118,2.14698608,1.05519503,0.17188995,0.00149953,1.74685755,0.00000000
-5.08154077,2.44955153,2.23140317,1.06096993,0.17415935,0.00155690,1.77371443,0.00000000
-5.07553777,2.49547315,2.31964589,1.06618396,0.17700541,0.00161379,1.80087837,0.00000000
-5.06953477,2.54223071,2.41135493,1.07090157,0.18047311,0.00166968,1.82832032,0.00000000
-5.06353177,2.58962949,2.50601086,1.07517229,0.18459242,0.00172403,1.85594824,0.00000000
-5.05752876,2.63738813,2.60293364,1.07903202,0.18937781,0.00177629,1.88360848,0.00000000
-5.05152576,2.68514496,2.70128826,1.08250495,0.19482822,0.00182589,1.91108995,0.00000000
-5.04552276,2.73246760,2.80009677,1.08560608,0.20092742,0.00187226,1.93813069,0.00000000
-5.03951976,2.77886540,2.89825628,1.08834415,0.20764478,0.00191487,1.96442679,0.00000000
-5.03351676,2.82380431,2.99456277,1.09072474,0.21493644,0.00195318,1.98964315,0.00000000
-5.02751376,2.86672367,3.08773968,1.09275340,0.22274668,0.00198671,2.01342570,0.00000000
-5.02151076,2.90705417,3.17647055,1.09443868,0.23100958,0.00201501,2.03541479,0.00000000
-5.01550775,2.94423632,3.25943442,1.09579483,0.23965076,0.00203770,2.05525885,0.00000000
-5.00950475,2.97773872,3.33534247,1.09684413,0.24858925,0.00205444,2.07262807,0.00000000
-5.00350175,3.00707528,3.40297465,1.09761849,0.25773921,0.00206498,2.08722724,0.00000000
-4.99749875,3.03182062,3.46121455,1.09816044,0.26701168,0.00206914,2.09880728,0.00000000
-4.99149575,3.05162285,3.50908097,1.09852320,0.27631611,0.00206681,2.10717475,0.00000000
-4.98549275,3.06621332,3.54575502,1.09876975,0.28556167,0.00205797,2.11219886,0.00000000
-4.97948974,3.07541244,3.57060132,1.09897103,0.29465836,0.00204270,2.11381561,0.00000000
-4.97348674,3.07913170,3.58318263,1.09920296,0.30351787,0.00202114,2.11202865,0.00000000
-4.96748374,3.07737140,3.58326727,1.09954265,0.31205419,0.00199351,2.10690687,0.00000000
-4.96148074,3.07021449,3.57082918,1.10006364,0.32018410,0.00196010,2.09857868,0.00000000
-4.95547774,3.05781677,3.54604111,1.10083066,0.32782751,0.00192129,2.08722339,0.00000000
-4.94947474,3.04039407,3.50926118,1.10189382,0.33490767,0.00187748,2.07305998,0.00000000
-4.94347174,3.01820726,3.46101423,1.10328286,0.34135155,0.00182913,2.05633398,0.00000000
-4.93746873,2.99154605,3.40196887,1.10500163,0.34709016,0.00177675,2.03730327,0.00000000
-4.93146573,2.96071259,3.33291179,1.10702323,0.35205917,0.00172084,2.01622348,0.00000000
-4.92546273,2.92600599,3.25472080,1.10928621,0.35619965,0.00166194,1.99333415,0.00000000
-4.91945973,2.88770870,3.16833804,1.11169216,0.35945914,0.00160058,1.96884616,0.00000000
-4.91345673,2.84607579,3.07474460,1.11410502,0.36179296,0.00153729,1.94293159,0.00000000
-4.90745373,2.80132769,2.97493788,1.11635231,0.36316578,0.00147257,1.91571637,0.00000000
-4.90145073,2.75364693,2.86991225,1.11822846,0.36355340,0.00140693,1.88727641,0.00000000
-4.89544772,2.70317911,2.76064379,1.11950027,0.36294471,0.00134083,1.85763731,0.00000000
-4.88944472,2.65003800,2.64807914,1.11991434,0.36134363,0.00127472,1.82677792,0.00000000
-4.88344172,2.59431450,2.53312850,1.11920642,0.35877112,0.00120902,1.79463742,0.00000000
-4.87743872,2.53608880,2.41666232,1.11711226,0.35526696,0.00114414,1.76112558,0.00000000
-4.87143572,2.47544508,2.29951112,1.11337956,0.35089122,0.00108045,1.72613576,0.00000000
-4.86543272,2.41248772,2.18246774,1.10778071,0.34572548,0.00101833,1.68955986,0.00000000
-4.85942971,2.34735816,2.06629113,1.10012546,0.33987335,0.00095813,1.65130438,0.00000000
-4.85342671,2.28025120,1.95171096,1.09027338,0.33346060,0.00090019,1.61130690,0.00000000
-4.84742371,2.21142986,1.83943207,1.07814516,0.32663448,0.00084485,1.56955191,0.00000000
-4.84142071,2.14123789,1.73013829,1.06373246,0.31956241,0.00079243,1.52608539,0.00000000
-4.83541771,2.07010890,1.62449496,1.04710568,0.31242985,0.00074326,1.48102710,0.00000000
-4.82941471,1.99857178,1.52314966,1.02841928,0.30543747,0.00069767,1.43458021,0.00000000
-4.82341171,1.92725163,1.42673114,1.00791426,0.29879752,0.00065595,1.38703752,0.00000000
-4.81740870,1.85686609,1.33584609,0.98591758,0.29272958,0.00061840,1.33878399,0.00000000
-4.81140570,1.78821682,1.25107396,0.96283832,0.28745557,0.00058531,1.29029528,0.00000000
-4.80540270,1.72217642,1.17296001,0.93916065,0.28319431,0.00055691,1.24213228,0.00000000
-4.79939970,1.65967079,1.10200674,0.91543357,0.28015561,0.00053344,1.19493164,0.00000000
-4.79339670,1.60165764,1.03866415,0.89225776,0.27853408,0.00051506,1.14939252,0.00000000
-4.78739370,1.54910155,0.98331913,0.87026974,0.27850287,0.00050191,1.10625987,0.00000000
-4.78139070,1.50294647,0.93628451,0.85012391,0.28020741,0.00049406,1.06630483,0.00000000
-4.77538769,1.46408636,0.89778816,0.83247281,0.28375958,0.00049152,1.03030268,0.00000000
-4.76938469,1.43333520,0.86796263,0.81794641,0.28923221,0.00049424,0.99900913,0.00000000
-4.76338169,1.41139713,0.84683575,0.80713101,0.29665454,0.00050209,0.97313562,0.00000000
-4.75737869,1.39883811,0.83432280,0.80054849,0.30600855,0.00051487,0.95332459,0.00000000
-4.75137569,1.39605996,0.83022056,0.79863667,0.31722655,0.00053230,0.94012544,0.00000000
-4.74537269,1.40327820,0.83420380,0.80173157,0.33019017,0.00055403,0.93397220,0.00000000
-4.73936968,1.42050446,0.84582454,0.81005227,0.34473104,0.00057962,0.93516377,0.00000000
-4.73336668,1.44753462,0.86451452,0.82368914,0.36063306,0.00060860,0.94384749,0.00000000
-4.72736368,1.48394342,0.88959105,0.84259584,0.37763651,0.00064042,0.96000701,0.00000000
-4.72136068,1.52908617,0.92026650,0.86658585,0.39544395,0.00067448,0.98345495,0.00000000
-4.71535768,1.58210795,0.95566149,0.89533358,0.41372775,0.00071017,1.01383109,0.00000000
-4.70935468,1.64196040,0.99482161,0.92838047,0.43213908,0.00074683,1.05060628,0.00000000
-4.70335168,1.70742592,1.03673754,0.96514593,0.45031826,0.00078381,1.09309232,0.00000000
-4.69734867,1.77714882,1.08036803,1.00494297,0.46790586,0.00082048,1.14045784,0.00000000
-4.69134567,1.84967249,1.12466523,1.04699808,0.48455449,0.00085621,1.19174976,0.00000000
-4.68534267,1.92348155,1.16860161,1.09047484,0.49994043,0.00089043,1.24591977,0.00000000
-4.67933967,1.99704765,1.21119753,1.13450034,0.51377508,0.00092262,1.30185523,0.00000000
-4.67333667,2.06887707,1.25154862,1.17819365,0.52581530,0.00095232,1.35841329,0.00000000
-4.66733367,2.13755869,1.28885167,1.22069521,0.53587251,0.00097916,1.41445716,0.00000000
-4.66133067,2.20181015,1.32242826,1.26119599,0.54381989,0.00100284,1.46889315,0.00000000
-4.65532766,2.26052055,1.35174486,1.29896535,0.54959748,0.00102318,1.52070712,0.00000000
-4.64932466,2.31278790,1.37642865,1.33337643,0.55321479,0.00104007,1.56899880,0.00000000
-4.64332166,2.35794959,1.39627820,1.36392804,0.55475078,0.00105353,1.61301265,0.00000000
-4.63731866,2.39560474,1.41126842,1.39026206,0.55435118,0.00106365,1.65216397,0.00000000
-4.63131566,2.42562714,1.42154946,1.41217567,0.55222320,0.00107063,1.68605893,0.00000000
-4.62531266,2.44816832,1.42743948,1.42962786,0.54862780,0.00107475,1.71450789,0.00000000
-4.61930965,2.46365039,1.42941134,1.44273969,0.54386978,0.00107638,1.73753100,0.00000000
-4.61330665,2.47274871,1.42807378,1.45178851,0.53828625,0.00107593,1.75535595,0.00000000
-4.60730365,2.47636506,1.42414756,1.45719606,0.53223376,0.00107389,1.76840769,0.00000000
-4.60130065,2.47559215,1.41843765,1.45951095,0.52607476,0.00107079,1.77729040,0.00000000
-4.59529765,2.47167074,1.41180228,1.45938613,0.52016399,0.00106716,1.78276223,0.00000000
-4.58929465,2.46594104,1.40512016,1.45755224,0.51483527,0.00106355,1.78570374,0.00000000
-4.58329165,2.45978999,1.39925704,1.45478774,0.51038934,0.00106052,1.78708109,0.00000000
-4.57728864,2.45459663,1.39503285,1.45188702,0.50708329,0.00105858,1.78790534,0.00000000
-4.57128564,2.45167724,1.39319066,1.44962771,0.50512190,0.00105820,1.78918943,0.00000000
-4.56528264,2.45223271,1.39436857,1.44873836,0.50465130,0.00105981,1.79190427,0.00000000
-4.55927964,2.45729972,1.39907552,1.44986789,0.50575525,0.00106373,1.79693594,0.00000000
-4.55327664,2.46770780,1.40767185,1.45355784,0.50845401,0.00107024,1.80504537,0.00000000
-4.54727364,2.48404383,1.42035534,1.46021862,0.51270583,0.00107948,1.81683233,0.00000000
-4.54127064,2.50662533,1.43715313,1.47011067,0.51841104,0.00109151,1.83270513,0.00000000
-4.53526763,2.53548361,1.45791968,1.48333136,0.52541830,0.00110627,1.85285739,0.00000000
-4.52926463,2.57035757,1.48234099,1.49980813,0.53353281,0.00112360,1.87725296,0.00000000
-4.52326163,2.61069830,1.50994467,1.51929826,0.54252595,0.00114320,1.90561966,0.00000000
-4.51725863,2.65568462,1.54011564,1.54139534,0.55214596,0.00116470,1.93745249,0.00000000
-4.51125563,2.70424899,1.57211670,1.56554229,0.56212905,0.00118763,1.97202619,0.00000000
-4.50525263,2.75511282,1.60511345,1.59105041,0.57221047,0.00121142,2.00841705,0.00000000
-4.49924962,2.80683016,1.63820236,1.61712383,0.58213503,0.00123547,2.04553306,0.00000000
-4.49324662,2.85783796,1.67044131,1.64288844,0.59166664,0.00125913,2.08215157,0.00000000
-4.48724362,2.90651107,1.70088120,1.66742415,0.60059633,0.00128174,2.11696292,0.00000000
-4.48124062,2.95122001,1.72859772,1.68979915,0.60874867,0.00130267,2.14861837,0.00000000
-4.47523762,2.99038906,1.75272203,1.70910488,0.61598623,0.00132130,2.17578045,0.00000000
-4.46923462,3.02255254,1.77246915,1.72449018,0.62221189,0.00133712,2.19717367,0.00000000
-4.46323162,3.04640690,1.78716326,1.73519331,0.62736924,0.00134968,2.21163345,0.00000000
-4.45722861,3.06085671,1.79625872,1.74057042,0.63144087,0.00135867,2.21815120,0.00000000
-4.45122561,3.06505252,1.79935622,1.74011927,0.63444494,0.00136388,2.21591377,0.00000000
-4.44522261,3.05841915,1.79621340,1.73349746,0.63643018,0.00136528,2.20433537,0.00000000
-4.43921961,3.04067342,1.78674964,1.72053406,0.63746965,0.00136297,2.18308086,0.00000000
-4.43321661,3.01183047,1.77104480,1.70123463,0.63765365,0.00135719,2.15207933,0.00000000
-4.42721361,2.97219881,1.74933215,1.67577918,0.63708220,0.00134834,2.11152748,0.00000000
-4.42121061,2.92236422,1.72198584,1.64451348,0.63585732,0.00133693,2.06188276,0.00000000
-4.41520760,2.86316353,1.68950340,1.60793412,0.63407578,0.00132359,2.00384677,0.00000000
-4.40920460,2.79564955,1.65248428,1.56666810,0.63182232,0.00130901,1.93833957,0.00000000
-4.40320160,2.72104877,1.61160526,1.52144794,0.62916398,0.00129396,1.86646638,0.00000000
-4.39719860,2.64071381,1.56759387,1.47308355,0.62614556,0.00127921,1.78947798,0.00000000
-4.39119560,2.55607284,1.52120107,1.42243201,0.62278653,0.00126551,1.70872668,0.00000000
-4.38519260,2.46857804,1.47317431,1.37036671,0.61907945,0.00125358,1.62561983,0.00000000
-4.37918959,2.37965539,1.42423208,1.31774709,0.61498997,0.00124406,1.54157264,0.00000000
-4.37318659,2.29065780,1.37504109,1.26539021,0.61045838,0.00123748,1.45796231,0.00000000
-4.36718359,2.20282334,1.32619692,1.21404526,0.60540259,0.00123422,1.37608528,0.00000000
-4.36118059,2.11724011,1.27820874,1.16437187,0.59972245,0.00123453,1.29711896,0.00000000
-4.35517759,2.03481890,1.23148875,1.11692298,0.59330511,0.00123849,1.22208943,0.00000000
-4.34917459,1.95627427,1.18634636,1.07213268,0.58603112,0.00124601,1.15184590,0.00000000
-4.34317159,1.88211440,1.14298726,1.03030918,0.57778120,0.00125684,1.08704274,0.00000000
-4.33716858,1.81263971,1.10151698,0.99163304,0.56844298,0.00127055,1.02812926,0.00000000
-4.33116558,1.74794959,1.06194858,0.95616030,0.55791773,0.00128658,0.97534726,0.00000000
-4.32516258,1.68795659,1.02421378,0.92383010,0.54612659,0.00130422,0.92873612,0.00000000
-4.31915958,1.63240692,0.98817678,0.89447627,0.53301598,0.00132270,0.88814464,0.00000000
-4.31315658,1.58090605,0.95364987,0.86784207,0.51856203,0.00134112,0.85324910,0.00000000
-4.30715358,1.53294792,0.92041003,0.84359743,0.50277377,0.00135857,0.82357618,0.00000000
