energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.56178089,6.30986662,0.00519928,2.60914939,0.01176801,1.27589083,2.76633760,1.74034399
-5.55577789,6.24199989,0.00517827,2.57875631,0.01157227,1.26524765,2.76454153,1.71684113
-5.54977489,6.14988161,0.00513205,2.53853644,0.01131937,1.24956379,2.75250594,1.68677502
-5.54377189,6.03526367,0.00506251,2.48916321,0.01101572,1.22925539,2.73109919,1.65057523
-5.53776888,5.90046183,0.00497210,2.43153650,0.01066867,1.20486118,2.70143765,1.60882383
-5.53176588,5.74828420,0.00486375,2.36675763,0.01028632,1.17702297,2.66484694,1.56223913
-5.52576288,5.58194197,0.00474072,2.29609704,0.00987718,1.14646264,2.62281553,1.51165447
-5.51975988,5.40494646,0.00460650,2.22095590,0.00944996,1.11395659,2.57694272,1.45799293
-5.51375688,5.22099705,0.00446471,2.14282352,0.00901329,1.08030870,2.52888330,1.40223913
-5.50775388,5.03386471,0.00431897,2.06323228,0.00857544,1.04632322,2.48029130,1.34540933
-5.50175088,4.84727623,0.00417279,1.98371195,0.00814415,1.01277841,2.43276519,1.28852108
-5.49574787,4.66480350,0.00402945,1.90574537,0.00772642,0.98040221,2.38779680,1.23256364
-5.48974487,4.48976236,0.00389196,1.83072702,0.00732833,0.94985077,2.34672601,1.17847030
-5.48374187,4.32512429,0.00376292,1.75992609,0.00695501,0.92169050,2.31070272,1.12709357
-5.47773887,4.17344387,0.00364454,1.69445515,0.00661051,0.89638425,2.28065743,1.07918408
-5.47173587,4.03680389,0.00353854,1.63524532,0.00629781,0.87428194,2.25728119,1.03537374
-5.46573287,3.91677895,0.00344617,1.58302850,0.00601885,0.85561563,2.24101516,0.99616355
-5.45972986,3.81441798,0.00336823,1.53832685,0.00577456,0.84049904,2.23204962,0.96191619
-5.45372686,3.73024461,0.00330503,1.50144928,0.00556493,0.82893114,2.23033193,0.93285333
-5.44772386,3.66427445,0.00325648,1.47249476,0.00538918,0.82080352,2.23558244,0.90905742
-5.44172086,3.61604700,0.00322209,1.45136167,0.00524578,0.81591077,2.24731721,0.89047760
-5.43571786,3.58467024,0.00320106,1.43776249,0.00513265,0.81396342,2.26487625,0.87693913
-5.42971486,3.56887511,0.00319229,1.43124295,0.00504726,0.81460279,2.28745570,0.86815589
-5.42371186,3.56707765,0.00319450,1.43120474,0.00498676,0.81741697,2.31414285,0.86374523
-5.41770885,3.57744604,0.00320623,1.43693079,0.00494809,0.82195736,2.34395233,0.86324462
-5.41170585,3.59797041,0.00322595,1.44761240,0.00492808,0.82775533,2.37586261,0.86612947
-5.40570285,3.62653333,0.00325209,1.46237731,0.00492359,0.83433830,2.40885169,0.87183165
-5.39969985,3.66097922,0.00328310,1.48031815,0.00493155,0.84124498,2.44193118,0.87975807
-5.39369685,3.69918121,0.00331753,1.50052046,0.00494908,0.84803941,2.47417828,0.88930912
-5.38769385,3.73910422,0.00335403,1.52209000,0.00497352,0.85432360,2.50476507,0.89989630
-5.38169085,3.77886330,0.00339142,1.54417866,0.00500254,0.85974848,2.53298487,0.91095904
-5.37568784,3.81677639,0.00342875,1.56600870,0.00503414,0.86402322,2.55827538,0.92198009
-5.36968484,3.85141062,0.00346529,1.58689472,0.00506676,0.86692262,2.58023822,0.93249952
-5.36368184,3.88162165,0.00350058,1.60626313,0.00509928,0.86829276,2.59865481,0.94212682
-5.35767884,3.90658506,0.00353443,1.62366853,0.00513108,0.86805463,2.61349790,0.95055099
-5.35167584,3.92581925,0.00356696,1.63880658,0.00516209,0.86620587,2.62493868,0.95754837
-5.34567284,3.93919902,0.00359859,1.65152293,0.00519281,0.86282047,2.63334862,0.96298792
-5.33966983,3.94695907,0.00363001,1.66181781,0.00522432,0.85804646,2.63929585,0.96683382
-5.33366683,3.94968687,0.00366222,1.66984573,0.00525831,0.85210154,2.64353536,0.96914515
-5.32766383,3.94830448,0.00369642,1.67591025,0.00529707,0.84526669,2.64699280,0.97007259
-5.32166083,3.94403909,0.00373405,1.68045347,0.00534347,0.83787782,2.65074150,0.96985203
-5.31565783,3.93838256,0.00377667,1.68404038,0.00540093,0.83031551,2.65597289,0.96879530
-5.30965483,3.93304056,0.00382596,1.68733826,0.00547334,0.82299314,2.66396061,0.96727798
-5.30365183,3.92987255,0.00388359,1.69109166,0.00556503,0.81634366,2.67601897,0.96572479
-5.29764882,3.93082406,0.00395119,1.69609360,0.00568060,0.81080530,2.69345688,0.96459291
-5.29164582,3.93785377,0.00403023,1.70315407,0.00582487,0.80680676,2.71752874,0.96435374
-5.28564282,3.95285763,0.00412196,1.71306686,0.00600271,0.80475233,2.74938408,0.96547386
-5.27963982,3.97759325,0.00422734,1.72657612,0.00621889,0.80500761,2.79001800,0.96839582
-5.27363682,4.01360755,0.00434694,1.74434415,0.00647796,0.80788625,2.84022470,0.97351968
-5.26763382,4.06217099,0.00448092,1.76692164,0.00678403,0.81363851,2.90055625,0.98118595
-5.26163082,4.12422132,0.00462894,1.79472205,0.00714068,0.82244199,2.97128900,0.99166083
-5.25562781,4.20031962,0.00479023,1.82800115,0.00755077,0.83439510,3.05239937,1.00512436
-5.24962481,4.29062091,0.00496348,1.86684287,0.00801633,0.84951355,3.14355064,1.02166200
-5.24362181,4.39486074,0.00514697,1.91115221,0.00853844,0.86773015,3.24409184,1.04126023
-5.23761881,4.51235882,0.00533855,1.96065549,0.00911716,0.88889778,3.35306914,1.06380610
-5.23161581,4.64203924,0.00553578,2.01490817,0.00975145,0.91279569,3.46924965,1.08909101
-5.22561281,4.78246680,0.00573599,2.07330970,0.01043920,0.93913853,3.59115660,1.11681841
-5.21960980,4.93189731,0.00593639,2.13512470,0.01117720,0.96758795,3.71711470,1.14661493
-5.21360680,5.08833966,0.00613426,2.19950946,0.01196122,0.99776599,3.84530336,1.17804463
-5.20760380,5.24962641,0.00632702,2.26554236,0.01278610,1.02926974,3.97381546,1.21062533
-5.20160080,5.41348939,0.00651243,2.33225664,0.01364589,1.06168641,4.10071888,1.24384641
-5.19559780,5.57763672,0.00668869,2.39867395,0.01453394,1.09460826,4.22411777,1.27718715
-5.18959480,5.73982742,0.00685458,2.46383696,0.01544316,1.12764642,4.34221076,1.31013461
-5.18359180,5.89794002,0.00700955,2.52683940,0.01636616,1.16044324,4.45334351,1.34220032
-5.17758879,6.05003244,0.00715382,2.58685237,0.01729545,1.19268235,4.55605309,1.37293502
-5.17158579,6.19439024,0.00728841,2.64314560,0.01822368,1.22409625,4.64910276,1.40194071
-5.16558279,6.32956187,0.00741515,2.69510294,0.01914381,1.25447099,4.73150564,1.42887971
-5.15957979,6.45437982,0.00753668,2.74223177,0.02004928,1.28364796,4.80253710,1.45348040
-5.15357679,6.56796763,0.00765635,2.78416616,0.02093417,1.31152280,4.86173573,1.47553952
-5.14757379,6.66973360,0.00777815,2.82066425,0.02179337,1.33804167,4.90889403,1.49492134
-5.14157079,6.75935250,0.00790655,2.85160046,0.02262257,1.36319513,4.94403995,1.51155387
-5.13556778,6.83673761,0.00804634,2.87695348,0.02341841,1.38701027,4.96741123,1.52542253
-5.12956478,6.90200540,0.00820243,2.89679127,0.02417840,1.40954147,4.97942464,1.53656213
-5.12356178,6.95543577,0.00837965,2.91125422,0.02490092,1.43086035,4.98064236,1.54504744
-5.11755878,6.99743067,0.00858247,2.92053781,0.02558512,1.45104562,4.97173776,1.55098332
-5.11155578,7.02847377,0.00881483,2.92487604,0.02623077,1.47017330,4.95346260,1.55449492
-5.10555278,7.04909364,0.00907986,2.92452643,0.02683817,1.48830784,4.92661750,1.55571856
-5.09954977,7.05983228,0.00937972,2.91975768,0.02740789,1.50549455,4.89202683,1.55479377
-5.09354677,7.06122051,0.00971537,2.91084037,0.02794062,1.52175371,4.85051908,1.55185686
-5.08754377,7.05376087,0.01008643,2.89804095,0.02843699,1.53707662,4.80291293,1.54703622
-5.08154077,7.03791822,0.01049110,2.88161893,0.02889733,1.55142364,4.75000886,1.54044950
-5.07553777,7.01411761,0.01092607,2.86182712,0.02932152,1.56472429,4.69258576,1.53220240
-5.06953477,6.98274839,0.01138652,2.83891405,0.02970888,1.57687930,4.63140163,1.52238912
-5.06353177,6.94417339,0.01186620,2.81312818,0.03005803,1.58776451,4.56719709,1.51109406
-5.05752876,6.89874137,0.01235753,2.78472283,0.03036684,1.59723622,4.50070045,1.49839435
-5.05152576,6.84680132,0.01285178,2.75396112,0.03063246,1.60513789,4.43263313,1.48436302
-5.04552276,6.78871676,0.01333931,2.72112026,0.03085132,1.61130766,4.36371406,1.46907227
-5.03951976,6.72487882,0.01380984,2.68649427,0.03101926,1.61558651,4.29466239,1.45259658
-5.03351676,6.65571684,0.01425274,2.65039510,0.03113166,1.61782664,4.22619760,1.43501534
-5.02751376,6.58170574,0.01465746,2.61315148,0.03118368,1.61789964,4.15903691,1.41641494
-5.02151076,6.50336985,0.01501378,2.57510591,0.03117043,1.61570440,4.09388993,1.39689000
-5.01550775,6.42128318,0.01531226,2.53660964,0.03108721,1.61117427,4.03145094,1.37654396
-5.00950475,6.33606655,0.01554456,2.49801637,0.03092985,1.60428330,3.97238938,1.35548889
-5.00350175,6.24838214,0.01570374,2.45967487,0.03069487,1.59505155,3.91733946,1.33384485
-4.99749875,6.15892643,0.01578455,2.42192145,0.03037980,1.58354906,3.86688963,1.31173882
-4.99149575,6.06842226,0.01578366,2.38507269,0.02998332,1.56989871,3.82157297,1.28930348
-4.98549275,5.97761097,0.01569980,2.34941909,0.02950551,1.55427761,3.78185916,1.26667599
-4.97948974,5.88724529,0.01553386,2.31522011,0.02894793,1.53691718,3.74814861,1.24399693
-4.97348674,5.79808337,0.01528889,2.28270095,0.02831374,1.51810189,3.72076934,1.22140951
-4.96748374,5.71088425,0.01497005,2.25205117,0.02760767,1.49816655,3.69997637,1.19905906
-4.96148074,5.62640458,0.01458443,2.22342513,0.02683605,1.47749224,3.68595374,1.17709281
-4.95547774,5.54539625,0.01414090,2.19694406,0.02600667,1.45650087,3.67881854,1.15565978
-4.94947474,5.46860422,0.01364982,2.17269939,0.02512867,1.43564841,3.67862644,1.13491079
-4.94347174,5.39676386,0.01312272,2.15075679,0.02421234,1.41541678,3.68537782,1.11499820
-4.93746873,5.33059685,0.01257198,2.13116050,0.02326887,1.39630447,3.69902386,1.09607535
-4.93146573,5.27080493,0.01201045,2.11393724,0.02231015,1.37881604,3.71947165,1.07829544
-4.92546273,5.21806070,0.01145109,2.09909942,0.02134844,1.36345053,3.74658781,1.06180957
-4.91945973,5.17299512,0.01090662,2.08664699,0.02039609,1.35068905,3.78019994,1.04676416
-4.91345673,5.13618163,0.01038917,2.07656795,0.01946525,1.34098172,3.82009595,1.03329730
-4.90745373,5.10811700,0.00990993,2.06883715,0.01856759,1.33473441,3.86602101,1.02153439
-4.90145073,5.08919961,0.00947897,2.06341365,0.01771400,1.33229540,3.91767254,1.01158311
-4.89544772,5.07970614,0.00910493,2.06023679,0.01691436,1.33394273,3.97469380,1.00352788
-4.88944472,5.07976785,0.00879489,2.05922137,0.01617727,1.33987240,4.03666663,0.99742417
-4.88344172,5.08934799,0.00855422,2.06025239,0.01550989,1.35018818,4.10310436,0.99329300
-4.87743872,5.10822190,0.00838655,2.06317995,0.01491776,1.36489336,4.17344566,0.99111593
-4.87143572,5.13596136,0.00829370,2.06781487,0.01440469,1.38388506,4.24705010,0.99083103
-4.86543272,5.17192470,0.00827573,2.07392544,0.01397265,1.40695139,4.32319644,0.99233004
-4.85942971,5.21525374,0.00833103,2.08123593,0.01362177,1.43377202,4.40108393,0.99545714
-4.85342671,5.26487865,0.00845637,2.08942701,0.01335034,1.46392209,4.47983713,1.00000942
-4.84742371,5.31953090,0.00864709,2.09813838,0.01315487,1.49687980,4.55851436,1.00573929
-4.84142071,5.37776457,0.00889725,2.10697353,0.01303020,1.53203748,4.63611970,1.01235876
-4.83541771,5.43798538,0.00919980,2.11550667,0.01296966,1.56871594,4.71161800,1.01954559
-4.82941471,5.49848658,0.00954677,2.12329133,0.01296525,1.60618168,4.78395264,1.02695093
-4.82341171,5.55749051,0.00992952,2.12987052,0.01300787,1.64366644,4.85206511,1.03420848
-4.81740870,5.61319412,0.01033891,2.13478774,0.01308759,1.68038837,4.91491580,1.04094445
-4.81140570,5.66381673,0.01076551,2.13759854,0.01319395,1.71557416,4.97150507,1.04678817
-4.80540270,5.70764817,0.01119987,2.13788199,0.01331621,1.74848120,5.02089398,1.05138281
-4.79939970,5.74309536,0.01163262,2.13525164,0.01344370,1.77841890,5.06222388,1.05439575
-4.79339670,5.76872562,0.01205477,2.12936554,0.01356609,1.80476854,5.09473429,1.05552826
-4.78739370,5.78330514,0.01245778,2.11993495,0.01367367,1.82700071,5.11777862,1.05452401
-4.78139070,5.78583121,0.01283382,2.10673153,0.01375765,1.84468979,5.13083742,1.05117623
-4.77538769,5.77555745,0.01317583,2.08959273,0.01381029,1.85752494,5.13352880,1.04533315
-4.76938469,5.75201098,0.01347770,2.06842549,0.01382518,1.86531724,5.12561602,1.03690169
-4.76338169,5.71500158,0.01373434,2.04320801,0.01379731,1.86800281,5.10701208,1.02584921
-4.75737869,5.66462248,0.01394178,2.01398984,0.01372315,1.86564180,5.07778132,1.01220350
-4.75137569,5.60124321,0.01409718,1.98089028,0.01360072,1.85841345,5.03813787,0.99605080
-4.74537269,5.52549484,0.01419892,1.94409515,0.01342951,1.84660750,4.98844122,0.97753233
-4.73936968,5.43824834,0.01424655,1.90385221,0.01321048,1.83061228,4.92918848,0.95683925
-4.73336668,5.34058683,0.01424078,1.86046524,0.01294586,1.81090004,4.86100379,0.93420636
-4.72736368,5.23377274,0.01418346,1.81428692,0.01263909,1.78801005,4.78462456,0.90990483
-4.72136068,5.11921072,0.01407746,1.76571066,0.01229462,1.76253020,4.70088475,0.88423412
-4.71535768,4.99840757,0.01392660,1.71516156,0.01191770,1.73507756,4.61069554,0.85751341
-4.70935468,4.87293021,0.01373552,1.66308659,0.01151426,1.70627883,4.51502343,0.83007278
-4.70335168,4.74436289,0.01350953,1.60994418,0.01109064,1.67675104,4.41486640,0.80224437
-4.69734867,4.61426486,0.01325452,1.55619348,0.01065352,1.64708333,4.31122870,0.77435380
-4.69134567,4.48412963,0.01297669,1.50228344,0.01020970,1.61782023,4.20509499,0.74671203
-4.68534267,4.35534708,0.01268247,1.44864221,0.00976602,1.58944700,4.09740476,0.71960785
-4.67933967,4.22916949,0.01237831,1.39566685,0.00932924,1.56237752,3.98902792,0.69330135
-4.67333667,4.10668265,0.01207051,1.34371409,0.00890602,1.53694490,3.88074263,0.66801825
-4.66733367,3.98878296,0.01176506,1.29309212,0.00850283,1.51339535,3.77321646,0.64394563
-4.66133067,3.87616138,0.01146753,1.24405401,0.00812599,1.49188516,3.66699163,0.62122877
-4.65532766,3.76929474,0.01118287,1.19679294,0.00778164,1.47248122,3.56247527,0.59996955
-4.64932466,3.66844500,0.01091539,1.15143951,0.00747578,1.45516478,3.45993524,0.58022617
-4.64332166,3.57366627,0.01066864,1.10806130,0.00721426,1.43983840,3.35950178,0.56201450
-4.63731866,3.48481965,0.01044537,1.06666467,0.00700283,1.42633593,3.26117520,0.54531066
-4.63131566,3.40159513,0.01024751,1.02719895,0.00684709,1.41443499,3.16483918,0.53005507
-4.62531266,3.32353985,0.01007622,0.98956262,0.00675248,1.40387169,3.07027920,0.51615759
-4.61930965,3.25009141,0.00993188,0.95361141,0.00672427,1.39435675,2.97720531,0.50350373
-4.61330665,3.18061491,0.00981418,0.91916783,0.00676738,1.38559271,2.88527803,0.49196145
-4.60730365,3.11444199,0.00972222,0.88603182,0.00688633,1.37729119,2.79413624,0.48138858
-4.60130065,3.05091015,0.00965457,0.85399185,0.00708505,1.36918964,2.70342556,0.47164023
-4.59529765,2.98940042,0.00960940,0.82283614,0.00736672,1.36106674,2.61282589,0.46257609
-4.58929465,2.92937171,0.00958459,0.79236327,0.00773350,1.35275578,2.52207659,0.45406720
-4.58329165,2.87039000,0.00957780,0.76239187,0.00818640,1.34415523,2.43099818,0.44600185
-4.57728864,2.81215109,0.00958660,0.73276876,0.00872495,1.33523600,2.33950926,0.43829042
-4.57128564,2.75449572,0.00960852,0.70337539,0.00934708,1.32604498,2.24763801,0.43086890
-4.56528264,2.69741621,0.00964110,0.67413217,0.01004886,1.31670448,2.15552750,0.42370085
-4.55927964,2.64105449,0.00968195,0.64500058,0.01082439,1.30740756,2.06343478,0.41677784
-4.55327664,2.58569147,0.00972875,0.61598316,0.01166570,1.29840934,1.97172364,0.41011827
-4.54727364,2.53172843,0.00977928,0.58712129,0.01256274,1.29001462,1.88085165,0.40376462
-4.54127064,2.47966138,0.00983134,0.55849119,0.01350340,1.28256229,1.79135199,0.39777942
-4.53526763,2.43004987,0.00988282,0.53019827,0.01447366,1.27640730,1.70381127,0.39223997
-4.52926463,2.38348175,0.00993157,0.50237031,0.01545783,1.27190100,1.61884430,0.38723224
-4.52326163,2.34053606,0.00997545,0.47514991,0.01643884,1.26937077,1.53706735,0.38284426
-4.51725863,2.30174583,0.01001225,0.44868652,0.01739865,1.26910007,1.45907104,0.37915927
-4.51125563,2.26756284,0.01003970,0.42312875,0.01831865,1.27130984,1.38539441,0.37624914
-4.50525263,2.23832639,0.01005546,0.39861715,0.01918026,1.27614230,1.31650139,0.37416834
-4.49924962,2.21423763,0.01005715,0.37527787,0.01996538,1.28364794,1.25276084,0.37294876
-4.49324662,2.19534081,0.01004234,0.35321762,0.02065698,1.29377665,1.19443097,0.37259578
-4.48724362,2.18151267,0.01000866,0.33251998,0.02123966,1.30637327,1.14164908,0.37308571
-4.48124062,2.17246031,0.00995383,0.31324323,0.02170008,1.32117811,1.09442675,0.37436475
-4.47523762,2.16772781,0.00987573,0.29541975,0.02202748,1.33783244,1.05265079,0.37634963
-4.46923462,2.16671136,0.00977251,0.27905694,0.02221399,1.35588879,1.01608974,0.37892977
-4.46323162,2.16868188,0.00964266,0.26413938,0.02225492,1.37482568,0.98440544,0.38197100
-4.45722861,2.17281436,0.00948511,0.25063220,0.02214889,1.39406624,0.95716901,0.38532052
-4.45122561,2.17822211,0.00929930,0.23848526,0.02189791,1.41299971,0.93388042,0.38881297
-4.44522261,2.18399444,0.00908525,0.22763793,0.02150726,1.43100503,0.91399057,0.39227722
-4.43921961,2.18923585,0.00884357,0.21802406,0.02098534,1.44747542,0.89692477,0.39554356
-4.43321661,2.19310469,0.00857555,0.20957694,0.02034339,1.46184263,0.88210655,0.39845099
-4.42721361,2.19484961,0.00828307,0.20223388,0.01959507,1.47360002,0.86898057,0.40085411
-4.42121061,2.19384179,0.00796866,0.19594020,0.01875611,1.48232304,0.85703369,0.40262941
-4.41520760,2.18960160,0.00763538,0.19065243,0.01784374,1.48768650,0.84581323,0.40368059
-4.40920460,2.18181831,0.00728677,0.18634045,0.01687623,1.48947742,0.83494175,0.40394253
-4.40320160,2.17036193,0.00692676,0.18298868,0.01587238,1.48760317,0.82412764,0.40338396
-4.39719860,2.15528667,0.00655957,0.18059602,0.01485104,1.48209431,0.81317134,0.40200844
-4.39119560,2.13682586,0.00618956,0.17917484,0.01383062,1.47310195,0.80196708,0.39985377
-4.38519260,2.11537857,0.00582112,0.17874882,0.01282871,1.46088997,0.79049996,0.39698980
-4.37918959,2.09148870,0.00545854,0.17935001,0.01186174,1.44582217,0.77883912,0.39351474
-4.37318659,2.06581733,0.00510591,0.18101503,0.01094467,1.42834516,0.76712703,0.38955018
-4.36718359,2.03910996,0.00476698,0.18378084,0.01009079,1.40896767,0.75556582,0.38523505
-4.36118059,2.01215988,0.00444508,0.18768013,0.00931155,1.38823740,0.74440126,0.38071878
-4.35517759,1.98576955,0.00414304,0.19273660,0.00861650,1.36671627,0.73390521,0.37615408
-4.34917459,1.96071178,0.00386313,0.19896040,0.00801319,1.34495550,0.72435750,0.37168953
-4.34317159,1.93769234,0.00360700,0.20634385,0.00750720,1.32347142,0.71602782,0.36746256
-4.33716858,1.91731589,0.00337571,0.21485780,0.00710216,1.30272332,0.70915875,0.36359283
-4.33116558,1.90005641,0.00316967,0.22444859,0.00679979,1.28309417,0.70395036,0.36017664
-4.32516258,1.88623374,0.00298873,0.23503601,0.00659998,1.26487513,0.70054716,0.35728231
-4.31915958,1.87599687,0.00283215,0.24651206,0.00650085,1.24825450,0.69902787,0.35494703
-4.31315658,1.86931478,0.00269873,0.25874096,0.00649886,1.23331140,0.69939824,0.35317493
-4.30715358,1.86597503,0.00258679,0.27156002,0.00658887,1.22001451,0.70158726,0.35193682
