energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.84992496,6.52001361,0.06013738,1.13090566,1.28481941,0.36893226,2.72775305,0.00000000,3.42546262,2.04626867
-5.84392196,6.48838341,0.05829220,1.12903052,1.26572941,0.36395431,2.71031268,0.00000000,3.40981209,2.04452711
-5.83791896,6.45677885,0.05645790,1.12608779,1.24688282,0.35949426,2.69285496,0.00000000,3.39356626,2.04373302
-5.83191596,6.42491919,0.05466102,1.12187872,1.22831953,0.35551734,2.67543960,0.00000000,3.37687376,2.04351395
-5.82591296,6.39249619,0.05292480,1.11622739,1.21009136,0.35197906,2.65811039,0.00000000,3.35989125,2.04347168
-5.81990995,6.35917713,0.05126878,1.10898736,1.19226039,0.34882618,2.64088935,0.00000000,3.34276950,2.04319404
-5.81390695,6.32460631,0.04970851,1.10004658,1.17489674,0.34599791,2.62377141,0.00000000,3.32563800,2.04226579
-5.80790395,6.28840615,0.04825549,1.08933047,1.15807606,0.34342740,2.60672057,0.00000000,3.30858932,2.04027838
-5.80190095,6.25017923,0.04691713,1.07680315,1.14187713,0.34104359,2.58966803,0.00000000,3.29166465,2.03683862
-5.79589795,6.20951240,0.04569699,1.06246717,1.12638000,0.33877347,2.57251307,0.00000000,3.27484198,2.03157636
-5.78989495,6.16598440,0.04459512,1.04636173,1.11166487,0.33654456,2.55512710,0.00000000,3.25802817,2.02415138
-5.78389195,6.11917784,0.04360846,1.02856000,1.09781210,0.33428781,2.53736105,0.00000000,3.24105590,2.01425991
-5.77788894,6.06869609,0.04273146,1.00916564,1.08490328,0.33194068,2.51905618,0.00000000,3.22368655,2.00164077
-5.77188594,6.01418521,0.04195668,0.98830898,1.07302347,0.32945033,2.50005784,0.00000000,3.20561898,1.98608155
-5.76588294,5.95536028,0.04127552,0.96614328,1.06226440,0.32677678,2.48023167,0.00000000,3.18650437,1.96742491
-5.75987994,5.89203500,0.04067895,0.94284105,1.05272828,0.32389585,2.45948115,0.00000000,3.16596637,1.94557481
-5.75387694,5.82415277,0.04015817,0.91859096,1.04453184,0.32080176,2.43776546,0.00000000,3.14362549,1.92050273
-5.74787394,5.75181707,0.03970533,0.89359505,1.03781005,0.31750905,2.41511617,0.00000000,3.11912630,1.89225340
-5.74187094,5.67531856,0.03931407,0.86806659,1.03271887,0.31405382,2.39165147,0.00000000,3.09216558,1.86094965
-5.73586793,5.59515621,0.03897997,0.84222819,1.02943665,0.31049396,2.36758639,0.00000000,3.06251948,1.82679591
-5.72986493,5.51204993,0.03870092,0.81631023,1.02816345,0.30690844,2.34323796,0.00000000,3.03006769,1.79007972
-5.72386193,5.42694242,0.03847719,0.79054926,1.02911795,0.30339536,2.31902414,0.00000000,2.99481267,1.75117070
-5.71785893,5.34098860,0.03831148,0.76518619,1.03253184,0.30006891,2.29545602,0.00000000,2.95689237,1.71051658
-5.71185593,5.25553158,0.03820866,0.74046412,1.03864137,0.29705533,2.27312300,0.00000000,2.91658524,1.66863591
-5.70585293,5.17206524,0.03817539,0.71662552,1.04767647,0.29448777,2.25267131,0.00000000,2.87430664,1.62610730
-5.69984992,5.09218422,0.03821958,0.69390883,1.05984766,0.29250051,2.23477650,0.00000000,2.83059677,1.58355527
-5.69384692,5.01752314,0.03834972,0.67254416,1.07533150,0.29122261,2.22011133,0.00000000,2.78610022,1.54163305
-5.68784392,4.94968799,0.03857409,0.65274856,1.09425516,0.29077133,2.20931042,0.00000000,2.74153847,1.50100288
-5.68184092,4.89018292,0.03889995,0.63472056,1.11668131,0.29124566,2.20293393,0.00000000,2.69767669,1.46231461
-5.67583792,4.84033668,0.03933272,0.61863455,1.14259409,0.29272033,2.20143219,0.00000000,2.65528673,1.42618350
-5.66983492,4.80123290,0.03987517,0.60463511,1.17188738,0.29524057,2.20511354,0.00000000,2.61510867,1.39316841
-5.66383192,4.77364860,0.04052683,0.59283171,1.20435618,0.29881800,2.21411769,0.00000000,2.57781312,1.36375140
-5.65782891,4.75800493,0.04128338,0.58329398,1.23969216,0.30342786,2.22839628,0.00000000,2.54396666,1.33832001
-5.65182591,4.75433357,0.04213640,0.57604813,1.27748376,0.30900793,2.24770236,0.00000000,2.51400243,1.31715305
-5.64582291,4.76226141,0.04307321,0.57107455,1.31722145,0.31545901,2.27158972,0.00000000,2.48819781,1.30041098
-5.63981991,4.78101520,0.04407704,0.56830703,1.35830820,0.32264736,2.29942277,0.00000000,2.46666040,1.28813128
-5.63381691,4.80944644,0.04512740,0.56763365,1.40007479,0.33040866,2.33039663,0.00000000,2.44932313,1.28022942
-5.62781391,4.84607593,0.04620070,0.56889937,1.44179973,0.33855376,2.36356690,0.00000000,2.43594888,1.27650520
-5.62181091,4.88915589,0.04727110,0.57191043,1.48273263,0.34687562,2.39788761,0.00000000,2.42614423,1.27665450
-5.61580790,4.93674678,0.04831150,0.57644023,1.52212019,0.35515737,2.43225566,0.00000000,2.41938138,1.28028562
-5.60980490,4.98680473,0.04929471,0.58223660,1.55923337,0.36318103,2.46555931,0.00000000,2.41502723,1.28693959
-5.60380190,5.03727511,0.05019464,0.58903005,1.59339443,0.37073649,2.49672831,0.00000000,2.41237766,1.29611339
-5.59779890,5.08618727,0.05098754,0.59654280,1.62400238,0.37763026,2.52478286,0.00000000,2.41069524,1.30728475
-5.59179590,5.13174531,0.05165315,0.60449790,1.65055546,0.38369366,2.54887876,0.00000000,2.40924827,1.31993749
-5.58579290,5.17241011,0.05217575,0.61262837,1.67266939,0.38878989,2.56834632,0.00000000,2.40734909,1.33358594
-5.57978989,5.20696827,0.05254501,0.62068569,1.69009044,0.39281974,2.58272086,0.00000000,2.40438971,1.34779725
-5.57378689,5.23458440,0.05275661,0.62844736,1.70270249,0.39572567,2.59176315,0.00000000,2.39987305,1.36221065
-5.56778389,5.25483414,0.05281263,0.63572332,1.71052789,0.39749382,2.59546867,0.00000000,2.39343826,1.37655252
-5.56178089,5.26771640,0.05272156,0.64236077,1.71372178,0.39815423,2.59406527,0.00000000,2.38487926,1.39064677
-5.55577789,5.27364459,0.05249813,0.64824739,1.71256058,0.39777889,2.58799951,0.00000000,2.37415555,1.40442003
-5.54977489,5.27341747,0.05216268,0.65331284,1.70742501,0.39647802,2.57791234,0.00000000,2.36139529,1.41790160
-5.54377189,5.26817179,0.05174042,0.65752845,1.69877892,0.39439458,2.56460570,0.00000000,2.34689054,1.43121811
-5.53776888,5.25931935,0.05126039,0.66090532,1.68714486,0.39169746,2.54900189,0.00000000,2.33108537,1.44458348
-5.53176588,5.24847226,0.05075414,0.66349094,1.67307810,0.38857362,2.53209799,0.00000000,2.31455739,1.45828466
-5.52576288,5.23736041,0.05025447,0.66536445,1.65714030,0.38521957,2.51491778,0.00000000,2.29799389,1.47266388
-5.51975988,5.22774557,0.04979395,0.66663102,1.63987443,0.38183273,2.49846371,0.00000000,2.28216374,1.48809849
-5.51375688,5.22133646,0.04940348,0.66741543,1.62178222,0.37860297,2.48367151,0.00000000,2.26788627,1.50497917
-5.50775388,5.21970893,0.04911097,0.66785538,1.60330532,0.37570483,2.47136939,0.00000000,2.25599860,1.52368771
-5.50175088,5.22423477,0.04894013,0.66809467,1.58481097,0.37329069,2.46224396,0.00000000,2.24732252,1.54457515
-5.49574787,5.23602221,0.04890937,0.66827668,1.56658286,0.37148527,2.45681415,0.00000000,2.24263228,1.56794136
-5.48974487,5.25587019,0.04903105,0.66853829,1.54881737,0.37038153,2.45541400,0.00000000,2.24262430,1.59401663
-5.48374187,5.28423763,0.04931091,0.66900459,1.53162497,0.37003823,2.45818469,0.00000000,2.24788970,1.62294620
-5.47773887,5.32122828,0.04974783,0.66978443,1.51503663,0.37047904,2.46507565,0.00000000,2.25889041,1.65477794
-5.47173587,5.36659039,0.05033383,0.67096691,1.49901409,0.37169327,2.47585397,0.00000000,2.27593948,1.68945365
-5.46573287,5.41973029,0.05105440,0.67261898,1.48346352,0.37363786,2.49012101,0.00000000,2.29918588,1.72680416
-5.45972986,5.47973793,0.05188908,0.67478389,1.46825100,0.37624072,2.50733483,0.00000000,2.32860410,1.76654817
-5.45372686,5.54542212,0.05281221,0.67748062,1.45321897,0.37940481,2.52683673,0.00000000,2.36398865,1.80829474
-5.44772386,5.61535301,0.05379399,0.68070408,1.43820229,0.38301304,2.54788012,0.00000000,2.40495339,1.85154921
-5.44172086,5.68790926,0.05480152,0.68442596,1.42304293,0.38693332,2.56966011,0.00000000,2.45093566,1.89572225
-5.43571786,5.76132731,0.05580010,0.68859605,1.40760224,0.39102380,2.59134224,0.00000000,2.50120491,1.94014168
-5.42971486,5.83375072,0.05675440,0.69314388,1.39177021,0.39513782,2.61208899,0.00000000,2.55487568,1.98406656
-5.42371186,5.90327765,0.05762972,0.69798064,1.37547127,0.39912852,2.63108299,0.00000000,2.61092469,2.02670336
-5.41770885,5.96800508,0.05839313,0.70300112,1.35866644,0.40285278,2.64754654,0.00000000,2.66821153,2.06722348
-5.41170585,6.02606905,0.05901452,0.70808578,1.34135194,0.40617462,2.66075678,0.00000000,2.72550276,2.10478200
-5.40570285,6.07568029,0.05946745,0.71310272,1.32355480,0.40896775,2.67005683,0.00000000,2.78149891,2.13853701
-5.39969985,6.11515556,0.05972991,0.71790987,1.30532592,0.41111759,2.67486315,0.00000000,2.83486397,2.16766932
-5.39369685,6.14294474,0.05978481,0.72235711,1.28673156,0.41252262,2.67466972,0.00000000,2.88425668,2.19140198
-5.38769385,6.15765463,0.05962029,0.72628868,1.26784394,0.41309519,2.66904984,0.00000000,2.92836319,2.20901937
-5.38169085,6.15806989,0.05922986,0.72954585,1.24873217,0.41276209,2.65765636,0.00000000,2.96593024,2.21988532
-5.37568784,6.14317200,0.05861233,0.73196990,1.22945412,0.41146481,2.64022116,0.00000000,2.99579802,2.22346003
-5.36968484,6.11215684,0.05777158,0.73340559,1.21005017,0.40915978,2.61655475,0.00000000,3.01693209,2.21931519
-5.36368184,6.06445112,0.05671623,0.73370506,1.19053938,0.40581863,2.58654636,0.00000000,3.02845310,2.20714703
-5.35767884,5.99972803,0.05545916,0.73273218,1.17091857,0.40142861,2.55016518,0.00000000,3.02966365,2.18678695
-5.35167584,5.91792167,0.05401700,0.73036729,1.15116429,0.39599317,2.50746264,0.00000000,3.02007116,2.15820921
-5.34567284,5.81923996,0.05240954,0.72651220,1.13123774,0.38953276,2.45857591,0.00000000,2.99940602,2.12153557
-5.33966983,5.70417512,0.05065917,0.72109519,1.11109226,0.38208581,2.40373212,0.00000000,2.96763417,2.07703647
-5.33366683,5.57351108,0.04879035,0.71407593,1.09068280,0.37370978,2.34325291,0.00000000,2.92496347,2.02512869
-5.32766383,5.42832642,0.04682902,0.70544995,1.06997679,0.36448218,2.27755869,0.00000000,2.87184354,1.96636948
-5.32166083,5.26999212,0.04480221,0.69525238,1.04896539,0.35450154,2.20717191,0.00000000,2.80895878,1.90144709
-5.31565783,5.10016309,0.04273759,0.68356079,1.02767454,0.34388804,2.13271860,0.00000000,2.73721473,1.83116800
-5.30965483,4.92076280,0.04066314,0.67049676,1.00617463,0.33278376,2.05492762,0.00000000,2.65771805,1.75644114
-5.30365183,4.73396046,0.03860685,0.65622611,0.98458832,0.32135239,1.97462699,0.00000000,2.57175073,1.67825950
-5.29764882,4.54214089,0.03659646,0.64095755,0.96309563,0.30977828,1.89273695,0.00000000,2.48073944,1.59767967
-5.29164582,4.34786710,0.03465931,0.62493978,0.94193593,0.29826484,1.81025959,0.00000000,2.38622096,1.51579993
-5.28564282,4.15383645,0.03282206,0.60845695,0.92140643,0.28703202,1.72826493,0.00000000,2.28980497,1.43373753
-5.27963982,3.96283113,0.03111059,0.59182275,0.90185728,0.27631320,1.64787387,0.00000000,2.19313543,1.35260583
-5.27363682,3.77766440,0.02954970,0.57537311,0.88368314,0.26635115,1.57023803,0.00000000,2.09785186,1.27349193
-5.26763382,3.60112394,0.02816297,0.55945788,0.86731170,0.25739340,1.49651744,0.00000000,2.00555176,1.19743550
-5.26163082,3.43591393,0.02697243,0.54443178,0.85318965,0.24968698,1.42785631,0.00000000,1.91775536,1.12540922
-5.25562781,3.28459748,0.02599828,0.53064484,0.84176657,0.24347268,1.36535788,0.00000000,1.83587352,1.05830133
-5.24962481,3.14954090,0.02525852,0.51843280,0.83347757,0.23897898,1.31005902,0.00000000,1.76117975,0.99690070
-5.24362181,3.03286144,0.02476858,0.50810764,0.82872550,0.23641584,1.26290521,0.00000000,1.69478663,0.94188448
-5.23761881,2.93637958,0.02454092,0.49994869,0.82786327,0.23596846,1.22472683,0.00000000,1.63762715,0.89380862
-5.23161581,2.86157717,0.02458452,0.49419452,0.83117728,0.23779126,1.19621723,0.00000000,1.59044085,0.85310103
-5.22561281,2.80956211,0.02490455,0.49103582,0.83887259,0.24200224,1.17791329,0.00000000,1.55376468,0.82005757
-5.21960980,2.78104046,0.02550190,0.49060951,0.85106030,0.24867792,1.17017886,0.00000000,1.52792829,0.79484047
-5.21360680,2.77629630,0.02637284,0.49299411,0.86774790,0.25784898,1.17319160,0.00000000,1.51305338,0.77747911
-5.20760380,2.79517983,0.02750873,0.49820666,0.88883268,0.26949689,1.18693362,0.00000000,1.50905654,0.76787294
-5.20160080,2.83710384,0.02889582,0.50620092,0.91409880,0.28355154,1.21118603,0.00000000,1.51565530,0.76579624
-5.19559780,2.90104887,0.03051520,0.51686723,0.94321793,0.29989016,1.24552785,0.00000000,1.53237677,0.77090468
-5.18959480,2.98557692,0.03234282,0.53003374,0.97575349,0.31833752,1.28933937,0.00000000,1.55856887,0.78274333
-5.18359180,3.08885398,0.03434972,0.54546911,1.01116864,0.33866756,1.34181002,0.00000000,1.59341363,0.80075621
-5.17758879,3.20868122,0.03650241,0.56288670,1.04883752,0.36060652,1.40195103,0.00000000,1.63594274,0.82429713
-5.17158579,3.34253473,0.03876337,0.58195001,1.08805961,0.38383749,1.46861261,0.00000000,1.68505520,0.85264184
-5.16558279,3.48761368,0.04109177,0.60227950,1.12807687,0.40800649,1.54050584,0.00000000,1.73953729,0.88500155
-5.15957979,3.64089634,0.04344430,0.62346062,1.16809303,0.43272978,1.61622885,0.00000000,1.79808489,0.92053757
-5.15357679,3.79920352,0.04577612,0.64505288,1.20729461,0.45760255,1.69429704,0.00000000,1.85932838,0.95837723
-5.14757379,3.95926837,0.04804194,0.66659997,1.24487310,0.48220845,1.77317688,0.00000000,1.92185999,0.99763085
-5.14157079,4.11781146,0.05019718,0.68764061,1.28004750,0.50613005,1.85132260,0.00000000,1.98426374,1.03740963
-5.13556778,4.27161963,0.05219912,0.70772004,1.31208683,0.52895968,1.92721500,0.00000000,2.04514745,1.07684419
-5.12956478,4.41762666,0.05400811,0.72640174,1.34033159,0.55031048,1.99940133,0.00000000,2.10317658,1.11510353
-5.12356178,4.55299377,0.05558864,0.74327923,1.36421385,0.56982721,2.06653521,0.00000000,2.15710910,1.15141381
-5.11755878,4.67518745,0.05691042,0.75798760,1.38327508,0.58719652,2.12741524,0.00000000,2.20583046,1.18507669
-5.11155578,4.78205218,0.05794926,0.77021421,1.39718129,0.60215628,2.18102115,0.00000000,2.24838768,1.21548643
-5.10555278,4.87187529,0.05868783,0.77970852,1.40573484,0.61450357,2.22654596,0.00000000,2.28402119,1.24214542
-5.09954977,4.94344150,0.05911617,0.78629037,1.40888266,0.62410111,2.26342305,0.00000000,2.31219312,1.26467729
-5.09354677,4.99607470,0.05923204,0.78985649,1.40672031,0.63088178,2.29134675,0.00000000,2.33261069,1.28283720
-5.08754377,5.02966490,0.05904096,0.79038497,1.39949192,0.63485108,2.31028565,0.00000000,2.34524331,1.29651874
-5.08154077,5.04467863,0.05855609,0.78793734,1.38758581,0.63608732,2.32048752,0.00000000,2.35033236,1.30575696
-5.07553777,5.04215170,0.05779780,0.78265809,1.37152570,0.63473954,2.32247561,0.00000000,2.34839253,1.31072730
-5.06953477,5.02366386,0.05679303,0.77477154,1.35195800,0.63102321,2.31703586,0.00000000,2.34020420,1.31174022
-5.06353177,4.99129534,0.05557453,0.76457616,1.32963508,0.62521379,2.30519521,0.00000000,2.32679636,1.30923156
-5.05752876,4.94756641,0.05417974,0.75243625,1.30539532,0.61763831,2.28819154,0.00000000,2.30942038,1.30374877
-5.05152576,4.89536121,0.05264975,0.73877132,1.28014012,0.60866533,2.26743589,0.00000000,2.28951484,1.29593344
-5.04552276,4.83783838,0.05102798,0.72404344,1.25480870,0.59869360,2.24446825,0.00000000,2.26866235,1.28650055
-5.03951976,4.77833103,0.04935892,0.70874294,1.23035132,0.58813978,2.22090810,0.00000000,2.24853975,1.27621515
-5.03351676,4.72023949,0.04768683,0.69337298,1.20770165,0.57742561,2.19840162,0.00000000,2.23086292,1.26586728
-5.02751376,4.66692036,0.04605441,0.67843336,1.18774912,0.56696515,2.17856716,0.00000000,2.21732835,1.25624589
-5.02151076,4.62157579,0.04450172,0.66440430,1.17131205,0.55715228,2.16294084,0.00000000,2.20955329,1.24811280
-5.01550775,4.58714674,0.04306499,0.65173071,1.15911243,0.54834913,2.15292450,0.00000000,2.20901670,1.24217752
-5.00950475,4.56621415,0.04177580,0.64080743,1.15175304,0.54087567,2.14973743,0.00000000,2.21700309,1.23907377
-5.00350175,4.56091138,0.04066026,0.63196608,1.14969782,0.53500086,2.15437398,0.00000000,2.23455149,1.23933869
-4.99749875,4.57285115,0.03973854,0.62546392,1.15325600,0.53093567,2.16756837,0.00000000,2.26241139,1.24339530
-4.99149575,4.60306954,0.03902447,0.62147523,1.16257069,0.52882801,2.18976804,0.00000000,2.30100738,1.25153879
-4.98549275,4.65198898,0.03852549,0.62008536,1.17761234,0.52875997,2.22111637,0.00000000,2.35041405,1.26392727
-4.97948974,4.71940156,0.03824268,0.62128787,1.19817732,0.53074708,2.26144558,0.00000000,2.41034209,1.28057703
-4.97348674,4.80447326,0.03817111,0.62498473,1.22389192,0.53473980,2.31027976,0.00000000,2.48013636,1.30136263
-4.96748374,4.90576870,0.03830030,0.63098958,1.25422156,0.54062691,2.36684817,0.00000000,2.55878628,1.32602166
-4.96148074,5.02129580,0.03861483,0.63903402,1.28848512,0.54824081,2.43010798,0.00000000,2.64494817,1.35416412
-4.95547774,5.14856849,0.03909514,0.64877663,1.32587397,0.55736425,2.49877587,0.00000000,2.73697918,1.38528604
-4.94947474,5.28468548,0.03971837,0.65981441,1.36547513,0.56773845,2.57136727,0.00000000,2.83298167,1.41878689
-4.94347174,5.42642227,0.04045929,0.67169619,1.40629782,0.57907205,2.64624172,0.00000000,2.93085673,1.45399046
-4.93746873,5.57033347,0.04129129,0.68393767,1.44730262,0.59105073,2.72165297,0.00000000,3.02836515,1.49016831
-4.93146573,5.71286201,0.04218724,0.69603729,1.48743225,0.60334716,2.79580209,0.00000000,3.12319388,1.52656546
-4.92546273,5.85045169,0.04312049,0.70749267,1.52564295,0.61563086,2.86689172,0.00000000,3.21302578,1.56242741
-4.91945973,5.97965979,0.04406564,0.71781683,1.56093547,0.62757793,2.93317992,0.00000000,3.29561047,1.59702783
-4.91345673,6.09726595,0.04499930,0.72655371,1.59238468,0.63888013,2.99303186,0.00000000,3.36883392,1.62969621
-4.90745373,6.20037436,0.04590069,0.73329256,1.61916678,0.64925334,3.04496779,0.00000000,3.43078449,1.65984459
-4.90145073,6.28650602,0.04675218,0.73768052,1.64058328,0.65844512,3.08770603,0.00000000,3.47981326,1.68699267
-4.89544772,6.35367855,0.04753954,0.73943325,1.65608106,0.66624134,3.12019966,0.00000000,3.51458669,1.71079050
-4.88944472,6.40047104,0.04825224,0.73834312,1.66526787,0.67247162,3.14166607,0.00000000,3.53412988,1.73103787
-4.88344172,6.42607220,0.04888340,0.73428481,1.66792279,0.67701369,3.15160852,0.00000000,3.53785891,1.74769975
-4.87743872,6.43031022,0.04942981,0.72721824,1.66400151,0.67979652,3.14982941,0.00000000,3.52560134,1.76091692
-4.87143572,6.41366338,0.04989166,0.71718866,1.65363623,0.68080217,3.13643470,0.00000000,3.49760408,1.77101121
-4.86543272,6.37725095,0.05027225,0.70432424,1.63713028,0.68006631,3.11182979,0.00000000,3.45452835,1.77848468
-4.85942971,6.32280428,0.05057764,0.68883095,1.61494775,0.67767743,3.07670678,0.00000000,3.39743197,1.78401226
-4.85342671,6.25261860,0.05081616,0.67098532,1.58769839,0.67377466,3.03202367,0.00000000,3.32773933,1.78842765
-4.84742371,6.16948655,0.05099795,0.65112513,1.55611837,0.66854419,2.97897599,0.00000000,3.24720015,1.79270225
-4.84142071,6.07661499,0.05113449,0.62963850,1.52104748,0.66221426,2.91896181,0.00000000,3.15783826,1.79791735
-4.83541771,5.97752719,0.05123805,0.60695176,1.48340344,0.65504892,2.85354086,0.00000000,3.06189192,1.80522997
-4.82941471,5.87595291,0.05132130,0.58351644,1.44415404,0.64734029,2.78438913,0.00000000,2.96174770,1.81583306
-4.82341171,5.77570948,0.05139685,0.55979590,1.40428809,0.63939991,2.71325000,0.00000000,2.85986982,1.83091117
-4.81740870,5.68057743,0.05147690,0.53625195,1.36478583,0.63154890,2.64188345,0.00000000,2.75872730,1.85159286
-4.81140570,5.59417444,0.05157292,0.51333189,1.32658974,0.62410753,2.57201469,0.00000000,2.66072117,1.87890148
-4.80540270,5.51983183,0.05169542,0.49145632,1.29057671,0.61738427,2.50528389,0.00000000,2.56811393,1.91370624
-4.79939970,5.46047785,0.05185376,0.47100808,1.25753216,0.61166485,2.44319835,0.00000000,2.48296356,1.95667564
-4.79339670,5.41853196,0.05205604,0.45232258,1.22812722,0.60720159,2.38708886,0.00000000,2.40706418,2.00823521
-4.78739370,5.39581427,0.05230900,0.43567983,1.20289933,0.60420356,2.33807149,0.00000000,2.34189507,2.06853191
-4.78139070,5.39347388,0.05261800,0.42129823,1.18223724,0.60282790,2.29701621,0.00000000,2.28857978,2.13740699
-4.77538769,5.41193916,0.05298701,0.40933033,1.16637059,0.60317278,2.26452340,0.00000000,2.24785658,2.21437921
-4.76938469,5.45089263,0.05341862,0.39986066,1.15536466,0.60527236,2.24090910,0.00000000,2.22006102,2.29863968
-4.76338169,5.50927195,0.05391405,0.39290548,1.14912045,0.60909404,2.22619958,0.00000000,2.20512133,2.38905942
-4.75737869,5.58529758,0.05447316,0.38841452,1.14737996,0.61453825,2.22013537,0.00000000,2.20256655,2.48420993
-4.75137569,5.67652668,0.05509446,0.38627461,1.14973678,0.62144078,2.22218477,0.00000000,2.21154714,2.58239673
-4.74537269,5.77993171,0.05577512,0.38631484,1.15565141,0.62957775,2.23156624,0.00000000,2.23086733,2.68170486
-4.73936968,5.89200092,0.05651090,0.38831334,1.16447086,0.63867296,2.24727882,0.00000000,2.25902802,2.78005526
-4.73336668,6.00885721,0.05729618,0.39200514,1.17545185,0.64840742,2.26813955,0.00000000,2.29427864,2.87526968
-4.72736368,6.12639072,0.05812387,0.39709098,1.18778675,0.65843061,2.29282630,0.00000000,2.33467630,2.96514195
-4.72136068,6.24039999,0.05898542,0.40324681,1.20063125,0.66837299,2.31992447,0.00000000,2.37815001,3.04751257
-4.71535768,6.34673610,0.05987074,0.41013349,1.21313284,0.67785924,2.34797568,0.00000000,2.42256775,3.12034364
-4.70935468,6.44144401,0.06076826,0.41740658,1.22445883,0.68652162,2.37552668,0.00000000,2.46580410,3.18179086
-4.70335168,6.52089541,0.06166495,0.42472583,1.23382321,0.69401279,2.40117659,0.00000000,2.50580599,3.23026959
-4.69734867,6.58190793,0.06254635,0.43176402,1.24051102,0.70001766,2.42362071,0.00000000,2.54065449,3.26451204
-4.69134567,6.62184605,0.06339679,0.43821511,1.24389962,0.70426368,2.44168954,0.00000000,2.56862038,3.28361315
-4.68534267,6.63870012,0.06419952,0.44380126,1.24347612,0.70652908,2.45438145,0.00000000,2.58821192,3.28706324
-4.67933967,6.63114073,0.06493697,0.44827872,1.23885034,0.70664899,2.46088833,0.00000000,2.59821324,3.27476607
-4.67333667,6.59854712,0.06559112,0.45144240,1.22976321,0.70451903,2.46061333,0.00000000,2.59771236,3.24704172
-4.66733367,6.54100923,0.06614382,0.45312912,1.21609031,0.70009650,2.45318065,0.00000000,2.58611823,3.20461430
-4.66133067,6.45930444,0.06657724,0.45321944,1.19784076,0.69339910,2.43843727,0.00000000,2.56316665,3.14858527
-4.65532766,6.35485093,0.06687435,0.45163818,1.17515186,0.68450165,2.41644722,0.00000000,2.52891527,3.08039379
-4.64932466,6.22964059,0.06701940,0.44835375,1.14827975,0.67353074,2.38747888,0.00000000,2.48372847,3.00176592
-4.64332166,6.08615526,0.06699841,0.44337624,1.11758696,0.66065810,2.35198650,0.00000000,2.42825316,2.91465503
