energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.61580790,4.34533761,0.11483674,0.00172730,0.03910910,3.14442307,1.28388173,1.29501519
-5.60980490,4.39978795,0.11903056,0.00178028,0.04016908,3.17605953,1.29901289,1.31554032
-5.60380190,4.44903153,0.12288416,0.00182753,0.04111750,3.20460114,1.31376027,1.33681248
-5.59779890,4.49376992,0.12633977,0.00186864,0.04193615,3.23080587,1.32860130,1.35901463
-5.59179590,4.53490067,0.12934705,0.00190331,0.04260912,3.25556974,1.34406499,1.38236700
-5.58579290,4.57350096,0.13186454,0.00193135,0.04312314,3.27990868,1.36071963,1.40712509
-5.57978989,4.61080258,0.13386099,0.00195271,0.04346787,3.30493391,1.37915772,1.43357456
-5.57378689,4.64815777,0.13531628,0.00196745,0.04363610,3.33182063,1.39997815,1.46202299
-5.56778389,4.68699614,0.13622206,0.00197578,0.04362394,3.36177035,1.42376590,1.49278816
-5.56178089,4.72877306,0.13658205,0.00197800,0.04343092,3.39596748,1.45106956,1.52618317
-5.55577789,4.77491060,0.13641174,0.00197456,0.04305993,3.43553114,1.48237721,1.56249838
-5.54977489,4.82673282,0.13573782,0.00196598,0.04251720,3.48146368,1.51809145,1.60198108
-5.54377189,4.88539742,0.13459703,0.00195287,0.04181205,3.53459761,1.55850448,1.64481340
-5.53776888,4.95182685,0.13303466,0.00193588,0.04095664,3.59554343,1.60377419,1.69108966
-5.53176588,5.02664184,0.13110271,0.00191570,0.03996556,3.66464059,1.65390273,1.74079430
-5.52576288,5.11010130,0.12885779,0.00189302,0.03885538,3.74191454,1.70871861,1.79378178
-5.51975988,5.20205205,0.12635879,0.00186850,0.03764415,3.82704255,1.76786382,1.84975982
-5.51375688,5.30189221,0.12366460,0.00184277,0.03635082,3.91933094,1.83078709,1.90827738
-5.50775388,5.40855159,0.12083188,0.00181634,0.03499467,4.01770626,1.89674450,1.96871867
-5.50175088,5.52049176,0.11791294,0.00178966,0.03359476,4.12072214,1.96480806,2.03030421
-5.49574787,5.63572788,0.11495403,0.00176307,0.03216941,4.22658313,2.03388294,2.09209965
-5.48974487,5.75187299,0.11199398,0.00173677,0.03073572,4.33318604,2.10273325,2.15303277
-5.48374187,5.86620473,0.10906328,0.00171086,0.02930917,4.43817811,2.17001611,2.21191853
-5.47773887,5.97575269,0.10618368,0.00168531,0.02790337,4.53903082,2.23432292,2.26749161
-5.47173587,6.07740367,0.10336830,0.00165998,0.02652988,4.63312663,2.29422664,2.31844544
-5.46573287,6.16802070,0.10062228,0.00163466,0.02519809,4.71785557,2.34833320,2.36347619
-5.45972986,6.24457073,0.09794374,0.00160905,0.02391532,4.79071746,2.39533479,2.40132989
-5.45372686,6.30425511,0.09532529,0.00158282,0.02268691,4.84942510,2.43406272,2.43085056
-5.44772386,6.34463632,0.09275565,0.00155563,0.02151648,4.89200355,2.46353716,2.45102698
-5.44172086,6.36375467,0.09022153,0.00152715,0.02040617,4.91688034,2.48301138,2.46103583
-5.43571786,6.36022844,0.08770952,0.00149710,0.01935701,4.92296198,2.49200792,2.46027878
-5.42971486,6.33333201,0.08520792,0.00146524,0.01836925,4.90969237,2.49034483,2.44841175
-5.42371186,6.28304738,0.08270839,0.00143146,0.01744270,4.87708978,2.47815014,2.42536451
-5.41770885,6.21008564,0.08020735,0.00139573,0.01657706,4.82575999,2.45586375,2.39134956
-5.41170585,6.11587671,0.07770705,0.00135815,0.01577217,4.75688424,2.42422605,2.34685951
-5.40570285,6.00252705,0.07521625,0.00131892,0.01502824,4.67218224,2.38425376,2.29265322
-5.39969985,5.87274699,0.07275055,0.00127838,0.01434596,4.57385132,2.33720362,2.22973083
-5.39369685,5.72975073,0.07033231,0.00123696,0.01372660,4.46448454,2.28452565,2.15929924
-5.38769385,5.57713347,0.06799021,0.00119518,0.01317197,4.34697124,2.22780793,2.08272932
-5.38169085,5.41873156,0.06575859,0.00115361,0.01268433,4.22438471,2.16871547,2.00150706
-5.37568784,5.25847211,0.06367653,0.00111289,0.01226624,4.09986204,2.10892581,1.91718084
-5.36968484,5.10021918,0.06178680,0.00107364,0.01192040,3.97648188,2.05006451,1.83130737
-5.36368184,4.94762386,0.06013481,0.00103648,0.01164935,3.85714551,1.99364321,1.74539868
-5.35767884,4.80398492,0.05876758,0.00100198,0.01145532,3.74446687,1.94100324,1.66087252
-5.35167584,4.67212661,0.05773285,0.00097062,0.01133989,3.64067622,1.89326716,1.57900837
-5.34567284,4.55429873,0.05707835,0.00094281,0.01130387,3.54754165,1.85130025,1.50091062
-5.33966983,4.45210341,0.05685134,0.00091883,0.01134704,3.46631175,1.81568362,1.42748053
-5.33366683,4.36645110,0.05709840,0.00089881,0.01146806,3.39768141,1.78669980,1.35939758
-5.32766383,4.29754735,0.05786537,0.00088278,0.01166437,3.34178190,1.76433124,1.29711079
-5.32166083,4.24491019,0.05919763,0.00087062,0.01193223,3.29819509,1.74827153,1.24083988
-5.31565783,4.20741639,0.06114040,0.00086207,0.01226672,3.26599039,1.73794845,1.19058556
-5.30965483,4.18337393,0.06373924,0.00085675,0.01266191,3.24378245,1.73255753,1.14614832
-5.30365183,4.17061643,0.06704036,0.00085419,0.01311103,3.22980616,1.73110449,1.10715406
-5.29764882,4.16661490,0.07109095,0.00085382,0.01360671,3.22200550,1.73245426,1.07308539
-5.29164582,4.16860108,0.07593916,0.00085505,0.01414122,3.21813170,1.73538448,1.04331674
-5.28564282,4.17369673,0.08163380,0.00085721,0.01470682,3.21584628,1.73864086,1.01715156
-5.27963982,4.17904288,0.08822352,0.00085966,0.01529601,3.21282456,1.74099210,0.99385999
-5.27363682,4.18192344,0.09575559,0.00086178,0.01590185,3.20685496,1.74128204,0.97271535
-5.26763382,4.17987818,0.10427407,0.00086301,0.01651818,3.19593042,1.73847694,0.95302801
-5.26163082,4.17080054,0.11381744,0.00086285,0.01713990,3.17832823,1.73170621,0.93417547
-5.25562781,4.15301692,0.12441581,0.00086091,0.01776306,3.15267569,1.72029515,0.91562772
-5.24962481,4.12534490,0.13608765,0.00085691,0.01838503,3.11799946,1.70378874,0.89696720
-5.24362181,4.08712917,0.14883633,0.00085070,0.01900450,3.07375745,1.68196604,0.87790299
-5.23761881,4.03825469,0.16264647,0.00084226,0.01962144,3.01985294,1.65484507,0.85827928
-5.23161581,3.97913804,0.17748054,0.00083172,0.02023698,2.95663125,1.62267858,0.83807804
-5.22561281,3.91069854,0.19327566,0.00081932,0.02085330,2.88486019,1.58594139,0.81741650
-5.21960980,3.83431159,0.20994111,0.00080543,0.02147332,2.80569592,1.54531039,0.79653995
-5.21360680,3.75174741,0.22735652,0.00079055,0.02210050,2.72063658,1.50163836,0.77581040
-5.20760380,3.66509839,0.24537124,0.00077525,0.02273853,2.63146597,1.45592319,0.75569200
-5.20160080,3.57669884,0.26380473,0.00076019,0.02339103,2.54019023,1.40927376,0.73673393
-5.19559780,3.48904070,0.28244838,0.00074606,0.02406120,2.44897003,1.36287406,0.71955144
-5.18959480,3.40468829,0.30106864,0.00073360,0.02475161,2.36005098,1.31794692,0.70480583
-5.18359180,3.32619549,0.31941147,0.00072355,0.02546390,2.27569449,1.27571837,0.69318377
-5.17758879,3.25602736,0.33720806,0.00071659,0.02619854,2.19811132,1.23738383,0.68537663
-5.17158579,3.19648855,0.35418156,0.00071339,0.02695470,2.12939928,1.20407679,0.68206011
-5.16558279,3.14965958,0.37005462,0.00071452,0.02773010,2.07148660,1.17684059,0.68387436
-5.15957979,3.11734200,0.38455739,0.00072045,0.02852095,2.02608172,1.15660362,0.69140496
-5.15357679,3.10101279,0.39743572,0.00073154,0.02932192,1.99463023,1.14415825,0.70516483
-5.14757379,3.10178804,0.40845904,0.00074800,0.03012620,1.97827934,1.14014339,0.72557713
-5.14157079,3.12039577,0.41742765,0.00076990,0.03092555,1.97784993,1.14503081,0.75295953
-5.13556778,3.15715753,0.42417909,0.00079715,0.03171046,1.99381630,1.15911521,0.78750977
-5.12956478,3.21197858,0.42859315,0.00082948,0.03247027,2.02629360,1.18250784,0.82929309
-5.12356178,3.28434630,0.43059545,0.00086648,0.03319342,2.07503305,1.21513389,0.87823164
-5.11755878,3.37333695,0.43015935,0.00090755,0.03386762,2.13942476,1.25673365,0.93409644
-5.11155578,3.47763059,0.42730607,0.00095196,0.03448015,2.21850854,1.30686760,0.99650240
-5.10555278,3.59553457,0.42210319,0.00099886,0.03501809,2.31099249,1.36492550,1.06490684
-5.09954977,3.72501573,0.41466150,0.00104725,0.03546868,2.41527980,1.43013991,1.13861225
-5.09354677,3.86374142,0.40513045,0.00109607,0.03581956,2.52950339,1.50160393,1.21677349
-5.08754377,4.00912954,0.39369254,0.00114419,0.03605909,2.65156843,1.57829346,1.29841001
-5.08154077,4.15840708,0.38055676,0.00119044,0.03617674,2.77920232,1.65909365,1.38242324
-5.07553777,4.30867674,0.36595166,0.00123367,0.03616331,2.91001113,1.74282920,1.46761895
-5.06953477,4.45699028,0.35011813,0.00127276,0.03601131,3.04154157,1.82829788,1.55273449
-5.06353177,4.60042683,0.33330249,0.00130667,0.03571518,3.17134686,1.91430630,1.63647010
-5.05752876,4.73617412,0.31574987,0.00133443,0.03527155,3.29705438,1.99970669,1.71752353
-5.05152576,4.86160950,0.29769840,0.00135525,0.03467946,3.41643303,2.08343333,1.79462661
-5.04552276,4.97437788,0.27937420,0.00136846,0.03394046,3.52745739,2.16453671,1.86658247
-5.03951976,5.07246291,0.26098735,0.00137358,0.03305868,3.62836618,2.24221397,1.93230177
-5.03351676,5.15424812,0.24272893,0.00137032,0.03204085,3.71771211,2.31583361,1.99083617
-5.02751376,5.21856459,0.22476906,0.00135859,0.03089619,3.79440065,2.38495285,2.04140738
-5.02151076,5.26472246,0.20725592,0.00133849,0.02963626,3.85771542,2.44932648,2.08343035
-5.01550775,5.29252393,0.19031564,0.00131032,0.02827472,3.90732868,2.50890589,2.11652911
-5.00950475,5.30225655,0.17405295,0.00127454,0.02682698,3.94329584,2.56382813,2.14054431
-5.00350175,5.29466645,0.15855241,0.00123180,0.02530986,3.96603387,2.61439478,2.15553206
-4.99749875,5.27091234,0.14388016,0.00118286,0.02374117,3.97628438,2.66104160,2.16175369
-4.99149575,5.23250211,0.13008587,0.00112859,0.02213923,3.97506292,2.70430022,2.15965710
-4.98549275,5.18121516,0.11720504,0.00106996,0.02052246,3.96359691,2.74475379,2.14985046
-4.97948974,5.11901427,0.10526121,0.00100796,0.01890888,3.94325552,2.78298907,2.13306968
-4.97348674,5.04795161,0.09426827,0.00094363,0.01731571,3.91547504,2.81954789,2.11014141
-4.96748374,4.97007399,0.08423263,0.00087795,0.01575901,3.88168392,2.85488086,2.08194356
-4.96148074,4.88733249,0.07515530,0.00081191,0.01425330,3.84323154,2.88930640,2.04936557
-4.95547774,4.80150142,0.06703367,0.00074640,0.01281137,3.80132485,2.92297808,2.01327055
-4.94947474,4.71411106,0.05986330,0.00068224,0.01144407,3.75697627,2.95586254,1.97446152
-4.94347174,4.62639786,0.05363925,0.00062016,0.01016021,3.71096582,2.98772998,1.93365330
-4.93746873,4.53927457,0.04835739,0.00056076,0.00896654,3.66381964,3.01815828,1.89145174
-4.93146573,4.45332170,0.04401530,0.00050454,0.00786780,3.61580580,3.04655118,1.84834112
-4.92546273,4.36880038,0.04061304,0.00045188,0.00686684,3.56694749,3.07216975,1.80468011
-4.91945973,4.28568523,0.03815352,0.00040305,0.00596479,3.51705251,3.09417589,1.76070636
-4.91345673,4.20371483,0.03664269,0.00035823,0.00516127,3.46575704,3.11168537,1.71654883
-4.90745373,4.12245619,0.03608927,0.00031749,0.00445464,3.41258061,3.12382773,1.67224698
-4.90145073,4.04137876,0.03650430,0.00028081,0.00384223,3.35698888,3.12980925,1.62777509
-4.89544772,3.95993327,0.03790020,0.00024812,0.00332066,3.29846003,3.12897557,1.58307008
-4.88944472,3.87763003,0.04028956,0.00021929,0.00288606,3.23655062,3.12086989,1.53806078
-4.88344172,3.79411197,0.04368357,0.00019414,0.00253434,3.17095682,3.10528334,1.49269659
-4.87743872,3.70921768,0.04809013,0.00017247,0.00226139,3.10156720,3.08229411,1.44697382
-4.87143572,3.62303075,0.05351175,0.00015406,0.00206329,3.02850398,3.05229300,1.40095789
-4.86543272,3.53591245,0.05994320,0.00013869,0.00193644,2.95215021,3.01599338,1.35480008
-4.85942971,3.44851600,0.06736913,0.00012614,0.00187774,2.87316143,2.97442478,1.30874787
-4.85342671,3.36178181,0.07576169,0.00011619,0.00188461,2.79246123,2.92891012,1.26314841
-4.84742371,3.27691410,0.08507831,0.00010864,0.00195508,2.71122102,2.88102751,1.21844489
-4.84142071,3.19534080,0.09525979,0.00010332,0.00208779,2.63082542,2.83255853,1.17516632
-4.83541771,3.11865898,0.10622875,0.00010006,0.00228200,2.55282527,2.78542552,1.13391133
-4.82941471,3.04856942,0.11788874,0.00009871,0.00253752,2.47888089,2.74162104,1.09532719
-4.82341171,2.98680398,0.13012395,0.00009914,0.00285466,2.41069901,2.70313304,1.06008519
-4.81740870,2.93505009,0.14279977,0.00010125,0.00323414,2.34996644,2.67186947,1.02885395
-4.81140570,2.89487626,0.15576411,0.00010491,0.00367701,2.29828415,2.64958598,1.00227214
-4.80540270,2.86766278,0.16884966,0.00011004,0.00418452,2.25710505,2.63782011,0.98092198
-4.79939970,2.85454090,0.18187695,0.00011654,0.00475799,2.22767818,2.63783497,0.96530510
-4.79339670,2.85634340,0.19465814,0.00012432,0.00539875,2.21100205,2.65057474,0.95582161
-4.78739370,2.87356874,0.20700158,0.00013328,0.00610795,2.20778892,2.67663387,0.95275363
-4.78139070,2.90635993,0.21871675,0.00014332,0.00688650,2.21844116,2.71624070,0.95625374
-4.77538769,2.95449874,0.22961957,0.00015434,0.00773492,2.24304037,2.76925583,0.96633872
-4.76938469,3.01741482,0.23953776,0.00016624,0.00865327,2.28134918,2.83518471,0.98288885
-4.76338169,3.09420851,0.24831610,0.00017888,0.00964105,2.33282483,2.91320311,1.00565231
-4.75737869,3.18368587,0.25582119,0.00019217,0.01069714,2.39664359,3.00219370,1.03425453
-4.75137569,3.28440342,0.26194568,0.00020598,0.01181973,2.47173408,3.10079152,1.06821164
-4.74537269,3.39472013,0.26661162,0.00022020,0.01300627,2.55681762,3.20743579,1.10694733
-4.73936968,3.51285389,0.26977283,0.00023471,0.01425347,2.65045347,3.32042530,1.14981226
-4.73336668,3.63693960,0.27141616,0.00024942,0.01555725,2.75108668,3.43797476,1.19610491
-4.72736368,3.76508622,0.27156161,0.00026422,0.01691281,2.85709625,3.55826956,1.24509311
-4.72136068,3.89543040,0.27026119,0.00027906,0.01831457,2.96684182,3.67951660,1.29603513
-4.71535768,4.02618452,0.26759681,0.00029387,0.01975628,3.07870678,3.79998953,1.34819962
-4.70935468,4.15567770,0.26367706,0.00030861,0.02123103,3.19113661,3.91806670,1.40088354
-4.70335168,4.28238850,0.25863324,0.00032327,0.02273134,3.30267117,4.03226117,1.45342763
-4.69734867,4.40496883,0.25261479,0.00033785,0.02424924,3.41197026,4.14124228,1.50522879
-4.69134567,4.52225898,0.24578433,0.00035239,0.02577633,3.51783225,4.24384887,1.55574929
-4.68534267,4.63329428,0.23831259,0.00036695,0.02730395,3.61920568,4.33909480,1.60452258
-4.67933967,4.73730413,0.23037353,0.00038158,0.02882328,3.71519448,4.42616775,1.65115580
-4.67333667,4.83370469,0.22213977,0.00039640,0.03032548,3.80505739,4.50442246,1.69532938
-4.66733367,4.92208681,0.21377868,0.00041150,0.03180192,3.88820267,4.57337009,1.73679382
-4.66133067,5.00220062,0.20544920,0.00042703,0.03324430,3.96417923,4.63266501,1.77536443
-4.65532766,5.07393876,0.19729955,0.00044313,0.03464492,4.03266550,4.68209089,1.81091448
-4.64932466,5.13731962,0.18946588,0.00045996,0.03599692,4.09345717,4.72154726,1.84336739
-4.64332166,5.19247219,0.18207186,0.00047769,0.03729454,4.14645524,4.75103797,1.87268862
-4.63731866,5.23962379,0.17522923,0.00049652,0.03853340,4.19165511,4.77066245,1.89887795
-4.63131566,5.27909130,0.16903905,0.00051666,0.03971078,4.22913792,4.78061037,1.92196264
-4.62531266,5.31127659,0.16359368,0.00053833,0.04082595,4.25906440,4.78116002,1.94199188
-4.61930965,5.33666593,0.15897912,0.00056179,0.04188036,4.28167161,4.77268017,1.95903297
-4.61330665,5.35583311,0.15527762,0.00058732,0.04287793,4.29727256,4.75563497,1.97316931
-4.60730365,5.36944514,0.15257024,0.00061521,0.04382522,4.30625814,4.73059101,1.98450018
-4.60130065,5.37826934,0.15093909,0.00064580,0.04473150,4.30910072,4.69822533,1.99314211
-4.59529765,5.38318021,0.15046915,0.00067945,0.04560878,4.30635844,4.65933304,1.99923161
-4.58929465,5.38516406,0.15124925,0.00071655,0.04647165,4.29867889,4.61483296,2.00292846
-4.58329165,5.38531958,0.15337218,0.00075749,0.04733708,4.28680085,4.56576982,2.00441922
-4.57728864,5.38485243,0.15693380,0.00080269,0.04822397,4.27155283,4.51331150,2.00392016
-4.57128564,5.38506213,0.16203095,0.00085258,0.04915261,4.25384698,4.45873993,2.00167878
-4.56528264,5.38732001,0.16875825,0.00090754,0.05014400,4.23466738,4.40343478,1.99797343
-4.55927964,5.39303737,0.17720391,0.00096795,0.05121896,4.21505203,4.34884924,1.99311046
-4.55327664,5.40362385,0.18744447,0.00103410,0.05239721,4.19606793,4.29647776,1.98741838
-4.54727364,5.42043654,0.19953893,0.00110621,0.05369631,4.17877974,4.24781616,1.98123895
-4.54127064,5.44472125,0.21352235,0.00118440,0.05513060,4.16421245,4.20431501,1.97491535
-4.53526763,5.47754818,0.22939935,0.00126865,0.05671011,4.15330929,4.16732785,1.96877766
-4.52926463,5.51974493,0.24713778,0.00135877,0.05843956,4.14688681,4.13805613,1.96312624
-4.52326163,5.57183020,0.26666307,0.00145439,0.06031750,4.14558917,4.11749355,1.95821404
-4.51725863,5.63395232,0.28785355,0.00155496,0.06233557,4.14984413,4.10637228,1.95422872
-4.51125563,5.70583648,0.31053716,0.00165969,0.06447806,4.15982365,4.10511433,1.95127576
-4.50525263,5.78674489,0.33448990,0.00176759,0.06672176,4.17541168,4.11379084,1.94936397
-4.49924962,5.87545337,0.35943622,0.00187748,0.06903602,4.19618180,4.13209221,1.94839432
-4.49324662,5.97024752,0.38505167,0.00198795,0.07138329,4.22138690,4.15931156,1.94815336
-4.48724362,6.06894054,0.41096779,0.00209744,0.07371990,4.24996266,4.19434340,1.94831203
-4.48124062,6.16891394,0.43677925,0.00220426,0.07599721,4.28054579,4.23569892,1.94843037
-4.47523762,6.26718077,0.46205314,0.00230663,0.07816304,4.31150731,4.28153819,1.94796835
-4.46923462,6.36047009,0.48634005,0.00240270,0.08016336,4.34100020,4.32971917,1.94630276
-4.46323162,6.44532992,0.50918673,0.00249067,0.08194414,4.36701998,4.37786185,1.94274948
-4.45722861,6.51824467,0.53014968,0.00256879,0.08345329,4.38747594,4.42342582,1.93659031
-4.45122561,6.57576227,0.54880926,0.00263546,0.08464268,4.40027002,4.46379783,1.92710312
-4.44522261,6.61462526,0.56478367,0.00268928,0.08547000,4.40337975,4.49638620,1.91359388
-4.43921961,6.63189984,0.57774214,0.00272907,0.08590051,4.39494148,4.51871766,1.89542894
-4.43321661,6.62509671,0.58741684,0.00275397,0.08590857,4.37332990,4.52853250,1.87206582
-4.42721361,6.59227786,0.59361290,0.00276345,0.08547877,4.33722993,4.52387369,1.84308112
-4.42121061,6.53214420,0.59621600,0.00275734,0.08460682,4.28569744,4.50316576,1.80819382
-4.41520760,6.44409954,0.59519730,0.00273586,0.08329991,4.21820597,4.46528000,1.76728299
-4.40920460,6.32828819,0.59061538,0.00269956,0.08157679,4.13467710,4.40958276,1.72039893
-4.40320160,6.18560413,0.58261512,0.00264942,0.07946729,4.03549318,4.33596506,1.66776717
-4.39719860,6.01767183,0.57142360,0.00258669,0.07701161,3.92149190,4.24485193,1.60978531
-4.39119560,5.82679971,0.55734312,0.00251297,0.07425913,3.79394333,4.13719174,1.54701300
-4.38519260,5.61590896,0.54074183,0.00243009,0.07126707,3.65451073,4.01442591,1.48015549
-4.37918959,5.38844132,0.52204219,0.00234007,0.06809881,3.50519738,3.87844120,1.41004197
-4.37318659,5.14825075,0.50170802,0.00224507,0.06482217,3.34828227,3.73150682,1.33759981
-4.36718359,4.89948404,0.48023048,0.00214731,0.06150758,3.18624796,3.57619983,1.26382596
-4.36118059,4.64645636,0.45811373,0.00204904,0.05822630,3.02170425,3.41532247,1.18975720
-4.35517759,4.39352712,0.43586081,0.00195243,0.05504865,2.85731128,3.25181539,1.11644057
-4.34917459,4.14498176,0.41396022,0.00185954,0.05204246,2.69570559,3.08867071,1.04490530
-4.34317159,3.90492418,0.39287377,0.00177226,0.04927168,2.53943229,2.92884879,0.97613763
-4.33716858,3.67718378,0.37302599,0.00169229,0.04679512,2.39088613,2.77520198,0.91105936
-4.33116558,3.46524016,0.35479542,0.00162107,0.04466554,2.25226348,2.63040828,0.85051088
-4.32516258,3.27216741,0.33850795,0.00155979,0.04292886,2.12552670,2.49691697,0.79523930
-4.31915958,3.10059881,0.32443226,0.00150937,0.04162360,2.01238158,2.37690774,0.74589151
-4.31315658,2.95271163,0.31277728,0.00147042,0.04078059,1.91426771,2.27226371,0.70301237
-4.30715358,2.83023075,0.30369163,0.00144332,0.04042270,1.83236125,2.18455846,0.66704743
