energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.92796398,2.46905148,-1.96853614,0.03306231,-0.03009723,0.23545437,-0.21090056,0.01709266,-0.01259157,0.00000000,-0.00000000,0.70054522,-0.70791314,1.17632110,-0.87644308,1.14993256,-0.91408960,0.00000000,-0.00000000
-5.92196098,2.55916508,-2.01650760,0.03327115,-0.03127802,0.25051574,-0.20625968,0.01765806,-0.01320999,0.00000000,-0.00000000,0.71756587,-0.71421837,1.23544100,-0.88433105,1.18058263,-0.95214912,0.00000000,-0.00000000
-5.91595798,2.64388162,-2.06679507,0.03326147,-0.03229041,0.26616517,-0.20343978,0.01816436,-0.01381019,0.00000000,-0.00000000,0.73286975,-0.72024667,1.29462364,-0.89715664,1.20663818,-0.98834276,0.00000000,-0.00000000
-5.90995498,2.72194315,-2.11882625,0.03303347,-0.03311548,0.28218257,-0.20246631,0.01860420,-0.01438619,0.00000000,-0.00000000,0.74620202,-0.72573730,1.35301827,-0.91491143,1.22768594,-1.02221857,0.00000000,-0.00000000
-5.90395198,2.79218848,-2.17196092,0.03259166,-0.03373753,0.29834738,-0.20332425,0.01897096,-0.01493222,0.00000000,-0.00000000,0.75735831,-0.73042019,1.40977188,-0.93747995,1.24338467,-1.05335322,0.00000000,-0.00000000
-5.89794897,2.85357301,-2.22550814,0.03194465,-0.03414456,0.31444116,-0.20596016,0.01925893,-0.01544287,0.00000000,-0.00000000,0.76618724,-0.73402927,1.46404302,-0.96464145,1.25347263,-1.08136198,0.00000000,-0.00000000
-5.89194597,2.90518554,-2.27874360,0.03110490,-0.03432868,0.33025017,-0.21028502,0.01946343,-0.01591313,0.00000000,-0.00000000,0.77259085,-0.73631538,1.51501541,-0.99607355,1.25777313,-1.10590730,0.00000000,-0.00000000
-5.88594297,2.94626148,-2.33092622,0.03008834,-0.03428634,0.34556750,-0.21617776,0.01958089,-0.01633851,0.00000000,-0.00000000,0.77652306,-0.73705828,1.56191142,-1.03135768,1.25619766,-1.12670562,0.00000000,-0.00000000
-5.87993997,2.97619251,-2.38131351,0.02891385,-0.03401847,0.36019523,-0.22348932,0.01960899,-0.01671507,0.00000000,-0.00000000,0.77798633,-0.73607719,1.60400491,-1.06998621,1.24874687,-1.14353207,0.00000000,-0.00000000
-5.87393697,2.99453257,-2.42917540,0.02760265,-0.03353040,0.37394614,-0.23204712,0.01954665,-0.01703949,0.00000000,-0.00000000,0.77702662,-0.73323931,1.64063332,-1.11137122,1.23550931,-1.15622314,0.00000000,-0.00000000
-5.86793397,3.00100029,-2.47380619,0.02617772,-0.03283176,0.38664537,-0.24165984,0.01939409,-0.01730905,0.00000000,-0.00000000,0.77372715,-0.72846607,1.67120863,-1.15485479,1.21665809,-1.16467702,0.00000000,-0.00000000
-5.86193097,2.99547799,-2.51453480,0.02466314,-0.03193607,0.39813180,-0.25212240,0.01915283,-0.01752163,0.00000000,-0.00000000,0.76820119,-0.72173681,1.69522702,-1.19972093,1.19244561,-1.16885212,0.00000000,-0.00000000
-5.85592796,2.97800762,-2.55073326,0.02308334,-0.03086040,0.40825928,-0.26322096,0.01882562,-0.01767572,0.00000000,-0.00000000,0.76058434,-0.71308994,1.71227704,-1.24520880,1.16319669,-1.16876356,0.00000000,-0.00000000
-5.84992496,2.94878389,-2.58182387,0.02146257,-0.02962477,0.41689770,-0.27473795,0.01841642,-0.01777034,0.00000000,-0.00000000,0.75102671,-0.70262138,1.72204601,-1.29052734,1.12930021,-1.16447837,0.00000000,-0.00000000
-5.84392196,2.90814516,-2.60728514,0.01982421,-0.02825155,0.42393393,-0.28645694,0.01793027,-0.01780504,0.00000000,-0.00000000,0.73968548,-0.69048068,1.72432462,-1.33487100,1.09119983,-1.15610953,0.00000000,-0.00000000
-5.83791896,2.85656229,-2.62665696,0.01819029,-0.02676480,0.42927277,-0.29816721,0.01737323,-0.01777984,0.00000000,-0.00000000,0.72671820,-0.67686497,1.71900960,-1.37743630,1.04938383,-1.14380932,0.00000000,-0.00000000
-5.83191596,2.79462610,-2.63954509,0.01658102,-0.02518957,0.43283770,-0.30966799,0.01675222,-0.01769519,0.00000000,-0.00000000,0.71227709,-0.66201100,1.70610441,-1.41743879,1.00437456,-1.12776247,0.00000000,-0.00000000
-5.82591296,2.72303382,-2.64562527,0.01501445,-0.02355122,0.43457169,-0.32077222,0.01607490,-0.01755193,0.00000000,-0.00000000,0.69650477,-0.64618587,1.68571802,-1.45413015,0.95671779,-1.10817953,0.00000000,-0.00000000
-5.81990995,2.64257471,-2.64464703,0.01350617,-0.02187473,0.43443796,-0.33130972,0.01534948,-0.01735126,0.00000000,-0.00000000,0.67953144,-0.62967675,1.65806167,-1.48681471,0.90697217,-1.08529065,0.00000000,-0.00000000
-5.81390695,2.55411559,-2.63643715,0.01206920,-0.02018412,0.43242057,-0.34112970,0.01458462,-0.01709474,0.00000000,-0.00000000,0.66147371,-0.61278003,1.62344393,-1.51486503,0.85569910,-1.05934026,0.00000000,-0.00000000
-5.80790395,2.45858607,-2.62090263,0.01071387,-0.01850187,0.42852506,-0.35010255,0.01378920,-0.01678426,0.00000000,-0.00000000,0.64243491,-0.59579055,1.58226391,-1.53773580,0.80345325,-1.03058265,0.00000000,-0.00000000
-5.80190095,2.35696418,-2.59803310,0.00944788,-0.01684853,0.42277881,-0.35812082,0.01297221,-0.01642206,0.00000000,-0.00000000,0.62250688,-0.57899114,1.53500303,-1.55497569,0.75077386,-0.99927870,0.00000000,-0.00000000
-5.79589795,2.25026218,-2.56790233,0.00827641,-0.01524232,0.41523131,-0.36509945,0.01214257,-0.01601073,0.00000000,-0.00000000,0.60177292,-0.56264300,1.48221536,-1.56623657,0.69817696,-0.96569362,0.00000000,-0.00000000
-5.78989495,2.13951293,-2.53066851,0.00720224,-0.01369888,0.40595405,-0.37097522,0.01130899,-0.01555322,0.00000000,-0.00000000,0.58031170,-0.54697727,1.42451677,-1.57127976,0.64614875,-0.93009568,0.00000000,-0.00000000
-5.78389195,2.02575670,-2.48657330,0.00622602,-0.01223113,0.39504010,-0.37570553,0.01047983,-0.01505286,0.00000000,-0.00000000,0.55820170,-0.53218800,1.36257318,-1.56997909,0.59513999,-0.89275578,0.00000000,-0.00000000
-5.77788894,1.91002866,-2.43593909,0.00534653,-0.01084926,0.38260334,-0.37926652,0.00966298,-0.01451337,0.00000000,-0.00000000,0.53552586,-0.51842696,1.29708809,-1.56232050,0.54556159,-0.85394757,0.00000000,-0.00000000
-5.77188594,1.79334698,-2.37916463,0.00456091,-0.00956070,0.36877715,-0.38165075,0.00886576,-0.01393891,0.00000000,-0.00000000,0.51237603,-0.50580013,1.22878968,-1.54839853,0.49778139,-0.81394794,0.00000000,-0.00000000
-5.76588294,1.67670153,-2.31671887,0.00386502,-0.00837029,0.35371266,-0.38286457,0.00809484,-0.01333400,0.00000000,-0.00000000,0.48885693,-0.49436627,1.15841776,-1.52840950,0.45212205,-0.77303756,0.00000000,-0.00000000
-5.75987994,1.56104339,-2.24913312,0.00325369,-0.00728047,0.33757650,-0.38292534,0.00735617,-0.01270357,0.00000000,-0.00000000,0.46508925,-0.48413741,1.08671084,-1.50264219,0.40885999,-0.73150129,0.00000000,-0.00000000
-5.75387694,1.44727505,-2.17699168,0.00272101,-0.00629149,0.32054806,-0.38185858,0.00665492,-0.01205290,0.00000000,-0.00000000,0.44121171,-0.47508119,1.01439362,-1.47146605,0.36822540,-0.68962815,0.00000000,-0.00000000
-5.74787394,1.33624150,-2.10092133,0.00226061,-0.00540173,0.30281636,-0.37969550,0.00599548,-0.01138760,0.00000000,-0.00000000,0.41738182,-0.46712500,0.94216513,-1.43531786,0.33040311,-0.64771077,0.00000000,-0.00000000
-5.74187094,1.22872221,-2.02157995,0.00186588,-0.00460794,0.28457652,-0.37647070,0.00538144,-0.01071350,0.00000000,-0.00000000,0.39377534,-0.46016162,0.87068786,-1.39468731,0.29553422,-0.60604417,0.00000000,-0.00000000
-5.73586793,1.12542417,-1.93964479,0.00153016,-0.00390562,0.26602609,-0.37222041,0.00481561,-0.01003665,0.00000000,-0.00000000,0.37058445,-0.45405623,0.80057804,-1.35010216,0.26371839,-0.56492381,0.00000000,-0.00000000
-5.72986493,1.02697594,-1.85580067,0.00124694,-0.00328924,0.24736113,-0.36698135,0.00430003,-0.00936315,0.00000000,-0.00000000,0.34801459,-0.44865423,0.73239733,-1.30211369,0.23501665,-0.52464295,0.00000000,-0.00000000
-5.72386193,0.93392298,-1.77072880,0.00100996,-0.00275260,0.22877237,-0.36079008,0.00383601,-0.00869910,0.00000000,-0.00000000,0.32628020,-0.44378982,0.66664604,-1.25128293,0.20945452,-0.48548940,0.00000000,-0.00000000
-5.71785893,0.84672420,-1.68509627,0.00081339,-0.00228905,0.21044152,-0.35368299,0.00342421,-0.00805050,0.00000000,-0.00000000,0.30559957,-0.43929469,0.60375807,-1.19816818,0.18702534,-0.44774176,0.00000000,-0.00000000
-5.71185593,0.76574978,-1.59954684,0.00065181,-0.00189174,0.19253787,-0.34569687,0.00306463,-0.00742309,0.00000000,-0.00000000,0.28618899,-0.43500653,0.54409757,-1.14331429,0.16769364,-0.41166530,0.00000000,-0.00000000
-5.70585293,0.69128039,-1.51469290,0.00052036,-0.00155380,0.17521517,-0.33686990,0.00275673,-0.00682232,0.00000000,-0.00000000,0.26825647,-0.43077702,0.48795739,-1.08724371,0.15139840,-0.37750768,0.00000000,-0.00000000
-5.69984992,0.62350770,-1.43110897,0.00041472,-0.00126856,0.15860922,-0.32724295,0.00249945,-0.00625319,0.00000000,-0.00000000,0.25199532,-0.42647874,0.43555922,-1.03044964,0.13805617,-0.34549465,0.00000000,-0.00000000
-5.69384692,0.56253616,-1.34932660,0.00033114,-0.00102962,0.14283583,-0.31686105,0.00229126,-0.00572015,0.00000000,-0.00000000,0.23757791,-0.42201089,0.38705544,-0.97339119,0.12756390,-0.31582602,0.00000000,-0.00000000
-5.68784392,0.50838607,-1.26983055,0.00026642,-0.00083101,0.12798954,-0.30577493,0.00213024,-0.00522710,0.00000000,-0.00000000,0.22514976,-0.41730330,0.34253241,-0.91649032,0.11980140,-0.28867185,0.00000000,-0.00000000
-5.68184092,0.46099778,-1.19305621,0.00021797,-0.00066722,0.11414294,-0.29404233,0.00201412,-0.00477721,0.00000000,-0.00000000,0.21482431,-0.41231884,0.30201514,-0.86013043,0.11463348,-0.26416925,0.00000000,-0.00000000
-5.67583792,0.42023703,-1.11938787,0.00018370,-0.00053326,0.10134663,-0.28172905,0.00194031,-0.00437296,0.00000000,-0.00000000,0.20667851,-0.40705370,0.26547308,-0.80465635,0.11191185,-0.24241968,0.00000000,-0.00000000
-5.66983492,0.38590123,-1.04915774,0.00016211,-0.00042471,0.08962984,-0.26890956,0.00190593,-0.00401607,0.00000000,-0.00000000,0.20074942,-0.40153599,0.23282682,-0.75037528,0.11147661,-0.22348702,0.00000000,-0.00000000
-5.66383192,0.35772664,-0.98264549,0.00015218,-0.00033767,0.07900148,-0.25566707,0.00190787,-0.00370746,0.00000000,-0.00000000,0.19703195,-0.39582237,0.20395542,-0.69755842,0.11315768,-0.20739633,0.00000000,-0.00000000
-5.65782891,0.33539644,-0.92007805,0.00015343,-0.00026881,0.06945178,-0.24209310,0.00194279,-0.00344728,0.00000000,-0.00000000,0.19547794,-0.38999310,0.17870427,-0.64644305,0.11677612,-0.19413333,0.00000000,-0.00000000
-5.65182591,0.31854939,-0.86162967,0.00016589,-0.00021533,0.06095427,-0.22828639,0.00200717,-0.00323492,0.00000000,-0.00000000,0.19599641,-0.38414579,0.15689304,-0.59723472,0.12214553,-0.18364479,0.00000000,-0.00000000
-5.64582291,0.30678922,-0.80742207,0.00019004,-0.00017494,0.05346799,-0.21435135,0.00209734,-0.00306901,0.00000000,-0.00000000,0.19845528,-0.37838810,0.13832370,-0.55010932,0.12907360,-0.17583958,0.00000000,-0.00000000
-5.63981991,0.29969446,-0.75752487,0.00022691,-0.00014583,0.04693999,-0.20039601,0.00220947,-0.00294750,0.00000000,-0.00000000,0.20268437,-0.37282998,0.12278827,-0.50521507,0.13736402,-0.17059055,0.00000000,-0.00000000
-5.63381691,0.29682882,-0.71195633,0.00027797,-0.00012667,0.04130778,-0.18652961,0.00233968,-0.00286766,0.00000000,-0.00000000,0.20847968,-0.36757573,0.11007622,-0.46267420,0.14681880,-0.16773720,0.00000000,-0.00000000
-5.62781391,0.29775169,-0.67068449,0.00034520,-0.00011657,0.03650193,-0.17286005,0.00248401,-0.00282622,0.00000000,-0.00000000,0.21560882,-0.36271654,0.09998132,-0.42258441,0.15724098,-0.16708904,0.00000000,-0.00000000
-5.62181091,0.30202891,-0.63362918,0.00043106,-0.00011507,0.03244843,-0.15949118,0.00263852,-0.00281937,0.00000000,-0.00000000,0.22381759,-0.35832384,0.09230781,-0.38502015,0.16843799,-0.16842969,0.00000000,-0.00000000
-5.61580790,0.30924347,-0.60066482,0.00053848,-0.00012213,0.02907109,-0.14652021,0.00279931,-0.00284289,0.00000000,-0.00000000,0.23283731,-0.35444391,0.08687578,-0.35003392,0.18022537,-0.17152168,0.00000000,-0.00000000
-5.60980490,0.31900582,-0.57162444,0.00067082,-0.00013813,0.02629353,-0.13403539,0.00296262,-0.00289224,0.00000000,-0.00000000,0.24239287,-0.35109408,0.08352570,-0.31765748,0.19243093,-0.17611187,0.00000000,-0.00000000
-5.60380190,0.33096380,-0.54630501,0.00083189,-0.00016386,0.02404112,-0.12211393,0.00312487,-0.00296265,0.00000000,-0.00000000,0.25221121,-0.34826079,0.08212204,-0.28790339,0.20489917,-0.18193749,0.00000000,-0.00000000
-5.59779890,0.34481158,-0.52447407,0.00102586,-0.00020053,0.02224254,-0.11082046,0.00328275,-0.00304922,0.00000000,-0.00000000,0.26202984,-0.34589964,0.08255581,-0.26076673,0.21749577,-0.18873257,0.00000000,-0.00000000
-5.59179590,0.36029743,-0.50587784,0.00125720,-0.00024980,0.02083115,-0.10020597,0.00343330,-0.00314707,0.00000000,-0.00000000,0.27160525,-0.34393741,0.08474611,-0.23622727,0.23011192,-0.19623485,0.00000000,-0.00000000
-5.58579290,0.37723002,-0.49025053,0.00153062,-0.00031374,0.01974595,-0.09030728,0.00357395,-0.00325138,0.00000000,-0.00000000,0.28072079,-0.34227599,0.08864061,-0.21425200,0.24266825,-0.20419287,0.00000000,-0.00000000
-5.57978989,0.39548275,-0.47732471,0.00185092,-0.00039487,0.01893244,-0.08114709,0.00370262,-0.00335759,0.00000000,-0.00000000,0.28919375,-0.34079798,0.09421495,-0.19479805,0.25511811,-0.21237305,0.00000000,-0.00000000
-5.57378689,0.41499597,-0.46684229,0.00222289,-0.00049616,0.01834307,-0.07273448,0.00381775,-0.00346144,0.00000000,-0.00000000,0.29688127,-0.33937368,0.10147099,-0.17781604,0.26744980,-0.22056669,0.00000000,-0.00000000
-5.56778389,0.43577666,-0.45856589,0.00265113,-0.00062103,0.01793750,-0.06506600,0.00391837,-0.00355910,0.00000000,-0.00000000,0.30368497,-0.33786903,0.11043405,-0.16325350,0.27968777,-0.22859651,0.00000000,-0.00000000
-5.56178089,0.45789555,-0.45228984,0.00313985,-0.00077330,0.01768266,-0.05812701,0.00400409,-0.00364727,0.00000000,-0.00000000,0.30955390,-0.33615407,0.12114914,-0.15105857,0.29189229,-0.23632254,0.00000000,-0.00000000
-5.55577789,0.48148142,-0.44785043,0.00369271,-0.00095721,0.01755251,-0.05189339,0.00407511,-0.00372325,0.00000000,-0.00000000,0.31448575,-0.33411142,0.13367618,-0.14118343,0.30415768,-0.24364711,0.00000000,-0.00000000
-5.54977489,0.50671274,-0.44513481,0.00431256,-0.00117732,0.01752775,-0.04633338,0.00413223,-0.00378498,0.00000000,-0.00000000,0.31852620,-0.33164432,0.14808447,-0.13358759,0.31660892,-0.25051867,0.00000000,-0.00000000
-5.54377189,0.53380679,-0.44408798,0.00500122,-0.00143845,0.01759524,-0.04140959,0.00417679,-0.00383114,0.00000000,-0.00000000,0.32176647,-0.32868377,0.16444641,-0.12824057,0.32939672,-0.25693427,0.00000000,-0.00000000
-5.53776888,0.56300641,-0.44471743,0.00575926,-0.00174563,0.01774738,-0.03708090,0.00421064,-0.00386113,0.00000000,-0.00000000,0.32433905,-0.32519438,0.18283075,-0.12512397,0.34269103,-0.26294040,0.00000000,-0.00000000
-5.53176588,0.59456500,-0.44709499,0.00658580,-0.00210390,0.01798138,-0.03330431,0.00423601,-0.00387507,0.00000000,-0.00000000,0.32641176,-0.32117854,0.20329547,-0.12423268,0.35667344,-0.26863219,0.00000000,-0.00000000
-5.52576288,0.62873017,-0.45135575,0.00747825,-0.00251824,0.01829837,-0.03003662,0.00425547,-0.00387382,0.00000000,-0.00000000,0.32818051,-0.31667881,0.22588073,-0.12557512,0.37152845,-0.27415083,0.00000000,-0.00000000
-5.51975988,0.66572675,-0.45769371,0.00843225,-0.00299331,0.01870258,-0.02723588,0.00427181,-0.00385888,0.00000000,-0.00000000,0.32986086,-0.31177827,0.25060194,-0.12917235,0.38743410,-0.27967915,0.00000000,-0.00000000
-5.51375688,0.70573983,-0.46635438,0.00944144,-0.00353336,0.01920041,-0.02486249,0.00428790,-0.00383237,0.00000000,-0.00000000,0.33167890,-0.30659893,0.27744339,-0.13505616,0.40455241,-0.28543561,0.00000000,-0.00000000
-5.50775388,0.74889859,-0.47762443,0.01049750,-0.00414190,0.01979950,-0.02288014,0.00430661,-0.00379692,0.00000000,-0.00000000,0.33386169,-0.30129820,0.30635266,-0.14326598,0.42301994,-0.29166659,0.00000000,-0.00000000
-5.50175088,0.79526174,-0.49181865,0.01159010,-0.00482155,0.02050792,-0.02125634,0.00433066,-0.00375555,0.00000000,-0.00000000,0.33662774,-0.29606365,0.33723612,-0.15384488,0.44293887,-0.29863753,0.00000000,-0.00000000
-5.49574787,0.84480519,-0.50926478,0.01270699,-0.00557377,0.02133328,-0.01996274,0.00436254,-0.00371160,0.00000000,-0.00000000,0.34017787,-0.29110629,0.36995578,-0.16683458,0.46436926,-0.30662284,0.00000000,-0.00000000
-5.48974487,0.89741266,-0.53028668,0.01383420,-0.00639864,0.02228204,-0.01897509,0.00440438,-0.00366858,0.00000000,-0.00000000,0.34468683,-0.28665272,0.40432776,-0.18226985,0.48732255,-0.31589525,0.00000000,-0.00000000
-5.48374187,0.95286982,-0.55518663,0.01495621,-0.00729463,0.02335883,-0.01827310,0.00445790,-0.00363001,0.00000000,-0.00000000,0.35029604,-0.28293656,0.44012244,-0.20017237,0.51175689,-0.32671477,0.00000000,-0.00000000
-5.47773887,1.01086224,-0.58422727,0.01605635,-0.00825843,0.02456589,-0.01783999,0.00452431,-0.00359937,0.00000000,-0.00000000,0.35710767,-0.28018939,0.47706660,-0.22054448,0.53757440,-0.33931775,0.00000000,-0.00000000
-5.47173587,1.07097759,-0.61761417,0.01711712,-0.00928476,0.02590274,-0.01766193,0.00460429,-0.00357989,0.00000000,-0.00000000,0.36518034,-0.27863181,0.51484741,-0.24336287,0.56462068,-0.35390637,0.00000000,-0.00000000
-5.46573287,1.13271204,-0.65547960,0.01812069,-0.01036632,0.02736584,-0.01772742,0.00469793,-0.00357450,0.00000000,-0.00000000,0.37452653,-0.27846481,0.55311848,-0.26857280,0.59268644,-0.37063910,0.00000000,-0.00000000
-5.45972986,1.19548088,-0.69786819,0.01904934,-0.01149373,0.02894856,-0.01802653,0.00480479,-0.00358571,0.00000000,-0.00000000,0.38511189,-0.27986184,0.59150763,-0.29608287,0.62151153,-0.38962230,0.00000000,-0.00000000
-5.45372686,1.25863305,-0.74472528,0.01988604,-0.01265555,0.03064116,-0.01855016,0.00492387,-0.00361551,0.00000000,-0.00000000,0.39685633,-0.28296191,0.62962646,-0.32576083,0.65079106,-0.41090342,0.00000000,-0.00000000
-5.44772386,1.32146925,-0.79588827,0.02061492,-0.01383840,0.03243106,-0.01928934,0.00505369,-0.00366532,0.00000000,-0.00000000,0.40963698,-0.28786389,0.66708132,-0.35743057,0.68018347,-0.43446605,0.00000000,-0.00000000
-5.44172086,1.38326306,-0.85108158,0.02122179,-0.01502716,0.03430318,-0.02023451,0.00519233,-0.00373597,0.00000000,-0.00000000,0.42329284,-0.29462222,0.70348545,-0.39087056,0.70932043,-0.46022688,0.00000000,-0.00000000
-5.43571786,1.44328437,-0.90991547,0.02169462,-0.01620525,0.03624049,-0.02137497,0.00533753,-0.00382763,0.00000000,-0.00000000,0.43763094,-0.30324410,0.73847186,-0.42581392,0.73781807,-0.48803492,0.00000000,-0.00000000
-5.42971486,1.50082436,-0.97188883,0.02202394,-0.01735495,0.03822459,-0.02269837,0.00548679,-0.00393983,0.00000000,-0.00000000,0.45243389,-0.31368828,0.77170668,-0.46195024,0.76528934,-0.51767289,0.00000000,-0.00000000
-5.42371186,1.55522133,-1.03639607,0.02220315,-0.01845787,0.04023656,-0.02419033,0.00563745,-0.00407151,0.00000000,-0.00000000,0.46746843,-0.32586541,0.80290234,-0.49892914,0.79135692,-0.54886078,0.00000000,-0.00000000
-5.41770885,1.60588617,-1.10273795,0.02222879,-0.01949535,0.04225770,-0.02583419,0.00578686,-0.00422100,0.00000000,-0.00000000,0.48249478,-0.33963995,0.83183028,-0.53636575,0.81566648,-0.58126152,0.00000000,-0.00000000
-5.41170585,1.65232689,-1.17013615,0.02210062,-0.02044907,0.04427052,-0.02761099,0.00593244,-0.00438613,0.00000000,-0.00000000,0.49727651,-0.35483348,0.85833248,-0.57384780,0.83789957,-0.61448867,0.00000000,-0.00000000
-5.40570285,1.69417099,-1.23775123,0.02182166,-0.02130152,0.04625958,-0.02949947,0.00607183,-0.00456428,0.00000000,-0.00000000,0.51159036,-0.37122945,0.88233163,-0.61094444,0.85778591,-0.64811581,0.00000000,-0.00000000
-5.39969985,1.73118494,-1.30470353,0.02139810,-0.02203653,0.04821243,-0.03147634,0.00620300,-0.00475247,0.00000000,-0.00000000,0.52523593,-0.38857912,0.90383906,-0.64721646,0.87511449,-0.68168752,0.00000000,-0.00000000
-5.39369685,1.76328978,-1.37009647,0.02083909,-0.02263982,0.05012039,-0.03351661,0.00632434,-0.00494745,0.00000000,-0.00000000,0.53804460,-0.40660856,0.92296036,-0.68222762,0.88974313,-0.71473155,0.00000000,-0.00000000
-5.38769385,1.79057207,-1.43304166,0.02015639,-0.02309947,0.05197925,-0.03559415,0.00643474,-0.00514583,0.00000000,-0.00000000,0.54988744,-0.42502658,0.93989794,-0.71555701,0.90160608,-0.74677192,0.00000000,-0.00000000
-5.38169085,1.81328950,-1.49268506,0.01936406,-0.02340624,0.05378984,-0.03768233,0.00653369,-0.00534418,0.00000000,-0.00000000,0.56068178,-0.44353339,0.95495047,-0.74681191,0.91071919,-0.77734259,0.00000000,-0.00000000
-5.37568784,1.83187060,-1.54823354,0.01847792,-0.02355399,0.05555834,-0.03975476,0.00662127,-0.00553914,0.00000000,-0.00000000,0.57039587,-0.46182970,0.96850869,-0.77564079,0.91718256,-0.80600130,0.00000000,-0.00000000
-5.36968484,1.84690803,-1.59898105,0.01751512,-0.02353981,0.05729638,-0.04178617,0.00669823,-0.00572753,0.00000000,-0.00000000,0.57905169,-0.47962615,0.98104757,-0.80174628,0.92118023,-0.83234320,0.00000000,-0.00000000
-5.36368184,1.85914537,-1.64433349,0.01649356,-0.02336417,0.05902089,-0.04375330,0.00676592,-0.00590648,0.00000000,-0.00000000,0.58672532,-0.49665269,0.99311476,-0.82489730,0.92297685,-0.85601392,0.00000000,-0.00000000
-5.35767884,1.86945737,-1.68383168,0.01543140,-0.02303087,0.06075360,-0.04563587,0.00682634,-0.00607354,0.00000000,-0.00000000,0.59354498,-0.51266776,1.00531530,-0.84494037,0.92291126,-0.87672164,0.00000000,-0.00000000
-5.35167584,1.87882390,-1.71717144,0.01434651,-0.02254696,0.06252032,-0.04741746,0.00688196,-0.00622672,0.00000000,-0.00000000,0.59968655,-0.52746685,1.01829303,-0.86180925,0.92138701,-0.89424770,0.00000000,-0.00000000
-5.34567284,1.88829816,-1.74422007,0.01325606,-0.02192247,0.06434987,-0.04908645,0.00693576,-0.00636463,0.00000000,-0.00000000,0.60536664,-0.54089020,1.03270897,-0.87553285,0.91886009,-0.90845548,0.00000000,-0.00000000
