energy_ev,total_up,Al_p_up,Al_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.40570285,6.66762117,0.82520479,0.00000000,3.88019272,3.81188992,1.89166878,0.00000000
-5.39969985,6.66389139,0.83355796,0.00000000,3.84534082,3.82750949,1.89300325,0.00000000
-5.39369685,6.63941707,0.84140814,0.00000000,3.79468837,3.83074591,1.88900607,0.00000000
-5.38769385,6.59432295,0.84881986,0.00000000,3.72902261,3.82131116,1.87976929,0.00000000
-5.38169085,6.52923941,0.85592606,0.00000000,3.64943761,3.79921854,1.86551326,0.00000000
-5.37568784,6.44530401,0.86292653,0.00000000,3.55731358,3.76479233,1.84658470,0.00000000
-5.36968484,6.34414181,0.87008275,0.00000000,3.45428622,3.71866417,1.82344958,0.00000000
-5.36368184,6.22782457,0.87770879,0.00000000,3.34220687,3.66175609,1.79668069,0.00000000
-5.35767884,6.09880981,0.88615874,0.00000000,3.22309471,3.59525065,1.76694037,0.00000000
-5.35167584,5.95986189,0.89581084,0.00000000,3.09908238,3.52054939,1.73495883,0.00000000
-5.34567284,5.81395832,0.90704906,0.00000000,2.97235717,3.43922143,1.70150898,0.00000000
-5.33966983,5.66418518,0.92024272,0.00000000,2.84509962,3.35294477,1.66737880,0.00000000
-5.33366683,5.51362626,0.93572513,0.00000000,2.71942204,3.26344294,1.63334243,0.00000000
-5.32766383,5.36525105,0.95377216,0.00000000,2.59730925,3.17242010,1.60013125,0.00000000
-5.32166083,5.22180655,0.97458185,0.00000000,2.48056378,3.08149786,1.56840641,0.00000000
-5.31565783,5.08571810,0.99825606,0.00000000,2.37075772,2.99215661,1.53873401,0.00000000
-5.30965483,4.95900372,1.02478518,0.00000000,2.26919321,2.90568437,1.51156419,0.00000000
-5.30365183,4.84320608,1.05403682,0.00000000,2.17687302,2.82313528,1.48721522,0.00000000
-5.29764882,4.73934516,1.08574926,0.00000000,2.09448249,2.74529971,1.46586337,0.00000000
-5.29164582,4.64789391,1.11953019,0.00000000,2.02238344,2.67268711,1.44753912,0.00000000
-5.28564282,4.56877789,1.15486122,0.00000000,1.96062044,2.60552207,1.43213000,0.00000000
-5.27963982,4.50139892,1.19110809,0.00000000,1.90893898,2.54375362,1.41938999,0.00000000
-5.27363682,4.44468146,1.22753656,0.00000000,1.86681482,2.48707671,1.40895511,0.00000000
-5.26763382,4.39713965,1.26333340,0.00000000,1.83349340,2.43496479,1.40036453,0.00000000
-5.26163082,4.35696159,1.29763194,0.00000000,1.80803739,2.38671136,1.39308631,0.00000000
-5.25562781,4.32210714,1.32954101,0.00000000,1.78938069,2.34147842,1.38654650,0.00000000
-5.24962481,4.29041443,1.35817636,0.00000000,1.77638627,2.29834926,1.38016038,0.00000000
-5.24362181,4.25971039,1.38269304,0.00000000,1.76790572,2.25638288,1.37336443,0.00000000
-5.23761881,4.22792002,1.40231754,0.00000000,1.76283763,2.21466757,1.36564733,0.00000000
-5.23161581,4.19316958,1.41637810,0.00000000,1.76018261,2.17237103,1.35657887,0.00000000
-5.22561281,4.15387899,1.42433197,0.00000000,1.75909229,2.12878489,1.34583513,0.00000000
-5.21960980,4.10883931,1.42578821,0.00000000,1.75891040,2.08336158,1.33321884,0.00000000
-5.21360680,4.05727200,1.42052516,0.00000000,1.75920388,2.03574229,1.31867401,0.00000000
-5.20760380,3.99886729,1.40850148,0.00000000,1.75978274,1.98577474,1.30229395,0.00000000
-5.20160080,3.93380020,1.38986042,0.00000000,1.76070766,1.93352045,1.28432227,0.00000000
-5.19559780,3.86272366,1.36492697,0.00000000,1.76228496,1.87925132,1.26514684,0.00000000
-5.18959480,3.78673912,1.33419799,0.00000000,1.76504894,1.82343606,1.24528668,0.00000000
-5.18359180,3.70734621,1.29832569,0.00000000,1.76973238,1.76671733,1.22537242,0.00000000
-5.17758879,3.62637388,1.25809524,0.00000000,1.77722627,1.70988079,1.20612102,0.00000000
-5.17158579,3.54589614,1.21439736,0.00000000,1.78853044,1.65381786,1.18830580,0.00000000
-5.16558279,3.46813624,1.16819716,0.00000000,1.80469733,1.59948368,1.17272294,0.00000000
-5.15957979,3.39536362,1.12050055,0.00000000,1.82677101,1.54785257,1.16015591,0.00000000
-5.15357679,3.32978827,1.07231958,0.00000000,1.85572440,1.49987276,1.15133934,0.00000000
-5.14757379,3.27345689,1.02463818,0.00000000,1.89239728,1.45642249,1.14692368,0.00000000
-5.14157079,3.22815568,0.97837970,0.00000000,1.93743792,1.41826943,1.14744237,0.00000000
-5.13556778,3.19532357,0.93437751,0.00000000,1.99125106,1.38603494,1.15328288,0.00000000
-5.12956478,3.17597993,0.89334968,0.00000000,2.05395459,1.36016474,1.16466277,0.00000000
-5.12356178,3.17066945,0.85587881,0.00000000,2.12534713,1.34090720,1.18161200,0.00000000
-5.11755878,3.17942679,0.82239745,0.00000000,2.20488829,1.32829985,1.20396238,0.00000000
-5.11155578,3.20176218,0.79317966,0.00000000,2.29169258,1.32216481,1.23134449,0.00000000
-5.10555278,3.23666873,0.76833873,0.00000000,2.38453787,1.32211309,1.26319264,0.00000000
-5.09954977,3.28265105,0.74783100,0.00000000,2.48188827,1.32755754,1.29875762,0.00000000
-5.09354677,3.33777387,0.73146541,0.00000000,2.58193092,1.33773384,1.33712696,0.00000000
-5.08754377,3.39972894,0.71891811,0.00000000,2.68262547,1.35172859,1.37725198,0.00000000
-5.08154077,3.46591706,0.70975145,0.00000000,2.78176456,1.36851342,1.41798073,0.00000000
-5.07553777,3.53354231,0.70343645,0.00000000,2.87704299,1.38698353,1.45809556,0.00000000
-5.06953477,3.59971433,0.69937774,0.00000000,2.96613293,1.40599927,1.49635386,0.00000000
-5.06353177,3.66155465,0.69693981,0.00000000,3.04676219,1.42442896,1.53153052,0.00000000
-5.05752876,3.71630278,0.69547369,0.00000000,3.11679246,1.44119132,1.56246023,0.00000000
-5.05152576,3.76141774,0.69434290,0.00000000,3.17429414,1.45529573,1.58807819,0.00000000
-5.04552276,3.79467098,0.69294765,0.00000000,3.21761493,1.46587888,1.60745738,0.00000000
-5.03951976,3.81422705,0.69074661,0.00000000,3.24543901,1.47223615,1.61984101,0.00000000
-5.03351676,3.81870878,0.68727526,0.00000000,3.25683461,1.47384674,1.62466880,0.00000000
-5.02751376,3.80724448,0.68216049,0.00000000,3.25128779,1.47039140,1.62159608,0.00000000
-5.02151076,3.77949553,0.67513088,0.00000000,3.22872119,1.46176221,1.61050489,0.00000000
-5.01550775,3.73566333,0.66602244,0.00000000,3.18949693,1.44806403,1.59150672,0.00000000
-5.00950475,3.67647575,0.65477996,0.00000000,3.13440379,1.42960762,1.56493693,0.00000000
-5.00350175,3.60315384,0.64145392,0.00000000,3.06462917,1.40689492,1.53134108,0.00000000
-4.99749875,3.51736062,0.62619338,0.00000000,2.98171754,1.38059690,1.49145382,0.00000000
-4.99149575,3.42113436,0.60923544,0.00000000,2.88751699,1.35152538,1.44617155,0.00000000
-4.98549275,3.31680946,0.59089165,0.00000000,2.78411664,1.32059962,1.39651984,0.00000000
-4.97948974,3.20692854,0.57153242,0.00000000,2.67377779,1.28880949,1.34361726,0.00000000
-4.97348674,3.09414967,0.55156992,0.00000000,2.55886168,1.25717664,1.28863721,0.00000000
-4.96748374,2.98115271,0.53144047,0.00000000,2.44175727,1.22671538,1.23276930,0.00000000
-4.96148074,2.87054885,0.51158714,0.00000000,2.32481209,1.19839490,1.17718203,0.00000000
-4.95547774,2.76479700,0.49244342,0.00000000,2.21026890,1.17310445,1.12298816,0.00000000
-4.94947474,2.66613042,0.47441849,0.00000000,2.10021080,1.15162295,1.07121432,0.00000000
-4.94347174,2.57649642,0.45788484,0.00000000,1.99651660,1.13459414,1.02277566,0.00000000
-4.93746873,2.49751107,0.44316851,0.00000000,1.90082807,1.12250838,0.97845680,0.00000000
-4.93146573,2.43043054,0.43054237,0.00000000,1.81452967,1.11569160,0.93889913,0.00000000
-4.92546273,2.37613927,0.42022251,0.00000000,1.73874091,1.11430181,0.90459510,0.00000000
-4.91945973,2.33515505,0.41236765,0.00000000,1.67432094,1.11833312,0.87588902,0.00000000
-4.91345673,2.30764969,0.40708154,0.00000000,1.62188403,1.12762686,0.85298417,0.00000000
-4.90745373,2.29348360,0.40441787,0.00000000,1.58182450,1.14188904,0.83595540,0.00000000
-4.90145073,2.29225190,0.40438725,0.00000000,1.55434886,1.16071322,0.82476622,0.00000000
-4.89544772,2.30333915,0.40696587,0.00000000,1.53951289,1.18360748,0.81928943,0.00000000
-4.88944472,2.32597949,0.41210502,0.00000000,1.53726103,1.21002401,0.81932979,0.00000000
-4.88344172,2.35931873,0.41974093,0.00000000,1.54746553,1.23938991,0.82464759,0.00000000
-4.87743872,2.40247510,0.42980431,0.00000000,1.56996293,1.27113733,0.83498171,0.00000000
-4.87143572,2.45459526,0.44222894,0.00000000,1.60458545,1.30473175,0.85007104,0.00000000
-4.86543272,2.51490286,0.45695868,0.00000000,1.65118569,1.33969665,0.86967301,0.00000000
-4.85942971,2.58273706,0.47395265,0.00000000,1.70965286,1.37563368,0.89357839,0.00000000
-4.85342671,2.65757933,0.49318806,0.00000000,1.77992001,1.41223707,0.92162170,0.00000000
-4.84742371,2.73906733,0.51466059,0.00000000,1.86196155,1.44930190,0.95368675,0.00000000
-4.84142071,2.82699559,0.53838222,0.00000000,1.95578170,1.48672593,0.98970720,0.00000000
-4.83541771,2.92130337,0.56437673,0.00000000,2.06139435,1.52450496,1.02966228,0.00000000
-4.82941471,3.02205087,0.59267296,0.00000000,2.17879600,1.56272242,1.07356812,0.00000000
-4.82341171,3.12938568,0.62329631,0.00000000,2.30793333,1.60153384,1.12146541,0.00000000
-4.81740870,3.24350187,0.65625901,0.00000000,2.44866773,1.64114747,1.17340417,0.00000000
-4.81140570,3.36459460,0.69154970,0.00000000,2.60073906,1.68180227,1.22942696,0.00000000
-4.80540270,3.49281327,0.72912293,0.00000000,2.76373109,1.72374484,1.28955141,0.00000000
-4.79939970,3.62821658,0.76888940,0.00000000,2.93704106,1.76720682,1.35375353,0.00000000
-4.79339670,3.77073235,0.81070734,0.00000000,3.11985552,1.81238421,1.42195283,0.00000000
-4.78739370,3.92012505,0.85437596,0.00000000,3.31113425,1.85942005,1.49400036,0.00000000
-4.78139070,4.07597310,0.89963109,0.00000000,3.50960373,1.90839144,1.56967058,0.00000000
-4.77538769,4.23765780,0.94614382,0.00000000,3.71376112,1.95930192,1.64865761,0.00000000
-4.76938469,4.40436458,0.99352204,0.00000000,3.92188888,2.01207945,1.73057638,0.00000000
-4.76338169,4.57509689,1.04131516,0.00000000,4.13207987,2.06658019,1.81496853,0.00000000
-4.75737869,4.74870182,1.08902197,0.00000000,4.34227210,2.12259780,1.90131305,0.00000000
-4.75137569,4.92390623,1.13610131,0.00000000,4.55029163,2.17987744,1.98904081,0.00000000
-4.74537269,5.09936108,1.18198524,0.00000000,4.75390179,2.23813358,2.07755245,0.00000000
-4.73936968,5.27369145,1.22609421,0.00000000,4.95085669,2.29707030,2.16623830,0.00000000
-4.73336668,5.44554926,1.26785364,0.00000000,5.13895640,2.35640268,2.25449932,0.00000000
-4.72736368,5.61366539,1.30671119,0.00000000,5.31610160,2.41587777,2.34176775,0.00000000
-4.72136068,5.77689832,1.34215405,0.00000000,5.48034515,2.47529369,2.42752609,0.00000000
-4.71535768,5.93427625,1.37372554,0.00000000,5.62993846,2.53451555,2.51132343,0.00000000
-4.70935468,6.08503042,1.40104036,0.00000000,5.76337090,2.59348714,2.59278801,0.00000000
-4.70335168,6.22861771,1.42379780,0.00000000,5.87940079,2.65223746,2.67163534,0.00000000
-4.69734867,6.36473155,1.44179255,0.00000000,5.97707697,2.71088183,2.74767143,0.00000000
-4.69134567,6.49330068,1.45492257,0.00000000,6.05575074,2.76961743,2.82079103,0.00000000
-4.68534267,6.61447628,1.46319389,0.00000000,6.11507825,2.82871360,2.89097113,0.00000000
-4.67933967,6.72860876,1.46672206,0.00000000,6.15501382,2.88849760,2.95826029,0.00000000
-4.67333667,6.83621585,1.46573048,0.00000000,6.17579560,2.94933680,3.02276464,0.00000000
-4.66733367,6.93794456,1.46054548,0.00000000,6.17792456,3.01161852,3.08463159,0.00000000
-4.66133067,7.03452947,1.45158867,0.00000000,6.16213882,3.07572877,3.14403257,0.00000000
-4.65532766,7.12675038,1.43936663,0.00000000,6.12938472,3.14203142,3.20114593,0.00000000
-4.64932466,7.21539172,1.42445856,0.00000000,6.08078652,3.21084891,3.25614130,0.00000000
-4.64332166,7.30120646,1.40750223,0.00000000,6.01761616,3.28244573,3.30916645,0.00000000
-4.63731866,7.38488619,1.38917862,0.00000000,5.94126440,3.35701562,3.36033754,0.00000000
-4.63131566,7.46703888,1.37019591,0.00000000,5.85321415,3.43467285,3.40973328,0.00000000
-4.62531266,7.54817495,1.35127297,0.00000000,5.75501667,3.51544812,3.45739316,0.00000000
-4.61930965,7.62870155,1.33312294,0.00000000,5.64827059,3.59928858,3.50331979,0.00000000
-4.61330665,7.70892430,1.31643718,0.00000000,5.53460360,3.68606191,3.54748469,0.00000000
-4.60730365,7.78905504,1.30186983,0.00000000,5.41565606,3.77556336,3.58983677,0.00000000
-4.60130065,7.86922385,1.29002327,0.00000000,5.29306574,3.86752501,3.63031259,0.00000000
-4.59529765,7.94949304,1.28143468,0.00000000,5.16845265,3.96162601,3.66884705,0.00000000
-4.58929465,8.02987077,1.27656385,0.00000000,5.04340283,4.05750278,3.70538337,0.00000000
-4.58329165,8.11032236,1.27578246,0.00000000,4.91945038,4.15475802,3.73988114,0.00000000
-4.57728864,8.19077715,1.27936493,0.00000000,4.79805684,4.25296769,3.77232150,0.00000000
-4.57128564,8.27112965,1.28748099,0.00000000,4.68058775,4.35168530,3.80270847,0.00000000
-4.56528264,8.35123442,1.30019023,0.00000000,4.56828640,4.45044320,3.83106634,0.00000000
-4.55927964,8.43089433,1.31743876,0.00000000,4.46224548,4.54875090,3.85743271,0.00000000
-4.55327664,8.50984332,1.33905814,0.00000000,4.36337747,4.64609074,3.88184780,0.00000000
-4.54727364,8.58772493,1.36476688,0.00000000,4.27238548,4.74191175,3.90434068,0.00000000
-4.54127064,8.66406868,1.39417450,0.00000000,4.18973619,4.83562249,3.92491344,0.00000000
-4.53526763,8.73826698,1.42678845,0.00000000,4.11563698,4.92658426,3.94352474,0.00000000
-4.52926463,8.80955516,1.46202383,0.00000000,4.05001935,5.01410569,3.96007420,0.00000000
-4.52326163,8.87699755,1.49921592,0.00000000,3.99253057,5.09744018,3.97438912,0.00000000
-4.51725863,8.93948204,1.53763532,0.00000000,3.94253525,5.17578712,3.98621511,0.00000000
-4.51125563,8.99572532,1.57650548,0.00000000,3.89912806,5.24829780,3.99521164,0.00000000
-4.50525263,9.04429001,1.61502230,0.00000000,3.86115834,5.31408659,4.00095371,0.00000000
-4.49924962,9.08361448,1.65237499,0.00000000,3.82726640,5.37224731,4.00293995,0.00000000
-4.49324662,9.11205482,1.68776796,0.00000000,3.79593089,5.42187479,4.00060729,0.00000000
-4.48724362,9.12793777,1.72044257,0.00000000,3.76552574,5.46209061,3.99335179,0.00000000
-4.48124062,9.12962244,1.74969824,0.00000000,3.73438432,5.49207199,3.98055462,0.00000000
-4.47523762,9.11556775,1.77491204,0.00000000,3.70086834,5.51108244,3.96161209,0.00000000
-4.46923462,9.08440231,1.79555575,0.00000000,3.66343813,5.51850235,3.93596789,0.00000000
-4.46323162,9.03499264,1.81120997,0.00000000,3.62072093,5.51385787,3.90314576,0.00000000
-4.45722861,8.96650589,1.82157447,0.00000000,3.57157394,5.49684617,3.86278073,0.00000000
-4.45122561,8.87846332,1.82647427,0.00000000,3.51513868,5.46735555,3.81464679,0.00000000
-4.44522261,8.77078126,1.82586143,0.00000000,3.45088401,5.42547895,3.75867958,0.00000000
-4.43921961,8.64379675,1.81981217,0.00000000,3.37863544,5.37151993,3.69499228,0.00000000
-4.43321661,8.49827637,1.80851975,0.00000000,3.29858922,5.30599046,3.62388401,0.00000000
-4.42721361,8.33540721,1.79228336,0.00000000,3.21131050,5.22960058,3.54583990,0.00000000
-4.42121061,8.15677038,1.77149359,0.00000000,3.11771547,5.14324012,3.46152274,0.00000000
-4.41520760,7.96429829,1.74661528,0.00000000,3.01903859,5.04795363,3.37175675,0.00000000
-4.40920460,7.76021774,1.71816858,0.00000000,2.91678648,4.94490957,3.27750415,0.00000000
-4.40320160,7.54698192,1.68670921,0.00000000,2.81268080,4.83536549,3.17983582,0.00000000
-4.39719860,7.32719476,1.65280883,0.00000000,2.70859295,4.72063107,3.07989757,0.00000000
-4.39119560,7.10353144,1.61703650,0.00000000,2.60647382,4.60203086,2.97887383,0.00000000
-4.38519260,6.87865918,1.57994215,0.00000000,2.50828188,4.48086879,2.87795058,0.00000000
-4.37918959,6.65516219,1.54204266,0.00000000,2.41591291,4.35839614,2.77827922,0.00000000
-4.37318659,6.43547413,1.50381137,0.00000000,2.33113455,4.23578474,2.68094336,0.00000000
-4.36718359,6.22182152,1.46567116,0.00000000,2.25552836,4.11410657,2.58692970,0.00000000
-4.36118059,6.01618007,1.42799157,0.00000000,2.19044182,3.99432073,2.49710449,0.00000000
-4.35517759,5.82024591,1.39108978,0.00000000,2.13695177,3.87726834,2.41219631,0.00000000
-4.34917459,5.63542237,1.35523541,0.00000000,2.09584069,3.76367546,2.33278565,0.00000000
-4.34317159,5.46282235,1.32065872,0.00000000,2.06758602,3.65416375,2.25930165,0.00000000
-4.33716858,5.30328546,1.28756170,0.00000000,2.05236255,3.54926802,2.19202552,0.00000000
-4.33116558,5.15740863,1.25613143,0.00000000,2.05005692,3.44945988,2.13110042,0.00000000
-4.32516258,5.02558770,1.22655505,0.00000000,2.06029309,3.35517589,2.07654676,0.00000000
-4.31915958,4.90806779,1.19903535,0.00000000,2.08246702,3.26684872,2.02828210,0.00000000
-4.31315658,4.80499905,1.17380633,0.00000000,2.11578830,3.18493956,1.98614447,0.00000000
-4.30715358,4.71649497,1.15114779,0.00000000,2.15932671,3.10996997,1.94991767,0.00000000
