energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.41870935,0.68736733,0.00016413,0.04889975,0.04590811,0.18062825,0.11294985,0.40443206,0.00328503,0.11506243
-3.41270635,0.66595418,0.00015722,0.04419518,0.04436748,0.17392479,0.10461181,0.39984481,0.00297008,0.10664893
-3.40670335,0.64841742,0.00015271,0.03973606,0.04338433,0.16842150,0.09686629,0.39721337,0.00267492,0.09887198
-3.40070035,0.63490091,0.00015105,0.03555432,0.04302125,0.16420147,0.08978716,0.39650401,0.00240244,0.09176619
-3.39469735,0.62545654,0.00015267,0.03167349,0.04334358,0.16132691,0.08343029,0.39762393,0.00215505,0.08534857
-3.38869435,0.62005200,0.00015804,0.02810879,0.04441995,0.15984104,0.07783439,0.40042676,0.00193467,0.07961942
-3.38269135,0.61858248,0.00016763,0.02486761,0.04632278,0.15977092,0.07302261,0.40472076,0.00174277,0.07456387
-3.37668834,0.62088547,0.00018195,0.02195018,0.04912890,0.16113077,0.06900464,0.41027915,0.00158038,0.07015402
-3.37068534,0.62675785,0.00020149,0.01935044,0.05292006,0.16392589,0.06577911,0.41685201,0.00144813,0.06635135
-3.36468234,0.63597418,0.00022676,0.01705703,0.05778338,0.16815655,0.06333632,0.42417921,0.00134629,0.06310952
-3.35867934,0.64830524,0.00025827,0.01505436,0.06381158,0.17382191,0.06166096,0.43200353,0.00127484,0.06037724
-3.35267634,0.66353585,0.00029651,0.01332365,0.07110304,0.18092368,0.06073482,0.44008355,0.00123350,0.05810110
-3.34667334,0.68148110,0.00034195,0.01184394,0.07976166,0.18946927,0.06053926,0.44820545,0.00122174,0.05622832
-3.34067034,0.70200022,0.00039502,0.01059311,0.08989643,0.19947439,0.06105750,0.45619336,0.00123887,0.05470923
-3.33466733,0.72500769,0.00045610,0.00954867,0.10162083,0.21096499,0.06227639,0.46391766,0.00128401,0.05349940
-3.32866433,0.75048098,0.00052547,0.00868851,0.11505213,0.22397849,0.06418799,0.47130102,0.00135615,0.05256139
-3.32266133,0.77846501,0.00060333,0.00799151,0.13031043,0.23856434,0.06679054,0.47832183,0.00145415,0.05186615
-3.31665833,0.80907316,0.00068975,0.00743801,0.14751780,0.25478397,0.07008908,0.48501513,0.00157674,0.05139380
-3.31065533,0.84248519,0.00078469,0.00701016,0.16679728,0.27271028,0.07409571,0.49147095,0.00172252,0.05113418
-3.30465233,0.87894230,0.00088793,0.00669215,0.18827204,0.29242662,0.07882935,0.49783031,0.00189001,0.05108680
-3.29864932,0.91873991,0.00099907,0.00647032,0.21206452,0.31402560,0.08431529,0.50427927,0.00207759,0.05126055
-3.29264632,0.96221852,0.00111755,0.00633320,0.23829578,0.33760768,0.09058439,0.51104125,0.00228355,0.05167302
-3.28664332,1.00975334,0.00124261,0.00627148,0.26708471,0.36327958,0.09767199,0.51836820,0.00250609,0.05234955
-3.28064032,1.06174299,0.00137329,0.00627795,0.29854738,0.39115279,0.10561676,0.52653095,0.00274333,0.05332213
-3.27463732,1.11859772,0.00150846,0.00634728,0.33279613,0.42134177,0.11445923,0.53580936,0.00299335,0.05462807
-3.26863432,1.18072750,0.00164680,0.00647593,0.36993840,0.45396212,0.12424025,0.54648244,0.00325417,0.05630862
-3.26263132,1.24852993,0.00178684,0.00666193,0.41007504,0.48912839,0.13499930,0.55881907,0.00352382,0.05840752
-3.25662831,1.32237808,0.00192699,0.00690466,0.45329791,0.52695140,0.14677271,0.57306927,0.00380036,0.06096954
-3.25062531,1.40260811,0.00206553,0.00720466,0.49968663,0.56753489,0.15959161,0.58945644,0.00408189,0.06403895
-3.24462231,1.48950639,0.00220072,0.00756340,0.54930417,0.61097126,0.17347994,0.60817054,0.00436658,0.06765811
-3.23861931,1.58329599,0.00233076,0.00798300,0.60219133,0.65733627,0.18845212,0.62936217,0.00465270,0.07186595
-3.23261631,1.68412212,0.00245391,0.00846606,0.65835988,0.70668255,0.20451074,0.65313760,0.00493865,0.07669655
-3.22661331,1.79203656,0.00256847,0.00901536,0.71778455,0.75903189,0.22164402,0.67955445,0.00522291,0.08217767
-3.22061031,1.90698104,0.00267287,0.00963362,0.78039391,0.81436635,0.23982330,0.70861811,0.00550408,0.08832931
-3.21460730,2.02876964,0.00276566,0.01032323,0.84606059,0.87261850,0.25900049,0.74027858,0.00578087,0.09516226
-3.20860430,2.15707095,0.00284560,0.01108598,0.91459114,0.93366099,0.27910560,0.77442778,0.00605204,0.10267665
-3.20260130,2.29139041,0.00291169,0.01192279,0.98571608,0.99729612,0.30004455,0.81089724,0.00631640,0.11086060
-3.19659830,2.43105409,0.00296312,0.01283345,1.05908093,1.06324583,0.32169734,0.84945628,0.00657275,0.11968885
-3.19059530,2.57519487,0.00299938,0.01381637,1.13423880,1.13114301,0.34391668,0.88981072,0.00681985,0.12912164
-3.18459230,2.72274256,0.00302019,0.01486839,1.21064537,1.20052478,0.36652744,0.93160250,0.00705640,0.13910367
-3.17858929,2.87241927,0.00302556,0.01598452,1.28765702,1.27082857,0.38932683,0.97441028,0.00728097,0.14956344
-3.17258629,3.02274143,0.00301574,0.01715787,1.36453263,1.34139170,0.41208569,1.01775159,0.00749198,0.16041284
-3.16658329,3.17202967,0.00299121,0.01837956,1.44043974,1.41145513,0.43455078,1.06108659,0.00768772,0.17154731
-3.16058029,3.31842745,0.00295266,0.01963865,1.51446528,1.48017174,0.45644832,1.10382397,0.00786631,0.18284637
-3.15457729,3.45992897,0.00290098,0.02092227,1.58563094,1.54661942,0.47748863,1.14532907,0.00802573,0.19417488
-3.14857429,3.59441640,0.00283720,0.02221572,1.65291313,1.60981894,0.49737194,1.18493445,0.00816387,0.20538477
-3.14257129,3.71970582,0.00276246,0.02350267,1.71526687,1.66875611,0.51579508,1.22195281,0.00827855,0.21631755
-3.13656828,3.83360083,0.00267802,0.02476551,1.77165303,1.72240783,0.53245906,1.25569218,0.00836759,0.22680731
-3.13056528,3.93395212,0.00258515,0.02598565,1.82106793,1.76977100,0.54707708,1.28547305,0.00842892,0.23668439
-3.12456228,4.01872084,0.00248517,0.02714399,1.86257393,1.80989310,0.55938277,1.31064680,0.00846061,0.24577946
-3.11855928,4.08604307,0.00237940,0.02822138,1.89532992,1.84190331,0.56913831,1.33061504,0.00846100,0.25392798
-3.11255628,4.13429285,0.00226912,0.02919911,1.91862012,1.86504256,0.57614202,1.34484882,0.00842875,0.26097480
-3.10655328,4.16214046,0.00215559,0.03005944,1.93187987,1.87869121,0.58023516,1.35290710,0.00836297,0.26677890
-3.10055028,4.16860348,0.00203999,0.03078609,1.93471714,1.88239300,0.58130751,1.35445346,0.00826322,0.27121782
-3.09454727,4.15308773,0.00192344,0.03136470,1.92692869,1.87587392,0.57930152,1.34927030,0.00812962,0.27419175
-3.08854427,4.11541626,0.00180701,0.03178330,1.90850994,1.85905525,0.57421481,1.33726968,0.00796284,0.27562716
-3.08254127,4.05584452,0.00169164,0.03203264,1.87965813,1.83205987,0.56610087,1.31850028,0.00776413,0.27547952
-3.07653827,3.97506098,0.00157825,0.03210644,1.84076852,1.79521167,0.55506798,1.29314998,0.00753533,0.27373532
-3.07053527,3.87417305,0.00146765,0.03200164,1.79242377,1.74902795,0.54127629,1.26154376,0.00727878,0.27041295
-3.06453227,3.75467872,0.00136056,0.03171847,1.73537707,1.69420527,0.52493328,1.22413704,0.00699735,0.26556270
-3.05852926,3.61842530,0.00125767,0.03126040,1.67052979,1.63159943,0.50628779,1.18150458,0.00669428,0.25926556
-3.05252626,3.46755725,0.00115953,0.03063409,1.59890462,1.56220049,0.48562295,1.13432537,0.00637317,0.25163111
-3.04652326,3.30445517,0.00106668,0.02984915,1.52161564,1.48710410,0.46324814,1.08336426,0.00603785,0.24279448
-3.04052026,3.13166911,0.00097953,0.02891786,1.43983644,1.40748047,0.43949061,1.02945096,0.00569230,0.23291248
-3.03451726,2.95184875,0.00089844,0.02785484,1.35476782,1.32454234,0.41468684,0.97345741,0.00534053,0.22215912
-3.02851426,2.76767368,0.00082370,0.02667659,1.26760630,1.23951327,0.38917424,0.91627448,0.00498653,0.21072071
-3.02251126,2.58178630,0.00075549,0.02540110,1.17951469,1.15359766,0.36328322,0.85878879,0.00463412,0.19879073
-3.01650825,2.39673007,0.00069394,0.02404733,1.09159570,1.06795348,0.33733012,0.80186083,0.00428693,0.18656463
-3.01050525,2.21489499,0.00063909,0.02263481,1.00486943,0.98366864,0.31161110,0.74630486,0.00394833,0.17423488
-3.00450225,2.03847208,0.00059089,0.02118309,0.92025527,0.90174167,0.28639714,0.69287152,0.00362133,0.16198631
-2.99849925,1.86941774,0.00054922,0.01971142,0.83855853,0.82306705,0.26193025,0.64223347,0.00330862,0.14999199
-2.99249625,1.70942857,0.00051388,0.01823830,0.76046186,0.74842540,0.23842086,0.59497450,0.00301249,0.13840973
-2.98649325,1.55992662,0.00048462,0.01678118,0.68652130,0.67847829,0.21604644,0.55158216,0.00273486,0.12737926
-2.98049025,1.42205452,0.00046109,0.01535623,0.61716659,0.61376745,0.19495115,0.51244397,0.00247725,0.11702022
-2.97448724,1.29667963,0.00044291,0.01397810,0.55270537,0.55471781,0.17524650,0.47784693,0.00224084,0.10743091
-2.96848424,1.18440593,0.00042965,0.01265985,0.49333041,0.50164381,0.15701284,0.44798006,0.00202646,0.09868766
-2.96248124,1.08559228,0.00042084,0.01141289,0.43912954,0.45475815,0.14030143,0.42293956,0.00183462,0.09084506
-2.95647824,1.00037545,0.00041598,0.01024698,0.39009729,0.41418247,0.12513710,0.40273602,0.00166558,0.08393660
-2.95047524,0.92869651,0.00041457,0.00917034,0.34614781,0.37995891,0.11152117,0.38730333,0.00151935,0.07797599
-2.94447224,0.87032885,0.00041610,0.00818980,0.30712827,0.35206221,0.09943458,0.37650851,0.00139575,0.07295870
-2.93846923,0.82490676,0.00042008,0.00731094,0.27283237,0.33041150,0.08884105,0.37016225,0.00129444,0.06886393
-2.93246623,0.79195315,0.00042604,0.00653837,0.24301326,0.31488142,0.07969020,0.36802947,0.00121498,0.06565669
-2.92646323,0.77090573,0.00043353,0.00587591,0.21739577,0.30531212,0.07192046,0.36983969,0.00115685,0.06329002
-2.92046023,0.76114071,0.00044216,0.00532690,0.19568742,0.30151789,0.06546186,0.37529687,0.00111951,0.06170716
-2.91445723,0.76199368,0.00045159,0.00489442,0.17758815,0.30329423,0.06023843,0.38408842,0.00110241,0.06084375
-2.90845423,0.77277739,0.00046149,0.00458156,0.16279865,0.31042335,0.05617044,0.39589344,0.00110505,0.06062984
-2.90245123,0.79279637,0.00047163,0.00439159,0.15102716,0.32267803,0.05317617,0.41038982,0.00112701,0.06099181
-2.89644822,0.82135845,0.00048180,0.00432819,0.14199490,0.33982415,0.05117358,0.42726058,0.00116798,0.06185413
-2.89044522,0.85778346,0.00049185,0.00439554,0.13544000,0.36162174,0.05008149,0.44619909,0.00122778,0.06314092
-2.88444222,0.90140931,0.00050167,0.00459842,0.13112023,0.38782503,0.04982067,0.46691351,0.00130639,0.06477738
-2.87843922,0.95159586,0.00051120,0.00494221,0.12881452,0.41818157,0.05031450,0.48913044,0.00140398,0.06669096
-2.87243622,1.00772684,0.00052041,0.00543280,0.12832335,0.45243069,0.05148958,0.51259773,0.00152090,0.06881249
-2.86643322,1.06921025,0.00052927,0.00607652,0.12946841,0.49030146,0.05327600,0.53708673,0.00165770,0.07107704
-2.86043022,1.13547743,0.00053779,0.00687985,0.13209131,0.53151049,0.05560754,0.56239374,0.00181509,0.07342472
-2.85442721,1.20598103,0.00054600,0.00784923,0.13605177,0.57575959,0.05842163,0.58834093,0.00199397,0.07580126
-2.84842421,1.28019222,0.00055391,0.00899060,0.14122532,0.62273357,0.06165928,0.61477645,0.00219536,0.07815850
-2.84242121,1.35759715,0.00056155,0.01030909,0.14750055,0.67209834,0.06526478,0.64157394,0.00242037,0.08045472
-2.83641821,1.43769291,0.00056894,0.01180852,0.15477627,0.72349941,0.06918546,0.66863123,0.00267012,0.08265479
-2.83041521,1.51998314,0.00057608,0.01349096,0.16295840,0.77656085,0.07337127,0.69586828,0.00294571,0.08473022
-2.82441221,1.60397344,0.00058299,0.01535620,0.17195698,0.83088503,0.07777435,0.72322432,0.00324810,0.08665907
-2.81840920,1.68916677,0.00058966,0.01740131,0.18168322,0.88605309,0.08234866,0.75065433,0.00357804,0.08842565
-2.81240620,1.77505928,0.00059609,0.01962024,0.19204685,0.94162629,0.08704949,0.77812476,0.00393595,0.09002015
-2.80640320,1.86113659,0.00060228,0.02200345,0.20295375,0.99714853,0.09183310,0.80560881,0.00432186,0.09143813
-2.80040020,1.94687128,0.00060824,0.02453765,0.21430403,1.05214990,0.09665641,0.83308145,0.00473530,0.09267994
-2.79439720,2.03172170,0.00061398,0.02720569,0.22599071,1.10615163,0.10147676,0.86051435,0.00517522,0.09375002
-2.78839420,2.11513275,0.00061954,0.02998656,0.23789893,1.15867240,0.10625180,0.88787107,0.00563993,0.09465619
-2.78239120,2.19653900,0.00062496,0.03285557,0.24990590,1.20923604,0.11093950,0.91510298,0.00612704,0.09540899
-2.77638819,2.27537047,0.00063035,0.03578472,0.26188156,1.25738078,0.11549839,0.94214598,0.00663349,0.09602094
-2.77038519,2.35106148,0.00063580,0.03874320,0.27369003,1.30266977,0.11988786,0.96891865,0.00715551,0.09650596
-2.76438219,2.42306254,0.00064146,0.04169810,0.28519171,1.34470299,0.12406878,0.99532183,0.00768871,0.09687888
-2.75837919,2.49085532,0.00064753,0.04461525,0.29624615,1.38313006,0.12800414,1.02123997,0.00822815,0.09715500
-2.75237619,2.55397036,0.00065423,0.04746024,0.30671545,1.41766372,0.13165998,1.04654436,0.00876846,0.09734991
-2.74637319,2.61200705,0.00066182,0.05019941,0.31646819,1.44809358,0.13500637,1.07109807,0.00930400,0.09747928
-2.74037019,2.66465498,0.00067059,0.05280107,0.32538362,1.47429954,0.13801848,1.09476249,0.00982902,0.09755897
-2.73436718,2.71171588,0.00068090,0.05523657,0.33335604,1.49626416,0.14067775,1.11740528,0.01033787,0.09760508
-2.72836418,2.75312468,0.00069308,0.05748141,0.34029905,1.51408356,0.14297295,1.13890909,0.01082521,0.09763421
-2.72236118,2.78896855,0.00070753,0.05951618,0.34614953,1.52797579,0.14490124,1.15918072,0.01128622,0.09766370
-2.71635818,2.81950256,0.00072464,0.06132746,0.35087104,1.53828627,0.14646904,1.17815993,0.01171677,0.09771189
-2.71035518,2.84516039,0.00074480,0.06290834,0.35445656,1.54548950,0.14769263,1.19582747,0.01211365,0.09779837
-2.70435218,2.86655910,0.00076841,0.06425888,0.35693020,1.55018645,0.14859856,1.21221150,0.01247466,0.09794412
-2.69834917,2.88449669,0.00079581,0.06538619,0.35834788,1.55309737,0.14922365,1.22739204,0.01279878,0.09817151
-2.69234617,2.89994197,0.00082735,0.06630423,0.35879674,1.55504960,0.14961463,1.24150279,0.01308614,0.09850422
-2.68634317,2.91401606,0.00086327,0.06703335,0.35839339,1.55696053,0.14982737,1.25473019,0.01333812,0.09896696
-2.68034017,2.92796593,0.00090379,0.06759954,0.35728079,1.55981567,0.14992570,1.26730944,0.01355722,0.09958496
-2.67433717,2.94313019,0.00094901,0.06803342,0.35562400,1.56464258,0.14997982,1.27951759,0.01374697,0.10038338
-2.66833417,2.96089832,0.00099893,0.06836901,0.35360490,1.57248108,0.15006438,1.29166396,0.01391179,0.10138653
-2.66233117,2.98266456,0.00105344,0.06864233,0.35141598,1.58435073,0.15025626,1.30407828,0.01405675,0.10261698
-2.65632816,3.00977839,0.00111228,0.06888994,0.34925356,1.60121664,0.15063206,1.31709711,0.01418732,0.10409458
-2.65032516,3.04349338,0.00117506,0.06914738,0.34731067,1.62395499,0.15126559,1.33104932,0.01430914,0.10583547
-2.64432216,3.08491689,0.00124124,0.06944769,0.34576985,1.65331926,0.15222523,1.34624137,0.01442768,0.10785116
-2.63831916,3.13496259,0.00131012,0.06982000,0.34479624,1.68990883,0.15357143,1.36294308,0.01454801,0.11014759
-2.63231616,3.19430820,0.00138088,0.07028830,0.34453130,1.73414118,0.15535441,1.38137484,0.01467448,0.11272446
-2.62631316,3.26336021,0.00145253,0.07087038,0.34508728,1.78622876,0.15761222,1.40169673,0.01481054,0.11557460
-2.62031016,3.34222738,0.00152399,0.07157711,0.34654290,1.84616186,0.16036909,1.42400013,0.01495852,0.11868363
-2.61430715,3.43070421,0.00159406,0.07241193,0.34894021,1.91369805,0.16363437,1.44830227,0.01511949,0.12202987
-2.60830415,3.52826509,0.00166148,0.07337067,0.35228298,1.98835902,0.16740197,1.47454368,0.01529319,0.12558439
-2.60230115,3.63406960,0.00172496,0.07444170,0.35653644,2.06943492,0.17165030,1.50258868,0.01547802,0.12931136
-2.59629815,3.74697837,0.00178319,0.07560636,0.36162859,2.15599634,0.17634286,1.53222861,0.01567107,0.13316866
-2.59029515,3.86557911,0.00183492,0.07683963,0.36745278,2.24691352,0.18142925,1.56318744,0.01586825,0.13710854
-2.58429215,3.98822142,0.00187896,0.07811112,0.37387170,2.34088213,0.18684675,1.59512926,0.01606443,0.14107862
-2.57828914,4.11305883,0.00191423,0.07938612,0.38072223,2.43645490,0.19252218,1.62766713,0.01625369,0.14502282
-2.57228614,4.23809643,0.00193980,0.08062693,0.38782125,2.53207777,0.19837414,1.66037266,0.01642955,0.14888253
-2.56628314,4.36124200,0.00195495,0.08179414,0.39497192,2.62612945,0.20431541,1.69278579,0.01658522,0.15259770
-2.56028014,4.48035872,0.00195913,0.08284802,0.40197029,2.71696286,0.21025535,1.72442439,0.01671393,0.15610798
-2.55427714,4.59331758,0.00195205,0.08374986,0.40861188,2.80294710,0.21610240,1.75479310,0.01680915,0.15935388
-2.54827414,4.69804766,0.00193362,0.08446317,0.41469801,2.88250850,0.22176631,1.78339148,0.01686491,0.16227778
-2.54227114,4.79258295,0.00190403,0.08495487,0.42004162,2.95416938,0.22716024,1.80972114,0.01687597,0.16482494
-2.53626813,4.87510429,0.00186370,0.08519618,0.42447248,3.01658339,0.23220252,1.83329208,0.01683806,0.16694446
-2.53026513,4.94397584,0.00181327,0.08516345,0.42784149,3.06856640,0.23681812,1.85362823,0.01674802,0.16859005
-2.52426213,4.99777535,0.00175358,0.08483873,0.43002415,3.10912219,0.24093979,1.87027270,0.01660385,0.16972087
-2.51825913,5.03531821,0.00168566,0.08421006,0.43092303,3.13746238,0.24450880,1.88279274,0.01640481,0.17030216
-2.51225613,5.05567525,0.00161069,0.08327175,0.43046927,3.15302046,0.24747553,1.89078503,0.01615139,0.17030584
-2.50625313,5.05818470,0.00152996,0.08202420,0.42862329,3.15545974,0.24979963,1.89388122,0.01584524,0.16971110
-2.50025013,5.04245879,0.00144483,0.08047381,0.42537460,3.14467559,0.25145019,1.89175423,0.01548908,0.16850478
-2.49424712,5.00838556,0.00135670,0.07863250,0.42074097,3.12079230,0.25240567,1.88412507,0.01508657,0.16668177
-2.48824412,4.95612656,0.00126700,0.07651729,0.41476705,3.08415519,0.25265385,1.87077042,0.01464216,0.16424527
-2.48224112,4.88611093,0.00117708,0.07414968,0.40752263,3.03531857,0.25219183,1.85153041,0.01416090,0.16120695
-2.47623812,4.79902654,0.00108828,0.07155496,0.39910053,2.97503038,0.25102606,1.82631669,0.01364827,0.15758700
-2.47023512,4.69580842,0.00100180,0.06876156,0.38961443,2.90421419,0.24917252,1.79511992,0.01311001,0.15341401
-2.46423212,4.57762490,0.00091878,0.06580033,0.37919665,2.82394930,0.24665702,1.75801654,0.01255193,0.14872474
-2.45822911,4.44586157,0.00084021,0.06270385,0.36799588,2.73544963,0.24351563,1.71517410,0.01197980,0.14356374
-2.45222611,4.30210302,0.00076696,0.05950575,0.35617510,2.64004187,0.23979516,1.66685457,0.01139920,0.13798270
-2.44622311,4.14811256,0.00069973,0.05624017,0.34390949,2.53914344,0.23555371,1.61341539,0.01081543,0.13203982
-2.44022011,3.98580962,0.00063913,0.05294118,0.33138453,2.43424056,0.23086112,1.55530765,0.01023341,0.12579884
-2.43421711,3.81724486,0.00058558,0.04964234,0.31879401,2.32686665,0.22579934,1.49307130,0.00965768,0.11932803
-2.42821411,3.64457300,0.00053941,0.04637628,0.30633824,2.21858125,0.22046258,1.42732736,0.00909232,0.11269909
-2.42221111,3.47002341,0.00050079,0.04317442,0.29422205,2.11094945,0.21495711,1.35876706,0.00854099,0.10598588
-2.41620810,3.29586855,0.00046980,0.04006670,0.28265277,2.00552197,0.20940074,1.28813841,0.00800692,0.09926317
-2.41020510,3.12439076,0.00044640,0.03708142,0.27183805,1.90381581,0.20392179,1.21623039,0.00749290,0.09260533
-2.40420210,2.95784756,0.00043045,0.03424506,0.26198349,1.80729544,0.19865761,1.14385553,0.00700136,0.08608513
-2.39819910,2.79843636,0.00042174,0.03158224,0.25329004,1.71735459,0.19375256,1.07183138,0.00653435,0.07977251
-2.39219610,2.64825895,0.00041996,0.02911561,0.24595120,1.63529879,0.18935549,1.00096166,0.00609359,0.07373348
-2.38619310,2.50928670,0.00042473,0.02686586,0.24015005,1.56232850,0.18561672,0.93201784,0.00568049,0.06802921
-2.38019010,2.38332733,0.00043563,0.02485160,0.23605610,1.49952322,0.18268463,0.86572173,0.00529614,0.06271520
-2.37418709,2.27199381,0.00045215,0.02308939,0.23382203,1.44782670,0.18070185,0.80272990,0.00494138,0.05784063
-2.36818409,2.17667654,0.00047375,0.02159364,0.23358054,1.40803339,0.17980129,0.74362030,0.00461674,0.05344791
-2.36218109,2.09851912,0.00049986,0.02037650,0.23544108,1.38077649,0.18010200,0.68888157,0.00432247,0.04957237
-2.35617809,2.03839864,0.00052987,0.01944775,0.23948702,1.36651780,0.18170506,0.63890532,0.00405855,0.04624210
-2.35017509,1.99691085,0.00056316,0.01881467,0.24577285,1.36553970,0.18468965,0.59398148,0.00382465,0.04347800
-2.34417209,1.97436042,0.00059909,0.01848180,0.25432198,1.37793941,0.18910938,0.55429671,0.00362018,0.04129381
-2.33816908,1.97075671,0.00063703,0.01845072,0.26512489,1.40362581,0.19498911,0.51993581,0.00344425,0.03969643
-2.33216608,1.98581496,0.00067640,0.01871984,0.27813790,1.44231894,0.20232231,0.49088570,0.00329570,0.03868613
-2.32616308,2.01896277,0.00071662,0.01928411,0.29328250,1.49355235,0.21106917,0.46704183,0.00317311,0.03825696
-2.32016008,2.06935172,0.00075721,0.02013476,0.31044547,1.55667830,0.22115546,0.44821654,0.00307483,0.03839706
-2.31415708,2.13587381,0.00079772,0.02125909,0.32947952,1.63087578,0.23247234,0.43414885,0.00299900,0.03908912
-2.30815408,2.21718223,0.00083781,0.02264026,0.35020484,1.71516144,0.24487704,0.42451542,0.00294360,0.04031070
-2.30215108,2.31171604,0.00087723,0.02425720,0.37241116,1.80840306,0.25819465,0.41894204,0.00290649,0.04203470
-2.29614807,2.41772824,0.00091585,0.02608454,0.39586058,1.90933561,0.27222080,0.41701542,0.00288546,0.04422964
-2.29014507,2.53331656,0.00095362,0.02809275,0.42029097,2.01657954,0.28672536,0.41829479,0.00287827,0.04686011
-2.28414207,2.65645657,0.00099064,0.03024828,0.44541991,2.12866105,0.30145704,0.42232309,0.00288274,0.04988709
-2.27813907,2.78503626,0.00102708,0.03251398,0.47094910,2.24403406,0.31614877,0.42863741,0.00289675,0.05326835
-2.27213607,2.91689170,0.00106321,0.03484955,0.49656915,2.36110346,0.33052380,0.43677862,0.00291833,0.05695879
-2.26613307,3.04984300,0.00109939,0.03721222,0.52196459,2.47824931,0.34430231,0.44629988,0.00294569,0.06091087
-2.26013007,3.18173002,0.00113601,0.03955757,0.54681913,2.59385150,0.35720831,0.45677412,0.00297722,0.06507505
-2.25412706,3.31044722,0.00117349,0.04184038,0.57082085,2.70631461,0.36897669,0.46780032,0.00301159,0.06940019
-2.24812406,3.43397695,0.00121227,0.04401572,0.59366741,2.81409227,0.37936014,0.47900863,0.00304770,0.07383411
-2.24212106,3.55042079,0.00125270,0.04603998,0.61507109,2.91571083,0.38813570,0.49006442,0.00308471,0.07832411
-2.23611806,3.65802814,0.00129512,0.04787203,0.63476349,3.00979177,0.39511078,0.50067119,0.00312206,0.08281749
-2.23011506,3.75522187,0.00133972,0.04947430,0.65249996,3.09507248,0.40012830,0.51057252,0.00315941,0.08726221
-2.22411206,3.84062030,0.00138659,0.05081380,0.66806350,3.17042505,0.40307088,0.51955309,0.00319669,0.09160747
-2.21810905,3.91305550,0.00143569,0.05186307,0.68126823,3.23487276,0.40386391,0.52743888,0.00323401,0.09580437
-2.21210605,3.97158734,0.00148679,0.05260099,0.69196225,3.28760398,0.40247723,0.53409665,0.00327167,0.09980650
-2.20610305,4.01551347,0.00153952,0.05301333,0.70002997,3.32798329,0.39892563,0.53943279,0.00331012,0.10357066
-2.20010005,4.04437498,0.00159334,0.05309317,0.70539377,3.35555972,0.39326787,0.54339170,0.00334993,0.10705739
-2.19409705,4.05795803,0.00164756,0.05284106,0.70801519,3.37007197,0.38560446,0.54595376,0.00339174,0.11023163
-2.18809405,4.05629142,0.00170138,0.05226490,0.70789538,3.37145075,0.37607425,0.54713296,0.00343623,0.11306326
-2.18209105,4.03964064,0.00175391,0.05137967,0.70507514,3.35981812,0.36484995,0.54697441,0.00348412,0.11552759
-2.17608804,4.00849848,0.00180419,0.05020684,0.69963433,3.33548411,0.35213275,0.54555174,0.00353611,0.11760586
-2.17008504,3.96357285,0.00185126,0.04877363,0.69169087,3.29894067,0.33814635,0.54296439,0.00359287,0.11928562
-2.16408204,3.90577190,0.00189419,0.04711212,0.68139921,3.25085315,0.32313058,0.53933505,0.00365502,0.12056106
-2.15807904,3.83618717,0.00193214,0.04525820,0.66894838,3.19204943,0.30733481,0.53480717,0.00372312,0.12143322
-2.15207604,3.75607479,0.00196442,0.04325045,0.65455964,3.12350692,0.29101152,0.52954251,0.00379764,0.12191016
-2.14607304,3.66683532,0.00199048,0.04112901,0.63848364,3.04633770,0.27441014,0.52371891,0.00387899,0.12200697
-2.14007004,3.56999226,0.00201003,0.03893440,0.62099730,2.96177169,0.25777137,0.51752818,0.00396746,0.12174572
-2.13406703,3.46716963,0.00202298,0.03670650,0.60240006,2.87113825,0.24132228,0.51117405,0.00406324,0.12115519
-2.12806403,3.36006865,0.00202957,0.03448351,0.58300991,2.77584635,0.22527205,0.50487028,0.00416643,0.12027059
-2.12206103,3.25044369,0.00203028,0.03230113,0.56315877,2.67736324,0.20980874,0.49883875,0.00427699,0.11913306
-2.11605803,3.14007769,0.00202590,0.03019185,0.54318760,2.57719218,0.19509687,0.49330760,0.00439477,0.11778906
-2.11005503,3.03075714,0.00201753,0.02818440,0.52344099,2.47684915,0.18127595,0.48850940,0.00451947,0.11628966
-2.10405203,2.92424679,0.00200651,0.02630340,0.50426135,2.37783897,0.16845991,0.48467920,0.00465066,0.11468970
-2.09804902,2.82226444,0.00199447,0.02456917,0.48598281,2.28163126,0.15673720,0.48205259,0.00478777,0.11304684
-2.09204602,2.72645602,0.00198325,0.02299771,0.46892491,2.18963640,0.14617181,0.48086366,0.00493008,0.11142064
-2.08604302,2.63837140,0.00197491,0.02160079,0.45338612,2.10318226,0.13680462,0.48134300,0.00507671,0.10987148
-2.08004002,2.55944132,0.00197164,0.02038624,0.43963746,2.02349194,0.12865543,0.48371552,0.00522667,0.10845955
-2.07403702,2.49095606,0.00197581,0.01935830,0.42791631,1.95166326,0.12172519,0.48819835,0.00537883,0.10724383
-2.06803402,2.43404613,0.00198982,0.01851800,0.41842069,1.88865045,0.11599848,0.49499869,0.00553200,0.10628117
-2.06203102,2.38966562,0.00201615,0.01786371,0.41130414,1.83524854,0.11144610,0.50431164,0.00568490,0.10562535
-2.05602801,2.35857866,0.00205727,0.01739157,0.40667147,1.79208097,0.10802761,0.51631797,0.00583627,0.10532635
