energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.64582291,0.77429716,0.00096928,0.12051229,0.47751602,0.28164668,0.01842314,0.23872136
-5.63981991,0.68804202,0.00086117,0.10729231,0.42418033,0.25077935,0.01633537,0.21154567
-5.63381691,0.60900164,0.00076424,0.09500183,0.37458590,0.22275760,0.01440936,0.18666807
-5.62781391,0.53747598,0.00067878,0.08369349,0.32890292,0.19771540,0.01265187,0.16415786
-5.62181091,0.47365328,0.00060500,0.07340079,0.28722424,0.17574895,0.01106662,0.14404988
-5.61580790,0.41762158,0.00054298,0.06413958,0.24957159,0.15692120,0.00965460,0.12634831
-5.60980490,0.36938207,0.00049277,0.05590996,0.21590329,0.14126679,0.00841439,0.11103092
-5.60380190,0.32886342,0.00045435,0.04869850,0.18612303,0.12879723,0.00734256,0.09805372
-5.59779890,0.29593585,0.00042764,0.04248049,0.16008927,0.11950566,0.00643400,0.08735536
-5.59179590,0.27042448,0.00041255,0.03722240,0.13762466,0.11337105,0.00568237,0.07886145
-5.58579290,0.25212098,0.00040895,0.03288407,0.11852524,0.11036158,0.00508035,0.07248830
-5.57978989,0.24079302,0.00041667,0.02942085,0.10256890,0.11043681,0.00462005,0.06814600
-5.57378689,0.23619123,0.00043553,0.02678548,0.08952298,0.11354869,0.00429320,0.06574080
-5.56778389,0.23805338,0.00046532,0.02492955,0.07915074,0.11964132,0.00409134,0.06517664
-5.56178089,0.24610580,0.00050575,0.02380480,0.07121662,0.12864936,0.00400602,0.06635592
-5.55577789,0.26006224,0.00055651,0.02336396,0.06549021,0.14049551,0.00402883,0.06917945
-5.54977489,0.27962049,0.00061718,0.02356126,0.06174912,0.15508690,0.00415148,0.07354580
-5.54377189,0.30445729,0.00068726,0.02435270,0.05978066,0.17231104,0.00436572,0.07935015
-5.53776888,0.33422202,0.00076613,0.02569600,0.05938261,0.19203126,0.00466336,0.08648269
-5.53176588,0.36852994,0.00085303,0.02755035,0.06036321,0.21408239,0.00503617,0.09482697
-5.52576288,0.40695560,0.00094707,0.02987597,0.06254055,0.23826669,0.00547582,0.10425817
-5.51975988,0.44902720,0.00104719,0.03263359,0.06574164,0.26435065,0.00597375,0.11464165
-5.51375688,0.49422241,0.00115218,0.03578386,0.06980117,0.29206288,0.00652116,0.12583187
-5.50775388,0.54196637,0.00126069,0.03928678,0.07456042,0.32109344,0.00710895,0.13767182
-5.50175088,0.59163216,0.00137118,0.04310114,0.07986620,0.35109479,0.00772766,0.14999309
-5.49574787,0.64254421,0.00148204,0.04718408,0.08557011,0.38168451,0.00836753,0.16261679
-5.48974487,0.69398474,0.00159151,0.05149080,0.09152816,0.41244996,0.00901854,0.17535510
-5.48374187,0.74520309,0.00169780,0.05597433,0.09760076,0.44295468,0.00967048,0.18801367
-5.47773887,0.79542799,0.00179906,0.06058557,0.10365321,0.47274644,0.01031310,0.20039476
-5.47173587,0.84388215,0.00189349,0.06527345,0.10955654,0.50136685,0.01093627,0.21230089
-5.46573287,0.88979886,0.00197933,0.06998524,0.11518870,0.52836193,0.01153012,0.22353912
-5.45972986,0.93243983,0.00205495,0.07466712,0.12043610,0.55329350,0.01208529,0.23392548
-5.45372686,0.97111363,0.00211888,0.07926479,0.12519529,0.57575075,0.01259313,0.24328969
-5.44772386,1.00519392,0.00216988,0.08372430,0.12937473,0.59536166,0.01304588,0.25147970
-5.44172086,1.03413666,0.00220693,0.08799300,0.13289653,0.61180370,0.01343690,0.25836597
-5.43571786,1.05749560,0.00222933,0.09202048,0.13569807,0.62481327,0.01376084,0.26384534
-5.42971486,1.07493535,0.00223669,0.09575969,0.13773335,0.63419374,0.01401378,0.26784420
-5.42371186,1.08624142,0.00222896,0.09916796,0.13897406,0.63982136,0.01419336,0.27032094
-5.41770885,1.09132691,0.00220643,0.10220811,0.13941020,0.64164918,0.01429882,0.27126747
-5.41170585,1.09023540,0.00216975,0.10484943,0.13905026,0.63970844,0.01433108,0.27070983
-5.40570285,1.08314015,0.00211988,0.10706858,0.13792103,0.63410775,0.01429271,0.26870788
-5.39969985,1.07033947,0.00205813,0.10885042,0.13606681,0.62502977,0.01418781,0.26535396
-5.39369685,1.05224865,0.00198607,0.11018854,0.13354825,0.61272585,0.01402200,0.26077075
-5.38769385,1.02938869,0.00190555,0.11108576,0.13044089,0.59750862,0.01380218,0.25510839
-5.38169085,1.00237242,0.00181862,0.11155426,0.12683316,0.57974309,0.01353642,0.24854088
-5.37568784,0.97188854,0.00172754,0.11161550,0.12282436,0.55983645,0.01323372,0.24126203
-5.36968484,0.93868409,0.00163467,0.11129993,0.11852228,0.53822702,0.01290378,0.23348108
-5.36368184,0.90354627,0.00154253,0.11064634,0.11404086,0.51537293,0.01255678,0.22541813
-5.35767884,0.86728386,0.00145365,0.10970100,0.10949774,0.49174064,0.01220310,0.21729948
-5.35167584,0.83070920,0.00137063,0.10851657,0.10501194,0.46779399,0.01185310,0.20935321
-5.34567284,0.79462093,0.00129606,0.10715069,0.10070158,0.44398389,0.01151687,0.20180477
-5.33966983,0.75978813,0.00123251,0.10566454,0.09668186,0.42073898,0.01120404,0.19487306
-5.33366683,0.72693601,0.00118251,0.10412113,0.09306308,0.39845761,0.01092352,0.18876675
-5.32766383,0.69673359,0.00114850,0.10258358,0.08994903,0.37750101,0.01068338,0.18368097
-5.32166083,0.66978319,0.00113283,0.10111339,0.08743546,0.35818797,0.01049069,0.17979448
-5.31565783,0.64661210,0.00113776,0.09976872,0.08560875,0.34079088,0.01035134,0.17726713
-5.30965483,0.62766602,0.00116537,0.09860278,0.08454483,0.32553314,0.01027006,0.17623767
-5.30365183,0.61330451,0.00121761,0.09766243,0.08430814,0.31258788,0.01025026,0.17682185
-5.29764882,0.60379793,0.00129618,0.09698693,0.08495077,0.30207777,0.01029405,0.17911085
-5.29164582,0.59932601,0.00140257,0.09660698,0.08651168,0.29407579,0.01040224,0.18316980
-5.28564282,0.59997771,0.00153797,0.09654408,0.08901598,0.28860695,0.01057433,0.18903657
-5.27963982,0.60575215,0.00170322,0.09681008,0.09247436,0.28565057,0.01080861,0.19672079
-5.27363682,0.61656070,0.00189880,0.09740719,0.09688250,0.28514317,0.01110217,0.20620295
-5.26763382,0.63222999,0.00212472,0.09832814,0.10222072,0.28698178,0.01145105,0.21743392
-5.26163082,0.65250586,0.00238052,0.09955676,0.10845372,0.29102760,0.01185031,0.23033471
-5.25562781,0.67705838,0.00266521,0.10106873,0.11553054,0.29710996,0.01229415,0.24479665
-5.24962481,0.70548786,0.00297726,0.10283263,0.12338485,0.30503051,0.01277606,0.26068220
-5.24362181,0.73733218,0.00331455,0.10481115,0.13193553,0.31456769,0.01328901,0.27782634
-5.23761881,0.77207530,0.00367438,0.10696244,0.14108773,0.32548150,0.01382555,0.29603872
-5.23161581,0.80915736,0.00405354,0.10924168,0.15073429,0.33751847,0.01437804,0.31510681
-5.22561281,0.84798608,0.00444829,0.11160261,0.16075777,0.35041701,0.01493883,0.33479976
-5.21960980,0.88794979,0.00485450,0.11399920,0.17103292,0.36391297,0.01550048,0.35487339
-5.21360680,0.92843171,0.00526768,0.11638724,0.18142970,0.37774550,0.01605593,0.37507597
-5.20760380,0.96882532,0.00568315,0.11872593,0.19181661,0.39166303,0.01659878,0.39515477
-5.20160080,1.00855048,0.00609614,0.12097934,0.20206449,0.40542933,0.01712348,0.41486326
-5.19559780,1.04706975,0.00650198,0.12311777,0.21205045,0.41882943,0.01762550,0.43396856
-5.18959480,1.08390424,0.00689619,0.12511888,0.22166179,0.43167520,0.01810157,0.45225897
-5.18359180,1.11864827,0.00727468,0.12696858,0.23079985,0.44381038,0.01854985,0.46955112
-5.17758879,1.15098214,0.00763390,0.12866159,0.23938339,0.45511471,0.01896998,0.48569639
-5.17158579,1.18068197,0.00797091,0.13020178,0.24735146,0.46550700,0.01936324,0.50058612
-5.16558279,1.20762618,0.00828351,0.13160190,0.25466544,0.47494679,0.01973250,0.51415534
-5.15957979,1.23179762,0.00857030,0.13288317,0.26131011,0.48343441,0.02008222,0.52638465
-5.15357679,1.25328115,0.00883069,0.13407419,0.26729369,0.49100929,0.02041825,0.53729996
-5.14757379,1.27225629,0.00906488,0.13520961,0.27264662,0.49774650,0.02074768,0.54696995
-5.14157079,1.28898492,0.00927381,0.13632831,0.27741926,0.50375145,0.02107855,0.55550141
-5.13556778,1.30379454,0.00945904,0.13747128,0.28167838,0.50915294,0.02141947,0.56303225
-5.12956478,1.31705749,0.00962262,0.13867924,0.28550276,0.51409486,0.02177921,0.56972283
-5.12356178,1.32916723,0.00976691,0.13999005,0.28897797,0.51872675,0.02216625,0.57574568
-5.11755878,1.34051276,0.00989442,0.14143615,0.29219062,0.52319394,0.02258834,0.58127436
-5.11155578,1.35145256,0.01000756,0.14304202,0.29522247,0.52762745,0.02305194,0.58647199
-5.10555278,1.36228963,0.01010851,0.14482195,0.29814466,0.53213453,0.02356184,0.59148003
-5.09954977,1.37324899,0.01019899,0.14677816,0.30101246,0.53679028,0.02412075,0.59640818
-5.09354677,1.38445926,0.01028016,0.14889938,0.30386085,0.54163083,0.02472900,0.60132589
-5.08754377,1.39593949,0.01035245,0.15116017,0.30670127,0.54664876,0.02538430,0.60625610
-5.08154077,1.40759229,0.01041554,0.15352083,0.30951971,0.55179098,0.02608171,0.61117177
-5.07553777,1.41920402,0.01046832,0.15592821,0.31227643,0.55695938,0.02681370,0.61599538
-5.06953477,1.43045220,0.01050890,0.15831713,0.31490724,0.56201433,0.02757034,0.62060160
-5.06353177,1.44092015,0.01053475,0.16061271,0.31732646,0.56678105,0.02833969,0.62482315
-5.05752876,1.45011821,0.01054277,0.16273328,0.31943136,0.57105851,0.02910824,0.62845951
-5.05152576,1.45751060,0.01052952,0.16459381,0.32110789,0.57463054,0.02986160,0.63128812
-5.04552276,1.46254669,0.01049134,0.16610984,0.32223747,0.57727858,0.03058510,0.63307755
-5.03951976,1.46469492,0.01042465,0.16720156,0.32270438,0.57879554,0.03126458,0.63360185
-5.03351676,1.46347777,0.01032608,0.16779788,0.32240348,0.57899997,0.03188717,0.63265536
-5.02751376,1.45850583,0.01019277,0.16784042,0.32124776,0.57774980,0.03244196,0.63006727
-5.02151076,1.44950916,0.01002249,0.16728706,0.31917534,0.57495507,0.03292069,0.62571493
-5.01550775,1.43636431,0.00981385,0.16611488,0.31615554,0.57058879,0.03331831,0.61953539
-5.00950475,1.41911550,0.00956640,0.16432253,0.31219372,0.56469553,0.03363331,0.61153444
-5.00350175,1.39798884,0.00928070,0.16193158,0.30733454,0.55739715,0.03386803,0.60179274
-4.99749875,1.37339882,0.00895836,0.15898709,0.30166358,0.54889544,0.03402860,0.59046854
-4.99149575,1.34594672,0.00860202,0.15555719,0.29530715,0.53947143,0.03412485,0.57779716
-4.98549275,1.31641095,0.00821526,0.15173169,0.28843025,0.52948148,0.03416985,0.56408694
-4.97948974,1.28572975,0.00780253,0.14761981,0.28123291,0.51935012,0.03417940,0.54971206
-4.97348674,1.25497707,0.00736897,0.14334712,0.27394491,0.50956010,0.03417130,0.53510254
-4.96748374,1.22533265,0.00692026,0.13905178,0.26681920,0.50063993,0.03416450,0.52073194
-4.96148074,1.19804763,0.00646243,0.13488027,0.26012434,0.49314942,0.03417815,0.50710322
-4.95547774,1.17440707,0.00600168,0.13098270,0.25413617,0.48766379,0.03423067,0.49473360
-4.94947474,1.15569108,0.00554417,0.12750800,0.24912916,0.48475693,0.03433879,0.48413888
-4.94347174,1.14313577,0.00509585,0.12459900,0.24536773,0.48498437,0.03451666,0.47581800
-4.93746873,1.13789575,0.00466233,0.12238771,0.24309786,0.48886656,0.03477510,0.47023845
-4.93146573,1.14100936,0.00424871,0.12099093,0.24253939,0.49687303,0.03512100,0.46782295
-4.92546273,1.15336782,0.00385952,0.12050619,0.24387919,0.50940790,0.03555690,0.46893808
-4.91945973,1.17568923,0.00349860,0.12100842,0.24726549,0.52679715,0.03608080,0.47388492
-4.91345673,1.20849817,0.00316908,0.12254718,0.25280349,0.54927807,0.03668620,0.48289224
-4.90745373,1.25211151,0.00287338,0.12514468,0.26055256,0.57699125,0.03736233,0.49611213
-4.90145073,1.30663057,0.00261321,0.12879465,0.27052483,0.60997511,0.03809466,0.51361829
-4.89544772,1.37193986,0.00238959,0.13346199,0.28268555,0.64816344,0.03886557,0.53540680
-4.88944472,1.44771215,0.00220295,0.13908333,0.29695480,0.69138578,0.03965512,0.56139917
-4.88344172,1.53341970,0.00205315,0.14556845,0.31321088,0.73937074,0.04044203,0.59144759
-4.87743872,1.62835104,0.00193958,0.15280246,0.33129490,0.79175218,0.04120468,0.62534197
-4.87143572,1.73163271,0.00186125,0.16064877,0.35101666,0.84807808,0.04192208,0.66281840
-4.86543272,1.84225519,0.00181684,0.16895274,0.37216137,0.90782184,0.04257487,0.70356870
-4.85942971,1.95910214,0.00180482,0.17754583,0.39449726,0.97039578,0.04314621,0.74725075
-4.85342671,2.08098178,0.00182347,0.18625022,0.41778340,1.03516628,0.04362253,0.79349896
-4.84742371,2.20665965,0.00187102,0.19488376,0.44177781,1.10147028,0.04399410,0.84193472
-4.84142071,2.33489138,0.00194563,0.20326491,0.46624528,1.16863251,0.04425545,0.89217634
-4.83541771,2.46445445,0.00204546,0.21121783,0.49096470,1.23598294,0.04440553,0.94384819
-4.82941471,2.59417795,0.00216874,0.21857705,0.51573559,1.30287380,0.04444775,0.99658863
-4.82341171,2.72296923,0.00231374,0.22519191,0.54038348,1.36869578,0.04438966,1.05005670
-4.81740870,2.84983666,0.00247883,0.23093036,0.56476405,1.43289256,0.04424264,1.10393719
-4.81140570,2.97390780,0.00266249,0.23568217,0.58876568,1.49497350,0.04402122,1.15794409
-4.80540270,3.09444238,0.00286328,0.23936127,0.61231040,1.55452390,0.04374244,1.21182238
-4.79939970,3.21083987,0.00307987,0.24190729,0.63535317,1.61121250,0.04342502,1.26534818
-4.79339670,3.32264163,0.00331105,0.24328617,0.65787952,1.66479616,0.04308850,1.31832731
-4.78739370,3.42952773,0.00355570,0.24348989,0.67990160,1.71512152,0.04275236,1.37059260
-4.78139070,3.53130887,0.00381280,0.24253535,0.70145296,1.76212385,0.04243517,1.42199995
-4.77538769,3.62791411,0.00408144,0.24046243,0.72258210,1.80582308,0.04215382,1.47242362
-4.76938469,3.71937505,0.00436078,0.23733146,0.74334531,1.84631749,0.04192276,1.52175091
-4.76338169,3.80580752,0.00465012,0.23322008,0.76379900,1.88377536,0.04175348,1.56987655
-4.75737869,3.88739155,0.00494886,0.22821982,0.78399195,1.91842493,0.04165399,1.61669721
-4.75137569,3.96435089,0.00525649,0.22243243,0.80395784,1.95054329,0.04162855,1.66210626
-4.74537269,4.03693263,0.00557266,0.21596618,0.82370848,1.98044450,0.04167747,1.70598923
-4.73936968,4.10538813,0.00589717,0.20893229,0.84322798,2.00846747,0.04179713,1.74821996
-4.73336668,4.16995569,0.00622996,0.20144166,0.86246835,2.03496392,0.04198007,1.78865780
-4.72736368,4.23084566,0.00657115,0.19360192,0.88134651,2.06028666,0.04221530,1.82714588
-4.72136068,4.28822815,0.00692105,0.18551497,0.89974314,2.08477860,0.04248863,1.86351053
-4.71535768,4.34222377,0.00728019,0.17727507,0.91750324,2.10876237,0.04278322,1.89756177
-4.70935468,4.39289707,0.00764928,0.16896740,0.93443864,2.13253082,0.04308008,1.92909497
-4.70335168,4.44025281,0.00802925,0.16066723,0.95033214,2.15633840,0.04335878,1.95789339
-4.69734867,4.48423461,0.00842121,0.15243950,0.96494330,2.18039334,0.04359806,1.98373164
-4.69134567,4.52472569,0.00882648,0.14433891,0.97801560,2.20485062,0.04377655,2.00637975
-4.68534267,4.56155135,0.00924649,0.13641033,0.98928459,2.22980588,0.04387349,2.02560785
-4.67933967,4.59448285,0.00968278,0.12868950,0.99848688,2.25529011,0.04386935,2.04119102
-4.67333667,4.62324222,0.01013692,0.12120395,1.00536936,2.28126535,0.04374648,2.05291441
-4.66733367,4.64750798,0.01061044,0.11397397,1.00969842,2.30762154,0.04348966,2.06057829
-4.66133067,4.66692138,0.01110472,0.10701373,1.01126867,2.33417458,0.04308658,2.06400288
-4.65532766,4.68109321,0.01162089,0.10033225,1.00991089,2.36066604,0.04252820,2.06303289
-4.64932466,4.68961108,0.01215970,0.09393442,1.00549875,2.38676464,0.04180904,2.05754166
-4.64332166,4.69204728,0.01272139,0.08782179,0.99795412,2.41206975,0.04092734,2.04743473
-4.63731866,4.68796724,0.01330557,0.08199339,0.98725063,2.43611714,0.03988507,2.03265281
-4.63131566,4.67693864,0.01391106,0.07644625,0.97341553,2.45838713,0.03868785,2.01317421
-4.62531266,4.65854127,0.01453576,0.07117594,0.95652953,2.47831512,0.03734478,1.98901645
-4.61930965,4.63237764,0.01517658,0.06617689,0.93672494,2.49530441,0.03586812,1.96023734
-4.61330665,4.59808410,0.01582932,0.06144267,0.91418194,2.50874109,0.03427287,1.92693525
-4.60730365,4.55534245,0.01648860,0.05696618,0.88912339,2.51801061,0.03257635,1.88924875
-4.60130065,4.50389169,0.01714793,0.05273977,0.86180830,2.52251545,0.03079764,1.84735565
-4.59529765,4.44353953,0.01779964,0.04875537,0.83252433,2.52169343,0.02895703,1.80147127
-4.58929465,4.37417325,0.01843506,0.04500453,0.80157962,2.51503572,0.02707544,1.75184629
-4.58329165,4.29576940,0.01904459,0.04147852,0.76929432,2.50210397,0.02517387,1.69876390
-4.57728864,4.20840197,0.01961795,0.03816839,0.73599223,2.48254577,0.02327284,1.64253654
-4.57128564,4.11224841,0.02014437,0.03506507,0.70199275,2.45610769,0.02139192,1.58350223
-4.56528264,4.00759330,0.02061295,0.03215946,0.66760362,2.42264536,0.01954928,1.52202050
-4.55927964,3.89482922,0.02101290,0.02944251,0.63311453,2.38213011,0.01776137,1.45846805
-4.55327664,3.77445472,0.02133396,0.02690532,0.59879190,2.33465185,0.01604261,1.39323426
-4.54727364,3.64706941,0.02156671,0.02453928,0.56487494,2.28041819,0.01440523,1.32671656
-4.54127064,3.51336621,0.02170291,0.02233612,0.53157303,2.21974967,0.01285917,1.25931587
-4.53526763,3.37412099,0.02173586,0.02028802,0.49906436,2.15307159,0.01141206,1.19143203
-4.52926463,3.23018013,0.02166066,0.01838767,0.46749588,2.08090280,0.01006928,1.12345949
-4.52326163,3.08244627,0.02147443,0.01662836,0.43698435,2.00384197,0.00883414,1.05578324
-4.51725863,2.93186305,0.02117649,0.01500405,0.40761834,1.92255205,0.00770801,0.98877509
-4.51125563,2.77939920,0.02076848,0.01350940,0.37946104,1.83774370,0.00669063,0.92279034
-4.50525263,2.62603279,0.02025432,0.01213986,0.35255358,1.75015831,0.00578036,0.85816496
-4.49924962,2.47273609,0.01964018,0.01089170,0.32691878,1.66055144,0.00497450,0.79521327
-4.49324662,2.32046168,0.01893435,0.00976212,0.30256498,1.56967715,0.00426963,0.73422618
-4.48724362,2.17013005,0.01814701,0.00874934,0.27948991,1.47827395,0.00366192,0.67546999
-4.48124062,2.02261931,0.01728995,0.00785270,0.25768437,1.38705253,0.00314751,0.61918587
-4.47523762,1.87875703,0.01637632,0.00707281,0.23713560,1.29668579,0.00272279,0.56558989
-4.46923462,1.73931431,0.01542022,0.00641170,0.21783027,1.20780110,0.00238471,0.51487362
-4.46323162,1.60500233,0.01443638,0.00587302,0.19975705,1.12097486,0.00213112,0.46720540
-4.45722861,1.47647096,0.01343979,0.00546224,0.18290868,1.03672936,0.00196098,0.42273204
-4.45122561,1.35430943,0.01244540,0.00518684,0.16728361,0.95553147,0.00187463,0.38158115
-4.44522261,1.23904879,0.01146774,0.00505657,0.15288716,0.87779324,0.00187399,0.34386370
-4.43921961,1.13116568,0.01052074,0.00508360,0.13973234,0.80387374,0.00196272,0.30967708
-4.43321661,1.03108724,0.00961744,0.00528271,0.12784021,0.73408202,0.00214633,0.27910823
-4.42721361,0.93919646,0.00876986,0.00567144,0.11723998,0.66868076,0.00243230,0.25223689
-4.42121061,0.85583792,0.00798886,0.00627009,0.10796881,0.60789034,0.00283005,0.22913877
-4.41520760,0.78132304,0.00728411,0.00710171,0.10007128,0.55189289,0.00335093,0.20988832
-4.40920460,0.71593481,0.00666403,0.00819196,0.09359870,0.50083628,0.00400809,0.19456121
-4.40320160,0.65993137,0.00613581,0.00956878,0.08860806,0.45483755,0.00481628,0.18323593
-4.39719860,0.61354807,0.00570544,0.01126200,0.08516079,0.41398591,0.00579158,0.17599470
-4.39119560,0.57699782,0.00537781,0.01330269,0.08332116,0.37834492,0.00695105,0.17292316
-4.38519260,0.55046937,0.00515671,0.01572241,0.08315436,0.34795385,0.00831221,0.17410897
-4.37918959,0.53412334,0.00504489,0.01855224,0.08472433,0.32282831,0.00989252,0.17963902
-4.37318659,0.52808599,0.00504414,0.02182162,0.08809108,0.30295983,0.01170873,0.18959525
-4.36718359,0.53244068,0.00515527,0.02555711,0.09330778,0.28831480,0.01377611,0.20404905
-4.36118059,0.54721720,0.00537812,0.02978096,0.10041743,0.27883246,0.01610771,0.22305444
-4.35517759,0.57237933,0.00571152,0.03450961,0.10944927,0.27442236,0.01871345,0.24663996
-4.34917459,0.60781091,0.00615325,0.03975217,0.12041502,0.27496121,0.02159932,0.27479972
-4.34317159,0.65330114,0.00669996,0.04550889,0.13330491,0.28028945,0.02476650,0.30748386
-4.33716858,0.70852976,0.00734706,0.05176977,0.14808387,0.29020764,0.02821056,0.34458883
-4.33116558,0.77305279,0.00808867,0.05851330,0.16468787,0.30447303,0.03192075,0.38594794
-4.32516258,0.84628995,0.00891751,0.06570542,0.18302066,0.32279649,0.03587943,0.43132278
-4.31915958,0.92751450,0.00982483,0.07329886,0.20295111,0.34484016,0.04006164,0.48039594
-4.31315658,1.01584653,0.01080038,0.08123281,0.22431143,0.37021609,0.04443490,0.53276570
-4.30715358,1.11025047,0.01183241,0.08943300,0.24689630,0.39848612,0.04895925,0.58794313
