energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.76588294,0.86037115,0.48707534,0.00717644,0.00048765,0.05979231,0.39014924,0.34345446
-5.75987994,0.81532014,0.46292291,0.00675416,0.00045908,0.05504341,0.36935350,0.32616446
-5.75387694,0.76878322,0.43766608,0.00631764,0.00042941,0.05052884,0.34820383,0.30822354
-5.74787394,0.72158371,0.41180331,0.00587300,0.00039906,0.04628102,0.32705954,0.28996463
-5.74187094,0.67454356,0.38583541,0.00542631,0.00036842,0.04233207,0.30627789,0.27171888
-5.73586793,0.62846430,0.36025373,0.00498343,0.00033788,0.03871409,0.28620618,0.25380742
-5.72986493,0.58410979,0.33552960,0.00454992,0.00030781,0.03545938,0.26717453,0.23653383
-5.72386193,0.54219128,0.31210517,0.00413087,0.00027853,0.03260071,0.24948958,0.22017766
-5.71785893,0.50335522,0.29038585,0.00373087,0.00025032,0.03017142,0.23342932,0.20498909
-5.71185593,0.46817401,0.27073469,0.00335391,0.00022345,0.02820557,0.21923906,0.19118484
-5.70585293,0.43713970,0.25346839,0.00300338,0.00019809,0.02673795,0.20712868,0.17894549
-5.69984992,0.41066055,0.23885506,0.00268199,0.00017440,0.02580401,0.19727096,0.16841403
-5.69384692,0.38906014,0.22711347,0.00239187,0.00015248,0.02543962,0.18980109,0.15969564
-5.68784392,0.37257856,0.21841348,0.00213452,0.00013239,0.02568071,0.18481695,0.15285847
-5.68184092,0.36137526,0.21287736,0.00191085,0.00011415,0.02656269,0.18238016,0.14793536
-5.67583792,0.35553296,0.21058175,0.00172128,0.00009773,0.02811961,0.18251749,0.14492616
-5.66983492,0.35506218,0.21155980,0.00156575,0.00008309,0.03038315,0.18522263,0.14380048
-5.66383192,0.35990573,0.21580324,0.00144378,0.00007015,0.03338129,0.19045788,0.14450076
-5.65782891,0.36994294,0.22326427,0.00135453,0.00005880,0.03713685,0.19815574,0.14694526
-5.65182591,0.38499319,0.23385686,0.00129682,0.00004894,0.04166566,0.20822019,0.15103103
-5.64582291,0.40481858,0.24745760,0.00126922,0.00004045,0.04697478,0.22052765,0.15663659
-5.63981991,0.42912574,0.26390598,0.00127004,0.00003319,0.05306045,0.23492754,0.16362431
-5.63381691,0.45756685,0.28300417,0.00129735,0.00002705,0.05990620,0.25124254,0.17184248
-5.62781391,0.48974007,0.30451660,0.00134903,0.00002188,0.06748097,0.26926863,0.18112694
-5.62181091,0.52518979,0.32816947,0.00142276,0.00001758,0.07573752,0.28877509,0.19130256
-5.61580790,0.56340703,0.35365050,0.00151604,0.00001402,0.08461119,0.30950469,0.20218447
-5.60980490,0.60383059,0.38060933,0.00162617,0.00001110,0.09401909,0.33117422,0.21357922
-5.60380190,0.64584927,0.40865875,0.00175031,0.00000873,0.10385997,0.35347567,0.22528596
-5.59779890,0.68880582,0.43737721,0.00188544,0.00000681,0.11401470,0.37607823,0.23709792
-5.59179590,0.73200280,0.46631272,0.00202842,0.00000528,0.12434751,0.39863133,0.24880403
-5.58579290,0.77471077,0.49498846,0.00217602,0.00000406,0.13470804,0.42076881,0.26019106
-5.57978989,0.81617885,0.52290997,0.00232490,0.00000310,0.14493412,0.44211427,0.27104618
-5.57378689,0.85564762,0.54957405,0.00247175,0.00000235,0.15485532,0.46228769,0.28116000
-5.56778389,0.89236421,0.57447913,0.00261326,0.00000177,0.16429707,0.48091303,0.29033010
-5.56178089,0.92559901,0.59713685,0.00274624,0.00000133,0.17308534,0.49762672,0.29836489
-5.55577789,0.95466372,0.61708435,0.00286766,0.00000098,0.18105152,0.51208676,0.30508780
-5.54977489,0.97892963,0.63389696,0.00297471,0.00000073,0.18803760,0.52398201,0.31034158
-5.54377189,0.99784578,0.64720061,0.00306491,0.00000053,0.19390104,0.53304130,0.31399248
-5.53776888,1.01095575,0.65668341,0.00313613,0.00000039,0.19851949,0.53904201,0.31593419
-5.53176588,1.01791250,0.66210586,0.00318667,0.00000028,0.20179485,0.54181744,0.31609124
-5.52576288,1.01849035,0.66330909,0.00321531,0.00000020,0.20365664,0.54126291,0.31442177
-5.51975988,1.01259339,0.66022073,0.00322133,0.00000015,0.20406447,0.53733993,0.31091932
-5.51375688,1.00025991,0.65285806,0.00320452,0.00000011,0.20300942,0.53007838,0.30561364
-5.50775388,0.98166246,0.64132821,0.00316522,0.00000008,0.20051442,0.51957648,0.29857045
-5.50175088,0.95710348,0.62582533,0.00310427,0.00000007,0.19663342,0.50599837,0.28988996
-5.49574787,0.92700653,0.60662492,0.00302298,0.00000007,0.19144955,0.48956964,0.27970432
-5.48974487,0.89190372,0.58407540,0.00292311,0.00000007,0.18507225,0.47057071,0.26817406
-5.48374187,0.85241966,0.55858754,0.00280680,0.00000009,0.17763358,0.44932852,0.25548364
-5.47773887,0.80925282,0.53062199,0.00267648,0.00000012,0.16928392,0.42620691,0.24183632
-5.47173587,0.76315520,0.50067573,0.00253486,0.00000017,0.16018714,0.40159596,0.22744860
-5.46573287,0.71491104,0.46926789,0.00238477,0.00000023,0.15051557,0.37590108,0.21254448
-5.45972986,0.66531589,0.43692567,0.00222917,0.00000033,0.14044501,0.34953197,0.19734977
-5.45372686,0.61515651,0.40417097,0.00207103,0.00000047,0.13014989,0.32289230,0.18208676
-5.44772386,0.56519290,0.37150823,0.00191327,0.00000066,0.11979888,0.29637017,0.16696943
-5.44172086,0.51614273,0.33941395,0.00175873,0.00000093,0.10955099,0.27033006,0.15219946
-5.43571786,0.46866899,0.30832829,0.00161013,0.00000129,0.09955245,0.24510617,0.13796309
-5.42971486,0.42337109,0.27864894,0.00147003,0.00000179,0.08993421,0.22099775,0.12442907
-5.42371186,0.38077954,0.25072724,0.00134082,0.00000246,0.08081034,0.19826605,0.11174762
-5.41770885,0.34135419,0.22486677,0.00122472,0.00000336,0.07227712,0.17713328,0.10005049
-5.41170585,0.30548586,0.20132398,0.00112381,0.00000455,0.06441290,0.15778318,0.08945203
-5.40570285,0.27350093,0.18031081,0.00104004,0.00000612,0.05727856,0.14036316,0.08005111
-5.39969985,0.24566839,0.16199891,0.00097524,0.00000817,0.05091851,0.12498771,0.07193389
-5.39369685,0.22220884,0.14652503,0.00093122,0.00001083,0.04536216,0.11174287,0.06517714
-5.38769385,0.20330479,0.13399725,0.00090976,0.00001426,0.04062557,0.10069133,0.05985197
-5.38169085,0.18911154,0.12450159,0.00091264,0.00001863,0.03671340,0.09187792,0.05602781
-5.37568784,0.17976810,0.11810864,0.00094176,0.00002417,0.03362075,0.08533518,0.05377636
-5.36968484,0.17540743,0.11487965,0.00099907,0.00003113,0.03133506,0.08108867,0.05317528
-5.36368184,0.17616557,0.11487208,0.00108669,0.00003981,0.02983782,0.07916176,0.05431153
-5.35767884,0.18218900,0.11814393,0.00120688,0.00005054,0.02910604,0.07957973,0.05728406
-5.35167584,0.19364003,0.12475698,0.00136203,0.00006371,0.02911359,0.08237293,0.06220564
-5.34567284,0.21069964,0.13477846,0.00155469,0.00007973,0.02983211,0.08757888,0.06920382
-5.33966983,0.23356774,0.14828130,0.00178752,0.00009907,0.03123180,0.09524315,0.07842062
-5.33366683,0.26246060,0.16534275,0.00206325,0.00012221,0.03328186,0.10541914,0.09001115
-5.32766383,0.29760539,0.18604147,0.00238463,0.00014968,0.03595084,0.11816651,0.10414074
-5.32166083,0.33923192,0.21045306,0.00275434,0.00018201,0.03920668,0.13354845,0.12098082
-5.31565783,0.38756163,0.23864429,0.00317487,0.00021974,0.04301673,0.15162778,0.14070335
-5.30965483,0.44279420,0.27066609,0.00364849,0.00026341,0.04734766,0.17246208,0.16347398
-5.30365183,0.50509202,0.30654562,0.00417703,0.00031349,0.05216534,0.19609787,0.18944398
-5.29764882,0.57456308,0.34627753,0.00476183,0.00037043,0.05743475,0.22256409,0.21874122
-5.29164582,0.65124281,0.38981506,0.00540355,0.00043460,0.06311990,0.25186525,0.25146038
-5.28564282,0.73507560,0.43706096,0.00610207,0.00050625,0.06918386,0.28397422,0.28765277
-5.27963982,0.82589682,0.48785897,0.00685635,0.00058552,0.07558879,0.31882531,0.32731623
-5.27363682,0.92341620,0.54198613,0.00766432,0.00067241,0.08229615,0.35630772,0.37038544
-5.26763382,1.02720345,0.59914644,0.00852279,0.00076672,0.08926685,0.39625986,0.41672328
-5.26163082,1.13667731,0.65896627,0.00942736,0.00086810,0.09646160,0.43846489,0.46611382
-5.25562781,1.25109866,0.72099211,0.01037246,0.00097596,0.10384111,0.48264776,0.51825732
-5.24962481,1.36956879,0.78469086,0.01135130,0.00108952,0.11136646,0.52847419,0.57276785
-5.24362181,1.49103351,0.84945312,0.01235594,0.00120781,0.11899933,0.57555179,0.62917406
-5.23761881,1.61429344,0.91459965,0.01337745,0.00132965,0.12670226,0.62343352,0.68692317
-5.23161581,1.73802103,0.97939109,0.01440603,0.00145366,0.13443879,0.67162372,0.74538869
-5.22561281,1.86078409,1.04304092,0.01543121,0.00157833,0.14217354,0.71958650,0.80388168
-5.21960980,1.98107543,1.10473139,0.01644215,0.00170205,0.14987225,0.76675658,0.86166540
-5.21360680,2.09734805,1.16363210,0.01742791,0.00182309,0.15750167,0.81255214,0.91797317
-5.20760380,2.20805465,1.21892056,0.01837778,0.00193974,0.16502941,0.85638940,0.97202869
-5.20160080,2.31169002,1.26980418,0.01928159,0.00205029,0.17242374,0.89769836,1.02306813
-5.19559780,2.40683484,1.31554270,0.02013006,0.00215314,0.17965335,0.93593906,1.07036327
-5.18959480,2.49219877,1.35547017,0.02091514,0.00224680,0.18668706,0.97061771,1.11324440
-5.18359180,2.56666100,1.38901553,0.02163022,0.00233000,0.19349363,1.00130187,1.15112214
-5.17758879,2.62930629,1.41572082,0.02227045,0.00240169,0.20004149,1.02763397,1.18350710
-5.17158579,2.67945464,1.43525609,0.02283282,0.00246112,0.20629861,1.04934255,1.21002629
-5.16558279,2.71668298,1.44743022,0.02331629,0.00250782,0.21223245,1.06625044,1.23043549
-5.15957979,2.74083772,1.45219707,0.02372180,0.00254167,0.21780991,1.07827953,1.24462685
-5.15357679,2.75203738,1.44965656,0.02405218,0.00256286,0.22299750,1.08545181,1.25263139
-5.14757379,2.75066491,1.44005062,0.02431195,0.00257192,0.22776148,1.08788651,1.25461607
-5.14157079,2.73735008,1.42375391,0.02450711,0.00256966,0.23206822,1.08579345,1.25087561
-5.13556778,2.71294274,1.40126002,0.02464481,0.00255718,0.23588451,1.07946294,1.24181949
-5.12956478,2.67847807,1.37316346,0.02473295,0.00253581,0.23917803,1.06925265,1.22795472
-5.12356178,2.63513581,1.34013859,0.02477982,0.00250705,0.24191788,1.05557218,1.20986529
-5.11755878,2.58419530,1.30291622,0.02479366,0.00247256,0.24407503,1.03886609,1.18818933
-5.11155578,2.52698858,1.26225918,0.02478225,0.00243408,0.24562298,1.01959623,1.16359517
-5.10555278,2.46485397,1.21893789,0.02475256,0.00239340,0.24653824,0.99822436,1.13675743
-5.09954977,2.39909229,1.17370709,0.02471041,0.00235233,0.24680095,0.97519582,1.10833433
-5.09354677,2.33092756,1.12728477,0.02466023,0.00231265,0.24639539,0.95092518,1.07894726
-5.08754377,2.26147415,1.08033400,0.02460492,0.00227611,0.24531055,0.92578436,1.04916342
-5.08154077,2.19171135,1.03344859,0.02454574,0.00224444,0.24354056,0.90009392,1.01948219
-5.07553777,2.12246626,0.98714266,0.02448239,0.00221932,0.24108522,0.87411762,0.99032573
-5.06953477,2.05440520,0.94184460,0.02441307,0.00220245,0.23795034,0.84806053,0.96203368
-5.06353177,1.98803338,0.89789524,0.02433470,0.00219555,0.23414812,0.82207038,0.93486223
-5.05752876,1.92370212,0.85554985,0.02424320,0.00220041,0.22969742,0.79624207,0.90898674
-5.05152576,1.86162248,0.81498366,0.02413377,0.00221895,0.22462392,0.77062465,0.88450783
-5.04552276,1.80188400,0.77630012,0.02400123,0.00225326,0.21896026,0.74523035,0.86145985
-5.03951976,1.74447685,0.73954134,0.02384041,0.00230566,0.21274598,0.72004484,0.83982124
-5.03351676,1.68931587,0.70469969,0.02364642,0.00237872,0.20602735,0.69503814,0.81952584
-5.02751376,1.63626482,0.67173009,0.02341499,0.00247528,0.19885708,0.67017535,0.80047450
-5.02151076,1.58515958,0.64056196,0.02314268,0.00259850,0.19129388,0.64542666,0.78254612
-5.01550775,1.53582888,0.61111052,0.02282712,0.00275182,0.18340185,0.62077607,0.76560789
-5.00950475,1.48811195,0.58328670,0.02246705,0.00293893,0.17524970,0.59622833,0.74952396
-5.00350175,1.44187229,0.55700545,0.02206244,0.00316369,0.16690992,0.57181393,0.73416272
-4.99749875,1.39700752,0.53219216,0.02161442,0.00343009,0.15845776,0.54759189,0.71940217
-4.99149575,1.35345526,0.50878725,0.02112523,0.00374210,0.14997017,0.52365051,0.70513390
-4.98549275,1.31119552,0.48674885,0.02059804,0.00410354,0.14152471,0.50010605,0.69126551
-4.97948974,1.27025006,0.46605384,0.02003685,0.00451792,0.13319840,0.47709974,0.67772198
-4.97348674,1.23067937,0.44669750,0.01944624,0.00498825,0.12506669,0.45479338,0.66444620
-4.96748374,1.19257810,0.42869200,0.01883121,0.00551692,0.11720239,0.43336389,0.65139898
-4.96148074,1.15606962,0.41206415,0.01819697,0.00610543,0.10967480,0.41299724,0.63855883
-4.95547774,1.12130018,0.39685261,0.01754879,0.00675425,0.10254891,0.39388220,0.62592179
-4.94947474,1.08843344,0.38310484,0.01689185,0.00746266,0.09588475,0.37620407,0.61350136
-4.94347174,1.05764534,0.37087408,0.01623113,0.00822863,0.08973685,0.36013892,0.60132853
-4.93746873,1.02911981,0.36021647,0.01557136,0.00904866,0.08415388,0.34584837,0.58945204
-4.93146573,1.00304509,0.35118829,0.01491694,0.00991776,0.07917831,0.33347514,0.57793859
-4.92546273,0.97961059,0.34384365,0.01427197,0.01082940,0.07484628,0.32313944,0.56687276
-4.91945973,0.95900404,0.33823230,0.01364030,0.01177559,0.07118738,0.31493626,0.55635671
-4.91345673,0.94140876,0.33439771,0.01302549,0.01274692,0.06822455,0.30893340,0.54650909
-4.90745373,0.92700067,0.33237545,0.01243094,0.01373272,0.06597393,0.30517035,0.53746326
-4.90145073,0.91594492,0.33219155,0.01185993,0.01472127,0.06444475,0.30365787,0.52936465
-4.89544772,0.90839199,0.33386119,0.01131565,0.01570003,0.06363905,0.30437813,0.52236712
-4.88944472,0.90447342,0.33738743,0.01080126,0.01665592,0.06355157,0.30728551,0.51662861
-4.88344172,0.90429721,0.34276021,0.01031996,0.01757563,0.06416947,0.31230794,0.51230608
-4.87743872,0.90794323,0.34995566,0.00987498,0.01844597,0.06547213,0.31934876,0.50955015
-4.87143572,0.91545918,0.35893582,0.00946961,0.01925417,0.06743108,0.32828919,0.50849962
-4.86543272,0.92685743,0.36964896,0.00910721,0.01998827,0.07000999,0.33899148,0.50927651
-4.85942971,0.94211335,0.38203057,0.00879121,0.02063739,0.07316482,0.35130266,0.51198179
-4.85342671,0.96116557,0.39600524,0.00852514,0.02119205,0.07684424,0.36505910,0.51669228
-4.84742371,0.98391859,0.41148939,0.00831257,0.02164437,0.08099036,0.38009183,0.52345901
-4.84142071,1.01024781,0.42839498,0.00815715,0.02198834,0.08553964,0.39623248,0.53230727
-4.83541771,1.04000714,0.44663404,0.00806262,0.02221989,0.09042428,0.41332000,0.54323833
-4.82941471,1.07303884,0.46612395,0.00803279,0.02233704,0.09557375,0.43120773,0.55623287
-4.82341171,1.10918518,0.48679314,0.00807152,0.02233986,0.10091670,0.44977074,0.57125580
-4.81740870,1.14830100,0.50858697,0.00818277,0.02223052,0.10638299,0.46891307,0.58826208
-4.81140570,1.19026653,0.53147317,0.00837049,0.02201311,0.11190588,0.48857438,0.60720311
-4.80540270,1.23499898,0.55544663,0.00863865,0.02169355,0.11742417,0.50873573,0.62803292
-4.79939970,1.28246203,0.58053276,0.00899112,0.02127941,0.12288424,0.52942383,0.65071372
-4.79339670,1.33267183,0.60678907,0.00943155,0.02077965,0.12824179,0.55071333,0.67521995
-4.78739370,1.38569860,0.63430452,0.00996325,0.02020435,0.13346323,0.57272674,0.70154033
-4.78139070,1.44166284,0.66319616,0.01058896,0.01956450,0.13852655,0.59563160,0.72967738
-4.77538769,1.50072566,0.69360297,0.01131066,0.01887164,0.14342152,0.61963455,0.75964422
-4.76938469,1.56307307,0.72567686,0.01212925,0.01813758,0.14814936,0.64497232,0.79145827
-4.76338169,1.62889454,0.75957078,0.01304430,0.01737414,0.15272158,0.67189967,0.82513231
-4.75737869,1.69835644,0.79542463,0.01405372,0.01659283,0.15715823,0.70067453,0.86066300
-4.75137569,1.77157176,0.83334926,0.01515350,0.01580463,0.16148553,0.73154089,0.89801758
-4.74537269,1.84856759,0.87340945,0.01633738,0.01501971,0.16573298,0.76471008,0.93711963
-4.73936968,1.92925231,0.91560691,0.01759666,0.01424728,0.16993013,0.80034128,0.97783475
-4.73336668,2.01338489,0.95986414,0.01892006,0.01349539,0.17410323,0.83852241,1.01995738
-4.72736368,2.10054829,1.00601042,0.02029360,0.01277084,0.17827184,0.87925230,1.06319979
-4.72136068,2.19012944,1.05377103,0.02170068,0.01207907,0.18244572,0.92242547,1.10718442
-4.71535768,2.28130764,1.10276060,0.02312221,0.01142419,0.18662222,0.96782041,1.15144040
-4.70935468,2.37305322,1.15248152,0.02453689,0.01080892,0.19078427,1.01509261,1.19540515
-4.70335168,2.46413730,1.20232795,0.02592164,0.01023473,0.19489915,1.06377279,1.23843140
-4.69734867,2.55315352,1.25159585,0.02725208,0.00970191,0.19891829,1.11327129,1.27979984
-4.69134567,2.63855134,1.29949894,0.02850321,0.00920974,0.20277798,1.16288857,1.31873721
-4.68534267,2.71868003,1.34519022,0.02965007,0.00875663,0.20640107,1.21183188,1.35443929
-4.67933967,2.79184203,1.38778844,0.03066854,0.00834042,0.20969967,1.25923774,1.38609783
-4.67333667,2.85635325,1.42640843,0.03153613,0.00795850,0.21257869,1.30419936,1.41293039
-4.66733367,2.91060771,1.46019399,0.03223274,0.00760816,0.21493998,1.34579807,1.43421158
-4.66133067,2.95314358,1.48835193,0.03274139,0.00728675,0.21668707,1.38313732,1.44930421
-4.65532766,2.98270729,1.51018559,0.03304887,0.00699198,0.21773004,1.41537781,1.45768882
-4.64932466,2.99831258,1.52512618,0.03314624,0.00672210,0.21799045,1.44177207,1.45899000
-4.64332166,2.99929151,1.53276048,0.03302927,0.00647614,0.21740602,1.46169690,1.45299816
-4.63731866,2.98533477,1.53285341,0.03269859,0.00625405,0.21593477,1.47468201,1.43968562
-4.63131566,2.95651932,1.52536439,0.03215977,0.00605683,0.21355850,1.48043353,1.41921607
-4.62531266,2.91332184,1.51045652,0.03142321,0.00588667,0.21028541,1.47885117,1.39194705
-4.61930965,2.85661735,1.48849826,0.03050379,0.00574693,0.20615166,1.47003823,1.35842518
-4.61330665,2.78766302,1.46005739,0.02942046,0.00564218,0.20122192,1.45430390,1.31937433
-4.60730365,2.70806796,1.42588750,0.02819563,0.00557815,0.19558880,1.43215780,1.27567741
-4.60130065,2.61975035,1.38690769,0.02685447,0.00556162,0.18937123,1.40429697,1.22835253
-4.59529765,2.52488385,1.34417632,0.02542418,0.00560025,0.18271184,1.37158595,1.17852459
-4.58929465,2.42583565,1.29886002,0.02393315,0.00570246,0.17577351,1.33503096,1.12739353
-4.58329165,2.32509881,1.25219919,0.02241014,0.00587711,0.16873520,1.29574915,1.07620064
-4.57728864,2.22522144,1.20547151,0.02088357,0.00613330,0.16178723,1.25493447,1.02619401
-4.57128564,2.12873548,1.15995476,0.01938068,0.00648001,0.15512617,1.21382153,0.97859456
-4.56528264,2.03808748,1.11689032,0.01792698,0.00692582,0.14894961,1.17364878,0.93456364
-4.55927964,1.95557359,1.07744870,0.01654564,0.00747851,0.14345085,1.13562264,0.89517317
-4.55327664,1.88328053,1.04269791,0.01525703,0.00814474,0.13881377,1.10088355,0.86137904
-4.54727364,1.82303404,1.01357580,0.01407844,0.00892968,0.13520797,1.07047521,0.83399838
-4.54127064,1.77635578,0.99086682,0.01302379,0.00983661,0.13278427,1.04531788,0.81369098
-4.53526763,1.74442932,0.97518373,0.01210356,0.01086667,0.13167071,1.02618619,0.80094512
-4.52926463,1.72807560,0.96695453,0.01132475,0.01201850,0.13196915,1.01369214,0.79606779
-4.52326163,1.72773780,0.96641449,0.01069094,0.01328804,0.13375244,1.00827327,0.79917935
-4.51725863,1.74347553,0.97360350,0.01020245,0.01466832,0.13706224,1.01018611,0.81021235
-4.51125563,1.77496788,0.98836825,0.00985653,0.01614937,0.14190754,1.01950475,0.82891442
-4.50525263,1.82152500,1.01036921,0.00964762,0.01771821,0.14826398,1.03612423,0.85485512
-4.49924962,1.88210765,1.03909180,0.00956764,0.01935890,0.15607373,1.05976844,0.88743627
-4.49324662,1.95535416,1.07386167,0.00960627,0.02105278,0.16524634,1.09000199,0.92590583
-4.48724362,2.03961420,1.11386342,0.00975132,0.02277872,0.17566019,1.12624577,0.96937499
-4.48124062,2.13298888,1.15816244,0.00998904,0.02451353,0.18716481,1.16779551,1.01683813
-4.47523762,2.23337622,1.20572937,0.01030448,0.02623244,0.19958392,1.21384306,1.06719559
-4.46923462,2.33852152,1.25546662,0.01068184,0.02790971,0.21271923,1.26349973,1.11927863
-4.46323162,2.44607151,1.30623649,0.01110480,0.02951924,0.22635494,1.31582137,1.17187644
-4.45722861,2.55363135,1.35689019,0.01155687,0.03103528,0.24026292,1.36983453,1.22376445
-4.45122561,2.65882326,1.40629718,0.01202174,0.03243312,0.25420838,1.42456322,1.27373350
-4.44522261,2.75934549,1.45337409,0.01248356,0.03368981,0.26795604,1.47905590,1.32061904
-4.43921961,2.85303005,1.49711254,0.01292732,0.03478485,0.28127656,1.53241188,1.36332973
-4.43321661,2.93789783,1.53660510,0.01333908,0.03570074,0.29395315,1.58380673,1.40087448
-4.42721361,3.01220927,1.57106869,0.01370628,0.03642353,0.30578807,1.63251604,1.43238714
-4.42121061,3.07450923,1.59986467,0.01401798,0.03694325,0.31660885,1.67793697,1.45714808
-4.41520760,3.12366441,1.62251506,0.01426505,0.03725409,0.32627412,1.71960695,1.47460171
-4.40920460,3.15889218,1.63871432,0.01444032,0.03735465,0.33467865,1.75721898,1.48436959
-4.40320160,3.17977954,1.64833635,0.01453876,0.03724783,0.34175748,1.79063301,1.48625833
-4.39719860,3.18629172,1.65143641,0.01455750,0.03694070,0.34748902,1.81988293,1.48026213
-4.39119560,3.17876987,1.64824782,0.01449586,0.03644422,0.35189685,1.84517888,1.46655996
-4.38519260,3.15791780,1.63917369,0.01435534,0.03577279,0.35505009,1.86690442,1.44550719
-4.37918959,3.12477832,1.62477374,0.01413947,0.03494375,0.35706234,1.88560852,1.41762233
-4.37318659,3.08069980,1.60574674,0.01385376,0.03397679,0.35808912,1.90199237,1.38356930
-4.36718359,3.02729407,1.58290908,0.01350543,0.03289329,0.35832373,1.91689091,1.34413583
-4.36118059,2.96638718,1.55717011,0.01310325,0.03171566,0.35799178,1.93124948,1.30020908
-4.35517759,2.89996449,1.52950508,0.01265725,0.03046669,0.35734431,1.94609591,1.25274928
-4.34917459,2.83011199,1.50092636,0.01217847,0.02916893,0.35664986,1.96250849,1.20276240
-4.34317159,2.75895575,1.47245391,0.01167865,0.02784410,0.35618557,1.98158060,1.15127288
-4.33716858,2.68860122,1.44508578,0.01116997,0.02651263,0.35622767,2.00438285,1.09929735
-4.33116558,2.62107449,1.41976948,0.01066473,0.02519323,0.35704163,2.03192353,1.04782016
-4.32516258,2.55826693,1.39737498,0.01017509,0.02390257,0.35887228,2.06510875,0.99777139
-4.31915958,2.50188508,1.37867013,0.00971285,0.02265509,0.36193428,2.10470337,0.95000802
-4.31315658,2.45340688,1.36429911,0.00928918,0.02146286,0.36640339,2.15129411,0.90529847
-4.30715358,2.41404563,1.35476451,0.00891450,0.02033556,0.37240864,2.20525640,0.86431084
