energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-3.05852926,1.86235403,0.24731096,0.94484891,0.00113883,0.01908551,0.31414151,0.78536847,0.26613847,0.00000000
-3.05252626,1.87253334,0.25835392,0.97294011,0.00113235,0.01852706,0.30963473,0.77342884,0.26033269,0.00000000
-3.04652326,1.88430333,0.27019237,1.00253849,0.00111914,0.01802704,0.30456500,0.76206653,0.25400865,0.00000000
-3.04052026,1.89830772,0.28289153,1.03400907,0.00109952,0.01759487,0.29905716,0.75148907,0.24726141,0.00000000
-3.03451726,1.91523227,0.29651691,1.06771503,0.00107398,0.01723927,0.29324903,0.74193850,0.24019754,0.00000000
-3.02851426,1.93576815,0.31112815,1.10399675,0.00104316,0.01696783,0.28728555,0.73367883,0.23293112,0.00000000
-3.02251126,1.96057275,0.32677259,1.14314992,0.00100782,0.01678661,0.28131247,0.72698185,0.22557935,0.00000000
-3.01650825,1.99022992,0.34347872,1.18540404,0.00096883,0.01669982,0.27547006,0.72211208,0.21825810,0.00000000
-3.01050525,2.02521164,0.36124992,1.23090209,0.00092712,0.01670959,0.26988721,0.71931165,0.21107755,0.00000000
-3.00450225,2.06584329,0.38005885,1.27968259,0.00088370,0.01681581,0.26467598,0.71878613,0.20413813,0.00000000
-2.99849925,2.11227440,0.39984290,1.33166509,0.00083959,0.01701604,0.25992711,0.72069196,0.19752707,0.00000000
-2.99249625,2.16445677,0.42050097,1.38664000,0.00079581,0.01730566,0.25570668,0.72512633,0.19131549,0.00000000
-2.98649325,2.22213133,0.44189192,1.44426352,0.00075338,0.01767792,0.25205396,0.73212017,0.18555640,0.00000000
-2.98049025,2.28482482,0.46383497,1.50405830,0.00071329,0.01812429,0.24898070,0.74163463,0.18028357,0.00000000
-2.97448724,2.35185699,0.48611202,1.56542012,0.00067650,0.01863481,0.24647186,0.75356135,0.17551130,0.00000000
-2.96848424,2.42235812,0.50847215,1.62763053,0.00064389,0.01919852,0.24448768,0.76772661,0.17123513,0.00000000
-2.96248124,2.49529665,0.53063800,1.68987536,0.00061635,0.01980401,0.24296701,0.78389927,0.16743337,0.00000000
-2.95647824,2.56951570,0.55231398,1.75126835,0.00059469,0.02044002,0.24183175,0.80180203,0.16406943,0.00000000
-2.95047524,2.64377705,0.57319599,1.81087913,0.00057971,0.02109602,0.24099199,0.82112554,0.16109471,0.00000000
-2.94447224,2.71681063,0.59298215,1.86776440,0.00057217,0.02176288,0.24035185,0.84154474,0.15845194,0.00000000
-2.93846923,2.78736715,0.61138413,1.92100101,0.00057283,0.02243345,0.23981538,0.86273642,0.15607877,0.00000000
-2.93246623,2.85427160,0.62813861,1.96971955,0.00058246,0.02310317,0.23929243,0.88439726,0.15391145,0.00000000
-2.92646323,2.91647472,0.64301807,2.01313685,0.00060181,0.02377054,0.23870408,0.90626132,0.15188837,0.00000000
-2.92046023,2.97310020,0.65584065,2.05058604,0.00063167,0.02443755,0.23798732,0.92811597,0.14995324,0.00000000
-2.91445723,3.02348502,0.66647830,2.08154265,0.00067282,0.02510998,0.23709888,0.94981549,0.14805792,0.00000000
-2.90845423,3.06721103,0.67486290,2.10564563,0.00072605,0.02579755,0.23601773,0.97129146,0.14616460,0.00000000
-2.90245123,3.10412589,0.68098999,2.12271231,0.00079215,0.02651389,0.23474649,0.99255916,0.14424732,0.00000000
-2.89644822,3.13435235,0.68491980,2.13274656,0.00087187,0.02727638,0.23331138,1.01371975,0.14229286,0.00000000
-2.89044522,3.15828524,0.68677556,2.13593982,0.00096591,0.02810579,0.23176091,1.03495760,0.14030083,0.00000000
-2.88444222,3.17657592,0.68673910,2.13266490,0.00107488,0.02902573,0.23016329,1.05653295,0.13828308,0.00000000
-2.87843922,3.19010495,0.68504387,2.12346295,0.00119923,0.03006193,0.22860275,1.07876979,0.13626254,0.00000000
-2.87243622,3.19994389,0.68196587,2.10902408,0.00133926,0.03124132,0.22717498,1.10203953,0.13427144,0.00000000
-2.86643322,3.20730790,0.67781264,2.09016257,0.00149501,0.03259103,0.22598183,1.12674085,0.13234915,0.00000000
-2.86043022,3.21350111,0.67291112,2.06778774,0.00166625,0.03413718,0.22512569,1.15327660,0.13053967,0.00000000
-2.85442721,3.21985717,0.66759473,2.04287169,0.00185243,0.03590368,0.22470361,1.18202865,0.12888900,0.00000000
-2.84842421,3.22767737,0.66219037,2.01641527,0.00205262,0.03791089,0.22480174,1.21333182,0.12744238,0.00000000
-2.84242121,3.23816923,0.65700593,1.98941368,0.00226548,0.04017436,0.22548998,1.24744796,0.12624167,0.00000000
-2.83641821,3.25238809,0.65231877,1.96282289,0.00248926,0.04270359,0.22681743,1.28454162,0.12532291,0.00000000
-2.83041521,3.27118411,0.64836575,1.93752821,0.00272177,0.04550091,0.22880866,1.32465822,0.12471415,0.00000000
-2.82441221,3.29515727,0.64533513,1.91431601,0.00296042,0.04856053,0.23146097,1.36770629,0.12443370,0.00000000
-2.81840920,3.32462194,0.64336059,1.89384947,0.00320221,0.05186781,0.23474286,1.41344445,0.12448878,0.00000000
-2.81240620,3.35958285,0.64251760,1.87664912,0.00344383,0.05539881,0.23859369,1.46147429,0.12487465,0.00000000
-2.80640320,3.39972340,0.64282207,1.86307850,0.00368167,0.05912014,0.24292455,1.51123967,0.12557427,0.00000000
-2.80040020,3.44440678,0.64423136,1.85333539,0.00391195,0.06298916,0.24762040,1.56203293,0.12655844,0.00000000
-2.79439720,3.49269009,0.64664733,1.84744844,0.00413080,0.06695456,0.25254327,1.61300798,0.12778638,0.00000000
-2.78839420,3.54335077,0.64992127,1.84527932,0.00433440,0.07095726,0.25753649,1.66320022,0.12920686,0.00000000
-2.78239120,3.59492446,0.65386041,1.84652998,0.00451906,0.07493172,0.26242970,1.71155252,0.13075962,0.00000000
-2.77638819,3.64575278,0.65823564,1.85075464,0.00468138,0.07880755,0.26704453,1.75694665,0.13237720,0.00000000
-2.77038519,3.69403920,0.66279011,1.85737617,0.00481835,0.08251133,0.27120065,1.79823878,0.13398700,0.00000000
-2.76438219,3.73791087,0.66724840,1.86570605,0.00492750,0.08596877,0.27472201,1.83429783,0.13551351,0.00000000
-2.75837919,3.77548404,0.67132588,1.87496756,0.00500696,0.08910688,0.27744297,1.86404499,0.13688078,0.00000000
-2.75237619,3.80493071,0.67473803,1.88432141,0.00505556,0.09185630,0.27921416,1.88649290,0.13801471,0.00000000
-2.74637319,3.82454389,0.67720947,1.89289315,0.00507292,0.09415344,0.27990774,1.90078257,0.13884549,0.00000000
-2.74037019,3.83279924,0.67848244,1.89980172,0.00505944,0.09594267,0.27942204,1.90621673,0.13930982,0.00000000
-2.73436718,3.82841084,0.67832471,1.90418835,0.00501636,0.09717814,0.27768517,1.90228790,0.13935291,0.00000000
-2.72836418,3.81037921,0.67653659,1.90524526,0.00494571,0.09782534,0.27465768,1.88870005,0.13893031,0.00000000
-2.72236118,3.77802997,0.67295717,1.90224319,0.00485025,0.09786230,0.27033416,1.86538297,0.13800936,0.00000000
-2.71635818,3.73104205,0.66746954,1.89455735,0.00473343,0.09728034,0.26474362,1.83249865,0.13657029,0.00000000
-2.71035518,3.66946452,0.66000505,1.88169079,0.00459928,0.09608442,0.25794879,1.79043953,0.13460701,0.00000000
-2.70435218,3.59372197,0.65054643,1.86329474,0.00445230,0.09429291,0.25004435,1.73981870,0.13212742,0.00000000
-2.69834917,3.50460829,0.63912992,1.83918517,0.00429728,0.09193703,0.24115421,1.68145266,0.12915343,0.00000000
-2.69234617,3.40326953,0.62584612,1.80935507,0.00413923,0.08905977,0.23142793,1.61633742,0.12572047,0.00000000
-2.68634317,3.29117666,0.61083971,1.77398190,0.00398317,0.08571453,0.22103649,1.54561906,0.12187678,0.00000000
-2.68034017,3.17008934,0.59430788,1.73342992,0.00383400,0.08196336,0.21016758,1.47056008,0.11768231,0.00000000
-2.67433717,3.04201223,0.57649761,1.68824716,0.00369639,0.07787505,0.19902055,1.39250291,0.11320735,0.00000000
-2.66833417,2.90914528,0.55770153,1.63915691,0.00357459,0.07352307,0.18780128,1.31283222,0.10853097,0.00000000
-2.66233117,2.77382968,0.53825269,1.58704386,0.00347233,0.06898343,0.17671709,1.23293730,0.10373928,0.00000000
-2.65632816,2.63849124,0.51851800,1.53293518,0.00339276,0.06433260,0.16597188,1.15417594,0.09892357,0.00000000
-2.65032516,2.50558275,0.49889076,1.47797687,0.00333829,0.05964559,0.15576158,1.07784099,0.09417845,0.00000000
-2.64432216,2.37752683,0.47978198,1.42340606,0.00331060,0.05499411,0.14627014,1.00513059,0.08959992,0.00000000
-2.63831916,2.25666085,0.46161117,1.37051994,0.00331058,0.05044505,0.13766598,0.93712274,0.08528359,0.00000000
-2.63231616,2.14518490,0.44479631,1.32064221,0.00333830,0.04605924,0.13009905,0.87475477,0.08132288,0.00000000
-2.62631316,2.04511415,0.42974360,1.27508792,0.00339302,0.04189044,0.12369852,0.81880793,0.07780742,0.00000000
-2.62031016,1.95823626,0.41683711,1.23512775,0.00347327,0.03798470,0.11857106,0.76989711,0.07482161,0.00000000
-2.61430715,1.88607473,0.40642861,1.20195270,0.00357681,0.03437999,0.11479965,0.72846562,0.07244327,0.00000000
-2.60830415,1.82985847,0.39882790,1.17664029,0.00370078,0.03110608,0.11244306,0.69478458,0.07074249,0.00000000
-2.60230115,1.79049837,0.39429398,1.16012311,0.00384177,0.02818470,0.11153563,0.66895659,0.06978066,0.00000000
-2.59629815,1.76857070,0.39302725,1.15316076,0.00399585,0.02562988,0.11208769,0.65092313,0.06960961,0.00000000
-2.59029515,1.76430786,0.39516307,1.15631601,0.00415878,0.02344845,0.11408621,0.64047516,0.07027093,0.00000000
-2.58429215,1.77759633,0.40076698,1.16993576,0.00432605,0.02164064,0.11749585,0.63726645,0.07179536,0.00000000
-2.57828914,1.80798189,0.40983155,1.19413757,0.00449303,0.02020081,0.12226026,0.64082888,0.07420232,0.00000000
-2.57228614,1.85468195,0.42227534,1.22880215,0.00465507,0.01911814,0.12830364,0.65058958,0.07749949,0.00000000
-2.56628314,1.91660487,0.43794369,1.27357212,0.00480766,0.01837735,0.13553245,0.66588912,0.08168255,0.00000000
-2.56028014,1.99237589,0.45661177,1.32785719,0.00494650,0.01795946,0.14383731,0.68600055,0.08673487,0.00000000
-2.55427714,2.08036929,0.47798946,1.39084580,0.00506764,0.01784237,0.15309503,0.71014882,0.09262738,0.00000000
-2.54827414,2.17874622,0.50172830,1.46152293,0.00516754,0.01800157,0.16317073,0.73753027,0.09931848,0.00000000
-2.54227114,2.28549757,0.52743011,1.53869379,0.00524320,0.01841061,0.17392004,0.76733194,0.10675405,0.00000000
-2.53626813,2.39849083,0.55465719,1.62101278,0.00529217,0.01904166,0.18519141,0.79875018,0.11486758,0.00000000
-2.53026513,2.51552021,0.58294376,1.70701701,0.00531265,0.01986594,0.19682836,0.83100849,0.12358054,0.00000000
-2.52426213,2.63435852,0.61180819,1.79516339,0.00530350,0.02085414,0.20867188,0.86337409,0.13280279,0.00000000
-2.51825913,2.75280973,0.64076586,1.88386838,0.00526424,0.02197679,0.22056270,0.89517304,0.14243340,0.00000000
-2.51225613,2.86876065,0.66934196,1.97154894,0.00519508,0.02320462,0.23234368,0.92580343,0.15236154,0.00000000
-2.50625313,2.98023032,0.69708401,2.05666377,0.00509685,0.02450894,0.24386202,0.95474653,0.16246783,0.00000000
-2.50025013,3.08541545,0.72357356,2.13775304,0.00497100,0.02586189,0.25497152,0.98157541,0.17262586,0.00000000
-2.49424712,3.18273065,0.74843657,2.21347573,0.00481953,0.02723683,0.26553469,1.00596100,0.18270409,0.00000000
-2.48824412,3.27084195,0.77135233,2.28264295,0.00464488,0.02860862,0.27542478,1.02767519,0.19256802,0.00000000
-2.48224112,3.34869251,0.79206039,2.34424628,0.00444993,0.02995394,0.28452766,1.04659107,0.20208266,0.00000000
-2.47623812,3.41551960,0.81036532,2.39748002,0.00423784,0.03125153,0.29274351,1.06268006,0.21111510,0.00000000
-2.47023512,3.47086222,0.82613916,2.44175672,0.00401198,0.03248247,0.29998836,1.07600614,0.21953742,0.00000000
-2.46423212,3.51455915,0.83932158,2.47671535,0.00377584,0.03363033,0.30619532,1.08671735,0.22722950,0.00000000
-2.45822911,3.54673750,0.84991757,2.50222195,0.00353296,0.03468141,0.31131559,1.09503469,0.23408190,0.00000000
-2.45222611,3.56779227,0.85799308,2.51836299,0.00328677,0.03562472,0.31531909,1.10123893,0.23999855,0.00000000
-2.44622311,3.57835787,0.86366861,2.52543175,0.00304060,0.03645207,0.31819482,1.10565577,0.24489925,0.00000000
-2.44022011,3.57927275,0.86711129,2.52390848,0.00279755,0.03715802,0.31995067,1.10863980,0.24872177,0.00000000
-2.43421711,3.57153869,0.86852556,2.51443536,0.00256045,0.03773971,0.32061301,1.11055799,0.25142353,0.00000000
-2.42821411,3.55627659,0.86814324,2.49778752,0.00233179,0.03819671,0.32022568,1.11177325,0.25298275,0.00000000
-2.42221111,3.53468055,0.86621309,2.47484132,0.00211375,0.03853072,0.31884867,1.11262878,0.25339895,0.00000000
-2.41620810,3.50797232,0.86299062,2.44654153,0.00190809,0.03874533,0.31655625,1.11343382,0.25269289,0.00000000
-2.41020510,3.47735796,0.85872833,2.41386868,0.00171621,0.03884561,0.31343492,1.11445141,0.25090582,0.00000000
-2.40420210,3.44398856,0.85366710,2.37780802,0.00153913,0.03883780,0.30958087,1.11588866,0.24809808,0.00000000
-2.39819910,3.40892657,0.84802867,2.33932134,0.00137750,0.03872895,0.30509732,1.11788993,0.24434720,0.00000000
-2.39219610,3.37311907,0.84200986,2.29932255,0.00123165,0.03852655,0.30009169,1.12053334,0.23974546,0.00000000
-2.38619310,3.33737875,0.83577845,2.25865797,0.00110159,0.03823830,0.29467276,1.12383056,0.23439704,0.00000000
-2.38019010,3.30237321,0.82947094,2.21809162,0.00098708,0.03787181,0.28894796,1.12773004,0.22841495,0.00000000
-2.37418709,3.26862263,0.82319209,2.17829590,0.00088765,0.03743442,0.28302084,1.13212351,0.22191778,0.00000000
-2.36818409,3.23650533,0.81701623,2.13984734,0.00080266,0.03693315,0.27698887,1.13685528,0.21502649,0.00000000
-2.36218109,3.20627059,0.81099010,2.10322728,0.00073133,0.03637460,0.27094171,1.14173402,0.20786125,0.00000000
-2.35617809,3.17805744,0.80513693,2.06882668,0.00067282,0.03576502,0.26495994,1.14654640,0.20053866,0.00000000
-2.35017509,3.15191804,0.79946159,2.03695439,0.00062624,0.03511041,0.25911437,1.15107179,0.19316914,0.00000000
-2.34417209,3.12784402,0.79395627,2.00784784,0.00059068,0.03441663,0.25346582,1.15509734,0.18585494,0.00000000
-2.33816908,3.10579385,0.78860646,1.98168519,0.00056529,0.03368965,0.24806555,1.15843260,0.17868846,0.00000000
-2.33216608,3.08571958,0.78339674,1.95859792,0.00054926,0.03293567,0.24295605,1.16092291,0.17175117,0.00000000
-2.32616308,3.06759120,0.77831610,1.93868285,0.00054186,0.03216138,0.23817230,1.16246076,0.16511303,0.00000000
-2.32016008,3.05141688,0.77336245,1.92201271,0.00054246,0.03137410,0.23374328,1.16299457,0.15883234,0.00000000
-2.31415708,3.03725809,0.76854597,1.90864457,0.00055052,0.03058195,0.22969356,1.16253432,0.15295602,0.00000000
-2.30815408,3.02523836,0.76389121,1.89862555,0.00056560,0.02979390,0.22604503,1.16115367,0.14752026,0.00000000
-2.30215108,3.01554533,0.75943765,1.89199556,0.00058734,0.02901982,0.22281837,1.15898843,0.14255144,0.00000000
-2.29614807,3.00842587,0.75523893,1.88878691,0.00061548,0.02827043,0.22003437,1.15623142,0.13806721,0.00000000
-2.29014507,3.00417453,0.75136052,1.88902104,0.00064978,0.02755719,0.21771485,1.15312394,0.13407771,0.00000000
-2.28414207,3.00311626,0.74787618,1.89270261,0.00069005,0.02689211,0.21588316,1.14994425,0.13058678,0.00000000
-2.27813907,3.00558423,0.74486336,1.89981173,0.00073611,0.02628751,0.21456420,1.14699371,0.12759315,0.00000000
-2.27213607,3.01189453,0.74239792,1.91029486,0.00078776,0.02575571,0.21378400,1.14458126,0.12509147,0.00000000
-2.26613307,3.02231915,0.74054837,1.92405544,0.00084472,0.02530875,0.21356879,1.14300705,0.12307329,0.00000000
-2.26013007,3.03705939,0.73937029,1.94094499,0.00090666,0.02495798,0.21394383,1.14254622,0.12152774,0.00000000
-2.25412706,3.05622129,0.73890116,1.96075583,0.00097314,0.02471375,0.21493176,1.14343363,0.12044219,0.00000000
-2.24812406,3.07979517,0.73915607,1.98321611,0.00104361,0.02458507,0.21655100,1.14585045,0.11980258,0.00000000
-2.24212106,3.10764073,0.74012475,2.00798808,0.00111740,0.02457930,0.21881400,1.14991335,0.11959375,0.00000000
-2.23611806,3.13947916,0.74177019,2.03467013,0.00119369,0.02470191,0.22172565,1.15566700,0.11979954,0.00000000
-2.23011506,3.17489319,0.74402905,2.06280297,0.00127153,0.02495625,0.22528193,1.16308026,0.12040289,0.00000000
-2.22411206,3.21333554,0.74681404,2.09188019,0.00134989,0.02534346,0.22946898,1.17204641,0.12138587,0.00000000
-2.21810905,3.25414591,0.75001833,2.12136293,0.00142761,0.02586239,0.23426259,1.18238750,0.12272968,0.00000000
-2.21210605,3.29657582,0.75352165,2.15069835,0.00150351,0.02650962,0.23962827,1.19386252,0.12441473,0.00000000
-2.20610305,3.33982041,0.75719813,2.17934104,0.00157635,0.02727958,0.24552180,1.20617921,0.12642078,0.00000000
-2.20010005,3.38305568,0.76092526,2.20677660,0.00164493,0.02816470,0.25189049,1.21900876,0.12872710,0.00000000
-2.19409705,3.42547926,0.76459359,2.23254600,0.00170812,0.02915565,0.25867477,1.23200279,0.13131275,0.00000000
-2.18809405,3.46635250,0.76811663,2.25626960,0.00176491,0.03024160,0.26581036,1.24481167,0.13415692,0.00000000
-2.18209105,3.50504161,0.77144032,2.27766931,0.00181445,0.03141058,0.27323066,1.25710320,0.13723938,0.00000000
-2.17608804,3.54105535,0.77455134,2.29658741,0.00185611,0.03264984,0.28086934,1.26858073,0.14054082,0.00000000
-2.17008504,3.57407705,0.77748392,2.31300099,0.00188952,0.03394619,0.28866301,1.27899978,0.14404337,0.00000000
-2.16408204,3.60398873,0.78032424,2.32703049,0.00191461,0.03528639,0.29655371,1.28818216,0.14773097,0.00000000
-2.15807904,3.63088583,0.78321225,2.33894179,0.00193163,0.03665753,0.30449114,1.29602693,0.15158966,0.00000000
-2.15207604,3.65508109,0.78634050,2.34914097,0.00194117,0.03804734,0.31243455,1.30251757,0.15560783,0.00000000
-2.14607304,3.67709707,0.78994971,2.35816173,0.00194419,0.03944448,0.32035404,1.30772501,0.15977628,0.00000000
-2.14007004,3.69764712,0.79432119,2.36664551,0.00194199,0.04083883,0.32823131,1.31180622,0.16408811,0.00000000
-2.13406703,3.71760547,0.79976630,2.37531492,0.00193621,0.04222165,0.33605980,1.31499863,0.16853850,0.00000000
-2.12806403,3.73796748,0.80661313,2.38494145,0.00192885,0.04358573,0.34384416,1.31761040,0.17312423,0.00000000
-2.12206103,3.75980202,0.81519121,2.39630878,0.00192218,0.04492543,0.35159912,1.32000728,0.17784310,0.00000000
-2.11605803,3.78419797,0.82581460,2.41017330,0.00191877,0.04623673,0.35934784,1.32259650,0.18269322,0.00000000
-2.11005503,3.81220759,0.83876447,2.42722369,0.00192140,0.04751712,0.36711978,1.32580865,0.18767218,0.00000000
-2.10405203,3.84478958,0.85427177,2.44804145,0.00193309,0.04876552,0.37494829,1.33007844,0.19277619,0.00000000
-2.09804902,3.88275461,0.87250106,2.47306452,0.00195702,0.04998210,0.38286802,1.33582523,0.19799925,0.00000000
-2.09204602,3.92671633,0.89353629,2.50255577,0.00199650,0.05116804,0.39091228,1.34343427,0.20333242,0.00000000
-2.08604302,3.97705039,0.91736949,2.53657817,0.00205499,0.05232533,0.39911055,1.35323968,0.20876321,0.00000000
-2.08004002,4.03386358,0.94389289,2.57497805,0.00213603,0.05345646,0.40748626,1.36550982,0.21427519,0.00000000
-2.07403702,4.09697509,0.97289519,2.61737759,0.00224325,0.05456421,0.41605495,1.38043575,0.21984789,0.00000000
-2.06803402,4.16591077,1.00406233,2.66317714,0.00238038,0.05565132,0.42482297,1.39812328,0.22545699,0.00000000
-2.06203102,4.23991103,1.03698283,2.71156767,0.00255122,0.05672031,0.43378670,1.41858893,0.23107480,0.00000000
-2.05602801,4.31795205,1.07115769,2.76155289,0.00275968,0.05777324,0.44293241,1.44175979,0.23667116,0.00000000
-2.05002501,4.39877951,1.10601459,2.81198035,0.00300976,0.05881150,0.45223674,1.46747719,0.24221454,0.00000000
-2.04402201,4.48095320,1.14092564,2.86158026,0.00330560,0.05983574,0.46166773,1.49550393,0.24767349,0.00000000
-2.03801901,4.56290038,1.17522822,2.90901037,0.00365145,0.06084575,0.47118637,1.52553452,0.25301823,0.00000000
-2.03201601,4.64297543,1.20824779,2.95290484,0.00405169,0.06184040,0.48074850,1.55720773,0.25822234,0.00000000
-2.02601301,4.71952277,1.23932165,2.99192513,0.00451085,0.06281770,0.49030705,1.59012087,0.26326448,0.00000000
-2.02001001,4.79094007,1.26782266,3.02481037,0.00503354,0.06377480,0.49981435,1.62384489,0.26812995,0.00000000
-2.01400700,4.85573869,1.29318175,3.05042511,0.00562448,0.06470808,0.50922440,1.65793949,0.27281198,0.00000000
-2.00800400,4.91259849,1.31490812,3.06780223,0.00628841,0.06561326,0.51849499,1.69196757,0.27731274,0.00000000
-2.00200100,4.96041442,1.33260625,3.07617909,0.00703000,0.06648551,0.52758944,1.72550821,0.28164377,0.00000000
-1.99599800,4.99833283,1.34598890,3.07502540,0.00785379,0.06731959,0.53647795,1.75816759,0.28582593,0.00000000
-1.98999500,5.02577596,1.35488562,3.06406166,0.00876405,0.06810993,0.54513834,1.78958753,0.28988864,0.00000000
-1.98399200,5.04245371,1.35924632,3.04326752,0.00976461,0.06885076,0.55355623,1.81945129,0.29386866,0.00000000
-1.97798899,5.04836260,1.35913986,3.01287983,0.01085871,0.06953622,0.56172458,1.84748648,0.29780802,0.00000000
-1.97198599,5.04377225,1.35474794,2.97338082,0.01204881,0.07016037,0.56964257,1.87346534,0.30175163,0.00000000
-1.96598299,5.02920060,1.34635453,2.92547716,0.01333637,0.07071731,0.57731407,1.89720245,0.30574425,0.00000000
-1.95997999,5.00537949,1.33433163,2.87007101,0.01472164,0.07120116,0.58474551,1.91855043,0.30982728,0.00000000
-1.95397699,4.97321277,1.31912208,2.80822481,0.01620348,0.07160609,0.59194352,1.93739402,0.31403536,0.00000000
-1.94797399,4.93372927,1.30122028,2.74112129,0.01777914,0.07192634,0.59891238,1.95364328,0.31839303,0.00000000
-1.94197099,4.88803332,1.28115189,2.67002086,0.01944409,0.07215620,0.60565150,1.96722646,0.32291162,0.00000000
-1.93596798,4.83725531,1.25945349,2.59621805,0.02119190,0.07229002,0.61215300,1.97808320,0.32758670,0.00000000
-1.92996498,4.78250486,1.23665293,2.52099901,0.02301416,0.07232225,0.61839971,1.98615875,0.33239607,0.00000000
-1.92396198,4.72482869,1.21325150,2.44560161,0.02490044,0.07224745,0.62436360,1.99139962,0.33729866,0.00000000
-1.91795898,4.66517516,1.18970837,2.37117967,0.02683833,0.07206037,0.63000480,1.99375120,0.34223430,0.00000000
-1.91195598,4.60436668,1.16642787,2.29877235,0.02881359,0.07175602,0.63527144,1.99315746,0.34712456,0.00000000
-1.90595298,4.54308102,1.14375008,2.22927965,0.03081029,0.07132982,0.64010002,1.98956307,0.35187462,0.00000000
-1.89994997,4.48184182,1.12194469,2.16344438,0.03281115,0.07077769,0.64441678,1.98291765,0.35637606,0.00000000
-1.89394697,4.42101808,1.10120827,2.10184088,0.03479784,0.07009630,0.64813959,1.97318211,0.36051072,0.00000000
-1.88794397,4.36083216,1.08166476,2.04487035,0.03675141,0.06928316,0.65118063,1.96033663,0.36415511,0.00000000
-1.88194097,4.30137512,1.06336874,1.99276241,0.03865280,0.06833693,0.65344953,1.94438977,0.36718554,0.00000000
-1.87593797,4.24262824,1.04631128,1.94558235,0.04048329,0.06725751,0.65485694,1.92538821,0.36948345,0.00000000
-1.86993497,4.18448894,1.03042771,1.90324332,0.04222513,0.06604634,0.65531835,1.90342627,0.37094087,0.00000000
-1.86393197,4.12679964,1.01560693,1.86552265,0.04386201,0.06470649,0.65475794,1.87865474,0.37146557,0.00000000
-1.85792896,4.06937767,1.00170167,1.83208149,0.04537963,0.06324288,0.65311231,1.85128807,0.37098586,0.00000000
-1.85192596,4.01204467,0.98853923,1.80248666,0.04676617,0.06166232,0.65033398,1.82160959,0.36945450,0.00000000
-1.84592296,3.95465382,0.97593219,1.77623404,0.04801273,0.05997362,0.64639431,1.78997399,0.36685180,0.00000000
-1.83991996,3.89711373,0.96368876,1.75277256,0.04911365,0.05818759,0.64128595,1.75680668,0.36318755,0.00000000
-1.83391696,3.83940770,0.95162232,1.73152785,0.05006675,0.05631695,0.63502446,1.72259994,0.35850176,0.00000000
-1.82791396,3.78160770,0.93955993,1.71192505,0.05087345,0.05437625,0.62764920,1.68790555,0.35286411,0.00000000
-1.82191096,3.72388235,0.92734954,1.69340997,0.05153880,0.05238171,0.61922334,1.65332414,0.34637224,0.00000000
-1.81590795,3.66649891,0.91486580,1.67546792,0.05207127,0.05035092,0.60983302,1.61949146,0.33914874,0.00000000
-1.80990495,3.60981914,0.90201429,1.65764006,0.05248256,0.04830264,0.59958566,1.58706204,0.33133726,0.00000000
-1.80390195,3.55428945,0.88873416,1.63953641,0.05278711,0.04625638,0.58860749,1.55669080,0.32309765,0.00000000
-1.79789895,3.50042591,0.87499926,1.62084566,0.05300169,0.04423210,0.57704041,1.52901337,0.31460054,0.00000000
-1.79189595,3.44879495,0.86081768,1.60134132,0.05314466,0.04224979,0.56503822,1.50462582,0.30602153,0.00000000
-1.78589295,3.39999061,0.84622993,1.58088425,0.05323539,0.04032905,0.55276247,1.48406482,0.29753521,0.00000000
-1.77988994,3.35460965,0.83130579,1.55942163,0.05329339,0.03848866,0.54037796,1.46778888,0.28930937,0.00000000
-1.77388694,3.31322542,0.81614013,1.53698256,0.05333761,0.03674622,0.52804823,1.45616174,0.28149956,0.00000000
-1.76788394,3.27636197,0.80084786,1.51367060,0.05338560,0.03511774,0.51593097,1.44943844,0.27424418,0.00000000
-1.76188094,3.24446949,0.78555820,1.48965365,0.05345280,0.03361728,0.50417375,1.44775494,0.26766047,0.00000000
-1.75587794,3.21790224,0.77040865,1.46515175,0.05355181,0.03225664,0.49291012,1.45112166,0.26184128,0.00000000
-1.74987494,3.19689998,0.75553885,1.44042339,0.05369184,0.03104512,0.48225619,1.45942133,0.25685295,0.00000000
-1.74387194,3.18157388,0.74108459,1.41575094,0.05387827,0.02998928,0.47230793,1.47241128,0.25273416,0.00000000
-1.73786893,3.17189736,0.72717235,1.39142592,0.05411226,0.02909286,0.46313920,1.48973028,0.24949589,0.00000000
-1.73186593,3.16770259,0.71391440,1.36773481,0.05439071,0.02835669,0.45480054,1.51090942,0.24712236,0.00000000
-1.72586293,3.16868248,0.70140480,1.34494589,0.05470626,0.02777871,0.44731893,1.53538686,0.24557289,0.00000000
-1.71985993,3.17439832,0.68971643,1.32329772,0.05504751,0.02735405,0.44069824,1.56252569,0.24478453,0.00000000
-1.71385693,3.18429254,0.67889897,1.30298973,0.05539948,0.02707523,0.43492056,1.59163418,0.24467532,0.00000000
-1.70785393,3.19770603,0.66897814,1.28417500,0.05574416,0.02693239,0.42994821,1.62198766,0.24514806,0.00000000
-1.70185093,3.21389909,0.65995577,1.26695570,0.05606127,0.02691361,0.42572634,1.65285093,0.24609432,0.00000000
-1.69584792,3.23207509,0.65181102,1.25138091,0.05632912,0.02700526,0.42218598,1.68350042,0.24739854,0.00000000
