energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.54377189,1.51348494,0.00475787,0.14505436,0.35611002,1.03363897,0.24535435,0.00000000
-5.53776888,1.47842348,0.00457955,0.13170192,0.34240676,1.01403191,0.24640684,0.00000000
-5.53176588,1.45038427,0.00439923,0.11959274,0.33134943,0.99773050,0.24969671,0.00000000
-5.52576288,1.42916553,0.00421959,0.10871427,0.32296570,0.98452730,0.25525042,0.00000000
-5.51975988,1.41452529,0.00404323,0.09904153,0.31725050,0.97421210,0.26307136,0.00000000
-5.51375688,1.40618151,0.00387254,0.09053866,0.31416385,0.96657452,0.27313591,0.00000000
-5.50775388,1.40381015,0.00370969,0.08316036,0.31362905,0.96140465,0.28538939,0.00000000
-5.50175088,1.40704175,0.00355655,0.07685333,0.31553113,0.95849191,0.29974262,0.00000000
-5.49574787,1.41545742,0.00341465,0.07155757,0.31971610,0.95762277,0.31606904,0.00000000
-5.48974487,1.42858525,0.00328517,0.06720770,0.32599092,0.95857785,0.33420297,0.00000000
-5.48374187,1.44589804,0.00316886,0.06373414,0.33412463,0.96112900,0.35393922,0.00000000
-5.47773887,1.46681339,0.00306612,0.06106435,0.34385058,0.96503712,0.37503429,0.00000000
-5.47173587,1.49069680,0.00297691,0.05912402,0.35487008,0.97005120,0.39720925,0.00000000
-5.46573287,1.51686847,0.00290082,0.05783817,0.36685728,0.97590903,0.42015464,0.00000000
-5.45972986,1.54461407,0.00283709,0.05713240,0.37946555,0.98233997,0.44353703,0.00000000
-5.45372686,1.57319948,0.00278462,0.05693396,0.39233486,0.98906984,0.46700733,0.00000000
-5.44772386,1.60188907,0.00274205,0.05717291,0.40510042,0.99582780,0.49021049,0.00000000
-5.44172086,1.62996703,0.00270780,0.05778315,0.41740187,1.00235520,0.51279628,0.00000000
-5.43571786,1.65676057,0.00268013,0.05870348,0.42889303,1.00841553,0.53443054,0.00000000
-5.42971486,1.68166392,0.00265723,0.05987841,0.43925162,1.01380527,0.55480657,0.00000000
-5.42371186,1.70416163,0.00263724,0.06125889,0.44818858,1.01836463,0.57365592,0.00000000
-5.41770885,1.72384983,0.00261836,0.06280289,0.45545658,1.02198749,0.59075798,0.00000000
-5.41170585,1.74045395,0.00259891,0.06447564,0.46085732,1.02462973,0.60594798,0.00000000
-5.40570285,1.75384156,0.00257735,0.06624967,0.46424716,1.02631530,0.61912267,0.00000000
-5.39969985,1.76402947,0.00255238,0.06810459,0.46554096,1.02713928,0.63024353,0.00000000
-5.39369685,1.77118406,0.00252290,0.07002657,0.46471367,1.02726757,0.63933704,0.00000000
-5.38769385,1.77561472,0.00248813,0.07200747,0.46179988,1.02693297,0.64649207,0.00000000
-5.38169085,1.77776031,0.00244753,0.07404386,0.45689098,1.02642761,0.65185439,0.00000000
-5.37568784,1.77816918,0.00240086,0.07613571,0.45013040,1.02609201,0.65561850,0.00000000
-5.36968484,1.77747353,0.00234815,0.07828501,0.44170687,1.02630104,0.65801720,0.00000000
-5.36368184,1.77635945,0.00228964,0.08049427,0.43184622,1.02744766,0.65930947,0.00000000
-5.35767884,1.77553400,0.00222581,0.08276502,0.42080202,1.02992504,0.65976719,0.00000000
-5.35167584,1.77569102,0.00215730,0.08509645,0.40884549,1.03410797,0.65966142,0.00000000
-5.34567284,1.77747745,0.00208484,0.08748413,0.39625527,1.04033459,0.65924899,0.00000000
-5.33966983,1.78146175,0.00200929,0.08991902,0.38330734,1.04888915,0.65876008,0.00000000
-5.33366683,1.78810599,0.00193150,0.09238675,0.37026561,1.05998688,0.65838733,0.00000000
-5.32766383,1.79774293,0.00185233,0.09486724,0.35737366,1.07376140,0.65827714,0.00000000
-5.32166083,1.81055903,0.00177259,0.09733468,0.34484766,1.09025548,0.65852349,0.00000000
-5.31565783,1.82658407,0.00169302,0.09975787,0.33287098,1.10941524,0.65916447,0.00000000
-5.30965483,1.84568752,0.00161426,0.10210093,0.32159041,1.13108819,0.66018168,0.00000000
-5.30365183,1.86758174,0.00153686,0.10432428,0.31111410,1.15502484,0.66150245,0.00000000
-5.29764882,1.89183137,0.00146123,0.10638584,0.30151115,1.18088389,0.66300449,0.00000000
-5.29164582,1.91786824,0.00138771,0.10824250,0.29281271,1.20824044,0.66452284,0.00000000
-5.28564282,1.94501085,0.00131650,0.10985157,0.28501439,1.23659690,0.66585848,0.00000000
-5.27963982,1.97248742,0.00124777,0.11117233,0.27807974,1.26539591,0.66678822,0.00000000
-5.27363682,1.99946109,0.00118158,0.11216746,0.27194459,1.29403491,0.66707524,0.00000000
-5.26763382,2.02505651,0.00111798,0.11280436,0.26652188,1.32188156,0.66647973,0.00000000
-5.26163082,2.04838641,0.00105699,0.11305621,0.26170686,1.34828971,0.66476924,0.00000000
-5.25562781,2.06857750,0.00099867,0.11290286,0.25738231,1.37261526,0.66172818,0.00000000
-5.24962481,2.08479480,0.00094308,0.11233137,0.25342364,1.39423171,0.65716609,0.00000000
-5.24362181,2.09626382,0.00089035,0.11133632,0.24970371,1.41254498,0.65092460,0.00000000
-5.23761881,2.10229028,0.00084067,0.10991976,0.24609722,1.42700724,0.64288265,0.00000000
-5.23161581,2.10227703,0.00079433,0.10809097,0.24248468,1.43712967,0.63296013,0.00000000
-5.22561281,2.09573806,0.00075170,0.10586598,0.23875576,1.44249396,0.62111986,0.00000000
-5.21960980,2.08230970,0.00071328,0.10326688,0.23481212,1.44276235,0.60736794,0.00000000
-5.21360680,2.06175880,0.00067965,0.10032097,0.23056973,1.43768621,0.59175273,0.00000000
-5.20760380,2.03398822,0.00065151,0.09705994,0.22596060,1.42711305,0.57436266,0.00000000
-5.20160080,1.99903955,0.00062968,0.09351886,0.22093401,1.41099163,0.55532294,0.00000000
-5.19559780,1.95709309,0.00061506,0.08973531,0.21545732,1.38937525,0.53479154,0.00000000
-5.18959480,1.90846520,0.00060865,0.08574846,0.20951623,1.36242295,0.51295459,0.00000000
-5.18359180,1.85360296,0.00061153,0.08159825,0.20311463,1.33039840,0.49002136,0.00000000
-5.17758879,1.79307620,0.00062484,0.07732468,0.19627408,1.29366648,0.46621907,0.00000000
-5.17158579,1.72756686,0.00064975,0.07296713,0.18903282,1.25268737,0.44178760,0.00000000
-5.16558279,1.65785576,0.00068747,0.06856385,0.18144443,1.20800808,0.41697431,0.00000000
-5.15957979,1.58480693,0.00073916,0.06415149,0.17357611,1.16025162,0.39202889,0.00000000
-5.15357679,1.50934966,0.00080596,0.05976475,0.16550667,1.11010376,0.36719854,0.00000000
-5.14757379,1.43245861,0.00088889,0.05543604,0.15732418,1.05829785,0.34272338,0.00000000
-5.14157079,1.35513233,0.00098886,0.05119530,0.14912341,1.00559782,0.31883216,0.00000000
-5.13556778,1.27837081,0.00110656,0.04706977,0.14100309,0.95278006,0.29573837,0.00000000
-5.12956478,1.20315255,0.00124249,0.04308387,0.13306309,0.90061457,0.27363675,0.00000000
-5.12356178,1.13041186,0.00139683,0.03925914,0.12540152,0.84984595,0.25270022,0.00000000
-5.11755878,1.06101714,0.00156942,0.03561410,0.11811198,0.80117501,0.23307734,0.00000000
-5.11155578,0.99575083,0.00175975,0.03216427,0.11128095,0.75524159,0.21489027,0.00000000
-5.10555278,0.93529170,0.00196686,0.02892219,0.10498535,0.71260911,0.19823327,0.00000000
-5.09954977,0.88020018,0.00218934,0.02589742,0.09929059,0.67375152,0.18317185,0.00000000
-5.09354677,0.83090719,0.00242533,0.02309664,0.09424888,0.63904311,0.16974249,0.00000000
-5.08754377,0.78770689,0.00267247,0.02052380,0.08989804,0.60875150,0.15795302,0.00000000
-5.08154077,0.75075371,0.00292796,0.01818022,0.08626087,0.58303409,0.14778359,0.00000000
-5.07553777,0.72006347,0.00318856,0.01606487,0.08334493,0.56193798,0.13918826,0.00000000
-5.06953477,0.69551891,0.00345064,0.01417453,0.08114289,0.54540344,0.13209720,0.00000000
-5.06353177,0.67687895,0.00371028,0.01250409,0.07963335,0.53327063,0.12641933,0.00000000
-5.05752876,0.66379160,0.00396332,0.01104681,0.07878205,0.52528930,0.12204544,0.00000000
-5.05152576,0.65580976,0.00420548,0.00979459,0.07854352,0.52113092,0.11885166,0.00000000
-5.04552276,0.65240926,0.00443244,0.00873828,0.07886298,0.52040290,0.11670313,0.00000000
-5.03951976,0.65300854,0.00464002,0.00786791,0.07967841,0.52266405,0.11545786,0.00000000
-5.03351676,0.65698885,0.00482425,0.00717293,0.08092273,0.52744075,0.11497050,0.00000000
-5.02751376,0.66371451,0.00498152,0.00664246,0.08252605,0.53424317,0.11509609,0.00000000
-5.02151076,0.67255211,0.00510870,0.00626538,0.08441774,0.54258081,0.11569349,0.00000000
-5.01550775,0.68288819,0.00520321,0.00603053,0.08652832,0.55197684,0.11662852,0.00000000
-5.00950475,0.69414464,0.00526315,0.00592673,0.08879116,0.56198066,0.11777665,0.00000000
-5.00350175,0.70579129,0.00528734,0.00594285,0.09114382,0.57217834,0.11902514,0.00000000
-4.99749875,0.71735558,0.00527535,0.00606779,0.09352904,0.58220067,0.12027468,0.00000000
-4.99149575,0.72842896,0.00522758,0.00629044,0.09589539,0.59172857,0.12144041,0.00000000
-4.98549275,0.73867009,0.00514516,0.00659966,0.09819755,0.60049599,0.12245241,0.00000000
-4.97948974,0.74780513,0.00503000,0.00698419,0.10039630,0.60829046,0.12325557,0.00000000
-4.97348674,0.75562546,0.00488468,0.00743259,0.10245822,0.61495144,0.12380907,0.00000000
-4.96748374,0.76198318,0.00471238,0.00793318,0.10435517,0.62036699,0.12408544,0.00000000
-4.96148074,0.76678523,0.00451681,0.00847407,0.10606370,0.62446920,0.12406923,0.00000000
-4.95547774,0.76998653,0.00430205,0.00904309,0.10756440,0.62722877,0.12375568,0.00000000
-4.94947474,0.77158295,0.00407251,0.00962790,0.10884127,0.62864949,0.12314912,0.00000000
-4.94347174,0.77160463,0.00383273,0.01021607,0.10988125,0.62876282,0.12226152,0.00000000
-4.93746873,0.77011020,0.00358731,0.01079522,0.11067392,0.62762328,0.12111115,0.00000000
-4.93146573,0.76718234,0.00334082,0.01135318,0.11121143,0.62530472,0.11972149,0.00000000
-4.92546273,0.76292484,0.00309765,0.01187824,0.11148871,0.62189786,0.11812032,0.00000000
-4.91945973,0.75746138,0.00286197,0.01235939,0.11150392,0.61750906,0.11633930,0.00000000
-4.91345673,0.75093581,0.00263762,0.01278661,0.11125912,0.61226029,0.11441368,0.00000000
-4.90745373,0.74351381,0.00242811,0.01315109,0.11076115,0.60629015,0.11238247,0.00000000
-4.90145073,0.73538550,0.00223653,0.01344556,0.11002268,0.59975551,0.11028884,0.00000000
-4.89544772,0.72676847,0.00206555,0.01366446,0.10906320,0.59283358,0.10818065,0.00000000
-4.88944472,0.71791081,0.00191742,0.01380422,0.10791008,0.58572377,0.10611117,0.00000000
-4.88344172,0.70909346,0.00179394,0.01386335,0.10659946,0.57864899,0.10413983,0.00000000
-4.87743872,0.70063144,0.00169650,0.01384258,0.10517690,0.57185600,0.10233290,0.00000000
-4.87143572,0.69287341,0.00162608,0.01374487,0.10369779,0.56561440,0.10076396,0.00000000
-4.86543272,0.68619929,0.00158330,0.01357541,0.10222739,0.56021398,0.09951424,0.00000000
-4.85942971,0.68101576,0.00156837,0.01334148,0.10084044,0.55596038,0.09867255,0.00000000
-4.85342671,0.67774946,0.00158121,0.01305235,0.09962044,0.55316898,0.09833498,0.00000000
-4.84742371,0.67683824,0.00162139,0.01271899,0.09865843,0.55215714,0.09860408,0.00000000
-4.84142071,0.67872047,0.00168821,0.01235388,0.09805145,0.55323517,0.09958781,0.00000000
-4.83541771,0.68382309,0.00178068,0.01197071,0.09790062,0.55669630,0.10139796,0.00000000
-4.82941471,0.69254881,0.00189758,0.01158400,0.09830894,0.56280619,0.10414834,0.00000000
-4.82341171,0.70526301,0.00203744,0.01120885,0.09937888,0.57179253,0.10795266,0.00000000
-4.81740870,0.72228117,0.00219860,0.01086061,0.10120984,0.58383523,0.11292206,0.00000000
-4.81140570,0.74385728,0.00237921,0.01055451,0.10389555,0.59905782,0.11916265,0.00000000
-4.80540270,0.77017393,0.00257727,0.01030541,0.10752156,0.61752058,0.12677282,0.00000000
-4.79939970,0.80133451,0.00279065,0.01012754,0.11216275,0.63921577,0.13584055,0.00000000
-4.79339670,0.83735804,0.00301713,0.01003423,0.11788109,0.66406521,0.14644087,0.00000000
-4.78739370,0.87817663,0.00325442,0.01003769,0.12472371,0.69192065,0.15863336,0.00000000
-4.78139070,0.92363599,0.00350024,0.01014885,0.13272116,0.72256668,0.17245991,0.00000000
-4.77538769,0.97349876,0.00375229,0.01037719,0.14188610,0.75572626,0.18794274,0.00000000
-4.76938469,1.02745043,0.00400834,0.01073055,0.15221241,0.79106869,0.20508277,0.00000000
-4.76338169,1.08510784,0.00426626,0.01121509,0.16367463,0.82821956,0.22385844,0.00000000
-4.75737869,1.14602950,0.00452402,0.01183507,0.17622790,0.86677230,0.24422486,0.00000000
-4.75137569,1.20972760,0.00477974,0.01259284,0.18980830,0.90630091,0.26611362,0.00000000
-4.74537269,1.27568095,0.00503172,0.01348867,0.20433367,0.94637315,0.28943296,0.00000000
-4.73936968,1.34334853,0.00527842,0.01452074,0.21970481,0.98656385,0.31406864,0.00000000
-4.73336668,1.41218300,0.00551849,0.01568500,0.23580713,1.02646763,0.33988531,0.00000000
-4.72736368,1.48164379,0.00575079,0.01697516,0.25251270,1.06571058,0.36672843,0.00000000
-4.72136068,1.55120934,0.00597435,0.01838266,0.26968262,1.10396050,0.39442677,0.00000000
-4.71535768,1.62038808,0.00618836,0.01989666,0.28716976,1.14093534,0.42279548,0.00000000
-4.70935468,1.68872797,0.00639220,0.02150408,0.30482175,1.17640947,0.45163949,0.00000000
-4.70335168,1.75582436,0.00658539,0.02318971,0.32248422,1.21021780,0.48075744,0.00000000
-4.69734867,1.82132602,0.00676760,0.02493633,0.34000411,1.24225750,0.50994582,0.00000000
-4.69134567,1.88493936,0.00693863,0.02672490,0.35723317,1.27248745,0.53900337,0.00000000
-4.68534267,1.94643080,0.00709840,0.02853483,0.37403133,1.30092550,0.56773548,0.00000000
-4.67933967,2.00562741,0.00724697,0.03034429,0.39027007,1.32764382,0.59595863,0.00000000
-4.67333667,2.06241590,0.00738450,0.03213052,0.40583555,1.35276245,0.62350454,0.00000000
-4.66733367,2.11674014,0.00751130,0.03387033,0.42063143,1.37644155,0.65022409,0.00000000
-4.66133067,2.16859749,0.00762782,0.03554046,0.43458139,1.39887263,0.67599069,0.00000000
-4.65532766,2.21803399,0.00773464,0.03711812,0.44763108,1.42026913,0.70070316,0.00000000
-4.64932466,2.26513881,0.00783250,0.03858143,0.45974964,1.44085685,0.72428788,0.00000000
-4.64332166,2.31003808,0.00792231,0.03990993,0.47093048,1.46086450,0.74670016,0.00000000
-4.63731866,2.35288846,0.00800511,0.04108504,0.48119153,1.48051496,0.76792486,0.00000000
-4.63131566,2.39387051,0.00808212,0.04209051,0.49057465,1.50001728,0.78797602,0.00000000
-4.62531266,2.43318221,0.00815468,0.04291279,0.49914438,1.51956012,0.80689571,0.00000000
-4.61930965,2.47103276,0.00822426,0.04354134,0.50698600,1.53930644,0.82475194,0.00000000
-4.61330665,2.50763664,0.00829240,0.04396891,0.51420273,1.55938995,0.84163576,0.00000000
-4.60730365,2.54320833,0.00836071,0.04419170,0.52091243,1.57991325,0.85765751,0.00000000
-4.60130065,2.57795736,0.00843079,0.04420942,0.52724358,1.60094756,0.87294242,0.00000000
-4.59529765,2.61208395,0.00850419,0.04402530,0.53333073,1.62253416,0.88762556,0.00000000
-4.58929465,2.64577511,0.00858236,0.04364596,0.53930965,1.64468715,0.90184632,0.00000000
-4.58329165,2.67920105,0.00866655,0.04308123,0.54531208,1.66739744,0.91574253,0.00000000
-4.57728864,2.71251193,0.00875778,0.04234385,0.55146044,1.69063752,0.92944440,0.00000000
-4.57128564,2.74583475,0.00885678,0.04144914,0.55786260,1.71436670,0.94306847,0.00000000
-4.56528264,2.77927035,0.00896389,0.04041456,0.56460692,1.73853642,0.95671179,0.00000000
-4.55927964,2.81289048,0.00907903,0.03925924,0.57175768,1.76309533,0.97044646,0.00000000
-4.55327664,2.84673487,0.00920166,0.03800350,0.57935131,1.78799355,0.98431489,0.00000000
-4.54727364,2.88080832,0.00933072,0.03666833,0.58739337,1.81318607,0.99832590,0.00000000
-4.54127064,2.91507809,0.00946464,0.03527484,0.59585662,1.83863478,1.01245181,0.00000000
-4.53526763,2.94947137,0.00960132,0.03384378,0.60468031,1.86430917,1.02662692,0.00000000
-4.52926463,2.98387338,0.00973812,0.03239509,0.61377068,1.89018544,1.04074728,0.00000000
-4.52326163,3.01812601,0.00987194,0.03094742,0.62300285,1.91624418,1.05467195,0.00000000
-4.51725863,3.05202735,0.00999926,0.02951779,0.63222402,1.94246665,1.06822586,0.00000000
-4.51125563,3.08533217,0.01011619,0.02812131,0.64125790,1.96882989,1.08120404,0.00000000
-4.50525263,3.11775364,0.01021861,0.02677090,0.64991025,1.99530098,1.09337730,0.00000000
-4.49924962,3.14896623,0.01030226,0.02547720,0.65797525,2.02183074,1.10449905,0.00000000
-4.49324662,3.17860991,0.01036288,0.02424841,0.66524256,2.04834729,1.11431308,0.00000000
-4.48724362,3.20629557,0.01039636,0.02309039,0.67150459,2.07474998,1.12256189,0.00000000
-4.48124062,3.23161157,0.01039886,0.02200665,0.67656386,2.10090390,1.12899535,0.00000000
-4.47523762,3.25413125,0.01036700,0.02099856,0.68023987,2.12663559,1.13337923,0.00000000
-4.46923462,3.27342127,0.01029800,0.02006547,0.68237542,2.15173027,1.13550322,0.00000000
-4.46323162,3.28905045,0.01018980,0.01920501,0.68284188,2.17593075,1.13518822,0.00000000
-4.45722861,3.30059897,0.01004116,0.01841335,0.68154332,2.19893852,1.13229237,0.00000000
-4.45122561,3.30766780,0.00985182,0.01768547,0.67841936,2.22041694,1.12671591,0.00000000
-4.44522261,3.30988800,0.00962250,0.01701553,0.67344654,2.23999683,1.11840442,0.00000000
-4.43921961,3.30693001,0.00935499,0.01639713,0.66663842,2.25728423,1.10735057,0.00000000
-4.43321661,3.29851263,0.00905213,0.01582367,0.65804434,2.27187036,1.09359441,0.00000000
-4.42721361,3.28441180,0.00871778,0.01528866,0.64774714,2.28334349,1.07722221,0.00000000
-4.42121061,3.26446905,0.00835679,0.01478596,0.63585998,2.29130242,1.05836411,0.00000000
-4.41520760,3.23859959,0.00797492,0.01431007,0.62252257,2.29537110,1.03719088,0.00000000
-4.40920460,3.20680011,0.00757869,0.01385636,0.60789713,2.29521405,1.01390992,0.00000000
-4.40320160,3.16915595,0.00717530,0.01342125,0.59216424,2.29055175,0.98876090,0.00000000
-4.39719860,3.12584771,0.00677250,0.01300239,0.57551896,2.28117566,0.96201128,0.00000000
-4.39119560,3.07715695,0.00637840,0.01259876,0.55816731,2.26696201,0.93395183,0.00000000
-4.38519260,3.02347058,0.00600136,0.01221077,0.54032330,2.24788386,0.90489246,0.00000000
-4.37918959,2.96528378,0.00564982,0.01184026,0.52220651,2.22402065,0.87515838,0.00000000
-4.37318659,2.90320069,0.00533220,0.01149055,0.50404030,2.19556480,0.84508663,0.00000000
-4.36718359,2.83793270,0.00505672,0.01116632,0.48605050,2.16282470,0.81502286,0.00000000
-4.36118059,2.77029359,0.00483132,0.01087358,0.46846436,2.12622388,0.78531844,0.00000000
-4.35517759,2.70119135,0.00466354,0.01061950,0.45150982,2.08629596,0.75632755,0.00000000
-4.34917459,2.63161620,0.00456041,0.01041223,0.43541459,2.04367527,0.72840419,0.00000000
-4.34317159,2.56262462,0.00452839,0.01026069,0.42040506,1.99908342,0.70189883,0.00000000
-4.33716858,2.49531951,0.00457325,0.01017432,0.40670474,1.95331177,0.67715471,0.00000000
-4.33116558,2.43082662,0.00470001,0.01016282,0.39453212,1.90720055,0.65450337,0.00000000
-4.32516258,2.37026764,0.00491286,0.01023584,0.38409778,1.86161506,0.63425968,0.00000000
-4.31915958,2.31473076,0.00521511,0.01040264,0.37560082,1.81741979,0.61671605,0.00000000
-4.31315658,2.26523946,0.00560907,0.01067184,0.36922460,1.77545150,0.60213612,0.00000000
-4.30715358,2.22272081,0.00609602,0.01105105,0.36513192,1.73649209,0.59074807,0.00000000
