energy_ev,total_up,Bi_p_up,Bi_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.45372686,2.97647044,0.63432351,0.00651440,0.60640960,0.51212484,0.21514837,0.53365571
-5.44772386,3.13402694,0.69693328,0.00691973,0.64296642,0.55651263,0.20827921,0.55529817
-5.44172086,3.29482135,0.76154501,0.00733698,0.68064450,0.60206133,0.20080910,0.57747604
-5.43571786,3.45708415,0.82749869,0.00776164,0.71903306,0.64821400,0.19286002,0.59989880
-5.42971486,3.61889413,0.89407461,0.00818890,0.75768466,0.69437330,0.18455805,0.62225312
-5.42371186,3.77821024,0.96050817,0.00861374,0.79612097,0.73991339,0.17602890,0.64420626
-5.41770885,3.93291302,1.02600744,0.00903103,0.83384075,0.78419381,0.16739391,0.66541098
-5.41170585,4.08085473,1.08977309,0.00943569,0.87032977,0.82657487,0.15876653,0.68551204
-5.40570285,4.21991635,1.15101984,0.00982286,0.90507254,0.86643416,0.15024958,0.70415391
-5.39969985,4.34806944,1.20899874,0.01018798,0.93756538,0.90318342,0.14193314,0.72098971
-5.39369685,4.46343998,1.26301941,0.01052704,0.96733041,0.93628519,0.13389330,0.73569077
-5.38769385,4.56437131,1.31247117,0.01083664,0.99392969,0.96526863,0.12619163,0.74795668
-5.38169085,4.64948296,1.35684218,0.01111418,1.01697917,0.98974366,0.11887537,0.75752511
-5.37568784,4.71772218,1.39573567,0.01135793,1.03616148,1.00941298,0.11197808,0.76418114
-5.36968484,4.76840549,1.42888234,0.01156714,1.05123716,1.02408123,0.10552098,0.76776552
-5.36368184,4.80124742,1.45614832,0.01174205,1.06205359,1.03366106,0.09951437,0.76818148
-5.35767884,4.81637491,1.47753815,0.01188389,1.06855121,1.03817549,0.09395949,0.76539968
-5.35167584,4.81432569,1.49319247,0.01199487,1.07076657,1.03775674,0.08885026,0.75946105
-5.34567284,4.79603056,1.50338032,0.01207805,1.06883198,1.03264120,0.08417507,0.75047728
-5.33966983,4.76277956,1.50848635,0.01213723,1.06297172,1.02316092,0.07991842,0.73862886
-5.33366683,4.71617347,1.50899335,0.01217682,1.05349470,1.00973177,0.07606227,0.72416067
-5.32766383,4.65806227,1.50546068,0.01220158,1.04078400,0.99283882,0.07258721,0.70737530
-5.32166083,4.59047341,1.49849972,0.01221645,1.02528348,0.97301946,0.06947322,0.68862420
-5.31565783,4.51553288,1.48874725,0.01222630,1.00748206,0.95084497,0.06670027,0.66829707
-5.30965483,4.43538259,1.47683801,0.01223571,0.98789632,0.92690117,0.06424851,0.64680984
-5.30365183,4.35209791,1.46337773,0.01224871,0.96705208,0.90176908,0.06209831,0.62459162
-5.29764882,4.26760908,1.44891785,0.01226862,0.94546571,0.87600619,0.06023011,0.60207129
-5.29164582,4.18362995,1.43393314,0.01229785,0.92362600,0.85012915,0.05862412,0.57966403
-5.28564282,4.10159748,1.41880335,0.01233775,0.90197745,0.82459860,0.05725999,0.55775845
-5.27963982,4.02262455,1.40379954,0.01238853,0.88090539,0.79980649,0.05611650,0.53670474
-5.27363682,3.94746815,1.38907605,0.01244924,0.86072397,0.77606663,0.05517130,0.51680434
-5.26763382,3.87651416,1.37466809,0.01251774,0.84166709,0.75360845,0.05440074,0.49830147
-5.26163082,3.80977932,1.36049539,0.01259081,0.82388298,0.73257445,0.05377994,0.48137685
-5.25562781,3.74692976,1.34637123,0.01266422,0.80743240,0.71302098,0.05328293,0.46614390
-5.24962481,3.68731508,1.33201678,0.01273295,0.79229053,0.69492257,0.05288304,0.45264747
-5.24362181,3.63001598,1.31707955,0.01279138,0.77835246,0.67817918,0.05255344,0.44086507
-5.23761881,3.57390281,1.30115520,0.01283349,0.76544192,0.66262619,0.05226788,0.43071075
-5.23161581,3.51770207,1.28381144,0.01285317,0.75332277,0.64804646,0.05200148,0.42204114
-5.22561281,3.46006756,1.26461285,0.01284445,0.74171273,0.63418398,0.05173169,0.41466365
-5.21960980,3.39965260,1.24314526,0.01280173,0.73029867,0.62075832,0.05143926,0.40834626
-5.21360680,3.33517994,1.21903862,0.01272010,0.71875269,0.60747942,0.05110916,0.40282856
-5.20760380,3.26550631,1.19198712,0.01259546,0.70674832,0.59406189,0.05073155,0.39783364
-5.20160080,3.18967857,1.16176581,0.01242476,0.69397607,0.58023834,0.05030250,0.39308010
-5.19559780,3.10697945,1.12824291,0.01220612,0.68015769,0.56577122,0.04982469,0.38829401
-5.18959480,3.01696097,1.09138748,0.01193889,0.66505853,0.55046266,0.04930778,0.38321993
-5.18359180,2.91946477,1.05127218,0.01162369,0.64849752,0.53416210,0.04876863,0.37763090
-5.17758879,2.81462881,1.00807130,0.01126242,0.63035446,0.51677139,0.04823124,0.37133682
-5.17158579,2.70288094,0.96205435,0.01085817,0.61057440,0.49824740,0.04772638,0.36419095
-5.16558279,2.58492017,0.91357574,0.01041509,0.58916899,0.47860211,0.04729095,0.35609429
-5.15957979,2.46168724,0.86306128,0.00993828,0.56621497,0.45790033,0.04696707,0.34699785
-5.15357679,2.33432612,0.81099232,0.00943359,0.54184995,0.43625530,0.04680085,0.33690257
-5.14757379,2.20413886,0.75788840,0.00890744,0.51626575,0.41382254,0.04684094,0.32585723
-5.14157079,2.07253596,0.70428932,0.00836659,0.48969989,0.39079226,0.04713689,0.31395433
-5.13556778,1.94098455,0.65073743,0.00781792,0.46242552,0.36738080,0.04773724,0.30132436
-5.12956478,1.81095682,0.59776101,0.00726826,0.43474032,0.34382151,0.04868761,0.28812857
-5.12356178,1.68388069,0.54585924,0.00672418,0.40695509,0.32035551,0.05002862,0.27455099
-5.11755878,1.56109461,0.49548945,0.00619181,0.37938232,0.29722271,0.05179391,0.26078964
-5.11155578,1.44380789,0.44705681,0.00567671,0.35232534,0.27465344,0.05400818,0.24704777
-5.10555278,1.33306803,0.40090683,0.00518373,0.32606840,0.25286105,0.05668542,0.23352527
-5.09954977,1.22973542,0.35732057,0.00471696,0.30086819,0.23203563,0.05982739,0.22041068
-5.09354677,1.13446636,0.31651261,0.00427966,0.27694681,0.21233907,0.06342241,0.20787419
-5.08754377,1.04770403,0.27863141,0.00387424,0.25448661,0.19390160,0.06744460,0.19606179
-5.08154077,0.96967758,0.24376199,0.00350225,0.23362691,0.17681969,0.07185347,0.18509093
-5.07553777,0.90040861,0.21193032,0.00316446,0.21446251,0.16115547,0.07659421,0.17504758
-5.06953477,0.83972447,0.18310918,0.00286089,0.19704408,0.14693745,0.08159834,0.16598491
-5.06353177,0.78727753,0.15722513,0.00259089,0.18138023,0.13416246,0.08678510,0.15792361
-5.05752876,0.74256922,0.13416597,0.00235322,0.16744101,0.12279860,0.09206328,0.15085355
-5.05152576,0.70497809,0.11378859,0.00214622,0.15516270,0.11278906,0.09733366,0.14473684
-5.04552276,0.67379035,0.09592670,0.00196783,0.14445357,0.10405655,0.10249190,0.13951198
-5.03951976,0.64823218,0.08039826,0.00181577,0.13520032,0.09650818,0.10743180,0.13509897
-5.03351676,0.62750231,0.06701230,0.00168763,0.12727498,0.09004052,0.11204889,0.13140500
-5.02751376,0.61080414,0.05557509,0.00158098,0.12054193,0.08454467,0.11624412,0.12833055
-5.02151076,0.59737619,0.04589551,0.00149347,0.11486486,0.07991112,0.11992761,0.12577562
-5.01550775,0.58652010,0.03778950,0.00142289,0.11011331,0.07603436,0.12302229,0.12364582
-5.00950475,0.57762546,0.03108367,0.00136733,0.10616871,0.07281686,0.12546721,0.12185806
-5.00350175,0.57019067,0.02561805,0.00132513,0.10292974,0.07017262,0.12722048,0.12034568
-4.99749875,0.56383947,0.02124810,0.00129504,0.10031677,0.06802989,0.12826170,0.11906284
-4.99149575,0.55833271,0.01784588,0.00127615,0.09827541,0.06633326,0.12859364,0.11798796
-4.98549275,0.55357516,0.01530070,0.00126798,0.09677898,0.06504493,0.12824332,0.11712619
-4.97948974,0.54961720,0.01351913,0.00127047,0.09583003,0.06414518,0.12726225,0.11651082
-4.97348674,0.54665157,0.01242461,0.00128391,0.09546069,0.06363213,0.12572585,0.11620357
-4.96748374,0.54500525,0.01195658,0.00130899,0.09573205,0.06352073,0.12373213,0.11629382
-4.96148074,0.54512691,0.01206935,0.00134668,0.09673254,0.06384113,0.12139955,0.11689682
-4.95547774,0.54757025,0.01273075,0.00139822,0.09857534,0.06463638,0.11886428,0.11815086
-4.94947474,0.55297375,0.01392048,0.00146506,0.10139494,0.06595968,0.11627674,0.12021368
-4.94347174,0.56203753,0.01562842,0.00154875,0.10534301,0.06787122,0.11379767,0.12325803
-4.93746873,0.57549795,0.01785277,0.00165087,0.11058347,0.07043469,0.11159385,0.12746666
-4.93146573,0.59410063,0.02059816,0.00177297,0.11728718,0.07371362,0.10983344,0.13302684
-4.92546273,0.61857275,0.02387377,0.00191646,0.12562611,0.07776771,0.10868121,0.14012454
-4.91945973,0.64959535,0.02769141,0.00208254,0.13576737,0.08264919,0.10829374,0.14893848
-4.91345673,0.68777655,0.03206378,0.00227214,0.14786705,0.08839940,0.10881466,0.15963417
-4.90745373,0.73362635,0.03700275,0.00248585,0.16206428,0.09504570,0.11037011,0.17235817
-4.90145073,0.78753392,0.04251791,0.00272386,0.17847547,0.10259884,0.11306446,0.18723263
-4.89544772,0.84974809,0.04861533,0.00298595,0.19718915,0.11105089,0.11697649,0.20435046
-4.88944472,0.92036169,0.05529658,0.00327147,0.21826142,0.12037379,0.12215610,0.22377099
-4.88344172,0.99930036,0.06255819,0.00357935,0.24171232,0.13051869,0.12862157,0.24551661
-4.87743872,1.08631634,0.07039142,0.00390813,0.26752333,0.14141596,0.13635760,0.26957017
-4.87143572,1.18098751,0.07878251,0.00425600,0.29563605,0.15297606,0.14531412,0.29587356
-4.86543272,1.28272201,0.08771330,0.00462092,0.32595226,0.16509120,0.15540606,0.32432721
-4.85942971,1.39076820,0.09716239,0.00500063,0.35833541,0.17763766,0.16651397,0.35479088
-4.85342671,1.50422998,0.10710655,0.00539281,0.39261359,0.19047882,0.17848571,0.38708551
-4.84742371,1.62208691,0.11752254,0.00579519,0.42858381,0.20346872,0.19113915,0.42099610
-4.84142071,1.74321853,0.12838912,0.00620562,0.46601762,0.21645600,0.20426585,0.45627575
-4.83541771,1.86643201,0.13968911,0.00662225,0.50466764,0.22928815,0.21763570,0.49265041
-4.82941471,1.99049211,0.15141139,0.00704353,0.54427496,0.24181574,0.23100243,0.52982448
-4.82341171,2.11415228,0.16355269,0.00746840,0.58457676,0.25389659,0.24410985,0.56748688
-4.81740870,2.23618566,0.17611889,0.00789624,0.62531400,0.26539965,0.25669857,0.60531740
-4.81140570,2.35541462,0.18912573,0.00832700,0.66623855,0.27620838,0.26851316,0.64299313
-4.80540270,2.47073768,0.20259869,0.00876109,0.70711945,0.28622356,0.27930931,0.68019470
-4.79939970,2.58115251,0.21657201,0.00919940,0.74774775,0.29536532,0.28886085,0.71661211
-4.79339670,2.68577422,0.23108671,0.00964320,0.78793972,0.30357442,0.29696631,0.75194992
-4.78739370,2.78384807,0.24618743,0.01009402,0.82753804,0.31081267,0.30345484,0.78593167
-4.78139070,2.87475621,0.26191848,0.01055347,0.86641090,0.31706256,0.30819102,0.81830336
-4.77538769,2.95801844,0.27831878,0.01102311,0.90444895,0.32232602,0.31107870,0.84883602
-4.76938469,3.03328709,0.29541628,0.01150422,0.94156038,0.32662270,0.31206342,0.87732722
-4.76338169,3.10033681,0.31322178,0.01199760,0.97766418,0.32998758,0.31113340,0.90360177
-4.75737869,3.15905004,0.33172276,0.01250341,1.01268232,0.33246830,0.30831918,0.92751160
-4.75137569,3.20939950,0.35087740,0.01302092,1.04653129,0.33412232,0.30369177,0.94893513
-4.74537269,3.25142906,0.37060933,0.01354845,1.07911359,0.33501414,0.29735954,0.96777619
-4.73936968,3.28523439,0.39080338,0.01408317,1.11031011,0.33521269,0.28946395,0.98396295
-4.73336668,3.31094516,0.41130291,0.01462112,1.13997389,0.33478918,0.28017437,0.99744695
-4.72736368,3.32870989,0.43190883,0.01515716,1.16792618,0.33381546,0.26968225,1.00820255
-4.72136068,3.33868494,0.45238075,0.01568507,1.19395503,0.33236300,0.25819488,1.01622695
-4.71535768,3.34102836,0.47244035,0.01619765,1.21781719,0.33050256,0.24592901,1.02154097
-4.70935468,3.33589921,0.49177694,0.01668694,1.23924319,0.32830461,0.23310470,1.02419059
-4.70335168,3.32346248,0.51005523,0.01714448,1.25794576,0.32584024,0.21993951,1.02424921
-4.69734867,3.30389910,0.52692499,0.01756156,1.27363129,0.32318269,0.20664340,1.02182058
-4.69134567,3.27742045,0.54203222,0.01792960,1.28601371,0.32040917,0.19341428,1.01704202
-4.68534267,3.24428600,0.55503151,0.01824050,1.29483017,0.31760286,0.18043457,1.01008768
-4.67933967,3.20482255,0.56559879,0.01848698,1.29985765,0.31485478,0.16786865,1.00117154
-4.67333667,3.15944336,0.57344410,0.01866288,1.30092930,0.31226540,0.15586119,0.99054947
-4.66733367,3.10866528,0.57832359,0.01876356,1.29794956,0.30994559,0.14453647,0.97852014
-4.66133067,3.05312200,0.58005019,0.01878602,1.29090704,0.30801689,0.13399842,0.96542422
-4.65532766,2.99357169,0.57850242,0.01872918,1.27988402,0.30661073,0.12433135,0.95164146
-4.64932466,2.93089780,0.57363082,0.01859393,1.26506191,0.30586665,0.11560120,0.93758556
-4.64332166,2.86610194,0.56546176,0.01838319,1.24672214,0.30592926,0.10785720,0.92369643
-4.63731866,2.80028844,0.55409830,0.01810176,1.22524193,0.30694419,0.10113373,0.91043007
-4.63131566,2.73464069,0.53971827,0.01775625,1.20108529,0.30905289,0.09545232,0.89824612
-4.62531266,2.67039006,0.52256942,0.01735479,1.17478924,0.31238665,0.09082366,0.88759349
-4.61930965,2.60877852,0.50296215,0.01690675,1.14694616,0.31705998,0.08724944,0.87889463
-4.61330665,2.55101688,0.48126009,0.01642237,1.11818289,0.32316373,0.08472418,0.87252904
-4.60730365,2.49824079,0.45786897,0.01591238,1.08913781,0.33075834,0.08323671,0.86881690
-4.60130065,2.45146678,0.43322449,0.01538761,1.06043718,0.33986751,0.08277168,0.86800365
-4.59529765,2.41155120,0.40777966,0.01485860,1.03267184,0.35047284,0.08331066,0.87024639
-4.58929465,2.37915417,0.38199218,0.01433519,1.00637581,0.36250982,0.08483331,0.87560302
-4.58329165,2.35471108,0.35631252,0.01382628,0.98200767,0.37586534,0.08731830,0.88402489
-4.57728864,2.33841345,0.33117306,0.01333950,0.95993603,0.39037727,0.09074420,0.89535342
-4.57128564,2.33020043,0.30697874,0.01288109,0.94042967,0.40583606,0.09509033,0.90932139
-4.56528264,2.32976187,0.28409949,0.01245573,0.92365284,0.42198853,0.10033751,0.92555881
-4.55927964,2.33655291,0.26286456,0.01206661,0.90966606,0.43854385,0.10646882,0.94360353
-4.55327664,2.34981968,0.24355895,0.01171541,0.89843211,0.45518146,0.11347029,0.96291605
-4.54727364,2.36863472,0.22642168,0.01140250,0.88982687,0.47156063,0.12133144,0.98289824
-4.54127064,2.39194056,0.21164590,0.01112712,0.88365439,0.48733139,0.13004575,1.00291489
-4.53526763,2.41859894,0.19938065,0.01088765,0.87966508,0.50214624,0.13961085,1.02231729
-4.52926463,2.44744334,0.18973387,0.01068191,0.87757607,0.51567215,0.15002845,1.04046771
-4.52326163,2.47733199,0.18277644,0.01050743,0.87709267,0.52760225,0.16130398,1.05676363
-4.51725863,2.50719863,0.17854697,0.01036183,0.87792945,0.53766677,0.17344574,1.07066054
-4.51125563,2.53609847,0.17705688,0.01024303,0.87983008,0.54564254,0.18646373,1.08169227
-4.50525263,2.56324724,0.17829567,0.01014959,0.88258478,0.55136079,0.20036792,1.08948802
-4.49924962,2.58805134,0.18223591,0.01008085,0.88604447,0.55471268,0.21516618,1.09378515
-4.49324662,2.61012802,0.18883792,0.01003712,0.89013101,0.55565261,0.23086174,1.09443745
-4.48724362,2.62931480,0.19805372,0.01001973,0.89484314,0.55419889,0.24745035,1.09141853
-4.48124062,2.64566810,0.20983037,0.01003107,0.90025776,0.55043211,0.26491722,1.08482034
-4.47523762,2.65945167,0.22411234,0.01007449,0.90652682,0.54449104,0.28323385,1.07484726
-4.46923462,2.67111560,0.24084302,0.01015418,0.91386980,0.53656665,0.30235492,1.06180590
-4.46323162,2.68126760,0.25996524,0.01027497,0.92256259,0.52689436,0.32221543,1.04609178
-4.45722861,2.69063818,0.28142089,0.01044206,0.93292303,0.51574504,0.34272821,1.02817314
-4.45122561,2.70004166,0.30514960,0.01066076,0.94529411,0.50341528,0.36378201,1.00857326
-4.44522261,2.71033512,0.33108665,0.01093613,0.96002556,0.49021730,0.38524038,0.98785181
-4.43921961,2.72237724,0.35916009,0.01127266,0.97745469,0.47646901,0.40694144,0.96658631
-4.43321661,2.73698878,0.38928739,0.01167393,0.99788732,0.46248465,0.42869855,0.94535434
-4.42721361,2.75491657,0.42137161,0.01214233,1.02157970,0.44856626,0.45030223,0.92471718
-4.42121061,2.77680204,0.45529749,0.01267875,1.04872205,0.43499645,0.47152311,0.90520542
-4.41520760,2.80315551,0.49092749,0.01328235,1.07942454,0.42203233,0.49211596,0.88730680
-4.40920460,2.83433681,0.52809818,0.01395043,1.11370607,0.40990103,0.51182481,0.87145645
-4.40320160,2.87054262,0.56661719,0.01467834,1.15148637,0.39879657,0.53038899,0.85802959
-4.39719860,2.91180050,0.60626097,0.01545945,1.19258176,0.38887812,0.54754983,0.84733654
-4.39119560,2.95796933,0.64677354,0.01628521,1.23670449,0.38026952,0.56305800,0.83961981
-4.38519260,3.00874572,0.68786656,0.01714537,1.28346594,0.37305982,0.57668101,0.83505302
-4.37918959,3.06367567,0.72922079,0.01802818,1.33238320,0.36730472,0.58821078,0.83374125
-4.37318659,3.12217071,0.77048897,0.01892067,1.38288910,0.36302865,0.59747088,0.83572262
-4.36718359,3.18352748,0.81130030,0.01980913,1.43434505,0.36022731,0.60432310,0.84097061
-4.36118059,3.24695006,0.85126634,0.02067940,1.48605631,0.35887044,0.60867328,0.84939708
-4.35517759,3.31157386,0.88998816,0.02151746,1.53728911,0.35890474,0.61047586,0.86085563
-4.34917459,3.37649033,0.92706467,0.02230981,1.58728902,0.36025673,0.60973714,0.87514527
-4.34317159,3.44077168,0.96210160,0.02304395,1.63529985,0.36283553,0.60651700,0.89201439
-4.33716858,3.50349476,0.99472101,0.02370885,1.68058260,0.36653551,0.60092908,0.91116496
-4.33116558,3.56376358,1.02457077,0.02429530,1.72243362,0.37123875,0.59313918,0.93225710
-4.32516258,3.62072991,1.05133364,0.02479627,1.76020162,0.37681734,0.58336217,0.95491419
-4.31915958,3.67361153,1.07473561,0.02520711,1.79330288,0.38313567,0.57185730,0.97872849
-4.31315658,3.72170795,1.09455300,0.02552572,1.82123437,0.39005249,0.55892221,1.00326762
-4.30715358,3.76441319,1.11061811,0.02575261,1.84358436,0.39742309,0.54488573,1.02808169
