energy_ev,total_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.45372686,0.23023412,0.05664809,0.05883825,0.02035853,0.05732029,0.06331863,0.00001059
-5.44772386,0.24395538,0.06283820,0.06584449,0.01871012,0.06269702,0.06901647,0.00001056
-5.44172086,0.26213185,0.07015768,0.07388421,0.01752159,0.06911789,0.07585992,0.00001076
-5.43571786,0.28464391,0.07861164,0.08296111,0.01676844,0.07657925,0.08380948,0.00001119
-5.42971486,0.31133584,0.08819512,0.09306814,0.01642477,0.08506793,0.09281075,0.00001182
-5.42371186,0.34201646,0.09889214,0.10418732,0.01646408,0.09456128,0.10279353,0.00001266
-5.41770885,0.37645988,0.11067480,0.11628965,0.01685977,0.10502745,0.11367124,0.00001368
-5.41170585,0.41440669,0.12350255,0.12933549,0.01758552,0.11642580,0.12534061,0.00001489
-5.40570285,0.45556558,0.13732170,0.14327512,0.01861551,0.12870755,0.13768184,0.00001625
-5.39969985,0.49961584,0.15206525,0.15804974,0.01992455,0.14181666,0.15055923,0.00001777
-5.39369685,0.54621054,0.16765297,0.17359260,0.02148798,0.15569084,0.16382247,0.00001943
-5.38769385,0.59498063,0.18399191,0.18983049,0.02328167,0.17026271,0.17730853,0.00002123
-5.38169085,0.64553975,0.20097727,0.20668529,0.02528181,0.18546102,0.19084413,0.00002315
-5.37568784,0.69748968,0.21849362,0.22407551,0.02746477,0.20121186,0.20424893,0.00002519
-5.36968484,0.75042618,0.23641640,0.24191787,0.02980698,0.21743972,0.21733908,0.00002733
-5.36368184,0.80394508,0.25461380,0.26012863,0.03228474,0.23406844,0.22993138,0.00002958
-5.35767884,0.85764810,0.27294878,0.27862461,0.03487415,0.25102179,0.24184754,0.00003193
-5.35167584,0.91114840,0.29128119,0.29732387,0.03755112,0.26822373,0.25291876,0.00003437
-5.34567284,0.96407536,0.30947010,0.31614599,0.04029135,0.28559832,0.26299011,0.00003691
-5.33966983,1.01607846,0.32737599,0.33501178,0.04307047,0.30306920,0.27192480,0.00003953
-5.33366683,1.06683010,0.34486288,0.35384264,0.04586423,0.32055867,0.27960799,0.00004223
-5.32766383,1.11602725,0.36180032,0.37255948,0.04864871,0.33798655,0.28595007,0.00004501
-5.32166083,1.16339194,0.37806516,0.39108130,0.05140063,0.35526875,0.29088914,0.00004788
-5.31565783,1.20867056,0.39354305,0.40932366,0.05409770,0.37231576,0.29439275,0.00005081
-5.30965483,1.25163237,0.40812959,0.42719701,0.05671893,0.38903128,0.29645858,0.00005381
-5.30365183,1.29206708,0.42173128,0.44460526,0.05924504,0.40531096,0.29711423,0.00005688
-5.29764882,1.32978218,0.43426601,0.46144457,0.06165872,0.42104167,0.29641596,0.00005999
-5.29164582,1.36459991,0.44566332,0.47760262,0.06394494,0.43610118,0.29444642,0.00006314
-5.28564282,1.39635449,0.45586434,0.49295851,0.06609116,0.45035857,0.29131159,0.00006631
-5.27963982,1.42488969,0.46482149,0.50738334,0.06808748,0.46367534,0.28713681,0.00006948
-5.27363682,1.45005707,0.47249787,0.52074155,0.06992659,0.47590739,0.28206234,0.00007263
-5.26763382,1.47171511,0.47886660,0.53289301,0.07160380,0.48690760,0.27623830,0.00007574
-5.26163082,1.48972918,0.48390993,0.54369596,0.07311677,0.49652933,0.26981952,0.00007878
-5.25562781,1.50397273,0.48761831,0.55301041,0.07446532,0.50463032,0.26296026,0.00008172
-5.24962481,1.51432927,0.48998947,0.56070222,0.07565106,0.51107714,0.25580913,0.00008452
-5.24362181,1.52069548,0.49102747,0.56664741,0.07667699,0.51574984,0.24850442,0.00008716
-5.23761881,1.52298496,0.49074192,0.57073664,0.07754712,0.51854655,0.24116999,0.00008960
-5.23161581,1.52113260,0.48914726,0.57287961,0.07826607,0.51938798,0.23391191,0.00009180
-5.22561281,1.51509934,0.48626227,0.57300913,0.07883870,0.51822135,0.22681590,0.00009373
-5.21960980,1.50487699,0.48210974,0.57108468,0.07926985,0.51502372,0.21994589,0.00009537
-5.21360680,1.49049293,0.47671638,0.56709535,0.07956417,0.50980450,0.21334336,0.00009669
-5.20760380,1.47201430,0.47011292,0.56106182,0.07972606,0.50260690,0.20702785,0.00009766
-5.20160080,1.44955161,0.46233447,0.55303751,0.07975974,0.49350833,0.20099835,0.00009828
-5.19559780,1.42326141,0.45342095,0.54310855,0.07966949,0.48261971,0.19523549,0.00009852
-5.18959480,1.39334778,0.44341776,0.53139291,0.07945989,0.47008365,0.18970454,0.00009838
-5.18359180,1.36006267,0.43237643,0.51803831,0.07913626,0.45607146,0.18435886,0.00009788
-5.17758879,1.32370477,0.42035532,0.50321932,0.07870509,0.44077941,0.17914378,0.00009701
-5.17158579,1.28461692,0.40742020,0.48713351,0.07817447,0.42442402,0.17400061,0.00009579
-5.16558279,1.24318205,0.39364475,0.46999700,0.07755448,0.40723674,0.16887057,0.00009425
-5.15957979,1.19981764,0.37911073,0.45203936,0.07685745,0.38945829,0.16369851,0.00009242
-5.15357679,1.15496882,0.36390802,0.43349815,0.07609818,0.37133265,0.15843622,0.00009034
-5.14757379,1.10910017,0.34813416,0.41461328,0.07529384,0.35310114,0.15304514,0.00008803
-5.14157079,1.06268660,0.33189368,0.39562138,0.07446377,0.33499655,0.14749839,0.00008556
-5.13556778,1.01620336,0.31529699,0.37675030,0.07362905,0.31723782,0.14178206,0.00008296
-5.12956478,0.97011559,0.29845896,0.35821393,0.07281178,0.30002508,0.13589577,0.00008028
-5.12356178,0.92486779,0.28149719,0.34020757,0.07203433,0.28353551,0.12985238,0.00007757
-5.11755878,0.88087351,0.26453006,0.32290387,0.07131827,0.26791991,0.12367706,0.00007487
-5.11155578,0.83850569,0.24767459,0.30644956,0.07068337,0.25330016,0.11740574,0.00007223
-5.10555278,0.79808802,0.23104429,0.29096293,0.07014649,0.23976768,0.11108305,0.00006968
-5.09954977,0.75988775,0.21474698,0.27653227,0.06972052,0.22738273,0.10475993,0.00006726
-5.09354677,0.72411019,0.19888278,0.26321518,0.06941350,0.21617470,0.09849105,0.00006499
-5.08754377,0.69089525,0.18354232,0.25103882,0.06922791,0.20614335,0.09233219,0.00006289
-5.08154077,0.66031626,0.16880523,0.24000112,0.06916019,0.19726079,0.08633766,0.00006098
-5.07553777,0.63238100,0.15473900,0.23007273,0.06920064,0.18947430,0.08055809,0.00005927
-5.06953477,0.60703525,0.14139828,0.22119986,0.06933360,0.18270978,0.07503845,0.00005774
-5.06353177,0.58416846,0.12882453,0.21330780,0.06953802,0.17687568,0.06981654,0.00005640
-5.05752876,0.56362165,0.11704623,0.20630493,0.06978834,0.17186744,0.06492199,0.00005523
-5.05152576,0.54519700,0.10607934,0.20008725,0.07005566,0.16757203,0.06037571,0.00005422
-5.04552276,0.52866894,0.09592822,0.19454317,0.07030925,0.16387276,0.05618994,0.00005334
-5.03951976,0.51379619,0.08658688,0.18955839,0.07051807,0.16065388,0.05236862,0.00005258
-5.03351676,0.50033432,0.07804041,0.18502077,0.07065257,0.15780512,0.04890831,0.00005190
-5.02751376,0.48804823,0.07026660,0.18082501,0.07068631,0.15522578,0.04579940,0.00005130
-5.02151076,0.47672402,0.06323769,0.17687686,0.07059758,0.15282836,0.04302749,0.00005074
-5.01550775,0.46617987,0.05692211,0.17309698,0.07037078,0.15054165,0.04057507,0.00005021
-5.00950475,0.45627519,0.05128614,0.16942400,0.06999755,0.14831307,0.03842311,0.00004970
-5.00350175,0.44691788,0.04629554,0.16581686,0.06947750,0.14611019,0.03655272,0.00004921
-4.99749875,0.43806924,0.04191692,0.16225640,0.06881859,0.14392148,0.03494659,0.00004874
-4.99149575,0.42974628,0.03811898,0.15874591,0.06803700,0.14175619,0.03359031,0.00004829
-4.98549275,0.42202143,0.03487342,0.15531088,0.06715672,0.13964335,0.03247340,0.00004788
-4.97948974,0.41501946,0.03215567,0.15199775,0.06620851,0.13762999,0.03158998,0.00004754
-4.97348674,0.40891192,0.02994530,0.14887185,0.06522871,0.13577859,0.03093917,0.00004729
-4.96748374,0.40390914,0.02822613,0.14601453,0.06425755,0.13416387,0.03052515,0.00004717
-4.96148074,0.40025021,0.02698612,0.14351959,0.06333740,0.13286910,0.03035677,0.00004722
-4.95547774,0.39819129,0.02621700,0.14148917,0.06251075,0.13198195,0.03044697,0.00004748
-4.94947474,0.39799282,0.02591360,0.14002919,0.06181827,0.13159019,0.03081178,0.00004799
-4.94347174,0.39990599,0.02607311,0.13924459,0.06129683,0.13177729,0.03146918,0.00004880
-4.93746873,0.40415925,0.02669405,0.13923448,0.06097783,0.13261814,0.03243772,0.00004994
-4.93146573,0.41094524,0.02777521,0.14008744,0.06088565,0.13417508,0.03373498,0.00005146
-4.92546273,0.42040886,0.02931446,0.14187704,0.06103658,0.13649440,0.03537601,0.00005339
-4.91945973,0.43263687,0.03130761,0.14465794,0.06143802,0.13960343,0.03737185,0.00005574
-4.91345673,0.44764965,0.03374728,0.14846256,0.06208826,0.14350839,0.03972799,0.00005854
-4.90745373,0.46539542,0.03662180,0.15329857,0.06297662,0.14819305,0.04244315,0.00006177
-4.90145073,0.48574729,0.03991442,0.15914724,0.06408411,0.15361835,0.04550821,0.00006544
-4.89544772,0.50850340,0.04360256,0.16596286,0.06538455,0.15972298,0.04890546,0.00006951
-4.88944472,0.53339010,0.04765743,0.17367319,0.06684600,0.16642484,0.05260821,0.00007395
-4.88344172,0.56006839,0.05204390,0.18218090,0.06843259,0.17362349,0.05658076,0.00007872
-4.87743872,0.58814319,0.05672070,0.19136621,0.07010655,0.18120344,0.06077884,0.00008374
-4.87143572,0.61717546,0.06164096,0.20109045,0.07183038,0.18903806,0.06515038,0.00008895
-4.86543272,0.64669645,0.06675312,0.21120044,0.07356907,0.19699418,0.06963677,0.00009427
-4.85942971,0.67622375,0.07200204,0.22153376,0.07529220,0.20493703,0.07417440,0.00009960
-4.85342671,0.70527854,0.07733056,0.23192442,0.07697593,0.21273530,0.07869659,0.00010487
-4.84742371,0.73340316,0.08268110,0.24220891,0.07860460,0.22026632,0.08313570,0.00010998
-4.84142071,0.76017840,0.08799750,0.25223242,0.08017201,0.22742081,0.08742539,0.00011484
-4.83541771,0.78523970,0.09322691,0.26185469,0.08168221,0.23410729,0.09150298,0.00011936
-4.82941471,0.80829155,0.09832163,0.27095564,0.08314980,0.24025573,0.09531167,0.00012349
-4.82341171,0.82911924,0.10324074,0.27944013,0.08459966,0.24582034,0.09880265,0.00012714
-4.81740870,0.84759769,0.10795165,0.28724188,0.08606612,0.25078143,0.10193690,0.00013027
-4.81140570,0.86369649,0.11243118,0.29432626,0.08759162,0.25514602,0.10468663,0.00013286
-4.80540270,0.87748123,0.11666633,0.30069176,0.08922486,0.25894743,0.10703629,0.00013488
-4.79939970,0.88911076,0.12065464,0.30637021,0.09101851,0.26224362,0.10898305,0.00013634
-4.79339670,0.89883054,0.12440404,0.31142550,0.09302671,0.26511449,0.11053678,0.00013726
-4.78739370,0.90696233,0.12793227,0.31595100,0.09530222,0.26765815,0.11171947,0.00013768
-4.78139070,0.91389070,0.13126593,0.32006585,0.09789357,0.26998644,0.11256418,0.00013766
-4.77538769,0.92004702,0.13443913,0.32391006,0.10084231,0.27221981,0.11311353,0.00013727
-4.76938469,0.92589153,0.13749187,0.32763891,0.10418034,0.27448189,0.11341779,0.00013659
-4.76338169,0.93189457,0.14046831,0.33141676,0.10792767,0.27689389,0.11353279,0.00013571
-4.75737869,0.93851761,0.14341493,0.33541064,0.11209056,0.27956931,0.11351752,0.00013474
-4.75137569,0.94619522,0.14637878,0.33978390,0.11666024,0.28260891,0.11343187,0.00013378
-4.74537269,0.95531858,0.14940584,0.34469024,0.12161222,0.28609653,0.11333426,0.00013293
-4.73936968,0.96622142,0.15253970,0.35026839,0.12690626,0.29009560,0.11327964,0.00013228
-4.73336668,0.97916887,0.15582054,0.35663761,0.13248701,0.29464681,0.11331757,0.00013192
-4.72736368,0.99434973,0.15928442,0.36389432,0.13828533,0.29976675,0.11349082,0.00013193
-4.72136068,1.01187224,0.16296303,0.37210981,0.14422014,0.30544776,0.11383433,0.00013238
-4.71535768,1.03176359,0.16688374,0.38132916,0.15020090,0.31165879,0.11437450,0.00013333
-4.70935468,1.05397275,0.17106996,0.39157140,0.15613036,0.31834736,0.11512910,0.00013480
-4.70335168,1.07837648,0.17554181,0.40283064,0.16190770,0.32544227,0.11610749,0.00013682
-4.69734867,1.10478803,0.18031686,0.41507831,0.16743180,0.33285706,0.11731119,0.00013939
-4.69134567,1.13296777,0.18541098,0.42826601,0.17260444,0.34049397,0.11873492,0.00014251
-4.68534267,1.16263548,0.19083919,0.44232904,0.17733348,0.34824803,0.12036775,0.00014615
-4.67933967,1.19348320,0.19661630,0.45719030,0.18153564,0.35601135,0.12219454,0.00015027
-4.67333667,1.22518845,0.20275748,0.47276426,0.18513904,0.36367715,0.12419749,0.00015483
-4.66733367,1.25742696,0.20927848,0.48896099,0.18808511,0.37114347,0.12635767,0.00015978
-4.66133067,1.28988452,0.21619566,0.50568993,0.19033017,0.37831638,0.12865666,0.00016504
-4.65532766,1.32226766,0.22352573,0.52286342,0.19184621,0.38511270,0.13107801,0.00017056
-4.64932466,1.35431277,0.23128530,0.54039968,0.19262132,0.39146194,0.13360873,0.00017628
-4.64332166,1.38579360,0.23949020,0.55822546,0.19265940,0.39730765,0.13624052,0.00018214
-4.63731866,1.41652699,0.24815473,0.57627811,0.19197947,0.40260812,0.13897096,0.00018807
-4.63131566,1.44637701,0.25729089,0.59450716,0.19061447,0.40733645,0.14180450,0.00019404
-4.62531266,1.47525737,0.26690760,0.61287541,0.18860976,0.41148008,0.14475331,0.00020000
-4.61930965,1.50313244,0.27701009,0.63135956,0.18602127,0.41503986,0.14783792,0.00020593
-4.61330665,1.53001681,0.28759946,0.64995030,0.18291351,0.41802875,0.15108779,0.00021182
-4.60730365,1.55597363,0.29867235,0.66865211,0.17935748,0.42047020,0.15454162,0.00021767
-4.60130065,1.58111174,0.31022094,0.68748241,0.17542847,0.42239632,0.15824755,0.00022352
-4.59529765,1.60558166,0.32223303,0.70647037,0.17120405,0.42384590,0.16226309,0.00022939
-4.58929465,1.62957056,0.33469237,0.72565522,0.16676196,0.42486232,0.16665496,0.00023536
-4.58329165,1.65329611,0.34757899,0.74508404,0.16217831,0.42549134,0.17149854,0.00024150
-4.57728864,1.67699930,0.36086961,0.76480903,0.15752583,0.42577896,0.17687717,0.00024790
-4.57128564,1.70093627,0.37453802,0.78488433,0.15287238,0.42576923,0.18288111,0.00025469
-4.56528264,1.72536917,0.38855523,0.80536231,0.14827960,0.42550207,0.18960614,0.00026200
-4.55927964,1.75055629,0.40288965,0.82628954,0.14380182,0.42501127,0.19715189,0.00026996
-4.55327664,1.77674150,0.41750687,0.84770242,0.13948513,0.42432256,0.20561972,0.00027873
-4.54727364,1.80414339,0.43236932,0.86962268,0.13536670,0.42345194,0.21511032,0.00028848
-4.54127064,1.83294441,0.44743580,0.89205297,0.13147430,0.42240425,0.22572090,0.00029935
-4.53526763,1.86328041,0.46266073,0.91497266,0.12782608,0.42117216,0.23754214,0.00031152
-4.52926463,1.89523099,0.47799341,0.93833414,0.12443051,0.41973560,0.25065482,0.00032514
-4.52326163,1.92881118,0.49337726,0.96205988,0.12128663,0.41806173,0.26512631,0.00034035
-4.51725863,1.96396481,0.50874916,0.98604038,0.11838450,0.41610550,0.28100690,0.00035727
-4.51125563,2.00056012,0.52403893,1.01013330,0.11570589,0.41381087,0.29832628,0.00037600
-4.50525263,2.03838774,0.53916918,1.03416384,0.11322523,0.41111269,0.31709002,0.00039660
-4.49924962,2.07716148,0.55405537,1.05792651,0.11091078,0.40793921,0.33727638,0.00041911
-4.49324662,2.11652186,0.56860634,1.08118830,0.10872595,0.40421516,0.35883361,0.00044353
-4.48724362,2.15604258,0.58272516,1.10369315,0.10663088,0.39986527,0.38167771,0.00046980
-4.48124062,2.19523957,0.59631049,1.12516774,0.10458407,0.39481817,0.40569099,0.00049783
-4.47523762,2.23358256,0.60925811,1.14532831,0.10254408,0.38901042,0.43072140,0.00052747
-4.46923462,2.27050873,0.62146292,1.16388827,0.10047132,0.38239051,0.45658290,0.00055853
-4.46323162,2.30543799,0.63282100,1.18056654,0.09832969,0.37492259,0.48305686,0.00059076
-4.45722861,2.33778946,0.64323195,1.19509607,0.09608820,0.36658987,0.50989450,0.00062390
-4.45122561,2.36699858,0.65260115,1.20723244,0.09372238,0.35739736,0.53682057,0.00065759
-4.44522261,2.39253436,0.66084209,1.21676226,0.09121545,0.34737385,0.56353814,0.00069150
-4.43921961,2.41391627,0.66787851,1.22351101,0.08855924,0.33657307,0.58973434,0.00072523
-4.43321661,2.43073027,0.67364649,1.22735020,0.08575484,0.32507392,0.61508717,0.00075838
-4.42721361,2.44264365,0.67809620,1.22820356,0.08281287,0.31297979,0.63927301,0.00079055
-4.42121061,2.44941810,0.68119356,1.22605224,0.07975346,0.30041691,0.66197472,0.00082132
-4.41520760,2.45092093,0.68292149,1.22093871,0.07660591,0.28753198,0.68289001,0.00085032
-4.40920460,2.44713397,0.68328106,1.21296944,0.07340803,0.27448901,0.70173991,0.00087719
-4.40320160,2.43815991,0.68229224,1.20231612,0.07020524,0.26146568,0.71827687,0.00090161
-4.39719860,2.42422589,0.67999436,1.18921547,0.06704940,0.24864918,0.73229230,0.00092332
-4.39119560,2.40568412,0.67644635,1.17396753,0.06399750,0.23623198,0.74362315,0.00094213
-4.38519260,2.38300926,0.67172653,1.15693235,0.06111017,0.22440734,0.75215728,0.00095789
-4.37918959,2.35679257,0.66593208,1.13852519,0.05845004,0.21336509,0.75783734,0.00097055
-4.37318659,2.32773255,0.65917809,1.11921002,0.05608019,0.20328738,0.76066298,0.00098013
-4.36718359,2.29662218,0.65159613,1.09949149,0.05406242,0.19434494,0.76069113,0.00098674
-4.36118059,2.26433271,0.64333238,1.07990537,0.05245563,0.18669355,0.75803449,0.00099053
-4.35517759,2.23179431,0.63454520,1.06100752,0.05131420,0.18047095,0.75285806,0.00099176
-4.34917459,2.19997368,0.62540222,1.04336161,0.05068653,0.17579425,0.74537390,0.00099073
-4.34317159,2.16984932,0.61607697,1.02752574,0.05061356,0.17275767,0.73583431,0.00098780
-4.33716858,2.14238485,0.60674504,1.01403832,0.05112755,0.17143079,0.72452363,0.00098335
-4.33116558,2.11850131,0.59757997,1.00340358,0.05225094,0.17185722,0.71174910,0.00097780
-4.32516258,2.09904923,0.58874887,0.99607708,0.05399539,0.17405364,0.69783108,0.00097158
-4.31915958,2.08478151,0.58040806,0.99245175,0.05636113,0.17800935,0.68309297,0.00096509
-4.31315658,2.07632820,0.57269872,0.99284500,0.05933643,0.18368619,0.66785152,0.00095875
-4.30715358,2.07417427,0.56574298,0.99748741,0.06289746,0.19101896,0.65240757,0.00095289
