energy_ev,total_up,Al_p_up,Al_d_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.88594297,0.81146776,0.24245046,0.00000000,0.97091909,0.08696885,0.21927688,0.00000000
-5.87993997,0.77151774,0.23332344,0.00000000,0.93460799,0.08226162,0.21279941,0.00000000
-5.87393697,0.73106804,0.22384332,0.00000000,0.89669995,0.07753477,0.20582149,0.00000000
-5.86793397,0.69049427,0.21408738,0.00000000,0.85749481,0.07283401,0.19838895,0.00000000
-5.86193097,0.65013782,0.20413140,0.00000000,0.81727861,0.06820017,0.19054922,0.00000000
-5.85592796,0.61030736,0.19405043,0.00000000,0.77632606,0.06366942,0.18235203,0.00000000
-5.84992496,0.57128209,0.18391971,0.00000000,0.73490369,0.05927352,0.17385014,0.00000000
-5.84392196,0.53331623,0.17381575,0.00000000,0.69327340,0.05504044,0.16509994,0.00000000
-5.83791896,0.49664423,0.16381736,0.00000000,0.65169573,0.05099496,0.15616196,0.00000000
-5.83191596,0.46148625,0.15400656,0.00000000,0.61043272,0.04715937,0.14710102,0.00000000
-5.82591296,0.42805349,0.14446920,0.00000000,0.56974986,0.04355423,0.13798625,0.00000000
-5.81990995,0.39655308,0.13529535,0.00000000,0.52991709,0.04019901,0.12889071,0.00000000
-5.81390695,0.36719216,0.12657938,0.00000000,0.49120875,0.03711271,0.11989088,0.00000000
-5.80790395,0.34018104,0.11841959,0.00000000,0.45390242,0.03431438,0.11106585,0.00000000
-5.80190095,0.31573530,0.11091764,0.00000000,0.41827701,0.03182349,0.10249638,0.00000000
-5.79589795,0.29407676,0.10417754,0.00000000,0.38461000,0.02966019,0.09426386,0.00000000
-5.78989495,0.27543335,0.09830441,0.00000000,0.35317421,0.02784543,0.08644931,0.00000000
-5.78389195,0.26003791,0.09340293,0.00000000,0.32423434,0.02640093,0.07913235,0.00000000
-5.77788894,0.24812597,0.08957567,0.00000000,0.29804340,0.02534903,0.07239027,0.00000000
-5.77188594,0.23993251,0.08692110,0.00000000,0.27483918,0.02471236,0.06629728,0.00000000
-5.76588294,0.23568790,0.08553157,0.00000000,0.25484102,0.02451349,0.06092381,0.00000000
-5.75987994,0.23561293,0.08549105,0.00000000,0.23824681,0.02477432,0.05633607,0.00000000
-5.75387694,0.23991312,0.08687291,0.00000000,0.22523023,0.02551547,0.05259554,0.00000000
-5.74787394,0.24877229,0.08973752,0.00000000,0.21593830,0.02675553,0.04975868,0.00000000
-5.74187094,0.26234545,0.09412992,0.00000000,0.21048892,0.02851025,0.04787654,0.00000000
-5.73586793,0.28075127,0.10007740,0.00000000,0.20896864,0.03079157,0.04699435,0.00000000
-5.72986493,0.30406401,0.10758724,0.00000000,0.21143019,0.03360676,0.04715093,0.00000000
-5.72386193,0.33230537,0.11664457,0.00000000,0.21788994,0.03695738,0.04837801,0.00000000
-5.71785893,0.36543624,0.12721041,0.00000000,0.22832513,0.04083832,0.05069925,0.00000000
-5.71185593,0.40334885,0.13922000,0.00000000,0.24267091,0.04523690,0.05412904,0.00000000
-5.70585293,0.44585947,0.15258160,0.00000000,0.26081718,0.05013198,0.05867111,0.00000000
-5.69984992,0.49270213,0.16717576,0.00000000,0.28260551,0.05549328,0.06431689,0.00000000
-5.69384692,0.54352384,0.18285514,0.00000000,0.30782615,0.06128079,0.07104374,0.00000000
-5.68784392,0.59788148,0.19944512,0.00000000,0.33621551,0.06744449,0.07881322,0.00000000
-5.68184092,0.65524103,0.21674514,0.00000000,0.36745433,0.07392423,0.08756935,0.00000000
-5.67583792,0.71497933,0.23453086,0.00000000,0.40116696,0.08064997,0.09723712,0.00000000
-5.66983492,0.77638873,0.25255725,0.00000000,0.43692188,0.08754238,0.10772137,0.00000000
-5.66383192,0.83868482,0.27056243,0.00000000,0.47423397,0.09451369,0.11890620,0.00000000
-5.65782891,0.90101725,0.28827243,0.00000000,0.51256860,0.10146900,0.13065493,0.00000000
-5.65182591,0.96248383,0.30540654,0.00000000,0.55134789,0.10830786,0.14281097,0.00000000
-5.64582291,1.02214736,0.32168342,0.00000000,0.58995897,0.11492620,0.15519934,0.00000000
-5.63981991,1.07905518,0.33682748,0.00000000,0.62776450,0.12121854,0.16762927,0.00000000
-5.63381691,1.13226071,0.35057560,0.00000000,0.66411505,0.12708040,0.17989756,0.00000000
-5.62781391,1.18084647,0.36268385,0.00000000,0.69836314,0.13241086,0.19179279,0.00000000
-5.62181091,1.22394779,0.37293401,0.00000000,0.72987869,0.13711519,0.20310027,0.00000000
-5.61580790,1.26077635,0.38113961,0.00000000,0.75806502,0.14110743,0.21360756,0.00000000
-5.60980490,1.29064273,0.38715136,0.00000000,0.78237523,0.14431283,0.22311035,0.00000000
-5.60380190,1.31297703,0.39086168,0.00000000,0.80232796,0.14667011,0.23141847,0.00000000
-5.59779890,1.32734667,0.39220814,0.00000000,0.81752210,0.14813330,0.23836175,0.00000000
-5.59179590,1.33347077,0.39117575,0.00000000,0.82764963,0.14867332,0.24379561,0.00000000
-5.58579290,1.33123022,0.38779796,0.00000000,0.83250611,0.14827894,0.24760584,0.00000000
-5.57978989,1.32067316,0.38215624,0.00000000,0.83199827,0.14695730,0.24971269,0.00000000
-5.57378689,1.30201553,0.37437838,0.00000000,0.82614818,0.14473390,0.25007379,0.00000000
-5.56778389,1.27563653,0.36463551,0.00000000,0.81509404,0.14165199,0.24868590,0.00000000
-5.56178089,1.24206926,0.35313788,0.00000000,0.79908717,0.13777145,0.24558540,0.00000000
-5.55577789,1.20198677,0.34012963,0.00000000,0.77848546,0.13316718,0.24084748,0.00000000
-5.54977489,1.15618413,0.32588270,0.00000000,0.75374356,0.12792709,0.23458401,0.00000000
-5.54377189,1.10555718,0.31069010,0.00000000,0.72540006,0.12214969,0.22694038,0.00000000
-5.53776888,1.05107888,0.29485867,0.00000000,0.69406222,0.11594151,0.21809126,0.00000000
-5.53176588,0.99377399,0.27870170,0.00000000,0.66038895,0.10941428,0.20823562,0.00000000
-5.52576288,0.93469326,0.26253155,0.00000000,0.62507258,0.10268214,0.19759120,0.00000000
-5.51975988,0.87488778,0.24665242,0.00000000,0.58882025,0.09585888,0.18638868,0.00000000
-5.51375688,0.81538462,0.23135366,0.00000000,0.55233545,0.08905531,0.17486584,0.00000000
-5.50775388,0.75716431,0.21690349,0.00000000,0.51630052,0.08237693,0.16326178,0.00000000
-5.50175088,0.70114092,0.20354352,0.00000000,0.48136056,0.07592178,0.15181168,0.00000000
-5.49574787,0.64814512,0.19148404,0.00000000,0.44810920,0.06977875,0.14074198,0.00000000
-5.48974487,0.59891058,0.18090018,0.00000000,0.41707672,0.06402622,0.13026627,0.00000000
-5.48374187,0.55406385,0.17192901,0.00000000,0.38872060,0.05873107,0.12058184,0.00000000
-5.47773887,0.51411765,0.16466757,0.00000000,0.36341877,0.05394809,0.11186710,0.00000000
-5.47173587,0.47946757,0.15917179,0.00000000,0.34146540,0.04971973,0.10427959,0.00000000
-5.46573287,0.45039170,0.15545648,0.00000000,0.32306938,0.04607619,0.09795469,0.00000000
-5.45972986,0.42705320,0.15349605,0.00000000,0.30835515,0.04303579,0.09300500,0.00000000
-5.45372686,0.40950510,0.15322625,0.00000000,0.29736580,0.04060552,0.08952011,0.00000000
-5.44772386,0.39769723,0.15454665,0.00000000,0.29006814,0.03878192,0.08756685,0.00000000
-5.44172086,0.39148476,0.15732396,0.00000000,0.28635956,0.03755192,0.08718982,0.00000000
-5.43571786,0.39063818,0.16139601,0.00000000,0.28607641,0.03689393,0.08841225,0.00000000
-5.42971486,0.39485427,0.16657645,0.00000000,0.28900358,0.03677893,0.09123703,0.00000000
-5.42371186,0.40376805,0.17266003,0.00000000,0.29488524,0.03717168,0.09564808,0.00000000
-5.41770885,0.41696541,0.17942830,0.00000000,0.30343643,0.03803187,0.10161184,0.00000000
-5.41170585,0.43399643,0.18665582,0.00000000,0.31435526,0.03931536,0.10907925,0.00000000
-5.40570285,0.45438921,0.19411652,0.00000000,0.32733568,0.04097546,0.11798798,0.00000000
-5.39969985,0.47766428,0.20159025,0.00000000,0.34208061,0.04296419,0.12826523,0.00000000
-5.39369685,0.50334934,0.20886927,0.00000000,0.35831506,0.04523361,0.13983099,0.00000000
-5.38769385,0.53099448,0.21576460,0.00000000,0.37579935,0.04773710,0.15260195,0.00000000
-5.38169085,0.56018742,0.22211195,0.00000000,0.39434178,0.05043075,0.16649595,0.00000000
-5.37568784,0.59056875,0.22777711,0.00000000,0.41381079,0.05327472,0.18143706,0.00000000
-5.36968484,0.62184679,0.23266066,0.00000000,0.43414609,0.05623454,0.19736104,0.00000000
-5.36368184,0.65381150,0.23670180,0.00000000,0.45536829,0.05928244,0.21422113,0.00000000
-5.35767884,0.68634721,0.23988109,0.00000000,0.47758684,0.06239853,0.23199397,0.00000000
-5.35167584,0.71944326,0.24222216,0.00000000,0.50100551,0.06557186,0.25068517,0.00000000
-5.34567284,0.75320219,0.24379210,0.00000000,0.52592523,0.06880128,0.27033441,0.00000000
-5.33966983,0.78784453,0.24470055,0.00000000,0.55274353,0.07209604,0.29101950,0.00000000
-5.33366683,0.82370983,0.24509755,0.00000000,0.58195045,0.07547607,0.31285914,0.00000000
-5.32766383,0.86125307,0.24516999,0.00000000,0.61412035,0.07897182,0.33601385,0.00000000
-5.32166083,0.90103616,0.24513684,0.00000000,0.64989949,0.08262378,0.36068489,0.00000000
-5.31565783,0.94371414,0.24524320,0.00000000,0.68998924,0.08648143,0.38711069,0.00000000
-5.30965483,0.99001587,0.24575328,0.00000000,0.73512507,0.09060169,0.41556075,0.00000000
-5.30365183,1.04071954,0.24694251,0.00000000,0.78605150,0.09504699,0.44632697,0.00000000
-5.29764882,1.09662324,0.24908891,0.00000000,0.84349357,0.09988278,0.47971230,0.00000000
-5.29164582,1.15851128,0.25246397,0.00000000,0.90812549,0.10517470,0.51601722,0.00000000
-5.28564282,1.22711746,0.25732322,0.00000000,0.98053753,0.11098538,0.55552421,0.00000000
-5.27963982,1.30308616,0.26389687,0.00000000,1.06120217,0.11737111,0.59848095,0.00000000
-5.27363682,1.38693316,0.27238069,0.00000000,1.15044084,0.12437837,0.64508274,0.00000000
-5.26763382,1.47900754,0.28292740,0.00000000,1.24839277,0.13204046,0.69545518,0.00000000
-5.26163082,1.57945659,0.29563898,0.00000000,1.35498741,0.14037435,0.74963774,0.00000000
-5.25562781,1.68819551,0.31056009,0.00000000,1.46992187,0.14937797,0.80756919,0.00000000
-5.24962481,1.80488359,0.32767295,0.00000000,1.59264481,0.15902800,0.86907585,0.00000000
-5.24362181,1.92890844,0.34689383,0.00000000,1.72234807,0.16927835,0.93386327,0.00000000
-5.23761881,2.05937959,0.36807153,0.00000000,1.85796698,0.18005949,1.00151211,0.00000000
-5.23161581,2.19513242,0.39098793,0.00000000,1.99818993,0.19127866,1.07147875,0.00000000
-5.22561281,2.33474283,0.41536067,0.00000000,2.14147776,0.20282099,1.14310077,0.00000000
-5.21960980,2.47655284,0.44084824,0.00000000,2.28609249,0.21455160,1.21560755,0.00000000
-5.21360680,2.61870662,0.46705713,0.00000000,2.43013512,0.22631861,1.28813564,0.00000000
-5.20760380,2.75919592,0.49355122,0.00000000,2.57159131,0.23795695,1.35974864,0.00000000
-5.20160080,2.89591354,0.51986300,0.00000000,2.70838368,0.24929286,1.42946075,0.00000000
-5.19559780,3.02671303,0.54550639,0.00000000,2.83842878,0.26014900,1.49626335,0.00000000
-5.18959480,3.14947224,0.56999080,0.00000000,2.95969687,0.27034978,1.55915351,0.00000000
-5.18359180,3.26215853,0.59283593,0.00000000,3.07027219,0.27972694,1.61716327,0.00000000
-5.17758879,3.36289282,0.61358675,0.00000000,3.16841137,0.28812497,1.66938860,0.00000000
-5.17158579,3.45001006,0.63182826,0.00000000,3.25259775,0.29540621,1.71501693,0.00000000
-5.16558279,3.52211357,0.64719921,0.00000000,3.32158934,0.30145546,1.75335195,0.00000000
-5.15957979,3.57812105,0.65940447,0.00000000,3.37445862,0.30618386,1.78383492,0.00000000
-5.15357679,3.61730029,0.66822532,0.00000000,3.41062237,0.30953185,1.80606140,0.00000000
-5.14757379,3.63929314,0.67352738,0.00000000,3.42986049,0.31147116,1.81979304,0.00000000
-5.14157079,3.64412674,0.67526561,0.00000000,3.43232282,0.31200572,1.82496367,0.00000000
-5.13556778,3.63221140,0.67348629,0.00000000,3.41852386,0.31117137,1.82167977,0.00000000
-5.12956478,3.60432546,0.66832578,0.00000000,3.38932530,0.30903453,1.81021512,0.00000000
-5.12356178,3.56158736,0.66000601,0.00000000,3.34590728,0.30568979,1.79100010,0.00000000
-5.11755878,3.50541632,0.64882691,0.00000000,3.28972911,0.30125645,1.76460592,0.00000000
-5.11155578,3.43748304,0.63515599,0.00000000,3.22248127,0.29587432,1.73172455,0.00000000
-5.10555278,3.35965226,0.61941546,0.00000000,3.14603002,0.28969881,1.69314515,0.00000000
-5.09954977,3.27391961,0.60206745,0.00000000,3.06235714,0.28289555,1.64972786,0.00000000
-5.09354677,3.18234494,0.58359779,0.00000000,2.97349648,0.27563469,1.60237606,0.00000000
-5.08754377,3.08698478,0.56449914,0.00000000,2.88147000,0.26808524,1.55200812,0.00000000
-5.08154077,2.98982649,0.54525396,0.00000000,2.78822535,0.26040947,1.49952962,0.00000000
-5.07553777,2.89272641,0.52631811,0.00000000,2.69557731,0.25275776,1.44580717,0.00000000
-5.06953477,2.79735444,0.50810577,0.00000000,2.60515501,0.24526395,1.39164469,0.00000000
-5.06353177,2.70514690,0.49097604,0.00000000,2.51835698,0.23804147,1.33776296,0.00000000
-5.05752876,2.61726937,0.47522197,0.00000000,2.43631528,0.23118031,1.28478312,0.00000000
-5.05152576,2.53459078,0.46106233,0.00000000,2.35987019,0.22474499,1.23321469,0.00000000
-5.04552276,2.45766940,0.44863634,0.00000000,2.28955596,0.21877352,1.18344825,0.00000000
-5.03951976,2.38675117,0.43800162,0.00000000,2.22559824,0.21327748,1.13575309,0.00000000
-5.03351676,2.32178006,0.42913533,0.00000000,2.16792286,0.20824308,1.09027956,0.00000000
-5.02751376,2.26241977,0.42193844,0.00000000,2.11617563,0.20363323,1.04706595,0.00000000
-5.02151076,2.20808556,0.41624277,0.00000000,2.06975207,0.19939045,1.00604930,0.00000000
-5.01550775,2.15798476,0.41182065,0.00000000,2.02783567,0.19544049,0.96707965,0.00000000
-5.00950475,2.11116392,0.40839650,0.00000000,1.98944311,0.19169657,0.92993681,0.00000000
-5.00350175,2.06656043,0.40566006,0.00000000,1.95347422,0.18806386,0.89434890,0.00000000
-4.99749875,2.02305640,0.40328045,0.00000000,1.91876485,0.18444426,0.86001174,0.00000000
-4.99149575,1.97953240,0.40092059,0.00000000,1.88413998,0.18074102,0.82660814,0.00000000
-4.98549275,1.93491865,0.39825137,0.00000000,1.84846522,0.17686314,0.79382626,0.00000000
-4.97948974,1.88824177,0.39496488,0.00000000,1.81069433,0.17272936,0.76137629,0.00000000
-4.97348674,1.83866515,0.39078634,0.00000000,1.76991105,0.16827151,0.72900474,0.00000000
-4.96748374,1.78552143,0.38548415,0.00000000,1.72536356,0.16343725,0.69650593,0.00000000
-4.96148074,1.72833623,0.37887778,0.00000000,1.67649049,0.15819186,0.66373023,0.00000000
-4.95547774,1.66684243,0.37084330,0.00000000,1.62293769,0.15251932,0.63058896,0.00000000
-4.94947474,1.60098490,0.36131635,0.00000000,1.56456557,0.14642248,0.59705608,0.00000000
-4.94347174,1.53091625,0.35029268,0.00000000,1.50144713,0.13992249,0.56316661,0.00000000
-4.93746873,1.45698414,0.33782630,0.00000000,1.43385741,0.13305740,0.52901244,0.00000000
-4.93146573,1.37971156,0.32402552,0.00000000,1.36225533,0.12588029,0.49473573,0.00000000
-4.92546273,1.29977131,0.30904716,0.00000000,1.28725928,0.11845678,0.46052061,0.00000000
-4.91945973,1.21795650,0.29308941,0.00000000,1.20961805,0.11086232,0.42658367,0.00000000
-4.91345673,1.13514857,0.27638358,0.00000000,1.13017879,0.10317924,0.39316396,0.00000000
-4.90745373,1.05228470,0.25918542,0.00000000,1.04985369,0.09549378,0.36051297,0.00000000
-4.90145073,0.97032610,0.24176623,0.00000000,0.96958711,0.08789323,0.32888516,0.00000000
-4.89544772,0.89022856,0.22440430,0.00000000,0.89032456,0.08046334,0.29852952,0.00000000
-4.88944472,0.81291646,0.20737686,0.00000000,0.81298491,0.07328603,0.26968246,0.00000000
-4.88344172,0.73926097,0.19095310,0.00000000,0.73843670,0.06643748,0.24256222,0.00000000
-4.87743872,0.67006316,0.17538807,0.00000000,0.66747934,0.05998675,0.21736505,0.00000000
-4.87143572,0.60604196,0.16091795,0.00000000,0.60082949,0.05399476,0.19426296,0.00000000
-4.86543272,0.54782705,0.14775652,0.00000000,0.53911254,0.04851382,0.17340316,0.00000000
-4.85942971,0.49595631,0.13609280,0.00000000,0.48285911,0.04358746,0.15490872,0.00000000
-4.85342671,0.45087710,0.12608990,0.00000000,0.43250591,0.03925074,0.13888050,0.00000000
-4.84742371,0.41295073,0.11788476,0.00000000,0.38840022,0.03553072,0.12539970,0.00000000
-4.84142071,0.38245920,0.11158881,0.00000000,0.35080721,0.03244719,0.11453091,0.00000000
-4.83541771,0.35961333,0.10728909,0.00000000,0.31991902,0.03001354,0.10632518,0.00000000
-4.82941471,0.34456132,0.10504994,0.00000000,0.29586477,0.02823762,0.10082284,0.00000000
-4.82341171,0.33739705,0.10491476,0.00000000,0.27872041,0.02712258,0.09805563,0.00000000
-4.81740870,0.33816721,0.10690796,0.00000000,0.26851775,0.02666757,0.09804805,0.00000000
-4.81140570,0.34687690,0.11103668,0.00000000,0.26525176,0.02686837,0.10081753,0.00000000
-4.80540270,0.36349308,0.11729242,0.00000000,0.26888580,0.02771770,0.10637355,0.00000000
-4.79939970,0.38794589,0.12565229,0.00000000,0.27935429,0.02920542,0.11471539,0.00000000
-4.79339670,0.42012752,0.13608003,0.00000000,0.29656272,0.03131847,0.12582881,0.00000000
-4.78739370,0.45988901,0.14852659,0.00000000,0.32038510,0.03404061,0.13968166,0.00000000
-4.78139070,0.50703510,0.16293040,0.00000000,0.35065898,0.03735196,0.15621876,0.00000000
-4.77538769,0.56131762,0.17921736,0.00000000,0.38717858,0.04122849,0.17535615,0.00000000
-4.76938469,0.62242792,0.19730052,0.00000000,0.42968655,0.04564131,0.19697544,0.00000000
-4.76338169,0.68998894,0.21707952,0.00000000,0.47786500,0.05055604,0.22091820,0.00000000
-4.75737869,0.76354755,0.23843988,0.00000000,0.53132670,0.05593216,0.24698133,0.00000000
-4.75137569,0.84256787,0.26125219,0.00000000,0.58960707,0.06172248,0.27491338,0.00000000
-4.74537269,0.92642609,0.28537121,0.00000000,0.65215787,0.06787277,0.30441256,0.00000000
-4.73936968,1.01440749,0.31063499,0.00000000,0.71834334,0.07432158,0.33512668,0.00000000
-4.73336668,1.10570602,0.33686412,0.00000000,0.78743937,0.08100037,0.36665521,0.00000000
-4.72736368,1.19942702,0.36386108,0.00000000,0.85863620,0.08783386,0.39855382,0.00000000
-4.72136068,1.29459316,0.39140984,0.00000000,0.93104506,0.09474075,0.43034128,0.00000000
-4.71535768,1.39015387,0.41927586,0.00000000,1.00370888,0.10163470,0.46150873,0.00000000
-4.70935468,1.48499825,0.44720645,0.00000000,1.07561691,0.10842562,0.49153116,0.00000000
-4.70335168,1.57797124,0.47493172,0.00000000,1.14572314,0.11502126,0.51988057,0.00000000
-4.69734867,1.66789286,0.50216615,0.00000000,1.21296790,0.12132896,0.54604058,0.00000000
-4.69134567,1.75358000,0.52861088,0.00000000,1.27630198,0.12725766,0.56952172,0.00000000
-4.68534267,1.83387028,0.55395687,0.00000000,1.33471256,0.13271993,0.58987688,0.00000000
-4.67933967,1.90764727,0.57788881,0.00000000,1.38724982,0.13763410,0.60671617,0.00000000
-4.67333667,1.97386635,0.60008995,0.00000000,1.43305334,0.14192631,0.61972056,0.00000000
-4.66733367,2.03158033,0.62024778,0.00000000,1.47137717,0.14553243,0.62865358,0.00000000
-4.66133067,2.07996411,0.63806036,0.00000000,1.50161252,0.14839985,0.63337061,0.00000000
-4.65532766,2.11833738,0.65324325,0.00000000,1.52330724,0.15048893,0.63382519,0.00000000
-4.64932466,2.14618460,0.66553692,0.00000000,1.53618108,0.15177419,0.63007206,0.00000000
-4.64332166,2.16317148,0.67471414,0.00000000,1.54013628,0.15224507,0.62226682,0.00000000
-4.63731866,2.16915726,0.68058736,0.00000000,1.53526290,0.15190635,0.61066205,0.00000000
-4.63131566,2.16420217,0.68301552,0.00000000,1.52183862,0.15077811,0.59560017,0.00000000
-4.62531266,2.14856980,0.68191013,0.00000000,1.50032314,0.14889526,0.57750331,0.00000000
-4.61930965,2.12272387,0.67724022,0.00000000,1.47134725,0.14630668,0.55686058,0.00000000
-4.61330665,2.08731964,0.66903598,0.00000000,1.43569697,0.14307399,0.53421330,0.00000000
-4.60730365,2.04318977,0.65739070,0.00000000,1.39429348,0.13926990,0.51013886,0.00000000
-4.60130065,1.99132526,0.64246109,0.00000000,1.34816942,0.13497637,0.48523369,0.00000000
-4.59529765,1.93285178,0.62446565,0.00000000,1.29844250,0.13028248,0.46009630,0.00000000
-4.58929465,1.86900228,0.60368134,0.00000000,1.24628738,0.12528216,0.43531063,0.00000000
-4.58329165,1.80108665,0.58043854,0.00000000,1.19290674,0.12007187,0.41143064,0.00000000
-4.57728864,1.73045952,0.55511445,0.00000000,1.13950251,0.11474822,0.38896638,0.00000000
-4.57128564,1.65848740,0.52812541,0.00000000,1.08724823,0.10940576,0.36837210,0.00000000
-4.56528264,1.58651609,0.49991820,0.00000000,1.03726340,0.10413485,0.35003659,0.00000000
-4.55927964,1.51583988,0.47096094,0.00000000,0.99059058,0.09901978,0.33427601,0.00000000
-4.55327664,1.44767332,0.44173383,0.00000000,0.94817585,0.09413720,0.32132933,0.00000000
-4.54727364,1.38312677,0.41272018,0.00000000,0.91085322,0.08955480,0.31135623,0.00000000
-4.54127064,1.32318654,0.38439796,0.00000000,0.87933328,0.08533045,0.30443752,0.00000000
-4.53526763,1.26870012,0.35723233,0.00000000,0.85419624,0.08151164,0.30057794,0.00000000
-4.52926463,1.22036704,0.33166914,0.00000000,0.83588940,0.07813537,0.29971089,0.00000000
-4.52326163,1.17873535,0.30812966,0.00000000,0.82472888,0.07522831,0.30170513,0.00000000
-4.51725863,1.14420353,0.28700649,0.00000000,0.82090523,0.07280739,0.30637288,0.00000000
-4.51125563,1.11702746,0.26866053,0.00000000,0.82449232,0.07088062,0.31347914,0.00000000
-4.50525263,1.09733158,0.25341891,0.00000000,0.83545900,0.06944814,0.32275178,0.00000000
-4.49924962,1.08512334,0.24157362,0.00000000,0.85368256,0.06850343,0.33389208,0.00000000
-4.49324662,1.08030989,0.23338043,0.00000000,0.87896317,0.06803456,0.34658527,0.00000000
-4.48724362,1.08271561,0.22905803,0.00000000,0.91103831,0.06802548,0.36051087,0.00000000
-4.48124062,1.09209933,0.22878681,0.00000000,0.94959637,0.06845722,0.37535214,0.00000000
-4.47523762,1.10817005,0.23270717,0.00000000,0.99428825,0.06930882,0.39080475,0.00000000
-4.46923462,1.13059997,0.24091717,0.00000000,1.04473646,0.07055819,0.40658389,0.00000000
-4.46323162,1.15903405,0.25346925,0.00000000,1.10054093,0.07218262,0.42243003,0.00000000
-4.45722861,1.19309551,0.27036615,0.00000000,1.16128122,0.07415894,0.43811282,0.00000000
-4.45122561,1.23238696,0.29155610,0.00000000,1.22651489,0.07646349,0.45343318,0.00000000
-4.44522261,1.27648734,0.31692748,0.00000000,1.29577238,0.07907173,0.46822361,0.00000000
-4.43921961,1.32494497,0.34630328,0.00000000,1.36854867,0.08195760,0.48234667,0.00000000
-4.43321661,1.37726779,0.37943594,0.00000000,1.44429274,0.08509274,0.49569192,0.00000000
-4.42721361,1.43291155,0.41600283,0.00000000,1.52239555,0.08844553,0.50817159,0.00000000
-4.42121061,1.49126762,0.45560330,0.00000000,1.60217821,0.09198025,0.51971524,0.00000000
-4.41520760,1.55165161,0.49775745,0.00000000,1.68288129,0.09565611,0.53026395,0.00000000
-4.40920460,1.61329445,0.54190747,0.00000000,1.76365702,0.09942672,0.53976433,0.00000000
-4.40320160,1.67533735,0.58742186,0.00000000,1.84356556,0.10323957,0.54816297,0.00000000
-4.39719860,1.73683179,0.63360271,0.00000000,1.92157657,0.10703608,0.55540163,0.00000000
-4.39119560,1.79674548,0.67969650,0.00000000,1.99657694,0.11075191,0.56141358,0.00000000
-4.38519260,1.85397489,0.72490799,0.00000000,2.06738518,0.11431776,0.56612145,0.00000000
-4.37918959,1.90736436,0.76841723,0.00000000,2.13277262,0.11766062,0.56943668,0.00000000
-4.37318659,1.95573148,0.80939914,0.00000000,2.19149093,0.12070542,0.57126077,0.00000000
-4.36718359,1.99789783,0.84704499,0.00000000,2.24230513,0.12337699,0.57148816,0.00000000
-4.36118059,2.03272387,0.88058490,0.00000000,2.28403068,0.12560234,0.57001065,0.00000000
-4.35517759,2.05914622,0.90931062,0.00000000,2.31557314,0.12731309,0.56672304,0.00000000
-4.34917459,2.07621559,0.93259737,0.00000000,2.33596813,0.12844791,0.56152963,0.00000000
-4.34317159,2.08313315,0.94992379,0.00000000,2.34441972,0.12895483,0.55435105,0.00000000
-4.33716858,2.07928343,0.96088908,0.00000000,2.34033494,0.12879345,0.54513117,0.00000000
-4.33116558,2.06426184,0.96522639,0.00000000,2.32335248,0.12793664,0.53384325,0.00000000
-4.32516258,2.03789503,0.96281178,0.00000000,2.29336379,0.12637187,0.52049524,0.00000000
-4.31915958,2.00025310,0.95366829,0.00000000,2.25052519,0.12410206,0.50513364,0.00000000
-4.31315658,1.95165254,0.93796490,0.00000000,2.19526033,0.12114571,0.48784568,0.00000000
-4.30715358,1.89264986,0.91601028,0.00000000,2.12825235,0.11753655,0.46875966,0.00000000
