energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.44172086,4.05632469,0.01604809,0.36300786,1.63477550,2.16096584,0.07873895,1.14857997
-5.43571786,3.97082270,0.01452187,0.36495934,1.55109378,2.14612392,0.07790138,1.09413994
-5.42971486,3.89757586,0.01321356,0.36713221,1.47401639,2.13652603,0.07739171,1.04506387
-5.42371186,3.83273062,0.01210080,0.36919598,1.40240044,2.12990072,0.07711466,1.00037558
-5.41770885,3.77272767,0.01116209,0.37084236,1.33520656,2.12413531,0.07698012,0.95918439
-5.41170585,3.71438075,0.01037752,0.37179285,1.27152243,2.11732322,0.07690499,0.92070352
-5.40570285,3.65493675,0.00972925,0.37180486,1.21057760,2.10780208,0.07681463,0.88426249
-5.39969985,3.59211695,0.00920206,0.37067660,1.15175044,2.09418209,0.07664402,0.84931367
-5.39369685,3.52414002,0.00878353,0.36825028,1.09456790,2.07536460,0.07633851,0.81543362
-5.38769385,3.44972786,0.00846427,0.36441403,1.03869925,2.05055103,0.07585433,0.78231984
-5.38169085,3.36809576,0.00823791,0.35910223,0.98394501,2.01924252,0.07515875,0.74978372
-5.37568784,3.27892879,0.00810102,0.35229456,0.93022225,1.98123120,0.07422999,0.71774054
-5.36968484,3.18234642,0.00805291,0.34401381,0.87754740,1.93658361,0.07305686,0.68619712
-5.36368184,3.07885764,0.00809532,0.33432255,0.82601784,1.88561774,0.07163819,0.65523804
-5.35767884,2.96930883,0.00823205,0.32331905,0.77579313,1.82887454,0.06998203,0.62501099
-5.35167584,2.85482660,0.00846851,0.31113235,0.72707659,1.76708535,0.06810478,0.59571182
-5.34567284,2.73675781,0.00881121,0.29791699,0.68009816,1.70113641,0.06603010,0.56756994
-5.33966983,2.61660890,0.00926726,0.28384738,0.63509875,1.63203199,0.06378782,0.54083425
-5.33366683,2.49598637,0.00984383,0.26911215,0.59231654,1.56085720,0.06141272,0.51576021
-5.32766383,2.37654035,0.01054763,0.25390865,0.55197539,1.48874186,0.05894340,0.49259816
-5.32166083,2.25991272,0.01138443,0.23843771,0.51427551,1.41682653,0.05642111,0.47158315
-5.31565783,2.14769123,0.01235863,0.22289889,0.47938627,1.34623175,0.05388869,0.45292657
-5.30965483,2.04137082,0.01347290,0.20748635,0.44744121,1.27803132,0.05138962,0.43680959
-5.30365183,1.94232305,0.01472791,0.19238533,0.41853508,1.21323044,0.04896719,0.42337868
-5.29764882,1.85177431,0.01612220,0.17776951,0.39272280,1.15274914,0.04666393,0.41274322
-5.29164582,1.77079323,0.01765214,0.16379901,0.37002019,1.09741132,0.04452114,0.40497522
-5.28564282,1.70028725,0.01931202,0.15061936,0.35040629,1.04793959,0.04257872,0.40011130
-5.27963982,1.64100832,0.02109430,0.13836109,0.33382721,1.00495563,0.04087521,0.39815679
-5.27363682,1.59356688,0.02298998,0.12714015,0.32020116,0.96898582,0.03944803,0.39909183
-5.26763382,1.55845330,0.02498908,0.11705888,0.30942457,0.94047136,0.03833402,0.40287939
-5.26163082,1.53606543,0.02708123,0.10820759,0.30137909,0.91978222,0.03757013,0.40947476
-5.25562781,1.52674065,0.02925632,0.10066648,0.29593917,0.90723373,0.03719422,0.41883637
-5.24962481,1.53079044,0.03150521,0.09450783,0.29297995,0.90310458,0.03724607,0.43093732
-5.24362181,1.54853534,0.03382043,0.08979832,0.29238514,0.90765502,0.03776840,0.44577711
-5.23761881,1.58033793,0.03619681,0.08660126,0.29405466,0.92114375,0.03880786,0.46339299
-5.23161581,1.62663161,0.03863207,0.08497863,0.29791151,0.94384208,0.04041596,0.48387036
-5.22561281,1.68794269,0.04112721,0.08499271,0.30390769,0.97604412,0.04264983,0.50735128
-5.21960980,1.76490386,0.04368675,0.08670727,0.31202873,1.01807175,0.04557273,0.53404076
-5.21360680,1.85825710,0.04631879,0.09018809,0.32229655,1.07027351,0.04925421,0.56420995
-5.20760380,1.96884478,0.04903475,0.09550275,0.33477045,1.13301669,0.05376993,0.59819583
-5.20160080,2.09758821,0.05184892,0.10271969,0.34954588,1.20667247,0.05920097,0.63639700
-5.19559780,2.24545329,0.05477774,0.11190645,0.36675108,1.29159417,0.06563267,0.67926515
-5.18959480,2.41340406,0.05783883,0.12312713,0.38654142,1.38808931,0.07315291,0.72729241
-5.18359180,2.60234530,0.06104984,0.13643909,0.40909161,1.49638645,0.08184992,0.78099449
-5.17758879,2.81305624,0.06442713,0.15188909,0.43458593,1.61659835,0.09180948,0.84088997
-5.17158579,3.04611804,0.06798437,0.16950889,0.46320685,1.74868319,0.10311173,0.90747646
-5.16558279,3.30183830,0.07173114,0.18931056,0.49512232,1.89240603,0.11582754,0.98120412
-5.15957979,3.58017616,0.07567151,0.21128166,0.53047237,2.04730281,0.13001462,1.06244779
-5.15357679,3.88067203,0.07980286,0.23538057,0.56935542,2.21264921,0.14571338,1.15147845
-5.14757379,4.20238579,0.08411487,0.26153216,0.61181492,2.38743659,0.16294292,1.24843549
-5.14157079,4.54384733,0.08858874,0.28962409,0.65782707,2.57035715,0.18169699,1.35330093
-5.13556778,4.90302288,0.09319686,0.31950389,0.70728992,2.75980003,0.20194046,1.46587676
-5.12956478,5.27729995,0.09790275,0.35097721,0.76001481,2.95385942,0.22360620,1.58576678
-5.12356178,5.66349319,0.10266149,0.38380719,0.81572019,3.15035555,0.24659271,1.71236386
-5.11755878,6.05787227,0.10742049,0.41771536,0.87402864,3.34686853,0.27076270,1.84484367
-5.11155578,6.45621227,0.11212067,0.45238391,0.93446717,3.54078427,0.29594259,1.98216565
-5.10555278,6.85386575,0.11669794,0.48745957,0.99647099,3.72935156,0.32192338,2.12308148
-5.09954977,7.24585485,0.12108506,0.52255897,1.05939093,3.90974797,0.34846259,2.26615158
-5.09354677,7.62698062,0.12521353,0.55727538,1.12250419,4.07915260,0.37528767,2.40976913
-5.08754377,7.99194611,0.12901577,0.59118673,1.18502849,4.23482252,0.40210056,2.55219150
-5.08154077,8.33548886,0.13242720,0.62386462,1.24613884,4.37417003,0.42858356,2.69157799
-5.07553777,8.65251792,0.13538834,0.65488410,1.30498683,4.49483747,0.45440619,2.82603306
-5.06953477,8.93825036,0.13784663,0.68383381,1.36072150,4.59476641,0.47923298,2.95365341
-5.06353177,9.18834187,0.13975818,0.71032623,1.41251117,4.67225837,0.50273179,3.07257747
-5.05752876,9.39900642,0.14108904,0.73400751,1.45956554,4.72602441,0.52458246,3.18103541
-5.05152576,9.56712031,0.14181621,0.75456664,1.50115708,4.75522167,0.54448548,3.27739775
-5.04552276,9.69030629,0.14192822,0.77174347,1.53664095,4.75947526,0.56217015,3.36022071
-5.03951976,9.76699468,0.14142532,0.78533534,1.56547271,4.73888481,0.57740206,3.42828640
-5.03351676,9.79645883,0.14031924,0.79520195,1.58722308,4.69401544,0.58998953,3.48063618
-5.02751376,9.77882379,0.13863255,0.80126832,1.60158900,4.62587389,0.59978858,3.51659576
-5.02151076,9.71504797,0.13639776,0.80352570,1.60840086,4.53587092,0.60670635,3.53579101
-5.01550775,9.60687868,0.13365597,0.80203028,1.60762523,4.42577176,0.61070278,3.53815369
-5.00950475,9.45678363,0.13045544,0.79689994,1.59936323,4.29763693,0.61179032,3.52391698
-5.00350175,9.26786155,0.12684992,0.78830903,1.58384464,4.15375601,0.61003200,3.49360103
-4.99749875,9.04373577,0.12289689,0.77648148,1.56141779,3.99657705,0.60553761,3.44798924
-4.99149575,8.78843538,0.11865578,0.76168252,1.53253611,3.82863469,0.59845849,3.38809645
-4.98549275,8.50626909,0.11418628,0.74420947,1.49774156,3.65247968,0.58898099,3.31513062
-4.97948974,8.20169695,0.10954674,0.72438187,1.45764601,3.47061233,0.57731911,3.23044979
-4.97348674,7.87920518,0.10479273,0.70253160,1.41291132,3.28542236,0.56370656,3.13551636
-4.96748374,7.54318899,0.09997583,0.67899316,1.36422894,3.09913697,0.54838873,3.03185089
-4.96148074,7.19784761,0.09514267,0.65409477,1.31230008,2.91377847,0.53161487,2.92098734
-4.95547774,6.84709512,0.09033428,0.62815047,1.25781709,2.73113256,0.51363093,2.80443173
-4.94947474,6.49448977,0.08558561,0.60145354,1.20144691,2.55272749,0.49467333,2.68362583
-4.94347174,6.14318321,0.08092544,0.57427154,1.14381707,2.37982405,0.47496379,2.55991716
-4.93746873,5.79589025,0.07637645,0.54684288,1.08550470,2.21341587,0.45470557,2.43453606
-4.93146573,5.45487859,0.07195559,0.51937508,1.02702872,2.05423885,0.43408098,2.30858034
-4.92546273,5.12197697,0.06767457,0.49204462,0.96884527,1.90278856,0.41325032,2.18300731
-4.91945973,4.79859940,0.06354054,0.46499813,0.91134619,1.75934395,0.39235193,2.05863291
-4.91345673,4.48578257,0.05955684,0.43835478,0.85486032,1.62399563,0.37150349,1.93613685
-4.90745373,4.18423284,0.05572380,0.41220946,0.79965706,1.49667700,0.35080393,1.81607291
-4.90145073,3.89437942,0.05203957,0.38663670,0.74595174,1.37719648,0.33033618,1.69888286
-4.89544772,3.61642995,0.04850088,0.36169464,0.69391225,1.26526929,0.31017001,1.58491285
-4.88944472,3.35042529,0.04510376,0.33742915,0.64366633,1.16054733,0.29036511,1.47443069
-4.88344172,3.09629057,0.04184412,0.31387754,0.59530888,1.06264611,0.27097393,1.36764287
-4.87743872,2.85388009,0.03871820,0.29107182,0.54890903,0.97116784,0.25204413,1.26471029
-4.87143572,2.62301454,0.03572297,0.26904126,0.50451635,0.88572020,0.23362060,1.16576176
-4.86543272,2.40350941,0.03285629,0.24781429,0.46216612,0.80593053,0.21574683,1.07090472
-4.85942971,2.19519442,0.03011699,0.22741951,0.42188337,0.73145555,0.19846571,0.98023298
-4.85342671,1.99792419,0.02750485,0.20788612,0.38368571,0.66198679,0.18181967,0.89383135
-4.84742371,1.81158115,0.02502045,0.18924355,0.34758495,0.59725237,0.16585036,0.81177749
-4.84142071,1.63607183,0.02266497,0.17152071,0.31358773,0.53701562,0.15059780,0.73414122
-4.83541771,1.47131815,0.02043993,0.15474471,0.28169523,0.48107134,0.13609936,0.66098205
-4.82941471,1.31724541,0.01834691,0.13893954,0.25190236,0.42924045,0.12238841,0.59234537
-4.82341171,1.17376859,0.01638726,0.12412452,0.22419650,0.38136360,0.10949309,0.52825799
-4.81740870,1.04077849,0.01456185,0.11031292,0.19855617,0.33729465,0.09743504,0.46872370
-4.81140570,0.91812911,0.01287083,0.09751083,0.17494982,0.29689427,0.08622840,0.41371924
-4.80540270,0.80562728,0.01131350,0.08571615,0.15333479,0.26002439,0.07587905,0.36319123
-4.79939970,0.70302525,0.00988812,0.07491817,0.13365681,0.22654362,0.06638421,0.31705433
-4.79339670,0.61001669,0.00859191,0.06509731,0.11584987,0.19630395,0.05773231,0.27519065
-4.78739370,0.52623617,0.00742102,0.05622541,0.09983666,0.16914866,0.04990330,0.23745073
-4.78139070,0.45126198,0.00637059,0.04826630,0.08552948,0.14491165,0.04286923,0.20365567
-4.77538769,0.38462190,0.00543485,0.04117663,0.07283158,0.12341779,0.03659505,0.17360057
-4.76938469,0.32580135,0.00460726,0.03490703,0.06163886,0.10448436,0.03103973,0.14705883
-4.76338169,0.27425333,0.00388064,0.02940342,0.05184181,0.08792325,0.02615743,0.12378707
-4.75737869,0.22940953,0.00324738,0.02460831,0.04332762,0.07354377,0.02189879,0.10353048
-4.75137569,0.19069186,0.00269961,0.02046228,0.03598225,0.06115575,0.01821222,0.08602826
-4.74537269,0.15752389,0.00222933,0.01690531,0.02969254,0.05057293,0.01504513,0.07101882
-4.73936968,0.12934174,0.00182865,0.01387806,0.02434812,0.04161624,0.01234512,0.05824466
-4.73336668,0.10560401,0.00148986,0.01132297,0.01984306,0.03411710,0.01006095,0.04745671
-4.72736368,0.08580051,0.00120558,0.00918533,0.01607741,0.02792049,0.00814343,0.03841796
-4.72136068,0.06945967,0.00096887,0.00741399,0.01295830,0.02288777,0.00654612,0.03090641
-4.71535768,0.05615465,0.00077328,0.00596210,0.01040092,0.01889935,0.00522580,0.02471726
-4.70935468,0.04550818,0.00061291,0.00478750,0.00832913,0.01585722,0.00414286,0.01966443
-4.70335168,0.03719624,0.00048242,0.00385313,0.00667589,0.01368725,0.00326147,0.01558139
-4.69734867,0.03095093,0.00037707,0.00312718,0.00538344,0.01234152,0.00254966,0.01232143
-4.69134567,0.02656252,0.00029267,0.00258323,0.00440338,0.01180067,0.00197924,0.00975750
-4.68534267,0.02388107,0.00022556,0.00220026,0.00369658,0.01207628,0.00152563,0.00778157
-4.67933967,0.02281772,0.00017262,0.00196264,0.00323300,0.01321338,0.00116770,0.00630386
-4.67333667,0.02334584,0.00013117,0.00186007,0.00299149,0.01529305,0.00088744,0.00525177
-4.66733367,0.02550203,0.00009897,0.00188748,0.00295955,0.01843516,0.00066967,0.00456874
-4.66133067,0.02938708,0.00007415,0.00204498,0.00313303,0.02280099,0.00050176,0.00421310
-4.65532766,0.03516679,0.00005516,0.00233770,0.00351591,0.02859583,0.00037328,0.00415686
-4.64932466,0.04307241,0.00004074,0.00277572,0.00411999,0.03607109,0.00027573,0.00438454
-4.64332166,0.05340063,0.00002988,0.00337393,0.00496458,0.04552596,0.00020222,0.00489210
-4.63731866,0.06651259,0.00002175,0.00415182,0.00607617,0.05730807,0.00014725,0.00568580
-4.63131566,0.08283173,0.00001573,0.00513323,0.00748798,0.07181292,0.00010646,0.00678115
-4.62531266,0.10283993,0.00001129,0.00634607,0.00923939,0.08948172,0.00007642,0.00820179
-4.61930965,0.12707155,0.00000805,0.00782179,0.01137524,0.11079715,0.00005447,0.00997838
-4.61330665,0.15610487,0.00000569,0.00959487,0.01394492,0.13627683,0.00003855,0.01214732
-4.60730365,0.19055069,0.00000400,0.01170197,0.01700120,0.16646402,0.00002709,0.01474939
-4.60130065,0.23103762,0.00000279,0.01418104,0.02059883,0.20191532,0.00001891,0.01782823
-4.59529765,0.27819392,0.00000193,0.01707014,0.02479284,0.24318540,0.00001311,0.02142859
-4.58929465,0.33262604,0.00000133,0.02040610,0.02963655,0.29080849,0.00000904,0.02559446
-4.58329165,0.39489375,0.00000091,0.02422297,0.03517932,0.34527703,0.00000622,0.03036691
-4.57728864,0.46548261,0.00000062,0.02855030,0.04146403,0.40701779,0.00000428,0.03578182
-4.57128564,0.54477425,0.00000043,0.03341130,0.04852445,0.47636608,0.00000298,0.04186751
-4.56528264,0.63301541,0.00000030,0.03882095,0.05638244,0.55353881,0.00000215,0.04864224
-4.55927964,0.73028713,0.00000022,0.04478410,0.06504519,0.63860758,0.00000167,0.05611179
-4.55327664,0.83647512,0.00000017,0.05129364,0.07450264,0.73147289,0.00000147,0.06426719
-4.54727364,0.95124334,0.00000016,0.05832887,0.08472511,0.83184099,0.00000151,0.07308265
-4.54127064,1.07401201,0.00000017,0.06585417,0.09566139,0.93920466,0.00000180,0.08251389
-4.53526763,1.20394208,0.00000021,0.07381805,0.10723741,1.05282957,0.00000238,0.09249699
-4.52926463,1.33992748,0.00000027,0.08215265,0.11935565,1.17174742,0.00000331,0.10294788
-4.52326163,1.48059672,0.00000038,0.09077389,0.13189533,1.29475721,0.00000472,0.11376254
-4.51725863,1.62432476,0.00000054,0.09958217,0.14471367,1.42043541,0.00000677,0.12481807
-4.51125563,1.76925590,0.00000077,0.10846377,0.15764805,1.54715581,0.00000971,0.13597458
-4.50525263,1.91333783,0.00000109,0.11729299,0.17051928,1.67311895,0.00001386,0.14707809
-4.49924962,2.05436637,0.00000153,0.12593488,0.18313589,1.79639091,0.00001968,0.15796423
-4.49324662,2.19004007,0.00000215,0.13424859,0.19529933,1.91495056,0.00002777,0.16846281
-4.48724362,2.31802299,0.00000300,0.14209124,0.20680998,2.02674388,0.00003892,0.17840308
-4.48124062,2.43601357,0.00000415,0.14932216,0.21747385,2.12974352,0.00005419,0.18761960
-4.47523762,2.54181715,0.00000570,0.15580736,0.22710964,2.22201132,0.00007494,0.19595846
-4.46923462,2.63341926,0.00000778,0.16142401,0.23555608,2.30176140,0.00010294,0.20328374
-4.46323162,2.70905660,0.00001054,0.16606487,0.24267910,2.36742102,0.00014045,0.20948391
-4.45722861,2.76728270,0.00001418,0.16964229,0.24837872,2.41768665,0.00019035,0.21447797
-4.45122561,2.80702550,0.00001894,0.17209180,0.25259536,2.45157263,0.00025625,0.21822114
-4.44522261,2.82763414,0.00002512,0.17337498,0.25531533,2.46845035,0.00034269,0.22070990
-4.43921961,2.82891305,0.00003309,0.17348163,0.25657527,2.46807602,0.00045526,0.22198621
-4.43321661,2.81114193,0.00004327,0.17243100,0.25646548,2.45060599,0.00060082,0.22214074
-4.42721361,2.77508068,0.00005619,0.17027218,0.25513194,2.41659872,0.00078772,0.22131511
-4.42121061,2.72195954,0.00007245,0.16708349,0.25277710,2.36700381,0.00102602,0.21970301
-4.41520760,2.65345488,0.00009276,0.16297110,0.24965923,2.30313836,0.00132774,0.21755025
-4.40920460,2.57165208,0.00011793,0.15806679,0.24609058,2.22665228,0.00170706,0.21515372
-4.40320160,2.47899736,0.00014888,0.15252505,0.24243429,2.13948403,0.00218063,0.21285937
-4.39719860,2.37824078,0.00018664,0.14651966,0.23910023,2.04380913,0.00276773,0.21105914
-4.39119560,2.27237308,0.00023233,0.14023989,0.23653977,1.94198362,0.00349050,0.21018712
-4.38519260,2.16455869,0.00028720,0.13388643,0.23523969,1.83648502,0.00437408,0.21071476
-4.37918959,2.05806765,0.00035256,0.12766727,0.23571526,1.72985315,0.00544672,0.21314536
-4.37318659,1.95620851,0.00042980,0.12179368,0.23850258,1.62463289,0.00673979,0.21800779
-4.36718359,1.86226424,0.00052033,0.11647628,0.24415029,1.52332073,0.00828768,0.22584940
-4.36118059,1.77943236,0.00062559,0.11192145,0.25321062,1.42831655,0.01012763,0.23722822
-4.35517759,1.71077052,0.00074697,0.10832800,0.26622985,1.34188152,0.01229940,0.25270430
-4.34917459,1.65914772,0.00088579,0.10588423,0.28373820,1.26610260,0.01484478,0.27283023
-4.34317159,1.62720129,0.00104326,0.10476526,0.30623928,1.20286370,0.01780695,0.29814086
-4.33716858,1.61729932,0.00122038,0.10513078,0.33419894,1.15382314,0.02122966,0.32914208
-4.33116558,1.63150785,0.00141793,0.10712298,0.36803395,1.12039669,0.02515624,0.36629891
-4.32516258,1.67156211,0.00163641,0.11086476,0.40810033,1.10374546,0.02962843,0.41002285
-4.31915958,1.73884120,0.00187598,0.11645814,0.45468185,1.10476759,0.03468505,0.46065879
-4.31315658,1.83434555,0.00213640,0.12398279,0.50797877,1.12409301,0.04036055,0.51847164
-4.30715358,1.95867679,0.00241703,0.13349470,0.56809730,1.16208034,0.04668342,0.58363317
