energy_ev,total_up,Ge_p_up,Ge_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.85592796,3.67396424,0.92782537,0.00000000,2.01825662,1.60613321,0.01075205,1.12340049
-5.84992496,3.66047528,0.91632894,0.00000000,2.02741867,1.59773517,0.01036608,1.12417903
-5.84392196,3.65306369,0.90794741,0.00000000,2.04137973,1.59303606,0.00999361,1.12482479
-5.83791896,3.65242689,0.90283533,0.00000000,2.06052657,1.59235630,0.00963777,1.12542980
-5.83191596,3.65916130,0.90109120,0.00000000,2.08515212,1.59595100,0.00930179,1.12609911
-5.82591296,3.67371866,0.90275215,0.00000000,2.11543207,1.60399225,0.00898887,1.12693737
-5.81990995,3.69636512,0.90778994,0.00000000,2.15140456,1.61655271,0.00870218,1.12803531
-5.81390695,3.72714566,0.91610853,0.00000000,2.19295389,1.63359188,0.00844470,1.12945710
-5.80790395,3.76585625,0.92754357,0.00000000,2.23979926,1.65494599,0.00821918,1.13122951
-5.80190095,3.81202586,0.94186395,0.00000000,2.29148915,1.68032257,0.00802803,1.13333355
-5.79589795,3.86490981,0.95877560,0.00000000,2.34740184,1.70930030,0.00787324,1.13569912
-5.78989495,3.92349553,0.97792741,0.00000000,2.40675224,1.74133458,0.00775632,1.13820320
-5.78389195,3.98652114,0.99891943,0.00000000,2.46860490,1.77576916,0.00767819,1.14067160
-5.77788894,4.05250643,1.02131291,0.00000000,2.53189308,1.81185340,0.00763913,1.14288428
-5.77188594,4.11979544,1.04464218,0.00000000,2.59544313,1.84876492,0.00763871,1.14458402
-5.76588294,4.18660899,1.06842786,0.00000000,2.65800354,1.88563666,0.00767576,1.14548784
-5.75987994,4.25110505,1.09219105,0.00000000,2.71827770,1.92158753,0.00774831,1.14530065
-5.75387694,4.31144447,1.11546808,0.00000000,2.77495938,1.95575507,0.00785360,1.14373026
-5.74787394,4.36585912,1.13782524,0.00000000,2.82676965,1.98732899,0.00798809,1.14050299
-5.74187094,4.41271947,1.15887302,0.00000000,2.87249405,2.01558384,0.00814746,1.13537890
-5.73586793,4.45059855,1.17827931,0.00000000,2.91101884,2.03990942,0.00832673,1.12816582
-5.72986493,4.47832929,1.19578105,0.00000000,2.94136499,2.05983734,0.00852028,1.11873145
-5.72386193,4.49505272,1.21119383,0.00000000,2.96271881,2.07506252,0.00872204,1.10701272
-5.71785893,4.50025461,1.22441904,0.00000000,2.97445814,2.08545841,0.00892556,1.09302196
-5.71185593,4.49378898,1.23544812,0.00000000,2.97617321,2.09108515,0.00912424,1.07684960
-5.70585293,4.47588714,1.24436377,0.00000000,2.96768131,2.09219009,0.00931148,1.05866309
-5.69984992,4.44715190,1.25133781,0.00000000,2.94903484,2.08920046,0.00948085,1.03870220
-5.69384692,4.40853700,1.25662571,0.00000000,2.92052229,2.08270847,0.00962634,1.01727088
-5.68784392,4.36131257,1.26055784,0.00000000,2.88266202,2.07344917,0.00974250,0.99472613
-5.68184092,4.30701805,1.26352761,0.00000000,2.83618904,2.06227210,0.00982464,0.97146435
-5.67583792,4.24740456,1.26597683,0.00000000,2.78203513,2.05010770,0.00986895,0.94790586
-5.66983492,4.18436904,1.26837884,0.00000000,2.72130277,2.03793004,0.00987266,0.92447847
-5.66383192,4.11988297,1.27121984,0.00000000,2.65523395,2.02671725,0.00983409,0.90160060
-5.65782891,4.05591874,1.27497917,0.00000000,2.58517466,2.01741149,0.00975272,0.87966504
-5.65182591,3.99437656,1.28010932,0.00000000,2.51253639,2.01088007,0.00962915,0.85902390
-5.64582291,3.93701513,1.28701650,0.00000000,2.43875601,2.00787948,0.00946511,0.83997544
-5.63981991,3.88538893,1.29604250,0.00000000,2.36525536,2.00902383,0.00926331,0.82275353
-5.63381691,3.84079458,1.30744873,0.00000000,2.29340211,2.01475908,0.00902741,0.80751995
-5.62781391,3.80422871,1.32140330,0.00000000,2.22447342,2.02534434,0.00876177,0.79436004
-5.62181091,3.77635883,1.33797162,0.00000000,2.15962358,2.04084091,0.00847136,0.78328182
-5.61580790,3.75750847,1.35711123,0.00000000,2.09985706,2.06110970,0.00816157,0.77421849
-5.60980490,3.74765719,1.37867120,0.00000000,2.04600798,2.08581721,0.00783799,0.76703440
-5.60380190,3.74645526,1.40239626,0.00000000,1.99872663,2.11444978,0.00750627,0.76153397
-5.59779890,3.75325235,1.42793574,0.00000000,1.95847369,2.14633567,0.00717194,0.75747330
-5.59179590,3.76713902,1.45485699,0.00000000,1.92552217,2.18067400,0.00684031,0.75457394
-5.58579290,3.78699897,1.48266290,0.00000000,1.89996688,2.21656942,0.00651632,0.75253818
-5.57978989,3.81156985,1.51081283,0.00000000,1.88174079,2.25307102,0.00620447,0.75106522
-5.57378689,3.83950988,1.53874609,0.00000000,1.87063743,2.28921390,0.00590880,0.74986748
-5.56778389,3.86946730,1.56590704,0.00000000,1.86633791,2.32406161,0.00563285,0.74868644
-5.56178089,3.90014953,1.59177062,0.00000000,1.86844128,2.35674766,0.00537970,0.74730715
-5.55577789,3.93038893,1.61586715,0.00000000,1.87649638,2.38651436,0.00515200,0.74557096
-5.54977489,3.95920215,1.63780527,0.00000000,1.89003339,2.41274719,0.00495202,0.74338578
-5.54377189,3.98584034,1.65729185,0.00000000,1.90859347,2.43500340,0.00478177,0.74073336
-5.53776888,4.00982797,1.67414783,0.00000000,1.93175456,2.45303330,0.00464305,0.73767342
-5.53176588,4.03098821,1.68831923,0.00000000,1.95915207,2.46679358,0.00453753,0.73434418
-5.52576288,4.04945389,1.69988256,0.00000000,1.99049313,2.47645171,0.00446688,0.73095934
-5.51975988,4.06566311,1.70904428,0.00000000,2.02556357,2.48238143,0.00443277,0.72780151
-5.51375688,4.08033991,1.71613428,0.00000000,2.06422728,2.48514926,0.00443700,0.72521235
-5.50775388,4.09446039,1.72159339,0.00000000,2.10641793,2.48549258,0.00448147,0.72357971
-5.50175088,4.10920611,1.72595539,0.00000000,2.15212363,2.48429016,0.00456824,0.72332221
-5.49574787,4.12590640,1.72982443,0.00000000,2.20136542,2.48252633,0.00469949,0.72487199
-5.48974487,4.14597251,1.73384857,0.00000000,2.25417105,2.48125018,0.00487752,0.72865614
-5.48374187,4.17082629,1.73869072,0.00000000,2.31054584,2.48153159,0.00510467,0.73507766
-5.47773887,4.20182678,1.74499829,0.00000000,2.37044232,2.48441579,0.00538325,0.74449670
-5.47173587,4.24019810,1.75337295,0.00000000,2.43373115,2.49087847,0.00571548,0.75721282
-5.46573287,4.28696196,1.76434181,0.00000000,2.50017503,2.50178317,0.00610335,0.77344911
-5.45972986,4.34287785,1.77833142,0.00000000,2.56940787,2.51784293,0.00654853,0.79333883
-5.45372686,4.40839398,1.79564581,0.00000000,2.64092073,2.53958760,0.00705222,0.81691516
-5.44772386,4.48361097,1.81644961,0.00000000,2.71405595,2.56733832,0.00761504,0.84410450
-5.44172086,4.56826028,1.84075695,0.00000000,2.78801045,2.60119012,0.00823693,0.87472382
-5.43571786,4.66169827,1.86842673,0.00000000,2.86184822,2.64100339,0.00891696,0.90848206
-5.42971486,4.76291627,1.89916447,0.00000000,2.93452206,2.68640442,0.00965329,0.94498563
-5.42371186,4.87056601,1.93253045,0.00000000,3.00490354,2.73679510,0.01044304,0.98374789
-5.41770885,4.98299944,1.96795399,0.00000000,3.07181984,2.79137104,0.01128221,1.02420214
-5.41170585,5.09832083,2.00475285,0.00000000,3.13409558,2.84914739,0.01216564,1.06571775
-5.40570285,5.21444878,2.04215701,0.00000000,3.19059745,2.90899124,0.01308697,1.10761855
-5.39969985,5.32918519,2.07933555,0.00000000,3.24027918,2.96965895,0.01403865,1.14920293
-5.39369685,5.44028800,2.11542548,0.00000000,3.28222423,3.02983698,0.01501196,1.18976466
-5.38769385,5.54554440,2.14956102,0.00000000,3.31568385,3.08818437,0.01599711,1.22861362
-5.38169085,5.64284119,2.18090223,0.00000000,3.34010815,3.14337519,0.01698334,1.26509557
-5.37568784,5.73022929,2.20866159,0.00000000,3.35516848,3.19413912,0.01795905,1.29861005
-5.36968484,5.80597983,2.23212762,0.00000000,3.36076971,3.23929885,0.01891202,1.32862590
-5.36368184,5.86862961,2.25068460,0.00000000,3.35705158,3.27780277,0.01982958,1.35469363
-5.35767884,5.91701447,2.26382775,0.00000000,3.34437926,3.30875194,0.02069891,1.37645434
-5.35167584,5.95028970,2.27117359,0.00000000,3.32332333,3.33142064,0.02150728,1.39364487
-5.34567284,5.96793744,2.27246535,0.00000000,3.29463058,3.34527000,0.02224232,1.40609928
-5.33966983,5.96976145,2.26757356,0.00000000,3.25918727,3.34995466,0.02289233,1.41374663
-5.33366683,5.95587047,2.25649222,0.00000000,3.21797680,3.34532255,0.02344657,1.41660552
-5.32766383,5.92665176,2.23933110,0.00000000,3.17203436,3.33140848,0.02389553,1.41477582
-5.32166083,5.88273667,2.21630488,0.00000000,3.12240091,3.30842200,0.02423119,1.40842817
-5.31565783,5.82496072,2.18771982,0.00000000,3.07007912,3.27673059,0.02444722,1.39779199
-5.30965483,5.75432023,2.15395890,0.00000000,3.01599334,3.23683911,0.02453918,1.38314256
-5.30365183,5.67192794,2.11546597,0.00000000,2.96095580,3.18936661,0.02450468,1.36478811
-5.29764882,5.57896969,2.07272988,0.00000000,2.90564036,3.13502149,0.02434343,1.34305737
-5.29164582,5.47666393,2.02626895,0.00000000,2.85056493,3.07457617,0.02405729,1.31828829
-5.28564282,5.36622562,1.97661646,0.00000000,2.79608303,3.00884202,0.02365026,1.29081829
-5.27963982,5.24883553,1.92430739,0.00000000,2.74238433,2.93864557,0.02312839,1.26097651
-5.27363682,5.12561570,1.86986676,0.00000000,2.68950365,2.86480657,0.02249968,1.22907806
-5.26763382,4.99761130,1.81379965,0.00000000,2.63733729,2.78811847,0.02177392,1.19542045
-5.26163082,4.86577876,1.75658288,0.00000000,2.58566533,2.70933181,0.02096247,1.16028206
-5.25562781,4.73097993,1.69865843,0.00000000,2.53417829,2.62914069,0.02007806,1.12392238
-5.24962481,4.59398149,1.64042855,0.00000000,2.48250621,2.54817263,0.01913451,1.08658379
-5.24362181,4.45545897,1.58225221,0.00000000,2.43024864,2.46698166,0.01814655,1.04849441
-5.23761881,4.31600447,1.52444315,0.00000000,2.37700358,2.38604487,0.01712949,1.00987173
-5.23161581,4.17613712,1.46726913,0.00000000,2.32239415,2.30576202,0.01609905,0.97092646
-5.22561281,4.03631556,1.41095242,0.00000000,2.26609165,2.22645822,0.01507107,0.93186635
-5.21960980,3.89695162,1.35567149,0.00000000,2.20783418,2.14838929,0.01406137,0.89289960
-5.21360680,3.75842440,1.30156372,0.00000000,2.14744040,2.07174960,0.01308553,0.85423753
-5.20760380,3.62109438,1.24872926,0.00000000,2.08481809,1.99668187,0.01215875,0.81609651
-5.20160080,3.48531693,1.19723569,0.00000000,2.01996780,1.92328865,0.01129573,0.77869882
-5.19559780,3.35145491,1.14712366,0.00000000,1.95298194,1.85164493,0.01051055,0.74227262
-5.18959480,3.21989005,1.09841324,0.00000000,1.88403995,1.78181143,0.00981659,0.70705094
-5.18359180,3.09103287,1.05111080,0.00000000,1.81340034,1.71384804,0.00922642,0.67326993
-5.17758879,2.96533085,1.00521627,0.00000000,1.74139036,1.64782678,0.00875178,0.64116630
-5.17158579,2.84327474,0.96073056,0.00000000,1.66839430,1.58384391,0.00840343,0.61097440
-5.16558279,2.72540271,0.91766271,0.00000000,1.59484104,1.52203053,0.00819107,0.58292281
-5.15957979,2.61230213,0.87603666,0.00000000,1.52119168,1.46256118,0.00812326,0.55723081
-5.15357679,2.50460890,0.83589725,0.00000000,1.44792775,1.40566013,0.00820719,0.53410473
-5.14757379,2.40300396,0.79731508,0.00000000,1.37554036,1.35160490,0.00844858,0.51373436
-5.14157079,2.30820701,0.76039015,0.00000000,1.30452066,1.30072678,0.00885142,0.49628948
-5.13556778,2.22096726,0.72525391,0.00000000,1.23535163,1.25340828,0.00941778,0.48191650
-5.12956478,2.14205128,0.69206958,0.00000000,1.16850111,1.21007738,0.01014753,0.47073543
-5.12356178,2.07222809,0.66103075,0.00000000,1.10441618,1.17119878,0.01103809,0.46283696
-5.11755878,2.01225171,0.63235819,0.00000000,1.04351838,1.13726233,0.01208423,0.45827987
-5.11155578,1.96284158,0.60629490,0.00000000,0.98619985,1.10876909,0.01327778,0.45708881
-5.10555278,1.92466140,0.58309962,0.00000000,0.93281995,1.08621530,0.01460752,0.45925234
-5.09954977,1.89829708,0.56303899,0.00000000,0.88370226,1.07007509,0.01605904,0.46472151
-5.09354677,1.88423451,0.54637865,0.00000000,0.83913179,1.06078234,0.01761473,0.47340894
-5.08754377,1.88283803,0.53337362,0.00000000,0.79935231,1.05871244,0.01925385,0.48518851
-5.08154077,1.89433057,0.52425824,0.00000000,0.76456370,1.06416480,0.02095272,0.49989588
-5.07553777,1.91877619,0.51923619,0.00000000,0.73491944,1.07734656,0.02268505,0.51732973
-5.06953477,1.95606609,0.51847090,0.00000000,0.71052435,1.09835840,0.02442237,0.53725406
-5.06353177,2.00590865,0.52207670,0.00000000,0.69143252,1.12718297,0.02613461,0.55940133
-5.05752876,2.06782429,0.53011116,0.00000000,0.67764587,1.16367646,0.02779073,0.58347661
-5.05152576,2.14114552,0.54256884,0.00000000,0.66911324,1.20756375,0.02935954,0.60916275
-5.04552276,2.22502251,0.55937677,0.00000000,0.66573033,1.25843756,0.03081046,0.63612616
-5.03951976,2.31843419,0.58039195,0.00000000,0.66734060,1.31576151,0.03211444,0.66402346
-5.03351676,2.42020470,0.60540085,0.00000000,0.67373713,1.37887739,0.03324477,0.69250843
-5.02751376,2.52902480,0.63412115,0.00000000,0.68466560,1.44701634,0.03417793,0.72123919
-5.02151076,2.64347763,0.66620565,0.00000000,0.69982832,1.51931364,0.03489428,0.74988531
-5.01550775,2.76206786,0.70124826,0.00000000,0.71888921,1.59482671,0.03537876,0.77813449
-5.00950475,2.88325343,0.73879198,0.00000000,0.74147970,1.67255583,0.03562130,0.80569856
-5.00350175,3.00547867,0.77833856,0.00000000,0.76720529,1.75146658,0.03561717,0.83231854
-4.99749875,3.12720750,0.81935955,0.00000000,0.79565261,1.83051364,0.03536710,0.85776849
-4.99149575,3.24695573,0.86130847,0.00000000,0.82639673,1.90866467,0.03487725,0.88185798
-4.98549275,3.36332115,0.90363348,0.00000000,0.85900851,1.98492374,0.03415889,0.90443310
-4.97948974,3.47501025,0.94579035,0.00000000,0.89306170,2.05835318,0.03322807,0.92537596
-4.97348674,3.58086093,0.98725512,0.00000000,0.92813967,2.12809332,0.03210492,0.94460273
-4.96748374,3.67986021,1.02753602,0.00000000,0.96384148,2.19337915,0.03081306,0.96206031
-4.96148074,3.77115661,1.06618431,0.00000000,0.99978728,2.25355366,0.02937869,0.97772189
-4.95547774,3.85406702,1.10280369,0.00000000,1.03562286,2.30807714,0.02782977,0.99158166
-4.94947474,3.92807807,1.13705792,0.00000000,1.07102348,2.35653260,0.02619511,1.00364891
-4.94347174,3.99284254,1.16867658,0.00000000,1.10569682,2.39862711,0.02450353,1.01394202
-4.93746873,4.04817130,1.19745877,0.00000000,1.13938543,2.43418934,0.02278302,1.02248252
-4.93146573,4.09402174,1.22327492,0.00000000,1.17186852,2.46316385,0.02105999,1.02928981
-4.92546273,4.13048370,1.24606663,0.00000000,1.20296352,2.48560253,0.01935869,1.03437666
-4.91945973,4.15776410,1.26584492,0.00000000,1.23252738,2.50165407,0.01770067,1.03774602
-4.91345673,4.17617131,1.28268696,0.00000000,1.26045793,2.51155211,0.01610444,1.03938912
-4.90745373,4.18610041,1.29673173,0.00000000,1.28669524,2.51560297,0.01458525,1.03928530
-4.90145073,4.18802021,1.30817481,0.00000000,1.31122317,2.51417361,0.01315497,1.03740338
-4.89544772,4.18246279,1.31726264,0.00000000,1.33407105,2.50768056,0.01182216,1.03370471
-4.88944472,4.17001582,1.32428645,0.00000000,1.35531537,2.49658023,0.01059223,1.02814771
-4.88344172,4.15131797,1.32957613,0.00000000,1.37508128,2.48136097,0.00946764,1.02069364
-4.87743872,4.12705696,1.33349407,0.00000000,1.39354372,2.46253701,0.00844825,1.01131334
-4.87143572,4.09796979,1.33642910,0.00000000,1.41092769,2.44064413,0.00753167,0.99999451
-4.86543272,4.06484439,1.33879047,0.00000000,1.42750755,2.41623685,0.00671365,0.98674909
-4.85942971,4.02852157,1.34100178,0.00000000,1.44360476,2.38988660,0.00598850,0.97162031
-4.85342671,3.98989631,1.34349476,0.00000000,1.45958388,2.36218044,0.00534949,0.95468885
-4.84742371,3.94991709,1.34670278,0.00000000,1.47584647,2.33371968,0.00478919,0.93607787
-4.84142071,3.90958248,1.35105396,0.00000000,1.49282294,2.30511766,0.00429987,0.91595623
-4.83541771,3.86993389,1.35696373,0.00000000,1.51096200,2.27699641,0.00387374,0.89453991
-4.82941471,3.83204420,1.36482698,0.00000000,1.53071818,2.24998149,0.00350323,0.87209124
-4.82341171,3.79700182,1.37500960,0.00000000,1.55253754,2.22469493,0.00318117,0.84891588
-4.81740870,3.76589044,1.38783977,0.00000000,1.57684192,2.20174604,0.00290097,0.82535765
-4.81140570,3.73976493,1.40359905,0.00000000,1.60401257,2.18172030,0.00265670,0.80179135
-4.80540270,3.71962412,1.42251360,0.00000000,1.63437357,2.16516655,0.00244315,0.77861375
-4.79939970,3.70638172,1.44474582,0.00000000,1.66817588,2.15258299,0.00225585,0.75623320
-4.79339670,3.70083644,1.47038683,0.00000000,1.70558285,2.14440249,0.00209108,0.73505829
-4.78739370,3.70364294,1.49944998,0.00000000,1.74665768,2.14097802,0.00194578,0.71548601
-4.78139070,3.71528476,1.53186590,0.00000000,1.79135374,2.14256881,0.00181755,0.69788979
-4.77538769,3.73605070,1.56747922,0.00000000,1.83950804,2.14932793,0.00170457,0.68260823
-4.76938469,3.76601574,1.60604720,0.00000000,1.89083824,2.16129202,0.00160547,0.66993460
-4.76338169,3.80502747,1.64724042,0.00000000,1.94494355,2.17837366,0.00151932,0.66010775
-4.75737869,3.85269861,1.69064550,0.00000000,2.00130929,2.20035682,0.00144552,0.65330474
-4.75137569,3.90840612,1.73576997,0.00000000,2.05931507,2.22689565,0.00138371,0.64963530
-4.74537269,3.97129697,1.78204898,0.00000000,2.11824630,2.25751691,0.00133376,0.64913844
-4.73936968,4.04030042,1.82885385,0.00000000,2.17730858,2.29162589,0.00129568,0.65178115
-4.73336668,4.11414658,1.87550227,0.00000000,2.23564440,2.32851591,0.00126957,0.65745924
-4.72736368,4.19139070,1.92126994,0.00000000,2.29235174,2.36738113,0.00125564,0.66600021
-4.72136068,4.27044261,1.96540350,0.00000000,2.34650392,2.40733245,0.00125418,0.67716790
-4.71535768,4.34960068,2.00713455,0.00000000,2.39717020,2.44741626,0.00126555,0.69066892
-4.70935468,4.42708945,2.04569459,0.00000000,2.44343671,2.48663551,0.00129024,0.70616029
-4.70335168,4.50110043,2.08033083,0.00000000,2.48442723,2.52397294,0.00132883,0.72325835
-4.69734867,4.56983497,2.11032256,0.00000000,2.51932350,2.55841578,0.00138210,0.74154844
-4.69134567,4.63154859,2.13499794,0.00000000,2.54738474,2.58898162,0.00145103,0.76059511
-4.68534267,4.68459585,2.15375107,0.00000000,2.56796608,2.61474476,0.00153687,0.77995266
-4.67933967,4.72747470,2.16605878,0.00000000,2.58053568,2.63486247,0.00164115,0.79917562
-4.67333667,4.75886933,2.17149702,0.00000000,2.58469023,2.64860051,0.00176578,0.81782908
-4.66733367,4.77769041,2.16975614,0.00000000,2.58016851,2.65535703,0.00191303,0.83549849
-4.66133067,4.78311143,2.16065470,0.00000000,2.56686270,2.65468428,0.00208555,0.85179882
-4.65532766,4.77459980,2.14415103,0.00000000,2.54482713,2.64630706,0.00228640,0.86638279
-4.64932466,4.75194164,2.12035194,0.00000000,2.51428385,2.63013724,0.00251898,0.87894820
-4.64332166,4.71525883,2.08951809,0.00000000,2.47562494,2.60628360,0.00278700,0.88924387
-4.63731866,4.66501728,2.05206518,0.00000000,2.42941093,2.57505626,0.00309439,0.89707445
-4.63131566,4.60202560,2.00856074,0.00000000,2.37636510,2.53696522,0.00344516,0.90230357
-4.62531266,4.52742350,1.95971604,0.00000000,2.31736348,2.49271265,0.00384328,0.90485566
-4.61930965,4.44265976,1.90637310,0.00000000,2.25342042,2.44317898,0.00429249,0.90471607
-4.61330665,4.34945989,1.84948681,0.00000000,2.18566979,2.38940271,0.00479607,0.90192958
-4.60730365,4.24978409,1.79010260,0.00000000,2.11534212,2.33255466,0.00535665,0.89659738
-4.60130065,4.14577668,1.72933016,0.00000000,2.04373808,2.27390719,0.00597595,0.88887252
-4.59529765,4.03970837,1.66831406,0.00000000,1.97219890,2.21479941,0.00665457,0.87895394
-4.58929465,3.93391329,1.60820222,0.00000000,1.90207458,2.15659955,0.00739173,0.86707930
-4.58329165,3.83072292,1.55011344,0.00000000,1.83469077,2.10066582,0.00818509,0.85351676
-4.57728864,3.73239924,1.49510509,0.00000000,1.77131539,2.04830715,0.00903058,0.83855607
-4.57128564,3.64106949,1.44414236,0.00000000,1.71312588,2.00074531,0.00992229,0.82249908
-4.56528264,3.55866493,1.39807004,0.00000000,1.66117846,1.95907969,0.01085240,0.80565025
-4.55927964,3.48686577,1.35758821,0.00000000,1.61638000,1.92425606,0.01181122,0.78830724
-4.55327664,3.42705414,1.32323246,0.00000000,1.57946384,1.89704041,0.01278727,0.77075209
-4.54727364,3.38027682,1.29535958,0.00000000,1.55096996,1.87799862,0.01376746,0.75324321
-4.54127064,3.34721860,1.27413913,0.00000000,1.53123042,1.86748255,0.01473735,0.73600852
-4.53526763,3.32818720,1.25955105,0.00000000,1.52036030,1.86562290,0.01568148,0.71923991
-4.52926463,3.32310967,1.25138940,0.00000000,1.51825448,1.87232861,0.01658376,0.70308934
-4.52326163,3.33154015,1.24927186,0.00000000,1.52459035,1.88729282,0.01742792,0.68766646
-4.51725863,3.35267823,1.25265449,0.00000000,1.53883621,1.91000447,0.01819803,0.67303804
-4.51125563,3.38539672,1.26085115,0.00000000,1.56026516,1.93976519,0.01887894,0.65922898
-4.50525263,3.42827759,1.27305663,0.00000000,1.58797402,1.97571037,0.01945685,0.64622489
-4.49924962,3.47965452,1.28837266,0.00000000,1.62090668,2.01683350,0.01991971,0.63397608
-4.49324662,3.53766026,1.30583577,0.00000000,1.65788119,2.06201296,0.02025766,0.62240267
-4.48724362,3.60027735,1.32444592,0.00000000,1.69761994,2.11004013,0.02046340,0.61140059
-4.48124062,3.66539047,1.34319516,0.00000000,1.73878198,2.15964818,0.02053242,0.60084828
-4.47523762,3.73083899,1.36109519,0.00000000,1.77999677,2.20954063,0.02046318,0.59061367
-4.46923462,3.79446854,1.37720318,0.00000000,1.81989835,2.25841928,0.02025716,0.58056128
-4.46323162,3.85418043,1.39064511,0.00000000,1.85715923,2.30501088,0.01991878,0.57055913
-4.45722861,3.90797819,1.40063614,0.00000000,1.89052304,2.34809238,0.01945532,0.56048524
-4.45122561,3.95401049,1.40649756,0.00000000,1.91883514,2.38651447,0.01887658,0.55023367
-4.44522261,3.99061005,1.40767014,0.00000000,1.94107055,2.41922342,0.01819459,0.53971974
-4.43921961,4.01632804,1.40372359,0.00000000,1.95635833,2.44528093,0.01742323,0.52888450
-4.43321661,4.02996392,1.39436237,0.00000000,1.96400193,2.46388213,0.01657770,0.51769835
-4.42721361,4.03059016,1.37942772,0.00000000,1.96349494,2.47437156,0.01567416,0.50616374
-4.42121061,4.01757184,1.35889619,0.00000000,1.95453183,2.47625692,0.01472915,0.49431684
-4.41520760,3.99058069,1.33287491,0.00000000,1.93701343,2.46922042,0.01375920,0.48222838
-4.40920460,3.94960321,1.30159395,0.00000000,1.91104689,2.45312735,0.01278033,0.47000341
-4.40320160,3.89494254,1.26539606,0.00000000,1.87694024,2.42803150,0.01180776,0.45778013
-4.39719860,3.82721364,1.22472419,0.00000000,1.83519161,2.39417708,0.01085550,0.44572760
-4.39119560,3.74733151,1.18010717,0.00000000,1.78647337,2.35199646,0.00993615,0.43404255
-4.38519260,3.65649193,1.13214404,0.00000000,1.73161166,2.30210366,0.00906068,0.42294501
-4.37918959,3.55614499,1.08148728,0.00000000,1.67156184,2.24528292,0.00823832,0.41267297
-4.37318659,3.44796109,1.02882553,0.00000000,1.60738066,2.18247255,0.00747652,0.40347597
-4.36718359,3.33379010,0.97486606,0.00000000,1.54019577,2.11474371,0.00678094,0.39560777
-4.36118059,3.21561419,0.92031749,0.00000000,1.47117365,2.04327469,0.00615548,0.38931810
-4.35517759,3.09549535,0.86587309,0.00000000,1.40148681,1.96932099,0.00560241,0.38484377
-4.34917459,2.97551901,0.81219509,0.00000000,1.33228128,1.89418198,0.00512248,0.38239934
-4.34317159,2.85773534,0.75990027,0.00000000,1.26464542,1.81916516,0.00471501,0.38216750
-4.33716858,2.74410017,0.70954725,0.00000000,1.19958100,1.74554916,0.00437813,0.38428970
-4.33116558,2.63641753,0.66162574,0.00000000,1.13797732,1.67454678,0.00410886,0.38885729
-4.32516258,2.53628603,0.61654796,0.00000000,1.08058946,1.60726950,0.00390329,0.39590359
-4.31915958,2.44505113,0.57464244,0.00000000,1.02802095,1.54469487,0.00375672,0.40539739
-4.31315658,2.36376531,0.53615035,0.00000000,0.98071171,1.48763806,0.00366383,0.41723813
-4.30715358,2.29315784,0.50122435,0.00000000,0.93893137,1.43672888,0.00361876,0.43125336
