energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.79589795,4.24151817,0.21245151,0.00000000,0.02188042,1.68258547,2.41945085,0.75025865
-5.78989495,4.47861866,0.22358654,0.00000000,0.02255022,1.76409325,2.54430725,0.79594771
-5.78389195,4.70208546,0.23391449,0.00000000,0.02315124,1.84028761,2.66013824,0.83976809
-5.77788894,4.90834603,0.24326326,0.00000000,0.02367689,1.91004274,2.76506042,0.88104211
-5.77188594,5.09393876,0.25147100,0.00000000,0.02412095,1.97227160,2.85729539,0.91909241
-5.76588294,5.25560843,0.25839080,0.00000000,0.02447764,2.02595341,2.93521935,0.95326010
-5.75987994,5.39040142,0.26389510,0.00000000,0.02474178,2.07016152,2.99741044,0.98292382
-5.75387694,5.49575674,0.26787980,0.00000000,0.02490893,2.10409070,3.04269197,1.00751872
-5.74787394,5.56958917,0.27026768,0.00000000,0.02497559,2.12708282,3.07016977,1.02655489
-5.74187094,5.61036091,0.27101119,0.00000000,0.02493938,2.13864984,3.07926196,1.03963421
-5.73586793,5.61713829,0.27009436,0.00000000,0.02479921,2.13849307,3.06971984,1.04646493
-5.72986493,5.58963107,0.26753373,0.00000000,0.02455548,2.12651777,3.04163889,1.04687327
-5.72386193,5.52821209,0.26337837,0.00000000,0.02421022,2.10284230,2.99545928,1.04081141
-5.71785893,5.43391624,0.25770880,0.00000000,0.02376724,2.06780135,2.93195583,1.02836160
-5.71185593,5.30841859,0.25063507,0.00000000,0.02323223,2.02194272,2.85221761,1.00973588
-5.70585293,5.15399227,0.24229382,0.00000000,0.02261274,1.96601788,2.75761816,0.98527161
-5.69984992,4.97344768,0.23284472,0.00000000,0.02191822,1.90096618,2.64977731,0.95542285
-5.69384692,4.77005573,0.22246612,0.00000000,0.02115992,1.82789347,2.53051631,0.92074788
-5.68784392,4.54745795,0.21135040,0.00000000,0.02035073,1.74804574,2.40180793,0.88189353
-5.68184092,4.30956727,0.19969892,0.00000000,0.01950500,1.66277872,2.26572365,0.83957689
-5.67583792,4.06046334,0.18771694,0.00000000,0.01863824,1.57352453,2.12437985,0.79456513
-5.66983492,3.80428652,0.17560860,0.00000000,0.01776684,1.48175660,1.97988504,0.74765437
-5.66383192,3.54513430,0.16357212,0.00000000,0.01690767,1.38895414,1.83429011,0.69964836
-5.65782891,3.28696397,0.15179543,0.00000000,0.01607770,1.29656723,1.68954302,0.65133783
-5.65182591,3.03350454,0.14045225,0.00000000,0.01529359,1.20598390,1.54744959,0.60348117
-5.64582291,2.78818048,0.12969881,0.00000000,0.01457128,1.11850000,1.40964113,0.55678719
-5.63981991,2.55404926,0.11967114,0.00000000,0.01392552,1.03529287,1.27754983,0.51190040
-5.63381691,2.33375373,0.11048313,0.00000000,0.01336954,0.95739938,1.15239200,0.46938914
-5.62781391,2.12948986,0.10222516,0.00000000,0.01291463,0.88569883,1.03515924,0.42973682
-5.62181091,1.94298964,0.09496348,0.00000000,0.01256983,0.82090105,0.92661709,0.39333633
-5.61580790,1.77551839,0.08874017,0.00000000,0.01234168,0.76353959,0.82731052,0.36048754
-5.60980490,1.62788516,0.08357362,0.00000000,0.01223397,0.71397004,0.73757537,0.33139765
-5.60380190,1.50046471,0.07945965,0.00000000,0.01224765,0.67237315,0.65755483,0.30618422
-5.59779890,1.39322915,0.07637289,0.00000000,0.01238072,0.63876232,0.58721956,0.28488037
-5.59179590,1.30578732,0.07426875,0.00000000,0.01262829,0.61299502,0.52639067,0.26744194
-5.58579290,1.23742981,0.07308551,0.00000000,0.01298264,0.59478759,0.47476411,0.25375604
-5.57978989,1.18717777,0.07274680,0.00000000,0.01343341,0.58373267,0.43193560,0.24365062
-5.57378689,1.15383366,0.07316419,0.00000000,0.01396788,0.57931874,0.39742505,0.23690469
-5.56778389,1.13603215,0.07423999,0.00000000,0.01457127,0.58095106,0.37069969,0.23325878
-5.56178089,1.13228979,0.07587004,0.00000000,0.01522712,0.58797327,0.35119519,0.23242523
-5.55577789,1.14105210,0.07794654,0.00000000,0.01591779,0.59968906,0.33833423,0.23409820
-5.54977489,1.16073695,0.08036088,0.00000000,0.01662487,0.61538321,0.33154217,0.23796287
-5.54377189,1.18977331,0.08300628,0.00000000,0.01732974,0.63434141,0.33025955,0.24370385
-5.53776888,1.22663471,0.08578033,0.00000000,0.01801407,0.65586821,0.33395133,0.25101246
-5.53176588,1.26986676,0.08858719,0.00000000,0.01866029,0.67930264,0.34211283,0.25959285
-5.52576288,1.31810848,0.09133963,0.00000000,0.01925211,0.70403110,0.35427267,0.26916684
-5.51975988,1.37010712,0.09396054,0.00000000,0.01977491,0.72949700,0.36999276,0.27947733
-5.51375688,1.42472669,0.09638419,0.00000000,0.02021610,0.75520715,0.38886578,0.29029050
-5.50775388,1.48095031,0.09855695,0.00000000,0.02056542,0.78073465,0.41051060,0.30139665
-5.50175088,1.53787691,0.10043760,0.00000000,0.02081513,0.80571845,0.43456599,0.31260980
-5.49574787,1.59471286,0.10199715,0.00000000,0.02096009,0.82985974,0.46068337,0.32376632
-5.48974487,1.65075956,0.10321827,0.00000000,0.02099781,0.85291559,0.48851889,0.33472261
-5.48374187,1.70539793,0.10409424,0.00000000,0.02092832,0.87469043,0.51772573,0.34535211
-5.47773887,1.75807105,0.10462767,0.00000000,0.02075405,0.89502586,0.54794700,0.35554192
-5.47173587,1.80826629,0.10482890,0.00000000,0.02047953,0.91378979,0.57880991,0.36518929
-5.46573287,1.85549815,0.10471423,0.00000000,0.02011116,0.93086545,0.60992157,0.37419813
-5.45972986,1.89929323,0.10430408,0.00000000,0.01965682,0.94614127,0.64086710,0.38247600
-5.45372686,1.93917843,0.10362127,0.00000000,0.01912552,0.95950231,0.67120999,0.38993169
-5.44772386,1.97467332,0.10268929,0.00000000,0.01852704,0.97082378,0.70049530,0.39647356
-5.44172086,2.00528742,0.10153091,0.00000000,0.01787155,0.97996736,0.72825534,0.40200888
-5.43571786,2.03052281,0.10016701,0.00000000,0.01716932,0.98678050,0.75401800,0.40644424
-5.42971486,2.04988202,0.09861579,0.00000000,0.01643038,0.99109879,0.77731730,0.40968689
-5.42371186,2.06288093,0.09689233,0.00000000,0.01566433,0.99275139,0.79770581,0.41164720
-5.41770885,2.06906599,0.09500849,0.00000000,0.01488012,0.99156919,0.81476827,0.41224180
-5.41170585,2.06803468,0.09297327,0.00000000,0.01408594,0.98739501,0.82813596,0.41139755
-5.40570285,2.05945814,0.09079332,0.00000000,0.01328913,0.98009547,0.83750085,0.40905572
-5.39969985,2.04310430,0.08847386,0.00000000,0.01249618,0.96957344,0.84262905,0.40517645
-5.39369685,2.01886017,0.08601965,0.00000000,0.01171271,0.95578041,0.84337259,0.39974294
-5.38769385,1.98675178,0.08343611,0.00000000,0.01094360,0.93872790,0.83967901,0.39276519
-5.38169085,1.94696025,0.08073042,0.00000000,0.01019299,0.91849700,0.83159824,0.38428303
-5.37568784,1.89983304,0.07791255,0.00000000,0.00946441,0.89524553,0.81928615,0.37436818
-5.36968484,1.84588920,0.07499617,0.00000000,0.00876093,0.86921214,0.80300468,0.36312516
-5.36368184,1.78581832,0.07199925,0.00000000,0.00808519,0.84071699,0.78311837,0.35069100
-5.35767884,1.72047272,0.06894451,0.00000000,0.00743956,0.81015901,0.76008734,0.33723362
-5.35167584,1.65085320,0.06585952,0.00000000,0.00682618,0.77800951,0.73445706,0.32294906
-5.34567284,1.57808875,0.06277650,0.00000000,0.00624710,0.74480265,0.70684514,0.30805750
-5.33966983,1.50341107,0.05973188,0.00000000,0.00570428,0.71112296,0.67792580,0.29279835
-5.33366683,1.42812486,0.05676555,0.00000000,0.00519968,0.67759059,0.64841261,0.27742456
-5.32766383,1.35357520,0.05391990,0.00000000,0.00473524,0.64484485,0.61904003,0.26219639
-5.32166083,1.28111332,0.05123870,0.00000000,0.00431296,0.61352681,0.59054453,0.24737496
-5.31565783,1.21206193,0.04876583,0.00000000,0.00393487,0.58426160,0.56364598,0.23321567
-5.30965483,1.14768170,0.04654398,0.00000000,0.00360305,0.55764118,0.53902983,0.21996201
-5.30365183,1.08913973,0.04461329,0.00000000,0.00331961,0.53420820,0.51733056,0.20783962
-5.29764882,1.03748124,0.04301009,0.00000000,0.00308667,0.51444144,0.49911707,0.19705110
-5.29164582,0.99360519,0.04176568,0.00000000,0.00290634,0.49874339,0.48488005,0.18777155
-5.28564282,0.95824439,0.04090532,0.00000000,0.00278070,0.48743020,0.47502177,0.18014491
-5.27963982,0.93195057,0.04044729,0.00000000,0.00271175,0.48072428,0.46984832,0.17428131
-5.27363682,0.91508447,0.04040221,0.00000000,0.00270136,0.47874963,0.46956440,0.17025522
-5.26763382,0.90781093,0.04077255,0.00000000,0.00275121,0.48152990,0.47427047,0.16810468
-5.26163082,0.91009891,0.04155240,0.00000000,0.00286272,0.48898907,0.48396238,0.16783120
-5.25562781,0.92172602,0.04272736,0.00000000,0.00303694,0.50095461,0.49853317,0.16940064
-5.24962481,0.94228716,0.04427476,0.00000000,0.00327448,0.51716288,0.51777681,0.17274470
-5.24362181,0.97120700,0.04616405,0.00000000,0.00357539,0.53726650,0.54139394,0.17776309
-5.23761881,1.00775563,0.04835734,0.00000000,0.00393902,0.56084341,0.56899912,0.18432627
-5.23161581,1.05106699,0.05081022,0.00000000,0.00436394,0.58740734,0.60012961,0.19227868
-5.22561281,1.10015968,0.05347264,0.00000000,0.00484779,0.61641937,0.63425542,0.20144232
-5.21960980,1.15395959,0.05629003,0.00000000,0.00538718,0.64730031,0.67079045,0.21162080
-5.21360680,1.21132407,0.05920442,0.00000000,0.00597761,0.67944365,0.70910464,0.22260352
-5.20760380,1.27106714,0.06215578,0.00000000,0.00661341,0.71222883,0.74853688,0.23417027
-5.20160080,1.33198538,0.06508329,0.00000000,0.00728767,0.74503457,0.78840866,0.24609584
-5.19559780,1.39288417,0.06792674,0.00000000,0.00799231,0.77725213,0.82803809,0.25815490
-5.18959480,1.45260382,0.07062787,0.00000000,0.00871807,0.80829825,0.86675434,0.27012687
-5.18359180,1.51004523,0.07313173,0.00000000,0.00945466,0.83762759,0.90391216,0.28180086
-5.17758879,1.56419461,0.07538787,0.00000000,0.01019088,0.86474454,0.93890624,0.29298044
-5.17158579,1.61414679,0.07735158,0.00000000,0.01091484,0.88921416,0.97118521,0.30348839
-5.16558279,1.65912662,0.07898487,0.00000000,0.01161423,0.91067212,1.00026496,0.31317097
-5.15957979,1.69850795,0.08025739,0.00000000,0.01227657,0.92883339,1.02574091,0.32190201
-5.15357679,1.73182957,0.08114714,0.00000000,0.01288954,0.94349957,1.04729898,0.32958629
-5.14757379,1.75880773,0.08164093,0.00000000,0.01344136,0.95456449,1.06472481,0.33616236
-5.14157079,1.77934455,0.08173476,0.00000000,0.01392107,0.96201808,1.07791100,0.34160457
-5.13556778,1.79353202,0.08143382,0.00000000,0.01431891,0.96594815,1.08686198,0.34592409
-5.12956478,1.80165113,0.08075240,0.00000000,0.01462660,0.96654001,1.09169623,0.34916909
-5.12356178,1.80416601,0.07971350,0.00000000,0.01483763,0.96407374,1.09264579,0.35142366
-5.11755878,1.80171290,0.07834823,0.00000000,0.01494748,0.95891908,1.09005272,0.35280570
-5.11155578,1.79508413,0.07669507,0.00000000,0.01495375,0.95152791,1.08436267,0.35346370
-5.10555278,1.78520736,0.07479887,0.00000000,0.01485626,0.94242446,1.07611558,0.35357240
-5.09954977,1.77312061,0.07270977,0.00000000,0.01465705,0.93219340,1.06593373,0.35332757
-5.09354677,1.75994385,0.07048197,0.00000000,0.01436033,0.92146614,1.05450740,0.35293991
-5.08754377,1.74684793,0.06817242,0.00000000,0.01397231,0.91090567,1.04257868,0.35262845
-5.08154077,1.73502203,0.06583946,0.00000000,0.01350102,0.90119058,1.03092380,0.35261356
-5.07553777,1.72564073,0.06354150,0.00000000,0.01295602,0.89299867,1.02033478,0.35310990
-5.06953477,1.71983210,0.06133565,0.00000000,0.01234809,0.88699088,1.01160078,0.35431967
-5.06353177,1.71864777,0.05927654,0.00000000,0.01168890,0.88379614,1.00548998,0.35642634
-5.05752876,1.72303649,0.05741512,0.00000000,0.01099062,0.88399781,1.00273257,0.35958930
-5.05152576,1.73382197,0.05579770,0.00000000,0.01026562,0.88812211,1.00400539,0.36393951
-5.04552276,1.75168603,0.05446508,0.00000000,0.00952604,0.89662930,1.00991865,0.36957651
-5.03951976,1.77715743,0.05345194,0.00000000,0.00878354,0.90990750,1.02100521,0.37656685
-5.03351676,1.81060687,0.05278628,0.00000000,0.00804897,0.92826978,1.03771250,0.38494397
-5.02751376,1.85224797,0.05248924,0.00000000,0.00733217,0.95195403,1.06039728,0.39470962
-5.02151076,1.90214383,0.05257490,0.00000000,0.00664175,0.98112569,1.08932302,0.40583654
-5.01550775,1.96021850,0.05305040,0.00000000,0.00598500,1.01588273,1.12465974,0.41827233
-5.00950475,2.02627233,0.05391612,0.00000000,0.00536778,1.05626242,1.16648602,0.43194423
-5.00350175,2.09999994,0.05516606,0.00000000,0.00479453,1.10224900,1.21479251,0.44676433
-4.99749875,2.18100949,0.05678822,0.00000000,0.00426827,1.15378158,1.26948668,0.46263507
-4.99149575,2.26884172,0.05876515,0.00000000,0.00379070,1.21076141,1.33039809,0.47945440
-4.98549275,2.36298751,0.06107447,0.00000000,0.00336229,1.27305765,1.39728369,0.49712043
-4.97948974,2.46290263,0.06368944,0.00000000,0.00298240,1.34051106,1.46983274,0.51553510
-4.97348674,2.56801871,0.06657955,0.00000000,0.00264949,1.41293511,1.54767095,0.53460667
-4.96748374,2.67774987,0.06971101,0.00000000,0.00236118,1.49011412,1.63036365,0.55425083
-4.96148074,2.79149468,0.07304726,0.00000000,0.00211453,1.57179861,1.71741796,0.57439039
-4.95547774,2.90863359,0.07654950,0.00000000,0.00190613,1.65769797,1.80828401,0.59495360
-4.94947474,3.02852268,0.08017707,0.00000000,0.00173227,1.74747119,1.90235561,0.61587120
-4.94347174,3.15048439,0.08388790,0.00000000,0.00158910,1.84071641,1.99897076,0.63707262
-4.93746873,3.27379701,0.08763889,0.00000000,0.00147277,1.93696039,2.09741255,0.65848151
-4.93146573,3.39768418,0.09138638,0.00000000,0.00137948,2.03564916,2.19691125,0.68001132
-4.92546273,3.52130641,0.09508656,0.00000000,0.00130565,2.13614112,2.29664814,0.70156111
-4.91945973,3.64375627,0.09869595,0.00000000,0.00124796,2.23770388,2.39576177,0.72301230
-4.91345673,3.76405879,0.10217198,0.00000000,0.00120340,2.33951597,2.49335727,0.74422673
-4.90745373,3.88117846,0.10547357,0.00000000,0.00116932,2.44067422,2.58851907,0.76504639
-4.90145073,3.99403362,0.10856182,0.00000000,0.00114347,2.54020756,2.68032710,0.78529511
-4.89544772,4.10151854,0.11140078,0.00000000,0.00112401,2.63709714,2.76787659,0.80478231
-4.88944472,4.20253300,0.11395822,0.00000000,0.00110950,2.73030265,2.85030077,0.82330879
-4.88344172,4.29601831,0.11620643,0.00000000,0.00109889,2.81879382,2.92679609,0.84067436
-4.87743872,4.38099830,0.11812307,0.00000000,0.00109152,2.90158608,2.99664870,0.85668695
-4.87143572,4.45662315,0.11969191,0.00000000,0.00108710,2.97777846,3.05926107,0.87117267
-4.86543272,4.52221345,0.12090348,0.00000000,0.00108565,3.04659185,3.11417730,0.88398622
-4.85942971,4.57730172,0.12175559,0.00000000,0.00108748,3.10740534,3.16110552,0.89502099
-4.85342671,4.62166839,0.12225369,0.00000000,0.00109316,3.15978839,3.19993583,0.90421804
-4.84742371,4.65536944,0.12241093,0.00000000,0.00110347,3.20352658,3.23075240,0.91157334
-4.84142071,4.67875309,0.12224802,0.00000000,0.00111933,3.23863897,3.25383834,0.91714260
-4.83541771,4.69246363,0.12179275,0.00000000,0.00114178,3.26538560,3.26967250,0.92104324
-4.82941471,4.69743105,0.12107925,0.00000000,0.00117191,3.28426392,3.27891761,0.92345308
-4.82341171,4.69484585,0.12014695,0.00000000,0.00121081,3.29599383,3.28239973,0.92460569
-4.81740870,4.68611973,0.11903928,0.00000000,0.00125951,3.30149159,3.28107948,0.92478249
-4.81140570,4.67283309,0.11780214,0.00000000,0.00131893,3.30183352,3.27601591,0.92430182
-4.80540270,4.65667204,0.11648221,0.00000000,0.00138984,3.29821101,3.26832465,0.92350555
-4.79939970,4.63935752,0.11512524,0.00000000,0.00147279,3.29187926,3.25913207,0.92274392
-4.79339670,4.62257035,0.11377424,0.00000000,0.00156808,3.28410212,3.24952777,0.92235940
-4.78739370,4.60787626,0.11246782,0.00000000,0.00167570,3.27609622,3.24051774,0.92267053
-4.78139070,4.59665485,0.11123868,0.00000000,0.00179535,3.26897726,3.23298080,0.92395667
-4.77538769,4.59003682,0.11011236,0.00000000,0.00192636,3.26371165,3.22763054,0.92644456
-4.76938469,4.58885284,0.10910635,0.00000000,0.00206773,3.26107596,3.22498504,0.93029753
-4.76338169,4.59359733,0.10822950,0.00000000,0.00221811,3.26162669,3.22534608,0.93560803
-4.75737869,4.60440919,0.10748188,0.00000000,0.00237582,3.26568191,3.22878901,0.94239394
-4.75137569,4.62107085,0.10685511,0.00000000,0.00253889,3.27331569,3.23516408,0.95059896
-4.74537269,4.64302563,0.10633301,0.00000000,0.00270509,3.28436564,3.24410898,0.96009696
-4.73936968,4.66941256,0.10589265,0.00000000,0.00287199,3.29845283,3.25507226,0.97070021
-4.73336668,4.69911674,0.10550574,0.00000000,0.00303702,3.31501288,3.26734597,0.98217088
-4.72736368,4.73083209,0.10514020,0.00000000,0.00319756,3.33333615,3.28010600,0.99423518
-4.72136068,4.76313325,0.10476190,0.00000000,0.00335097,3.35261462,3.29245766,1.00659933
-4.71535768,4.79455217,0.10433645,0.00000000,0.00349473,3.37199253,3.30348410,1.01896632
-4.70935468,4.82365525,0.10383087,0.00000000,0.00362645,3.39061790,3.31229473,1.03105263
-4.70335168,4.84911673,0.10321524,0.00000000,0.00374398,3.40769189,3.31807118,1.04260387
-4.69734867,4.86978438,0.10246396,0.00000000,0.00384547,3.42251326,3.32010816,1.05340841
-4.69134567,4.88473400,0.10155686,0.00000000,0.00392937,3.43451566,3.31784737,1.06330840
-4.68534267,4.89331026,0.10047990,0.00000000,0.00399455,3.44329589,3.31090265,1.07220756
-4.67933967,4.89515204,0.09922550,0.00000000,0.00404023,3.44863192,3.29907543,1.08007538
-4.67333667,4.89020164,0.09779259,0.00000000,0.00406607,3.45049018,3.28235996,1.08694764
-4.66733367,4.87869800,0.09618623,0.00000000,0.00407208,3.44902231,3.26093862,1.09292339
-4.66133067,4.86115523,0.09441701,0.00000000,0.00405867,3.44455206,3.23516781,1.09815864
-4.65532766,4.83832835,0.09250020,0.00000000,0.00402655,3.43755372,3.20555597,1.10285727
-4.64932466,4.81116894,0.09045471,0.00000000,0.00397674,3.42862390,3.17273502,1.10725991
-4.64332166,4.78077376,0.08830202,0.00000000,0.00391047,3.41844857,3.13742750,1.11163131
-4.63731866,4.74832960,0.08606505,0.00000000,0.00382916,3.40776754,3.10041112,1.11624713
-4.63131566,4.71505757,0.08376709,0.00000000,0.00373436,3.39733869,3.06248303,1.12138080
-4.62531266,4.68216005,0.08143085,0.00000000,0.00362767,3.38790371,3.02442559,1.12729124
-4.61930965,4.65077280,0.07907771,0.00000000,0.00351070,3.38015732,2.98697537,1.13421188
-4.61330665,4.62192432,0.07672709,0.00000000,0.00338506,3.37472110,2.95079674,1.14234160
-4.60730365,4.59650422,0.07439609,0.00000000,0.00325228,3.37212312,2.91646112,1.15183787
-4.60130065,4.57524109,0.07209933,0.00000000,0.00311382,3.37278379,2.88443231,1.16281215
-4.59529765,4.55869037,0.06984893,0.00000000,0.00297101,3.37700801,2.85505833,1.17532774
-4.58929465,4.54723169,0.06765476,0.00000000,0.00282511,3.38498348,2.82856937,1.18939985
-4.58329165,4.54107478,0.06552471,0.00000000,0.00267724,3.39678456,2.80508159,1.20499776
-4.57728864,4.54027277,0.06346512,0.00000000,0.00252842,3.41238071,2.78460586,1.22204860
-4.57128564,4.54474124,0.06148128,0.00000000,0.00237958,3.43164884,2.76706065,1.24044265
-4.56528264,4.55428137,0.05957786,0.00000000,0.00223157,3.45438822,2.75228809,1.26003947
-4.55927964,4.56860554,0.05775938,0.00000000,0.00208514,3.48033702,2.74007206,1.28067470
-4.55327664,4.58736362,0.05603060,0.00000000,0.00194102,3.50918948,2.73015744,1.30216696
-4.54727364,4.61016861,0.05439683,0.00000000,0.00179985,3.54061275,2.72226949,1.32432471
-4.54127064,4.63662027,0.05286410,0.00000000,0.00166226,3.57426254,2.71613264,1.34695249
-4.53526763,4.66632582,0.05143932,0.00000000,0.00152881,3.60979712,2.71148781,1.36985658
-4.52926463,4.69891670,0.05013025,0.00000000,0.00140005,3.64688888,2.70810785,1.39284967
-4.52326163,4.73406116,0.04894537,0.00000000,0.00127647,3.68523332,2.70581048,1.41575451
-4.51725863,4.77147207,0.04789372,0.00000000,0.00115852,3.72455505,2.70446840,1.43840633
-4.51125563,4.81091002,0.04698462,0.00000000,0.00104662,3.76461068,2.70401628,1.46065417
-4.50525263,4.85218163,0.04622733,0.00000000,0.00094112,3.80518869,2.70445429,1.48236090
-4.49924962,4.89513341,0.04563069,0.00000000,0.00084229,3.84610611,2.70584823,1.50340221
-4.49324662,4.93964136,0.04520270,0.00000000,0.00075037,3.88720232,2.70832592,1.52366437
-4.48724362,4.98559689,0.04495013,0.00000000,0.00066549,3.92833021,2.71206998,1.54304125
-4.48124062,5.03288968,0.04487811,0.00000000,0.00058772,3.96934499,2.71730710,1.56143043
-4.47523762,5.08138805,0.04498972,0.00000000,0.00051707,4.01009120,2.72429385,1.57872884
-4.46923462,5.13091796,0.04528566,0.00000000,0.00045345,4.05038838,2.73329953,1.59482817
-4.46323162,5.18124131,0.04576390,0.00000000,0.00039671,4.09001629,2.74458633,1.60961017
-4.45722861,5.23203491,0.04641940,0.00000000,0.00034663,4.12870031,2.75838767,1.62294240
-4.45122561,5.28287099,0.04724392,0.00000000,0.00030293,4.16609796,2.77488525,1.63467459
-4.44522261,5.33320072,0.04822585,0.00000000,0.00026527,4.20178752,2.79418597,1.64463591
-4.43921961,5.38234176,0.04935014,0.00000000,0.00023330,4.23525952,2.81629969,1.65263365
-4.43321661,5.42947100,0.05059831,0.00000000,0.00020659,4.26591216,2.84111907,1.65845323
-4.42721361,5.47362359,0.05194851,0.00000000,0.00018472,4.29305125,2.86840261,1.66186011
-4.42121061,5.51369884,0.05337579,0.00000000,0.00016724,4.31589537,2.89776216,1.66260335
-4.41520760,5.54847380,0.05485234,0.00000000,0.00015369,4.33358657,2.92865598,1.66042105
-4.40920460,5.57662445,0.05634791,0.00000000,0.00014361,4.34520672,2.96038822,1.65504753
-4.40320160,5.59675449,0.05783030,0.00000000,0.00013654,4.34979932,2.99211559,1.64622193
-4.39719860,5.60743112,0.05926600,0.00000000,0.00013204,4.34639629,3.02286148,1.63369811
-4.39119560,5.60722678,0.06062085,0.00000000,0.00012969,4.33404886,3.05153766,1.61725528
-4.38519260,5.59476556,0.06186083,0.00000000,0.00012906,4.31186151,3.07697311,1.59670893
-4.37918959,5.56877253,0.06295287,0.00000000,0.00012979,4.27902763,3.09794916,1.57192164
-4.37318659,5.52812405,0.06386575,0.00000000,0.00013151,4.23486531,3.11323998,1.54281308
-4.36718359,5.47189695,0.06457090,0.00000000,0.00013388,4.17885179,3.12165656,1.50936875
-4.36118059,5.39941431,0.06504334,0.00000000,0.00013661,4.11065469,3.12209271,1.47164698
-4.35517759,5.31028563,0.06526238,0.00000000,0.00013943,4.03015876,3.11357086,1.42978372
-4.34917459,5.20443955,0.06521239,0.00000000,0.00014210,3.93748640,3.09528567,1.38399487
-4.34317159,5.08214710,0.06488336,0.00000000,0.00014443,3.83301108,3.06664324,1.33457589
-4.33716858,4.94403438,0.06427132,0.00000000,0.00014625,3.71736250,3.02729413,1.28189859
-4.33116558,4.79108343,0.06337864,0.00000000,0.00014744,3.59142322,2.97715831,1.22640526
-4.32516258,4.62462115,0.06221410,0.00000000,0.00014792,3.45631640,2.91644072,1.16860014
-4.31915958,4.44629610,0.06079272,0.00000000,0.00014762,3.31338506,2.84563657,1.10903874
-4.31315658,4.25804404,0.05913548,0.00000000,0.00014655,3.16416338,2.76552579,1.04831522
-4.30715358,4.06204315,0.05726876,0.00000000,0.00014471,3.01034114,2.67715680,0.98704836
