energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.86793397,1.54311695,0.05610214,0.03166848,0.62852941,0.00000000,0.30758774,0.40237677
-5.86193097,1.57361453,0.05660289,0.03347138,0.63951928,0.00000000,0.31550417,0.40889147
-5.85592796,1.59666076,0.05678433,0.03520383,0.64747213,0.00000000,0.32198208,0.41334529
-5.84992496,1.61177913,0.05663249,0.03684708,0.65221839,0.00000000,0.32688619,0.41562008
-5.84392196,1.61867321,0.05614109,0.03838345,0.65366275,0.00000000,0.33011390,0.41564901
-5.83791896,1.61722809,0.05531165,0.03979653,0.65178368,0.00000000,0.33159770,0.41341682
-5.83191596,1.60750582,0.05415342,0.04107149,0.64663047,0.00000000,0.33130628,0.40895825
-5.82591296,1.58973531,0.05268288,0.04219523,0.63831815,0.00000000,0.32924449,0.40235504
-5.81990995,1.56429726,0.05092320,0.04315651,0.62702052,0.00000000,0.32545219,0.39373137
-5.81390695,1.53170501,0.04890329,0.04394604,0.61296164,0.00000000,0.32000194,0.38324815
-5.80790395,1.49258227,0.04665684,0.04455654,0.59640624,0.00000000,0.31299584,0.37109650
-5.80190095,1.44763884,0.04422114,0.04498273,0.57764960,0.00000000,0.30456152,0.35749051
-5.79589795,1.39764546,0.04163588,0.04522136,0.55700722,0.00000000,0.29484766,0.34265986
-5.78989495,1.34340897,0.03894192,0.04527112,0.53480480,0.00000000,0.28401908,0.32684244
-5.78389195,1.28574871,0.03618011,0.04513270,0.51136904,0.00000000,0.27225175,0.31027733
-5.77788894,1.22547509,0.03339016,0.04480869,0.48701932,0.00000000,0.25972794,0.29319842
-5.77188594,1.16337108,0.03060966,0.04430361,0.46206089,0.00000000,0.24663153,0.27582885
-5.76588294,1.10017706,0.02787323,0.04362389,0.43677932,0.00000000,0.23314390,0.25837639
-5.75987994,1.03657934,0.02521187,0.04277788,0.41143669,0.00000000,0.21944037,0.24102991
-5.75387694,0.97320242,0.02265241,0.04177585,0.38626918,0.00000000,0.20568728,0.22395699
-5.74787394,0.91060486,0.02021727,0.04063003,0.36148615,0.00000000,0.19203985,0.20730246
-5.74187094,0.84927837,0.01792429,0.03935459,0.33727052,0.00000000,0.17864074,0.19118811
-5.73586793,0.78964980,0.01578676,0.03796564,0.31378019,0.00000000,0.16561933,0.17571310
-5.72986493,0.73208540,0.01381362,0.03648122,0.29115027,0.00000000,0.15309166,0.16095521
-5.72386193,0.67689671,0.01200976,0.03492118,0.26949597,0.00000000,0.14116083,0.14697260
-5.71785893,0.62434766,0.01037641,0.03330711,0.24891566,0.00000000,0.12991796,0.13380599
-5.71185593,0.57466199,0.00891156,0.03166220,0.22949417,0.00000000,0.11944337,0.12148105
-5.70585293,0.52803082,0.00761056,0.03001098,0.21130585,0.00000000,0.10980796,0.11001086
-5.69984992,0.48461957,0.00646654,0.02837913,0.19441733,0.00000000,0.10107467,0.09939839
-5.69384692,0.44457420,0.00547096,0.02679314,0.17888991,0.00000000,0.09329985,0.08963875
-5.68784392,0.40802623,0.00461413,0.02528002,0.16478135,0.00000000,0.08653445,0.08072124
-5.68184092,0.37509666,0.00388557,0.02386688,0.15214710,0.00000000,0.08082505,0.07263111
-5.67583792,0.34589847,0.00327449,0.02258059,0.14104100,0.00000000,0.07621443,0.06535107
-5.66983492,0.32053796,0.00277006,0.02144736,0.13151529,0.00000000,0.07274185,0.05886238
-5.66383192,0.29911484,0.00236168,0.02049230,0.12362027,0.00000000,0.07044301,0.05314579
-5.65782891,0.28172129,0.00203923,0.01973910,0.11740335,0.00000000,0.06934947,0.04818206
-5.65182591,0.26844024,0.00179316,0.01920956,0.11290783,0.00000000,0.06948789,0.04395239
-5.64582291,0.25934282,0.00161460,0.01892330,0.11017137,0.00000000,0.07087881,0.04043856
-5.63981991,0.25448552,0.00149543,0.01889741,0.10922429,0.00000000,0.07353529,0.03762298
-5.63381691,0.25390698,0.00142823,0.01914616,0.11008775,0.00000000,0.07746130,0.03548863
-5.62781391,0.25762472,0.00140626,0.01968077,0.11277197,0.00000000,0.08265015,0.03401890
-5.62181091,0.26563200,0.00142344,0.02050923,0.11727448,0.00000000,0.08908283,0.03319740
-5.61580790,0.27789489,0.00147425,0.02163616,0.12357859,0.00000000,0.09672660,0.03300772
-5.60980490,0.29434973,0.00155367,0.02306269,0.13165206,0.00000000,0.10553373,0.03343325
-5.60380190,0.31490108,0.00165712,0.02478646,0.14144604,0.00000000,0.11544069,0.03445691
-5.59779890,0.33942015,0.00178037,0.02680165,0.15289437,0.00000000,0.12636770,0.03606092
-5.59179590,0.36774385,0.00191953,0.02909898,0.16591326,0.00000000,0.13821880,0.03822654
-5.58579290,0.39967447,0.00207099,0.03166590,0.18040131,0.00000000,0.15088250,0.04093382
-5.57978989,0.43497985,0.00223146,0.03448664,0.19623997,0.00000000,0.16423297,0.04416131
-5.57378689,0.47339419,0.00239793,0.03754244,0.21329441,0.00000000,0.17813181,0.04788575
-5.56778389,0.51461933,0.00256776,0.04081170,0.23141468,0.00000000,0.19243028,0.05208171
-5.56178089,0.55832650,0.00273874,0.04427018,0.25043733,0.00000000,0.20697211,0.05672124
-5.55577789,0.60415847,0.00290914,0.04789118,0.27018723,0.00000000,0.22159650,0.06177348
-5.54977489,0.65173206,0.00307784,0.05164573,0.29047979,0.00000000,0.23614150,0.06720419
-5.54377189,0.70064101,0.00324446,0.05550278,0.31112326,0.00000000,0.25044741,0.07297544
-5.53776888,0.75045916,0.00340944,0.05942933,0.33192138,0.00000000,0.26436024,0.07904514
-5.53176588,0.80074402,0.00357415,0.06339062,0.35267613,0.00000000,0.27773496,0.08536686
-5.52576288,0.85104074,0.00374104,0.06735028,0.37319057,0.00000000,0.29043854,0.09188952
-5.51975988,0.90088665,0.00391372,0.07127051,0.39327185,0.00000000,0.30235261,0.09855747
-5.51375688,0.94981630,0.00409698,0.07511231,0.41273438,0.00000000,0.31337564,0.10531053
-5.50775388,0.99736727,0.00429688,0.07883574,0.43140297,0.00000000,0.32342476,0.11208447
-5.50175088,1.04308681,0.00452069,0.08240027,0.44911611,0.00000000,0.33243701,0.11881156
-5.49574787,1.08653919,0.00477689,0.08576523,0.46572935,0.00000000,0.34037008,0.12542158
-5.48974487,1.12731403,0.00507501,0.08889036,0.48111857,0.00000000,0.34720267,0.13184294
-5.48374187,1.16503530,0.00542550,0.09173654,0.49518338,0.00000000,0.35293442,0.13800421
-5.47773887,1.19937103,0.00583948,0.09426652,0.50785027,0.00000000,0.35758554,0.14383583
-5.47173587,1.23004327,0.00632845,0.09644593,0.51907562,0.00000000,0.36119611,0.14927204
-5.46573287,1.25683820,0.00690398,0.09824428,0.52884837,0.00000000,0.36382518,0.15425288
-5.45972986,1.27961578,0.00757727,0.09963609,0.53719226,0.00000000,0.36554982,0.15872633
-5.45372686,1.29831857,0.00835875,0.10060200,0.54416740,0.00000000,0.36646387,0.16265030
-5.44772386,1.31297915,0.00925757,0.10112994,0.54987111,0.00000000,0.36667674,0.16599451
-5.44172086,1.32372564,0.01028113,0.10121619,0.55443791,0.00000000,0.36631201,0.16874209
-5.43571786,1.33078485,0.01143458,0.10086627,0.55803838,0.00000000,0.36550598,0.17089084
-5.42971486,1.33448255,0.01272035,0.10009572,0.56087702,0.00000000,0.36440602,0.17245400
-5.42371186,1.33524069,0.01413773,0.09893056,0.56318889,0.00000000,0.36316879,0.17346052
-5.41770885,1.33357122,0.01568251,0.09740751,0.56523516,0.00000000,0.36195823,0.17395479
-5.41170585,1.33006664,0.01734670,0.09557383,0.56729750,0.00000000,0.36094335,0.17399574
-5.40570285,1.32538718,0.01911839,0.09348681,0.56967158,0.00000000,0.36029571,0.17365541
-5.39969985,1.32024517,0.02098170,0.09121287,0.57265969,0.00000000,0.36018667,0.17301695
-5.39369685,1.31538678,0.02291691,0.08882632,0.57656279,0.00000000,0.36078439,0.17217221
-5.38769385,1.31157181,0.02490074,0.08640771,0.58167217,0.00000000,0.36225054,0.17121885
-5.38169085,1.30955211,0.02690677,0.08404192,0.58826097,0.00000000,0.36473690,0.17025730
-5.37568784,1.31004941,0.02890602,0.08181594,0.59657587,0.00000000,0.36838170,0.16938746
-5.36968484,1.31373310,0.03086769,0.07981648,0.60682916,0.00000000,0.37330598,0.16870542
-5.36368184,1.32119892,0.03275997,0.07812740,0.61919134,0.00000000,0.37960984,0.16830023
-5.35767884,1.33294904,0.03455097,0.07682713,0.63378466,0.00000000,0.38736887,0.16825093
-5.35167584,1.34937421,0.03620972,0.07598613,0.65067756,0.00000000,0.39663064,0.16862384
-5.34567284,1.37073852,0.03770714,0.07566441,0.66988026,0.00000000,0.40741157,0.16947023
-5.33966983,1.39716724,0.03901703,0.07590934,0.69134164,0.00000000,0.41969415,0.17082453
-5.33366683,1.42863810,0.04011693,0.07675368,0.71494738,0.00000000,0.43342467,0.17270301
-5.32766383,1.46497632,0.04098893,0.07821406,0.74051952,0.00000000,0.44851161,0.17510306
-5.32166083,1.50585364,0.04162032,0.08028981,0.76781754,0.00000000,0.46482488,0.17800302
-5.31565783,1.55079140,0.04200402,0.08296238,0.79654086,0.00000000,0.48219593,0.18136265
-5.30965483,1.59916796,0.04213888,0.08619526,0.82633290,0.00000000,0.50041896,0.18512417
-5.30365183,1.65023030,0.04202976,0.08993450,0.85678670,0.00000000,0.51925335,0.18921388
-5.29764882,1.70310975,0.04168735,0.09410982,0.88745205,0.00000000,0.53842730,0.19354426
-5.29164582,1.75684184,0.04112792,0.09863631,0.91784423,0.00000000,0.55764291,0.19801663
-5.28564282,1.81038972,0.04037273,0.10341668,0.94745408,0.00000000,0.57658248,0.20252420
-5.27963982,1.86267100,0.03944750,0.10834404,0.97575950,0.00000000,0.59491618,0.20695546
-5.27363682,1.91258728,0.03838157,0.11330504,1.00223805,0.00000000,0.61231076,0.21119783
-5.26763382,1.95905560,0.03720714,0.11818342,1.02638043,0.00000000,0.62843921,0.21514144
-5.26163082,2.00104107,0.03595838,0.12286369,1.04770447,0.00000000,0.64299099,0.21868302
-5.25562781,2.03758948,0.03467063,0.12723488,1.06576932,0.00000000,0.65568253,0.22172958
-5.24962481,2.06785874,0.03337951,0.13119429,1.08018914,0.00000000,0.66626741,0.22420190
-5.24362181,2.09114801,0.03212023,0.13465087,1.09064602,0.00000000,0.67454599,0.22603767
-5.23761881,2.10692304,0.03092686,0.13752828,1.09690135,0.00000000,0.68037372,0.22719401
-5.23161581,2.11483668,0.02983177,0.13976747,1.09880516,0.00000000,0.68366786,0.22764942
-5.22561281,2.11474329,0.02886510,0.14132847,1.09630293,0.00000000,0.68441206,0.22740490
-5.21960980,2.10670619,0.02805434,0.14219157,1.08943940,0.00000000,0.68265847,0.22648422
-5.21360680,2.09099751,0.02742403,0.14235762,1.07835901,0.00000000,0.67852711,0.22493331
-5.20760380,2.06808996,0.02699542,0.14184750,1.06330279,0.00000000,0.67220246,0.22281870
-5.20160080,2.03864079,0.02678626,0.14070079,1.04460166,0.00000000,0.66392709,0.22022500
-5.19559780,2.00346809,0.02681061,0.13897371,1.02266626,0.00000000,0.65399277,0.21725166
-5.18959480,1.96352046,0.02707863,0.13673631,0.99797363,0.00000000,0.64272915,0.21400898
-5.18359180,1.91984112,0.02759644,0.13406920,0.97105123,0.00000000,0.63049062,0.21061350
-5.17758879,1.87352802,0.02836591,0.13105994,0.94245891,0.00000000,0.61764188,0.20718316
-5.17158579,1.82569170,0.02938455,0.12779910,0.91276960,0.00000000,0.60454292,0.20383225
-5.16558279,1.77741269,0.03064535,0.12437646,0.88254961,0.00000000,0.59153409,0.20066644
-5.15957979,1.72970066,0.03213669,0.12087728,0.85233933,0.00000000,0.57892207,0.19777819
-5.15357679,1.68345691,0.03384230,0.11737900,0.82263522,0.00000000,0.56696734,0.19524269
-5.14757379,1.63944214,0.03574127,0.11394834,0.79387393,0.00000000,0.55587386,0.19311456
-5.14157079,1.59825097,0.03780817,0.11063915,0.76641924,0.00000000,0.54578147,0.19142542
-5.13556778,1.56029416,0.04001333,0.10749090,0.74055232,0.00000000,0.53676129,0.19018256
-5.12956478,1.52578946,0.04232311,0.10452792,0.71646570,0.00000000,0.52881445,0.18936868
-5.12356178,1.49476120,0.04470048,0.10175948,0.69426122,0.00000000,0.52187409,0.18894269
-5.11755878,1.46704854,0.04710560,0.09918054,0.67395179,0.00000000,0.51581057,0.18884168
-5.11155578,1.44232173,0.04949659,0.09677321,0.65546689,0.00000000,0.51043946,0.18898371
-5.10555278,1.42010538,0.05183042,0.09450875,0.63866136,0.00000000,0.50553202,0.18927159
-5.09954977,1.39980739,0.05406387,0.09235001,0.62332692,0.00000000,0.50082743,0.18959715
-5.09354677,1.38075205,0.05615455,0.09025414,0.60920580,0.00000000,0.49604627,0.18984597
-5.08754377,1.36221547,0.05806199,0.08817549,0.59600577,0.00000000,0.49090444,0.18990239
-5.08154077,1.34346167,0.05974868,0.08606843,0.58341576,0.00000000,0.48512694,0.18965431
-5.07553777,1.32377767,0.06118107,0.08389006,0.57112133,0.00000000,0.47846066,0.18899791
-5.06953477,1.30250583,0.06233047,0.08160261,0.55881938,0.00000000,0.47068591,0.18784180
-5.06353177,1.27907229,0.06317387,0.07917550,0.54623133,0.00000000,0.46162581,0.18611055
-5.05752876,1.25301034,0.06369456,0.07658685,0.53311438,0.00000000,0.45115358,0.18374751
-5.05152576,1.22397792,0.06388257,0.07382462,0.51927051,0.00000000,0.43919720,0.18071670
-5.04552276,1.19176902,0.06373493,0.07088710,0.50455283,0.00000000,0.42574153,0.17700393
-5.03951976,1.15631864,0.06325576,0.06778301,0.48886938,0.00000000,0.41082792,0.17261689
-5.03351676,1.11770176,0.06245604,0.06453109,0.47218427,0.00000000,0.39455141,0.16758452
-5.02751376,1.07612672,0.06135332,0.06115922,0.45451642,0.00000000,0.37705599,0.16195552
-5.02151076,1.03192368,0.05997112,0.05770338,0.43593608,0.00000000,0.35852808,0.15579631
-5.01550775,0.98552919,0.05833829,0.05420620,0.41655952,0.00000000,0.33918877,0.14918837
-5.00950475,0.93746766,0.05648810,0.05071543,0.39654232,0.00000000,0.31928530,0.14222527
-5.00350175,0.88833089,0.05445736,0.04728237,0.37607154,0.00000000,0.29908214,0.13500940
-4.99749875,0.83875665,0.05228536,0.04396024,0.35535725,0.00000000,0.27885210,0.12764870
-4.99149575,0.78940713,0.05001283,0.04080265,0.33462397,0.00000000,0.25886789,0.12025336
-4.98549275,0.74094818,0.04768086,0.03786224,0.31410206,0.00000000,0.23939439,0.11293269
-4.97948974,0.69403007,0.04532990,0.03518940,0.29401973,0.00000000,0.22068188,0.10579229
-4.97348674,0.64927018,0.04299877,0.03283127,0.27459571,0.00000000,0.20296034,0.09893148
-4.96748374,0.60723818,0.04072380,0.03083082,0.25603283,0.00000000,0.18643499,0.09244119
-4.96148074,0.56844383,0.03853804,0.02922619,0.23851278,0.00000000,0.17128294,0.08640221
-4.95547774,0.53332757,0.03647064,0.02805018,0.22219197,0.00000000,0.15765101,0.08088395
-4.94947474,0.50225399,0.03454639,0.02732988,0.20719863,0.00000000,0.14565460,0.07594349
-4.94347174,0.47550792,0.03278541,0.02708640,0.19363117,0.00000000,0.13537745,0.07162525
-4.93746873,0.45329313,0.03120296,0.02733470,0.18155765,0.00000000,0.12687215,0.06796085
-4.93146573,0.43573333,0.02980956,0.02808354,0.17101642,0.00000000,0.12016131,0.06496944
-4.92546273,0.42287534,0.02861110,0.02933541,0.16201764,0.00000000,0.11523912,0.06265831
-4.91945973,0.41469397,0.02760924,0.03108657,0.15454575,0.00000000,0.11207335,0.06102378
-4.91345673,0.41109847,0.02680187,0.03332711,0.14856255,0.00000000,0.11060754,0.06005228
-4.90745373,0.41194017,0.02618369,0.03604108,0.14401087,0.00000000,0.11076338,0.05972160
-4.90145073,0.41702094,0.02574693,0.03920662,0.14081852,0.00000000,0.11244318,0.06000230
-4.89544772,0.42610233,0.02548201,0.04279629,0.13890251,0.00000000,0.11553243,0.06085918
-4.88944472,0.43891477,0.02537834,0.04677730,0.13817313,0.00000000,0.11990241,0.06225266
-4.88344172,0.45516674,0.02542498,0.05111202,0.13853793,0.00000000,0.12541281,0.06414029
-4.87743872,0.47455348,0.02561128,0.05575845,0.13990525,0.00000000,0.13191442,0.06647805
-4.87143572,0.49676484,0.02592750,0.06067084,0.14218731,0.00000000,0.13925178,0.06922152
-4.86543272,0.52149205,0.02636512,0.06580039,0.14530249,0.00000000,0.14726590,0.07232693
-4.85942971,0.54843313,0.02691720,0.07109602,0.14917702,0.00000000,0.15579681,0.07575192
-4.85342671,0.57729660,0.02757842,0.07650516,0.15374568,0.00000000,0.16468615,0.07945606
-4.84742371,0.60780348,0.02834501,0.08197454,0.15895169,0.00000000,0.17377950,0.08340110
-4.84142071,0.63968738,0.02921447,0.08745102,0.16474577,0.00000000,0.18292859,0.08755095
-4.83541771,0.67269277,0.03018518,0.09288225,0.17108434,0.00000000,0.19199321,0.09187136
-4.82941471,0.70657157,0.03125579,0.09821732,0.17792713,0.00000000,0.20084272,0.09632932
-4.82341171,0.74107823,0.03242459,0.10340724,0.18523418,0.00000000,0.20935732,0.10089237
-4.81740870,0.77596384,0.03368877,0.10840531,0.19296255,0.00000000,0.21742878,0.10552755
-4.81140570,0.81096953,0.03504367,0.11316733,0.20106297,0.00000000,0.22496082,0.11020050
-4.80540270,0.84581991,0.03648207,0.11765170,0.20947654,0.00000000,0.23186909,0.11487440
-4.79939970,0.88021704,0.03799361,0.12181935,0.21813190,0.00000000,0.23808073,0.11950901
-4.79339670,0.91383547,0.03956428,0.12563366,0.22694292,0.00000000,0.24353377,0.12406002
-4.78739370,0.94631922,0.04117613,0.12906029,0.23580734,0.00000000,0.24817614,0.12847848
-4.78139070,0.97728080,0.04280722,0.13206708,0.24460627,0.00000000,0.25196476,0.13271067
-4.77538769,1.00630307,0.04443174,0.13462390,0.25320489,0.00000000,0.25486451,0.13669838
-4.76938469,1.03294384,0.04602047,0.13670270,0.26145425,0.00000000,0.25684732,0.14037950
-4.76338169,1.05674354,0.04754135,0.13827765,0.26919424,0.00000000,0.25789154,0.14368916
-4.75737869,1.07723554,0.04896038,0.13932547,0.27625754,0.00000000,0.25798144,0.14656119
-4.75137569,1.09395904,0.05024266,0.13982585,0.28247451,0.00000000,0.25710714,0.14892992
-4.74537269,1.10647377,0.05135353,0.13976208,0.28767870,0.00000000,0.25526475,0.15073235
-4.73936968,1.11437596,0.05225982,0.13912182,0.29171274,0.00000000,0.25245686,0.15191036
-4.73336668,1.11731459,0.05293111,0.13789789,0.29443430,0.00000000,0.24869328,0.15241306
-4.72736368,1.11500714,0.05334091,0.13608912,0.29572186,0.00000000,0.24399188,0.15219905
-4.72136068,1.10725397,0.05346776,0.13370115,0.29547987,0.00000000,0.23837951,0.15123841
-4.71535768,1.09395021,0.05329615,0.13074708,0.29364312,0.00000000,0.23189287,0.14951445
-4.70935468,1.07509479,0.05281715,0.12724804,0.29018000,0.00000000,0.22457922,0.14702497
-4.70335168,1.05079564,0.05202890,0.12323338,0.28509454,0.00000000,0.21649674,0.14378301
-4.69734867,1.02127092,0.05093673,0.11874072,0.27842704,0.00000000,0.20771463,0.13981702
-4.69134567,0.98684601,0.04955303,0.11381556,0.27025331,0.00000000,0.19831268,0.13517048
-4.68534267,0.94794639,0.04789684,0.10851071,0.26068256,0.00000000,0.18838043,0.12990084
-4.67933967,0.90508665,0.04599316,0.10288526,0.24985406,0.00000000,0.17801589,0.12407807
-4.67333667,0.85885625,0.04387213,0.09700342,0.23793268,0.00000000,0.16732383,0.11778256
-4.66733367,0.80990268,0.04156795,0.09093309,0.22510366,0.00000000,0.15641369,0.11110281
-4.66133067,0.75891289,0.03911772,0.08474420,0.21156683,0.00000000,0.14539729,0.10413278
-4.65532766,0.70659384,0.03656024,0.07850713,0.19753056,0.00000000,0.13438636,0.09696914
-4.64932466,0.65365321,0.03393480,0.07229097,0.18320574,0.00000000,0.12349010,0.08970854
-4.64332166,0.60078103,0.03128000,0.06616196,0.16880010,0.00000000,0.11281279,0.08244495
-4.63731866,0.54863315,0.02863272,0.06018206,0.15451308,0.00000000,0.10245171,0.07526735
-4.63131566,0.49781714,0.02602721,0.05440774,0.14053152,0.00000000,0.09249532,0.06825759
-4.62531266,0.44888113,0.02349435,0.04888900,0.12702619,0.00000000,0.08302191,0.06148879
-4.61930965,0.40230597,0.02106109,0.04366871,0.11414943,0.00000000,0.07409868,0.05502414
-4.61330665,0.35850075,0.01875013,0.03878229,0.10203383,0.00000000,0.06578142,0.04891609
-4.60730365,0.31780174,0.01657976,0.03425768,0.09079188,0.00000000,0.05811457,0.04320612
-4.60130065,0.28047445,0.01456392,0.03011554,0.08051672,0.00000000,0.05113185,0.03792487
-4.59529765,0.24671842,0.01271240,0.02636981,0.07128359,0.00000000,0.04485737,0.03309264
-4.58929465,0.21667447,0.01103120,0.02302846,0.06315218,0.00000000,0.03930700,0.02872027
-4.58329165,0.19043354,0.00952303,0.02009429,0.05616930,0.00000000,0.03449014,0.02481024
-4.57728864,0.16804687,0.00818784,0.01756604,0.05037212,0.00000000,0.03041164,0.02135793
-4.57128564,0.14953666,0.00702351,0.01543939,0.04579138,0.00000000,0.02707388,0.01835307
-4.56528264,0.13490676,0.00602645,0.01370801,0.04245471,0.00000000,0.02447881,0.01578113
-4.55927964,0.12415281,0.00519227,0.01236454,0.04038971,0.00000000,0.02262999,0.01362474
-4.55327664,0.11727135,0.00451647,0.01140154,0.03962662,0.00000000,0.02153439,0.01186503
-4.54727364,0.11426750,0.00399500,0.01081218,0.04020059,0.00000000,0.02120403,0.01048278
-4.54127064,0.11516084,0.00362483,0.01059084,0.04215332,0.00000000,0.02165727,0.00945949
-4.53526763,0.11998937,0.00340442,0.01073348,0.04553400,0.00000000,0.02291978,0.00877820
-4.52926463,0.12881125,0.00333414,0.01123788,0.05039950,0.00000000,0.02502502,0.00842415
-4.52326163,0.14170446,0.00341653,0.01210353,0.05681391,0.00000000,0.02801437,0.00838518
-4.51725863,0.15876414,0.00365655,0.01333143,0.06484717,0.00000000,0.03193673,0.00865196
-4.51125563,0.18009800,0.00406165,0.01492368,0.07457308,0.00000000,0.03684760,0.00921806
-4.50525263,0.20581979,0.00464179,0.01688285,0.08606662,0.00000000,0.04280774,0.01007972
-4.49924962,0.23604111,0.00540927,0.01921125,0.09940063,0.00000000,0.04988129,0.01123558
-4.49324662,0.27086195,0.00637851,0.02191003,0.11464204,0.00000000,0.05813338,0.01268618
-4.48724362,0.31036019,0.00756567,0.02497829,0.13184767,0.00000000,0.06762740,0.01443337
-4.48124062,0.35458051,0.00898816,0.02841204,0.15105988,0.00000000,0.07842184,0.01647962
-4.47523762,0.40352327,0.01066404,0.03220327,0.17230202,0.00000000,0.09056685,0.01882725
-4.46923462,0.45713357,0.01261129,0.03633903,0.19557401,0.00000000,0.10410054,0.02147765
-4.46323162,0.51529114,0.01484703,0.04080057,0.22084821,0.00000000,0.11904527,0.02443038
-4.45722861,0.57780158,0.01738660,0.04556275,0.24806560,0.00000000,0.13540388,0.02768247
-4.45122561,0.64438916,0.02024267,0.05059350,0.27713259,0.00000000,0.15315624,0.03122757
-4.44522261,0.71469192,0.02342426,0.05585365,0.30791864,0.00000000,0.17225601,0.03505531
-4.43921961,0.78825914,0.02693578,0.06129693,0.34025463,0.00000000,0.19262800,0.03915074
-4.43321661,0.86455179,0.03077623,0.06687032,0.37393239,0.00000000,0.21416623,0.04349389
-4.42721361,0.94294592,0.03493832,0.07251470,0.40870528,0.00000000,0.23673283,0.04805950
-4.42121061,1.02273935,0.03940792,0.07816581,0.44428997,0.00000000,0.26015791,0.05281695
-4.41520760,1.10316154,0.04416357,0.08375555,0.48036951,0.00000000,0.28424065,0.05773044
-4.40920460,1.18338664,0.04917630,0.08921353,0.51659763,0.00000000,0.30875149,0.06275932
-4.40320160,1.26254951,0.05440963,0.09446886,0.55260421,0.00000000,0.33343570,0.06785869
-4.39719860,1.33976426,0.05981998,0.09945219,0.58800191,0.00000000,0.35801804,0.07298023
-4.39119560,1.41414502,0.06535725,0.10409786,0.62239381,0.00000000,0.38220873,0.07807326
-4.38519260,1.48482817,0.07096579,0.10834607,0.65538187,0.00000000,0.40571034,0.08308589
-4.37918959,1.55099555,0.07658561,0.11214512,0.68657593,0.00000000,0.42822558,0.08796647
-4.37318659,1.61189762,0.08215384,0.11545340,0.71560319,0.00000000,0.44946562,0.09266501
-4.36718359,1.66687593,0.08760642,0.11824131,0.74211759,0.00000000,0.46915871,0.09713472
-4.36118059,1.71538394,0.09287989,0.12049281,0.76580909,0.00000000,0.48705869,0.10133352
-4.35517759,1.75700530,0.09791323,0.12220656,0.78641226,0.00000000,0.50295311,0.10522550
-4.34917459,1.79146877,0.10264976,0.12339666,0.80371399,0.00000000,0.51667049,0.10878214
-4.34317159,1.81865899,0.10703885,0.12409286,0.81755995,0.00000000,0.52808642,0.11198344
-4.33716858,1.83862246,0.11103745,0.12434019,0.82785951,0.00000000,0.53712815,0.11481864
-4.33116558,1.85156819,0.11461141,0.12419799,0.83458884,0.00000000,0.54377743,0.11728672
-4.32516258,1.85786278,0.11773633,0.12373840,0.83779205,0.00000000,0.54807139,0.11939642
-4.31915958,1.85801971,0.12039818,0.12304430,0.83758012,0.00000000,0.55010126,0.12116593
-4.31315658,1.85268314,0.12259332,0.12220667,0.83412770,0.00000000,0.55000908,0.12262212
-4.30715358,1.84260642,0.12432819,0.12132163,0.82766770,0.00000000,0.54798231,0.12379937
