energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.83791896,1.11625367,-1.19945358,0.66987761,-0.59155920,0.13867350,-0.10525607,0.00047423,-0.00021761,0.04203354,-0.05648562,0.27376459,-0.27128678,0.19635244,-0.17587825,0.00485581,-0.00928505,0.63293383,-0.70544110
-5.83191596,1.16160875,-1.18875845,0.71634289,-0.57537600,0.14136718,-0.10526162,0.00048574,-0.00020448,0.04559976,-0.05362448,0.28502625,-0.26865881,0.20833869,-0.17646116,0.00457363,-0.00948978,0.65716974,-0.70296833
-5.82591296,1.20943439,-1.18472503,0.76456130,-0.56407054,0.14457686,-0.10563150,0.00049654,-0.00019359,0.04953448,-0.05123516,0.29652987,-0.26783808,0.22050864,-0.17839203,0.00431803,-0.00970370,0.68245161,-0.70411426
-5.81990995,1.25879316,-1.18727185,0.81385202,-0.55772897,0.14823208,-0.10634317,0.00050603,-0.00018483,0.05381548,-0.04932841,0.30804310,-0.26879783,0.23265639,-0.18168772,0.00408824,-0.00991847,0.70823626,-0.70881170
-5.81390695,1.30873294,-1.19618468,0.86350685,-0.55636035,0.15226058,-0.10736542,0.00051372,-0.00017807,0.05841899,-0.04790861,0.31933611,-0.27147550,0.24457527,-0.18633906,0.00388301,-0.01012583,0.73397283,-0.71691765
-5.80790395,1.35831113,-1.21112381,0.91280082,-0.55989797,0.15659139,-0.10865949,0.00051921,-0.00017318,0.06332005,-0.04697416,0.33018716,-0.27577495,0.25606309,-0.19230992,0.00370077,-0.01031783,0.75911707,-0.72821760
-5.80190095,1.40661990,-1.23163340,0.96100418,-0.56820152,0.16115802,-0.11018047,0.00052220,-0.00017001,0.06849295,-0.04651777,0.34038813,-0.28156930,0.26692774,-0.19953678,0.00353970,-0.01048703,0.78314593,-0.74243116
-5.79589795,1.45281130,-1.25715293,1.00739516,-0.58106006,0.16590153,-0.11187865,0.00052249,-0.00016841,0.07391183,-0.04652689,0.34974989,-0.28870411,0.27699268,-0.20792896,0.00339786,-0.01062669,0.80557219,-0.75921887
-5.78989495,1.49612141,-1.28703023,1.05127329,-0.59819590,0.17077339,-0.11370100,0.00051996,-0.00016819,0.07955125,-0.04698407,0.35810719,-0.29700114,0.28610226,-0.21736948,0.00327331,-0.01073096,0.82595832,-0.77819015
-5.78389195,1.53589219,-1.32053618,1.09197281,-0.61926930,0.17573795,-0.11559267,0.00051459,-0.00016916,0.08538682,-0.04786732,0.36532294,-0.30626244,0.29412650,-0.22771671,0.00316422,-0.01079497,0.84392901,-0.79891214
-5.77788894,1.57159024,-1.35688061,1.12887587,-0.64388407,0.18077428,-0.11749841,0.00050646,-0.00017112,0.09139584,-0.04915049,0.37129169,-0.31627473,0.30096515,-0.23880668,0.00306897,-0.01081500,0.85918185,-0.82091934
-5.77188594,1.60282150,-1.39522943,1.16142491,-0.67159397,0.18587752,-0.11936395,0.00049567,-0.00017384,0.09755786,-0.05080368,0.37594214,-0.32681411,0.30655094,-0.25045624,0.00298622,-0.01078850,0.87149568,-0.84372395
-5.76588294,1.62934123,-1.43472252,1.18913406,-0.70191005,0.19105928,-0.12113735,0.00048244,-0.00017710,0.10385523,-0.05279357,0.37923853,-0.33765098,0.31085157,-0.26246689,0.00291502,-0.01071414,0.88073614,-0.86682666
-5.75987994,1.65105880,-1.47449232,1.21159910,-0.73430855,0.19634744,-0.12277016,0.00046701,-0.00018067,0.11027345,-0.05508384,0.38118094,-0.34855505,0.31387061,-0.27462938,0.00285477,-0.01059182,0.88685829,-0.88972779
-5.75387694,1.66803700,-1.51368276,1.22850562,-0.76823963,0.20178506,-0.12421853,0.00044966,-0.00018431,0.11680150,-0.05763556,0.38180441,-0.35930047,0.31564709,-0.28672880,0.00280529,-0.01042258,0.88990609,-0.91193863
-5.74787394,1.68048588,-1.55146811,1.23963535,-0.80313642,0.20742852,-0.12544417,0.00043070,-0.00018780,0.12343198,-0.06040760,0.38117694,-0.36967086,0.31625382,-0.29855022,0.00276679,-0.01020857,0.89000877,-0.93299256
-5.74187094,1.68875140,-1.58707146,1.24487025,-0.83842448,0.21334500,-0.12641516,0.00041048,-0.00019094,0.13016108,-0.06335703,0.37939645,-0.37946419,0.31579439,-0.30988460,0.00273984,-0.00995292,0.88737424,-0.95245606
-5.73586793,1.69329938,-1.61978233,1.24419444,-0.87353131,0.21960941,-0.12710665,0.00038933,-0.00019352,0.13698845,-0.06643958,0.37658672,-0.38849745,0.31439916,-0.32053472,0.00272530,-0.00965964,0.88227977,-0.96993890
-5.72986493,1.69469540,-1.64897294,1.23769383,-0.90789576,0.22630088,-0.12750133,0.00036759,-0.00019537,0.14391696,-0.06961010,0.37289271,-0.39661076,0.31222021,-0.33032109,0.00272423,-0.00933345,0.87506044,-0.98510361
-5.72386193,1.69358159,-1.67411271,1.22555356,-0.94097706,0.23349901,-0.12758988,0.00034560,-0.00019636,0.15095236,-0.07282307,0.36847509,-0.40367109,0.30942557,-0.33908748,0.00273786,-0.00897970,0.86609572,-0.99767375
-5.71785893,1.69065143,-1.69478033,1.20805332,-0.97226332,0.24128014,-0.12737106,0.00032366,-0.00019636,0.15810290,-0.07603307,0.36350454,-0.40957513,0.30619289,-0.34670576,0.00276742,-0.00860414,0.85579479,-1.00744061
-5.71185593,1.68662360,-1.71067319,1.18556070,-1.00127921,0.24971377,-0.12685178,0.00030209,-0.00019529,0.16537899,-0.07919531,0.35815581,-0.41425155,0.30270299,-0.35308009,0.00281407,-0.00821284,0.84458130,-1.01426827
-5.70585293,1.68221621,-1.72161348,1.15852287,-1.02759276,0.25885943,-0.12604694,0.00028116,-0.00019311,0.17279294,-0.08226624,0.35260181,-0.41766219,0.29913332,-0.35814994,0.00287883,-0.00781204,0.83287812,-1.01809668
-5.69984992,1.67812252,-1.72755095,1.12745690,-1.05082101,0.26876412,-0.12497902,0.00026113,-0.00018981,0.18035881,-0.08520405,0.34700812,-0.41980240,0.29565193,-0.36189205,0.00296243,-0.00740800,0.82109277,-1.01894249
-5.69384692,1.67498947,-1.72856187,1.09293893,-1.07063467,0.27946058,-0.12367753,0.00024226,-0.00018539,0.18809250,-0.08796928,0.34152796,-0.42070032,0.29241195,-0.36432107,0.00306528,-0.00700694,0.80960423,-1.01689773
-5.68784392,1.67339990,-1.72484427,1.05559274,-1.08676142,0.29096651,-0.12217827,0.00022477,-0.00017991,0.19601206,-0.09052536,0.33629789,-0.42041520,0.28954701,-0.36548884,0.00318738,-0.00661487,0.79875160,-1.01212615
-5.68184092,1.67385955,-1.71670949,1.01607800,-1.09898821,0.30328476,-0.12052241,0.00020889,-0.00017345,0.20413829,-0.09283924,0.33143451,-0.41903478,0.28716781,-0.36548236,0.00332831,-0.00623758,0.78882528,-1.00485731
-5.67583792,1.67678935,-1.70457032,0.97507865,-1.10716238,0.31640468,-0.11875533,0.00019486,-0.00016611,0.21249563,-0.09488186,0.32703226,-0.41667172,0.28535990,-0.36442052,0.00348723,-0.00588054,0.78006096,-0.99537864
-5.66983492,1.68252359,-1.68892599,0.93329182,-1.11119169,0.33030444,-0.11692537,0.00018292,-0.00015800,0.22111326,-0.09662867,0.32316242,-0.41345934,0.28418293,-0.36244960,0.00366285,-0.00554883,0.77263682,-0.98402567
-5.66383192,1.69131398,-1.67034466,0.89141762,-1.11104354,0.34495436,-0.11508250,0.00017332,-0.00014928,0.23002653,-0.09806009,0.31987338,-0.40954671,0.28367137,-0.35973786,0.00385355,-0.00524712,0.76667401,-0.97117071
-5.65782891,1.70333959,-1.64944390,0.85015009,-1.10674326,0.36032101,-0.11327679,0.00016637,-0.00014008,0.23927840,-0.09916185,0.31719233,-0.40509337,0.28383661,-0.35646941,0.00405742,-0.00497964,0.76224054,-0.95721049
-5.65182591,1.71872196,-1.62686993,0.81016967,-1.09837168,0.37637190,-0.11155693,0.00016240,-0.00013055,0.24892106,-0.09992531,0.31512807,-0.40026366,0.28467053,-0.35283753,0.00427239,-0.00475014,0.75935837,-0.94255308
-5.64582291,1.73754487,-1.60327649,0.77213709,-1.08606210,0.39308045,-0.10996873,0.00016180,-0.00012085,0.25901732,-0.10034754,0.31367511,-0.39522116,0.28615026,-0.34903782,0.00449639,-0.00456188,0.75801333,-0.92760469
-5.63981991,1.75987741,-1.57930388,0.73668905,-1.06999666,0.41043102,-0.10855364,0.00016503,-0.00011113,0.26964189,-0.10043147,0.31281868,-0.39012321,0.28824387,-0.34526145,0.00472746,-0.00441764,0.75816755,-0.91275679
-5.63381691,1.78579909,-1.55555926,0.70443529,-1.05040230,0.42842351,-0.10734744,0.00017260,-0.00010151,0.28088218,-0.10018569,0.31254055,-0.38511578,0.29091689,-0.34168878,0.00496399,-0.00431974,0.75977361,-0.89837399
-5.62781391,1.81542560,-1.53259875,0.67595707,-1.02754619,0.44707731,-0.10637908,0.00018514,-0.00009213,0.29283862,-0.09962434,0.31282523,-0.38032897,0.29413912,-0.33848359,0.00520483,-0.00426999,0.76278982,-0.88478334
-5.62181091,1.84893324,-1.51091225,0.65180681,-1.00173090,0.46643433,-0.10566965,0.00020332,-0.00008311,0.30562431,-0.09876667,0.31366639,-0.37587315,0.29789155,-0.33578828,0.00544956,-0.00426981,0.76719562,-0.87226523
-5.61580790,1.88658058,-1.49091135,0.63250827,-0.97328924,0.48656058,-0.10523180,0.00022793,-0.00007454,0.31936378,-0.09763659,0.31507291,-0.37183605,0.30217281,-0.33372007,0.00569858,-0.00432019,0.77300628,-0.86104652
-5.60980490,1.92872555,-1.47292105,0.61855709,-0.94257885,0.50754638,-0.10506924,0.00025984,-0.00006651,0.33419103,-0.09626214,0.31707443,-0.36828080,0.30700492,-0.33236855,0.00595332,-0.00442178,0.78028604,-0.85129600
-5.60380190,1.97583640,-1.45717560,0.61042107,-0.90997667,0.52950477,-0.10517677,0.00030000,-0.00005909,0.35024654,-0.09467479,0.31972574,-0.36524515,0.31243785,-0.33179451,0.00621632,-0.00457494,0.78915850,-0.84312251
-5.59779890,2.02849534,-1.44381864,0.60853964,-0.87587340,0.55256830,-0.10554059,0.00034942,-0.00005234,0.36767346,-0.09290876,0.32310989,-0.36274177,0.31855258,-0.33203025,0.00649131,-0.00477981,0.79981377,-0.83657586
-5.59179590,2.08739374,-1.43290778,0.61332218,-0.84066807,0.57688398,-0.10613896,0.00040918,-0.00004628,0.38661296,-0.09100032,0.32733954,-0.36075973,0.32546239,-0.33308120,0.00678327,-0.00503639,0.81251143,-0.83165045
-5.58579290,2.15331843,-1.42442349,0.62514469,-0.80476281,0.60260677,-0.10694329,0.00048038,-0.00004097,0.40719885,-0.08898713,0.33255641,-0.35926720,0.33331211,-0.33492897,0.00709837,-0.00534460,0.82757882,-0.82829160
-5.57978989,2.22712885,-1.41828194,0.64434453,-0.76855811,0.62989160,-0.10791953,0.00056414,-0.00003643,0.42955181,-0.08690761,0.33892857,-0.35821514,0.34227518,-0.33753545,0.00744387,-0.00570440,0.84540435,-0.82640439
-5.57378689,2.30972539,-1.41435138,0.67121300,-0.73244857,0.65888442,-0.10902992,0.00066155,-0.00003266,0.45377311,-0.08480045,0.34664563,-0.35754201,0.35254858,-0.34084796,0.00782800,-0.00611584,0.86642575,-0.82586463
-5.56778389,2.40200987,-1.41247143,0.70598595,-0.69681937,0.68971255,-0.11023492,0.00077362,-0.00002971,0.47993852,-0.08270417,0.35591181,-0.35717927,0.36434563,-0.34480520,0.00825972,-0.00657913,0.89111338,-0.82653150
-5.56178089,2.50483928,-1.41247434,0.74883229,-0.66204358,0.72247485,-0.11149544,0.00090125,-0.00002758,0.50809224,-0.08065695,0.36693702,-0.35705742,0.37788681,-0.34934353,0.00874844,-0.00709467,0.91994915,-0.82826142
-5.55577789,2.61897467,-1.41420730,0.79984099,-0.62848023,0.75723207,-0.11277510,0.00104518,-0.00002631,0.53824146,-0.07869649,0.37992641,-0.35711241,0.39338905,-0.35440345,0.00930365,-0.00766311,0.95340166,-0.83092252
-5.54977489,2.74502729,-1.41755475,0.85900707,-0.59647339,0.79399803,-0.11404253,0.00120596,-0.00002594,0.57035166,-0.07686010,0.39506855,-0.35729212,0.41105365,-0.35993590,0.00993459,-0.00828530,0.99189860,-0.83440887
-5.54377189,2.88340439,-1.42245951,0.92621716,-0.56635193,0.83273194,-0.11527362,0.00138384,-0.00002652,0.60434295,-0.07518486,0.41252300,-0.35756251,0.43105360,-0.36590794,0.01064977,-0.00896223,1.03579762,-0.83865393
-5.53776888,3.03425727,-1.42894149,1.00123566,-0.53843006,0.87333234,-0.11645356,0.00157879,-0.00002814,0.64008766,-0.07370798,0.43240760,-0.35791326,0.45352059,-0.37230763,0.01145657,-0.00969499,1.08535690,-0.84364242
-5.53176588,3.19743443,-1.43711302,1.08369231,-0.51300830,0.91563313,-0.11757863,0.00179041,-0.00003089,0.67740940,-0.07246720,0.45478635,-0.35836244,0.47853258,-0.37914769,0.01236075,-0.01048460,1.14070708,-0.84941982
-5.52576288,3.37244229,-1.44718952,1.17307229,-0.49037476,0.95940184,-0.11865759,0.00201790,-0.00003490,0.71608369,-0.07150122,0.47965831,-0.35896002,0.50610228,-0.38646770,0.01336605,-0.01133185,1.20182579,-0.85609896
-5.51975988,3.55841617,-1.45949496,1.26870975,-0.47080639,1.00434038,-0.11971269,0.00226002,-0.00004036,0.75584020,-0.07085021,0.50694827,-0.35978992,0.53616746,-0.39433480,0.01447375,-0.01223710,1.26851649,-0.86386319
-5.51375688,3.75410349,-1.47446116,1.36978583,-0.45456994,1.05008848,-0.12078008,0.00251509,-0.00004745,0.79636676,-0.07055618,0.53649989,-0.36097032,0.56858344,-0.40284257,0.01568236,-0.01320001,1.34039283,-0.87296553
-5.50775388,3.95786125,-1.49262079,1.47533187,-0.44192228,1.09622972,-0.12190977,0.00278099,-0.00005644,0.83731493,-0.07066341,0.56807153,-0.36265223,0.60311840,-0.41210813,0.01698732,-0.01421936,1.41686972,-0.88372389
-5.50175088,4.16766873,-1.51459388,1.58423852,-0.43310986,1.14230006,-0.12316493,0.00305512,-0.00006763,0.87830716,-0.07121864,0.60133553,-0.36501610,0.63945190,-0.42226772,0.01838080,-0.01529275,1.49716206,-0.89651201
-5.49574787,4.38115626,-1.54106824,1.69527118,-0.42836709,1.18779874,-0.12462076,0.00333448,-0.00008138,0.91894535,-0.07227123,0.63588093,-0.36826665,0.67717689,-0.43347055,0.01985166,-0.01641636,1.58029161,-0.91174656
-5.48974487,4.59564989,-1.57277420,1.80709172,-0.42791346,1.23220114,-0.12636267,0.00361568,-0.00009809,0.95882063,-0.07387305,0.67121990,-0.37262588,0.71580535,-0.44587153,0.02138543,-0.01758479,1.66510247,-0.92987058
-5.48374187,4.80823115,-1.61045481,1.91828641,-0.43194935,1.27497333,-0.12848418,0.00389501,-0.00011825,0.99752407,-0.07607831,0.70679779,-0.37832467,0.75477761,-0.45962299,0.02296453,-0.01879085,1.75028464,-0.95133406
-5.47773887,5.01581048,-1.65483251,2.02739943,-0.44065053,1.31558779,-0.13108429,0.00416852,-0.00014239,1.03465808,-0.07894311,0.74200648,-0.38559301,0.79347503,-0.47486580,0.02456849,-0.02002551,1.83440550,-0.97657217
-5.47173587,5.21521195,-1.70657378,2.13297105,-0.45416154,1.35353972,-0.13426461,0.00443209,-0.00017111,1.06984812,-0.08252484,0.77620078,-0.39464957,0.83123580,-0.49172045,0.02617440,-0.02127787,1.91594788,-1.00598233
-5.46573287,5.40326655,-1.76625329,2.23357928,-0.47258806,1.38836348,-0.13812634,0.00468155,-0.00020503,1.10275439,-0.08688144,0.80871711,-0.40569069,0.86737333,-0.51027826,0.02775742,-0.02253524,1.99335366,-1.03990091
-5.45972986,5.57691047,-1.83431924,2.32788350,-0.49598873,1.41964846,-0.14276708,0.00491278,-0.00024487,1.13308309,-0.09207042,0.83889394,-0.41887956,0.90119648,-0.53059352,0.02929137,-0.02378330,2.06507115,-1.07858079
-5.45372686,5.73328465,-1.91106146,2.41466823,-0.52436670,1.44705374,-0.14827781,0.00512182,-0.00029134,1.16059679,-0.09814787,0.86609304,-0.43433589,0.93203094,-0.55267656,0.03074950,-0.02500638,2.12960435,-1.12217070
-5.44772386,5.86983143,-1.99658378,2.49288534,-0.55766144,1.47032100,-0.15473991,0.00530498,-0.00034520,1.18512352,-0.10516725,0.88972077,-0.45212668,0.95924091,-0.57648850,0.03210518,-0.02618777,2.18556216,-1.17069749
-5.44172086,5.98438412,-2.09078220,2.56169261,-0.59574121,1.48928503,-0.16222251,0.00545898,-0.00040717,1.20656418,-0.11317814,0.90924837,-0.47225843,0.98225010,-0.60193757,0.03333276,-0.02731022,2.23170533,-1.22405217
-5.43571786,6.07524553,-2.19332969,2.62048681,-0.63839679,1.50388129,-0.17078013,0.00558098,-0.00047798,1.22489774,-0.12222500,0.92423051,-0.49467125,1.00056124,-0.62887755,0.03440827,-0.02835633,2.26698931,-1.28198042
-5.42971486,6.14125168,-2.30366878,2.66892960,-0.68533688,1.51415009,-0.18045081,0.00566875,-0.00055830,1.24018403,-0.13234588,0.93432121,-0.51923526,1.01377323,-0.65710811,0.03531027,-0.02930916,2.29060086,-1.34407828
-5.42371186,6.18181745,-2.42101214,2.70696457,-0.73618560,1.52023707,-0.19125470,0.00572068,-0.00064870,1.25256366,-0.14357120,0.93928642,-0.54574933,1.02159513,-0.68637729,0.03602048,-0.03015275,2.30198711,-1.40979314
-5.41770885,6.19696193,-2.54435154,2.73482445,-0.79048258,1.52238967,-0.20319313,0.00573585,-0.00074963,1.26225496,-0.15592260,0.93901272,-0.57394244,1.02385645,-0.71638585,0.03652442,-0.03087261,2.30087542,-1.47843036
-5.41170585,6.18731152,-2.67247488,2.75302758,-0.84768572,1.52094963,-0.21624831,0.00571405,-0.00086140,1.26954778,-0.16941202,0.93351178,-0.60347770,1.02051324,-0.74679345,0.03681188,-0.03145625,2.28728353,-1.54916527
-5.40570285,6.15408051,-2.80399071,2.76236333,-0.90717698,1.51634156,-0.23038354,0.00565580,-0.00098410,1.27479414,-0.18404090,0.92292029,-0.63395875,1.01164964,-0.77722628,0.03687727,-0.03189360,2.26151927,-1.62106011
-5.39969985,6.09902933,-2.93735964,2.76386680,-0.96827117,1.50905794,-0.24554402,0.00556233,-0.00111760,1.27839600,-0.19979968,0.90749555,-0.66493857,0.99747501,-0.80728589,0.03671981,-0.03217735,2.22417005,-1.69308556
-5.39369685,6.02440192,-3.07093135,2.75878335,-1.03022762,1.49964084,-0.26165816,0.00543552,-0.00126150,1.28079028,-0.21666762,0.88760674,-0.69593023,0.97831660,-0.83655892,0.03634356,-0.03230319,2.17608249,-1.76414590
-5.38769385,5.93284480,-3.20298605,2.74852429,-1.09226467,1.48866135,-0.27863940,0.00527786,-0.00141511,1.28243182,-0.23461300,0.86372239,-0.72641935,0.95460817,-0.86462726,0.03575730,-0.03226993,2.11833331,-1.83310699
-5.38169085,5.82731112,-3.33177893,2.73461519,-1.15357647,1.47669708,-0.29638853,0.00509237,-0.00157741,1.28377470,-0.25359365,0.83639463,-0.75587765,0.92687508,-0.89107840,0.03497421,-0.03207953,2.05219266,-1.89882607
-5.37568784,5.71095371,-3.45558620,2.71863914,-1.21335174,1.46430911,-0.31479633,0.00488251,-0.00174707,1.28525275,-0.27355797,0.80624085,-0.78377731,0.89571657,-0.91551556,0.03401146,-0.03173696,1.97908156,-1.96018234
-5.36968484,5.58701184,-3.57275102,2.70217682,-1.27079393,1.45201897,-0.33374657,0.00465205,-0.00192241,1.28726011,-0.29444634,0.77392355,-0.80960542,0.86178589,-0.93756731,0.03288964,-0.03125000,1.90052537,-2.01610721
-5.36368184,5.45869653,-3.68172801,2.68674627,-1.32514207,1.44028708,-0.35311924,0.00440501,-0.00210145,1.29013264,-0.31619294,0.74012935,-0.83287815,0.82576926,-0.95689643,0.03163206,-0.03062894,1.81810513,-2.06561319
-5.35767884,5.32907940,-3.78112481,2.67374452,-1.37569166,1.42949338,-0.37279393,0.00414549,-0.00228191,1.29413112,-0.33872790,0.70554783,-0.85315410,0.78836444,-0.97320773,0.03026408,-0.02988615,1.73340894,-2.10782052
-5.35167584,5.20098985,-3.86973929,2.66439377,-1.42181484,1.41992128,-0.39265316,0.00387762,-0.00246127,1.29942718,-0.36197974,0.67085118,-0.87004631,0.75025991,-0.98625477,0.02881223,-0.02903569,1.64798513,-2.14198055
-5.34567284,5.07692472,-3.94659150,2.65969420,-1.46297905,1.41174566,-0.41258569,0.00360543,-0.00263678,1.30609257,-0.38587797,0.63667531,-0.88323267,0.71211523,-0.99584524,0.02730354,-0.02809278,1.56329906,-2.16749524
