energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.87393697,3.00466811,0.27995913,1.05919814,0.00250707,0.07698244,0.58725579,1.71431707,0.17435082,0.00000000
-5.86793397,3.01688887,0.29547311,1.07873258,0.00254629,0.08092439,0.60697771,1.68674996,0.18275698,0.00000000
-5.86193097,3.03141845,0.31090354,1.10051260,0.00259548,0.08491607,0.62657362,1.65941358,0.19105764,0.00000000
-5.85592796,3.04841607,0.32603807,1.12456737,0.00265703,0.08890724,0.64564157,1.63270280,0.19914694,0.00000000
-5.84992496,3.06795702,0.34066371,1.15087874,0.00273316,0.09284500,0.66377553,1.60697750,0.20691801,0.00000000
-5.84392196,3.09003510,0.35457264,1.17938188,0.00282585,0.09667509,0.68057667,1.58255678,0.21426667,0.00000000
-5.83791896,3.11457131,0.36756815,1.20996815,0.00293672,0.10034315,0.69566544,1.55971713,0.22109511,0.00000000
-5.83191596,3.14142723,0.37947040,1.24248947,0.00306700,0.10379624,0.70869370,1.53869396,0.22731568,0.00000000
-5.82591296,3.17042159,0.39012180,1.27676380,0.00321743,0.10698417,0.71935643,1.51968572,0.23285434,0.00000000
-5.81990995,3.20134793,0.39939175,1.31258113,0.00338826,0.10986091,0.72740215,1.50285952,0.23765370,0.00000000
-5.81390695,3.23399161,0.40718029,1.34970930,0.00357913,0.11238577,0.73264164,1.48835737,0.24167543,0.00000000
-5.80790395,3.26814428,0.41342079,1.38789929,0.00378915,0.11452445,0.73495447,1.47630178,0.24490183,0.00000000
-5.80190095,3.30361431,0.41808114,1.42688945,0.00401681,0.11624979,0.73429273,1.46680000,0.24733655,0.00000000
-5.79589795,3.34023223,0.42116377,1.46640853,0.00426008,0.11754233,0.73068209,1.45994612,0.24900433,0.00000000
-5.78989495,3.37785047,0.42270415,1.50617726,0.00451636,0.11839048,0.72421972,1.45582048,0.24994970,0.00000000
-5.78389195,3.41633732,0.42276810,1.54590876,0.00478261,0.11879053,0.71506950,1.45448637,0.25023484,0.00000000
-5.77788894,3.45556581,0.42144791,1.58530774,0.00505537,0.11874625,0.70345458,1.45598394,0.24993654,0.00000000
-5.77188594,3.49539812,0.41885757,1.62406897,0.00533085,0.11826838,0.68964777,1.46032201,0.24914253,0.00000000
-5.76588294,3.53566723,0.41512734,1.66187547,0.00560503,0.11737380,0.67396017,1.46746806,0.24794727,0.00000000
-5.75987994,3.57615727,0.41039787,1.69839677,0.00587374,0.11608468,0.65672882,1.47733769,0.24644749,0.00000000
-5.75387694,3.61658451,0.40481440,1.73328787,0.00613278,0.11442739,0.63830379,1.48978422,0.24473769,0.00000000
-5.74787394,3.65658080,0.39852104,1.76618925,0.00637799,0.11243152,0.61903546,1.50458963,0.24290588,0.00000000
-5.74187094,3.69568132,0.39165565,1.79672846,0.00660539,0.11012879,0.59926266,1.52145784,0.24102961,0.00000000
-5.73586793,3.73331803,0.38434543,1.82452347,0.00681121,0.10755206,0.57930203,1.54001122,0.23917279,0.00000000
-5.72986493,3.76882011,0.37670344,1.84918800,0.00699204,0.10473450,0.55943926,1.55979113,0.23738317,0.00000000
-5.72386193,3.80142209,0.36882616,1.87033886,0.00714483,0.10170883,0.53992225,1.58026284,0.23569073,0.00000000
-5.71785893,3.83027980,0.36079226,1.88760519,0.00726703,0.09850670,0.52095681,1.60082520,0.23410712,0.00000000
-5.71185593,3.85449402,0.35266232,1.90063939,0.00735654,0.09515825,0.50270444,1.62082486,0.23262599,0.00000000
-5.70585293,3.87314086,0.34447979,1.90912922,0.00741183,0.09169190,0.48528263,1.63957469,0.23122430,0.00000000
-5.69984992,3.88530768,0.33627273,1.91281069,0.00743192,0.08813414,0.46876712,1.65637560,0.22986452,0.00000000
-5.69384692,3.89013282,0.32805645,1.91148115,0.00741637,0.08450959,0.45319605,1.67054098,0.22849747,0.00000000
-5.68784392,3.88684719,0.31983661,1.90501183,0.00736531,0.08084106,0.43857554,1.68142241,0.22706582,0.00000000
-5.68184092,3.87481541,0.31161280,1.89335927,0.00727940,0.07714979,0.42488629,1.68843551,0.22550788,0.00000000
-5.67583792,3.85357442,0.30338211,1.87657498,0.00715985,0.07345567,0.41209087,1.69108448,0.22376158,0.00000000
-5.66983492,3.82286725,0.29514278,1.85481266,0.00700831,0.06977748,0.40014104,1.68898407,0.22176839,0.00000000
-5.66383192,3.78266992,0.28689742,1.82833255,0.00682690,0.06613320,0.38898490,1.68187772,0.21947699,0.00000000
-5.65782891,3.73320990,0.27865582,1.79750237,0.00661813,0.06254021,0.37857334,1.66965089,0.21684653,0.00000000
-5.65182591,3.67497477,0.27043717,1.76279472,0.00638488,0.05901550,0.36886554,1.65233878,0.21384925,0.00000000
-5.64582291,3.60871038,0.26227156,1.72478075,0.00613032,0.05557584,0.35983329,1.63012788,0.21047250,0.00000000
-5.63981991,3.53540817,0.25420069,1.68412015,0.00585784,0.05223782,0.35146396,1.60335131,0.20671987,0.00000000
-5.63381691,3.45628214,0.24627786,1.64154765,0.00557103,0.04901794,0.34376201,1.57247803,0.20261162,0.00000000
-5.62781391,3.37273625,0.23856719,1.59785653,0.00527360,0.04593254,0.33674912,1.53809645,0.19818430,0.00000000
-5.62181091,3.28632367,0.23114221,1.55387953,0.00496930,0.04299777,0.33046301,1.50089328,0.19348955,0.00000000
-5.61580790,3.19869977,0.22408386,1.51046800,0.00466189,0.04022948,0.32495510,1.46162864,0.18859242,0.00000000
-5.60980490,3.11157093,0.21747813,1.46846990,0.00435505,0.03764312,0.32028722,1.42110866,0.18356901,0.00000000
-5.60380190,3.02664163,0.21141334,1.42870763,0.00405233,0.03525365,0.31652766,1.38015701,0.17850384,0.00000000
-5.59779890,2.94556209,0.20597741,1.39195651,0.00375710,0.03307541,0.31374681,1.33958659,0.17348692,0.00000000
-5.59179590,2.86987900,0.20125513,1.35892471,0.00347250,0.03112212,0.31201267,1.30017292,0.16861081,0.00000000
-5.58579290,2.80099143,0.19732553,1.33023549,0.00320138,0.02940682,0.31138651,1.26263023,0.16396765,0.00000000
-5.57978989,2.74011371,0.19425971,1.30641243,0.00294627,0.02794189,0.31191892,1.22759135,0.15964655,0.00000000
-5.57378689,2.68824671,0.19211893,1.28786808,0.00270935,0.02673914,0.31364645,1.19559217,0.15573106,0.00000000
-5.56778389,2.64615845,0.19095321,1.27489654,0.00249242,0.02580988,0.31658900,1.16706106,0.15229726,0.00000000
-5.56178089,2.61437445,0.19080039,1.26767002,0.00229691,0.02516504,0.32074802,1.14231353,0.14941210,0.00000000
-5.55577789,2.59317751,0.19168566,1.26623948,0.00212385,0.02481531,0.32610566,1.12155181,0.14713224,0.00000000
-5.54977489,2.58261637,0.19362152,1.27053899,0.00197388,0.02477118,0.33262470,1.10486908,0.14550335,0.00000000
-5.54377189,2.58252202,0.19660810,1.28039350,0.00184726,0.02504302,0.34024935,1.09225770,0.14455976,0.00000000
-5.53776888,2.59253024,0.20063371,1.29552941,0.00174390,0.02564103,0.34890677,1.08362053,0.14432444,0.00000000
-5.53176588,2.61210855,0.20567558,1.31558729,0.00166336,0.02657515,0.35850902,1.07878442,0.14480923,0.00000000
-5.52576288,2.64058562,0.21170067,1.34013595,0.00160492,0.02785473,0.36895558,1.07751493,0.14601528,0.00000000
-5.51975988,2.67718149,0.21866633,1.36868708,0.00156757,0.02948822,0.38013594,1.07953130,0.14793352,0.00000000
-5.51375688,2.72103655,0.22652094,1.40070973,0.00155005,0.03148256,0.39193239,1.08452073,0.15054524,0.00000000
-5.50775388,2.77123801,0.23520429,1.43564387,0.00155092,0.03384260,0.40422269,1.09215131,0.15382256,0.00000000
-5.50175088,2.82684255,0.24464767,1.47291248,0.00156854,0.03657022,0.41688249,1.10208301,0.15772891,0.00000000
-5.49574787,2.88689444,0.25477381,1.51193179,0.00160116,0.03966352,0.42978761,1.11397640,0.16221940,0.00000000
-5.48974487,2.95043877,0.26549655,1.55211935,0.00164692,0.04311581,0.44281589,1.12749890,0.16724115,0.00000000
-5.48374187,3.01652999,0.27672037,1.59289984,0.00170389,0.04691473,0.45584876,1.14232879,0.17273358,0.00000000
-5.47773887,3.08423612,0.28833988,1.63370897,0.00177009,0.05104132,0.46877256,1.15815709,0.17862871,0.00000000
-5.47173587,3.15263980,0.30023942,1.67399550,0.00184355,0.05546930,0.48147960,1.17468778,0.18485157,0.00000000
-5.46573287,3.22083704,0.31229285,1.71322201,0.00192230,0.06016443,0.49386908,1.19163697,0.19132078,0.00000000
-5.45972986,3.28793525,0.32436367,1.75086505,0.00200445,0.06508425,0.50584803,1.20873140,0.19794927,0.00000000
-5.45372686,3.35305182,0.33630567,1.78641508,0.00208816,0.07017803,0.51733228,1.22570711,0.20464540,0.00000000
-5.44772386,3.41531445,0.34796417,1.81937703,0.00217172,0.07538709,0.52824763,1.24230854,0.21131429,0.00000000
-5.44172086,3.47386461,0.35917794,1.84927195,0.00225356,0.08064558,0.53853121,1.25828868,0.21785962,0.00000000
-5.43571786,3.52786455,0.36978182,1.87564025,0.00233230,0.08588150,0.54813316,1.27341049,0.22418567,0.00000000
-5.42971486,3.57650863,0.37961008,1.89804674,0.00240677,0.09101826,0.55701856,1.28744969,0.23019975,0.00000000
-5.42371186,3.61903875,0.38850039,1.91608772,0.00247607,0.09597646,0.56516946,1.30019904,0.23581483,0.00000000
-5.41770885,3.65476341,0.39629831,1.92939983,0.00253958,0.10067602,0.57258716,1.31147372,0.24095237,0.00000000
-5.41170585,3.68307966,0.40286215,1.93767049,0.00259703,0.10503845,0.57929426,1.32111757,0.24554513,0.00000000
-5.40570285,3.70349647,0.40806797,1.94064925,0.00264853,0.10898931,0.58533652,1.32900980,0.24953989,0.00000000
-5.39969985,3.71565813,0.41181437,1.93815942,0.00269456,0.11246056,0.59078419,1.33507142,0.25289994,0.00000000
-5.39369685,3.71936576,0.41402704,1.93010912,0.00273605,0.11539288,0.59573258,1.33927100,0.25560706,0.00000000
-5.38769385,3.71459528,0.41466254,1.91650087,0.00277437,0.11773766,0.60030167,1.34162904,0.25766298,0.00000000
-5.38169085,3.70151004,0.41371120,1.89743884,0.00281134,0.11945876,0.60463457,1.34222056,0.25909015,0.00000000
-5.37568784,3.68046666,0.41119893,1.87313288,0.00284921,0.12053374,0.60889454,1.34117528,0.25993159,0.00000000
-5.36968484,3.65201292,0.40718767,1.84389883,0.00289064,0.12095458,0.61326071,1.33867535,0.26024994,0.00000000
-5.36368184,3.61687711,0.40177448,1.81015449,0.00293865,0.12072793,0.61792226,1.33495030,0.26012553,0.00000000
-5.35767884,3.57594856,0.39508916,1.77241118,0.00299657,0.11987468,0.62307130,1.33026936,0.25965363,0.00000000
-5.35167584,3.53024990,0.38729048,1.73126098,0.00306796,0.11842905,0.62889462,1.32493133,0.25894075,0.00000000
-5.34567284,3.48090190,0.37856112,1.68735992,0.00315651,0.11643715,0.63556455,1.31925245,0.25810042,0.00000000
-5.33966983,3.42908249,0.36910155,1.64140792,0.00326587,0.11395505,0.64322937,1.31355281,0.25724826,0.00000000
-5.33366683,3.37598184,0.35912306,1.59412627,0.00339963,0.11104656,0.65200374,1.30814185,0.25649693,0.00000000
-5.32766383,3.32275573,0.34884034,1.54623388,0.00356106,0.10778076,0.66195955,1.30330394,0.25595083,0.00000000
-5.32166083,3.27047974,0.33846385,1.49842329,0.00375305,0.10422941,0.67311794,1.29928454,0.25570118,0.00000000
-5.31565783,3.22010666,0.32819242,1.45133793,0.00397792,0.10046437,0.68544286,1.29627790,0.25582139,0.00000000
-5.30965483,3.17242959,0.31820645,1.40555173,0.00423728,0.09655521,0.69883662,1.29441701,0.25636324,0.00000000
-5.30365183,3.12805280,0.30866198,1.36155222,0.00453194,0.09256701,0.71313809,1.29376631,0.25735398,0.00000000
-5.29764882,3.08737212,0.29968592,1.31972810,0.00486175,0.08855855,0.72812357,1.29431774,0.25879452,0.00000000
-5.29164582,3.05056617,0.29137279,1.28036188,0.00522556,0.08458091,0.74351070,1.29599048,0.26065889,0.00000000
-5.28564282,3.01759906,0.28378295,1.24362809,0.00562118,0.08067650,0.75896536,1.29863446,0.26289505,0.00000000
-5.27963982,2.98823471,0.27694252,1.20959719,0.00604534,0.07687864,0.77411147,1.30203778,0.26542704,0.00000000
-5.27363682,2.96206233,0.27084493,1.17824491,0.00649378,0.07321155,0.78854337,1.30593768,0.26815839,0.00000000
-5.26763382,2.93853183,0.26545400,1.14946651,0.00696131,0.06969078,0.80184030,1.31003473,0.27097672,0.00000000
-5.26163082,2.91699775,0.26070845,1.12309533,0.00744195,0.06632406,0.81358256,1.31400986,0.27375934,0.00000000
-5.25562781,2.89676953,0.25652746,1.09892452,0.00792912,0.06311242,0.82336842,1.31754335,0.27637950,0.00000000
-5.24962481,2.87716579,0.25281719,1.07673089,0.00841591,0.06005153,0.83083130,1.32033519,0.27871322,0.00000000
-5.24362181,2.85757005,0.24947774,1.05629954,0.00889526,0.05713317,0.83565625,1.32212581,0.28064616,0.00000000
-5.23761881,2.83748516,0.24641033,1.03744812,0.00936035,0.05434678,0.83759505,1.32271641,0.28208038,0.00000000
-5.23161581,2.81658382,0.24352427,1.02004940,0.00980484,0.05168084,0.83647918,1.32198790,0.28294058,0.00000000
-5.22561281,2.79475266,0.24074349,1.00405096,0.01022320,0.04912426,0.83222999,1.31991754,0.28317956,0.00000000
-5.21960980,2.77212760,0.23801215,0.98949102,0.01061104,0.04666751,0.82486569,1.31659249,0.28278254,0.00000000
-5.21360680,2.74911857,0.23529923,0.97650961,0.01096536,0.04430348,0.81450456,1.31221935,0.28177028,0.00000000
-5.20760380,2.72642217,0.23260184,0.96535437,0.01128476,0.04202816,0.80136441,1.30712930,0.28020064,0.00000000
-5.20160080,2.70502108,0.22994699,0.95638069,0.01156969,0.03984095,0.78575811,1.30177795,0.27816857,0.00000000
-5.19559780,2.68616997,0.22739195,0.95004599,0.01182247,0.03774473,0.76808539,1.29673994,0.27580449,0.00000000
-5.18959480,2.67136764,0.22502295,0.94689835,0.01204740,0.03574572,0.74882111,1.29269784,0.27327104,0.00000000
-5.18359180,2.66231632,0.22295245,0.94755973,0.01225065,0.03385303,0.72850059,1.29042554,0.27075830,0.00000000
-5.17758879,2.66086904,0.22131500,0.95270447,0.01244015,0.03207811,0.70770247,1.29076648,0.26847770,0.00000000
-5.17158579,2.66896677,0.22026188,0.96303379,0.01262533,0.03043397,0.68702975,1.29460702,0.26665470,0.00000000
-5.16558279,2.68856743,0.21995476,0.97924729,0.01281684,0.02893441,0.66708977,1.30284600,0.26552064,0.00000000
-5.15957979,2.72156930,0.22055855,1.00201242,0.01302613,0.02759316,0.64847391,1.31636125,0.26530403,0.00000000
-5.15357679,2.76973153,0.22223394,1.03193327,0.01326499,0.02642303,0.63173771,1.33597424,0.26622151,0.00000000
-5.14757379,2.83459492,0.22512963,1.06951969,0.01354510,0.02543513,0.61738218,1.36241433,0.26846897,0.00000000
-5.14157079,2.91740595,0.22937483,1.11515819,0.01387744,0.02463820,0.60583696,1.39628391,0.27221309,0.00000000
-5.13556778,3.01904733,0.23507219,1.16908559,0.01427180,0.02403797,0.59744600,1.43802600,0.27758367,0.00000000
-5.12956478,3.13997803,0.24229155,1.23136676,0.01473625,0.02363681,0.59245613,1.48789577,0.28466700,0.00000000
-5.12356178,3.28018554,0.25106463,1.30187723,0.01527667,0.02343337,0.59100902,1.54593750,0.29350072,0.00000000
-5.11755878,3.43915279,0.26138107,1.38029164,0.01589635,0.02342248,0.59313677,1.61196809,0.30407016,0.00000000
-5.11155578,3.61584162,0.27318589,1.46607864,0.01659564,0.02359516,0.59876123,1.68556827,0.31630657,0.00000000
-5.10555278,3.80869413,0.28637857,1.55850253,0.01737176,0.02393883,0.60769710,1.76608233,0.33008716,0.00000000
-5.09954977,4.01565248,0.30081369,1.65663191,0.01821865,0.02443754,0.61965862,1.85262672,0.34523714,0.00000000
-5.09354677,4.23419718,0.31630338,1.75935521,0.01912705,0.02507244,0.63426966,1.94410768,0.36153362,0.00000000
-5.08754377,4.46140291,0.33262128,1.86540263,0.02008459,0.02582224,0.65107675,2.03924752,0.37871133,0.00000000
-5.08154077,4.69401038,0.34950804,1.97337396,0.02107611,0.02666382,0.66956464,2.13661893,0.39646993,0.00000000
-5.07553777,4.92851192,0.36667815,2.08177130,0.02208404,0.02757281,0.68917377,2.23468618,0.41448269,0.00000000
-5.06953477,5.16124787,0.38382779,2.18903567,0.02308893,0.02852425,0.70931907,2.33185178,0.43240617,0.00000000
-5.06353177,5.38851052,0.40064359,2.29358633,0.02407006,0.02949321,0.72940931,2.42650697,0.44989072,0.00000000
-5.05752876,5.60665168,0.41681172,2.39386128,0.02500611,0.03045542,0.74886648,2.51708406,0.46659113,0.00000000
-5.05152576,5.81219006,0.43202724,2.48835768,0.02587585,0.03138781,0.76714425,2.60210867,0.48217731,0.00000000
-5.04552276,6.00191453,0.44600319,2.57567083,0.02665894,0.03226905,0.78374517,2.68024978,0.49634447,0.00000000
-5.03951976,6.17297932,0.45847911,2.65453025,0.02733662,0.03307999,0.79823572,2.75036555,0.50882234,0.00000000
-5.03351676,6.32298780,0.46922869,2.72383176,0.02789238,0.03380400,0.81025897,2.81154326,0.51938334,0.00000000
-5.02751376,6.45006188,0.47806632,2.78266454,0.02831258,0.03442727,0.81954423,2.86313154,0.52784913,0.00000000
-5.02151076,6.55289449,0.48485214,2.83033227,0.02858693,0.03493900,0.82591359,2.90476388,0.53409550,0.00000000
-5.01550775,6.63078354,0.48949565,2.86636788,0.02870894,0.03533150,0.82928503,2.93637232,0.53805539,0.00000000
-5.00950475,6.68364641,0.49195755,2.89054151,0.02867611,0.03560018,0.82967229,2.95819089,0.53971997,0.00000000
-5.00350175,6.71201470,0.49224997,2.90286165,0.02849007,0.03574355,0.82718136,2.97074881,0.53913775,0.00000000
-4.99749875,6.71700986,0.49043495,2.90356966,0.02815650,0.03576303,0.82200407,2.97485351,0.53641190,0.00000000
-4.99149575,6.70030092,0.48662143,2.89312792,0.02768502,0.03566279,0.81440895,2.97156448,0.53169584,0.00000000
-4.98549275,6.66404622,0.48096080,2.87220249,0.02708876,0.03544950,0.80472982,2.96215874,0.52518729,0.00000000
-4.97948974,6.61082134,0.47364129,2.84164065,0.02638402,0.03513202,0.79335272,2.94808944,0.51712120,0.00000000
-4.97348674,6.54353622,0.46488140,2.80244456,0.02558964,0.03472111,0.78070147,2.93093892,0.50776160,0.00000000
-4.96748374,6.46534428,0.45492266,2.75574167,0.02472642,0.03422906,0.76722276,2.91236824,0.49739295,0.00000000
-4.96148074,6.37954686,0.44402211,2.70275303,0.02381643,0.03366934,0.75337094,2.89406465,0.48631109,0.00000000
-4.95547774,6.28949598,0.43244459,2.64476044,0.02288230,0.03305621,0.73959342,2.87768904,0.47481424,0.00000000
-4.94947474,6.19849871,0.42045532,2.58307341,0.02194656,0.03240438,0.72631687,2.86482503,0.46319426,0.00000000
-4.94347174,6.10972603,0.40831285,2.51899678,0.02103096,0.03172866,0.71393484,2.85693140,0.45172854,0.00000000
-4.93746873,6.02612872,0.39626281,2.45379991,0.02015582,0.03104357,0.70279709,2.85529929,0.44067264,0.00000000
-4.93146573,5.95036286,0.38453239,2.38868820,0.01933957,0.03036309,0.69320094,2.86101563,0.43025397,0.00000000
-4.92546273,5.88472672,0.37332594,2.32477745,0.01859827,0.02970028,0.68538489,2.87493368,0.42066659,0.00000000
-4.91945973,5.83111068,0.36282157,2.26307188,0.01794527,0.02906711,0.67952451,2.89765168,0.41206730,0.00000000
-4.91345673,5.79096131,0.35316898,2.20444595,0.01739100,0.02847419,0.67573083,2.92950001,0.40457308,0.00000000
-4.90745373,5.76526022,0.34448836,2.14963055,0.01694283,0.02793059,0.67405096,2.97053714,0.39825985,0.00000000
-4.90145073,5.75451783,0.33687046,2.09920361,0.01660510,0.02744377,0.67447104,3.02055438,0.39316256,0.00000000
-4.89544772,5.75878182,0.33037766,2.05358531,0.01637920,0.02701944,0.67692110,3.07908893,0.38927659,0.00000000
-4.88944472,5.77765943,0.32504587,2.01303769,0.01626375,0.02666163,0.68128167,3.14544473,0.38656027,0.00000000
-4.88344172,5.81035235,0.32088731,1.97766877,0.01625488,0.02637267,0.68739188,3.21872020,0.38493843,0.00000000
-4.87743872,5.85570281,0.31789376,1.94744050,0.01634658,0.02615331,0.69505840,3.29784165,0.38430684,0.00000000
-4.87143572,5.91224854,0.31604024,1.92218054,0.01653106,0.02600290,0.70406518,3.38160110,0.38453732,0.00000000
-4.86543272,5.97828470,0.31528889,1.90159703,0.01679914,0.02591957,0.71418318,3.46869707,0.38548331,0.00000000
-4.85942971,6.05193012,0.31559281,1.88529590,0.01714072,0.02590051,0.72517996,3.55777671,0.38698571,0.00000000
-4.85342671,6.13119533,0.31689975,1.87280010,0.01754515,0.02594219,0.73682849,3.64747770,0.38887877,0.00000000
-4.84742371,6.21404978,0.31915539,1.86356984,0.01800163,0.02604072,0.74891499,3.73646840,0.39099577,0.00000000
-4.84142071,6.29848582,0.32230614,1.85702328,0.01849960,0.02619207,0.76124525,3.82348466,0.39317433,0.00000000
-4.83541771,6.38257700,0.32630122,1.85255687,0.01902899,0.02639242,0.77364947,3.90736215,0.39526126,0.00000000
-4.82941471,6.46452884,0.33109409,1.84956459,0.01958052,0.02663839,0.78598514,3.98706295,0.39711660,0.00000000
-4.82341171,6.54272029,0.33664306,1.84745557,0.02014587,0.02692725,0.79813813,4.06169569,0.39861689,0.00000000
-4.81740870,6.61573489,0.34291111,1.84566945,0.02071782,0.02725708,0.81002186,4.13052866,0.39965761,0.00000000
-4.81140570,6.68238069,0.34986496,1.84368910,0.02129030,0.02762685,0.82157480,4.19299568,0.40015462,0.00000000
-4.80540270,6.74169915,0.35747342,1.84105045,0.02185839,0.02803648,0.83275637,4.24869490,0.40004477,0.00000000
-4.79939970,6.79296301,0.36570524,1.83734918,0.02241824,0.02848673,0.84354173,4.29738100,0.39928560,0.00000000
-4.79339670,6.83566443,0.37452649,1.83224437,0.02296696,0.02897907,0.85391558,4.33895147,0.39785427,0.00000000
-4.78739370,6.86949444,0.38389760,1.82545928,0.02350248,0.02951550,0.86386566,4.37342806,0.39574589,0.00000000
-4.78139070,6.89431564,0.39377049,1.81677933,0.02402331,0.03009822,0.87337612,4.40093462,0.39297122,0.00000000
-4.77538769,6.91012998,0.40408566,1.80604799,0.02452836,0.03072932,0.88242145,4.42167269,0.38955408,0.00000000
-4.76938469,6.91704408,0.41476963,1.79316080,0.02501668,0.03141041,0.89096106,4.43589617,0.38552856,0.00000000
-4.76338169,6.91523400,0.42573293,1.77805819,0.02548725,0.03214225,0.89893521,4.44388675,0.38093613,0.00000000
-4.75737869,6.90491188,0.43686871,1.76071766,0.02593875,0.03292432,0.90626232,4.44593114,0.37582283,0.00000000
-4.75137569,6.88629640,0.44805211,1.74114587,0.02636940,0.03375454,0.91283791,4.44230162,0.37023677,0.00000000
-4.74537269,6.85958868,0.45914058,1.71937117,0.02677680,0.03462893,0.91853543,4.43324065,0.36422593,0.00000000
-4.73936968,6.82495506,0.46997519,1.69543711,0.02715780,0.03554139,0.92320874,4.41895050,0.35783630,0.00000000
-4.73336668,6.78251756,0.48038285,1.66939711,0.02750850,0.03648360,0.92669633,4.39958815,0.35111067,0.00000000
-4.72736368,6.73235250,0.49017955,1.64131086,0.02782423,0.03744498,0.92882702,4.37526585,0.34408774,0.00000000
-4.72136068,6.67449713,0.49917445,1.61124217,0.02809962,0.03841281,0.92942685,4.34605694,0.33680185,0.00000000
-4.71535768,6.60896370,0.50717473,1.57925873,0.02832876,0.03937241,0.92832687,4.31200660,0.32928315,0.00000000
-4.70935468,6.53575986,0.51399102,1.54543321,0.02850534,0.04030752,0.92537137,4.27314669,0.32155811,0.00000000
-4.70335168,6.45491401,0.51944324,1.50984580,0.02862293,0.04120072,0.92042621,4.22951380,0.31365050,0.00000000
-4.69734867,6.36650378,0.52336652,1.47258768,0.02867526,0.04203399,0.91338678,4.18116920,0.30558246,0.00000000
-4.69134567,6.27068570,0.52561704,1.43376497,0.02865645,0.04278930,0.90418519,4.12821945,0.29737586,0.00000000
-4.68534267,6.16772395,0.52607759,1.39350296,0.02856143,0.04344927,0.89279627,4.07083645,0.28905361,0.00000000
-4.67933967,6.05801613,0.52466234,1.35194983,0.02838617,0.04399783,0.87924221,4.00927531,0.28064095,0.00000000
-4.67333667,5.94211421,0.52132091,1.30927967,0.02812800,0.04442087,0.86359537,3.94388908,0.27216661,0.00000000
-4.66733367,5.82073881,0.51604128,1.26569442,0.02778588,0.04470685,0.84597931,3.87513910,0.26366366,0.00000000
-4.66133067,5.69478573,0.50885153,1.22142425,0.02736063,0.04484729,0.82656776,3.80360017,0.25517015,0.00000000
-4.65532766,5.56532356,0.49982022,1.17672637,0.02685500,0.04483720,0.80558171,3.72995983,0.24672934,0.00000000
-4.64932466,5.43358215,0.48905542,1.13188215,0.02627385,0.04467534,0.78328461,3.65501158,0.23838953,0.00000000
-4.64332166,5.30093199,0.47670231,1.08719254,0.02562405,0.04436437,0.75997592,3.57964203,0.23020355,0.00000000
