energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up
-5.86193097,6.50905101,0.28370206,0.07930538,1.54099698,1.07144977,1.85871311,0.00000000,0.25292522,3.08859214
-5.85592796,6.63513816,0.27306339,0.08199466,1.53790946,1.09850461,1.86273745,0.00000000,0.27096684,3.14699926
-5.84992496,6.74894569,0.26117014,0.08467547,1.53148836,1.12322792,1.86143191,0.00000000,0.28902830,3.19968988
-5.84392196,6.84962435,0.24824154,0.08731322,1.52212115,1.14538634,1.85509808,0.00000000,0.30687193,3.24631276
-5.83791896,6.93630965,0.23450823,0.08987618,1.51020284,1.16474766,1.84405854,0.00000000,0.32424710,3.28649602
-5.83191596,7.00811028,0.22020567,0.09233588,1.49611710,1.18108196,1.82863498,0.00000000,0.34089569,3.31984002
-5.82591296,7.06410726,0.20556775,0.09466731,1.48021969,1.19416455,1.80912946,0.00000000,0.35655812,3.34591593
-5.81990995,7.10336479,0.19082105,0.09684910,1.46282523,1.20378044,1.78580996,0.00000000,0.37098001,3.36427049
-5.81390695,7.12495231,0.17617971,0.09886349,1.44419747,1.20973035,1.75890093,0.00000000,0.38391908,3.37443693
-5.80790395,7.12797682,0.16184121,0.10069622,1.42454358,1.21183800,1.72857922,0.00000000,0.39515212,3.37595138
-5.80190095,7.11162350,0.14798312,0.10233630,1.40401233,1.20995809,1.69497526,0.00000000,0.40448171,3.36837393
-5.79589795,7.07520173,0.13476070,0.10377568,1.38269583,1.20398468,1.65817924,0.00000000,0.41174244,3.35131291
-5.78989495,7.01819358,0.12230562,0.10500877,1.36063456,1.19385929,1.61825141,0.00000000,0.41680629,3.32445080
-5.78389195,6.94030123,0.11072538,0.10603197,1.33782493,1.17957819,1.57523557,0.00000000,0.41958703,3.28757003
-5.77788894,6.84148990,0.10010365,0.10684310,1.31422874,1.16119828,1.52917448,0.00000000,0.42004338,3.24057686
-5.77188594,6.72202326,0.09050114,0.10744087,1.28978374,1.13884115,1.48012596,0.00000000,0.41818070,3.18352172
-5.76588294,6.58248858,0.08195712,0.10782439,1.26441457,1.11269488,1.42817838,0.00000000,0.41405131,3.11661459
-5.75987994,6.42380964,0.07449114,0.10799273,1.23804350,1.08301333,1.37346438,0.00000000,0.40775321,3.04023431
-5.75387694,6.24724628,0.06810504,0.10794463,1.21060015,1.05011287,1.31617182,0.00000000,0.39942741,2.95493111
-5.74787394,6.05438017,0.06278504,0.10767835,1.18203002,1.01436648,1.25655118,0.00000000,0.38925386,2.86142209
-5.74187094,5.84708732,0.05850374,0.10719167,1.15230123,0.97619557,1.19491898,0.00000000,0.37744625,2.76057979
-5.73586793,5.62749866,0.05522203,0.10648210,1.12140956,0.93605972,1.13165701,0.00000000,0.36424579,2.65341451
-5.72986493,5.39795048,0.05289079,0.10554722,1.08938148,0.89444482,1.06720755,0.00000000,0.34991434,2.54105104
-5.72386193,5.16092739,0.05145238,0.10438519,1.05627542,0.85185027,1.00206480,0.00000000,0.33472706,2.42470130
-5.71785893,4.91900030,0.05084185,0.10299539,1.02218137,0.80877561,0.93676328,0.00000000,0.31896497,2.30563395
-5.71185593,4.67476247,0.05098800,0.10137910,0.98721903,0.76570733,0.87186390,0.00000000,0.30290761,2.18514256
-5.70585293,4.43076631,0.05181419,0.09954023,0.95153470,0.72310640,0.80793842,0.00000000,0.28682608,2.06451375
-5.69984992,4.18946358,0.05323909,0.09748597,0.91529733,0.68139700,0.74555338,0.00000000,0.27097671,1.94499652
-5.69384692,3.95315116,0.05517731,0.09522737,0.87869390,0.64095696,0.68525418,0.00000000,0.25559549,1.82777400
-5.68784392,3.72392411,0.05754005,0.09277976,0.84192430,0.60211013,0.62755012,0.00000000,0.24089346,1.71393856
-5.68184092,3.50363725,0.06023580,0.09016297,0.80519617,0.56512104,0.57290112,0.00000000,0.22705302,1.60447083
-5.67583792,3.29387606,0.06317116,0.08740125,0.76871954,0.53019188,0.52170644,0.00000000,0.21422535,1.50022319
-5.66983492,3.09593690,0.06625175,0.08452304,0.73270178,0.49746174,0.47429594,0.00000000,0.20252883,1.40190784
-5.66383192,2.91081651,0.06938340,0.08156036,0.69734270,0.46700814,0.43092390,0.00000000,0.19204836,1.31008929
-5.65782891,2.73921010,0.07247339,0.07854803,0.66283000,0.43885042,0.39176545,0.00000000,0.18283570,1.22518126
-5.65182591,2.58151715,0.07543192,0.07552263,0.62933522,0.41295492,0.35691562,0.00000000,0.17491043,1.14744741
-5.64582291,2.43785401,0.07817363,0.07252131,0.59701015,0.38924147,0.32639062,0.00000000,0.16826174,1.07700552
-5.63981991,2.30807198,0.08061932,0.06958052,0.56598380,0.36759085,0.30013127,0.00000000,0.16285063,1.01383465
-5.63381691,2.19178000,0.08269746,0.06673462,0.53636002,0.34785288,0.27800818,0.00000000,0.15861267,0.95778474
-5.62781391,2.08837074,0.08434584,0.06401461,0.50821578,0.32985473,0.25982830,0.00000000,0.15546102,0.90858822
-5.62181091,1.99704923,0.08551291,0.06144696,0.48160019,0.31340907,0.24534265,0.00000000,0.15328965,0.86587309
-5.61580790,1.91686323,0.08615900,0.05905256,0.45653432,0.29832194,0.23425491,0.00000000,0.15197682,0.82917728
-5.60980490,1.84673463,0.08625717,0.05684599,0.43301177,0.28439978,0.22623043,0.00000000,0.15138855,0.79796385
-5.60380190,1.78549137,0.08579373,0.05483507,0.41100005,0.27145577,0.22090577,0.00000000,0.15138214,0.77163678
-5.59779890,1.73189933,0.08476842,0.05302061,0.39044277,0.25931508,0.21789822,0.00000000,0.15180975,0.74955725
-5.59179590,1.68469399,0.08319410,0.05139668,0.37126254,0.24781911,0.21681546,0.00000000,0.15252177,0.73105999
-5.58579290,1.64261121,0.08109606,0.04995105,0.35336451,0.23682865,0.21726491,0.00000000,0.15337028,0.71546969
-5.57978989,1.60441703,0.07851100,0.04866601,0.33664049,0.22622600,0.21886294,0.00000000,0.15421220,0.70211719
-5.57378689,1.56893590,0.07548555,0.04751942,0.32097341,0.21591606,0.22124354,0.00000000,0.15491241,0.69035509
-5.56778389,1.53507704,0.07207462,0.04648595,0.30624217,0.20582664,0.22406654,0.00000000,0.15534652,0.67957274
-5.56178089,1.50185841,0.06833946,0.04553851,0.29232639,0.19590791,0.22702503,0.00000000,0.15540342,0.66921006
-5.55577789,1.46842777,0.06434564,0.04464970,0.27911122,0.18613128,0.22985207,0.00000000,0.15498752,0.65877003
-5.54977489,1.43408040,0.06016095,0.04379331,0.26649181,0.17648777,0.23232626,0.00000000,0.15402052,0.64782945
-5.54377189,1.39827289,0.05585335,0.04294568,0.25437729,0.16698605,0.23427631,0.00000000,0.15244281,0.63604769
-5.53776888,1.36063262,0.05148907,0.04208701,0.24269429,0.15765017,0.23558422,0.00000000,0.15021430,0.62317307
-5.53176588,1.32096258,0.04713086,0.04120237,0.23138959,0.14851718,0.23618708,0.00000000,0.14731479,0.60904667
-5.52576288,1.27924119,0.04283653,0.04028261,0.22043206,0.13963475,0.23607737,0.00000000,0.14374377,0.59360348
-5.51975988,1.23561716,0.03865778,0.03932484,0.20981375,0.13105869,0.23530165,0.00000000,0.13951966,0.57687062
-5.51375688,1.19039922,0.03463925,0.03833280,0.19955002,0.12285058,0.23395769,0.00000000,0.13467850,0.55896282
-5.50775388,1.14404126,0.03081804,0.03731676,0.18967887,0.11507553,0.23219002,0.00000000,0.12927224,0.54007514
-5.50175088,1.09712292,0.02722345,0.03629331,0.18025943,0.10779995,0.23018397,0.00000000,0.12336653,0.52047328
-5.49574787,1.05032651,0.02387699,0.03528480,0.17136978,0.10108949,0.22815840,0.00000000,0.11703816,0.50048167
-5.48974487,1.00441082,0.02079273,0.03431858,0.16310410,0.09500708,0.22635724,0.00000000,0.11037237,0.48046980
-5.48374187,0.96018264,0.01797779,0.03342607,0.15556938,0.08961103,0.22504013,0.00000000,0.10345988,0.46083726
-5.47773887,0.91846696,0.01543306,0.03264172,0.14888177,0.08495329,0.22447233,0.00000000,0.09639397,0.44199798
-5.47173587,0.88007694,0.01315396,0.03200183,0.14316280,0.08107778,0.22491431,0.00000000,0.08926765,0.42436426
-5.46573287,0.84578436,0.01113135,0.03154339,0.13853550,0.07801887,0.22661139,0.00000000,0.08217099,0.40833104
-5.45972986,0.81629179,0.00935243,0.03130293,0.13512062,0.07579992,0.22978352,0.00000000,0.07518872,0.39426108
-5.45372686,0.79220733,0.00780162,0.03131538,0.13303311,0.07443209,0.23461589,0.00000000,0.06839820,0.38247149
-5.44772386,0.77402260,0.00646142,0.03161307,0.13237891,0.07391325,0.24125047,0.00000000,0.06186779,0.37322193
-5.44172086,0.76209485,0.00531315,0.03222480,0.13325204,0.07422721,0.24977883,0.00000000,0.05565560,0.36670514
-5.43571786,0.75663376,0.00433767,0.03317511,0.13573225,0.07534319,0.26023662,0.00000000,0.04980883,0.36303981
-5.42971486,0.75769313,0.00351593,0.03448360,0.13988310,0.07721569,0.27259991,0.00000000,0.04436335,0.36226622
-5.42371186,0.76516803,0.00282946,0.03616453,0.14575042,0.07978468,0.28678356,0.00000000,0.03934384,0.36434463
-5.41770885,0.77879713,0.00226070,0.03822643,0.15336133,0.08297625,0.30264177,0.00000000,0.03476427,0.36915658
-5.41170585,0.79817042,0.00179334,0.04067196,0.16272357,0.08670372,0.31997092,0.00000000,0.03062861,0.37650889
-5.40570285,0.82274177,0.00141240,0.04349781,0.17382522,0.09086923,0.33851454,0.00000000,0.02693190,0.38614034
-5.39969985,0.85184602,0.00110442,0.04669474,0.18663463,0.09536573,0.35797056,0.00000000,0.02366142,0.39773074
-5.39369685,0.88471995,0.00085741,0.05024770,0.20110061,0.10007940,0.37800030,0.00000000,0.02079799,0.41091196
-5.38769385,0.92052644,0.00066089,0.05413600,0.21715275,0.10489252,0.39823926,0.00000000,0.01831738,0.42528074
-5.38169085,0.95838074,0.00050580,0.05833350,0.23470179,0.10968654,0.41830917,0.00000000,0.01619162,0.44041257
-5.37568784,0.99737827,0.00038436,0.06280890,0.25364013,0.11434537,0.43783081,0.00000000,0.01439033,0.45587641
-5.36968484,1.03662261,0.00029006,0.06752593,0.27384225,0.11875878,0.45643736,0.00000000,0.01288193,0.47124937
-5.36368184,1.07525282,0.00021742,0.07244368,0.29516532,0.12282570,0.47378751,0.00000000,0.01163469,0.48613122
-5.35767884,1.11246912,0.00016195,0.07751687,0.31744985,0.12645740,0.48957793,0.00000000,0.01061765,0.50015780
-5.35167584,1.14755603,0.00011998,0.08269614,0.34052043,0.12958029,0.50355458,0.00000000,0.00980146,0.51301312
-5.34567284,1.17990198,0.00008857,0.08792848,0.36418678,0.13213833,0.51552230,0.00000000,0.00915887,0.52443952
-5.33966983,1.20901500,0.00006537,0.09315761,0.38824511,0.13409481,0.52535230,0.00000000,0.00866527,0.53424565
-5.33366683,1.23453378,0.00004857,0.09832454,0.41247982,0.13543356,0.53298729,0.00000000,0.00829890,0.54231178
-5.32766383,1.25623387,0.00003675,0.10336817,0.43666582,0.13615937,0.53844379,0.00000000,0.00804100,0.54859252
-5.32166083,1.27402893,0.00002889,0.10822614,0.46057131,0.13629770,0.54181174,0.00000000,0.00787586,0.55311665
-5.31565783,1.28796709,0.00002427,0.11283568,0.48396127,0.13589359,0.54325122,0.00000000,0.00779067,0.55598415
-5.30965483,1.29822277,0.00002243,0.11713478,0.50660149,0.13500992,0.54298651,0.00000000,0.00777532,0.55736068
-5.30365183,1.30508440,0.00002313,0.12106337,0.52826329,0.13372491,0.54129768,0.00000000,0.00782217,0.55746966
-5.29764882,1.30893867,0.00002637,0.12456477,0.54872864,0.13212909,0.53851003,0.00000000,0.00792568,0.55658229
-5.29164582,1.31025214,0.00003234,0.12758717,0.56779570,0.13032190,0.53498188,0.00000000,0.00808205,0.55500608
-5.28564282,1.30955090,0.00004143,0.13008522,0.58528459,0.12840783,0.53109124,0.00000000,0.00828882,0.55307220
-5.27963982,1.30739936,0.00005426,0.13202159,0.60104311,0.12649252,0.52722179,0.00000000,0.00854447,0.55112239
-5.27363682,1.30437893,0.00007169,0.13336857,0.61495223,0.12467888,0.52374894,0.00000000,0.00884802,0.54949578
-5.26763382,1.30106750,0.00009482,0.13410951,0.62693112,0.12306328,0.52102639,0.00000000,0.00919865,0.54851632
-5.26163082,1.29802062,0.00012506,0.13424005,0.63694150,0.12173213,0.51937389,0.00000000,0.00959535,0.54848129
-5.25562781,1.29575503,0.00016415,0.13376917,0.64499106,0.12075896,0.51906661,0.00000000,0.01003662,0.54965136
-5.24962481,1.29473513,0.00021420,0.13271987,0.65113582,0.12020199,0.52032664,0.00000000,0.01052024,0.55224261
-5.24362181,1.29536299,0.00027774,0.13112956,0.65548133,0.12010243,0.52331683,0.00000000,0.01104305,0.55642084
-5.23761881,1.29797213,0.00035778,0.12905003,0.65818255,0.12048353,0.52813746,0.00000000,0.01160093,0.56229840
-5.23161581,1.30282526,0.00045783,0.12654696,0.65944254,0.12135037,0.53482550,0.00000000,0.01218869,0.56993363
-5.22561281,1.31011597,0.00058198,0.12369910,0.65950983,0.12269046,0.54335686,0.00000000,0.01280020,0.57933291
-5.21960980,1.31997412,0.00073492,0.12059701,0.65867464,0.12447509,0.55365114,0.00000000,0.01342856,0.59045529
-5.21360680,1.33247463,0.00092199,0.11734142,0.65726408,0.12666130,0.56557887,0.00000000,0.01406632,0.60321921
-5.20760380,1.34764910,0.00114921,0.11404125,0.65563638,0.12919455,0.57897069,0.00000000,0.01470589,0.61751131
-5.20160080,1.36549955,0.00142329,0.11081142,0.65417429,0.13201178,0.59362811,0.00000000,0.01533991,0.63319660
-5.19559780,1.38601348,0.00175169,0.10777037,0.65327789,0.13504483,0.60933529,0.00000000,0.01596186,0.65012958
-5.18959480,1.40917944,0.00214258,0.10503747,0.65335669,0.13822409,0.62587111,0.00000000,0.01656662,0.66816580
-5.18359180,1.43500219,0.00260490,0.10273035,0.65482149,0.14148211,0.64302105,0.00000000,0.01715114,0.68717311
-5.17758879,1.46351649,0.00314831,0.10096221,0.65807569,0.14475715,0.66058817,0.00000000,0.01771517,0.70704226
-5.17158579,1.49479885,0.00378324,0.09983924,0.66350653,0.14799647,0.67840268,0.00000000,0.01826205,0.72769608
-5.16558279,1.52897658,0.00452089,0.09945806,0.67147611,0.15115917,0.69632953,0.00000000,0.01879950,0.74909697
-5.15957979,1.56623356,0.00537325,0.09990351,0.68231248,0.15421860,0.71427374,0.00000000,0.01934038,0.77125234
-5.15357679,1.60681272,0.00635313,0.10124654,0.69630087,0.15716415,0.73218325,0.00000000,0.01990357,0.79421768
-5.14757379,1.65101504,0.00747425,0.10354257,0.71367546,0.16000248,0.75004904,0.00000000,0.02051472,0.81809747
-5.14157079,1.69919551,0.00875131,0.10683010,0.73461171,0.16275806,0.76790296,0.00000000,0.02120699,0.84304373
-5.13556778,1.75175651,0.01020011,0.11112984,0.75921982,0.16547319,0.78581310,0.00000000,0.02202175,0.86925273
-5.12956478,1.80913931,0.01183770,0.11644431,0.78753948,0.16820744,0.80387753,0.00000000,0.02300921,0.89696006
-5.12356178,1.87181455,0.01368256,0.12275790,0.81953645,0.17103660,0.82221655,0.00000000,0.02422887,0.92643455
-5.11755878,1.94027266,0.01575475,0.13003756,0.85510111,0.17405125,0.84096430,0.00000000,0.02574994,0.95797162
-5.11155578,2.01501489,0.01807613,0.13823397,0.89404955,0.17735515,0.86026023,0.00000000,0.02765143,0.99188641
-5.10555278,2.09654587,0.02067052,0.14728330,0.93612716,0.18106326,0.88024106,0.00000000,0.03002221,1.02850729
-5.09954977,2.18536798,0.02356381,0.15710945,0.98101497,0.18529980,0.90103378,0.00000000,0.03296063,1.06816991
-5.09354677,2.28197777,0.02678402,0.16762673,1.02833869,0.19019621,0.92275006,0.00000000,0.03657388,1.11121221
-5.08754377,2.38686438,0.03036123,0.17874284,1.07768011,0.19588906,0.94548245,0.00000000,0.04097707,1.15797013
-5.08154077,2.50050918,0.03432743,0.19036219,1.12859065,0.20251799,0.96930236,0.00000000,0.04629176,1.20877418
-5.07553777,2.62338595,0.03871613,0.20238914,1.18060621,0.21022363,0.99425986,0.00000000,0.05264409,1.26394630
-5.06953477,2.75596046,0.04356186,0.21473126,1.23326294,0.21914540,1.02038504,0.00000000,0.06016248,1.32379678
-5.06353177,2.89868807,0.04889934,0.22730234,1.28611281,0.22941923,1.04769048,0.00000000,0.06897469,1.38862048
-5.05752876,3.05200808,0.05476260,0.24002487,1.33873820,0.24117506,1.07617452,0.00000000,0.07920451,1.45869197
-5.05152576,3.21633357,0.06118371,0.25283208,1.39076475,0.25453409,1.10582463,0.00000000,0.09096793,1.53425897
-5.04552276,3.39203589,0.06819144,0.26566917,1.44187140,0.26960573,1.13662047,0.00000000,0.10436886,1.61553369
-5.03951976,3.57942306,0.07580974,0.27849379,1.49179723,0.28648427,1.16853604,0.00000000,0.11949459,1.70268178
-5.03351676,3.77871228,0.08405605,0.29127562,1.54034452,0.30524520,1.20154071,0.00000000,0.13641103,1.79580902
-5.02751376,3.98999694,0.09293967,0.30399522,1.58737769,0.32594141,1.23559870,0.00000000,0.15515791,1.89494587
-5.02151076,4.21320951,0.10246015,0.31664199,1.63281848,0.34859923,1.27066706,0.00000000,0.17574413,2.00003055
-5.01550775,4.44808202,0.11260580,0.32921151,1.67663742,0.37321452,1.30669228,0.00000000,0.19814350,2.11089145
-5.00950475,4.69410645,0.12335246,0.34170243,1.71884230,0.39974908,1.34360570,0.00000000,0.22229096,2.22722986
-5.00350175,4.95049790,0.13466259,0.35411301,1.75946449,0.42812748,1.38131828,0.00000000,0.24807971,2.34860447
-4.99749875,5.21616322,0.14648482,0.36643764,1.79854408,0.45823463,1.41971507,0.00000000,0.27535926,2.47441866
-4.99149575,5.48967806,0.15875384,0.37866355,1.83611481,0.48991426,1.45865025,0.00000000,0.30393475,2.60391213
-4.98549275,5.76927493,0.17139101,0.39076788,1.87219002,0.52296854,1.49794299,0.00000000,0.33356755,2.73615787
-4.97948974,6.05284435,0.18430527,0.40271538,1.90675050,0.55715894,1.53737488,0.00000000,0.36397737,2.87006542
-4.97348674,6.33795052,0.19739476,0.41445700,1.93973513,0.59220849,1.57668924,0.00000000,0.39484587,3.00439113
-4.96748374,6.62186211,0.21054873,0.42592915,1.97103492,0.62780538,1.61559252,0.00000000,0.42582175,3.13775544
-4.96148074,6.90159773,0.22365000,0.43705415,2.00049079,0.66360794,1.65375793,0.00000000,0.45652720,3.26866708
-4.95547774,7.17398502,0.23657751,0.44774139,2.02789525,0.69925069,1.69083110,0.00000000,0.48656570,3.39555350
-4.94947474,7.43573109,0.24920919,0.45788950,2.05299762,0.73435151,1.72643751,0.00000000,0.51553069,3.51679645
-4.94347174,7.68350135,0.26142469,0.46738912,2.07551248,0.76851943,1.76019120,0.00000000,0.54301510,3.63077127
-4.93746873,7.91400350,0.27310809,0.47612631,2.09513060,0.80136287,1.79170427,0.00000000,0.56862121,3.73588828
-4.93146573,8.12407280,0.28415031,0.48398618,2.11153160,0.83249793,1.82059647,0.00000000,0.59197064,3.83063436
-4.92546273,8.31075473,0.29445111,0.49085673,2.12439737,0.86155650,1.84650433,0.00000000,0.61271391,3.91361301
-4.91945973,8.47138151,0.30392074,0.49663256,2.13342546,0.88819376,1.86908933,0.00000000,0.63053946,3.98358105
-4.91345673,8.60363925,0.31248097,0.50121822,2.13834168,0.91209495,1.88804460,0.00000000,0.64518157,4.03948046
-4.90745373,8.70562308,0.32006570,0.50453118,2.13891113,0.93298105,1.90309990,0.00000000,0.65642701,4.08046417
-4.90145073,8.77587850,0.32662100,0.50650414,2.13494725,0.95061338,1.91402488,0.00000000,0.66412014,4.10591493
-4.89544772,8.81342794,0.33210480,0.50708680,2.12631865,0.96479698,1.92063050,0.00000000,0.66816631,4.11545676
-4.88944472,8.81778243,0.33648613,0.50624681,2.11295350,0.97538277,1.92276898,0.00000000,0.66853347,4.10895908
-4.88344172,8.78893897,0.33974427,0.50397018,2.09484174,0.98226856,1.92033259,0.00000000,0.66525189,4.08653361
-4.87743872,8.72736498,0.34186763,0.50026110,2.07203518,0.98539909,1.91325167,0.00000000,0.65841225,4.04852496
-4.87143572,8.63397163,0.34285278,0.49514119,2.04464593,0.98476511,1.90149238,0.00000000,0.64816191,3.99549562
-4.86543272,8.51007816,0.34270350,0.48864849,2.01284357,0.98040180,1.88505467,0.00000000,0.63469995,3.92820643
-4.85942971,8.35736951,0.34143009,0.48083606,1.97685127,0.97238663,1.86397073,0.00000000,0.61827079,3.84759372
-4.85342671,8.17784941,0.33904890,0.47177054,1.93694145,0.96083677,1.83830420,0.00000000,0.59915701,3.75474413
-4.84742371,7.97379091,0.33558222,0.46153057,1.89343097,0.94590628,1.80815041,0.00000000,0.57767147,3.65086813
-4.84142071,7.74768616,0.33105837,0.45020522,1.84667615,0.92778297,1.77363735,0.00000000,0.55414907,3.53727313
-4.83541771,7.50219646,0.32551208,0.43789252,1.79706768,0.90668522,1.73492741,0.00000000,0.52893845,3.41533686
-4.82941471,7.24010381,0.31898499,0.42469798,1.74502519,0.88285853,1.69221947,0.00000000,0.50239392,3.28648146
-4.82341171,6.96426415,0.31152625,0.41073319,1.69099158,0.85657198,1.64575093,0.00000000,0.47486775,3.15214868
-4.81740870,6.67756273,0.30319305,0.39611451,1.63542678,0.82811444,1.59579928,0.00000000,0.44670314,3.01377640
-4.81140570,6.38287156,0.29405103,0.38096164,1.57880088,0.79779049,1.54268270,0.00000000,0.41822803,2.87277643
-4.80540270,6.08300886,0.28417437,0.36539624,1.52158647,0.76591618,1.48675933,0.00000000,0.38974971,2.73051382
-4.79939970,5.78070039,0.27364560,0.34954042,1.46425020,0.73281437,1.42842484,0.00000000,0.36155048,2.58828759
-4.79339670,5.47854284,0.26255502,0.33351518,1.40724359,0.69880991,1.36810814,0.00000000,0.33388433,2.44731295
-4.78739370,5.17896940,0.25099965,0.31743873,1.35099338,0.66422456,1.30626522,0.00000000,0.30697455,2.30870522
-4.78139070,4.88421779,0.23908183,0.30142473,1.29589157,0.62937187,1.24337123,0.00000000,0.28101237,2.17346556
-4.77538769,4.59630171,0.22690741,0.28558054,1.24228579,0.59455201,1.17991101,0.00000000,0.25615648,2.04246892
-4.76938469,4.31698605,0.21458367,0.27000546,1.19047023,0.56004682,1.11636863,0.00000000,0.23253336,1.91645430
-4.76338169,4.04776708,0.20221708,0.25478910,1.14067795,0.52611528,1.05321628,0.00000000,0.21023831,1.79601793
-4.75737869,3.78985831,0.18991092,0.24000991,1.09307486,0.49298944,0.99090323,0.00000000,0.18933710,1.68160960
-4.75137569,3.54418292,0.17776302,0.22573403,1.04775596,0.46087111,0.92984541,0.00000000,0.16986813,1.57353229
-4.74537269,3.31137330,0.16586358,0.21201439,1.00474418,0.42992946,0.87041605,0.00000000,0.15184491,1.47194554
-4.73936968,3.09177817,0.15429339,0.19889031,0.96399205,0.40029952,0.81293813,0.00000000,0.13525885,1.37687235
-4.73336668,2.88547717,0.14312232,0.18638744,0.92538631,0.37208177,0.75767875,0.00000000,0.12008219,1.28820969
-4.72736368,2.69230273,0.13240824,0.17451825,0.88875525,0.34534282,0.70484585,0.00000000,0.10627099,1.20574223
-4.72136068,2.51186832,0.12219655,0.16328285,0.85387863,0.32011708,0.65458730,0.00000000,0.09376812,1.12915885
-4.71535768,2.34360221,0.11251999,0.15267030,0.82049963,0.29640930,0.60699238,0.00000000,0.08250611,1.05807138
-4.70935468,2.18678518,0.10339911,0.14266018,0.78833830,0.27419804,0.56209536,0.00000000,0.07240991,0.99203473
-4.70335168,2.04059071,0.09484306,0.13322448,0.75710577,0.25343959,0.51988107,0.00000000,0.06339938,0.93056774
-4.69734867,1.90412586,0.08685070,0.12432957,0.72651856,0.23407243,0.48029177,0.00000000,0.05539156,0.87317382
-4.69134567,1.77647118,0.07941208,0.11593830,0.69631221,0.21602176,0.44323517,0.00000000,0.04830268,0.81936049
-4.68534267,1.65671798,0.07251006,0.10801199,0.66625356,0.19920412,0.40859289,0.00000000,0.04204990,0.76865722
-4.67933967,1.54400142,0.06612195,0.10051230,0.63615108,0.18353166,0.37622900,0.00000000,0.03655273,0.72063077
-4.67333667,1.43752850,0.06022131,0.09340289,0.60586279,0.16891615,0.34599818,0.00000000,0.03173421,0.67489757
-4.66733367,1.33659983,0.05477948,0.08665075,0.57530152,0.15527232,0.31775306,0.00000000,0.02752177,0.63113292
-4.66133067,1.24062489,0.04976715,0.08022726,0.54443724,0.14252066,0.29135056,0.00000000,0.02384792,0.58907662
-4.65532766,1.14913073,0.04515563,0.07410881,0.51329667,0.13058943,0.26665697,0.00000000,0.02065066,0.54853533
-4.64932466,1.06176421,0.04091793,0.06827715,0.48196019,0.11941611,0.24355162,0.00000000,0.01787369,0.50938178
-4.64332166,0.97828860,0.03702963,0.06271940,0.45055658,0.10894804,0.22192927,0.00000000,0.01546651,0.47155112
