energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.87993997,1.25523799,-1.92079045,0.37594170,-0.58209028,0.18090766,-0.20065605,0.40853327,-0.55283115,0.19724506,-0.16132463,0.00029801,-0.00053237,0.02234056,-0.07222014,0.00190228,-0.01453070,0.74087445,-1.17373437
-5.87393697,1.20330198,-1.86351599,0.36036366,-0.56572137,0.17296935,-0.19678191,0.39630993,-0.53318946,0.18810928,-0.15707823,0.00027129,-0.00046263,0.02289999,-0.06815898,0.00174311,-0.01389462,0.70948836,-1.14216181
-5.86793397,1.15345662,-1.80681590,0.34530327,-0.54975009,0.16496369,-0.19326885,0.38438813,-0.51373697,0.17955272,-0.15279594,0.00024577,-0.00040464,0.02361277,-0.06408517,0.00161957,-0.01325805,0.67919730,-1.11097420
-5.86193097,1.10666555,-1.75225948,0.33102442,-0.53464512,0.15706024,-0.19027004,0.37302049,-0.49494007,0.17173476,-0.14861842,0.00022157,-0.00035702,0.02449691,-0.06005664,0.00153123,-0.01262969,0.65055991,-1.08113465
-5.85592796,1.06381369,-1.70133254,0.31776322,-0.52083831,0.14942165,-0.18792877,0.36242635,-0.47723286,0.16480355,-0.14468109,0.00019877,-0.00031847,0.02556778,-0.05612749,0.00147753,-0.01201873,0.62408821,-1.05355628
-5.84992496,1.02568223,-1.65539052,0.30572156,-0.50871125,0.14219913,-0.18637298,0.35278449,-0.46100522,0.15889209,-0.14110980,0.00017742,-0.00028779,0.02683741,-0.05234687,0.00145782,-0.01143455,0.60023321,-1.02907259
-5.84392196,0.99292692,-1.61561581,0.29506185,-0.49858369,0.13552837,-0.18571017,0.34422770,-0.44659234,0.15411461,-0.13801682,0.00015758,-0.00026389,0.02831379,-0.04875804,0.00147133,-0.01088635,0.57937273,-1.00841042
-5.83791896,0.96606045,-1.58298085,0.28590326,-0.49070402,0.12952612,-0.18602284,0.33683935,-0.43426607,0.15056339,-0.13549728,0.00013927,-0.00024579,0.03000042,-0.04539762,0.00151713,-0.01038273,0.56180148,-0.99216643
-5.83191596,0.94543910,-1.55821825,0.27831935,-0.48524241,0.12428741,-0.18736460,0.33065205,-0.42422837,0.14830590,-0.13362616,0.00012249,-0.00023261,0.03189581,-0.04229507,0.00159415,-0.00993145,0.54772385,-0.98078794
-5.82591296,0.93125413,-1.54179910,0.27233720,-0.48228648,0.11988352,-0.18975732,0.32564839,-0.41660710,0.14738261,-0.13245598,0.00010721,-0.00022357,0.03399326,-0.03947238,0.00170111,-0.00953903,0.53724940,-0.97455889
-5.81990995,0.92352787,-1.53391991,0.26793805,-0.48183993,0.11636065,-0.19318921,0.32176369,-0.41145415,0.14780530,-0.13201520,0.00009341,-0.00021798,0.03628068,-0.03694406,0.00183647,-0.00921058,0.53039119,-0.97359122
-5.81390695,0.92211467,-1.53449889,0.26505921,-0.48382383,0.11373941,-0.19761409,0.31889042,-0.40874614,0.14955612,-0.13230747,0.00008103,-0.00021520,0.03874059,-0.03471724,0.00199844,-0.00894953,0.52706682,-0.97782212
-5.80790395,0.92670639,-1.54318128,0.26359734,-0.48808070,0.11201497,-0.20295186,0.31688428,-0.40838735,0.15258735,-0.13331155,0.00007001,-0.00021468,0.04135035,-0.03279207,0.00218487,-0.00875752,0.52710218,-0.98701708
-5.80190095,0.93684242,-1.55935365,0.26341273,-0.49438110,0.11115801,-0.20909017,0.31557130,-0.41021507,0.15682195,-0.13498222,0.00006027,-0.00021592,0.04408244,-0.03116230,0.00239329,-0.00863433,0.53023764,-1.00077851
-5.79589795,0.95192375,-1.58216650,0.26433458,-0.50243232,0.11111623,-0.21588720,0.31475593,-0.41400685,0.16215492,-0.13725180,0.00005174,-0.00021847,0.04690504,-0.02981596,0.00262082,-0.00857783,0.53613649,-1.01855980
-5.78989495,0.97123075,-1.61056416,0.26616695,-0.51188907,0.11181651,-0.22317555,0.31422953,-0.41948951,0.16845552,-0.14003242,0.00004431,-0.00022194,0.04978271,-0.02873624,0.00286423,-0.00858408,0.54439542,-1.03968398
-5.78389195,0.99394433,-1.64332102,0.26869528,-0.52236551,0.11316759,-0.23076711,0.31377900,-0.42634951,0.17557031,-0.14321894,0.00003791,-0.00022594,0.05267726,-0.02790237,0.00311990,-0.00864738,0.55455668,-1.06336650
-5.77788894,1.01916987,-1.67908261,0.27169329,-0.53344829,0.11506317,-0.23845859,0.31319519,-0.43424434,0.18332706,-0.14669236,0.00003245,-0.00023016,0.05554874,-0.02729068,0.00338386,-0.00876051,0.56612165,-1.08874110
-5.77188594,1.04596344,-1.71641003,0.27492992,-0.54471010,0.11738550,-0.24603775,0.31228078,-0.44281437,0.19153938,-0.15032362,0.00002785,-0.00023429,0.05835667,-0.02687553,0.00365188,-0.00891490,0.57856554,-1.11488801
-5.76588294,1.07335982,-1.75382619,0.27817637,-0.55572329,0.12000911,-0.25328984,0.31085740,-0.45169480,0.20001213,-0.15397767,0.00002402,-0.00023808,0.06106132,-0.02663027,0.00391948,-0.00910087,0.59135280,-1.14086325
-5.75987994,1.10040151,-1.78986217,0.28121288,-0.56607291,0.12280491,-0.26000426,0.30877174,-0.46052728,0.20854735,-0.15751772,0.00002090,-0.00024129,0.06362511,-0.02652821,0.00418211,-0.00930799,0.60395297,-1.16572819
-5.75387694,1.12616841,-1.82310202,0.28383521,-0.57536898,0.12564427,-0.26598097,0.30590058,-0.46897067,0.21695083,-0.16080940,0.00001842,-0.00024373,0.06601408,-0.02654335,0.00443517,-0.00952533,0.61585656,-1.18857818
-5.74787394,1.14980709,-1.85222463,0.28586062,-0.58325741,0.12840325,-0.27103654,0.30215460,-0.47671067,0.22503879,-0.16372481,0.00001655,-0.00024523,0.06819942,-0.02665108,0.00467426,-0.00974185,0.62659069,-1.20856933
-5.74187094,1.17055939,-1.87604102,0.28713330,-0.58942923,0.13096669,-0.27500964,0.29748103,-0.48346796,0.23264483,-0.16614632,0.00001524,-0.00024567,0.07015897,-0.02682874,0.00489522,-0.00994666,0.63573403,-1.22494250
-5.73586793,1.18778919,-1.89352614,0.28752913,-0.59362797,0.13323208,-0.27776559,0.29186511,-0.48900456,0.23962677,-0.16796989,0.00001448,-0.00024495,0.07187863,-0.02705602,0.00509435,-0.01012942,0.64293079,-1.23704383
-5.72986493,1.20100702,-1.90384398,0.28695965,-0.59565496,0.13511329,-0.27920008,0.28533042,-0.49312827,0.24587308,-0.16910793,0.00001428,-0.00024301,0.07335376,-0.02731514,0.00526856,-0.01028058,0.64790325,-1.24434096
-5.72386193,1.20989153,-1.90636551,0.28537524,-0.59537236,0.13654375,-0.27924166,0.27793833,-0.49569510,0.25130892,-0.16949155,0.00001467,-0.00023982,0.07459035,-0.02759096,0.00541552,-0.01039169,0.65046274,-1.24643484
-5.71785893,1.21430728,-1.90067898,0.28276739,-0.59270411,0.13747935,-0.27785318,0.26978653,-0.49660977,0.25590121,-0.16907219,0.00001570,-0.00023540,0.07560603,-0.02787095,0.00553378,-0.01045565,0.65051850,-1.24306651
-5.71185593,1.21431831,-1.88659271,0.27917004,-0.58763469,0.13790061,-0.27503199,0.26100685,-0.49582432,0.25966287,-0.16782245,0.00001746,-0.00022977,0.07643083,-0.02814496,0.00562297,-0.01046683,0.64808431,-1.23411910
-5.70585293,1.21019678,-1.86413046,0.27466000,-0.58020600,0.13781436,-0.27080902,0.25176263,-0.49333499,0.26265576,-0.16573636,0.00002007,-0.00022300,0.07710768,-0.02840498,0.00568382,-0.01042131,0.64328260,-1.21961512
-5.69984992,1.20242653,-1.83352017,0.26935642,-0.57051259,0.13725463,-0.26524684,0.24224557,-0.48917780,0.26499234,-0.16282890,0.00002370,-0.00021518,0.07769258,-0.02864480,0.00571832,-0.01031687,0.63634591,-1.19970938
-5.69384692,1.19170111,-1.79517682,0.26341921,-0.55869545,0.13628294,-0.25843677,0.23267231,-0.48342299,0.26683582,-0.15913486,0.00002855,-0.00020643,0.07825448,-0.02885961,0.00572974,-0.01015306,0.62761545,-1.17467813
-5.68784392,1.17891619,-1.74968052,0.25704666,-0.54493490,0.13498774,-0.25049523,0.22328078,-0.47616879,0.26839883,-0.15470722,0.00003489,-0.00019686,0.07887480,-0.02904570,0.00572262,-0.00993117,0.61753688,-1.14490500
-5.68184092,1.16515642,-1.69775105,0.25047198,-0.52944276,0.13348310,-0.24155957,0.21432645,-0.46753483,0.26994050,-0.14961502,0.00004303,-0.00018662,0.07964665,-0.02920006,0.00570281,-0.00965411,0.60665322,-1.11086471
-5.67583792,1.15167675,-1.64022015,0.24395912,-0.51245432,0.13190679,-0.23178348,0.20607838,-0.45765560,0.27176209,-0.14394086,0.00005337,-0.00017586,0.08067367,-0.02932012,0.00567738,-0.00932630,0.59559493,-1.07310511
-5.66983492,1.13987873,-1.57800287,0.23779763,-0.49422045,0.13041750,-0.22133235,0.19881525,-0.44667431,0.27420120,-0.13777818,0.00006637,-0.00016472,0.08206865,-0.02940358,0.00565452,-0.00895351,0.58506742,-1.03222867
-5.66383192,1.13128190,-1.51206921,0.23229685,-0.47500008,0.12919155,-0.21037853,0.19282120,-0.43473740,0.27762460,-0.13122842,0.00008257,-0.00015336,0.08395183,-0.02944824,0.00564345,-0.00854259,0.57583612,-0.98887401
-5.65782891,1.12749113,-1.44341722,0.22777937,-0.45505353,0.12841892,-0.19909700,0.18838155,-0.42198994,0.28242011,-0.12439816,0.00010260,-0.00014191,0.08644895,-0.02945208,0.00565421,-0.00810131,0.56870934,-0.94369835
-5.65182591,1.13016026,-1.37304842,0.22457396,-0.43463662,0.12829882,-0.18766124,0.18577834,-0.40857209,0.28898742,-0.11739632,0.00012718,-0.00013053,0.08968918,-0.02941326,0.00569747,-0.00763804,0.56451933,-0.89736134
-5.64582291,1.14095287,-1.30194630,0.22300793,-0.41399599,0.12903483,-0.17623973,0.18528563,-0.39461669,0.29772834,-0.11033162,0.00015712,-0.00011933,0.09380285,-0.02933037,0.00578434,-0.00716156,0.56410175,-0.85051094
-5.63981991,1.16150101,-1.23105836,0.22339916,-0.39336546,0.13082969,-0.16499292,0.18716452,-0.38024787,0.30903659,-0.10331024,0.00019335,-0.00010843,0.09891902,-0.02920263,0.00592605,-0.00668079,0.56827410,-0.80377149
-5.63381691,1.19336253,-1.16128178,0.22604788,-0.37296351,0.13387988,-0.15407092,0.19165797,-0.36558075,0.32328734,-0.09643381,0.00023688,-0.00009792,0.10516315,-0.02903019,0.00613370,-0.00620456,0.57781335,-0.75773413
-5.62781391,1.23797812,-1.09345281,0.23122836,-0.35299180,0.13837007,-0.14361163,0.19898529,-0.35072191,0.34082696,-0.08979772,0.00028881,-0.00008790,0.11265453,-0.02881447,0.00641795,-0.00574142,0.59343343,-0.71294966
-5.62181091,1.29662878,-1.02833950,0.23918063,-0.33363450,0.14446754,-0.13373960,0.20933649,-0.33577055,0.36196298,-0.08348985,0.00035034,-0.00007843,0.12150391,-0.02855838,0.00678868,-0.00529944,0.61576291,-0.66992358
-5.61580790,1.37039483,-0.96663724,0.25010246,-0.31505837,0.15231673,-0.12456531,0.22286648,-0.32082006,0.38695469,-0.07758948,0.00042274,-0.00006956,0.13181108,-0.02826663,0.00725467,-0.00488605,0.64532347,-0.62911300
-5.60980490,1.46011734,-0.90896670,0.26414180,-0.29741324,0.16203401,-0.11618480,0.23968932,-0.30595967,0.41600456,-0.07216669,0.00050732,-0.00006132,0.14366251,-0.02794585,0.00782328,-0.00450795,0.68250972,-0.59092516
-5.60380190,1.56636312,-0.85587331,0.28138986,-0.28083277,0.17370278,-0.10867972,0.25987263,-0.29127613,0.44925059,-0.06728184,0.00060545,-0.00005374,0.15712918,-0.02760468,0.00850009,-0.00417099,0.72757096,-0.55571698
-5.59779890,1.68939422,-0.80782762,0.30187505,-0.26543519,0.18736914,-0.10211752,0.28343238,-0.27685497,0.48675999,-0.06298538,0.00071848,-0.00004682,0.17226446,-0.02725371,0.00928861,-0.00388014,0.78059538,-0.52379534
-5.59179590,1.82914308,-0.76522603,0.32555814,-0.25132389,0.20303813,-0.09655169,0.31032838,-0.26278141,0.52852424,-0.05931771,0.00084772,-0.00004056,0.18910221,-0.02690529,0.01018998,-0.00363940,0.84149748,-0.49541759
-5.58579290,1.98519422,-0.72839117,0.35232863,-0.23858771,0.22067083,-0.09202212,0.34046055,-0.24914056,0.57445568,-0.05630922,0.00099442,-0.00003493,0.20765505,-0.02657322,0.01120274,-0.00345182,0.91000913,-0.47079195
-5.57978989,2.15677354,-0.69757170,0.38200286,-0.22730082,0.24018230,-0.08855533,0.37366641,-0.23601710,0.62438585,-0.05398035,0.00115970,-0.00002993,0.22791290,-0.02627230,0.01232261,-0.00331951,0.98567484,-0.45007762
-5.57378689,2.34274603,-0.67294121,0.41432374,-0.21752217,0.26144069,-0.08616459,0.40971992,-0.22349419,0.67806561,-0.05234159,0.00134448,-0.00002551,0.24984180,-0.02601780,0.01354238,-0.00324362,1.06785176,-0.43338430
-5.56778389,2.54162252,-0.65459623,0.44896253,-0.20929446,0.28426740,-0.08485004,0.44833191,-0.21165185,0.73516722,-0.05139362,0.00154945,-0.00002164,0.27338300,-0.02582480,0.01485183,-0.00322440,1.15571481,-0.42077124
-5.56178089,2.75157604,-0.64255357,0.48552262,-0.20264292,0.30843857,-0.08459861,0.48915230,-0.20056493,0.79528821,-0.05112735,0.00177502,-0.00001828,0.29845258,-0.02570752,0.01623778,-0.00326120,1.24826695,-0.41224588
-5.55577789,2.97046793,-0.63674729,0.52354539,-0.19757373,0.33368793,-0.08538397,0.53177422,-0.19030067,0.85795735,-0.05152395,0.00202123,-0.00001539,0.32494137,-0.02567862,0.01768418,-0.00335257,1.34435502,-0.40776220
-5.54977489,3.19588358,-0.63702589,0.56251814,-0.19407255,0.35971083,-0.08716648,0.57574004,-0.18091620,0.92264227,-0.05255499,0.00228768,-0.00001293,0.35271547,-0.02574849,0.01917238,-0.00349626,1.44269062,-0.40721930
-5.54377189,3.42517740,-0.64315023,0.60188395,-0.19210321,0.38616976,-0.08989331,0.62054928,-0.17245611,0.98875903,-0.05418259,0.00257354,-0.00001084,0.38161728,-0.02592466,0.02068140,-0.00368931,1.54187602,-0.41046034
-5.53776888,3.65552623,-0.65479301,0.64105331,-0.19160669,0.41270091,-0.09349874,0.66566829,-0.16495034,1.05568317,-0.05635974,0.00287745,-0.00000909,0.41146719,-0.02621130,0.02218837,-0.00392812,1.64043436,-0.41727249
-5.53176588,3.88398994,-0.67154033,0.67941720,-0.19250089,0.43892194,-0.09790476,0.71054145,-0.15841248,1.12276216,-0.05903073,0.00319752,-0.00000764,0.44206583,-0.02660879,0.02366904,-0.00420856,1.73684350,-0.42738815
-5.52576288,4.10757762,-0.69289611,0.71636125,-0.19468103,0.46444055,-0.10302214,0.75460359,-0.15283883,1.18932897,-0.06213187,0.00353127,-0.00000645,0.47319702,-0.02711357,0.02509835,-0.00452604,1.82957242,-0.44048798
-5.51975988,4.32331775,-0.71828970,0.75128062,-0.19802108,0.48886374,-0.10875197,0.79729330,-0.14820813,1.25471641,-0.06559242,0.00387570,-0.00000549,0.50463139,-0.02771806,0.02645108,-0.00487563,1.91711916,-0.45620594
-5.51375688,4.52832996,-0.74708721,0.78359503,-0.20237617,0.51180743,-0.11498769,0.83806654,-0.14448215,1.31827194,-0.06933587,0.00422722,-0.00000472,0.53613052,-0.02841091,0.02770251,-0.00525227,1.99804907,-0.47413650
-5.50775388,4.71989629,-0.77860640,0.81276350,-0.20758610,0.53290614,-0.12161770,0.87641038,-0.14160725,1.37937245,-0.07328146,0.00458177,-0.00000411,0.56745171,-0.02917729,0.02882914,-0.00565085,2.07103192,-0.49384436
-5.50175088,4.89552946,-0.81213529,0.83829826,-0.21347983,0.55182239,-0.12852852,0.91185605,-0.13951667,1.43743870,-0.07734605,0.00493483,-0.00000364,0.59835314,-0.02999955,0.02980937,-0.00606642,2.13487672,-0.51487617
-5.49574787,5.05303600,-0.84695385,0.85977734,-0.21988094,0.56825545,-0.13560827,0.94399105,-0.13813362,1.49194898,-0.08144624,0.00528151,-0.00000329,0.62859938,-0.03085790,0.03062408,-0.00649438,2.18856280,-0.53677444
-5.48974487,5.19057179,-0.88235814,0.87685533,-0.22661378,0.58194930,-0.14275067,0.97246983,-0.13737507,1.54245147,-0.08550067,0.00561666,-0.00000303,0.65796705,-0.03173130,0.03125731,-0.00693068,2.23126618,-0.55909287
-5.48374187,5.30668824,-0.91768614,0.88927205,-0.23351011,0.59269922,-0.14985905,0.99702264,-0.13715591,1.58857503,-0.08943256,0.00593499,-0.00000285,0.68625050,-0.03259848,0.03169661,-0.00737200,2.26238014,-0.58141266
-5.47773887,5.40036742,-0.95234396,0.89685868,-0.24041601,0.60035698,-0.15685047,1.01746232,-0.13739341,1.63003802,-0.09317213,0.00623119,-0.00000275,0.71326724,-0.03343894,0.03193353,-0.00781592,2.28152923,-0.60335922
-5.47173587,5.47104476,-0.98583128,0.89954122,-0.24719850,0.60483445,-0.16365958,1.03368870,-0.13801170,1.66665477,-0.09665912,0.00650011,-0.00000270,0.73886303,-0.03423399,0.03196379,-0.00826111,2.28857631,-0.62461817
-5.46573287,5.51861883,-1.01776459,0.89734114,-0.25375189,0.60610527,-0.17024203,1.04569065,-0.13894612,1.69833954,-0.09984499,0.00673684,-0.00000270,0.76291631,-0.03496781,0.03178738,-0.00870743,2.28362238,-0.64495011
-5.45972986,5.54344764,-1.04789708,0.89037335,-0.26000308,0.60420480,-0.17657726,1.05354573,-0.14014702,1.72510775,-0.10269488,0.00693692,-0.00000276,0.78534189,-0.03562827,0.03140859,-0.00915601,2.26699932,-0.66420311
-5.45372686,5.54633198,-1.07613355,0.87884142,-0.26591580,0.59922824,-0.18267037,1.05741745,-0.14158298,1.74707441,-0.10518915,0.00709645,-0.00000287,0.80609360,-0.03620774,0.03083573,-0.00960929,2.23925593,-0.68232213
-5.44772386,5.52848627,-1.10253965,0.86303050,-0.27149344,0.59132694,-0.18855298,1.05755052,-0.14324326,1.76444971,-0.10732437,0.00721223,-0.00000305,0.82516592,-0.03670362,0.03008093,-0.01007094,2.20113790,-0.69935473
-5.44172086,5.49149842,-1.12734417,0.84329804,-0.27678004,0.58070328,-0.19428288,1.05426413,-0.14513911,1.77753189,-0.10911370,0.00728185,-0.00000330,0.84259434,-0.03711871,0.02915963,-0.01054582,2.15356262,-0.71545246
-5.43571786,5.43728000,-1.15093416,0.82006296,-0.28185962,0.56760408,-0.19994238,1.04794376,-0.14730419,1.78669760,-0.11058665,0.00730379,-0.00000364,0.85845449,-0.03746131,0.02809012,-0.01103970,2.09758999,-0.73086758
-5.42971486,5.36800883,-1.17384240,0.79379344,-0.28685344,0.55231298,-0.20563541,1.03903180,-0.14979367,1.79238996,-0.11178816,0.00727748,-0.00000410,0.87285993,-0.03774501,0.02689294,-0.01155909,2.03439027,-0.74594501
-5.42371186,5.28606605,-1.19672753,0.76499403,-0.29191558,0.53514214,-0.21148333,1.02801727,-0.15268231,1.79510472,-0.11277696,0.00720328,-0.00000471,0.88595880,-0.03798834,0.02559021,-0.01211088,1.96521034,-0.76110954
-5.41770885,5.19396992,-1.22034737,0.73419248,-0.29722657,0.51642335,-0.21761966,1.01542515,-0.15606144,1.79537490,-0.11362336,0.00708256,-0.00000552,0.89792918,-0.03821410,0.02420505,-0.01270195,1.89133965,-0.77684869
-5.41170585,5.09430858,-1.24552636,0.70192667,-0.30298574,0.49649914,-0.22418383,1.00180541,-0.16003495,1.79375445,-0.11440651,0.00691756,-0.00000659,0.90897353,-0.03844845,0.02276087,-0.01333878,1.81407701,-0.79369189
-5.40570285,4.98967405,-1.27311845,0.66873223,-0.30940216,0.47571410,-0.23131429,0.98772228,-0.16471446,1.79080139,-0.11521116,0.00671138,-0.00000798,0.91931218,-0.03871990,0.02128081,-0.01402698,1.73469939,-0.81218675
-5.39969985,4.88259940,-1.30396709,0.63513111,-0.31668491,0.45440664,-0.23914128,0.97374367,-0.17021395,1.78706099,-0.11612423,0.00646790,-0.00000978,0.92917627,-0.03905812,0.01978716,-0.01477086,1.65443369,-0.83287335
-5.39369685,4.77550091,-1.33886396,0.60162144,-0.32503297,0.43290158,-0.24777950,0.96043113,-0.17664395,1.78304954,-0.11723119,0.00619159,-0.00001209,0.93880008,-0.03949266,0.01830091,-0.01557297,1.57443212,-0.85625797
-5.38769385,4.67062675,-1.37850864,0.56866890,-0.33462509,0.41150373,-0.25732120,0.94833025,-0.18410564,1.77923921,-0.11861245,0.00588743,-0.00001507,0.94841333,-0.04005168,0.01684131,-0.01643379,1.49575202,-0.88278714
-5.38169085,4.57001326,-1.42347084,0.53669978,-0.34561040,0.39049256,-0.26782998,0.93796166,-0.19268515,1.77604453,-0.12033997,0.00556076,-0.00001885,0.95823338,-0.04076070,0.01542562,-0.01735133,1.41934019,-0.91282358
-5.37568784,4.47544959,-1.47415748,0.50609575,-0.35809991,0.37011812,-0.27933559,0.92981247,-0.20244816,1.77381082,-0.12247429,0.00521709,-0.00002363,0.96845777,-0.04164147,0.01406886,-0.01832097,1.34602200,-0.94662503
-5.36968484,4.38845127,-1.53078590,0.47719037,-0.37215957,0.35059832,-0.29183019,0.92432828,-0.21343532,1.77280505,-0.12506190,0.00486197,-0.00002964,0.97925725,-0.04271091,0.01278377,-0.01933534,1.27649519,-0.98432712
-5.36368184,4.31024259,-1.59336486,0.45026719,-0.38780505,0.33211739,-0.30526614,0.92190548,-0.22565841,1.77320926,-0.12813339,0.00450083,-0.00003714,0.99076944,-0.04398031,0.01158070,-0.02038430,1.21132806,-1.02593118
-5.35767884,4.24174778,-1.66168435,0.42555941,-0.40499865,0.31482558,-0.31955558,0.92288407,-0.23909766,1.77511690,-0.13170222,0.00413887,-0.00004644,1.00309344,-0.04545480,0.01046775,-0.02145510,1.15096166,-1.07129761
-5.35167584,4.18359019,-1.73531463,0.40325077,-0.42364839,0.29883998,-0.33457185,0.92754075,-0.25370022,1.77853190,-0.13576421,0.00378091,-0.00005789,1.01628544,-0.04713294,0.00945085,-0.02253266,1.09571536,-1.12014528
-5.34567284,4.13609913,-1.81361491,0.38347755,-0.44360939,0.28424619,-0.35015280,0.93608244,-0.26937995,1.78337068,-0.14029783,0.00343134,-0.00007189,1.03035552,-0.04900670,0.00853397,-0.02359997,1.04579530,-1.17205698
