energy_ev,total_up,Pb_p_up,Pb_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.83791896,4.04153530,0.17673621,0.00280121,0.90703128,2.33434661,0.02903839,1.77973685
-5.83191596,3.95646114,0.16853491,0.00275410,0.88272518,2.30339292,0.02748545,1.74309474
-5.82591296,3.86454793,0.16009054,0.00270325,0.85690525,2.26822360,0.02591592,1.70341925
-5.81990995,3.76765526,0.15151898,0.00264966,0.83005579,2.22975985,0.02434609,1.66156724
-5.81390695,3.66762661,0.14293047,0.00259430,0.80266545,2.18892990,0.02279085,1.61839372
-5.80790395,3.56624435,0.13442731,0.00253801,0.77521353,2.14664628,0.02126343,1.57472988
-5.80190095,3.46519132,0.12610211,0.00248157,0.74815803,2.10378589,0.01977521,1.53136381
-5.79589795,3.36601930,0.11803659,0.00242566,0.72192533,2.06117311,0.01833562,1.48902430
-5.78989495,3.27012449,0.11030084,0.00237085,0.69690192,2.01956588,0.01695213,1.44836784
-5.78389195,3.17872952,0.10295317,0.00231761,0.67342798,1.97964463,0.01563032,1.40996860
-5.77788894,3.09287155,0.09604035,0.00226632,0.65179290,1.94200367,0.01437404,1.37431132
-5.77188594,3.01339533,0.08959829,0.00221727,0.63223244,1.90714476,0.01318552,1.34178672
-5.76588294,2.94095070,0.08365297,0.00217068,0.61492751,1.87547243,0.01206568,1.31268913
-5.75987994,2.87599332,0.07822171,0.00212669,0.60000423,1.84729068,0.01101426,1.28721599
-5.75387694,2.81878810,0.07331451,0.00208538,0.58753514,1.82280090,0.01003013,1.26546883
-5.74787394,2.76941470,0.06893554,0.00204676,0.57754131,1.80210078,0.00911146,1.24745560
-5.74187094,2.72777460,0.06508456,0.00201083,0.56999520,1.78518427,0.00825596,1.23309404
-5.73586793,2.69359984,0.06175844,0.00197750,0.56482411,1.77194266,0.00746104,1.22221610
-5.72986493,2.66646316,0.05895234,0.00194666,0.56191413,1.76216702,0.00672394,1.21457335
-5.72386193,2.64578998,0.05666100,0.00191814,0.56111452,1.75555226,0.00604191,1.20984346
-5.71785893,2.63087238,0.05487961,0.00189174,0.56224250,1.75170322,0.00541220,1.20763778
-5.71185593,2.62088545,0.05360461,0.00186722,0.56508828,1.75014286,0.00483220,1.20751021
-5.70585293,2.61490614,0.05283420,0.00184430,0.56942051,1.75032299,0.00429943,1.20896726
-5.69984992,2.61193489,0.05256861,0.00182264,0.57499195,1.75163745,0.00381157,1.21147958
-5.69384692,2.61091990,0.05281010,0.00180192,0.58154538,1.75343784,0.00336643,1.21449457
-5.68784392,2.61078371,0.05356273,0.00178177,0.58881959,1.75505131,0.00296200,1.21745020
-5.68184092,2.61045174,0.05483186,0.00176182,0.59655550,1.75580033,0.00259639,1.21978962
-5.67583792,2.60888188,0.05662343,0.00174171,0.60450212,1.75502355,0.00226784,1.22097617
-5.66983492,2.60509436,0.05894303,0.00172109,0.61242223,1.75209715,0.00197471,1.22050853
-5.66383192,2.59820076,0.06179479,0.00169965,0.62009771,1.74645589,0.00171550,1.21793527
-5.65782891,2.58743095,0.06518013,0.00167713,0.62733428,1.73761292,0.00148888,1.21286842
-5.65182591,2.57215704,0.06909646,0.00165332,0.63396547,1.72517739,0.00129366,1.20499540
-5.64582291,2.55191307,0.07353584,0.00162810,0.63985578,1.70886924,0.00112891,1.19408895
-5.63981991,2.52640962,0.07848377,0.00160142,0.64490297,1.68853027,0.00099393,1.18001446
-5.63381691,2.49554279,0.08391803,0.00157332,0.64903931,1.66413109,0.00088836,1.16273442
-5.62781391,2.45939697,0.08980785,0.00154394,0.65223193,1.63577347,0.00081223,1.14230982
-5.62181091,2.41824148,0.09611344,0.00151350,0.65448232,1.60368817,0.00076600,1.11889843
-5.61580790,2.37252119,0.10278581,0.00148232,0.65582514,1.56822819,0.00075065,1.09274992
-5.60980490,2.32284177,0.10976722,0.00145078,0.65632633,1.52985786,0.00076775,1.06419819
-5.60380190,2.26995026,0.11699210,0.00141936,0.65608096,1.48913836,0.00081946,1.03365116
-5.59779890,2.21471197,0.12438856,0.00138856,0.65521086,1.44671027,0.00090865,1.00157856
-5.59179590,2.15808500,0.13188044,0.00135895,0.65386216,1.40327415,0.00103885,0.96849816
-5.58579290,2.10109332,0.13938996,0.00133113,0.65220311,1.35956988,0.00121427,0.93496116
-5.57978989,2.04479988,0.14684073,0.00130572,0.65042207,1.31635583,0.00143982,0.90153727
-5.57378689,1.99028062,0.15416118,0.00128334,0.64872582,1.27438861,0.00172098,0.86880001
-5.56778389,1.93860045,0.16128815,0.00126460,0.64733821,1.23440431,0.00206379,0.83731295
-5.56178089,1.89079185,0.16817050,0.00125012,0.64649899,1.19710171,0.00247466,0.80761707
-5.55577789,1.84783657,0.17477251,0.00124047,0.64646269,1.16312811,0.00296024,0.78021982
-5.54977489,1.81065060,0.18107699,0.00123623,0.64749734,1.13306788,0.00352719,0.75558593
-5.54377189,1.78007234,0.18708763,0.00123794,0.64988281,1.10743401,0.00418200,0.73413015
-5.53776888,1.75685369,0.19283074,0.00124612,0.65390842,1.08666239,0.00493062,0.71621188
-5.53176588,1.74165354,0.19835586,0.00126125,0.65986961,1.07110862,0.00577826,0.70213152
-5.52576288,1.73503287,0.20373542,0.00128381,0.66806352,1.06104698,0.00672900,0.69212833
-5.51975988,1.73745108,0.20906310,0.00131423,0.67878306,1.05667108,0.00778550,0.68637961
-5.51375688,1.74926249,0.21445108,0.00135294,0.69230974,1.05809554,0.00894865,0.68500066
-5.50775388,1.77071260,0.22002609,0.00140031,0.70890493,1.06535840,0.01021730,0.68804550
-5.50175088,1.80193361,0.22592446,0.00145669,0.72880002,1.07842351,0.01158800,0.69550779
-5.49574787,1.84293895,0.23228618,0.00152238,0.75218549,1.09718285,0.01305474,0.70732187
-5.48974487,1.89361668,0.23924843,0.00159761,0.77919950,1.12145815,0.01460886,0.72336377
-5.48374187,1.95372223,0.24693865,0.00168253,0.80991634,1.15100210,0.01623898,0.74345199
-5.47773887,2.02287069,0.25546758,0.00177718,0.84433547,1.18549887,0.01793102,0.76734827
-5.47173587,2.10052965,0.26492250,0.00188152,0.88237174,1.22456439,0.01966834,0.79475834
-5.46573287,2.18601327,0.27536120,0.00199533,0.92384749,1.26774649,0.02143201,0.82533289
-5.45972986,2.27847869,0.28680669,0.00211824,0.96848718,1.31452558,0.02320112,0.85866907
-5.45372686,2.37692579,0.29924331,0.00224971,1.01591514,1.36431617,0.02495324,0.89431282
-5.44772386,2.48020128,0.31261419,0.00238902,1.06565694,1.41646977,0.02666498,0.93176223
-5.44172086,2.58700798,0.32682037,0.00253523,1.11714465,1.47027970,0.02831252,0.97047243
-5.43571786,2.69591983,0.34172170,0.00268722,1.16972628,1.52498820,0.02987230,1.00986205
-5.42971486,2.80540306,0.35713950,0.00284367,1.22267908,1.57979599,0.03132166,1.04932139
-5.42371186,2.91384326,0.37286097,0.00300310,1.27522676,1.63387448,0.03263951,1.08822250
-5.41770885,3.01957825,0.38864512,0.00316385,1.32655985,1.68638051,0.03380688,1.12593086
-5.41170585,3.12093558,0.40423019,0.00332418,1.37585863,1.73647336,0.03480755,1.16181850
-5.40570285,3.21627372,0.41934198,0.00348224,1.42231777,1.78333352,0.03562845,1.19527825
-5.39969985,3.30402543,0.43370302,0.00363617,1.46517154,1.82618259,0.03626003,1.22573852
-5.39369685,3.38274140,0.44704206,0.00378411,1.50371869,1.86430354,0.03669649,1.25267812
-5.38769385,3.45113248,0.45910341,0.00392429,1.53734568,1.89706051,0.03693586,1.27564043
-5.38169085,3.50810843,0.46965590,0.00405504,1.56554723,1.92391706,0.03698000,1.29424630
-5.37568784,3.55281139,0.47850088,0.00417489,1.58794323,1.94445217,0.03683437,1.30820499
-5.36968484,3.58464229,0.48547904,0.00428258,1.60429112,1.95837297,0.03650781,1.31732261
-5.36368184,3.60327897,0.49047574,0.00437711,1.61449306,1.96552367,0.03601212,1.32150750
-5.35767884,3.60868481,0.49342450,0.00445776,1.61859757,1.96588997,0.03536159,1.32077229
-5.35167584,3.60110739,0.49430879,0.00452412,1.61679546,1.95959877,0.03457250,1.31523240
-5.34567284,3.58106715,0.49316179,0.00457612,1.60941029,1.94691300,0.03366257,1.30510092
-5.33966983,3.54933640,0.49006439,0.00461396,1.59688371,1.92822183,0.03265039,1.29068015
-5.33366683,3.50690959,0.48514147,0.00463816,1.57975652,1.90402654,0.03155489,1.27235001
-5.32766383,3.45496638,0.47855675,0.00464949,1.55864633,1.87492280,0.03039487,1.25055390
-5.32166083,3.39482907,0.47050646,0.00464896,1.53422296,1.84158015,0.02918852,1.22578265
-5.31565783,3.32791649,0.46121223,0.00463776,1.50718286,1.80471957,0.02795312,1.19855726
-5.30965483,3.25569655,0.45091356,0.00461720,1.47822379,1.76509028,0.02670469,1.16941124
-5.30365183,3.17963973,0.43986029,0.00458868,1.44802104,1.72344683,0.02545785,1.13887335
-5.29764882,3.10117546,0.42830538,0.00455362,1.41720635,1.68052753,0.02422567,1.10745147
-5.29164582,3.02165359,0.41649846,0.00451341,1.38635055,1.63703511,0.02301963,1.07561837
-5.28564282,2.94231233,0.40468033,0.00446936,1.35595059,1.59362051,0.02184970,1.04379992
-5.27963982,2.86425402,0.39307864,0.00442269,1.32642158,1.55087038,0.02072436,1.01236605
-5.27363682,2.78842935,0.38190497,0.00437446,1.29809392,1.50929864,0.01965083,0.98162498
-5.26763382,2.71563044,0.37135316,0.00432557,1.27121545,1.46934229,0.01863519,0.95182057
-5.26163082,2.64649231,0.36159906,0.00427677,1.24595819,1.43136138,0.01768259,0.92313280
-5.25562781,2.58150214,0.35280135,0.00422862,1.22242899,1.39564275,0.01679750,0.89568117
-5.24962481,2.52101504,0.34510325,0.00418152,1.20068317,1.36240702,0.01598389,0.86953053
-5.24362181,2.46527491,0.33863494,0.00413576,1.18073999,1.33181815,0.01524548,0.84469895
-5.23761881,2.41443847,0.33351617,0.00409149,1.16259883,1.30399467,0.01458588,0.82116688
-5.23161581,2.36860076,0.32985884,0.00404880,1.14625490,1.27902162,0.01400881,0.79888713
-5.22561281,2.32781995,0.32776909,0.00400771,1.13171310,1.25696239,0.01351820,0.77779499
-5.21960980,2.29213984,0.32734867,0.00396825,1.11899933,1.23786947,0.01311829,0.75781782
-5.21360680,2.26160831,0.32869528,0.00393044,1.10816803,1.22179328,0.01281371,0.73888360
-5.20760380,2.23629054,0.33190163,0.00389434,1.09930568,1.20878851,0.01260949,0.72092813
-5.20160080,2.21627597,0.33705319,0.00386008,1.09252972,1.19891753,0.01251102,0.70390033
-5.19559780,2.20167863,0.34422467,0.00382782,1.08798306,1.19225038,0.01252401,0.68776567
-5.18959480,2.19263081,0.35347517,0.00379781,1.08582432,1.18886163,0.01265431,0.67250746
-5.18359180,2.18927040,0.36484242,0.00377035,1.08621456,1.18882400,0.01290784,0.65812625
-5.17758879,2.19172302,0.37833635,0.00374576,1.08930127,1.19219936,0.01329030,0.64463739
-5.17158579,2.20007991,0.39393229,0.00372441,1.09520069,1.19902757,0.01380700,0.63206707
-5.16558279,2.21437332,0.41156446,0.00370663,1.10397966,1.20931391,0.01446253,0.62044727
-5.15957979,2.23455103,0.43112004,0.00369272,1.11563824,1.22301612,0.01526050,0.60980988
-5.15357679,2.26045183,0.45243445,0.00368289,1.13009436,1.24003170,0.01620322,0.60018058
-5.14757379,2.29178379,0.47528819,0.00367725,1.14717159,1.26018657,0.01729135,0.59157282
-5.14157079,2.32810691,0.49940577,0.00367576,1.16659102,1.28322597,0.01852361,0.58398239
-5.13556778,2.36882174,0.52445680,0.00367824,1.18796805,1.30880821,0.01989648,0.57738278
-5.12956478,2.41316478,0.55005975,0.00368430,1.21081435,1.33650199,0.02140389,0.57172182
-5.12356178,2.46021173,0.57578803,0.00369337,1.23454540,1.36578772,0.02303703,0.56691971
-5.11755878,2.50888860,0.60117870,0.00370470,1.25849324,1.39606302,0.02478419,0.56286845
-5.11155578,2.55799064,0.62574327,0.00371735,1.28192404,1.42665229,0.02663060,0.55943298
-5.10555278,2.60620858,0.64898033,0.00373022,1.30405973,1.45682035,0.02855848,0.55645362
-5.09954977,2.65216098,0.67038954,0.00374208,1.32410266,1.48578943,0.03054711,0.55375005
-5.09354677,2.69443159,0.68948640,0.00375160,1.34126225,1.51275901,0.03257297,0.55112622
-5.08754377,2.73160995,0.70581712,0.00375740,1.35478218,1.53692768,0.03461007,0.54837635
-5.08154077,2.76233365,0.71897292,0.00375809,1.36396699,1.55751619,0.03663035,0.54529137
-5.07553777,2.78533029,0.72860320,0.00375229,1.36820683,1.57379056,0.03860414,0.54166572
-5.06953477,2.79945746,0.73442696,0.00373875,1.36699917,1.58508454,0.04050078,0.53730416
-5.06353177,2.80373898,0.73624187,0.00371631,1.35996651,1.59082027,0.04228933,0.53202820
-5.05752876,2.79739613,0.73393077,0.00368400,1.34686957,1.59052651,0.04393926,0.52568204
-5.05152576,2.77987251,0.72746521,0.00364106,1.32761519,1.58385365,0.04542126,0.51813768
-5.04552276,2.75085182,0.71690596,0.00358696,1.30225909,1.57058501,0.04670808,0.50929910
-5.03951976,2.71026801,0.70240059,0.00352143,1.27100324,1.55064404,0.04777530,0.49910538
-5.03351676,2.65830774,0.68417823,0.00344447,1.23418847,1.52409739,0.04860211,0.48753261
-5.02751376,2.59540518,0.66254181,0.00335637,1.19228269,1.49115363,0.04917200,0.47459478
-5.02151076,2.52222984,0.63785829,0.00325767,1.14586543,1.45215812,0.04947335,0.46034336
-5.01550775,2.43966802,0.61054724,0.00314920,1.09560970,1.40758398,0.04949995,0.44486597
-5.00950475,2.34879891,0.58106838,0.00303200,1.04226183,1.35802002,0.04925129,0.42828395
-5.00350175,2.25086633,0.54990862,0.00290737,0.98662040,1.30415580,0.04873273,0.41074917
-4.99749875,2.14724727,0.51756904,0.00277675,0.92951506,1.24676463,0.04795550,0.39244004
-4.99149575,2.03941842,0.48455247,0.00264177,0.87178586,1.18668506,0.04693651,0.37355700
-4.98549275,1.92892163,0.45135185,0.00250415,0.81426400,1.12480138,0.04569795,0.35431750
-4.97948974,1.81732947,0.41843985,0.00236569,0.75775434,1.06202391,0.04426677,0.33495073
-4.97348674,1.70621165,0.38626003,0.00222824,0.70301998,0.99926930,0.04267398,0.31569218
-4.96748374,1.59710313,0.35521949,0.00209361,0.65076928,0.93744159,0.04095383,0.29677819
-4.96148074,1.49147442,0.32568322,0.00196360,0.60164524,0.87741425,0.03914287,0.27844053
-4.95547774,1.39070471,0.29797009,0.00183990,0.55621721,0.82001357,0.03727897,0.26090127
-4.94947474,1.29605797,0.27235035,0.00172408,0.51497480,0.76600366,0.03540029,0.24436792
-4.94347174,1.20866236,0.24904442,0.00161756,0.47832368,0.71607321,0.03354432,0.22902896
-4.93746873,1.12949304,0.22822292,0.00152157,0.44658315,0.67082418,0.03174682,0.21504995
-4.93146573,1.05935846,0.21000761,0.00143713,0.41998503,0.63076250,0.03004103,0.20257015
-4.92546273,0.99889015,0.19447311,0.00136504,0.39867380,0.59629081,0.02845683,0.19169982
-4.91945973,0.94853588,0.18164904,0.00130583,0.38270758,0.56770333,0.02702008,0.18251826
-4.91345673,0.90855633,0.17152271,0.00125978,0.37205998,0.54518277,0.02575218,0.17507260
-4.90745373,0.87902506,0.16404187,0.00122690,0.36662262,0.52879938,0.02466969,0.16937734
-4.90145073,0.85983182,0.15911770,0.00120693,0.36620830,0.51851210,0.02378418,0.16541483
-4.89544772,0.85068909,0.15662780,0.00119936,0.37055487,0.51417165,0.02310224,0.16313644
-4.88944472,0.85114174,0.15641930,0.00120340,0.37932989,0.51552578,0.02262563,0.16246457
-4.88344172,0.86057974,0.15831196,0.00121805,0.39213603,0.52222631,0.02235160,0.16329544
-4.87743872,0.87825375,0.16210145,0.00124210,0.40851764,0.53383808,0.02227331,0.16550248
-4.87143572,0.90329328,0.16756265,0.00127416,0.42796813,0.54984954,0.02238036,0.16894029
-4.86543272,0.93472718,0.17445329,0.00131268,0.44993869,0.56968483,0.02265939,0.17344909
-4.85942971,0.97150613,0.18251771,0.00135604,0.47384798,0.59271713,0.02309469,0.17885941
-4.85342671,1.01252646,0.19149092,0.00140252,0.49909292,0.61828292,0.02366890,0.18499692
-4.84742371,1.05665495,0.20110295,0.00145042,0.52506044,0.64569693,0.02436360,0.19168721
-4.84142071,1.10275378,0.21108339,0.00149805,0.55113989,0.67426723,0.02515989,0.19876034
-4.83541771,1.14970519,0.22116614,0.00154379,0.57673579,0.70331020,0.02603891,0.20605498
-4.82941471,1.19643480,0.23109426,0.00158619,0.60128076,0.73216484,0.02698225,0.21342200
-4.82341171,1.24193317,0.24062471,0.00162390,0.62424796,0.76020609,0.02797228,0.22072736
-4.81740870,1.28527486,0.24953305,0.00165582,0.64516273,0.78685670,0.02899234,0.22785418
-4.81140570,1.32563431,0.25761766,0.00168105,0.66361301,0.81159729,0.03002686,0.23470395
-4.80540270,1.36229819,0.26470360,0.00169894,0.67925803,0.83397443,0.03106132,0.24119688
-4.79939970,1.39467384,0.27064574,0.00170912,0.69183494,0.85360634,0.03208223,0.24727139
-4.79339670,1.42229368,0.27533119,0.00171144,0.70116314,0.87018639,0.03307691,0.25288275
-4.78739370,1.44481563,0.27868072,0.00170606,0.70714592,0.88348408,0.03403335,0.25800115
-4.78139070,1.46201958,0.28064937,0.00169333,0.70976960,0.89334386,0.03493998,0.26260914
-4.77538769,1.47380056,0.28122593,0.00167383,0.70909982,0.89968190,0.03578545,0.26669885
-4.76938469,1.48015884,0.28043145,0.00164832,0.70527553,0.90248102,0.03655851,0.27026891
-4.76338169,1.48118772,0.27831686,0.00161771,0.69850058,0.90178425,0.03724787,0.27332152
-4.75737869,1.47705974,0.27495971,0.00158299,0.68903346,0.89768729,0.03784223,0.27585967
-4.75137569,1.46801182,0.27046016,0.00154521,0.67717557,0.89033035,0.03833026,0.27788480
-4.74537269,1.45433038,0.26493649,0.00150545,0.66325857,0.87988975,0.03870083,0.27939490
-4.73936968,1.43633670,0.25852019,0.00146473,0.64763122,0.86656959,0.03894318,0.28038328
-4.73336668,1.41437348,0.25135096,0.00142400,0.63064643,0.85059387,0.03904731,0.28083793
-4.72736368,1.38879275,0.24357168,0.00138410,0.61264891,0.83219933,0.03900427,0.28074160
-4.72136068,1.35994573,0.23532371,0.00134573,0.59396391,0.81162914,0.03880660,0.28007240
-4.71535768,1.32817464,0.22674252,0.00130945,0.57488762,0.78912757,0.03844874,0.27880504
-4.70935468,1.29380668,0.21795398,0.00127561,0.55567933,0.76493573,0.03792737,0.27691244
-4.70335168,1.25715001,0.20907128,0.00124441,0.53655578,0.73928833,0.03724180,0.27436767
-4.69734867,1.21849174,0.20019265,0.00121587,0.51768766,0.71241134,0.03639414,0.27114601
-4.69134567,1.17809752,0.19139993,0.00118984,0.49919853,0.68452056,0.03538951,0.26722712
-4.68534267,1.13621259,0.18275791,0.00116604,0.48116573,0.65582081,0.03423604,0.26259699
-4.67933967,1.09306383,0.17431445,0.00114403,0.46362339,0.62650574,0.03294480,0.25724974
-4.67333667,1.04886261,0.16610142,0.00112333,0.44656717,0.59675797,0.03152957,0.25118908
-4.66733367,1.00380800,0.15813607,0.00110336,0.42996033,0.56674951,0.03000657,0.24442934
-4.66133067,0.95809008,0.15042308,0.00108351,0.41374085,0.53664233,0.02839396,0.23699609
-4.65532766,0.91189308,0.14295681,0.00106319,0.39782914,0.50658891,0.02671141,0.22892628
-4.64932466,0.86539817,0.13572387,0.00104181,0.38213594,0.47673273,0.02497954,0.22026794
-4.64332166,0.81878565,0.12870564,0.00101887,0.36656996,0.44720872,0.02321930,0.21107949
-4.63731866,0.77223650,0.12188085,0.00099391,0.35104501,0.41814345,0.02145145,0.20142858
-4.63131566,0.72593316,0.11522783,0.00096659,0.33548616,0.38965528,0.01969599,0.19139076
-4.62531266,0.68005965,0.10872656,0.00093669,0.31983482,0.36185427,0.01797165,0.18104777
-4.61930965,0.63480082,0.10236029,0.00090407,0.30405245,0.33484203,0.01629548,0.17048579
-4.61330665,0.59034114,0.09611681,0.00086875,0.28812291,0.30871140,0.01468253,0.15979350
-4.60730365,0.54686276,0.08998918,0.00083082,0.27205341,0.28354611,0.01314555,0.14906020
-4.60130065,0.50454326,0.08397610,0.00079051,0.25587403,0.25942040,0.01169492,0.13837392
-4.59529765,0.46355308,0.07808182,0.00074812,0.23963611,0.23639862,0.01033855,0.12781971
-4.58929465,0.42405283,0.07231576,0.00070405,0.22340961,0.21453497,0.00908193,0.11747807
-4.58329165,0.38619067,0.06669171,0.00065872,0.20727960,0.19387324,0.00792826,0.10742357
-4.57728864,0.35009985,0.06122690,0.00061262,0.19134228,0.17444677,0.00687868,0.09772379
-4.57128564,0.31589668,0.05594095,0.00056626,0.17570075,0.15627854,0.00593245,0.08843847
-4.56528264,0.28367893,0.05085464,0.00052014,0.16046070,0.13938149,0.00508732,0.07961899
-4.55927964,0.25352493,0.04598880,0.00047476,0.14572640,0.12375912,0.00433979,0.07130819
-4.55327664,0.22549335,0.04136326,0.00043056,0.13159710,0.10940624,0.00368547,0.06354048
-4.54727364,0.19962377,0.03699587,0.00038797,0.11816411,0.09631018,0.00311945,0.05634223
-4.54127064,0.17593814,0.03290181,0.00034737,0.10550855,0.08445214,0.00263656,0.04973249
-4.53526763,0.15444302,0.02909300,0.00030905,0.09370001,0.07380887,0.00223177,0.04372401
-4.52926463,0.13513269,0.02557783,0.00027328,0.08279601,0.06435474,0.00190045,0.03832449
-4.52326163,0.11799302,0.02236102,0.00024026,0.07284238,0.05606392,0.00163865,0.03353802
-4.51725863,0.10300602,0.01944376,0.00021011,0.06387439,0.04891291,0.00144341,0.02936681
-4.51125563,0.09015503,0.01682401,0.00018294,0.05591862,0.04288330,0.00131296,0.02581296
-4.50525263,0.07943030,0.01449699,0.00015880,0.04899546,0.03796455,0.00124695,0.02288043
-4.49924962,0.07083496,0.01245575,0.00013770,0.04312204,0.03415707,0.00124669,0.02057700
-4.49324662,0.06439108,0.01069188,0.00011963,0.03831560,0.03147514,0.00131529,0.01891631
-4.48724362,0.06014570,0.00919628,0.00010460,0.03459692,0.02994993,0.00145783,0.01791978
-4.48124062,0.05817657,0.00795989,0.00009256,0.03199387,0.02963223,0.00168149,0.01761845
-4.47523762,0.05859748,0.00697448,0.00008354,0.03054482,0.03059503,0.00199565,0.01805463
-4.46923462,0.06156270,0.00623337,0.00007753,0.03030175,0.03293564,0.00241197,0.01928326
-4.46323162,0.06727060,0.00573206,0.00007458,0.03133292,0.03677725,0.00294435,0.02137298
-4.45722861,0.07596580,0.00546882,0.00007478,0.03372500,0.04226987,0.00360890,0.02440669
-4.45122561,0.08793983,0.00544505,0.00007823,0.03758435,0.04959035,0.00442383,0.02848168
-4.44522261,0.10352995,0.00566567,0.00008512,0.04303755,0.05894140,0.00540920,0.03370905
-4.43921961,0.12311580,0.00613919,0.00009565,0.05023086,0.07054948,0.00658666,0.04021253
-4.43321661,0.14711368,0.00687773,0.00011009,0.05932850,0.08466134,0.00797900,0.04812652
-4.42721361,0.17596831,0.00789677,0.00012872,0.07050987,0.10153917,0.00960963,0.05759327
-4.42121061,0.21014194,0.00921482,0.00015188,0.08396530,0.12145426,0.01150195,0.06875930
-4.41520760,0.25010074,0.01085276,0.00017993,0.09989067,0.14467920,0.01367858,0.08177091
-4.40920460,0.29629872,0.01283311,0.00021324,0.11848065,0.17147865,0.01616054,0.09676903
-4.40320160,0.34915930,0.01517904,0.00025217,0.13992085,0.20209879,0.01896628,0.11388321
-4.39719860,0.40905489,0.01791324,0.00029707,0.16437884,0.23675577,0.02211073,0.13322521
-4.39119560,0.47628533,0.02105659,0.00034824,0.19199450,0.27562338,0.02560424,0.15488214
-4.38519260,0.55105549,0.02462681,0.00040591,0.22286976,0.31882045,0.02945159,0.17890951
-4.37918959,0.63345331,0.02863692,0.00047026,0.25705833,0.36639838,0.03365108,0.20532445
-4.37318659,0.72342892,0.03309374,0.00054132,0.29455566,0.41832943,0.03819368,0.23409937
-4.36718359,0.82077625,0.03799646,0.00061902,0.33528977,0.47449635,0.04306234,0.26515651
-4.36118059,0.92511790,0.04333523,0.00070314,0.37911336,0.53468400,0.04823157,0.29836358
-4.35517759,1.03589456,0.04908999,0.00079330,0.42579777,0.59857346,0.05366723,0.33353097
-4.34917459,1.15235987,0.05522955,0.00088893,0.47502927,0.66573936,0.05932660,0.37041065
-4.34317159,1.27358156,0.06171097,0.00098929,0.52640807,0.73565067,0.06515882,0.40869716
-4.33716858,1.39844937,0.06847938,0.00109348,0.57945049,0.80767543,0.07110558,0.44803076
-4.33116558,1.52569005,0.07546813,0.00120041,0.63359432,0.88108940,0.07710222,0.48800270
-4.32516258,1.65388946,0.08259959,0.00130882,0.68820770,0.95508873,0.08307906,0.52816281
-4.31915958,1.78152115,0.08978623,0.00141734,0.74260110,1.02880630,0.08896301,0.56802893
-4.31315658,1.90698078,0.09693236,0.00152447,0.79604248,1.10133128,0.09467942,0.60709813
-4.30715358,2.02862517,0.10393619,0.00162864,0.84777480,1.17173119,0.10015397,0.64485920
