energy_ev,total_up,B_p_up,B_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.80190095,0.06792112,0.01413697,0.00000000,0.03893155,0.01911956,0.00000098,0.01430143
-5.79589795,0.06491386,0.01349355,0.00000000,0.03704967,0.01825360,0.00000130,0.01370594
-5.78989495,0.06174561,0.01281177,0.00000000,0.03503320,0.01733760,0.00000172,0.01308660
-5.78389195,0.05851037,0.01211014,0.00000000,0.03292562,0.01639699,0.00000227,0.01246562
-5.77788894,0.05530877,0.01140829,0.00000000,0.03077211,0.01545891,0.00000296,0.01186712
-5.77188594,0.05224719,0.01072680,0.00000000,0.02861870,0.01455196,0.00000383,0.01131698
-5.76588294,0.04943705,0.01008702,0.00000000,0.02651161,0.01370598,0.00000493,0.01084274
-5.75987994,0.04699435,0.00951097,0.00000000,0.02449673,0.01295193,0.00000630,0.01047361
-5.75387694,0.04503939,0.00902123,0.00000000,0.02261922,0.01232186,0.00000800,0.01024039
-5.74787394,0.04369666,0.00864096,0.00000000,0.02092337,0.01184886,0.00001007,0.01017551
-5.74187094,0.04309488,0.00839390,0.00000000,0.01945258,0.01156718,0.00001259,0.01031302
-5.73586793,0.04336698,0.00830438,0.00000000,0.01824941,0.01151223,0.00001563,0.01068854
-5.72986493,0.04465003,0.00839734,0.00000000,0.01735584,0.01172067,0.00001927,0.01133921
-5.72386193,0.04708489,0.00869835,0.00000000,0.01681349,0.01223043,0.00002358,0.01230347
-5.71785893,0.05081558,0.00923354,0.00000000,0.01666382,0.01308060,0.00002864,0.01362078
-5.71185593,0.05598807,0.01002944,0.00000000,0.01694836,0.01431126,0.00003454,0.01533119
-5.70585293,0.06274850,0.01111273,0.00000000,0.01770872,0.01596309,0.00004136,0.01747463
-5.69984992,0.07124066,0.01250991,0.00000000,0.01898643,0.01807687,0.00004917,0.02009017
-5.69384692,0.08160279,0.01424675,0.00000000,0.02082262,0.02069261,0.00005804,0.02321489
-5.68784392,0.09396349,0.01634761,0.00000000,0.02325732,0.02384866,0.00006801,0.02688271
-5.68184092,0.10843695,0.01883469,0.00000000,0.02632857,0.02758038,0.00007912,0.03112291
-5.67583792,0.12511753,0.02172704,0.00000000,0.03007121,0.03191878,0.00009139,0.03595858
-5.66983492,0.14407383,0.02503953,0.00000000,0.03451530,0.03688885,0.00010480,0.04140493
-5.66383192,0.16534252,0.02878175,0.00000000,0.03968445,0.04250788,0.00011932,0.04746759
-5.65782891,0.18892218,0.03295682,0.00000000,0.04559385,0.04878361,0.00013487,0.05414098
-5.65182591,0.21476748,0.03756035,0.00000000,0.05224826,0.05571256,0.00015135,0.06140677
-5.64582291,0.24278405,0.04257937,0.00000000,0.05963997,0.06327837,0.00016863,0.06923260
-5.63981991,0.27282447,0.04799154,0.00000000,0.06774691,0.07145043,0.00018653,0.07757121
-5.63381691,0.30468571,0.05376457,0.00000000,0.07653099,0.08018291,0.00020485,0.08635995
-5.62781391,0.33810838,0.05985589,0.00000000,0.08593685,0.08941420,0.00022336,0.09552079
-5.62181091,0.37277809,0.06621280,0.00000000,0.09589109,0.09906687,0.00024179,0.10496104
-5.61580790,0.40832911,0.07277296,0.00000000,0.10630211,0.10904837,0.00025986,0.11457460
-5.60980490,0.44435055,0.07946536,0.00000000,0.11706072,0.11925231,0.00027727,0.12424395
-5.60380190,0.48039484,0.08621170,0.00000000,0.12804148,0.12956051,0.00029373,0.13384276
-5.59779890,0.51598864,0.09292830,0.00000000,0.13910489,0.13984567,0.00030894,0.14323906
-5.59179590,0.55064566,0.09952830,0.00000000,0.15010030,0.14997472,0.00032260,0.15229901
-5.58579290,0.58388118,0.10592425,0.00000000,0.16086959,0.15981266,0.00033445,0.16089091
-5.57978989,0.61522756,0.11203092,0.00000000,0.17125148,0.16922679,0.00034426,0.16888957
-5.57378689,0.64425020,0.11776818,0.00000000,0.18108626,0.17809117,0.00035181,0.17618064
-5.56778389,0.67056325,0.12306390,0.00000000,0.19022078,0.18629105,0.00035696,0.18266482
-5.56178089,0.69384427,0.12785674,0.00000000,0.19851354,0.19372717,0.00035960,0.18826173
-5.55577789,0.71384707,0.13209848,0.00000000,0.20583955,0.20031957,0.00035969,0.19291323
-5.54977489,0.73041216,0.13575611,0.00000000,0.21209478,0.20601080,0.00035722,0.19658606
-5.54377189,0.74347410,0.13881321,0.00000000,0.21719991,0.21076835,0.00035227,0.19927356
-5.53776888,0.75306530,0.14127072,0.00000000,0.22110325,0.21458601,0.00034496,0.20099649
-5.53176588,0.75931599,0.14314705,0.00000000,0.22378265,0.21748424,0.00033545,0.20180275
-5.52576288,0.76245028,0.14447734,0.00000000,0.22524617,0.21950936,0.00032398,0.20176615
-5.51975988,0.76277831,0.14531203,0.00000000,0.22553165,0.22073163,0.00031081,0.20098407
-5.51375688,0.76068489,0.14571479,0.00000000,0.22470499,0.22124223,0.00029625,0.19957426
-5.50775388,0.75661500,0.14575974,0.00000000,0.22285740,0.22114936,0.00028061,0.19767085
-5.50175088,0.75105692,0.14552833,0.00000000,0.22010156,0.22057353,0.00026425,0.19541977
-5.49574787,0.74452364,0.14510579,0.00000000,0.21656707,0.21964242,0.00024754,0.19297369
-5.48974487,0.73753358,0.14457749,0.00000000,0.21239527,0.21848532,0.00023086,0.19048684
-5.48374187,0.73059127,0.14402536,0.00000000,0.20773380,0.21722778,0.00021457,0.18810984
-5.47773887,0.72416920,0.14352444,0.00000000,0.20273110,0.21598638,0.00019906,0.18598479
-5.47173587,0.71869129,0.14313993,0.00000000,0.19753116,0.21486414,0.00018471,0.18424076
-5.46573287,0.71451901,0.14292469,0.00000000,0.19226879,0.21394666,0.00017188,0.18298994
-5.45972986,0.71194052,0.14291741,0.00000000,0.18706555,0.21329929,0.00016096,0.18232448
-5.45372686,0.71116323,0.14314155,0.00000000,0.18202661,0.21296528,0.00015232,0.18231420
-5.44772386,0.71230999,0.14360500,0.00000000,0.17723859,0.21296522,0.00014634,0.18300511
-5.44172086,0.71541896,0.14430052,0.00000000,0.17276842,0.21329752,0.00014345,0.18441885
-5.43571786,0.72044687,0.14520695,0.00000000,0.16866334,0.21394008,0.00014405,0.18655290
-5.42971486,0.72727543,0.14629096,0.00000000,0.16495177,0.21485290,0.00014862,0.18938155
-5.42371186,0.73572025,0.14750946,0.00000000,0.16164518,0.21598151,0.00015765,0.19285757
-5.41770885,0.74554201,0.14881226,0.00000000,0.15874058,0.21726108,0.00017169,0.19691433
-5.41170585,0.75645887,0.15014509,0.00000000,0.15622366,0.21862083,0.00019135,0.20146844
-5.40570285,0.76815989,0.15145263,0.00000000,0.15407218,0.21998868,0.00021730,0.20642262
-5.39969985,0.78031855,0.15268156,0.00000000,0.15225955,0.22129584,0.00025028,0.21166880
-5.39369685,0.79260604,0.15378335,0.00000000,0.15075841,0.22248108,0.00029110,0.21709132
-5.38769385,0.80470377,0.15471676,0.00000000,0.14954395,0.22349463,0.00034065,0.22257012
-5.38169085,0.81631484,0.15544998,0.00000000,0.14859683,0.22430143,0.00039987,0.22798397
-5.37568784,0.82717406,0.15596228,0.00000000,0.14790572,0.22488378,0.00046981,0.23321357
-5.36968484,0.83705659,0.15624521,0.00000000,0.14746918,0.22524314,0.00055154,0.23814452
-5.36368184,0.84578497,0.15630324,0.00000000,0.14729704,0.22540126,0.00064622,0.24267023
-5.35767884,0.85323456,0.15615402,0.00000000,0.14741111,0.22540057,0.00075502,0.24669464
-5.35167584,0.85933759,0.15582809,0.00000000,0.14784529,0.22530377,0.00087916,0.25013478
-5.34567284,0.86408567,0.15536834,0.00000000,0.14864517,0.22519293,0.00101988,0.25292307
-5.33966983,0.86753101,0.15482898,0.00000000,0.14986713,0.22516792,0.00117841,0.25500950
-5.33366683,0.86978638,0.15427437,0.00000000,0.15157695,0.22534442,0.00135598,0.25636339
-5.32766383,0.87102376,0.15377756,0.00000000,0.15384814,0.22585152,0.00155381,0.25697485
-5.32166083,0.87147187,0.15341866,0.00000000,0.15675992,0.22682899,0.00177306,0.25685583
-5.31565783,0.87141233,0.15328318,0.00000000,0.16039503,0.22842428,0.00201488,0.25604061
-5.30965483,0.87117472,0.15346013,0.00000000,0.16483730,0.23078932,0.00228035,0.25458584
-5.30365183,0.87113026,0.15404016,0.00000000,0.17016919,0.23407716,0.00257052,0.25256985
-5.29764882,0.87168430,0.15511367,0.00000000,0.17646919,0.23843838,0.00288638,0.25009138
-5.29164582,0.87326748,0.15676879,0.00000000,0.18380928,0.24401757,0.00322888,0.24726765
-5.28564282,0.87632588,0.15908947,0.00000000,0.19225236,0.25094962,0.00359894,0.24423176
-5.27963982,0.88131015,0.16215351,0.00000000,0.20184979,0.25935610,0.00399744,0.24112961
-5.27363682,0.88866392,0.16603064,0.00000000,0.21263908,0.26934170,0.00442521,0.23811620
-5.26763382,0.89881181,0.17078073,0.00000000,0.22464176,0.28099083,0.00488307,0.23535168
-5.26163082,0.91214750,0.17645208,0.00000000,0.23786162,0.29436461,0.00537182,0.23299713
-5.25562781,0.92902220,0.18307991,0.00000000,0.25228317,0.30949812,0.00589219,0.23121031
-5.24962481,0.94973409,0.19068509,0.00000000,0.26787075,0.32639836,0.00644485,0.23014154
-5.24362181,0.97451913,0.19927319,0.00000000,0.28456802,0.34504280,0.00703040,0.22992987
-5.23761881,1.00354382,0.20883389,0.00000000,0.30229819,0.36537882,0.00764930,0.23069973
-5.23161581,1.03690014,0.21934079,0.00000000,0.32096490,0.38732404,0.00830179,0.23255814
-5.22561281,1.07460314,0.23075169,0.00000000,0.34045383,0.41076766,0.00898789,0.23559275
-5.21960980,1.11659116,0.24300940,0.00000000,0.36063512,0.43557288,0.00970726,0.23987047
-5.21360680,1.16272884,0.25604290,0.00000000,0.38136641,0.46158023,0.01045914,0.24543709
-5.20760380,1.21281276,0.26976911,0.00000000,0.40249660,0.48861198,0.01124221,0.25231753
-5.20160080,1.26657934,0.28409488,0.00000000,0.42387012,0.51647715,0.01205452,0.26051683
-5.19559780,1.32371470,0.29891941,0.00000000,0.44533157,0.54497725,0.01289336,0.27002177
-5.18959480,1.38386570,0.31413680,0.00000000,0.46673048,0.57391221,0.01375519,0.28080287
-5.18359180,1.44665168,0.32963871,0.00000000,0.48792604,0.60308636,0.01463548,0.29281666
-5.17758879,1.51167616,0.34531690,0.00000000,0.50879147,0.63231406,0.01552870,0.30600802
-5.17158579,1.57853757,0.36106563,0.00000000,0.52921776,0.66142468,0.01642827,0.32031248
-5.16558279,1.64683857,0.37678368,0.00000000,0.54911663,0.69026651,0.01732649,0.33565812
-5.15957979,1.71619319,0.39237593,0.00000000,0.56842231,0.71870953,0.01821462,0.35196711
-5.15357679,1.78623137,0.40775436,0.00000000,0.58709215,0.74664655,0.01908296,0.36915667
-5.14757379,1.85660060,0.42283849,0.00000000,0.60510580,0.77399281,0.01992089,0.38713943
-5.14157079,1.92696449,0.43755515,0.00000000,0.62246301,0.80068384,0.02071712,0.40582310
-5.13556778,1.99699847,0.45183768,0.00000000,0.63918004,0.82667175,0.02145987,0.42510953
-5.12956478,2.06638293,0.46562452,0.00000000,0.65528482,0.85192012,0.02213714,0.44489330
-5.12356178,2.13479419,0.47885740,0.00000000,0.67081116,0.87639762,0.02273700,0.46505978
-5.11755878,2.20189423,0.49147921,0.00000000,0.68579213,0.90007097,0.02324793,0.48548310
-5.11155578,2.26731982,0.50343173,0.00000000,0.70025318,0.92289745,0.02365916,0.50602399
-5.10555278,2.33067205,0.51465334,0.00000000,0.71420522,0.94481765,0.02396104,0.52652788
-5.09954977,2.39150734,0.52507704,0.00000000,0.72763820,0.96574880,0.02414537,0.54682343
-5.09354677,2.44933061,0.53462881,0.00000000,0.74051559,0.98557931,0.02420572,0.56672171
-5.08754377,2.50359174,0.54322656,0.00000000,0.75277016,1.00416487,0.02413771,0.58601624
-5.08154077,2.55368578,0.55077981,0.00000000,0.76430131,1.02132663,0.02393922,0.60448414
-5.07553777,2.59895758,0.55719011,0.00000000,0.77497440,1.03685155,0.02361058,0.62188832
-5.06953477,2.63871103,0.56235241,0.00000000,0.78462208,1.05049526,0.02315461,0.63798098
-5.06353177,2.67222291,0.56615725,0.00000000,0.79304775,1.06198730,0.02257665,0.65250824
-5.05752876,2.69876111,0.56849373,0.00000000,0.80003106,1.07103869,0.02188447,0.66521597
-5.05152576,2.71760663,0.56925326,0.00000000,0.80533533,1.07735160,0.02108809,0.67585654
-5.04552276,2.72807861,0.56833383,0.00000000,0.80871651,1.08063057,0.02019961,0.68419630
-5.03951976,2.72956128,0.56564466,0.00000000,0.80993337,1.08059496,0.01923285,0.69002365
-5.03351676,2.72153181,0.56111102,0.00000000,0.80875842,1.07699189,0.01820303,0.69315719
-5.02751376,2.70358759,0.55467898,0.00000000,0.80498903,1.06960913,0.01712645,0.69345368
-5.02151076,2.67547173,0.54631976,0.00000000,0.79845823,1.05828727,0.01602001,0.69081556
-5.01550775,2.63709552,0.53603367,0.00000000,0.78904469,1.04293042,0.01490093,0.68519747
-5.00950475,2.58855651,0.52385308,0.00000000,0.77668126,1.02351515,0.01378629,0.67661160
-5.00350175,2.53015141,0.50984459,0.00000000,0.76136184,1.00009683,0.01269279,0.66513157
-4.99749875,2.46238295,0.49411005,0.00000000,0.74314597,0.97281335,0.01163640,0.65089454
-4.99149575,2.38596014,0.47678637,0.00000000,0.72216116,0.94188582,0.01063215,0.63410148
-4.98549275,2.30179180,0.45804419,0.00000000,0.69860269,0.90761618,0.00969397,0.61501548
-4.97948974,2.21097355,0.43808529,0.00000000,0.67273089,0.87038196,0.00883458,0.59395821
-4.97348674,2.11476850,0.41713898,0.00000000,0.64486604,0.83062819,0.00806539,0.57130446
-4.96748374,2.01458245,0.39545750,0.00000000,0.61538121,0.78885704,0.00739655,0.54747510
-4.96148074,1.91193451,0.37331060,0.00000000,0.58469320,0.74561556,0.00683695,0.52292861
-4.95547774,1.80842424,0.35097963,0.00000000,0.55325210,0.70148202,0.00639428,0.49815152
-4.94947474,1.70569641,0.32875122,0.00000000,0.52152986,0.65705146,0.00607513,0.47364802
-4.94347174,1.60540487,0.30691089,0.00000000,0.49000842,0.61292116,0.00588507,0.44992918
-4.93746873,1.50917652,0.28573680,0.00000000,0.45916776,0.56967637,0.00582871,0.42750206
-4.93146573,1.41857672,0.26549379,0.00000000,0.42947433,0.52787705,0.00590979,0.40685903
-4.92546273,1.33507710,0.24642802,0.00000000,0.40137042,0.48804587,0.00613119,0.38846766
-4.91945973,1.26002665,0.22876223,0.00000000,0.37526447,0.45065797,0.00649498,0.37276138
-4.91345673,1.19462672,0.21269188,0.00000000,0.35152290,0.41613261,0.00700232,0.36013116
-4.90745373,1.13991041,0.19838206,0.00000000,0.33046345,0.38482694,0.00765347,0.35091834
-4.90145073,1.09672661,0.18596535,0.00000000,0.31235018,0.35703175,0.00844769,0.34540868
-4.89544772,1.06572864,0.17554060,0.00000000,0.29739002,0.33296940,0.00938306,0.34382773
-4.88944472,1.04736746,0.16717246,0.00000000,0.28573111,0.31279352,0.01045646,0.34633754
-4.88344172,1.04188909,0.16089176,0.00000000,0.27746241,0.29659040,0.01166333,0.35303448
-4.87743872,1.04933587,0.15669655,0.00000000,0.27261477,0.28438179,0.01299760,0.36394842
-4.87143572,1.06955112,0.15455368,0.00000000,0.27116311,0.27612883,0.01445155,0.37904279
-4.86543272,1.10218668,0.15440085,0.00000000,0.27302948,0.27173683,0.01601572,0.39821579
-4.85942971,1.14671286,0.15614907,0.00000000,0.27808690,0.27106062,0.01767886,0.42130230
-4.85342671,1.20243024,0.15968530,0.00000000,0.28616372,0.27391022,0.01942787,0.44807659
-4.84742371,1.26848316,0.16487525,0.00000000,0.29704834,0.28005664,0.02124790,0.47825572
-4.84142071,1.34387421,0.17156639,0.00000000,0.31049418,0.28923766,0.02312235,0.51150340
-4.83541771,1.42747983,0.17959080,0.00000000,0.32622465,0.30116349,0.02503305,0.54743444
-4.82941471,1.51806662,0.18876820,0.00000000,0.34393831,0.31552210,0.02696043,0.58561964
-4.82341171,1.61430838,0.19890883,0.00000000,0.36331379,0.33198448,0.02888374,0.62559111
-4.81740870,1.71480381,0.20981631,0.00000000,0.38401483,0.35020951,0.03078136,0.66684813
-4.81140570,1.81809503,0.22129050,0.00000000,0.40569511,0.36984871,0.03263106,0.70886341
-4.80540270,1.92268680,0.23313025,0.00000000,0.42800310,0.39055078,0.03441040,0.75108991
-4.79939970,2.02706662,0.24513616,0.00000000,0.45058684,0.41196601,0.03609710,0.79296818
-4.79339670,2.12972570,0.25711326,0.00000000,0.47309869,0.43375063,0.03766943,0.83393422
-4.78739370,2.22918075,0.26887367,0.00000000,0.49519998,0.45557108,0.03910661,0.87342790
-4.78139070,2.32399640,0.28023920,0.00000000,0.51656575,0.47710813,0.04038929,0.91090176
-4.77538769,2.41280809,0.29104385,0.00000000,0.53688926,0.49806099,0.04149989,0.94583030
-4.76938469,2.49434501,0.30113616,0.00000000,0.55588643,0.51815111,0.04242305,0.97771929
-4.76338169,2.56745252,0.31038147,0.00000000,0.57330002,0.53712584,0.04314603,1.00611525
-4.75737869,2.63111359,0.31866384,0.00000000,0.58890350,0.55476159,0.04365904,1.03061456
-4.75137569,2.68446840,0.32588772,0.00000000,0.60250436,0.57086656,0.04395557,1.05087202
-4.74537269,2.72683146,0.33197928,0.00000000,0.61394697,0.58528279,0.04403269,1.06660859
-4.73936968,2.75770539,0.33688724,0.00000000,0.62311457,0.59788749,0.04389122,1.07761779
-4.73336668,2.77679070,0.34058327,0.00000000,0.62993046,0.60859352,0.04353591,1.08377063
-4.72736368,2.78399097,0.34306188,0.00000000,0.63435832,0.61734898,0.04297550,1.08501870
-4.72136068,2.77941288,0.34433969,0.00000000,0.63640141,0.62413590,0.04222268,1.08139512
-4.71535768,2.76336089,0.34445428,0.00000000,0.63610089,0.62896803,0.04129398,1.07301334
-4.70935468,2.73632660,0.34346240,0.00000000,0.63353310,0.63188783,0.04020959,1.06006362
-4.70335168,2.69897285,0.34143784,0.00000000,0.62880593,0.63296285,0.03899296,1.04280734
-4.69734867,2.65211325,0.33846885,0.00000000,0.62205460,0.63228148,0.03767047,1.02156917
-4.69134567,2.59668777,0.33465528,0.00000000,0.61343668,0.62994858,0.03627084,0.99672761
-4.68534267,2.53373520,0.33010557,0.00000000,0.60312693,0.62608088,0.03482460,0.96870397
-4.67933967,2.46436389,0.32493362,0.00000000,0.59131192,0.62080256,0.03336332,0.93795048
-4.67333667,2.38972154,0.31925573,0.00000000,0.57818479,0.61424120,0.03191899,0.90493794
-4.66733367,2.31096547,0.31318769,0.00000000,0.56394039,0.60652419,0.03052314,0.87014334
-4.66133067,2.22923447,0.30684209,0.00000000,0.54877085,0.59777579,0.02920610,0.83403803
-4.65532766,2.14562309,0.30032597,0.00000000,0.53286195,0.58811489,0.02799621,0.79707690
-4.64932466,2.06115936,0.29373879,0.00000000,0.51639014,0.57765357,0.02691902,0.75968889
-4.64332166,1.97678640,0.28717080,0.00000000,0.49952052,0.56649629,0.02599661,0.72226913
-4.63731866,1.89334847,0.28070187,0.00000000,0.48240553,0.55473977,0.02524694,0.68517296
-4.63131566,1.81158133,0.27440064,0.00000000,0.46518453,0.54247336,0.02468331,0.64871184
-4.62531266,1.73210717,0.26832409,0.00000000,0.44798392,0.52977985,0.02431393,0.61315112
-4.61930965,1.65543350,0.26251743,0.00000000,0.43091797,0.51673646,0.02414163,0.57870968
-4.61330665,1.58195579,0.25701432,0.00000000,0.41408991,0.50341599,0.02416375,0.54556107
-4.60730365,1.51196328,0.25183734,0.00000000,0.39759335,0.48988790,0.02437210,0.51383604
-4.60130065,1.44564726,0.24699874,0.00000000,0.38151382,0.47621931,0.02475319,0.48362608
-4.59529765,1.38311148,0.24250138,0.00000000,0.36593026,0.46247583,0.02528857,0.45498781
-4.58929465,1.32438381,0.23833987,0.00000000,0.35091644,0.44872219,0.02595533,0.42794775
-4.58329165,1.26942888,0.23450192,0.00000000,0.33654223,0.43502274,0.02672674,0.40250746
-4.57728864,1.21816125,0.23096983,0.00000000,0.32287461,0.42144174,0.02757310,0.37864851
-4.57128564,1.17045854,0.22772217,0.00000000,0.30997857,0.40804374,0.02846258,0.35633751
-4.56528264,1.12617455,0.22473557,0.00000000,0.29791777,0.39489387,0.02936223,0.33553069
-4.55927964,1.08515187,0.22198662,0.00000000,0.28675512,0.38205823,0.03023904,0.31617824
-4.55327664,1.04723398,0.21945387,0.00000000,0.27655326,0.36960450,0.03106097,0.29822823
-4.54727364,1.01227662,0.21711977,0.00000000,0.26737504,0.35760268,0.03179798,0.28163011
-4.54127064,0.98015830,0.21497262,0.00000000,0.25928403,0.34612599,0.03242303,0.26633792
-4.53526763,0.95078977,0.21300833,0.00000000,0.25234507,0.33525194,0.03291297,0.25231310
-4.52926463,0.92412232,0.21123200,0.00000000,0.24662493,0.32506343,0.03324925,0.23952698
-4.52326163,0.90015475,0.20965911,0.00000000,0.24219298,0.31564979,0.03341855,0.22796302
-4.51725863,0.87893873,0.20831639,0.00000000,0.23912194,0.30710770,0.03341316,0.21761870
-4.51125563,0.86058240,0.20724212,0.00000000,0.23748857,0.29954165,0.03323122,0.20850720
-4.50525263,0.84525197,0.20648591,0.00000000,0.23737423,0.29306406,0.03287668,0.20065866
-4.49924962,0.83317114,0.20610787,0.00000000,0.23886523,0.28779470,0.03235909,0.19412111
-4.49324662,0.82461818,0.20617718,0.00000000,0.24205284,0.28385940,0.03169325,0.18896088
-4.48724362,0.81992048,0.20676995,0.00000000,0.24703285,0.28138794,0.03089853,0.18526259
-4.48124062,0.81944660,0.20796662,0.00000000,0.25390450,0.28051112,0.02999817,0.18312835
-4.47523762,0.82359571,0.20984872,0.00000000,0.26276877,0.28135695,0.02901840,0.18267634
-4.46923462,0.83278457,0.21249529,0.00000000,0.27372585,0.28404610,0.02798748,0.18403850
-4.46323162,0.84743218,0.21597892,0.00000000,0.28687177,0.28868663,0.02693469,0.18735734
-4.45722861,0.86794236,0.22036163,0.00000000,0.30229412,0.29536832,0.02588927,0.19278178
-4.45122561,0.89468453,0.22569080,0.00000000,0.32006695,0.30415656,0.02487948,0.20046199
-4.44522261,0.92797332,0.23199511,0.00000000,0.34024487,0.31508633,0.02393165,0.21054329
-4.43921961,0.96804739,0.23928090,0.00000000,0.36285644,0.32815635,0.02306931,0.22315911
-4.43321661,1.01504811,0.24752900,0.00000000,0.38789727,0.34332371,0.02231254,0.23842323
-4.42721361,1.06899904,0.25669219,0.00000000,0.41532280,0.36049940,0.02167736,0.25642141
-4.42121061,1.12978676,0.26669350,0.00000000,0.44504131,0.37954482,0.02117530,0.27720273
-4.41520760,1.19714415,0.27742534,0.00000000,0.47690747,0.40026979,0.02081320,0.30077088
-4.40920460,1.27063684,0.28874982,0.00000000,0.51071689,0.42243202,0.02059310,0.32707593
-4.40320160,1.34965393,0.30050001,0.00000000,0.54620198,0.44573839,0.02051229,0.35600683
-4.39719860,1.43340359,0.31248248,0.00000000,0.58302975,0.46984812,0.02056356,0.38738522
-4.39119560,1.52091449,0.32448081,0.00000000,0.62080173,0.49437778,0.02073556,0.42096093
-4.38519260,1.61104346,0.33626024,0.00000000,0.65905649,0.51890822,0.02101325,0.45640962
-4.37918959,1.70248988,0.34757326,0.00000000,0.69727486,0.54299321,0.02137851,0.49333301
-4.37318659,1.79381686,0.35816596,0.00000000,0.73488807,0.56616959,0.02181072,0.53126183
-4.36718359,1.88347892,0.36778498,0.00000000,0.77128866,0.58796862,0.02228752,0.56966190
-4.36118059,1.96985585,0.37618479,0.00000000,0.80584399,0.60792826,0.02278552,0.60794316
-4.35517759,2.05129171,0.38313507,0.00000000,0.83791203,0.62560574,0.02328100,0.64547172
-4.34917459,2.12613787,0.38842785,0.00000000,0.86685888,0.64059020,0.02375063,0.68158462
-4.34317159,2.19279870,0.39188421,0.00000000,0.89207733,0.65251476,0.02417219,0.71560680
-4.33716858,2.24977801,0.39336015,0.00000000,0.91300584,0.66106751,0.02452512,0.74686980
-4.33116558,2.29572475,0.39275145,0.00000000,0.92914689,0.66600112,0.02479109,0.77473140
-4.32516258,2.32947563,0.38999730,0.00000000,0.94008414,0.66714049,0.02495448,0.79859553
-4.31915958,2.35009321,0.38508252,0.00000000,0.94549735,0.66438825,0.02500271,0.81793139
-4.31315658,2.35689747,0.37803827,0.00000000,0.94517446,0.65772779,0.02492648,0.83229112
-4.30715358,2.34948951,0.36894121,0.00000000,0.93902012,0.64722373,0.02471998,0.84132507
