energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.84392196,2.19019072,0.71544888,1.15570141,0.02098932,0.03360810,0.46000652,0.15210592,0.72660484,0.00000000
-5.83791896,2.15821530,0.70815873,1.14212841,0.02106140,0.03367315,0.45027678,0.14949307,0.71371985,0.00000000
-5.83191596,2.12408272,0.69962614,1.12745885,0.02100972,0.03370735,0.43990230,0.14660974,0.70006848,0.00000000
-5.82591296,2.08792414,0.68991014,1.11160849,0.02083781,0.03370189,0.42905543,0.14347990,0.68583118,0.00000000
-5.81990995,2.04995925,0.67910516,1.09455645,0.02055199,0.03364859,0.41792131,0.14013592,0.67120506,0.00000000
-5.81390695,2.01049856,0.66734151,1.07634817,0.02016120,0.03354044,0.40669501,0.13661844,0.65640258,0.00000000
-5.80790395,1.96994239,0.65478447,1.05709599,0.01967682,0.03337188,0.39557827,0.13297597,0.64164964,0.00000000
-5.80190095,1.92877603,0.64163199,1.03697737,0.01911229,0.03313924,0.38477600,0.12926413,0.62718274,0.00000000
-5.79589795,1.88756111,0.62811094,1.01623051,0.01848280,0.03284091,0.37449245,0.12554459,0.61324550,0.00000000
-5.78989495,1.84692301,0.61447194,0.99514747,0.01780484,0.03247750,0.36492722,0.12188371,0.60008434,0.00000000
-5.78389195,1.80753465,0.60098302,0.97406476,0.01709573,0.03205195,0.35627115,0.11835095,0.58794343,0.00000000
-5.77788894,1.77009687,0.58792210,0.95335180,0.01637317,0.03156938,0.34870214,0.11501699,0.57705905,0.00000000
-5.77188594,1.73531600,0.57556862,0.93339742,0.01565472,0.03103702,0.34238088,0.11195173,0.56765335,0.00000000
-5.76588294,1.70387931,0.56419460,0.91459494,0.01495738,0.03046395,0.33744680,0.10922214,0.55992785,0.00000000
-5.75987994,1.67642909,0.55405531,0.89732630,0.01429709,0.02986073,0.33401401,0.10689011,0.55405660,0.00000000
-5.75387694,1.65353644,0.54538008,0.88194588,0.01368840,0.02923910,0.33216756,0.10501022,0.55017957,0.00000000
-5.74787394,1.63567575,0.53836334,0.86876467,0.01314409,0.02861146,0.33196007,0.10362772,0.54839620,0.00000000
-5.74187094,1.62320084,0.53315653,0.85803540,0.01267490,0.02799045,0.33340878,0.10277661,0.54875957,0.00000000
-5.73586793,1.61632419,0.52986097,0.84993939,0.01228933,0.02738846,0.33649321,0.10247807,0.55127144,0.00000000
-5.72986493,1.61509988,0.52852220,0.84457566,0.01199349,0.02681716,0.34115361,0.10273910,0.55587835,0.00000000
-5.72386193,1.61941160,0.52912594,0.84195293,0.01179103,0.02628708,0.34729027,0.10355167,0.56246927,0.00000000
-5.71785893,1.62896623,0.53159605,0.84198490,0.01168318,0.02580717,0.35476382,0.10489227,0.57087478,0.00000000
-5.71185593,1.64329378,0.53579459,0.84448921,0.01166879,0.02538448,0.36339669,0.10672199,0.58086818,0.00000000
-5.70585293,1.66175405,0.54152409,0.84919016,0.01174444,0.02502392,0.37297580,0.10898713,0.59216860,0.00000000
-5.69984992,1.68355007,0.54853205,0.85572539,0.01190469,0.02472803,0.38325644,0.11162028,0.60444618,0.00000000
-5.69384692,1.70774818,0.55651775,0.86365617,0.01214228,0.02449695,0.39396746,0.11454205,0.61732932,0.00000000
-5.68784392,1.73330427,0.56514098,0.87248112,0.01244840,0.02432840,0.40481756,0.11766309,0.63041387,0.00000000
-5.68184092,1.75909541,0.57403269,0.88165290,0.01281300,0.02421780,0.41550275,0.12088675,0.64327408,0.00000000
-5.67583792,1.78395591,0.58280704,0.89059720,0.01322512,0.02415848,0.42571457,0.12411193,0.65547496,0.00000000
-5.66983492,1.80671641,0.59107463,0.89873332,0.01367324,0.02414197,0.43514894,0.12723622,0.66658573,0.00000000
-5.66383192,1.82624465,0.59845635,0.90549561,0.01414561,0.02415839,0.44351543,0.13015921,0.67619385,0.00000000
-5.65782891,1.84148641,0.60459735,0.91035483,0.01463065,0.02419687,0.45054645,0.13278585,0.68391914,0.00000000
-5.65182591,1.85150487,0.60918071,0.91283865,0.01511725,0.02424609,0.45600610,0.13502960,0.68942737,0.00000000
-5.64582291,1.85551702,0.61194024,0.91255041,0.01559516,0.02429471,0.45969836,0.13681551,0.69244299,0.00000000
-5.63981991,1.85292548,0.61267196,0.90918550,0.01605528,0.02433198,0.46147418,0.13808287,0.69276016,0.00000000
-5.63381691,1.84334460,0.61124377,0.90254455,0.01649004,0.02434819,0.46123730,0.13878749,0.69025197,0.00000000
-5.62781391,1.82661970,0.60760312,0.89254312,0.01689364,0.02433513,0.45894841,0.13890339,0.68487716,0.00000000
-5.62181091,1.80283881,0.60178216,0.87921736,0.01726238,0.02428651,0.45462755,0.13842403,0.67668425,0.00000000
-5.61580790,1.77233630,0.59390039,0.86272567,0.01759484,0.02419827,0.44835462,0.13736284,0.66581277,0.00000000
-5.60980490,1.73568853,0.58416464,0.84334609,0.01789215,0.02406877,0.44026793,0.13575306,0.65249166,0.00000000
-5.60380190,1.69370146,0.57286632,0.82146984,0.01815811,0.02389893,0.43056086,0.13364712,0.63703470,0.00000000
-5.59779890,1.64739095,0.56037615,0.79759109,0.01839931,0.02369217,0.41947673,0.13111520,0.61983333,0.00000000
-5.59179590,1.59795632,0.54713642,0.77229348,0.01862516,0.02345434,0.40730217,0.12824340,0.60134697,0.00000000
-5.58579290,1.54674825,0.53365108,0.74623395,0.01884790,0.02319342,0.39435902,0.12513132,0.58209121,0.00000000
-5.57978989,1.49523196,0.52047383,0.72012425,0.01908242,0.02291921,0.38099526,0.12188921,0.56262427,0.00000000
-5.57378689,1.44494708,0.50819463,0.69471106,0.01934610,0.02264284,0.36757517,0.11863490,0.54353220,0.00000000
-5.56778389,1.39746513,0.49742483,0.67075499,0.01965851,0.02237633,0.35446907,0.11549030,0.52541309,0.00000000
-5.56178089,1.35434603,0.48878136,0.64900931,0.02004092,0.02213200,0.34204292,0.11257793,0.50886094,0.00000000
-5.55577789,1.31709467,0.48287013,0.63019888,0.02051586,0.02192189,0.33064818,0.11001727,0.49444949,0.00000000
-5.54977489,1.28711859,0.48026922,0.61499969,0.02110642,0.02175721,0.32061206,0.10792126,0.48271635,0.00000000
-5.54377189,1.26568785,0.48151187,0.60401973,0.02183556,0.02164781,0.31222856,0.10639278,0.47414799,0.00000000
-5.53776888,1.25389772,0.48706996,0.59778122,0.02272526,0.02160166,0.30575039,0.10552153,0.46916569,0.00000000
-5.53176588,1.25263531,0.49733800,0.59670493,0.02379566,0.02162451,0.30138203,0.10538103,0.46811290,0.00000000
-5.52576288,1.26255054,0.51261824,0.60109661,0.02506414,0.02171949,0.29927399,0.10602614,0.47124423,0.00000000
-5.51975988,1.28403231,0.53310715,0.61113599,0.02654436,0.02188698,0.29951849,0.10749091,0.47871635,0.00000000
-5.51375688,1.31719040,0.55888380,0.62686850,0.02824541,0.02212448,0.30214655,0.10978703,0.49058098,0.00000000
-5.50775388,1.36184364,0.58990044,0.64820005,0.03017094,0.02242661,0.30712658,0.11290279,0.50678030,0.00000000
-5.50175088,1.41751492,0.62597593,0.67489494,0.03231850,0.02278528,0.31436455,0.11680265,0.52714483,0.00000000
-5.49574787,1.48343344,0.66679226,0.70657724,0.03467896,0.02318991,0.32370571,0.12142757,0.55139411,0.00000000
-5.48974487,1.55854457,0.71189466,0.74273568,0.03723616,0.02362775,0.33493780,0.12669587,0.57914021,0.00000000
-5.48374187,1.64152752,0.76069571,0.78273226,0.03996683,0.02408429,0.34779592,0.13250486,0.60989426,0.00000000
-5.47773887,1.73082089,0.81248354,0.82581441,0.04284071,0.02454373,0.36196869,0.13873319,0.64307586,0.00000000
-5.47173587,1.82465583,0.86643441,0.87113080,0.04582098,0.02498951,0.37710589,0.14524373,0.67802553,0.00000000
-5.46573287,1.92109649,0.92162945,0.91775054,0.04886500,0.02540477,0.39282725,0.15188710,0.71401984,0.00000000
-5.45972986,2.01808683,0.97707550,0.96468533,0.05192525,0.02577295,0.40873223,0.15850568,0.75028899,0.00000000
-5.45372686,2.11350289,1.03172946,1.01091424,0.05495062,0.02607828,0.42441060,0.16493799,0.78603654,0.00000000
-5.44772386,2.20520894,1.08452558,1.05541030,0.05788783,0.02630625,0.43945357,0.17102328,0.82046054,0.00000000
-5.44172086,2.29111591,1.13440491,1.09716825,0.06068303,0.02644402,0.45346495,0.17660629,0.85277566,0.00000000
-5.43571786,2.36924021,1.18034570,1.13523244,0.06328353,0.02648084,0.46607223,0.18154184,0.88223534,0.00000000
-5.42971486,2.43776067,1.22139380,1.16872400,0.06563951,0.02640832,0.47693705,0.18569920,0.90815338,0.00000000
-5.42371186,2.49507151,1.25669182,1.19686609,0.06770566,0.02622062,0.48576469,0.18896604,0.92992396,0.00000000
-5.41770885,2.53982920,1.28550558,1.21900641,0.06944280,0.02591467,0.49231227,0.19125177,0.94703937,0.00000000
-5.41170585,2.57099112,1.30724708,1.23463578,0.07081911,0.02549016,0.49639529,0.19249016,0.95910463,0.00000000
-5.40570285,2.58784440,1.32149250,1.24340219,0.07181127,0.02494960,0.49789224,0.19264110,0.96584837,0.00000000
-5.39969985,2.59002351,1.32799475,1.24511949,0.07240515,0.02429819,0.49674708,0.19169148,0.96712950,0.00000000
-5.39369685,2.57751592,1.32668965,1.23977041,0.07259621,0.02354375,0.49296947,0.18965504,0.96293929,0.00000000
-5.38769385,2.55065533,1.31769581,1.22750366,0.07238944,0.02269647,0.48663277,0.18657134,0.95339879,0.00000000
-5.38169085,2.51010294,1.30130781,1.20862537,0.07179901,0.02176877,0.47786988,0.18250385,0.93875165,0.00000000
-5.37568784,2.45681768,1.27798344,1.18358513,0.07084750,0.02077504,0.46686709,0.17753715,0.91935284,0.00000000
-5.36968484,2.39201665,1.24832545,1.15295731,0.06956482,0.01973141,0.45385629,0.17177358,0.89565359,0.00000000
-5.36368184,2.31712798,1.21305882,1.11741872,0.06798687,0.01865556,0.43910585,0.16532936,0.86818352,0.00000000
-5.35767884,2.23373819,1.17300482,1.07772353,0.06615402,0.01756651,0.42291066,0.15833036,0.83753060,0.00000000
-5.35167584,2.14353671,1.12905306,1.03467667,0.06410945,0.01648450,0.40558181,0.15090781,0.80432016,0.00000000
-5.34567284,2.04826017,1.08213311,0.98910709,0.06189750,0.01543096,0.38743623,0.14319410,0.76919368,0.00000000
-5.33966983,1.94963897,1.03318694,0.94184196,0.05956203,0.01442841,0.36878707,0.13531878,0.73278861,0.00000000
-5.33366683,1.84934861,0.98314360,0.89368309,0.05714494,0.01350063,0.34993490,0.12740509,0.69571979,0.00000000
-5.32766383,1.74896764,0.93289718,0.84538639,0.05468484,0.01267276,0.33116030,0.11956698,0.65856359,0.00000000
-5.32166083,1.64994395,0.88328895,0.79764532,0.05221607,0.01197150,0.31271807,0.11190680,0.62184507,0.00000000
-5.31565783,1.55357027,0.83509434,0.75107867,0.04976788,0.01142548,0.29483315,0.10451375,0.58602867,0.00000000
-5.30965483,1.46096945,0.78901488,0.70622301,0.04736400,0.01106548,0.27769842,0.09746303,0.55151263,0.00000000
-5.30365183,1.37308929,0.74567517,0.66352978,0.04502247,0.01092488,0.26147428,0.09081567,0.51862704,0.00000000
-5.29764882,1.29070634,0.70562442,0.62336667,0.04275581,0.01103992,0.24628982,0.08461907,0.48763527,0.00000000
-5.29164582,1.21443741,0.66934195,0.58602275,0.04057136,0.01145005,0.23224544,0.07890802,0.45873840,0.00000000
-5.28564282,1.14475720,0.63724560,0.55171668,0.03847190,0.01219809,0.21941658,0.07370621,0.43208202,0.00000000
-5.27963982,1.08202036,0.60970216,0.52060713,0.03645646,0.01333029,0.20785817,0.06902796,0.40776474,0.00000000
-5.27363682,1.02648576,0.58703854,0.49280434,0.03452110,0.01489622,0.19760942,0.06488019,0.38584769,0.00000000
-5.26763382,0.97834110,0.56955246,0.46838208,0.03265989,0.01694836,0.18869868,0.06126437,0.36636417,0.00000000
-5.26163082,0.93772584,0.55752153,0.44738888,0.03086579,0.01954147,0.18114779,0.05817829,0.34932893,0.00000000
-5.25562781,0.90475078,0.55120976,0.42985785,0.02913149,0.02273163,0.17497586,0.05561773,0.33474626,0.00000000
-5.24962481,0.87951282,0.55087062,0.41581436,0.02745019,0.02657489,0.17020197,0.05357770,0.32261640,0.00000000
-5.24362181,0.86210393,0.55674608,0.40528109,0.02581616,0.03112562,0.16684676,0.05205335,0.31294006,0.00000000
-5.23761881,0.85261378,0.56906138,0.39828014,0.02422529,0.03643449,0.16493281,0.05104043,0.30572057,0.00000000
-5.23161581,0.85112586,0.58801558,0.39483221,0.02267537,0.04254615,0.16448363,0.05053538,0.30096386,0.00000000
-5.22561281,0.85770748,0.61376822,0.39495287,0.02116626,0.04949664,0.16552155,0.05053494,0.29867618,0.00000000
-5.21960980,0.87239444,0.64642271,0.39864636,0.01969996,0.05731064,0.16806451,0.05103551,0.29885992,0.00000000
-5.21360680,0.89517152,0.68600749,0.40589740,0.01828051,0.06599862,0.17212205,0.05203212,0.30150790,0.00000000
-5.20760380,0.92595036,0.73245610,0.41666166,0.01691382,0.07555407,0.17769070,0.05351734,0.30659664,0.00000000
-5.20160080,0.96454631,0.78558743,0.43085570,0.01560744,0.08595092,0.18474929,0.05548002,0.31407904,0.00000000
-5.19559780,1.01065618,0.84508769,0.44834712,0.01437028,0.09714128,0.19325424,0.05790411,0.32387735,0.00000000
-5.18959480,1.06383866,0.91049554,0.46894584,0.01321229,0.10905377,0.20313547,0.06076760,0.33587664,0.00000000
-5.18359180,1.12349925,0.98119164,0.49239715,0.01214424,0.12159242,0.21429309,0.06404170,0.34991976,0.00000000
-5.17758879,1.18888108,1.05639403,0.51837741,0.01117740,0.13463646,0.22659526,0.06769037,0.36580393,0.00000000
-5.17158579,1.25906298,1.13516012,0.54649277,0.01032338,0.14804095,0.23987740,0.07167022,0.38327953,0.00000000
-5.16558279,1.33296562,1.21639609,0.57628134,0.00959390,0.16163851,0.25394297,0.07593089,0.40205136,0.00000000
-5.15957979,1.40936604,1.29887381,0.60721906,0.00900069,0.17524192,0.26856592,0.08041585,0.42178241,0.00000000
-5.15357679,1.48692060,1.38125534,0.63872921,0.00855540,0.18864792,0.28349473,0.08506364,0.44210023,0.00000000
-5.14757379,1.56419567,1.46212418,0.67019524,0.00826946,0.20164179,0.29845806,0.08980962,0.46260563,0.00000000
-5.14157079,1.63970509,1.54002251,0.70097657,0.00815411,0.21400284,0.31317172,0.09458788,0.48288340,0.00000000
-5.13556778,1.71195279,1.61349284,0.73042668,0.00822022,0.22551048,0.32734670,0.09933361,0.50251463,0.00000000
-5.12956478,1.77947886,1.68112246,0.75791262,0.00847830,0.23595072,0.34069799,0.10398541,0.52109009,0.00000000
-5.12356178,1.84090679,1.74158877,0.78283521,0.00893827,0.24512281,0.35295370,0.10848777,0.53822391,0.00000000
-5.11755878,1.89498979,1.79370331,0.80464877,0.00960933,0.25284573,0.36386406,0.11279332,0.55356709,0.00000000
-5.11155578,1.94065382,1.83645251,0.82287954,0.01049974,0.25896428,0.37320996,0.11686488,0.56681992,0.00000000
-5.10555278,1.97703522,1.86903312,0.83714182,0.01161645,0.26335444,0.38081045,0.12067714,0.57774289,0.00000000
-5.09954977,2.00351102,1.89088060,0.84715101,0.01296484,0.26592777,0.38652895,0.12421790,0.58616543,0.00000000
-5.09354677,2.01972042,1.90168911,0.85273293,0.01454827,0.26663465,0.39027782,0.12748863,0.59199198,0.00000000
-5.08754377,2.02557632,1.90142194,0.85382894,0.01636766,0.26546617,0.39202105,0.13050461,0.59520520,0.00000000
-5.08154077,2.02126634,1.89031218,0.85049663,0.01842113,0.26245459,0.39177492,0.13329432,0.59586610,0.00000000
-5.07553777,2.00724339,1.86885321,0.84290607,0.02070353,0.25767237,0.38960672,0.13589824,0.59411104,0.00000000
-5.06953477,1.98420619,1.83778001,0.83133186,0.02320618,0.25122979,0.38563144,0.13836715,0.59014589,0.00000000
-5.06353177,1.95307096,1.79804185,0.81614145,0.02591656,0.24327123,0.38000678,0.14075987,0.58423754,0.00000000
-5.05752876,1.91493556,1.75076802,0.79778027,0.02881821,0.23397045,0.37292665,0.14314070,0.57670331,0.00000000
-5.05152576,1.87103809,1.69722824,0.77675462,0.03189076,0.22352484,0.36461352,0.14557652,0.56789874,0.00000000
-5.04552276,1.82271190,1.63878957,0.75361303,0.03511009,0.21214917,0.35531005,0.14813384,0.55820436,0.00000000
-5.03951976,1.77133921,1.57687202,0.72892700,0.03844871,0.20006894,0.34527041,0.15087579,0.54801212,0.00000000
-5.03351676,1.71830535,1.51290464,0.70327221,0.04187636,0.18751361,0.33475158,0.15385933,0.53771206,0.00000000
-5.02751376,1.66495574,1.44828398,0.67721068,0.04536069,0.17471016,0.32400524,0.15713265,0.52767979,0.00000000
-5.02151076,1.61255717,1.38433653,0.65127497,0.04886822,0.16187702,0.31327032,0.16073300,0.51826536,0.00000000
-5.01550775,1.56226481,1.32228642,0.62595460,0.05236540,0.14921866,0.30276673,0.16468494,0.50978371,0.00000000
-5.00950475,1.51509587,1.26322910,0.60168540,0.05581969,0.13692101,0.29269030,0.16899910,0.50250727,0.00000000
-5.00350175,1.47191049,1.20811178,0.57884174,0.05920084,0.12514786,0.28320903,0.17367153,0.49666058,0.00000000
-4.99749875,1.43339993,1.15772050,0.55773183,0.06248201,0.11403814,0.27446086,0.17868354,0.49241713,0.00000000
-4.99149575,1.40008183,1.11267374,0.53859585,0.06564092,0.10370431,0.26655266,0.18400211,0.48989827,0.00000000
-4.98549275,1.37230185,1.07342193,0.52160672,0.06866082,0.09423161,0.25956057,0.18958077,0.48917398,0.00000000
-4.97948974,1.35024098,1.04025225,0.50687297,0.07153123,0.08567824,0.25353125,0.19536094,0.49026530,0.00000000
-4.97348674,1.33392720,1.01329753,0.49444346,0.07424851,0.07807635,0.24848413,0.20127364,0.49314808,0.00000000
-4.96748374,1.32325067,0.99254848,0.48431327,0.07681608,0.07143364,0.24441418,0.20724145,0.49775755,0.00000000
-4.96148074,1.31798088,0.97786813,0.47643035,0.07924427,0.06573551,0.24129510,0.21318072,0.50399369,0.00000000
-4.95547774,1.31778502,0.96900741,0.47070246,0.08154989,0.06094762,0.23908265,0.21900388,0.51172659,0.00000000
-4.94947474,1.32224629,0.96562122,0.46700404,0.08375538,0.05701868,0.23771800,0.22462178,0.52080200,0.00000000
-4.94347174,1.33088144,0.96728411,0.46518254,0.08588768,0.05388347,0.23713084,0.22994596,0.53104638,0.00000000
-4.93746873,1.34315691,0.97350516,0.46506423,0.08797674,0.05146580,0.23724215,0.23489090,0.54227150,0.00000000
-4.93146573,1.35850306,0.98374164,0.46645906,0.09005383,0.04968156,0.23796670,0.23937596,0.55427847,0.00000000
-4.92546273,1.37632641,0.99741135,0.46916479,0.09214967,0.04844155,0.23921494,0.24332718,0.56686098,0.00000000
-4.91945973,1.39601971,1.01390357,0.47297027,0.09429241,0.04765421,0.24089467,0.24667879,0.57980795,0.00000000
-4.91345673,1.41697022,1.03258880,0.47765797,0.09650568,0.04722814,0.24291222,0.24937435,0.59290552,0.00000000
-4.90745373,1.43856623,1.05282754,0.48300605,0.09880672,0.04707440,0.24517336,0.25136768,0.60593862,0.00000000
-4.90145073,1.46020249,1.07397827,0.48878998,0.10120471,0.04710853,0.24758404,0.25262339,0.61869217,0.00000000
-4.89544772,1.48128489,1.09540516,0.49478410,0.10369938,0.04725232,0.25005100,0.25311709,0.63095223,0.00000000
-4.88944472,1.50123478,1.11648559,0.50076316,0.10628002,0.04743535,0.25248243,0.25283539,0.64250718,0.00000000
-4.88344172,1.51949366,1.13661796,0.50650406,0.10892495,0.04759622,0.25478872,0.25177558,0.65314921,0.00000000
-4.87743872,1.53552830,1.15522985,0.51178805,0.11160148,0.04768351,0.25688339,0.24994514,0.66267619,0.00000000
-4.87143572,1.54883697,1.17178671,0.51640332,0.11426638,0.04765650,0.25868432,0.24736110,0.67089422,0.00000000
-4.86543272,1.55895661,1.18580118,0.52014811,0.11686694,0.04748562,0.26011521,0.24404925,0.67762082,0.00000000
-4.85942971,1.56547129,1.19684280,0.52283428,0.11934247,0.04715264,0.26110743,0.24004340,0.68268872,0.00000000
-4.85342671,1.56802174,1.20454808,0.52429143,0.12162630,0.04665062,0.26160209,0.23538459,0.68595047,0.00000000
-4.84742371,1.56631564,1.20863062,0.52437115,0.12364812,0.04598368,0.26155226,0.23012035,0.68728345,0.00000000
-4.84142071,1.56013853,1.20889084,0.52295155,0.12533661,0.04516645,0.26092545,0.22430404,0.68659530,0.00000000
-4.83541771,1.54936455,1.20522496,0.51994164,0.12662224,0.04422347,0.25970600,0.21799436,0.68382948,0.00000000
-4.82941471,1.53396664,1.19763280,0.51528544,0.12744006,0.04318834,0.25789734,0.21125483,0.67897064,0.00000000
-4.82341171,1.51402546,1.18622373,0.50896556,0.12773242,0.04210273,0.25552404,0.20415350,0.67204945,0.00000000
-4.81740870,1.48973627,1.17122048,0.50100599,0.12745143,0.04101534,0.25263332,0.19676257,0.66314658,0.00000000
-4.81140570,1.46141326,1.15296022,0.49147388,0.12656107,0.03998062,0.24929608,0.18915818,0.65239555,0.00000000
-4.80540270,1.42949060,1.13189257,0.48048016,0.12503887,0.03905760,0.24560712,0.18142000,0.63998394,0.00000000
-4.79939970,1.39451982,1.10857420,0.46817886,0.12287701,0.03830850,0.24168459,0.17363090,0.62615290,0.00000000
-4.79339670,1.35716306,1.08366000,0.45476492,0.12008287,0.03779741,0.23766843,0.16587635,0.61119465,0.00000000
-4.78739370,1.31818216,1.05789052,0.44047067,0.11667895,0.03758883,0.23371791,0.15824369,0.59544789,0.00000000
-4.78139070,1.27842351,1.03207606,0.42556086,0.11270218,0.03774632,0.23000818,0.15082124,0.57929114,0.00000000
-4.77538769,1.23879904,1.00707753,0.41032644,0.10820274,0.03833104,0.22672590,0.14369708,0.56313409,0.00000000
-4.76938469,1.20026367,0.98378456,0.39507719,0.10324231,0.03940031,0.22406396,0.13695768,0.54740718,0.00000000
-4.76338169,1.16379008,0.96309155,0.38013354,0.09789198,0.04100625,0.22221566,0.13068631,0.53254973,0.00000000
-4.75737869,1.13034145,0.94587218,0.36581775,0.09222981,0.04319439,0.22136829,0.12496130,0.51899706,0.00000000
-4.75137569,1.10084329,0.93295345,0.35244485,0.08633833,0.04600235,0.22169645,0.11985416,0.50716709,0.00000000
-4.74537269,1.07615547,0.92509001,0.34031366,0.08030185,0.04945865,0.22335544,0.11542775,0.49744688,0.00000000
-4.73936968,1.05704540,0.92293989,0.32969815,0.07420398,0.05358158,0.22647479,0.11173444,0.49017984,0.00000000
-4.73336668,1.04416366,0.92704236,0.32083955,0.06812516,0.05837831,0.23115247,0.10881453,0.48565397,0.00000000
-4.72736368,1.03802307,0.93779912,0.31393957,0.06214065,0.06384415,0.23744984,0.10669480,0.48409186,0.00000000
-4.72136068,1.03898198,0.95545943,0.30915472,0.05631869,0.06996206,0.24538774,0.10538748,0.48564279,0.00000000
-4.71535768,1.04723272,0.98010993,0.30659229,0.05071913,0.07670252,0.25494382,0.10488965,0.49037731,0.00000000
-4.70935468,1.06279556,1.01166972,0.30630775,0.04539245,0.08402365,0.26605138,0.10518300,0.49828469,0.00000000
-4.70335168,1.08551854,1.04989090,0.30830399,0.04037924,0.09187174,0.27859978,0.10623419,0.50927323,0.00000000
-4.69734867,1.11508314,1.09436473,0.31253207,0.03570998,0.10018210,0.29243650,0.10799566,0.52317356,0.00000000
-4.69134567,1.15101550,1.14453316,0.31889362,0.03140530,0.10888033,0.30737072,0.11040694,0.53974471,0.00000000
-4.68534267,1.19270268,1.19970530,0.32724468,0.02747648,0.11788388,0.32317842,0.11339640,0.55868271,0.00000000
-4.67933967,1.23941317,1.25907827,0.33740072,0.02392624,0.12710388,0.33960877,0.11688330,0.57963138,0.00000000
-4.67333667,1.29032067,1.32176136,0.34914268,0.02074970,0.13644726,0.35639159,0.12078026,0.60219463,0.00000000
-4.66733367,1.34453005,1.38680259,0.36222366,0.01793552,0.14581894,0.37324543,0.12499570,0.62594987,0.00000000
-4.66133067,1.40110422,1.45321642,0.37637611,0.01546701,0.15512411,0.38988615,0.12943653,0.65046182,0.00000000
-4.65532766,1.45909072,1.52001143,0.39131898,0.01332338,0.16427045,0.40603540,0.13401056,0.67529600,0.00000000
-4.64932466,1.51754677,1.58621660,0.40676480,0.01148084,0.17317011,0.42142875,0.13862890,0.70003133,0.00000000
-4.64332166,1.57556188,1.65090524,0.42242629,0.00991367,0.18174155,0.43582306,0.14320795,0.72427129,0.00000000
