energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.51475738,1.18093392,0.00176012,0.01441697,0.51498381,0.45636238,0.09377615,0.40576997,0.00516552,0.15873473
-3.50875438,1.20706902,0.00173379,0.01456488,0.53517271,0.46813929,0.09510974,0.41339020,0.00514012,0.15788346
-3.50275138,1.23764298,0.00170671,0.01470904,0.55765666,0.48098487,0.09716307,0.42352263,0.00512579,0.15706168
-3.49674837,1.27324229,0.00167932,0.01486050,0.58278172,0.49521541,0.09997427,0.43623915,0.00512492,0.15634467
-3.49074537,1.31443495,0.00165214,0.01503111,0.61087366,0.51114643,0.10357602,0.45159498,0.00513995,0.15581768
-3.48474237,1.36173625,0.00162571,0.01523307,0.64221906,0.52907669,0.10799311,0.46962020,0.00517323,0.15557313
-3.47873937,1.41557269,0.00160058,0.01547848,0.67704592,0.54927154,0.11323977,0.49031072,0.00522694,0.15570728
-3.47273637,1.47624583,0.00157730,0.01577886,0.71550462,0.57194624,0.11931709,0.51361913,0.00530289,0.15631669
-3.46673337,1.54389819,0.00155635,0.01614469,0.75765030,0.59725034,0.12621053,0.53944619,0.00540245,0.15749454
-3.46073037,1.61848334,0.00153818,0.01658493,0.80342773,0.62525380,0.13388777,0.56763357,0.00552637,0.15932704
-3.45472736,1.69974202,0.00152309,0.01710666,0.85265966,0.65593572,0.14229713,0.59795846,0.00567473,0.16189003
-3.44872436,1.78718616,0.00151128,0.01771476,0.90503957,0.68917643,0.15136658,0.63013060,0.00584682,0.16524595
-3.44272136,1.88009201,0.00150284,0.01841163,0.96012941,0.72475352,0.16100360,0.66379219,0.00604113,0.16944130
-3.43671836,1.97750346,0.00149767,0.01919704,1.01736290,0.76234217,0.17109587,0.69852084,0.00625533,0.17450460
-3.43071536,2.07824583,0.00149555,0.02006809,1.07605459,0.80152002,0.18151286,0.73383581,0.00648630,0.18044493
-3.42471236,2.18095008,0.00149613,0.02101920,1.13541444,0.84177643,0.19210837,0.76920733,0.00673020,0.18725111
-3.41870935,2.28408669,0.00149891,0.02204226,1.19456774,0.88252611,0.20272385,0.80406882,0.00698255,0.19489144
-3.41270635,2.38600800,0.00150329,0.02312682,1.25257940,0.92312632,0.21319242,0.83783153,0.00723841,0.20331395
-3.40670335,2.48499717,0.00150861,0.02426037,1.30848195,0.96289715,0.22334349,0.86990104,0.00749246,0.21244720
-3.40070035,2.57932185,0.00151412,0.02542864,1.36130573,1.00114394,0.23300772,0.89969489,0.00773924,0.22220143
-3.39469735,2.66728982,0.00151908,0.02661605,1.41011020,1.03718080,0.24202210,0.92666058,0.00797332,0.23247014
-3.38869435,2.74730444,0.00152275,0.02780604,1.45401481,1.07035425,0.25023491,0.95029302,0.00818944,0.24313192
-3.38269135,2.81791698,0.00152444,0.02898152,1.49222802,1.10006572,0.25751043,0.97015074,0.00838273,0.25405248
-3.37668834,2.87787366,0.00152351,0.03012526,1.52407311,1.12579207,0.26373296,0.98587001,0.00854884,0.26508696
-3.37068534,2.92615515,0.00151946,0.03122030,1.54900966,1.14710306,0.26881020,0.99717624,0.00868409,0.27608229
-3.36468234,2.96200674,0.00151189,0.03225032,1.56664957,1.16367494,0.27267564,1.00389207,0.00878558,0.28687975
-3.35867934,2.98495812,0.00150052,0.03319994,1.57676721,1.17529972,0.27528998,1.00594193,0.00885123,0.29731763
-3.35267634,2.99483180,0.00148524,0.03405506,1.57930301,1.18188967,0.27664148,1.00335277,0.00887986,0.30723392
-3.34667334,2.99174030,0.00146608,0.03480308,1.57436080,1.18347692,0.27674519,0.99625104,0.00887115,0.31646919
-3.34067034,2.97607250,0.00144320,0.03543311,1.56219891,1.18020843,0.27564129,0.98485618,0.00882564,0.32486946
-3.33466733,2.94847016,0.00141690,0.03593617,1.54321589,1.17233660,0.27339242,0.96947088,0.00874466,0.33228913
-3.32866433,2.90979610,0.00138758,0.03630532,1.51793158,1.16020611,0.27008039,0.95046878,0.00863023,0.33859393
-3.32266133,2.86109586,0.00135574,0.03653574,1.48696472,1.14423792,0.26580226,0.92828021,0.00848497,0.34366374
-3.31665833,2.80355510,0.00132194,0.03662486,1.45100813,1.12491113,0.26066614,0.90337668,0.00831196,0.34739533
-3.31065533,2.73845462,0.00128677,0.03657238,1.41080301,1.10274372,0.25478691,0.87625484,0.00811465,0.34970489
-3.30465233,2.66712560,0.00125085,0.03638032,1.36711334,1.07827320,0.24828196,0.84742079,0.00789671,0.35053020
-3.29864932,2.59090674,0.00121474,0.03605306,1.32070164,1.05203803,0.24126729,0.81737522,0.00766195,0.34983239
-3.29264632,2.51110545,0.00117901,0.03559733,1.27230719,1.02456060,0.23385412,0.78660017,0.00741415,0.34759726
-3.28664332,2.42896430,0.00114413,0.03502217,1.22262724,0.99633254,0.22614597,0.75554785,0.00715708,0.34383598
-3.28064032,2.34563403,0.00111049,0.03433894,1.17230211,0.96780288,0.21823657,0.72463177,0.00689432,0.33858515
-3.27463732,2.26215363,0.00107839,0.03356120,1.12190419,0.93936930,0.21020843,0.69422053,0.00662932,0.33190623
-3.26863432,2.17943784,0.00104805,0.03270469,1.07193112,0.91137271,0.20213215,0.66463423,0.00636531,0.32388422
-3.26263132,2.09827182,0.00101955,0.03178713,1.02280292,0.88409511,0.19406647,0.63614351,0.00610531,0.31462582
-3.25662831,2.01931245,0.00099290,0.03082811,0.97486266,0.85776047,0.18605884,0.60897083,0.00585217,0.30425684
-3.25062531,1.94309539,0.00096800,0.02984886,0.92838030,0.83253826,0.17814667,0.58329392,0.00560856,0.29291926
-3.24462231,1.87004686,0.00094469,0.02887203,0.88355893,0.80854926,0.17035879,0.55925074,0.00537701,0.28076780
-3.23861931,1.80049876,0.00092275,0.02792139,0.84054292,0.78587294,0.16271729,0.53694562,0.00515995,0.26796625
-3.23261631,1.73470597,0.00090189,0.02702147,0.79942702,0.76455600,0.15523946,0.51645610,0.00495977,0.25468374
-3.22661331,1.67286439,0.00088182,0.02619725,0.76026606,0.74462133,0.14793967,0.49783989,0.00477878,0.24109094
-3.22061031,1.61512859,0.00086225,0.02547368,0.72308445,0.72607689,0.14083117,0.48114154,0.00461934,0.22735643
-3.21460730,1.56162800,0.00084289,0.02487527,0.68788499,0.70892406,0.13392765,0.46639843,0.00448375,0.21364344
-3.20860430,1.51248071,0.00082348,0.02442558,0.65465678,0.69316498,0.12724451,0.45364563,0.00437436,0.20010680
-3.20260130,1.46780437,0.00080381,0.02414678,0.62338173,0.67880864,0.12079978,0.44291963,0.00429349,0.18689050
-3.19659830,1.42772377,0.00078373,0.02405911,0.59403966,0.66587547,0.11461462,0.43426050,0.00424343,0.17412566
-3.19059530,1.39237494,0.00076311,0.02418041,0.56661204,0.65440040,0.10871356,0.42771266,0.00422636,0.16192902
-3.18459230,1.36190602,0.00074194,0.02452566,0.54108419,0.64443433,0.10312429,0.42332424,0.00424439,0.15040207
-3.17858929,1.33647510,0.00072021,0.02510658,0.51744631,0.63604424,0.09787721,0.42114524,0.00429942,0.13963052
-3.17258629,1.31624564,0.00069800,0.02593122,0.49569347,0.62931192,0.09300472,0.42122465,0.00439310,0.12968439
-3.16658329,1.30138000,0.00067542,0.02700373,0.47582474,0.62433177,0.08854030,0.42360689,0.00452680,0.12061840
-3.16058029,1.29203186,0.00065262,0.02832415,0.45784175,0.62120772,0.08451755,0.42832795,0.00470153,0.11247275
-3.15457729,1.28833813,0.00062978,0.02988829,0.44174687,0.62004958,0.08096910,0.43541145,0.00491788,0.10527419
-3.14857429,1.29041105,0.00060706,0.03168782,0.42754131,0.62096915,0.07792558,0.44486510,0.00517600,0.09903725
-3.14257129,1.29833106,0.00058467,0.03371037,0.41522313,0.62407608,0.07541465,0.45667778,0.00547555,0.09376561
-3.13656828,1.31214077,0.00056276,0.03593982,0.40478547,0.62947388,0.07346013,0.47081751,0.00581566,0.08945358
-3.13056528,1.33184055,0.00054150,0.03835667,0.39621494,0.63725593,0.07208126,0.48723051,0.00619497,0.08608753
-3.12456228,1.35738559,0.00052101,0.04093853,0.38949033,0.64750182,0.07129209,0.50584139,0.00661160,0.08364731
-3.11855928,1.38868468,0.00050137,0.04366072,0.38458147,0.66027378,0.07110103,0.52655450,0.00706316,0.08210758
-3.11255628,1.42560039,0.00048266,0.04649688,0.38144846,0.67561339,0.07151053,0.54925638,0.00754677,0.08143898
-3.10655328,1.46795059,0.00046489,0.04941965,0.38004092,0.69353852,0.07251689,0.57381910,0.00805912,0.08160918
-3.10055028,1.51551080,0.00044808,0.05240139,0.38029755,0.71404034,0.07411017,0.60010431,0.00859649,0.08258379
-3.09454727,1.56801718,0.00043218,0.05541480,0.38214573,0.73708061,0.07627416,0.62796767,0.00915476,0.08432697
-3.08854427,1.62516983,0.00041716,0.05843359,0.38550119,0.76258917,0.07898646,0.65726352,0.00972949,0.08680200
-3.08254127,1.68663604,0.00040296,0.06143299,0.39026786,0.79046167,0.08221856,0.68784922,0.01031593,0.08997154
-3.07653827,1.75205338,0.00038952,0.06439019,0.39633771,0.82055775,0.08593605,0.71958924,0.01090910,0.09379782
-3.07053527,1.82103255,0.00037679,0.06728471,0.40359087,0.85269976,0.09009874,0.75235841,0.01150376,0.09824263
-3.06453227,1.89315977,0.00036472,0.07009860,0.41189589,0.88667222,0.09466103,0.78604445,0.01209452,0.10326716
-3.05852926,1.96799914,0.00035330,0.07281653,0.42111026,0.92222218,0.09957212,0.82054942,0.01267583,0.10883182
-3.05252626,2.04509477,0.00034252,0.07542577,0.43108133,0.95906068,0.10477652,0.85579016,0.01324203,0.11489596
-3.04652326,2.12397309,0.00033242,0.07791609,0.44164758,0.99686550,0.11021448,0.89169764,0.01378744,0.12141752
-3.04052026,2.20414543,0.00032305,0.08027953,0.45264032,1.03528524,0.11582266,0.92821534,0.01430635,0.12835276
-3.03451726,2.28511104,0.00031448,0.08251012,0.46388581,1.07394472,0.12153486,0.96529665,0.01479316,0.13565599
-3.02851426,2.36636071,0.00030683,0.08460362,0.47520780,1.11245182,0.12728288,1.00290147,0.01524237,0.14327932
-3.02251126,2.44738092,0.00030022,0.08655712,0.48643041,1.15040534,0.13299746,1.04099221,0.01564875,0.15117254
-3.01650825,2.52765852,0.00029478,0.08836880,0.49738120,1.18740389,0.13860943,1.07952918,0.01600739,0.15928307
-3.01050525,2.60668575,0.00029067,0.09003756,0.50789434,1.22305530,0.14405077,1.11846577,0.01631380,0.16755594
-3.00450225,2.68396532,0.00028804,0.09156276,0.51781382,1.25698624,0.14925581,1.15774328,0.01656404,0.17593389
-2.99849925,2.75901536,0.00028701,0.09294403,0.52699632,1.28885162,0.15416238,1.19728595,0.01675482,0.18435758
-2.99249625,2.83137385,0.00028772,0.09418105,0.53531380,1.31834332,0.15871288,1.23699596,0.01688357,0.19276574
-2.98649325,2.90060226,0.00029028,0.09527342,0.54265563,1.34519780,0.16285527,1.27674892,0.01694858,0.20109544
-2.98049025,2.96628827,0.00029475,0.09622056,0.54892995,1.36920241,0.16654389,1.31638978,0.01694906,0.20928237
-2.97448724,3.02804741,0.00030118,0.09702165,0.55406462,1.39019987,0.16974014,1.35572960,0.01688515,0.21726116
-2.96848424,3.08552367,0.00030960,0.09767557,0.55800721,1.40809101,0.17241286,1.39454310,0.01675802,0.22496561
-2.96248124,3.13838922,0.00031996,0.09818092,0.56072459,1.42283568,0.17453860,1.43256754,0.01656983,0.23232910
-2.95647824,3.18634361,0.00033222,0.09853597,0.56220179,1.43445173,0.17610163,1.46950287,0.01632372,0.23928488
-2.95047524,3.22911270,0.00034629,0.09873873,0.56244051,1.44301256,0.17709373,1.50501348,0.01602375,0.24576654
-2.94447224,3.26644794,0.00036206,0.09878693,0.56145726,1.44864321,0.17751389,1.53873162,0.01567483,0.25170842
-2.93846923,3.29812630,0.00037939,0.09867809,0.55928146,1.45151547,0.17736777,1.57026274,0.01528262,0.25704621
-2.93246623,3.32395136,0.00039813,0.09840961,0.55595351,1.45184233,0.17666718,1.59919248,0.01485339,0.26171764
-2.92646323,3.34375580,0.00041815,0.09797884,0.55152306,1.44987204,0.17542946,1.62509561,0.01439390,0.26566326
-2.92046023,3.35740542,0.00043928,0.09738325,0.54604754,1.44588205,0.17367682,1.64754638,0.01391126,0.26882739
-2.91445723,3.36480463,0.00046142,0.09662054,0.53959113,1.44017306,0.17143580,1.66613017,0.01341275,0.27115916
-2.90845423,3.36590315,0.00048444,0.09568891,0.53222398,1.43306329,0.16873669,1.68045609,0.01290571,0.27261367
-2.90245123,3.36070339,0.00050827,0.09458724,0.52402187,1.42488284,0.16561304,1.69016982,0.01239736,0.27315323
-2.89644822,3.34926783,0.00053287,0.09331535,0.51506610,1.41596828,0.16210124,1.69496632,0.01189467,0.27274860
-2.89044522,3.33172567,0.00055824,0.09187427,0.50544350,1.40665712,0.15824015,1.69460170,0.01140426,0.27138018
-2.88444222,3.30827788,0.00058440,0.09026646,0.49524645,1.39728205,0.15407075,1.68890366,0.01093225,0.26903910
-2.87843922,3.27919975,0.00061142,0.08849607,0.48457275,1.38816488,0.14963577,1.67777993,0.01048417,0.26572821
-2.87243622,3.24484032,0.00063939,0.08656907,0.47352513,1.37960975,0.14497938,1.66122414,0.01006488,0.26146269
-2.86643322,3.20561818,0.00066843,0.08449342,0.46221037,1.37189593,0.14014670,1.63931886,0.00967851,0.25627048
-2.86043022,3.16201325,0.00069865,0.08227904,0.45073789,1.36526990,0.13518340,1.61223545,0.00932834,0.25019233
-2.85442721,3.11455474,0.00073015,0.07993783,0.43921781,1.35993709,0.13013507,1.58023066,0.00901683,0.24328148
-2.84842421,3.06380559,0.00076304,0.07748348,0.42775847,1.35605350,0.12504662,1.54364017,0.00874552,0.23560290
-2.84242121,3.01034399,0.00079734,0.07493128,0.41646353,1.35371769,0.11996156,1.50286923,0.00851505,0.22723226
-2.83641821,2.95474323,0.00083306,0.07229777,0.40542881,1.35296358,0.11492120,1.45838086,0.00832514,0.21825447
-2.83041521,2.89755071,0.00087011,0.06960040,0.39473902,1.35375471,0.10996391,1.41068225,0.00817458,0.20876191
-2.82441221,2.83926781,0.00090833,0.06685707,0.38446465,1.35598056,0.10512437,1.36030990,0.00806131,0.19885253
-2.81840920,2.78033166,0.00094747,0.06408573,0.37465918,1.35945559,0.10043286,1.30781436,0.00798239,0.18862768
-2.81240620,2.72110049,0.00098719,0.06130384,0.36535691,1.36392131,0.09591471,1.25374512,0.00793416,0.17818993
-2.80640320,2.66184327,0.00102704,0.05852806,0.35657162,1.36905193,0.09158989,1.19863651,0.00791225,0.16764093
-2.80040020,2.60273494,0.00106649,0.05577376,0.34829613,1.37446364,0.08747282,1.14299519,0.00791174,0.15707928
-2.79439720,2.54385752,0.00110493,0.05305481,0.34050303,1.37972755,0.08357234,1.08728958,0.00792728,0.14659868
-2.78839420,2.48520727,0.00114169,0.05038327,0.33314636,1.38438594,0.07989205,1.03194187,0.00795327,0.13628632
-2.78239120,2.42670791,0.00117604,0.04776935,0.32616457,1.38797148,0.07643071,0.97732255,0.00798396,0.12622146
-2.77638819,2.36822894,0.00120725,0.04522133,0.31948424,1.39002853,0.07318301,0.92374772,0.00801371,0.11647451
-2.77038519,2.30960840,0.00123458,0.04274563,0.31302485,1.39013579,0.07014049,0.87147894,0.00803715,0.10710630
-2.76438219,2.25067863,0.00125735,0.04034699,0.30670387,1.38792924,0.06729255,0.82072544,0.00804933,0.09816778
-2.75837919,2.19129360,0.00127490,0.03802868,0.30044246,1.38312430,0.06462769,0.77164838,0.00804595,0.08970007
-2.75237619,2.13135632,0.00128670,0.03579280,0.29417093,1.37553620,0.06213465,0.72436662,0.00802350,0.08173469
-2.74637319,2.07084459,0.00129233,0.03364055,0.28783421,1.36509735,0.05980364,0.67896355,0.00797938,0.07429420
-2.74037019,2.00983374,0.00129149,0.03157259,0.28139657,1.35187101,0.05762745,0.63549457,0.00791204,0.06739285
-2.73436718,1.94851484,0.00128405,0.02958933,0.27484567,1.33606027,0.05560241,0.59399453,0.00782104,0.06103757
-2.72836418,1.88720741,0.00127002,0.02769124,0.26819560,1.31801199,0.05372920,0.55448486,0.00770711,0.05522885
-2.72236118,1.82636574,0.00124962,0.02587900,0.26148867,1.29821509,0.05201338,0.51697991,0.00757209,0.04996179
-2.71635818,1.76657834,0.00122320,0.02415377,0.25479600,1.27729322,0.05046567,0.48149220,0.00741896,0.04522704
-2.71035518,1.70856032,0.00119128,0.02251719,0.24821673,1.25599191,0.04910202,0.44803639,0.00725167,0.04101171
-2.70435218,1.65313898,0.00115453,0.02097148,0.24187594,1.23516044,0.04794327,0.41663189,0.00707510,0.03730015
-2.69834917,1.60123298,0.00111376,0.01951937,0.23592132,1.21572898,0.04701465,0.38730396,0.00689481,0.03407461
-2.69234617,1.55382593,0.00106984,0.01816396,0.23051870,1.19868174,0.04634493,0.36008353,0.00671691,0.03131579
-2.68634317,1.51193533,0.00102375,0.01690860,0.22584665,1.18502693,0.04596542,0.33500576,0.00654781,0.02900318
-2.68034017,1.47657812,0.00097650,0.01575668,0.22209031,1.17576446,0.04590871,0.31210759,0.00639401,0.02711534
-2.67433717,1.44873393,0.00092912,0.01471138,0.21943467,1.17185240,0.04620731,0.29142446,0.00626185,0.02562996
-2.66833417,1.42930769,0.00088261,0.01377544,0.21805757,1.17417339,0.04689222,0.27298651,0.00615729,0.02452390
-2.66233117,1.41909274,0.00083794,0.01295091,0.21812269,1.18350184,0.04799142,0.25681458,0.00608565,0.02377311
-2.65632816,1.41873587,0.00079598,0.01223895,0.21977270,1.20047326,0.04952844,0.24291607,0.00605143,0.02335254
-2.65032516,1.42870560,0.00075752,0.01163963,0.22312287,1.22555655,0.05152097,0.23128118,0.00605811,0.02323593
-2.64432216,1.44926500,0.00072322,0.01115180,0.22825538,1.25903028,0.05397962,0.22187952,0.00610802,0.02339576
-2.63831916,1.48044980,0.00069361,0.01077295,0.23521444,1.30096388,0.05690692,0.21465742,0.00620218,0.02380311
-2.63231616,1.52205307,0.00066908,0.01049923,0.24400249,1.35120436,0.06029651,0.20953603,0.00634027,0.02442766
-2.62631316,1.57361681,0.00064984,0.01032545,0.25457763,1.40936927,0.06413259,0.20641022,0.00652057,0.02523772
-2.62031016,1.63443121,0.00063597,0.01024515,0.26685233,1.47484634,0.06838968,0.20514860,0.00673997,0.02620039
-2.61430715,1.70354160,0.00062738,0.01025072,0.28069345,1.54679995,0.07303271,0.20559436,0.00699409,0.02728178
-2.60830415,1.77976324,0.00062384,0.01033362,0.29592380,1.62418456,0.07801743,0.20756717,0.00727731,0.02844736
-2.60230115,1.86170359,0.00062501,0.01048454,0.31232501,1.70576487,0.08329105,0.21086589,0.00758296,0.02966236
-2.59629815,1.94779159,0.00063038,0.01069370,0.32964175,1.79014227,0.08879325,0.21527217,0.00790348,0.03089232
-2.59029515,2.03631308,0.00063939,0.01095107,0.34758720,1.87578697,0.09445744,0.22055467,0.00823069,0.03210358
-2.58429215,2.12545148,0.00065137,0.01124663,0.36584962,1.96107490,0.10021213,0.22647384,0.00855595,0.03326390
-2.57828914,2.21333244,0.00066559,0.01157065,0.38409982,2.04432834,0.10598258,0.23278707,0.00887049,0.03434306
-2.57228614,2.29807096,0.00068130,0.01191390,0.40199927,2.12385902,0.11169248,0.23925410,0.00916560,0.03531342
-2.56628314,2.37781979,0.00069772,0.01226788,0.41920876,2.19801235,0.11726570,0.24564236,0.00943296,0.03615050
-2.56028014,2.45081722,0.00071410,0.01262493,0.43539707,2.26521136,0.12262797,0.25173224,0.00966483,0.03683340
-2.55427714,2.51543294,0.00072971,0.01297841,0.45024967,2.32399894,0.12770853,0.25732203,0.00985430,0.03734526
-2.54827414,2.57021036,0.00074388,0.01332272,0.46347699,2.37307695,0.13244166,0.26223238,0.00999547,0.03767347
-2.54227114,2.61390412,0.00075601,0.01365333,0.47482203,2.41134094,0.13676791,0.26631017,0.01008364,0.03780990
-2.53626813,2.64551164,0.00076561,0.01396676,0.48406711,2.43790945,0.14063525,0.26943169,0.01011541,0.03775096
-2.53026513,2.66429769,0.00077229,0.01426054,0.49103955,2.45214680,0.14399992,0.27150509,0.01008873,0.03749752
-2.52426213,2.66981144,0.00077577,0.01453306,0.49561610,2.45367897,0.14682698,0.27247197,0.01000299,0.03705476
-2.51825913,2.66189562,0.00077593,0.01478346,0.49772603,2.44240199,0.14909070,0.27230822,0.00985894,0.03643191
-2.51225613,2.64068769,0.00077277,0.01501154,0.49735276,2.41848280,0.15077465,0.27102409,0.00965866,0.03564190
-2.50625313,2.60661334,0.00076645,0.01521760,0.49453414,2.38235283,0.15187157,0.26866355,0.00940546,0.03470092
-2.50025013,2.56037279,0.00075728,0.01540234,0.48936129,2.33469463,0.15238314,0.26530298,0.00910373,0.03362797
-2.49424712,2.50292063,0.00074568,0.01556676,0.48197616,2.27642230,0.15231950,0.26104937,0.00875879,0.03244437
-2.48824412,2.43544015,0.00073225,0.01571214,0.47256791,2.20865649,0.15169877,0.25603809,0.00837669,0.03117325
-2.48224112,2.35931315,0.00071770,0.01583996,0.46136830,2.13269508,0.15054640,0.25043027,0.00796405,0.02983906
-2.47623812,2.27608643,0.00070287,0.01595203,0.44864616,2.04998047,0.14889456,0.24441001,0.00752782,0.02846707
-2.47023512,2.18743596,0.00068868,0.01605046,0.43470124,1.96206466,0.14678150,0.23818141,0.00707510,0.02708296
-2.46423212,2.09512992,0.00067617,0.01613782,0.41985760,1.87057327,0.14425090,0.23196541,0.00661296,0.02571238
-2.45822911,2.00099139,0.00066644,0.01621725,0.40445656,1.77716935,0.14135125,0.22599671,0.00614827,0.02438064
-2.45222611,1.90686188,0.00066062,0.01629261,0.38884968,1.68351813,0.13813522,0.22052043,0.00568754,0.02311239
-2.44622311,1.81456600,0.00065989,0.01636863,0.37339155,1.59125324,0.13465906,0.21578882,0.00523679,0.02193132
-2.44022011,1.72587815,0.00066541,0.01645099,0.35843279,1.50194544,0.13098193,0.21205776,0.00480147,0.02085998
-2.43421711,1.64249153,0.00067830,0.01654650,0.34431328,1.41707395,0.12716523,0.20958306,0.00438636,0.01991955
-2.42821411,1.56598971,0.00069964,0.01666307,0.33135569,1.33800119,0.12327185,0.20861662,0.00399554,0.01912972
-2.42221111,1.49782108,0.00073039,0.01680975,0.31985932,1.26595086,0.11936532,0.20940216,0.00363235,0.01850851
-2.41620810,1.43927623,0.00077142,0.01699664,0.31009459,1.20198983,0.11550893,0.21217073,0.00329940,0.01807215
-2.41020510,1.39146838,0.00082340,0.01723476,0.30229789,1.14701367,0.11176466,0.21713590,0.00299858,0.01783495
-2.40420210,1.35531698,0.00088682,0.01753579,0.29666719,1.10173612,0.10819211,0.22448859,0.00273108,0.01780923
-2.39819910,1.33153461,0.00096196,0.01791184,0.29335830,1.06668233,0.10484731,0.23439177,0.00249747,0.01800516
-2.39219610,1.32061738,0.00104883,0.01837508,0.29248199,1.04218594,0.10178154,0.24697505,0.00229771,0.01843069
-2.38619310,1.32283894,0.00114719,0.01893735,0.29410189,1.02838997,0.09904012,0.26232933,0.00213126,0.01909150
-2.38019010,1.33824846,0.00125648,0.01960972,0.29823358,1.02525150,0.09666129,0.28050174,0.00199712,0.01999089
-2.37418709,1.36667279,0.00137587,0.02040213,0.30484459,1.03255004,0.09467523,0.30149117,0.00189390,0.02112979
-2.36818409,1.40772303,0.00150421,0.02132292,0.31385564,1.04989949,0.09310322,0.32524452,0.00181990,0.02250674
-2.36218109,1.46080553,0.00164007,0.02237846,0.32514308,1.07676351,0.09195707,0.35165403,0.00177319,0.02411793
-2.35617809,1.52513766,0.00178175,0.02357285,0.33854248,1.11247407,0.09123881,0.38055590,0.00175166,0.02595730
-2.35017509,1.59976787,0.00192730,0.02490764,0.35385341,1.15625269,0.09094068,0.41173044,0.00175312,0.02801665
-2.34417209,1.68359998,0.00207458,0.02638166,0.37084523,1.20723396,0.09104551,0.44490388,0.00177532,0.03028584
-2.33816908,1.77542104,0.00222131,0.02799095,0.38926382,1.26449070,0.09152733,0.47975194,0.00181605,0.03275292
-2.33216608,1.87393204,0.00236514,0.02972873,0.40883886,1.32705984,0.09235239,0.51590515,0.00187316,0.03540446
-2.32616308,1.97778052,0.00250370,0.03158553,0.42929166,1.39396837,0.09348037,0.55295597,0.00194465,0.03822575
-2.32016008,2.08559390,0.00263469,0.03354934,0.45034292,1.46425822,0.09486585,0.59046733,0.00202868,0.04120106
-2.31415708,2.19601229,0.00275596,0.03560587,0.47172036,1.53700920,0.09645989,0.62798250,0.00212361,0.04431392
-2.30815408,2.30771952,0.00286559,0.03773880,0.49316572,1.61135906,0.09821170,0.66503598,0.00222805,0.04754735
-2.30215108,2.41947111,0.00296196,0.03993019,0.51444085,1.68651984,0.10007029,0.70116482,0.00234084,0.05088407
-2.29614807,2.53011796,0.00304381,0.04216072,0.53533264,1.76178977,0.10198602,0.73592026,0.00246108,0.05430669
-2.29014507,2.63862500,0.00311031,0.04441009,0.55565659,1.83656043,0.10391200,0.76887890,0.00258815,0.05779783
-2.28414207,2.74408403,0.00316110,0.04665734,0.57525880,1.91031883,0.10580525,0.79965332,0.00272166,0.06134026
-2.27813907,2.84572055,0.00319630,0.04888111,0.59401645,1.98264460,0.10762760,0.82790141,0.00286143,0.06491698
-2.27213607,2.94289453,0.00321655,0.05105994,0.61183670,2.05320267,0.10934632,0.85333443,0.00300749,0.06851127
-2.26613307,3.03509573,0.00322299,0.05317246,0.62865429,2.12173222,0.11093444,0.87572319,0.00316002,0.07210679
-2.26013007,3.12193420,0.00321721,0.05519760,0.64442795,2.18803261,0.11237078,0.89490247,0.00331932,0.07568763
-2.25412706,3.20312717,0.00320124,0.05711476,0.65913599,2.25194775,0.11363980,0.91077344,0.00348576,0.07923851
-2.24812406,3.27848348,0.00317749,0.05890393,0.67277138,2.31334974,0.11473116,0.92330410,0.00365971,0.08274490
-2.24212106,3.34788701,0.00314867,0.06054590,0.68533673,2.37212335,0.11563924,0.93252792,0.00384153,0.08619328
-2.23611806,3.41128036,0.00311769,0.06202236,0.69683952,2.42815225,0.11636251,0.93854081,0.00403149,0.08957148
-2.23011506,3.46865014,0.00308762,0.06331613,0.70728782,2.48130811,0.11690287,0.94149655,0.00422977,0.09286904
-2.22411206,3.52001479,0.00306158,0.06441138,0.71668695,2.53144323,0.11726512,0.94160108,0.00443638,0.09607765
-2.21810905,3.56541565,0.00304265,0.06529385,0.72503712,2.57838715,0.11745638,0.93910587,0.00465117,0.09919161
-2.21210605,3.60491157,0.00303378,0.06595117,0.73233217,2.62194748,0.11748565,0.93430049,0.00487377,0.10220828
-2.20610305,3.63857723,0.00303773,0.06637318,0.73855954,2.66191448,0.11736354,0.92750490,0.00510364,0.10512850
-2.20010005,3.66650446,0.00305700,0.06655223,0.74370123,2.69806907,0.11710202,0.91906127,0.00533998,0.10795693
-2.19409705,3.68880623,0.00309378,0.06648351,0.74773574,2.73019339,0.11671433,0.90932596,0.00558182,0.11070222
-2.18809405,3.70562204,0.00314990,0.06616535,0.75064066,2.75808297,0.11621489,0.89866128,0.00582796,0.11337705
-2.18209105,3.71712386,0.00322679,0.06559945,0.75239573,2.78155936,0.11561929,0.88742758,0.00607700,0.11599787
-2.17608804,3.72352144,0.00332547,0.06479108,0.75298602,2.80048226,0.11494425,0.87597544,0.00632735,0.11858454
-2.17008504,3.72506597,0.00344654,0.06374908,0.75240506,2.81476001,0.11420750,0.86463809,0.00657727,0.12115953
-2.16408204,3.72205131,0.00359019,0.06248590,0.75065760,2.82435774,0.11342761,0.85372423,0.00682484,0.12374702
-2.15807904,3.71481219,0.00375618,0.06101737,0.74776187,2.82930250,0.11262373,0.84351120,0.00706804,0.12637168
-2.15207604,3.70371917,0.00394384,0.05936244,0.74375115,2.82968516,0.11181515,0.83423871,0.00730469,0.12905730
