energy_ev,total_up,Au_p_up,Au_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.65182591,1.40293995,1.26385915,0.71846593,0.27135189,0.00449102,0.21669564,0.00000000
-5.64582291,1.41719469,1.26561775,0.72969295,0.26886379,0.00462093,0.22005738,0.00000000
-5.63981991,1.42888452,1.26123256,0.73975983,0.26581381,0.00474326,0.22256848,0.00000000
-5.63381691,1.43806440,1.25084067,0.74865780,0.26224525,0.00485767,0.22424039,0.00000000
-5.62781391,1.44486639,1.23471676,0.75641467,0.25821899,0.00496413,0.22510252,0.00000000
-5.62181091,1.44948268,1.21325962,0.76308608,0.25381051,0.00506281,0.22519962,0.00000000
-5.61580790,1.45214634,1.18697433,0.76874561,0.24910635,0.00515407,0.22458861,0.00000000
-5.60980490,1.45311098,1.15645128,0.77347447,0.24420022,0.00523837,0.22333511,0.00000000
-5.60380190,1.45263072,1.12234287,0.77735140,0.23918903,0.00531619,0.22150979,0.00000000
-5.59779890,1.45094155,1.08533923,0.78044357,0.23416898,0.00538797,0.21918480,0.00000000
-5.59179590,1.44824539,1.04614417,0.78279895,0.22923194,0.00545409,0.21643046,0.00000000
-5.58579290,1.44469761,1.00545226,0.78444075,0.22446226,0.00551476,0.21331245,0.00000000
-5.57978989,1.44039874,0.96392829,0.78536409,0.21993412,0.00557008,0.20988952,0.00000000
-5.57378689,1.43539079,0.92218969,0.78553535,0.21570961,0.00561994,0.20621198,0.00000000
-5.56778389,1.42965808,0.88079267,0.78489391,0.21183742,0.00566408,0.20232087,0.00000000
-5.56178089,1.42313249,0.84022227,0.78335624,0.20835223,0.00570210,0.19824792,0.00000000
-5.55577789,1.41570249,0.80088663,0.78082209,0.20527485,0.00573348,0.19401624,0.00000000
-5.54977489,1.40722518,0.76311511,0.77718214,0.20261278,0.00575762,0.18964156,0.00000000
-5.54377189,1.39754059,0.72716024,0.77232663,0.20036144,0.00577392,0.18513408,0.00000000
-5.53776888,1.38648695,0.69320279,0.76615452,0.19850565,0.00578180,0.18050054,0.00000000
-5.53176588,1.37391626,0.66135957,0.75858232,0.19702147,0.00578079,0.17574663,0.00000000
-5.52576288,1.35970902,0.63169317,0.74955233,0.19587823,0.00577053,0.17087935,0.00000000
-5.51975988,1.34378729,0.60422312,0.73903955,0.19504064,0.00575088,0.16590929,0.00000000
-5.51375688,1.32612571,0.57893773,0.72705711,0.19447091,0.00572191,0.16085268,0.00000000
-5.50775388,1.30675975,0.55580613,0.71365989,0.19413094,0.00568395,0.15573313,0.00000000
-5.50175088,1.28579126,0.53478991,0.69894622,0.19398433,0.00563763,0.15058292,0.00000000
-5.49574787,1.26339116,0.51585407,0.68305774,0.19399849,0.00558384,0.14544387,0.00000000
-5.48974487,1.23979952,0.49897682,0.66617748,0.19414651,0.00552377,0.14036775,0.00000000
-5.48374187,1.21532325,0.48415819,0.64852646,0.19440902,0.00545891,0.13541625,0.00000000
-5.47773887,1.19033192,0.47142705,0.63035907,0.19477602,0.00539100,0.13066051,0.00000000
-5.47173587,1.16525191,0.46084660,0.61195748,0.19524840,0.00532206,0.12618026,0.00000000
-5.46573287,1.14055934,0.45251814,0.59362543,0.19583947,0.00525433,0.12206268,0.00000000
-5.45972986,1.11677211,0.44658308,0.57568167,0.19657614,0.00519027,0.11840094,0.00000000
-5.45372686,1.09444106,0.44322307,0.55845321,0.19749984,0.00513249,0.11529249,0.00000000
-5.44772386,1.07414049,0.44265820,0.54226862,0.19866697,0.00508379,0.11283714,0.00000000
-5.44172086,1.05645785,0.44514320,0.52745131,0.20014883,0.00504702,0.11113495,0.00000000
-5.43571786,1.04198268,0.45096144,0.51431303,0.20203097,0.00502511,0.11028395,0.00000000
-5.42971486,1.03129429,0.46041680,0.50314732,0.20441164,0.00502099,0.11037767,0.00000000
-5.42371186,1.02494848,0.47382340,0.49422311,0.20739962,0.00503748,0.11150251,0.00000000
-5.41770885,1.02346278,0.49149312,0.48777827,0.21111097,0.00507730,0.11373498,0.00000000
-5.41170585,1.02730051,0.51372122,0.48401315,0.21566507,0.00514289,0.11713880,0.00000000
-5.40570285,1.03685366,0.54077028,0.48308410,0.22117972,0.00523639,0.12176198,0.00000000
-5.39969985,1.05242503,0.57285287,0.48509721,0.22776561,0.00535948,0.12763380,0.00000000
-5.39369685,1.07421010,0.61011350,0.49010221,0.23552020,0.00551333,0.13476203,0.00000000
-5.38769385,1.10227946,0.65261063,0.49808698,0.24452132,0.00569846,0.14313020,0.00000000
-5.38169085,1.13656254,0.70029937,0.50897284,0.25482075,0.00591465,0.15269532,0.00000000
-5.37568784,1.17683380,0.75301605,0.52261109,0.26643809,0.00616089,0.16338602,0.00000000
-5.36968484,1.22270240,0.81046529,0.53878098,0.27935525,0.00643526,0.17510141,0.00000000
-5.36368184,1.27360637,0.87221076,0.55718978,0.29351201,0.00673497,0.18771064,0.00000000
-5.35767884,1.32881218,0.93767039,0.57747490,0.30880282,0.00705625,0.20105345,0.00000000
-5.35167584,1.38742068,1.00611684,0.59920867,0.32507525,0.00739450,0.21494175,0.00000000
-5.34567284,1.44837964,1.07668374,0.62190559,0.34213038,0.00774426,0.22916225,0.00000000
-5.33966983,1.51050331,1.14837806,0.64503238,0.35972502,0.00809937,0.24348028,0.00000000
-5.33366683,1.57249870,1.22009876,0.66802036,0.37757622,0.00845309,0.25764457,0.00000000
-5.32766383,1.63299809,1.29066120,0.69028017,0.39536762,0.00879832,0.27139318,0.00000000
-5.32166083,1.69059680,1.35882702,0.71121824,0.41275783,0.00912776,0.28446004,0.00000000
-5.31565783,1.74389502,1.42333834,0.73025439,0.42939032,0.00943421,0.29658226,0.00000000
-5.30965483,1.79154196,1.48295521,0.74684004,0.44490466,0.00971080,0.30750769,0.00000000
-5.30365183,1.83228082,1.53649487,0.76047624,0.45894855,0.00995125,0.31700256,0.00000000
-5.29764882,1.86499237,1.58287107,0.77073064,0.47119018,0.01015016,0.32485884,0.00000000
-5.29164582,1.88873541,1.62113196,0.77725276,0.48133038,0.01030324,0.33090099,0.00000000
-5.28564282,1.90278223,1.65049460,0.77978687,0.48911404,0.01040754,0.33499182,0.00000000
-5.27963982,1.90664741,1.67037464,0.77818174,0.49434021,0.01046167,0.33703718,0.00000000
-5.27363682,1.90010859,1.68040963,0.77239696,0.49687043,0.01046591,0.33698920,0.00000000
-5.26763382,1.88321823,1.68047483,0.76250544,0.49663496,0.01042234,0.33484804,0.00000000
-5.26163082,1.85630575,1.67069056,0.74869187,0.49363646,0.01033492,0.33066189,0.00000000
-5.25562781,1.81996999,1.65142083,0.73124739,0.48795107,0.01020941,0.32452532,0.00000000
-5.24962481,1.77506204,1.62326292,0.71056051,0.47972672,0.01005339,0.31657608,0.00000000
-5.24362181,1.72265948,1.58702855,0.68710475,0.46917880,0.00987607,0.30699026,0.00000000
-5.23761881,1.66403284,1.54371713,0.66142349,0.45658331,0.00968818,0.29597637,0.00000000
-5.23161581,1.60060575,1.49448242,0.63411267,0.44226787,0.00950166,0.28376830,0.00000000
-5.22561281,1.53391046,1.44059384,0.60580205,0.42660084,0.00932946,0.27061755,0.00000000
-5.21960980,1.46554032,1.38339421,0.57713568,0.40997919,0.00918520,0.25678518,0.00000000
-5.21360680,1.39710116,1.32425551,0.54875243,0.39281539,0.00908278,0.24253367,0.00000000
-5.20760380,1.33016320,1.26453458,0.52126707,0.37552410,0.00903608,0.22811902,0.00000000
-5.20160080,1.26621526,1.20553046,0.49525280,0.35850898,0.00905849,0.21378351,0.00000000
-5.19559780,1.20662260,1.14844507,0.47122549,0.34215020,0.00916254,0.19974928,0.00000000
-5.18959480,1.15258981,1.09434852,0.44963021,0.32679307,0.00935950,0.18621296,0.00000000
-5.18359180,1.10512956,1.04415044,0.43083042,0.31273823,0.00965894,0.17334151,0.00000000
-5.17758879,1.06503814,0.99857802,0.41509991,0.30023353,0.01006841,0.16126937,0.00000000
-5.17158579,1.03287825,0.95816144,0.40261772,0.28946807,0.01059301,0.15009700,0.00000000
-5.16558279,1.00896908,0.92322697,0.39346599,0.28056830,0.01123517,0.13989064,0.00000000
-5.15957979,0.99338404,0.89389759,0.38763080,0.27359638,0.01199432,0.13068340,0.00000000
-5.15357679,0.98595567,0.87010083,0.38500565,0.26855066,0.01286675,0.12247745,0.00000000
-5.14757379,0.98628744,0.85158331,0.38539762,0.26536827,0.01384549,0.11524711,0.00000000
-5.14157079,0.99377208,0.83793104,0.38853584,0.26392967,0.01492028,0.10894281,0.00000000
-5.13556778,1.00761556,0.82859454,0.39408197,0.26406477,0.01607769,0.10349557,0.00000000
-5.12956478,1.02686620,0.82291774,0.40164245,0.26556060,0.01730128,0.09882187,0.00000000
-5.12356178,1.05044796,0.82016953,0.41078218,0.26817013,0.01857190,0.09482872,0.00000000
-5.11755878,1.07719700,0.81957660,0.42103913,0.27162187,0.01986816,0.09141873,0.00000000
-5.11155578,1.10590060,0.82035666,0.43193971,0.27563012,0.02116689,0.08849494,0.00000000
-5.10555278,1.13533737,0.82175073,0.44301432,0.27990532,0.02244378,0.08596538,0.00000000
-5.09954977,1.16431764,0.82305371,0.45381283,0.28416443,0.02367406,0.08374719,0.00000000
-5.09354677,1.19172305,0.82364218,0.46391941,0.28814080,0.02483330,0.08177015,0.00000000
-5.08754377,1.21654407,0.82299876,0.47296646,0.29159349,0.02589813,0.07997968,0.00000000
-5.08154077,1.23791452,0.82073252,0.48064721,0.29431550,0.02684706,0.07833910,0.00000000
-5.07553777,1.25514202,0.81659490,0.48672657,0.29614103,0.02766125,0.07683132,0.00000000
-5.06953477,1.26773338,0.81049093,0.49104987,0.29695128,0.02832519,0.07545979,0.00000000
-5.06353177,1.27541417,0.80248569,0.49354938,0.29667879,0.02882732,0.07424893,0.00000000
-5.05752876,1.27814177,0.79280591,0.49424815,0.29531020,0.02916054,0.07324384,0.00000000
-5.05152576,1.27611146,0.78183701,0.49326113,0.29288743,0.02932251,0.07250950,0.00000000
-5.04552276,1.26975516,0.77011571,0.49079352,0.28950717,0.02931590,0.07212951,0.00000000
-5.03951976,1.25973294,0.75831865,0.48713618,0.28531876,0.02914836,0.07220433,0.00000000
-5.03351676,1.24691724,0.74724734,0.48265837,0.28052066,0.02883238,0.07284907,0.00000000
-5.02751376,1.23237044,0.73780992,0.47779785,0.27535544,0.02838494,0.07419099,0.00000000
-5.02151076,1.21731613,0.73100026,0.47304861,0.27010359,0.02782701,0.07636662,0.00000000
-5.01550775,1.20310511,0.72787467,0.46894659,0.26507633,0.02718296,0.07951863,0.00000000
-5.00950475,1.19117689,0.72952690,0.46605371,0.26060754,0.02647969,0.08379238,0.00000000
-5.00350175,1.18301783,0.73706178,0.46494067,0.25704506,0.02574587,0.08933231,0.00000000
-4.99749875,1.18011718,0.75156790,0.46616903,0.25474160,0.02501100,0.09627813,0.00000000
-4.99149575,1.18392206,0.77408977,0.47027297,0.25404544,0.02430442,0.10476081,0.00000000
-4.98549275,1.19579281,0.80559992,0.47774145,0.25529113,0.02365445,0.11489856,0.00000000
-4.97948974,1.21695978,0.84697134,0.48900103,0.25879031,0.02308745,0.12679269,0.00000000
-4.97348674,1.24848287,0.89895061,0.50440013,0.26482302,0.02262701,0.14052354,0.00000000
-4.96748374,1.29121476,0.96213235,0.52419502,0.27362937,0.02229323,0.15614658,0.00000000
-4.96148074,1.34576906,1.03693533,0.54853814,0.28540199,0.02210214,0.17368863,0.00000000
-4.95547774,1.41249405,1.12358091,0.57746908,0.30027926,0.02206518,0.19314454,0.00000000
-4.94947474,1.49145304,1.22207440,0.61090863,0.31833945,0.02218895,0.21447427,0.00000000
-4.94347174,1.58241175,1.33218983,0.64865609,0.33959604,0.02247501,0.23760060,0.00000000
-4.93746873,1.68483339,1.45345909,0.69039018,0.36399415,0.02291988,0.26240760,0.00000000
-4.93146573,1.79788168,1.58516576,0.73567350,0.39140844,0.02351520,0.28873993,0.00000000
-4.92546273,1.92043204,1.72634456,0.78396068,0.42164237,0.02424803,0.31640317,0.00000000
-4.91945973,2.05109079,1.87578686,0.83460996,0.45442918,0.02510127,0.34516523,0.00000000
-4.91345673,2.18822228,2.03205270,0.88689808,0.48943452,0.02605420,0.37475891,0.00000000
-4.90745373,2.32998345,2.19348975,0.94003815,0.52626085,0.02708317,0.40488571,0.00000000
-4.90145073,2.47436505,2.35825924,0.99319984,0.56445378,0.02816228,0.43522070,0.00000000
-4.89544772,2.61923875,2.52436883,1.04553162,0.60351009,0.02926417,0.46541872,0.00000000
-4.88944472,2.76240896,2.68971193,1.09618404,0.64288768,0.03036088,0.49512140,0.00000000
-4.88344172,2.90166802,2.85211284,1.14433362,0.68201705,0.03142463,0.52396526,0.00000000
-4.87743872,3.03485312,3.00937677,1.18920633,0.72031426,0.03242863,0.55159029,0.00000000
-4.87143572,3.15990347,3.15934323,1.23009990,0.75719500,0.03334786,0.57764907,0.00000000
-4.86543272,3.27491569,3.29994144,1.26640422,0.79208948,0.03415975,0.60181594,0.00000000
-4.85942971,3.37819566,3.42924565,1.29761893,0.82445760,0.03484482,0.62379594,0.00000000
-4.85342671,3.46830487,3.54552865,1.32336757,0.85380392,0.03538713,0.64333323,0.00000000
-4.84742371,3.54409967,3.64731096,1.34340771,0.87969194,0.03577470,0.66021856,0.00000000
-4.84142071,3.60476154,3.73340401,1.35763653,0.90175700,0.03599975,0.67429543,0.00000000
-4.83541771,3.64981727,3.80294488,1.36609164,0.91971734,0.03605878,0.68546475,0.00000000
-4.82941471,3.67914785,3.85542118,1.36894700,0.93338271,0.03595258,0.69368759,0.00000000
-4.82341171,3.69298552,3.89068428,1.36650399,0.94266009,0.03568600,0.69898599,0.00000000
-4.81740870,3.69189876,3.90895013,1.35917801,0.94755617,0.03526764,0.70144144,0.00000000
-4.81140570,3.67676550,3.91078708,1.34748096,0.94817633,0.03470947,0.70119142,0.00000000
-4.80540270,3.64873559,3.89709080,1.33200045,0.94472005,0.03402625,0.69842361,0.00000000
-4.79939970,3.60918352,3.86904702,1.31337633,0.93747281,0.03323492,0.69336837,0.00000000
-4.79339670,3.55965355,3.82808351,1.29227571,0.92679483,0.03235395,0.68628947,0.00000000
-4.78739370,3.50179918,3.77581309,1.26936730,0.91310683,0.03140265,0.67747365,0.00000000
-4.78139070,3.43731965,3.71397023,1.24529625,0.89687371,0.03040045,0.66721929,0.00000000
-4.77538769,3.36789606,3.64434398,1.22066055,0.87858657,0.02936624,0.65582490,0.00000000
-4.76938469,3.29512991,3.56871017,1.19598988,0.85874398,0.02831777,0.64357770,0.00000000
-4.76338169,3.22048683,3.48876627,1.17172788,0.83783339,0.02727109,0.63074311,0.00000000
-4.75737869,3.14524778,3.40607159,1.14821860,0.81631341,0.02624011,0.61755542,0.00000000
-4.75137569,3.07047009,3.32199596,1.12569755,0.79459789,0.02523629,0.60421020,0.00000000
-4.74537269,2.99695968,3.23767884,1.10428780,0.77304240,0.02426838,0.59085879,0.00000000
-4.73936968,2.92525588,3.15400099,1.08400120,0.75193387,0.02334238,0.57760508,0.00000000
-4.73336668,2.85562896,3.07156952,1.06474445,0.73148364,0.02246158,0.56450479,0.00000000
-4.72736368,2.78809050,2.99071688,1.04632982,0.71182433,0.02162664,0.55156708,0.00000000
-4.72136068,2.72241546,2.91151327,1.02848983,0.69301047,0.02083592,0.53875856,0.00000000
-4.71535768,2.65817469,2.83379156,1.01089500,0.67502278,0.02008579,0.52600922,0.00000000
-4.70935468,2.59477600,2.75718279,0.99317404,0.65777579,0.01937104,0.51322013,0.00000000
-4.70335168,2.53151125,2.68116012,0.97493518,0.64112823,0.01868531,0.50027225,0.00000000
-4.69734867,2.46760708,2.60508851,0.95578772,0.62489560,0.01802159,0.48703594,0.00000000
-4.69134567,2.40227654,2.52827735,0.93536284,0.60886422,0.01737267,0.47338073,0.00000000
-4.68534267,2.33476894,2.45003300,0.91333257,0.59280588,0.01673159,0.45918454,0.00000000
-4.67933967,2.26441560,2.36970857,0.88942618,0.57649244,0.01609206,0.44434226,0.00000000
-4.67333667,2.19066931,2.28674841,0.86344339,0.55970954,0.01544875,0.42877291,0.00000000
-4.66733367,2.11313585,2.20072522,0.83526370,0.54226879,0.01479764,0.41242526,0.00000000
-4.66133067,2.03159648,2.11136824,0.80485185,0.52401801,0.01413616,0.39528166,0.00000000
-4.65532766,1.94602069,2.01858155,0.77225917,0.50484898,0.01346334,0.37735991,0.00000000
-4.64932466,1.85656923,1.92245218,0.73762100,0.48470247,0.01277985,0.35871321,0.00000000
-4.64332166,1.76358785,1.82324814,0.70115066,0.46357066,0.01208795,0.33942836,0.00000000
-4.63731866,1.66759275,1.72140728,0.66313030,0.44149675,0.01139143,0.31962225,0.00000000
-4.63131566,1.56924884,1.61751817,0.62389933,0.41857221,0.01069547,0.29943716,0.00000000
-4.62531266,1.46934278,1.51229453,0.58384122,0.39493182,0.01000641,0.27903503,0.00000000
-4.61930965,1.36875210,1.40654507,0.54336923,0.37074711,0.00933162,0.25859104,0.00000000
-4.61330665,1.26841256,1.30114073,0.50291194,0.34621843,0.00867922,0.23828711,0.00000000
-4.60730365,1.16928530,1.19698107,0.46289922,0.32156640,0.00805789,0.21830538,0.00000000
-4.60130065,1.07232542,1.09496169,0.42374920,0.29702309,0.00747666,0.19882217,0.00000000
-4.59529765,0.97845335,0.99594431,0.38585679,0.27282338,0.00694471,0.18000266,0.00000000
-4.58929465,0.88853000,0.90073052,0.34958399,0.24919704,0.00647118,0.16199650,0.00000000
-4.58329165,0.80333660,0.81004048,0.31525244,0.22636166,0.00606504,0.14493436,0.00000000
-4.57728864,0.72355940,0.72449684,0.28313797,0.20451687,0.00573495,0.12892575,0.00000000
-4.57128564,0.64977949,0.64461433,0.25346745,0.18383984,0.00548912,0.11405784,0.00000000
-4.56528264,0.58246750,0.57079478,0.22641757,0.16448224,0.00533524,0.10039537,0.00000000
-4.55927964,0.52198268,0.50332726,0.20211540,0.14656857,0.00528035,0.08798153,0.00000000
-4.55327664,0.46857576,0.44239273,0.18064040,0.13019577,0.00533077,0.07683962,0.00000000
-4.54727364,0.42239483,0.38807234,0.16202763,0.11543395,0.00549194,0.06697531,0.00000000
-4.54127064,0.38349338,0.34035859,0.14627168,0.10232813,0.00576838,0.05837942,0.00000000
-4.53526763,0.35183971,0.29916841,0.13333112,0.09090063,0.00616351,0.05103084,0.00000000
-4.52926463,0.32732695,0.26435709,0.12313301,0.08115388,0.00667948,0.04489957,0.00000000
-4.52326163,0.30978292,0.23573242,0.11557738,0.07307364,0.00731708,0.03994966,0.00000000
-4.51725863,0.29897933,0.21306818,0.11054135,0.06663202,0.00807554,0.03614186,0.00000000
-4.51125563,0.29463997,0.19611627,0.10788283,0.06179050,0.00895234,0.03343592,0.00000000
-4.50525263,0.29644749,0.18461718,0.10744364,0.05850257,0.00994309,0.03179242,0.00000000
-4.49924962,0.30404888,0.17830830,0.10905218,0.05671585,0.01104136,0.03117409,0.00000000
-4.49324662,0.31705949,0.17693001,0.11252552,0.05637381,0.01223861,0.03154657,0.00000000
-4.48724362,0.33506596,0.18022946,0.11767116,0.05741683,0.01352411,0.03287864,0.00000000
-4.48124062,0.35762822,0.18796217,0.12428849,0.05978279,0.01488490,0.03514190,0.00000000
-4.47523762,0.38428100,0.19989171,0.13217010,0.06340709,0.01630594,0.03831004,0.00000000
-4.46923462,0.41453517,0.21578764,0.14110318,0.06822233,0.01777019,0.04235764,0.00000000
-4.46323162,0.44787940,0.23542232,0.15087102,0.07415756,0.01925885,0.04725874,0.00000000
-4.45722861,0.48378249,0.25856682,0.16125485,0.08113740,0.02075169,0.05298518,0.00000000
-4.45122561,0.52169668,0.28498656,0.17203610,0.08908110,0.02222743,0.05950487,0.00000000
-4.44522261,0.56106236,0.31443706,0.18299907,0.09790163,0.02366420,0.06678005,0.00000000
-4.43921961,0.60131413,0.34666040,0.19393417,0.10750502,0.02504013,0.07476577,0.00000000
-4.43321661,0.64188855,0.38138265,0.20464162,0.11778995,0.02633387,0.08340859,0.00000000
-4.42721361,0.68223340,0.41831283,0.21493552,0.12864793,0.02752525,0.09264568,0.00000000
-4.42121061,0.72181839,0.45714362,0.22464835,0.13996387,0.02859592,0.10240436,0.00000000
-4.41520760,0.76014704,0.49755398,0.23363553,0.15161727,0.02952992,0.11260221,0.00000000
-4.40920460,0.79676941,0.53921393,0.24178008,0.16348406,0.03031431,0.12314774,0.00000000
-4.40320160,0.83129528,0.58179136,0.24899706,0.17543896,0.03093968,0.13394167,0.00000000
-4.39719860,0.86340714,0.62496066,0.25523760,0.18735838,0.03140058,0.14487883,0.00000000
-4.39119560,0.89287262,0.66841305,0.26049235,0.19912379,0.03169583,0.15585060,0.00000000
-4.38519260,0.91955554,0.71186805,0.26479405,0.21062533,0.03182880,0.16674779,0.00000000
-4.37918959,0.94342509,0.75508546,0.26821912,0.22176559,0.03180743,0.17746391,0.00000000
-4.37318659,0.96456242,0.79787737,0.27088796,0.23246330,0.03164420,0.18789864,0.00000000
-4.36718359,0.98316424,0.84011926,0.27296396,0.24265678,0.03135591,0.19796136,0.00000000
-4.36118059,0.99954258,0.88175949,0.27465093,0.25230686,0.03096334,0.20757451,0.00000000
-4.35517759,1.01412076,0.92282623,0.27618907,0.26139914,0.03049074,0.21667667,0.00000000
-4.34917459,1.02742475,0.96343121,0.27784931,0.26994528,0.02996522,0.22522502,0.00000000
-4.34317159,1.04007030,1.00376948,0.27992613,0.27798329,0.02941597,0.23319717,0.00000000
-4.33716858,1.05274546,1.04411467,0.28272903,0.28557655,0.02887352,0.24059212,0.00000000
-4.33116558,1.06618898,1.08480942,0.28657269,0.29281166,0.02836872,0.24743017,0.00000000
-4.32516258,1.08116500,1.12625094,0.29176615,0.29979492,0.02793188,0.25375193,0.00000000
-4.31915958,1.09843460,1.16887182,0.29860135,0.30664770,0.02759174,0.25961608,0.00000000
-4.31315658,1.11872532,1.21311667,0.30734131,0.31350067,0.02737454,0.26509632,0.00000000
-4.30715358,1.14269947,1.25941534,0.31820842,0.32048726,0.02730314,0.27027729,0.00000000
