energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.72836418,3.44109075,-3.44116290,0.00128526,-0.00128516,0.13426296,-0.13424277,0.22286209,-0.22284801,1.36032417,-1.36060875,0.81549527,-0.81545756,1.64159063,-1.64145947,0.00818018,-0.00818035,0.20286450,-0.20281594
-2.72236118,3.41469913,-3.41479722,0.00124897,-0.00124885,0.12465599,-0.12463699,0.21496684,-0.21495412,1.35684864,-1.35715401,0.79636511,-0.79632994,1.65155482,-1.65142326,0.00799248,-0.00799267,0.19038466,-0.19034198
-2.71635818,3.39483479,-3.39495922,0.00120809,-0.00120796,0.11541598,-0.11539838,0.20734898,-0.20733775,1.35600444,-1.35633007,0.77747369,-0.77744119,1.66461455,-1.66448348,0.00779648,-0.00779670,0.17924673,-0.17920948
-2.71035518,3.38216875,-3.38231891,0.00116342,-0.00116327,0.10664107,-0.10662503,0.20008756,-0.20007786,1.35794516,-1.35828971,0.75908807,-0.75905835,1.68111632,-1.68098651,0.00759533,-0.00759559,0.16939645,-0.16936413
-2.70435218,3.37715117,-3.37732554,0.00111574,-0.00111558,0.09841610,-0.09840176,0.19324376,-0.19323554,1.36272054,-1.36308194,0.74146575,-0.74143892,1.70130267,-1.70117480,0.00739212,-0.00739240,0.16077119,-0.16074326
-2.69834917,3.37999651,-3.38019274,0.00106588,-0.00106570,0.09081188,-0.09079935,0.18686092,-0.18685405,1.37027951,-1.37065505,0.72484803,-0.72482421,1.72529479,-1.72516940,0.00718980,-0.00719011,0.15330159,-0.15327750
-2.69234617,3.39067753,-3.39089255,0.00101462,-0.00101443,0.08388476,-0.08387411,0.18096539,-0.18095968,1.38047710,-1.38086354,0.70945396,-0.70943325,1.75307976,-1.75295726,0.00699115,-0.00699149,0.14691302,-0.14689223
-2.68634317,3.40892848,-3.40915864,0.00096272,-0.00096252,0.07767657,-0.07766784,0.17556786,-0.17556306,1.39308485,-1.39347851,0.69547507,-0.69545760,1.78450355,-1.78438422,0.00679877,-0.00679912,0.14152683,-0.14150881
-2.68034017,3.43425743,-3.43449867,0.00091089,-0.00091069,0.07221492,-0.07220813,0.17066522,-0.17066105,1.40780401,-1.40820098,0.68307106,-0.68305694,1.81927015,-1.81915414,0.00661500,-0.00661537,0.13706153,-0.13704577
-2.67433717,3.46596719,-3.46621523,0.00085977,-0.00085957,0.06751365,-0.06750878,0.16624278,-0.16623896,1.42428113,-1.42467735,0.67236645,-0.67235577,1.85694729,-1.85683464,0.00644199,-0.00644237,0.13343379,-0.13341982
-2.66833417,3.50318408,-3.50343455,0.00080996,-0.00080975,0.06357351,-0.06357052,0.16227676,-0.16227299,1.44212492,-1.44251637,0.66344831,-0.66344118,1.89697859,-1.89686923,0.00628168,-0.00628207,0.13055944,-0.13054686
-2.66233117,3.54489310,-3.54514175,0.00076195,-0.00076174,0.06038298,-0.06038182,0.15873679,-0.15873279,1.46092387,-1.46130669,0.65636517,-0.65636167,1.93870171,-1.93859549,0.00613583,-0.00613624,0.12835449,-0.12834293
-2.65632816,3.58997818,-3.59022099,0.00071618,-0.00071598,0.05791923,-0.05791979,0.15558847,-0.15558401,1.48026371,-1.48063432,0.65112689,-0.65112706,1.98137186,-1.98126858,0.00600610,-0.00600651,0.12673609,-0.12672524
-2.65032516,3.63726550,-3.63749887,0.00067302,-0.00067282,0.05614904,-0.05615121,0.15279577,-0.15279066,1.49974391,-1.50009913,0.64770558,-0.64770942,2.02418943,-2.02408885,0.00589402,-0.00589445,0.12562353,-0.12561315
-2.64432216,3.68556822,-3.68578903,0.00063275,-0.00063256,0.05502993,-0.05503358,0.15032321,-0.15031730,1.51899278,-1.51932989,0.64603747,-0.64604494,2.06633056,-2.06623245,0.00580112,-0.00580156,0.12493927,-0.12492919
-2.63831916,3.73373047,-3.73393619,0.00059560,-0.00059542,0.05451120,-0.05451618,0.14813773,-0.14813095,1.53768039,-1.53799721,0.64602562,-0.64603659,2.10697908,-2.10688323,0.00572890,-0.00572936,0.12460998,-0.12460008
-2.63231616,3.78066886,-3.78085761,0.00056174,-0.00056157,0.05453514,-0.05454127,0.14621027,-0.14620261,1.55552906,-1.55582401,0.64754324,-0.64755752,2.14535823,-2.14526447,0.00567889,-0.00567939,0.12456756,-0.12455778
-2.62631316,3.82540970,-3.82558028,0.00053129,-0.00053113,0.05503815,-0.05504526,0.14451692,-0.14450845,1.57232114,-1.57259321,0.65043766,-0.65045498,2.18076057,-2.18066881,0.00565270,-0.00565325,0.12475010,-0.12474044
-2.62031016,3.86712054,-3.86727243,0.00050432,-0.00050417,0.05595202,-0.05595991,0.14303977,-0.14303059,1.58790394,-1.58815272,0.65453468,-0.65455469,2.21257468,-2.21248492,0.00565196,-0.00565256,0.12510286,-0.12509338
-2.61430715,3.90513479,-3.90526814,0.00048087,-0.00048074,0.05720522,-0.05721369,0.14176732,-0.14175763,1.60219183,-1.60241746,0.65964317,-0.65966542,2.24030722,-2.24021955,0.00567834,-0.00567902,0.12557911,-0.12556991
-2.60830415,3.93896877,-3.93908435,0.00046096,-0.00046084,0.05872419,-0.05873303,0.14069465,-0.14068467,1.61516571,-1.61536887,0.66555983,-0.66558380,2.26359952,-2.26351413,0.00573351,-0.00573429,0.12614082,-0.12613204
-2.60230115,3.96833066,-3.96842981,0.00044458,-0.00044447,0.06043475,-0.06044375,0.13982318,-0.13981320,1.62687007,-1.62705193,0.67207399,-0.67209906,2.28223786,-2.28215504,0.00581913,-0.00582001,0.12675932,-0.12675115
-2.59629815,3.99312148,-3.99320607,0.00043171,-0.00043161,0.06226346,-0.06227243,0.13916031,-0.13915065,1.63740795,-1.63757010,0.67897219,-0.67899770,2.29615732,-2.29607747,0.00593670,-0.00593771,0.12741566,-0.12740830
-2.59029515,4.01342850,-4.01350084,0.00042232,-0.00042223,0.06413905,-0.06414778,0.13871873,-0.13870974,1.64693423,-1.64707861,0.68604271,-0.68606795,2.30543910,-2.30536269,0.00608755,-0.00608871,0.12810086,-0.12809457
-2.58429215,4.02951178,-4.02957451,0.00041636,-0.00041629,0.06599375,-0.06600206,0.13851565,-0.13850770,1.65564753,-1.65577640,0.69307974,-0.69310393,2.31030189,-2.31022947,0.00627275,-0.00627406,0.12881596,-0.12881098
-2.57828914,4.04178483,-4.04184089,0.00041381,-0.00041375,0.06776462,-0.06777233,0.13857187,-0.13856533,1.66378118,-1.66389704,0.69988714,-0.69990953,2.31108801,-2.31102019,0.00649299,-0.00649448,0.12957171,-0.12956832
-2.57228614,4.05079072,-4.05084322,0.00041461,-0.00041457,0.06939475,-0.06940169,0.13891075,-0.13890600,1.67159360,-1.67169911,0.70628197,-0.70630177,2.30824530,-2.30818273,0.00674853,-0.00675019,0.13038818,-0.13038666
-2.56628314,4.05717479,-4.05722697,0.00041872,-0.00041869,0.07083430,-0.07084037,0.13955714,-0.13955454,1.67935835,-1.67945627,0.71209738,-0.71211386,2.30230601,-2.30224935,0.00703908,-0.00704092,0.13129400,-0.13129461
-2.56028014,4.06165544,-4.06171054,0.00042609,-0.00042607,0.07204146,-0.07204653,0.14053627,-0.14053615,1.68735408,-1.68744721,0.71718525,-0.71719770,2.29386390,-2.29381382,0.00736380,-0.00736582,0.13232533,-0.13232837
-2.55427714,4.06499415,-4.06505533,0.00043666,-0.00043665,0.07298304,-0.07298703,0.14187257,-0.14187526,1.69585469,-1.69594579,0.72141817,-0.72142596,2.28355085,-2.28350797,0.00772118,-0.00772338,0.13352469,-0.13353040
-2.54827414,4.06796601,-4.06803628,0.00045036,-0.00045037,0.07363497,-0.07363783,0.14358855,-0.14359432,1.70511967,-1.70521139,0.72469104,-0.72469360,2.27201411,-2.27197903,0.00810909,-0.00811145,0.13493936,-0.13494799
-2.54227114,4.07133163,-4.07141373,0.00046712,-0.00046714,0.07398242,-0.07398411,0.14570359,-0.14571265,1.71538489,-1.71547971,0.72692212,-0.72691900,2.25989525,-2.25986848,0.00852471,-0.00852723,0.13661972,-0.13663147
-2.53626813,4.07581128,-4.07590761,0.00048685,-0.00048688,0.07401973,-0.07402024,0.14823279,-0.14824532,1.72685388,-1.72695400,0.72805361,-0.72804445,2.24781146,-2.24779344,0.00896460,-0.00896724,0.13861723,-0.13863229
-2.53026513,4.08206178,-4.08217430,0.00050944,-0.00050947,0.07375001,-0.07374936,0.15118584,-0.15120193,1.73968960,-1.73979689,0.72805169,-0.72803625,2.23633986,-2.23633093,0.00942473,-0.00942747,0.14098238,-0.14100087
-2.52426213,4.09065650,-4.09078661,0.00053475,-0.00053480,0.07318451,-0.07318276,0.15456588,-0.15458555,1.75400691,-1.75412282,0.72690609,-0.72688422,2.22600499,-2.22600536,0.00990052,-0.00990333,0.14376240,-0.14378440
-2.51825913,4.10206860,-4.10221707,0.00056265,-0.00056270,0.07234181,-0.07233899,0.15836850,-0.15839170,1.76986585,-1.76999133,0.72462911,-0.72460081,2.21726948,-2.21727923,0.01038699,-0.01038983,0.14699898,-0.14702450
-2.51225613,4.11665760,-4.11682450,0.00059295,-0.00059300,0.07124667,-0.07124287,0.16258077,-0.16260735,1.78726581,-1.78740124,0.72125427,-0.72121962,2.21052768,-2.21054675,0.01087880,-0.01088163,0.15072596,-0.15075495
-2.50625313,4.13465927,-4.13484386,0.00062544,-0.00062551,0.06992889,-0.06992419,0.16718046,-0.16721017,1.80614088,-1.80628602,0.71683437,-0.71679357,2.20610203,-2.20613017,0.01137039,-0.01137316,0.15496717,-0.15499948
-2.50025013,4.15617857,-4.15637927,0.00065991,-0.00065998,0.06842200,-0.06841649,0.17213541,-0.17216792,1.82635661,-1.82651055,0.71143929,-0.71139263,2.20424140,-2.20427821,0.01185610,-0.01185877,0.15973434,-0.15976976
-2.49424712,4.18118573,-4.18140008,0.00069610,-0.00069616,0.06676187,-0.06675564,0.17740317,-0.17743804,1.84770839,-1.84786953,0.70515337,-0.70510120,2.20512121,-2.20516610,0.01233027,-0.01233280,0.16502538,-0.16506360
-2.48824412,4.20951539,-4.20974004,0.00073372,-0.00073379,0.06498539,-0.06497854,0.18293089,-0.18296759,1.86992183,-1.87008788,0.69807254,-0.69801528,2.20884461,-2.20889680,0.01278739,-0.01278973,0.17082293,-0.17086355
-2.48224112,4.24086869,-4.24109945,0.00077248,-0.00077254,0.06312919,-0.06312181,0.18865554,-0.18869346,1.89265533,-1.89282331,0.69030133,-0.69023947,2.21544447,-2.21550300,0.01322217,-0.01322428,0.17709340,-0.17713593
-2.47623812,4.27481862,-4.27505048,0.00081204,-0.00081209,0.06122846,-0.06122062,0.19450454,-0.19454299,1.91550511,-1.91567143,0.68194979,-0.68188383,2.22488582,-2.22494953,0.01362967,-0.01363149,0.18378651,-0.18383037
-2.47023512,4.31081845,-4.31104573,0.00085206,-0.00085211,0.05931590,-0.05930768,0.20039669,-0.20043491,1.93801285,-1.93817344,0.67313052,-0.67306101,2.23706857,-2.23713614,0.01400534,-0.01400684,0.19083533,-0.19087987
-2.46423212,4.34821372,-4.34843021,0.00089219,-0.00089222,0.05742090,-0.05741236,0.20624358,-0.20628077,1.95967608,-1.95982643,0.66395591,-0.66388338,2.25183066,-2.25190061,0.01434513,-0.01434629,0.19815703,-0.19820152
-2.45822911,4.38625764,-4.38645675,0.00093204,-0.00093206,0.05556885,-0.05556005,0.21195129,-0.21198662,1.97996112,-1.98009649,0.65453567,-0.65446067,2.26895159,-2.26902232,0.01464554,-0.01464631,0.20565420,-0.20569788
-2.45222611,4.42413006,-4.42430506,0.00097124,-0.00097124,0.05378073,-0.05377171,0.21742254,-0.21745517,1.99831846,-1.99843405,0.64497485,-0.64489793,2.28815669,-2.28822650,0.01490362,-0.01490398,0.21321679,-0.21325883
-2.44622311,4.46095993,-4.46110421,0.00100941,-0.00100939,0.05207282,-0.05206362,0.22255902,-0.22258814,2.01420031,-2.01429144,0.63537241,-0.63529408,2.30912234,-2.30918948,0.01511702,-0.01511695,0.22072459,-0.22076418
-2.44022011,4.49585093,-4.49595822,0.00104616,-0.00104612,0.05045672,-0.05044736,0.22726407,-0.22728891,2.02707954,-2.02714187,0.62582032,-0.62574109,2.33148242,-2.33154514,0.01528399,-0.01528347,0.22805035,-0.22808666
-2.43421711,4.52790977,-4.52797448,0.00108112,-0.00108105,0.04893943,-0.04892992,0.23144535,-0.23146521,2.03646971,-2.03649943,0.61640335,-0.61632371,2.35483631,-2.35489291,0.01540335,-0.01540238,0.23506313,-0.23509539
-2.42821411,4.55627656,-4.55629399,0.00111391,-0.00111382,0.04752367,-0.04751404,0.23501765,-0.23503192,2.04194506,-2.04193914,0.60719945,-0.60711987,2.37875837,-2.37880728,0.01547453,-0.01547310,0.24163215,-0.24165962
-2.42221111,4.58015612,-4.58012274,0.00114420,-0.00114408,0.04620831,-0.04619858,0.23790558,-0.23791377,2.04315990,-2.04311624,0.59828066,-0.59820157,2.40280912,-2.40284893,0.01549747,-0.01549561,0.24763069,-0.24765272
-2.41620810,4.59884923,-4.59876291,0.00117163,-0.00117149,0.04498892,-0.04497909,0.24004603,-0.24004778,2.03986621,-2.03978382,0.58971442,-0.58963629,2.42654773,-2.42657725,0.01547266,-0.01547037,0.25294004,-0.25295609
-2.41020510,4.61178239,-4.61164257,0.00119591,-0.00119574,0.04385829,-0.04384840,0.24139034,-0.24138545,2.03192883,-2.03180795,0.58156529,-0.58148853,2.44954555,-2.44956389,0.01540105,-0.01539835,0.25745337,-0.25746302
-2.40420210,4.61853474,-4.61834257,0.00121674,-0.00121655,0.04280718,-0.04279724,0.24190612,-0.24189454,2.01933716,-2.01917936,0.57389666,-0.57382169,2.47140026,-2.47140683,0.01528404,-0.01528096,0.26107930,-0.26108226
-2.39819910,4.61886081,-4.61861921,0.00123387,-0.00123366,0.04182486,-0.04181490,0.24157845,-0.24156029,2.00221277,-2.00202097,0.56677244,-0.56669969,2.49174978,-2.49174435,0.01512345,-0.01512002,0.26374501,-0.26374115
-2.39219610,4.61270753,-4.61242120,0.00124709,-0.00124687,0.04089982,-0.04088988,0.24041063,-0.24038617,1.98081231,-1.98059078,0.56025858,-0.56018845,2.51028544,-2.51026816,0.01492144,-0.01491772,0.26539891,-0.26538825
-2.38619310,4.60022476,-4.59990009,0.00125621,-0.00125598,0.04002037,-0.04001048,0.23842429,-0.23839396,1.95552544,-1.95527972,0.55442402,-0.55435692,2.52676354,-2.52673491,0.01468054,-0.01467656,0.26601254,-0.26599529
-2.38019010,4.58176809,-4.58141302,0.00126111,-0.00126086,0.03917515,-0.03916538,0.23565889,-0.23562325,1.92686755,-1.92660433,0.54934120,-0.54927751,2.54101457,-2.54097543,0.01440356,-0.01439937,0.26558189,-0.26555839
-2.37418709,4.55789379,-4.55751760,0.00126169,-0.00126143,0.03835370,-0.03834411,0.23217062,-0.23213036,1.89546743,-1.89519437,0.54508582,-0.54502593,2.55294957,-2.55290110,0.01409359,-0.01408924,0.26412781,-0.26409858
-2.36818409,4.52934555,-4.52895859,0.00125791,-0.00125765,0.03754688,-0.03753751,0.22803076,-0.22798669,1.86205039,-1.86177590,0.54173596,-0.54168023,2.56256317,-2.56250678,0.01375397,-0.01374953,0.26169580,-0.26166149
-2.36218109,4.49703362,-4.49664698,0.00124979,-0.00124953,0.03674718,-0.03673812,0.22332358,-0.22327656,1.82741725,-1.82715028,0.53937045,-0.53931919,2.56993293,-2.56987024,0.01338829,-0.01338380,0.25835492,-0.25831630
-2.35617809,4.46200700,-4.46163215,0.00123740,-0.00123714,0.03594911,-0.03594041,0.21814378,-0.21809472,1.79242025,-1.79216996,0.53806668,-0.53802018,2.57521521,-2.57514796,0.01300032,-0.01299584,0.25419606,-0.25415403
-2.35017509,4.42542002,-4.42506841,0.00122086,-0.00122061,0.03514934,-0.03514109,0.21259372,-0.21254356,1.75793673,-1.75771221,0.53789796,-0.53785644,2.57863765,-2.57856762,0.01259406,-0.01258964,0.24932964,-0.24928517
-2.34417209,4.38849482,-4.38817753,0.00120036,-0.00120013,0.03434690,-0.03433916,0.20678040,-0.20673005,1.72484173,-1.72465173,0.53893056,-0.53889419,2.58048879,-2.58041772,0.01217368,-0.01216937,0.24388268,-0.24383682
-2.33816908,4.35248161,-4.35220893,0.00117615,-0.00117593,0.03354327,-0.03353611,0.20081242,-0.20076278,1.69398079,-1.69383339,0.54122081,-0.54118968,2.58110555,-2.58103505,0.01174353,-0.01173938,0.23799560,-0.23794943
-2.33216608,4.31861863,-4.31839974,0.00114853,-0.00114833,0.03274236,-0.03273584,0.19479704,-0.19474892,1.66614389,-1.66604627,0.54481240,-0.54478653,2.58085939,-2.58079088,0.01130813,-0.01130418,0.23181869,-0.23177329
-2.32616308,4.28809385,-4.28793651,0.00111785,-0.00111767,0.03195050,-0.03194468,0.18883734,-0.18879147,1.64204193,-1.64200012,0.54973410,-0.54971342,2.58014208,-2.58007672,0.01087216,-0.01086845,0.22550843,-0.22546488
-2.32016008,4.26201022,-4.26192052,0.00108451,-0.00108436,0.03117633,-0.03117126,0.18302969,-0.18298671,1.62228642,-1.62230508,0.55599828,-0.55598264,2.57935205,-2.57929071,0.01044043,-0.01043699,0.21922383,-0.21918319
-2.31415708,4.24135618,-4.24133833,0.00104898,-0.00104885,0.03043064,-0.03042635,0.17746160,-0.17742201,1.60737337,-1.60745567,0.56360026,-0.56358943,2.57888217,-2.57882539,0.01001789,-0.01001474,0.21312292,-0.21308618
-2.30815408,4.22698260,-4.22703883,0.00101172,-0.00101163,0.02972612,-0.02972265,0.17220992,-0.17217411,1.59767184,-1.59781933,0.57251866,-0.57251234,2.57910967,-2.57905767,0.00960955,-0.00960672,0.20735934,-0.20732742
-2.30215108,4.21958708,-4.21971763,0.00097326,-0.00097320,0.02907713,-0.02907451,0.16733960,-0.16730783,1.59341757,-1.59363014,0.58271677,-0.58271460,2.58038874,-2.58034142,0.00922051,-0.00921802,0.20207935,-0.20205307
-2.29614807,4.21970595,-4.21990906,0.00093414,-0.00093411,0.02849933,-0.02849757,0.16290283,-0.16287522,1.59471163,-1.59498753,0.59414491,-0.59414647,2.58304607,-2.58300305,0.00885589,-0.00885375,0.19741907,-0.19739915
-2.29014507,4.22771367,-4.22798572,0.00089489,-0.00089489,0.02800930,-0.02800840,0.15893872,-0.15891527,1.60152406,-1.60185996,0.60674357,-0.60674842,2.58737924,-2.58733994,0.00852078,-0.00851900,0.19350222,-0.19348924
-2.28414207,4.24382920,-4.24416486,0.00085606,-0.00085609,0.02762412,-0.02762409,0.15547341,-0.15545400,1.61370193,-1.61409302,0.62044717,-0.62045486,2.59365776,-2.59362143,0.00822019,-0.00821877,0.19043817,-0.19043261
-2.27813907,4.26812790,-4.26852040,0.00081818,-0.00081823,0.02736091,-0.02736173,0.15252058,-0.15250500,1.63098134,-1.63142149,0.63518812,-0.63519819,2.60212605,-2.60209185,0.00795898,-0.00795792,0.18832053,-0.18832270
-2.27213607,4.30055781,-4.30099916,0.00078174,-0.00078183,0.02723627,-0.02723793,0.15008237,-0.15007029,1.65300240,-1.65348438,0.65090075,-0.65091277,2.61300762,-2.61297471,0.00774178,-0.00774108,0.18722597,-0.18723606
-2.26613307,4.34095834,-4.34143965,0.00074723,-0.00074734,0.02726580,-0.02726828,0.14815047,-0.14814152,1.67932647,-1.67984214,0.66752491,-0.66753847,2.62650956,-2.62647719,0.00757294,-0.00757259,0.18721358,-0.18723162
-2.26013007,4.38907961,-4.38959143,0.00071507,-0.00071521,0.02746353,-0.02746678,0.14670759,-0.14670133,1.70945453,-1.70999512,0.68500869,-0.68502346,2.64282630,-2.64279387,0.00745638,-0.00745637,0.18832441,-0.18835029
-2.25412706,4.44460075,-4.44513334,0.00068563,-0.00068579,0.02784136,-0.02784535,0.14572885,-0.14572480,1.74284582,-1.74340217,0.70331017,-0.70332585,2.66214172,-2.66210883,0.00739556,-0.00739589,0.19058140,-0.19061486
-2.24812406,4.50714535,-4.50768904,0.00065923,-0.00065941,0.02840853,-0.02841322,0.14518343,-0.14518110,1.77893578,-1.77949861,0.72239766,-0.72241403,2.68462873,-2.68459522,0.00739336,-0.00739402,0.19398952,-0.19403016
-2.24212106,4.57629297,-4.57683838,0.00063612,-0.00063632,0.02917112,-0.02917646,0.14503600,-0.14503490,1.81715248,-1.81771264,0.74224857,-0.74226547,2.71044580,-2.71041181,0.00745199,-0.00745297,0.19853609,-0.19858339
-2.23611806,4.65158558,-4.65212393,0.00061647,-0.00061669,0.03013162,-0.03013756,0.14524825,-0.14524790,1.85693093,-1.85747965,0.76284671,-0.76286403,2.73973011,-2.73969604,0.00757289,-0.00757417,0.20419135,-0.20424464
-2.23011506,4.73252879,-4.73305205,0.00060039,-0.00060062,0.03128851,-0.03129498,0.14578011,-0.14578005,1.89772473,-1.89825383,0.78417809,-0.78419576,2.77258725,-2.77255376,0.00775663,-0.00775822,0.21090911,-0.21096764
-2.22411206,4.81858778,-4.81908886,0.00058792,-0.00058817,0.03263598,-0.03264291,0.14659088,-0.14659071,1.93901482,-1.93951688,0.80622550,-0.80624350,2.80907796,-2.80904593,0.00800289,-0.00800476,0.21862757,-0.21869047
-2.21810905,4.90917869,-4.90965151,0.00057902,-0.00057928,0.03416375,-0.03417107,0.14764016,-0.14763950,1.98031521,-1.98078374,0.82896222,-0.82898054,2.84920255,-2.84917302,0.00831033,-0.00831248,0.22727024,-0.22733658
-2.21210605,5.00365661,-5.00409617,0.00057359,-0.00057386,0.03585702,-0.03586465,0.14888848,-0.14888702,2.02117596,-2.02160550,0.85234517,-0.85236379,2.89288399,-2.89285811,0.00867656,-0.00867897,0.23674702,-0.23681579
-2.20610305,5.10130155,-5.10170396,0.00057145,-0.00057173,0.03769651,-0.03770437,0.15029778,-0.15029527,2.06118354,-2.06156975,0.87630808,-0.87632696,2.93995107,-2.93992998,0.00909814,-0.00910080,0.24695533,-0.24702549
-2.20010005,5.20130441,-5.20166680,0.00057238,-0.00057266,0.03965868,-0.03966668,0.15183167,-0.15182792,2.09995923,-2.10029888,0.90075520,-0.90077425,2.99012274,-2.99010750,0.00957054,-0.00957343,0.25778145,-0.25785194
-2.19409705,5.30275463,-5.30307514,0.00057609,-0.00057637,0.04171613,-0.04172419,0.15345553,-0.15345039,2.13715602,-2.13744704,0.92555607,-0.92557515,3.04299537,-3.04298689,0.01008815,-0.01009126,0.26910191,-0.26917169
-2.18809405,5.40463156,-5.40490920,0.00058225,-0.00058254,0.04383809,-0.04384610,0.15513641,-0.15512981,2.17245471,-2.17269614,0.95054184,-0.95056073,3.09803411,-3.09803305,0.01064436,-0.01064766,0.28078512,-0.28085315
-2.18209105,5.50580125,-5.50603579,0.00059050,-0.00059080,0.04599104,-0.04599892,0.15684295,-0.15683485,2.20555994,-2.20575182,0.97550355,-0.97552197,3.15456957,-3.15457629,0.01123160,-0.01123506,0.29269301,-0.29275834
-2.17608804,5.60501996,-5.60521183,0.00060046,-0.00060075,0.04813953,-0.04814720,0.15854515,-0.15853557,2.23619657,-2.23633992,1.00019270,-1.00021027,3.21180077,-3.21181526,0.01184146,-0.01184506,0.30468296,-0.30474471
-2.17008504,5.70094551,-5.70109568,0.00061171,-0.00061200,0.05024705,-0.05025442,0.16021419,-0.16020317,2.26410726,-2.26420390,1.02432419,-1.02434049,3.26880484,-3.26882674,0.01246483,-0.01246852,0.31660978,-0.31666715
-2.16408204,5.79215673,-5.79226658,0.00062383,-0.00062412,0.05227694,-0.05228394,0.16182223,-0.16180986,2.28905131,-2.28910379,1.04758185,-1.04759637,3.32455373,-3.32458226,0.01309202,-0.01309577,0.32832780,-0.32838012
-2.15807904,5.87718098,-5.87725219,0.00063641,-0.00063670,0.05419346,-0.05420001,0.16334241,-0.16332879,2.31080530,-2.31081676,1.06962612,-1.06963834,3.37793744,-3.37797148,0.01371302,-0.01371679,0.33969315,-0.33973988
-2.15207604,5.95452880,-5.95456330,0.00064906,-0.00064935,0.05596272,-0.05596878,0.16474873,-0.16473399,2.32916546,-2.32913946,1.09010390,-1.09011327,3.42779332,-3.42783142,0.01431764,-0.01432137,0.35056601,-0.35060674
-2.14607304,6.02273466,-6.02273455,0.00066139,-0.00066168,0.05755371,-0.05755925,0.16601627,-0.16600054,2.34395165,-2.34389211,1.10865989,-1.10866588,3.47293996,-3.47298040,0.01489576,-0.01489942,0.36081300,-0.36084748
-2.14007004,6.08040168,-6.08036922,0.00067307,-0.00067335,0.05893922,-0.05894420,0.16712136,-0.16710478,2.35501281,-2.35492383,1.12494904,-1.12495117,3.51221459,-3.51225548,0.01543758,-0.01544112,0.37030946,-0.37033760
-2.13406703,6.12624845,-6.12618597,0.00068379,-0.00068406,0.06009661,-0.06010103,0.16804188,-0.16802459,2.36223325,-2.36211903,1.13864947,-1.13864734,3.54451195,-3.54455132,0.01593385,-0.01593721,0.37894177,-0.37896361
-2.12806403,6.15915526,-6.15906523,0.00069328,-0.00069355,0.06100849,-0.06101237,0.16875774,-0.16873987,2.36553943,-2.36540416,1.14947509,-1.14946841,3.56882306,-3.56885894,0.01637608,-0.01637920,0.38660947,-0.38662519
-2.12206103,6.17820746,-6.17809244,0.00070136,-0.00070162,0.06166325,-0.06166662,0.16925126,-0.16923294,2.36490650,-2.36475426,1.15718747,-1.15717610,3.58427176,-3.58430231,0.01675678,-0.01675963,0.39322722,-0.39323716
-2.11605803,6.18273345,-6.18259611,0.00070787,-0.00070812,0.06205535,-0.06205826,0.16950770,-0.16948904,2.36036402,-2.36019871,1.16160616,-1.16159012,3.59014752,-3.59017112,0.01706967,-0.01707221,0.39872656,-0.39873116
-2.11005503,6.17233506,-6.17217820,0.00071274,-0.00071298,0.06218544,-0.06218795,0.16951571,-0.16949682,2.35200018,-2.35182546,1.16261706,-1.16259655,3.58593259,-3.58594792,0.01730982,-0.01731200,0.40305730,-0.40305710
-2.10405203,6.14690863,-6.14673515,0.00071594,-0.00071617,0.06206025,-0.06206244,0.16926772,-0.16924869,2.33996412,-2.33978332,1.16017830,-1.16015371,3.57132248,-3.57132859,0.01747380,-0.01747559,0.40618854,-0.40618415
-2.09804902,6.10665535,-6.10646824,0.00071751,-0.00071773,0.06169227,-0.06169425,0.16876028,-0.16874119,2.32446578,-2.32428187,1.15432349,-1.15429542,3.54623858,-3.54623496,0.01755977,-0.01756114,0.40810929,-0.40810140
-2.09204602,6.05208022,-6.05188252,0.00071754,-0.00071776,0.06109932,-0.06110117,0.16799420,-0.16797512,2.30577309,-2.30558862,1.14516207,-1.14513128,3.51083251,-3.51081911,0.01756751,-0.01756844,0.40882862,-0.40881793
-2.08604302,5.98397944,-5.98377422,0.00071619,-0.00071640,0.06030376,-0.06030560,0.16697460,-0.16695559,2.28420652,-2.28402361,1.13287671,-1.13284416,3.46548201,-3.46545926,0.01749841,-0.01749890,0.40837525,-0.40836248
-2.08004002,5.90341673,-5.90320698,0.00071365,-0.00071385,0.05933180,-0.05933373,0.16571076,-0.16569186,2.26013093,-2.25995120,1.11771820,-1.11768497,3.41077870,-3.41074748,0.01735544,-0.01735549,0.40679672,-0.40678257
-2.07403702,5.81168973,-5.81147832,0.00071015,-0.00071034,0.05821249,-0.05821460,0.16421579,-0.16419705,2.23394512,-2.23376967,1.09999766,-1.09996495,3.34750838,-3.34746998,0.01714304,-0.01714265,0.40415796,-0.40414310
-2.06803402,5.71028798,-5.71007753,0.00070595,-0.00070613,0.05697677,-0.05697916,0.16250619,-0.16248763,2.20606951,-2.20589895,1.08007692,-1.08004601,3.27662489,-3.27658096,0.01686696,-0.01686615,0.40053944,-0.40052447
