energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.89794897,0.57529364,0.04816677,0.00026895,0.42508469,0.03922603,0.02826203,0.35994517,0.25447563,0.00718936
-5.89194597,0.52623922,0.04403362,0.00024555,0.38906988,0.03584754,0.02585393,0.32929405,0.23272722,0.00657694
-5.88594297,0.47800680,0.03997511,0.00022294,0.35357751,0.03254324,0.02348446,0.29914407,0.21134793,0.00597480
-5.87993997,0.43115857,0.03603698,0.00020134,0.31903769,0.02934877,0.02118157,0.26984976,0.19058486,0.00538985
-5.87393697,0.38618412,0.03225876,0.00018094,0.28582367,0.02629600,0.01896946,0.24171983,0.17065201,0.00482814
-5.86793397,0.34349345,0.02867327,0.00016196,0.25424668,0.02341252,0.01686823,0.21501277,0.15172726,0.00429476
-5.86193097,0.30341374,0.02530627,0.00014461,0.22455358,0.02072147,0.01489378,0.18993495,0.13395104,0.00379378
-5.85592796,0.26618986,0.02217654,0.00012909,0.19692705,0.01824161,0.01305779,0.16664092,0.11742643,0.00332827
-5.84992496,0.23198795,0.01929606,0.00011561,0.17148824,0.01598767,0.01136791,0.14523569,0.10222061,0.00290029
-5.84392196,0.20090175,0.01667051,0.00010439,0.14830111,0.01397096,0.00982805,0.12577879,0.08836744,0.00251100
-5.83791896,0.17296105,0.01429991,0.00009568,0.12737852,0.01220018,0.00843875,0.10828952,0.07587089,0.00216075
-5.83191596,0.14814174,0.01217929,0.00008977,0.10868915,0.01068234,0.00719769,0.09275331,0.06470913,0.00184918
-5.82591296,0.12637671,0.01029959,0.00008699,0.09216518,0.00942384,0.00610012,0.07912856,0.05483891,0.00157540
-5.81990995,0.10756735,0.00864839,0.00008777,0.07771022,0.00843161,0.00513942,0.06735387,0.04620022,0.00133810
-5.81390695,0.09159486,0.00721083,0.00009260,0.06520707,0.00771426,0.00430758,0.05735513,0.03872080,0.00113569
-5.80790395,0.07833120,0.00597033,0.00010210,0.05452516,0.00728323,0.00359572,0.04905242,0.03232044,0.00096642
-5.80190095,0.06764916,0.00490930,0.00011701,0.04552732,0.00715387,0.00299448,0.04236629,0.02691495,0.00082855
-5.79589795,0.05943132,0.00400983,0.00013822,0.03807580,0.00734648,0.00249447,0.03722338,0.02241965,0.00072042
-5.78989495,0.05357774,0.00325414,0.00016678,0.03203733,0.00788715,0.00208655,0.03356131,0.01875234,0.00064055
-5.78389195,0.05001212,0.00262510,0.00020390,0.02728729,0.00880841,0.00176211,0.03133246,0.01583570,0.00058773
-5.77788894,0.04868642,0.00210649,0.00025099,0.02371286,0.01014979,0.00151329,0.03050692,0.01359916,0.00056107
-5.77188594,0.04958378,0.00168331,0.00030962,0.02121524,0.01195791,0.00133313,0.03107431,0.01198018,0.00056002
-5.76588294,0.05271985,0.00134190,0.00038153,0.01971095,0.01428648,0.00121563,0.03304461,0.01092503,0.00058442
-5.75987994,0.05814232,0.00107006,0.00046863,0.01913228,0.01719578,0.00115577,0.03644787,0.01038911,0.00063450
-5.75387694,0.06592888,0.00085705,0.00057296,0.01942706,0.02075189,0.00114956,0.04133292,0.01033682,0.00071082
-5.74787394,0.07618351,0.00069357,0.00069665,0.02055770,0.02502542,0.00119390,0.04776507,0.01074110,0.00081427
-5.74187094,0.08903128,0.00057175,0.00084187,0.02249963,0.03008991,0.00128653,0.05582283,0.01158259,0.00094603
-5.73586793,0.10461174,0.00048501,0.00101078,0.02523941,0.03601976,0.00142592,0.06559377,0.01284860,0.00110744
-5.72986493,0.12307102,0.00042799,0.00120548,0.02877226,0.04288778,0.00161107,0.07716957,0.01453190,0.00130000
-5.72386193,0.14455300,0.00039647,0.00142788,0.03309954,0.05076249,0.00184138,0.09064045,0.01662927,0.00152523
-5.71785893,0.16918966,0.00038724,0.00167966,0.03822586,0.05970502,0.00211648,0.10608918,0.01914007,0.00178460
-5.71185593,0.19709108,0.00039800,0.00196214,0.04415629,0.06976598,0.00243602,0.12358475,0.02206477,0.00207942
-5.70585293,0.22833551,0.00042731,0.00227622,0.05089354,0.08098226,0.00279953,0.14317616,0.02540346,0.00241078
-5.69984992,0.26295984,0.00047452,0.00262227,0.05843535,0.09337396,0.00320619,0.16488641,0.02915457,0.00277941
-5.69384692,0.30095115,0.00053969,0.00300008,0.06677217,0.10694163,0.00365476,0.18870725,0.03331362,0.00318569
-5.68784392,0.34223973,0.00062360,0.00340875,0.07588529,0.12166407,0.00414336,0.21459472,0.03787233,0.00362954
-5.68184092,0.38669424,0.00072769,0.00384669,0.08574543,0.13749666,0.00466942,0.24246613,0.04281790,0.00411044
-5.67583792,0.43411935,0.00085410,0.00431158,0.09631210,0.15437074,0.00522961,0.27219858,0.04813268,0.00462741
-5.66983492,0.48425637,0.00100566,0.00480041,0.10753350,0.17219382,0.00581979,0.30362927,0.05379418,0.00517911
-5.66383192,0.53678715,0.00118595,0.00530952,0.11934741,0.19085101,0.00643506,0.33655798,0.05977548,0.00576389
-5.65782891,0.59134145,0.00139926,0.00583466,0.13168268,0.21020758,0.00706977,0.37075159,0.06604603,0.00637994
-5.65182591,0.64750764,0.00165071,0.00637118,0.14446163,0.23011269,0.00771769,0.40595081,0.07257286,0.00702547
-5.64582291,0.70484664,0.00194620,0.00691416,0.15760309,0.25040425,0.00837211,0.44187885,0.07932209,0.00769892
-5.63981991,0.76290861,0.00229250,0.00745861,0.17102612,0.27091469,0.00902606,0.47825181,0.08626076,0.00839916
-5.63381691,0.82125175,0.00269721,0.00799973,0.18465408,0.29147748,0.00967254,0.51479045,0.09335884,0.00912585
-5.62781391,0.87946233,0.00316873,0.00853312,0.19841900,0.31193405,0.01030472,0.55123269,0.10059136,0.00987962
-5.62181091,0.93717499,0.00371624,0.00905506,0.21226590,0.33214089,0.01091625,0.58734629,0.10794046,0.01066237
-5.61580790,0.99409216,0.00434961,0.00956278,0.22615689,0.35197625,0.01150147,0.62294099,0.11539732,0.01147754
-5.60980490,1.05000147,0.00507924,0.01005465,0.24007469,0.37134619,0.01205565,0.65787936,0.12296371,0.01233025
-5.60380190,1.10478981,0.00591592,0.01053042,0.25402534,0.39018959,0.01257522,0.69208564,0.13065323,0.01322753
-5.59779890,1.15845316,0.00687057,0.01099137,0.26803978,0.40848157,0.01305791,0.72555188,0.13849178,0.01417831
-5.59179590,1.21110113,0.00795399,0.01144041,0.28217429,0.42623525,0.01350287,0.75834077,0.14651749,0.01519343
-5.58579290,1.26295542,0.00917652,0.01188209,0.29650926,0.44350144,0.01391070,0.79058482,0.15477987,0.01628550
-5.57978989,1.31434203,0.01054767,0.01232256,0.31114668,0.46036621,0.01428342,0.82248147,0.16333811,0.01746862
-5.57378689,1.36567688,0.01207569,0.01276944,0.32620583,0.47694634,0.01462440,0.85428425,0.17225862,0.01875803
-5.56778389,1.41744523,0.01376716,0.01323156,0.34181771,0.49338267,0.01493816,0.88629000,0.18161179,0.02016960
-5.56178089,1.47017554,0.01562651,0.01371868,0.35811804,0.50983172,0.01523017,0.91882274,0.19146817,0.02171920
-5.55577789,1.52440875,0.01765556,0.01424109,0.37523929,0.52645579,0.01550653,0.95221465,0.20189403,0.02342199
-5.54977489,1.58066429,0.01985310,0.01480915,0.39330194,0.54341208,0.01577366,0.98678501,0.21294665,0.02529162
-5.54377189,1.63940436,0.02221444,0.01543278,0.41240551,0.56084131,0.01603794,1.02281819,0.22466946,0.02733936
-5.53776888,1.70099827,0.02473107,0.01612094,0.43261958,0.57885650,0.01630534,1.06054164,0.23708727,0.02957323
-5.53176588,1.76568867,0.02739041,0.01688110,0.45397561,0.59753233,0.01658107,1.10010506,0.25020188,0.03199717
-5.52576288,1.83356144,0.03017560,0.01771866,0.47645964,0.61689592,0.01686922,1.14156196,0.26398831,0.03461024
-5.51975988,1.90452111,0.03306539,0.01863655,0.50000668,0.63691929,0.01717253,1.18485457,0.27839179,0.03740590
-5.51375688,1.97827324,0.03603430,0.01963474,0.52449696,0.65751425,0.01749210,1.22980315,0.29332588,0.04037154
-5.50775388,2.05431507,0.03905270,0.02071002,0.54975454,0.67852979,0.01782727,1.27610043,0.30867182,0.04348812
-5.50175088,2.13193541,0.04208723,0.02185570,0.57554843,0.69975248,0.01817553,1.32331176,0.32427913,0.04673005
-5.49574787,2.21022425,0.04510130,0.02306165,0.60159647,0.72090978,0.01853256,1.37088127,0.33996780,0.05006537
-5.48974487,2.28809213,0.04805566,0.02431433,0.62757199,0.74167633,0.01889228,1.41814414,0.35553178,0.05345622
-5.48374187,2.36429911,0.05090926,0.02559705,0.65311315,0.76168299,0.01924708,1.46434459,0.37074398,0.05685954
-5.47773887,2.43749226,0.05362010,0.02689040,0.67783484,0.78052834,0.01958804,1.50865935,0.38536249,0.06022813
-5.47173587,2.50625071,0.05614621,0.02817275,0.70134273,0.79779223,0.01990530,1.55022559,0.39913797,0.06351195
-5.46573287,2.56913655,0.05844676,0.02942098,0.72324924,0.81305076,0.02018839,1.58817249,0.41182189,0.06665971
-5.45972986,2.62474983,0.06048312,0.03061126,0.74319063,0.82589226,0.02042667,1.62165527,0.42317541,0.06962060
-5.45372686,2.67178548,0.06221995,0.03171991,0.76084499,0.83593339,0.02060977,1.64989040,0.43297857,0.07234620
-5.44772386,2.70909004,0.06362630,0.03272436,0.77595013,0.84283503,0.02072801,1.67219056,0.44103948,0.07479250
-5.44172086,2.73571591,0.06467652,0.03360410,0.78832098,0.84631694,0.02077282,1.68799819,0.44720311,0.07692185
-5.43571786,2.75097107,0.06535118,0.03434155,0.79786562,0.84617097,0.02073711,1.69691602,0.45135942,0.07870494
-5.42971486,2.75446208,0.06563776,0.03492297,0.80459943,0.84227203,0.02061562,1.69873360,0.45345045,0.08012254
-5.42371186,2.74612883,0.06553115,0.03533914,0.80865656,0.83458651,0.02040521,1.69344857,0.45347615,0.08116704
-5.41770885,2.72626937,0.06503403,0.03558605,0.81029832,0.82317790,0.02010499,1.68128196,0.45149861,0.08184372
-5.41170585,2.69555392,0.06415692,0.03566527,0.80991796,0.80820921,0.01971652,1.66268667,0.44764466,0.08217160
-5.40570285,2.65502729,0.06291809,0.03558424,0.80804142,0.78994232,0.01924380,1.63834882,0.44210652,0.08218393
-5.39969985,2.60609950,0.06134320,0.03535628,0.80532382,0.76873425,0.01869328,1.60918187,0.43514063,0.08192820
-5.39369685,2.55052489,0.05946475,0.03500045,0.80254167,0.74503048,0.01807367,1.57631350,0.42706457,0.08146572
-5.38769385,2.49037016,0.05732130,0.03454114,0.80058063,0.71935562,0.01739584,1.54106571,0.41825215,0.08087072
-5.38169085,2.42797247,0.05495658,0.03400751,0.80041910,0.69230189,0.01667253,1.50492866,0.40912681,0.08022897
-5.37568784,2.36588890,0.05241843,0.03343271,0.80310792,0.66451571,0.01591807,1.46952910,0.40015362,0.07963608
-5.36968484,2.30683880,0.04975763,0.03285299,0.80974651,0.63668298,0.01514805,1.43659437,0.39182992,0.07919533
-5.36368184,2.25364077,0.04702673,0.03230660,0.82145614,0.60951352,0.01437897,1.40791287,0.38467502,0.07901526
-5.35767884,2.20914634,0.04427882,0.03183274,0.83935080,0.58372517,0.01362790,1.38529241,0.37921923,0.07920700
-5.35167584,2.17617195,0.04156636,0.03147031,0.86450662,0.56002814,0.01291210,1.37051740,0.37599241,0.07988146
-5.34567284,2.15743149,0.03894002,0.03125677,0.89793054,0.53910977,0.01224866,1.36530619,0.37551248,0.08114640
-5.33966983,2.15547096,0.03644768,0.03122697,0.94052920,0.52162046,0.01165419,1.37126956,0.37827400,0.08310353
-5.33366683,2.17260692,0.03413349,0.03141203,0.99307893,0.50816074,0.01114453,1.38987156,0.38473727,0.08584566
-5.32766383,2.21087036,0.03203713,0.03183842,1.05619779,0.49926993,0.01073440,1.42239356,0.39531799,0.08945404
-5.32166083,2.27195709,0.03019311,0.03252701,1.13032073,0.49541638,0.01043726,1.46990221,0.41037784,0.09399592
-5.31565783,2.35718574,0.02863035,0.03349245,1.21567850,0.49698953,0.01026500,1.53322230,0.43021604,0.09952230
-5.30965483,2.46746405,0.02737180,0.03474260,1.31228131,0.50429366,0.01022783,1.61291465,0.45506212,0.10606616
-5.30365183,2.60326416,0.02643429,0.03627818,1.41990783,0.51754333,0.01033406,1.70925975,0.48506985,0.11364101
-5.29764882,2.76460689,0.02582843,0.03809265,1.53810012,0.53686045,0.01059000,1.82224717,0.52031264,0.12223981
-5.29164582,2.95105533,0.02555874,0.04017228,1.66616476,0.56227281,0.01099984,1.95157087,0.56078023,0.13183443
-5.28564282,3.16171739,0.02562376,0.04249635,1.80318047,0.59371387,0.01156558,2.09663041,0.60637677,0.14237555
-5.27963982,3.39525704,0.02601636,0.04503761,1.94801197,0.63102385,0.01228690,2.25653772,0.65692033,0.15379294
-5.27363682,3.64991375,0.02672406,0.04776290,2.09932999,0.67395177,0.01316114,2.43012936,0.71214378,0.16599637
-5.26763382,3.92352932,0.02772949,0.05063388,2.25563670,0.72215844,0.01418324,2.61598360,0.77169696,0.17887685
-5.26163082,4.21358159,0.02901079,0.05360796,2.41529597,0.77522031,0.01534573,2.81244204,0.83515017,0.19230835
-5.25562781,4.51722390,0.03054221,0.05663924,2.57656744,0.83263410,0.01663871,3.01763515,0.90199886,0.20614987
-5.24962481,4.83132970,0.03229456,0.05967962,2.73764325,0.89382220,0.01804987,3.22951113,0.97166948,0.22024800
-5.24362181,5.15254116,0.03423588,0.06267989,2.89668635,0.95813884,0.01956459,3.44586755,1.04352637,0.23443960
-5.23761881,5.47732107,0.03633197,0.06559091,3.05186894,1.02487714,0.02116599,3.66438507,1.11687977,0.24855492
-5.23161581,5.80200709,0.03854699,0.06836468,3.20140988,1.09327700,0.02283508,3.88266277,1.19099460,0.26242079
-5.22561281,6.12286753,0.04084413,0.07095545,3.34360982,1.16253400,0.02455099,4.09825455,1.26510025,0.27586400
-5.21960980,6.43615802,0.04318613,0.07332075,3.47688286,1.23180932,0.02629116,4.30870596,1.33840105,0.28871477
-5.21360680,6.73817837,0.04553593,0.07542227,3.59978399,1.30024080,0.02803169,4.51159124,1.41008750,0.30081013
-5.20760380,7.02532893,0.04785720,0.07722670,3.71103133,1.36695510,0.02974767,4.70455000,1.47934808,0.31199734
-5.20160080,7.29416613,0.05011488,0.07870643,3.80952304,1.43108098,0.03141362,4.88532330,1.54538156,0.32213713
-5.19559780,7.54145650,0.05227570,0.07984005,3.89434844,1.49176363,0.03300390,5.05178881,1.60740982,0.33110671
-5.18959480,7.76422880,0.05430861,0.08061278,3.96479352,1.54817984,0.03449328,5.20199474,1.66469079,0.33880260
-5.18359180,7.95982370,0.05618521,0.08101669,4.02034126,1.59955391,0.03585740,5.33419218,1.71653160,0.34514309
-5.17758879,8.12594047,0.05788008,0.08105080,4.06066720,1.64517387,0.03707338,5.44686566,1.76230162,0.35007035
-5.17158579,8.26068003,0.05937110,0.08072107,4.08563112,1.68440764,0.03812031,5.53876134,1.80144520,0.35355215
-5.16558279,8.36258367,0.06063968,0.08004011,4.09526564,1.71671881,0.03897981,5.60891262,1.83349384,0.35558310
-5.15957979,8.43066655,0.06167096,0.07902695,4.08976270,1.74168139,0.03963651,5.65666245,1.85807748,0.35618539
-5.15357679,8.46444509,0.06245396,0.07770656,4.06945897,1.75899295,0.04007848,5.68168178,1.87493464,0.35540903
-5.14757379,8.46395722,0.06298165,0.07610928,4.03482087,1.76848581,0.04029758,5.68398359,1.88392104,0.35333152
-5.14157079,8.42977451,0.06325103,0.07427021,3.98643013,1.77013546,0.04028976,5.66393168,1.88501635,0.35005697
-5.13556778,8.36300507,0.06326311,0.07222847,3.92497049,1.76406588,0.04005518,5.62224364,1.87832875,0.34571454
-5.12956478,8.26528635,0.06302293,0.07002643,3.85121568,1.75055133,0.03959829,5.55998717,1.86409699,0.34045646
-5.12356178,8.13876698,0.06253944,0.06770882,3.76601928,1.73001412,0.03892776,5.47856939,1.84268968,0.33445526
-5.11755878,7.98607727,0.06182546,0.06532189,3.67030593,1.70301840,0.03805628,5.37971856,1.81460163,0.32790062
-5.11155578,7.81028786,0.06089751,0.06291247,3.56506408,1.67025980,0.03700026,5.26545806,1.78044713,0.32099560
-5.10555278,7.61485704,0.05977565,0.06052704,3.45133956,1.63255100,0.03577942,5.13807263,1.74095015,0.31395243
-5.09954977,7.40356699,0.05848325,0.05821081,3.33022963,1.59080373,0.03441628,5.00006730,1.69693152,0.30698786
-5.09354677,7.18045026,0.05704676,0.05600678,3.20287687,1.54600742,0.03293555,4.85411948,1.64929345,0.30031831
-5.08754377,6.94970797,0.05549533,0.05395487,3.07046232,1.49920543,0.03136352,4.70302540,1.59900149,0.29415470
-5.08154077,6.71562165,0.05386049,0.05209105,2.93419746,1.45146928,0.02972738,4.54964193,1.54706464,0.28869738
-5.07553777,6.48246128,0.05217572,0.05044657,2.79531443,1.40387213,0.02805451,4.39682568,1.49451387,0.28413094
-5.06953477,6.25439220,0.05047592,0.04904730,2.65505452,1.35746208,0.02637185,4.24737084,1.44237996,0.28061951
-5.06353177,6.03538372,0.04879692,0.04791309,2.51465467,1.31323655,0.02470521,4.10394798,1.39167098,0.27830224
-5.05752876,5.82912258,0.04717485,0.04705733,2.37533222,1.27211847,0.02307875,3.96904560,1.34335043,0.27728951
-5.05152576,5.63893405,0.04564554,0.04648666,2.23826823,1.23493519,0.02151449,3.84491662,1.29831642,0.27765979
-5.04552276,5.46771341,0.04424385,0.04620076,2.10458990,1.20240088,0.02003182,3.73353135,1.25738265,0.27945734
-5.03951976,5.31786999,0.04300299,0.04619244,1.97535272,1.17510294,0.01864729,3.63653881,1.22126164,0.28269090
-5.03351676,5.19128568,0.04195380,0.04644780,1.85152308,1.15349283,0.01737433,3.55523737,1.19055077,0.28733341
-5.02751376,5.08928892,0.04112414,0.04694666,1.73396214,1.13788149,0.01622318,3.49055574,1.16572119,0.29332277
-5.02151076,5.01264479,0.04053813,0.04766310,1.62341160,1.12843944,0.01520087,3.44304452,1.14711013,0.30056364
-5.01550775,4.96156088,0.04021563,0.04856622,1.52048224,1.12520106,0.01431127,3.41287841,1.13491625,0.30893030
-5.00950475,4.93570811,0.04017159,0.04962107,1.42564558,1.12807294,0.01355529,3.39986836,1.12919834,0.31827032
-5.00350175,4.93425511,0.04041558,0.05078962,1.33922916,1.13684556,0.01293108,3.40348294,1.12987694,0.32840902
-4.99749875,4.95591404,0.04095138,0.05203193,1.26141575,1.15120759,0.01243427,3.42287746,1.13673866,0.33915454
-4.99149575,4.99899573,0.04177658,0.05330726,1.19224634,1.17076213,0.01205831,3.45692958,1.14944305,0.35030321
-4.98549275,5.06147167,0.04288245,0.05457529,1.13162709,1.19504417,0.01179480,3.50427965,1.16753147,0.36164523
-4.97948974,5.14104025,0.04425376,0.05579729,1.07933976,1.22353830,0.01163376,3.56337429,1.19043782,0.37297016
-4.97348674,5.23519511,0.04586885,0.05693714,1.03505523,1.25569630,0.01156405,3.63251167,1.21750070,0.38407236
-4.96748374,5.34129342,0.04769978,0.05796239,0.99834986,1.29095381,0.01157361,3.70988714,1.24797685,0.39475590
-4.96148074,5.45662261,0.04971273,0.05884502,0.96872385,1.32874578,0.01164983,3.79363820,1.28105576,0.40483908
-4.95547774,5.57846407,0.05186839,0.05956220,0.94562120,1.36852045,0.01177982,3.88188801,1.31587502,0.41415824
-4.94947474,5.70415336,0.05412273,0.06009671,0.92845062,1.40975162,0.01195064,3.97278695,1.35153679,0.42257093
-4.94347174,5.83113625,0.05642776,0.06043729,0.91660682,1.45194934,0.01214964,4.06455187,1.38712482,0.42995841
-4.93746873,5.95702067,0.05873254,0.06057875,0.90949162,1.49466904,0.01236458,4.15550318,1.42172245,0.43622750
-4.93146573,6.07962468,0.06098434,0.06052192,0.90653430,1.53751938,0.01258395,4.24409960,1.45443108,0.44131175
-4.92546273,6.19702050,0.06312985,0.06027338,0.90721084,1.58016885,0.01279710,4.32897070,1.48438924,0.44517213
-4.91945973,6.30757487,0.06511659,0.05984512,0.91106140,1.62235148,0.01299447,4.40894727,1.51079187,0.44779722
-4.91345673,6.40998548,0.06689426,0.05925406,0.91770574,1.66387176,0.01316774,4.48308923,1.53290952,0.44920298
-4.90745373,6.50331316,0.06841622,0.05852139,0.92685614,1.70460863,0.01331003,4.55071071,1.55010703,0.44943222
-4.90145073,6.58700907,0.06964084,0.05767199,0.93832742,1.74451880,0.01341598,4.61140170,1.56186114,0.44855372
-4.89544772,6.66093587,0.07053280,0.05673367,0.95204379,1.78363892,0.01348195,4.66504532,1.56777638,0.44666112
-4.88944472,6.72538148,0.07106426,0.05573645,0.96804220,1.82208652,0.01350605,4.71182978,1.56759858,0.44387155
-4.88344172,6.78106401,0.07121584,0.05471183,0.98647201,1.86005938,0.01348827,4.75225367,1.56122538,0.44032384
-4.87743872,6.82912631,0.07097729,0.05369207,1.00759080,1.89783279,0.01343047,4.78712365,1.54871302,0.43617657
-4.87143572,6.87111871,0.07034803,0.05270947,1.03175640,1.93575462,0.01333638,4.81754331,1.53027893,0.43160559
-4.86543272,6.90896901,0.06933724,0.05179572,1.05941515,1.97423757,0.01321156,4.84489253,1.50629970,0.42680124
-4.85942971,6.94493905,0.06796375,0.05098123,1.09108666,2.01374871,0.01306323,4.87079692,1.47730426,0.42196504
-4.85342671,6.98156792,0.06625556,0.05029456,1.12734546,2.05479598,0.01290021,4.89708730,1.44396225,0.41730597
-4.84742371,7.02160265,0.06424908,0.04976185,1.16880002,2.09791202,0.01273258,4.92574991,1.40706772,0.41303639
-4.84142071,7.06791777,0.06198812,0.04940635,1.21606986,2.14363549,0.01257153,4.95886836,1.36751879,0.40936745
-4.83541771,7.12342610,0.05952266,0.04924790,1.26976134,2.19249045,0.01242898,4.99855901,1.32629376,0.40650439
-4.82941471,7.19098354,0.05690739,0.04930262,1.33044321,2.24496451,0.01231723,5.04690196,1.28442460,0.40464152
-4.82341171,7.27329123,0.05420022,0.04958250,1.39862247,2.30148655,0.01224863,5.10586998,1.24296878,0.40395733
-4.81740870,7.37279891,0.05146067,0.05009520,1.47472164,2.36240491,0.01223515,5.17725806,1.20298045,0.40460962
-4.81140570,7.49161297,0.04874831,0.05084383,1.55905818,2.42796708,0.01228802,5.26261655,1.16548204,0.40673101
-4.80540270,7.63141321,0.04612123,0.05182686,1.65182664,2.49830170,0.01241729,5.36319022,1.13143733,0.41042493
-4.79939970,7.79338133,0.04363465,0.05303809,1.75308442,2.57340385,0.01263153,5.47986596,1.10172694,0.41576220
-4.79339670,7.97814415,0.04133972,0.05446673,1.86274125,2.65312427,0.01293749,5.61313097,1.07712693,0.42277842
-4.78739370,8.18573371,0.03928249,0.05609758,1.98055305,2.73716294,0.01333983,5.76304314,1.05829130,0.43147217
-4.78139070,8.41556550,0.03750304,0.05791123,2.10611987,2.82506759,0.01384090,5.92921457,1.04573860,0.44180424
-4.77538769,8.66643574,0.03603499,0.05988442,2.23888824,2.91623697,0.01444062,6.11080878,1.03984312,0.45369774
-4.76938469,8.93653713,0.03490506,0.06199046,2.37815745,3.00992894,0.01513641,6.30655137,1.04083046,0.46703923
-4.76338169,9.22349260,0.03413298,0.06419967,2.52308953,3.10527298,0.01592322,6.51475369,1.04877750,0.48168080
-4.75737869,9.52440524,0.03373152,0.06647998,2.67272250,3.20128671,0.01679361,6.73334834,1.06361630,0.49744304
-4.75137569,9.83592247,0.03370668,0.06879744,2.82598627,3.29689582,0.01773796,6.95993502,1.08514163,0.51411877
-4.74537269,10.15431215,0.03405806,0.07111690,2.98172074,3.39095657,0.01874468,7.19183517,1.11302152,0.53147749
-4.73936968,10.47554790,0.03477929,0.07340266,3.13869552,3.48228039,0.01980051,7.42615334,1.14681023,0.54927045
-4.73336668,10.79540085,0.03585854,0.07561909,3.29563052,3.56965955,0.02089092,7.65984348,1.18596306,0.56723606
-4.72736368,11.10953520,0.03727901,0.07773135,3.45121714,3.65189342,0.02200046,7.88977797,1.22985238,0.58510568
-4.72136068,11.41360473,0.03901953,0.07970604,3.60413932,3.72781440,0.02311316,8.11281759,1.27778426,0.60260958
-4.71535768,11.70334781,0.04105501,0.08151183,3.75309413,3.79631307,0.02421298,8.32588037,1.32901524,0.61948281
-4.70935468,11.97467832,0.04335698,0.08312004,3.89681144,3.85636190,0.02528416,8.52600776,1.38276865,0.63547107
-4.70335168,12.22377044,0.04589399,0.08450524,4.03407220,3.90703692,0.02631162,8.71042616,1.43825020,0.65033610
-4.69734867,12.44713505,0.04863202,0.08564572,4.16372522,3.94753698,0.02728130,8.87660256,1.49466240,0.66386078
-4.69134567,12.64168598,0.05153485,0.08652391,4.28470189,3.97720010,0.02818040,9.02229269,1.55121761,0.67585349
-4.68534267,12.80479447,0.05456438,0.08712667,4.39602883,3.99551651,0.02899763,9.14558065,1.60714950,0.68615183
-4.67933967,12.93433047,0.05768095,0.08744557,4.49683800,4.00213805,0.02972336,9.24490888,1.66172286,0.69462532
-4.67333667,13.02868978,0.06084363,0.08747693,4.58637437,3.99688363,0.03034972,9.31909777,1.71424156,0.70117726
-4.66733367,13.08680625,0.06401056,0.08722184,4.66400076,3.97974058,0.03087062,9.36735441,1.76405492,0.70574545
-4.66133067,13.10814904,0.06713933,0.08668598,4.72920009,3.95086170,0.03128172,9.38927036,1.81056234,0.70830182
-4.65532766,13.09270485,0.07018734,0.08587935,4.78157481,3.91055808,0.03158040,9.38480859,1.85321635,0.70885101
-4.64932466,13.04094641,0.07311227,0.08481587,4.82084385,3.85928789,0.03176559,9.35428028,1.89152441,0.70742786
-4.64332166,12.95378812,0.07587257,0.08351288,4.84683722,3.79764122,0.03183765,9.29831249,1.92504948,0.70409401
