energy_ev,total_up,Re_p_up,Re_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.86793397,1.78751586,0.61367288,0.82667120,0.25242019,0.00042015,0.88097785,0.00000000
-5.86193097,1.84614107,0.64167521,0.85531252,0.26283918,0.00044282,0.90367126,0.00000000
-5.85592796,1.90932988,0.67116552,0.88599726,0.27433239,0.00046630,0.92881338,0.00000000
-5.84992496,1.97622557,0.70181989,0.91828093,0.28674726,0.00049035,0.95607871,0.00000000
-5.84392196,2.04585305,0.73326607,0.95167353,0.29989723,0.00051474,0.98508446,0.00000000
-5.83791896,2.11714925,0.76509399,0.98565460,0.31356697,0.00053922,1.01540346,0.00000000
-5.83191596,2.18899454,0.79686738,1.01968818,0.32751872,0.00056350,1.04657715,0.00000000
-5.82591296,2.26024392,0.82813592,1.05323724,0.34149945,0.00058732,1.07812790,0.00000000
-5.81990995,2.32975663,0.85844747,1.08577685,0.35524853,0.00061042,1.10957038,0.00000000
-5.81390695,2.39642307,0.88735996,1.11680578,0.36850580,0.00063252,1.14042134,0.00000000
-5.80790395,2.45918856,0.91445252,1.14585606,0.38101960,0.00065336,1.17020775,0.00000000
-5.80190095,2.51707307,0.93933551,1.17250055,0.39255463,0.00067269,1.19847309,0.00000000
-5.79589795,2.56918702,0.96165922,1.19635822,0.40289920,0.00069029,1.22478210,0.00000000
-5.78989495,2.61474308,0.98112108,1.21709758,0.41187178,0.00070593,1.24872399,0.00000000
-5.78389195,2.65306431,0.99747123,1.23443822,0.41932650,0.00071942,1.26991463,0.00000000
-5.77788894,2.68358917,1.01051652,1.24815096,0.42515759,0.00073057,1.28799810,0.00000000
-5.77188594,2.70587398,1.02012297,1.25805703,0.42930240,0.00073923,1.30264795,0.00000000
-5.76588294,2.71959350,1.02621673,1.26402651,0.43174308,0.00074527,1.31356872,0.00000000
-5.75987994,2.72454031,1.02878378,1.26597662,0.43250689,0.00074859,1.32049795,0.00000000
-5.75387694,2.72062351,1.02786850,1.26387006,0.43166506,0.00074912,1.32320899,0.00000000
-5.74787394,2.70786720,1.02357125,1.25771375,0.42933042,0.00074682,1.32151462,0.00000000
-5.74187094,2.68640899,1.01604512,1.24755804,0.42565373,0.00074171,1.31527162,0.00000000
-5.73586793,2.65649857,1.00549209,1.23349647,0.42081912,0.00073381,1.30438593,0.00000000
-5.72986493,2.61849630,0.99215855,1.21566603,0.41503862,0.00072321,1.28881821,0.00000000
-5.72386193,2.57287150,0.97633052,1.19424771,0.40854613,0.00071005,1.26858931,0.00000000
-5.71785893,2.52020006,0.95832836,1.16946705,0.40159098,0.00069449,1.24378523,0.00000000
-5.71185593,2.46116084,0.93850133,1.14159445,0.39443143,0.00067676,1.21456104,0.00000000
-5.70585293,2.39653048,0.91722177,1.11094490,0.38732810,0.00065713,1.18114328,0.00000000
-5.69984992,2.32717609,0.89487913,1.07787673,0.38053788,0.00063588,1.14383035,0.00000000
-5.69384692,2.25404541,0.87187386,1.04278916,0.37430812,0.00061338,1.10299070,0.00000000
-5.68784392,2.17815435,0.84861104,1.00611846,0.36887150,0.00059000,1.05905842,0.00000000
-5.68184092,2.10057173,0.82549409,0.96833250,0.36444161,0.00056613,1.01252646,0.00000000
-5.67583792,2.02240141,0.80291837,0.92992384,0.36120924,0.00054220,0.96393731,0.00000000
-5.66983492,1.94476216,0.78126486,0.89140126,0.35933947,0.00051864,0.91387157,0.00000000
-5.66383192,1.86876565,0.76089412,0.85328015,0.35896951,0.00049587,0.86293488,0.00000000
-5.65782891,1.79549346,0.74214038,0.81607185,0.36020734,0.00047431,0.81174347,0.00000000
-5.65182591,1.72597352,0.72530619,0.78027250,0.36313086,0.00045436,0.76090926,0.00000000
-5.64582291,1.66115725,0.71065743,0.74635175,0.36778778,0.00043639,0.71102485,0.00000000
-5.63981991,1.60189786,0.69841905,0.71474176,0.37419587,0.00042071,0.66264921,0.00000000
-5.63381691,1.54893089,0.68877150,0.68582705,0.38234367,0.00040762,0.61629461,0.00000000
-5.62781391,1.50285771,0.68184796,0.65993548,0.39219148,0.00039734,0.57241529,0.00000000
-5.62181091,1.46413249,0.67773241,0.63733088,0.40367267,0.00039003,0.53139834,0.00000000
-5.61580790,1.43305328,0.67645870,0.61820752,0.41669504,0.00038579,0.49355699,0.00000000
-5.60980490,1.40975741,0.67801042,0.60268666,0.43114252,0.00038466,0.45912658,0.00000000
-5.60380190,1.39422137,0.68232180,0.59081530,0.44687684,0.00038662,0.42826322,0.00000000
-5.59779890,1.38626512,0.68927943,0.58256710,0.46373943,0.00039158,0.40104493,0.00000000
-5.59179590,1.38556051,0.69872479,0.57784544,0.48155337,0.00039938,0.37747528,0.00000000
-5.58579290,1.39164356,0.71045759,0.57648834,0.50012556,0.00040982,0.35748899,0.00000000
-5.57978989,1.40392989,0.72423961,0.57827511,0.51924889,0.00042265,0.34095929,0.00000000
-5.57378689,1.42173274,0.73979923,0.58293430,0.53870467,0.00043759,0.32770658,0.00000000
-5.56778389,1.44428293,0.75683619,0.59015274,0.55826513,0.00045431,0.31750791,0.00000000
-5.56178089,1.47074987,0.77502678,0.59958515,0.57769597,0.00047248,0.31010700,0.00000000
-5.55577789,1.50026303,0.79402908,0.61086405,0.59675911,0.00049173,0.30522420,0.00000000
-5.54977489,1.53193312,0.81348834,0.62360967,0.61521543,0.00051171,0.30256626,0.00000000
-5.54377189,1.56487237,0.83304227,0.63743938,0.63282753,0.00053206,0.30183541,0.00000000
-5.53776888,1.59821336,0.85232633,0.65197662,0.64936258,0.00055244,0.30273767,0.00000000
-5.53176588,1.63112606,0.87097881,0.66685886,0.66459504,0.00057252,0.30499011,0.00000000
-5.52576288,1.66283274,0.88864576,0.68174468,0.67830944,0.00059200,0.30832700,0.00000000
-5.51975988,1.69262058,0.90498589,0.69631967,0.69030307,0.00061060,0.31250484,0.00000000
-5.51375688,1.71985195,0.91967513,0.71030128,0.70038860,0.00062809,0.31730613,0.00000000
-5.50775388,1.74397232,0.93241124,0.72344241,0.70839670,0.00064426,0.32254207,0.00000000
-5.50175088,1.76451595,0.94291815,0.73553407,0.71417858,0.00065892,0.32805417,0.00000000
-5.49574787,1.78110953,0.95095027,0.74640679,0.71760843,0.00067195,0.33371489,0.00000000
-5.48974487,1.79347379,0.95629652,0.75593124,0.71858580,0.00068324,0.33942732,0.00000000
-5.48374187,1.80142346,0.95878420,0.76401777,0.71703788,0.00069272,0.34512415,0.00000000
-5.47773887,1.80486547,0.95828248,0.77061527,0.71292152,0.00070036,0.35076585,0.00000000
-5.47173587,1.80379577,0.95470544,0.77570910,0.70622506,0.00070612,0.35633829,0.00000000
-5.46573287,1.79829468,0.94801453,0.77931847,0.69696979,0.00071004,0.36184971,0.00000000
-5.45972986,1.78852083,0.93822018,0.78149306,0.68521092,0.00071214,0.36732729,0.00000000
-5.45372686,1.77470396,0.92538260,0.78230908,0.67103801,0.00071248,0.37281328,0.00000000
-5.44772386,1.75713636,0.90961133,0.78186486,0.65457475,0.00071111,0.37836076,0.00000000
-5.44172086,1.73616320,0.89106377,0.78027593,0.63597792,0.00070812,0.38402912,0.00000000
-5.43571786,1.71217196,0.86994234,0.77766985,0.61543563,0.00070358,0.38987942,0.00000000
-5.42971486,1.68558088,0.84649042,0.77418082,0.59316463,0.00069758,0.39596960,0.00000000
-5.42371186,1.65682700,0.82098706,0.76994424,0.56940686,0.00069021,0.40234976,0.00000000
-5.41770885,1.62635389,0.79374068,0.76509152,0.54442530,0.00068156,0.40905769,0.00000000
-5.41170585,1.59459963,0.76508190,0.75974511,0.51849907,0.00067170,0.41611464,0.00000000
-5.40570285,1.56198537,0.73535578,0.75401428,0.49191824,0.00066072,0.42352170,0.00000000
-5.39969985,1.52890501,0.70491382,0.74799155,0.46497825,0.00064870,0.43125679,0.00000000
-5.39369685,1.49571645,0.67410602,0.74175016,0.43797439,0.00063572,0.43927251,0.00000000
-5.38769385,1.46273479,0.64327342,0.73534275,0.41119641,0.00062185,0.44749502,0.00000000
-5.38169085,1.43022798,0.61274130,0.72880116,0.38492355,0.00060717,0.45582393,0.00000000
-5.37568784,1.39841493,0.58281353,0.72213767,0.35942024,0.00059178,0.46413345,0.00000000
-5.36968484,1.36746641,0.55376805,0.71534745,0.33493248,0.00057576,0.47227472,0.00000000
-5.36368184,1.33750857,0.52585383,0.70841223,0.31168518,0.00055923,0.48007932,0.00000000
-5.35767884,1.30862890,0.49928924,0.70130500,0.28988030,0.00054231,0.48736390,0.00000000
-5.35167584,1.28088427,0.47426173,0.69399549,0.26969603,0.00052514,0.49393582,0.00000000
-5.34567284,1.25431056,0.45092893,0.68645612,0.25128668,0.00050790,0.49959952,0.00000000
-5.33966983,1.22893316,0.42942056,0.67866807,0.23478327,0.00049076,0.50416350,0.00000000
-5.33366683,1.20477772,0.40984132,0.67062715,0.22029471,0.00047393,0.50744752,0.00000000
-5.32766383,1.18188035,0.39227399,0.66234896,0.20790918,0.00045764,0.50928976,0.00000000
-5.32166083,1.16029646,0.37678281,0.65387312,0.19769560,0.00044214,0.50955370,0.00000000
-5.31565783,1.14010763,0.36341642,0.64526611,0.18970502,0.00042768,0.50813421,0.00000000
-5.30965483,1.12142583,0.35221039,0.63662256,0.18397153,0.00041454,0.50496275,0.00000000
-5.30365183,1.10439460,0.34318887,0.62806471,0.18051279,0.00040297,0.50001135,0.00000000
-5.29764882,1.08918685,0.33636516,0.61974002,0.17932986,0.00039323,0.49329504,0.00000000
-5.29164582,1.07599928,0.33174136,0.61181685,0.18040634,0.00038555,0.48487286,0.00000000
-5.28564282,1.06504351,0.32930678,0.60447852,0.18370693,0.00038016,0.47484710,0.00000000
-5.27963982,1.05653439,0.32903541,0.59791571,0.18917535,0.00037721,0.46336091,0.00000000
-5.27363682,1.05067596,0.33088261,0.59231776,0.19673193,0.00037683,0.45059444,0.00000000
-5.26763382,1.04764599,0.33478124,0.58786326,0.20627094,0.00037908,0.43675948,0.00000000
-5.26163082,1.04757981,0.34063760,0.58471029,0.21765807,0.00038397,0.42209303,0.00000000
-5.25562781,1.05055467,0.34832761,0.58298700,0.23072821,0.00039142,0.40684995,0.00000000
-5.24962481,1.05657542,0.35769356,0.58278295,0.24528399,0.00040131,0.39129518,0.00000000
-5.24362181,1.06556278,0.36854178,0.58414185,0.26109511,0.00041340,0.37569563,0.00000000
-5.23761881,1.07734487,0.38064177,0.58705608,0.27789907,0.00042743,0.36031237,0.00000000
-5.23161581,1.09165286,0.39372681,0.59146337,0.29540315,0.00044304,0.34539327,0.00000000
-5.22561281,1.10812134,0.40749646,0.59724610,0.31328793,0.00045981,0.33116647,0.00000000
-5.21960980,1.12629352,0.42162092,0.60423301,0.33121242,0.00047728,0.31783489,0.00000000
-5.21360680,1.14563140,0.43574727,0.61220380,0.34882058,0.00049495,0.30557196,0.00000000
-5.20760380,1.16553052,0.44950740,0.62089595,0.36574924,0.00051229,0.29451869,0.00000000
-5.20160080,1.18533876,0.46252737,0.63001398,0.38163698,0.00052879,0.28478211,0.00000000
-5.19559780,1.20437827,0.47443789,0.63924026,0.39613384,0.00054390,0.27643502,0.00000000
-5.18959480,1.22196955,0.48488531,0.64824716,0.40891124,0.00055713,0.26951688,0.00000000
-5.18359180,1.23745647,0.49354277,0.65670981,0.41967183,0.00056803,0.26403580,0.00000000
-5.17758879,1.25023085,0.50012087,0.66431876,0.42815874,0.00057620,0.25997132,0.00000000
-5.17158579,1.25975553,0.50437733,0.67079203,0.43416373,0.00058130,0.25727770,0.00000000
-5.16558279,1.26558451,0.50612514,0.67588578,0.43753392,0.00058309,0.25588763,0.00000000
-5.15957979,1.26737941,0.50523889,0.67940325,0.43817675,0.00058141,0.25571603,0.00000000
-5.15357679,1.26492120,0.50165877,0.68120141,0.43606281,0.00057619,0.25666373,0.00000000
-5.14757379,1.25811701,0.49539220,0.68119515,0.43122655,0.00056747,0.25862094,0.00000000
-5.14157079,1.24700152,0.48651297,0.67935893,0.42376471,0.00055537,0.26147041,0.00000000
-5.13556778,1.23173327,0.47515795,0.67572585,0.41383265,0.00054012,0.26509017,0.00000000
-5.12956478,1.21258632,0.46152160,0.67038442,0.40163872,0.00052203,0.26935591,0.00000000
-5.12356178,1.18993787,0.44584858,0.66347345,0.38743696,0.00050146,0.27414311,0.00000000
-5.11755878,1.16425276,0.42842488,0.65517538,0.37151861,0.00047887,0.27932884,0.00000000
-5.11155578,1.13606605,0.40956795,0.64570875,0.35420267,0.00045476,0.28479361,0.00000000
-5.10555278,1.10596460,0.38961635,0.63532016,0.33582622,0.00042964,0.29042318,0.00000000
-5.09954977,1.07456894,0.36891939,0.62427654,0.31673461,0.00040408,0.29611051,0.00000000
-5.09354677,1.04251626,0.34782727,0.61285800,0.29727237,0.00037865,0.30175808,0.00000000
-5.08754377,1.01044546,0.32668215,0.60135173,0.27777478,0.00035390,0.30728038,0.00000000
-5.08154077,0.97898491,0.30581042,0.59004729,0.25856070,0.00033038,0.31260686,0.00000000
-5.07553777,0.94874312,0.28551656,0.57923331,0.23992675,0.00030862,0.31768500,0.00000000
-5.06953477,0.92030265,0.26607850,0.56919571,0.22214296,0.00028912,0.32248369,0.00000000
-5.06353177,0.89421684,0.24774469,0.56021719,0.20544992,0.00027232,0.32699647,0.00000000
-5.05752876,0.87100920,0.23073275,0.55257776,0.19005741,0.00025863,0.33124471,0.00000000
-5.05152576,0.85117467,0.21522951,0.54655593,0.17614424,0.00024842,0.33528020,0.00000000
-5.04552276,0.83518218,0.20139227,0.54243015,0.16385932,0.00024200,0.33918720,0.00000000
-5.03951976,0.82347759,0.18935091,0.54047991,0.15332343,0.00023962,0.34308352,0.00000000
-5.03351676,0.81648635,0.17921067,0.54098624,0.14463173,0.00024149,0.34712043,0.00000000
-5.02751376,0.81461509,0.17105520,0.54423103,0.13785643,0.00024777,0.35148141,0.00000000
-5.02151076,0.81825152,0.16494966,0.55049503,0.13304962,0.00025854,0.35637939,0.00000000
-5.01550775,0.82776233,0.16094354,0.56005418,0.13024589,0.00027387,0.36205265,0.00000000
-5.00950475,0.84348874,0.15907313,0.57317436,0.12946457,0.00029374,0.36875935,0.00000000
-5.00350175,0.86573983,0.15936330,0.59010452,0.13071148,0.00031809,0.37677078,0.00000000
-4.99749875,0.89478378,0.16182871,0.61106858,0.13398012,0.00034683,0.38636362,0.00000000
-4.99149575,0.93083741,0.16647428,0.63625621,0.13925216,0.00037980,0.39781141,0.00000000
-4.98549275,0.97405469,0.17329502,0.66581317,0.14649747,0.00041680,0.41137556,0.00000000
-4.97948974,1.02451475,0.18227522,0.69983160,0.15567347,0.00045759,0.42729632,0.00000000
-4.97348674,1.08221023,0.19338723,0.73834078,0.16672408,0.00050188,0.44578392,0.00000000
-4.96748374,1.14703673,0.20658982,0.78129904,0.17957845,0.00054934,0.46701039,0.00000000
-4.96148074,1.21878397,0.22182644,0.82858723,0.19414935,0.00059963,0.49110236,0.00000000
-4.95547774,1.29712936,0.23902339,0.88000414,0.21033168,0.00065234,0.51813503,0.00000000
-4.94947474,1.38163451,0.25808809,0.93526437,0.22800101,0.00070708,0.54812772,0.00000000
-4.94347174,1.47174491,0.27890769,0.99399879,0.24701243,0.00076339,0.58104098,0.00000000
-4.93746873,1.56679315,0.30134806,1.05575767,0.26719976,0.00082083,0.61677557,0.00000000
-4.93146573,1.66600563,0.32525318,1.12001655,0.28837532,0.00087894,0.65517320,0.00000000
-4.92546273,1.76851262,0.35044528,1.18618468,0.31033024,0.00093726,0.69601904,0.00000000
-4.91945973,1.87336159,0.37672553,1.25361584,0.33283544,0.00099530,0.73904599,0.00000000
-4.91345673,1.97953335,0.40387549,1.32162109,0.35564341,0.00105262,0.78394048,0.00000000
-4.90745373,2.08596064,0.43165922,1.38948333,0.37849065,0.00110875,0.83034963,0.00000000
-4.90145073,2.19154868,0.45982625,1.45647296,0.40110094,0.00116325,0.87788972,0.00000000
-4.89544772,2.29519727,0.48811515,1.52186435,0.42318930,0.00121569,0.92615547,0.00000000
-4.88944472,2.39582377,0.51625790,1.58495268,0.44446669,0.00126566,0.97473011,0.00000000
-4.88344172,2.49238665,0.54398482,1.64507059,0.46464531,0.00131279,1.02319586,0.00000000
-4.87743872,2.58390881,0.57103006,1.70160429,0.48344449,0.00135672,1.07114463,0.00000000
-4.87143572,2.66950043,0.59713755,1.75400868,0.50059691,0.00139713,1.11818852,0.00000000
-4.86543272,2.74838053,0.62206718,1.80182107,0.51585513,0.00143375,1.16396998,0.00000000
-4.85942971,2.81989692,0.64560113,1.84467321,0.52899813,0.00146635,1.20817126,0.00000000
-4.85342671,2.88354374,0.66755004,1.88230114,0.53983778,0.00149474,1.25052286,0.00000000
-4.84742371,2.93897618,0.68775884,1.91455265,0.54822482,0.00151881,1.29081065,0.00000000
-4.84142071,2.98602166,0.70611196,1.94139209,0.55405428,0.00153852,1.32888149,0.00000000
-4.83541771,3.02468691,0.72253762,1.96290206,0.55726997,0.00155387,1.36464687,0.00000000
-4.82941471,3.05516044,0.73701104,1.97928206,0.55786787,0.00156498,1.39808455,0.00000000
-4.82341171,3.07780994,0.74955610,1.99084371,0.55589817,0.00157202,1.42923781,0.00000000
-4.81740870,3.09317414,0.76024549,1.99800262,0.55146571,0.00157525,1.45821235,0.00000000
-4.81140570,3.10194908,0.76919903,2.00126682,0.54472886,0.00157501,1.48517058,0.00000000
-4.80540270,3.10496879,0.77658008,2.00122207,0.53589656,0.00157173,1.51032355,0.00000000
-4.79939970,3.10318045,0.78259008,1.99851405,0.52522367,0.00156588,1.53392052,0.00000000
-4.79339670,3.09761474,0.78746128,1.99382813,0.51300468,0.00155803,1.55623647,0.00000000
-4.78739370,3.08935203,0.79144783,1.98786704,0.49956584,0.00154875,1.57755797,0.00000000
-4.78139070,3.07948541,0.79481552,1.98132727,0.48525608,0.00153866,1.59816785,0.00000000
-4.77538769,3.06908191,0.79783057,1.97487483,0.47043698,0.00152840,1.61832930,0.00000000
-4.76938469,3.05914324,0.80074792,1.96912142,0.45547204,0.00151860,1.63827004,0.00000000
-4.76338169,3.05056774,0.80379941,1.96460182,0.44071586,0.00150983,1.65816734,0.00000000
-4.75737869,3.04411505,0.80718267,1.96175344,0.42650342,0.00150264,1.67813452,0.00000000
-4.75137569,3.04037528,0.81105091,1.96089904,0.41314008,0.00149751,1.69820981,0.00000000
-4.74537269,3.03974392,0.81550451,1.96223326,0.40089252,0.00149480,1.71834802,0.00000000
-4.73936968,3.04240404,0.82058460,1.96581384,0.38998118,0.00149481,1.73841580,0.00000000
-4.73336668,3.04831665,0.82626922,1.97155787,0.38057433,0.00149769,1.75819067,0.00000000
-4.72736368,3.05721991,0.83247217,1.97924354,0.37278401,0.00150349,1.77736425,0.00000000
-4.72136068,3.06863752,0.83904496,1.98851726,0.36666416,0.00151212,1.79554960,0.00000000
-4.71535768,3.08189612,0.84578157,1.99890623,0.36221077,0.00152338,1.81229264,0.00000000
-4.70935468,3.09615116,0.85242623,2.00983581,0.35936414,0.00153695,1.82708714,0.00000000
-4.70335168,3.11042027,0.85868365,2.02065123,0.35801311,0.00155241,1.83939292,0.00000000
-4.69734867,3.12362286,0.86423152,2.03064266,0.35800107,0.00156926,1.84865634,0.00000000
-4.69134567,3.13462423,0.86873466,2.03907280,0.35913336,0.00158691,1.85433231,0.00000000
-4.68534267,3.14228248,0.87186022,2.04520568,0.36118596,0.00160477,1.85590695,0.00000000
-4.67933967,3.14549616,0.87329329,2.04833568,0.36391484,0.00162219,1.85291970,0.00000000
-4.67333667,3.14325069,0.87275222,2.04781548,0.36706579,0.00163856,1.84498410,0.00000000
-4.66733367,3.13466160,0.87000295,2.04308185,0.37038425,0.00165330,1.83180612,0.00000000
-4.66133067,3.11901287,0.86487173,2.03367828,0.37362476,0.00166588,1.81319938,0.00000000
-4.65532766,3.09578868,0.85725556,2.01927356,0.37655969,0.00167588,1.78909640,0.00000000
-4.64932466,3.06469744,0.84713004,1.99967560,0.37898699,0.00168296,1.75955557,0.00000000
-4.64332166,3.02568720,0.83455413,1.97484010,0.38073659,0.00168693,1.72476340,0.00000000
-4.63731866,2.97895182,0.81967163,1.94487369,0.38167534,0.00168773,1.68503204,0.00000000
-4.63131566,2.92492789,0.80270936,1.91003173,0.38171037,0.00168543,1.64079222,0.00000000
-4.62531266,2.86428258,0.78397197,1.87071068,0.38079071,0.00168027,1.59258193,0.00000000
-4.61930965,2.79789302,0.76383377,1.82743572,0.37890723,0.00167261,1.54103134,0.00000000
-4.61330665,2.72681819,0.74272764,1.78084400,0.37609091,0.00166295,1.48684466,0.00000000
-4.60730365,2.65226437,0.72113168,1.73166425,0.37240968,0.00165190,1.43077974,0.00000000
-4.60130065,2.57554569,0.69955394,1.68069364,0.36796379,0.00164018,1.37362617,0.00000000
-4.59529765,2.49804110,0.67851584,1.62877266,0.36288012,0.00162856,1.31618277,0.00000000
-4.58929465,2.42114945,0.65853492,1.57675902,0.35730560,0.00161784,1.25923539,0.00000000
-4.58329165,2.34624431,0.64010739,1.52550134,0.35139994,0.00160886,1.20353565,0.00000000
-4.57728864,2.27462997,0.62369132,1.47581362,0.34532816,0.00160240,1.14978157,0.00000000
-4.57128564,2.20750013,0.60969080,1.42845126,0.33925301,0.00159918,1.09860038,0.00000000
-4.56528264,2.14590070,0.59844176,1.38408932,0.33332771,0.00159986,1.05053426,0.00000000
-4.55927964,2.09069779,0.59019993,1.34330370,0.32768927,0.00160493,1.00602924,0.00000000
-4.55327664,2.04255192,0.58513127,1.30655580,0.32245258,0.00161475,0.96542739,0.00000000
-4.54727364,2.00189924,0.58330535,1.27418101,0.31770563,0.00162950,0.92896260,0.00000000
-4.54127064,1.96894033,0.58469171,1.24638139,0.31350591,0.00164918,0.89675970,0.00000000
-4.53526763,1.94363685,0.58915969,1.22322265,0.30987820,0.00167358,0.86883693,0.00000000
-4.52926463,1.92571621,0.59648144,1.20463561,0.30681381,0.00170229,0.84511139,0.00000000
-4.52326163,1.91468393,0.60633831,1.19042185,0.30427134,0.00173470,0.82540735,0.00000000
-4.51725863,1.90984349,0.61833040,1.18026352,0.30217878,0.00177004,0.80946688,0.00000000
-4.51125563,1.91032279,0.63198893,1.17373691,0.30043702,0.00180736,0.79696243,0.00000000
-4.50525263,1.91510644,0.64679117,1.17032929,0.29892451,0.00184558,0.78751101,0.00000000
-4.49924962,1.92307278,0.66217739,1.16945849,0.29750284,0.00188352,0.78068929,0.00000000
-4.49324662,1.93303434,0.67756927,1.17049458,0.29602311,0.00191997,0.77604939,0.00000000
-4.48724362,1.94378021,0.69238918,1.17278284,0.29433261,0.00195366,0.77313467,0.00000000
-4.48124062,1.95411905,0.70607954,1.17566729,0.29228173,0.00198338,0.77149516,0.00000000
-4.47523762,1.96292089,0.71812164,1.17851389,0.28973060,0.00200797,0.77070206,0.00000000
-4.46923462,1.96915640,0.72805315,1.18073263,0.28655529,0.00202638,0.77036110,0.00000000
-4.46323162,1.97193205,0.73548357,1.18179768,0.28265323,0.00203773,0.77012404,0.00000000
-4.45722861,1.97051990,0.74010714,1.18126482,0.27794768,0.00204129,0.76969832,0.00000000
-4.45122561,1.96438083,0.74171259,1.17878561,0.27239097,0.00203656,0.76885428,0.00000000
-4.44522261,1.95318051,0.74018922,1.17411759,0.26596652,0.00202323,0.76742999,0.00000000
-4.43921961,1.93679732,0.73552936,1.16713045,0.25868947,0.00200125,0.76533332,0.00000000
-4.43321661,1.91532227,0.72782680,1.15780761,0.25060599,0.00197080,0.76254148,0.00000000
-4.42721361,1.88905079,0.71727141,1.14624347,0.24179130,0.00193225,0.75909781,0.00000000
-4.42121061,1.85846708,0.70414033,1.13263646,0.23234656,0.00188623,0.75510625,0.00000000
-4.41520760,1.82422165,0.68878584,1.11727813,0.22239482,0.00183350,0.75072354,0.00000000
-4.40920460,1.78710330,0.67162082,1.10053899,0.21207624,0.00177503,0.74614957,0.00000000
-4.40320160,1.74800669,0.65310218,1.08285174,0.20154271,0.00171187,0.74161645,0.00000000
-4.39719860,1.70789718,0.63371322,1.06469256,0.19095240,0.00164519,0.73737648,0.00000000
-4.39119560,1.66777441,0.61394554,1.04656156,0.18046420,0.00157618,0.73368992,0.00000000
-4.38519260,1.62863623,0.59428148,1.02896309,0.17023244,0.00150606,0.73081284,0.00000000
-4.37918959,1.59144466,0.57517763,1.01238696,0.16040211,0.00143604,0.72898574,0.00000000
-4.37318659,1.55709502,0.55705036,0.99729124,0.15110469,0.00136726,0.72842340,0.00000000
-4.36718359,1.52638969,0.54026364,0.98408745,0.14245478,0.00130077,0.72930637,0.00000000
-4.36118059,1.50001711,0.52511983,0.97312869,0.13454757,0.00123754,0.73177446,0.00000000
-4.35517759,1.47853688,0.51185357,0.96470102,0.12745725,0.00117840,0.73592251,0.00000000
-4.34917459,1.46237101,0.50062903,0.95901838,0.12123629,0.00112406,0.74179838,0.00000000
-4.34317159,1.45180129,0.49154033,0.95622093,0.11591557,0.00107509,0.74940328,0.00000000
-4.33716858,1.44697244,0.48461502,0.95637674,0.11150535,0.00103193,0.75869419,0.00000000
-4.33116558,1.44790032,0.47982029,0.95948625,0.10799683,0.00099487,0.76958800,0.00000000
-4.32516258,1.45448426,0.47707144,0.96548923,0.10536428,0.00096410,0.78196716,0.00000000
-4.31915958,1.46652258,0.47624200,0.97427335,0.10356764,0.00093968,0.79568618,0.00000000
-4.31315658,1.48373006,0.47717513,0.98568393,0.10255531,0.00092158,0.81057856,0.00000000
-4.30715358,1.50575623,0.47969532,0.99953392,0.10226713,0.00090969,0.82646374,0.00000000
