energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.33966983,3.44942603,0.02687638,0.38193214,0.96060898,1.54916674,1.21110481,0.00000000,0.68771324,0.22038057
-5.33366683,3.49342055,0.02762928,0.39137353,0.98239742,1.55847976,1.22494392,0.00000000,0.69374482,0.22807501
-5.32766383,3.53710201,0.02843063,0.40076807,1.00387790,1.56827581,1.23779913,0.00000000,0.69848784,0.23577037
-5.32166083,3.57976208,0.02926370,0.40999875,1.02479141,1.57839189,1.24938587,0.00000000,0.70187205,0.24334591
-5.31565783,3.62079202,0.03011133,0.41896688,1.04492235,1.58870225,1.25946352,0.00000000,0.70386444,0.25068665
-5.30965483,3.65970306,0.03095630,0.42759494,1.06410497,1.59912253,1.26784386,0.00000000,0.70447019,0.25768720
-5.30365183,3.69614330,0.03178165,0.43582882,1.08222812,1.60961257,1.27439827,0.00000000,0.70373261,0.26425539
-5.29764882,3.72991039,0.03257114,0.44363925,1.09923846,1.62017754,1.27906317,0.00000000,0.70173203,0.27031548
-5.29164582,3.76095943,0.03330958,0.45102238,1.11514174,1.63086755,1.28184359,0.00000000,0.69858364,0.27581090
-5.28564282,3.78940555,0.03398320,0.45799939,1.13000207,1.64177556,1.28281466,0.00000000,0.69443456,0.28070626
-5.27963982,3.81552098,0.03457997,0.46461521,1.14393915,1.65303392,1.28212074,0.00000000,0.68946001,0.28498860
-5.27363682,3.83972646,0.03508986,0.47093635,1.15712353,1.66480933,1.27997239,0.00000000,0.68385899,0.28866787
-5.26763382,3.86257722,0.03550511,0.47704780,1.16976978,1.67729679,1.27664088,0.00000000,0.67784934,0.29177642
-5.26163082,3.88474389,0.03582032,0.48304929,1.18212800,1.69071247,1.27245077,0.00000000,0.67166258,0.29436771
-5.25562781,3.90698906,0.03603261,0.48905086,1.19447377,1.70528601,1.26777038,0.00000000,0.66553852,0.29651413
-5.24962481,3.93014034,0.03614161,0.49516805,1.20709687,1.72125253,1.26300079,0.00000000,0.65971982,0.29830417
-5.24362181,3.95506092,0.03614937,0.50151683,1.22028924,1.73884462,1.25856352,0.00000000,0.65444667,0.29983892
-5.23761881,3.98261892,0.03606030,0.50820858,1.23433265,1.75828480,1.25488750,0.00000000,0.64995172,0.30122817
-5.23161581,4.01365655,0.03588090,0.51534519,1.24948647,1.77977860,1.25239557,0.00000000,0.64645524,0.30258625
-5.22561281,4.04896037,0.03561958,0.52301462,1.26597612,1.80350856,1.25149129,0.00000000,0.64416077,0.30402769
-5.21960980,4.08923377,0.03528631,0.53128708,1.28398267,1.82962928,1.25254620,0.00000000,0.64325114,0.30566312
-5.21360680,4.13507251,0.03489227,0.54021188,1.30363405,1.85826371,1.25588820,0.00000000,0.64388497,0.30759525
-5.20760380,4.18694422,0.03444954,0.54981522,1.32499820,1.88950040,1.26179128,0.00000000,0.64619373,0.30991539
-5.20160080,4.24517227,0.03397068,0.56009885,1.34807850,1.92339196,1.27046703,0.00000000,0.65027922,0.31270045
-5.19559780,4.30992445,0.03346834,0.57103968,1.37281168,1.95995427,1.28205806,0.00000000,0.65621160,0.31601049
-5.18959480,4.38120651,0.03295495,0.58259034,1.39906835,1.99916640,1.29663353,0.00000000,0.66402783,0.31988706
-5.18359180,4.45886050,0.03244235,0.59468049,1.42665595,2.04097103,1.31418698,0.00000000,0.67373072,0.32435219
-5.17758879,4.54256771,0.03194150,0.60721889,1.45532433,2.08527499,1.33463631,0.00000000,0.68528839,0.32940804
-5.17158579,4.63185574,0.03146222,0.62009607,1.48477333,2.13195008,1.35782599,0.00000000,0.69863425,0.33503729
-5.16558279,4.72610951,0.03101299,0.63318743,1.51466241,2.18083369,1.38353138,0.00000000,0.71366764,0.34120415
-5.15957979,4.82458547,0.03060081,0.64635655,1.54462177,2.23172948,1.41146497,0.00000000,0.73025495,0.34785592
-5.15357679,4.92642878,0.03023114,0.65945876,1.57426448,2.28440805,1.44128440,0.00000000,0.74823156,0.35492501
-5.14757379,5.03069296,0.02990783,0.67234454,1.60319935,2.33860780,1.47260200,0.00000000,0.76740435,0.36233145
-5.14157079,5.13636151,0.02963320,0.68486299,1.63104386,2.39403604,1.50499571,0.00000000,0.78755514,0.36998560
-5.13556778,5.24237109,0.02940812,0.69686493,1.65743682,2.45037073,1.53802090,0.00000000,0.80844474,0.37779121
-5.12956478,5.34763603,0.02923216,0.70820589,1.68205020,2.50726300,1.57122298,0.00000000,0.82981797,0.38564851
-5.12356178,5.45107333,0.02910377,0.71874868,1.70459982,2.56434061,1.60415033,0.00000000,0.85140922,0.39345747
-5.11755878,5.55162806,0.02902051,0.72836577,1.72485442,2.62121258,1.63636723,0.00000000,0.87294874,0.40112084
-5.11155578,5.64829824,0.02897929,0.73694125,1.74264289,2.67747490,1.66746639,0.00000000,0.89416934,0.40854725
-5.10555278,5.74015865,0.02897660,0.74437262,1.75785929,2.73271738,1.69708064,0.00000000,0.91481329,0.41565397
-5.09954977,5.82638286,0.02900878,0.75057217,1.77046566,2.78653136,1.72489339,0.00000000,0.93463924,0.42236936
-5.09354677,5.90626256,0.02907223,0.75546822,1.78049227,2.83851800,1.75064738,0.00000000,0.95342880,0.42863493
-5.08754377,5.97922349,0.02916362,0.75900598,1.78803549,2.88829680,1.77415146,0.00000000,0.97099248,0.43440697
-5.08154077,6.04483703,0.02928001,0.76114827,1.79325331,2.93551386,1.79528489,0.00000000,0.98717467,0.43965754
-5.07553777,6.10282695,0.02941901,0.76187586,1.79635851,2.97984934,1.81399905,0.00000000,1.00185742,0.44437493
-5.06953477,6.15307074,0.02957877,0.76118762,1.79760992,3.02102380,1.83031643,0.00000000,1.01496273,0.44856350
-5.06353177,6.19559513,0.02975802,0.75910033,1.79730201,3.05880289,1.84432665,0.00000000,1.02645322,0.45224281
-5.05752876,6.23056617,0.02995597,0.75564820,1.79575318,3.09300018,1.85618000,0.00000000,1.03633110,0.45544624
-5.05152576,6.25827390,0.03017221,0.75088210,1.79329331,3.12347799,1.86607841,0.00000000,1.04463546,0.45821909
-5.04552276,6.27911252,0.03040653,0.74486843,1.79025108,3.15014611,1.87426449,0.00000000,1.05143796,0.46061613
-5.03951976,6.29355715,0.03065873,0.73768775,1.78694159,3.17295883,1.88100911,0.00000000,1.05683725,0.46269898
-5.03351676,6.30213832,0.03092838,0.72943319,1.78365496,3.19191038,1.88659815,0.00000000,1.06095235,0.46453322
-5.02751376,6.30541599,0.03121463,0.72020856,1.78064633,3.20702941,1.89131919,0.00000000,1.06391536,0.46618559
-5.02151076,6.30395444,0.03151597,0.71012640,1.77812787,3.21837304,1.89544881,0.00000000,1.06586401,0.46772131
-5.01550775,6.29830000,0.03183003,0.69930601,1.77626323,3.22602113,1.89924132,0.00000000,1.06693439,0.46920178
-5.00950475,6.28896282,0.03215349,0.68787138,1.77516465,3.23007126,1.90291944,0.00000000,1.06725439,0.47068277
-5.00350175,6.27640403,0.03248196,0.67594935,1.77489293,3.23063522,1.90666756,0.00000000,1.06693813,0.47221318
-4.99749875,6.26102929,0.03280996,0.66366783,1.77546043,3.22783718,1.91062782,0.00000000,1.06608168,0.47383455
-4.99149575,6.24318884,0.03313104,0.65115439,1.77683661,3.22181390,1.91489934,0.00000000,1.06476038,0.47558115
-4.98549275,6.22318435,0.03343781,0.63853498,1.77895623,3.21271723,1.91954036,0.00000000,1.06302767,0.47748087
-4.97948974,6.20128175,0.03372223,0.62593305,1.78172935,3.20071844,1.92457321,0.00000000,1.06091561,0.47955663
-4.97348674,6.17772901,0.03397587,0.61346889,1.78505281,3.18601433,1.92999157,0.00000000,1.05843676,0.48182823
-4.96748374,6.15277758,0.03419016,0.60125927,1.78882243,3.16883456,1.93576940,0.00000000,1.05558735,0.48431449
-4.96148074,6.12670551,0.03435683,0.58941724,1.79294512,3.14944935,1.94187098,0.00000000,1.05235125,0.48703551
-4.95547774,6.09984042,0.03446819,0.57805205,1.79735028,3.12817705,1.94826103,0.00000000,1.04870465,0.49001471
-4.94947474,6.07258033,0.03451758,0.56726920,1.80199970,3.10539059,1.95491436,0.00000000,1.04462075,0.49328058
-4.94347174,6.04541036,0.03449964,0.55717029,1.80689534,3.08152211,1.96182411,0.00000000,1.04007437,0.49686782
-4.93746873,6.01891381,0.03441061,0.54785286,1.81208456,3.05706504,1.96900811,0.00000000,1.03504600,0.50081782
-4.93146573,5.99377622,0.03424860,0.53940995,1.81766234,3.03257301,1.97651284,0.00000000,1.02952516,0.50517835
-4.92546273,5.97078164,0.03401370,0.53192943,1.82377040,3.00865527,1.98441458,0.00000000,1.02351267,0.51000223
-4.91945973,5.95080082,0.03370808,0.52549290,1.83059309,2.98596839,1.99281784,0.00000000,1.01702206,0.51534535
-4.91345673,5.93477149,0.03333595,0.52017444,1.83835045,2.96520424,2.00185109,0.00000000,1.01007987,0.52126378
-4.90745373,5.92367157,0.03290347,0.51603881,1.84728849,2.94707457,2.01166005,0.00000000,1.00272501,0.52781025
-4.90145073,5.91848639,0.03241855,0.51313959,1.85766742,2.93229263,2.02239918,0.00000000,0.99500741,0.53503025
-4.89544772,5.92017166,0.03189056,0.51151696,1.86974819,2.92155254,2.03422173,0.00000000,0.98698603,0.54295786
-4.88944472,5.92961394,0.03133005,0.51119544,1.88377823,2.91550715,2.04726921,0.00000000,0.97872662,0.55161168
-4.88344172,5.94759056,0.03074835,0.51218159,1.89997676,2.91474545,2.06166087,0.00000000,0.97029931,0.56099102
-4.87743872,5.97473125,0.03015712,0.51446183,1.91852069,2.91977032,2.07748393,0.00000000,0.96177634,0.57107267
-4.87143572,6.01148315,0.02956804,0.51800057,1.93953144,2.93097782,2.09478505,0.00000000,0.95323008,0.58180849
-4.86543272,6.05808113,0.02899231,0.52273864,1.96306346,2.94863881,2.11356370,0.00000000,0.94473142,0.59312394
-4.85942971,6.11452484,0.02844032,0.52859228,1.98909479,2.97288381,2.13376757,0.00000000,0.93634863,0.60491774
-4.85342671,6.18056352,0.02792130,0.53545271,2.01752020,3.00369182,2.15529044,0.00000000,0.92814662,0.61706268
-4.84742371,6.25568942,0.02744303,0.54318649,2.04814697,3.04088367,2.17797243,0.00000000,0.92018663,0.62940761
-4.84142071,6.33914005,0.02701165,0.55163651,2.08069370,3.08412031,2.20160251,0.00000000,0.91252609,0.64178059
-4.83541771,6.42990922,0.02663146,0.56062389,2.11479212,3.13290612,2.22592327,0.00000000,0.90521860,0.65399297
-4.82941471,6.52676644,0.02630486,0.56995065,2.14999182,3.18659740,2.25063725,0.00000000,0.89831398,0.66584434
-4.82341171,6.62828389,0.02603234,0.57940315,2.18576791,3.24441564,2.27541482,0.00000000,0.89185791,0.67712804
-4.81740870,6.73286993,0.02581254,0.58875624,2.22153127,3.30546534,2.29990291,0.00000000,0.88589150,0.68763712
-4.81140570,6.83880789,0.02564232,0.59777805,2.25664133,3.36875567,2.32373424,0.00000000,0.88045027,0.69717027
-4.80540270,6.94429874,0.02551702,0.60623519,2.29042082,3.43322540,2.34653659,0.00000000,0.87556288,0.70553776
-4.79939970,7.04750622,0.02543058,0.61389836,2.32217231,3.49777006,2.36794183,0.00000000,0.87124943,0.71256688
-4.79339670,7.14660284,0.02537585,0.62054811,2.35119592,3.56127079,2.38759414,0.00000000,0.86751947,0.71810679
-4.78739370,7.23981533,0.02534487,0.62598050,2.37680800,3.62262347,2.40515755,0.00000000,0.86436997,0.72203268
-4.78139070,7.32546828,0.02532913,0.63001265,2.39835990,3.68076767,2.42032223,0.00000000,0.86178332,0.72424886
-4.77538769,7.40202459,0.02531989,0.63248775,2.41525671,3.73471411,2.43280982,0.00000000,0.85972562,0.72469099
-4.76938469,7.46812179,0.02530849,0.63327960,2.42697507,3.78357007,2.44237758,0.00000000,0.85814557,0.72332722
-4.76338169,7.52260336,0.02528657,0.63229627,2.43307976,3.82656190,2.44882149,0.00000000,0.85697403,0.72015823
-4.75737869,7.56454448,0.02524641,0.62948295,2.43323849,3.86305404,2.45197852,0.00000000,0.85612456,0.71521648
-4.75137569,7.59327174,0.02518111,0.62482370,2.42723437,3.89256425,2.45172810,0.00000000,0.85549499,0.70856442
-4.74537269,7.60837675,0.02508478,0.61834223,2.41497576,3.91477452,2.44799308,0.00000000,0.85497022,0.70029209
-4.73936968,7.60972371,0.02495272,0.61010143,2.39650309,3.92953782,2.44074043,0.00000000,0.85442604,0.69051413
-4.73336668,7.59745110,0.02478152,0.60020193,2.37199252,3.93688059,2.42998165,0.00000000,0.85373412,0.67936634
-4.72736368,7.57196797,0.02456912,0.58877954,2.34175624,3.93700118,2.41577329,0.00000000,0.85276786,0.66700207
-4.72136068,7.53394535,0.02431485,0.57600175,2.30623943,3.93026456,2.39821748,0.00000000,0.85140894,0.65358854
-4.71535768,7.48430328,0.02401939,0.56206344,2.26601398,3.91719369,2.37746262,0.00000000,0.84955420,0.63930321
-4.70935468,7.42419410,0.02368473,0.54718188,2.22176914,3.89845799,2.35370413,0.00000000,0.84712261,0.62433037
-4.70335168,7.35498257,0.02331404,0.53159130,2.17429945,3.87485938,2.32718517,0.00000000,0.84406182,0.60885801
-4.69734867,7.27822326,0.02291156,0.51553713,2.12449016,3.84731635,2.29819717,0.00000000,0.84035407,0.59307509
-4.69134567,7.19563564,0.02248242,0.49927012,2.07330066,3.81684653,2.26707989,0.00000000,0.83602093,0.57716911
-4.68534267,7.10907723,0.02203250,0.48304056,2.02174628,3.78454800,2.23422084,0.00000000,0.83112658,0.56132408
-4.67933967,7.02051495,0.02156817,0.46709275,1.97087888,3.75157994,2.20005361,0.00000000,0.82577948,0.54571877
-4.67333667,6.93199488,0.02109614,0.45165989,1.92176667,3.71914262,2.16505497,0.00000000,0.82013202,0.53052524
-4.66733367,6.84561053,0.02062324,0.43695944,1.87547371,3.68845715,2.12974041,0.00000000,0.81437820,0.51590759
-4.66133067,6.76346971,0.02015623,0.42318918,1.83303937,3.66074510,2.09465788,0.00000000,0.80874925,0.50202065
-4.65532766,6.68766017,0.01970159,0.41052387,1.79545822,3.63720828,2.06037981,0.00000000,0.80350735,0.48900890
-4.64932466,6.62021437,0.01926539,0.39911275,1.76366066,3.61900873,2.02749314,0.00000000,0.79893754,0.47700517
-4.64332166,6.56307358,0.01885312,0.38907769,1.73849450,3.60724936,1.99658771,0.00000000,0.79533819,0.46612936
