energy_ev,total_up,Ag_p_up,Ag_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.70585293,5.15876032,0.39220828,4.71179707,0.21028281,0.00368651,0.08573270,0.17321573
-5.69984992,5.17472740,0.38964236,4.72561058,0.20928947,0.00369906,0.08693852,0.17636519
-5.69384692,5.18346760,0.38678482,4.73246350,0.20816745,0.00370662,0.08804363,0.17947294
-5.68784392,5.18452857,0.38360860,4.73194578,0.20690304,0.00370859,0.08903300,0.18250714
-5.68184092,5.17763001,0.38008924,4.72381287,0.20548517,0.00370446,0.08989285,0.18543960
-5.67583792,5.16267754,0.37620656,4.70799805,0.20390595,0.00369382,0.09061120,0.18824662
-5.66983492,5.13977035,0.37194617,4.68461882,0.20216097,0.00367638,0.09117840,0.19090963
-5.66383192,5.10920227,0.36730079,4.65397694,0.20024968,0.00365199,0.09158750,0.19341575
-5.65782891,5.07145589,0.36227137,4.61655186,0.19817551,0.00362064,0.09183466,0.19575816
-5.65182591,5.02719021,0.35686785,4.57298800,0.19594596,0.00358248,0.09191940,0.19793629
-5.64582291,4.97722189,0.35110972,4.52407598,0.19357262,0.00353782,0.09184477,0.19995583
-5.63981991,4.92250122,0.34502616,4.47072897,0.19107094,0.00348712,0.09161743,0.20182853
-5.63381691,4.86408357,0.33865589,4.41395485,0.18846008,0.00343101,0.09124758,0.20357179
-5.62781391,4.80309759,0.33204666,4.35482551,0.18576246,0.00337022,0.09074883,0.20520809
-5.62181091,4.74071147,0.32525443,4.29444447,0.18300337,0.00330562,0.09013789,0.20676425
-5.61580790,4.67809856,0.31834227,4.23391427,0.18021034,0.00323813,0.08943418,0.20827050
-5.60980490,4.61640371,0.31137888,4.17430476,0.17741253,0.00316877,0.08865935,0.20975949
-5.60380190,4.55671162,0.30443702,4.11662360,0.17463997,0.00309857,0.08783667,0.21126518
-5.59779890,4.50001812,0.29759162,4.06178987,0.17192275,0.00302858,0.08699035,0.21282169
-5.59179590,4.44720559,0.29091783,4.01061182,0.16929018,0.00295981,0.08614487,0.21446217
-5.58579290,4.39902285,0.28448896,3.96376921,0.16676992,0.00289323,0.08532413,0.21621764
-5.57978989,4.35607026,0.27837437,3.92180061,0.16438710,0.00282973,0.08455078,0.21811598
-5.57378689,4.31879009,0.27263751,3.88509602,0.16216350,0.00277012,0.08384541,0.22018092
-5.56778389,4.28746222,0.26733396,3.85389436,0.16011677,0.00271507,0.08322585,0.22243125
-5.56178089,4.26220492,0.26250972,3.82828600,0.15825978,0.00266515,0.08270657,0.22488005
-5.55577789,4.24298039,0.25819978,3.80821949,0.15660001,0.00262081,0.08229815,0.22753426
-5.54977489,4.22960459,0.25442692,3.79351226,0.15513918,0.00258232,0.08200684,0.23039423
-5.54377189,4.22176072,0.25120091,3.78386454,0.15387304,0.00254987,0.08183431,0.23345354
-5.53776888,4.21901583,0.24851811,3.77887598,0.15279127,0.00252350,0.08177757,0.23669906
-5.53176588,4.22083988,0.24636150,3.77806415,0.15187764,0.00250311,0.08182892,0.24011101
-5.52576288,4.22662677,0.24470108,3.78088464,0.15111035,0.00248854,0.08197626,0.24366337
-5.51975988,4.23571655,0.24349478,3.78675193,0.15046259,0.00247952,0.08220332,0.24732436
-5.51375688,4.24741857,0.24268976,3.79506067,0.14990316,0.00247568,0.08249027,0.25105706
-5.50775388,4.26103485,0.24222400,3.80520700,0.14939739,0.00247665,0.08281424,0.25482021
-5.50175088,4.27588324,0.24202837,3.81660931,0.14890809,0.00248198,0.08315008,0.25856915
-5.49574787,4.29131998,0.24202876,3.82872817,0.14839656,0.00249123,0.08347111,0.26225681
-5.48974487,4.30676108,0.24214854,3.84108502,0.14782377,0.00250395,0.08374999,0.26583487
-5.48374187,4.32170202,0.24231106,3.85327913,0.14715141,0.00251973,0.08395953,0.26925489
-5.47773887,4.33573527,0.24244209,3.86500237,0.14634298,0.00253817,0.08407352,0.27246960
-5.47173587,4.34856492,0.24247223,3.87605134,0.14536486,0.00255894,0.08406752,0.27543410
-5.46573287,4.36001793,0.24233911,3.88633621,0.14418717,0.00258177,0.08391956,0.27810708
-5.45972986,4.37005131,0.24198927,3.89588585,0.14278457,0.00260645,0.08361076,0.28045196
-5.45372686,4.37875461,0.24137973,3.90484860,0.14113691,0.00263284,0.08312586,0.28243795
-5.44772386,4.38634727,0.24047910,3.91348831,0.13922968,0.00266089,0.08245357,0.28404088
-5.44172086,4.39317042,0.23926821,3.92217521,0.13705431,0.00269058,0.08158687,0.28524392
-5.43571786,4.39967291,0.23774033,3.93137152,0.13460823,0.00272197,0.08052313,0.28603800
-5.42971486,4.40639159,0.23590077,3.94161172,0.13189487,0.00275517,0.07926413,0.28642203
-5.42371186,4.41392619,0.23376606,3.95347794,0.12892333,0.00279028,0.07781594,0.28640274
-5.41770885,4.42290932,0.23136272,3.96757078,0.12570805,0.00282743,0.07618871,0.28599435
-5.41170585,4.43397258,0.22872554,3.98447670,0.12226827,0.00286675,0.07439641,0.28521780
-5.40570285,4.44770992,0.22589567,4.00473302,0.11862739,0.00290830,0.07245640,0.28409987
-5.39969985,4.46463981,0.22291844,4.02879185,0.11481229,0.00295210,0.07038903,0.28267192
-5.39369685,4.48516785,0.21984107,4.05698482,0.11085253,0.00299809,0.06821718,0.28096859
-5.38769385,4.50955171,0.21671040,4.08949011,0.10677962,0.00304611,0.06596576,0.27902623
-5.38169085,4.53787025,0.21357073,4.12630377,0.10262618,0.00309588,0.06366118,0.27688142
-5.37568784,4.56999864,0.21046186,4.16721695,0.09842524,0.00314700,0.06133089,0.27456942
-5.36968484,4.60559109,0.20741745,4.21180062,0.09420951,0.00319894,0.05900288,0.27212281
-5.36368184,4.64407261,0.20446376,4.25939911,0.09001076,0.00325104,0.05670521,0.26957020
-5.35767884,4.68464072,0.20161879,4.30913336,0.08585923,0.00330252,0.05446560,0.26693532
-5.35167584,4.72627754,0.19889194,4.35991425,0.08178323,0.00335248,0.05231102,0.26423627
-5.34567284,4.76777248,0.19628409,4.41046618,0.07780870,0.00339994,0.05026733,0.26148523
-5.33966983,4.80775459,0.19378819,4.45936005,0.07395899,0.00344385,0.04835893,0.25868839
-5.33366683,4.84473387,0.19139014,4.50505473,0.07025464,0.00348312,0.04660851,0.25584629
-5.32766383,4.87714960,0.18907017,4.54594546,0.06671334,0.00351666,0.04503674,0.25295451
-5.32166083,4.90342387,0.18680433,4.58041699,0.06334984,0.00354339,0.04366204,0.25000452
-5.31565783,4.92201789,0.18456626,4.60689942,0.06017607,0.00356233,0.04250038,0.24698484
-5.30965483,4.93148849,0.18232891,4.62392406,0.05720117,0.00357255,0.04156506,0.24388230
-5.30365183,4.93054239,0.18006633,4.63017693,0.05443166,0.00357330,0.04086655,0.24068343
-5.29764882,4.91808553,0.17775520,4.62454740,0.05187156,0.00356395,0.04041230,0.23737573
-5.29164582,4.89326538,0.17537625,4.60616979,0.04952259,0.00354406,0.04020658,0.23394899
-5.28564282,4.85550430,0.17291531,4.57445613,0.04738426,0.00351341,0.04025037,0.23039641
-5.27963982,4.80452251,0.17036402,4.52911866,0.04545409,0.00347195,0.04054122,0.22671552
-5.27363682,4.74034978,0.16772024,4.47018127,0.04372771,0.00341987,0.04107313,0.22290891
-5.26763382,4.66332565,0.16498797,4.39797954,0.04219895,0.00335754,0.04183652,0.21898469
-5.26163082,4.57408840,0.16217702,4.31314976,0.04086001,0.00328556,0.04281817,0.21495673
-5.25562781,4.47355358,0.15930230,4.21660765,0.03970150,0.00320468,0.04400125,0.21084461
-5.24962481,4.36288357,0.15638288,4.10951812,0.03871257,0.00311580,0.04536540,0.20667336
-5.24362181,4.24344968,0.15344083,3.99325775,0.03788099,0.00301999,0.04688686,0.20247309
-5.23761881,4.11678898,0.15049999,3.86937187,0.03719324,0.00291837,0.04853874,0.19827831
-5.23161581,3.98455772,0.14758463,3.73952834,0.03663470,0.00281217,0.05029130,0.19412729
-5.22561281,3.84848373,0.14471826,3.60547006,0.03618974,0.00270263,0.05211234,0.19006122
-5.21960980,3.71031957,0.14192244,3.46896825,0.03584195,0.00259099,0.05396777,0.18612336
-5.21360680,3.57179840,0.13921584,3.33177816,0.03557435,0.00247851,0.05582212,0.18235816
-5.20760380,3.43459391,0.13661345,3.19559889,0.03536963,0.00236634,0.05763925,0.17881029
-5.20160080,3.30028560,0.13412613,3.06203821,0.03521048,0.00225561,0.05938308,0.17552379
-5.19559780,3.17033005,0.13176028,2.93258332,0.03507983,0.00214733,0.06101834,0.17254107
-5.18959480,3.04603854,0.12951791,2.80857791,0.03496123,0.00204240,0.06251143,0.16990197
-5.18359180,2.92856110,0.12739682,2.69120551,0.03483913,0.00194161,0.06383114,0.16764281
-5.17758879,2.81887658,0.12539107,2.58147895,0.03469924,0.00184563,0.06494951,0.16579543
-5.17158579,2.71778830,0.12349159,2.48023526,0.03452877,0.00175499,0.06584245,0.16438615
-5.16558279,2.62592432,0.12168691,2.38813549,0.03431673,0.00167008,0.06649042,0.16343490
-5.15957979,2.54374173,0.11996398,2.30566846,0.03405410,0.00159120,0.06687890,0.16295417
-5.15357679,2.47153385,0.11830900,2.23315764,0.03373403,0.00151849,0.06699872,0.16294823
-5.14757379,2.40943953,0.11670824,2.17077026,0.03335190,0.00145200,0.06684630,0.16341228
-5.14157079,2.35745384,0.11514886,2.11852794,0.03290538,0.00139167,0.06642366,0.16433186
-5.13556778,2.31543936,0.11361956,2.07631802,0.03239437,0.00133732,0.06573827,0.16568241
-5.12956478,2.28313757,0.11211118,2.04390506,0.03182090,0.00128874,0.06480276,0.16742911
-5.12356178,2.26018004,0.11061715,2.02094225,0.03118901,0.00124559,0.06363441,0.16952696
-5.11755878,2.24609905,0.10913383,2.00698217,0.03050448,0.00120751,0.06225459,0.17192126
-5.11155578,2.24033774,0.10766068,2.00148702,0.02977465,0.00117407,0.06068803,0.17454842
-5.10555278,2.24225962,0.10620033,2.00383828,0.02900806,0.00114481,0.05896203,0.17733717
-5.09954977,2.25115780,0.10475850,2.01334568,0.02821425,0.00111925,0.05710561,0.18021009
-5.09354677,2.26626399,0.10334385,2.02925607,0.02740338,0.00109688,0.05514867,0.18308556
-5.08754377,2.28675761,0.10196772,2.05076200,0.02658598,0.00107722,0.05312116,0.18587994
-5.08154077,2.31177526,0.10064379,2.07701060,0.02577264,0.00105977,0.05105230,0.18851005
-5.07553777,2.34042078,0.09938777,2.10711288,0.02497383,0.00104406,0.04896990,0.19089575
-5.06953477,2.37177622,0.09821698,2.14015379,0.02419961,0.00102965,0.04689978,0.19296262
-5.06353177,2.40491382,0.09715001,2.17520319,0.02345953,0.00101613,0.04486529,0.19464461
-5.05752876,2.43890915,0.09620638,2.21132792,0.02276252,0.00100316,0.04288705,0.19588657
-5.05152576,2.47285537,0.09540626,2.24760507,0.02211679,0.00099042,0.04098270,0.19664652
-5.04552276,2.50587864,0.09477026,2.28313637,0.02152987,0.00097766,0.03916696,0.19689760
-5.03951976,2.53715435,0.09431928,2.31706364,0.02100863,0.00096471,0.03745165,0.19662963
-5.03351676,2.56592398,0.09407449,2.34858488,0.02055941,0.00095144,0.03584594,0.19585023
-5.02751376,2.59151207,0.09405741,2.37697096,0.02018816,0.00093780,0.03435671,0.19458536
-5.02151076,2.61334289,0.09428997,2.40158197,0.01990058,0.00092381,0.03298890,0.19287937
-5.01550775,2.63095610,0.09479481,2.42188309,0.01970240,0.00090953,0.03174602,0.19079448
-5.00950475,2.64402075,0.09559546,2.43745903,0.01959950,0.00089510,0.03063062,0.18840972
-5.00350175,2.65234688,0.09671670,2.44802644,0.01959820,0.00088073,0.02964481,0.18581934
-4.99749875,2.65589411,0.09818476,2.45344359,0.01970544,0.00086667,0.02879075,0.18313078
-4.99149575,2.65477633,0.10002758,2.45371655,0.01992891,0.00085320,0.02807108,0.18046219
-4.98549275,2.64926215,0.10227492,2.44900143,0.02027722,0.00084067,0.02748934,0.17793965
-4.97948974,2.63977048,0.10495836,2.43960202,0.02075991,0.00082942,0.02705025,0.17569403
-4.97348674,2.62686101,0.10811112,2.42596262,0.02138745,0.00081984,0.02675996,0.17385772
-4.96748374,2.61121957,0.11176767,2.40865595,0.02217113,0.00081231,0.02662612,0.17256124
-4.96148074,2.59363844,0.11596320,2.38836627,0.02312290,0.00080721,0.02665795,0.17192981
-4.95547774,2.57499225,0.12073272,2.36586798,0.02425505,0.00080490,0.02686608,0.17207993
-4.94947474,2.55620977,0.12611014,2.34200045,0.02557987,0.00080572,0.02726238,0.17311621
-4.94347174,2.53824296,0.13212696,2.31763979,0.02710922,0.00080996,0.02785964,0.17512832
-4.93746873,2.52203393,0.13881101,2.29366862,0.02885401,0.00081787,0.02867121,0.17818828
-4.93146573,2.50848145,0.14618492,2.27094496,0.03082368,0.00082962,0.02971050,0.18234819
-4.92546273,2.49840803,0.15426468,2.25027155,0.03302564,0.00084534,0.03099048,0.18763834
-4.91945973,2.49252916,0.16305818,2.23236683,0.03546475,0.00086505,0.03252313,0.19406588
-4.91345673,2.49142585,0.17256386,2.21783872,0.03814276,0.00088872,0.03431888,0.20161399
-4.90745373,2.49552174,0.18276962,2.20716248,0.04105793,0.00091623,0.03638603,0.21024175
-4.90145073,2.50506571,0.19365187,2.20066333,0.04420461,0.00094737,0.03873021,0.21988451
-4.89544772,2.52012070,0.20517496,2.19850478,0.04757303,0.00098186,0.04135389,0.23045494
-4.88944472,2.54055925,0.21729095,2.20068292,0.05114918,0.00101935,0.04425592,0.24184461
-4.88344172,2.56606576,0.22993970,2.20702687,0.05491479,0.00105943,0.04743114,0.25392618
-4.87743872,2.59614537,0.24304937,2.21720531,0.05884749,0.00110164,0.05087007,0.26655593
-4.87143572,2.63013895,0.25653719,2.23073854,0.06292108,0.00114547,0.05455866,0.27957683
-4.86543272,2.66724334,0.27031062,2.24701555,0.06710596,0.00119042,0.05847818,0.29282179
-4.85942971,2.70653597,0.28426865,2.26531508,0.07136956,0.00123595,0.06260509,0.30611710
-4.85342671,2.74700266,0.29830339,2.28482986,0.07567698,0.00128152,0.06691112,0.31928599
-4.84742371,2.78756734,0.31230167,2.30469269,0.07999159,0.00132665,0.07136335,0.33215211
-4.84142071,2.82712252,0.32614673,2.32400344,0.08427569,0.00137083,0.07592438,0.34454283
-4.83541771,2.86455930,0.33971990,2.34185581,0.08849117,0.00141364,0.08055267,0.35629240
-4.82941471,2.89879581,0.35290213,2.35736288,0.09260014,0.00145466,0.08520287,0.36724470
-4.82341171,2.92880323,0.36557549,2.36968056,0.09656549,0.00149354,0.08982632,0.37725564
-4.81740870,2.95362868,0.37762446,2.37802841,0.10035146,0.00152998,0.09437161,0.38619526
-4.81140570,2.97241444,0.38893711,2.38170716,0.10392399,0.00156371,0.09878530,0.39394924
-4.80540270,2.98441333,0.39940610,2.38011277,0.10725119,0.00159450,0.10301268,0.40042019
-4.79939970,2.98900014,0.40892966,2.37274695,0.11030352,0.00162216,0.10699870,0.40552841
-4.79339670,2.98567923,0.41741239,2.35922410,0.11305406,0.00164653,0.11068893,0.40921238
-4.78739370,2.97408867,0.42476613,2.33927496,0.11547863,0.00166745,0.11403070,0.41142890
-4.78139070,2.95400115,0.43091074,2.31274726,0.11755592,0.00168480,0.11697423,0.41215301
-4.77538769,2.92532224,0.43577499,2.27960374,0.11926751,0.00169843,0.11947385,0.41137764
-4.76938469,2.88808647,0.43929757,2.23991798,0.12059797,0.00170822,0.12148922,0.40911310
-4.76338169,2.84245156,0.44142805,2.19386840,0.12153490,0.00171404,0.12298653,0.40538642
-4.75737869,2.78869131,0.44212807,2.14173089,0.12206898,0.00171574,0.12393959,0.40024060
-4.75137569,2.72718747,0.44137251,2.08387030,0.12219411,0.00171319,0.12433087,0.39373368
-4.74537269,2.65842082,0.43915071,2.02073122,0.12190749,0.00170627,0.12415227,0.38593776
-4.73936968,2.58296167,0.43546767,1.95282814,0.12120979,0.00169485,0.12340575,0.37693797
-4.73336668,2.50145986,0.43034517,1.88073525,0.12010532,0.00167884,0.12210366,0.36683122
-4.72736368,2.41463442,0.42382268,1.80507596,0.11860221,0.00165817,0.12026879,0.35572500
-4.72136068,2.32326273,0.41595810,1.72651223,0.11671261,0.00163283,0.11793405,0.34373602
-4.71535768,2.22816934,0.40682814,1.64573386,0.11445290,0.00160284,0.11514190,0.33098869
-4.70935468,2.13021441,0.39652839,1.56344760,0.11184377,0.00156829,0.11194338,0.31761370
-4.70335168,2.03028170,0.38517290,1.48036639,0.10891037,0.00152935,0.10839691,0.30374633
-4.69734867,1.92926631,0.37289332,1.39719866,0.10568231,0.00148626,0.10456674,0.28952486
-4.69134567,1.82806216,0.35983765,1.31463783,0.10219362,0.00143933,0.10052127,0.27508888
-4.68534267,1.72754937,0.34616841,1.23335214,0.09848258,0.00138896,0.09633120,0.26057759
-4.67933967,1.62858174,0.33206045,1.15397495,0.09459144,0.00133562,0.09206753,0.24612816
-4.67333667,1.53197451,0.31769828,1.07709575,0.09056603,0.00127985,0.08779969,0.23187410
-4.66733367,1.43849270,0.30327315,1.00325184,0.08645526,0.00122227,0.08359362,0.21794374
-4.66133067,1.34884020,0.28897980,0.93292119,0.08231045,0.00116353,0.07951010,0.20445877
-4.65532766,1.26364998,0.27501301,0.86651628,0.07818460,0.00110432,0.07560322,0.19153290
-4.64932466,1.18347551,0.26156408,0.80437931,0.07413155,0.00104537,0.07191919,0.17927065
-4.64332166,1.10878378,0.24881728,0.74677883,0.07020502,0.00098742,0.06849544,0.16776628
-4.63731866,1.03994994,0.23694641,0.69390781,0.06645764,0.00093118,0.06536007,0.15710283
-4.63131566,0.97725378,0.22611142,0.64588323,0.06293991,0.00087736,0.06253162,0.14735133
-4.62531266,0.92087807,0.21645542,0.60274719,0.05969919,0.00082663,0.06001928,0.13857013
-4.61930965,0.87090884,0.20810182,0.56446944,0.05677864,0.00077960,0.05782334,0.13080436
-4.61330665,0.82733746,0.20115199,0.53095134,0.05421634,0.00073682,0.05593597,0.12408555
-4.60730365,0.79006459,0.19568327,0.50203101,0.05204438,0.00069877,0.05434228,0.11843136
-4.60130065,0.75890565,0.19174739,0.47748951,0.05028811,0.00066584,0.05302152,0.11384544
-4.59529765,0.73359786,0.18936951,0.45705805,0.04896560,0.00063832,0.05194843,0.11031747
-4.58929465,0.71380849,0.18854766,0.44042573,0.04808715,0.00061643,0.05109470,0.10782327
-4.58329165,0.69914417,0.18925282,0.42724789,0.04765512,0.00060025,0.05043040,0.10632518
-4.57728864,0.68916098,0.19142946,0.41715469,0.04766387,0.00058979,0.04992541,0.10577251
-4.57128564,0.68337516,0.19499677,0.40975974,0.04809999,0.00058494,0.04955069,0.10610225
-4.56528264,0.68127412,0.19985030,0.40466867,0.04894274,0.00058550,0.04927952,0.10723993
-4.55927964,0.68232759,0.20586428,0.40148731,0.05016463,0.00059118,0.04908847,0.10910078
-4.55327664,0.68599868,0.21289433,0.39982951,0.05173234,0.00060161,0.04895826,0.11159100
-4.54727364,0.69175463,0.22078080,0.39932425,0.05360771,0.00061632,0.04887438,0.11460939
-4.54127064,0.69907711,0.22935238,0.39962213,0.05574891,0.00063481,0.04882751,0.11804910
-4.53526763,0.70747183,0.23843013,0.40040096,0.05811174,0.00065650,0.04881370,0.12179964
-4.52926463,0.71647737,0.24783178,0.40137050,0.06065100,0.00068078,0.04883441,0.12574903
-4.52326163,0.72567301,0.25737612,0.40227624,0.06332185,0.00070702,0.04889629,0.12978613
-4.51725863,0.73468540,0.26688737,0.40290217,0.06608114,0.00073458,0.04901081,0.13380297
-4.51125563,0.74319404,0.27619954,0.40307255,0.06888867,0.00076283,0.04919373,0.13769713
-4.50525263,0.75093526,0.28516033,0.40265269,0.07170834,0.00079116,0.04946443,0.14137409
-4.49924962,0.75770480,0.29363481,0.40154870,0.07450900,0.00081898,0.04984508,0.14474932
-4.49324662,0.76335875,0.30150832,0.39970630,0.07726523,0.00084577,0.05035976,0.14775024
-4.48724362,0.76781290,0.30868890,0.39710874,0.07995777,0.00087107,0.05103347,0.15031784
-4.48124062,0.77104050,0.31510877,0.39377386,0.08257370,0.00089448,0.05189114,0.15240788
-4.47523762,0.77306844,0.32072512,0.38975044,0.08510639,0.00091568,0.05295657,0.15399172
-4.46923462,0.77397208,0.32551994,0.38511397,0.08755514,0.00093442,0.05425140,0.15505662
-4.46323162,0.77386883,0.32949913,0.37996188,0.08992467,0.00095054,0.05579422,0.15560565
-4.45722861,0.77291072,0.33269077,0.37440855,0.09222436,0.00096395,0.05759962,0.15565699
-4.45122561,0.77127634,0.33514275,0.36858008,0.09446740,0.00097466,0.05967754,0.15524290
-4.44522261,0.76916242,0.33691991,0.36260914,0.09666982,0.00098270,0.06203264,0.15440822
-4.43921961,0.76677543,0.33810080,0.35663005,0.09884954,0.00098821,0.06466400,0.15320859
-4.43321661,0.76432351,0.33877419,0.35077418,0.10102540,0.00099134,0.06756490,0.15170840
-4.42721361,0.76200919,0.33903568,0.34516585,0.10321635,0.00099229,0.07072297,0.14997858
-4.42121061,0.76002298,0.33898431,0.33991897,0.10544067,0.00099130,0.07412053,0.14809436
-4.41520760,0.75853822,0.33871950,0.33513427,0.10771540,0.00098862,0.07773510,0.14613299
-4.40920460,0.75770724,0.33833832,0.33089739,0.11005588,0.00098450,0.08154025,0.14417164
-4.40320160,0.75765882,0.33793318,0.32727767,0.11247544,0.00097921,0.08550651,0.14228539
-4.39719860,0.75849700,0.33758997,0.32432773,0.11498524,0.00097300,0.08960243,0.14054548
-4.39119560,0.76030084,0.33738652,0.32208359,0.11759413,0.00096612,0.09379572,0.13901775
-4.38519260,0.76312524,0.33739151,0.32056541,0.12030859,0.00095878,0.09805434,0.13776136
-4.37918959,0.76700212,0.33766352,0.31977850,0.12313269,0.00095119,0.10234756,0.13682771
-4.37318659,0.77194196,0.33825034,0.31971465,0.12606788,0.00094355,0.10664675,0.13625959
-4.36718359,0.77793515,0.33918830,0.32035338,0.12911281,0.00093601,0.11092611,0.13609043
-4.36118059,0.78495300,0.34050154,0.32166323,0.13226299,0.00092870,0.11516293,0.13634384
-4.35517759,0.79294811,0.34220131,0.32360277,0.13551027,0.00092175,0.11933773,0.13703311
-4.34917459,0.80185400,0.34428506,0.32612132,0.13884231,0.00091523,0.12343395,0.13816087
-4.34317159,0.81158402,0.34673554,0.32915936,0.14224186,0.00090921,0.12743739,0.13971888
-4.33716858,0.82202948,0.34951990,0.33264862,0.14568612,0.00090369,0.13133534,0.14168780
-4.33116558,0.83305750,0.35258882,0.33651192,0.14914608,0.00089868,0.13511552,0.14403717
-4.32516258,0.84450861,0.35587593,0.34066283,0.15258601,0.00089412,0.13876493,0.14672545
-4.31915958,0.85619457,0.35929757,0.34500539,0.15596316,0.00088994,0.14226853,0.14970034
-4.31315658,0.86789701,0.36275309,0.34943383,0.15922773,0.00088602,0.14560813,0.15289925
-4.30715358,0.87936699,0.36612582,0.35383278,0.16232325,0.00088219,0.14876139,0.15625010
