energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.24462231,1.86999661,0.02940457,0.25591603,0.51068086,0.10673447,0.02166478,0.99099403,0.78113245,0.48162529
-3.23861931,1.93840751,0.02954655,0.26203248,0.53093142,0.10876139,0.02220180,1.04001558,0.82620784,0.49866629
-3.23261631,2.00727406,0.02963090,0.26864657,0.55236076,0.11108839,0.02293223,1.08858850,0.87175302,0.51482355
-3.22661331,2.07513800,0.02965352,0.27562154,0.57464910,0.11364303,0.02383687,1.13568815,0.91705989,0.52972825
-3.22061031,2.14054081,0.02961316,0.28281502,0.59745612,0.11634973,0.02489298,1.18028712,0.96139795,0.54303078
-3.21460730,2.20206122,0.02951163,0.29008206,0.62042758,0.11913162,0.02607471,1.22138193,1.00403139,0.55441111
-3.20860430,2.25835160,0.02935382,0.29727796,0.64320239,0.12191232,0.02735363,1.25801989,1.04423705,0.56358827
-3.20260130,2.30817201,0.02914765,0.30426094,0.66541973,0.12461759,0.02869930,1.28932486,1.08132271,0.57032871
-3.19659830,2.35042130,0.02890372,0.31089468,0.68672635,0.12717687,0.03007993,1.31452136,1.11464534,0.57445322
-3.19059530,2.38416418,0.02863502,0.31705076,0.70678385,0.12952467,0.03146303,1.33295599,1.14362845,0.57584217
-3.18459230,2.40865360,0.02835634,0.32261085,0.72527595,0.13160181,0.03281619,1.34411533,1.16777817,0.57443879
-3.17858929,2.42334779,0.02808379,0.32746892,0.74191534,0.13335649,0.03410779,1.34763976,1.18669729,0.57025051
-3.17258629,2.42792139,0.02783406,0.33153314,0.75645015,0.13474517,0.03530774,1.34333256,1.20009670,0.56334816
-3.16658329,2.42227021,0.02762379,0.33472765,0.76866966,0.13573326,0.03638825,1.33116398,1.20780384,0.55386313
-3.16058029,2.40650960,0.02746882,0.33699397,0.77840904,0.13629559,0.03732447,1.31127004,1.20976753,0.54198259
-3.15457729,2.38096635,0.02738356,0.33829211,0.78555284,0.13641664,0.03809513,1.28394620,1.20605913,0.52794304
-3.14857429,2.34616433,0.02738031,0.33860120,0.79003712,0.13609049,0.03868299,1.24963620,1.19686970,0.51202222
-3.14257129,2.30280446,0.02746872,0.33791965,0.79184991,0.13532059,0.03907526,1.20891644,1.18250331,0.49453009
-3.13656828,2.25173968,0.02765526,0.33626469,0.79103000,0.13411915,0.03926382,1.16247666,1.16336666,0.47579885
-3.13056528,2.19394582,0.02794288,0.33367142,0.78766404,0.13250643,0.03924532,1.11109773,1.13995538,0.45617277
-3.12456228,2.13048953,0.02833073,0.33019114,0.78188202,0.13050970,0.03902107,1.05562743,1.11283756,0.43599803
-3.11855928,2.06249451,0.02881406,0.32588928,0.77385123,0.12816207,0.03859689,0.99695525,1.08263511,0.41561302
-3.11255628,1.99110743,0.02938425,0.32084272,0.76376918,0.12550115,0.03798266,0.93598712,1.05000385,0.39533961
-3.10655328,1.91746474,0.03002895,0.31513691,0.75185560,0.12256765,0.03719192,0.87362114,1.01561298,0.37547560
-3.10055028,1.84266196,0.03073244,0.30886263,0.73834411,0.11940398,0.03624125,0.81072503,0.98012498,0.35628865
-3.09454727,1.76772634,0.03147610,0.30211280,0.72347394,0.11605286,0.03514963,0.74811611,0.94417658,0.33801190
-3.08854427,1.69359421,0.03223899,0.29497939,0.70748209,0.11255605,0.03393777,0.68654441,0.90836179,0.32084149
-3.08254127,1.62109356,0.03299854,0.28755056,0.69059642,0.10895333,0.03262744,0.62667920,0.87321745,0.30493573
-3.07653827,1.55093257,0.03373140,0.27990838,0.67303009,0.10528153,0.03124082,0.56909935,0.83921192,0.29041618
-3.07053527,1.48369411,0.03441428,0.27212693,0.65497735,0.10157404,0.02979991,0.51428737,0.80673731,0.27737026
-3.06453227,1.41983623,0.03502479,0.26427119,0.63661117,0.09786039,0.02832603,0.46262714,0.77610532,0.26585512
-3.05852926,1.35969821,0.03554241,0.25639658,0.61808248,0.09416622,0.02683941,0.41440504,0.74754670,0.25590277
-3.05252626,1.30351138,0.03594924,0.24854914,0.59952114,0.09051347,0.02535885,0.36981402,0.72121428,0.24752567
-3.04652326,1.25141381,0.03623078,0.24076638,0.58103824,0.08692081,0.02390159,0.32896024,0.69718888,0.24072285
-3.04052026,1.20346781,0.03637656,0.23307866,0.56272958,0.08340424,0.02248314,0.29187166,0.67548791,0.23548580
-3.03451726,1.15967890,0.03638063,0.22551094,0.54467999,0.07997776,0.02111731,0.25850801,0.65607576,0.23180404
-3.02851426,1.12001498,0.03624181,0.21808480,0.52696786,0.07665419,0.01981628,0.22877171,0.63887548,0.22966976
-3.02251126,1.08442449,0.03596383,0.21082050,0.50966969,0.07344589,0.01859068,0.20251895,0.62378085,0.22908142
-3.01650825,1.05285238,0.03555521,0.20373894,0.49286403,0.07036545,0.01744979,0.17957071,0.61066809,0.23004599
-3.01050525,1.02525293,0.03502892,0.19686339,0.47663468,0.06742622,0.01640170,0.15972321,0.59940672,0.23257962
-3.00450225,1.00159859,0.03440191,0.19022074,0.46107255,0.06464268,0.01545342,0.14275731,0.58986875,0.23670670
-2.99849925,0.98188452,0.03369441,0.18384232,0.44627624,0.06203058,0.01461108,0.12844685,0.58193581,0.24245738
-2.99249625,0.96612843,0.03292903,0.17776403,0.43235109,0.05960691,0.01388000,0.11656564,0.57550399,0.24986351
-2.98649325,0.95436601,0.03212992,0.17202600,0.41940677,0.05738952,0.01326472,0.10689291,0.57048603,0.25895336
-2.98049025,0.94664218,0.03132166,0.16667148,0.40755354,0.05539670,0.01276903,0.09921748,0.56681107,0.26974528
-2.97448724,0.94299896,0.03052826,0.16174534,0.39689738,0.05364637,0.01239591,0.09334042,0.56442206,0.28224075
-2.96848424,0.94346075,0.02977214,0.15729204,0.38753427,0.05215534,0.01214742,0.08907654,0.56327107,0.29641719
-2.96248124,0.94801818,0.02907319,0.15335328,0.37954411,0.05093830,0.01202457,0.08625472,0.56331312,0.31222101
-2.95647824,0.95661146,0.02844794,0.14996548,0.37298456,0.05000688,0.01202715,0.08471735,0.56449901,0.32956134
-2.95047524,0.96911476,0.02790887,0.14715728,0.36788524,0.04936867,0.01215357,0.08431907,0.56676773,0.34830496
-2.94447224,0.98532253,0.02746396,0.14494704,0.36424282,0.04902636,0.01240065,0.08492498,0.57003920,0.36827279
-2.93846923,1.00493891,0.02711638,0.14334081,0.36201720,0.04897699,0.01276346,0.08640865,0.57420783,0.38923837
-2.93246623,1.02757117,0.02686438,0.14233055,0.36112912,0.04921139,0.01323522,0.08864998,0.57913763,0.41092848
-2.92646323,1.05272781,0.02670152,0.14189301,0.36145955,0.04971382,0.01380718,0.09153318,0.58465913,0.43302622
-2.92046023,1.07982178,0.02661694,0.14198915,0.36285077,0.05046190,0.01446859,0.09494504,0.59056865,0.45517645
-2.91445723,1.10817892,0.02659594,0.14256425,0.36510932,0.05142671,0.01520677,0.09877353,0.59662996,0.47699359
-2.90845423,1.13705145,0.02662067,0.14354877,0.36801066,0.05257327,0.01600713,0.10290691,0.60257842,0.49807144
-2.90245123,1.16563615,0.02667095,0.14485975,0.37130546,0.05386120,0.01685346,0.10723328,0.60812743,0.51799482
-2.89644822,1.19309629,0.02672515,0.14640296,0.37472708,0.05524560,0.01772809,0.11164079,0.61297698,0.53635240
-2.89044522,1.21858666,0.02676118,0.14807548,0.37800007,0.05667820,0.01861223,0.11601820,0.61682366,0.55275022
-2.88444222,1.24128020,0.02675741,0.14976877,0.38084927,0.05810861,0.01948640,0.12025607,0.61937189,0.56682534
-2.87843922,1.26039533,0.02669360,0.15137198,0.38300900,0.05948573,0.02033079,0.12424823,0.62034547,0.57825893
-2.87243622,1.27522247,0.02655167,0.15277545,0.38423205,0.06075917,0.02112577,0.12789363,0.61949899,0.58678806
-2.86643322,1.28514859,0.02631644,0.15387419,0.38429799,0.06188072,0.02185237,0.13109832,0.61662840,0.59221583
-2.86043022,1.28967857,0.02597620,0.15457121,0.38302041,0.06280573,0.02249277,0.13377758,0.61158016,0.59441918
-2.85442721,1.28845255,0.02552311,0.15478059,0.38025285,0.06349444,0.02303078,0.13585791,0.60425843,0.59335403
-2.84842421,1.28125825,0.02495340,0.15443016,0.37589320,0.06391309,0.02345225,0.13727897,0.59463003,0.58905751
-2.84242121,1.26803802,0.02426747,0.15346359,0.36988627,0.06403491,0.02374549,0.13799520,0.58272677,0.58164724
-2.83641821,1.24889024,0.02346980,0.15184202,0.36222464,0.06384081,0.02390161,0.13797707,0.56864520,0.57131760
-2.83041521,1.22406519,0.02256865,0.14954494,0.35294773,0.06331985,0.02391470,0.13721194,0.55254374,0.55833345
-2.82441221,1.19395573,0.02157578,0.14657053,0.34213922,0.06246949,0.02378205,0.13570447,0.53463749,0.54302130
-2.81840920,1.15908345,0.02050586,0.14293526,0.32992292,0.06129547,0.02350414,0.13347647,0.51519088,0.52575879
-2.81240620,1.12008093,0.01937605,0.13867296,0.31645755,0.05981156,0.02308465,0.13056634,0.49450884,0.50696274
-2.80640320,1.07767128,0.01820533,0.13383331,0.30193046,0.05803897,0.02253029,0.12702799,0.47292675,0.48707655
-2.80040020,1.03264577,0.01701397,0.12847994,0.28655075,0.05600559,0.02185056,0.12292936,0.45079986,0.46655747
-2.79439720,0.98584082,0.01582289,0.12268803,0.27054214,0.05374510,0.02105747,0.11835060,0.42849270,0.44586438
-2.78839420,0.93811514,0.01465321,0.11654185,0.25413580,0.05129587,0.02016513,0.11338193,0.40636884,0.42544654
-2.78239120,0.89032813,0.01352571,0.11013203,0.23756355,0.04869983,0.01918933,0.10812136,0.38478165,0.40573375
-2.77638819,0.84332023,0.01246044,0.10355281,0.22105150,0.04600127,0.01814707,0.10267227,0.36406624,0.38712832
-2.77038519,0.79789569,0.01147639,0.09689946,0.20481461,0.04324569,0.01705610,0.09714100,0.34453287,0.36999876
-2.76438219,0.75480832,0.01059124,0.09026579,0.18905200,0.04047862,0.01593440,0.09163443,0.32646198,0.35467557
-2.75837919,0.71475025,0.00982117,0.08374189,0.17394334,0.03774458,0.01479979,0.08625779,0.31010080,0.34144875
-2.75237619,0.67834360,0.00918072,0.07741224,0.15964622,0.03508611,0.01366945,0.08111255,0.29566144,0.33056685
-2.74637319,0.64613495,0.00868272,0.07135413,0.14629453,0.03254292,0.01255958,0.07629460,0.28332034,0.32223747
-2.74037019,0.61859207,0.00833821,0.06563640,0.13399775,0.03015122,0.01148507,0.07189264,0.27321870,0.31662845
-2.73436718,0.59610258,0.00815644,0.06031860,0.12284106,0.02794317,0.01045928,0.06798678,0.26546367,0.31386970
-2.72836418,0.57897378,0.00814478,0.05545048,0.11288610,0.02594645,0.00949386,0.06464749,0.26012992,0.31405497
-2.72236118,0.56743327,0.00830868,0.05107177,0.10417230,0.02418399,0.00859862,0.06193469,0.25726134,0.31724341
-2.71635818,0.56162980,0.00865156,0.04721227,0.09671860,0.02267384,0.00778150,0.05989710,0.25687251,0.32346040
-2.71035518,0.56163398,0.00917473,0.04389216,0.09052537,0.02142911,0.00704862,0.05857178,0.25894976,0.33269762
-2.70435218,0.56743845,0.00987721,0.04112255,0.08557648,0.02045806,0.00640433,0.05798385,0.26345171,0.34491217
-2.69834917,0.57895764,0.01075554,0.03890606,0.08184134,0.01976419,0.00585132,0.05814635,0.27030925,0.36002480
-2.69234617,0.59602704,0.01180366,0.03723766,0.07927691,0.01934650,0.00539083,0.05906030,0.27942489,0.37791739
-2.68634317,0.61840217,0.01301264,0.03610549,0.07782959,0.01919969,0.00502277,0.06071485,0.29067184,0.39843006
-2.68034017,0.64575779,0.01437060,0.03549169,0.07743696,0.01931452,0.00474600,0.06308767,0.30389277,0.42135808
-2.67433717,0.67768775,0.01586252,0.03537335,0.07802933,0.01967813,0.00455846,0.06614542,0.31889877,0.44644936
-2.66833417,0.71370605,0.01747024,0.03572342,0.07953129,0.02027444,0.00445747,0.06984448,0.33546869,0.47340270
-2.66233117,0.75324966,0.01917248,0.03651155,0.08186310,0.02108456,0.00443986,0.07413182,0.35334919,0.50186742
-2.65632816,0.79568373,0.02094496,0.03770507,0.08494202,0.02208725,0.00450222,0.07894615,0.37225586,0.53144494
-2.65032516,0.84030954,0.02276071,0.03926981,0.08868371,0.02325940,0.00464104,0.08421921,0.39187559,0.56169239
-2.64432216,0.88637544,0.02459039,0.04117097,0.09300366,0.02457653,0.00485289,0.08987731,0.41187043,0.59212873
-2.63831916,0.93309094,0.02640287,0.04337398,0.09781858,0.02601338,0.00513453,0.09584307,0.43188297,0.62224339
-2.63231616,0.97964370,0.02816582,0.04584530,0.10304797,0.02754441,0.00548297,0.10203722,0.45154328,0.65150725
-2.62631316,1.02521918,0.02984651,0.04855314,0.10861564,0.02914435,0.00589561,0.10838061,0.47047712,0.67938584
-2.62031016,1.06902208,0.03141256,0.05146819,0.11445126,0.03078880,0.00637019,0.11479613,0.48831532,0.70535427
-2.61430715,1.11029902,0.03283290,0.05456419,0.12049187,0.03245467,0.00690482,0.12121065,0.50470387,0.72891321
-2.60830415,1.14836131,0.03407861,0.05781839,0.12668320,0.03412070,0.00749794,0.12755676,0.51931431,0.74960538
-2.60230115,1.18260672,0.03512385,0.06121195,0.13298085,0.03576780,0.00814820,0.13377432,0.53185382,0.76703159
-2.59629815,1.21253926,0.03594664,0.06473004,0.13935113,0.03737941,0.00885440,0.13981168,0.54207472,0.78086567
-2.59029515,1.23778571,0.03652958,0.06836190,0.14577159,0.03894166,0.00961534,0.14562652,0.54978258,0.79086722
-2.58429215,1.25810811,0.03686047,0.07210063,0.15223106,0.04044350,0.01042964,0.15118622,0.55484268,0.79689182
-2.57828914,1.27341127,0.03693270,0.07594282,0.15872929,0.04187665,0.01129559,0.15646786,0.55718438,0.79889769
-2.57228614,1.28374497,0.03674552,0.07988799,0.16527605,0.04323547,0.01221096,0.16145768,0.55680312,0.79694862
-2.56628314,1.28930036,0.03630402,0.08393788,0.17188981,0.04451672,0.01317282,0.16615015,0.55375989,0.79121284
-2.56028014,1.29040076,0.03561903,0.08809563,0.17859590,0.04571924,0.01417740,0.17054663,0.54817821,0.78195765
-2.55427714,1.28748726,0.03470672,0.09236483,0.18542446,0.04684349,0.01521994,0.17465377,0.54023867,0.76954024
-2.54827414,1.28109958,0.03358803,0.09674856,0.19240792,0.04789117,0.01629456,0.17848170,0.53017143,0.75439481
-2.54227114,1.27185326,0.03228806,0.10124846,0.19957850,0.04886467,0.01739424,0.18204215,0.51824688,0.73701673
-2.53626813,1.26041416,0.03083514,0.10586379,0.20696555,0.04976668,0.01851078,0.18534655,0.50476509,0.71794444
-2.53026513,1.24747145,0.02926001,0.11059068,0.21459305,0.05059974,0.01963485,0.18840437,0.49004444,0.69773984
-2.52426213,1.23371050,0.02759480,0.11542146,0.22247733,0.05136585,0.02075606,0.19122161,0.47441008,0.67696811
-2.51825913,1.21978670,0.02587210,0.12034419,0.23062509,0.05206626,0.02186316,0.19379969,0.45818270,0.65617792
-2.51225613,1.20630145,0.02412398,0.12534242,0.23903190,0.05270120,0.02294420,0.19613470,0.44166817,0.63588277
-2.50625313,1.19378133,0.02238117,0.13039510,0.24768117,0.05326985,0.02398680,0.19821711,0.42514837,0.61654433
-2.50025013,1.18266117,0.02067225,0.13547676,0.25654370,0.05377035,0.02497840,0.20003184,0.40887370,0.59855834
-2.49424712,1.17327164,0.01902298,0.14055780,0.26557778,0.05419983,0.02590658,0.20155883,0.39305738,0.58224377
-2.48824412,1.16583156,0.01745579,0.14560498,0.27472987,0.05455466,0.02675938,0.20277384,0.37787179,0.56783525
-2.48224112,1.16044512,0.01598936,0.15058209,0.28393572,0.05483059,0.02752558,0.20364964,0.36344671,0.55547928
-2.47623812,1.15710372,0.01463845,0.15545059,0.29312198,0.05502309,0.02819497,0.20415733,0.34986953,0.54523385
-2.47023512,1.15569209,0.01341371,0.16017042,0.30220816,0.05512753,0.02875866,0.20426780,0.33718713,0.53707164
-2.46423212,1.15599817,0.01232177,0.16470075,0.31110879,0.05513948,0.02920923,0.20395316,0.32540927,0.53088610
-2.45822911,1.15772602,0.01136539,0.16900077,0.31973575,0.05505495,0.02954094,0.20318814,0.31451308,0.52650031
-2.45222611,1.16051103,0.01054367,0.17303037,0.32800060,0.05487054,0.02974980,0.20195132,0.30444846,0.52367782
-2.44622311,1.16393666,0.00985245,0.17675079,0.33581685,0.05458362,0.02983364,0.20022618,0.29514389,0.52213506
-2.44022011,1.16755189,0.00928467,0.18012526,0.34310199,0.05419240,0.02979213,0.19800189,0.28651244,0.52155462
-2.43421711,1.17088873,0.00883082,0.18311941,0.34977932,0.05369598,0.02962666,0.19527384,0.27845763,0.52159882
-2.42821411,1.17347896,0.00847947,0.18570176,0.35577942,0.05309433,0.02934031,0.19204396,0.27087891,0.52192306
-2.42221111,1.17486978,0.00821768,0.18784399,0.36104128,0.05238829,0.02893767,0.18832071,0.26367648,0.52218835
-2.41620810,1.17463762,0.00803158,0.18952130,0.36551298,0.05157947,0.02842468,0.18411896,0.25675539,0.52207270
-2.41020510,1.17240005,0.00790678,0.19071258,0.36915204,0.05067020,0.02780847,0.17945962,0.25002882,0.52128089
-2.40420210,1.16782533,0.00782883,0.19140061,0.37192538,0.04966347,0.02709710,0.17436913,0.24342040,0.51955259
-2.39819910,1.16063962,0.00778365,0.19157219,0.37380898,0.04856286,0.02629944,0.16887894,0.23686575,0.51666840
-2.39219610,1.15063181,0.00775788,0.19121829,0.37478720,0.04737246,0.02542492,0.16302482,0.23031311,0.51245405
-2.38619310,1.13765596,0.00773920,0.19033408,0.37485199,0.04609690,0.02448336,0.15684620,0.22372340,0.50678255
-2.38019010,1.12163169,0.00771659,0.18891905,0.37400191,0.04474129,0.02348482,0.15038550,0.21706954,0.49957454
-2.37418709,1.10254251,0.00768052,0.18697702,0.37224117,0.04331125,0.02243941,0.14368750,0.21033539,0.49079704
-2.36818409,1.08043254,0.00762313,0.18451613,0.36957864,0.04181293,0.02135720,0.13679865,0.20351441,0.48046067
-2.36218109,1.05540184,0.00753829,0.18154882,0.36602700,0.04025302,0.02024808,0.12976652,0.19660803,0.46861580
-2.35617809,1.02760066,0.00742162,0.17809175,0.36160213,0.03863876,0.01912163,0.12263918,0.18962412,0.45534779
-2.35017509,0.99722295,0.00727051,0.17416569,0.35632262,0.03697797,0.01798712,0.11546465,0.18257538,0.44077162
-2.34417209,0.96449955,0.00708399,0.16979537,0.35020965,0.03527901,0.01685333,0.10829037,0.17547805,0.42502628
-2.33816908,0.92969108,0.00686268,0.16500927,0.34328707,0.03355080,0.01572857,0.10116269,0.16835073,0.40826905
-2.33216608,0.89308117,0.00660859,0.15983941,0.33558179,0.03180270,0.01462062,0.09412638,0.16121357,0.39067008
-2.32616308,0.85496994,0.00632496,0.15432102,0.32712442,0.03004450,0.01353665,0.08722414,0.15408772,0.37240724
-2.32016008,0.81566815,0.00601609,0.14849234,0.31795007,0.02828628,0.01248323,0.08049620,0.14699512,0.35366165
-2.31415708,0.77549196,0.00568711,0.14239418,0.30809934,0.02653832,0.01146630,0.07397991,0.13995860,0.33461384
-2.30815408,0.73475860,0.00534379,0.13606968,0.29761933,0.02481098,0.01049117,0.06770944,0.13300225,0.31544058
-2.30215108,0.69378286,0.00499239,0.12956387,0.28656468,0.02311454,0.00956251,0.06171550,0.12615195,0.29631263
-2.29614807,0.65287444,0.00463943,0.12292338,0.27499843,0.02145916,0.00868438,0.05602522,0.11943617,0.27739312
-2.29014507,0.61233613,0.00429158,0.11619602,0.26299283,0.01985468,0.00786024,0.05066205,0.11288679,0.25883671
-2.28414207,0.57246277,0.00395556,0.10943040,0.25062977,0.01831061,0.00709303,0.04564582,0.10654005,0.24078945
-2.27813907,0.53354093,0.00363805,0.10267561,0.23800106,0.01683604,0.00638520,0.04099289,0.10043745,0.22338912
-2.27213607,0.49584903,0.00334565,0.09598086,0.22520827,0.01543959,0.00573879,0.03671643,0.09462657,0.20676608
-2.26613307,0.45965809,0.00308487,0.08939505,0.21236230,0.01412945,0.00515548,0.03282678,0.08916188,0.19104452
-2.26013007,0.42523266,0.00286218,0.08296656,0.19958261,0.01291337,0.00463673,0.02933189,0.08410527,0.17634389
-2.25412706,0.39283199,0.00268408,0.07674283,0.18699609,0.01179871,0.00418383,0.02623783,0.07952653,0.16278044
-2.24812406,0.36271128,0.00255716,0.07077016,0.17473575,0.01079258,0.00379798,0.02354938,0.07550347,0.15046886
-2.24212106,0.33512293,0.00248824,0.06509344,0.16293913,0.00990183,0.00348041,0.02127057,0.07212192,0.13952372
-2.23611806,0.31031749,0.00248447,0.05975595,0.15174661,0.00913325,0.00323242,0.01940523,0.06947538,0.13006079
-2.23011506,0.28854445,0.00255348,0.05479922,0.14129958,0.00849363,0.00305546,0.01795754,0.06766435,0.12219803
-2.22411206,0.27005262,0.00270348,0.05026295,0.13173862,0.00798985,0.00295114,0.01693237,0.06679543,0.11605622
-2.21810905,0.25509002,0.00294340,0.04618498,0.12320168,0.00762903,0.00292129,0.01633568,0.06698002,0.11175910
-2.21210605,0.24390317,0.00328294,0.04260132,0.11582235,0.00741852,0.00296790,0.01617464,0.06833268,0.10943305
-2.20610305,0.23673580,0.00373265,0.03954622,0.10972816,0.00736598,0.00309309,0.01645765,0.07096918,0.10920618
-2.20010005,0.23382684,0.00430395,0.03705232,0.10503902,0.00747939,0.00329904,0.01719422,0.07500417,0.11120688
-2.19409705,0.23540764,0.00500910,0.03515078,0.10186580,0.00776698,0.00358789,0.01839463,0.08054854,0.11556166
-2.18809405,0.24169848,0.00586111,0.03387149,0.10030890,0.00823717,0.00396155,0.02006946,0.08770657,0.12239260
-2.18209105,0.25290436,0.00687364,0.03324322,0.10045695,0.00889847,0.00442164,0.02222888,0.09657281,0.13181412
-2.17608804,0.26921015,0.00806076,0.03329375,0.10238557,0.00975924,0.00496919,0.02488192,0.10722884,0.14392938
-2.17008504,0.29077523,0.00943673,0.03405001,0.10615617,0.01082757,0.00560455,0.02803555,0.11974008,0.15882642
-2.16408204,0.31772771,0.01101567,0.03553810,0.11181469,0.01211094,0.00632709,0.03169371,0.13415266,0.17657403
-2.15807904,0.35015856,0.01281119,0.03778317,0.11939047,0.01361599,0.00713512,0.03585632,0.15049058,0.19721765
-2.15207604,0.38811580,0.01483595,0.04080935,0.12889507,0.01534821,0.00802561,0.04051835,0.16875332,0.22077553
-2.14607304,0.43159909,0.01710114,0.04463939,0.14032118,0.01731159,0.00899411,0.04566891,0.18891402,0.24723528
-2.14007004,0.48055491,0.01961602,0.04929425,0.15364166,0.01950830,0.01003463,0.05129057,0.21091838,0.27655099
-2.13406703,0.53487278,0.02238728,0.05479260,0.16880863,0.02193838,0.01113957,0.05735876,0.23468446,0.30864126
-2.12806403,0.59438265,0.02541852,0.06115011,0.18575291,0.02459940,0.01229972,0.06384149,0.26010342,0.34338820
-2.12206103,0.65885374,0.02870964,0.06837870,0.20438368,0.02748621,0.01350432,0.07069933,0.28704129,0.38063758
-2.11605803,0.72799505,0.03225628,0.07648568,0.22458851,0.03059071,0.01474122,0.07788563,0.31534167,0.42020014
-2.11005503,0.80145756,0.03604933,0.08547286,0.24623388,0.03390161,0.01599700,0.08534708,0.34482947,0.46185423
-2.10405203,0.87883814,0.04007442,0.09533560,0.26916618,0.03740437,0.01725730,0.09302459,0.37531531,0.50534949
-2.09804902,0.95968516,0.04431164,0.10606193,0.29321326,0.04108115,0.01850706,0.10085435,0.40660066,0.55041172
-2.09204602,1.04350548,0.04873524,0.11763173,0.31818660,0.04491078,0.01973091,0.10876921,0.43848315,0.59674844
-2.08604302,1.12977274,0.05331354,0.13001597,0.34388404,0.04886894,0.02091354,0.11670018,0.47076208,0.64405513
-2.08004002,1.21793636,0.05800903,0.14317618,0.37009309,0.05292832,0.02204004,0.12457801,0.50324352,0.69202173
-2.07403702,1.30743110,0.06277862,0.15706409,0.39659474,0.05705895,0.02309635,0.13233487,0.53574489,0.74033906
-2.06803402,1.39768659,0.06757408,0.17162150,0.42316766,0.06122853,0.02406957,0.13990588,0.56809856,0.78870487
-2.06203102,1.48813645,0.07234273,0.18678039,0.44959269,0.06540291,0.02494831,0.14723058,0.60015434,0.83682927
-2.05602801,1.57822668,0.07702832,0.20246327,0.47565751,0.06954660,0.02572293,0.15425419,0.63178054,0.88443914
-2.05002501,1.66742278,0.08157205,0.21858393,0.50116116,0.07362337,0.02638579,0.16092855,0.66286364,0.93128147
-2.04402201,1.75521569,0.08591391,0.23504821,0.52591842,0.07759685,0.02693132,0.16721285,0.69330642,0.97712545
-2.03801901,1.84112604,0.08999399,0.25175520,0.54976371,0.08143118,0.02735613,0.17307398,0.72302481,1.02176339
-2.03201601,1.92470689,0.09375401,0.26859850,0.57255434,0.08509172,0.02765894,0.17848655,0.75194352,1.06501046
-2.02601301,2.00554507,0.09713889,0.28546763,0.59417302,0.08854563,0.02784052,0.18343266,0.77999096,1.10670349
-2.02001001,2.08326113,0.10009832,0.30224952,0.61452929,0.09176252,0.02790350,0.18790133,0.80709365,1.14669913
-2.01400700,2.15750834,0.10258825,0.31883002,0.63356005,0.09471505,0.02785221,0.19188779,0.83317068,1.18487163
-2.00800400,2.22797112,0.10457228,0.33509534,0.65122882,0.09737939,0.02769236,0.19539263,0.85812870,1.22111059
-2.00200100,2.29436311,0.10602293,0.35093344,0.66752397,0.09973566,0.02743083,0.19842082,0.88185790,1.25531910
-1.99599800,2.35642555,0.10692264,0.36623527,0.68245594,0.10176828,0.02707539,0.20098080,0.90422927,1.28741249
-1.98999500,2.41392613,0.10726448,0.38089590,0.69605343,0.10346618,0.02663443,0.20308369,0.92509372,1.31731800
-1.98399200,2.46665886,0.10705265,0.39481549,0.70835908,0.10482293,0.02611672,0.20474255,0.94428305,1.34497548
-1.97798899,2.51444498,0.10630260,0.40790015,0.71942456,0.10583679,0.02553123,0.20597192,0.96161299,1.37033929
-1.97198599,2.55713533,0.10504081,0.42006276,0.72930559,0.10651066,0.02488695,0.20678757,0.97688829,1.39338120
-1.96598299,2.59461397,0.10330434,0.43122366,0.73805717,0.10685190,0.02419283,0.20720639,0.98990957,1.41409426
-1.95997999,2.62680318,0.10113997,0.44131146,0.74572929,0.10687217,0.02345765,0.20724666,1.00048167,1.43249730
-1.95397699,2.65366943,0.09860316,0.45026386,0.75236347,0.10658713,0.02269006,0.20692832,1.00842317,1.44863972
-1.94797399,2.67523019,0.09575675,0.45802861,0.75799042,0.10601617,0.02189861,0.20627353,1.01357635,1.46260624
-1.94197099,2.69156100,0.09266949,0.46456461,0.76262898,0.10518206,0.02109174,0.20530719,1.01581722,1.47452105
-1.93596798,2.70280244,0.08941441,0.46984319,0.76628642,0.10411063,0.02027795,0.20405755,1.01506490,1.48455108
-1.92996498,2.70916631,0.08606719,0.47384949,0.76896027,0.10283044,0.01946578,0.20255668,1.01128991,1.49290790
-1.92396198,2.71094067,0.08270444,0.47658395,0.77064134,0.10137243,0.01866399,0.20084093,1.00452072,1.49984786
-1.91795898,2.70849300,0.07940200,0.47806383,0.77131806,0.09976957,0.01788155,0.19895104,0.99484830,1.50567046
-1.91195598,2.70227106,0.07623336,0.47832462,0.77098153,0.09805654,0.01712773,0.19693220,0.98242824,1.51071449
-1.90595298,2.69280111,0.07326810,0.47742117,0.76963121,0.09626936,0.01641211,0.19483369,0.96748029,1.51535211
-1.89994997,2.68068302,0.07057048,0.47542859,0.76728063,0.09444501,0.01574454,0.19270841,0.95028539,1.51998090
-1.89394697,2.66658218,0.06819822,0.47244251,0.76396285,0.09262100,0.01513510,0.19061201,0.93118009,1.52501398
-1.88794397,2.65121814,0.06620130,0.46857880,0.75973506,0.09083494,0.01459399,0.18860187,0.91054874,1.53086857
-1.88194097,2.63535005,0.06462103,0.46397254,0.75468215,0.08912396,0.01413140,0.18673581,0.88881362,1.53795329
