energy_ev,total_up,Hg_p_up,Hg_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-4.30115058,1.04526542,0.33495304,0.11258677,0.11387162,0.00198483,0.10494025,0.32967466
-4.29514757,1.09171416,0.34143724,0.11508061,0.12047738,0.00208592,0.11310815,0.33393663
-4.28914457,1.13973740,0.34853298,0.11772796,0.12748554,0.00219295,0.12128146,0.33808949
-4.28314157,1.18877421,0.35615640,0.12049733,0.13481727,0.00230472,0.12934177,0.34208719
-4.27713857,1.23813855,0.36418103,0.12334384,0.14237505,0.00241969,0.13716367,0.34585982
-4.27113557,1.28703563,0.37244210,0.12621034,0.15004492,0.00253608,0.14461816,0.34931595
-4.26513257,1.33458456,0.38074314,0.12902945,0.15769953,0.00265184,0.15157653,0.35234656
-4.25912956,1.37984663,0.38886434,0.13172599,0.16520211,0.00276476,0.15791450,0.35483020
-4.25312656,1.42185803,0.39657239,0.13422009,0.17241109,0.00287255,0.16351648,0.35663922
-4.24712356,1.45966587,0.40363148,0.13643050,0.17918517,0.00297288,0.16827979,0.35764672
-4.24112056,1.49236574,0.40981473,0.13827822,0.18538879,0.00306349,0.17211859,0.35773397
-4.23511756,1.51913914,0.41491571,0.13969005,0.19089754,0.00314227,0.17496741,0.35679784
-4.22911456,1.53928919,0.41875943,0.14060209,0.19560347,0.00320735,0.17678415,0.35475783
-4.22311156,1.55227270,0.42121219,0.14096289,0.19941990,0.00325716,0.17755224,0.35156238
-4.21710855,1.55772713,0.42218994,0.14073608,0.20228563,0.00329050,0.17728206,0.34719415
-4.21110555,1.55549112,0.42166465,0.13990253,0.20416818,0.00330660,0.17601139,0.34167388
-4.20510255,1.54561744,0.41966830,0.13846167,0.20506607,0.00330516,0.17380490,0.33506264
-4.19909955,1.52837767,0.41629445,0.13643214,0.20500984,0.00328634,0.17075276,0.32746241
-4.19309655,1.50425832,0.41169706,0.13385158,0.20406189,0.00325080,0.16696823,0.31901479
-4.18709355,1.47394835,0.40608671,0.13077566,0.20231493,0.00319964,0.16258453,0.30989798
-4.18109055,1.43831867,0.39972427,0.12727634,0.19988928,0.00313440,0.15775094,0.30032208
-4.17508754,1.39839434,0.39291233,0.12343943,0.19692894,0.00305699,0.15262837,0.29052288
-4.16908454,1.35532064,0.38598459,0.11936166,0.19359667,0.00296962,0.14738447,0.28075449
-4.16308154,1.31032448,0.37929379,0.11514719,0.19006828,0.00287473,0.14218860,0.27128092
-4.15707854,1.26467253,0.37319853,0.11090394,0.18652621,0.00277489,0.13720664,0.26236715
-4.15107554,1.21962807,0.36804956,0.10673974,0.18315288,0.00267274,0.13259600,0.25426992
-4.14507254,1.17640796,0.36417610,0.10275844,0.18012387,0.00257086,0.12850088,0.24722861
-4.13906953,1.13614165,0.36187269,0.09905632,0.17760133,0.00247168,0.12504800,0.24145663
-4.13306653,1.09983364,0.36138713,0.09571867,0.17572779,0.00237747,0.12234284,0.23713352
-4.12706353,1.06833086,0.36290997,0.09281692,0.17462071,0.00229015,0.12046666,0.23439821
-4.12106053,1.04229602,0.36656602,0.09040628,0.17436789,0.00221136,0.11947416,0.23334355
-4.11505753,1.02218800,0.37240814,0.08852395,0.17502400,0.00214229,0.11939214,0.23401238
-4.10905453,1.00824963,0.38041365,0.08718807,0.17660829,0.00208375,0.12021881,0.23639533
-4.10305153,1.00050342,0.39048349,0.08639737,0.17910365,0.00203609,0.12192423,0.24043023
-4.09704852,0.99875501,0.40244412,0.08613144,0.18245694,0.00199925,0.12445134,0.24600348
-4.09104552,1.00260425,0.41605223,0.08635180,0.18658070,0.00197274,0.12771804,0.25295301
-4.08504252,1.01146314,0.43100198,0.08700349,0.19135611,0.00195570,0.13161984,0.26107294
-4.07903952,1.02458003,0.44693452,0.08801725,0.19663703,0.00194693,0.13603329,0.27011975
-4.07303652,1.04106885,0.46344945,0.08931219,0.20225508,0.00194496,0.14081985,0.27981964
-4.06703352,1.05994231,0.48011780,0.09079875,0.20802543,0.00194810,0.14583028,0.28987696
-4.06103052,1.08014772,0.49649595,0.09238193,0.21375318,0.00195452,0.15090923,0.29998333
-4.05502751,1.10060404,0.51213991,0.09396469,0.21924002,0.00196232,0.15589994,0.30982709
-4.04902451,1.12023870,0.52661959,0.09545117,0.22429088,0.00196960,0.16064896,0.31910289
-4.04302151,1.13802292,0.53953220,0.09675001,0.22872045,0.00197454,0.16501059,0.32752082
-4.03701851,1.15300415,0.55051453,0.09777715,0.23235911,0.00197544,0.16885100,0.33481501
-4.03101551,1.16433460,0.55925342,0.09845852,0.23505826,0.00197080,0.17205184,0.34075112
-4.02501251,1.17129479,0.56549417,0.09873210,0.23669471,0.00195934,0.17451324,0.34513272
-4.01900950,1.17331154,0.56904664,0.09854954,0.23717405,0.00194008,0.17615604,0.34780610
-4.01300650,1.16996983,0.56978865,0.09787726,0.23643290,0.00191229,0.17692335,0.34866350
-4.00700350,1.16101844,0.56766692,0.09669690,0.23443993,0.00187557,0.17678116,0.34764466
-4.00100050,1.14636943,0.56269543,0.09500524,0.23119576,0.00182983,0.17571826,0.34473661
-3.99499750,1.12609174,0.55495150,0.09281360,0.22673166,0.00177526,0.17374537,0.33997192
-3.98899450,1.10039965,0.54456980,0.09014667,0.22110732,0.00171231,0.17089349,0.33342536
-3.98299150,1.06963681,0.53173474,0.08704103,0.21440766,0.00164168,0.16721182,0.32520939
-3.97698849,1.03425680,0.51667168,0.08354329,0.20673895,0.00156428,0.16276508,0.31546851
-3.97098549,0.99480126,0.49963735,0.07970796,0.19822453,0.00148116,0.15763055,0.30437304
-3.96498249,0.95187677,0.48091009,0.07559525,0.18900007,0.00139351,0.15189494,0.29211231
-3.95897949,0.90613135,0.46078016,0.07126879,0.17920892,0.00130256,0.14565120,0.27888785
-3.95297649,0.85823181,0.43954071,0.06679346,0.16899744,0.00120958,0.13899543,0.26490675
-3.94697349,0.80884265,0.41747970,0.06223334,0.15851071,0.00111584,0.13202402,0.25037542
-3.94097049,0.75860732,0.39487288,0.05764984,0.14788863,0.00102254,0.12483105,0.23549401
-3.93496748,0.70813229,0.37197821,0.05310020,0.13726261,0.00093079,0.11750615,0.22045173
-3.92896448,0.65797435,0.34903165,0.04863619,0.12675286,0.00084160,0.11013270,0.20542295
-3.92296148,0.60863123,0.32624435,0.04430323,0.11646641,0.00075584,0.10278655,0.19056445
-3.91695848,0.56053553,0.30380115,0.04013976,0.10649575,0.00067426,0.09553515,0.17601349
-3.91095548,0.51405173,0.28186027,0.03617699,0.09691813,0.00059742,0.08843704,0.16188689
-3.90495248,0.46947603,0.26055399,0.03243891,0.08779552,0.00052576,0.08154184,0.14828090
-3.89894947,0.42703852,0.23999009,0.02894252,0.07917501,0.00045958,0.07489036,0.13527179
-3.89294647,0.38690730,0.22025383,0.02569833,0.07108970,0.00039902,0.06851514,0.12291700
-3.88694347,0.34919394,0.20141030,0.02271092,0.06355990,0.00034412,0.06244103,0.11125671
-3.88094047,0.31395995,0.18350690,0.01997974,0.05659462,0.00029479,0.05668598,0.10031572
-3.87493747,0.28122373,0.16657581,0.01749986,0.05019313,0.00025087,0.05126178,0.09010540
-3.86893447,0.25096763,0.15063632,0.01526276,0.04434665,0.00021212,0.04617494,0.08062576
-3.86293147,0.22314478,0.13569691,0.01325717,0.03904005,0.00017824,0.04142742,0.07186741
-3.85692846,0.19768555,0.12175715,0.01146978,0.03425341,0.00014889,0.03701735,0.06381343
-3.85092546,0.17450342,0.10880916,0.00988594,0.02996358,0.00012372,0.03293971,0.05644098
-3.84492246,0.15350006,0.09683893,0.00849029,0.02614550,0.00010236,0.02918686,0.04972279
-3.83891946,0.13456988,0.08582735,0.00726720,0.02277346,0.00008446,0.02574904,0.04362840
-3.83291646,0.11760372,0.07575105,0.00620130,0.01982215,0.00006966,0.02261477,0.03812522
-3.82691346,0.10249200,0.06658306,0.00527773,0.01726760,0.00005765,0.01977120,0.03317937
-3.82091046,0.08912725,0.05829348,0.00448244,0.01508789,0.00004814,0.01720440,0.02875635
-3.81490745,0.07740618,0.05084997,0.00380237,0.01326384,0.00004087,0.01489960,0.02482163
-3.80890445,0.06723134,0.04421838,0.00322558,0.01177946,0.00003562,0.01284144,0.02134109
-3.80290145,0.05851239,0.03836325,0.00274129,0.01062236,0.00003222,0.01101416,0.01828138
-3.79689845,0.05116713,0.03324843,0.00233994,0.00978396,0.00003054,0.00940181,0.01561022
-3.79089545,0.04512225,0.02883767,0.00201317,0.00925973,0.00003049,0.00798840,0.01329665
-3.78489245,0.04031390,0.02509523,0.00175376,0.00904912,0.00003202,0.00675813,0.01131125
-3.77888944,0.03668789,0.02198646,0.00155563,0.00915558,0.00003510,0.00569552,0.00962633
-3.77288644,0.03419981,0.01947834,0.00141372,0.00958632,0.00003976,0.00478562,0.00821609
-3.76688344,0.03281481,0.01753996,0.00132392,0.01035197,0.00004605,0.00401415,0.00705675
-3.76088044,0.03250707,0.01614287,0.00128300,0.01146617,0.00005404,0.00336761,0.00612664
-3.75487744,0.03325901,0.01526133,0.00128850,0.01294491,0.00006382,0.00283349,0.00540628
-3.74887444,0.03506021,0.01487239,0.00133861,0.01480581,0.00007550,0.00240030,0.00487841
-3.74287144,0.03790592,0.01495582,0.00143207,0.01706723,0.00008920,0.00205770,0.00452797
-3.73686843,0.04179535,0.01549389,0.00156809,0.01974721,0.00010503,0.00179659,0.00434207
-3.73086543,0.04672962,0.01647099,0.00174618,0.02286237,0.00012309,0.00160913,0.00430990
-3.72486243,0.05270952,0.01787311,0.00196607,0.02642665,0.00014349,0.00148879,0.00442262
-3.71885943,0.05973307,0.01968719,0.00222755,0.03045000,0.00016630,0.00143038,0.00467317
-3.71285643,0.06779301,0.02190043,0.00253040,0.03493709,0.00019155,0.00143007,0.00505616
-3.70685343,0.07687426,0.02449945,0.00287426,0.03988597,0.00021924,0.00148537,0.00556761
-3.70085043,0.08695154,0.02746956,0.00325850,0.04528692,0.00024934,0.00159509,0.00620478
-3.69484742,0.09798719,0.03079394,0.00368218,0.05112131,0.00028176,0.00175939,0.00696593
-3.68884442,0.10992931,0.03445298,0.00414391,0.05736080,0.00031635,0.00197967,0.00785014
-3.68284142,0.12271039,0.03842371,0.00464185,0.06396664,0.00035291,0.00225860,0.00885710
-3.67683842,0.13624648,0.04267929,0.00517363,0.07088939,0.00039117,0.00259997,0.00998695
-3.67083542,0.15043697,0.04718880,0.00573638,0.07806897,0.00043084,0.00300868,0.01124008
-3.66483242,0.16516507,0.05191715,0.00632669,0.08543499,0.00047153,0.00349063,0.01261707
-3.65882941,0.18029901,0.05682516,0.00694074,0.09290760,0.00051283,0.00405252,0.01411855
-3.65282641,0.19569400,0.06187000,0.00757427,0.10039867,0.00055428,0.00470177,0.01574515
-3.64682341,0.21119483,0.06700565,0.00822278,0.10781332,0.00059539,0.00544624,0.01749750
-3.64082041,0.22663918,0.07218368,0.00888159,0.11505188,0.00063565,0.00629400,0.01937620
-3.63481741,0.24186134,0.07735412,0.00954602,0.12201202,0.00067454,0.00725304,0.02138191
-3.62881441,0.25669651,0.08246653,0.01021154,0.12859121,0.00071157,0.00833094,0.02351536
-3.62281141,0.27098521,0.08747108,0.01087398,0.13468927,0.00074624,0.00953444,0.02577753
-3.61680840,0.28457790,0.09231970,0.01152968,0.14021096,0.00077810,0.01086910,0.02816968
-3.61080540,0.29733951,0.09696728,0.01217567,0.14506855,0.00080676,0.01233882,0.03069361
-3.60480240,0.30915365,0.10137275,0.01280988,0.14918426,0.00083188,0.01394545,0.03335172
-3.59879940,0.31992655,0.10550010,0.01343128,0.15249241,0.00085319,0.01568836,0.03614729
-3.59279640,0.32959031,0.10931929,0.01404002,0.15494132,0.00087053,0.01756408,0.03908465
-3.58679340,0.33810553,0.11280696,0.01463752,0.15649479,0.00088380,0.01956600,0.04216941
-3.58079040,0.34546317,0.11594696,0.01522659,0.15713307,0.00089301,0.02168415,0.04540870
-3.57478739,0.35168547,0.11873074,0.01581143,0.15685347,0.00089824,0.02390512,0.04881142
-3.56878439,0.35682606,0.12115747,0.01639766,0.15567034,0.00089968,0.02621209,0.05238850
-3.56278139,0.36096908,0.12323397,0.01699227,0.15361464,0.00089759,0.02858497,0.05615313
-3.55677839,0.36422752,0.12497446,0.01760354,0.15073296,0.00089232,0.03100081,0.06012098
-3.55077539,0.36674066,0.12640017,0.01824088,0.14708614,0.00088425,0.03343426,0.06431037
-3.54477239,0.36867077,0.12753871,0.01891472,0.14274751,0.00087384,0.03585822,0.06874239
-3.53876938,0.37019921,0.12842334,0.01963623,0.13780080,0.00086156,0.03824466,0.07344091
-3.53276638,0.37152191,0.12909216,0.02041713,0.13233784,0.00084790,0.04056547,0.07843243
-3.52676338,0.37284447,0.12958714,0.02126936,0.12645611,0.00083335,0.04279350,0.08374590
-3.52076038,0.37437685,0.12995314,0.02220475,0.12025619,0.00081840,0.04490351,0.08941216
-3.51475738,0.37632799,0.13023675,0.02323470,0.11383933,0.00080349,0.04687323,0.09546338
-3.50875438,0.37890021,0.13048525,0.02436978,0.10730504,0.00078903,0.04868423,0.10193209
-3.50275138,0.38228369,0.13074539,0.02561931,0.10074888,0.00077536,0.05032281,0.10885009
-3.49674837,0.38665110,0.13106219,0.02699101,0.09426050,0.00076279,0.05178064,0.11624707
-3.49074537,0.39215244,0.13147779,0.02849053,0.08792192,0.00075152,0.05305525,0.12414905
-3.48474237,0.39891027,0.13203024,0.03012109,0.08180617,0.00074172,0.05415027,0.13257664
-3.47873937,0.40701547,0.13275236,0.03188314,0.07597620,0.00073346,0.05507546,0.14154320
-3.47273637,0.41652352,0.13367064,0.03377395,0.07048422,0.00072675,0.05584640,0.15105293
-3.46673337,0.42745164,0.13480432,0.03578746,0.06537122,0.00072153,0.05648401,0.16109909
-3.46073037,0.43977670,0.13616447,0.03791399,0.06066701,0.00071769,0.05701380,0.17166228
-3.45472736,0.45343418,0.13775342,0.04014022,0.05639036,0.00071506,0.05746487,0.18270911
-3.44872436,0.46831814,0.13956426,0.04244921,0.05254953,0.00071343,0.05786878,0.19419113
-3.44272136,0.48428243,0.14158070,0.04482049,0.04914301,0.00071256,0.05825827,0.20604427
-3.43671836,0.50114306,0.14377721,0.04723039,0.04616042,0.00071216,0.05866591,0.21818883
-3.43071536,0.51868174,0.14611945,0.04965246,0.04358358,0.00071197,0.05912272,0.23053009
-3.42471236,0.53665067,0.14856509,0.05205794,0.04138771,0.00071169,0.05965683,0.24295945
-3.41870935,0.55477828,0.15106488,0.05441652,0.03954269,0.00071106,0.06029220,0.25535631
-3.41270635,0.57277592,0.15356408,0.05669701,0.03801433,0.00070980,0.06104754,0.26759040
-3.40670335,0.59034529,0.15600409,0.05886821,0.03676569,0.00070768,0.06193533,0.27952472
-3.40070035,0.60718621,0.15832431,0.06089981,0.03575829,0.00070450,0.06296113,0.29101870
-3.39469735,0.62300464,0.16046411,0.06276322,0.03495326,0.00070010,0.06412311,0.30193179
-3.38869435,0.63752050,0.16236480,0.06443244,0.03431246,0.00069434,0.06541181,0.31212698
-3.38269135,0.65047510,0.16397154,0.06588484,0.03379936,0.00068715,0.06681023,0.32147434
-3.37668834,0.66163775,0.16523512,0.06710181,0.03337983,0.00067851,0.06829417,0.32985432
-3.37068534,0.67081149,0.16611346,0.06806928,0.03302277,0.00066843,0.06983284,0.33716067
-3.36468234,0.67783752,0.16657281,0.06877810,0.03270058,0.00065698,0.07138969,0.34330292
-3.35867934,0.68259839,0.16658861,0.06922419,0.03238942,0.00064430,0.07292352,0.34820820
-3.35267634,0.68501973,0.16614590,0.06940852,0.03206933,0.00063053,0.07438971,0.35182256
-3.34667334,0.68507058,0.16523938,0.06933695,0.03172422,0.00061588,0.07574166,0.35411155
-3.34067034,0.68276244,0.16387303,0.06901983,0.03134172,0.00060060,0.07693224,0.35506025
-3.33466733,0.67814704,0.16205946,0.06847151,0.03091286,0.00058495,0.07791541,0.35467269
-3.32866433,0.67131319,0.15981890,0.06770970,0.03043180,0.00056924,0.07864773,0.35297082
-3.32266133,0.66238279,0.15717806,0.06675481,0.02989534,0.00055377,0.07908981,0.34999314
-3.31665833,0.65150626,0.15416878,0.06562919,0.02930257,0.00053887,0.07920774,0.34579295
-3.31065533,0.63885767,0.15082674,0.06435637,0.02865437,0.00052486,0.07897422,0.34043656
-3.30465233,0.62462976,0.14719015,0.06296040,0.02795305,0.00051207,0.07836958,0.33400136
-3.29864932,0.60902903,0.14329856,0.06146520,0.02720201,0.00050080,0.07738247,0.32657395
-3.29264632,0.59227105,0.13919188,0.05989396,0.02640541,0.00049135,0.07601033,0.31824836
-3.28664332,0.57457612,0.13490958,0.05826875,0.02556796,0.00048398,0.07425950,0.30912440
-3.28064032,0.55616529,0.13049012,0.05661013,0.02469482,0.00047892,0.07214508,0.29930612
-3.27463732,0.53725689,0.12597062,0.05493690,0.02379151,0.00047636,0.06969043,0.28890053
-3.26863432,0.51806340,0.12138677,0.05326596,0.02286392,0.00047645,0.06692652,0.27801638
-3.26263132,0.49878880,0.11677290,0.05161227,0.02191841,0.00047927,0.06389087,0.26676307
-3.25662831,0.47962630,0.11216218,0.04998880,0.02096194,0.00048486,0.06062646,0.25524965
-3.25062531,0.46075646,0.10758701,0.04840663,0.02000221,0.00049321,0.05718044,0.24358396
-3.24462231,0.44234564,0.10307938,0.04687502,0.01904788,0.00050422,0.05360269,0.23187170
-3.23861931,0.42454490,0.09867135,0.04540155,0.01810875,0.00051773,0.04994454,0.22021562
-3.23261631,0.40748928,0.09439546,0.04399223,0.01719597,0.00053355,0.04625734,0.20871477
-3.22661331,0.39129755,0.09028516,0.04265167,0.01632221,0.00055140,0.04259124,0.19746379
-3.22061031,0.37607248,0.08637519,0.04138323,0.01550182,0.00057094,0.03899414,0.18655232
-3.21460730,0.36190174,0.08270191,0.04018920,0.01475100,0.00059181,0.03551070,0.17606455
-3.20860430,0.34885937,0.07930364,0.03907099,0.01408785,0.00061358,0.03218172,0.16607897
-3.20260130,0.33700802,0.07622091,0.03802932,0.01353249,0.00063582,0.02904364,0.15666835
-3.19659830,0.32640173,0.07349673,0.03706452,0.01310705,0.00065808,0.02612830,0.14789995
-3.19059530,0.31708947,0.07117682,0.03617673,0.01283574,0.00067989,0.02346293,0.13983605
-3.18459230,0.30911915,0.06930987,0.03536628,0.01274476,0.00070085,0.02107038,0.13253469
-3.17858929,0.30254201,0.06794770,0.03463398,0.01286226,0.00072055,0.01896943,0.12605070
-3.17258629,0.29741728,0.06714548,0.03398147,0.01321825,0.00073866,0.01717538,0.12043690
-3.16658329,0.29381678,0.06696184,0.03341155,0.01384441,0.00075492,0.01570057,0.11574548
-3.16058029,0.29182920,0.06745888,0.03292855,0.01477391,0.00076917,0.01455515,0.11202931
-3.15457729,0.29156384,0.06870208,0.03253857,0.01604114,0.00078134,0.01374766,0.10934335
-3.14857429,0.29315348,0.07076005,0.03224977,0.01768139,0.00079147,0.01328576,0.10774572
-3.14257129,0.29675609,0.07370401,0.03207242,0.01973043,0.00079973,0.01317678,0.10729860
-3.13656828,0.30255509,0.07760712,0.03201901,0.02222402,0.00080639,0.01342819,0.10806869
-3.13056528,0.31075814,0.08254339,0.03210414,0.02519737,0.00081187,0.01404795,0.11012715
-3.12456228,0.32159405,0.08858642,0.03234431,0.02868443,0.00081667,0.01504468,0.11354904
-3.11855928,0.33530798,0.09580771,0.03275754,0.03271720,0.00082139,0.01642765,0.11841200
-3.11255628,0.35215484,0.10427474,0.03336291,0.03732487,0.00082672,0.01820660,0.12479442
-3.10655328,0.37239099,0.11404872,0.03417993,0.04253294,0.00083340,0.02039135,0.13277288
-3.10055028,0.39626454,0.12518212,0.03522782,0.04836230,0.00084219,0.02299122,0.14241899
-3.09454727,0.42400438,0.13771602,0.03652472,0.05482826,0.00085388,0.02601430,0.15379572
-3.08854427,0.45580846,0.15167736,0.03808684,0.06193961,0.00086922,0.02946655,0.16695335
-3.08254127,0.49183172,0.16707625,0.03992759,0.06969773,0.00088891,0.03335079,0.18192518
-3.07653827,0.53217409,0.18390328,0.04205672,0.07809574,0.00091357,0.03766562,0.19872316
-3.07053527,0.57686920,0.20212724,0.04447963,0.08711781,0.00094371,0.04240431,0.21733367
-3.06453227,0.62587434,0.22169305,0.04719659,0.09673860,0.00097973,0.04755373,0.23771375
-3.05852926,0.67906212,0.24252031,0.05020233,0.10692295,0.00102188,0.05309335,0.25978784
-3.05252626,0.73621456,0.26450239,0.05348559,0.11762576,0.00107024,0.05899439,0.28344547
-3.04652326,0.79701977,0.28750629,0.05702905,0.12879217,0.00112474,0.06521924,0.30853993
-3.04052026,0.86107193,0.31137326,0.06080937,0.14035804,0.00118514,0.07172110,0.33488824
-3.03451726,0.92787455,0.33592037,0.06479746,0.15225067,0.00125103,0.07844396,0.36227240
-3.02851426,0.99684732,0.36094288,0.06895906,0.16438997,0.00132187,0.08532301,0.39044224
-3.02251126,1.06733640,0.38621757,0.07325541,0.17668975,0.00139697,0.09228536,0.41911960
-3.01650825,1.13862810,0.41150686,0.07764423,0.18905945,0.00147552,0.09925127,0.44800403
-3.01050525,1.20996545,0.43656364,0.08208077,0.20140590,0.00155666,0.10613571,0.47677971
-3.00450225,1.28056716,0.46113678,0.08651901,0.21363545,0.00163943,0.11285033,0.50512349
-2.99849925,1.34964833,0.48497691,0.09091291,0.22565599,0.00172285,0.11930575,0.53271365
-2.99249625,1.41644214,0.50784252,0.09521774,0.23737911,0.00180596,0.12541401,0.55923919
-2.98649325,1.48022139,0.52950596,0.09939123,0.24872211,0.00188781,0.13109129,0.58440905
-2.98049025,1.54031931,0.54975913,0.10339475,0.25960983,0.00196751,0.13626049,0.60796108
-2.97448724,1.59614824,0.56841864,0.10719426,0.26997620,0.00204426,0.14085390,0.62967010
-2.96848424,1.64721576,0.58533022,0.11076111,0.27976544,0.00211735,0.14481547,0.64935483
-2.96248124,1.69313708,0.60037208,0.11407254,0.28893288,0.00218618,0.14810286,0.66688317
-2.95647824,1.73364339,0.61345715,0.11711199,0.29744522,0.00225029,0.15068899,0.68217573
-2.95047524,1.76858549,0.62453412,0.11986908,0.30528037,0.00230933,0.15256306,0.69520719
-2.94447224,1.79793283,0.63358704,0.12233937,0.31242680,0.00236306,0.15373098,0.70600558
-2.93846923,1.82176777,0.64063386,0.12452387,0.31888243,0.00241137,0.15421512,0.71464942
-2.93246623,1.84027564,0.64572363,0.12642830,0.32465316,0.00245423,0.15405349,0.72126283
-2.92646323,1.85373102,0.64893287,0.12806221,0.32975115,0.00249171,0.15329828,0.72600892
-2.92046023,1.86248123,0.65036104,0.12943804,0.33419292,0.00252394,0.15201381,0.72908182
-2.91445723,1.86692782,0.65012570,0.13057006,0.33799748,0.00255107,0.15027414,0.73069766
-2.90845423,1.86750728,0.64835730,0.13147335,0.34118451,0.00257329,0.14816029,0.73108518
-2.90245123,1.86467199,0.64519426,0.13216289,0.34377286,0.00259081,0.14575728,0.73047623
-2.89644822,1.85887250,0.64077838,0.13265280,0.34577946,0.00260380,0.14315111,0.72909692
-2.89044522,1.85054207,0.63525089,0.13295565,0.34721859,0.00261243,0.14042592,0.72715959
-2.88444222,1.84008425,0.62874939,0.13308217,0.34810182,0.00261687,0.13766123,0.72485629
-2.87843922,1.82786398,0.62140579,0.13304100,0.34843842,0.00261722,0.13492971,0.72235373
-2.87243622,1.81420260,0.61334522,0.13283881,0.34823629,0.00261361,0.13229528,0.71979025
-2.86643322,1.79937660,0.60468594,0.13248056,0.34750342,0.00260612,0.12981171,0.71727450
-2.86043022,1.78361987,0.59554013,0.13196995,0.34624956,0.00259487,0.12752188,0.71488604
-2.85442721,1.76712903,0.58601532,0.13131006,0.34448819,0.00257996,0.12545745,0.71267760
-2.84842421,1.75007085,0.57621626,0.13050393,0.34223845,0.00256156,0.12363915,0.71067864
-2.84242121,1.73259112,0.56624693,0.12955534,0.33952685,0.00253985,0.12207744,0.70889999
-2.83641821,1.71482380,0.55621234,0.12846937,0.33638868,0.00251509,0.12077367,0.70733905
-2.83041521,1.69689962,0.54621999,0.12725299,0.33286884,0.00248759,0.11972136,0.70598520
-2.82441221,1.67895317,0.53638055,0.12591537,0.32902203,0.00245771,0.11890782,0.70482489
-2.81840920,1.66112779,0.52680765,0.12446811,0.32491213,0.00242591,0.11831569,0.70384610
-2.81240620,1.64357771,0.51761678,0.12292518,0.32061085,0.00239267,0.11792456,0.70304191
-2.80640320,1.62646712,0.50892304,0.12130261,0.31619557,0.00235852,0.11771243,0.70241271
-2.80040020,1.60996631,0.50083804,0.11961808,0.31174650,0.00232400,0.11765691,0.70196717
-2.79439720,1.59424486,0.49346593,0.11789015,0.30734329,0.00228966,0.11773625,0.70172178
-2.78839420,1.57946276,0.48689889,0.11613754,0.30306129,0.00225599,0.11793006,0.70169915
-2.78239120,1.56575979,0.48121241,0.11437814,0.29896771,0.00222345,0.11821974,0.70192508
-2.77638819,1.55324436,0.47646056,0.11262811,0.29511791,0.00219239,0.11858864,0.70242490
-2.77038519,1.54198255,0.47267182,0.11090098,0.29155197,0.00216308,0.11902196,0.70321916
-2.76438219,1.53198839,0.46984562,0.10920684,0.28829206,0.00213562,0.11950651,0.70431925
-2.75837919,1.52321630,0.46795016,0.10755178,0.28534045,0.00211001,0.12003028,0.70572316
-2.75237619,1.51555637,0.46692146,0.10593737,0.28267862,0.00208608,0.12058198,0.70741185
-2.74637319,1.50883316,0.46666411,0.10436063,0.28026740,0.00206351,0.12115057,0.70934643
-2.74037019,1.50280822,0.46705363,0.10281403,0.27804829,0.00204187,0.12172479,0.71146649
-2.73436718,1.49718649,0.46794049,0.10128595,0.27594574,0.00202058,0.12229287,0.71368975
-2.72836418,1.49162631,0.46915562,0.09976126,0.27387055,0.00199900,0.12284227,0.71591300
-2.72236118,1.48575259,0.47051714,0.09822220,0.27172397,0.00197640,0.12335964,0.71801439
-2.71635818,1.47917250,0.47183810,0.09664941,0.26940239,0.00195203,0.12383093,0.71985693
-2.71035518,1.47149272,0.47293473,0.09502301,0.26680245,0.00192514,0.12424158,0.72129308
-2.70435218,1.46233739,0.47363474,0.09332384,0.26382607,0.00189504,0.12457696,0.72217002
-2.69834917,1.45136563,0.47378530,0.09153455,0.26038535,0.00186109,0.12482276,0.72233546
-2.69234617,1.43828770,0.47326017,0.08964069,0.25640694,0.00182279,0.12496559,0.72164357
-2.68634317,1.42287892,0.47196560,0.08763161,0.25183567,0.00177974,0.12499347,0.71996071
-2.68034017,1.40499046,0.46984464,0.08550111,0.24663729,0.00173171,0.12489638,0.71717077
-2.67433717,1.38455651,0.46687957,0.08324796,0.24080016,0.00167863,0.12466676,0.71317965
-2.66833417,1.36159751,0.46309238,0.08087606,0.23433578,0.00162062,0.12429982,0.70791881
-2.66233117,1.33621921,0.45854317,0.07839437,0.22727825,0.00155793,0.12379387,0.70134777
-2.65632816,1.30860770,0.45332652,0.07581658,0.21968264,0.00149099,0.12315039,0.69345524
-2.65032516,1.27902079,0.44756614,0.07316056,0.21162239,0.00142035,0.12237399,0.68425914
-2.64432216,1.24777627,0.44140796,0.07044759,0.20318595,0.00134670,0.12147226,0.67380538
-2.63831916,1.21523758,0.43501213,0.06770147,0.19447278,0.00127079,0.12045540,0.66216547
-2.63231616,1.18179786,0.42854422,0.06494747,0.18558906,0.00119344,0.11933576,0.64943325
-2.62631316,1.14786315,0.42216632,0.06221136,0.17664321,0.00111551,0.11812725,0.63572079
-2.62031016,1.11383548,0.41602829,0.05951834,0.16774149,0.00103785,0.11684472,0.62115380
-2.61430715,1.08009695,0.41025973,0.05689209,0.15898397,0.00096128,0.11550321,0.60586661
-2.60830415,1.04699525,0.40496317,0.05435391,0.15046094,0.00088657,0.11411725,0.58999713
-2.60230115,1.01483148,0.40020868,0.05192206,0.14224998,0.00081442,0.11270018,0.57368194
