energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,Ta_p_up,Ta_d_up
-5.78389195,1.43387537,0.03871694,0.03210511,1.05589299,0.00000000,0.67855695,0.99596476
-5.77788894,1.48643137,0.04257167,0.03515682,1.08287956,0.00000000,0.71577291,1.01579627
-5.77188594,1.54439026,0.04667816,0.03881639,1.11250634,0.00000000,0.75517874,1.03814087
-5.76588294,1.60736890,0.05100425,0.04314083,1.14446499,0.00000000,0.79646415,1.06276047
-5.75987994,1.67488171,0.05551088,0.04818860,1.17837426,0.00000000,0.83927924,1.08935650
-5.75387694,1.74634120,0.06015231,0.05401862,1.21378143,0.00000000,0.88323835,1.11757093
-5.74787394,1.82106112,0.06487632,0.06068913,1.25016584,0.00000000,0.92792485,1.14698876
-5.74187094,1.89826265,0.06962488,0.06825653,1.28694460,0.00000000,0.97289709,1.17714232
-5.73586793,1.97708419,0.07433492,0.07677409,1.32348089,0.00000000,1.01769543,1.20751759
-5.72986493,2.05659507,0.07893941,0.08629080,1.35909476,0.00000000,1.06185045,1.23756283
-5.72386193,2.13581331,0.08336873,0.09685030,1.39307671,0.00000000,1.10489221,1.26669942
-5.71785893,2.21372741,0.08755218,0.10849008,1.42470355,0.00000000,1.14636040,1.29433495
-5.71185593,2.28932173,0.09141976,0.12124099,1.45325642,0.00000000,1.18581518,1.31987823
-5.70585293,2.36160493,0.09490400,0.13512711,1.47804038,0.00000000,1.22284845,1.34275592
-5.69984992,2.42964056,0.09794192,0.15016604,1.49840495,0.00000000,1.25709505,1.36243018
-5.69384692,2.49257871,0.10047693,0.16636968,1.51376480,0.00000000,1.28824362,1.37841672
-5.68784392,2.54968741,0.10246064,0.18374537,1.52361970,0.00000000,1.31604659,1.39030253
-5.68184092,2.60038234,0.10385454,0.20229747,1.52757293,0.00000000,1.34032892,1.39776241
-5.67583792,2.64425339,0.10463134,0.22202915,1.52534717,0.00000000,1.36099499,1.40057348
-5.66983492,2.68108651,0.10477608,0.24294438,1.51679706,0.00000000,1.37803351,1.39862701
-5.66383192,2.71087969,0.10428679,0.26504987,1.50191775,0.00000000,1.39151980,1.39193666
-5.65782891,2.73385160,0.10317476,0.28835679,1.48084890,0.00000000,1.40161552,1.38064274
-5.65182591,2.75044241,0.10146434,0.31288210,1.45387380,0.00000000,1.40856546,1.36501202
-5.64582291,2.76130587,0.09919231,0.33864923,1.42141350,0.00000000,1.41269153,1.34543286
-5.63981991,2.76729281,0.09640683,0.36568800,1.38401605,0.00000000,1.41438399,1.32240583
-5.63381691,2.76942624,0.09316598,0.39403354,1.34234136,0.00000000,1.41409024,1.29652989
-5.62781391,2.76886870,0.08953600,0.42372424,1.29714217,0.00000000,1.41230143,1.26848487
-5.62181091,2.76688325,0.08558924,0.45479854,1.24924202,0.00000000,1.40953747,1.23901068
-5.61580790,2.76478932,0.08140199,0.48729082,1.19951112,0.00000000,1.40633085,1.20888437
-5.60980490,2.76391550,0.07705218,0.52122635,1.14884116,0.00000000,1.40321015,1.17889585
-5.60380190,2.76555113,0.07261717,0.55661553,1.09812028,0.00000000,1.40068352,1.14982345
-5.59779890,2.77089899,0.06817155,0.59344788,1.04820909,0.00000000,1.39922325,1.12241026
-5.59179590,2.78103107,0.06378522,0.63168596,0.99991879,0.00000000,1.39925161,1.09734252
-5.58579290,2.79684969,0.05952170,0.67125965,0.95399234,0.00000000,1.40112891,1.07523073
-5.57978989,2.81905558,0.05543671,0.71206133,0.91108921,0.00000000,1.40514398,1.05659444
-5.57378689,2.84812448,0.05157713,0.75394211,0.87177432,0.00000000,1.41150764,1.04185130
-5.56778389,2.88429333,0.04798041,0.79670973,0.83651128,0.00000000,1.42034923,1.03131061
-5.56178089,2.92755658,0.04467417,0.84012823,0.80566006,0.00000000,1.43171636,1.02517169
-5.55577789,2.97767264,0.04167634,0.88391955,0.77947889,0.00000000,1.44557771,1.02352674
-5.54977489,3.03417998,0.03899554,0.92776726,0.75812984,0.00000000,1.46182870,1.02636803
-5.54377189,3.09642181,0.03663170,0.97132207,0.74168768,0.00000000,1.48029958,1.03359867
-5.53776888,3.16357794,0.03457700,1.01420925,0.73015114,0.00000000,1.50076536,1.04504629
-5.53176588,3.23470184,0.03281694,1.05603727,0.72345590,0.00000000,1.52295706,1.06047872
-5.52576288,3.30876085,0.03133151,1.09640745,0.72148829,0.00000000,1.54657357,1.07962070
-5.51975988,3.38467729,0.03009641,1.13492403,0.72409905,0.00000000,1.57129330,1.10217057
-5.51375688,3.46136821,0.02908432,1.17120410,0.73111617,0.00000000,1.59678524,1.12781601
-5.50775388,3.53778168,0.02826601,1.20488691,0.74235619,0.00000000,1.62271852,1.15624794
-5.50175088,3.61292789,0.02761151,1.23564204,0.75763344,0.00000000,1.64877029,1.18717191
-5.49574787,3.68590365,0.02709098,1.26317606,0.77676664,0.00000000,1.67463148,1.22031627
-5.48974487,3.75590930,0.02667557,1.28723736,0.79958280,0.00000000,1.70001029,1.25543695
-5.48374187,3.82225783,0.02633806,1.30761912,0.82591822,0.00000000,1.72463354,1.29231868
-5.47773887,3.88437627,0.02605335,1.32416031,0.85561674,0.00000000,1.74824604,1.33077278
-5.47173587,3.94180010,0.02579881,1.33674499,0.88852559,0.00000000,1.77060836,1.37063186
-5.46573287,3.99416180,0.02555445,1.34530011,0.92448909,0.00000000,1.79149354,1.41174198
-5.45972986,4.04117506,0.02530305,1.34979230,0.96334095,0.00000000,1.81068319,1.45395302
-5.45372686,4.08261629,0.02503007,1.35022393,1.00489558,0.00000000,1.82796372,1.49710789
-5.44772386,4.11830538,0.02472363,1.34662905,1.04893921,0.00000000,1.84312316,1.54103158
-5.44172086,4.14808716,0.02437430,1.33906955,1.09522132,0.00000000,1.85594911,1.58552083
-5.43571786,4.17181536,0.02397492,1.32763196,1.14344725,0.00000000,1.86622811,1.63033511
-5.42971486,4.18934012,0.02352047,1.31242503,1.19327217,0.00000000,1.87374680,1.67518970
-5.42371186,4.20049997,0.02300778,1.29357844,1.24429725,0.00000000,1.87829474,1.71975122
-5.41770885,4.20511866,0.02243541,1.27124237,1.29606809,0.00000000,1.87966897,1.76363607
-5.41170585,4.20300684,0.02180346,1.24558810,1.34807574,0.00000000,1.87767981,1.80641197
-5.40570285,4.19396818,0.02111341,1.21680914,1.39976043,0.00000000,1.87215772,1.84760236
-5.39969985,4.17780919,0.02036798,1.18512277,1.45051780,0.00000000,1.86296055,1.88669375
-5.39369685,4.15435161,0.01957101,1.15077155,1.49970761,0.00000000,1.84998077,1.92314541
-5.38769385,4.12344651,0.01872738,1.11402430,1.54666458,0.00000000,1.83315203,1.95640121
-5.38169085,4.08498850,0.01784280,1.07517649,1.59071101,0.00000000,1.81245465,1.98590283
-5.37568784,4.03892935,0.01692380,1.03454939,1.63117067,0.00000000,1.78791958,2.01110387
-5.36968484,3.98528964,0.01597751,0.99248812,1.66738359,0.00000000,1.75963052,2.03148438
-5.36368184,3.92416805,0.01501157,0.94935820,1.69872120,0.00000000,1.72772412,2.04656500
-5.35767884,3.85574741,0.01403396,0.90554090,1.72460124,0.00000000,1.69238821,2.05592037
-5.35167584,3.78029757,0.01305282,0.86142731,1.74450205,0.00000000,1.65385811,2.05919138
-5.34567284,3.69817495,0.01207630,0.81741153,1.75797574,0.00000000,1.61241138,2.05609567
-5.33966983,3.60981894,0.01111238,0.77388320,1.76465979,0.00000000,1.56836124,2.04643635
-5.33366683,3.51574574,0.01016869,0.73121970,1.76428676,0.00000000,1.52204902,2.03010848
-5.32766383,3.41653992,0.00925234,0.68977858,1.75669180,0.00000000,1.47383619,2.00710338
-5.32166083,3.31284447,0.00836979,0.64989036,1.74181774,0.00000000,1.42409609,1.97751047
-5.31565783,3.20534967,0.00752673,0.61185214,1.71971756,0.00000000,1.37320600,1.94151690
-5.30965483,3.09478151,0.00672794,0.57592235,1.69055429,0.00000000,1.32153960,1.89940474
-5.30365183,2.98188982,0.00597731,0.54231665,1.65459815,0.00000000,1.26946020,1.85154598
-5.29764882,2.86743669,0.00527771,0.51120526,1.61222117,0.00000000,1.21731478,1.79839553
-5.29164582,2.75218511,0.00463109,0.48271157,1.56388939,0.00000000,1.16542903,1.74048222
-5.28564282,2.63688822,0.00403842,0.45691219,1.51015285,0.00000000,1.11410324,1.67839818
-5.27963982,2.52227910,0.00349985,0.43383811,1.45163370,0.00000000,1.06360918,1.61278683
-5.27363682,2.40906108,0.00301473,0.41347691,1.38901269,0.00000000,1.01418784,1.54432972
-5.26763382,2.29789874,0.00258177,0.39577587,1.32301453,0.00000000,0.96604792,1.47373260
-5.26163082,2.18940953,0.00219913,0.38064575,1.25439258,0.00000000,0.91936517,1.40171120
-5.25562781,2.08415617,0.00186461,0.36796500,1.18391308,0.00000000,0.87428226,1.32897680
-5.24962481,1.98263989,0.00157577,0.35758435,1.11233973,0.00000000,0.83090950,1.25622243
-5.24362181,1.88529477,0.00133011,0.34933158,1.04041871,0.00000000,0.78932608,1.18410961
-5.23761881,1.79248334,0.00112519,0.34301638,0.96886478,0.00000000,0.74958208,1.11325649
-5.23161581,1.70449378,0.00095880,0.33843516,0.89834879,0.00000000,0.71170107,1.04422731
-5.22561281,1.62153878,0.00082913,0.33537594,0.82948683,0.00000000,0.67568348,0.97752385
-5.21960980,1.54375650,0.00073484,0.33362309,0.76283136,0.00000000,0.64151060,0.91357878
-5.21360680,1.47121355,0.00067527,0.33296201,0.69886443,0.00000000,0.60914917,0.85275137
-5.20760380,1.40391025,0.00065050,0.33318367,0.63799316,0.00000000,0.57855662,0.79532542
-5.20160080,1.34178786,0.00066148,0.33408914,0.58054744,0.00000000,0.54968662,0.74150949
-5.19559780,1.28473798,0.00071012,0.33549376,0.52677977,0.00000000,0.52249495,0.69143935
-5.18959480,1.23261342,0.00079937,0.33723125,0.47686717,0.00000000,0.49694532,0.64518248
-5.18359180,1.18524051,0.00093329,0.33915743,0.43091486,0.00000000,0.47301506,0.60274424
-5.17758879,1.14243204,0.00111708,0.34115355,0.38896160,0.00000000,0.45070020,0.56407559
-5.17158579,1.10400053,0.00135708,0.34312916,0.35098620,0.00000000,0.43001980,0.52908184
-5.16558279,1.06977095,0.00166077,0.34502427,0.31691503,0.00000000,0.41101925,0.49763206
-5.15957979,1.03959247,0.00203672,0.34681085,0.28663011,0.00000000,0.39377214,0.46956879
-5.15357679,1.01334849,0.00249447,0.34849345,0.25997749,0.00000000,0.37838070,0.44471759
-5.14757379,0.99096433,0.00304438,0.35010885,0.23677552,0.00000000,0.36497443,0.42289605
-5.14157079,0.97241224,0.00369743,0.35172467,0.21682282,0.00000000,0.35370707,0.40392194
-5.13556778,0.95771327,0.00446497,0.35343694,0.19990555,0.00000000,0.34475166,0.38762020
-5.12956478,0.94693567,0.00535839,0.35536652,0.18580396,0.00000000,0.33829395,0.37382845
-5.12356178,0.94018987,0.00638872,0.35765450,0.17429783,0.00000000,0.33452427,0.36240098
-5.11755878,0.93762007,0.00756623,0.36045656,0.16517094,0.00000000,0.33362808,0.35321108
-5.11155578,0.93939258,0.00889995,0.36393654,0.15821430,0.00000000,0.33577558,0.34615172
-5.10555278,0.94568159,0.01039714,0.36825923,0.15322833,0.00000000,0.34111078,0.34113452
-5.09954977,0.95665261,0.01206277,0.37358274,0.15002397,0.00000000,0.34974040,0.33808742
-5.09354677,0.97244466,0.01389905,0.38005066,0.14842289,0.00000000,0.36172333,0.33695101
-5.08754377,0.99315178,0.01590486,0.38778437,0.14825681,0.00000000,0.37706086,0.33767387
-5.08154077,1.01880503,0.01807541,0.39687563,0.14936640,0.00000000,0.39568851,0.34020729
-5.07553777,1.04935571,0.02040178,0.40738009,0.15159965,0.00000000,0.41746974,0.34449960
-5.06953477,1.08466100,0.02287077,0.41931179,0.15481014,0.00000000,0.44219204,0.35049052
-5.06353177,1.12447276,0.02546469,0.43263910,0.15885531,0.00000000,0.46956587,0.35810587
-5.05752876,1.16843037,0.02816147,0.44728229,0.16359497,0.00000000,0.49922652,0.36725296
-5.05152576,1.21605818,0.03093479,0.46311299,0.16889020,0.00000000,0.53073923,0.37781685
-5.04552276,1.26676801,0.03375444,0.47995564,0.17460267,0.00000000,0.56360733,0.38965785
-5.03951976,1.31986686,0.03658689,0.49759092,0.18059468,0.00000000,0.59728352,0.40261033
-5.03351676,1.37456969,0.03939592,0.51576123,0.18672965,0.00000000,0.63118367,0.41648293
-5.02751376,1.43001691,0.04214351,0.53417784,0.19287333,0.00000000,0.66470289,0.43106013
-5.02151076,1.48529585,0.04479070,0.55252959,0.19889540,0.00000000,0.69723315,0.44610525
-5.01550775,1.53946538,0.04729866,0.57049280,0.20467160,0.00000000,0.72818171,0.46136455
-5.00950475,1.59158251,0.04962972,0.58774175,0.21008598,0.00000000,0.75698963,0.47657235
-5.00350175,1.64072972,0.05174843,0.60395946,0.21503338,0.00000000,0.78314943,0.49145685
-4.99749875,1.68604173,0.05362256,0.61884811,0.21942166,0.00000000,0.80622110,0.50574636
-4.99149575,1.72673041,0.05522400,0.63213866,0.22317384,0.00000000,0.82584565,0.51917570
-4.98549275,1.76210660,0.05652952,0.64359918,0.22622963,0.00000000,0.84175552,0.53149236
-4.97948974,1.79159783,0.05752140,0.65304142,0.22854658,0.00000000,0.85378138,0.54246226
-4.97348674,1.81476123,0.05818785,0.66032548,0.23010041,0.00000000,0.86185483,0.55187481
-4.96748374,1.83129090,0.05852323,0.66536218,0.23088479,0.00000000,0.86600704,0.55954716
-4.96148074,1.84101990,0.05852800,0.66811328,0.23091027,0.00000000,0.86636326,0.56532740
-4.95547774,1.84391665,0.05820862,0.66858940,0.23020268,0.00000000,0.86313363,0.56909680
-4.94947474,1.84007649,0.05757707,0.66684607,0.22880087,0.00000000,0.85660079,0.57077104
-4.94347174,1.82970899,0.05665038,0.66297804,0.22675409,0.00000000,0.84710494,0.57030047
-4.93746873,1.81312201,0.05544989,0.65711237,0.22411902,0.00000000,0.83502728,0.56766953
-4.93146573,1.79070359,0.05400054,0.64940072,0.22095677,0.00000000,0.82077271,0.56289553
-4.92546273,1.76290297,0.05233000,0.64001135,0.21732989,0.00000000,0.80475282,0.55602684
-4.91945973,1.73021182,0.05046788,0.62912140,0.21329968,0.00000000,0.78736997,0.54714084
-4.91345673,1.69314678,0.04844485,0.61690978,0.20892389,0.00000000,0.76900351,0.53634155
-4.90745373,1.65223444,0.04629190,0.60355120,0.20425494,0.00000000,0.74999869,0.52375742
-4.90145073,1.60799921,0.04403969,0.58921162,0.19933881,0.00000000,0.73065886,0.50953904
-4.89544772,1.56095491,0.04171788,0.57404535,0.19421447,0.00000000,0.71124130,0.49385716
-4.88944472,1.51160007,0.03935474,0.55819376,0.18891414,0.00000000,0.69195679,0.47690098
-4.88344172,1.46041709,0.03697669,0.54178578,0.18346408,0.00000000,0.67297272,0.45887668
-4.87743872,1.40787482,0.03460815,0.52493994,0.17788598,0.00000000,0.65441950,0.44000628
-4.87143572,1.35443430,0.03227131,0.50776767,0.17219876,0.00000000,0.63639976,0.42052682
-4.86543272,1.30055671,0.02998614,0.49037766,0.16642081,0.00000000,0.61899954,0.40068973
-4.85942971,1.24671309,0.02777043,0.47288087,0.16057231,0.00000000,0.60230086,0.38076044
-4.85342671,1.19339462,0.02563985,0.45539569,0.15467763,0.00000000,0.58639479,0.36101810
-4.84742371,1.14112288,0.02360811,0.43805307,0.14876771,0.00000000,0.57139412,0.34175530
-4.84142071,1.09045913,0.02168717,0.42100099,0.14288214,0.00000000,0.55744495,0.32327787
-4.83541771,1.04201181,0.01988738,0.40440815,0.13707090,0.00000000,0.54473644,0.30590444
-4.82941471,0.99644168,0.01821771,0.38846637,0.13139578,0.00000000,0.53350809,0.28996578
-4.82341171,0.95446406,0.01668589,0.37339174,0.12593116,0.00000000,0.52405421,0.27580393
-4.81740870,0.91684765,0.01529858,0.35942414,0.12076439,0.00000000,0.51672514,0.26377068
-4.81140570,0.88440990,0.01406145,0.34682520,0.11599553,0.00000000,0.51192522,0.25422565
-4.80540270,0.85800852,0.01297930,0.33587471,0.11173655,0.00000000,0.51010746,0.24753356
-4.79939970,0.83852948,0.01205609,0.32686549,0.10810999,0.00000000,0.51176501,0.24406069
-4.79339670,0.82687130,0.01129489,0.32009698,0.10524708,0.00000000,0.51741989,0.24417042
-4.78739370,0.82392619,0.01069787,0.31586757,0.10328542,0.00000000,0.52760920,0.24821765
-4.78139070,0.83055821,0.01026623,0.31446607,0.10236617,0.00000000,0.54286931,0.25654225
-4.77538769,0.84757904,0.01000004,0.31616260,0.10263091,0.00000000,0.56371870,0.26946119
-4.76938469,0.87572185,0.00989814,0.32119894,0.10421822,0.00000000,0.59063979,0.28725978
-4.76338169,0.91561405,0.00995794,0.32977906,0.10725988,0.00000000,0.62406053,0.31018181
-4.75737869,0.96774962,0.01017532,0.34205974,0.11187709,0.00000000,0.66433620,0.33841902
-4.75137569,1.03246197,0.01054439,0.35814191,0.11817649,0.00000000,0.71173220,0.37210001
-4.74537269,1.10989820,0.01105742,0.37806283,0.12624624,0.00000000,0.76640809,0.41127918
-4.73936968,1.19999587,0.01170470,0.40178957,0.13615233,0.00000000,0.82840379,0.45592598
-4.73336668,1.30246342,0.01247450,0.42921393,0.14793504,0.00000000,0.89762816,0.50591508
-4.72736368,1.41676517,0.01335303,0.46014924,0.16160599,0.00000000,0.97385068,0.56101817
-4.72136068,1.54211218,0.01432453,0.49432916,0.17714568,0.00000000,1.05669658,0.62089777
-4.71535768,1.67745988,0.01537140,0.53140868,0.19450186,0.00000000,1.14564589,0.68510390
-4.70935468,1.82151334,0.01647445,0.57096760,0.21358881,0.00000000,1.24003671,0.75307406
-4.70335168,1.97274091,0.01761314,0.61251638,0.23428771,0.00000000,1.33907310,0.82413699
-4.69734867,2.12939660,0.01876606,0.65550449,0.25644821,0.00000000,1.44183762,0.89752062
-4.69134567,2.28955133,0.01991129,0.69933112,0.27989136,0.00000000,1.54730871,0.97236434
-4.68534267,2.45113274,0.02102701,0.74335814,0.30441382,0.00000000,1.65438265,1.04773562
-4.67933967,2.61197297,0.02209200,0.78692493,0.32979354,0.00000000,1.76190002,1.12265077
-4.67333667,2.76986324,0.02308627,0.82936481,0.35579654,0.00000000,1.86867599,1.19609925
-4.66733367,2.92261363,0.02399163,0.87002246,0.38218492,0.00000000,1.97353380,1.26707106
-4.66133067,3.06811640,0.02479226,0.90827204,0.40872566,0.00000000,2.07534062,1.33458609
-4.65532766,3.20441036,0.02547522,0.94353505,0.43519998,0.00000000,2.17304439,1.39772452
-4.64932466,3.32974392,0.02603088,0.97529762,0.46141280,0.00000000,2.26571064,1.45565683
-4.64332166,3.44263421,0.02645326,1.00312629,0.48720193,0.00000000,2.35255754,1.50767242
-4.63731866,3.54191951,0.02674027,1.02668187,0.51244639,0.00000000,2.43298767,1.55320517
-4.63131566,3.62680250,0.02689372,1.04573047,0.53707351,0.00000000,2.50661500,1.59185485
-4.62531266,3.69688198,0.02691934,1.06015154,0.56106410,0.00000000,2.57328531,1.62340329
-4.61930965,3.75217118,0.02682652,1.06994216,0.58445543,0.00000000,2.63308877,1.64782403
-4.61330665,3.79310110,0.02662794,1.07521746,0.60734153,0.00000000,2.68636335,1.66528513
-4.60730365,3.82050815,0.02633918,1.07620705,0.62987061,0.00000000,2.73368825,1.67614441
-4.60130065,3.83560588,0.02597801,1.07324731,0.65223936,0.00000000,2.77586682,1.68093714
-4.59529765,3.83994135,0.02556381,1.06676994,0.67468430,0.00000000,2.81389887,1.68035657
-4.58929465,3.83533748,0.02511672,1.05728696,0.69747017,0.00000000,2.84894301,1.67522775
-4.58329165,3.82382328,0.02465697,1.04537278,0.72087593,0.00000000,2.88226986,1.66647574
-4.57728864,3.80755471,0.02420402,1.03164390,0.74517875,0.00000000,2.91520784,1.65508941
-4.57128564,3.78872918,0.02377586,1.01673704,0.77063672,0.00000000,2.94908340,1.64208241
-4.56528264,3.76949726,0.02338828,1.00128659,0.79747113,0.00000000,2.98515829,1.62845292
-4.55927964,3.75187543,0.02305435,0.98590211,0.82584914,0.00000000,3.02456647,1.61514395
-4.55327664,3.73766350,0.02278389,0.97114689,0.85586791,0.00000000,3.06825366,1.60300607
-4.54727364,3.72837052,0.02258315,0.95751835,0.88754092,0.00000000,3.11692247,1.59276409
-4.54127064,3.72515231,0.02245464,0.94543101,0.92078759,0.00000000,3.17098589,1.58498925
-4.53526763,3.72876372,0.02239707,0.93520284,0.95542678,0.00000000,3.23053168,1.58007834
-4.52926463,3.73952746,0.02240547,0.92704521,0.99117480,0.00000000,3.29529975,1.57824036
-4.52326163,3.75732119,0.02247149,0.92105715,1.02764833,0.00000000,3.36467414,1.57949160
-4.51725863,3.78158345,0.02258375,0.91722384,1.06437237,0.00000000,3.43769034,1.58365923
-4.51125563,3.81133803,0.02272840,0.91541943,1.10079307,0.00000000,3.51305808,1.59039302
-4.50525263,3.84523575,0.02288972,0.91541400,1.13629503,0.00000000,3.58919914,1.59918489
-4.49924962,3.88161185,0.02305073,0.91688436,1.17022248,0.00000000,3.66429852,1.60939502
-4.49324662,3.91855614,0.02319399,0.91942808,1.20190339,0.00000000,3.73636716,1.62028349
-4.48724362,3.95399302,0.02330221,0.92258027,1.23067554,0.00000000,3.80331346,1.63104583
-4.48124062,3.98576756,0.02335898,0.92583230,1.25591327,0.00000000,3.86302054,1.64085081
-4.47523762,4.01173399,0.02334937,0.92865170,1.27705376,0.00000000,3.91342585,1.64887881
-4.46923462,4.02984275,0.02326048,0.93050252,1.29362152,0.00000000,3.95259967,1.65435906
-4.46323162,4.03822241,0.02308187,0.93086518,1.30524997,0.00000000,3.97881913,1.65660395
-4.45722861,4.03525303,0.02280589,0.92925530,1.31169907,0.00000000,3.99063446,1.65503926
-4.45122561,4.01962826,0.02242791,0.92524058,1.31286815,0.00000000,3.98692485,1.64922877
-4.44522261,3.99040377,0.02194635,0.91845535,1.30880327,0.00000000,3.96694153,1.63889264
-4.43921961,3.94703041,0.02136269,0.90861221,1.29969897,0.00000000,3.93033656,1.62391873
-4.43321661,3.88937136,0.02068125,0.89551051,1.28589409,0.00000000,3.87717640,1.60436668
-4.42721361,3.81770301,0.01990899,0.87904138,1.26786205,0.00000000,3.80793999,1.58046490
-4.42121061,3.73270030,0.01905513,0.85918942,1.24619604,0.00000000,3.72350200,1.55260079
-4.41520760,3.63540765,0.01813077,0.83603099,1.22158978,0.00000000,3.62510217,1.52130478
-4.40920460,3.52719743,0.01714840,0.80972941,1.19481469,0.00000000,3.51430266,1.48722937
-4.40320160,3.40971809,0.01612147,0.78052740,1.16669471,0.00000000,3.39293552,1.45112399
-4.39719860,3.28483461,0.01506392,0.74873718,1.13807949,0.00000000,3.26304266,1.41380699
-4.39119560,3.15456399,0.01398970,0.71472871,1.10981745,0.00000000,3.12681123,1.37613614
-4.38519260,3.02100862,0.01291241,0.67891663,1.08272943,0.00000000,2.98650694,1.33897875
-4.37918959,2.88629017,0.01184487,0.64174652,1.05758420,0.00000000,2.84440818,1.30318265
-4.37318659,2.75248659,0.01079890,0.60368094,1.03507646,0.00000000,2.70274327,1.26954923
-4.36718359,2.62157447,0.00978503,0.56518583,1.01580818,0.00000000,2.56363318,1.23880935
-4.36118059,2.49537848,0.00881235,0.52671785,1.00027376,0.00000000,2.42904140,1.21160295
-4.35517759,2.37552946,0.00788844,0.48871289,0.98884930,0.00000000,2.30073253,1.18846299
-4.34917459,2.26343219,0.00701931,0.45157626,0.98178623,0.00000000,2.18024043,1.16980398
-4.34317159,2.16024320,0.00620943,0.41567472,0.97920930,0.00000000,2.06884653,1.15591532
-4.33716858,2.06685894,0.00546184,0.38133056,0.98111867,0.00000000,1.96756825,1.14695953
-4.33116558,1.98391388,0.00477825,0.34881771,0.98739591,0.00000000,1.87715744,1.14297499
-4.32516258,1.91178803,0.00415918,0.31835996,0.99781355,0.00000000,1.79810783,1.14388308
-4.31915958,1.85062279,0.00360419,0.29013112,1.01204764,0.00000000,1.73067088,1.14949910
-4.31315658,1.80034415,0.00311204,0.26425687,1.02969280,0.00000000,1.67487851,1.15954651
-4.30715358,1.76069178,0.00268088,0.24081825,1.05027930,0.00000000,1.63057159,1.17367388
