energy_ev,total_up,As_p_up,As_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.33966983,1.49356504,0.16746966,0.00000000,0.77910008,0.30158517,0.83814037,0.00000000
-5.33366683,1.47915158,0.15648012,0.00000000,0.76609371,0.29377367,0.83779227,0.00000000
-5.32766383,1.45994786,0.14621092,0.00000000,0.75193911,0.28544482,0.83375435,0.00000000
-5.32166083,1.43578172,0.13661007,0.00000000,0.73639826,0.27658139,0.82595565,0.00000000
-5.31565783,1.40657393,0.12762399,0.00000000,0.71927333,0.26718351,0.81438502,0.00000000
-5.30965483,1.37234548,0.11919967,0.00000000,0.70041464,0.25726915,0.79909461,0.00000000
-5.30365183,1.33322236,0.11128672,0.00000000,0.67972711,0.24687416,0.78020186,0.00000000
-5.29764882,1.28943751,0.10383923,0.00000000,0.65717471,0.23605209,0.75788971,0.00000000
-5.29164582,1.24132957,0.09681737,0.00000000,0.63278269,0.22487363,0.73240501,0.00000000
-5.28564282,1.18933844,0.09018876,0.00000000,0.60663750,0.21342575,0.70405497,0.00000000
-5.27963982,1.13399781,0.08392946,0.00000000,0.57888443,0.20181060,0.67320177,0.00000000
-5.27363682,1.07592473,0.07802465,0.00000000,0.54972299,0.19014417,0.64025556,0.00000000
-5.26763382,1.01580684,0.07246903,0.00000000,0.51940037,0.17855468,0.60566590,0.00000000
-5.26163082,0.95438761,0.06726685,0.00000000,0.48820325,0.16718094,0.56991229,0.00000000
-5.25562781,0.89245025,0.06243173,0.00000000,0.45644836,0.15617055,0.53349379,0.00000000
-5.24962481,0.83080099,0.05798612,0.00000000,0.42447239,0.14567805,0.49691850,0.00000000
-5.24362181,0.77025231,0.05396072,0.00000000,0.39262145,0.13586310,0.46069303,0.00000000
-5.23761881,0.71160674,0.05039355,0.00000000,0.36124088,0.12688863,0.42531246,0.00000000
-5.23161581,0.65564176,0.04732900,0.00000000,0.33066551,0.11891902,0.39125109,0.00000000
-5.22561281,0.60309612,0.04481671,0.00000000,0.30121104,0.11211824,0.35895427,0.00000000
-5.21960980,0.55465796,0.04291030,0.00000000,0.27316650,0.10664795,0.32883140,0.00000000
-5.21360680,0.51095472,0.04166608,0.00000000,0.24678831,0.10266553,0.30125025,0.00000000
-5.20760380,0.47254485,0.04114157,0.00000000,0.22229574,0.10032188,0.27653254,0.00000000
-5.20160080,0.43991126,0.04139391,0.00000000,0.19986799,0.09975902,0.25495078,0.00000000
-5.19559780,0.41345605,0.04247817,0.00000000,0.17964269,0.10110736,0.23672615,0.00000000
-5.18959480,0.39349651,0.04444547,0.00000000,0.16171574,0.10448264,0.22202722,0.00000000
-5.18359180,0.38026180,0.04734096,0.00000000,0.14614225,0.10998244,0.21096939,0.00000000
-5.17758879,0.37389019,0.05120165,0.00000000,0.13293839,0.11768238,0.20361481,0.00000000
-5.17158579,0.37442656,0.05605419,0.00000000,0.12208395,0.12763198,0.19997256,0.00000000
-5.16558279,0.38182011,0.06191246,0.00000000,0.11352534,0.13985027,0.19999903,0.00000000
-5.15957979,0.39592213,0.06877531,0.00000000,0.10717879,0.15432143,0.20359845,0.00000000
-5.15357679,0.41648413,0.07662429,0.00000000,0.10293382,0.17099056,0.21062345,0.00000000
-5.14757379,0.44315644,0.08542166,0.00000000,0.10065653,0.18975979,0.22087589,0.00000000
-5.14157079,0.47548774,0.09510865,0.00000000,0.10019296,0.21048514,0.23410799,0.00000000
-5.13556778,0.51292595,0.10560429,0.00000000,0.10137231,0.23297439,0.25002398,0.00000000
-5.12956478,0.55482095,0.11680475,0.00000000,0.10401009,0.25698608,0.26828247,0.00000000
-5.12356178,0.60042970,0.12858349,0.00000000,0.10791132,0.28223023,0.28849975,0.00000000
-5.11755878,0.64892411,0.14079214,0.00000000,0.11287372,0.30837064,0.31025435,0.00000000
-5.11155578,0.69940212,0.15326237,0.00000000,0.11869105,0.33502923,0.33309278,0.00000000
-5.10555278,0.75090211,0.16580865,0.00000000,0.12515667,0.36179223,0.35653682,0.00000000
-5.09954977,0.80242060,0.17823192,0.00000000,0.13206729,0.38821839,0.38009216,0.00000000
-5.09354677,0.85293316,0.19032419,0.00000000,0.13922698,0.41384890,0.40325844,0.00000000
-5.08754377,0.90141797,0.20187376,0.00000000,0.14645141,0.43821885,0.42554039,0.00000000
-5.08154077,0.94688145,0.21267117,0.00000000,0.15357226,0.46086983,0.44645985,0.00000000
-5.07553777,0.98838498,0.22251537,0.00000000,0.16044165,0.48136319,0.46556818,0.00000000
-5.06953477,1.02507185,0.23122014,0.00000000,0.16693647,0.49929353,0.48245878,0.00000000
-5.06353177,1.05619321,0.23862026,0.00000000,0.17296249,0.51430167,0.49677893,0.00000000
-5.05752876,1.08113189,0.24457738,0.00000000,0.17845796,0.52608670,0.50824064,0.00000000
-5.05152576,1.09942289,0.24898507,0.00000000,0.18339653,0.53441645,0.51662990,0.00000000
-5.04552276,1.11076968,0.25177307,0.00000000,0.18778933,0.53913587,0.52181379,0.00000000
-5.03951976,1.11505523,0.25291032,0.00000000,0.19168599,0.54017304,0.52374518,0.00000000
-5.03351676,1.11234726,0.25240676,0.00000000,0.19517440,0.53754227,0.52246465,0.00000000
-5.02751376,1.10289736,0.25031379,0.00000000,0.19837924,0.53134444,0.51809938,0.00000000
-5.02151076,1.08713387,0.24672324,0.00000000,0.20145903,0.52176429,0.51085921,0.00000000
-5.01550775,1.06564877,0.24176515,0.00000000,0.20460196,0.50906496,0.50102976,0.00000000
-5.00950475,1.03917912,0.23560423,0.00000000,0.20802028,0.49358006,0.48896300,0.00000000
-5.00350175,1.00858395,0.22843535,0.00000000,0.21194369,0.47570354,0.47506561,0.00000000
-4.99749875,0.97481759,0.22047823,0.00000000,0.21661176,0.45587802,0.45978569,0.00000000
-4.99149575,0.93890056,0.21197159,0.00000000,0.22226570,0.43458207,0.44359826,0.00000000
-4.98549275,0.90188949,0.20316710,0.00000000,0.22913988,0.41231700,0.42699032,0.00000000
-4.97948974,0.86484737,0.19432333,0.00000000,0.23745334,0.38959390,0.41044605,0.00000000
-4.97348674,0.82881523,0.18570011,0.00000000,0.24740190,0.36692134,0.39443273,0.00000000
-4.96748374,0.79478668,0.17755340,0.00000000,0.25915105,0.34479428,0.37938797,0.00000000
-4.96148074,0.76368608,0.17013098,0.00000000,0.27283013,0.32368469,0.36570881,0.00000000
-4.95547774,0.73635125,0.16366906,0.00000000,0.28852824,0.30403392,0.35374292,0.00000000
-4.94947474,0.71352099,0.15838987,0.00000000,0.30629204,0.28624727,0.34378231,0.00000000
-4.94347174,0.69582795,0.15450024,0.00000000,0.32612569,0.27069051,0.33605965,0.00000000
-4.93746873,0.68379638,0.15219117,0.00000000,0.34799323,0.25768843,0.33074711,0.00000000
-4.93146573,0.67784472,0.15163820,0.00000000,0.37182322,0.24752509,0.32795774,0.00000000
-4.92546273,0.67829221,0.15300237,0.00000000,0.39751559,0.24044551,0.32774905,0.00000000
-4.91945973,0.68536885,0.15643163,0.00000000,0.42495058,0.23665834,0.33012849,0.00000000
-4.91345673,0.69922759,0.16206239,0.00000000,0.45399926,0.23633916,0.33506037,0.00000000
-4.90745373,0.71995779,0.17002090,0.00000000,0.48453521,0.23963380,0.34247381,0.00000000
-4.90145073,0.74759872,0.18042425,0.00000000,0.51644674,0.24666144,0.35227110,0.00000000
-4.89544772,0.78215212,0.19338071,0.00000000,0.54964906,0.25751682,0.36433611,0.00000000
-4.88944472,0.82359268,0.20898916,0.00000000,0.58409550,0.27227151,0.37854210,0.00000000
-4.88344172,0.87187573,0.22733755,0.00000000,0.61978725,0.29097370,0.39475865,0.00000000
-4.87743872,0.92694132,0.24850014,0.00000000,0.65678076,0.31364667,0.41285720,0.00000000
-4.87143572,0.98871449,0.27253371,0.00000000,0.69519219,0.34028563,0.43271511,0.00000000
-4.86543272,1.05710147,0.29947259,0.00000000,0.73519849,0.37085330,0.45421795,0.00000000
-4.85942971,1.13198197,0.32932292,0.00000000,0.77703463,0.40527427,0.47726004,0.00000000
-4.85342671,1.21319815,0.36205611,0.00000000,0.82098680,0.44342863,0.50174334,0.00000000
-4.84742371,1.30054086,0.39760216,0.00000000,0.86738176,0.48514522,0.52757484,0.00000000
-4.84142071,1.39373426,0.43584291,0.00000000,0.91657241,0.53019507,0.55466274,0.00000000
-4.83541771,1.49241982,0.47660583,0.00000000,0.96892020,0.57828559,0.58291187,0.00000000
-4.82941471,1.59614105,0.51965885,0.00000000,1.02477500,0.62905602,0.61221866,0.00000000
-4.82341171,1.70433024,0.56470656,0.00000000,1.08445328,0.68207484,0.64246616,0.00000000
-4.81740870,1.81629843,0.61138825,0.00000000,1.14821566,0.73683943,0.67351952,0.00000000
-4.81140570,1.93122977,0.65927821,0.00000000,1.21624488,0.79277847,0.70522235,0.00000000
-4.80540270,2.04818106,0.70788852,0.00000000,1.28862531,0.84925740,0.73739430,0.00000000
-4.79939970,2.16608724,0.75667451,0.00000000,1.36532506,0.90558685,0.76983005,0.00000000
-4.79339670,2.28377309,0.80504294,0.00000000,1.44618173,0.96103424,0.80229985,0.00000000
-4.78739370,2.39997098,0.85236288,0.00000000,1.53089264,1.01483805,0.83455174,0.00000000
-4.78139070,2.51334441,0.89797893,0.00000000,1.61901018,1.06622455,0.86631519,0.00000000
-4.77538769,2.62251655,0.94122652,0.00000000,1.70994262,1.11442642,0.89730608,0.00000000
-4.76938469,2.72610264,0.98144885,0.00000000,1.80296076,1.15870245,0.92723276,0.00000000
-4.76338169,2.82274503,1.01801472,0.00000000,1.89721004,1.19835771,0.95580273,0.00000000
-4.75737869,2.91114939,1.05033676,0.00000000,1.99172801,1.23276333,0.98272965,0.00000000
-4.75137569,2.99012051,1.07788932,0.00000000,2.08546647,1.26137500,1.00774028,0.00000000
-4.74537269,3.05859618,1.10022523,0.00000000,2.17731742,1.28374951,1.03058096,0.00000000
-4.73936968,3.11567778,1.11699083,0.00000000,2.26614212,1.29955860,1.05102340,0.00000000
-4.73336668,3.16065623,1.12793872,0.00000000,2.35080199,1.30859957,1.06886942,0.00000000
-4.72736368,3.19303248,1.13293756,0.00000000,2.43019046,1.31080216,1.08395461,0.00000000
-4.72136068,3.21253176,1.13197870,0.00000000,2.50326455,1.30623166,1.09615079,0.00000000
-4.71535768,3.21911128,1.12517927,0.00000000,2.56907527,1.29508794,1.10536736,0.00000000
-4.70935468,3.21296138,1.11278174,0.00000000,2.62679592,1.27770077,1.11155161,0.00000000
-4.70335168,3.19450043,1.09514993,0.00000000,2.67574735,1.25452158,1.11468818,0.00000000
-4.69734867,3.16436411,1.07276174,0.00000000,2.71541969,1.22611222,1.11479796,0.00000000
-4.69134567,3.12338962,1.04619886,0.00000000,2.74548988,1.19313109,1.11193652,0.00000000
-4.68534267,3.07259611,1.01613407,0.00000000,2.76583471,1.15631758,1.10619246,0.00000000
-4.67933967,3.01316188,0.98331636,0.00000000,2.77653906,1.11647507,1.09768579,0.00000000
-4.67333667,2.94639970,0.94855472,0.00000000,2.77789924,1.07445357,1.08656633,0.00000000
-4.66733367,2.87373080,0.91270099,0.00000000,2.77042134,1.03113218,1.07301249,0.00000000
-4.66133067,2.79665853,0.87663234,0.00000000,2.75481460,0.98740222,1.05723010,0.00000000
-4.65532766,2.71674210,0.84123391,0.00000000,2.73197999,0.94415124,1.03945140,0.00000000
-4.64932466,2.63557086,0.80738198,0.00000000,2.70299393,0.90224826,1.01993387,0.00000000
-4.64332166,2.55473932,0.77592807,0.00000000,2.66908749,0.86253039,0.99895882,0.00000000
-4.63731866,2.47582295,0.74768403,0.00000000,2.63162127,0.82579092,0.97682948,0.00000000
-4.63131566,2.40035464,0.72340857,0.00000000,2.59205615,0.79276882,0.95386824,0.00000000
-4.62531266,2.32980170,0.70379492,0.00000000,2.55192045,0.76413946,0.93041304,0.00000000
-4.61930965,2.26554331,0.68946001,0.00000000,2.51277391,0.74050653,0.90681257,0.00000000
-4.61330665,2.20884821,0.68093477,0.00000000,2.47616919,0.72239487,0.88342035,0.00000000
-4.60730365,2.16085268,0.67865586,0.00000000,2.44361166,0.71024411,0.86058765,0.00000000
-4.60130065,2.12253902,0.68295850,0.00000000,2.41651844,0.70440297,0.83865542,0.00000000
-4.59529765,2.09471485,0.69407055,0.00000000,2.39617792,0.70512435,0.81794548,0.00000000
-4.58929465,2.07799378,0.71210793,0.00000000,2.38371093,0.71256100,0.79875123,0.00000000
-4.58329165,2.07277816,0.73707138,0.00000000,2.38003500,0.72676210,0.78132844,0.00000000
-4.57728864,2.07924484,0.76884472,0.00000000,2.38583317,0.74767101,0.76588646,0.00000000
-4.57128564,2.09733492,0.80719496,0.00000000,2.40152877,0.77512422,0.75258048,0.00000000
-4.56528264,2.12674833,0.85177436,0.00000000,2.42726742,0.80885209,0.74150520,0.00000000
-4.55927964,2.16694433,0.90212468,0.00000000,2.46290757,0.84848154,0.73269048,0.00000000
-4.55327664,2.21714861,0.95768393,0.00000000,2.50802026,0.89354089,0.72609934,0.00000000
-4.54727364,2.27636740,1.01779560,0.00000000,2.56189869,0.94346729,0.72162840,0.00000000
-4.54127064,2.34340891,1.08172048,0.00000000,2.62357772,0.99761656,0.71911119,0.00000000
-4.53526763,2.41691175,1.14865104,0.00000000,2.69186280,1.05527550,0.71832400,0.00000000
-4.52926463,2.49537974,1.21772789,0.00000000,2.76536753,1.11567646,0.71899432,0.00000000
-4.52326163,2.57722214,1.28805821,0.00000000,2.84255850,1.17801377,0.72081135,0.00000000
-4.51725863,2.66079773,1.35873540,0.00000000,2.92180549,1.24146153,0.72343827,0.00000000
-4.51125563,2.74446104,1.42885934,0.00000000,3.00143507,1.30519207,0.72652556,0.00000000
-4.50525263,2.82660886,1.49755656,0.00000000,3.07978515,1.36839440,0.72972476,0.00000000
-4.49924962,2.90572475,1.56399943,0.00000000,3.15525797,1.43029180,0.73270193,0.00000000
-4.49324662,2.98041974,1.62742363,0.00000000,3.22636924,1.49015796,0.73515013,0.00000000
-4.48724362,3.04946707,1.68714321,0.00000000,3.29179115,1.54733069,0.73680030,0.00000000
-4.48124062,3.11182971,1.74256257,0.00000000,3.35038731,1.60122294,0.73742988,0.00000000
-4.47523762,3.16667919,1.79318499,0.00000000,3.40123843,1.65133052,0.73686891,0.00000000
-4.46923462,3.21340533,1.83861737,0.00000000,3.44365771,1.69723639,0.73500324,0.00000000
-4.46323162,3.25161656,1.87857133,0.00000000,3.47719573,1.73861156,0.73177475,0.00000000
-4.45722861,3.28113149,1.91286072,0.00000000,3.50163537,1.77521268,0.72717885,0.00000000
-4.45122561,3.30196241,1.94139601,0.00000000,3.51697755,1.80687699,0.72125935,0.00000000
-4.44522261,3.31429257,1.96417617,0.00000000,3.52341933,1.83351489,0.71410122,0.00000000
-4.43921961,3.31844856,1.98127864,0.00000000,3.52132625,1.85510115,0.70582192,0.00000000
-4.43321661,3.31487019,1.99284829,0.00000000,3.51120093,1.87166520,0.69656168,0.00000000
-4.42721361,3.30407959,1.99908604,0.00000000,3.49365023,1.88328150,0.68647366,0.00000000
-4.42121061,3.28665172,2.00023790,0.00000000,3.46935297,1.89006047,0.67571452,0.00000000
-4.41520760,3.26318794,1.99658502,0.00000000,3.43903005,1.89214070,0.66443603,0.00000000
-4.40920460,3.23429397,1.98843518,0.00000000,3.40341874,1.88968276,0.65277816,0.00000000
-4.40320160,3.20056330,1.97611611,0.00000000,3.36325197,1.88286480,0.64086419,0.00000000
-4.39719860,3.16256631,1.95997054,0.00000000,3.31924334,1.87188017,0.62879770,0.00000000
-4.39119560,3.12084525,1.94035305,0.00000000,3.27207795,1.85693666,0.61666187,0.00000000
-4.38519260,3.07591438,1.91762833,0.00000000,3.22240860,1.83825722,0.60452058,0.00000000
-4.37918959,3.02826448,1.89217057,0.00000000,3.17085651,1.81608172,0.59242126,0.00000000
-4.37318659,2.97837026,1.86436344,0.00000000,3.11801551,1.79066918,0.58039900,0.00000000
-4.36718359,2.92669953,1.83460010,0.00000000,3.06445832,1.76229994,0.56848140,0.00000000
-4.36118059,2.87372241,1.80328292,0.00000000,3.01074337,1.73127732,0.55669368,0.00000000
-4.35517759,2.81991919,1.77082230,0.00000000,2.95742105,1.69792825,0.54506345,0.00000000
-4.34917459,2.76578574,1.73763432,0.00000000,2.90503782,1.66260246,0.53362475,0.00000000
-4.34317159,2.71183527,1.70413709,0.00000000,2.85413761,1.62567018,0.52242093,0.00000000
-4.33716858,2.65859609,1.67074556,0.00000000,2.80525953,1.58751803,0.51150601,0.00000000
-4.33116558,2.60660502,1.63786500,0.00000000,2.75893186,1.54854336,0.50094458,0.00000000
-4.32516258,2.55639659,1.60588327,0.00000000,2.71566244,1.50914709,0.49080995,0.00000000
-4.31915958,2.50848880,1.57516227,0.00000000,2.67592572,1.46972544,0.48118110,0.00000000
-4.31315658,2.46336621,1.54602887,0.00000000,2.64014761,1.43066089,0.47213824,0.00000000
-4.30715358,2.42146146,1.51876586,0.00000000,2.60868880,1.39231289,0.46375787,0.00000000
