energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.54477239,0.06030671,0.00223590,0.01033908,0.00000127,0.00040877,0.00182906,0.04638219,0.00000096,0.00520157
-3.53876938,0.07343034,0.00272919,0.01258333,0.00000155,0.00049705,0.00223022,0.05647443,0.00000126,0.00633996
-3.53276638,0.08878195,0.00330853,0.01520665,0.00000190,0.00060013,0.00270052,0.06827969,0.00000164,0.00767369
-3.52676338,0.10659085,0.00398360,0.01824748,0.00000230,0.00071950,0.00324741,0.08197414,0.00000214,0.00922358
-3.52076038,0.12707780,0.00476405,0.02174257,0.00000278,0.00085655,0.00387820,0.09772730,0.00000276,0.01100995
-3.51475738,0.15044704,0.00565924,0.02572562,0.00000334,0.00101259,0.00459983,0.11569594,0.00000356,0.01305192
-3.50875438,0.17687766,0.00667802,0.03022580,0.00000399,0.00118872,0.00541860,0.13601739,0.00000457,0.01536678
-3.50275138,0.20651441,0.00782841,0.03526611,0.00000475,0.00138582,0.00633995,0.15880244,0.00000584,0.01796915
-3.49674837,0.23945839,0.00911732,0.04086182,0.00000563,0.00160446,0.00736814,0.18412820,0.00000742,0.02087025
-3.49074537,0.27575809,0.01055031,0.04701893,0.00000665,0.00184487,0.00850602,0.21203112,0.00000940,0.02407713
-3.48474237,0.31540109,0.01213134,0.05373273,0.00000784,0.00210688,0.00975477,0.24250058,0.00001185,0.02759195
-3.47873937,0.35830710,0.01386257,0.06098669,0.00000922,0.00238988,0.01111369,0.27547347,0.00001488,0.03141139
-3.47273637,0.40432270,0.01574423,0.06875157,0.00001082,0.00269279,0.01258002,0.31083011,0.00001859,0.03552616
-3.46673337,0.45321836,0.01777459,0.07698500,0.00001269,0.00301409,0.01414885,0.34839176,0.00002312,0.03992073
-3.46073037,0.50468802,0.01995003,0.08563151,0.00001487,0.00335177,0.01581308,0.38792035,0.00002863,0.04457321
-3.45472736,0.55835176,0.02226514,0.09462317,0.00001742,0.00370341,0.01756345,0.42912021,0.00003530,0.04945549
-3.44872436,0.61376145,0.02471306,0.10388069,0.00002042,0.00406626,0.01938867,0.47164242,0.00004332,0.05453362
-3.44272136,0.67040976,0.02728582,0.11331519,0.00002395,0.00443725,0.02127566,0.51509142,0.00005292,0.05976844
-3.43671836,0.72774206,0.02997487,0.12283054,0.00002812,0.00481317,0.02320983,0.55903401,0.00006437,0.06511645
-3.43071536,0.78517118,0.03277164,0.13232619,0.00003305,0.00519073,0.02517542,0.60301041,0.00007796,0.07053082
-3.42471236,0.84209433,0.03566826,0.14170041,0.00003889,0.00556675,0.02715600,0.64654698,0.00009400,0.07596270
-3.41870935,0.89791171,0.03865826,0.15085385,0.00004580,0.00593829,0.02913489,0.68917021,0.00011287,0.08136249
-3.41270635,0.95204582,0.04173732,0.15969333,0.00005398,0.00630278,0.03109569,0.73042123,0.00013496,0.08668128
-3.40670335,1.00396084,0.04490404,0.16813557,0.00006365,0.00665818,0.03302277,0.76987032,0.00016072,0.09187220
-3.40070035,1.05318100,0.04816065,0.17611082,0.00007504,0.00700315,0.03490173,0.80713064,0.00019064,0.09689176
-3.39469735,1.09930706,0.05151359,0.18356611,0.00008841,0.00733710,0.03671990,0.84187058,0.00022523,0.10170093
-3.38869435,1.14203009,0.05497405,0.19046809,0.00010407,0.00766033,0.03846663,0.87382397,0.00026508,0.10626616
-3.38269135,1.18114188,0.05855830,0.19680514,0.00012229,0.00797407,0.04013362,0.90279776,0.00031081,0.11055996
-3.37668834,1.21654127,0.06228785,0.20258883,0.00014340,0.00828046,0.04171510,0.92867669,0.00036307,0.11456138
-3.37068534,1.24823621,0.06618937,0.20785442,0.00016771,0.00858260,0.04320789,0.95142472,0.00042258,0.11825601
-3.36468234,1.27634132,0.07029443,0.21266060,0.00019553,0.00888438,0.04461140,0.97108319,0.00049006,0.12163580
-3.35867934,1.30107108,0.07463896,0.21708821,0.00022715,0.00919047,0.04592749,0.98776572,0.00056628,0.12469853
-3.35267634,1.32272907,0.07926247,0.22123819,0.00026284,0.00950605,0.04716025,1.00165033,0.00065202,0.12744702
-3.34667334,1.34169365,0.08420702,0.22522866,0.00030282,0.00983671,0.04831568,1.01296902,0.00074807,0.12988825
-3.34067034,1.35840096,0.08951604,0.22919139,0.00034728,0.01018816,0.04940129,1.02199556,0.00085516,0.13203219
-3.33466733,1.37332604,0.09523281,0.23326771,0.00039632,0.01056602,0.05042576,1.02903204,0.00097404,0.13389073
-3.32866433,1.38696295,0.10139899,0.23760398,0.00044998,0.01097555,0.05139840,1.03439503,0.00110536,0.13547653
-3.32266133,1.39980494,0.10805283,0.24234693,0.00050821,0.01142138,0.05232873,1.03840188,0.00124967,0.13680195
-3.31665833,1.41232551,0.11522750,0.24763895,0.00057084,0.01190725,0.05322608,1.04135805,0.00140740,0.13787820
-3.31065533,1.42496124,0.12294931,0.25361352,0.00063763,0.01243582,0.05409914,1.04354594,0.00157881,0.13871461
-3.30465233,1.43809712,0.13123608,0.26039096,0.00070820,0.01300843,0.05495559,1.04521573,0.00176398,0.13931815
-3.29864932,1.45205477,0.14009563,0.26807462,0.00078208,0.01362496,0.05580187,1.04657856,0.00196273,0.13969321
-3.29264632,1.46708418,0.14952453,0.27674773,0.00085870,0.01428371,0.05664287,1.04780229,0.00217462,0.13984163
-3.28664332,1.48335884,0.15950711,0.28647084,0.00093736,0.01498135,0.05748186,1.04900978,0.00239892,0.13976294
-3.28064032,1.50097447,0.17001485,0.29728008,0.00101732,0.01571294,0.05832035,1.05027963,0.00263455,0.13945481
-3.27463732,1.51995095,0.18100626,0.30918617,0.00109774,0.01647195,0.05915813,1.05164909,0.00288014,0.13891368
-3.26863432,1.54023732,0.19242711,0.32217421,0.00117776,0.01725043,0.05999336,1.05311877,0.00313396,0.13813549
-3.26263132,1.56171912,0.20421128,0.33620431,0.00125647,0.01803915,0.06082271,1.05465873,0.00339394,0.13711641
-3.25662831,1.58422770,0.21628207,0.35121287,0.00133301,0.01882785,0.06164158,1.05621531,0.00365773,0.13585370
-3.25062531,1.60755086,0.22855398,0.36711450,0.00140650,0.01960546,0.06244440,1.05771848,0.00392270,0.13434633
-3.24462231,1.63144406,0.24093500,0.38380458,0.00147619,0.02036049,0.06322495,1.05908880,0.00418600,0.13259568
-3.23861931,1.65564179,0.25332922,0.40116218,0.00154137,0.02108123,0.06397669,1.06024401,0.00444463,0.13060597
-3.23261631,1.67986847,0.26563984,0.41905342,0.00160147,0.02175619,0.06469321,1.06110446,0.00469551,0.12838458
-3.22661331,1.70384842,0.27777223,0.43733493,0.00165607,0.02237435,0.06536858,1.06159748,0.00493556,0.12594219
-3.22061031,1.72731459,0.28963725,0.45585753,0.00170490,0.02292551,0.06599773,1.06166030,0.00516180,0.12329273
-3.21460730,1.75001584,0.30115435,0.47446988,0.00174786,0.02340057,0.06657688,1.06124151,0.00537145,0.12045311
-3.20860430,1.77172256,0.31225461,0.49302203,0.00178502,0.02379181,0.06710381,1.06030129,0.00556200,0.11744295
-3.20260130,1.79223082,0.32288338,0.51136878,0.00181664,0.02409308,0.06757821,1.05881038,0.00573130,0.11428401
-3.19659830,1.81136496,0.33300265,0.52937286,0.00184313,0.02429998,0.06800183,1.05674811,0.00587766,0.11099967
-3.19059530,1.82897903,0.34259273,0.54690776,0.00186504,0.02441002,0.06837874,1.05409983,0.00599988,0.10761434
-3.18459230,1.84495716,0.35165358,0.56386029,0.00188305,0.02442264,0.06871531,1.05085410,0.00609734,0.10415284
-3.17858929,1.85921334,0.36020538,0.58013283,0.00189794,0.02433929,0.06902029,1.04699987,0.00616998,0.10063987
-3.17258629,1.87169085,0.36828861,0.59564519,0.00191052,0.02416336,0.06930471,1.04252409,0.00621834,0.09709953
-3.16658329,1.88236161,0.37596346,0.61033619,0.00192164,0.02390017,0.06958171,1.03740997,0.00624352,0.09355491
-3.16058029,1.89122575,0.38330883,0.62416493,0.00193214,0.02355680,0.06986637,1.03163619,0.00624719,0.09002788
-3.15457729,1.89831152,0.39042067,0.63711172,0.00194277,0.02314201,0.07017538,1.02517701,0.00623149,0.08653892
-3.14857429,1.90367572,0.39741009,0.64917866,0.00195424,0.02266605,0.07052674,1.01800357,0.00619899,0.08310714
-3.14257129,1.90740445,0.40440096,0.66038992,0.00196710,0.02214047,0.07093939,1.01008608,0.00615260,0.07975031
-3.13656828,1.90961419,0.41152734,0.67079163,0.00198178,0.02157794,0.07143278,1.00139694,0.00609546,0.07648513
-3.13056528,1.91045294,0.41893064,0.68045132,0.00199852,0.02099202,0.07202650,0.99191440,0.00603087,0.07332739
-3.12456228,1.91010108,0.42675655,0.68945683,0.00201742,0.02039695,0.07273980,0.98162666,0.00596217,0.07029231
-3.11855928,1.90877167,0.43515186,0.69791477,0.00203837,0.01980745,0.07359118,0.97053593,0.00589265,0.06739476
-3.11255628,1.90670969,0.44426113,0.70594825,0.00206112,0.01923850,0.07459791,0.95866215,0.00582546,0.06464954
-3.10655328,1.90419009,0.45422323,0.71369399,0.00208523,0.01870511,0.07577562,0.94604607,0.00576352,0.06207150
-3.10055028,1.90151409,0.46516777,0.72129878,0.00211016,0.01822217,0.07713788,0.93275143,0.00570943,0.05967564
-3.09454727,1.89900386,0.47721149,0.72891523,0.00213521,0.01780424,0.07869571,0.91886595,0.00566547,0.05747709
-3.08854427,1.89699524,0.49045459,0.73669698,0.00215964,0.01746536,0.08045724,0.90450096,0.00563349,0.05549096
-3.08254127,1.89582888,0.50497725,0.74479334,0.00218263,0.01721892,0.08242728,0.88978974,0.00561492,0.05373208
-3.07653827,1.89583984,0.52083622,0.75334381,0.00220333,0.01707752,0.08460706,0.87488451,0.00561077,0.05221467
-3.07053527,1.89734630,0.53806188,0.76247237,0.00222093,0.01705280,0.08699387,0.85995221,0.00562160,0.05095184
-3.06453227,1.90063787,0.55665582,0.77228216,0.00223464,0.01715538,0.08958098,0.84516930,0.00564756,0.04995514
-3.05852926,1.90596416,0.57658918,0.78285062,0.00224374,0.01739476,0.09235751,0.83071595,0.00568840,0.04923401
-3.05252626,1.91352447,0.59780204,0.79422559,0.00224760,0.01777923,0.09530851,0.81676978,0.00574354,0.04879526
-3.04652326,1.92345932,0.62020393,0.80642259,0.00224569,0.01831585,0.09841521,0.80349972,0.00581209,0.04864254
-3.04052026,1.93584448,0.64367577,0.81942361,0.00223762,0.01901040,0.10165544,0.79106015,0.00589293,0.04877597
-3.03451726,1.95068821,0.66807333,0.83317763,0.00222310,0.01986734,0.10500420,0.77958575,0.00598475,0.04919178
-3.02851426,1.96793189,0.69323211,0.84760299,0.00220200,0.02088985,0.10843447,0.76918736,0.00608613,0.04988211
-3.02251126,1.98745448,0.71897380,0.86259159,0.00217429,0.02207976,0.11191818,0.75994891,0.00619557,0.05083493
-3.01650825,2.00908042,0.74511383,0.87801490,0.00214011,0.02343759,0.11542728,0.75192567,0.00631158,0.05203415
-3.01050525,2.03259081,0.77147002,0.89373131,0.00209966,0.02496252,0.11893496,0.74514378,0.00643272,0.05345977
-3.00450225,2.05773696,0.79787165,0.90959474,0.00205331,0.02665232,0.12241690,0.73960095,0.00655764,0.05508825
-2.99849925,2.08425565,0.82416847,0.92546366,0.00200148,0.02850333,0.12585239,0.73526822,0.00668512,0.05689296
-2.99249625,2.11188478,0.85023915,0.94121020,0.00194469,0.03051036,0.12922549,0.73209258,0.00681411,0.05884468
-2.98649325,2.14037828,0.87599842,0.95672851,0.00188354,0.03266658,0.13252580,0.73000012,0.00694370,0.06091222
-2.98049025,2.16951904,0.90140222,0.97194184,0.00181868,0.03496333,0.13574907,0.72889943,0.00707316,0.06306302
-2.97448724,2.19912865,0.92645039,0.98680760,0.00175081,0.03739001,0.13889741,0.72868499,0.00720193,0.06526380
-2.96848424,2.22907304,0.95118641,1.00131999,0.00168064,0.03993385,0.14197900,0.72924031,0.00732955,0.06748107
-2.96248124,2.25926318,0.97569374,1.01550969,0.00160892,0.04257971,0.14500752,0.73044055,0.00745566,0.06968175
-2.95647824,2.28965059,1.00008885,1.02944058,0.00153637,0.04530991,0.14800091,0.73215451,0.00757995,0.07183361
-2.95047524,2.32021767,1.02451092,1.04320330,0.00146374,0.04810408,0.15097988,0.73424603,0.00770212,0.07390565
-2.94447224,2.35096319,1.04910857,1.05690608,0.00139170,0.05093905,0.15396597,0.73657468,0.00782177,0.07586842
-2.93846923,2.38188405,1.07402436,1.07066313,0.00132092,0.05378881,0.15697929,0.73899592,0.00793843,0.07769430
-2.93246623,2.41295434,1.09937767,1.08458141,0.00125200,0.05662464,0.16003623,0.74136105,0.00805146,0.07935768
-2.92646323,2.44410342,1.12524721,1.09874657,0.00118548,0.05941528,0.16314703,0.74351696,0.00815999,0.08083511
-2.92046023,2.47519475,1.15165400,1.11320901,0.00112182,0.06212726,0.16631358,0.74530612,0.00826296,0.08210543
-2.91445723,2.50600727,1.17854631,1.12797113,0.00106140,0.06472543,0.16952747,0.74656703,0.00835907,0.08314994
-2.90845423,2.53622119,1.20578739,1.14297675,0.00100453,0.06717358,0.17276856,0.74713542,0.00844678,0.08395256
-2.90245123,2.56540975,1.23314729,1.15810363,0.00095139,0.06943523,0.17600403,0.74684637,0.00852435,0.08450002
-2.89644822,2.59303830,1.26029942,1.17315997,0.00090211,0.07147454,0.17918827,0.74553746,0.00858992,0.08478215
-2.89044522,2.61847139,1.28682259,1.18788526,0.00085672,0.07325738,0.18226337,0.74305319,0.00864150,0.08479220
-2.88444222,2.64098842,1.31220866,1.20195595,0.00081516,0.07475235,0.18516055,0.73925029,0.00867715,0.08452717
-2.87843922,2.65980749,1.33587595,1.21499587,0.00077732,0.07593199,0.18780223,0.73400411,0.00869500,0.08398832
-2.87243622,2.67411661,1.35718771,1.22659096,0.00074302,0.07677379,0.19010481,0.72721570,0.00869341,0.08318152
-2.86643322,2.68311116,1.37547519,1.23630797,0.00071205,0.07726132,0.19198207,0.71881919,0.00867106,0.08211775
-2.86043022,2.68603550,1.39006398,1.24371594,0.00068418,0.07738507,0.19334891,0.70878928,0.00862706,0.08081353
-2.85442721,2.68222682,1.40030255,1.24840957,0.00065916,0.07714324,0.19412531,0.69714824,0.00856108,0.07929121
-2.84842421,2.67115870,1.40559139,1.25003305,0.00063678,0.07654222,0.19424037,0.68397213,0.00847341,0.07757930
-2.84242121,2.65248189,1.40541119,1.24830318,0.00061683,0.07559693,0.19363606,0.66939569,0.00836505,0.07571260
-2.83641821,2.62605996,1.39934874,1.24303023,0.00059917,0.07433077,0.19227060,0.65361572,0.00823778,0.07373215
-2.83041521,2.59199754,1.38711886,1.23413547,0.00058370,0.07277536,0.19012128,0.63689236,0.00809415,0.07168508
-2.82441221,2.55065931,1.36858142,1.22166417,0.00057041,0.07096996,0.18718645,0.61954836,0.00793748,0.06962420
-2.81840920,2.50267839,1.34375238,1.20579319,0.00055934,0.06896060,0.18348673,0.60196594,0.00777184,0.06760748
-2.81240620,2.44895316,1.31280835,1.18683265,0.00055061,0.06679900,0.17906520,0.58458135,0.00760195,0.06569719
-2.80640320,2.39063237,1.27608431,1.16522136,0.00054441,0.06454123,0.17398671,0.56787722,0.00743311,0.06395901
-2.80040020,2.32908880,1.23406478,1.14151605,0.00054101,0.06224619,0.16833620,0.55237268,0.00727104,0.06246082
-2.79439720,2.26588234,1.18736880,1.11637477,0.00054070,0.05997404,0.16221622,0.53861175,0.00712175,0.06127146
-2.78839420,2.20271394,1.13672960,1.09053527,0.00054383,0.05778446,0.15574368,0.52715010,0.00699134,0.06045924
-2.78239120,2.14137238,1.08296986,1.06478905,0.00055073,0.05573504,0.14904605,0.51854072,0.00688582,0.06009045
-2.77638819,2.08367579,1.02697404,1.03995248,0.00056177,0.05387959,0.14225716,0.51331878,0.00681094,0.06022778
-2.77038519,2.03141055,0.96965887,1.01683610,0.00057724,0.05226666,0.13551271,0.51198624,0.00677194,0.06092867
-2.76438219,1.98626990,0.91194350,0.99621350,0.00059740,0.05093816,0.12894586,0.51499662,0.00677343,0.06224374
-2.75837919,1.94979478,0.85472059,0.97879121,0.00062243,0.04992826,0.12268290,0.52274027,0.00681914,0.06421525
-2.75237619,1.92331914,0.79882958,0.96518081,0.00065242,0.04926240,0.11683926,0.53553078,0.00691184,0.06687564
-2.74637319,1.90792188,0.74503309,0.95587451,0.00068733,0.04895672,0.11151604,0.55359276,0.00705315,0.07024624
-2.74037019,1.90438713,0.69399733,0.95122518,0.00072699,0.04901765,0.10679706,0.57705142,0.00724347,0.07433611
-2.73436718,1.91317433,0.64627707,0.95143168,0.00077109,0.04944180,0.10274664,0.60592434,0.00748193,0.07914112
-2.72836418,1.93439912,0.60230545,0.95652996,0.00081918,0.05021620,0.09940809,0.64011566,0.00776634,0.08464328
-2.72236118,1.96782558,0.56238883,0.96639042,0.00087067,0.05131874,0.09680300,0.67941292,0.00809323,0.09081031
-2.71635818,2.01287009,0.52670639,0.98072139,0.00092484,0.05271887,0.09493123,0.72348688,0.00845791,0.09759551
-2.71035518,2.06861656,0.49531418,0.99907875,0.00098085,0.05437855,0.09377168,0.77189430,0.00885458,0.10493805
-2.70435218,2.13384236,0.46815322,1.02088104,0.00103776,0.05625336,0.09328370,0.82408380,0.00927642,0.11276345
-2.69834917,2.20705411,0.44506091,1.04542968,0.00109457,0.05829376,0.09340911,0.87940491,0.00971585,0.12098458
-2.69234617,2.28653211,0.42578504,1.07193329,0.00115026,0.06044653,0.09407470,0.93712000,0.01016463,0.12950292
-2.68634317,2.37038174,0.40999977,1.09953529,0.00120379,0.06265617,0.09519517,0.99641917,0.01061420,0.13821017
-2.68034017,2.45659038,0.39732274,1.12734366,0.00125421,0.06486647,0.09667633,1.05643764,0.01105581,0.14699030
-2.67433717,2.54308779,0.38733261,1.15446180,0.00130062,0.06702195,0.09841850,1.11627536,0.01148088,0.15572177
-2.66833417,2.62780817,0.37958641,1.18001934,0.00134227,0.06906930,0.10031995,1.17501833,0.01188116,0.16428016
-2.66233117,2.70875175,0.37363601,1.20320175,0.00137861,0.07095878,0.10228029,1.23176114,0.01224903,0.17254086
-2.65632816,2.78404416,0.36904333,1.22327786,0.00140928,0.07264543,0.10420371,1.28563000,0.01257772,0.18038207
-2.65032516,2.85199135,0.36539372,1.23962409,0.00143421,0.07409014,0.10600194,1.33580561,0.01286150,0.18768771
-2.64432216,2.91112871,0.36230736,1.25174480,0.00145359,0.07526057,0.10759683,1.38154507,0.01309586,0.19435040
-2.63831916,2.96026233,0.35944833,1.25928802,0.00146797,0.07613184,0.10892253,1.42220209,0.01327763,0.20027428
-2.63231616,2.99850150,0.35653129,1.26205600,0.00147821,0.07668701,0.10992712,1.45724471,0.01340512,0.20537760
-2.62631316,3.02528107,0.35332568,1.26001041,0.00148551,0.07691731,0.11057376,1.48626980,0.01347809,0.20959497
-2.62031016,3.04037304,0.34965764,1.25327202,0.00149146,0.07682219,0.11084112,1.50901379,0.01349780,0.21287927
-2.61430715,3.04388716,0.34540956,1.24211503,0.00149796,0.07640909,0.11072343,1.52535904,0.01346694,0.21520293
-2.60830415,3.03626036,0.34051763,1.22695632,0.00150726,0.07569298,0.11022978,1.53533549,0.01338954,0.21655872
-2.60230115,3.01823563,0.33496758,1.20834008,0.00152189,0.07469579,0.10938298,1.53911755,0.01327080,0.21695994
-2.59629815,2.99083108,0.32878893,1.18691856,0.00154465,0.07344552,0.10821799,1.53701613,0.01311692,0.21643988
-2.59029515,2.95530051,0.32204809,1.16342964,0.00157855,0.07197532,0.10677984,1.52946611,0.01293489,0.21505070
-2.58429215,2.91308697,0.31484059,1.13867216,0.00162675,0.07032243,0.10512141,1.51700979,0.01273224,0.21286173
-2.57828914,2.86577113,0.30728300,1.11347985,0.00169248,0.06852698,0.10330089,1.50027691,0.01251677,0.20995715
-2.57228614,2.81501663,0.29950470,1.08869500,0.00177896,0.06663085,0.10137923,1.47996204,0.01229629,0.20643326
-2.56628314,2.76251442,0.29164001,1.06514265,0.00188932,0.06467649,0.09941766,1.45680045,0.01207838,0.20239544
-2.56028014,2.70992839,0.28382087,1.04360638,0.00202649,0.06270576,0.09747526,1.43154344,0.01187009,0.19795477
-2.55427714,2.65884440,0.27617045,1.02480635,0.00219309,0.06075898,0.09560690,1.40493417,0.01167775,0.19322471
-2.54827414,2.61072452,0.26879793,1.00938038,0.00239131,0.05887390,0.09386143,1.37768523,0.01150674,0.18831775
-2.54227114,2.56686836,0.26179441,0.99786869,0.00262285,0.05708507,0.09228031,1.35045866,0.01136138,0.18334228
-2.53626813,2.52838260,0.25523037,0.99070255,0.00288873,0.05542316,0.09089669,1.32384956,0.01124474,0.17839981
-2.53026513,2.49615973,0.24915439,0.98819712,0.00318926,0.05391458,0.08973496,1.29837359,0.01115863,0.17358258
-2.52426213,2.47086637,0.24359328,0.99054856,0.00352389,0.05258130,0.08881071,1.27445903,0.01110355,0.16897169
-2.51825913,2.45294120,0.23855340,0.99783518,0.00389119,0.05144074,0.08813125,1.25244336,0.01107871,0.16463583
-2.51225613,2.44260183,0.23402309,1.01002235,0.00428875,0.05050595,0.08769634,1.23257431,0.01108217,0.16063052
-2.50625313,2.43985975,0.22997587,1.02697072,0.00471318,0.04978582,0.08749937,1.21501492,0.01111086,0.15699795
-2.50025013,2.44454198,0.22637426,1.04844711,0.00516010,0.04928545,0.08752868,1.19985205,0.01116081,0.15376736
-2.49424712,2.45631773,0.22317389,1.07413755,0.00562419,0.04900657,0.08776900,1.18710753,0.01122734,0.15095578
-2.48824412,2.47472826,0.22032758,1.10366148,0.00609925,0.04894802,0.08820296,1.17675090,0.01130522,0.14856926
-2.48224112,2.49921802,0.21778920,1.13658662,0.00657829,0.04910616,0.08881245,1.16871291,0.01138890,0.14660418
-2.47623812,2.52916508,0.21551707,1.17244371,0.00705372,0.04947529,0.08957983,1.16289853,0.01147278,0.14504881
-2.47023512,2.56390927,0.21347654,1.21074035,0.00751750,0.05004799,0.09048894,1.15919876,0.01155135,0.14388485
-2.46423212,2.60277639,0.21164183,1.25097357,0.00796134,0.05081537,0.09152572,1.15750030,0.01161942,0.14308887
-2.45822911,2.64509740,0.20999688,1.29264059,0.00837692,0.05176717,0.09267853,1.15769237,0.01167230,0.14263362
-2.45222611,2.69022198,0.20853527,1.33524745,0.00875616,0.05289180,0.09393815,1.15967055,0.01170590,0.14248903
-2.44622311,2.73752594,0.20725917,1.37831542,0.00909142,0.05417625,0.09529739,1.16333727,0.01171685,0.14262305
-2.44022011,2.78641295,0.20617755,1.42138534,0.00937579,0.05560593,0.09675042,1.16859910,0.01170257,0.14300215
-2.43421711,2.83631100,0.20530366,1.46401977,0.00960326,0.05716445,0.09829185,1.17536139,0.01166127,0.14359150
-2.42821411,2.88666479,0.20465211,1.50580361,0.00976895,0.05883330,0.09991573,1.18352069,0.01159196,0.14435506
-2.42221111,2.93692519,0.20423568,1.54634337,0.00986924,0.06059168,0.10161435,1.19295580,0.01149438,0.14525535
-2.41620810,2.98653753,0.20406219,1.58526578,0.00990193,0.06241624,0.10337719,1.20351837,0.01136896,0.14625329
-2.41020510,3.03493019,0.20413159,1.62221617,0.00986629,0.06428096,0.10518993,1.21502405,0.01121667,0.14730789
-2.40420210,3.08150512,0.20443357,1.65685717,0.00976307,0.06615722,0.10703371,1.22724497,0.01103898,0.14837613
-2.39819910,3.12563189,0.20494577,1.68886833,0.00959451,0.06801390,0.10888465,1.23990468,0.01083769,0.14941291
-2.39219610,3.16664636,0.20563293,1.71794701,0.00936421,0.06981776,0.11071377,1.25267607,0.01061484,0.15037127
-2.38619310,3.20385480,0.20644684,1.74381078,0.00907708,0.07153392,0.11248731,1.26518278,0.01037259,0.15120289
-2.38019010,3.23654410,0.20732730,1.76620162,0.00873909,0.07312662,0.11416735,1.27700455,0.01011315,0.15185879
-2.37418709,3.26399784,0.20820402,1.78489180,0.00835716,0.07456006,0.11571297,1.28768630,0.00983869,0.15229044
-2.36818409,3.28551787,0.20899931,1.79969132,0.00793888,0.07579941,0.11708165,1.29675085,0.00955129,0.15245108
-2.36218109,3.30045051,0.20963155,1.81045658,0.00749235,0.07681196,0.11823100,1.30371469,0.00925291,0.15229719
-2.35617809,3.30821590,0.21001913,1.81709980,0.00702588,0.07756826,0.11912068,1.30810595,0.00894539,0.15179027
-2.35017509,3.30833917,0.21008476,1.81959864,0.00654783,0.07804334,0.11971446,1.30948394,0.00863044,0.15089852
-2.34417209,3.30048133,0.20975983,1.81800537,0.00606635,0.07821779,0.11998219,1.30745885,0.00830971,0.14959857
-2.33816908,3.28446816,0.20898861,1.81245495,0.00558924,0.07807882,0.11990177,1.30171081,0.00798480,0.14787709
-2.33216608,3.26031526,0.20773215,1.80317128,0.00512377,0.07762105,0.11946081,1.29200704,0.00765731,0.14573208
-2.32616308,3.22824741,0.20597153,1.79047117,0.00467654,0.07684714,0.11865799,1.27821621,0.00732891,0.14317395
-2.32016008,3.18871092,0.20371034,1.77476541,0.00425341,0.07576818,0.11750411,1.26031902,0.00700138,0.14022606
-2.31415708,3.14237786,0.20097632,1.75655660,0.00385940,0.07440368,0.11602255,1.23841453,0.00667664,0.13692494
-2.30815408,3.09014138,0.19782203,1.73643360,0.00349871,0.07278139,0.11424933,1.21272158,0.00635680,0.13331986
-2.30215108,3.03310198,0.19432437,1.71506246,0.00317465,0.07093668,0.11223261,1.18357537,0.00604415,0.12947203
-2.29614807,2.97254491,0.19058328,1.69317394,0.00288967,0.06891169,0.11003172,1.15141907,0.00574116,0.12545314
-2.29014507,2.90990932,0.18671930,1.67154800,0.00264542,0.06675418,0.10771569,1.11679099,0.00545047,0.12134355
-2.28414207,2.84675024,0.18287041,1.65099546,0.00244276,0.06451614,0.10536140,1.08030774,0.00517482,0.11723002
-2.27813907,2.78469472,0.17918799,1.63233755,0.00228181,0.06225218,0.10305133,1.04264425,0.00491700,0.11320310
-2.27213607,2.72539375,0.17583229,1.61638393,0.00216204,0.06001783,0.10087104,1.00451145,0.00467977,0.10935427
-2.26613307,2.67047181,0.17296744,1.60390965,0.00208228,0.05786776,0.09890654,0.96663267,0.00446577,0.10577298
-2.26013007,2.62147583,0.17075617,1.59563212,0.00204081,0.05585397,0.09724149,0.92971974,0.00427742,0.10254366
-2.25412706,2.57982545,0.16935453,1.59218846,0.00203540,0.05402406,0.09595444,0.89444980,0.00411684,0.09974274
-2.24812406,2.54676636,0.16890661,1.59411417,0.00206335,0.05241965,0.09511618,0.86144372,0.00398572,0.09743604
-2.24212106,2.52332837,0.16953959,1.60182371,0.00212158,0.05107495,0.09478725,0.83124701,0.00388523,0.09567625
-2.23611806,2.51028955,0.17135912,1.61559364,0.00220661,0.05001563,0.09501578,0.80431381,0.00381599,0.09450104
-2.23011506,2.50814780,0.17444531,1.63554891,0.00231467,0.04925790,0.09583554,0.78099446,0.00377795,0.09393142
-2.22411206,2.51710056,0.17884923,1.66165270,0.00244171,0.04880800,0.09726455,0.76152711,0.00377037,0.09397084
-2.21810905,2.53703354,0.18459027,1.69370046,0.00258348,0.04866197,0.09930399,0.74603333,0.00379179,0.09460473
-2.21210605,2.56751863,0.19165424,1.73131823,0.00273558,0.04880577,0.10193770,0.73451785,0.00384005,0.09580069
-2.20610305,2.60782126,0.19999234,1.77396563,0.00289351,0.04921579,0.10513210,0.72687219,0.00391233,0.09750930
-2.20010005,2.65691689,0.20952107,1.82094357,0.00305275,0.04985965,0.10883666,0.72288187,0.00400516,0.09966551
-2.19409705,2.71351621,0.22012304,1.87140671,0.00320887,0.05069730,0.11298493,0.72223687,0.00411455,0.10219047
-2.18809405,2.77609845,0.23164874,1.92438048,0.00335758,0.05168240,0.11749597,0.72454470,0.00423606,0.10499399
-2.18209105,2.84295168,0.24391923,1.97878237,0.00349481,0.05276386,0.12227631,0.72934566,0.00436494,0.10797721
