energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-5.56178089,4.19455012,0.05992470,0.20466922,0.91135365,1.08673884,0.77511495,0.57191954,0.10030910,1.44607055
-5.55577789,4.14638564,0.05914646,0.20553654,0.91073183,1.05817268,0.77261542,0.57341635,0.09560674,1.43659857
-5.54977489,4.10141861,0.05882921,0.20602182,0.91046535,1.03050911,0.77075943,0.57642941,0.09079454,1.42855415
-5.54377189,4.06050817,0.05897374,0.20611301,0.91044375,1.00405068,0.76968921,0.58106977,0.08592128,1.42224786
-5.53776888,4.02447204,0.05957120,0.20580585,0.91055121,0.97909720,0.76952724,0.58742365,0.08103825,1.41795957
-5.53176588,3.99403399,0.06060289,0.20510441,0.91066958,0.95593286,0.77036559,0.59554073,0.07619717,1.41591594
-5.52576288,3.96977436,0.06204018,0.20402136,0.91068081,0.93481369,0.77225608,0.60542375,0.07144833,1.41626981
-5.51975988,3.95208678,0.06384470,0.20257803,0.91046899,0.91595615,0.77520207,0.61702008,0.06683876,1.41908269
-5.51375688,3.94114404,0.06596872,0.20080412,0.90992205,0.89952751,0.77915242,0.63021591,0.06241079,1.42431184
-5.50775388,3.93687556,0.06835587,0.19873711,0.90893317,0.88563855,0.78399830,0.64483353,0.05820084,1.43180266
-5.50175088,3.93895789,0.07094213,0.19642144,0.90740201,0.87433899,0.78957308,0.66063201,0.05423859,1.44128729
-5.49574787,3.94681939,0.07365712,0.19390749,0.90523603,0.86561592,0.79565561,0.67731142,0.05054657,1.45238956
-5.48974487,3.95965863,0.07642568,0.19125027,0.90235169,0.85939522,0.80197684,0.69452041,0.04714004,1.46463622
-5.48374187,3.97647585,0.07916976,0.18850798,0.89867585,0.85554585,0.80822941,0.71186690,0.04402728,1.47747398
-5.47773887,3.99611547,0.08181043,0.18574042,0.89414725,0.85388661,0.81408001,0.72893129,0.04121016,1.49029146
-5.47173587,4.01731718,0.08427012,0.18300738,0.88871795,0.85419502,0.81918364,0.74528166,0.03868490,1.50244488
-5.46573287,4.03877264,0.08647489,0.18036686,0.88235492,0.85621756,0.82319908,0.76049003,0.03644311,1.51328606
-5.45972986,4.05918426,0.08835663,0.17787344,0.87504133,0.85968070,0.82580477,0.77414896,0.03447286,1.52219118
-5.45372686,4.07732260,0.08985520,0.17557666,0.86677766,0.86430200,0.82671402,0.78588750,0.03275980,1.52858861
-5.44772386,4.09207908,0.09092031,0.17351947,0.85758238,0.86980062,0.82568880,0.79538580,0.03128827,1.53198431
-5.44172086,4.10251085,0.09151305,0.17173693,0.84749209,0.87590660,0.82255117,0.80238758,0.03004229,1.53198336
-5.43571786,4.10787549,0.09160711,0.17025507,0.83656096,0.88236850,0.81719174,0.80670982,0.02900650,1.52830645
-5.42971486,4.10765365,0.09118949,0.16909001,0.82485944,0.88895896,0.80957460,0.80824934,0.02816680,1.52080042
-5.42371186,4.10155864,0.09026070,0.16824737,0.81247217,0.89547804,0.79973851,0.80698599,0.02751089,1.50944249
-5.41770885,4.08953311,0.08883453,0.16772199,0.79949512,0.90175431,0.78779409,0.80298241,0.02702858,1.49433798
-5.41170585,4.07173325,0.08693727,0.16749792,0.78603200,0.90764384,0.77391752,0.79638061,0.02671195,1.47571189
-5.40570285,4.04850239,0.08460647,0.16754885,0.77219014,0.91302733,0.75834073,0.78739560,0.02655521,1.45389499
-5.39969985,4.02033597,0.08188938,0.16783871,0.75807600,0.91780581,0.74133906,0.77630681,0.02655458,1.42930551
-5.39369685,3.98784078,0.07884098,0.16832271,0.74379050,0.92189542,0.72321694,0.76344772,0.02670792,1.40242755
-5.38769385,3.95169147,0.07552187,0.16894858,0.72942446,0.92522179,0.70429247,0.74919451,0.02701433,1.37378771
-5.38169085,3.91258738,0.07199600,0.16965804,0.71505448,0.92771459,0.68488186,0.73395454,0.02747381,1.34393152
-5.37568784,3.87121288,0.06832845,0.17038849,0.70073945,0.92930272,0.66528462,0.71815525,0.02808675,1.31340085
-5.36968484,3.82820381,0.06458322,0.17107486,0.68651788,0.92991063,0.64577034,0.70223421,0.02885370,1.28271400
-5.36368184,3.78412234,0.06082132,0.17165151,0.67240647,0.92945625,0.62656773,0.68663078,0.02977503,1.25234927
-5.35767884,3.73944167,0.05709901,0.17205417,0.65839976,0.92785046,0.60785656,0.67177985,0.03085088,1.22273307
-5.35167584,3.69454170,0.05346652,0.17222185,0.64447121,0.92499858,0.58976280,0.65810777,0.03208112,1.19423302
-5.34567284,3.64971547,0.04996697,0.17209869,0.63057550,0.92080355,0.57235714,0.64603064,0.03346553,1.16715629
-5.33966983,3.60518591,0.04663587,0.17163559,0.61665208,0.91517081,0.55565687,0.63595466,0.03500409,1.14175285
-5.33366683,3.56113136,0.04350085,0.17079179,0.60262978,0.90801450,0.53963078,0.62827837,0.03669742,1.11822338
-5.32766383,3.51771791,0.04058185,0.16953603,0.58843228,0.89926465,0.52420675,0.62339626,0.03854725,1.09673084
-5.32166083,3.47513609,0.03789163,0.16784761,0.57398404,0.88887479,0.50928135,0.62170320,0.04055704,1.07741473
-5.31565783,3.43363899,0.03543650,0.16571706,0.55921660,0.87682959,0.49473097,0.62359907,0.04273256,1.06040697
-5.30965483,3.39357901,0.03321731,0.16314647,0.54407462,0.86315191,0.48042342,0.62949287,0.04508244,1.04584790
-5.30365183,3.35544016,0.03123057,0.16014955,0.52852154,0.84790874,0.46622965,0.63980573,0.04761864,1.03390137
-5.29764882,3.31986338,0.02946954,0.15675134,0.51254446,0.83121561,0.45203459,0.65497219,0.05035677,1.02476746
-5.29164582,3.28766246,0.02792546,0.15298750,0.49615787,0.81323904,0.43774666,0.67543915,0.05331623,1.01869201
-5.28564282,3.25982892,0.02658854,0.14890343,0.47940610,0.79419673,0.42330538,0.70166234,0.05652010,1.01597194
-5.27963982,3.23752451,0.02544895,0.14455298,0.46236427,0.77435532,0.40868675,0.73409989,0.05999476,1.01695580
-5.27363682,3.22206114,0.02449753,0.13999692,0.44513763,0.75402570,0.39390609,0.77320303,0.06376924,1.02203933
-5.26763382,3.21486834,0.02372632,0.13530126,0.42785931,0.73355582,0.37901844,0.81940424,0.06787421,1.03165592
-5.26163082,3.21744935,0.02312891,0.13053529,0.41068654,0.71332136,0.36411643,0.87310292,0.07234071,1.04626235
-5.25562781,3.23132753,0.02270049,0.12576960,0.39379546,0.69371452,0.34932595,0.93464944,0.07719863,1.06632037
-5.24962481,3.25798538,0.02243771,0.12107401,0.37737478,0.67513126,0.33479996,1.00432794,0.08247491,1.09227504
-5.24362181,3.29879886,0.02233835,0.11651546,0.36161858,0.65795766,0.32071071,1.08233897,0.08819161,1.12453076
-5.23761881,3.35497012,0.02240082,0.11215608,0.34671856,0.64255587,0.30724112,1.16878260,0.09436382,1.16342634
-5.23161581,3.42746198,0.02262354,0.10805131,0.33285606,0.62925023,0.29457554,1.26364315,0.10099768,1.20921029
-5.22561281,3.51693722,0.02300421,0.10424825,0.32019432,0.61831432,0.28289057,1.36677618,0.10808837,1.26201770
-5.21960980,3.62370595,0.02353917,0.10078431,0.30887123,0.60995928,0.27234639,1.47789875,0.11561834,1.32185002
-5.21360680,3.74768367,0.02422264,0.09768613,0.29899305,0.60432415,0.26307897,1.59658342,0.12355588,1.38855871
-5.20760380,3.88836243,0.02504615,0.09496889,0.29062924,0.60146862,0.25519356,1.72225672,0.13185406,1.46183392
-5.20160080,4.04479667,0.02599804,0.09263594,0.28380875,0.60136854,0.24875969,1.85420202,0.14045011,1.54119878
-5.19559780,4.21560480,0.02706317,0.09067894,0.27851792,0.60391434,0.24380789,1.99156722,0.14926546,1.62600986
-5.18959480,4.39898681,0.02822271,0.08907826,0.27470011,0.60891275,0.24032826,2.13337666,0.15820636,1.71546385
-5.18359180,4.59275722,0.02945432,0.08780390,0.27225702,0.61609154,0.23827070,2.27854708,0.16716510,1.80861043
-5.17758879,4.79439249,0.03073234,0.08681666,0.27105176,0.62510719,0.23754700,2.42590673,0.17602195,1.90437076
-5.17158579,5.00109058,0.03202837,0.08606968,0.27091340,0.63555538,0.23803427,2.57421693,0.18464768,2.00156096
-5.16558279,5.20984053,0.03331188,0.08551022,0.27164297,0.64698367,0.23957986,2.72219498,0.19290657,2.09891958
-5.15957979,5.41749891,0.03455116,0.08508160,0.27302046,0.65890606,0.24200717,2.86853739,0.20066001,2.19513791
-5.15357679,5.62087023,0.03571428,0.08472530,0.27481274,0.67081879,0.24512226,3.01194251,0.20777025,2.28889183
-5.14757379,5.81678780,0.03677015,0.08438307,0.27678191,0.68221671,0.24872088,3.15113145,0.21410451,2.37887407
-5.14157079,6.00219208,0.03768971,0.08399897,0.27869374,0.69260973,0.25259554,3.28486670,0.21953902,2.46382530
-5.13556778,6.17420357,0.03844702,0.08352134,0.28032602,0.70153856,0.25654248,3.41196775,0.22396295,2.54256322
-5.12956478,6.33018785,0.03902036,0.08290455,0.28147634,0.70858929,0.26036812,3.53132349,0.22728206,2.61400839
-5.12356178,6.46781067,0.03939316,0.08211054,0.28196904,0.71340617,0.26389496,3.64190142,0.22942194,2.67720615
-5.11755878,6.58508220,0.03955489,0.08111001,0.28166120,0.71570225,0.26696651,3.74275384,0.23033056,2.73134413
-5.11155578,6.68038950,0.03950162,0.07988333,0.28044738,0.71526757,0.26945141,3.83302167,0.22998031,2.77576498
-5.10555278,6.75251756,0.03923656,0.07842113,0.27826300,0.71197457,0.27124657,3.91193670,0.22836909,2.80997459
-5.09954977,6.80065961,0.03877021,0.07672450,0.27508636,0.70578085,0.27227921,3.97882293,0.22552073,2.83364582
-5.09354677,6.82441785,0.03812039,0.07480494,0.27093928,0.69672918,0.27250817,4.03309828,0.22148456,2.84661858
-5.08754377,6.82379639,0.03731203,0.07268394,0.26588637,0.68494496,0.27192427,4.07427739,0.21633414,2.84889660
-5.08154077,6.79918817,0.03637671,0.07039237,0.26003319,0.67063145,0.27055002,4.10197635,0.21016534,2.84064197
-5.07553777,6.75135778,0.03535211,0.06796966,0.25352324,0.65406309,0.26843882,4.11591997,0.20309377,2.82216805
-5.06953477,6.68142211,0.03428116,0.06546282,0.24653417,0.63557721,0.26567374,4.11595192,0.19525164,2.79393157
-5.06353177,6.59083015,0.03321125,0.06292532,0.23927330,0.61556472,0.26236609,4.10204769,0.18678427,2.75652454
-5.05752876,6.48134333,0.03219317,0.06041603,0.23197260,0.59446000,0.25865386,4.07432994,0.17784631,2.71066650
-5.05152576,6.35501684,0.03128009,0.05799803,0.22488348,0.57273062,0.25470018,4.03308560,0.16859790,2.65719734
-5.04552276,6.21418227,0.03052650,0.05573749,0.21827131,0.55086690,0.25069178,3.97878362,0.15920074,2.59707070
-5.03951976,6.06143105,0.02998709,0.05370268,0.21241011,0.52937200,0.24683754,3.91209219,0.14981439,2.53134793
-5.03351676,5.89959806,0.02971572,0.05196289,0.20757721,0.50875240,0.24336705,3.83389380,0.14059274,2.46119216
-5.02751376,5.73174403,0.02976432,0.05058756,0.20404816,0.48950907,0.24052913,3.74529688,0.13168083,2.38786206
-5.02151076,5.56113560,0.03018196,0.04964531,0.20209186,0.47212948,0.23859018,3.64764241,0.12321206,2.31270456
-5.01550775,5.39122122,0.03101382,0.04920315,0.20196590,0.45708020,0.23783226,3.54250430,0.11530583,2.23714610
-5.00950475,5.22560177,0.03230032,0.04932560,0.20391214,0.44480032,0.23855066,3.43168243,0.10806562,2.16268157
-5.00350175,5.06799446,0.03407623,0.05007379,0.20815245,0.43569547,0.24105092,3.31718772,0.10157760,2.09086051
-4.99749875,4.92218920,0.03636990,0.05150453,0.21488470,0.43013227,0.24564499,3.20121884,0.09590963,2.02327013
-4.99149575,4.79199693,0.03920246,0.05366933,0.22427879,0.42843327,0.25264665,3.08613068,0.09111075,1.96151491
-4.98549275,4.68118997,0.04258713,0.05661328,0.23647292,0.43087223,0.26236576,2.97439500,0.08721105,1.90719276
-4.97948974,4.59343491,0.04652862,0.06037387,0.25156991,0.43766956,0.27510168,2.86855427,0.08422198,1.86186786
-4.97348674,4.53221927,0.05102254,0.06497970,0.26963380,0.44898809,0.29113561,2.77116969,0.08213697,1.82704067
-4.96748374,4.50077337,0.05605499,0.07044916,0.29068655,0.46492905,0.31072212,2.68476506,0.08093236,1.80411571
-4.96148074,4.50198961,0.06160218,0.07678902,0.31470518,0.48552842,0.33407989,2.61176809,0.08056863,1.79436795
-4.95547774,4.53834145,0.06763030,0.08399314,0.34161929,0.51075366,0.36138216,2.55445087,0.08099188,1.79890869
-4.94947474,4.61180490,0.07409545,0.09204119,0.37130908,0.54050112,0.39274693,2.51487137,0.08213550,1.81865211
-4.94347174,4.72378520,0.08094383,0.10089755,0.40360415,0.57459419,0.42822745,2.49481774,0.08392202,1.85428369
-4.93746873,4.87505147,0.08811213,0.11051049,0.43828306,0.61278245,0.46780345,2.49575706,0.08626518,1.90623154
-4.93146573,5.06568225,0.09552815,0.12081164,0.47507390,0.65474198,0.51137344,2.51879004,0.08907200,1.97464191
-4.92546273,5.29502421,0.10311163,0.13171583,0.51365596,0.70007714,0.55874862,2.56461301,0.09224506,2.05935998
-4.91945973,5.56166636,0.11077540,0.14312150,0.55366252,0.74832383,0.60964881,2.63348836,0.09568473,2.15991677
-4.91345673,5.86343141,0.11842666,0.15491151,0.59468498,0.79895440,0.66370085,2.72522417,0.09929147,2.27552317
-4.90745373,6.19738568,0.12596863,0.16695460,0.63627823,0.85138433,0.72043965,2.83916393,0.10296808,2.40507153
-4.90145073,6.55986814,0.13330223,0.17910731,0.67796715,0.90498063,0.77931221,2.97418653,0.10662184,2.54714526
-4.89544772,6.94653871,0.14032803,0.19121654,0.71925445,0.95907174,0.83968476,3.12871685,0.11016652,2.70003660
-4.88944472,7.35244537,0.14694828,0.20312254,0.75962937,1.01295906,0.90085281,3.30074687,0.11352424,2.86177242
-4.88344172,7.77210872,0.15306895,0.21466235,0.79857726,1.06592950,0.96205419,3.48786703,0.11662702,3.03014755
-4.87743872,8.19962232,0.15860181,0.22567350,0.83558979,1.11726902,1.02248451,3.68730739,0.11941807,3.20276507
-4.87143572,8.62876643,0.16346644,0.23599800,0.87017540,1.16627666,1.08131486,3.89598772,0.12185272,3.37708264
-4.86543272,9.05313213,0.16759201,0.24548625,0.90186988,1.21227857,1.13771098,4.11057583,0.12389897,3.55046360
-4.85942971,9.46625282,0.17091896,0.25400099,0.93024655,1.25464181,1.19085342,4.32755269,0.12553767,3.72023155
-4.85342671,9.86173913,0.17340035,0.26142093,0.95492591,1.29278716,1.23995788,4.54328313,0.12676217,3.88372701
-4.84742371,10.23341390,0.17500290,0.26764395,0.97558437,1.32620089,1.28429505,4.75409058,0.12757767,4.03836437
-4.84142071,10.57544319,0.17570771,0.27258987,0.99196175,1.35444470,1.32320923,4.95633394,0.12800012,4.18168777
-4.83541771,10.88245971,0.17551056,0.27620254,1.00386740,1.37716388,1.35613509,5.14648496,0.12805475,4.31142409
-4.82941471,11.14967544,0.17442186,0.27845119,1.01118469,1.39409320,1.38261186,5.32120398,0.12777430,4.42553174
-4.82341171,11.37298012,0.17246615,0.27933110,1.01387373,1.40506048,1.40229461,5.47741219,0.12719704,4.52224374
-4.81740870,11.54902337,0.16968133,0.27886345,1.01197228,1.40998777,1.41496220,5.61235843,0.12636466,4.60010409
-4.81140570,11.67527809,0.16611746,0.27709439,1.00559484,1.40889022,1.42052167,5.72367862,0.12532008,4.65799637
-4.80540270,11.75008401,0.16183534,0.27409350,0.99492983,1.40187268,1.41900903,5.80944621,0.12410528,4.69516390
-4.79939970,11.77267037,0.15690482,0.26995152,0.98023522,1.38912442,1.41058655,5.86821218,0.12275943,4.71122112
-4.79339670,11.74315766,0.15140297,0.26477767,0.96183251,1.37091202,1.39553664,5.89903323,0.12131707,4.70615590
-4.78739370,11.66253868,0.14541213,0.25869645,0.94009929,1.34757094,1.37425276,5.90148742,0.11980676,4.68032298
-4.78139070,11.53263989,0.13901794,0.25184426,0.91546071,1.31949607,1.34722772,5.87567677,0.11825010,4.63442883
-4.77538769,11.35606435,0.13230738,0.24436580,0.88837993,1.28713150,1.31503975,5.82221648,0.11666111,4.56950848
-4.76938469,11.13611809,0.12536692,0.23641044,0.85934792,1.25095999,1.27833689,5.74221124,0.11504614,4.48689494
-4.76338169,10.87672185,0.11828080,0.22812864,0.82887266,1.21149237,1.23782019,5.63721916,0.11340422,4.38818233
-4.75737869,10.58231067,0.11112951,0.21966857,0.79746825,1.16925709,1.19422630,5.50920453,0.11172774,4.27518345
-4.75137569,10.25772386,0.10398845,0.21117293,0.76564391,1.12479018,1.14830969,5.36048053,0.11000362,4.14988311
-4.74537269,9.90808804,0.09692689,0.20277602,0.73389316,1.07862581,1.10082518,5.19364404,0.10821460,4.01438830
-4.73936968,9.53869622,0.09000712,0.19460122,0.70268358,1.03128748,1.05251113,5.01150411,0.10634087,3.87087655
-4.73336668,9.15488567,0.08328385,0.18675874,0.67244708,0.98327993,1.00407349,4.81700668,0.10436168,3.72154368
-4.72736368,8.76191792,0.07680388,0.17934387,0.64357113,0.93508198,0.95617128,4.61315756,0.10225701,3.56855237
-4.72136068,8.36486351,0.07060596,0.17243547,0.61639103,0.88714005,0.90940361,4.40294633,0.10000903,3.41398282
-4.71535768,7.96849478,0.06472085,0.16609503,0.59118356,0.83986267,0.86429857,4.18927335,0.09760352,3.25978685
-4.70935468,7.57718941,0.05917158,0.16036599,0.56816201,0.79361586,0.82130419,3.97488223,0.09503086,3.10774668
-4.70335168,7.19484736,0.05397381,0.15527360,0.54747306,0.74871939,0.78078175,3.76229973,0.09228681,2.95943954
-4.69734867,6.82482371,0.04913634,0.15082515,0.52919536,0.70544409,0.74300145,3.55378501,0.08937291,2.81620927
-4.69134567,6.46987929,0.04466169,0.14701070,0.51334029,0.66401018,0.70814068,3.35128950,0.08629655,2.67914555
-4.68534267,6.13215062,0.04054675,0.14380419,0.49985468,0.62458667,0.67628488,3.15642861,0.08307066,2.54907175
-4.67933967,5.81314025,0.03678349,0.14116511,0.48862578,0.58729191,0.64743105,2.97046573,0.07971321,2.42654140
-4.67333667,5.51372750,0.03335964,0.13904054,0.47948823,0.55219532,0.62149376,2.79430871,0.07624636,2.31184376
-4.66733367,5.23419931,0.03025947,0.13736764,0.47223318,0.51932026,0.59831363,2.62851844,0.07269552,2.20501796
-4.66133067,4.97429994,0.02746443,0.13607659,0.46661909,0.48864810,0.57766788,2.47332871,0.06908831,2.10587531
-4.65532766,4.73329746,0.02495389,0.13509378,0.46238421,0.46012331,0.55928275,2.32867605,0.06545343,2.01402891
-4.64932466,4.51006436,0.02270580,0.13434536,0.45926008,0.43365949,0.54284742,2.19423797,0.06181966,1.92892915
-4.64332166,4.30316895,0.02069727,0.13376087,0.45698598,0.40914619,0.52802877,2.06947766,0.05821488,1.84990396
