energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.10055028,3.41410374,0.00232803,0.67217260,0.60240006,2.12946452,0.01439039,0.26103006,2.11519001,0.32395241
-3.09454727,3.39646681,0.00246599,0.67189802,0.60942055,2.10200521,0.01409416,0.26334654,2.12776367,0.32371324
-3.08854427,3.37313603,0.00260769,0.67030197,0.61573175,2.07156146,0.01377215,0.26506038,2.13533727,0.32305388
-3.08254127,3.34423582,0.00275143,0.66711330,0.62128702,2.03873008,0.01342688,0.26613773,2.13734689,0.32191413
-3.07653827,3.31003046,0.00289528,0.66211965,0.62604869,2.00415736,0.01306156,0.26655430,2.13338394,0.32024858
-3.07053527,3.27091963,0.00303712,0.65517482,0.62998905,1.96852324,0.01268007,0.26629596,2.12321107,0.31802765
-3.06453227,3.22742939,0.00317471,0.64620341,0.63309142,1.93252453,0.01228684,0.26535914,2.10677175,0.31523802
-3.05852926,3.18019935,0.00330574,0.63520275,0.63535116,1.89685806,0.01188672,0.26375098,2.08419318,0.31188261
-3.05252626,3.12996609,0.00342789,0.62224185,0.63677660,1.86220409,0.01148487,0.26148934,2.05578230,0.30798008
-3.04652326,3.07754354,0.00353893,0.60745764,0.63738970,1.82921052,0.01108654,0.25860250,2.02201509,0.30356381
-3.04052026,3.02380062,0.00363677,0.59104855,0.63722639,1.79847817,0.01069694,0.25512871,1.98351939,0.29868046
-3.03451726,2.96963683,0.00371954,0.57326579,0.63633644,1.77054731,0.01032106,0.25111544,1.94105213,0.29338820
-3.02851426,2.91595614,0.00378570,0.55440280,0.63478267,1.74588563,0.00996346,0.24661836,1.89547148,0.28775455
-3.02251126,2.86363984,0.00383403,0.53478311,0.63263952,1.72487760,0.00962818,0.24170013,1.84770542,0.28185394
-3.01650825,2.81351907,0.00386372,0.51474749,0.62999080,1.70781525,0.00931853,0.23642895,1.79871761,0.27576502
-3.01050525,2.76634760,0.00387442,0.49464060,0.62692669,1.69489037,0.00903699,0.23087679,1.74947215,0.26956797
-3.00450225,2.72277566,0.00386620,0.47479797,0.62354007,1.68618819,0.00878517,0.22511758,1.70089851,0.26334152
-2.99849925,2.68332587,0.00383961,0.45553362,0.61992218,1.68168262,0.00856369,0.21922515,1.65385817,0.25716023
-2.99249625,2.64837190,0.00379558,0.43712907,0.61615794,1.68123321,0.00837221,0.21327120,1.60911418,0.25109177
-2.98649325,2.61812105,0.00373548,0.41982393,0.61232110,1.68458414,0.00820939,0.20732319,1.56730505,0.24519445
-2.98049025,2.59260160,0.00366097,0.40380854,0.60846948,1.69136555,0.00807303,0.20144240,1.52892385,0.23951513
-2.97448724,2.57165592,0.00357398,0.38921893,0.60464067,1.70109761,0.00796006,0.19568219,1.49430357,0.23408754
-2.96848424,2.55493990,0.00347666,0.37613411,0.60084852,1.71319761,0.00786675,0.19008641,1.46360911,0.22893112
-2.96248124,2.54192952,0.00337120,0.36457593,0.59708066,1.72699055,0.00778877,0.18468837,1.43683645,0.22405046
-2.95647824,2.53193472,0.00325987,0.35451117,0.59329731,1.74172329,0.00772144,0.17951009,1.41381882,0.21943534
-2.95047524,2.52412059,0.00314482,0.34585596,0.58943168,1.75658244,0.00765983,0.17456210,1.39423962,0.21506149
-2.94447224,2.51753554,0.00302812,0.33848206,0.58539186,1.77071575,0.00759904,0.16984375,1.37765157,0.21089195
-2.93846923,2.51114573,0.00291160,0.33222478,0.58106448,1.78325666,0.00753430,0.16534403,1.36350115,0.20687903
-2.93246623,2.50387461,0.00279684,0.32689209,0.57631976,1.79335150,0.00746122,0.16104289,1.35115722,0.20296682
-2.92646323,2.49464611,0.00268517,0.32227449,0.57101797,1.80018824,0.00737595,0.15691300,1.33994265,0.19909409
-2.92046023,2.48242982,0.00257760,0.31815522,0.56501692,1.80302604,0.00727528,0.15292180,1.32916743,0.19519754
-2.91445723,2.46628610,0.00247482,0.31432036,0.55818010,1.80122408,0.00715683,0.14903394,1.31816181,0.19121513
-2.90845423,2.44540913,0.00237728,0.31056826,0.55038506,1.79426857,0.00701909,0.14521367,1.30630807,0.18708941
-2.90245123,2.41916587,0.00228513,0.30671815,0.54153160,1.78179657,0.00686150,0.14142742,1.29306942,0.18277073
-2.89644822,2.38712894,0.00219833,0.30261736,0.53154921,1.76361525,0.00668448,0.13764609,1.27801477,0.17822004
-2.89044522,2.34910172,0.00211666,0.29814700,0.52040349,1.73971561,0.00648940,0.13384720,1.26083833,0.17341130
-2.88444222,2.30513441,0.00203979,0.29322593,0.50810099,1.71027971,0.00627853,0.13001662,1.24137316,0.16833319
-2.87843922,2.25553005,0.00196732,0.28781275,0.49469229,1.67568087,0.00605497,0.12614987,1.21959807,0.16299034
-2.87243622,2.20083994,0.00189882,0.28190599,0.48027307,1.63647649,0.00582254,0.12225289,1.19563771,0.15740362
-2.86643322,2.14184878,0.00183393,0.27554246,0.46498307,1.59339370,0.00558564,0.11834225,1.16975577,0.15160989
-2.86043022,2.07954988,0.00177231,0.26879381,0.44900293,1.54730821,0.00534910,0.11444478,1.14234182,0.14566094
-2.85442721,2.01511153,0.00171375,0.26176169,0.43254917,1.49921728,0.00511805,0.11059673,1.11389223,0.13962179
-2.84842421,1.94983611,0.00165815,0.25457161,0.41586734,1.45020779,0.00489771,0.10684234,1.08498635,0.13356848
-2.84242121,1.88511369,0.00160551,0.24736590,0.39922382,1.40142079,0.00469324,0.10323205,1.05625884,0.12758539
-2.83641821,1.82237219,0.00155597,0.24029612,0.38289661,1.35401408,0.00450961,0.09982043,1.02836958,0.12176224
-2.83041521,1.76302627,0.00150975,0.23351518,0.36716551,1.30912435,0.00435141,0.09666385,1.00197258,0.11619094
-2.82441221,1.70842724,0.00146715,0.22716965,0.35230221,1.26783048,0.00422273,0.09381803,0.97768514,0.11096245
-2.81840920,1.65981610,0.00142854,0.22139255,0.33856067,1.23111942,0.00412706,0.09133576,0.95605896,0.10616369
-2.81240620,1.61828151,0.00139428,0.21629685,0.32616829,1.19985617,0.00406718,0.08926458,0.93755416,0.10187477
-2.80640320,1.58472459,0.00136472,0.21197017,0.31531817,1.17475877,0.00404511,0.08764485,0.92251769,0.09816655
-2.80040020,1.55983151,0.00134018,0.20847060,0.30616281,1.15637925,0.00406204,0.08650803,0.91116680,0.09509857
-2.79439720,1.54405508,0.00132086,0.20582405,0.29880950,1.14509117,0.00411830,0.08587545,0.90357854,0.09271765
-2.78839420,1.53760553,0.00130690,0.20402306,0.29331748,1.14108385,0.00421341,0.08575743,0.89968548,0.09105684
-2.78239120,1.54045075,0.00129829,0.20302718,0.28969701,1.14436333,0.00434605,0.08615289,0.89927796,0.09013506
-2.77638819,1.55232539,0.00129489,0.20276480,0.28791026,1.15475968,0.00451412,0.08704940,0.90201261,0.08995719
-2.77038519,1.57274822,0.00129644,0.20313636,0.28787395,1.17194007,0.00471479,0.08842367,0.90742674,0.09051468
-2.76438219,1.60104658,0.00130254,0.20401873,0.28946355,1.19542683,0.00494461,0.09024237,0.91495785,0.09178656
-2.75837919,1.63638664,0.00131267,0.20527056,0.29251877,1.22461933,0.00519957,0.09246336,0.92396734,0.09374087
-2.75237619,1.67780787,0.00132623,0.20673836,0.29685008,1.25881889,0.00547519,0.09503710,0.93376729,0.09633631
-2.74637319,1.72426017,0.00134252,0.20826292,0.30224603,1.29725525,0.00576667,0.09790830,0.94364896,0.09952411
-2.74037019,1.77464190,0.00136083,0.20968589,0.30848084,1.33911365,0.00606895,0.10101769,0.95291185,0.10324994
-2.73436718,1.82783728,0.00138042,0.21085615,0.31532211,1.38356138,0.00637687,0.10430375,0.96089178,0.10745591
-2.72836418,1.88275159,0.00140057,0.21163571,0.32253833,1.42977267,0.00668526,0.10770451,0.96698691,0.11208241
-2.72236118,1.93834289,0.00142061,0.21190482,0.32990573,1.47695120,0.00698907,0.11115915,0.97068038,0.11706986
-2.71635818,1.99364912,0.00143992,0.21156622,0.33721448,1.52434943,0.00728344,0.11460957,0.97155874,0.12236019
-2.71035518,2.04780977,0.00145801,0.21054822,0.34427382,1.57128421,0.00756384,0.11800161,0.96932532,0.12789815
-2.70435218,2.10008164,0.00147448,0.20880657,0.35091614,1.61714837,0.00782613,0.12128619,0.96380812,0.13363221
-2.69834917,2.14984840,0.00148905,0.20632510,0.35699981,1.66141820,0.00806662,0.12442015,0.95496204,0.13951523
-2.69234617,2.19662405,0.00150157,0.20311510,0.36241080,1.70365683,0.00828217,0.12736681,0.94286543,0.14550487
-2.68634317,2.24005071,0.00151199,0.19921354,0.36706314,1.74351384,0.00847020,0.13009634,0.92771144,0.15156357
-2.68034017,2.27989131,0.00152040,0.19468026,0.37089823,1.78072155,0.00862873,0.13258588,0.90979477,0.15765844
-2.67433717,2.31601808,0.00152698,0.18959433,0.37388319,1.81508849,0.00875642,0.13481948,0.88949452,0.16376083
-2.66833417,2.34839789,0.00153199,0.18404979,0.37600840,1.84649088,0.00885251,0.13678783,0.86725434,0.16984579
-2.66233117,2.37707552,0.00153576,0.17815091,0.37728442,1.87486274,0.00891687,0.13848792,0.84356075,0.17589142
-2.65632816,2.40215617,0.00153865,0.17200738,0.37773856,1.90018558,0.00894992,0.13992251,0.81892096,0.18187824
-2.65032516,2.42378825,0.00154107,0.16572954,0.37741119,1.92247827,0.00895263,0.14109964,0.79384114,0.18778852
-2.64432216,2.44214770,0.00154342,0.15942393,0.37635213,1.94178805,0.00892646,0.14203209,0.76880633,0.19360575
-2.63831916,2.45742468,0.00154608,0.15318934,0.37461726,1.95818305,0.00887331,0.14273679,0.74426268,0.19931427
-2.63231616,2.46981340,0.00154941,0.14711352,0.37226552,1.97174706,0.00879544,0.14323438,0.72060299,0.20489901
-2.62631316,2.47950572,0.00155375,0.14127064,0.36935638,1.98257663,0.00869546,0.14354874,0.69815583,0.21034548
-2.62031016,2.48668853,0.00155937,0.13571966,0.36594800,1.99078082,0.00857625,0.14370664,0.67717869,0.21563994
-2.61430715,2.49154501,0.00156651,0.13050351,0.36209598,1.99648341,0.00844087,0.14373744,0.65785509,0.22076978
-2.60830415,2.49425944,0.00157534,0.12564912,0.35785280,1.99982724,0.00829259,0.14367289,0.64029556,0.22572397
-2.60230115,2.49502472,0.00158600,0.12116824,0.35326781,2.00098035,0.00813476,0.14354692,0.62454206,0.23049374
-2.59629815,2.49405192,0.00159858,0.11705891,0.34838783,2.00014305,0.00797084,0.14339552,0.61057535,0.23507315
-2.59029515,2.49158078,0.00161313,0.11330745,0.34325807,1.99755525,0.00780433,0.14325658,0.59832458,0.23945977
-2.58429215,2.48788980,0.00162966,0.10989088,0.33792333,1.99350317,0.00763873,0.14316966,0.58767840,0.24365517
-2.57828914,2.48330501,0.00164816,0.10677945,0.33242934,1.98832440,0.00747756,0.14317575,0.57849684,0.24766523
-2.57228614,2.47820597,0.00166858,0.10393938,0.32682396,1.98241064,0.00732425,0.14331679,0.57062305,0.25150027
-2.56628314,2.47302816,0.00169085,0.10133534,0.32115822,1.97620714,0.00718221,0.14363520,0.56389440,0.25517488
-2.56028014,2.46826084,0.00171490,0.09893285,0.31548700,1.97020844,0.00705472,0.14417309,0.55815217,0.25870735
-2.55427714,2.46443992,0.00174061,0.09670019,0.30986918,1.96494994,0.00694491,0.14497137,0.55324941,0.26211891
-2.54827414,2.46213557,0.00176785,0.09460996,0.30436736,1.96099524,0.00685574,0.14606863,0.54905673,0.26543250
-2.54227114,2.46193488,0.00179644,0.09264019,0.29904690,1.95891945,0.00678992,0.14749989,0.54546566,0.26867139
-2.53626813,2.46441993,0.00182621,0.09077484,0.29397447,1.95928902,0.00674985,0.14929518,0.54238979,0.27185752
-2.53026513,2.47014243,0.00185691,0.08900389,0.28921604,1.96263879,0.00673756,0.15147807,0.53976368,0.27500968
-2.52426213,2.47959591,0.00188826,0.08732295,0.28483450,1.96944751,0.00675464,0.15406414,0.53753994,0.27814172
-2.51825913,2.49318727,0.00191995,0.08573246,0.28088698,1.98011288,0.00680217,0.15705958,0.53568476,0.28126074
-2.51225613,2.51120901,0.00195160,0.08423661,0.27742202,1.99492769,0.00688062,0.16045983,0.53417246,0.28436548
-2.50625313,2.53381420,0.00198279,0.08284203,0.27447680,2.01405846,0.00698985,0.16424851,0.53297953,0.28744503
-2.50025013,2.56099570,0.00201307,0.08155637,0.27207459,2.03752796,0.00712896,0.16839668,0.53207867,0.29047788
-2.49424712,2.59257117,0.00204191,0.08038687,0.27022258,2.06520291,0.00729635,0.17286245,0.53143333,0.29343138
-2.48824412,2.62817534,0.00206878,0.07933903,0.26891030,2.09678802,0.00748963,0.17759107,0.53099322,0.29626181
-2.48224112,2.66726027,0.00209311,0.07841547,0.26810869,2.13182697,0.00770567,0.18251553,0.53069115,0.29891492
-2.47623812,2.70910422,0.00211431,0.07761500,0.26776995,2.16971081,0.00794062,0.18755765,0.53044133,0.30132704
-2.47023512,2.75282923,0.00213180,0.07693206,0.26782823,2.20969379,0.00818995,0.19262979,0.53013953,0.30342681
-2.46423212,2.79742685,0.00214502,0.07635640,0.26820122,2.25091619,0.00844859,0.19763692,0.52966480,0.30513723
-2.45822911,2.84179119,0.00215342,0.07587321,0.26879243,2.29243318,0.00871100,0.20247929,0.52888290,0.30637826
-2.45222611,2.88475787,0.00215651,0.07546350,0.26949435,2.33324876,0.00897133,0.20705529,0.52765114,0.30706965
-2.44622311,2.92514719,0.00215384,0.07510482,0.27019208,2.37235297,0.00922360,0.21126469,0.52582430,0.30713395
-2.44022011,2.96180937,0.00214506,0.07477220,0.27076751,2.40876081,0.00946184,0.21501194,0.52326130,0.30649962
-2.43421711,2.99366993,0.00212990,0.07443931,0.27110369,2.44155092,0.00968028,0.21820942,0.51983219,0.30510400
-2.42821411,3.01977272,0.00210817,0.07407969,0.27108936,2.46990213,0.00987356,0.22078057,0.51542507,0.30289609
-2.42221111,3.03931869,0.00207978,0.07366804,0.27062330,2.49312611,0.01003683,0.22266271,0.50995241,0.29983896
-2.41620810,3.05169837,0.00204478,0.07318147,0.26961832,2.51069439,0.01016597,0.22380940,0.50335650,0.29591174
-2.41020510,3.05651665,0.00200328,0.07260058,0.26800487,2.52225871,0.01025769,0.22419223,0.49561360,0.29111100
-2.40420210,3.05360849,0.00195555,0.07191045,0.26573392,2.52766349,0.01030961,0.22380207,0.48673657,0.28545160
-2.39819910,3.04304522,0.00190192,0.07110131,0.26277907,2.52695016,0.01032033,0.22264951,0.47677591,0.27896680
-2.39219610,3.02513101,0.00184282,0.07016898,0.25913791,2.52035320,0.01028945,0.22076469,0.46581893,0.27170778
-2.38619310,3.00039019,0.00177880,0.06911503,0.25483242,2.50828838,0.01021757,0.21819636,0.45398734,0.26374252
-2.38019010,2.96954612,0.00171045,0.06794661,0.24990860,2.49133401,0.01010621,0.21501041,0.44143321,0.25515411
-2.37418709,2.93349311,0.00163843,0.06667607,0.24443526,2.47020650,0.00995777,0.21128771,0.42833362,0.24603857
-2.36818409,2.89326298,0.00156347,0.06532029,0.23850206,2.44573157,0.00977534,0.20712162,0.41488429,0.23650233
-2.36218109,2.84998809,0.00148631,0.06389983,0.23221696,2.41881297,0.00956267,0.20261504,0.40129248,0.22665936
-2.35617809,2.80486302,0.00140773,0.06243791,0.22570323,2.39040021,0.00932391,0.19787741,0.38776955,0.21662826
-2.35017509,2.75910663,0.00132852,0.06095940,0.21909602,2.36145719,0.00906356,0.19302156,0.37452364,0.20652927
-2.34417209,2.71392648,0.00124946,0.05948967,0.21253881,2.33293312,0.00878625,0.18816065,0.36175268,0.19648143
-2.33816908,2.67048698,0.00117136,0.05805357,0.20617972,2.30573699,0.00849662,0.18340534,0.34963821,0.18659993
-2.33216608,2.62988265,0.00109497,0.05667447,0.20016789,2.28071667,0.00819920,0.17886118,0.33834012,0.17699381
-2.32616308,2.59311701,0.00102105,0.05537345,0.19464999,2.25864305,0.00789831,0.17462645,0.32799265,0.16776392
-2.32016008,2.56108775,0.00095033,0.05416867,0.18976696,2.24019960,0.00759794,0.17079030,0.31870166,0.15900150
-2.31415708,2.53457783,0.00088353,0.05307490,0.18565101,2.22597710,0.00730173,0.16743138,0.31054323,0.15078695
-2.30815408,2.51425226,0.00082135,0.05210336,0.18242299,2.21647299,0.00701294,0.16461687,0.30356357,0.14318925
-2.30215108,2.50065972,0.00076446,0.05126162,0.18019003,2.21209480,0.00673443,0.16240185,0.29778013,0.13626565
-2.29614807,2.49423795,0.00071353,0.05055376,0.17904364,2.21316643,0.00646866,0.16082905,0.29318376,0.13006177
-2.29014507,2.49532194,0.00066924,0.04998071,0.17905809,2.21993645,0.00621775,0.15992886,0.28974156,0.12461202
-2.28414207,2.50415362,0.00063225,0.04954067,0.18028925,2.23258729,0.00598353,0.15971955,0.28740048,0.11994022
-2.27813907,2.52089202,0.00060324,0.04922959,0.18277371,2.25124435,0.00576753,0.16020767,0.28609108,0.11606044
-2.27213607,2.54562292,0.00058289,0.04904176,0.18652844,2.27598409,0.00557113,0.16138854,0.28573154,0.11297795
-2.26613307,2.57836726,0.00057189,0.04897035,0.19155069,2.30684073,0.00539553,0.16324684,0.28623146,0.11069018
-2.26013007,2.61908782,0.00057093,0.04900796,0.19781840,2.34381080,0.00524183,0.16575723,0.28749541,0.10918771
-2.25412706,2.66769387,0.00058072,0.04914707,0.20529102,2.38685576,0.00511105,0.16888501,0.28942611,0.10845521
-2.24812406,2.72404387,0.00060192,0.04938043,0.21391075,2.43590247,0.00500417,0.17258684,0.29192704,0.10847229
-2.24212106,2.78794643,0.00063520,0.04970137,0.22360421,2.49084194,0.00492211,0.17681146,0.29490463,0.10921428
-2.23611806,2.85915983,0.00068117,0.05010397,0.23428447,2.55152675,0.00486575,0.18150058,0.29826983,0.11065285
-2.23011506,2.93739067,0.00074035,0.05058317,0.24585351,2.61776764,0.00483588,0.18658973,0.30193929,0.11275655
-2.22411206,3.02229207,0.00081318,0.05113474,0.25820489,2.68932976,0.00483315,0.19200936,0.30583609,0.11549121
-2.21810905,3.11346193,0.00089996,0.05175523,0.27122672,2.76592912,0.00485809,0.19768590,0.30989015,0.11882020
-2.21210605,3.21044164,0.00100082,0.05244180,0.28480461,2.84722966,0.00491098,0.20354310,0.31403847,0.12270466
-2.20610305,3.31271539,0.00111568,0.05319206,0.29882472,2.93284113,0.00499181,0.20950330,0.31822515,0.12710355
-2.20010005,3.41971041,0.00124424,0.05400382,0.31317658,3.02231807,0.00510027,0.21548893,0.32240147,0.13197365
-2.19409705,3.53079785,0.00138593,0.05487491,0.32775554,3.11515974,0.00523561,0.22142396,0.32652582,0.13726950
-2.18809405,3.64529446,0.00153987,0.05580294,0.34246496,3.21081102,0.00539665,0.22723530,0.33056380,0.14294324
-2.18209105,3.76246459,0.00170488,0.05678517,0.35721767,3.30866397,0.00558173,0.23285424,0.33448831,0.14894450
-2.17608804,3.88152258,0.00187945,0.05781833,0.37193693,3.40805994,0.00578867,0.23821769,0.33827970,0.15522017
-2.17008504,4.00163508,0.00206177,0.05889854,0.38655659,3.50829190,0.00601475,0.24326928,0.34192595,0.16171429
-2.16408204,4.12192335,0.00224970,0.06002132,0.40102072,3.60860686,0.00625674,0.24796019,0.34542286,0.16836792
-2.15807904,4.24146559,0.00244083,0.06118154,0.41528237,3.70820833,0.00651093,0.25224985,0.34877422,0.17511913
-2.15207604,4.35929924,0.00263251,0.06237357,0.42930199,3.80625892,0.00677315,0.25610624,0.35199183,0.18190314
-2.14607304,4.47442384,0.00282189,0.06359134,0.44304521,3.90188312,0.00703886,0.25950607,0.35509550,0.18865258
-2.14007004,4.58580461,0.00300602,0.06482858,0.45648046,3.99417078,0.00730319,0.26243458,0.35811281,0.19529797
-2.13406703,4.69237751,0.00318189,0.06607896,0.46957642,4.08218164,0.00756111,0.26488524,0.36107872,0.20176846
-2.12806403,4.79305619,0.00334654,0.06733636,0.48229959,4.16495128,0.00780749,0.26685921,0.36403500,0.20799282
-2.12206103,4.88674149,0.00349713,0.06859509,0.49461216,4.24149921,0.00803721,0.26836474,0.36702936,0.21390064
-2.11605803,4.97233379,0.00363107,0.06985013,0.50647027,4.31083932,0.00824536,0.26941642,0.37011447,0.21942381
-2.11005503,5.04874873,0.00374606,0.07109732,0.51782295,4.37199310,0.00842728,0.27003446,0.37334664,0.22449826
-2.10405203,5.11493603,0.00384022,0.07233356,0.52861177,4.42400567,0.00857876,0.27024399,0.37678433,0.22906581
-2.09804902,5.16990151,0.00391213,0.07355694,0.53877120,4.46596465,0.00869612,0.27007438,0.38048643,0.23307612
-2.09204602,5.21273154,0.00396093,0.07476676,0.54822981,4.49702133,0.00877633,0.26955862,0.38451038,0.23648872
-2.08604302,5.24261924,0.00398637,0.07596359,0.55691218,4.51641364,0.00881710,0.26873279,0.38890997,0.23927485
-2.08004002,5.25889131,0.00398878,0.07714914,0.56474139,4.52349009,0.00881695,0.26763562,0.39373321,0.24141921
-2.07403702,5.26103425,0.00396915,0.07832609,0.57164210,4.51773351,0.00877526,0.26630800,0.39901989,0.24292137
-2.06803402,5.24871847,0.00392909,0.07949790,0.57754376,4.49878346,0.00869227,0.26479262,0.40479923,0.24379676
-2.06203102,5.22181898,0.00387079,0.08066845,0.58238410,4.46645615,0.00856912,0.26313356,0.41108752,0.24407714
-2.05602801,5.18043121,0.00379699,0.08184174,0.58611241,4.42076045,0.00840779,0.26137578,0.41788590,0.24381059
-2.05002501,5.12488075,0.00371088,0.08302142,0.58869248,4.36190905,0.00821106,0.25956468,0.42517835,0.24306076
-2.04402201,5.05572611,0.00361602,0.08421045,0.59010518,4.29032388,0.00798243,0.25774548,0.43293013,0.24190554
-2.03801901,4.97375396,0.00351626,0.08541068,0.59035028,4.20663493,0.00772602,0.25596260,0.44108654,0.24043510
-2.03201601,4.87996656,0.00341559,0.08662249,0.58944759,4.11167253,0.00744646,0.25425892,0.44957250,0.23874931
-2.02601301,4.77556167,0.00331804,0.08784452,0.58743730,4.00645278,0.00714878,0.25267506,0.45829263,0.23695465
-2.02001001,4.66190565,0.00322756,0.08907344,0.58437949,3.89215684,0.00683828,0.25124863,0.46713233,0.23516074
-2.01400700,4.54050075,0.00314788,0.09030389,0.58035292,3.77010472,0.00652038,0.25001350,0.47595958,0.23347659
-2.00800400,4.41294799,0.00308241,0.09152847,0.57545309,3.64172466,0.00620049,0.24899915,0.48462772,0.23200677
-2.00200100,4.28090731,0.00303411,0.09273794,0.56978977,3.50851944,0.00588392,0.24823024,0.49297903,0.23084753
-1.99599800,4.14605675,0.00300541,0.09392144,0.56348416,3.37203109,0.00557574,0.24772620,0.50084914,0.23008329
-1.98999500,4.01005238,0.00299814,0.09506695,0.55666573,3.23380555,0.00528066,0.24750117,0.50807206,0.22978336
-1.98399200,3.87449095,0.00301342,0.09616172,0.54946906,3.09535872,0.00500300,0.24756408,0.51448568,0.22999935
-1.97798899,3.74087656,0.00305167,0.09719288,0.54203068,2.95814539,0.00474659,0.24791900,0.51993757,0.23076310
-1.97198599,3.61059278,0.00311255,0.09814801,0.53448620,2.82353212,0.00451472,0.24856574,0.52429080,0.23208547
-1.96598299,3.48488108,0.00319499,0.09901579,0.52696777,2.69277495,0.00431012,0.24950059,0.52742943,0.23395590
-1.95997999,3.36482611,0.00329721,0.09978655,0.51960185,2.56700272,0.00413493,0.25071730,0.52926366,0.23634278
-1.95397699,3.25134798,0.00341673,0.10045279,0.51250755,2.44720593,0.00399076,0.25220808,0.52973404,0.23919479
-1.94797399,3.14520110,0.00355050,0.10100961,0.50579535,2.33423127,0.00387862,0.25396471,0.52881485,0.24244279
-1.94197099,3.04697908,0.00369496,0.10145501,0.49956630,2.22878138,0.00379901,0.25597955,0.52651620,0.24600256
-1.93596798,2.95712456,0.00384616,0.10178998,0.49391151,2.13141896,0.00375193,0.25824649,0.52288494,0.24977801
-1.92996498,2.87594285,0.00399987,0.10201852,0.48891198,2.04257460,0.00373694,0.26076168,0.51800408,0.25366475
-1.92396198,2.80361789,0.00415171,0.10214743,0.48463862,1.96255712,0.00375317,0.26352404,0.51199094,0.25755390
-1.91795898,2.74022921,0.00429733,0.10218594,0.48115234,1.89156530,0.00379939,0.26653544,0.50499392,0.26133596
-1.91195598,2.68576856,0.00443248,0.10214519,0.47850414,1.82970007,0.00387401,0.26980056,0.49718803,0.26490445
-1.90595298,2.64015479,0.00455321,0.10203763,0.47673508,1.77697606,0.00397518,0.27332637,0.48876940,0.26815930
-1.89994997,2.60324625,0.00465596,0.10187624,0.47587619,1.73333178,0.00410074,0.27712131,0.47994893,0.27100977
-1.89394697,2.57484984,0.00473768,0.10167374,0.47594802,1.69863767,0.00424831,0.28119409,0.47094535,0.27337673
-1.88794397,2.55472634,0.00479590,0.10144181,0.47696012,1.67270194,0.00441526,0.28555222,0.46197794,0.27519432
-1.88194097,2.54259205,0.00482882,0.10119024,0.47891025,1.65527374,0.00459874,0.29020034,0.45325920,0.27641095
-1.87593797,2.53811695,0.00483535,0.10092627,0.48178342,1.64604413,0.00479572,0.29513842,0.44498769,0.27698950
-1.86993497,2.54092004,0.00481512,0.10065397,0.48555086,1.64464504,0.00500295,0.30035988,0.43734146,0.27690693
-1.86393197,2.55056268,0.00476843,0.10037374,0.49016896,1.65064682,0.00521702,0.30584982,0.43047211,0.27615331
-1.85792896,2.56654095,0.00469630,0.10008207,0.49557827,1.66355522,0.00543435,0.31158343,0.42449984,0.27473035
-1.85192596,2.58827822,0.00460030,0.09977143,0.50170277,1.68280835,0.00565124,0.31752459,0.41950962,0.27264958
-1.84592296,2.61511897,0.00448255,0.09943043,0.50844931,1.70777477,0.00586388,0.32362493,0.41554860,0.26993046
-1.83991996,2.64632508,0.00434560,0.09904411,0.51570756,1.73775309,0.00606842,0.32982332,0.41262487,0.26659823
-1.83391696,2.68107541,0.00419230,0.09859450,0.52335034,1.77197411,0.00626099,0.33604588,0.41070762,0.26268209
-1.82791396,2.71846941,0.00402569,0.09806132,0.53123455,1.80960567,0.00643783,0.34220647,0.40972863,0.25821343
-1.82191096,2.75753522,0.00384893,0.09742281,0.53920266,1.84976075,0.00659526,0.34820792,0.40958511,0.25322446
-1.81590795,2.79724231,0.00366512,0.09665672,0.54708478,1.89150875,0.00672987,0.35394367,0.41014369,0.24774718
-1.80990495,2.83651856,0.00347728,0.09574129,0.55470132,1.93388983,0.00683851,0.35929999,0.41124550,0.24181277
-1.80390195,2.87427116,0.00328818,0.09465627,0.56186621,1.97593194,0.00691844,0.36415872,0.41271209,0.23545140
-1.79789895,2.90941061,0.00310035,0.09338388,0.56839056,2.01666991,0.00696736,0.36840029,0.41435191,0.22869241
-1.79189595,2.94087672,0.00291597,0.09190971,0.57408669,2.05516582,0.00698350,0.37190705,0.41596726,0.22156476
-1.78589295,2.96766557,0.00273685,0.09022342,0.57877241,2.09052991,0.00696567,0.37456676,0.41736126,0.21409771
-1.77988994,2.98885590,0.00256447,0.08831934,0.58227546,2.12194083,0.00691333,0.37627607,0.41834475,0.20632171
-1.77388694,3.00363393,0.00239988,0.08619685,0.58443787,2.14866456,0.00682657,0.37694384,0.41874262,0.19826912
-1.76788394,3.01131514,0.00224381,0.08386047,0.58512017,2.17007093,0.00670615,0.37649423,0.41839967,0.18997510
-1.76188094,3.01136217,0.00209666,0.08131991,0.58420530,2.18564704,0.00655349,0.37486938,0.41718544,0.18147811
-1.75587794,3.00339783,0.00195854,0.07858972,0.58160196,2.19500698,0.00637059,0.37203161,0.41499804,0.17282031
-1.74987494,2.98721278,0.00182934,0.07568888,0.57724750,2.19789737,0.00616006,0.36796498,0.41176684,0.16404765
-1.74387194,2.96276747,0.00170875,0.07264019,0.57110997,2.19419863,0.00592496,0.36267626,0.40745389,0.15520971
-1.73786893,2.93018848,0.00159632,0.06946952,0.56318944,2.18392198,0.00566880,0.35619513,0.40205408,0.14635912
