energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Zr_p_up,Zr_d_up
-6.00000000,1.89176643,0.00516699,0.43659230,0.02317972,0.81010485,0.34828639,0.24246931,0.39858292,0.48188106
-5.99399700,1.98254222,0.00534772,0.45987785,0.02353884,0.84749478,0.36680617,0.25124644,0.42433376,0.50687807
-5.98799400,2.06947774,0.00550787,0.48212791,0.02374207,0.88364732,0.38532271,0.25940362,0.44971022,0.53077388
-5.98199100,2.15152567,0.00564463,0.50303567,0.02378668,0.91816283,0.40357429,0.26685909,0.47441435,0.55323736
-5.97598799,2.22772840,0.00575590,0.52230805,0.02367348,0.95068317,0.42130612,0.27355118,0.49815411,0.57395354
-5.96998499,2.29723311,0.00584032,0.53967151,0.02340673,0.98089625,0.43827514,0.27943843,0.52064861,0.59262979
-5.96398199,2.35930309,0.00589730,0.55487757,0.02299402,1.00853847,0.45425422,0.28449891,0.54163297,0.60900155
-5.95797899,2.41332505,0.00592695,0.56770778,0.02244590,1.03339505,0.46903569,0.28872859,0.56086291,0.62283740
-5.95197599,2.45881254,0.00593010,0.57797816,0.02177556,1.05529835,0.48243411,0.29213903,0.57811874,0.63394349
-5.94597299,2.49540561,0.00590820,0.58554282,0.02099828,1.07412459,0.49428829,0.29475451,0.59320880,0.64216705
-5.93996998,2.52286713,0.00586325,0.59029683,0.02013092,1.08978908,0.50446252,0.29660876,0.60597214,0.64739900
-5.93396698,2.54107640,0.00579765,0.59217812,0.01919130,1.10224065,0.51284711,0.29774148,0.61628058,0.64957554
-5.92796398,2.55002062,0.00571414,0.59116844,0.01819766,1.11145558,0.51935825,0.29819494,0.62403995,0.64867880
-5.92196098,2.54978497,0.00561567,0.58729339,0.01716804,1.11743153,0.52393735,0.29801085,0.62919071,0.64473641
-5.91595798,2.54054204,0.00550527,0.58062140,0.01611976,1.12018199,0.52654999,0.29722766,0.63170789,0.63782017
-5.90995498,2.52254131,0.00538596,0.57126188,0.01506898,1.11973171,0.52718451,0.29587847,0.63160048,0.62804372
-5.90395198,2.49609928,0.00526067,0.55936240,0.01403026,1.11611325,0.52585052,0.29398972,0.62891034,0.61555955
-5.89794897,2.46159074,0.00513215,0.54510524,0.01301631,1.10936521,0.52257735,0.29158067,0.62371079,0.60055509
-5.89194597,2.41944161,0.00500299,0.52870317,0.01203778,1.09953188,0.51741256,0.28866375,0.61610485,0.58324843
-5.88594297,2.37012342,0.00487554,0.51039471,0.01110317,1.08666470,0.51042064,0.28524568,0.60622338,0.56388338
-5.87993997,2.31414947,0.00475193,0.49043911,0.01021879,1.07082504,0.50168186,0.28132940,0.59422297,0.54272439
-5.87393697,2.25207262,0.00463416,0.46911093,0.00938890,1.05208831,0.49129140,0.27691648,0.58028390,0.52005121
-5.86793397,2.18448420,0.00452406,0.44669463,0.00861582,1.03054889,0.47935862,0.27201003,0.56460794,0.49615350
-5.86193097,2.11201378,0.00442343,0.42347919,0.00790016,1.00632556,0.46600652,0.26661780,0.54741609,0.47132562
-5.85592796,2.03532923,0.00433408,0.39975284,0.00724107,0.97956684,0.45137122,0.26075527,0.52894630,0.44586155
-5.84992496,1.95513646,0.00425790,0.37579818,0.00663655,0.95045584,0.43560150,0.25444855,0.50945095,0.42005020
-5.84392196,1.87217834,0.00419694,0.35188758,0.00608370,0.91921412,0.41885810,0.24773682,0.48919421,0.39417103
-5.83791896,1.78723228,0.00415346,0.32827912,0.00557902,0.88610414,0.40131290,0.24067424,0.46844911,0.36849015
-5.83191596,1.70110607,0.00412997,0.30521301,0.00511869,0.85142991,0.38314772,0.23333098,0.44749428,0.34325697
-5.82591296,1.61463158,0.00412926,0.28290856,0.00469879,0.81553580,0.36455274,0.22579359,0.42661041,0.31870125
-5.81990995,1.52865634,0.00415437,0.26156173,0.00431549,0.77880308,0.34572452,0.21816425,0.40607623,0.29503077
-5.81390695,1.44403287,0.00420857,0.24134320,0.00396527,0.74164452,0.32686350,0.21055927,0.38616423,0.27242942
-5.80790395,1.36160597,0.00429528,0.22239705,0.00364496,0.70449702,0.30817121,0.20310668,0.36713606,0.25105583
-5.80190095,1.28219846,0.00441799,0.20483986,0.00335186,0.66781257,0.28984700,0.19594303,0.34923768,0.23104244
-5.79589795,1.20659555,0.00458014,0.18876039,0.00308379,0.63204793,0.27208459,0.18920957,0.33269444,0.21249501
-5.78989495,1.13552877,0.00478499,0.17421962,0.00283907,0.59765339,0.25506839,0.18304800,0.31770625,0.19549255
-5.78389195,1.06965994,0.00503543,0.16125133,0.00261649,0.56506124,0.23896992,0.17759588,0.30444292,0.18008759
-5.77788894,1.00956585,0.00533390,0.14986296,0.00241529,0.53467430,0.22394432,0.17298199,0.29304006,0.16630686
-5.77188594,0.95572463,0.00568212,0.14003691,0.00223506,0.50685515,0.21012710,0.16932183,0.28359548,0.15415226
-5.76588294,0.90850415,0.00608106,0.13173219,0.00207572,0.48191649,0.19763145,0.16671340,0.27616659,0.14360229
-5.75987994,0.86815334,0.00653068,0.12488642,0.00193736,0.46011297,0.18654602,0.16523349,0.27076874,0.13461362
-5.75387694,0.83479674,0.00702990,0.11941815,0.00182022,0.44163502,0.17693345,0.16493458,0.26737478,0.12712316
-5.74787394,0.80843277,0.00757645,0.11522954,0.00172462,0.42660480,0.16882963,0.16584256,0.26591596,0.12105034
-5.74187094,0.78893592,0.00816684,0.11220932,0.00165081,0.41507441,0.16224381,0.16795526,0.26628415,0.11629975
-5.73586793,0.77606282,0.00879634,0.11023603,0.00159903,0.40702665,0.15715953,0.17124191,0.26833550,0.11276401
-5.72986493,0.76946231,0.00945898,0.10918153,0.00156935,0.40237801,0.15353645,0.17564351,0.27189542,0.11032696
-5.72386193,0.76868916,0.01014761,0.10891470,0.00156172,0.40098411,0.15131290,0.18107419,0.27676484,0.10886699
-5.71785893,0.77322098,0.01085402,0.10930523,0.00157588,0.40264708,0.15040927,0.18742342,0.28272747,0.10826060
-5.71185593,0.78247805,0.01156907,0.11022749,0.00161142,0.40712501,0.15073198,0.19455901,0.28955801,0.10838603
-5.70585293,0.79584526,0.01228286,0.11156436,0.00166770,0.41414277,0.15217807,0.20233088,0.29703084,0.10912688
-5.69984992,0.81269563,0.01298497,0.11321084,0.00174395,0.42340425,0.15464018,0.21057549,0.30492909,0.11037566
-5.69384692,0.83241448,0.01366465,0.11507741,0.00183924,0.43460528,0.15801183,0.21912068,0.31305357,0.11203723
-5.68784392,0.85442368,0.01431115,0.11709294,0.00195253,0.44744716,0.16219286,0.22779090,0.32123136,0.11403185
-5.68184092,0.87820493,0.01491392,0.11920716,0.00208270,0.46165010,0.16709480,0.23641263,0.32932362,0.11629795
-5.67583792,0.90332149,0.01546292,0.12139232,0.00222861,0.47696628,0.17264614,0.24481987,0.33723226,0.11879428
-5.66983492,0.92943728,0.01594889,0.12364422,0.00238913,0.49319210,0.17879711,0.25285941,0.34490537,0.12150161
-5.66383192,0.95633284,0.01636361,0.12598238,0.00256322,0.51017902,0.18552401,0.26039589,0.35234078,0.12442356
-5.65782891,0.98391734,0.01670012,0.12844921,0.00274992,0.52784276,0.19283271,0.26731635,0.35958791,0.12758684
-5.65182591,1.01223597,0.01695294,0.13110841,0.00294842,0.54617026,0.20076130,0.27353413,0.36674748,0.13104054
-5.64582291,1.04147228,0.01711823,0.13404233,0.00315810,0.56522409,0.20938159,0.27899201,0.37396916,0.13485459
-5.63981991,1.07194506,0.01719392,0.13734854,0.00337852,0.58514395,0.21879931,0.28366446,0.38144702,0.13911742
-5.63381691,1.10409951,0.01717977,0.14113554,0.00360944,0.60614497,0.22915302,0.28755882,0.38941299,0.14393265
-5.62781391,1.13849269,0.01707744,0.14551789,0.00385083,0.62851262,0.24061131,0.29071536,0.39812833,0.14941517
-5.62181091,1.17577334,0.01689040,0.15061080,0.00410281,0.65259407,0.25336862,0.29320624,0.40787346,0.15568631
-5.61580790,1.21665647,0.01662390,0.15652439,0.00436565,0.67878613,0.26763925,0.29513326,0.41893641,0.16286865
-5.60980490,1.26189334,0.01628481,0.16335796,0.00463970,0.70751983,0.28364997,0.29662440,0.43160021,0.17108023
-5.60380190,1.31223761,0.01588143,0.17119427,0.00492536,0.73924198,0.30163108,0.29782939,0.44612976,0.18042868
-5.59779890,1.36840868,0.01542330,0.18009436,0.00522298,0.77439422,0.32180629,0.29891431,0.46275858,0.19100517
-5.59179590,1.43105362,0.01492089,0.19009288,0.00553283,0.81339019,0.34438151,0.30005534,0.48167593,0.20287868
-5.58579290,1.50070886,0.01438533,0.20119440,0.00585501,0.85659151,0.36953316,0.30143202,0.50301496,0.21609069
-5.57978989,1.57776343,0.01382810,0.21337073,0.00618943,0.90428357,0.39739608,0.30322016,0.52684219,0.23065048
-5.57378689,1.66242525,0.01326071,0.22655953,0.00653572,0.95665221,0.42805188,0.30558468,0.55314898,0.24653139
-5.56778389,1.75469204,0.01269438,0.24066424,0.00689323,1.01376211,0.46151792,0.30867270,0.58184542,0.26366825
-5.56178089,1.85432843,0.01213970,0.25555554,0.00726104,1.07553824,0.49773770,0.31260710,0.61275687,0.28195599
-5.55577789,1.96085066,0.01160641,0.27107411,0.00763795,1.14175127,0.53657310,0.31748092,0.64562353,0.30124977
-5.54977489,2.07351984,0.01110308,0.28703486,0.00802250,1.21200788,0.57779894,0.32335280,0.68010320,0.32136659
-5.54377189,2.19134473,0.01063693,0.30323240,0.00841310,1.28574684,0.62110038,0.33024360,0.71577717,0.34208840
-5.53776888,2.31309433,0.01021367,0.31944743,0.00880803,1.36224133,0.66607347,0.33813449,0.75215929,0.36316671
-5.53176588,2.43732031,0.00983734,0.33545400,0.00920558,1.44060788,0.71222907,0.34696650,0.78870778,0.38432856
-5.52576288,2.56238879,0.00951031,0.35102713,0.00960416,1.51982197,0.75900029,0.35664167,0.82483957,0.40528357
-5.51975988,2.68652049,0.00923324,0.36595058,0.01000234,1.59873999,0.80575330,0.36702559,0.85994665,0.42573197
-5.51375688,2.80783797,0.00900513,0.38002436,0.01039904,1.67612697,0.85180135,0.37795145,0.89341368,0.44537318
-5.50775388,2.92441817,0.00882344,0.39307154,0.01079353,1.75068919,0.89642162,0.38922521,0.92463646,0.46391465
-5.50175088,3.03434812,0.00868425,0.40494415,0.01118555,1.82111050,0.93887429,0.40063180,0.95304023,0.48108053
-5.49574787,3.13578181,0.00858242,0.41552783,0.01157530,1.88609104,0.97842317,0.41194210,0.97809728,0.49661993
-5.48974487,3.22699552,0.00851185,0.42474492,0.01196349,1.94438664,1.01435719,0.42292026,0.99934311,0.51031419
-5.48374187,3.30643964,0.00846572,0.43255597,0.01235125,1.99484755,1.04601180,0.43333117,1.01639035,0.52198312
-5.47773887,3.37278457,0.00843674,0.43895951,0.01274012,2.03645466,1.07278940,0.44294779,1.02894011,0.53148967
-5.47173587,3.42495890,0.00841745,0.44399006,0.01313190,2.06835170,1.09417807,0.45155789,1.03679011,0.53874304
-5.46573287,3.46217837,0.00840043,0.44771469,0.01352855,2.08987220,1.10976759,0.45897016,1.03983939,0.54370002
-5.45972986,3.48396440,0.00837861,0.45022814,0.01393203,2.10055994,1.11926226,0.46501930,1.03808951,0.54636455
-5.45372686,3.49015177,0.00834545,0.45164686,0.01434414,2.10018204,1.12248990,0.46957005,1.03164215,0.54678559
-5.44772386,3.48088538,0.00829514,0.45210231,0.01476635,2.08873434,1.11940655,0.47251999,1.02069339,0.54505339
-5.44172086,3.45660639,0.00822277,0.45173391,0.01519963,2.06643883,1.11009692,0.47380111,1.00552503,0.54129454
-5.43571786,3.41802909,0.00812444,0.45068207,0.01564437,2.03373336,1.09477037,0.47338022,0.98649335,0.53566586
-5.42971486,3.36610946,0.00799733,0.44908154,0.01610020,1.99125437,1.07375283,0.47125819,0.96401599,0.52834767
-5.42371186,3.30200755,0.00783973,0.44705566,0.01656596,1.93981340,1.04747499,0.46746822,0.93855749,0.51953674
-5.41770885,3.22704536,0.00765105,0.44471159,0.01703969,1.88036861,1.01645738,0.46207331,0.91061427,0.50943918
-5.41170585,3.14266250,0.00743174,0.44213697,0.01751864,1.81399271,0.98129297,0.45516301,0.88069966,0.49826376
-5.40570285,3.05037147,0.00718326,0.43939800,0.01799932,1.74183872,0.94262821,0.44684986,0.84932964,0.48621588
-5.39969985,2.95171473,0.00690792,0.43653901,0.01847769,1.66510507,0.90114324,0.43726542,0.81700991,0.47349242
-5.39369685,2.84822510,0.00660878,0.43358364,0.01894927,1.58500147,0.85753214,0.42655636,0.78422457,0.46027772
-5.38769385,2.74139092,0.00628949,0.43053726,0.01940933,1.50271699,0.81248404,0.41488057,0.75142706,0.44674076
-5.38169085,2.63262702,0.00595415,0.42739070,0.01985318,1.41939132,0.76666579,0.40240349,0.71903317,0.43303346
-5.37568784,2.52325210,0.00560715,0.42412475,0.02027634,1.33609022,0.72070671,0.38929471,0.68741658,0.41929026
-5.36968484,2.41447265,0.00525302,0.42071534,0.02067476,1.25378577,0.67518590,0.37572494,0.65690651,0.40562870
-5.36368184,2.30737332,0.00489630,0.41713885,0.02104509,1.17334179,0.63062251,0.36186335,0.62778761,0.39215082
-5.35767884,2.20291317,0.00454138,0.41337736,0.02138479,1.09550448,0.58746886,0.34787528,0.60030148,0.37894529
-5.35167584,2.10192693,0.00419243,0.40942336,0.02169233,1.02089808,0.54610663,0.33392019,0.57464976,0.36608987
-5.34567284,2.00513030,0.00385330,0.40528376,0.02196720,0.95002524,0.50684578,0.32015000,0.55099803,0.35365409
-5.33966983,1.91312821,0.00352745,0.40098275,0.02221001,0.88327136,0.46992601,0.30670759,0.52948048,0.34170174
-5.33366683,1.82642476,0.00321790,0.39656354,0.02242237,0.82091237,0.43552037,0.29372548,0.51020451,0.33029319
-5.32766383,1.74543395,0.00292719,0.39208867,0.02260688,0.76312504,0.40374060,0.28132463,0.49325523,0.31948708
-5.32166083,1.67049003,0.00265743,0.38763905,0.02276690,0.70999902,0.37464373,0.26961341,0.47869928,0.30934150
-5.31565783,1.60185699,0.00241025,0.38331161,0.02290641,0.66154996,0.34823946,0.25868653,0.46658797,0.29991446
-5.30965483,1.53973636,0.00218684,0.37921592,0.02302973,0.61773285,0.32449798,0.24862423,0.45695939,0.29126368
-5.30365183,1.48427335,0.00198804,0.37546979,0.02314129,0.57845503,0.30335774,0.23949147,0.44983968,0.28344567
-5.29764882,1.43556119,0.00181429,0.37219427,0.02324538,0.54358846,0.28473299,0.23133738,0.44524331,0.27651440
-5.29164582,1.39364379,0.00166579,0.36950831,0.02334586,0.51298071,0.26852063,0.22419487,0.44317281,0.27051942
-5.28564282,1.35851730,0.00154246,0.36752346,0.02344599,0.48646462,0.25460647,0.21808061,0.44361789,0.26550385
-5.27963982,1.33013097,0.00144407,0.36633894,0.02354822,0.46386634,0.24287052,0.21299523,0.44655452,0.26150234
-5.27363682,1.30838787,0.00137024,0.36603747,0.02365407,0.44501189,0.23319150,0.20892401,0.45194405,0.25853910
-5.26763382,1.29314622,0.00132052,0.36668203,0.02376411,0.42973206,0.22545042,0.20583790,0.45973290,0.25662639
-5.26163082,1.28422159,0.00129443,0.36831392,0.02387789,0.41786600,0.21953331,0.20369493,0.46985292,0.25576343
-5.25562781,1.28139061,0.00129147,0.37095222,0.02399410,0.40926344,0.21533323,0.20244207,0.48222275,0.25593598
-5.24962481,1.28439628,0.00131115,0.37459476,0.02411060,0.40378571,0.21275159,0.20201733,0.49675029,0.25711662
-5.24362181,1.29295498,0.00135303,0.37922047,0.02422471,0.40130583,0.21169879,0.20235209,0.51333633,0.25926570
-5.23761881,1.30676508,0.00141667,0.38479324,0.02433335,0.40170761,0.21209446,0.20337364,0.53187932,0.26233308
-5.23161581,1.32551667,0.00150167,0.39126682,0.02443329,0.40488401,0.21386712,0.20500767,0.55228104,0.26626043
-5.22561281,1.34890214,0.00160760,0.39859068,0.02452143,0.41073483,0.21695352,0.20718065,0.57445302,0.27098402
-5.21960980,1.37662682,0.00173402,0.40671640,0.02459500,0.41916377,0.22129762,0.20982204,0.59832327,0.27643791
-5.21360680,1.40841911,0.00188039,0.41560429,0.02465174,0.43007512,0.22684919,0.21286606,0.62384302,0.28255719
-5.20760380,1.44403941,0.00204607,0.42522970,0.02469010,0.44337000,0.23356228,0.21625311,0.65099291,0.28928125
-5.20160080,1.48328728,0.00223024,0.43558881,0.02470933,0.45894253,0.24139340,0.21993070,0.67978831,0.29655675
-5.19559780,1.52600622,0.00243188,0.44670333,0.02470946,0.47667595,0.25029957,0.22385376,0.71028325,0.30434025
-5.18959480,1.57208588,0.00264970,0.45862392,0.02469137,0.49643890,0.26023639,0.22798457,0.74257266,0.31260015
-5.18359180,1.62146138,0.00288212,0.47143206,0.02465661,0.51808229,0.27115607,0.23229217,0.77679250,0.32131801
-5.17758879,1.67410993,0.00312726,0.48524013,0.02460734,0.54143673,0.28300570,0.23675141,0.81311777,0.33048908
-5.17158579,1.73004488,0.00338288,0.50018964,0.02454611,0.56631108,0.29572575,0.24134175,0.85175809,0.34012207
-5.16558279,1.78930761,0.00364643,0.51644770,0.02447569,0.59249213,0.30924903,0.24604590,0.89295106,0.35023817
-5.15957979,1.85195800,0.00391504,0.53420179,0.02439880,0.61974567,0.32350010,0.25084859,0.93695341,0.36086930
-5.15357679,1.91806379,0.00418556,0.55365299,0.02431799,0.64781924,0.33839537,0.25573535,0.98403025,0.37205591
-5.14757379,1.98768994,0.00445463,0.57500802,0.02423538,0.67644635,0.35384383,0.26069171,1.03444275,0.38384423
-5.14157079,2.06088833,0.00471873,0.59847050,0.02415257,0.70535233,0.36974856,0.26570273,1.08843475,0.39628333
-5.13556778,2.13768861,0.00497425,0.62423157,0.02407046,0.73426164,0.38600885,0.27075300,1.14621870,0.40942202
-5.12956478,2.21809061,0.00521763,0.65246057,0.02398930,0.76290624,0.40252300,0.27582711,1.20796151,0.42330574
-5.12356178,2.30205876,0.00544539,0.68329600,0.02390860,0.79103486,0.41919166,0.28091071,1.27377088,0.43797380
-5.11755878,2.38951858,0.00565428,0.71683717,0.02382720,0.81842259,0.43592148,0.28599181,1.34368265,0.45345671
-5.11155578,2.48035533,0.00584136,0.75313693,0.02374338,0.84488030,0.45262890,0.29106262,1.41764963,0.46977413
-5.10555278,2.57441466,0.00600410,0.79219572,0.02365500,0.87026350,0.46924390,0.29612143,1.49553251,0.48693311
-5.09954977,2.67150496,0.00614041,0.83395715,0.02355959,0.89447989,0.48571341,0.30117464,1.57709312,0.50492693
-5.09354677,2.77140089,0.00624875,0.87830532,0.02345456,0.91749524,0.50200415,0.30623870,1.66199050,0.52373436
-5.08754377,2.87384785,0.00632814,0.92506387,0.02333736,0.93933727,0.51810469,0.31134175,1.74977997,0.54331937
-5.08154077,2.97856662,0.00637818,0.97399684,0.02320561,0.96009699,0.53402652,0.31652487,1.83991532,0.56363129
-5.07553777,3.08525789,0.00639907,1.02481113,0.02305723,0.97992746,0.54980406,0.32184282,1.93175430,0.58460520
-5.06953477,3.19360616,0.00639154,1.07716062,0.02289056,0.99903996,0.56549340,0.32736412,2.02456727,0.60616266
-5.06353177,3.30328272,0.00635685,1.13065160,0.02270441,1.01769743,0.58116990,0.33317047,2.11754882,0.62821254
-5.05752876,3.41394749,0.00629668,1.18484938,0.02249808,1.03620573,0.59692456,0.33935546,2.20983222,0.65065196
-5.05152576,3.52524964,0.00621312,1.23928584,0.02227139,1.05490272,0.61285944,0.34602254,2.30050629,0.67336729
-5.04552276,3.63682701,0.00610851,1.29346764,0.02202465,1.07414593,0.62908220,0.35328240,2.38863418,0.69623516
-5.03951976,3.74830453,0.00598541,1.34688489,0.02175861,1.09429902,0.64569998,0.36124981,2.47327366,0.71912341
-5.03351676,3.85929190,0.00584649,1.39901996,0.02147435,1.11571796,0.66281302,0.37004001,2.55349822,0.74189203
-5.02751376,3.96938090,0.00569443,1.44935644,0.02117330,1.13873712,0.68050822,0.37976481,2.62841848,0.76439409
-5.02151076,4.07814262,0.00553186,1.49738776,0.02085706,1.16365615,0.69885299,0.39052859,2.69720315,0.78647672
-5.01550775,4.18512530,0.00536131,1.54262568,0.02052741,1.19072791,0.71788966,0.40242422,2.75909902,0.80798214
-5.00950475,4.28985285,0.00518510,1.58460822,0.02018623,1.22014815,0.73763085,0.41552928,2.81344927,0.82874878
-5.00350175,4.39182482,0.00500536,1.62290725,0.01983540,1.25204700,0.75805587,0.42990245,2.85970971,0.84861267
-4.99749875,4.49051793,0.00482397,1.65713545,0.01947684,1.28648279,0.77910853,0.44558042,2.89746235,0.86740899
-4.99149575,4.58538944,0.00464257,1.68695273,0.01911244,1.32343823,0.80069638,0.46257525,2.92642606,0.88497394
-4.98549275,4.67588266,0.00446254,1.71207216,0.01874406,1.36281905,0.82269154,0.48087243,2.94646396,0.90114694
-4.97948974,4.76143460,0.00428506,1.73226521,0.01837357,1.40445506,0.84493304,0.50042948,2.95758755,0.91577312
-4.97348674,4.84148563,0.00411106,1.74736640,0.01800281,1.44810361,0.86723075,0.52117540,2.95995735,0.92870615
-4.96748374,4.91549105,0.00394132,1.75727733,0.01763363,1.49345515,0.88937066,0.54301071,2.95388030,0.93981137
-4.96148074,4.98293428,0.00377651,1.76196988,0.01726795,1.54014070,0.91112128,0.56580824,2.93980404,0.94896908
-4.95547774,5.04334117,0.00361716,1.76148869,0.01690772,1.58774105,0.93224110,0.58941459,2.91830814,0.95607799
-4.94947474,5.09629482,0.00346378,1.75595256,0.01655496,1.63579718,0.95248663,0.61365226,2.89009280,0.96105863
-4.94347174,5.14145049,0.00331685,1.74555483,0.01621180,1.68382172,0.97162074,0.63832228,2.85596511,0.96385660
-4.93746873,5.17854965,0.00317688,1.73056241,0.01588043,1.73131100,0.98942101,0.66320743,2.81682326,0.96444552
-4.93146573,5.20743250,0.00304442,1.71131344,0.01556317,1.77775733,1.00568762,0.68807583,2.77363905,0.96282945
-4.92546273,5.22804830,0.00292012,1.68821325,0.01526239,1.82266118,1.02025053,0.71268492,2.72743886,0.95904470
-4.91945973,5.24046262,0.00280469,1.66172871,0.01498050,1.86554282,1.03297554,0.73678568,2.67928357,0.95316077
-4.91345673,5.24486109,0.00269896,1.63238072,0.01471999,1.90595320,1.04376900,0.76012704,2.63024755,0.94528040
-4.90745373,5.24154896,0.00260386,1.60073489,0.01448329,1.94348361,1.05258090,0.78246036,2.58139710,0.93553851
-4.90145073,5.23094639,0.00252040,1.56739056,0.01427279,1.97777398,1.05940617,0.80354390,2.53376867,0.92410006
-4.89544772,5.21357909,0.00244968,1.53296821,0.01409077,2.00851953,1.06428420,0.82314724,2.48834726,0.91115689
-4.88944472,5.19006474,0.00239284,1.49809562,0.01393933,2.03547561,1.06729646,0.84105539,2.44604526,0.89692332
-4.88344172,5.16109529,0.00235103,1.46339310,0.01382034,2.05846068,1.06856240,0.85707279,2.40768245,0.88163104
-4.87743872,5.12741598,0.00232538,1.42945822,0.01373535,2.07735727,1.06823378,0.87102683,2.37396742,0.86552304
-4.87143572,5.08980170,0.00231695,1.39685068,0.01368553,2.09211115,1.06648767,0.88277105,2.34548121,0.84884709
-4.86543272,5.04903188,0.00232670,1.36607764,0.01367160,2.10272865,1.06351855,0.89218771,2.32266360,0.83184882
-4.85942971,5.00586489,0.00235537,1.33758040,0.01369376,2.10927240,1.05952971,0.89918995,2.30580267,0.81476486
-4.85342671,4.96101319,0.00240354,1.31172278,0.01375166,2.11185563,1.05472454,0.90372325,2.29502828,0.79781616
-4.84742371,4.91512050,0.00247146,1.28878176,0.01384432,2.11063545,1.04929798,0.90576621,2.29030977,0.78120185
-4.84142071,4.86874184,0.00255907,1.26894093,0.01397014,2.10580524,1.04342864,0.90533071,2.29145836,0.76509392
-4.83541771,4.82232774,0.00266597,1.25228694,0.01412687,2.09758659,1.03727189,0.90246133,2.29813428,0.74963295
-4.82941471,4.77621304,0.00279132,1.23880923,0.01431164,2.08622105,1.03095426,0.89723406,2.30985878,0.73492496
-4.82341171,4.73061093,0.00293386,1.22840309,0.01452100,2.07196210,1.02456934,0.88975428,2.32603054,0.72103965
-4.81740870,4.68561243,0.00309190,1.22087585,0.01475098,2.05506741,1.01817541,0.88015418,2.34594619,0.70801000
-4.81140570,4.64119116,0.00326330,1.21595612,0.01499721,2.03579193,1.01179481,0.86858946,2.36882412,0.69583323
-4.80540270,4.59721307,0.00344549,1.21330540,0.01525496,2.01438174,1.00541495,0.85523567,2.39383071,0.68447304
-4.79939970,4.55345046,0.00363552,1.21253186,0.01551935,1.99106903,0.99899103,0.84028402,2.42010783,0.67386297
-4.79339670,4.50959948,0.00383009,1.21320533,0.01578543,1.96606816,0.99245003,0.82393697,2.44680054,0.66391086
-4.78739370,4.46530009,0.00402562,1.21487309,0.01604835,1.93957298,0.98569594,0.80640367,2.47308363,0.65450383
-4.78139070,4.42015745,0.00421832,1.21707569,0.01630350,1.91175531,0.97861572,0.78789545,2.49818594,0.64551401
-4.77538769,4.37376359,0.00440430,1.21936201,0.01654659,1.88276467,0.97108584,0.76862139,2.52141125,0.63680429
-4.76938469,4.32571835,0.00457965,1.22130314,0.01677385,1.85272901,0.96297891,0.74878431,2.54215489,0.62823421
-4.76338169,4.27564864,0.00474056,1.22250440,0.01698204,1.82175660,0.95417017,0.72857721,2.55991549,0.61966554
-4.75737869,4.22322538,0.00488342,1.22261523,0.01716855,1.78993862,0.94454353,0.70818022,2.57430124,0.61096740
-4.75137569,4.16817732,0.00500493,1.22133653,0.01733138,1.75735259,0.93399687,0.68775839,2.58503092,0.60202082
-4.74537269,4.11030166,0.00510220,1.21842554,0.01746921,1.72406632,0.92244650,0.66746010,2.59192964,0.59272248
-4.73936968,4.04947119,0.00517282,1.21369806,0.01758129,1.69014214,0.90983051,0.64741636,2.59492014,0.58298770
-4.73336668,3.98563806,0.00521496,1.20702836,0.01766740,1.65564143,0.89611110,0.62774085,2.59401023,0.57275251
-4.72736368,3.91883452,0.00522742,1.19834699,0.01772774,1.62062902,0.88127580,0.60853071,2.58927766,0.56197489
-4.72136068,3.84917098,0.00520965,1.18763682,0.01776287,1.58517741,0.86533761,0.58986802,2.58085343,0.55063520
-4.71535768,3.77683193,0.00516175,1.17492790,0.01777353,1.54937057,0.84833422,0.57182172,2.56890498,0.53873590
-4.70935468,3.70207037,0.00508449,1.16029143,0.01776055,1.51330720,0.83032645,0.55445001,2.55362036,0.52630058
-4.70335168,3.62520116,0.00497928,1.14383354,0.01772475,1.47710324,0.81139602,0.53780291,2.53519464,0.51337254
-4.69734867,3.54659410,0.00484805,1.12568911,0.01766686,1.44089354,0.79164287,0.52192487,2.51381951,0.50001290
-4.69134567,3.46666697,0.00469325,1.10601618,0.01758743,1.40483256,0.77118218,0.50685724,2.48967678,0.48629852
-4.68534267,3.38587906,0.00451772,1.08499123,0.01748683,1.36909414,0.75014130,0.49264042,2.46293617,0.47231969
-4.67933967,3.30472541,0.00432460,1.06280550,0.01736524,1.33387024,0.72865671,0.47931558,2.43375760,0.45817780
-4.67333667,3.22373182,0.00411723,1.03966247,0.01722269,1.29936865,0.70687109,0.46692574,2.40229772,0.44398310
-4.66733367,3.14345075,0.00389905,1.01577657,0.01705917,1.26580982,0.68493076,0.45551629,2.36872006,0.42985242
-4.66133067,3.06445788,0.00367345,0.99137292,0.01687474,1.23342297,0.66298334,0.44513470,2.33320821,0.41590723
-4.65532766,2.98734908,0.00344376,0.96668795,0.01666963,1.20244140,0.64117578,0.43582962,2.29598070,0.40227172
-4.64932466,2.91273763,0.00321307,0.94197058,0.01644446,1.17309740,0.61965282,0.42764927,2.25730665,0.38907115
-4.64332166,2.84125117,0.00298423,0.91748373,0.01620036,1.14561687,0.59855567,0.42063926,2.21752076,0.37643033
-4.63731866,2.77352806,0.00275977,0.89350566,0.01593917,1.12021382,0.57802105,0.41483998,2.17703635,0.36447228
