energy_ev,total_up,As_p_up,As_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-5.39969985,0.74368414,0.01323789,0.00000000,0.10059308,0.58221671,0.16653562,0.00000000
-5.39369685,0.73719859,0.01445685,0.00000000,0.10027864,0.57824123,0.15999502,0.00000000
-5.38769385,0.73489645,0.01603049,0.00000000,0.10071714,0.57741321,0.15412123,0.00000000
-5.38169085,0.73661913,0.01794796,0.00000000,0.10185562,0.57962676,0.14891672,0.00000000
-5.37568784,0.74218065,0.02019702,0.00000000,0.10364214,0.58475111,0.14437960,0.00000000
-5.36968484,0.75135970,0.02276313,0.00000000,0.10602308,0.59262520,0.14050231,0.00000000
-5.36368184,0.76389295,0.02562841,0.00000000,0.10894077,0.60305309,0.13727041,0.00000000
-5.35767884,0.77947029,0.02877082,0.00000000,0.11233145,0.61580106,0.13466138,0.00000000
-5.35167584,0.79773254,0.03216334,0.00000000,0.11612390,0.63059645,0.13264368,0.00000000
-5.34567284,0.81827195,0.03577347,0.00000000,0.12023863,0.64712879,0.13117610,0.00000000
-5.33966983,0.84063576,0.03956291,0.00000000,0.12458776,0.66505317,0.13020751,0.00000000
-5.33366683,0.86433282,0.04348747,0.00000000,0.12907564,0.68399588,0.12967703,0.00000000
-5.32766383,0.88884306,0.04749741,0.00000000,0.13360012,0.70356224,0.12951470,0.00000000
-5.32166083,0.91362945,0.05153793,0.00000000,0.13805439,0.72334621,0.12964264,0.00000000
-5.31565783,0.93815189,0.05555007,0.00000000,0.14232939,0.74294133,0.12997666,0.00000000
-5.30965483,0.96188235,0.05947192,0.00000000,0.14631661,0.76195249,0.13042837,0.00000000
-5.30365183,0.98432047,0.06323996,0.00000000,0.14991105,0.78000790,0.13090754,0.00000000
-5.29764882,1.00500872,0.06679076,0.00000000,0.15301442,0.79677055,0.13132482,0.00000000
-5.29164582,1.02354642,0.07006270,0.00000000,0.15553814,0.81194858,0.13159449,0.00000000
-5.28564282,1.03960177,0.07299789,0.00000000,0.15740629,0.82530392,0.13163738,0.00000000
-5.27963982,1.05292120,0.07554392,0.00000000,0.15855804,0.83665882,0.13138353,0.00000000
-5.27363682,1.06333572,0.07765570,0.00000000,0.15894980,0.84589980,0.13077479,0.00000000
-5.26763382,1.07076381,0.07929702,0.00000000,0.15855671,0.85297892,0.12976702,0.00000000
-5.26163082,1.07521089,0.08044194,0.00000000,0.15737361,0.85791233,0.12833188,0.00000000
-5.25562781,1.07676542,0.08107580,0.00000000,0.15541530,0.86077622,0.12645827,0.00000000
-5.24962481,1.07559212,0.08119603,0.00000000,0.15271627,0.86170064,0.12415315,0.00000000
-5.24362181,1.07192273,0.08081247,0.00000000,0.14932984,0.86086145,0.12144199,0.00000000
-5.23761881,1.06604510,0.07994738,0.00000000,0.14532675,0.85847126,0.11836863,0.00000000
-5.23161581,1.05829124,0.07863506,0.00000000,0.14079339,0.85476967,0.11499480,0.00000000
-5.22561281,1.04902539,0.07692116,0.00000000,0.13582970,0.85001386,0.11139921,0.00000000
-5.21960980,1.03863262,0.07486167,0.00000000,0.13054689,0.84446983,0.10767632,0.00000000
-5.21360680,1.02750891,0.07252168,0.00000000,0.12506511,0.83840510,0.10393491,0.00000000
-5.20760380,1.01605304,0.06997398,0.00000000,0.11951106,0.83208307,0.10029642,0.00000000
-5.20160080,1.00466086,0.06729751,0.00000000,0.11401581,0.82575951,0.09689318,0.00000000
-5.19559780,0.99372192,0.06457581,0.00000000,0.10871282,0.81968116,0.09386663,0.00000000
-5.18959480,0.98361849,0.06189536,0.00000000,0.10373604,0.81408631,0.09136534,0.00000000
-5.18359180,0.97472659,0.05934411,0.00000000,0.09921847,0.80920712,0.08954312,0.00000000
-5.17758879,0.96741854,0.05700997,0.00000000,0.09529077,0.80527317,0.08855694,0.00000000
-5.17158579,0.96206632,0.05497940,0.00000000,0.09208015,0.80251571,0.08856481,0.00000000
-5.16558279,0.95904502,0.05333616,0.00000000,0.08970937,0.80117185,0.08972343,0.00000000
-5.15957979,0.95873543,0.05216002,0.00000000,0.08829575,0.80148805,0.09218562,0.00000000
-5.15357679,0.96152508,0.05152567,0.00000000,0.08795026,0.80372220,0.09609754,0.00000000
-5.14757379,0.96780694,0.05150151,0.00000000,0.08877633,0.80814377,0.10159545,0.00000000
-5.14157079,0.97797531,0.05214858,0.00000000,0.09086860,0.81503152,0.10880223,0.00000000
-5.13556778,0.99241857,0.05351939,0.00000000,0.09431133,0.82466856,0.11782349,0.00000000
-5.12956478,1.01150870,0.05565675,0.00000000,0.09917663,0.83733472,0.12874337,0.00000000
-5.12356178,1.03558794,0.05859254,0.00000000,0.10552228,0.85329650,0.14162022,0.00000000
-5.11755878,1.06495298,0.06234651,0.00000000,0.11338944,0.87279493,0.15648200,0.00000000
-5.11155578,1.09983759,0.06692508,0.00000000,0.12280012,0.89603211,0.17332202,0.00000000
-5.10555278,1.14039468,0.07232014,0.00000000,0.13375460,0.92315720,0.19209474,0.00000000
-5.09954977,1.18667901,0.07850808,0.00000000,0.14622900,0.95425282,0.21271230,0.00000000
-5.09354677,1.23863171,0.08544892,0.00000000,0.16017300,0.98932287,0.23504178,0.00000000
-5.08754377,1.29606802,0.09308583,0.00000000,0.17550813,1.02828272,0.25890351,0.00000000
-5.08154077,1.35866928,0.10134491,0.00000000,0.19212653,1.07095272,0.28407073,0.00000000
-5.07553777,1.42598013,0.11013555,0.00000000,0.20989059,1.11705573,0.31027080,0.00000000
-5.06953477,1.49741169,0.11935119,0.00000000,0.22863350,1.16621912,0.33718804,0.00000000
-5.06353177,1.57225094,0.12887073,0.00000000,0.24816077,1.21798151,0.36446835,0.00000000
-5.05752876,1.64967634,0.13856051,0.00000000,0.26825293,1.27180419,0.39172563,0.00000000
-5.05152576,1.72877913,0.14827685,0.00000000,0.28866920,1.32708671,0.41854984,0.00000000
-5.04552276,1.80858968,0.15786916,0.00000000,0.30915232,1.38318614,0.44451659,0.00000000
-5.03951976,1.88810744,0.16718351,0.00000000,0.32943412,1.43943883,0.46919793,0.00000000
-5.03351676,1.96633320,0.17606654,0.00000000,0.34924196,1.49518362,0.49217399,0.00000000
-5.02751376,2.04230203,0.18436959,0.00000000,0.36830553,1.54978529,0.51304504,0.00000000
-5.02151076,2.11511500,0.19195295,0.00000000,0.38636392,1.60265672,0.53144346,0.00000000
-5.01550775,2.18396809,0.19868988,0.00000000,0.40317261,1.65327863,0.54704521,0.00000000
-5.00950475,2.24817669,0.20447052,0.00000000,0.41851004,1.70121577,0.55958018,0.00000000
-5.00350175,2.30719442,0.20920517,0.00000000,0.43218355,1.74612848,0.56884104,0.00000000
-4.99749875,2.36062525,0.21282708,0.00000000,0.44403438,1.78777917,0.57469011,0.00000000
-4.99149575,2.40822842,0.21529449,0.00000000,0.45394157,1.82603329,0.57706411,0.00000000
-4.98549275,2.44991603,0.21659185,0.00000000,0.46182454,1.86085497,0.57597629,0.00000000
-4.97948974,2.48574383,0.21673013,0.00000000,0.46764438,1.89229760,0.57151611,0.00000000
-4.97348674,2.51589578,0.21574629,0.00000000,0.47140375,1.92049037,0.56384638,0.00000000
-4.96748374,2.54066383,0.21370193,0.00000000,0.47314550,1.94562151,0.55319803,0.00000000
-4.96148074,2.56042427,0.21068110,0.00000000,0.47295014,1.96791969,0.53986269,0.00000000
-4.95547774,2.57561237,0.20678750,0.00000000,0.47093232,1.98763487,0.52418358,0.00000000
-4.94947474,2.58669701,0.20214110,0.00000000,0.46723650,2.00501999,0.50654503,0.00000000
-4.94347174,2.59415706,0.19687448,0.00000000,0.46203221,2.02031477,0.48736106,0.00000000
-4.93746873,2.59846089,0.19112886,0.00000000,0.45550886,2.03373273,0.46706363,0.00000000
-4.93146573,2.60005027,0.18505015,0.00000000,0.44787063,2.04545238,0.44609083,0.00000000
-4.92546273,2.59932939,0.17878504,0.00000000,0.43933134,2.05561292,0.42487569,0.00000000
-4.91945973,2.59665953,0.17247741,0.00000000,0.43010972,2.06431476,0.40383570,0.00000000
-4.91345673,2.59235913,0.16626495,0.00000000,0.42042498,2.07162466,0.38336357,0.00000000
-4.90745373,2.58670885,0.16027632,0.00000000,0.41049287,2.07758476,0.36381932,0.00000000
-4.90145073,2.57996068,0.15462870,0.00000000,0.40052213,2.08222473,0.34552383,0.00000000
-4.89544772,2.57234988,0.14942581,0.00000000,0.39071145,2.08557597,0.32875395,0.00000000
-4.88944472,2.56410827,0.14475643,0.00000000,0.38124675,2.08768633,0.31373911,0.00000000
-4.88344172,2.55547739,0.14069338,0.00000000,0.37229877,2.08863417,0.30065928,0.00000000
-4.87743872,2.54671987,0.13729284,0.00000000,0.36402090,2.08854037,0.28964429,0.00000000
-4.87143572,2.53812783,0.13459407,0.00000000,0.35654723,2.08757699,0.28077422,0.00000000
-4.86543272,2.53002686,0.13261942,0.00000000,0.34999064,2.08597171,0.27408071,0.00000000
-4.85942971,2.52277512,0.13137461,0.00000000,0.34444110,2.08400727,0.26954906,0.00000000
-4.85342671,2.51675682,0.13084921,0.00000000,0.33996405,2.08201562,0.26712103,0.00000000
-4.84742371,2.51237037,0.13101726,0.00000000,0.33659900,2.08036680,0.26669798,0.00000000
-4.84142071,2.51001150,0.13183817,0.00000000,0.33435837,2.07945298,0.26814457,0.00000000
-4.83541771,2.51005235,0.13325770,0.00000000,0.33322675,2.07966843,0.27129267,0.00000000
-4.82941471,2.51281770,0.13520912,0.00000000,0.33316052,2.08138659,0.27594557,0.00000000
-4.82341171,2.51855982,0.13761456,0.00000000,0.33408820,2.08493551,0.28188250,0.00000000
-4.81740870,2.52743380,0.14038653,0.00000000,0.33591133,2.09057325,0.28886327,0.00000000
-4.81140570,2.53947484,0.14342965,0.00000000,0.33850616,2.09846483,0.29663318,0.00000000
-4.80540270,2.55457947,0.14664253,0.00000000,0.34172611,2.10866220,0.30492804,0.00000000
-4.79939970,2.57249206,0.14991986,0.00000000,0.34540502,2.12108876,0.31347939,0.00000000
-4.79339670,2.59279795,0.15315459,0.00000000,0.34936105,2.13552962,0.32201975,0.00000000
-4.78739370,2.61492403,0.15624032,0.00000000,0.35340129,2.15162844,0.33028781,0.00000000
-4.78139070,2.63814748,0.15907362,0.00000000,0.35732683,2.16889148,0.33803358,0.00000000
-4.77538769,2.66161239,0.16155646,0.00000000,0.36093818,2.18669895,0.34502327,0.00000000
-4.76938469,2.68435419,0.16359852,0.00000000,0.36404084,2.20432347,0.35104385,0.00000000
-4.76338169,2.70533077,0.16511929,0.00000000,0.36645077,2.22095490,0.35590706,0.00000000
-4.75737869,2.72345921,0.16605011,0.00000000,0.36799972,2.23573061,0.35945293,0.00000000
-4.75137569,2.73765641,0.16633574,0.00000000,0.36853995,2.24776975,0.36155254,0.00000000
-4.74537269,2.74688195,0.16593570,0.00000000,0.36794850,2.25621004,0.36211004,0.00000000
-4.73936968,2.75018104,0.16482522,0.00000000,0.36613057,2.26024522,0.36106381,0.00000000
-4.73336668,2.74672565,0.16299567,0.00000000,0.36302211,2.25916152,0.35838683,0.00000000
-4.72736368,2.73585191,0.16045470,0.00000000,0.35859146,2.25237125,0.35408619,0.00000000
-4.72136068,2.71709191,0.15722583,0.00000000,0.35284005,2.23944194,0.34820182,0.00000000
-4.71535768,2.69019850,0.15334773,0.00000000,0.34580213,2.22011963,0.34080455,0.00000000
-4.70935468,2.65516192,0.14887309,0.00000000,0.33754371,2.19434522,0.33199349,0.00000000
-4.70335168,2.61221741,0.14386717,0.00000000,0.32816059,2.16226299,0.32189301,0.00000000
-4.69734867,2.56184362,0.13840620,0.00000000,0.31777585,2.12422104,0.31064929,0.00000000
-4.69134567,2.50475185,0.13257544,0.00000000,0.30653667,2.08076361,0.29842661,0.00000000
-4.68534267,2.44186660,0.12646732,0.00000000,0.29461079,2.03261572,0.28540361,0.00000000
-4.67933967,2.37429860,0.12017935,0.00000000,0.28218272,1.98066086,0.27176944,0.00000000
-4.67333667,2.30331129,0.11381219,0.00000000,0.26944979,1.92591280,0.25772006,0.00000000
-4.66733367,2.23028244,0.10746773,0.00000000,0.25661810,1.86948302,0.24345469,0.00000000
-4.66133067,2.15666267,0.10124725,0.00000000,0.24389864,1.81254498,0.22917247,0.00000000
-4.65532766,2.08393231,0.09524981,0.00000000,0.23150349,1.75629710,0.21506943,0.00000000
-4.64932466,2.01355874,0.08957072,0.00000000,0.21964228,1.70192582,0.20133563,0.00000000
-4.64332166,1.94695547,0.08430016,0.00000000,0.20851876,1.65057032,0.18815268,0.00000000
-4.63731866,1.88544456,0.07952206,0.00000000,0.19832769,1.60329022,0.17569145,0.00000000
-4.63131566,1.83022354,0.07531297,0.00000000,0.18925196,1.56103730,0.16411004,0.00000000
-4.62531266,1.78233757,0.07174119,0.00000000,0.18145979,1.52463208,0.15355195,0.00000000
-4.61930965,1.74265745,0.06886588,0.00000000,0.17510217,1.49474578,0.14414434,0.00000000
-4.61330665,1.71186370,0.06673631,0.00000000,0.17031039,1.47188789,0.13599657,0.00000000
-4.60730365,1.69043656,0.06539112,0.00000000,0.16719362,1.45639915,0.12919870,0.00000000
-4.60130065,1.67865154,0.06485762,0.00000000,0.16583658,1.44844984,0.12382015,0.00000000
-4.59529765,1.67658006,0.06515112,0.00000000,0.16629725,1.44804252,0.11990851,0.00000000
-4.58929465,1.68409436,0.06627429,0.00000000,0.16860473,1.45501890,0.11748838,0.00000000
-4.58329165,1.70087607,0.06821655,0.00000000,0.17275713,1.46906974,0.11656041,0.00000000
-4.57728864,1.72642753,0.07095362,0.00000000,0.17871979,1.48974725,0.11710058,0.00000000
-4.57128564,1.76008538,0.07444709,0.00000000,0.18642381,1.51647917,0.11905967,0.00000000
-4.56528264,1.80103574,0.07864422,0.00000000,0.19576500,1.54858389,0.12236315,0.00000000
-4.55927964,1.84833067,0.08347804,0.00000000,0.20660353,1.58528617,0.12691148,0.00000000
-4.55327664,1.90090562,0.08886765,0.00000000,0.21876429,1.62573305,0.13258088,0.00000000
-4.54727364,1.95759779,0.09471892,0.00000000,0.23203818,1.66900987,0.13922473,0.00000000
-4.54127064,2.01716551,0.10092562,0.00000000,0.24618439,1.71415619,0.14667557,0.00000000
-4.53526763,2.07830869,0.10737098,0.00000000,0.26093390,1.76018186,0.15474778,0.00000000
-4.52926463,2.13969045,0.11392969,0.00000000,0.27599397,1.80608311,0.16324093,0.00000000
-4.52326163,2.19996010,0.12047031,0.00000000,0.29105393,1.85085898,0.17194377,0.00000000
-4.51725863,2.25777735,0.12685818,0.00000000,0.30579186,1.89352807,0.18063879,0.00000000
-4.51125563,2.31183774,0.13295858,0.00000000,0.31988221,1.93314559,0.18910723,0.00000000
-4.50525263,2.36089874,0.13864018,0.00000000,0.33300415,1.96882065,0.19713440,0.00000000
-4.49924962,2.40380622,0.14377856,0.00000000,0.34485012,1.99973350,0.20451519,0.00000000
-4.49324662,2.43952037,0.14825986,0.00000000,0.35513463,2.02515233,0.21105950,0.00000000
-4.48724362,2.46714026,0.15198408,0.00000000,0.36360260,2.04444908,0.21659733,0.00000000
-4.48124062,2.48592612,0.15486822,0.00000000,0.37003709,2.05711373,0.22098350,0.00000000
-4.47523762,2.49531820,0.15684891,0.00000000,0.37426597,2.06276632,0.22410162,0.00000000
-4.46923462,2.49495128,0.15788446,0.00000000,0.37616726,2.06116607,0.22586715,0.00000000
-4.46323162,2.48466396,0.15795616,0.00000000,0.37567283,2.05221703,0.22622951,0.00000000
-4.45722861,2.46450203,0.15706888,0.00000000,0.37277026,2.03596973,0.22517300,0.00000000
-4.45122561,2.43471544,0.15525078,0.00000000,0.36750284,2.01261859,0.22271660,0.00000000
-4.44522261,2.39574890,0.15255222,0.00000000,0.35996755,1.98249482,0.21891254,0.00000000
-4.43921961,2.34822607,0.14904386,0.00000000,0.35031126,1.94605512,0.21384379,0.00000000
-4.43321661,2.29292802,0.14481404,0.00000000,0.33872520,1.90386628,0.20762054,0.00000000
-4.42721361,2.23076678,0.13996558,0.00000000,0.32543799,1.85658651,0.20037588,0.00000000
-4.42121061,2.16275493,0.13461208,0.00000000,0.31070768,1.80494388,0.19226078,0.00000000
-4.41520760,2.08997267,0.12887392,0.00000000,0.29481291,1.74971309,0.18343873,0.00000000
-4.40920460,2.01353366,0.12287416,0.00000000,0.27804386,1.69169128,0.17408016,0.00000000
-4.40320160,1.93455106,0.11673446,0.00000000,0.26069318,1.63167408,0.16435693,0.00000000
-4.39719860,1.85410524,0.11057123,0.00000000,0.24304744,1.57043271,0.15443721,0.00000000
-4.39119560,1.77321445,0.10449217,0.00000000,0.22537933,1.50869320,0.14448073,0.00000000
-4.38519260,1.69280947,0.09859332,0.00000000,0.20794091,1.44711842,0.13463476,0.00000000
-4.37918959,1.61371319,0.09295667,0.00000000,0.19095819,1.38629358,0.12503095,0.00000000
-4.37318659,1.53662575,0.08764857,0.00000000,0.17462713,1.32671574,0.11578292,0.00000000
-4.36718359,1.46211553,0.08271878,0.00000000,0.15911114,1.26878744,0.10698492,0.00000000
-4.36118059,1.39061611,0.07820025,0.00000000,0.14454007,1.21281465,0.09871129,0.00000000
-4.35517759,1.32242894,0.07410967,0.00000000,0.13101064,1.15900883,0.09101683,0.00000000
-4.34917459,1.25773139,0.07044858,0.00000000,0.11858810,1.10749296,0.08393801,0.00000000
-4.34317159,1.19658943,0.06720506,0.00000000,0.10730907,1.05831086,0.07749477,0.00000000
-4.33716858,1.13897422,0.06435587,0.00000000,0.09718521,1.01143954,0.07169291,0.00000000
-4.33116558,1.08478178,0.06186897,0.00000000,0.08820757,0.96680373,0.06652689,0.00000000
-4.32516258,1.03385457,0.05970609,0.00000000,0.08035136,0.92429202,0.06198286,0.00000000
-4.31915958,0.98600430,0.05782558,0.00000000,0.07358086,0.88377382,0.05804181,0.00000000
-4.31315658,0.94103471,0.05618502,0.00000000,0.06785428,0.84511659,0.05468267,0.00000000
-4.30715358,0.89876359,0.05474379,0.00000000,0.06312843,0.80820243,0.05188524,0.00000000
