energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,V_p_up,V_d_up
-2.84842421,0.10200249,0.00001238,0.00919178,0.00002396,0.06007526,0.00847213,0.02046188,0.02280650,0.02353633
-2.84242121,0.10077167,0.00001457,0.00820629,0.00002822,0.05385383,0.00772254,0.02066308,0.02087972,0.02725621
-2.83641821,0.10066674,0.00001703,0.00727385,0.00003298,0.04799132,0.00703069,0.02111485,0.01911328,0.03145757
-2.83041521,0.10175522,0.00001977,0.00640107,0.00003828,0.04253073,0.00640262,0.02183040,0.01752327,0.03615371
-2.82441221,0.10407581,0.00002277,0.00559258,0.00004412,0.03750204,0.00584242,0.02281686,0.01612049,0.04134841
-2.81840920,0.10763685,0.00002605,0.00485114,0.00005048,0.03292279,0.00535232,0.02407477,0.01491064,0.04703452
-2.81240620,0.11241549,0.00002958,0.00417780,0.00005734,0.02879912,0.00493283,0.02559781,0.01389450,0.05319263
-2.80640320,0.11835750,0.00003335,0.00357213,0.00006468,0.02512700,0.00458283,0.02737267,0.01306836,0.05979015
-2.80040020,0.12537795,0.00003734,0.00303239,0.00007244,0.02189363,0.00429980,0.02937904,0.01242444,0.06678063
-2.79439720,0.13336257,0.00004149,0.00255579,0.00008056,0.01907894,0.00407999,0.03158984,0.01195143,0.07410369
-2.78839420,0.14217004,0.00004578,0.00213875,0.00008897,0.01665711,0.00391867,0.03397165,0.01163503,0.08168541
-2.78239120,0.15163515,0.00005015,0.00177705,0.00009757,0.01459804,0.00381036,0.03648533,0.01145857,0.08943936
-2.77638819,0.16157275,0.00005454,0.00146614,0.00010626,0.01286877,0.00374905,0.03908688,0.01140360,0.09726821
-2.77038519,0.17178259,0.00005890,0.00120122,0.00011494,0.01143476,0.00372846,0.04172851,0.01145052,0.10506608
-2.76438219,0.18205486,0.00006314,0.00097750,0.00012349,0.01026103,0.00374224,0.04435983,0.01157919,0.11272134
-2.75837919,0.19217642,0.00006720,0.00079025,0.00013180,0.00931316,0.00378423,0.04692937,0.01176949,0.12012009
-2.75237619,0.20193744,0.00007101,0.00063499,0.00013976,0.00855812,0.00384869,0.04938603,0.01200195,0.12715002
-2.74637319,0.21113844,0.00007450,0.00050749,0.00014728,0.00796490,0.00393046,0.05168077,0.01225821,0.13370456
-2.74037019,0.21959730,0.00007760,0.00040389,0.00015425,0.00750510,0.00402518,0.05376825,0.01252157,0.13968727
-2.73436718,0.22715612,0.00008025,0.00032071,0.00016063,0.00715325,0.00412946,0.05560845,0.01277740,0.14501611
-2.72836418,0.23368763,0.00008240,0.00025485,0.00016636,0.00688705,0.00424104,0.05716818,0.01301353,0.14962760
-2.72236118,0.23910088,0.00008400,0.00020364,0.00017144,0.00668757,0.00435887,0.05842244,0.01322056,0.15348047
-2.71635818,0.24334586,0.00008502,0.00016477,0.00017587,0.00653923,0.00448325,0.05935558,0.01339208,0.15655878
-2.71035518,0.24641698,0.00008544,0.00013631,0.00017973,0.00642976,0.00461587,0.05996204,0.01352485,0.15887427
-2.70435218,0.24835502,0.00008525,0.00011667,0.00018309,0.00635009,0.00475983,0.06024694,0.01361882,0.16046773
-2.69834917,0.24924750,0.00008446,0.00010458,0.00018608,0.00629415,0.00491957,0.06022614,0.01367711,0.16140938
-2.69234617,0.24922734,0.00008308,0.00009902,0.00018887,0.00625862,0.00510087,0.05992603,0.01370587,0.16179812
-2.68634317,0.24846981,0.00008115,0.00009923,0.00019166,0.00624265,0.00531065,0.05938281,0.01371401,0.16175956
-2.68034017,0.24718766,0.00007871,0.00010465,0.00019466,0.00624751,0.00555686,0.05864149,0.01371289,0.16144296
-2.67433717,0.24562477,0.00007580,0.00011489,0.00019814,0.00627626,0.00584818,0.05775447,0.01371587,0.16101709
-2.66833417,0.24404831,0.00007251,0.00012968,0.00020234,0.00633333,0.00619377,0.05677983,0.01373783,0.16066505
-2.66233117,0.24273965,0.00006888,0.00014889,0.00020754,0.00642411,0.00660298,0.05577937,0.01379453,0.16057825
-2.65632816,0.24198442,0.00006499,0.00017242,0.00021402,0.00655456,0.00708491,0.05481647,0.01390205,0.16094983
-2.65032516,0.24206197,0.00006091,0.00020024,0.00022202,0.00673077,0.00764809,0.05395381,0.01407608,0.16196755
-2.64432216,0.24323459,0.00005671,0.00023234,0.00023177,0.00695855,0.00830002,0.05325111,0.01433127,0.16380655
-2.63831916,0.24573697,0.00005247,0.00026867,0.00024348,0.00724302,0.00904678,0.05276288,0.01468053,0.16662216
-2.63231616,0.24976615,0.00004825,0.00030919,0.00025730,0.00758826,0.00989262,0.05253637,0.01513445,0.17054317
-2.62631316,0.25547252,0.00004411,0.00035378,0.00027333,0.00799698,0.01083961,0.05260965,0.01570069,0.17566558
-2.62031016,0.26295216,0.00004011,0.00040226,0.00029160,0.00847020,0.01188734,0.05301010,0.01638352,0.18204740
-2.61430715,0.27224088,0.00003628,0.00045437,0.00031209,0.00900710,0.01303266,0.05375315,0.01718340,0.18970455
-2.60830415,0.28331027,0.00003266,0.00050975,0.00033469,0.00960479,0.01426959,0.05484151,0.01809679,0.19860812
-2.60230115,0.29606598,0.00002929,0.00056796,0.00035923,0.01025833,0.01558924,0.05626476,0.01911596,0.20868323
-2.59629815,0.31034850,0.00002619,0.00062845,0.00038546,0.01096068,0.01698003,0.05799952,0.02022908,0.21980955
-2.59029515,0.32593637,0.00002336,0.00069059,0.00041307,0.01170283,0.01842787,0.06001001,0.02142041,0.23182362
-2.58429215,0.34255206,0.00002082,0.00075368,0.00044170,0.01247404,0.01991665,0.06224911,0.02267067,0.24452299
-2.57828914,0.35987013,0.00001855,0.00081697,0.00047092,0.01326211,0.02142880,0.06465985,0.02395758,0.25767202
-2.57228614,0.37752780,0.00001657,0.00087967,0.00050028,0.01405379,0.02294607,0.06717732,0.02525653,0.27100938
-2.56628314,0.39513740,0.00001486,0.00094101,0.00052933,0.01483524,0.02445044,0.06973091,0.02654139,0.28425691
-2.56028014,0.41230047,0.00001340,0.00100026,0.00055762,0.01559257,0.02592514,0.07224676,0.02778546,0.29712972
-2.55427714,0.42862297,0.00001218,0.00105678,0.00058473,0.01631243,0.02735584,0.07465048,0.02896244,0.30934704
-2.54827414,0.44373117,0.00001120,0.00111009,0.00061028,0.01698267,0.02873184,0.07686987,0.03004751,0.32064365
-2.54227114,0.45728750,0.00001044,0.00115988,0.00063400,0.01759294,0.03004736,0.07883765,0.03101837,0.33078128
-2.53626813,0.46900601,0.00000990,0.00120611,0.00065572,0.01813531,0.03130282,0.08049408,0.03185630,0.33955970
-2.53026513,0.47866655,0.00000956,0.00124904,0.00067537,0.01860492,0.03250602,0.08178931,0.03254706,0.34682705
-2.52426213,0.48612736,0.00000943,0.00128930,0.00069308,0.01900048,0.03367331,0.08268544,0.03308181,0.35248891
-2.51825913,0.49133547,0.00000951,0.00132796,0.00070912,0.01932475,0.03483044,0.08315823,0.03345779,0.35651584
-2.51225613,0.49433430,0.00000982,0.00136654,0.00072396,0.01958487,0.03601342,0.08319825,0.03367885,0.35894902
-2.50625313,0.49526848,0.00001037,0.00140711,0.00073828,0.01979268,0.03726888,0.08281162,0.03375577,0.35990373
-2.50025013,0.49438520,0.00001120,0.00145230,0.00075295,0.01996475,0.03865433,0.08202014,0.03370646,0.35957040
-2.49424712,0.49203235,0.00001233,0.00150535,0.00076906,0.02012242,0.04023789,0.08086092,0.03355576,0.35821335
-2.48824412,0.48865311,0.00001380,0.00157014,0.00078792,0.02029157,0.04209775,0.07938549,0.03333519,0.35616689
-2.48224112,0.48477734,0.00001566,0.00165119,0.00081101,0.02050233,0.04432116,0.07765834,0.03308236,0.35382910
-2.47623812,0.48100983,0.00001798,0.00175368,0.00084001,0.02078857,0.04700299,0.07575517,0.03284024,0.35165331
-2.47023512,0.47801568,0.00002079,0.00188341,0.00087672,0.02118728,0.05024384,0.07376060,0.03265618,0.35013742
-2.46423212,0.47650330,0.00002417,0.00204681,0.00092307,0.02173778,0.05414775,0.07176570,0.03258082,0.34981149
-2.45822911,0.47720547,0.00002819,0.00225084,0.00098109,0.02248080,0.05881954,0.06986525,0.03266681,0.35122381
-2.45222611,0.48085880,0.00003290,0.00250292,0.00105281,0.02345748,0.06436171,0.06815492,0.03296747,0.35492577
-2.44622311,0.48818236,0.00003836,0.00281088,0.00114026,0.02470823,0.07087122,0.06672837,0.03353529,0.36145607
-2.44022011,0.49985591,0.00004464,0.00318274,0.00124538,0.02627153,0.07843591,0.06567446,0.03442051,0.37132456
-2.43421711,0.51649833,0.00005178,0.00362664,0.00136997,0.02818267,0.08713099,0.06507451,0.03566959,0.38499612
-2.42821411,0.53864692,0.00005982,0.00415059,0.00151565,0.03047251,0.09701551,0.06499988,0.03732375,0.40287518
-2.42221111,0.56673806,0.00006878,0.00476227,0.00168375,0.03316621,0.10812901,0.06550971,0.03941758,0.42529117
-2.41620810,0.60108999,0.00007867,0.00546881,0.00187527,0.03628202,0.12048860,0.06664911,0.04197775,0.45248536
-2.41020510,0.64188799,0.00008946,0.00627647,0.00209085,0.03983018,0.13408646,0.06844761,0.04502188,0.48459961
-2.40420210,0.68917284,0.00010112,0.00719044,0.00233065,0.04381197,0.14888796,0.07091814,0.04855757,0.52166732
-2.39819910,0.74283269,0.00011358,0.00821446,0.00259437,0.04821889,0.16483070,0.07405639,0.05258161,0.56360701
-2.39219610,0.80259898,0.00012675,0.00935060,0.00288117,0.05303209,0.18182427,0.07784069,0.05707955,0.61021879
-2.38619310,0.86804660,0.00014051,0.01059896,0.00318966,0.05822206,0.19975109,0.08223229,0.06202537,0.66118399
-2.38019010,0.93859845,0.00015470,0.01195743,0.00351792,0.06374865,0.21846820,0.08717625,0.06738163,0.71606814
-2.37418709,1.01353452,0.00016917,0.01342144,0.00386346,0.06956127,0.23781008,0.09260263,0.07309974,0.77432721
-2.36818409,1.09200535,0.00018370,0.01498387,0.00422329,0.07559963,0.25759235,0.09842822,0.07912072,0.83531729
-2.36218109,1.17304956,0.00019809,0.01663490,0.00459393,0.08179461,0.27761627,0.10455863,0.08537609,0.89830723
-2.35617809,1.25561501,0.00021210,0.01836199,0.00497150,0.08806960,0.29767390,0.11089067,0.09178921,0.96249414
-2.35017509,1.33858301,0.00022551,0.02014999,0.00535180,0.09434203,0.31755367,0.11731506,0.09827678,1.02702128
-2.34417209,1.42079471,0.00023806,0.02198127,0.00573035,0.10052526,0.33704611,0.12371924,0.10475057,1.09099764
-2.33816908,1.50107898,0.00024953,0.02383594,0.00610255,0.10653057,0.35594940,0.12999032,0.11111940,1.15351879
-2.33216608,1.57828051,0.00025968,0.02569226,0.00646377,0.11226934,0.37407465,0.13601798,0.11729112,1.21368807
-2.32616308,1.65128746,0.00026833,0.02752697,0.00680944,0.11765528,0.39125046,0.14169728,0.12317476,1.27063757
-2.32016008,1.71905736,0.00027528,0.02931590,0.00713518,0.12260665,0.40732654,0.14693124,0.12868256,1.32354806
-2.31415708,1.78064054,0.00028039,0.03103441,0.00743691,0.12704834,0.42217640,0.15163312,0.13373199,1.37166719
-2.30815408,1.83520020,0.00028355,0.03265807,0.00771091,0.13091377,0.43569870,0.15572836,0.13824763,1.41432536
-2.30215108,1.88202851,0.00028470,0.03416325,0.00795395,0.13414662,0.44781746,0.15915595,0.14216273,1.45094891
-2.29614807,1.92055825,0.00028381,0.03552770,0.00816330,0.13670206,0.45848101,0.16186951,0.14542070,1.48106997
-2.29014507,1.95036985,0.00028089,0.03673118,0.00833682,0.13854785,0.46765988,0.16383769,0.14797610,1.50433316
-2.28414207,1.97119385,0.00027601,0.03775598,0.00847296,0.13966481,0.47534372,0.16504422,0.14979552,1.52049883
-2.27813907,1.98290897,0.00026928,0.03858738,0.00857076,0.14004708,0.48153765,0.16548738,0.15085795,1.52944306
-2.27213607,1.98553629,0.00026083,0.03921402,0.00862988,0.13970185,0.48625816,0.16517919,0.15115494,1.53115480
-2.26613307,1.97923019,0.00025084,0.03962820,0.00865051,0.13864884,0.48952896,0.16414414,0.15069044,1.52573041
-2.26013007,1.96426668,0.00023952,0.03982607,0.00863338,0.13691933,0.49137713,0.16241782,0.14948026,1.51336606
-2.25412706,1.94103009,0.00022707,0.03980765,0.00857970,0.13455503,0.49182979,0.16004525,0.14755146,1.49434873
-2.24812406,1.90999875,0.00021375,0.03957683,0.00849106,0.13160673,0.49091161,0.15707932,0.14494136,1.46904609
-2.24212106,1.87173063,0.00019979,0.03914120,0.00836945,0.12813277,0.48864324,0.15357913,0.14169654,1.43789593
-2.23611806,1.82684937,0.00018543,0.03851185,0.00821710,0.12419753,0.48504095,0.14960854,0.13787160,1.40139557
-2.23011506,1.77603150,0.00017092,0.03770303,0.00803653,0.11986987,0.48011726,0.14523491,0.13352802,1.36009165
-2.22411206,1.71999503,0.00015647,0.03673181,0.00783042,0.11522172,0.47388274,0.14052803,0.12873282,1.31457050
-2.21810905,1.65948969,0.00014230,0.03561767,0.00760160,0.11032671,0.46634867,0.13555940,0.12355741,1.26544936
-2.21210605,1.59528891,0.00012860,0.03438204,0.00735304,0.10525902,0.45753037,0.13040171,0.11807633,1.21336849
-2.20610305,1.52818335,0.00011552,0.03304790,0.00708779,0.10009240,0.44745098,0.12512860,0.11236619,1.15898415
-2.20010005,1.45897568,0.00010323,0.03163934,0.00680897,0.09489936,0.43614532,0.11981472,0.10650464,1.10296233
-2.19409705,1.38847644,0.00009183,0.03018111,0.00651979,0.08975057,0.42366357,0.11453579,0.10056938,1.04597311
-2.18809405,1.31750037,0.00008144,0.02869825,0.00622349,0.08471438,0.41007437,0.10936894,0.09463734,0.98868540
-2.18209105,1.24686286,0.00007213,0.02721572,0.00592340,0.07985654,0.39546723,0.10439296,0.08878394,0.93176194
-2.17608804,1.17737610,0.00006396,0.02575805,0.00562288,0.07523987,0.37995384,0.09968855,0.08308232,0.87585426
-2.17008504,1.10984452,0.00005698,0.02434903,0.00532533,0.07092419,0.36366824,0.09533846,0.07760281,0.82159746
-2.16408204,1.04505926,0.00005124,0.02301143,0.00503418,0.06696602,0.34676584,0.09142734,0.07241228,0.76960471
-2.15807904,0.98379136,0.00004675,0.02176672,0.00475287,0.06341843,0.32942106,0.08804148,0.06757363,0.72046130
-2.15207604,0.92678367,0.00004354,0.02063484,0.00448478,0.06033071,0.31182401,0.08526809,0.06314527,0.67471829
-2.14607304,0.87474145,0.00004163,0.01963392,0.00423328,0.05774801,0.29417602,0.08319437,0.05918057,0.63288572
-2.14007004,0.82832166,0.00004104,0.01878006,0.00400157,0.05571079,0.27668451,0.08190613,0.05572738,0.59542547
-2.13406703,0.78812134,0.00004179,0.01808710,0.00379271,0.05425423,0.25955727,0.08148609,0.05282743,0.56274388
-2.12806403,0.75466519,0.00004390,0.01756637,0.00360955,0.05340747,0.24299647,0.08201188,0.05051585,0.53518434
-2.12206103,0.72839281,0.00004740,0.01722647,0.00345461,0.05319277,0.22719282,0.08355367,0.04882053,0.51301998
-2.11605803,0.70964600,0.00005230,0.01707307,0.00333009,0.05362459,0.21231984,0.08617164,0.04776156,0.49644677
-2.11005503,0.69865666,0.00005862,0.01710866,0.00323773,0.05470871,0.19852890,0.08991324,0.04735067,0.48557717
-2.10405203,0.69553560,0.00006637,0.01733245,0.00317881,0.05644126,0.18594484,0.09481043,0.04759061,0.48043475
-2.09804902,0.70026309,0.00007557,0.01774018,0.00315405,0.05880790,0.17466262,0.10087693,0.04847469,0.48094986
-2.09204602,0.71268128,0.00008619,0.01832404,0.00316357,0.06178318,0.16474502,0.10810567,0.04998629,0.48695686
-2.08604302,0.73248931,0.00009823,0.01907269,0.00320687,0.06532994,0.15622136,0.11646647,0.05209854,0.49819290
-2.08004002,0.75924141,0.00011162,0.01997127,0.00328277,0.06939916,0.14908749,0.12590428,0.05477413,0.51429872
-2.07403702,0.79234833,0.00012631,0.02100159,0.00338942,0.07392996,0.14330670,0.13633781,0.05796530,0.53482160
-2.06803402,0.83108252,0.00014219,0.02214230,0.00352431,0.07885000,0.13881178,0.14765897,0.06161404,0.55922049
-2.06203102,0.87458729,0.00015914,0.02336927,0.00368427,0.08407630,0.13550794,0.15973307,0.06565256,0.58687369
-2.05602801,0.92188985,0.00017699,0.02465595,0.00386554,0.08951635,0.13327648,0.17239982,0.07000407,0.61708883
-2.05002501,0.97191847,0.00019556,0.02597398,0.00406382,0.09506974,0.13197914,0.18547538,0.07458381,0.64911530
-2.04402201,1.02352331,0.00021461,0.02729367,0.00427434,0.10063000,0.13146285,0.19875525,0.07930041,0.68215887
-2.03801901,1.07550066,0.00023390,0.02858476,0.00449198,0.10608694,0.13156485,0.21201814,0.08405758,0.71539827
-2.03201601,1.12662009,0.00025314,0.02981710,0.00471138,0.11132913,0.13211784,0.22503071,0.08875603,0.74800336
-2.02601301,1.17565378,0.00027203,0.03096139,0.00492704,0.11624666,0.13295524,0.23755298,0.09329567,0.77915454
-2.02001001,1.22140724,0.00029027,0.03198995,0.00513350,0.12073398,0.13391615,0.24934445,0.09757794,0.80806267
-2.01400700,1.26275035,0.00030753,0.03287745,0.00532545,0.12469278,0.13485011,0.26017056,0.10150836,0.83398915
-2.00800400,1.29864800,0.00032351,0.03360160,0.00549789,0.12803472,0.13562140,0.26980928,0.10499897,0.85626527
-2.00200100,1.32818889,0.00033790,0.03414376,0.00564628,0.13068410,0.13611287,0.27805777,0.10797087,0.87431037
-1.99599800,1.35061182,0.00035043,0.03448948,0.00576662,0.13258006,0.13622913,0.28473853,0.11035651,0.88764803
-1.98999500,1.36532826,0.00036086,0.03462888,0.00585566,0.13367860,0.13589922,0.28970512,0.11210183,0.89591985
-1.98399200,1.37194042,0.00036898,0.03455696,0.00591092,0.13395396,0.13507854,0.29284699,0.11316799,0.89889612
-1.97798899,1.37025422,0.00037465,0.03427370,0.00593079,0.13339961,0.13375014,0.29409324,0.11353281,0.89648320
-1.97198599,1.36028652,0.00037777,0.03378407,0.00591461,0.13202862,0.13192540,0.29341526,0.11319174,0.88872714
-1.96598299,1.34226651,0.00037831,0.03309788,0.00586267,0.12987351,0.12964398,0.29082801,0.11215830,0.87581358
-1.95997999,1.31663103,0.00037629,0.03222945,0.00577622,0.12698551,0.12697330,0.28638991,0.11046407,0.85806388
-1.95397699,1.28401432,0.00037182,0.03119725,0.00565745,0.12343335,0.12400738,0.28020137,0.10815817,0.83592762
-1.94797399,1.24523238,0.00036504,0.03002335,0.00550940,0.11930149,0.12086524,0.27240205,0.10530624,0.80997192
-1.94197099,1.20126271,0.00035619,0.02873277,0.00533594,0.11468808,0.11768881,0.26316690,0.10198902,0.78086784
-1.93596798,1.15322014,0.00034553,0.02735291,0.00514161,0.10970246,0.11464052,0.25270118,0.09830050,0.74937440
-1.92996498,1.10232968,0.00033340,0.02591274,0.00493153,0.10446259,0.11190039,0.24123471,0.09434583,0.71632097
-1.92396198,1.04989731,0.00032015,0.02444215,0.00471128,0.09909221,0.10966296,0.22901554,0.09023892,0.68258821
-1.91795898,0.99727953,0.00030619,0.02297122,0.00448674,0.09371802,0.10813375,0.21630332,0.08609994,0.64908858
-1.91195598,0.94585272,0.00029194,0.02152952,0.00426394,0.08846692,0.10752550,0.20336256,0.08205266,0.61674651
-1.90595298,0.89698290,0.00027784,0.02014551,0.00404895,0.08346325,0.10805404,0.19045607,0.07822188,0.58647903
-1.89994997,0.85199661,0.00026433,0.01884595,0.00384770,0.07882635,0.10993384,0.17783877,0.07473080,0.55917696
-1.89394697,0.81215346,0.00025184,0.01765538,0.00366587,0.07466815,0.11337324,0.16575202,0.07169849,0.53568709
-1.88794397,0.77862065,0.00024079,0.01659572,0.00350876,0.07109113,0.11856935,0.15441860,0.06923756,0.51679547
-1.88194097,0.75244975,0.00023157,0.01568590,0.00338115,0.06818646,0.12570258,0.14403844,0.06745188,0.50321206
-1.87593797,0.73455587,0.00022456,0.01494156,0.00328723,0.06603243,0.13493097,0.13478514,0.06643450,0.49555655
-1.86993497,0.72569931,0.00022007,0.01437489,0.00323049,0.06469307,0.14638430,0.12680330,0.06626574,0.49434576
-1.86393197,0.72646973,0.00021838,0.01399442,0.00321364,0.06421712,0.16015808,0.12020659,0.06701146,0.49998233
-1.85792896,0.73727291,0.00021971,0.01380501,0.00323854,0.06463712,0.17630776,0.11507659,0.06872150,0.51274492
-1.85192596,0.75832008,0.00022423,0.01380780,0.00330618,0.06596886,0.19484307,0.11146228,0.07142833,0.53278007
-1.84592296,0.78962019,0.00023205,0.01400023,0.00341659,0.06821097,0.21572300,0.10938010,0.07514589,0.56009574
-1.83991996,0.83097507,0.00024319,0.01437617,0.00356885,0.07134485,0.23885153,0.10881467,0.07986871,0.59455687
-1.83391696,0.88197799,0.00025764,0.01492606,0.00376111,0.07533476,0.26407452,0.10971983,0.08557127,0.63588313
-1.82791396,0.94201580,0.00027527,0.01563708,0.00399053,0.08012828,0.29117786,0.11202030,0.09220773,0.68364921
-1.82191096,1.01027507,0.00029592,0.01649344,0.00425339,0.08565704,0.31988736,0.11561358,0.09971195,0.73728804
-1.81590795,1.08575258,0.00031932,0.01747666,0.00454509,0.09183773,0.34987049,0.12037238,0.10799799,0.79609701
-1.80990495,1.16727036,0.00034517,0.01856595,0.00486023,0.09857347,0.38074012,0.12614734,0.11696106,0.85924768
-1.80390195,1.25349546,0.00037306,0.01973861,0.00519275,0.10575552,0.41206047,0.13277016,0.12647893,0.92579890
-1.79789895,1.34296442,0.00040254,0.02097051,0.00553598,0.11326528,0.44335512,0.14005700,0.13641384,0.99471346
-1.79189595,1.43411214,0.00043311,0.02223657,0.00588283,0.12097662,0.47411704,0.14781235,0.14661496,1.06487804
-1.78589295,1.52530477,0.00046421,0.02351129,0.00622593,0.12875842,0.50382044,0.15583304,0.15692127,1.13512616
-1.77988994,1.61487580,0.00049524,0.02476929,0.00655781,0.13647733,0.53193402,0.16391255,0.16716491,1.20426355
-1.77388694,1.70116440,0.00052560,0.02598590,0.00687106,0.14400066,0.55793530,0.17184552,0.17717482,1.27109528
-1.76788394,1.78255493,0.00055466,0.02713764,0.00715855,0.15119928,0.58132536,0.17943226,0.18678063,1.33445380
-1.76188094,1.85751617,0.00058182,0.02820275,0.00741361,0.15795049,0.60164359,0.18648326,0.19581672,1.39322694
-1.75587794,1.92463902,0.00060649,0.02916166,0.00763021,0.16414066,0.61848167,0.19282345,0.20412616,1.44638472
-1.74987494,1.98267109,0.00062812,0.02999732,0.00780312,0.16966767,0.63149637,0.19829628,0.21156458,1.49300425
-1.74387194,2.03054696,0.00064623,0.03069557,0.00792807,0.17444301,0.64042042,0.20276722,0.21800364,1.53229138
-1.73786893,2.06741293,0.00066039,0.03124531,0.00800185,0.17839340,0.64507107,0.20612675,0.22333408,1.56359861
-1.73186593,2.09264519,0.00067027,0.03163864,0.00802242,0.18146198,0.64535601,0.20829267,0.22746825,1.58643829
-1.72586293,2.10586087,0.00067563,0.03187086,0.00798896,0.18360903,0.64127625,0.20921160,0.23034192,1.60049087
-1.71985993,2.10692166,0.00067632,0.03194042,0.00790187,0.18481207,0.63292594,0.20885969,0.23191540,1.60560788
-1.71385693,2.09592987,0.00067231,0.03184876,0.00776272,0.18506561,0.62048919,0.20724249,0.23217389,1.60180968
-1.70785393,2.07321755,0.00066366,0.03160002,0.00757426,0.18438033,0.60423396,0.20439393,0.23112715,1.58927828
-1.70185093,2.03932914,0.00065054,0.03120082,0.00734024,0.18278193,0.58450349,0.20037460,0.22880838,1.56834572
-1.69584792,1.99499876,0.00063322,0.03065985,0.00706533,0.18030968,0.56170561,0.19526937,0.22527256,1.53947872
-1.68984492,1.94112341,0.00061204,0.02998753,0.00675495,0.17701471,0.53630046,0.18918432,0.22059420,1.50326040
-1.68384192,1.87873308,0.00058743,0.02919565,0.00641511,0.17295815,0.50878725,0.18224345,0.21486471,1.46036998
-1.67783892,1.80895956,0.00055987,0.02829697,0.00605222,0.16820925,0.47969065,0.17458497,0.20818947,1.41156149
-1.67183592,1.73300494,0.00052987,0.02730489,0.00567295,0.16284353,0.44954738,0.16635754,0.20068474,1.35764220
-1.66583292,1.65211119,0.00049801,0.02623315,0.00528397,0.15694096,0.41889359,0.15771665,0.19247456,1.29945180
-1.65982991,1.56753187,0.00046483,0.02509555,0.00489188,0.15058432,0.38825345,0.14882103,0.18368770,1.23784295
-1.65382691,1.48050680,0.00043091,0.02390572,0.00450303,0.14385777,0.35812941,0.13982956,0.17445484,1.17366369
-1.64782391,1.39224025,0.00039679,0.02267697,0.00412336,0.13684552,0.32899428,0.13089842,0.16490594,1.10774220
-1.64182091,1.30388312,0.00036298,0.02142214,0.00375838,0.12963076,0.30128537,0.12217885,0.15516803,1.04087412
-1.63581791,1.21651908,0.00032996,0.02015351,0.00341302,0.12229479,0.27540072,0.11381533,0.14536326,0.97381242
-1.62981491,1.13115472,0.00029815,0.01888276,0.00309165,0.11491623,0.25169722,0.10594432,0.13560736,0.90725988
-1.62381191,1.04871328,0.00026793,0.01762094,0.00279799,0.10757047,0.23049058,0.09869340,0.12600848,0.84186383
-1.61780890,0.97003161,0.00023962,0.01637843,0.00253521,0.10032915,0.21205682,0.09218096,0.11666634,0.77821310
-1.61180590,0.89585983,0.00021349,0.01516501,0.00230583,0.09325982,0.19663492,0.08651615,0.10767170,0.71683664
-1.60580290,0.82686309,0.00018975,0.01398981,0.00211185,0.08642552,0.18443044,0.08179916,0.09910613,0.65820366
-1.59979990,0.76362492,0.00016857,0.01286138,0.00195475,0.07988457,0.17561960,0.07812176,0.09104195,0.60272486
-1.59379690,0.70665154,0.00015008,0.01178766,0.00183554,0.07369027,0.17035352,0.07556786,0.08354241,0.55075441
-1.58779390,0.65637671,0.00013435,0.01077604,0.00175483,0.06789064,0.16876248,0.07421424,0.07666200,0.50259254
-1.58179090,0.61316674,0.00012144,0.00983333,0.00171284,0.06252826,0.17095970,0.07413121,0.07044679,0.45848830
-1.57578789,0.57732520,0.00011139,0.00896576,0.00170950,0.05764004,0.17704468,0.07538327,0.06493495,0.41864255
-1.56978489,0.54909734,0.00010422,0.00817904,0.00174441,0.05325711,0.18710589,0.07802965,0.06015722,0.38321073
-1.56378189,0.52867390,0.00009993,0.00747826,0.00181693,0.04940466,0.20122277,0.08212478,0.05613741,0.35230560
-1.55777889,0.51619424,0.00009852,0.00686793,0.00192615,0.04610194,0.21946701,0.08771870,0.05289291,0.32599968
-1.55177589,0.51174895,0.00009999,0.00635195,0.00207093,0.04336222,0.24190334,0.09485735,0.05043517,0.30432736
-1.54577289,0.51538181,0.00010432,0.00593358,0.00224988,0.04119288,0.26858966,0.10358277,0.04877009,0.28728673
-1.53976988,0.52709129,0.00011153,0.00561538,0.00246134,0.03959553,0.29957693,0.11393333,0.04789850,0.27484103
-1.53376688,0.54683155,0.00012159,0.00539918,0.00270340,0.03856624,0.33490874,0.12594379,0.04781641,0.26691972
-1.52776388,0.57451318,0.00013450,0.00528604,0.00297388,0.03809572,0.37462074,0.13964548,0.04851540,0.26341927
-1.52176088,0.61000367,0.00015022,0.00527616,0.00327030,0.03816972,0.41874008,0.15506629,0.04998277,0.26420358
-1.51575788,0.65312765,0.00016874,0.00536881,0.00358988,0.03876931,0.46728482,0.17223066,0.05220180,0.26910418
-1.50975488,0.70366707,0.00018998,0.00556228,0.00392954,0.03987132,0.52026345,0.19115951,0.05515187,0.27792024
-1.50375188,0.76136122,0.00021386,0.00585375,0.00428594,0.04144870,0.57767430,0.21186987,0.05880855,0.29041850
-1.49774887,0.82590676,0.00024028,0.00623929,0.00465545,0.04347098,0.63950493,0.23437451,0.06314369,0.30633322
-1.49174587,0.89695764,0.00026907,0.00671372,0.00503418,0.04590471,0.70573133,0.25868106,0.06812545,0.32536635
-1.48574287,0.97412505,0.00030005,0.00727061,0.00541804,0.04871386,0.77631671,0.28479100,0.07371834,0.34718808
