energy_ev,total_up,Ca_p_up,Ca_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-6.00000000,0.33775802,0.00227822,0.00000000,0.18888322,0.07954830,0.00250169,0.09767927,0.12915462,0.00000000
-5.99399700,0.33783945,0.00225163,0.00000000,0.19224464,0.07988769,0.00220205,0.10064530,0.12594466,0.00000000
-5.98799400,0.33912742,0.00223311,0.00000000,0.19588882,0.08069605,0.00192584,0.10371366,0.12344589,0.00000000
-5.98199100,0.34188123,0.00222372,0.00000000,0.19996464,0.08204357,0.00167393,0.10695203,0.12176430,0.00000000
-5.97598799,0.34640217,0.00222484,0.00000000,0.20463892,0.08401844,0.00144667,0.11043186,0.12102804,0.00000000
-5.96998499,0.35302857,0.00223823,0.00000000,0.21009251,0.08672583,0.00124396,0.11422589,0.12138664,0.00000000
-5.96398199,0.36212960,0.00226589,0.00000000,0.21651610,0.09028627,0.00106532,0.11840566,0.12300946,0.00000000
-5.95797899,0.37409823,0.00231009,0.00000000,0.22410560,0.09483370,0.00090997,0.12303902,0.12608353,0.00000000
-5.95197599,0.38934311,0.00237323,0.00000000,0.23305741,0.10051309,0.00077688,0.12818773,0.13081065,0.00000000
-5.94597299,0.40827973,0.00245785,0.00000000,0.24356367,0.10747765,0.00066491,0.13390526,0.13740368,0.00000000
-5.93996998,0.43132088,0.00256648,0.00000000,0.25580746,0.11588559,0.00057281,0.14023497,0.14608216,0.00000000
-5.93396698,0.45886642,0.00270160,0.00000000,0.26995817,0.12589655,0.00049933,0.14720851,0.15706705,0.00000000
-5.92796398,0.49129244,0.00286554,0.00000000,0.28616692,0.13766762,0.00044328,0.15484460,0.17057475,0.00000000
-5.92196098,0.52893992,0.00306039,0.00000000,0.30456225,0.15134896,0.00040354,0.16314826,0.18681043,0.00000000
-5.91595798,0.57210290,0.00328790,0.00000000,0.32524576,0.16707910,0.00037912,0.17211023,0.20596060,0.00000000
-5.90995498,0.62101628,0.00354942,0.00000000,0.34828809,0.18497998,0.00036918,0.18170687,0.22818522,0.00000000
-5.90395198,0.67584344,0.00384578,0.00000000,0.37372486,0.20515175,0.00037307,0.19190017,0.25360944,0.00000000
-5.89794897,0.73666397,0.00417722,0.00000000,0.40155291,0.22766748,0.00039028,0.20263810,0.28231511,0.00000000
-5.89194597,0.80346168,0.00454331,0.00000000,0.43172672,0.25256793,0.00042051,0.21385504,0.31433248,0.00000000
-5.88594297,0.87611353,0.00494287,0.00000000,0.46415512,0.27985657,0.00046359,0.22547239,0.34963236,0.00000000
-5.87993997,0.95437979,0.00537392,0.00000000,0.49869865,0.30949497,0.00051953,0.23739931,0.38811902,0.00000000
-5.87393697,1.03789616,0.00583367,0.00000000,0.53516739,0.34139897,0.00058847,0.24953349,0.42962443,0.00000000
-5.86793397,1.12616831,0.00631845,0.00000000,0.57331991,0.37543564,0.00067065,0.26176214,0.47390406,0.00000000
-5.86193097,1.21856968,0.00682373,0.00000000,0.61286326,0.41142149,0.00076637,0.27396299,0.52063475,0.00000000
-5.85592796,1.31434290,0.00734419,0.00000000,0.65345447,0.44912201,0.00087601,0.28600563,0.56941500,0.00000000
-5.84992496,1.41260547,0.00787372,0.00000000,0.69470368,0.48825274,0.00099994,0.29775298,0.61976790,0.00000000
-5.84392196,1.51236007,0.00840555,0.00000000,0.73617914,0.52848211,0.00113851,0.30906303,0.67114697,0.00000000
-5.83791896,1.61250956,0.00893239,0.00000000,0.77741423,0.56943591,0.00129199,0.31979099,0.72294496,0.00000000
-5.83191596,1.71187676,0.00944654,0.00000000,0.81791637,0.61070357,0.00146058,0.32979167,0.77450549,0.00000000
-5.82591296,1.80922859,0.00994009,0.00000000,0.85717800,0.65184605,0.00164432,0.33892227,0.82513746,0.00000000
-5.81990995,1.90330409,0.01040514,0.00000000,0.89468909,0.69240509,0.00184306,0.34704541,0.87413162,0.00000000
-5.81390695,1.99284540,0.01083400,0.00000000,0.92995111,0.73191365,0.00205648,0.35403243,0.92077902,0.00000000
-5.80790395,2.07663076,0.01121941,0.00000000,0.96249182,0.76990709,0.00228400,0.35976680,0.96439061,0.00000000
-5.80190095,2.15350812,0.01155479,0.00000000,0.99188030,0.80593464,0.00252477,0.36414757,1.00431709,0.00000000
-5.79589795,2.22242816,0.01183443,0.00000000,1.01774174,0.83957080,0.00277769,0.36709259,1.03996853,0.00000000
-5.78989495,2.28247518,0.01205369,0.00000000,1.03977104,0.87042613,0.00304134,0.36854157,1.07083259,0.00000000
-5.78389195,2.33289451,0.01220919,0.00000000,1.05774469,0.89815689,0.00331405,0.36845848,1.09649075,0.00000000
-5.77788894,2.37311513,0.01229890,0.00000000,1.07153018,0.92247335,0.00359382,0.36683352,1.11663174,0.00000000
-5.77188594,2.40276650,0.01232225,0.00000000,1.08109250,0.94314607,0.00387841,0.36368418,1.13106154,0.00000000
-5.76588294,2.42168873,0.01228015,0.00000000,1.08649699,0.96001031,0.00416534,0.35905548,1.13970952,0.00000000
-5.75987994,2.42993557,0.01217499,0.00000000,1.08790860,0.97296801,0.00445191,0.35301935,1.14263041,0.00000000
-5.75387694,2.42777023,0.01201056,0.00000000,1.08558720,0.98198764,0.00473526,0.34567295,1.14000206,0.00000000
-5.74787394,2.41565410,0.01179195,0.00000000,1.07987916,0.98710185,0.00501242,0.33713618,1.13211901,0.00000000
-5.74187094,2.39422910,0.01152538,0.00000000,1.07120538,0.98840310,0.00528037,0.32754836,1.11938237,0.00000000
-5.73586793,2.36429445,0.01121800,0.00000000,1.06004648,0.98603774,0.00553610,0.31706419,1.10228633,0.00000000
-5.72986493,2.32677914,0.01087768,0.00000000,1.04692548,0.98019871,0.00577670,0.30584922,1.08140201,0.00000000
-5.72386193,2.28271139,0.01051277,0.00000000,1.03238904,0.97111743,0.00599940,0.29407502,1.05735954,0.00000000
-5.71785893,2.23318654,0.01013185,0.00000000,1.01698796,0.95905529,0.00620165,0.28191424,1.03082893,0.00000000
-5.71185593,2.17933485,0.00974349,0.00000000,1.00125790,0.94429516,0.00638121,0.26953579,1.00250073,0.00000000
-5.70585293,2.12229064,0.00935599,0.00000000,0.98570117,0.92713338,0.00653619,0.25710037,0.97306729,0.00000000
-5.69984992,2.06316391,0.00897722,0.00000000,0.97077042,0.90787250,0.00666511,0.24475652,0.94320523,0.00000000
-5.69384692,2.00301549,0.00861439,0.00000000,0.95685498,0.88681509,0.00676697,0.23263736,0.91355972,0.00000000
-5.68784392,1.94283647,0.00827396,0.00000000,0.94427031,0.86425873,0.00684125,0.22085819,0.88473113,0.00000000
-5.68184092,1.88353227,0.00796148,0.00000000,0.93325103,0.84049231,0.00688796,0.20951489,0.85726426,0.00000000
-5.67583792,1.82591163,0.00768155,0.00000000,0.92394762,0.81579349,0.00690763,0.19868337,0.83164027,0.00000000
-5.66983492,1.77068017,0.00743778,0.00000000,0.91642683,0.79042740,0.00690133,0.18841979,0.80827133,0.00000000
-5.66383192,1.71843828,0.00723283,0.00000000,0.91067556,0.76464611,0.00687059,0.17876178,0.78749785,0.00000000
-5.65782891,1.66968273,0.00706841,0.00000000,0.90660780,0.73868893,0.00681742,0.16973031,0.76958791,0.00000000
-5.65182591,1.62481115,0.00694537,0.00000000,0.90407415,0.71278305,0.00674421,0.16133220,0.75473871,0.00000000
-5.64582291,1.58412880,0.00686382,0.00000000,0.90287323,0.68714433,0.00665366,0.15356320,0.74307948,0.00000000
-5.63981991,1.54785659,0.00682318,0.00000000,0.90276433,0.66197808,0.00654872,0.14641127,0.73467562,0.00000000
-5.63381691,1.51613989,0.00682237,0.00000000,0.90348060,0.63747953,0.00643247,0.13986004,0.72953348,0.00000000
-5.62781391,1.48905733,0.00685986,0.00000000,0.90474206,0.61383386,0.00630802,0.13389229,0.72760576,0.00000000
-5.62181091,1.46662912,0.00693387,0.00000000,0.90626789,0.59121585,0.00617841,0.12849315,0.72879696,0.00000000
-5.61580790,1.44882481,0.00704241,0.00000000,0.90778741,0.56978896,0.00604652,0.12365306,0.73296899,0.00000000
-5.60980490,1.43557008,0.00718347,0.00000000,0.90904948,0.54970407,0.00591495,0.11937021,0.73994665,0.00000000
-5.60380190,1.42675281,0.00735507,0.00000000,0.90982991,0.53109793,0.00578594,0.11565246,0.74952311,0.00000000
-5.59779890,1.42222834,0.00755536,0.00000000,0.90993702,0.51409146,0.00566131,0.11251861,0.76146534,0.00000000
-5.59179590,1.42182448,0.00778272,0.00000000,0.90921508,0.49878813,0.00554240,0.10999904,0.77551963,0.00000000
-5.58579290,1.42534608,0.00803577,0.00000000,0.90754600,0.48527256,0.00543003,0.10813557,0.79141727,0.00000000
-5.57978989,1.43257983,0.00831348,0.00000000,0.90484934,0.47360952,0.00532452,0.10698077,0.80888040,0.00000000
-5.57378689,1.44329914,0.00861519,0.00000000,0.90108102,0.46384338,0.00522570,0.10659644,0.82762817,0.00000000
-5.56778389,1.45726927,0.00894061,0.00000000,0.89623096,0.45599817,0.00513293,0.10705162,0.84738303,0.00000000
-5.56178089,1.47425281,0.00928982,0.00000000,0.89031998,0.45007821,0.00504518,0.10841994,0.86787716,0.00000000
-5.55577789,1.49401506,0.00966331,0.00000000,0.88339622,0.44606924,0.00496114,0.11077661,0.88885875,0.00000000
-5.54977489,1.51632927,0.01006192,0.00000000,0.87553134,0.44393993,0.00487928,0.11419495,0.91009796,0.00000000
-5.54377189,1.54098124,0.01048678,0.00000000,0.86681664,0.44364371,0.00479801,0.11874274,0.93139215,0.00000000
-5.53776888,1.56777283,0.01093929,0.00000000,0.85735920,0.44512064,0.00471574,0.12447834,0.95257021,0.00000000
-5.53176588,1.59652404,0.01142100,0.00000000,0.84727810,0.44829920,0.00463104,0.13144692,0.97349539,0.00000000
-5.52576288,1.62707317,0.01193353,0.00000000,0.83670074,0.45309775,0.00454275,0.13967673,0.99406663,0.00000000
-5.51975988,1.65927486,0.01247843,0.00000000,0.82575911,0.45942556,0.00445006,0.14917566,1.01421798,0.00000000
-5.51375688,1.69299581,0.01305706,0.00000000,0.81458621,0.46718338,0.00435261,0.15992823,1.03391599,0.00000000
-5.50775388,1.72810818,0.01367044,0.00000000,0.80331229,0.47626329,0.00425054,0.17189306,1.05315515,0.00000000
-5.50175088,1.76448098,0.01431909,0.00000000,0.79206105,0.48654806,0.00414451,0.18500107,1.07195145,0.00000000
-5.49574787,1.80196989,0.01500285,0.00000000,0.78094588,0.49791003,0.00403576,0.19915439,1.09033438,0.00000000
-5.48974487,1.84040593,0.01572075,0.00000000,0.77006601,0.51020962,0.00392603,0.21422615,1.10833764,0.00000000
-5.48374187,1.87958406,0.01647088,0.00000000,0.75950286,0.52329368,0.00381759,0.23006124,1.12598925,0.00000000
-5.47773887,1.91925223,0.01725021,0.00000000,0.74931663,0.53699398,0.00371310,0.24647799,1.14330152,0.00000000
-5.47173587,1.95910200,0.01805456,0.00000000,0.73954342,0.55112598,0.00361557,0.26327079,1.16026157,0.00000000
-5.46573287,1.99876155,0.01887852,0.00000000,0.73019294,0.56548823,0.00352822,0.28021374,1.17682292,0.00000000
-5.45972986,2.03779181,0.01971541,0.00000000,0.72124716,0.57986256,0.00345441,0.29706510,1.19289896,0.00000000
-5.45372686,2.07568638,0.02055735,0.00000000,0.71265995,0.59401520,0.00339748,0.31357251,1.20835860,0.00000000
-5.44772386,2.11187569,0.02139531,0.00000000,0.70435792,0.60769911,0.00336062,0.32947883,1.22302453,0.00000000
-5.44172086,2.14573557,0.02221924,0.00000000,0.69624255,0.62065735,0.00334680,0.34452849,1.23667447,0.00000000
-5.43571786,2.17660018,0.02301830,0.00000000,0.68819358,0.63262765,0.00335859,0.35847399,1.24904531,0.00000000
-5.42971486,2.20377895,0.02378100,0.00000000,0.68007361,0.64334802,0.00339815,0.37108252,1.25984025,0.00000000
-5.42371186,2.22657703,0.02449554,0.00000000,0.67173383,0.65256314,0.00346710,0.38214240,1.26873851,0.00000000
-5.41770885,2.24431837,0.02515007,0.00000000,0.66302061,0.66003148,0.00356649,0.39146910,1.27540734,0.00000000
-5.41170585,2.25637057,0.02573302,0.00000000,0.65378280,0.66553267,0.00369681,0.39891063,1.27951578,0.00000000
-5.40570285,2.26217033,0.02623344,0.00000000,0.64387925,0.66887488,0.00385800,0.40435219,1.28074956,0.00000000
-5.39969985,2.26124847,0.02664129,0.00000000,0.63318649,0.66990198,0.00404948,0.40771977,1.27882639,0.00000000
-5.39369685,2.25325321,0.02694782,0.00000000,0.62160597,0.66849990,0.00427026,0.40898275,1.27351099,0.00000000
-5.38769385,2.23797072,0.02714582,0.00000000,0.60907071,0.66460213,0.00451905,0.40815520,1.26462919,0.00000000
-5.38169085,2.21534198,0.02722989,0.00000000,0.59555096,0.65819390,0.00479438,0.40529596,1.25208028,0.00000000
-5.37568784,2.18547494,0.02719667,0.00000000,0.58105869,0.64931485,0.00509479,0.40050745,1.23584723,0.00000000
-5.36968484,2.14865149,0.02704498,0.00000000,0.56565062,0.63806015,0.00541898,0.39393324,1.21600403,0.00000000
-5.36368184,2.10532864,0.02677590,0.00000000,0.54942966,0.62457968,0.00576601,0.38575439,1.19272001,0.00000000
-5.35767884,2.05613383,0.02639286,0.00000000,0.53254477,0.60907556,0.00613546,0.37618479,1.16626069,0.00000000
-5.35167584,2.00185422,0.02590154,0.00000000,0.51518907,0.59179785,0.00652760,0.36546551,1.13698518,0.00000000
-5.34567284,1.94342036,0.02530979,0.00000000,0.49759637,0.57303863,0.00694353,0.35385834,1.10534003,0.00000000
-5.33966983,1.88188454,0.02462744,0.00000000,0.48003620,0.55312460,0.00738525,0.34163886,1.07184982,0.00000000
-5.33366683,1.81839467,0.02386609,0.00000000,0.46280748,0.53240849,0.00785573,0.32908904,1.03710467,0.00000000
-5.32766383,1.75416437,0.02303882,0.00000000,0.44623115,0.51125951,0.00835891,0.31648972,1.00174522,0.00000000
-5.32166083,1.69044037,0.02215980,0.00000000,0.43064184,0.49005330,0.00889959,0.30411315,0.96644539,0.00000000
-5.31565783,1.62846829,0.02124403,0.00000000,0.41637909,0.46916151,0.00948334,0.29221584,0.93189378,0.00000000
-5.30965483,1.56945799,0.02030685,0.00000000,0.40377828,0.44894166,0.01011623,0.28103190,0.89877419,0.00000000
-5.30365183,1.51454975,0.01936364,0.00000000,0.39316161,0.42972744,0.01080463,0.27076708,0.86774599,0.00000000
-5.29764882,1.46478234,0.01842937,0.00000000,0.38482951,0.41181982,0.01155483,0.26159378,0.83942513,0.00000000
-5.29164582,1.42106441,0.01751833,0.00000000,0.37905281,0.39547950,0.01237266,0.25364700,0.81436647,0.00000000
-5.28564282,1.38414987,0.01664370,0.00000000,0.37606576,0.38092059,0.01326315,0.24702153,0.79304800,0.00000000
-5.27963982,1.35461856,0.01581739,0.00000000,0.37606037,0.36830617,0.01423002,0.24177043,0.77585768,0.00000000
-5.27363682,1.33286264,0.01504973,0.00000000,0.37918221,0.35774551,0.01527538,0.23790476,0.76308329,0.00000000
-5.26763382,1.31907932,0.01434938,0.00000000,0.38552772,0.34929326,0.01639926,0.23539468,0.75490572,0.00000000
-5.26163082,1.31327029,0.01372319,0.00000000,0.39514316,0.34295055,0.01759938,0.23417182,0.75139594,0.00000000
-5.25562781,1.31524769,0.01317621,0.00000000,0.40802530,0.33866784,0.01887084,0.23413284,0.75251584,0.00000000
-5.24962481,1.32464657,0.01271171,0.00000000,0.42412368,0.33634956,0.02020604,0.23514405,0.75812270,0.00000000
-5.24362181,1.34094319,0.01233129,0.00000000,0.44334429,0.33586010,0.02159463,0.23704698,0.76797737,0.00000000
-5.23761881,1.36347854,0.01203502,0.00000000,0.46555463,0.33703112,0.02302362,0.23966457,0.78175563,0.00000000
-5.23161581,1.39148608,0.01182167,0.00000000,0.49058969,0.33966963,0.02447759,0.24280787,0.79906230,0.00000000
-5.22561281,1.42412261,0.01168888,0.00000000,0.51825864,0.34356669,0.02593909,0.24628297,0.81944761,0.00000000
-5.21960980,1.46050104,0.01163347,0.00000000,0.54835200,0.34850626,0.02738909,0.24989788,0.84242507,0.00000000
-5.21360680,1.49972363,0.01165164,0.00000000,0.58064862,0.35427389,0.02880756,0.25346905,0.86749017,0.00000000
-5.20760380,1.54091461,0.01173929,0.00000000,0.61492246,0.36066485,0.03017414,0.25682743,0.89413910,0.00000000
-5.20160080,1.58325055,0.01189220,0.00000000,0.65094862,0.36749144,0.03146885,0.25982378,0.92188682,0.00000000
-5.19559780,1.62598765,0.01210629,0.00000000,0.68850835,0.37458927,0.03267284,0.26233293,0.95028364,0.00000000
-5.18959480,1.66848454,0.01237777,0.00000000,0.72739287,0.38182203,0.03376905,0.26425708,0.97892980,0.00000000
-5.18359180,1.71022001,0.01270330,0.00000000,0.76740580,0.38908502,0.03474295,0.26552781,1.00748737,0.00000000
-5.17758879,1.75080485,0.01308009,0.00000000,0.80836405,0.39630689,0.03558304,0.26610697,1.03568905,0.00000000
-5.17158579,1.78998755,0.01350590,0.00000000,0.85009730,0.40344994,0.03628140,0.26598628,1.06334357,0.00000000
-5.16558279,1.82765362,0.01397913,0.00000000,0.89244605,0.41050875,0.03683390,0.26518578,1.09033754,0.00000000
-5.15957979,1.86381872,0.01449866,0.00000000,0.93525843,0.41750748,0.03724047,0.26375125,1.11663362,0.00000000
-5.15357679,1.89861604,0.01506384,0.00000000,0.97838611,0.42449576,0.03750498,0.26175073,1.14226525,0.00000000
-5.14757379,1.93227847,0.01567430,0.00000000,1.02167945,0.43154354,0.03763514,0.25927031,1.16732810,0.00000000
-5.14157079,1.96511644,0.01632980,0.00000000,1.06498235,0.43873515,0.03764207,0.25640938,1.19196864,0.00000000
-5.13556778,1.99749244,0.01703003,0.00000000,1.10812713,0.44616270,0.03753979,0.25327561,1.21637042,0.00000000
-5.12956478,2.02979335,0.01777437,0.00000000,1.15092974,0.45391928,0.03734461,0.24997979,1.24073850,0.00000000
-5.12356178,2.06240174,0.01856170,0.00000000,1.19318578,0.46209215,0.03707434,0.24663088,1.26528280,0.00000000
-5.11755878,2.09566753,0.01939015,0.00000000,1.23466742,0.47075630,0.03674749,0.24333126,1.29020111,0.00000000
-5.11155578,2.12988109,0.02025687,0.00000000,1.27512175,0.47996855,0.03638242,0.24017258,1.31566237,0.00000000
-5.10555278,2.16524921,0.02115789,0.00000000,1.31427040,0.48976266,0.03599653,0.23723219,1.34179116,0.00000000
-5.09954977,2.20187481,0.02208792,0.00000000,1.35181096,0.50014550,0.03560546,0.23457034,1.36865393,0.00000000
-5.09354677,2.23974156,0.02304026,0.00000000,1.38741987,0.51109455,0.03522241,0.23222821,1.39624776,0.00000000
-5.08754377,2.27870411,0.02400673,0.00000000,1.42075702,0.52255694,0.03485760,0.23022678,1.42449225,0.00000000
-5.08154077,2.31848453,0.02497769,0.00000000,1.45147177,0.53445004,0.03451783,0.22856664,1.45322489,0.00000000
-5.07553777,2.35867530,0.02594212,0.00000000,1.47921039,0.54666375,0.03420629,0.22722858,1.48220041,0.00000000
-5.06953477,2.39874888,0.02688771,0.00000000,1.50362456,0.55906428,0.03392246,0.22617505,1.51109420,0.00000000
-5.06353177,2.43807370,0.02780114,0.00000000,1.52438068,0.57149952,0.03366223,0.22535227,1.53950986,0.00000000
-5.05752876,2.47593592,0.02866831,0.00000000,1.54116965,0.58380571,0.03341824,0.22469302,1.56699067,0.00000000
-5.05152576,2.51156632,0.02947469,0.00000000,1.55371678,0.59581514,0.03318027,0.22411984,1.59303465,0.00000000
-5.04552276,2.54417101,0.03020575,0.00000000,1.56179138,0.60736469,0.03293589,0.22354863,1.61711263,0.00000000
-5.03951976,2.57296486,0.03084733,0.00000000,1.56521564,0.61830460,0.03267108,0.22289248,1.63868859,0.00000000
-5.03351676,2.59720603,0.03138611,0.00000000,1.56387245,0.62850738,0.03237103,0.22206548,1.65724137,0.00000000
-5.02751376,2.61622994,0.03181008,0.00000000,1.55771169,0.63787608,0.03202086,0.22098648,1.67228681,0.00000000
-5.02151076,2.62948117,0.03210895,0.00000000,1.54675470,0.64635167,0.03160647,0.21958265,1.68339921,0.00000000
-5.01550775,2.63654159,0.03227455,0.00000000,1.53109670,0.65391908,0.03111515,0.21779261,1.69023109,0.00000000
-5.00950475,2.63715318,0.03230118,0.00000000,1.51090685,0.66061136,0.03053632,0.21556913,1.69253013,0.00000000
-5.00350175,2.63123442,0.03218584,0.00000000,1.48642595,0.66651180,0.02986197,0.21288122,1.69015249,0.00000000
-4.99749875,2.61888925,0.03192843,0.00000000,1.45796167,0.67175367,0.02908709,0.20971562,1.68307175,0.00000000
-4.99149575,2.60040783,0.03153183,0.00000000,1.42588158,0.67651741,0.02820993,0.20607752,1.67138283,0.00000000
-4.98549275,2.57625925,0.03100183,0.00000000,1.39060398,0.68102539,0.02723205,0.20199067,1.65530071,0.00000000
-4.97948974,2.54707606,0.03034702,0.00000000,1.35258712,0.68553419,0.02615830,0.19749668,1.63515394,0.00000000
-4.97348674,2.51363152,0.02957855,0.00000000,1.31231703,0.69032478,0.02499657,0.19265370,1.61137317,0.00000000
-4.96748374,2.47681053,0.02870977,0.00000000,1.27029462,0.69569091,0.02375754,0.18753455,1.58447522,0.00000000
-4.96148074,2.43757569,0.02775585,0.00000000,1.22702250,0.70192625,0.02245418,0.18222419,1.55504359,0.00000000
-4.95547774,2.39693008,0.02673330,0.00000000,1.18299225,0.70931080,0.02110128,0.17681686,1.52370629,0.00000000
-4.94947474,2.35587871,0.02565946,0.00000000,1.13867250,0.71809734,0.01971490,0.17141294,1.49111210,0.00000000
-4.94347174,2.31539043,0.02455197,0.00000000,1.09449863,0.72849850,0.01831178,0.16611554,1.45790658,0.00000000
-4.93746873,2.27636234,0.02342824,0.00000000,1.05086433,0.74067519,0.01690879,0.16102712,1.42470888,0.00000000
-4.93146573,2.23958831,0.02230500,0.00000000,1.00811543,0.75472711,0.01552241,0.15624618,1.39209064,0.00000000
-4.92546273,2.20573320,0.02119783,0.00000000,0.96654634,0.77068578,0.01416823,0.15186413,1.36055782,0.00000000
-4.91945973,2.17531403,0.02012075,0.00000000,0.92639909,0.78851069,0.01286059,0.14796252,1.33053650,0.00000000
-4.91345673,2.14868878,0.01908598,0.00000000,0.88786495,0.80808885,0.01161222,0.14461070,1.30236306,0.00000000
-4.90745373,2.12605351,0.01810366,0.00000000,0.85108858,0.82923795,0.01043407,0.14186400,1.27627923,0.00000000
-4.90145073,2.10744755,0.01718176,0.00000000,0.81617425,0.85171308,0.00933513,0.13976244,1.25243202,0.00000000
-4.89544772,2.09276656,0.01632603,0.00000000,0.78319391,0.87521689,0.00832242,0.13833015,1.23087839,0.00000000
-4.88944472,2.08178255,0.01554000,0.00000000,0.75219652,0.89941280,0.00740102,0.13757534,1.21159430,0.00000000
-4.88344172,2.07416981,0.01482520,0.00000000,0.72321824,0.92394074,0.00657416,0.13749098,1.19448744,0.00000000
-4.87743872,2.06953542,0.01418123,0.00000000,0.69629284,0.94843480,0.00584345,0.13805604,1.17941288,0.00000000
-4.87143572,2.06745260,0.01360610,0.00000000,0.67146191,0.97254200,0.00520899,0.13923730,1.16619079,0.00000000
-4.86543272,2.06749543,0.01309646,0.00000000,0.64878427,0.99594126,0.00466968,0.14099163,1.15462509,0.00000000
-4.85942971,2.06927298,0.01264792,0.00000000,0.62834421,1.01836188,0.00422343,0.14326860,1.14452228,0.00000000
-4.85342671,2.07246142,0.01225540,0.00000000,0.61025814,1.03960034,0.00386739,0.14601344,1.13570914,0.00000000
-4.84742371,2.07683231,0.01191340,0.00000000,0.59467928,1.05953497,0.00359818,0.14917002,1.12804875,0.00000000
-4.84142071,2.08227594,0.01161635,0.00000000,0.58180028,1.07813745,0.00341209,0.15268383,1.12145375,0.00000000
-4.83541771,2.08881834,0.01135883,0.00000000,0.57185350,1.09548061,0.00330520,0.15650487,1.11589640,0.00000000
-4.82941471,2.09663135,0.01113587,0.00000000,0.56510888,1.11174218,0.00327354,0.16059010,1.11141484,0.00000000
-4.82341171,2.10603508,0.01094311,0.00000000,0.56186950,1.12720405,0.00331313,0.16490556,1.10811533,0.00000000
-4.81740870,2.11749252,0.01077695,0.00000000,0.56246485,1.14224699,0.00342006,0.16942785,1.10617040,0.00000000
-4.81140570,2.13159668,0.01063463,0.00000000,0.56724185,1.15734095,0.00359040,0.17414501,1.10581295,0.00000000
-4.80540270,2.14905039,0.01051428,0.00000000,0.57655409,1.17303125,0.00382024,0.17905662,1.10732668,0.00000000
-4.79939970,2.17063981,0.01041492,0.00000000,0.59074932,1.18992091,0.00410558,0.18417327,1.11103326,0.00000000
-4.79339670,2.19720260,0.01033636,0.00000000,0.61015579,1.20865003,0.00444223,0.18951518,1.11727686,0.00000000
-4.78739370,2.22959194,0.01027914,0.00000000,0.63506756,1.22987263,0.00482576,0.19511025,1.12640683,0.00000000
-4.78139070,2.26863804,0.01024435,0.00000000,0.66572962,1.25423200,0.00525135,0.20099153,1.13875935,0.00000000
-4.77538769,2.31510850,0.01023349,0.00000000,0.70232296,1.28233522,0.00571373,0.20719419,1.15463882,0.00000000
-4.76938469,2.36966933,0.01024829,0.00000000,0.74495045,1.31472798,0.00620711,0.21375233,1.17430006,0.00000000
-4.76338169,2.43284805,0.01029050,0.00000000,0.79362389,1.35187038,0.00672510,0.22069558,1.19793199,0.00000000
-4.75737869,2.50500060,0.01036174,0.00000000,0.84825295,1.39411463,0.00726079,0.22804592,1.22564372,0.00000000
-4.75137569,2.58628316,0.01046329,0.00000000,0.90863647,1.44168549,0.00780666,0.23581473,1.25745354,0.00000000
-4.74537269,2.67663039,0.01059596,0.00000000,0.97445656,1.49466403,0.00835475,0.24400035,1.29328152,0.00000000
-4.73936968,2.77574068,0.01075995,0.00000000,1.04527607,1.55297545,0.00889673,0.25258628,1.33294590,0.00000000
-4.73336668,2.88306927,0.01095481,0.00000000,1.12053963,1.61638123,0.00942401,0.26154014,1.37616351,0.00000000
-4.72736368,2.99782948,0.01117933,0.00000000,1.19957846,1.68447612,0.00992798,0.27081344,1.42255414,0.00000000
-4.72136068,3.11900201,0.01143155,0.00000000,1.28161896,1.75669001,0.01040018,0.28034223,1.47164866,0.00000000
-4.71535768,3.24535206,0.01170882,0.00000000,1.36579506,1.83229492,0.01083251,0.29004861,1.52290043,0.00000000
-4.70935468,3.37545359,0.01200781,0.00000000,1.45116391,1.91041671,0.01121745,0.29984293,1.57569940,0.00000000
-4.70335168,3.50771975,0.01232462,0.00000000,1.53672453,1.99005162,0.01154829,0.30962668,1.62938829,0.00000000
-4.69734867,3.64043860,0.01265494,0.00000000,1.62143879,2.07008689,0.01181932,0.31929580,1.68327995,0.00000000
-4.69134567,3.77181241,0.01299410,0.00000000,1.70425402,2.14932518,0.01202598,0.32874428,1.73667518,0.00000000
-4.68534267,3.89999951,0.01333728,0.00000000,1.78412643,2.22651203,0.01216502,0.33786783,1.78888013,0.00000000
-4.67933967,4.02315693,0.01367964,0.00000000,1.86004447,2.30036552,0.01223456,0.34656738,1.83922248,0.00000000
-4.67333667,4.13948244,0.01401644,0.00000000,1.93105128,2.36960740,0.01223415,0.35475220,1.88706588,0.00000000
-4.66733367,4.24725467,0.01434314,0.00000000,1.99626539,2.43299462,0.01216475,0.36234255,1.93182194,0.00000000
-4.66133067,4.34486981,0.01465557,0.00000000,2.05489891,2.48935037,0.01202868,0.36927154,1.97295955,0.00000000
-4.65532766,4.43087412,0.01494994,0.00000000,2.10627256,2.53759350,0.01182948,0.37548630,2.01001122,0.00000000
-4.64932466,4.50399105,0.01522290,0.00000000,2.14982718,2.57676562,0.01157182,0.38094830,2.04257654,0.00000000
-4.64332166,4.56314263,0.01547160,0.00000000,2.18513122,2.60605471,0.01126128,0.38563280,2.07032281,0.00000000
-4.63731866,4.60746454,0.01569363,0.00000000,2.21188434,2.62481466,0.01090415,0.38952761,2.09298327,0.00000000
