energy_ev,total_up,Ag_p_up,Ag_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.55077539,1.99293502,0.02860368,1.43436370,0.54892081,0.26321820,0.00367140,0.01022787,0.00522440,0.29735821
-3.54477239,1.87398047,0.02867129,1.35159497,0.51210924,0.24423898,0.00413080,0.00983865,0.00567295,0.27811472
-3.53876938,1.76285777,0.02896912,1.27488869,0.47596262,0.22639023,0.00464350,0.00957045,0.00619291,0.25951944
-3.53276638,1.66038888,0.02950431,1.20472883,0.44095130,0.20979083,0.00520872,0.00941950,0.00678315,0.24177987
-3.52676338,1.56720764,0.03028190,1.14146488,0.40749161,0.19453314,0.00582513,0.00938190,0.00744198,0.22507514
-3.52076038,1.48375581,0.03130467,1.08531073,0.37593858,0.18068358,0.00649089,0.00945367,0.00816710,0.20955369
-3.51475738,1.41028613,0.03257313,1.03634859,0.34658119,0.16828394,0.00720366,0.00963065,0.00895567,0.19533207
-3.50875438,1.34687173,0.03408557,0.99453731,0.31964001,0.15735335,0.00796066,0.00990856,0.00980435,0.18249487
-3.50275138,1.29342075,0.03583828,0.95972432,0.29526716,0.14789073,0.00875877,0.01028302,0.01070938,0.17109559
-3.49674837,1.24969512,0.03782581,0.93166039,0.27354830,0.13987745,0.00959457,0.01074953,0.01166669,0.16115834
-3.49074537,1.21533200,0.04004131,0.91001603,0.25450637,0.13328022,0.01046446,0.01130354,0.01267198,0.15268014
-3.48474237,1.18986662,0.04247691,0.89439881,0.23810680,0.12805384,0.01136477,0.01194048,0.01372087,0.14563373
-3.47873937,1.17275540,0.04512411,0.88437045,0.22426374,0.12414385,0.01229184,0.01265578,0.01480898,0.13997056
-3.47273637,1.16339785,0.04797409,0.87946289,0.21284703,0.12148892,0.01324209,0.01344490,0.01593201,0.13562402
-3.46673337,1.16115669,0.05101795,0.87919269,0.20368961,0.12002286,0.01421210,0.01430336,0.01708586,0.13251260
-3.46073037,1.16537519,0.05424689,0.88307325,0.19659493,0.11967634,0.01519865,0.01522664,0.01826660,0.13054288
-3.45472736,1.17539129,0.05765218,0.89062437,0.19134439,0.12037821,0.01619868,0.01621020,0.01947052,0.12961235
-3.44872436,1.19054841,0.06122511,0.90137912,0.18770433,0.12205648,0.01720930,0.01724939,0.02069402,0.12961204
-3.44272136,1.21020285,0.06495664,0.91488806,0.18543264,0.12463897,0.01822771,0.01833928,0.02193361,0.13042871
-3.43671836,1.23372801,0.06883707,0.93072093,0.18428475,0.12805382,0.01925107,0.01947463,0.02318572,0.13194691
-3.43071536,1.26051599,0.07285552,0.94846626,0.18401914,0.13222974,0.02027645,0.02064965,0.02444655,0.13405069
-3.42471236,1.28997712,0.07699932,0.96772935,0.18440210,0.13709616,0.02130061,0.02185792,0.02571194,0.13662512
-3.41870935,1.32153799,0.08125346,0.98812907,0.18521199,0.14258347,0.02231995,0.02309222,0.02697716,0.13955758
-3.41270635,1.35463884,0.08559995,1.00929425,0.18624289,0.14862315,0.02333027,0.02434443,0.02823677,0.14273895
-3.40670335,1.38873098,0.09001733,1.03086005,0.18730769,0.15514807,0.02432677,0.02560542,0.02948444,0.14606460
-3.40070035,1.42327481,0.09448028,1.05246489,0.18824069,0.16209292,0.02530389,0.02686503,0.03071287,0.14943540
-3.39469735,1.45773907,0.09895937,1.07374845,0.18889976,0.16939471,0.02625532,0.02811206,0.03191377,0.15275850
-3.38869435,1.49160170,0.10342103,1.09435100,0.18916795,0.17699353,0.02717400,0.02933437,0.03307780,0.15594822
-3.38269135,1.52435244,0.10782776,1.11391426,0.18895473,0.18483337,0.02805222,0.03051901,0.03419473,0.15892671
-3.37668834,1.55549743,0.11213856,1.13208398,0.18819681,0.19286312,0.02888176,0.03165239,0.03525355,0.16162464
-3.37068534,1.58456550,0.11630961,1.14851397,0.18685842,0.20103765,0.02965405,0.03272057,0.03624273,0.16398176
-3.36468234,1.61111611,0.12029517,1.16287163,0.18493123,0.20931896,0.03036047,0.03370950,0.03715045,0.16594731
-3.35867934,1.63474826,0.12404867,1.17484452,0.18243378,0.21767741,0.03099259,0.03460543,0.03796499,0.16748039
-3.35267634,1.65511021,0.12752390,1.18414758,0.17941043,0.22609281,0.03154254,0.03539521,0.03867508,0.16855006
-3.34667334,1.67190915,0.13067637,1.19053074,0.17592983,0.23455553,0.03200327,0.03606667,0.03927026,0.16913535
-3.34067034,1.68492044,0.13346463,1.19378625,0.17208295,0.24306744,0.03236892,0.03660895,0.03974130,0.16922513
-3.33466733,1.69399569,0.13585161,1.19375541,0.16798061,0.25164266,0.03263506,0.03701281,0.04008054,0.16881771
-3.32866433,1.69906922,0.13780584,1.19033428,0.16375062,0.26030802,0.03279897,0.03727097,0.04028217,0.16792041
-3.32266133,1.70016247,0.13930251,1.18347792,0.15953449,0.26910325,0.03285984,0.03737823,0.04034257,0.16654884
-3.31665833,1.69738589,0.14032439,1.17320307,0.15548374,0.27808075,0.03281886,0.03733173,0.04026041,0.16472621
-3.31065533,1.69093813,0.14086246,1.15958895,0.15175597,0.28730494,0.03267927,0.03713096,0.04003680,0.16248246
-3.30465233,1.68110243,0.14091630,1.14277612,0.14851067,0.29685107,0.03244634,0.03677785,0.03967530,0.15985330
-3.29864932,1.66824014,0.14049420,1.12296349,0.14590484,0.30680359,0.03212725,0.03627669,0.03918186,0.15687927
-3.29264632,1.65278164,0.13961301,1.10040356,0.14408855,0.31725389,0.03173085,0.03563405,0.03856467,0.15360473
-3.28664332,1.63521475,0.13829766,1.07539605,0.14320055,0.32829759,0.03126745,0.03485856,0.03783392,0.15007691
-3.28064032,1.61607116,0.13658048,1.04828022,0.14336392,0.34003126,0.03074847,0.03396080,0.03700152,0.14634493
-3.27463732,1.59591128,0.13450029,1.01942617,0.14468205,0.35254872,0.03018605,0.03295293,0.03608076,0.14245883
-3.26863432,1.57530800,0.13210129,0.98922546,0.14723494,0.36593715,0.02959271,0.03184852,0.03508593,0.13846878
-3.26263132,1.55483004,0.12943183,0.95808136,0.15107591,0.38027283,0.02898088,0.03066219,0.03403192,0.13442418
-3.25662831,1.53502557,0.12654304,0.92639923,0.15622904,0.39561705,0.02836256,0.02940933,0.03293380,0.13037293
-3.25062531,1.51640652,0.12348749,0.89457711,0.16268720,0.41201218,0.02774892,0.02810576,0.03180644,0.12636075
-3.24462231,1.49943449,0.12031783,0.86299715,0.17041098,0.42947818,0.02715001,0.02676750,0.03066414,0.12243053
-3.23861931,1.48450869,0.11708545,0.83201793,0.17932855,0.44800972,0.02657449,0.02541041,0.02952030,0.11862183
-3.23261631,1.47195639,0.11383933,0.80196793,0.18933643,0.46757427,0.02602945,0.02404996,0.02838711,0.11497038
-3.22661331,1.46202645,0.11062497,0.77314053,0.20030138,0.48811109,0.02552035,0.02270099,0.02727538,0.11150779
-3.22061031,1.45488605,0.10748356,0.74579039,0.21206325,0.50953153,0.02505097,0.02137746,0.02619436,0.10826124
-3.21460730,1.45062089,0.10445135,0.72013153,0.22443890,0.53172046,0.02462358,0.02009233,0.02515164,0.10525335
-3.20860430,1.44923881,0.10155918,0.69633692,0.23722696,0.55453903,0.02423908,0.01885730,0.02415319,0.10250219
-3.20260130,1.45067661,0.09883238,0.67453969,0.25021339,0.57782849,0.02389736,0.01768281,0.02320336,0.10002132
-3.19659830,1.45480980,0.09629078,0.65483572,0.26317769,0.60141515,0.02359763,0.01657782,0.02230508,0.09782003
-3.19059530,1.46146472,0.09394904,0.63728749,0.27589946,0.62511598,0.02333886,0.01554985,0.02145999,0.09590366
-3.18459230,1.47043246,0.09181705,0.62192896,0.28816513,0.64874483,0.02312035,0.01460490,0.02066870,0.09427398
-3.17858929,1.48148389,0.08990063,0.60877118,0.29977462,0.67211877,0.02294214,0.01374748,0.01993108,0.09292971
-3.17258629,1.49438492,0.08820224,0.59780840,0.31054755,0.69506431,0.02280567,0.01298061,0.01924656,0.09186705
-3.16658329,1.50891141,0.08672185,0.58902431,0.32032893,0.71742320,0.02271416,0.01230590,0.01861442,0.09108032
-3.16058029,1.52486289,0.08545781,0.58239815,0.32899395,0.73905741,0.02267317,0.01172362,0.01803414,0.09056249
-3.15457729,1.54207450,0.08440768,0.57791035,0.33645167,0.75985323,0.02269093,0.01123282,0.01750570,0.09030585
-3.14857429,1.56042665,0.08356907,0.57554750,0.34264765,0.77972422,0.02277863,0.01083141,0.01702979,0.09030257
-3.14257129,1.57985211,0.08294040,0.57530638,0.34756515,0.79861306,0.02295060,0.01051636,0.01660811,0.09054520
-3.13656828,1.60034031,0.08252149,0.57719695,0.35122513,0.81649221,0.02322429,0.01028376,0.01624347,0.09102715
-3.13056528,1.62193877,0.08231405,0.58124412,0.35368499,0.83336364,0.02362017,0.01012905,0.01593996,0.09174314
-3.12456228,1.64475202,0.08232207,0.58748823,0.35503607,0.84925770,0.02416140,0.01004714,0.01570295,0.09268945
-3.11855928,1.66893804,0.08255200,0.59598439,0.35540016,0.86423144,0.02487340,0.01003259,0.01553908,0.09386425
-3.11255628,1.69470275,0.08301282,0.60680051,0.35492520,0.87836658,0.02578316,0.01007975,0.01545615,0.09526773
-3.10655328,1.72229289,0.08371593,0.62001426,0.35378032,0.89176744,0.02691855,0.01018293,0.01546298,0.09690222
-3.10055028,1.75198768,0.08467495,0.63570901,0.35215043,0.90455897,0.02830732,0.01033653,0.01556916,0.09877219
-3.09454727,1.78408971,0.08590537,0.65396889,0.35023069,0.91688505,0.02997615,0.01053518,0.01578476,0.10088421
-3.08854427,1.81891528,0.08742407,0.67487318,0.34822088,0.92890718,0.03194953,0.01077387,0.01612001,0.10324674
-3.08254127,1.85678447,0.08924874,0.69849007,0.34632001,0.94080346,0.03424864,0.01104802,0.01658489,0.10586989
-3.07653827,1.89801108,0.09139722,0.72487010,0.34472120,0.95276780,0.03689018,0.01135356,0.01718876,0.10876503
-3.07053527,1.94289251,0.09388675,0.75403942,0.34360702,0.96500918,0.03988533,0.01168695,0.01793988,0.11194430
-3.06453227,1.99169955,0.09673307,0.78599294,0.34314522,0.97775073,0.04323868,0.01204526,0.01884502,0.11541993
-3.05852926,2.04466612,0.09994957,0.82068784,0.34348514,0.99122829,0.04694738,0.01242609,0.01990902,0.11920348
-3.05252626,2.10197897,0.10354628,0.85803734,0.34475448,1.00568835,0.05100044,0.01282753,0.02113433,0.12330496
-3.04652326,2.16376739,0.10752891,0.89790529,0.34705680,1.02138502,0.05537817,0.01324814,0.02252071,0.12773178
-3.04052026,2.23009307,0.11189785,0.94010154,0.35046946,1.03857586,0.06005200,0.01368679,0.02406483,0.13248769
-3.03451726,2.30094041,0.11664718,0.98437864,0.35504213,1.05751671,0.06498441,0.01414261,0.02576007,0.13757164
-3.02851426,2.37620760,0.12176387,1.03042990,0.36079590,1.07845535,0.07012932,0.01461480,0.02759625,0.14297665
-3.02251126,2.45569901,0.12722698,1.07788921,0.36772288,1.10162428,0.07543259,0.01510255,0.02955962,0.14868875
-3.01650825,2.53911943,0.13300711,1.12633283,0.37578644,1.12723294,0.08083300,0.01560490,0.03163280,0.15468614
-3.01050525,2.62607074,0.13906605,1.17528326,0.38492203,1.15545971,0.08626338,0.01612062,0.03379492,0.16093846
-3.00450225,2.71605167,0.14535676,1.22421533,0.39503865,1.18644416,0.09165204,0.01664815,0.03602187,0.16740643
-2.99849925,2.80846102,0.15182361,1.27256458,0.40602098,1.22027999,0.09692439,0.01718547,0.03828661,0.17404177
-2.99249625,2.90260492,0.15840296,1.31973776,0.41773209,1.25700932,0.10200477,0.01773019,0.04055968,0.18078759
-2.98649325,2.99770813,0.16502420,1.36512518,0.43001686,1.29661850,0.10681834,0.01827943,0.04280976,0.18757909
-2.98049025,3.09292942,0.17161098,1.40811477,0.44270596,1.33903602,0.11129300,0.01882996,0.04500431,0.19434480
-2.97448724,3.18738059,0.17808293,1.44810718,0.45562021,1.38413259,0.11536129,0.01937828,0.04711040,0.20100809
-2.96848424,3.28014871,0.18435752,1.48453149,0.46857542,1.43172351,0.11896220,0.01992067,0.04909542,0.20748911
-2.96248124,3.37032051,0.19035222,1.51686085,0.48138735,1.48157329,0.12204276,0.02045340,0.05092797,0.21370700
-2.95647824,3.45700788,0.19598672,1.54462738,0.49387666,1.53340216,0.12455941,0.02097288,0.05257866,0.21958218
-2.95047524,3.53937335,0.20118522,1.56743561,0.50587374,1.58689414,0.12647909,0.02147577,0.05402090,0.22503881
-2.94447224,3.61665399,0.20587861,1.58497391,0.51722300,1.64170625,0.12777993,0.02195920,0.05523159,0.23000714
-2.93846923,3.68818266,0.21000649,1.59702312,0.52778667,1.69747807,0.12845163,0.02242085,0.05619180,0.23442569
-2.93246623,3.75340524,0.21351885,1.60346217,0.53744776,1.75384129,0.12849544,0.02285909,0.05688719,0.23824315
-2.92646323,3.81189288,0.21637743,1.60427021,0.54611202,1.81042854,0.12792375,0.02327304,0.05730839,0.24141983
-2.92046023,3.86334872,0.21855661,1.59952515,0.55370905,1.86688097,0.12675935,0.02366259,0.05745120,0.24392876
-2.91445723,3.90760851,0.22004382,1.58939868,0.56019213,1.92285443,0.12503435,0.02402837,0.05731657,0.24575614
-2.90845423,3.94463540,0.22083944,1.57414806,0.56553725,1.97802370,0.12278889,0.02437167,0.05691043,0.24690133
-2.90245123,3.97450934,0.22095621,1.55410501,0.56974105,2.03208515,0.12006961,0.02469437,0.05624345,0.24737637
-2.89644822,3.99741186,0.22041818,1.52966236,0.57281805,2.08475763,0.11692800,0.02499872,0.05533050,0.24720487
-2.89044522,4.01360752,0.21925935,1.50125916,0.57479734,2.13578223,0.11341871,0.02528720,0.05419013,0.24642072
-2.88444222,4.02342353,0.21752186,1.46936504,0.57571886,2.18492116,0.10959793,0.02556233,0.05284386,0.24506631
-2.87843922,4.02722899,0.21525420,1.43446451,0.57562968,2.23195656,0.10552179,0.02582644,0.05131552,0.24319075
-2.87243622,4.02541550,0.21250918,1.39704226,0.57458038,2.27668971,0.10124495,0.02608152,0.04963041,0.24084785
-2.86643322,4.01838053,0.20934204,1.35756980,0.57262198,2.31894134,0.09681944,0.02632906,0.04781464,0.23809436
-2.86043022,4.00651497,0.20580865,1.31649439,0.56980333,2.35855355,0.09229363,0.02656993,0.04589437,0.23498820
-2.85442721,3.99019563,0.20196402,1.27423044,0.56616943,2.39539369,0.08771161,0.02680429,0.04389522,0.23158712
-2.84842421,3.96978331,0.19786107,1.23115373,0.56176058,2.42936026,0.08311267,0.02703167,0.04184167,0.22794753
-2.84242121,3.94562638,0.19354977,1.18759854,0.55661236,2.46039092,0.07853117,0.02725093,0.03975665,0.22412382
-2.83641821,3.91806949,0.18907667,1.14385752,0.55075656,2.48847203,0.07399657,0.02746046,0.03766120,0.22016798
-2.83041521,3.88746632,0.18448479,1.10018399,0.54422279,2.51364917,0.06953366,0.02765830,0.03557421,0.21612955
-2.82441221,3.85419513,0.17981383,1.05679627,0.53704073,2.53603779,0.06516295,0.02784239,0.03351235,0.21205588
-2.81840920,3.81867533,0.17510069,1.01388349,0.52924258,2.55583288,0.06090117,0.02801080,0.03149003,0.20799257
-2.81240620,3.78138325,0.17038008,0.97161219,0.52086583,2.57331657,0.05676184,0.02816202,0.02951944,0.20398400
-2.80640320,3.74286528,0.16568538,0.93013316,0.51195571,2.58886245,0.05275582,0.02829522,0.02761072,0.20007384
-2.80040020,3.70374640,0.16104938,0.88958791,0.50256742,2.60293563,0.04889185,0.02841053,0.02577212,0.19630551
-2.79439720,3.66473283,0.15650504,0.85011416,0.49276760,2.61608764,0.04517704,0.02850923,0.02401020,0.19272239
-2.78839420,3.62660749,0.15208605,0.81185002,0.48263526,2.62894564,0.04161730,0.02859394,0.02233004,0.18936772
-2.78239120,3.59021786,0.14782724,0.77493648,0.47226171,2.64219576,0.03821760,0.02866876,0.02073550,0.18628426
-2.77638819,3.55645612,0.14376472,0.73951819,0.46174965,2.65656076,0.03498221,0.02873932,0.01922937,0.18351357
-2.77038519,3.52623223,0.13993580,0.70574229,0.45121146,2.67277276,0.03191479,0.02881278,0.01781357,0.18109492
-2.76438219,3.50044122,0.13637867,0.67375581,0.44076668,2.69154214,0.02901842,0.02889774,0.01648932,0.17906401
-2.75837919,3.47992638,0.13313191,0.64370149,0.43053890,2.71352411,0.02629553,0.02900417,0.01525722,0.17745137
-2.75237619,3.46544053,0.13023383,0.61571280,0.42065235,2.73928467,0.02374781,0.02914321,0.01411738,0.17628080
-2.74637319,3.45760788,0.12772174,0.58990827,0.41122821,2.76926813,0.02137608,0.02932699,0.01306946,0.17556770
-2.74037019,3.45688893,0.12563129,0.56638585,0.40238109,2.80376811,0.01918012,0.02956844,0.01211276,0.17531760
-2.73436718,3.46355100,0.12399577,0.54521760,0.39421583,2.84290397,0.01715860,0.02988105,0.01124623,0.17552501
-2.72836418,3.47764650,0.12284565,0.52644528,0.38682484,2.88660458,0.01530890,0.03027870,0.01046851,0.17617254
-2.72236118,3.49900085,0.12220821,0.51007705,0.38028609,2.93460059,0.01362712,0.03077549,0.00977796,0.17723060
-2.71635818,3.52721104,0.12210744,0.49608571,0.37466196,2.98642630,0.01210804,0.03138557,0.00917272,0.17865762
-2.71035518,3.56165562,0.12256413,0.48440849,0.36999898,3.04143131,0.01074516,0.03212304,0.00865072,0.18040082
-2.70435218,3.60151566,0.12359613,0.47494852,0.36632833,3.09880177,0.00953079,0.03300185,0.00820974,0.18239760
-2.69834917,3.64580595,0.12521874,0.46757785,0.36366713,3.15759030,0.00845621,0.03403572,0.00784744,0.18457740
-2.69234617,3.69341458,0.12744522,0.46214180,0.36202036,3.21675315,0.00751183,0.03523799,0.00756146,0.18686407
-2.68634317,3.74314887,0.13028721,0.45846444,0.36138310,3.27519250,0.00668741,0.03662157,0.00734939,0.18917856
-2.68034017,3.79378479,0.13375508,0.45635475,0.36174306,3.33180182,0.00597229,0.03819870,0.00720890,0.19144174
-2.67433717,3.84411702,0.13785802,0.45561308,0.36308292,3.38551139,0.00535561,0.03998074,0.00713767,0.19357737
-2.66833417,3.89300661,0.14260390,0.45603757,0.36538249,3.43533163,0.00482655,0.04197782,0.00713346,0.19551483
-2.66233117,3.93942336,0.14799872,0.45743003,0.36862023,3.48039159,0.00437453,0.04419841,0.00719407,0.19719168
-2.65632816,3.98248026,0.15404558,0.45960095,0.37277419,3.51997030,0.00398943,0.04664881,0.00731728,0.19855574
-2.65032516,4.02145815,0.16074340,0.46237350,0.37782205,3.55351933,0.00366172,0.04933246,0.00750082,0.19956661
-2.64432216,4.05581908,0.16808506,0.46558609,0.38374033,3.58067522,0.00338259,0.05224928,0.00774223,0.20019663
-2.63831916,4.08520783,0.17605536,0.46909360,0.39050283,3.60126117,0.00314409,0.05539487,0.00803875,0.20043113
-2.63231616,4.10944172,0.18462869,0.47276725,0.39807817,3.61527816,0.00293912,0.05875975,0.00838723,0.20026800
-2.62631316,4.12848977,0.19376673,0.47649314,0.40642693,3.62288617,0.00276150,0.06232863,0.00878398,0.19971668
-2.62031016,4.14244289,0.20341614,0.48016983,0.41549831,3.62437698,0.00260594,0.06607974,0.00922460,0.19879652
-2.61430715,4.15147736,0.21350669,0.48370512,0.42522673,3.62014043,0.00246802,0.06998438,0.00970393,0.19753475
-2.60830415,4.15581452,0.22394981,0.48701247,0.43552869,3.61062660,0.00234412,0.07400667,0.01021592,0.19596409
-2.60230115,4.15567955,0.23463792,0.49000733,0.44630002,3.59630631,0.00223138,0.07810351,0.01075363,0.19412028
-2.59629815,4.15126245,0.24544455,0.49260388,0.45741406,3.57763281,0.00212755,0.08222496,0.01130915,0.19203952
-2.59029515,4.14268421,0.25622546,0.49471243,0.46872075,3.55500708,0.00203098,0.08631487,0.01187375,0.18975616
-2.58429215,4.12997062,0.26682092,0.49623776,0.48004704,3.52874913,0.00194049,0.09031202,0.01243790,0.18730062
-2.57828914,4.11303581,0.27705896,0.49707871,0.49119867,3.49907716,0.00185529,0.09415142,0.01299150,0.18469783
-2.57228614,4.09167679,0.28675971,0.49712898,0.50196328,3.46609583,0.00177490,0.09776616,0.01352409,0.18196606
-2.56628314,4.06557965,0.29574068,0.49627935,0.51211504,3.42979452,0.00169909,0.10108933,0.01402513,0.17911647
-2.56028014,4.03433714,0.30382269,0.49442103,0.52142035,3.39005555,0.00162786,0.10405633,0.01448429,0.17615311
-2.55427714,3.99747670,0.31083639,0.49145017,0.52964480,3.34667176,0.00156133,0.10660720,0.01489183,0.17307356
-2.54827414,3.95449722,0.31662891,0.48727300,0.53656070,3.29937234,0.00149976,0.10868895,0.01523895,0.16987007
-2.54227114,3.90491227,0.32107039,0.48181161,0.54195516,3.24785520,0.00144355,0.11025787,0.01551813,0.16653108
-2.53626813,3.84829703,0.32406016,0.47500965,0.54563823,3.19182363,0.00139321,0.11128158,0.01572346,0.16304310
-2.53026513,3.78433601,0.32553198,0.46683776,0.54745063,3.13102518,0.00134935,0.11174075,0.01585094,0.15939273
-2.52426213,3.71286851,0.32545838,0.45729841,0.54727085,3.06528991,0.00131277,0.11163046,0.01589873,0.15556871
-2.51825913,3.63392878,0.32385351,0.44642955,0.54502112,2.99456590,0.00128439,0.11096099,0.01586729,0.15156392
-2.51225613,3.54777841,0.32077462,0.43430706,0.54067196,2.91894960,0.00126537,0.10975814,0.01575949,0.14737711
-2.50625313,3.45492867,0.31632174,0.42104564,0.53424515,2.83870903,0.00125708,0.10806290,0.01558059,0.14301432
-2.50025013,3.35615114,0.31063579,0.40679805,0.52581479,2.75429852,0.00126112,0.10593057,0.01533819,0.13848987
-2.49424712,3.25247580,0.30389493,0.39175269,0.51550646,2.66636379,0.00127941,0.10342927,0.01504204,0.13382687
-2.48824412,3.14517615,0.29630942,0.37612955,0.50349448,2.57573689,0.00131411,0.10063799,0.01470379,0.12905724
-2.48224112,3.03574186,0.28811511,0.36017474,0.48999728,2.48342127,0.00136771,0.09764420,0.01433665,0.12422116
-2.47623812,2.92584001,0.27956585,0.34415377,0.47527110,2.39056729,0.00144299,0.09454101,0.01395501,0.11936609
-2.47023512,2.81726639,0.27092505,0.32834382,0.45960228,2.29843949,0.00154299,0.09142427,0.01357403,0.11454531
-2.46423212,2.71188920,0.26245686,0.31302550,0.44329838,2.20837696,0.00167099,0.08838936,0.01320914,0.10981613
-2.45822911,2.61158733,0.25441715,0.29847422,0.42667852,2.12174869,0.00183045,0.08552817,0.01287558,0.10523782
-2.45222611,2.51818601,0.24704488,0.28495168,0.41006337,2.03990587,0.00202494,0.08292604,0.01258792,0.10086934
-2.44622311,2.43339253,0.24055391,0.27269773,0.39376503,1.96413327,0.00225807,0.08065905,0.01235963,0.09676711
-2.44022011,2.35873467,0.23512585,0.26192296,0.37807735,1.89560182,0.00253333,0.07879155,0.01220259,0.09298267
-2.43421711,2.29550437,0.23090399,0.25280219,0.36326695,1.83532449,0.00285403,0.07737423,0.01212678,0.08956070
-2.42821411,2.24470890,0.22798868,0.24546917,0.34956530,1.78411712,0.00322309,0.07644251,0.01213995,0.08653709
-2.42221111,2.20703132,0.22643419,0.24001258,0.33716209,1.74256600,0.00364293,0.07601560,0.01224732,0.08393751
-2.41620810,2.18280181,0.22624728,0.23647344,0.32620020,1.71100335,0.00411531,0.07609602,0.01245146,0.08177621
-2.41020510,2.17198078,0.22738737,0.23484401,0.31677231,1.68949159,0.00464111,0.07666973,0.01275213,0.08005543
-2.40420210,2.17415439,0.22976831,0.23506806,0.30891927,1.67781701,0.00522024,0.07770671,0.01314631,0.07876509
-2.39819910,2.18854241,0.23326178,0.23704264,0.30263031,1.67549291,0.00585144,0.07916214,0.01362820,0.07788308
-2.39219610,2.21401819,0.23770194,0.24062106,0.29784494,1.68177208,0.00653217,0.08097799,0.01418936,0.07737595
-2.38619310,2.24913976,0.24289135,0.24561712,0.29445639,1.69566792,0.00725849,0.08308495,0.01481892,0.07719995
-2.38019010,2.29219100,0.24860778,0.25181033,0.29231663,1.71598351,0.00802499,0.08540475,0.01550384,0.07730251
-2.37418709,2.34123130,0.25461177,0.25895197,0.29124246,1.74134734,0.00882481,0.08785269,0.01622922,0.07762400
-2.36818409,2.39415203,0.26065453,0.26677189,0.29102265,1.77025434,0.00964959,0.09034027,0.01697872,0.07809966
-2.36218109,2.44873768,0.26648601,0.27498576,0.29142571,1.80111087,0.01048962,0.09277793,0.01773490,0.07866177
-2.35617809,2.50272989,0.27186281,0.28330258,0.29220811,1.83228189,0.01133395,0.09507781,0.01847977,0.07924173
-2.35017509,2.55389205,0.27655571,0.29143237,0.29312250,1.86213878,0.01217058,0.09715626,0.01919516,0.07977231
-2.34417209,2.60007243,0.28035651,0.29909368,0.29392588,1.88910616,0.01298674,0.09893634,0.01986331,0.08018964
-2.33816908,2.63926405,0.28308408,0.30602087,0.29438715,1.91170623,0.01376921,0.10034997,0.02046725,0.08043513
-2.33216608,2.66965917,0.28458932,0.31197095,0.29429414,1.92859916,0.01450464,0.10133984,0.02099134,0.08045711
-2.32616308,2.68969721,0.28475914,0.31672975,0.29345963,1.93861847,0.01517996,0.10186092,0.02142163,0.08021223
-2.32016008,2.69810441,0.28351913,0.32011739,0.29172639,1.94080020,0.01578278,0.10188174,0.02174633,0.07966656
-2.31415708,2.69392458,0.28083507,0.32199288,0.28897104,1.93440532,0.01630183,0.10138514,0.02195608,0.07879630
-2.30815408,2.67654007,0.27671338,0.32225774,0.28510674,1.91893474,0.01672733,0.10036878,0.02204426,0.07758821
-2.30215108,2.64568279,0.27120032,0.32085862,0.28008458,1.89413685,0.01705139,0.09884528,0.02200720,0.07603971
-2.29614807,2.60143530,0.26438039,0.31778882,0.27389381,1.86000750,0.01726837,0.09684198,0.02184428,0.07415863
-2.29014507,2.54422244,0.25637385,0.31308887,0.26656093,1.81678296,0.01737513,0.09440049,0.02155803,0.07196272
-2.28414207,2.47479415,0.24733359,0.30684601,0.25814779,1.76492612,0.01737125,0.09157603,0.02115406,0.06947890
-2.27813907,2.39420058,0.23744161,0.29919272,0.24874873,1.70510708,0.01725919,0.08843651,0.02064098,0.06674232
-2.27213607,2.30376065,0.22690521,0.29030447,0.23848710,1.63817871,0.01704439,0.08506156,0.02003024,0.06379528
-2.26613307,2.20502549,0.21595305,0.28039666,0.22751113,1.56514848,0.01673515,0.08154150,0.01933591,0.06068607
-2.26013007,2.09973816,0.20483129,0.26972098,0.21598952,1.48714766,0.01634266,0.07797620,0.01857435,0.05746771
-2.25412706,1.98979119,0.19379994,0.25856123,0.20410674,1.40539896,0.01588072,0.07447398,0.01776396,0.05419675
-2.24812406,1.87718330,0.18312940,0.24722878,0.19205835,1.32118384,0.01536557,0.07115058,0.01692477,0.05093207
-2.24212106,1.76397669,0.17309734,0.23605777,0.18004644,1.23581046,0.01481555,0.06812805,0.01607811,0.04773376
-2.23611806,1.65225575,0.16398578,0.22540008,0.16827520,1.15058324,0.01425077,0.06553370,0.01524621,0.04466205
-2.23011506,1.54408835,0.15607849,0.21562017,0.15694687,1.06677486,0.01369272,0.06349903,0.01445184,0.04177640
-2.22411206,1.44149003,0.14965845,0.20708973,0.14625804,0.98560110,0.01316384,0.06215851,0.01371792,0.03913463
-2.21810905,1.34639159,0.14500530,0.20018228,0.13639632,0.90819916,0.01268711,0.06164832,0.01306713,0.03679214
-2.21210605,1.26060995,0.14239265,0.19526749,0.12753739,0.83560941,0.01228558,0.06210479,0.01252160,0.03480124
-2.20610305,1.18582225,0.14208503,0.19270522,0.11984244,0.76876078,0.01198189,0.06366261,0.01210251,0.03321052
-2.20010005,1.12354274,0.14433439,0.19283934,0.11345586,0.70845955,0.01179785,0.06645268,0.01182978,0.03206420
-2.19409705,1.07510198,0.14937590,0.19599095,0.10850323,0.65538120,0.01175397,0.07059955,0.01172167,0.03140155
-2.18809405,1.04162778,0.15742310,0.20245134,0.10508951,0.61006505,0.01186894,0.07621845,0.01179446,0.03125625
