energy_ev,total_up,B_p_up,B_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.68184092,1.77446576,0.24086167,0.00000000,1.36578393,1.30186767,0.24703427,0.00000000
-5.67583792,1.70842539,0.22531213,0.00000000,1.29989830,1.25887220,0.23737102,0.00000000
-5.66983492,1.64515767,0.21003708,0.00000000,1.23638154,1.21755871,0.22826369,0.00000000
-5.66383192,1.58555056,0.19519606,0.00000000,1.17601940,1.17856339,0.21983147,0.00000000
-5.65782891,1.53040311,0.18093252,0.00000000,1.11949566,1.14246738,0.21217891,0.00000000
-5.65182591,1.48040117,0.16737135,0.00000000,1.06737499,1.10977837,0.20539224,0.00000000
-5.64582291,1.43609723,0.15461702,0.00000000,1.02009001,1.08091499,0.19953648,0.00000000
-5.63981991,1.39789520,0.14275261,0.00000000,0.97793304,1.05619443,0.19465324,0.00000000
-5.63381691,1.36604071,0.13183953,0.00000000,0.94105285,1.03582397,0.19075944,0.00000000
-5.62781391,1.34061728,0.12191795,0.00000000,0.90945647,1.01989664,0.18784699,0.00000000
-5.62181091,1.32154844,0.11300788,0.00000000,0.88301597,1.00839113,0.18588336,0.00000000
-5.61580790,1.30860570,0.10511081,0.00000000,0.86147969,1.00117591,0.18481314,0.00000000
-5.60980490,1.30142175,0.09821179,0.00000000,0.84448768,0.99801734,0.18456040,0.00000000
-5.60380190,1.29950844,0.09228176,0.00000000,0.83159026,0.99859135,0.18503183,0.00000000
-5.59779890,1.30227848,0.08728018,0.00000000,0.82226910,1.00249799,0.18612041,0.00000000
-5.59179590,1.30906987,0.08315766,0.00000000,0.81595983,1.00927825,0.18770951,0.00000000
-5.58579290,1.31917182,0.07985854,0.00000000,0.81207505,1.01843222,0.18967720,0.00000000
-5.57978989,1.33185106,0.07732334,0.00000000,0.81002683,1.02943777,0.19190059,0.00000000
-5.57378689,1.34637719,0.07549100,0.00000000,0.80924777,1.04176883,0.19425997,0.00000000
-5.56778389,1.36204609,0.07430072,0.00000000,0.80920976,1.05491245,0.19664264,0.00000000
-5.56178089,1.37820030,0.07369352,0.00000000,0.80943966,1.06838391,0.19894619,0.00000000
-5.55577789,1.39424577,0.07361337,0.00000000,0.80953147,1.08173935,0.20108123,0.00000000
-5.54977489,1.40966430,0.07400795,0.00000000,0.80915470,1.09458534,0.20297339,0.00000000
-5.54377189,1.42402161,0.07482903,0.00000000,0.80805870,1.10658543,0.20456457,0.00000000
-5.53776888,1.43697090,0.07603252,0.00000000,0.80607323,1.11746341,0.20581357,0.00000000
-5.53176588,1.44825231,0.07757825,0.00000000,0.80310544,1.12700365,0.20669592,0.00000000
-5.52576288,1.45768877,0.07942948,0.00000000,0.79913385,1.13504872,0.20720320,0.00000000
-5.51975988,1.46517892,0.08155235,0.00000000,0.79419979,1.14149500,0.20734186,0.00000000
-5.51375688,1.47068787,0.08391523,0.00000000,0.78839721,1.14628650,0.20713162,0.00000000
-5.50775388,1.47423683,0.08648802,0.00000000,0.78186138,1.14940797,0.20660367,0.00000000
-5.50175088,1.47589223,0.08924159,0.00000000,0.77475734,1.15087754,0.20579874,0.00000000
-5.49574787,1.47575532,0.09214729,0.00000000,0.76726865,1.15073967,0.20476515,0.00000000
-5.48974487,1.47395276,0.09517662,0.00000000,0.75958710,1.14905883,0.20355695,0.00000000
-5.48374187,1.47062868,0.09830111,0.00000000,0.75190379,1.14591430,0.20223219,0.00000000
-5.47773887,1.46593862,0.10149227,0.00000000,0.74440178,1.14139619,0.20085146,0.00000000
-5.47173587,1.46004521,0.10472183,0.00000000,0.73725057,1.13560291,0.19947651,0.00000000
-5.46573287,1.45311569,0.10796201,0.00000000,0.73060231,1.12863983,0.19816920,0.00000000
-5.45972986,1.44532082,0.11118591,0.00000000,0.72458962,1.12061908,0.19699055,0.00000000
-5.45372686,1.43683492,0.11436797,0.00000000,0.71932479,1.11166004,0.19599986,0.00000000
-5.44772386,1.42783642,0.11748436,0.00000000,0.71490004,1.10189027,0.19525405,0.00000000
-5.44172086,1.41850856,0.12051341,0.00000000,0.71138850,1.09144646,0.19480685,0.00000000
-5.43571786,1.40903966,0.12343582,0.00000000,0.70884551,1.08047497,0.19470807,0.00000000
-5.42971486,1.39962261,0.12623483,0.00000000,0.70731000,1.06913178,0.19500278,0.00000000
-5.42371186,1.39045332,0.12889624,0.00000000,0.70680573,1.05758150,0.19573040,0.00000000
-5.41770885,1.38172795,0.13140828,0.00000000,0.70734212,1.04599536,0.19692375,0.00000000
-5.41170585,1.37363894,0.13376126,0.00000000,0.70891467,1.03454823,0.19860806,0.00000000
-5.40570285,1.36636997,0.13594723,0.00000000,0.71150498,1.02341462,0.20080002,0.00000000
-5.39969985,1.36009023,0.13795950,0.00000000,0.71508046,1.01276402,0.20350682,0.00000000
-5.39369685,1.35494825,0.13979212,0.00000000,0.71959395,1.00275578,0.20672546,0.00000000
-5.38769385,1.35106593,0.14143939,0.00000000,0.72498328,0.99353385,0.21044222,0.00000000
-5.38169085,1.34853304,0.14289544,0.00000000,0.73117128,0.98522185,0.21463248,0.00000000
-5.37568784,1.34740286,0.14415391,0.00000000,0.73806612,0.97791871,0.21926083,0.00000000
-5.36968484,1.34768925,0.14520771,0.00000000,0.74556246,0.97169532,0.22428170,0.00000000
-5.36368184,1.34936553,0.14604908,0.00000000,0.75354325,0.96659231,0.22964034,0.00000000
-5.35767884,1.35236528,0.14666964,0.00000000,0.76188240,0.96261939,0.23527429,0.00000000
-5.35167584,1.35658516,0.14706074,0.00000000,0.77044823,0.95975595,0.24111521,0.00000000
-5.34567284,1.36188968,0.14721392,0.00000000,0.77910750,0.95795337,0.24709101,0.00000000
-5.33966983,1.36811757,0.14712140,0.00000000,0.78772990,0.95713840,0.25312831,0.00000000
-5.33366683,1.37508940,0.14677677,0.00000000,0.79619273,0.95721781,0.25915489,0.00000000
-5.32766383,1.38261608,0.14617562,0.00000000,0.80438543,0.95808375,0.26510222,0.00000000
-5.32166083,1.39050745,0.14531617,0.00000000,0.81221366,0.95961950,0.27090779,0.00000000
-5.31565783,1.39858063,0.14419977,0.00000000,0.81960266,0.96170527,0.27651715,0.00000000
-5.30965483,1.40666731,0.14283144,0.00000000,0.82649958,0.96422357,0.28188552,0.00000000
-5.30365183,1.41461971,0.14122006,0.00000000,0.83287462,0.96706381,0.28697887,0.00000000
-5.29764882,1.42231451,0.13937855,0.00000000,0.83872076,0.97012579,0.29177432,0.00000000
-5.29164582,1.42965473,0.13732375,0.00000000,0.84405212,0.97332185,0.29625996,0.00000000
-5.28564282,1.43656914,0.13507624,0.00000000,0.84890105,0.97657749,0.30043394,0.00000000
-5.27963982,1.44300947,0.13265988,0.00000000,0.85331390,0.97983052,0.30430291,0.00000000
-5.27363682,1.44894541,0.13010127,0.00000000,0.85734590,0.98302867,0.30787993,0.00000000
-5.26763382,1.45435789,0.12742904,0.00000000,0.86105540,0.98612602,0.31118196,0.00000000
-5.26163082,1.45923115,0.12467312,0.00000000,0.86449777,0.98907844,0.31422700,0.00000000
-5.25562781,1.46354404,0.12186391,0.00000000,0.86771936,0.99183848,0.31703127,0.00000000
-5.24962481,1.46726154,0.11903148,0.00000000,0.87075201,0.99435020,0.31960633,0.00000000
-5.24362181,1.47032696,0.11620475,0.00000000,0.87360834,0.99654426,0.32195664,0.00000000
-5.23761881,1.47265567,0.11341076,0.00000000,0.87627828,0.99833405,0.32407758,0.00000000
-5.23161581,1.47413103,0.11067404,0.00000000,0.87872701,0.99961296,0.32595415,0.00000000
-5.22561281,1.47460291,0.10801600,0.00000000,0.88089455,1.00025346,0.32756041,0.00000000
-5.21960980,1.47388932,0.10545454,0.00000000,0.88269717,1.00010811,0.32885997,0.00000000
-5.21360680,1.47178125,0.10300370,0.00000000,0.88403046,0.99901273,0.32980725,0.00000000
-5.20760380,1.46805077,0.10067353,0.00000000,0.88477418,0.99679165,0.33034979,0.00000000
-5.20160080,1.46246208,0.09847002,0.00000000,0.88479856,0.99326507,0.33043132,0.00000000
-5.19559780,1.45478514,0.09639519,0.00000000,0.88397191,0.98825817,0.32999561,0.00000000
-5.18959480,1.44481130,0.09444734,0.00000000,0.88216909,0.98161150,0.32899076,0.00000000
-5.18359180,1.43236999,0.09262142,0.00000000,0.87928058,0.97319226,0.32737390,0.00000000
-5.17758879,1.41734587,0.09090949,0.00000000,0.87522173,0.96290591,0.32511589,0.00000000
-5.17158579,1.39969513,0.08930130,0.00000000,0.86994164,0.95070718,0.32220585,0.00000000
-5.16558279,1.37946039,0.08778504,0.00000000,0.86343137,0.93661027,0.31865517,0.00000000
-5.15957979,1.35678295,0.08634802,0.00000000,0.85573097,0.92069716,0.31450093,0.00000000
-5.15357679,1.33191175,0.08497755,0.00000000,0.84693503,0.90312384,0.30980828,0.00000000
-5.14757379,1.30520837,0.08366172,0.00000000,0.83719633,0.88412371,0.30467177,0.00000000
-5.14157079,1.27714749,0.08239029,0.00000000,0.82672732,0.86400801,0.29921544,0.00000000
-5.13556778,1.24831257,0.08115544,0.00000000,0.81579935,0.84316287,0.29359160,0.00000000
-5.12956478,1.21938662,0.07995244,0.00000000,0.80473936,0.82204319,0.28797832,0.00000000
-5.12356178,1.19113830,0.07878028,0.00000000,0.79392408,0.80116316,0.28257559,0.00000000
-5.11755878,1.16440356,0.07764207,0.00000000,0.78377184,0.78108388,0.27760037,0.00000000
-5.11155578,1.14006354,0.07654525,0.00000000,0.77473208,0.76239841,0.27328062,0.00000000
-5.10555278,1.11901929,0.07550162,0.00000000,0.76727286,0.74571476,0.26984853,0.00000000
-5.09954977,1.10216434,0.07452718,0.00000000,0.76186675,0.73163739,0.26753311,0.00000000
-5.09354677,1.09035607,0.07364164,0.00000000,0.75897545,0.72074799,0.26655265,0.00000000
-5.08754377,1.08438682,0.07286782,0.00000000,0.75903377,0.71358618,0.26710701,0.00000000
-5.08154077,1.08495604,0.07223084,0.00000000,0.76243347,0.71063100,0.26937029,0.00000000
-5.07553777,1.09264437,0.07175714,0.00000000,0.76950762,0.71228368,0.27348403,0.00000000
-5.06953477,1.10789084,0.07147342,0.00000000,0.78051612,0.71885274,0.27955127,0.00000000
-5.06353177,1.13097401,0.07140551,0.00000000,0.79563294,0.73054161,0.28763174,0.00000000
-5.05752876,1.16199795,0.07157733,0.00000000,0.81493584,0.74743974,0.29773822,0.00000000
-5.05152576,1.20088374,0.07200985,0.00000000,0.83839888,0.76951725,0.30983455,0.00000000
-5.04552276,1.24736688,0.07272022,0.00000000,0.86588835,0.79662366,0.32383503,0.00000000
-5.03951976,1.30100093,0.07372108,0.00000000,0.89716233,0.82849068,0.33960562,0.00000000
-5.03351676,1.36116743,0.07502014,0.00000000,0.93187403,0.86473921,0.35696664,0.00000000
-5.02751376,1.42709178,0.07661988,0.00000000,0.96957902,0.90489021,0.37569712,0.00000000
-5.02151076,1.49786482,0.07851762,0.00000000,1.00974605,0.94837918,0.39554054,0.00000000
-5.01550775,1.57246911,0.08070581,0.00000000,1.05177125,0.99457386,0.41621177,0.00000000
-5.00950475,1.64980927,0.08317243,0.00000000,1.09499511,1.04279429,0.43740509,0.00000000
-5.00350175,1.72874511,0.08590165,0.00000000,1.13872166,1.09233471,0.45880280,0.00000000
-4.99749875,1.80812630,0.08887459,0.00000000,1.18223905,1.14248632,0.48008427,0.00000000
-4.99149575,1.88682732,0.09207004,0.00000000,1.22484074,1.19256000,0.50093498,0.00000000
-4.98549275,1.96378110,0.09546528,0.00000000,1.26584637,1.24190810,0.52105527,0.00000000
-4.97948974,2.03801021,0.09903669,0.00000000,1.30462147,1.28994434,0.54016833,0.00000000
-4.97348674,2.10865410,0.10276035,0.00000000,1.34059518,1.33616102,0.55802741,0.00000000
-4.96748374,2.17499146,0.10661230,0.00000000,1.37327527,1.38014276,0.57442157,0.00000000
-4.96148074,2.23645663,0.11056878,0.00000000,1.40225990,1.42157611,0.58918020,0.00000000
-4.95547774,2.29264960,0.11460610,0.00000000,1.42724563,1.46025478,0.60217587,0.00000000
-4.94947474,2.34333907,0.11870036,0.00000000,1.44803160,1.49608011,0.61332561,0.00000000
-4.94347174,2.38845877,0.12282708,0.00000000,1.46451972,1.52905682,0.62259062,0.00000000
-4.93746873,2.42809721,0.12696054,0.00000000,1.47671110,1.55928436,0.62997442,0.00000000
-4.93146573,2.46248157,0.13107328,0.00000000,1.48469914,1.58694424,0.63551979,0.00000000
-4.92546273,2.49195660,0.13513541,0.00000000,1.48865969,1.61228390,0.63930451,0.00000000
-4.91945973,2.51695974,0.13911417,0.00000000,1.48883906,1.63559816,0.64143639,0.00000000
-4.91345673,2.53799361,0.14297353,0.00000000,1.48554039,1.65720890,0.64204763,0.00000000
-4.90745373,2.55559741,0.14667413,0.00000000,1.47910943,1.67744421,0.64128909,0.00000000
-4.90145073,2.57031860,0.15017338,0.00000000,1.46992008,1.69661788,0.63932448,0.00000000
-4.89544772,2.58268603,0.15342594,0.00000000,1.45836074,1.71501030,0.63632492,0.00000000
-4.88944472,2.59318601,0.15638446,0.00000000,1.44482179,1.73285169,0.63246395,0.00000000
-4.88344172,2.60224209,0.15900063,0.00000000,1.42968472,1.75030839,0.62791326,0.00000000
-4.87743872,2.61019936,0.16122649,0.00000000,1.41331320,1.76747282,0.62283905,0.00000000
-4.87143572,2.61731385,0.16301587,0.00000000,1.39604622,1.78435763,0.61739926,0.00000000
-4.86543272,2.62374713,0.16432603,0.00000000,1.37819334,1.80089410,0.61174144,0.00000000
-4.85942971,2.62956599,0.16511928,0.00000000,1.36003172,1.81693483,0.60600133,0.00000000
-4.85342671,2.63474695,0.16536453,0.00000000,1.34180495,1.83226047,0.60030191,0.00000000
-4.84742371,2.63918489,0.16503868,0.00000000,1.32372303,1.84659009,0.59475283,0.00000000
-4.84142071,2.64270514,0.16412786,0.00000000,1.30596336,1.85959446,0.58945011,0.00000000
-4.83541771,2.64507798,0.16262820,0.00000000,1.28867218,1.87091170,0.58447579,0.00000000
-4.82941471,2.64603479,0.16054644,0.00000000,1.27196624,1.88016422,0.57989768,0.00000000
-4.82341171,2.64528463,0.15789996,0.00000000,1.25593430,1.88697637,0.57576887,0.00000000
-4.81740870,2.64253067,0.15471652,0.00000000,1.24063832,1.89099169,0.57212709,0.00000000
-4.81140570,2.63748535,0.15103363,0.00000000,1.22611417,1.89188907,0.56899397,0.00000000
-4.80540270,2.62988388,0.14689748,0.00000000,1.21237199,1.88939719,0.56637410,0.00000000
-4.79939970,2.61949550,0.14236165,0.00000000,1.19939615,1.88330648,0.56425415,0.00000000
-4.79339670,2.60613227,0.13748554,0.00000000,1.18714509,1.87347835,0.56260215,0.00000000
-4.78739370,2.58965538,0.13233269,0.00000000,1.17555130,1.85985135,0.56136704,0.00000000
-4.78139070,2.56997901,0.12696897,0.00000000,1.16452169,1.84244428,0.56047868,0.00000000
-4.77538769,2.54707205,0.12146085,0.00000000,1.15393871,1.82135627,0.55984854,0.00000000
-4.76938469,2.52095822,0.11587368,0.00000000,1.14366238,1.79676416,0.55937108,0.00000000
-4.76338169,2.49171475,0.11027018,0.00000000,1.13353359,1.76891754,0.55892608,0.00000000
-4.75737869,2.45947049,0.10470911,0.00000000,1.12337859,1.73813201,0.55838173,0.00000000
-4.75137569,2.42440366,0.09924419,0.00000000,1.11301495,1.70478107,0.55759870,0.00000000
-4.74537269,2.38673975,0.09392327,0.00000000,1.10225858,1.66928736,0.55643487,0.00000000
-4.73936968,2.34674985,0.08878787,0.00000000,1.09093192,1.63211356,0.55475072,0.00000000
-4.73336668,2.30474965,0.08387287,0.00000000,1.07887268,1.59375373,0.55241511,0.00000000
-4.72736368,2.26109894,0.07920657,0.00000000,1.06594296,1.55472501,0.54931113,0.00000000
-4.72136068,2.21620170,0.07481093,0.00000000,1.05203809,1.51556035,0.54534185,0.00000000
-4.71535768,2.17050625,0.07070197,0.00000000,1.03709475,1.47680206,0.54043548,0.00000000
-4.70935468,2.12450520,0.06689041,0.00000000,1.02109788,1.43899624,0.53454986,0.00000000
-4.70335168,2.07873465,0.06338230,0.00000000,1.00408580,1.40268796,0.52767574,0.00000000
-4.69734867,2.03377205,0.06017981,0.00000000,0.98615324,1.36841683,0.51983890,0.00000000
-4.69134567,1.99023221,0.05728189,0.00000000,0.96745177,1.33671271,0.51110066,0.00000000
-4.68534267,1.94876106,0.05468504,0.00000000,0.94818770,1.30809108,0.50155692,0.00000000
-4.67933967,1.91002658,0.05238392,0.00000000,0.92861715,1.28304781,0.49133559,0.00000000
-4.67333667,1.87470701,0.05037185,0.00000000,0.90903849,1.26205288,0.48059243,0.00000000
-4.66733367,1.84347602,0.04864125,0.00000000,0.88978239,1.24554300,0.46950571,0.00000000
-4.66133067,1.81698538,0.04718393,0.00000000,0.87119988,1.23391291,0.45826960,0.00000000
-4.65532766,1.79584522,0.04599122,0.00000000,0.85364881,1.22750539,0.44708684,0.00000000
-4.64932466,1.78060297,0.04505403,0.00000000,0.83747950,1.22660040,0.43616093,0.00000000
-4.64332166,1.77172142,0.04436278,0.00000000,0.82302002,1.23140352,0.42568822,0.00000000
-4.63731866,1.76955732,0.04390725,0.00000000,0.81056205,1.24203436,0.41585034,0.00000000
-4.63131566,1.77434134,0.04367637,0.00000000,0.80034770,1.25851553,0.40680725,0.00000000
-4.62531266,1.78616077,0.04365804,0.00000000,0.79255830,1.28076300,0.39869136,0.00000000
-4.61930965,1.80494596,0.04383890,0.00000000,0.78730535,1.30857856,0.39160292,0.00000000
-4.61330665,1.83046159,0.04420415,0.00000000,0.78462444,1.34164511,0.38560691,0.00000000
-4.60730365,1.86230358,0.04473749,0.00000000,0.78447221,1.37952555,0.38073159,0.00000000
-4.60130065,1.89990235,0.04542110,0.00000000,0.78672674,1.42166566,0.37696879,0.00000000
-4.59529765,1.94253254,0.04623574,0.00000000,0.79119125,1.46740151,0.37427577,0.00000000
-4.58929465,1.98932941,0.04716100,0.00000000,0.79760111,1.51597133,0.37257876,0.00000000
-4.58329165,2.03931143,0.04817562,0.00000000,0.80563386,1.56653194,0.37177777,0.00000000
-4.57728864,2.09140847,0.04925798,0.00000000,0.81492182,1.61817915,0.37175254,0.00000000
-4.57128564,2.14449451,0.05038662,0.00000000,0.82506679,1.66997174,0.37236928,0.00000000
-4.56528264,2.19742376,0.05154089,0.00000000,0.83565627,1.72095807,0.37348787,0.00000000
-4.55927964,2.24906860,0.05270160,0.00000000,0.84628049,1.77020431,0.37496921,0.00000000
-4.55327664,2.29835790,0.05385169,0.00000000,0.85654957,1.81682323,0.37668229,0.00000000
-4.54727364,2.34431404,0.05497688,0.00000000,0.86611017,1.86000239,0.37851077,0.00000000
-4.54127064,2.38608711,0.05606624,0.00000000,0.87466090,1.89903039,0.38035863,0.00000000
-4.53526763,2.42298484,0.05711264,0.00000000,0.88196587,1.93332023,0.38215490,0.00000000
-4.52926463,2.45449700,0.05811314,0.00000000,0.88786597,1.96242881,0.38385693,0.00000000
-4.52326163,2.48031341,0.05906908,0.00000000,0.89228730,1.98607159,0.38545254,0.00000000
-4.51725863,2.50033480,0.05998619,0.00000000,0.89524656,2.00413211,0.38696055,0.00000000
-4.51125563,2.51467623,0.06087431,0.00000000,0.89685311,2.01666585,0.38843007,0.00000000
-4.50525263,2.52366311,0.06174710,0.00000000,0.89730766,2.02389850,0.38993842,0.00000000
-4.49924962,2.52782018,0.06262150,0.00000000,0.89689765,2.02621881,0.39158786,0.00000000
-4.49324662,2.52785389,0.06351700,0.00000000,0.89598943,2.02416634,0.39350138,0.00000000
-4.48724362,2.52462930,0.06445491,0.00000000,0.89501744,2.01841490,0.39581758,0.00000000
-4.48124062,2.51914227,0.06545742,0.00000000,0.89447086,2.00975224,0.39868509,0.00000000
-4.47523762,2.51248814,0.06654665,0.00000000,0.89487800,1.99905695,0.40225648,0.00000000
-4.46923462,2.50582804,0.06774370,0.00000000,0.89678888,1.98727324,0.40668215,0.00000000
-4.46323162,2.50035403,0.06906770,0.00000000,0.90075659,1.97538469,0.41210418,0.00000000
-4.45722861,2.49725387,0.07053492,0.00000000,0.90731788,1.96438750,0.41865050,0.00000000
-4.45122561,2.49767661,0.07215799,0.00000000,0.91697351,1.95526401,0.42642937,0.00000000
-4.44522261,2.50269961,0.07394521,0.00000000,0.93016900,1.94895709,0.43552451,0.00000000
-4.43921961,2.51329764,0.07590003,0.00000000,0.94727621,1.94634578,0.44599079,0.00000000
-4.43321661,2.53031471,0.07802065,0.00000000,0.96857644,1.94822258,0.45785071,0.00000000
-4.42721361,2.55443876,0.08029983,0.00000000,0.99424540,1.95527263,0.47109168,0.00000000
-4.42121061,2.58617985,0.08272483,0.00000000,1.02434086,1.96805495,0.48566416,0.00000000
-4.41520760,2.62585185,0.08527754,0.00000000,1.05879314,1.98698607,0.50148076,0.00000000
-4.40920460,2.67355808,0.08793472,0.00000000,1.09739914,2.01232604,0.51841625,0.00000000
-4.40320160,2.72918110,0.09066845,0.00000000,1.13982018,2.04416722,0.53630860,0.00000000
-4.39719860,2.79237705,0.09344666,0.00000000,1.18558392,2.08242606,0.55496098,0.00000000
-4.39119560,2.86257474,0.09623381,0.00000000,1.23409066,2.12683823,0.57414486,0.00000000
-4.38519260,2.93898012,0.09899163,0.00000000,1.28462401,2.17695744,0.59360406,0.00000000
-4.37918959,3.02058618,0.10167993,0.00000000,1.33636586,2.23215846,0.61305981,0.00000000
-4.37318659,3.10618886,0.10425756,0.00000000,1.38841542,2.29164464,0.63221679,0.00000000
-4.36718359,3.19440899,0.10668324,0.00000000,1.43981192,2.35446025,0.65076992,0.00000000
-4.36118059,3.28372027,0.10891660,0.00000000,1.48956037,2.41950798,0.66841194,0.00000000
-4.35517759,3.37248327,0.11091904,0.00000000,1.53665963,2.48557153,0.68484146,0.00000000
-4.34917459,3.45898473,0.11265468,0.00000000,1.58013189,2.55134318,0.69977138,0.00000000
-4.34317159,3.54148153,0.11409122,0.00000000,1.61905252,2.61545591,0.71293727,0.00000000
-4.33716858,3.61824823,0.11520076,0.00000000,1.65257928,2.67651945,0.72410560,0.00000000
-4.33116558,3.68762675,0.11596044,0.00000000,1.67997966,2.73315914,0.73308139,0.00000000
-4.32516258,3.74807658,0.11635313,0.00000000,1.70065537,2.78405663,0.73971496,0.00000000
-4.31915958,3.79822371,0.11636783,0.00000000,1.71416299,2.82799080,0.74390757,0.00000000
-4.31315658,3.83690629,0.11600003,0.00000000,1.72022981,2.86387740,0.74561559,0.00000000
-4.30715358,3.86321514,0.11525188,0.00000000,1.71876438,2.89080583,0.74485302,0.00000000
