energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-6.00000000,0.68262590,0.00927244,0.07352641,0.30364870,0.29825496,0.00341782,0.23260588,0.12299739,0.03504579
-5.99399700,0.65813303,0.00921165,0.06962976,0.28434067,0.29129019,0.00317282,0.22185844,0.11556895,0.03438145
-5.98799400,0.63410838,0.00912273,0.06597813,0.26625511,0.28400292,0.00294572,0.21159070,0.10860958,0.03367916
-5.98199100,0.61022370,0.00900081,0.06252347,0.24927089,0.27625333,0.00273477,0.20169659,0.10206674,0.03292471
-5.97598799,0.58623593,0.00884276,0.05922589,0.23328303,0.26794519,0.00253837,0.19209378,0.09589599,0.03210998
-5.96998499,0.56199175,0.00864720,0.05605422,0.21820596,0.25902707,0.00235513,0.18272580,0.09006241,0.03123322
-5.96398199,0.53742903,0.00841453,0.05298627,0.20397576,0.24949221,0.00218385,0.17356322,0.08454166,0.03029914
-5.95797899,0.51257529,0.00814678,0.05000876,0.19055161,0.23937684,0.00202359,0.16460386,0.07932060,0.02931887
-5.95197599,0.48754343,0.00784755,0.04711702,0.17791620,0.22875730,0.00187365,0.15587216,0.07439748,0.02830968
-5.94597299,0.46252511,0.00752179,0.04431436,0.16607551,0.21774614,0.00173358,0.14741779,0.06978182,0.02729463
-5.93996998,0.43778227,0.00717562,0.04161131,0.15505767,0.20648727,0.00160316,0.13931354,0.06549392,0.02630204
-5.93396698,0.41363706,0.00681613,0.03902466,0.14491122,0.19515060,0.00148238,0.13165275,0.06156410,0.02536492
-5.92796398,0.39046085,0.00645112,0.03657642,0.13570289,0.18392628,0.00137144,0.12454626,0.05803168,0.02452027
-5.92196098,0.36866271,0.00608885,0.03429267,0.12751483,0.17301881,0.00127071,0.11811912,0.05494383,0.02380834
-5.91595798,0.34867765,0.00573789,0.03220243,0.12044162,0.16264135,0.00118068,0.11250716,0.05235422,0.02327193
-5.90995498,0.33095525,0.00540683,0.03033654,0.11458700,0.15301019,0.00110198,0.10785342,0.05032164,0.02295552
-5.90395198,0.31594874,0.00510411,0.02872660,0.11006052,0.14433976,0.00103526,0.10430465,0.04890855,0.02290456
-5.89794897,0.30410482,0.00483787,0.02740394,0.10697416,0.13683817,0.00098128,0.10200791,0.04817958,0.02316464
-5.89194597,0.29585442,0.00461578,0.02639875,0.10543897,0.13070338,0.00094074,0.10110723,0.04820002,0.02378074
-5.88594297,0.29160444,0.00444493,0.02573924,0.10556185,0.12611998,0.00091438,0.10174051,0.04903444,0.02479640
-5.87993997,0.29173039,0.00433171,0.02545100,0.10744241,0.12325667,0.00090285,0.10403652,0.05074515,0.02625302
-5.87393697,0.29657015,0.00428172,0.02555642,0.11117010,0.12226436,0.00090675,0.10811211,0.05339087,0.02818903
-5.86793397,0.30641852,0.00429975,0.02607418,0.11682151,0.12327475,0.00092656,0.11406960,0.05702533,0.03063919
-5.86193097,0.32152273,0.00438966,0.02701895,0.12445795,0.12639953,0.00096266,0.12199439,0.06169601,0.03363386
-5.85592796,0.34207872,0.00455438,0.02840109,0.13412337,0.13172997,0.00101529,0.13195270,0.06744287,0.03719827
-5.84992496,0.36822832,0.00479582,0.03022651,0.14584257,0.13933689,0.00108453,0.14398965,0.07429724,0.04135192
-5.84392196,0.40005718,0.00511491,0.03249661,0.15961993,0.14927105,0.00117031,0.15812757,0.08228078,0.04610794
-5.83791896,0.43759361,0.00551147,0.03520825,0.17543845,0.16156378,0.00127239,0.17436458,0.09140462,0.05147261
-5.83191596,0.48080840,0.00598426,0.03835393,0.19325949,0.17622802,0.00139035,0.19267371,0.10166862,0.05744497
-5.82591296,0.52961557,0.00653090,0.04192192,0.21302295,0.19325959,0.00152361,0.21300231,0.11306098,0.06401657
-5.81990995,0.58387430,0.00714789,0.04589660,0.23464815,0.21263881,0.00167144,0.23527212,0.12555789,0.07117135
-5.81390695,0.64339210,0.00783058,0.05025882,0.25803535,0.23433238,0.00183294,0.25937984,0.13912366,0.07888568
-5.80790395,0.70792906,0.00857318,0.05498632,0.28306786,0.25829558,0.00200712,0.28519835,0.15371104,0.08712870
-5.80190095,0.77720346,0.00936878,0.06005433,0.30961489,0.28447471,0.00219286,0.31257860,0.16926189,0.09586266
-5.79589795,0.85089842,0.01020943,0.06543610,0.33753482,0.31280970,0.00238897,0.34135209,0.18570811,0.10504365
-5.78989495,0.92866947,0.01108618,0.07110359,0.36667906,0.34323682,0.00259425,0.37133401,0.20297293,0.11462229
-5.78389195,1.01015296,0.01198922,0.07702814,0.39689615,0.37569137,0.00280746,0.40232686,0.22097238,0.12454474
-5.77788894,1.09497464,0.01290800,0.08318111,0.42803606,0.41011016,0.00302742,0.43412444,0.23961699,0.13475371
-5.77188594,1.18275831,0.01383141,0.08953459,0.45995436,0.44643369,0.00325301,0.46651623,0.25881358,0.14518954
-5.76588294,1.27313392,0.01474796,0.09606194,0.49251620,0.48460766,0.00348320,0.49929168,0.27846712,0.15579133
-5.75987994,1.36574451,0.01564605,0.10273829,0.52559966,0.52458378,0.00371709,0.53224456,0.29848249,0.16649795
-5.75387694,1.46025175,0.01651415,0.10954091,0.55909841,0.56631960,0.00395391,0.56517680,0.31876609,0.17724905
-5.74787394,1.55633926,0.01734113,0.11644941,0.59292328,0.60977715,0.00419305,0.59790201,0.33922717,0.18798583
-5.74187094,1.65371363,0.01811644,0.12344572,0.62700274,0.65492039,0.00443403,0.63024807,0.35977884,0.19865165
-5.73586793,1.75210260,0.01883045,0.13051390,0.66128193,0.70171128,0.00467650,0.66205894,0.38033864,0.20919247
-5.72986493,1.85125033,0.01947462,0.13763971,0.69572033,0.75010450,0.00492022,0.69319546,0.40082853,0.21955697
-5.72386193,1.95090985,0.02004176,0.14480997,0.73028797,0.80004107,0.00516499,0.72353501,0.42117454,0.22969649
-5.71785893,2.05083281,0.02052618,0.15201168,0.76496024,0.85144086,0.00541066,0.75297005,0.44130571,0.23956473
-5.71185593,2.15075697,0.02092385,0.15923098,0.79971156,0.90419442,0.00565699,0.78140572,0.46115270,0.24911724
-5.70585293,2.25039214,0.02123242,0.16645199,0.83450803,0.95815455,0.00590369,0.80875641,0.48064592,0.25831082
-5.69984992,2.34940526,0.02145134,0.17365558,0.86929963,1.01312797,0.00615027,0.83494167,0.49971335,0.26710278
-5.69384692,2.44740569,0.02158175,0.18081807,0.90401207,1.06886774,0.00639604,0.85988168,0.51827831,0.27545023
-5.68784392,2.54393171,0.02162641,0.18791003,0.93853915,1.12506694,0.00664005,0.88349256,0.53625712,0.28330941
-5.68184092,2.63843940,0.02158956,0.19489533,0.97273585,1.18135418,0.00688104,0.90568191,0.55355707,0.29063521
-5.67583792,2.73029497,0.02147672,0.20173026,1.00641287,1.23729153,0.00711740,0.92634488,0.57007471,0.29738085
-5.66983492,2.81877160,0.02129445,0.20836313,1.03933305,1.29237533,0.00734721,0.94536124,0.58569479,0.30349791
-5.66383192,2.90305157,0.02105008,0.21473424,1.07121011,1.34604011,0.00756822,0.96259368,0.60028997,0.30893668
-5.65782891,2.98223446,0.02075143,0.22077628,1.10171023,1.39766611,0.00777790,0.97788767,0.61372140,0.31364686
-5.65182591,3.05535148,0.02040650,0.22641526,1.13045640,1.44659016,0.00797346,0.99107299,0.62584034,0.31757871
-5.64582291,3.12138628,0.02002319,0.23157202,1.15703601,1.49212002,0.00815198,1.00196721,0.63649093,0.32068449
-5.63981991,3.17930157,0.01960905,0.23616417,1.18101131,1.53355168,0.00831046,1.01038090,0.64551391,0.32292039
-5.63381691,3.22807098,0.01917100,0.24010859,1.20193267,1.57018933,0.00844592,1.01612462,0.65275140,0.32424855
-5.62781391,3.26671503,0.01871520,0.24332425,1.21935407,1.60136703,0.00855555,1.01901734,0.65805260,0.32463946
-5.62181091,3.29433984,0.01824684,0.24573539,1.23285046,1.62647151,0.00863681,1.01889602,0.66128005,0.32407430
-5.61580790,3.31017684,0.01777010,0.24727484,1.24203606,1.64496507,0.00868755,1.01562591,0.66231639,0.32254741
-5.60980490,3.31362180,0.01728808,0.24788740,1.24658284,1.65640753,0.00870611,1.00911096,0.66107125,0.32006840
-5.60380190,3.30427125,0.01680284,0.24753305,1.24623844,1.66047633,0.00869147,0.99930399,0.65748788,0.31666420
-5.59779890,3.28195442,0.01631548,0.24618993,1.24084245,1.65698380,0.00864326,0.98621584,0.65154932,0.31238050
-5.59179590,3.24675894,0.01582625,0.24385682,1.23034039,1.64589065,0.00856192,0.96992318,0.64328375,0.30728276
-5.58579290,3.19904902,0.01533471,0.24055510,1.21479453,1.62731516,0.00844868,0.95057430,0.63276859,0.30145655
-5.57978989,3.13947470,0.01483992,0.23632998,1.19439093,1.60153733,0.00830560,0.92839266,0.62013334,0.29500717
-5.57378689,3.06897164,0.01434064,0.23125099,1.16944239,1.56899786,0.00813556,0.90367780,0.60556070,0.28805855
-5.56778389,2.98875087,0.01383555,0.22541161,1.14038686,1.53029178,0.00794224,0.87680345,0.58928608,0.28075137
-5.56178089,2.90027886,0.01332343,0.21892809,1.10778148,1.48615688,0.00773006,0.84821285,0.57159518,0.27324039
-5.55577789,2.80524827,0.01280336,0.21193747,1.07229222,1.43745741,0.00750408,0.81841139,0.55281992,0.26569113
-5.54977489,2.70554046,0.01227488,0.20459480,1.03467962,1.38516345,0.00726990,0.78795669,0.53333261,0.25827601
-5.54377189,2.60318089,0.01173810,0.19706976,0.99578110,1.33032693,0.00703357,0.75744658,0.51353858,0.25116989
-5.53776888,2.50028929,0.01119380,0.18954270,0.95649047,1.27405493,0.00680139,0.72750529,0.49386751,0.24454541
-5.53176588,2.39902602,0.01064347,0.18220031,0.91773543,1.21748139,0.00657980,0.69876849,0.47476369,0.23856808
-5.52576288,2.30153681,0.01008930,0.17523098,0.88045393,1.16173804,0.00637523,0.67186752,0.45667545,0.23339142
-5.51975988,2.20989756,0.00953415,0.16882014,0.84557006,1.10792574,0.00619389,0.64741346,0.44004415,0.22915233
-5.51375688,2.12606107,0.00898146,0.16314551,0.81397038,1.05708693,0.00604167,0.62598161,0.42529307,0.22596679
-5.50775388,2.05180742,0.00843517,0.15837270,0.78648140,1.01018014,0.00592393,0.60809672,0.41281630,0.22392612
-5.50175088,1.98869946,0.00789954,0.15465092,0.76384883,0.96805722,0.00584538,0.59421955,0.40296830,0.22309393
-5.49574787,1.93804450,0.00737907,0.15210929,0.74671906,0.93144398,0.00580993,0.58473507,0.39605401,0.22350384
-5.48974487,1.90086331,0.00687828,0.15085347,0.73562353,0.90092453,0.00582058,0.57994254,0.39232012,0.22515818
-5.48374187,1.87786706,0.00640158,0.15096295,0.73096599,0.87692973,0.00587930,0.58004784,0.39194750,0.22802752
-5.47773887,1.86944250,0.00595313,0.15248896,0.73301311,0.85972985,0.00598699,0.58515801,0.39504509,0.23205122
-5.47173587,1.87564558,0.00553670,0.15545296,0.74188833,0.84943157,0.00614336,0.59527822,0.40164550,0.23713894
-5.46573287,1.89620345,0.00515556,0.15984585,0.75756921,0.84597912,0.00634696,0.61031110,0.41170225,0.24317296
-5.45972986,1.93052441,0.00481238,0.16562783,0.77988790,0.84915947,0.00659515,0.63005841,0.42508902,0.25001136
-5.45372686,1.97771541,0.00450918,0.17272894,0.80853494,0.85861129,0.00688416,0.65422492,0.44160083,0.25749183
-5.44772386,2.03660634,0.00424728,0.18105020,0.84306597,0.87383731,0.00720912,0.68242447,0.46095722,0.26543600
-5.44172086,2.10578054,0.00402732,0.19046545,0.88291123,0.89421974,0.00756417,0.71418780,0.48280739,0.27365421
-5.43571786,2.18361039,0.00384924,0.20082377,0.92738768,0.91903828,0.00794259,0.74897224,0.50673732,0.28195045
-5.42971486,2.26829724,0.00371234,0.21195239,0.97571328,0.94749022,0.00833697,0.78617279,0.53227865,0.29012733
-5.42371186,2.35791454,0.00361532,0.22366014,1.02702329,0.97871216,0.00873935,0.82513444,0.55891919,0.29799098
-5.41770885,2.45045316,0.00355639,0.23574137,1.08038808,1.01180276,0.00914146,0.86516541,0.58611483,0.30535568
-5.41170585,2.54386773,0.00353327,0.24798015,1.13483222,1.04584599,0.00953488,0.90555109,0.61330252,0.31204810
-5.40570285,2.63612307,0.00354337,0.26015474,1.18935442,1.07993426,0.00991135,0.94556822,0.63991392,0.31791103
-5.39969985,2.72523930,0.00358380,0.27204229,1.24294769,1.11319090,0.01026289,0.98449914,0.66538946,0.32280654
-5.39369685,2.80933495,0.00365151,0.28342352,1.29461965,1.14479138,0.01058209,1.02164579,0.68919219,0.32661847
-5.38769385,2.88666667,0.00374335,0.29408732,1.34341218,1.17398282,0.01086230,1.05634296,0.71082117,0.32925430
-5.38169085,2.95566499,0.00385613,0.30383528,1.38842019,1.20010110,0.01109779,1.08797082,0.72982376,0.33064627
-5.37568784,3.01496501,0.00398674,0.31248574,1.42880901,1.22258542,0.01128392,1.11596617,0.74580661,0.33075187
-5.36968484,3.06343155,0.00413216,0.31987764,1.46383000,1.24098958,0.01141724,1.13983233,0.75844478,0.32955368
-5.36368184,3.10017819,0.00428957,0.32587363,1.49283414,1.25499011,0.01149559,1.15914752,0.76748889,0.32705861
-5.35767884,3.12457982,0.00445635,0.33036281,1.51528321,1.26439067,0.01151817,1.17357142,0.77276983,0.32329671
-5.35167584,3.13627865,0.00463016,0.33326265,1.53075836,1.26912295,0.01148545,1.18285001,0.77420123,0.31831943
-5.34567284,3.13518360,0.00480898,0.33452025,1.53896607,1.26924395,0.01139923,1.18681854,0.77177935,0.31219759
-5.33966983,3.12146344,0.00499113,0.33411294,1.53974129,1.26492982,0.01126250,1.18540262,0.76558065,0.30501906
-5.33366683,3.09553390,0.00517531,0.33204807,1.53304785,1.25646650,0.01107935,1.17861759,0.75575720,0.29688626
-5.32766383,3.05803941,0.00536062,0.32836215,1.51897620,1.24423748,0.01085480,1.16656612,0.74253005,0.28791350
-5.32166083,3.00983011,0.00554661,0.32311936,1.49773868,1.22870920,0.01059468,1.14943429,0.72618104,0.27822433
-5.31565783,2.95193475,0.00573322,0.31640942,1.46966246,1.21041435,0.01030541,1.12748621,0.70704332,0.26794883
-5.30965483,2.88553056,0.00592088,0.30834501,1.43518040,1.18993384,0.00999383,1.10105735,0.68549096,0.25722105
-5.30365183,2.81191062,0.00611041,0.29905874,1.39482021,1.16787780,0.00966699,1.07054679,0.66192812,0.24617646
-5.29764882,2.73244990,0.00630306,0.28869978,1.34919196,1.14486623,0.00933197,1.03640860,0.63677816,0.23494962
-5.29164582,2.64857064,0.00650042,0.27743035,1.29897460,1.12151001,0.00899569,0.99914236,0.61047294,0.22367197
-5.28564282,2.56170805,0.00670443,0.26542197,1.24490150,1.09839248,0.00866474,0.95928330,0.58344275,0.21246982
-5.27963982,2.47327698,0.00691721,0.25285179,1.18774547,1.07605244,0.00834525,0.91739188,0.55610713,0.20146256
-5.27363682,2.38464057,0.00714107,0.23989890,1.12830360,1.05496886,0.00804271,0.87404341,0.52886665,0.19076107
-5.26763382,2.29708126,0.00737831,0.22674082,1.06738215,1.03554777,0.00776192,0.82981749,0.50209594,0.18046632
-5.26163082,2.21177508,0.00763115,0.21355023,1.00578184,1.01811165,0.00750683,0.78528776,0.47613798,0.17066827
-5.25562781,2.12976969,0.00790158,0.20049196,0.94428378,1.00289167,0.00728053,0.74101203,0.45129968,0.16144494
-5.24962481,2.05196646,0.00819121,0.18772027,0.88363636,0.99002297,0.00708519,0.69752297,0.42784877,0.15286174
-5.24362181,1.97910732,0.00850116,0.17537658,0.82454327,0.97954314,0.00692205,0.65531953,0.40601191,0.14497105
-5.23761881,1.91176623,0.00883187,0.16358756,0.76765292,0.97139378,0.00679139,0.61485937,0.38597392,0.13781203
-5.23161581,1.85034574,0.00918308,0.15246368,0.71354937,0.96542539,0.00669261,0.57655230,0.36787812,0.13141069
-5.22561281,1.79507841,0.00955362,0.14209810,0.66274497,0.96140505,0.00662422,0.54075497,0.35182756,0.12578015
-5.21960980,1.74603303,0.00994143,0.13256614,0.61567474,0.95902697,0.00658397,0.50776688,0.33788700,0.12092120
-5.21360680,1.70312537,0.01034350,0.12392498,0.57269263,0.95792532,0.00656888,0.47782778,0.32608570,0.11682299
-5.20760380,1.66613294,0.01075585,0.11621396,0.53406960,0.95768896,0.00657541,0.45111651,0.31642058,0.11346406
-5.20160080,1.63471322,0.01117360,0.10945505,0.49999348,0.95787759,0.00659950,0.42775127,0.30885998,0.11081334
-5.19559780,1.60842475,0.01159105,0.10365382,0.47057059,0.95803868,0.00663678,0.40779123,0.30334759,0.10883156
-5.18959480,1.58675016,0.01200179,0.09880057,0.44582898,0.95772457,0.00668267,0.39123944,0.29980664,0.10747252
-5.18359180,1.56912035,0.01239885,0.09487184,0.42572313,0.95650908,0.00673254,0.37804696,0.29814415,0.10668467
-5.17758879,1.55493900,0.01277490,0.09183201,0.41014000,0.95400310,0.00678185,0.36811794,0.29825513,0.10641257
-5.17158579,1.54360644,0.01312244,0.08963515,0.39890609,0.94986841,0.00682631,0.36131550,0.30002670,0.10659848
-5.16558279,1.53454201,0.01343406,0.08822691,0.39179555,0.94382938,0.00686200,0.35746826,0.30334191,0.10718381
-5.15957979,1.52720433,0.01370260,0.08754655,0.38853884,0.93568204,0.00688546,0.35637727,0.30808328,0.10811056
-5.15357679,1.52110854,0.01392144,0.08752895,0.38883190,0.92530020,0.00689387,0.35782307,0.31413588,0.10932265
-5.14757379,1.51584017,0.01408465,0.08810654,0.39234555,0.91263844,0.00688504,0.36157265,0.32138991,0.11076704
-5.14157079,1.51106522,0.01418724,0.08921129,0.39873481,0.89773191,0.00685752,0.36738621,0.32974272,0.11239473
-5.13556778,1.50653611,0.01422524,0.09077644,0.40764809,0.88069304,0.00681059,0.37502337,0.33910011,0.11416151
-5.12956478,1.50209349,0.01419592,0.09273819,0.41873580,0.86170527,0.00674426,0.38424869,0.34937699,0.11602853
-5.12356178,1.49766410,0.01409777,0.09503711,0.43165834,0.84101426,0.00665925,0.39483642,0.36049727,0.11796258
-5.11755878,1.49325471,0.01393062,0.09761938,0.44609318,0.81891685,0.00655689,0.40657425,0.37239308,0.11993616
-5.11155578,1.48894269,0.01369563,0.10043773,0.46174098,0.79574837,0.00643907,0.41926606,0.38500314,0.12192730
-5.10555278,1.48486370,0.01339519,0.10345212,0.47833041,0.77186877,0.00630811,0.43273358,0.39827064,0.12391920
-5.09954977,1.48119699,0.01303293,0.10663011,0.49562173,0.74764834,0.00616665,0.44681697,0.41214045,0.12589962
-5.09354677,1.47814913,0.01261353,0.10994690,0.51340895,0.72345330,0.00601752,0.46137441,0.42655586,0.12786008
-5.08754377,1.47593681,0.01214261,0.11338508,0.53152065,0.69963210,0.00586357,0.47628068,0.44145515,0.12979504
-5.08154077,1.47476947,0.01162657,0.11693406,0.54981929,0.67650290,0.00570759,0.49142501,0.45676791,0.13170082
-5.07553777,1.47483255,0.01107241,0.12058921,0.56819930,0.65434255,0.00555218,0.50670825,0.47241157,0.13357465
-5.06953477,1.47627199,0.01048751,0.12435078,0.58658389,0.63337763,0.00539960,0.52203954,0.48828813,0.13541359
-5.06353177,1.47918069,0.00987947,0.12822257,0.60492084,0.61377775,0.00525176,0.53733284,0.50428157,0.13721358
-5.05752876,1.48358744,0.00925593,0.13221046,0.62317735,0.59565130,0.00511009,0.55250331,0.52025584,0.13896855
-5.05152576,1.48944881,0.00862436,0.13632078,0.64133437,0.57904373,0.00497552,0.56746400,0.53605394,0.14066974
-5.04552276,1.49664430,0.00799192,0.14055877,0.65938043,0.56393842,0.00484848,0.58212287,0.55149796,0.14230508
-5.03951976,1.50497489,0.00736534,0.14492688,0.67730540,0.55025990,0.00472891,0.59638039,0.56639039,0.14385897
-5.03351676,1.51416518,0.00675076,0.14942330,0.69509436,0.53787932,0.00461628,0.61012787,0.58051664,0.14531205
-5.02751376,1.52386876,0.00615366,0.15404054,0.71272186,0.52662176,0.00450967,0.62324658,0.59364877,0.14664145
-5.02151076,1.53367683,0.00557880,0.15876432,0.73014678,0.51627520,0.00440781,0.63560781,0.60555034,0.14782105
-5.01550775,1.54312946,0.00503016,0.16357259,0.74730801,0.50660054,0.00430918,0.64707369,0.61598231,0.14882214
-5.00950475,1.55172918,0.00451094,0.16843491,0.76412112,0.49734245,0.00421210,0.65749893,0.62470956,0.14961408
-5.00350175,1.55895614,0.00402355,0.17331219,0.78047613,0.48824035,0.00411483,0.66673328,0.63150799,0.15016529
-4.99749875,1.56428438,0.00356965,0.17815669,0.79623652,0.47903939,0.00401567,0.67462460,0.63617178,0.15044419
-4.99149575,1.56719844,0.00315019,0.18291246,0.81123949,0.46950070,0.00391302,0.68102238,0.63852047,0.15042030
-4.98549275,1.56720972,0.00276545,0.18751608,0.82529754,0.45941080,0.00380546,0.68578163,0.63840553,0.15006527
-4.97948974,1.56387188,0.00241516,0.19189773,0.83820125,0.44858962,0.00369184,0.68876680,0.63571614,0.14935399
-4.97348674,1.55679495,0.00209850,0.19598263,0.84972337,0.43689709,0.00357132,0.68985575,0.63038388,0.14826544
-4.96748374,1.54565736,0.00181424,0.19969268,0.85962386,0.42423798,0.00344337,0.68894349,0.62238605,0.14678362
-4.96148074,1.53021597,0.00156082,0.20294843,0.86765608,0.41056494,0.00330782,0.68594553,0.61174752,0.14489820
-4.95547774,1.51031342,0.00133641,0.20567111,0.87357362,0.39587977,0.00316485,0.68080087,0.59854096,0.14260504
-4.94947474,1.48588303,0.00113897,0.20778487,0.87713780,0.38023293,0.00301498,0.67347436,0.58288553,0.13990655
-4.94347174,1.45695105,0.00096637,0.20921901,0.87812551,0.36372138,0.00285901,0.66395854,0.56494396,0.13681188
-4.93746873,1.42363644,0.00081641,0.20991019,0.87633716,0.34648513,0.00269803,0.65227474,0.54491825,0.13333687
-4.93146573,1.38614826,0.00068692,0.20980457,0.87160437,0.32870251,0.00253331,0.63847365,0.52304422,0.12950389
-4.92546273,1.34478103,0.00057574,0.20885971,0.86379729,0.31058454,0.00236631,0.62263509,0.49958509,0.12534155
-4.91945973,1.29990815,0.00048082,0.20704623,0.85283100,0.29236872,0.00219858,0.60486728,0.47482440,0.12088416
-4.91345673,1.25197384,0.00040022,0.20434916,0.83867092,0.27431240,0.00203172,0.58530543,0.44905859,0.11617121
-4.90745373,1.20148381,0.00033215,0.20076889,0.82133686,0.25668600,0.00186730,0.56410976,0.42258951,0.11124670
-4.90145073,1.14899487,0.00027494,0.19632163,0.80090551,0.23976644,0.00170688,0.54146302,0.39571722,0.10615832
-4.89544772,1.09510384,0.00022711,0.19103951,0.77751114,0.22383074,0.00155187,0.51756752,0.36873326,0.10095669
-4.88944472,1.04043592,0.00018730,0.18497005,0.75134454,0.20915004,0.00140357,0.49264173,0.34191456,0.09569447
-4.88344172,0.98563269,0.00015433,0.17817531,0.72265004,0.19598410,0.00126311,0.46691653,0.31551833,0.09042544
-4.87743872,0.93133996,0.00012717,0.17073041,0.69172071,0.18457631,0.00113144,0.44063118,0.28977780,0.08520359
-4.87143572,0.87819552,0.00010491,0.16272175,0.65889186,0.17514911,0.00100930,0.41402902,0.26489915,0.08008217
-4.86543272,0.82681708,0.00008678,0.15424489,0.62453310,0.16789994,0.00089725,0.38735318,0.24105927,0.07511272
-4.85942971,0.77779035,0.00007210,0.14540206,0.58903919,0.16299752,0.00079563,0.36084210,0.21840473,0.07034417
-4.85342671,0.73165759,0.00006034,0.13629960,0.55282007,0.16057839,0.00070463,0.33472524,0.19705151,0.06582187
-4.84742371,0.68890666,0.00005100,0.12704523,0.51629037,0.16074384,0.00062422,0.30921901,0.17708562,0.06158676
-4.84142071,0.64996090,0.00004370,0.11774544,0.47985896,0.16355698,0.00055424,0.28452288,0.15856442,0.05767453
-4.83541771,0.61516990,0.00003812,0.10850288,0.44391876,0.16904011,0.00049439,0.26081605,0.14151845,0.05411487
-4.82941471,0.58480163,0.00003398,0.09941410,0.40883738,0.17717237,0.00044424,0.23825453,0.12595374,0.05093081
-4.82341171,0.55903596,0.00003106,0.09056746,0.37494877,0.18788787,0.00040327,0.21696889,0.11185441,0.04813822
-4.81740870,0.53796007,0.00002917,0.08204147,0.34254630,0.20107429,0.00037087,0.19706263,0.09918540,0.04574539
-4.81140570,0.52156578,0.00002818,0.07390351,0.31187743,0.21657231,0.00034637,0.17861134,0.08789539,0.04375285
-4.80540270,0.50974932,0.00002795,0.06620898,0.28314005,0.23417587,0.00032907,0.16166254,0.07791961,0.04215328
-4.79939970,0.50231343,0.00002839,0.05900087,0.25648077,0.25363366,0.00031823,0.14623630,0.06918262,0.04093170
-4.79339670,0.49897217,0.00002944,0.05230977,0.23199480,0.27465189,0.00031310,0.13232655,0.06160101,0.04006580
-4.78739370,0.49935829,0.00003102,0.04615425,0.20972762,0.29689854,0.00031294,0.11990302,0.05508587,0.03952652
-4.78139070,0.50303330,0.00003310,0.04054156,0.18967818,0.32000917,0.00031700,0.10891383,0.04954513,0.03927882
-4.77538769,0.50949982,0.00003566,0.03546866,0.17180328,0.34359432,0.00032459,0.09928848,0.04488568,0.03928261
-4.76938469,0.51821618,0.00003870,0.03092343,0.15602312,0.36724836,0.00033503,0.09094119,0.04101526,0.03949387
-4.76338169,0.52861270,0.00004221,0.02688606,0.14222748,0.39055974,0.00034768,0.08377454,0.03784420,0.03986590
-4.75737869,0.54010918,0.00004624,0.02333048,0.13028242,0.41312212,0.00036197,0.07768313,0.03528687,0.04035068
-4.75137569,0.55213296,0.00005081,0.02022586,0.12003713,0.43454627,0.00037739,0.07255727,0.03326297,0.04090022
-4.74537269,0.56413701,0.00005599,0.01753804,0.11133063,0.45447208,0.00039348,0.06828645,0.03169854,0.04146797
-4.73936968,0.57561709,0.00006186,0.01523088,0.10399810,0.47258022,0.00040988,0.06476260,0.03052681,0.04201019
-4.73336668,0.58612749,0.00006850,0.01326749,0.09787667,0.48860288,0.00042629,0.06188295,0.02968875,0.04248716
-4.72736368,0.59529448,0.00007602,0.01161131,0.09281033,0.50233304,0.00044249,0.05955241,0.02913344,0.04286426
-4.72136068,0.60282695,0.00008454,0.01022698,0.08865409,0.51363167,0.00045838,0.05768543,0.02881811,0.04311290
-4.71535768,0.60852362,0.00009419,0.00908105,0.08527702,0.52243257,0.00047388,0.05620738,0.02870809,0.04321114
-4.70935468,0.61227659,0.00010510,0.00814255,0.08256433,0.52874427,0.00048905,0.05505521,0.02877633,0.04314412
-4.70335168,0.61407081,0.00011740,0.00738326,0.08041846,0.53264894,0.00050396,0.05417766,0.02900289,0.04290416
-4.69734867,0.61397963,0.00013122,0.00677796,0.07875914,0.53429818,0.00051879,0.05353487,0.02937405,0.04249063
-4.69134567,0.61215657,0.00014667,0.00630439,0.07752264,0.53390577,0.00053374,0.05309750,0.02988135,0.04190950
-4.68534267,0.60882353,0.00016386,0.00594326,0.07666019,0.53173767,0.00054903,0.05284542,0.03052044,0.04117271
-4.67933967,0.60425624,0.00018285,0.00567797,0.07613585,0.52809965,0.00056492,0.05276610,0.03128981,0.04029724
-4.67333667,0.59876743,0.00020368,0.00549437,0.07592389,0.52332320,0.00058166,0.05285268,0.03218949,0.03930411
-4.66733367,0.59268863,0.00022635,0.00538050,0.07600589,0.51775024,0.00059945,0.05310198,0.03321972,0.03821718
-4.66133067,0.58635161,0.00025080,0.00532616,0.07636773,0.51171754,0.00061850,0.05351242,0.03437967,0.03706198
-4.65532766,0.58007016,0.00027693,0.00532265,0.07699671,0.50554146,0.00063890,0.05408210,0.03566630,0.03586444
-4.64932466,0.57412337,0.00030458,0.00536238,0.07787878,0.49950394,0.00066072,0.05480695,0.03707336,0.03464974
-4.64332166,0.56874109,0.00033352,0.00543862,0.07899626,0.49384032,0.00068392,0.05567926,0.03859058,0.03344131
-4.63731866,0.56409233,0.00036348,0.00554520,0.08032601,0.48872963,0.00070836,0.05668647,0.04020320,0.03225986
