energy_ev,total_up,total_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.64582291,0.95548955,-0.95548955,0.21414548,-0.21414548,0.00000000,-0.00000000,0.23747474,-0.23747474,0.25334304,-0.25334304,0.36989065,-0.36989065,0.00000000,-0.00000000
-5.63981991,0.96554011,-0.96554011,0.23902584,-0.23902584,0.00000000,-0.00000000,0.24128471,-0.24128471,0.26783012,-0.26783012,0.34405505,-0.34405505,0.00000000,-0.00000000
-5.63381691,0.98941129,-0.98941129,0.26749472,-0.26749472,0.00000000,-0.00000000,0.24857713,-0.24857713,0.28625888,-0.28625888,0.32290012,-0.32290012,0.00000000,-0.00000000
-5.62781391,1.02682381,-1.02682381,0.29945221,-0.29945221,0.00000000,-0.00000000,0.25935202,-0.25935202,0.30848959,-0.30848959,0.30636850,-0.30636850,0.00000000,-0.00000000
-5.62181091,1.07732561,-1.07732561,0.33475149,-0.33475149,0.00000000,-0.00000000,0.27356984,-0.27356984,0.33433160,-0.33433161,0.29434565,-0.29434565,0.00000000,-0.00000000
-5.61580790,1.14029571,-1.14029571,0.37319594,-0.37319594,0.00000000,-0.00000000,0.29115076,-0.29115076,0.36354310,-0.36354310,0.28666595,-0.28666595,0.00000000,-0.00000000
-5.60980490,1.21495262,-1.21495262,0.41453786,-0.41453787,0.00000000,-0.00000000,0.31197488,-0.31197488,0.39583237,-0.39583237,0.28311955,-0.28311955,0.00000000,-0.00000000
-5.60380190,1.30036728,-1.30036728,0.45847916,-0.45847916,0.00000000,-0.00000000,0.33588353,-0.33588353,0.43086097,-0.43086097,0.28346007,-0.28346007,0.00000000,-0.00000000
-5.59779890,1.39548096,-1.39548097,0.50467398,-0.50467399,0.00000000,-0.00000000,0.36268156,-0.36268156,0.46824867,-0.46824867,0.28741280,-0.28741280,0.00000000,-0.00000000
-5.59179590,1.49912763,-1.49912763,0.55273374,-0.55273374,0.00000000,-0.00000000,0.39214061,-0.39214061,0.50758047,-0.50758047,0.29468321,-0.29468321,0.00000000,-0.00000000
-5.58579290,1.61006056,-1.61006056,0.60223408,-0.60223408,0.00000000,-0.00000000,0.42400331,-0.42400331,0.54841548,-0.54841548,0.30496553,-0.30496553,0.00000000,-0.00000000
-5.57978989,1.72698236,-1.72698236,0.65272392,-0.65272392,0.00000000,-0.00000000,0.45798818,-0.45798818,0.59029740,-0.59029740,0.31795129,-0.31795129,0.00000000,-0.00000000
-5.57378689,1.84857744,-1.84857744,0.70373609,-0.70373610,0.00000000,-0.00000000,0.49379513,-0.49379513,0.63276641,-0.63276642,0.33333737,-0.33333737,0.00000000,-0.00000000
-5.56778389,1.97354559,-1.97354559,0.75479912,-0.75479913,0.00000000,-0.00000000,0.53111126,-0.53111126,0.67537181,-0.67537181,0.35083346,-0.35083346,0.00000000,-0.00000000
-5.56178089,2.10063530,-2.10063530,0.80544968,-0.80544968,0.00000000,-0.00000000,0.56961682,-0.56961682,0.71768486,-0.71768486,0.37016869,-0.37016869,0.00000000,-0.00000000
-5.55577789,2.22867511,-2.22867512,0.85524501,-0.85524501,0.00000000,-0.00000000,0.60899099,-0.60899099,0.75931137,-0.75931137,0.39109703,-0.39109703,0.00000000,-0.00000000
-5.54977489,2.35660151,-2.35660151,0.90377469,-0.90377469,0.00000000,-0.00000000,0.64891724,-0.64891724,0.79990304,-0.79990304,0.41340142,-0.41340142,0.00000000,-0.00000000
-5.54377189,2.48348159,-2.48348159,0.95067113,-0.95067113,0.00000000,-0.00000000,0.68908810,-0.68908810,0.83916712,-0.83916712,0.43689630,-0.43689630,0.00000000,-0.00000000
-5.53776888,2.60852936,-2.60852937,0.99561805,-0.99561805,0.00000000,-0.00000000,0.72920900,-0.72920901,0.87687364,-0.87687364,0.46142847,-0.46142847,0.00000000,-0.00000000
-5.53176588,2.73111428,-2.73111428,1.03835659,-1.03835659,0.00000000,-0.00000000,0.76900117,-0.76900117,0.91285975,-0.91285975,0.48687614,-0.48687615,0.00000000,-0.00000000
-5.52576288,2.85076149,-2.85076149,1.07868858,-1.07868858,0.00000000,-0.00000000,0.80820337,-0.80820337,0.94703079,-0.94703079,0.51314613,-0.51314613,0.00000000,-0.00000000
-5.51975988,2.96714339,-2.96714339,1.11647669,-1.11647669,0.00000000,-0.00000000,0.84657250,-0.84657250,0.97935777,-0.97935778,0.54016931,-0.54016931,0.00000000,-0.00000000
-5.51375688,3.08006274,-3.08006275,1.15164162,-1.15164162,0.00000000,-0.00000000,0.88388311,-0.88388311,1.00987151,-1.00987151,0.56789449,-0.56789449,0.00000000,-0.00000000
-5.50775388,3.18942802,-3.18942802,1.18415616,-1.18415616,0.00000000,-0.00000000,0.91992584,-0.91992584,1.03865328,-1.03865328,0.59628085,-0.59628085,0.00000000,-0.00000000
-5.50175088,3.29522226,-3.29522226,1.21403675,-1.21403675,0.00000000,-0.00000000,0.95450512,-0.95450512,1.06582280,-1.06582280,0.62528935,-0.62528935,0.00000000,-0.00000000
-5.49574787,3.39746713,-3.39746713,1.24133288,-1.24133288,0.00000000,-0.00000000,0.98743620,-0.98743620,1.09152373,-1.09152373,0.65487354,-0.65487354,0.00000000,-0.00000000
-5.48974487,3.49618420,-3.49618420,1.26611502,-1.26611502,0.00000000,-0.00000000,1.01854189,-1.01854189,1.11590786,-1.11590786,0.68497021,-0.68497021,0.00000000,-0.00000000
-5.48374187,3.59135583,-3.59135583,1.28846173,-1.28846173,0.00000000,-0.00000000,1.04764927,-1.04764927,1.13911856,-1.13911856,0.71549039,-0.71549039,0.00000000,-0.00000000
-5.47773887,3.68288804,-3.68288804,1.30844700,-1.30844700,0.00000000,-0.00000000,1.07458670,-1.07458670,1.16127466,-1.16127466,0.74631130,-0.74631130,0.00000000,-0.00000000
-5.47173587,3.77057789,-3.77057789,1.32612827,-1.32612827,0.00000000,-0.00000000,1.09918145,-1.09918145,1.18245561,-1.18245561,0.77726978,-0.77726978,0.00000000,-0.00000000
-5.46573287,3.85408761,-3.85408761,1.34153623,-1.34153623,0.00000000,-0.00000000,1.12125811,-1.12125811,1.20268888,-1.20268888,0.80815765,-0.80815765,0.00000000,-0.00000000
-5.45972986,3.93292744,-3.93292744,1.35466689,-1.35466689,0.00000000,-0.00000000,1.14063824,-1.14063824,1.22194055,-1.22194055,0.83871953,-0.83871953,0.00000000,-0.00000000
-5.45372686,4.00644872,-4.00644872,1.36547652,-1.36547652,0.00000000,-0.00000000,1.15714117,-1.15714117,1.24010948,-1.24010948,0.86865330,-0.86865330,0.00000000,-0.00000000
-5.44772386,4.07384821,-4.07384821,1.37387979,-1.37387979,0.00000000,-0.00000000,1.17058624,-1.17058624,1.25702581,-1.25702581,0.89761361,-0.89761361,0.00000000,-0.00000000
-5.44172086,4.13418405,-4.13418405,1.37975146,-1.37975146,0.00000000,-0.00000000,1.18079641,-1.18079641,1.27245386,-1.27245386,0.92521823,-0.92521823,0.00000000,-0.00000000
-5.43571786,4.18640300,-4.18640300,1.38293134,-1.38293134,0.00000000,-0.00000000,1.18760325,-1.18760325,1.28609944,-1.28609944,0.95105742,-0.95105742,0.00000000,-0.00000000
-5.42971486,4.22937804,-4.22937804,1.38323258,-1.38323258,0.00000000,-0.00000000,1.19085305,-1.19085305,1.29762135,-1.29762135,0.97470582,-0.97470582,0.00000000,-0.00000000
-5.42371186,4.26195471,-4.26195471,1.38045268,-1.38045268,0.00000000,-0.00000000,1.19041402,-1.19041402,1.30664650,-1.30664650,0.99573654,-0.99573654,0.00000000,-0.00000000
-5.41770885,4.28300417,-4.28300417,1.37438683,-1.37438683,0.00000000,-0.00000000,1.18618414,-1.18618414,1.31278791,-1.31278791,1.01373695,-1.01373695,0.00000000,-0.00000000
-5.41170585,4.29148025,-4.29148025,1.36484267,-1.36484267,0.00000000,-0.00000000,1.17809936,-1.17809936,1.31566474,-1.31566474,1.02832521,-1.02832521,0.00000000,-0.00000000
-5.40570285,4.28647776,-4.28647776,1.35165587,-1.35165587,0.00000000,-0.00000000,1.16614187,-1.16614187,1.31492330,-1.31492330,1.03916715,-1.03916715,0.00000000,-0.00000000
-5.39969985,4.26728893,-4.26728893,1.33470557,-1.33470557,0.00000000,-0.00000000,1.15034791,-1.15034791,1.31025792,-1.31025792,1.04599228,-1.04599228,0.00000000,-0.00000000
-5.39369685,4.23345511,-4.23345511,1.31392890,-1.31392890,0.00000000,-0.00000000,1.13081480,-1.13081480,1.30143055,-1.30143055,1.04860843,-1.04860843,0.00000000,-0.00000000
-5.38769385,4.18481071,-4.18481071,1.28933365,-1.28933365,0.00000000,-0.00000000,1.10770679,-1.10770679,1.28828810,-1.28828810,1.04691398,-1.04691398,0.00000000,-0.00000000
-5.38169085,4.12151712,-4.12151712,1.26100859,-1.26100859,0.00000000,-0.00000000,1.08125934,-1.08125934,1.27077654,-1.27077654,1.04090720,-1.04090720,0.00000000,-0.00000000
-5.37568784,4.04408439,-4.04408438,1.22913062,-1.22913062,0.00000000,-0.00000000,1.05178151,-1.05178151,1.24895100,-1.24895100,1.03069187,-1.03069187,0.00000000,-0.00000000
-5.36968484,3.95337942,-3.95337942,1.19396848,-1.19396848,0.00000000,-0.00000000,1.01965637,-1.01965637,1.22298128,-1.22298128,1.01647905,-1.01647905,0.00000000,-0.00000000
-5.36368184,3.85061986,-3.85061986,1.15588268,-1.15588268,0.00000000,-0.00000000,0.98533901,-0.98533901,1.19315247,-1.19315247,0.99858463,-0.99858463,0.00000000,-0.00000000
-5.35767884,3.73735351,-3.73735351,1.11532158,-1.11532158,0.00000000,-0.00000000,0.94935229,-0.94935229,1.15986059,-1.15986059,0.97742259,-0.97742259,0.00000000,-0.00000000
-5.35167584,3.61542418,-3.61542418,1.07281374,-1.07281374,0.00000000,-0.00000000,0.91228028,-0.91228028,1.12360341,-1.12360341,0.95349433,-0.95349433,0.00000000,-0.00000000
-5.34567284,3.48692503,-3.48692503,1.02895685,-1.02895685,0.00000000,-0.00000000,0.87475934,-0.87475934,1.08496686,-1.08496686,0.92737433,-0.92737433,0.00000000,-0.00000000
-5.33966983,3.35414149,-3.35414149,0.98440368,-0.98440368,0.00000000,-0.00000000,0.83746728,-0.83746728,1.04460771,-1.04460771,0.89969282,-0.89969282,0.00000000,-0.00000000
-5.33366683,3.21948595,-3.21948594,0.93984547,-0.93984547,0.00000000,-0.00000000,0.80111063,-0.80111063,1.00323319,-1.00323319,0.87111600,-0.87111600,0.00000000,-0.00000000
-5.32766383,3.08542713,-3.08542713,0.89599370,-0.89599370,0.00000000,-0.00000000,0.76641033,-0.76641033,0.96157863,-0.96157863,0.84232493,-0.84232493,0.00000000,-0.00000000
-5.32166083,2.95441689,-2.95441689,0.85356071,-0.85356071,0.00000000,-0.00000000,0.73408639,-0.73408639,0.92038398,-0.92038398,0.81399364,-0.81399364,0.00000000,-0.00000000
-5.31565783,2.82881743,-2.82881743,0.81323997,-0.81323996,0.00000000,-0.00000000,0.70484162,-0.70484162,0.88037029,-0.88037029,0.78676763,-0.78676763,0.00000000,-0.00000000
-5.30965483,2.71083175,-2.71083175,0.77568678,-0.77568678,0.00000000,-0.00000000,0.67934501,-0.67934501,0.84221712,-0.84221712,0.76124356,-0.76124355,0.00000000,-0.00000000
-5.30365183,2.60243997,-2.60243997,0.74150006,-0.74150006,0.00000000,-0.00000000,0.65821514,-0.65821514,0.80654177,-0.80654177,0.73795079,-0.73795079,0.00000000,-0.00000000
-5.29764882,2.50534360,-2.50534360,0.71120570,-0.71120570,0.00000000,-0.00000000,0.64200388,-0.64200388,0.77388104,-0.77388104,0.71733571,-0.71733571,0.00000000,-0.00000000
-5.29164582,2.42091973,-2.42091973,0.68524211,-0.68524211,0.00000000,-0.00000000,0.63118098,-0.63118098,0.74467629,-0.74467629,0.69974918,-0.69974918,0.00000000,-0.00000000
-5.28564282,2.35018629,-2.35018628,0.66394832,-0.66394831,0.00000000,-0.00000000,0.62611967,-0.62611967,0.71926207,-0.71926207,0.68543752,-0.68543752,0.00000000,-0.00000000
-5.27963982,2.29377909,-2.29377908,0.64755484,-0.64755484,0.00000000,-0.00000000,0.62708386,-0.62708386,0.69785870,-0.69785870,0.67453739,-0.67453739,0.00000000,-0.00000000
-5.27363682,2.25194113,-2.25194113,0.63617757,-0.63617757,0.00000000,-0.00000000,0.63421715,-0.63421715,0.68056878,-0.68056878,0.66707435,-0.66707435,0.00000000,-0.00000000
-5.26763382,2.22452371,-2.22452371,0.62981472,-0.62981472,0.00000000,-0.00000000,0.64753396,-0.64753396,0.66737768,-0.66737768,0.66296517,-0.66296517,0.00000000,-0.00000000
-5.26163082,2.21099888,-2.21099888,0.62834678,-0.62834678,0.00000000,-0.00000000,0.66691331,-0.66691331,0.65815761,-0.65815761,0.66202363,-0.66202363,0.00000000,-0.00000000
-5.25562781,2.21048220,-2.21048220,0.63153945,-0.63153945,0.00000000,-0.00000000,0.69209523,-0.69209523,0.65267504,-0.65267504,0.66396926,-0.66396926,0.00000000,-0.00000000
-5.24962481,2.22176463,-2.22176463,0.63904940,-0.63904940,0.00000000,-0.00000000,0.72268045,-0.72268045,0.65060096,-0.65060096,0.66843873,-0.66843873,0.00000000,-0.00000000
-5.24362181,2.24335217,-2.24335217,0.65043254,-0.65043254,0.00000000,-0.00000000,0.75813336,-0.75813336,0.65152351,-0.65152351,0.67499926,-0.67499926,0.00000000,-0.00000000
-5.23761881,2.27351175,-2.27351175,0.66515483,-0.66515483,0.00000000,-0.00000000,0.79778856,-0.79778856,0.65496240,-0.65496240,0.68316359,-0.68316359,0.00000000,-0.00000000
-5.23161581,2.31032187,-2.31032187,0.68260502,-0.68260502,0.00000000,-0.00000000,0.84086115,-0.84086115,0.66038457,-0.66038457,0.69240587,-0.69240587,0.00000000,-0.00000000
-5.22561281,2.35172645,-2.35172645,0.70210938,-0.70210938,0.00000000,-0.00000000,0.88646073,-0.88646073,0.66722067,-0.66722067,0.70217794,-0.70217794,0.00000000,-0.00000000
-5.21960980,2.39559055,-2.39559055,0.72294783,-0.72294783,0.00000000,-0.00000000,0.93360906,-0.93360906,0.67488170,-0.67488170,0.71192561,-0.71192561,0.00000000,-0.00000000
-5.21360680,2.43975649,-2.43975649,0.74437135,-0.74437135,0.00000000,-0.00000000,0.98126124,-0.98126124,0.68277547,-0.68277547,0.72110440,-0.72110440,0.00000000,-0.00000000
-5.20760380,2.48209917,-2.48209917,0.76562014,-0.76562014,0.00000000,-0.00000000,1.02832989,-1.02832989,0.69032245,-0.69032245,0.72919437,-0.72919437,0.00000000,-0.00000000
-5.20160080,2.52057929,-2.52057929,0.78594219,-0.78594219,0.00000000,-0.00000000,1.07371193,-1.07371193,0.69697069,-0.69697069,0.73571380,-0.73571380,0.00000000,-0.00000000
-5.19559780,2.55329353,-2.55329353,0.80461182,-0.80461182,0.00000000,-0.00000000,1.11631714,-1.11631714,0.70220940,-0.70220940,0.74023137,-0.74023137,0.00000000,-0.00000000
-5.18959480,2.57852048,-2.57852048,0.82094777,-0.82094776,0.00000000,-0.00000000,1.15509776,-1.15509776,0.70558108,-0.70558108,0.74237662,-0.74237662,0.00000000,-0.00000000
-5.18359180,2.59476141,-2.59476141,0.83433017,-0.83433017,0.00000000,-0.00000000,1.18907809,-1.18907809,0.70669188,-0.70669188,0.74184870,-0.74184870,0.00000000,-0.00000000
-5.17758879,2.60077514,-2.60077514,0.84421621,-0.84421621,0.00000000,-0.00000000,1.21738308,-1.21738308,0.70522008,-0.70522008,0.73842312,-0.73842312,0.00000000,-0.00000000
-5.17158579,2.59560596,-2.59560596,0.85015363,-0.85015363,0.00000000,-0.00000000,1.23926478,-1.23926478,0.70092254,-0.70092254,0.73195646,-0.73195646,0.00000000,-0.00000000
-5.16558279,2.57860421,-2.57860421,0.85179196,-0.85179196,0.00000000,-0.00000000,1.25412565,-1.25412565,0.69363899,-0.69363899,0.72238915,-0.72238915,0.00000000,-0.00000000
