energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.70585293,2.56273145,0.00621800,0.28186777,0.62070569,0.56388351,1.69509344,0.75812311,0.00905520,0.97088218
-5.69984992,2.60170013,0.00623163,0.28365671,0.63431853,0.57781425,1.69913097,0.76996316,0.00933786,0.99074068
-5.69384692,2.64898021,0.00626026,0.28671415,0.64959177,0.59419805,1.70698721,0.78456436,0.00967981,1.01303858
-5.68784392,2.70383892,0.00630362,0.29101265,0.66636396,0.61286230,1.71826726,0.80166091,0.01008318,1.03744773
-5.68184092,2.76544245,0.00636102,0.29650993,0.68444991,0.63358866,1.73256988,0.82095811,0.01054931,1.06361190
-5.67583792,2.83287248,0.00643141,0.30314840,0.70364303,0.65611879,1.74949208,0.84213868,0.01107864,1.09115400
-5.66983492,2.90514083,0.00651337,0.31085450,0.72371723,0.68016035,1.76863069,0.86486857,0.01167067,1.11968232
-5.66383192,2.98120225,0.00660515,0.31953814,0.74442869,0.70539319,1.78958121,0.88880193,0.01232389,1.14879570
-5.65782891,3.05996541,0.00670468,0.32909228,0.76551742,0.73147538,1.81193474,0.91358546,0.01303567,1.17808752
-5.65182591,3.14030245,0.00680968,0.33939286,0.78670893,0.75804915,1.83527355,0.93886204,0.01380229,1.20714891
-5.64582291,3.22105766,0.00691765,0.35029911,0.80771606,0.78474643,1.85916621,0.96427402,0.01461882,1.23557102
-5.63981991,3.30105567,0.00702591,0.36165439,0.82824126,0.81119403,1.88316304,0.98946606,0.01547916,1.26294702
-5.63381691,3.37911017,0.00713170,0.37328777,0.84797945,0.83701847,1.90679278,1.01408790,0.01637599,1.28887383
-5.62781391,3.45403330,0.00723221,0.38501614,0.86662146,0.86185041,1.92956108,1.03779725,0.01730084,1.31295403
-5.62181091,3.52464660,0.00732462,0.39664709,0.88385834,0.88532877,1.95095133,1.06026270,0.01824411,1.33479818
-5.61580790,3.58979367,0.00740614,0.40798248,0.89938631,0.90710464,1.97042827,1.08116707,0.01919514,1.35402782
-5.60980490,3.64835474,0.00747411,0.41882248,0.91291242,0.92684500,1.98744444,1.10021104,0.02014239,1.37027921
-5.60380190,3.69926321,0.00752601,0.42897013,0.92416076,0.94423639,2.00144936,1.11711704,0.02107352,1.38320805
-5.59779890,3.74152374,0.00755949,0.43823619,0.93287889,0.95898860,2.01190117,1.13163349,0.02197566,1.39249492
-5.59179590,3.77423152,0.00757247,0.44644401,0.93884444,0.97083836,2.01828022,1.14353909,0.02283558,1.39785150
-5.58579290,3.79659193,0.00756314,0.45343441,0.94187132,0.97955308,2.02010393,1.15264704,0.02364002,1.39902731
-5.57978989,3.80793998,0.00752999,0.45907009,0.94181548,0.98493467,2.01694217,1.15880904,0.02437592,1.39581656
-5.57378689,3.80775836,0.00747190,0.46323967,0.93857970,0.98682320,2.00843237,1.16191875,0.02503080,1.38806490
-5.56778389,3.79569342,0.00738811,0.46586090,0.93211726,0.98510048,1.99429352,1.16191464,0.02559305,1.37567572
-5.56178089,3.77156809,0.00727830,0.46688310,0.92243422,0.97969330,1.97433824,1.15878185,0.02605225,1.35861536
-5.55577789,3.73539097,0.00714257,0.46628860,0.90959011,0.97057618,1.94848243,1.15255312,0.02639951,1.33691729
-5.54977489,3.68736108,0.00698149,0.46409318,0.89369713,0.95777350,1.91675186,1.14330861,0.02662773,1.31068452
-5.54377189,3.62786784,0.00679606,0.46034551,0.87491755,0.94136077,1.87928534,1.13117452,0.02673185,1.28009039
-5.53776888,3.55748606,0.00658775,0.45512562,0.85345978,0.92146500,1.83633443,1.11632071,0.02670904,1.24537735
-5.53176588,3.47696622,0.00635846,0.44854241,0.82957303,0.89826388,1.78825961,1.09895729,0.02655884,1.20685383
-5.52576288,3.38722024,0.00611049,0.44073052,0.80354091,0.87198384,1.73552305,1.07933040,0.02628320,1.16488926
-5.51975988,3.28930324,0.00584653,0.43184648,0.77567429,0.84289696,1.67867851,1.05771732,0.02588651,1.11990731
-5.51375688,3.18439224,0.00556957,0.42206451,0.74630365,0.81131661,1.61835851,1.03442123,0.02537547,1.07237776
-5.50775388,3.07376236,0.00528289,0.41157195,0.71577147,0.77759216,1.55525954,1.00976572,0.02475897,1.02280728
-5.50175088,2.95876162,0.00498996,0.40056468,0.68442465,0.74210265,1.49012578,0.98408928,0.02404788,0.97172940
-5.49574787,2.84078517,0.00469437,0.38924252,0.65260763,0.70524990,1.42373182,0.95774004,0.02325472,0.91969423
-5.48974487,2.72124976,0.00439978,0.37780478,0.62065614,0.66745097,1.35686516,0.93107077,0.02239345,0.86725824
-5.48374187,2.60156935,0.00410982,0.36644615,0.58889189,0.62913059,1.29030873,0.90443426,0.02147900,0.81497453
-5.47773887,2.48313238,0.00382803,0.35535286,0.55761831,0.59071356,1.22482416,0.87817918,0.02052702,0.76338393
-5.47173587,2.36728122,0.00355777,0.34469916,0.52711738,0.55261750,1.16113601,0.85264630,0.01955344,0.71300716
-5.46573287,2.25529418,0.00330220,0.33464438,0.49764739,0.51524615,1.09991746,0.82816507,0.01857415,0.66433831
-5.45972986,2.14837022,0.00306417,0.32533013,0.46944171,0.47898356,1.04177758,0.80505056,0.01760466,0.61783980
-5.45372686,2.04761638,0.00284622,0.31687811,0.44270842,0.44418912,0.98725057,0.78360048,0.01665981,0.57393873
-5.44772386,1.95403798,0.00265054,0.30938820,0.41763045,0.41119371,0.93678694,0.76409243,0.01575350,0.53302474
-5.44172086,1.86853131,0.00247893,0.30293692,0.39436635,0.38029695,0.89074699,0.74678113,0.01489847,0.49544911
-5.43571786,1.79187856,0.00233282,0.29757629,0.37305121,0.35176558,0.84939646,0.73189573,0.01410618,0.46152510
-5.42971486,1.72474496,0.00221324,0.29333309,0.35379787,0.32583289,0.81290445,0.71963714,0.01338663,0.43152908
-5.42371186,1.66767757,0.00212086,0.29020850,0.33669800,0.30269902,0.78134378,0.71017544,0.01274832,0.40570234
-5.41770885,1.62110564,0.00205599,0.28817824,0.32182311,0.28253212,0.75469342,0.70364744,0.01219822,0.38425331
-5.41170585,1.58534229,0.00201862,0.28719313,0.30922541,0.26547004,0.73284323,0.70015460,0.01174174,0.36735972
-5.40570285,1.56058715,0.00200842,0.28718016,0.29893836,0.25162241,0.71560070,0.69976128,0.01138280,0.35517061
-5.39969985,1.54692982,0.00202480,0.28804421,0.29097706,0.24107290,0.70269946,0.70249361,0.01112381,0.34780779
-5.39369685,1.54435397,0.00206691,0.28967016,0.28533832,0.23388136,0.69380951,0.70833896,0.01096578,0.34536663
-5.38769385,1.55274182,0.00213367,0.29192566,0.28200064,0.23008576,0.68854861,0.71724625,0.01090832,0.34791597
-5.38169085,1.57187883,0.00222379,0.29466436,0.28092397,0.22970365,0.68649463,0.72912701,0.01094974,0.35549702
-5.37568784,1.60145844,0.00233577,0.29772959,0.28204943,0.23273313,0.68719848,0.74385726,0.01108708,0.36812129
-5.36968484,1.64108666,0.00246793,0.30095834,0.28529908,0.23915302,0.69019702,0.76128015,0.01131613,0.38576749
-5.36368184,1.69028636,0.00261840,0.30418556,0.29057566,0.24892251,0.69502572,0.78120922,0.01163148,0.40837761
-5.35767884,1.74850117,0.00278510,0.30724845,0.29776251,0.26197997,0.70123050,0.80343214,0.01202656,0.43585231
-5.35167584,1.81509891,0.00296577,0.30999073,0.30672371,0.27824123,0.70837835,0.82771473,0.01249363,0.46804586
-5.34567284,1.88937443,0.00315792,0.31226667,0.31730434,0.29759733,0.71606651,0.85380503,0.01302383,0.50476099
-5.33966983,1.97055215,0.00335890,0.31394479,0.32933115,0.31991196,0.72392977,0.88143725,0.01360722,0.54574403
-5.33366683,2.05778814,0.00356583,0.31491094,0.34261347,0.34501872,0.73164574,0.91033538,0.01423283,0.59068060
-5.32766383,2.15017224,0.00377565,0.31507081,0.35694444,0.37271856,0.73893810,0.94021618,0.01488877,0.63919242
-5.32166083,2.24673037,0.00398513,0.31435172,0.37210267,0.40277760,0.74557771,0.97079175,0.01556230,0.69083553
-5.31565783,2.34642740,0.00419092,0.31270364,0.38785422,0.43492550,0.75138173,1.00177126,0.01624004,0.74510030
-5.30965483,2.44817117,0.00438956,0.31009933,0.40395503,0.46885487,0.75621095,1.03286214,0.01690813,0.80141356
-5.30365183,2.55081793,0.00457757,0.30653388,0.42015370,0.50422164,0.75996566,1.06377074,0.01755246,0.85914305
-5.29764882,2.65317974,0.00475147,0.30202339,0.43619464,0.54064696,0.76258038,1.09420259,0.01815899,0.91760432
-5.29164582,2.75403429,0.00490792,0.29660318,0.45182164,0.57772039,0.76401776,1.12386252,0.01871401,0.97607019
-5.28564282,2.85213725,0.00504374,0.29032541,0.46678172,0.61500475,0.76426225,1.15245490,0.01920448,1.03378255
-5.27963982,2.94623758,0.00515602,0.28325641,0.48082922,0.65204251,0.76331380,1.17968421,0.01961840,1.08996641
-5.27363682,3.03509568,0.00524221,0.27547382,0.49373015,0.68836368,0.76118198,1.20525633,0.01994514,1.14384574
-5.26763382,3.11750421,0.00530019,0.26706357,0.50526657,0.72349501,0.75788096,1.22888055,0.02017576,1.19466077
-5.26163082,3.19231130,0.00532835,0.25811707,0.51524103,0.75697029,0.75342551,1.25027275,0.02030331,1.24168609
-5.25562781,3.25844554,0.00532563,0.24872842,0.52348074,0.78834142,0.74782819,1.26915961,0.02032310,1.28424900
-5.24962481,3.31494196,0.00529157,0.23899205,0.52984163,0.81718993,0.74109796,1.28528395,0.02023290,1.32174733
-5.24362181,3.36096817,0.00522634,0.22900059,0.53421181,0.84313838,0.73324001,1.29841115,0.02003304,1.35366619
-5.23761881,3.39584944,0.00513073,0.21884321,0.53651454,0.86586129,0.72425697,1.30833634,0.01972648,1.37959271
-5.23161581,3.41909175,0.00500614,0.20860430,0.53671049,0.88509508,0.71415101,1.31489210,0.01931874,1.39922839
-5.22561281,3.43040148,0.00485455,0.19836259,0.53479907,0.90064657,0.70292697,1.31795636,0.01881786,1.41239821
-5.21960980,3.42970072,0.00467840,0.18819060,0.53081892,0.91239953,0.69059593,1.31745994,0.01823410,1.41905630
-5.21360680,3.41713709,0.00448062,0.17815446,0.52484723,0.92031901,0.67717908,1.31339332,0.01757973,1.41928763
-5.20760380,3.39308729,0.00426444,0.16831389,0.51699816,0.92445313,0.66271148,1.30581206,0.01686868,1.41330563
-5.20160080,3.35815369,0.00403336,0.15872252,0.50742007,0.92493208,0.64724545,1.29484057,0.01611613,1.40144576
-5.19559780,3.31315377,0.00379099,0.14942823,0.49629179,0.92196440,0.63085329,1.28067363,0.01533809,1.38415513
-5.18959480,3.25910216,0.00354102,0.14047365,0.48381797,0.91583044,0.61362917,1.26357545,0.01455093,1.36197856
-5.18359180,3.19718593,0.00328703,0.13189667,0.47022364,0.90687339,0.59568983,1.24387609,0.01377095,1.33554158
-5.17758879,3.12873363,0.00303249,0.12373092,0.45574815,0.89548799,0.57717432,1.22196509,0.01301390,1.30553095
-5.17158579,3.05517913,0.00278060,0.11600635,0.44063872,0.88210755,0.55824242,1.19828257,0.01229457,1.27267359
-5.16558279,2.97802165,0.00253430,0.10874964,0.42514378,0.86718970,0.53907217,1.17330784,0.01162639,1.23771456
-5.15957979,2.89878356,0.00229614,0.10198473,0.40950644,0.85120149,0.51985635,1.14754615,0.01102108,1.20139519
-5.15357679,2.81896760,0.00206829,0.09573331,0.39395816,0.83460452,0.50079835,1.12151401,0.01048838,1.16443197
-5.14757379,2.74001541,0.00185254,0.09001532,0.37871310,0.81784071,0.48210764,1.09572368,0.01003580,1.12749731
-5.14157079,2.66326912,0.00165023,0.08484961,0.36396310,0.80131936,0.46399502,1.07066775,0.00966850,1.09120266
-5.13556778,2.58993775,0.00146232,0.08025461,0.34987363,0.78540601,0.44666825,1.04680436,0.00938915,1.05608470
-5.12956478,2.52106988,0.00128938,0.07624924,0.33658087,0.77041363,0.43032809,1.02454399,0.00919795,1.02259513
-5.12356178,2.45753378,0.00113164,0.07285396,0.32418986,0.75659637,0.41516522,1.00423840,0.00909267,0.99109423
-5.11755878,2.40000584,0.00098900,0.07009198,0.31277389,0.74414616,0.40135815,0.98617240,0.00906875,0.96184832
-5.11155578,2.34896776,0.00086111,0.06799070,0.30237510,0.73319223,0.38907243,0.97055891,0.00911951,0.93503111
-5.10555278,2.30471242,0.00074739,0.06658328,0.29300612,0.72380325,0.37846112,0.95753754,0.00923633,0.91072848
-5.09954977,2.26735802,0.00064707,0.06591038,0.28465277,0.71599209,0.36966657,0.94717689,0.00940898,0.88894652
-5.09354677,2.23686955,0.00055928,0.06602193,0.27727752,0.70972261,0.36282338,0.93948036,0.00962593,0.86962191
-5.08754377,2.21308621,0.00048303,0.06697889,0.27082367,0.70491807,0.35806241,0.93439532,0.00987468,0.85263431
-5.08154077,2.19575338,0.00041729,0.06885488,0.26521988,0.70147057,0.35551545,0.93182488,0.01014217,0.83781972
-5.07553777,2.18455698,0.00036102,0.07173762,0.26038489,0.69925090,0.35532034,0.93164192,0.01041518,0.82498423
-5.06953477,2.17915852,0.00031318,0.07572992,0.25623223,0.69811819,0.35762590,0.93370420,0.01068069,0.81391735
-5.06353177,2.17922848,0.00027278,0.08095018,0.25267461,0.69792876,0.36259646,0.93787004,0.01092629,0.80440419
-5.05752876,2.18447643,0.00023888,0.08753226,0.24962794,0.69854369,0.37041536,0.94401325,0.01114051,0.79623601
-5.05152576,2.19467577,0.00021061,0.09562447,0.24701460,0.69983467,0.38128698,0.95203667,0.01131319,0.78921858
-5.04552276,2.20968192,0.00018716,0.10538772,0.24476609,0.70168794,0.39543698,0.96188332,0.01143571,0.78317820
-5.03951976,2.22944260,0.00016785,0.11699257,0.24282475,0.70400599,0.41311030,0.97354434,0.01150128,0.77796499
-5.03351676,2.25399974,0.00015203,0.13061531,0.24114468,0.70670732,0.43456672,0.98706337,0.01150501,0.77345384
-5.02751376,2.28348271,0.00013919,0.14643280,0.23969178,0.70972417,0.46007386,1.00253668,0.01144409,0.76954281
-5.02151076,2.31809316,0.00012888,0.16461634,0.23844298,0.71299866,0.48989762,1.02010912,0.01131776,0.76614962
-5.01550775,2.35808233,0.00012071,0.18532458,0.23738485,0.71647773,0.52429013,1.03996584,0.01112730,0.76320658
-5.00950475,2.40372198,0.00011441,0.20869551,0.23651157,0.72010735,0.56347566,1.06232012,0.01087588,0.76065434
-5.00350175,2.45527044,0.00010974,0.23483797,0.23582253,0.72382650,0.60763482,1.08739785,0.01056840,0.75843528
-4.99749875,2.51293581,0.00010652,0.26382276,0.23531969,0.72756160,0.65688767,1.11541939,0.01021126,0.75648693
-4.99149575,2.57683822,0.00010464,0.29567379,0.23500489,0.73122165,0.71127650,1.14657977,0.00981207,0.75473599
-4.98549275,2.64697330,0.00010402,0.33035967,0.23487725,0.73469487,0.77074903,1.18102811,0.00937939,0.75309349
-4.97948974,2.72317906,0.00010461,0.36778608,0.23493088,0.73784678,0.83514291,1.21884750,0.00892235,0.75145146
-4.97348674,2.80510796,0.00010640,0.40778936,0.23515291,0.74052033,0.90417248,1.26003638,0.00845034,0.74968132
-4.96748374,2.89220599,0.00010938,0.45013185,0.23552215,0.74253786,0.97741854,1.30449241,0.00797273,0.74763410
-4.96148074,2.98370019,0.00011356,0.49449924,0.23600818,0.74370498,1.05432210,1.35199988,0.00749851,0.74514268
-4.95547774,3.07859536,0.00011894,0.54050030,0.23657121,0.74381620,1.13418259,1.40222142,0.00703608,0.74202562
-4.94947474,3.17568080,0.00012554,0.58766939,0.23716241,0.74266191,1.21616130,1.45469449,0.00659299,0.73809262
-4.94347174,3.27354691,0.00013336,0.63547164,0.23772494,0.74003635,1.29929021,1.50883333,0.00617576,0.73315107
-4.93746873,3.37061125,0.00014237,0.68331118,0.23819544,0.73574613,1.38248636,1.56393609,0.00578976,0.72701341
-4.93146573,3.46515341,0.00015255,0.73054203,0.23850592,0.72961873,1.46457167,1.61919741,0.00543910,0.71950472
-4.92546273,3.55535719,0.00016386,0.77648171,0.23858604,0.72151054,1.54429773,1.67372579,0.00512665,0.71047028
-4.91945973,3.63935852,0.00017621,0.82042695,0.23836549,0.71131400,1.62037494,1.72656528,0.00485399,0.69978249
-4.91345673,3.71529746,0.00018951,0.86167124,0.23777658,0.69896332,1.69150504,1.77672061,0.00462149,0.68734681
-4.90745373,3.78137189,0.00020366,0.89952350,0.23675662,0.68443865,1.75641601,1.82318487,0.00442843,0.67310658
-4.90145073,3.83589109,0.00021852,0.93332725,0.23525022,0.66776836,1.81389793,1.86496847,0.00427307,0.65704618
-4.89544772,3.87732679,0.00023392,0.96247949,0.23321135,0.64902946,1.86283852,1.90112837,0.00415280,0.63919275
-4.88944472,3.90435999,0.00024969,0.98644858,0.23060497,0.62834606,1.90225693,1.93079628,0.00406432,0.61961619
-4.88344172,3.91592144,0.00026564,1.00479036,0.22740832,0.60588617,1.93133426,1.95320478,0.00400377,0.59842759
-4.87743872,3.91122451,0.00028157,1.01716189,0.22361173,0.58185693,1.94943975,1.96771022,0.00396692,0.57577629
-4.87143572,3.88978912,0.00029726,1.02333203,0.21921903,0.55649862,1.95615128,1.97381166,0.00394929,0.55184563
-4.86543272,3.85145598,0.00031250,1.02318867,0.21424742,0.53007788,1.95126943,1.97116493,0.00394633,0.52684788
-4.85942971,3.79639077,0.00032706,1.01674206,0.20872700,0.50288032,1.93482450,1.95959160,0.00395352,0.50101833
-4.85342671,3.72507838,0.00034072,1.00412426,0.20269993,0.47520308,1.90707606,1.93908240,0.00396651,0.47460918
-4.84742371,3.63830753,0.00035327,0.98558466,0.19621923,0.44734760,1.86850524,1.90979524,0.00398121,0.44788316
-4.84142071,3.53714679,0.00036452,0.96148179,0.18934738,0.41961291,1.81980000,1.87204801,0.00399389,0.42110754
-4.83541771,3.42291310,0.00037426,0.93227182,0.18215473,0.39228963,1.76183409,1.82630672,0.00400119,0.39454835
-4.82941471,3.29713417,0.00038234,0.89849433,0.17471779,0.36565499,1.69564061,1.77316945,0.00400023,0.36846530
-4.82341171,3.16150648,0.00038860,0.86075580,0.16711756,0.33996884,1.62238135,1.71334715,0.00398860,0.34310738
-4.81740870,3.01785050,0.00039293,0.81971172,0.15943777,0.31547078,1.54331317,1.64764201,0.00396437,0.31870926
-4.81140570,2.86806494,0.00039524,0.77604792,0.15176327,0.29237825,1.45975284,1.57692443,0.00392612,0.29548848
-4.80540270,2.71408144,0.00039546,0.73046196,0.14417855,0.27088566,1.37304166,1.50210947,0.00387292,0.27364342
-4.79939970,2.55782154,0.00039357,0.68364521,0.13676629,0.25116425,1.28451121,1.42413373,0.00380429,0.25335204
-4.79339670,2.40115676,0.00038958,0.63626623,0.12960621,0.23336262,1.19545140,1.34393343,0.00372019,0.23477120
-4.78739370,2.24587321,0.00038352,0.58895609,0.12277389,0.21760766,1.10708189,1.26242434,0.00362100,0.21803643
-4.78139070,2.09364112,0.00037547,0.54229585,0.11633991,0.20400574,1.02052752,1.18048410,0.00350743,0.20326217
-4.77538769,1.94598993,0.00036553,0.49680666,0.11036896,0.19264384,0.93679845,1.09893737,0.00338054,0.19054216
-4.76938469,1.80428897,0.00035385,0.45294247,0.10491916,0.18359069,0.85677524,1.01854382,0.00324165,0.17994995
-4.76338169,1.66973374,0.00034058,0.41108542,0.10004143,0.17689742,0.78119893,0.93998929,0.00309231,0.17153935
-4.75737869,1.54333737,0.00032592,0.37154385,0.09577891,0.17259799,0.71066598,0.86387981,0.00293423,0.16534484
-4.75137569,1.42592683,0.00031007,0.33455260,0.09216647,0.17070903,0.64562769,0.79073844,0.00276926,0.16138174
-4.74537269,1.31814343,0.00029324,0.30027543,0.08923025,0.17122923,0.58639369,0.72100459,0.00259931,0.15964614
-4.73936968,1.22044676,0.00027568,0.26880920,0.08698724,0.17413835,0.53313883,0.65503556,0.00242634,0.16011469
-4.73336668,1.13312161,0.00025760,0.24018940,0.08544494,0.17939574,0.48591280,0.59310987,0.00225226,0.16274412
-4.72736368,1.05628735,0.00023925,0.21439672,0.08460107,0.18693872,0.44465201,0.53543215,0.00207896,0.16747071
-4.72136068,0.98990897,0.00022085,0.19136423,0.08444338,0.19668084,0.40919274,0.48213909,0.00190822,0.17420960
-4.71535768,0.93380971,0.00020260,0.17098492,0.08494961,0.20851024,0.37928532,0.43330631,0.00174168,0.18285434
-4.70935468,0.88768470,0.00018471,0.15311930,0.08608753,0.22228829,0.35460858,0.38895576,0.00158087,0.19327650
-4.70335168,0.85111555,0.00016735,0.13760270,0.08781530,0.23784882,0.33478417,0.34906347,0.00142711,0.20532572
-4.69734867,0.82358563,0.00015069,0.12425225,0.09008188,0.25499798,0.31939054,0.31356742,0.00128159,0.21883017
-4.69134567,0.80449607,0.00013484,0.11287329,0.09282781,0.27351505,0.30797604,0.28237550,0.00114529,0.23359765
-4.68534267,0.79318240,0.00011993,0.10326516,0.09598619,0.29315426,0.30007129,0.25537318,0.00101900,0.24941741
-4.67933967,0.78893167,0.00010603,0.09522623,0.09948390,0.31364780,0.29520043,0.23243110,0.00090337,0.26606269
-4.67333667,0.79100024,0.00009320,0.08855833,0.10324313,0.33470996,0.29289134,0.21341217,0.00079886,0.28329421
-4.66733367,0.79863184,0.00008149,0.08307039,0.10718308,0.35604246,0.29268474,0.19817830,0.00070579,0.30086438
-4.66133067,0.81107583,0.00007089,0.07858148,0.11122194,0.37734090,0.29414229,0.18659647,0.00062438,0.31852233
-4.65532766,0.82760546,0.00006142,0.07492313,0.11527891,0.39830208,0.29685352,0.17854419,0.00055472,0.33601967
-4.64932466,0.84753549,0.00005306,0.07194119,0.11927647,0.41863206,0.30044185,0.17391402,0.00049682,0.35311669
-4.64332166,0.87023900,0.00004576,0.06949707,0.12314256,0.43805463,0.30456945,0.17261715,0.00045063,0.36958901
