energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.84992496,1.10629633,0.11655915,0.00114613,0.00568208,0.68490230,0.54355205,0.30363758
-5.84392196,1.13492585,0.11901610,0.00114255,0.00618759,0.70063274,0.55210767,0.31641806
-5.83791896,1.16731167,0.12191128,0.00114489,0.00672899,0.71795601,0.56132203,0.33042939
-5.83191596,1.20409093,0.12529310,0.00115448,0.00730733,0.73718434,0.57167844,0.34580936
-5.82591296,1.24587844,0.12919717,0.00117268,0.00792314,0.75860895,0.58370626,0.36269016
-5.81990995,1.29325205,0.13364500,0.00120083,0.00857639,0.78249152,0.59797420,0.38119415
-5.81390695,1.34673949,0.13864308,0.00124024,0.00926636,0.80905680,0.61508249,0.40142989
-5.80790395,1.40680687,0.14418256,0.00129222,0.00999161,0.83848679,0.63565377,0.42348878
-5.80190095,1.47384933,0.15023957,0.00135802,0.01074998,0.87091662,0.66032272,0.44744231
-5.79589795,1.54818369,0.15677595,0.00143883,0.01153852,0.90643226,0.68972455,0.47333999
-5.78989495,1.63004314,0.16374067,0.00153576,0.01235360,0.94507002,0.72448211,0.50120815
-5.78389195,1.71957370,0.17107151,0.00164983,0.01319089,0.98681769,0.76519186,0.53104935
-5.77788894,1.81683188,0.17869724,0.00178195,0.01404551,1.03161701,0.81240845,0.56284243
-5.77188594,1.92178309,0.18653994,0.00193287,0.01491209,1.07936712,0.86662821,0.59654294
-5.76588294,2.03430015,0.19451744,0.00210319,0.01578494,1.12992848,0.92827143,0.63208387
-5.75987994,2.15416122,0.20254570,0.00229328,0.01665811,1.18312674,0.99766381,0.66937625
-5.75387694,2.28104680,0.21054115,0.00250330,0.01752557,1.23875619,1.07501732,0.70830958
-5.74787394,2.41453511,0.21842258,0.00273309,0.01838129,1.29658212,1.16041100,0.74875181
-5.74187094,2.55409618,0.22611278,0.00298222,0.01921937,1.35634208,1.25377224,0.79054875
-5.73586793,2.69908437,0.23353973,0.00324987,0.02003407,1.41774557,1.35485948,0.83352283
-5.72986493,2.84873013,0.24063735,0.00353485,0.02081994,1.48047240,1.46324701,0.87747141
-5.72386193,3.00213168,0.24734574,0.00383553,0.02157176,1.54416976,1.57831321,0.92216452
-5.71785893,3.15824774,0.25361111,0.00414986,0.02228460,1.60844853,1.69923299,0.96734262
-5.71185593,3.31589274,0.25938534,0.00447533,0.02295382,1.67287930,1.82497574,1.01271443
-5.70585293,3.47373588,0.26462539,0.00480897,0.02357499,1.73698896,1.95430970,1.05795554
-5.69984992,3.63030567,0.26929259,0.00514741,0.02414389,1.80025845,2.08581351,1.10270797
-5.69384692,3.78400114,0.27335197,0.00548686,0.02465651,1.86212263,2.21789564,1.14658144
-5.68784392,3.93311108,0.27677186,0.00582322,0.02510900,1.92197301,2.34882183,1.18915644
-5.68184092,4.07584170,0.27952370,0.00615211,0.02549771,1.97916379,2.47675039,1.22998971
-5.67583792,4.21035306,0.28158223,0.00646900,0.02581920,2.03302178,2.59977486,1.26862208
-5.66983492,4.33480369,0.28292609,0.00676931,0.02607034,2.08286013,2.71597276,1.30458870
-5.66383192,4.44740226,0.28353886,0.00704850,0.02624839,2.12799584,2.82345911,1.33743163
-5.65782891,4.54646456,0.28341040,0.00730225,0.02635111,2.16777039,2.92044272,1.36671418
-5.65182591,4.63047326,0.28253844,0.00752654,0.02637693,2.20157271,3.00528293,1.39203649
-5.64582291,4.69813767,0.28093037,0.00771784,0.02632510,2.22886340,3.07654451,1.41305172
-5.63981991,4.74845019,0.27860490,0.00787319,0.02619582,2.24919883,3.13304794,1.42948168
-5.63381691,4.78073617,0.27559354,0.00799029,0.02599039,2.26225359,3.17391277,1.44113130
-5.62781391,4.79469388,0.27194175,0.00806765,0.02571132,2.26784005,3.19859165,1.44790065
-5.62181091,4.79042172,0.26770944,0.00810459,0.02536239,2.26592320,3.20689310,1.44979381
-5.61580790,4.76843017,0.26297083,0.00810132,0.02494866,2.25662996,3.19899156,1.44692378
-5.60980490,4.72963701,0.25781358,0.00805890,0.02447641,2.24025167,3.17542393,1.43951273
-5.60380190,4.67534481,0.25233698,0.00797923,0.02395308,2.21723936,3.13707224,1.42788741
-5.59779890,4.60720116,0.24664945,0.00786497,0.02338704,2.18819151,3.08513301,1.41246951
-5.59179590,4.52714260,0.24086524,0.00771947,0.02278738,2.15383461,3.02107449,1.39376136
-5.58579290,4.43732468,0.23510055,0.00754664,0.02216363,2.11499724,2.94658357,1.37232728
-5.57978989,4.34004098,0.22946921,0.00735078,0.02152543,2.07257875,2.86350453,1.34877163
-5.57378689,4.23763514,0.22407816,0.00713647,0.02088223,2.02751413,2.77377273,1.32371442
-5.56778389,4.13240981,0.21902298,0.00690837,0.02024288,1.98073679,2.67934584,1.29776577
-5.56178089,4.02653746,0.21438370,0.00667110,0.01961536,1.93314105,2.58213611,1.27150055
-5.55577789,3.92197709,0.21022112,0.00642903,0.01900648,1.88554660,2.48394651,1.24543453
-5.54977489,3.82040153,0.20657397,0.00618618,0.01842160,1.83866655,2.38641360,1.22000323
-5.54377189,3.72313860,0.20345693,0.00594611,0.01786452,1.79308096,2.29095962,1.19554484
-5.53776888,3.63112937,0.20085979,0.00571177,0.01733732,1.74921718,2.19875574,1.17228792
-5.53176588,3.54490534,0.19874775,0.00548550,0.01684037,1.70733803,2.11069770,1.15034466
-5.52576288,3.46458562,0.19706293,0.00526897,0.01637237,1.66753852,2.02739455,1.12971009
-5.51975988,3.38989399,0.19572697,0.00506316,0.01593053,1.62975099,1.94917063,1.11026721
-5.51375688,3.32019462,0.19464463,0.00486843,0.01551073,1.59375853,1.87607979,1.09179771
-5.50775388,3.25454435,0.19370830,0.00468452,0.01510783,1.55921572,1.80793098,1.07399782
-5.50175088,3.19175849,0.19280303,0.00451069,0.01471596,1.52567547,1.74432315,1.05649817
-5.49574787,3.13048646,0.19181203,0.00434577,0.01432884,1.49262047,1.68468739,1.03888682
-5.48974487,3.06929324,0.19062218,0.00418829,0.01394015,1.45949746,1.62833390,1.02073394
-5.48374187,3.00674226,0.18912946,0.00403659,0.01354389,1.42575241,1.57450124,1.00161702
-5.47773887,2.94147548,0.18724387,0.00388894,0.01313460,1.39086481,1.52240529,0.98114518
-5.47173587,2.87228678,0.18489369,0.00374362,0.01270770,1.35437918,1.47128552,0.95898135
-5.46573287,2.79818516,0.18202894,0.00359908,0.01225969,1.31593239,1.42044663,0.93486126
-5.45972986,2.71844490,0.17862376,0.00345397,0.01178826,1.27527539,1.36929354,0.90860833
-5.45372686,2.63264085,0.17467765,0.00330719,0.01129241,1.23228837,1.31735873,0.88014377
-5.44772386,2.54066753,0.17021564,0.00315803,0.01077242,1.18698906,1.26432094,0.84949172
-5.44172086,2.44274201,0.16528726,0.00300607,0.01022988,1.13953362,1.21001498,0.81677905
-5.43571786,2.33939104,0.15996443,0.00285129,0.00966748,1.09021072,1.15443269,0.78223033
-5.42971486,2.23142386,0.15433847,0.00269400,0.00908896,1.03942918,1.09771591,0.74615823
-5.42371186,2.11989284,0.14851624,0.00253480,0.00849883,0.98770004,1.04014207,0.70895001
-5.41770885,2.00604424,0.14261571,0.00237458,0.00790222,0.93561428,0.98210396,0.67105103
-5.41170585,1.89126224,0.13676116,0.00221444,0.00730461,0.88381734,0.92408492,0.63294608
-5.40570285,1.77700902,0.13107812,0.00205562,0.00671162,0.83298182,0.86663116,0.59513960
-5.39969985,1.66476398,0.12568845,0.00189946,0.00612879,0.78377972,0.81032269,0.55813568
-5.39369685,1.55596489,0.12070554,0.00174730,0.00556138,0.73685540,0.75574440,0.52241884
-5.38769385,1.45195350,0.11622999,0.00160047,0.00501422,0.69280065,0.70345867,0.48843630
-5.38169085,1.35392775,0.11234587,0.00146018,0.00449153,0.65213245,0.65398069,0.45658252
-5.37568784,1.26290210,0.10911765,0.00132751,0.00399688,0.61527472,0.60775737,0.42718650
-5.36968484,1.17967730,0.10658791,0.00120339,0.00353307,0.58254413,0.56515063,0.40050219
-5.36368184,1.10482004,0.10477597,0.00108852,0.00310215,0.55414069,0.52642534,0.37670230
-5.35767884,1.03865285,0.10367736,0.00098339,0.00270539,0.53014308,0.49174221,0.35587542
-5.35167584,0.98125370,0.10326416,0.00088828,0.00234334,0.51050866,0.46115546,0.33802645
-5.34567284,0.93246481,0.10348618,0.00080324,0.00201587,0.49507797,0.43461502,0.32308009
-5.33966983,0.89190971,0.10427293,0.00072812,0.00172225,0.48358329,0.41197285,0.31088705
-5.33366683,0.85901710,0.10553630,0.00066257,0.00146126,0.47566078,0.39299268,0.30123261
-5.32766383,0.83305050,0.10717371,0.00060610,0.00123125,0.47086556,0.37736274,0.29384696
-5.32166083,0.81314189,0.10907187,0.00055806,0.00103025,0.46868910,0.36471045,0.28841704
-5.31565783,0.79832805,0.11111070,0.00051771,0.00085608,0.46857814,0.35461866,0.28459910
-5.30965483,0.78758814,0.11316748,0.00048421,0.00070639,0.46995463,0.34664249,0.28203177
-5.30365183,0.77988104,0.11512107,0.00045672,0.00057882,0.47223566,0.34032624,0.28034893
-5.29764882,0.77418137,0.11685589,0.00043435,0.00047097,0.47485309,0.33521972,0.27919212
-5.29164582,0.76951283,0.11826575,0.00041624,0.00038053,0.47727190,0.33089341,0.27822202
-5.28564282,0.76497820,0.11925719,0.00040157,0.00030531,0.47900702,0.32695215,0.27712869
-5.27963982,0.75978503,0.11975239,0.00038956,0.00024325,0.47963794,0.32304682,0.27564029
-5.27363682,0.75326655,0.11969147,0.00037955,0.00019244,0.47882083,0.31888398,0.27353015
-5.26763382,0.74489735,0.11903414,0.00037094,0.00015118,0.47629780,0.31423308,0.27062194
-5.26163082,0.73430378,0.11776062,0.00036325,0.00011793,0.47190327,0.30893135,0.26679299
-5.25562781,0.72126895,0.11587196,0.00035611,0.00009135,0.46556719,0.30288628,0.26197573
-5.24962481,0.70573253,0.11338951,0.00034927,0.00007027,0.45731521,0.29607586,0.25615725
-5.24362181,0.68778574,0.11035394,0.00034261,0.00005368,0.44726602,0.28854661,0.24937723
-5.23761881,0.66766196,0.10682349,0.00033609,0.00004072,0.43562591,0.28040980,0.24172428
-5.23161581,0.64572348,0.10287185,0.00032981,0.00003069,0.42268095,0.27183585,0.23333102
-5.22561281,0.62244512,0.09858558,0.00032396,0.00002298,0.40878709,0.26304745,0.22436800
-5.21960980,0.59839534,0.09406127,0.00031882,0.00001710,0.39435857,0.25431141,0.21503690
-5.21360680,0.57421553,0.08940243,0.00031475,0.00001266,0.37985510,0.24592978,0.20556307
-5.20760380,0.55059826,0.08471641,0.00031218,0.00000935,0.36576804,0.23823025,0.19618780
-5.20160080,0.52826502,0.08011128,0.00031159,0.00000690,0.35260626,0.23155632,0.18716050
-5.19559780,0.50794408,0.07569282,0.00031350,0.00000513,0.34088175,0.22625723,0.17873100
-5.18959480,0.49034904,0.07156169,0.00031844,0.00000388,0.33109555,0.22267806,0.17114224
-5.18359180,0.47615841,0.06781094,0.00032695,0.00000305,0.32372413,0.22114999,0.16462335
-5.17758879,0.46599670,0.06452370,0.00033958,0.00000255,0.31920655,0.22198101,0.15938339
-5.17158579,0.46041721,0.06177131,0.00035681,0.00000235,0.31793263,0.22544708,0.15560581
-5.16558279,0.45988681,0.05961173,0.00037911,0.00000240,0.32023230,0.23178399,0.15344365
-5.15957979,0.46477293,0.05808838,0.00040689,0.00000273,0.32636622,0.24117993,0.15301560
-5.15357679,0.47533285,0.05722931,0.00044046,0.00000335,0.33651798,0.25376892,0.15440289
-5.14757379,0.49170547,0.05704679,0.00048007,0.00000431,0.35078784,0.26962528,0.15764712
-5.14157079,0.51390568,0.05753716,0.00052587,0.00000570,0.36918823,0.28875919,0.16274898
-5.13556778,0.54182146,0.05868117,0.00057789,0.00000763,0.39164121,0.31111351,0.16966790
-5.12956478,0.57521378,0.06044456,0.00063605,0.00001026,0.41797779,0.33656203,0.17832263
-5.12356178,0.61371938,0.06277896,0.00070014,0.00001378,0.44793944,0.36490921,0.18859279
-5.11755878,0.65685658,0.06562322,0.00076983,0.00001844,0.48118173,0.39589161,0.20032128
-5.11155578,0.70403395,0.06890488,0.00084467,0.00002456,0.51728007,0.42918105,0.21331770
-5.10555278,0.75456196,0.07254202,0.00092408,0.00003255,0.55573776,0.46438947,0.22736256
-5.09954977,0.80766732,0.07644534,0.00100735,0.00004288,0.59599600,0.50107568,0.24221228
-5.09354677,0.86250988,0.08052039,0.00109368,0.00005613,0.63744579,0.53875369,0.25760500
-5.08754377,0.91820164,0.08467003,0.00118216,0.00007302,0.67944160,0.57690263,0.27326682
-5.08154077,0.97382757,0.08879691,0.00127180,0.00009436,0.72131623,0.61497803,0.28891859
-5.07553777,1.02846753,0.09280611,0.00136155,0.00012112,0.76239674,0.65242417,0.30428290
-5.06953477,1.08121882,0.09660759,0.00145032,0.00015441,0.80202076,0.68868711,0.31909108
-5.06353177,1.13121861,0.10011867,0.00153698,0.00019551,0.83955289,0.72322815,0.33309010
-5.05752876,1.17766560,0.10326626,0.00162042,0.00024583,0.87440051,0.75553725,0.34604904
-5.05152576,1.21984020,0.10598885,0.00169955,0.00030695,0.90602865,0.78514599,0.35776501
-5.04552276,1.25712265,0.10823820,0.00177335,0.00038058,0.93397336,0.81163968,0.36806827
-5.03951976,1.28900853,0.10998061,0.00184084,0.00046856,0.95785327,0.83466837,0.37682650
-5.03351676,1.31512125,0.11119788,0.00190118,0.00057280,0.97737895,0.85395630,0.38394798
-5.02751376,1.33522122,0.11188778,0.00195364,0.00069527,0.99236002,0.86930963,0.38938385
-5.02151076,1.34921165,0.11206414,0.00199762,0.00083794,1.00270973,0.88062235,0.39312919
-5.01550775,1.35714091,0.11175650,0.00203270,0.00100269,1.00844725,0.88788015,0.39522318
-5.00950475,1.35920177,0.11100953,0.00205863,0.00119130,1.00969768,0.89116238,0.39574841
-5.00350175,1.35572779,0.10988197,0.00207534,0.00140528,1.00668999,0.89064216,0.39482938
-4.99749875,1.34718721,0.10844555,0.00208296,0.00164587,0.99975338,0.88658465,0.39263053
-4.99149575,1.33417494,0.10678357,0.00208182,0.00191389,0.98931214,0.87934390,0.38935382
-4.98549275,1.31740313,0.10498955,0.00207245,0.00220963,0.97587957,0.86935826,0.38523620
-4.97948974,1.29769068,0.10316575,0.00205555,0.00253284,0.96005120,0.85714476,0.38054693
-4.97348674,1.27595232,0.10142183,0.00203202,0.00288257,0.94249757,0.84329248,0.37558511
-4.96748374,1.25318735,0.09987349,0.00200292,0.00325712,0.92395679,0.82845532,0.37067722
-4.96148074,1.23046837,0.09864129,0.00196948,0.00365402,0.90522701,0.81334405,0.36617486
-4.95547774,1.20892998,0.09784951,0.00193305,0.00406998,0.88715860,0.79871789,0.36245258
-4.94947474,1.18975722,0.09762511,0.00189508,0.00450086,0.87064620,0.78537553,0.35990558
-4.94347174,1.17417369,0.09809660,0.00185713,0.00494179,0.85662007,0.77414547,0.35894718
-4.93746873,1.16342869,0.09939299,0.00182080,0.00538715,0.84603664,0.76587567,0.36000579
-4.93146573,1.15878299,0.10164246,0.00178771,0.00583070,0.83986776,0.76142220,0.36352110
-4.92546273,1.16149277,0.10497085,0.00175949,0.00626572,0.83908830,0.76163673,0.36993916
-4.91945973,1.17279100,0.10949985,0.00173772,0.00668516,0.84466165,0.76735259,0.37970622
-4.91345673,1.19386601,0.11534470,0.00172392,0.00708184,0.85752282,0.77936933,0.39326096
-4.90745373,1.22583682,0.12261154,0.00171948,0.00744863,0.87855910,0.79843550,0.41102511
-4.90145073,1.26972530,0.13139424,0.00172567,0.00777867,0.90858798,0.82522976,0.43339234
-4.89544772,1.32642511,0.14177080,0.00174355,0.00806561,0.94833283,0.86034051,0.46071556
-4.88944472,1.39666828,0.15379935,0.00177400,0.00830378,0.99839660,0.90424411,0.49329287
-4.88344172,1.48098997,0.16751388,0.00181762,0.00848839,1.05923425,0.95728252,0.53135256
-4.87743872,1.57969282,0.18291995,0.00187477,0.00861572,1.13112502,1.01964079,0.57503763
-4.87143572,1.69281239,0.19999038,0.00194547,0.00868323,1.21414545,1.09132550,0.62439063
-4.86543272,1.82008542,0.21866138,0.00202944,0.00868962,1.30814486,1.17214512,0.67933946
-4.85942971,1.96092302,0.23882924,0.00212606,0.00863494,1.41272454,1.26169355,0.73968521
-4.85342671,2.11439078,0.26034801,0.00223435,0.00852051,1.52722238,1.35933808,0.80509261
-4.84742371,2.27919796,0.28302819,0.00235301,0.00834897,1.65070437,1.46421312,0.87508435
-4.84142071,2.45369746,0.30663697,0.00248040,0.00812408,1.78196444,1.57522079,0.94903969
-4.83541771,2.63589836,0.33089995,0.00261455,0.00785069,1.91953366,1.69103942,1.02619826
-4.82941471,2.82349174,0.35550470,0.00275326,0.00753450,2.06169962,1.81014065,1.10566944
-4.82341171,3.01389066,0.38010598,0.00289408,0.00718193,2.20653633,1.93081546,1.18644740
-4.81740870,3.20428376,0.40433270,0.00303440,0.00679992,2.35194439,2.05120917,1.26743187
-4.81140570,3.39170167,0.42779657,0.00317152,0.00639567,2.49570069,2.16936459,1.34745421
-4.80540270,3.57309448,0.45010191,0.00330272,0.00597654,2.63551634,2.28327257,1.42530799
-4.79939970,3.74541779,0.47085662,0.00342535,0.00554977,2.76910098,2.39092814,1.49978324
-4.79339670,3.90572427,0.48968361,0.00353690,0.00512239,2.89423106,2.49039050,1.56970293
-4.78739370,4.05125705,0.50623244,0.00363512,0.00470104,3.00881953,2.57984431,1.63396042
-4.78139070,4.17954114,0.52019051,0.00371809,0.00429190,3.11098385,2.65765996,1.69155615
-4.77538769,4.28846869,0.53129341,0.00378428,0.00390060,3.19910948,2.72245002,1.74163193
-4.76938469,4.37637423,0.53933381,0.00383262,0.00353220,3.27190569,2.77311936,1.78350141
-4.76338169,4.44209621,0.54416864,0.00386259,0.00319117,3.32845131,2.80890651,1.81667499
-4.75737869,4.48502194,0.54572404,0.00387420,0.00288145,3.36822783,2.82941423,1.84087827
-4.75137569,4.50511340,0.54399789,0.00386806,0.00260646,3.39113842,2.83462779,1.85606277
-4.74537269,4.50291268,0.53905992,0.00384532,0.00236922,3.39751172,2.82491986,1.86240859
-4.73936968,4.47952655,0.53104917,0.00380769,0.00217240,3.38809004,2.80104187,1.86031871
-4.73336668,4.43659074,0.52016912,0.00375738,0.00201841,3.36400259,2.76410189,1.85040514
-4.72736368,4.37621540,0.50668064,0.00369702,0.00190954,3.32672471,2.71553026,1.83346761
-4.72136068,4.30091438,0.49089316,0.00362963,0.00184795,3.27802519,2.65703432,1.81046562
-4.71535768,4.21352134,0.47315445,0.00355847,0.00183581,3.21990399,2.59054439,1.78248532
-4.70935468,4.11709647,0.45383954,0.00348698,0.00187532,3.15452313,2.51815333,1.75070258
-4.70335168,4.01482803,0.43333924,0.00341865,0.00196873,3.08413408,2.44205226,1.71634392
-4.69734867,3.90993276,0.41204882,0.00335694,0.00211833,3.01100459,2.36446525,1.68064704
-4.69134567,3.80555934,0.39035726,0.00330518,0.00232643,2.93734828,2.28758537,1.64482252
-4.68534267,3.70469862,0.36863756,0.00326644,0.00259527,2.86525971,2.21351474,1.61001831
-4.67933967,3.61010386,0.34723837,0.00324348,0.00292698,2.79665732,2.14421030,1.57728818
-4.67333667,3.52422356,0.32647719,0.00323868,0.00332339,2.73323641,2.08143735,1.54756536
-4.66733367,3.44914875,0.30663533,0.00325399,0.00378596,2.67643321,2.02673159,1.52164192
-4.66133067,3.38657570,0.28795459,0.00329085,0.00431559,2.62740092,1.98137073,1.50015443
-4.65532766,3.33778429,0.27063570,0.00335024,0.00491248,2.58699776,1.94635562,1.48357597
-4.64932466,3.30363165,0.25483821,0.00343264,0.00557598,2.55578643,1.92240081,1.47221421
-4.64332166,3.28455965,0.24068181,0.00353801,0.00630444,2.53404408,1.90993394,1.46621510
-4.63731866,3.28061485,0.22824870,0.00366590,0.00709507,2.52178106,1.90910290,1.46557151
-4.63131566,3.29147845,0.21758677,0.00381540,0.00794385,2.51876693,1.91978999,1.47013581
-4.62531266,3.31650426,0.20871320,0.00398525,0.00884546,2.52456145,1.94163149,1.47963558
-4.61930965,3.35476197,0.20161838,0.00417385,0.00979328,2.53854876,1.97404167,1.49369123
-4.61330665,3.40508349,0.19626968,0.00437934,0.01077936,2.55997259,2.01623993,1.51183475
-4.60730365,3.46611015,0.19261504,0.00459962,0.01179457,2.58797074,2.06727990,1.53352856
-4.60130065,3.53633883,0.19058609,0.00483245,0.01282866,2.62160735,2.12607959,1.55818371
-4.59529765,3.61416555,0.19010076,0.00507547,0.01387045,2.65990175,2.19145183,1.58517679
-4.58929465,3.69792527,0.19106531,0.00532626,0.01490808,2.70185305,2.26213419,1.61386521
-4.58329165,3.78592738,0.19337581,0.00558235,0.01592925,2.74646021,2.33681808,1.64360045
-4.57728864,3.87648638,0.19691913,0.00584128,0.01692149,2.79273740,2.41417655,1.67373937
-4.57128564,3.96794804,0.20157354,0.00610066,0.01787253,2.83972524,2.49289063,1.70365355
-4.56528264,4.05871118,0.20720901,0.00635811,0.01877056,2.88649827,2.57167401,1.73273688
-4.55927964,4.14724579,0.21368744,0.00661136,0.01960460,2.93216983,2.64929587,1.76041179
-4.55327664,4.23210819,0.22086293,0.00685825,0.02036474,2.97589502,2.72460190,1.78613447
-4.54727364,4.31195391,0.22858220,0.00709671,0.02104246,3.01687288,2.79653311,1.80939928
-4.54127064,4.38554900,0.23668534,0.00732484,0.02163083,3.05434871,2.86414245,1.82974294
-4.53526763,4.45178027,0.24500698,0.00754088,0.02212468,3.08761718,2.92660887,1.84674860
-4.52926463,4.50966497,0.25337789,0.00774322,0.02252071,3.11602687,2.98324850,1.86004989
-4.52326163,4.55835981,0.26162705,0.00793047,0.02281755,3.13898645,3.03352279,1.86933531
-4.51725863,4.59716947,0.26958416,0.00810143,0.02301572,3.15597257,3.07704315,1.87435246
-4.51125563,4.62555411,0.27708258,0.00825512,0.02311756,3.16653899,3.11357182,1.87491239
-4.50525263,4.64313553,0.28396242,0.00839079,0.02312704,3.17032658,3.14301893,1.87089345
-4.49924962,4.64970132,0.29007390,0.00850792,0.02304959,3.16707335,3.16543551,1.86224448
-4.49324662,4.64520636,0.29528058,0.00860626,0.02289185,3.15662369,3.18100256,1.84898696
-4.48724362,4.62977113,0.29946244,0.00868575,0.02266134,3.13893577,3.19001662,1.83121576
-4.48124062,4.60367628,0.30251866,0.00874660,0.02236618,3.11408646,3.19287201,1.80909808
-4.47523762,4.56735333,0.30436988,0.00878921,0.02201476,3.08227285,3.19004072,1.78287053
-4.46923462,4.52137121,0.30495984,0.00881414,0.02161545,3.04380979,3.18205051,1.75283409
-4.46323162,4.46641918,0.30425638,0.00882215,0.02117629,2.99912345,3.16946240,1.71934695
-4.45722861,4.40328637,0.30225168,0.00881406,0.02070475,2.94874052,3.15284854,1.68281551
-4.45122561,4.33283894,0.29896177,0.00879079,0.02020751,2.89327373,3.13277163,1.64368369
-4.44522261,4.25599569,0.29442531,0.00875331,0.01969032,2.83340402,3.10976679,1.60242100
-4.43921961,4.17370337,0.28870175,0.00870256,0.01915790,2.76986032,3.08432710,1.55950995
-4.43321661,4.08691283,0.28186897,0.00863947,0.01861387,2.70339805,3.05689327,1.51543327
-4.42721361,3.99655718,0.27402043,0.00856489,0.01806081,2.63477722,3.02784808,1.47066153
-4.42121061,3.90353301,0.26526218,0.00847961,0.01750034,2.56474160,2.99751581,1.42564186
-4.41520760,3.80868546,0.25570961,0.00838432,0.01693321,2.49399981,2.96616643,1.38078811
-4.40920460,3.71279772,0.24548427,0.00827963,0.01635949,2.42320931,2.93402413,1.33647300
-4.40320160,3.61658522,0.23471082,0.00816607,0.01577876,2.35296423,2.90127939,1.29302252
-4.39719860,3.52069429,0.22351422,0.00804415,0.01519032,2.28378713,2.86810358,1.25071266
-4.39119560,3.42570500,0.21201721,0.00791431,0.01459339,2.21612521,2.83466491,1.20976858
-4.38519260,3.33213734,0.20033818,0.00777704,0.01398733,2.15035070,2.80114419,1.17036600
-4.37918959,3.24045982,0.18858943,0.00763284,0.01337182,2.08676494,2.76774932,1.13263453
-4.37318659,3.15109945,0.17687587,0.00748231,0.01274698,2.02560568,2.73472707,1.09666262
-4.36718359,3.06445193,0.16529398,0.00732614,0.01211356,1.96705664,2.70237104,1.06250360
-4.36118059,2.98089086,0.15393124,0.00716517,0.01147295,1.91125842,2.67102517,1.03018233
-4.35517759,2.90077516,0.14286576,0.00700038,0.01082722,1.85831982,2.64108200,0.99970198
-4.34917459,2.82445376,0.13216620,0.00683290,0.01017914,1.80832848,2.61297590,0.97105047
-4.34317159,2.75226722,0.12189180,0.00666401,0.00953210,1.76136018,2.58717113,0.94420611
-4.33716858,2.68454594,0.11209266,0.00649514,0.00889005,1.71748591,2.56414569,0.91914217
-4.33116558,2.62160510,0.10280999,0.00632781,0.00825733,1.67677642,2.54437166,0.89583027
-4.32516258,2.56373682,0.09407651,0.00616362,0.00763861,1.63930387,2.52829338,0.87424225
-4.31915958,2.51120003,0.08591686,0.00600421,0.00703866,1.60514060,2.51630471,0.85435083
-4.31315658,2.46420901,0.07834806,0.00585121,0.00646225,1.57435539,2.50872708,0.83612900
-4.30715358,2.42292161,0.07138000,0.00570617,0.00591399,1.54700742,2.50578953,0.81954841
