energy_ev,total_up,Ge_p_up,Ge_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.51375688,2.85020607,0.51138216,0.00000000,0.66813304,1.56608520,0.06695256,0.84792424
-5.50775388,2.84741049,0.50586740,0.00000000,0.67362754,1.55299284,0.06742356,0.85892698
-5.50175088,2.83846203,0.50032082,0.00000000,0.67714989,1.53774515,0.06767087,0.86688489
-5.49574787,2.82335456,0.49477554,0.00000000,0.67853508,1.52048998,0.06768621,0.87171463
-5.48974487,2.80228172,0.48926949,0.00000000,0.67767612,1.50145468,0.06746753,0.87342487
-5.48374187,2.77563503,0.48384787,0.00000000,0.67453196,1.48094197,0.06701915,0.87211399
-5.47773887,2.74399367,0.47856486,0.00000000,0.66913321,1.45932190,0.06635174,0.86796444
-5.47173587,2.70810626,0.47348451,0.00000000,0.66158516,1.43702044,0.06548198,0.86123408
-5.46573287,2.66886533,0.46868051,0.00000000,0.65206792,1.41450485,0.06443204,0.85224504
-5.45972986,2.62727583,0.46423489,0.00000000,0.64083357,1.39226695,0.06322874,0.84137047
-5.45372686,2.58441917,0.46023582,0.00000000,0.62820034,1.37080474,0.06190267,0.82902004
-5.44772386,2.54141451,0.45677432,0.00000000,0.61454405,1.35060369,0.06048706,0.81562473
-5.44172086,2.49937935,0.45394051,0.00000000,0.60028718,1.33211844,0.05901658,0.80162177
-5.43571786,2.45939120,0.45181919,0.00000000,0.58588589,1.31575598,0.05752617,0.78744031
-5.42971486,2.42245221,0.45048546,0.00000000,0.57181567,1.30186120,0.05604984,0.77348839
-5.42371186,2.38945822,0.45000031,0.00000000,0.55855613,1.29070539,0.05461950,0.76014188
-5.41770885,2.36117356,0.45040671,0.00000000,0.54657559,1.28247834,0.05326399,0.74773561
-5.41170585,2.33821242,0.45172633,0.00000000,0.53631604,1.27728421,0.05200821,0.73655689
-5.40570285,2.32102721,0.45395705,0.00000000,0.52817908,1.27514129,0.05087242,0.72684165
-5.39969985,2.30990393,0.45707154,0.00000000,0.52251341,1.27598548,0.04987180,0.71877289
-5.39369685,2.30496425,0.46101684,0.00000000,0.51960411,1.27967699,0.04901615,0.71248146
-5.38769385,2.30617345,0.46571511,0.00000000,0.51966428,1.28600980,0.04830987,0.70804858
-5.38169085,2.31335326,0.47106523,0.00000000,0.52282908,1.29472317,0.04775206,0.70550990
-5.37568784,2.32619846,0.47694551,0.00000000,0.52915235,1.30551435,0.04733689,0.70486050
-5.36968484,2.34429581,0.48321701,0.00000000,0.53860581,1.31805172,0.04705405,0.70606038
-5.36368184,2.36714409,0.48972747,0.00000000,0.55108066,1.33198769,0.04688939,0.70904005
-5.35767884,2.39417398,0.49631558,0.00000000,0.56639153,1.34697045,0.04682558,0.71370566
-5.35167584,2.42476674,0.50281537,0.00000000,0.58428242,1.36265424,0.04684293,0.71994357
-5.34567284,2.45827076,0.50906057,0.00000000,0.60443428,1.37870750,0.04692013,0.72762382
-5.33966983,2.49401554,0.51488863,0.00000000,0.62647407,1.39481877,0.04703508,0.73660278
-5.33366683,2.53132265,0.52014440,0.00000000,0.64998472,1.41070029,0.04716559,0.74672460
-5.32766383,2.56951375,0.52468320,0.00000000,0.67451584,1.42608922,0.04729012,0.75782179
-5.32166083,2.60791587,0.52837334,0.00000000,0.69959467,1.44074697,0.04738835,0.76971511
-5.31565783,2.64586451,0.53109798,0.00000000,0.72473717,1.45445675,0.04744173,0.78221295
-5.30965483,2.68270506,0.53275637,0.00000000,0.74945881,1.46702011,0.04743388,0.79511064
-5.30365183,2.71779352,0.53326448,0.00000000,0.77328488,1.47825268,0.04735090,0.80818998
-5.29764882,2.75049711,0.53255517,0.00000000,0.79576033,1.48797999,0.04718160,0.82121933
-5.29164582,2.78019570,0.53057798,0.00000000,0.81645867,1.49603362,0.04691760,0.83395461
-5.28564282,2.80628477,0.52729861,0.00000000,0.83499016,1.50224843,0.04655336,0.84614148
-5.27963982,2.82818032,0.52269824,0.00000000,0.85100907,1.50646100,0.04608614,0.85751874
-5.27363682,2.84532624,0.51677284,0.00000000,0.86421992,1.50850978,0.04551588,0.86782318
-5.26763382,2.85720418,0.50953249,0.00000000,0.87438282,1.50823701,0.04484510,0.87679577
-5.26163082,2.86334587,0.50100086,0.00000000,0.88131774,1.50549244,0.04407867,0.88418901
-5.25562781,2.86334743,0.49121480,0.00000000,0.88490780,1.50013866,0.04322366,0.88977524
-5.24962481,2.85688533,0.48022417,0.00000000,0.88510138,1.49205797,0.04228916,0.89335552
-5.24362181,2.84373289,0.46809172,0.00000000,0.88191330,1.48116018,0.04128604,0.89476873
-5.23761881,2.82377670,0.45489321,0.00000000,0.87542466,1.46739104,0.04022683,0.89390032
-5.23161581,2.79703181,0.44071738,0.00000000,0.86578157,1.45074075,0.03912551,0.89069027
-5.22561281,2.76365451,0.42566602,0.00000000,0.85319266,1.43125186,0.03799739,0.88513975
-5.21960980,2.72395200,0.40985374,0.00000000,0.83792521,1.40902616,0.03685895,0.87731603
-5.21360680,2.67838761,0.39340752,0.00000000,0.82030001,1.38422993,0.03572766,0.86735525
-5.20760380,2.62758116,0.37646590,0.00000000,0.80068497,1.35709705,0.03462183,0.85546265
-5.20160080,2.57230362,0.35917769,0.00000000,0.77948737,1.32792969,0.03356040,0.84191019
-5.19559780,2.51346593,0.34170020,0.00000000,0.75714497,1.29709624,0.03256273,0.82703136
-5.18959480,2.45210178,0.32419702,0.00000000,0.73411614,1.26502636,0.03164835,0.81121326
-5.18359180,2.38934483,0.30683520,0.00000000,0.71086897,1.23220322,0.03083659,0.79488619
-5.17758879,2.32640064,0.28978214,0.00000000,0.68786988,1.19915305,0.03014624,0.77851091
-5.17158579,2.26451434,0.27320202,0.00000000,0.66557180,1.16643220,0.02959516,0.76256419
-5.16558279,2.20493504,0.25725207,0.00000000,0.64440230,1.13461241,0.02919978,0.74752298
-5.15957979,2.14887832,0.24207876,0.00000000,0.62475205,1.10426454,0.02897465,0.73384791
-5.15357679,2.09748800,0.22781401,0.00000000,0.60696399,1.07594150,0.02893186,0.72196684
-5.14757379,2.05179907,0.21457176,0.00000000,0.59132350,1.05016120,0.02908062,0.71225892
-5.14157079,2.01270299,0.20244480,0.00000000,0.57805010,1.02738992,0.02942670,0.70504008
-5.13556778,1.98091693,0.19150226,0.00000000,0.56729088,1.00802708,0.02997200,0.70055041
-5.12956478,1.95695838,0.18178772,0.00000000,0.55911602,0.99239192,0.03071420,0.69894410
-5.12356178,1.94112615,0.17331811,0.00000000,0.55351674,0.98071270,0.03164648,0.70028230
-5.11755878,1.93348881,0.16608348,0.00000000,0.55040565,0.97311884,0.03275734,0.70452938
-5.11155578,1.93388098,0.16004756,0.00000000,0.54961980,0.96963645,0.03403061,0.71155271
-5.10555278,1.94190795,0.15514926,0.00000000,0.55092619,0.97018741,0.03544555,0.72112604
-5.09954977,1.95695842,0.15130491,0.00000000,0.55402982,0.97459193,0.03697721,0.73293645
-5.09354677,1.97822493,0.14841128,0.00000000,0.55858390,0.98257466,0.03859684,0.74659451
-5.08754377,2.00473125,0.14634912,0.00000000,0.56420196,0.99377400,0.04027254,0.76164741
-5.08154077,2.03536562,0.14498718,0.00000000,0.57047138,1.00775415,0.04197003,0.77759439
-5.07553777,2.06891854,0.14418661,0.00000000,0.57696789,1.02401955,0.04365358,0.79390399
-5.06953477,2.10412347,0.14380530,0.00000000,0.58327044,1.04203087,0.04528696,0.81003238
-5.06353177,2.13969899,0.14370232,0.00000000,0.58897594,1.06122213,0.04683455,0.82544200
-5.05752876,2.17439057,0.14374204,0.00000000,0.59371317,1.08101811,0.04826241,0.83961978
-5.05152576,2.20701045,0.14379787,0.00000000,0.59715540,1.10085139,0.04953940,0.85209438
-5.04552276,2.23647404,0.14375553,0.00000000,0.59903120,1.12017852,0.05063815,0.86245155
-5.03951976,2.26183167,0.14351564,0.00000000,0.59913305,1.13849455,0.05153607,0.87034728
-5.03351676,2.28229457,0.14299564,0.00000000,0.59732334,1.15534577,0.05221605,0.87551823
-5.02751376,2.29725434,0.14213094,0.00000000,0.59353778,1.17034004,0.05266720,0.87778909
-5.02151076,2.30629557,0.14087536,0.00000000,0.58778593,1.18315473,0.05288519,0.87707675
-5.01550775,2.30920147,0.13920086,0.00000000,0.58014902,1.19354202,0.05287257,0.87339129
-5.00950475,2.30595270,0.13709660,0.00000000,0.57077530,1.20133181,0.05263866,0.86683382
-5.00350175,2.29671990,0.13456746,0.00000000,0.55987303,1.20643212,0.05219942,0.85759138
-4.99749875,2.28185058,0.13163214,0.00000000,0.54770161,1.20882744,0.05157695,0.84592939
-4.99149575,2.26185125,0.12832085,0.00000000,0.53456128,1.20857506,0.05079883,0.83218171
-4.98549275,2.23736567,0.12467294,0.00000000,0.52078170,1.20580001,0.04989731,0.81673908
-4.97948974,2.20915025,0.12073435,0.00000000,0.50671008,1.20068846,0.04890827,0.80003620
-4.97348674,2.17804746,0.11655519,0.00000000,0.49269909,1.19348036,0.04787011,0.78253788
-4.96748374,2.14495833,0.11218747,0.00000000,0.47909516,1.18446123,0.04682253,0.76472488
-4.96148074,2.11081463,0.10768299,0.00000000,0.46622738,1.17395343,0.04580527,0.74707962
-4.95547774,2.07655167,0.10309171,0.00000000,0.45439745,1.16230720,0.04485683,0.73007242
-4.94947474,2.04308220,0.09846030,0.00000000,0.44387073,1.14989152,0.04401321,0.71414827
-4.94347174,2.01127195,0.09383112,0.00000000,0.43486878,1.13708491,0.04330675,0.69971481
-4.93746873,1.98191735,0.08924159,0.00000000,0.42756337,1.12426648,0.04276507,0.68713148
-4.93146573,1.95572585,0.08472382,0.00000000,0.42207209,1.11180708,0.04241015,0.67670030
-4.92546273,1.93329905,0.08030456,0.00000000,0.41845557,1.10006104,0.04225753,0.66865840
-4.91945973,1.91511924,0.07600540,0.00000000,0.41671636,1.08935840,0.04231584,0.66317259
-4.91345673,1.90153955,0.07184310,0.00000000,0.41679938,1.07999797,0.04258642,0.66033600
-4.90745373,1.89277801,0.06783013,0.00000000,0.41859398,1.07224143,0.04306328,0.66016705
-4.90145073,1.88891594,0.06397517,0.00000000,0.42193750,1.06630871,0.04373318,0.66261085
-4.89544772,1.88990076,0.06028377,0.00000000,0.42662026,1.06237486,0.04457615,0.66754297
-4.88944472,1.89555334,0.05675885,0.00000000,0.43239187,1.06056861,0.04556602,0.67477557
-4.88344172,1.90557988,0.05340125,0.00000000,0.43896879,1.06097275,0.04667138,0.68406584
-4.87743872,1.91958818,0.05021023,0.00000000,0.44604288,1.06362649,0.04785656,0.69512651
-4.87143572,1.93710764,0.04718384,0.00000000,0.45329083,1.06852961,0.04908293,0.70763794
-4.86543272,1.95761266,0.04431925,0.00000000,0.46038414,1.07564835,0.05031018,0.72126175
-4.85942971,1.98054827,0.04161301,0.00000000,0.46699935,1.08492279,0.05149776,0.73565503
-4.85342671,2.00535715,0.03906125,0.00000000,0.47282838,1.09627527,0.05260629,0.75048489
-4.84742371,2.03150667,0.03665987,0.00000000,0.47758829,1.10961932,0.05359897,0.76544261
-4.84142071,2.05851468,0.03440460,0.00000000,0.48103046,1.12486870,0.05444285,0.78025665
-4.83541771,2.08597270,0.03229113,0.00000000,0.48294853,1.14194575,0.05511000,0.79470399
-4.82941471,2.11356511,0.03031517,0.00000000,0.48318501,1.16078854,0.05557843,0.80861916
-4.82341171,2.14108333,0.02847253,0.00000000,0.48163605,1.18135622,0.05583283,0.82190054
-4.81740870,2.16843392,0.02675913,0.00000000,0.47825434,1.20363207,0.05586502,0.83451335
-4.81140570,2.19563999,0.02517107,0.00000000,0.47304990,1.22762393,0.05567410,0.84648940
-4.80540270,2.22283568,0.02370465,0.00000000,0.46608871,1.25336177,0.05526640,0.85792331
-4.79939970,2.25025376,0.02235636,0.00000000,0.45748928,1.28089236,0.05465505,0.86896537
-4.79339670,2.27820689,0.02112294,0.00000000,0.44741729,1.31027135,0.05385937,0.87981147
-4.78739370,2.30706340,0.02000130,0.00000000,0.43607855,1.34155292,0.05290404,0.89069043
-4.78139070,2.33721884,0.01898853,0.00000000,0.42371060,1.37477782,0.05181806,0.90184934
-4.77538769,2.36906472,0.01808184,0.00000000,0.41057332,1.40996025,0.05063362,0.91353774
-4.76938469,2.40295628,0.01727849,0.00000000,0.39693903,1.44707452,0.04938489,0.92599132
-4.76338169,2.43918085,0.01657573,0.00000000,0.38308245,1.48604233,0.04810675,0.93941597
-4.75737869,2.47792876,0.01597075,0.00000000,0.36927104,1.52672159,0.04683362,0.95397301
-4.75137569,2.51926826,0.01546058,0.00000000,0.35575598,1.56889742,0.04559827,0.96976632
-4.74537269,2.56312598,0.01504204,0.00000000,0.34276431,1.61227631,0.04443084,0.98683195
-4.73936968,2.60927404,0.01471169,0.00000000,0.33049235,1.65648370,0.04335791,1.00513083
-4.73336668,2.65732452,0.01446580,0.00000000,0.31910070,1.70106567,0.04240184,1.02454477
-4.72736368,2.70673175,0.01430032,0.00000000,0.30871091,1.74549457,0.04158016,1.04487613
-4.72136068,2.75680232,0.01421094,0.00000000,0.29940378,1.78917876,0.04090525,1.06585096
-4.71535768,2.80671236,0.01419306,0.00000000,0.29121935,1.83147608,0.04038416,1.08712560
-4.70935468,2.85553136,0.01424188,0.00000000,0.28415840,1.87171047,0.04001863,1.10829637
-4.70335168,2.90225136,0.01435245,0.00000000,0.27818526,1.90919114,0.03980518,1.12891193
-4.69734867,2.94582005,0.01451978,0.00000000,0.27323178,1.94323336,0.03973553,1.14848770
-4.69134567,2.98517640,0.01473889,0.00000000,0.26920217,1.97318006,0.03979693,1.16652177
-4.68534267,3.01928702,0.01500494,0.00000000,0.26597840,1.99842303,0.03997278,1.18251160
-4.67933967,3.04718178,0.01531332,0.00000000,0.26342606,2.01842294,0.04024327,1.19597077
-4.67333667,3.06798700,0.01565971,0.00000000,0.26140024,2.03272724,0.04058607,1.20644523
-4.66733367,3.08095495,0.01604022,0.00000000,0.25975139,2.04098502,0.04097714,1.21352829
-4.66133067,3.08548844,0.01645143,0.00000000,0.25833074,2.04295828,0.04139151,1.21687391
-4.65532766,3.08115964,0.01689046,0.00000000,0.25699545,2.03852919,0.04180416,1.21620780
-4.64932466,3.06772265,0.01735503,0.00000000,0.25561301,2.02770299,0.04219081,1.21133599
-4.64332166,3.04511939,0.01784352,0.00000000,0.25406507,2.01060655,0.04252877,1.20215064
-4.63731866,3.01347912,0.01835501,0.00000000,0.25225051,1.98748289,0.04279767,1.18863303
-4.63131566,2.97311176,0.01888929,0.00000000,0.25008778,1.95868178,0.04298024,1.17085376
-4.62531266,2.92449574,0.01944696,0.00000000,0.24751652,1.92464727,0.04306293,1.14897026
-4.61930965,2.86826123,0.02002941,0.00000000,0.24449848,1.88590260,0.04303646,1.12322187
-4.61330665,2.80516971,0.02063891,0.00000000,0.24101779,1.84303331,0.04289628,1.09392284
-4.60730365,2.73609093,0.02127862,0.00000000,0.23708067,1.79666947,0.04264291,1.06145362
-4.60130065,2.66197843,0.02195268,0.00000000,0.23271459,1.74746765,0.04228214,1.02625088
-4.59529765,2.58384462,0.02266623,0.00000000,0.22796711,1.69609338,0.04182509,0.98879660
-4.58929465,2.50273644,0.02342548,0.00000000,0.22290426,1.64320495,0.04128819,0.94960691
-4.58329165,2.41971239,0.02423777,0.00000000,0.21760870,1.58943876,0.04069293,0.90922074
-4.57728864,2.33582154,0.02511157,0.00000000,0.21217771,1.53539690,0.04006556,0.86818896
-4.57128564,2.25208513,0.02605648,0.00000000,0.20672100,1.48163697,0.03943666,0.82706405
-4.56528264,2.16948075,0.02708325,0.00000000,0.20135839,1.42866440,0.03884055,0.78639075
-4.55927964,2.08892953,0.02820368,0.00000000,0.19621749,1.37692710,0.03831466,0.74669755
-4.55327664,2.01128583,0.02943047,0.00000000,0.19143128,1.32681241,0.03789875,0.70848936
-4.54727364,1.93732952,0.03077711,0.00000000,0.18713566,1.27864597,0.03763411,0.67224117
-4.54127064,1.86776031,0.03225754,0.00000000,0.18346700,1.23269232,0.03756260,0.63839271
-4.53526763,1.80319382,0.03388589,0.00000000,0.18055958,1.18915685,0.03772579,0.60734399
-4.52926463,1.74415890,0.03567602,0.00000000,0.17854305,1.14818864,0.03816383,0.57945152
-4.52326163,1.69109579,0.03764108,0.00000000,0.17753979,1.10988419,0.03891452,0.55502518
-4.51725863,1.64435495,0.03979293,0.00000000,0.17766229,1.07429130,0.04001217,0.53432547
-4.51125563,1.60419600,0.04214156,0.00000000,0.17901046,1.04141334,0.04148654,0.51756112
-4.50525263,1.57078690,0.04469438,0.00000000,0.18166900,1.01121335,0.04336182,0.50488696
-4.49924962,1.54420322,0.04745565,0.00000000,0.18570482,0.98361812,0.04565554,0.49640199
-4.49324662,1.52442748,0.05042572,0.00000000,0.19116461,0.95852202,0.04837766,0.49214771
-4.48724362,1.51134900,0.05360047,0.00000000,0.19807267,0.93579080,0.05152967,0.49210691
-4.48124062,1.50476416,0.05697074,0.00000000,0.20642902,0.91526503,0.05510393,0.49620277
-4.47523762,1.50437776,0.06052189,0.00000000,0.21620805,0.89676367,0.05908304,0.50429878
-4.46923462,1.50980550,0.06423352,0.00000000,0.22735759,0.88008742,0.06343959,0.51619945
-4.46323162,1.52057813,0.06807930,0.00000000,0.23979879,0.86502231,0.06813605,0.53165202
-4.45722861,1.53614736,0.07202711,0.00000000,0.25342657,0.85134322,0.07312500,0.55034949
-4.45122561,1.55589392,0.07603929,0.00000000,0.26811102,0.83881763,0.07834970,0.57193492
-4.44522261,1.57913765,0.08007318,0.00000000,0.28369950,0.82720952,0.08374495,0.59600715
-4.43921961,1.60514970,0.08408190,0.00000000,0.30001956,0.81628338,0.08923829,0.62212790
-4.43321661,1.63316662,0.08801534,0.00000000,0.31688256,0.80580834,0.09475152,0.64983019
-4.42721361,1.66240588,0.09182128,0.00000000,0.33408795,0.79556223,0.10020252,0.67862780
-4.42121061,1.69208248,0.09544675,0.00000000,0.35142790,0.78533569,0.10550726,0.70802549
-4.41520760,1.72142596,0.09883947,0.00000000,0.36869223,0.77493591,0.11058198,0.73752969
-4.40920460,1.74969710,0.10194929,0.00000000,0.38567336,0.76419019,0.11534542,0.76665913
-4.40320160,1.77620363,0.10472965,0.00000000,0.40217104,0.75294884,0.11972108,0.79495495
-4.39719860,1.80031413,0.10713894,0.00000000,0.41799659,0.74108764,0.12363930,0.82198997
-4.39119560,1.82146961,0.10914171,0.00000000,0.43297658,0.72850941,0.12703917,0.84737642
-4.38519260,1.83919201,0.11070967,0.00000000,0.44695559,0.71514487,0.12987013,0.87077210
-4.37918959,1.85308940,0.11182237,0.00000000,0.45979805,0.70095253,0.13209317,0.89188442
-4.37318659,1.86285759,0.11246770,0.00000000,0.47138915,0.68591776,0.13368164,0.91047235
-4.36718359,1.86827821,0.11264196,0.00000000,0.48163461,0.67005091,0.13462156,0.92634623
-4.36118059,1.86921352,0.11234966,0.00000000,0.49045968,0.65338468,0.13491151,0.93936556
-4.35517759,1.86559830,0.11160301,0.00000000,0.49780733,0.63597083,0.13456201,0.94943499
-4.34917459,1.85742973,0.11042116,0.00000000,0.50363583,0.61787640,0.13359456,0.95649909
-4.34317159,1.84475573,0.10882923,0.00000000,0.50791608,0.59917955,0.13204029,0.96053607
-4.33716858,1.82766292,0.10685712,0.00000000,0.51062890,0.57996547,0.12993833,0.96155126
-4.33116558,1.80626492,0.10453831,0.00000000,0.51176245,0.56032225,0.12733415,0.95957068
-4.32516258,1.78069189,0.10190863,0.00000000,0.51131017,0.54033729,0.12427764,0.95463526
-4.31915958,1.75108204,0.09900501,0.00000000,0.50926932,0.52009410,0.12082137,0.94679622
-4.31315658,1.71757554,0.09586446,0.00000000,0.50564031,0.49966994,0.11701890,0.93611174
-4.30715358,1.68031137,0.09252307,0.00000000,0.50042685,0.47913413,0.11292330,0.92264524
