energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-4.30115058,6.58002518,0.00703230,0.16450403,0.19049683,3.92496140,2.12824612,1.81395116
-4.29514757,6.57490132,0.00702180,0.16347466,0.18643593,3.93199806,2.10468220,1.81273741
-4.28914457,6.55158548,0.00698750,0.16186780,0.18197900,3.92706217,2.07630752,1.80729082
-4.28314157,6.51087270,0.00693466,0.15969259,0.17716615,3.91052580,2.04362809,1.79784860
-4.27713857,6.45395946,0.00686969,0.15697625,0.17204731,3.88300356,2.00722133,1.78476314
-4.27113557,6.38241645,0.00680020,0.15376325,0.16668174,3.84534043,1.96772374,1.76849229
-4.26513257,6.29815377,0.00673502,0.15011412,0.16113744,3.79859513,1.92581791,1.74958737
-4.25912956,6.20338073,0.00668419,0.14610373,0.15549030,3.74402017,1.88221988,1.72867943
-4.25312656,6.10056235,0.00665901,0.14181937,0.14982321,3.68303947,1.83766719,1.70646453
-4.24712356,5.99237424,0.00667199,0.13735859,0.14422508,3.61722464,1.79290804,1.68368876
-4.24112056,5.88165737,0.00673691,0.13282691,0.13878978,3.54827038,1.74869199,1.66113328
-4.23511756,5.77137354,0.00686876,0.12833550,0.13361505,3.47796969,1.70576203,1.63959987
-4.22911456,5.66456192,0.00708372,0.12399885,0.12880143,3.40818885,1.66484807,1.61989721
-4.22311156,5.56429665,0.00739909,0.11993255,0.12445107,3.34084210,1.62666156,1.60282781
-4.21710855,5.47364483,0.00783319,0.11625111,0.12066651,3.27786578,1.59189074,1.58917552
-4.21110555,5.39562396,0.00840520,0.11306590,0.11754932,3.22119123,1.56119604,1.57969348
-4.20510255,5.33315793,0.00913495,0.11048325,0.11519862,3.17271605,1.53520519,1.57509215
-4.19909955,5.28903026,0.01004262,0.10860256,0.11370944,3.13427304,1.51450731,1.57602714
-4.19309655,5.26583394,0.01114841,0.10751457,0.11317087,3.10759645,1.49964572,1.58308666
-4.18709355,5.26591712,0.01247209,0.10729961,0.11366395,3.09428538,1.49110895,1.59677829
-4.18109055,5.29132488,0.01403243,0.10802596,0.11525945,3.09576435,1.48931997,1.61751524
-4.17508754,5.34373755,0.01584671,0.10974821,0.11801538,3.11324177,1.49462354,1.64560202
-4.16908454,5.42440710,0.01792998,0.11250566,0.12197446,3.14766711,1.50727205,1.68122003
-4.16308154,5.53409365,0.02029438,0.11632081,0.12716151,3.19968825,1.52741035,1.72441358
-4.15707854,5.67300478,0.02294843,0.12119795,0.13358089,3.26961083,1.55506024,1.77507685
-4.15107554,5.84074117,0.02589625,0.12712186,0.14121418,3.35736166,1.59010558,1.83294298
-4.14507254,6.03625212,0.02913690,0.13405686,0.15001819,3.46245858,1.63227913,1.89757590
-4.13906953,6.25780475,0.03266374,0.14194603,0.15992338,3.58398902,1.68115204,1.96836603
-4.13306653,6.50297075,0.03646384,0.15071098,0.17083305,3.72059982,1.73612732,2.04453084
-4.12706353,6.76863382,0.04051762,0.16025200,0.18262311,3.87050001,1.79643814,2.12512080
-4.12106053,7.05102047,0.04479861,0.17044888,0.19514291,4.03147834,1.86115192,2.20903169
-4.11505753,7.34575578,0.04927340,0.18116229,0.20821687,4.20093648,1.92918073,2.29502320
-4.10905453,7.64794444,0.05390184,0.19223585,0.22164723,4.37593814,1.99929842,2.38174408
-4.10305153,7.95227645,0.05863746,0.20349891,0.23521766,4.55327343,2.07016428,2.46776335
-4.09704852,8.25315483,0.06342817,0.21476994,0.24869789,4.72953723,2.14035291,2.55160678
-4.09104552,8.54484184,0.06821717,0.22586053,0.26184910,4.90121909,2.20838946,2.63179758
-4.08504252,8.82161876,0.07294409,0.23657981,0.27442996,5.06480164,2.27278904,2.70689974
-4.07903952,9.07795292,0.07754634,0.24673926,0.28620309,5.21686387,2.33209879,2.77556243
-4.07303652,9.30866551,0.08196063,0.25615763,0.29694175,5.35418498,2.38494098,2.83656328
-4.06703352,9.50909249,0.08612459,0.26466583,0.30643643,5.47384437,2.43005512,2.88884888
-4.06103052,9.67523169,0.08997841,0.27211165,0.31450101,5.57331336,2.46633736,2.93157023
-4.05502751,9.80386886,0.09346655,0.27836390,0.32097847,5.65053424,2.49287507,2.96411155
-4.04902451,9.89267688,0.09653927,0.28331608,0.32574551,5.70398317,2.50897520,2.98611075
-4.04302151,9.94028300,0.09915411,0.28688911,0.32871625,5.73271367,2.51418486,2.99747052
-4.03701851,9.94630079,0.10127713,0.28903322,0.32984455,5.73637869,2.50830318,2.99835920
-4.03101551,9.91132518,0.10288386,0.28972884,0.32912503,5.71523026,2.49138390,2.98920122
-4.02501251,9.83689060,0.10396003,0.28898634,0.32659266,5.67009665,2.46372849,2.97065751
-4.01900950,9.72539434,0.10450187,0.28684490,0.32232094,5.60233831,2.42587034,2.94359653
-4.01300650,9.57998889,0.10451617,0.28337024,0.31641882,5.51378477,2.37855069,2.90905731
-4.00700350,9.40444838,0.10401988,0.27865168,0.30902644,5.40665577,2.32268770,2.86820622
-4.00100050,9.20301593,0.10303945,0.27279842,0.30030994,5.28347042,2.25934017,2.82228936
-3.99499750,8.98023900,0.10160989,0.26593533,0.29045561,5.14694890,2.18966775,2.77258303
-3.98899450,8.74080074,0.09977345,0.25819848,0.27966355,4.99991139,2.11488950,2.72034433
-3.98299150,8.48935513,0.09757829,0.24973063,0.26814121,4.84517893,2.03624298,2.66676441
-3.97698849,8.23037327,0.09507684,0.24067675,0.25609711,4.68548070,1.95494548,2.61292631
-3.97098549,7.96800749,0.09232418,0.23118004,0.24373486,4.52337160,1.87215917,2.55976939
-3.96498249,7.70597869,0.08937646,0.22137824,0.23124788,4.36116351,1.78896159,2.50806179
-3.95897949,7.44749116,0.08628936,0.21140080,0.21881487,4.20087262,1.70632248,2.45838196
-3.95297649,7.19517719,0.08311666,0.20136651,0.20659626,4.04418440,1.62508756,2.41110998
-3.94697349,6.95107280,0.07990909,0.19138213,0.19473164,3.89243683,1.54596966,2.36642868
-3.94097049,6.71662373,0.07671339,0.18154161,0.18333836,3.74662145,1.46954691,2.32433439
-3.93496748,6.49271987,0.07357159,0.17192614,0.17251101,3.60740118,1.39626777,2.28465633
-3.92896448,6.27975475,0.07052065,0.16260481,0.16232202,3.47514291,1.32646191,2.24708364
-3.92296148,6.07770597,0.06759231,0.15363589,0.15282307,3.34996240,1.26035609,2.21119858
-3.91695848,5.88623133,0.06481324,0.14506854,0.14404722,3.23177849,1.19809390,2.17651409
-3.91095548,5.70477543,0.06220540,0.13694487,0.13601165,3.12037352,1.13975803,2.14251401
-3.90495248,5.53268089,0.05978657,0.12930220,0.12872082,3.01545669,1.08539391,2.10869390
-3.89894947,5.36929878,0.05757098,0.12217540,0.12216975,2.91672711,1.03503347,2.07460076
-3.89294647,5.21409308,0.05557009,0.11559924,0.11634750,2.82393364,0.98871784,2.03986981
-3.88694347,5.06673434,0.05379326,0.10961052,0.11124037,2.73692889,0.94651803,2.00425672
-3.88094047,4.92717870,0.05224846,0.10425002,0.10683499,2.65571498,0.90855278,1.96766390
-3.87493747,4.79572900,0.05094287,0.09956416,0.10312093,2.58047945,0.87500284,1.93015992
-3.86893447,4.67307561,0.04988325,0.09560619,0.10009280,2.51161984,0.84612112,1.89199106
-3.86293147,4.56031556,0.04907623,0.09243702,0.09775190,2.44975612,0.82223849,1.85358456
-3.85692846,4.45894917,0.04852837,0.09012558,0.09610711,2.39573075,0.80376493,1.81554348
-3.85092546,4.37085459,0.04824603,0.08874861,0.09517524,2.35059613,0.79118598,1.77863319
-3.84492246,4.29824099,0.04823501,0.08839002,0.09498072,2.31559026,0.78505463,1.74376005
-3.83891946,4.24358223,0.04850014,0.08913964,0.09555469,2.29210117,0.78597870,1.71194276
-3.83291646,4.20953315,0.04904459,0.09109150,0.09693349,2.28162144,0.79460414,1.68427768
-3.82691346,4.19883135,0.04986927,0.09434161,0.09915674,2.28569428,0.81159460,1.66189894
-3.82091046,4.21418790,0.05097206,0.09898518,0.10226497,2.30585282,0.83760767,1.64593500
-3.81490745,4.25817038,0.05234718,0.10511356,0.10629691,2.34355458,0.87326853,1.63746291
-3.80890445,4.33308258,0.05398456,0.11281065,0.11128669,2.40011336,0.91914168,1.63746210
-3.80290145,4.44084487,0.05586940,0.12214916,0.11726088,2.47663068,0.97570144,1.64676925
-3.79689845,4.58287965,0.05798183,0.13318667,0.12423562,2.57392931,1.04330238,1.66603595
-3.79089545,4.76000631,0.06029689,0.14596167,0.13221390,2.69249127,1.12215048,1.69569079
-3.78489245,4.97234990,0.06278459,0.16048968,0.14118316,2.83240286,1.21227630,1.73590750
-3.77888944,5.21926764,0.06541030,0.17675970,0.15111331,2.99330899,1.31351114,1.78658048
-3.77288644,5.49929685,0.06813530,0.19473117,0.16195520,3.17437921,1.42546759,1.84730898
-3.76688344,5.81012756,0.07091754,0.21433146,0.17363981,3.37428732,1.54752537,1.91739094
-3.76088044,6.14860215,0.07371258,0.23545429,0.18607799,3.59120632,1.67882368,1.99582703
-3.75487744,6.51074379,0.07647460,0.25795904,0.19916103,3.82281981,1.81826091,2.08133538
-3.74887444,6.89181419,0.07915750,0.28167122,0.21276192,4.06635068,1.96450236,2.17237683
-3.74287144,7.28640039,0.08171607,0.30638406,0.22673736,4.31860702,2.11599635,2.26719035
-3.73686843,7.68852892,0.08410706,0.33186132,0.24093049,4.57604467,2.27099882,2.36383759
-3.73086543,8.09180464,0.08629020,0.35784133,0.25517423,4.83484511,2.42760606,2.46025560
-3.72486243,8.48957027,0.08822912,0.38404203,0.26929517,5.09100651,2.58379484,2.55431587
-3.71885943,8.87508172,0.08989213,0.41016707,0.28311780,5.34044540,2.73746879,2.64388780
-3.71285643,9.24169329,0.09125281,0.43591256,0.29646906,5.57910530,2.88650961,2.72690453
-3.70685343,9.58304626,0.09229043,0.46097442,0.30918287,5.80306879,3.02883115,2.80142866
-3.70085043,9.89325370,0.09299026,0.48505581,0.32110462,6.00866859,3.16243436,2.86571552
-3.69484742,10.16707466,0.09334362,0.50787455,0.33209528,6.19259355,3.28546102,2.91827163
-3.68884442,10.40007079,0.09334786,0.52917007,0.34203502,6.35198523,3.39624376,2.95790598
-3.68284142,10.58873915,0.09300618,0.54870964,0.35082627,6.48452118,3.49335053,2.98377237
-3.67683842,10.73061594,0.09232735,0.56629360,0.35839587,6.58848154,3.57562146,2.99540098
-3.67083542,10.82434701,0.09132539,0.58175940,0.36469647,6.66279623,3.64219656,2.99271807
-3.66483242,10.86972241,0.09001915,0.59498431,0.36970684,6.70707091,3.69253332,2.97605300
-3.65882941,10.86767397,0.08843187,0.60588661,0.37343144,6.72159079,3.72641341,2.94613237
-3.65282641,10.82023623,0.08659077,0.61442549,0.37589890,6.70730239,3.74393856,2.90406154
-3.64682341,10.73047283,0.08452652,0.62059947,0.37715983,6.66577434,3.74551606,2.85129425
-3.64082041,10.60237186,0.08227286,0.62444380,0.37728390,6.59913922,3.73183496,2.78959157
-3.63481741,10.44071468,0.07986603,0.62602671,0.37635640,6.51001916,3.70383424,2.72097168
-3.62881441,10.25092382,0.07734433,0.62544509,0.37447447,6.40143856,3.66266482,2.64765227
-3.62281141,10.03889611,0.07474758,0.62281964,0.37174319,6.27672764,3.60964743,2.57198762
-3.61680840,9.81082721,0.07211657,0.61828984,0.36827169,6.13942073,3.54622808,2.49640230
-3.61080540,9.57303396,0.06949246,0.61200904,0.36416953,5.99315302,3.47393350,2.42332361
-3.60480240,9.33178011,0.06691613,0.60413982,0.35954338,5.84155943,3.39432791,2.35511480
-3.59879940,9.09311077,0.06442748,0.59484982,0.35449420,5.68817866,3.30897299,2.29401068
-3.59279640,8.86269982,0.06206467,0.58430810,0.34911499,5.53636511,3.21939194,2.24205742
-3.58679340,8.64571373,0.05986337,0.57268218,0.34348908,5.38921048,3.12703856,2.20105789
-3.58079040,8.44669429,0.05785589,0.56013570,0.33768908,5.24947680,3.03327170,2.17252371
-3.57478739,8.26946211,0.05607041,0.54682657,0.33177624,5.11954135,2.93933511,2.15763501
-3.56878439,8.11704162,0.05453017,0.53290566,0.32580047,5.00135414,2.84634244,2.15720876
-3.56278139,7.99160823,0.05325272,0.51851590,0.31980060,4.89640786,2.75526700,2.17167614
-3.55677839,7.89445739,0.05224931,0.50379154,0.31380503,4.80571989,2.66693560,2.20106957
-3.55077539,7.82599550,0.05152434,0.48885766,0.30783267,4.72982613,2.58202593,2.24501973
-3.54477239,7.78575205,0.05107500,0.47382973,0.30189387,4.66878613,2.50106680,2.30276257
-3.53876938,7.77241241,0.05089114,0.45881327,0.29599164,4.62219887,2.42444094,2.37315662
-3.53276638,7.78387070,0.05095529,0.44390344,0.29012278,4.58922888,2.35238975,2.45471010
-3.52676338,7.81730182,0.05124296,0.42918482,0.28427913,4.56864219,2.28502006,2.54561782
-3.52076038,7.86925154,0.05172318,0.41473125,0.27844882,4.55885157,2.22231270,2.64380680
-3.51475738,7.93574333,0.05235925,0.40060588,0.27261756,4.55797046,2.16413299,2.74699008
-3.50875438,8.01239985,0.05310981,0.38686149,0.26677001,4.56387484,2.11024317,2.85272709
-3.50275138,8.09457680,0.05393002,0.37354120,0.26089121,4.57427196,2.06031702,2.95848931
-3.49674837,8.17750578,0.05477291,0.36067957,0.25496807,4.58677450,2.01395647,3.06172915
-3.49074537,8.25644245,0.05559096,0.34830416,0.24899091,4.59897849,1.97071031,3.15994988
-3.48474237,8.32681554,0.05633761,0.33643746,0.24295510,4.60854273,1.93009454,3.25077453
-3.47873937,8.38437170,0.05696886,0.32509922,0.23686261,4.61326733,1.89161401,3.33201098
-3.47273637,8.42531111,0.05744479,0.31430898,0.23072350,4.61116855,1.85478460,3.40171119
-3.46673337,8.44640840,0.05773092,0.30408874,0.22455728,4.60054712,1.81915520,3.45822210
-3.46073037,8.44511406,0.05779941,0.29446547,0.21839390,4.58004722,1.78432839,3.50022636
-3.45472736,8.41963175,0.05763007,0.28547336,0.21227451,4.54870332,1.74997900,3.52677131
-3.44872436,8.36896801,0.05721096,0.27715552,0.20625159,4.50597280,1.71586929,3.53728517
-3.44272136,8.29295191,0.05653878,0.26956506,0.20038866,4.45175233,1.68186009,3.53157995
-3.43671836,8.19222336,0.05561891,0.26276522,0.19475933,4.38637723,1.64791695,3.50984126
-3.43071536,8.06819068,0.05446505,0.25682858,0.18944571,4.31060318,1.61411084,3.47260578
-3.42471236,7.92295885,0.05309864,0.25183521,0.18453620,4.22557108,1.58061325,3.42072771
-3.41870935,7.75923197,0.05154791,0.24786984,0.18012270,4.13275627,1.54768566,3.35533598
-3.41270635,7.58019412,0.04984671,0.24501804,0.17629733,4.03390430,1.51566377,3.27778453
-3.40670335,7.38937420,0.04803313,0.24336163,0.17314875,3.93095602,1.48493745,3.18959795
-3.40070035,7.19050094,0.04614804,0.24297355,0.17075831,3.82596551,1.45592705,3.09241518
-3.39469735,6.98735453,0.04423347,0.24391230,0.16919608,3.72101431,1.42905758,2.98793355
-3.38869435,6.78362150,0.04233108,0.24621652,0.16851710,3.61812606,1.40473205,2.87785569
-3.38269135,6.58275912,0.04048063,0.24989975,0.16875793,3.51918522,1.38330528,2.76384109
-3.37668834,6.38787478,0.03871861,0.25494588,0.16993372,3.42586349,1.36505982,2.64746399
-3.37068534,6.20162516,0.03707706,0.26130555,0.17203597,3.33955709,1.35018513,2.53017876
-3.36468234,6.02613876,0.03558253,0.26889373,0.17503112,3.26133735,1.33876124,2.41329331
-3.35867934,5.86296392,0.03425543,0.27758869,0.17886011,3.19191663,1.33074777,2.29795087
-3.35267634,5.71304368,0.03310950,0.28723262,0.18343884,3.13163056,1.32597893,2.18511971
-3.34667334,5.57671696,0.03215165,0.29763381,0.18865969,3.08043681,1.32416488,2.07559039
-3.34067034,5.45374478,0.03138208,0.30857051,0.19439399,3.03793014,1.32489920,1.96997944
-3.33466733,5.34335898,0.03079456,0.31979622,0.20049537,3.00337230,1.32767235,1.86873859
-3.32866433,5.24433025,0.03037703,0.33104643,0.20680381,2.97573501,1.33189036,1.77216819
-3.32266133,5.15505126,0.03011235,0.34204635,0.21315039,2.95375368,1.33689768,1.68043376
-3.31665833,5.07363072,0.02997921,0.35251944,0.21936231,2.93598906,1.34200337,1.59358444
-3.31065533,4.99799377,0.02995312,0.36219631,0.22526821,2.92089390,1.34650910,1.51157235
-3.30465233,4.92598405,0.03000752,0.37082365,0.23070337,2.90688153,1.34973770,1.43427201
-3.29864932,4.85546331,0.03011484,0.37817276,0.23551478,2.89239335,1.35106093,1.36149916
-3.29264632,4.78440472,0.03024758,0.38404730,0.23956570,2.87596253,1.34992526,1.29302840
-3.28664332,4.71097643,0.03037930,0.38828992,0.24273964,2.85627131,1.34587429,1.22860954
-3.28064032,4.63361285,0.03048551,0.39078744,0.24494358,2.83220004,1.33856715,1.16798221
-3.27463732,4.55107175,0.03054444,0.39147448,0.24611035,2.80286624,1.32779186,1.11088904
-3.26863432,4.46247592,0.03053765,0.39033513,0.24620013,2.76765277,1.31347335,1.05708715
-3.26263132,4.36733892,0.03045051,0.38740289,0.24520086,2.72622453,1.29567577,1.00635839
-3.25662831,4.26557530,0.03027244,0.38275867,0.24312796,2.67853381,1.27459935,0.95851812
-3.25062531,4.15749588,0.02999711,0.37652710,0.24002298,2.62481466,1.25057178,0.91342304
-3.24462231,4.04378969,0.02962230,0.36887123,0.23595157,2.56556737,1.22403496,0.87097781
-3.23861931,3.92549401,0.02914983,0.35998595,0.23100081,2.50153423,1.19552758,0.83114073
-3.23261631,3.80395477,0.02858516,0.35009035,0.22527597,2.43366808,1.16566457,0.79392836
-3.22661331,3.68077923,0.02793703,0.33941947,0.21889692,2.36309536,1.13511419,0.75941904
-3.22061031,3.55778328,0.02721694,0.32821569,0.21199433,2.29107541,1.10457395,0.72775503
-3.21460730,3.43693524,0.02643861,0.31672017,0.20470576,2.21895767,1.07474622,0.69914326
-3.20860430,3.32029832,0.02561738,0.30516473,0.19717184,2.14813845,1.04631453,0.67385424
-3.20260130,3.20997323,0.02476961,0.29376434,0.18953259,2.08001873,1.01992145,0.65221899
-3.19659830,3.10804242,0.02391212,0.28271077,0.18192405,2.01596407,0.99614879,0.63462367
-3.19059530,3.01651706,0.02306159,0.27216725,0.17447521,1.95726793,0.97550068,0.62150171
-3.18459230,2.93728756,0.02223410,0.26226467,0.16730540,1.90511878,0.95839010,0.61332324
-3.17858929,2.87207818,0.02144462,0.25309913,0.16052208,1.86057176,0.94512896,0.61058174
-3.17258629,2.82240604,0.02070667,0.24473109,0.15421908,1.82452506,0.93592205,0.61377799
-3.16658329,2.78954469,0.02003198,0.23718587,0.14847533,1.79770105,0.93086466,0.62340135
-3.16058029,2.77449235,0.01943023,0.23045560,0.14335391,1.78063216,0.92994377,0.63990885
-3.15457729,2.77794468,0.01890890,0.22450237,0.13890160,1.77365125,0.93304250,0.66370240
-3.14857429,2.80027243,0.01847316,0.21926239,0.13514875,1.77688620,0.93994742,0.69510493
-3.14257129,2.84150379,0.01812583,0.21465097,0.13210945,1.79025852,0.95035826,0.73433610
-3.13656828,2.90131201,0.01786738,0.21056806,0.12978201,1.81348565,0.96389953,0.78148866
-3.13056528,2.97900854,0.01769606,0.20690406,0.12814964,1.84608679,0.98013357,0.83650645
-3.12456228,3.07354236,0.01760795,0.20354574,0.12718138,1.88739200,0.99857445,0.89916526
-3.11855928,3.18350618,0.01759720,0.20038186,0.12683319,1.93655475,1.01870241,0.96905762
-3.11255628,3.30715027,0.01765619,0.19730849,0.12704923,1.99256761,1.03997829,1.04558275
-3.10655328,3.44240465,0.01777576,0.19423361,0.12776326,2.05428133,1.06185775,1.12794259
-3.10055028,3.58691030,0.01794548,0.19108102,0.12890019,2.12042724,1.08380489,1.21514493
-3.09454727,3.73805984,0.01815397,0.18779336,0.13037774,2.18964298,1.10530514,1.30601410
-3.08854427,3.89304777,0.01838913,0.18433420,0.13210830,2.26050143,1.12587721,1.39920955
-3.08254127,4.04892990,0.01863850,0.18068915,0.13400077,2.33154271,1.14508407,1.49325237
-3.07653827,4.20269132,0.01888957,0.17686607,0.13596263,2.40130868,1.16254279,1.58655921
-3.07053527,4.35132143,0.01913010,0.17289436,0.13790201,2.46837948,1.17793314,1.67748281
-3.06453227,4.49189414,0.01934842,0.16882348,0.13972978,2.53141112,1.19100503,1.76435786
-3.05852926,4.62165084,0.01953376,0.16472082,0.14136170,2.58917319,1.20158453,1.84555058
-3.05252626,4.73808323,0.01967648,0.16066893,0.14272046,2.64058533,1.20957834,1.91951028
-3.04652326,4.83901271,0.01976840,0.15676239,0.14373765,2.68475116,1.21497673,1.98482050
-3.04052026,4.92266294,0.01980292,0.15310441,0.14435548,2.72098808,1.21785466,2.04024782
-3.03451726,4.98772219,0.01977525,0.14980322,0.14452834,2.74885163,1.21837088,2.08478589
-3.02851426,5.03339221,0.01968246,0.14696844,0.14422392,2.76815289,1.21676503,2.11769276
-3.02251126,5.05942084,0.01952358,0.14470760,0.14342407,2.77896789,1.21335248,2.13851954
-3.01650825,5.06611632,0.01929954,0.14312268,0.14212517,2.78163816,1.20851698,2.14712903
-3.01050525,5.05434175,0.01901311,0.14230707,0.14033805,2.77676192,1.20270108,2.14370324
-3.00450225,5.02548953,0.01866871,0.14234268,0.13808743,2.76517586,1.19639451,2.12873920
-2.99849925,4.98143602,0.01827225,0.14329759,0.13541094,2.74792807,1.19012087,2.10303324
-2.99249625,4.92447829,0.01783081,0.14522391,0.13235761,2.72624296,1.18442283,2.06765426
-2.98649325,4.85725524,0.01735237,0.14815628,0.12898615,2.70147951,1.17984648,2.02390701
-2.98049025,4.78265654,0.01684548,0.15211071,0.12536275,2.67508476,1.17692539,1.97328716
-2.97448724,4.70372324,0.01631889,0.15708396,0.12155878,2.64854439,1.17616494,1.91742983
-2.96848424,4.62354457,0.01578121,0.16305341,0.11764839,2.62333277,1.17802764,1.85805413
-2.96248124,4.54515538,0.01524061,0.16997748,0.11370601,2.60086463,1.18292010,1.79690575
-2.95647824,4.47143869,0.01470452,0.17779650,0.10980410,2.58245048,1.19118218,1.73570025
-2.95047524,4.40503753,0.01417939,0.18643417,0.10601095,2.56925787,1.20307877,1.67606921
-2.94447224,4.34827951,0.01367051,0.19579933,0.10238888,2.56227981,1.21879469,1.61951140
-2.93846923,4.30311695,0.01318195,0.20578838,0.09899272,2.56231169,1.23843259,1.56735078
-2.93246623,4.27108447,0.01271646,0.21628782,0.09586872,2.56993721,1.26201413,1.52070258
-2.92646323,4.25327483,0.01227556,0.22717728,0.09305384,2.58552348,1.28948401,1.48044873
-2.92046023,4.25033304,0.01185965,0.23833259,0.09057546,2.60922479,1.32071649,1.44722296
-2.91445723,4.26246759,0.01146819,0.24962901,0.08845142,2.64099415,1.35552397,1.42140565
-2.90845423,4.28947709,0.01109993,0.26094438,0.08669045,2.68060137,1.39366680,1.40312834
-2.90245123,4.33078970,0.01075318,0.27216211,0.08529284,2.72765589,1.43486373,1.39228685
-2.89644822,4.38551235,0.01042617,0.28317388,0.08425128,2.78163279,1.47880207,1.38856219
-2.89044522,4.45248651,0.01011731,0.29388187,0.08355188,2.84189994,1.52514708,1.39144789
-2.88444222,4.53034723,0.00982557,0.30420062,0.08317518,2.90774465,1.57354978,1.40028220
-2.87843922,4.61758211,0.00955077,0.31405809,0.08309731,2.97839825,1.62365277,1.41428370
-2.87243622,4.71258766,0.00929388,0.32339631,0.08329088,3.05305728,1.67509378,1.43258851
-2.86643322,4.81372026,0.00905726,0.33217121,0.08372601,3.13090051,1.72750683,1.45428777
-2.86043022,4.91934044,0.00884487,0.34035193,0.08437116,3.21110127,1.78052112,1.47846365
-2.85442721,5.02784892,0.00866243,0.34791947,0.08519380,3.29283509,1.83375796,1.50422281
-2.84842421,5.13771412,0.00851752,0.35486497,0.08616115,3.37528299,1.88682635,1.53072604
-2.84242121,5.24749135,0.00841961,0.36118752,0.08724067,3.45763122,1.93931764,1.55721332
-2.83641821,5.35583414,0.00838003,0.36689182,0.08840057,3.53906844,1.99080025,1.58302362
-2.83041521,5.46149898,0.00841189,0.37198572,0.08961031,3.61878150,2.04081513,1.60760908
-2.82441221,5.56334482,0.00852993,0.37647789,0.09084101,3.69595117,2.08887265,1.63054352
-2.81840920,5.66032883,0.00875027,0.38037565,0.09206590,3.76974895,2.13445175,1.65152530
-2.81240620,5.75150020,0.00909019,0.38368322,0.09326078,3.83933613,2.17700173,1.67037495
-2.80640320,5.83599308,0.00956774,0.38640035,0.09440441,3.90386594,2.21594714,1.68702808
-2.80040020,5.91302032,0.01020135,0.38852155,0.09547892,3.96248926,2.25069578,1.70152416
-2.79439720,5.98186860,0.01100941,0.39003582,0.09647024,4.01436430,2.28064979,1.71399196
-2.78839420,6.04189562,0.01200968,0.39092695,0.09736827,4.05866976,2.30521945,1.72463248
-2.78239120,6.09252962,0.01321878,0.39117435,0.09816716,4.09462136,2.32383913,1.73370016
-2.77638819,6.13327092,0.01465159,0.39075430,0.09886528,4.12149055,2.33598459,1.74148319
-2.77038519,6.16369505,0.01632057,0.38964152,0.09946510,4.13862467,2.34119086,1.74828376
-2.76438219,6.18345675,0.01823510,0.38781103,0.09997283,4.14546705,2.33906964,1.75439881
-2.75837919,6.19229405,0.02040088,0.38524001,0.10039794,4.14157600,2.32932530,1.76010214
-2.75237619,6.19003138,0.02281922,0.38190970,0.10075241,4.12664134,2.31176858,1.76562810
-2.74637319,6.17658111,0.02548648,0.37780708,0.10104982,4.10049729,2.28632717,1.77115769
-2.74037019,6.15194261,0.02839357,0.37292635,0.10130437,4.06313093,2.25305247,1.77680700
-2.73436718,6.11619872,0.03152548,0.36727002,0.10152971,4.01468551,2.21212226,1.78261861
-2.72836418,6.06950913,0.03486102,0.36084962,0.10173781,3.95545838,2.16383891,1.78855591
-2.72236118,6.01210119,0.03837267,0.35368598,0.10193785,3.88589340,2.10862327,1.79450054
-2.71635818,5.94425837,0.04202667,0.34580918,0.10213520,3.80656843,2.04700450,1.80025293
-2.71035518,5.86630726,0.04578321,0.33725798,0.10233057,3.71817840,1.97960630,1.80553594
-2.70435218,5.77860399,0.04959697,0.32807905,0.10251940,3.62151491,1.90713024,1.81000149
-2.69834917,5.68152110,0.05341774,0.31832591,0.10269148,3.51744357,1.83033703,1.81323997
-2.69234617,5.57543605,0.05719140,0.30805769,0.10283098,3.40688016,1.75002646,1.81479221
-2.68634317,5.46072224,0.06086096,0.29733787,0.10291664,3.29076693,1.66701712,1.81416375
-2.68034017,5.33774342,0.06436789,0.28623298,0.10292242,3.17005017,1.58212662,1.81084084
-2.67433717,5.20685218,0.06765352,0.27481139,0.10281841,3.04566011,1.49615317,1.80430794
-2.66833417,5.06839258,0.07066055,0.26314227,0.10257193,2.91849392,1.40985917,1.79406590
-2.66233117,4.92270711,0.07333462,0.25129473,0.10214894,2.78940248,1.32395744,1.77965050
-2.65632816,4.77014731,0.07562588,0.23933716,0.10151550,2.65918108,1.23910025,1.76065047
-2.65032516,4.61108753,0.07749037,0.22733678,0.10063936,2.52856426,1.15587152,1.73672455
-2.64432216,4.44594071,0.07889144,0.21535940,0.09949146,2.39822440,1.07478213,1.70761672
-2.63831916,4.27517503,0.07980081,0.20346934,0.09804738,2.26877371,0.99626818,1.67316919
-2.63231616,4.09933011,0.08019952,0.19172954,0.09628864,2.14076892,0.92069194,1.63333252
-2.62631316,3.91903146,0.08007848,0.18020162,0.09420372,2.01471801,0.84834511,1.58817240
-2.62031016,3.73500202,0.07943882,0.16894612,0.09178879,1.89108805,0.77945398,1.53787288
-2.61430715,3.54806971,0.07829182,0.15802264,0.08904821,1.77031352,0.71418592,1.48273588
-2.60830415,3.35917024,0.07665857,0.14749000,0.08599460,1.65280419,0.65265682,1.42317685
-2.60230115,3.16934481,0.07456933,0.13740621,0.08264863,1.53895215,0.59493897,1.35971698
